date,GREAT DEPRESSION_unscaled,GREAT DEPRESSION_monthly,isPartial,scale,GREAT DEPRESSION
2006-08-30,67,13.0,,0.13,8.71
2006-08-31,86,13.0,,0.13,11.18
2006-09-01,31,32.0,False,0.32,9.92
2006-09-02,29,32.0,,0.32,9.28
2006-09-03,47,32.0,,0.32,15.040000000000001
2006-09-04,51,32.0,,0.32,16.32
2006-09-05,36,32.0,,0.32,11.52
2006-09-06,82,32.0,,0.32,26.240000000000002
2006-09-07,55,32.0,,0.32,17.6
2006-09-08,0,32.0,,0.32,0.0
2006-09-09,42,32.0,,0.32,13.44
2006-09-10,28,32.0,,0.32,8.96
2006-09-11,36,32.0,,0.32,11.52
2006-09-12,54,32.0,,0.32,17.28
2006-09-13,63,32.0,,0.32,20.16
2006-09-14,54,32.0,,0.32,17.28
2006-09-15,48,32.0,,0.32,15.36
2006-09-16,42,32.0,,0.32,13.44
2006-09-17,14,32.0,,0.32,4.48
2006-09-18,18,32.0,,0.32,5.76
2006-09-19,26,32.0,,0.32,8.32
2006-09-20,71,32.0,,0.32,22.72
2006-09-21,81,32.0,,0.32,25.92
2006-09-22,29,32.0,,0.32,9.28
2006-09-23,27,32.0,,0.32,8.64
2006-09-24,41,32.0,,0.32,13.120000000000001
2006-09-25,71,32.0,,0.32,22.72
2006-09-26,53,32.0,,0.32,16.96
2006-09-27,80,32.0,,0.32,25.6
2006-09-28,100,32.0,,0.32,32.0
2006-09-29,87,32.0,,0.32,27.84
2006-09-30,42,32.0,,0.32,13.44
2006-10-01,22,38.0,False,0.38,8.36
2006-10-02,70,38.0,,0.38,26.6
2006-10-03,69,38.0,,0.38,26.22
2006-10-04,56,38.0,,0.38,21.28
2006-10-05,35,38.0,,0.38,13.3
2006-10-06,68,38.0,,0.38,25.84
2006-10-07,57,38.0,,0.38,21.66
2006-10-08,11,38.0,,0.38,4.18
2006-10-09,44,38.0,,0.38,16.72
2006-10-10,88,38.0,,0.38,33.44
2006-10-11,54,38.0,,0.38,20.52
2006-10-12,91,38.0,,0.38,34.58
2006-10-13,45,38.0,,0.38,17.1
2006-10-14,0,38.0,,0.38,0.0
2006-10-15,21,38.0,,0.38,7.98
2006-10-16,62,38.0,,0.38,23.56
2006-10-17,100,38.0,,0.38,38.0
2006-10-18,89,38.0,,0.38,33.82
2006-10-19,56,38.0,,0.38,21.28
2006-10-20,30,38.0,,0.38,11.4
2006-10-21,11,38.0,,0.38,4.18
2006-10-22,54,38.0,,0.38,20.52
2006-10-23,81,38.0,,0.38,30.78
2006-10-24,81,38.0,,0.38,30.78
2006-10-25,88,38.0,,0.38,33.44
2006-10-26,61,38.0,,0.38,23.18
2006-10-27,37,38.0,,0.38,14.06
2006-10-28,0,38.0,,0.38,0.0
2006-10-29,64,38.0,,0.38,24.32
2006-10-30,69,38.0,,0.38,26.22
2006-10-31,69,38.0,,0.38,26.22
2006-11-01,52,43.0,False,0.43,22.36
2006-11-02,78,43.0,,0.43,33.54
2006-11-03,67,43.0,,0.43,28.81
2006-11-04,22,43.0,,0.43,9.459999999999999
2006-11-05,30,43.0,,0.43,12.9
2006-11-06,53,43.0,,0.43,22.79
2006-11-07,41,43.0,,0.43,17.63
2006-11-08,36,43.0,,0.43,15.48
2006-11-09,34,43.0,,0.43,14.62
2006-11-10,37,43.0,,0.43,15.91
2006-11-11,37,43.0,,0.43,15.91
2006-11-12,59,43.0,,0.43,25.37
2006-11-13,52,43.0,,0.43,22.36
2006-11-14,42,43.0,,0.43,18.06
2006-11-15,47,43.0,,0.43,20.21
2006-11-16,66,43.0,,0.43,28.38
2006-11-17,51,43.0,,0.43,21.93
2006-11-18,22,43.0,,0.43,9.459999999999999
2006-11-19,22,43.0,,0.43,9.459999999999999
2006-11-20,100,43.0,,0.43,43.0
2006-11-21,63,43.0,,0.43,27.09
2006-11-22,27,43.0,,0.43,11.61
2006-11-23,8,43.0,,0.43,3.44
2006-11-24,45,43.0,,0.43,19.35
2006-11-25,15,43.0,,0.43,6.45
2006-11-26,66,43.0,,0.43,28.38
2006-11-27,59,43.0,,0.43,25.37
2006-11-28,72,43.0,,0.43,30.96
2006-11-29,82,43.0,,0.43,35.26
2006-11-30,73,43.0,,0.43,31.39
2006-12-01,60,43.0,False,0.43,25.8
2006-12-02,31,43.0,,0.43,13.33
2006-12-03,56,43.0,,0.43,24.08
2006-12-04,88,43.0,,0.43,37.839999999999996
2006-12-05,66,43.0,,0.43,28.38
2006-12-06,98,43.0,,0.43,42.14
2006-12-07,100,43.0,,0.43,43.0
2006-12-08,77,43.0,,0.43,33.11
2006-12-09,32,43.0,,0.43,13.76
2006-12-10,73,43.0,,0.43,31.39
2006-12-11,52,43.0,,0.43,22.36
2006-12-12,71,43.0,,0.43,30.53
2006-12-13,78,43.0,,0.43,33.54
2006-12-14,70,43.0,,0.43,30.099999999999998
2006-12-15,40,43.0,,0.43,17.2
2006-12-16,0,43.0,,0.43,0.0
2006-12-17,34,43.0,,0.43,14.62
2006-12-18,50,43.0,,0.43,21.5
2006-12-19,50,43.0,,0.43,21.5
2006-12-20,28,43.0,,0.43,12.04
2006-12-21,60,43.0,,0.43,25.8
2006-12-22,0,43.0,,0.43,0.0
2006-12-23,9,43.0,,0.43,3.87
2006-12-24,0,43.0,,0.43,0.0
2006-12-25,11,43.0,,0.43,4.7299999999999995
2006-12-26,31,43.0,,0.43,13.33
2006-12-27,19,43.0,,0.43,8.17
2006-12-28,32,43.0,,0.43,13.76
2006-12-29,7,43.0,,0.43,3.01
2006-12-30,8,43.0,,0.43,3.44
2006-12-31,17,43.0,,0.43,7.31
2007-01-01,35,44.0,False,0.44,15.4
2007-01-02,26,44.0,,0.44,11.44
2007-01-03,30,44.0,,0.44,13.2
2007-01-04,45,44.0,,0.44,19.8
2007-01-05,56,44.0,,0.44,24.64
2007-01-06,22,44.0,,0.44,9.68
2007-01-07,59,44.0,,0.44,25.96
2007-01-08,59,44.0,,0.44,25.96
2007-01-09,72,44.0,,0.44,31.68
2007-01-10,53,44.0,,0.44,23.32
2007-01-11,44,44.0,,0.44,19.36
2007-01-12,81,44.0,,0.44,35.64
2007-01-13,29,44.0,,0.44,12.76
2007-01-14,30,44.0,,0.44,13.2
2007-01-15,21,44.0,,0.44,9.24
2007-01-16,43,44.0,,0.44,18.92
2007-01-17,66,44.0,,0.44,29.04
2007-01-18,81,44.0,,0.44,35.64
2007-01-19,55,44.0,,0.44,24.2
2007-01-20,42,44.0,,0.44,18.48
2007-01-21,70,44.0,,0.44,30.8
2007-01-22,76,44.0,,0.44,33.44
2007-01-23,60,44.0,,0.44,26.4
2007-01-24,75,44.0,,0.44,33.0
2007-01-25,38,44.0,,0.44,16.72
2007-01-26,30,44.0,,0.44,13.2
2007-01-27,21,44.0,,0.44,9.24
2007-01-28,56,44.0,,0.44,24.64
2007-01-29,83,44.0,,0.44,36.52
2007-01-30,100,44.0,,0.44,44.0
2007-01-31,73,44.0,,0.44,32.12
2007-02-01,74,59.0,False,0.59,43.66
2007-02-02,50,59.0,,0.59,29.5
2007-02-03,38,59.0,,0.59,22.419999999999998
2007-02-04,46,59.0,,0.59,27.139999999999997
2007-02-05,54,59.0,,0.59,31.86
2007-02-06,76,59.0,,0.59,44.839999999999996
2007-02-07,55,59.0,,0.59,32.449999999999996
2007-02-08,83,59.0,,0.59,48.97
2007-02-09,59,59.0,,0.59,34.809999999999995
2007-02-10,19,59.0,,0.59,11.209999999999999
2007-02-11,38,59.0,,0.59,22.419999999999998
2007-02-12,89,59.0,,0.59,52.51
2007-02-13,37,59.0,,0.59,21.83
2007-02-14,56,59.0,,0.59,33.04
2007-02-15,62,59.0,,0.59,36.58
2007-02-16,92,59.0,,0.59,54.279999999999994
2007-02-17,7,59.0,,0.59,4.13
2007-02-18,27,59.0,,0.59,15.93
2007-02-19,72,59.0,,0.59,42.48
2007-02-20,70,59.0,,0.59,41.3
2007-02-21,100,59.0,,0.59,59.0
2007-02-22,78,59.0,,0.59,46.019999999999996
2007-02-23,68,59.0,,0.59,40.12
2007-02-24,13,59.0,,0.59,7.67
2007-02-25,58,59.0,,0.59,34.22
2007-02-26,77,59.0,,0.59,45.43
2007-02-27,79,59.0,,0.59,46.61
2007-02-28,63,59.0,,0.59,37.169999999999995
2007-03-01,45,67.0,False,0.67,30.150000000000002
2007-03-02,78,67.0,,0.67,52.260000000000005
2007-03-03,36,67.0,,0.67,24.12
2007-03-04,31,67.0,,0.67,20.77
2007-03-05,41,67.0,,0.67,27.470000000000002
2007-03-06,64,67.0,,0.67,42.88
2007-03-07,70,67.0,,0.67,46.900000000000006
2007-03-08,87,67.0,,0.67,58.290000000000006
2007-03-09,65,67.0,,0.67,43.550000000000004
2007-03-10,16,67.0,,0.67,10.72
2007-03-11,48,67.0,,0.67,32.160000000000004
2007-03-12,58,67.0,,0.67,38.86
2007-03-13,69,67.0,,0.67,46.230000000000004
2007-03-14,46,67.0,,0.67,30.82
2007-03-15,64,67.0,,0.67,42.88
2007-03-16,73,67.0,,0.67,48.910000000000004
2007-03-17,32,67.0,,0.67,21.44
2007-03-18,59,67.0,,0.67,39.53
2007-03-19,65,67.0,,0.67,43.550000000000004
2007-03-20,65,67.0,,0.67,43.550000000000004
2007-03-21,66,67.0,,0.67,44.220000000000006
2007-03-22,100,67.0,,0.67,67.0
2007-03-23,62,67.0,,0.67,41.54
2007-03-24,16,67.0,,0.67,10.72
2007-03-25,64,67.0,,0.67,42.88
2007-03-26,76,67.0,,0.67,50.92
2007-03-27,77,67.0,,0.67,51.59
2007-03-28,65,67.0,,0.67,43.550000000000004
2007-03-29,48,67.0,,0.67,32.160000000000004
2007-03-30,55,67.0,,0.67,36.85
2007-03-31,5,67.0,,0.67,3.35
2007-04-01,68,60.0,False,0.6,40.8
2007-04-02,61,60.0,,0.6,36.6
2007-04-03,77,60.0,,0.6,46.199999999999996
2007-04-04,45,60.0,,0.6,27.0
2007-04-05,50,60.0,,0.6,30.0
2007-04-06,23,60.0,,0.6,13.799999999999999
2007-04-07,25,60.0,,0.6,15.0
2007-04-08,26,60.0,,0.6,15.6
2007-04-09,53,60.0,,0.6,31.799999999999997
2007-04-10,90,60.0,,0.6,54.0
2007-04-11,55,60.0,,0.6,33.0
2007-04-12,58,60.0,,0.6,34.8
2007-04-13,62,60.0,,0.6,37.199999999999996
2007-04-14,12,60.0,,0.6,7.199999999999999
2007-04-15,28,60.0,,0.6,16.8
2007-04-16,81,60.0,,0.6,48.6
2007-04-17,68,60.0,,0.6,40.8
2007-04-18,59,60.0,,0.6,35.4
2007-04-19,88,60.0,,0.6,52.8
2007-04-20,56,60.0,,0.6,33.6
2007-04-21,19,60.0,,0.6,11.4
2007-04-22,44,60.0,,0.6,26.4
2007-04-23,69,60.0,,0.6,41.4
2007-04-24,85,60.0,,0.6,51.0
2007-04-25,88,60.0,,0.6,52.8
2007-04-26,75,60.0,,0.6,45.0
2007-04-27,100,60.0,,0.6,60.0
2007-04-28,13,60.0,,0.6,7.8
2007-04-29,50,60.0,,0.6,30.0
2007-04-30,93,60.0,,0.6,55.8
2007-05-01,89,52.0,False,0.52,46.28
2007-05-02,73,52.0,,0.52,37.96
2007-05-03,58,52.0,,0.52,30.16
2007-05-04,60,52.0,,0.52,31.200000000000003
2007-05-05,17,52.0,,0.52,8.84
2007-05-06,44,52.0,,0.52,22.880000000000003
2007-05-07,41,52.0,,0.52,21.32
2007-05-08,58,52.0,,0.52,30.16
2007-05-09,76,52.0,,0.52,39.52
2007-05-10,72,52.0,,0.52,37.44
2007-05-11,53,52.0,,0.52,27.560000000000002
2007-05-12,23,52.0,,0.52,11.96
2007-05-13,53,52.0,,0.52,27.560000000000002
2007-05-14,100,52.0,,0.52,52.0
2007-05-15,84,52.0,,0.52,43.68
2007-05-16,65,52.0,,0.52,33.800000000000004
2007-05-17,41,52.0,,0.52,21.32
2007-05-18,49,52.0,,0.52,25.48
2007-05-19,39,52.0,,0.52,20.28
2007-05-20,22,52.0,,0.52,11.440000000000001
2007-05-21,62,52.0,,0.52,32.24
2007-05-22,47,52.0,,0.52,24.44
2007-05-23,41,52.0,,0.52,21.32
2007-05-24,25,52.0,,0.52,13.0
2007-05-25,19,52.0,,0.52,9.88
2007-05-26,29,52.0,,0.52,15.08
2007-05-27,19,52.0,,0.52,9.88
2007-05-28,31,52.0,,0.52,16.12
2007-05-29,52,52.0,,0.52,27.04
2007-05-30,41,52.0,,0.52,21.32
2007-05-31,39,52.0,,0.52,20.28
2007-06-01,44,20.0,False,0.2,8.8
2007-06-02,32,20.0,,0.2,6.4
2007-06-03,73,20.0,,0.2,14.600000000000001
2007-06-04,26,20.0,,0.2,5.2
2007-06-05,52,20.0,,0.2,10.4
2007-06-06,100,20.0,,0.2,20.0
2007-06-07,55,20.0,,0.2,11.0
2007-06-08,22,20.0,,0.2,4.4
2007-06-09,11,20.0,,0.2,2.2
2007-06-10,66,20.0,,0.2,13.200000000000001
2007-06-11,68,20.0,,0.2,13.600000000000001
2007-06-12,46,20.0,,0.2,9.200000000000001
2007-06-13,53,20.0,,0.2,10.600000000000001
2007-06-14,28,20.0,,0.2,5.6000000000000005
2007-06-15,8,20.0,,0.2,1.6
2007-06-16,12,20.0,,0.2,2.4000000000000004
2007-06-17,63,20.0,,0.2,12.600000000000001
2007-06-18,15,20.0,,0.2,3.0
2007-06-19,14,20.0,,0.2,2.8000000000000003
2007-06-20,37,20.0,,0.2,7.4
2007-06-21,23,20.0,,0.2,4.6000000000000005
2007-06-22,15,20.0,,0.2,3.0
2007-06-23,22,20.0,,0.2,4.4
2007-06-24,22,20.0,,0.2,4.4
2007-06-25,20,20.0,,0.2,4.0
2007-06-26,13,20.0,,0.2,2.6
2007-06-27,0,20.0,,0.2,0.0
2007-06-28,7,20.0,,0.2,1.4000000000000001
2007-06-29,29,20.0,,0.2,5.800000000000001
2007-06-30,11,20.0,,0.2,2.2
2007-07-01,0,14.0,False,0.14,0.0
2007-07-02,41,14.0,,0.14,5.74
2007-07-03,41,14.0,,0.14,5.74
2007-07-04,58,14.0,,0.14,8.120000000000001
2007-07-05,58,14.0,,0.14,8.120000000000001
2007-07-06,28,14.0,,0.14,3.9200000000000004
2007-07-07,41,14.0,,0.14,5.74
2007-07-08,41,14.0,,0.14,5.74
2007-07-09,39,14.0,,0.14,5.460000000000001
2007-07-10,52,14.0,,0.14,7.280000000000001
2007-07-11,79,14.0,,0.14,11.06
2007-07-12,80,14.0,,0.14,11.200000000000001
2007-07-13,100,14.0,,0.14,14.000000000000002
2007-07-14,61,14.0,,0.14,8.540000000000001
2007-07-15,21,14.0,,0.14,2.9400000000000004
2007-07-16,13,14.0,,0.14,1.8200000000000003
2007-07-17,26,14.0,,0.14,3.6400000000000006
2007-07-18,26,14.0,,0.14,3.6400000000000006
2007-07-19,39,14.0,,0.14,5.460000000000001
2007-07-20,14,14.0,,0.14,1.9600000000000002
2007-07-21,63,14.0,,0.14,8.82
2007-07-22,21,14.0,,0.14,2.9400000000000004
2007-07-23,77,14.0,,0.14,10.780000000000001
2007-07-24,38,14.0,,0.14,5.32
2007-07-25,39,14.0,,0.14,5.460000000000001
2007-07-26,53,14.0,,0.14,7.420000000000001
2007-07-27,56,14.0,,0.14,7.840000000000001
2007-07-28,40,14.0,,0.14,5.6000000000000005
2007-07-29,41,14.0,,0.14,5.74
2007-07-30,39,14.0,,0.14,5.460000000000001
2007-07-31,13,14.0,,0.14,1.8200000000000003
2007-08-01,19,15.0,False,0.15,2.85
2007-08-02,19,15.0,,0.15,2.85
2007-08-03,60,15.0,,0.15,9.0
2007-08-04,100,15.0,,0.15,15.0
2007-08-05,15,15.0,,0.15,2.25
2007-08-06,18,15.0,,0.15,2.6999999999999997
2007-08-07,18,15.0,,0.15,2.6999999999999997
2007-08-08,19,15.0,,0.15,2.85
2007-08-09,28,15.0,,0.15,4.2
2007-08-10,30,15.0,,0.15,4.5
2007-08-11,29,15.0,,0.15,4.35
2007-08-12,15,15.0,,0.15,2.25
2007-08-13,27,15.0,,0.15,4.05
2007-08-14,27,15.0,,0.15,4.05
2007-08-15,18,15.0,,0.15,2.6999999999999997
2007-08-16,47,15.0,,0.15,7.05
2007-08-17,39,15.0,,0.15,5.85
2007-08-18,28,15.0,,0.15,4.2
2007-08-19,0,15.0,,0.15,0.0
2007-08-20,27,15.0,,0.15,4.05
2007-08-21,35,15.0,,0.15,5.25
2007-08-22,9,15.0,,0.15,1.3499999999999999
2007-08-23,46,15.0,,0.15,6.8999999999999995
2007-08-24,39,15.0,,0.15,5.85
2007-08-25,27,15.0,,0.15,4.05
2007-08-26,54,15.0,,0.15,8.1
2007-08-27,80,15.0,,0.15,12.0
2007-08-28,44,15.0,,0.15,6.6
2007-08-29,53,15.0,,0.15,7.949999999999999
2007-08-30,27,15.0,,0.15,4.05
2007-08-31,40,15.0,,0.15,6.0
2007-09-01,9,31.0,False,0.31,2.79
2007-09-02,20,31.0,,0.31,6.2
2007-09-03,50,31.0,,0.31,15.5
2007-09-04,41,31.0,,0.31,12.709999999999999
2007-09-05,85,31.0,,0.31,26.35
2007-09-06,57,31.0,,0.31,17.669999999999998
2007-09-07,42,31.0,,0.31,13.02
2007-09-08,33,31.0,,0.31,10.23
2007-09-09,49,31.0,,0.31,15.19
2007-09-10,56,31.0,,0.31,17.36
2007-09-11,33,31.0,,0.31,10.23
2007-09-12,50,31.0,,0.31,15.5
2007-09-13,91,31.0,,0.31,28.21
2007-09-14,42,31.0,,0.31,13.02
2007-09-15,43,31.0,,0.31,13.33
2007-09-16,51,31.0,,0.31,15.81
2007-09-17,61,31.0,,0.31,18.91
2007-09-18,39,31.0,,0.31,12.09
2007-09-19,100,31.0,,0.31,31.0
2007-09-20,67,31.0,,0.31,20.77
2007-09-21,59,31.0,,0.31,18.29
2007-09-22,25,31.0,,0.31,7.75
2007-09-23,17,31.0,,0.31,5.27
2007-09-24,55,31.0,,0.31,17.05
2007-09-25,48,31.0,,0.31,14.879999999999999
2007-09-26,93,31.0,,0.31,28.83
2007-09-27,44,31.0,,0.31,13.64
2007-09-28,42,31.0,,0.31,13.02
2007-09-29,26,31.0,,0.31,8.06
2007-09-30,50,31.0,,0.31,15.5
2007-10-01,53,41.0,False,0.41,21.73
2007-10-02,53,41.0,,0.41,21.73
2007-10-03,73,41.0,,0.41,29.93
2007-10-04,100,41.0,,0.41,41.0
2007-10-05,42,41.0,,0.41,17.22
2007-10-06,46,41.0,,0.41,18.86
2007-10-07,53,41.0,,0.41,21.73
2007-10-08,44,41.0,,0.41,18.04
2007-10-09,71,41.0,,0.41,29.11
2007-10-10,48,41.0,,0.41,19.68
2007-10-11,64,41.0,,0.41,26.24
2007-10-12,74,41.0,,0.41,30.34
2007-10-13,8,41.0,,0.41,3.28
2007-10-14,52,41.0,,0.41,21.32
2007-10-15,62,41.0,,0.41,25.419999999999998
2007-10-16,24,41.0,,0.41,9.84
2007-10-17,57,41.0,,0.41,23.369999999999997
2007-10-18,43,41.0,,0.41,17.63
2007-10-19,31,41.0,,0.41,12.709999999999999
2007-10-20,7,41.0,,0.41,2.8699999999999997
2007-10-21,73,41.0,,0.41,29.93
2007-10-22,42,41.0,,0.41,17.22
2007-10-23,78,41.0,,0.41,31.979999999999997
2007-10-24,89,41.0,,0.41,36.489999999999995
2007-10-25,83,41.0,,0.41,34.03
2007-10-26,77,41.0,,0.41,31.569999999999997
2007-10-27,29,41.0,,0.41,11.889999999999999
2007-10-28,65,41.0,,0.41,26.65
2007-10-29,52,41.0,,0.41,21.32
2007-10-30,75,41.0,,0.41,30.749999999999996
2007-10-31,54,41.0,,0.41,22.139999999999997
2007-11-01,100,47.0,False,0.47,47.0
2007-11-02,62,47.0,,0.47,29.139999999999997
2007-11-03,33,47.0,,0.47,15.51
2007-11-04,38,47.0,,0.47,17.86
2007-11-05,53,47.0,,0.47,24.91
2007-11-06,70,47.0,,0.47,32.9
2007-11-07,66,47.0,,0.47,31.02
2007-11-08,68,47.0,,0.47,31.959999999999997
2007-11-09,57,47.0,,0.47,26.79
2007-11-10,27,47.0,,0.47,12.69
2007-11-11,38,47.0,,0.47,17.86
2007-11-12,58,47.0,,0.47,27.259999999999998
2007-11-13,59,47.0,,0.47,27.729999999999997
2007-11-14,63,47.0,,0.47,29.61
2007-11-15,74,47.0,,0.47,34.78
2007-11-16,53,47.0,,0.47,24.91
2007-11-17,11,47.0,,0.47,5.17
2007-11-18,37,47.0,,0.47,17.39
2007-11-19,78,47.0,,0.47,36.66
2007-11-20,36,47.0,,0.47,16.919999999999998
2007-11-21,43,47.0,,0.47,20.209999999999997
2007-11-22,11,47.0,,0.47,5.17
2007-11-23,16,47.0,,0.47,7.52
2007-11-24,38,47.0,,0.47,17.86
2007-11-25,36,47.0,,0.47,16.919999999999998
2007-11-26,57,47.0,,0.47,26.79
2007-11-27,69,47.0,,0.47,32.43
2007-11-28,84,47.0,,0.47,39.48
2007-11-29,65,47.0,,0.47,30.549999999999997
2007-11-30,61,47.0,,0.47,28.669999999999998
2007-12-01,19,38.0,False,0.38,7.22
2007-12-02,44,38.0,,0.38,16.72
2007-12-03,100,38.0,,0.38,38.0
2007-12-04,68,38.0,,0.38,25.84
2007-12-05,40,38.0,,0.38,15.2
2007-12-06,72,38.0,,0.38,27.36
2007-12-07,85,38.0,,0.38,32.3
2007-12-08,25,38.0,,0.38,9.5
2007-12-09,74,38.0,,0.38,28.12
2007-12-10,80,38.0,,0.38,30.4
2007-12-11,85,38.0,,0.38,32.3
2007-12-12,81,38.0,,0.38,30.78
2007-12-13,71,38.0,,0.38,26.98
2007-12-14,47,38.0,,0.38,17.86
2007-12-15,15,38.0,,0.38,5.7
2007-12-16,40,38.0,,0.38,15.2
2007-12-17,59,38.0,,0.38,22.42
2007-12-18,56,38.0,,0.38,21.28
2007-12-19,39,38.0,,0.38,14.82
2007-12-20,41,38.0,,0.38,15.58
2007-12-21,8,38.0,,0.38,3.04
2007-12-22,6,38.0,,0.38,2.2800000000000002
2007-12-23,6,38.0,,0.38,2.2800000000000002
2007-12-24,11,38.0,,0.38,4.18
2007-12-25,7,38.0,,0.38,2.66
2007-12-26,18,38.0,,0.38,6.84
2007-12-27,8,38.0,,0.38,3.04
2007-12-28,17,38.0,,0.38,6.46
2007-12-29,21,38.0,,0.38,7.98
2007-12-30,11,38.0,,0.38,4.18
2007-12-31,13,38.0,,0.38,4.94
2008-01-01,38,45.0,False,0.45,17.1
2008-01-02,34,45.0,,0.45,15.3
2008-01-03,26,45.0,,0.45,11.700000000000001
2008-01-04,33,45.0,,0.45,14.85
2008-01-05,27,45.0,,0.45,12.15
2008-01-06,38,45.0,,0.45,17.1
2008-01-07,42,45.0,,0.45,18.900000000000002
2008-01-08,50,45.0,,0.45,22.5
2008-01-09,54,45.0,,0.45,24.3
2008-01-10,64,45.0,,0.45,28.8
2008-01-11,72,45.0,,0.45,32.4
2008-01-12,28,45.0,,0.45,12.6
2008-01-13,37,45.0,,0.45,16.650000000000002
2008-01-14,52,45.0,,0.45,23.400000000000002
2008-01-15,72,45.0,,0.45,32.4
2008-01-16,77,45.0,,0.45,34.65
2008-01-17,53,45.0,,0.45,23.85
2008-01-18,39,45.0,,0.45,17.55
2008-01-19,36,45.0,,0.45,16.2
2008-01-20,23,45.0,,0.45,10.35
2008-01-21,27,45.0,,0.45,12.15
2008-01-22,71,45.0,,0.45,31.95
2008-01-23,72,45.0,,0.45,32.4
2008-01-24,85,45.0,,0.45,38.25
2008-01-25,38,45.0,,0.45,17.1
2008-01-26,17,45.0,,0.45,7.65
2008-01-27,40,45.0,,0.45,18.0
2008-01-28,54,45.0,,0.45,24.3
2008-01-29,100,45.0,,0.45,45.0
2008-01-30,39,45.0,,0.45,17.55
2008-01-31,83,45.0,,0.45,37.35
2008-02-01,67,62.0,False,0.62,41.54
2008-02-02,25,62.0,,0.62,15.5
2008-02-03,20,62.0,,0.62,12.4
2008-02-04,72,62.0,,0.62,44.64
2008-02-05,83,62.0,,0.62,51.46
2008-02-06,61,62.0,,0.62,37.82
2008-02-07,72,62.0,,0.62,44.64
2008-02-08,89,62.0,,0.62,55.18
2008-02-09,49,62.0,,0.62,30.38
2008-02-10,40,62.0,,0.62,24.8
2008-02-11,54,62.0,,0.62,33.48
2008-02-12,79,62.0,,0.62,48.98
2008-02-13,84,62.0,,0.62,52.08
2008-02-14,92,62.0,,0.62,57.04
2008-02-15,48,62.0,,0.62,29.759999999999998
2008-02-16,25,62.0,,0.62,15.5
2008-02-17,56,62.0,,0.62,34.72
2008-02-18,58,62.0,,0.62,35.96
2008-02-19,100,62.0,,0.62,62.0
2008-02-20,75,62.0,,0.62,46.5
2008-02-21,87,62.0,,0.62,53.94
2008-02-22,48,62.0,,0.62,29.759999999999998
2008-02-23,19,62.0,,0.62,11.78
2008-02-24,49,62.0,,0.62,30.38
2008-02-25,77,62.0,,0.62,47.74
2008-02-26,97,62.0,,0.62,60.14
2008-02-27,99,62.0,,0.62,61.38
2008-02-28,94,62.0,,0.62,58.28
2008-02-29,96,62.0,,0.62,59.519999999999996
2008-03-01,14,64.0,False,0.64,8.96
2008-03-02,58,64.0,,0.64,37.12
2008-03-03,76,64.0,,0.64,48.64
2008-03-04,86,64.0,,0.64,55.04
2008-03-05,57,64.0,,0.64,36.480000000000004
2008-03-06,93,64.0,,0.64,59.52
2008-03-07,92,64.0,,0.64,58.88
2008-03-08,28,64.0,,0.64,17.92
2008-03-09,87,64.0,,0.64,55.68
2008-03-10,91,64.0,,0.64,58.24
2008-03-11,87,64.0,,0.64,55.68
2008-03-12,93,64.0,,0.64,59.52
2008-03-13,60,64.0,,0.64,38.4
2008-03-14,56,64.0,,0.64,35.84
2008-03-15,59,64.0,,0.64,37.76
2008-03-16,69,64.0,,0.64,44.160000000000004
2008-03-17,82,64.0,,0.64,52.480000000000004
2008-03-18,100,64.0,,0.64,64.0
2008-03-19,86,64.0,,0.64,55.04
2008-03-20,98,64.0,,0.64,62.72
2008-03-21,50,64.0,,0.64,32.0
2008-03-22,56,64.0,,0.64,35.84
2008-03-23,54,64.0,,0.64,34.56
2008-03-24,39,64.0,,0.64,24.96
2008-03-25,74,64.0,,0.64,47.36
2008-03-26,68,64.0,,0.64,43.52
2008-03-27,79,64.0,,0.64,50.56
2008-03-28,58,64.0,,0.64,37.12
2008-03-29,76,64.0,,0.64,48.64
2008-03-30,67,64.0,,0.64,42.88
2008-03-31,95,64.0,,0.64,60.800000000000004
2008-04-01,100,68.0,False,0.68,68.0
2008-04-02,95,68.0,,0.68,64.60000000000001
2008-04-03,85,68.0,,0.68,57.800000000000004
2008-04-04,50,68.0,,0.68,34.0
2008-04-05,40,68.0,,0.68,27.200000000000003
2008-04-06,40,68.0,,0.68,27.200000000000003
2008-04-07,77,68.0,,0.68,52.36000000000001
2008-04-08,66,68.0,,0.68,44.88
2008-04-09,64,68.0,,0.68,43.52
2008-04-10,36,68.0,,0.68,24.48
2008-04-11,38,68.0,,0.68,25.840000000000003
2008-04-12,17,68.0,,0.68,11.56
2008-04-13,57,68.0,,0.68,38.760000000000005
2008-04-14,57,68.0,,0.68,38.760000000000005
2008-04-15,60,68.0,,0.68,40.800000000000004
2008-04-16,56,68.0,,0.68,38.080000000000005
2008-04-17,58,68.0,,0.68,39.440000000000005
2008-04-18,49,68.0,,0.68,33.32
2008-04-19,18,68.0,,0.68,12.24
2008-04-20,45,68.0,,0.68,30.6
2008-04-21,61,68.0,,0.68,41.480000000000004
2008-04-22,50,68.0,,0.68,34.0
2008-04-23,31,68.0,,0.68,21.080000000000002
2008-04-24,70,68.0,,0.68,47.6
2008-04-25,50,68.0,,0.68,34.0
2008-04-26,25,68.0,,0.68,17.0
2008-04-27,51,68.0,,0.68,34.68
