date,entrepreneurs_unscaled,entrepreneurs_monthly,isPartial,scale,entrepreneurs
2014-04-27,49,63.0,,0.63,30.87
2014-04-28,73,63.0,,0.63,45.99
2014-04-29,56,63.0,,0.63,35.28
2014-04-30,79,63.0,,0.63,49.77
2014-05-01,35,61.0,False,0.61,21.349999999999998
2014-05-02,64,61.0,,0.61,39.04
2014-05-03,62,61.0,,0.61,37.82
2014-05-04,41,61.0,,0.61,25.009999999999998
2014-05-05,36,61.0,,0.61,21.96
2014-05-06,100,61.0,,0.61,61.0
2014-05-07,62,61.0,,0.61,37.82
2014-05-08,52,61.0,,0.61,31.72
2014-05-09,51,61.0,,0.61,31.11
2014-05-10,29,61.0,,0.61,17.69
2014-05-11,34,61.0,,0.61,20.74
2014-05-12,46,61.0,,0.61,28.06
2014-05-13,55,61.0,,0.61,33.55
2014-05-14,55,61.0,,0.61,33.55
2014-05-15,49,61.0,,0.61,29.89
2014-05-16,37,61.0,,0.61,22.57
2014-05-17,46,61.0,,0.61,28.06
2014-05-18,34,61.0,,0.61,20.74
2014-05-19,69,61.0,,0.61,42.089999999999996
2014-05-20,40,61.0,,0.61,24.4
2014-05-21,58,61.0,,0.61,35.38
2014-05-22,69,61.0,,0.61,42.089999999999996
2014-05-23,44,61.0,,0.61,26.84
2014-05-24,25,61.0,,0.61,15.25
2014-05-25,47,61.0,,0.61,28.669999999999998
2014-05-26,28,61.0,,0.61,17.08
2014-05-27,51,61.0,,0.61,31.11
2014-05-28,43,61.0,,0.61,26.23
2014-05-29,45,61.0,,0.61,27.45
2014-05-30,51,61.0,,0.61,31.11
2014-05-31,10,61.0,,0.61,6.1
2014-06-01,25,44.0,False,0.44,11.0
2014-06-02,67,44.0,,0.44,29.48
2014-06-03,53,44.0,,0.44,23.32
2014-06-04,57,44.0,,0.44,25.080000000000002
2014-06-05,44,44.0,,0.44,19.36
2014-06-06,51,44.0,,0.44,22.44
2014-06-07,31,44.0,,0.44,13.64
2014-06-08,32,44.0,,0.44,14.08
2014-06-09,63,44.0,,0.44,27.72
2014-06-10,63,44.0,,0.44,27.72
2014-06-11,59,44.0,,0.44,25.96
2014-06-12,83,44.0,,0.44,36.52
2014-06-13,72,44.0,,0.44,31.68
2014-06-14,19,44.0,,0.44,8.36
2014-06-15,26,44.0,,0.44,11.44
2014-06-16,40,44.0,,0.44,17.6
2014-06-17,43,44.0,,0.44,18.92
2014-06-18,24,44.0,,0.44,10.56
2014-06-19,100,44.0,,0.44,44.0
2014-06-20,36,44.0,,0.44,15.84
2014-06-21,25,44.0,,0.44,11.0
2014-06-22,25,44.0,,0.44,11.0
2014-06-23,54,44.0,,0.44,23.76
2014-06-24,44,44.0,,0.44,19.36
2014-06-25,25,44.0,,0.44,11.0
2014-06-26,60,44.0,,0.44,26.4
2014-06-27,46,44.0,,0.44,20.24
2014-06-28,43,44.0,,0.44,18.92
2014-06-29,19,44.0,,0.44,8.36
2014-06-30,30,44.0,,0.44,13.2
2014-07-01,100,46.0,False,0.46,46.0
2014-07-02,64,46.0,,0.46,29.44
2014-07-03,94,46.0,,0.46,43.24
2014-07-04,14,46.0,,0.46,6.44
2014-07-05,52,46.0,,0.46,23.92
2014-07-06,28,46.0,,0.46,12.88
2014-07-07,69,46.0,,0.46,31.740000000000002
2014-07-08,67,46.0,,0.46,30.82
2014-07-09,63,46.0,,0.46,28.98
2014-07-10,48,46.0,,0.46,22.080000000000002
2014-07-11,89,46.0,,0.46,40.940000000000005
2014-07-12,39,46.0,,0.46,17.94
2014-07-13,39,46.0,,0.46,17.94
2014-07-14,47,46.0,,0.46,21.62
2014-07-15,94,46.0,,0.46,43.24
2014-07-16,64,46.0,,0.46,29.44
2014-07-17,27,46.0,,0.46,12.42
2014-07-18,50,46.0,,0.46,23.0
2014-07-19,34,46.0,,0.46,15.64
2014-07-20,47,46.0,,0.46,21.62
2014-07-21,68,46.0,,0.46,31.28
2014-07-22,63,46.0,,0.46,28.98
2014-07-23,91,46.0,,0.46,41.86
2014-07-24,58,46.0,,0.46,26.68
2014-07-25,49,46.0,,0.46,22.540000000000003
2014-07-26,46,46.0,,0.46,21.16
2014-07-27,13,46.0,,0.46,5.98
2014-07-28,74,46.0,,0.46,34.04
2014-07-29,63,46.0,,0.46,28.98
2014-07-30,57,46.0,,0.46,26.220000000000002
2014-07-31,59,46.0,,0.46,27.14
2014-08-01,14,56.0,False,0.56,7.840000000000001
2014-08-02,34,56.0,,0.56,19.040000000000003
2014-08-03,48,56.0,,0.56,26.880000000000003
2014-08-04,37,56.0,,0.56,20.720000000000002
2014-08-05,17,56.0,,0.56,9.520000000000001
2014-08-06,31,56.0,,0.56,17.360000000000003
2014-08-07,31,56.0,,0.56,17.360000000000003
2014-08-08,50,56.0,,0.56,28.000000000000004
2014-08-09,39,56.0,,0.56,21.840000000000003
2014-08-10,26,56.0,,0.56,14.560000000000002
2014-08-11,67,56.0,,0.56,37.52
2014-08-12,52,56.0,,0.56,29.120000000000005
2014-08-13,27,56.0,,0.56,15.120000000000001
2014-08-14,41,56.0,,0.56,22.96
2014-08-15,57,56.0,,0.56,31.92
2014-08-16,17,56.0,,0.56,9.520000000000001
2014-08-17,21,56.0,,0.56,11.760000000000002
2014-08-18,44,56.0,,0.56,24.64
2014-08-19,44,56.0,,0.56,24.64
2014-08-20,70,56.0,,0.56,39.2
2014-08-21,47,56.0,,0.56,26.320000000000004
2014-08-22,55,56.0,,0.56,30.800000000000004
2014-08-23,25,56.0,,0.56,14.000000000000002
2014-08-24,21,56.0,,0.56,11.760000000000002
2014-08-25,80,56.0,,0.56,44.800000000000004
2014-08-26,72,56.0,,0.56,40.32000000000001
2014-08-27,100,56.0,,0.56,56.00000000000001
2014-08-28,77,56.0,,0.56,43.120000000000005
2014-08-29,73,56.0,,0.56,40.88
2014-08-30,21,56.0,,0.56,11.760000000000002
2014-08-31,47,56.0,,0.56,26.320000000000004
2014-09-01,33,85.0,False,0.85,28.05
2014-09-02,72,85.0,,0.85,61.199999999999996
2014-09-03,60,85.0,,0.85,51.0
2014-09-04,61,85.0,,0.85,51.85
2014-09-05,57,85.0,,0.85,48.449999999999996
2014-09-06,14,85.0,,0.85,11.9
2014-09-07,27,85.0,,0.85,22.95
2014-09-08,63,85.0,,0.85,53.55
2014-09-09,70,85.0,,0.85,59.5
2014-09-10,76,85.0,,0.85,64.6
2014-09-11,47,85.0,,0.85,39.949999999999996
2014-09-12,54,85.0,,0.85,45.9
2014-09-13,21,85.0,,0.85,17.849999999999998
2014-09-14,24,85.0,,0.85,20.4
2014-09-15,55,85.0,,0.85,46.75
2014-09-16,89,85.0,,0.85,75.64999999999999
2014-09-17,66,85.0,,0.85,56.1
2014-09-18,63,85.0,,0.85,53.55
2014-09-19,84,85.0,,0.85,71.39999999999999
2014-09-20,36,85.0,,0.85,30.599999999999998
2014-09-21,28,85.0,,0.85,23.8
2014-09-22,66,85.0,,0.85,56.1
2014-09-23,63,85.0,,0.85,53.55
2014-09-24,100,85.0,,0.85,85.0
2014-09-25,67,85.0,,0.85,56.949999999999996
2014-09-26,44,85.0,,0.85,37.4
2014-09-27,40,85.0,,0.85,34.0
2014-09-28,53,85.0,,0.85,45.05
2014-09-29,60,85.0,,0.85,51.0
2014-09-30,67,85.0,,0.85,56.949999999999996
2014-10-01,83,83.0,False,0.83,68.89
2014-10-02,47,83.0,,0.83,39.01
2014-10-03,70,83.0,,0.83,58.099999999999994
2014-10-04,22,83.0,,0.83,18.259999999999998
2014-10-05,30,83.0,,0.83,24.9
2014-10-06,68,83.0,,0.83,56.44
2014-10-07,50,83.0,,0.83,41.5
2014-10-08,83,83.0,,0.83,68.89
2014-10-09,50,83.0,,0.83,41.5
2014-10-10,35,83.0,,0.83,29.049999999999997
2014-10-11,21,83.0,,0.83,17.43
2014-10-12,64,83.0,,0.83,53.12
2014-10-13,60,83.0,,0.83,49.8
2014-10-14,65,83.0,,0.83,53.949999999999996
2014-10-15,59,83.0,,0.83,48.97
2014-10-16,89,83.0,,0.83,73.86999999999999
2014-10-17,73,83.0,,0.83,60.589999999999996
2014-10-18,26,83.0,,0.83,21.58
2014-10-19,30,83.0,,0.83,24.9
2014-10-20,70,83.0,,0.83,58.099999999999994
2014-10-21,66,83.0,,0.83,54.779999999999994
2014-10-22,52,83.0,,0.83,43.16
2014-10-23,69,83.0,,0.83,57.269999999999996
2014-10-24,76,83.0,,0.83,63.08
2014-10-25,22,83.0,,0.83,18.259999999999998
2014-10-26,38,83.0,,0.83,31.54
2014-10-27,72,83.0,,0.83,59.76
2014-10-28,67,83.0,,0.83,55.61
2014-10-29,95,83.0,,0.83,78.85
2014-10-30,100,83.0,,0.83,83.0
2014-10-31,54,83.0,,0.83,44.82
2014-11-01,47,64.0,False,0.64,30.080000000000002
2014-11-02,44,64.0,,0.64,28.16
2014-11-03,86,64.0,,0.64,55.04
2014-11-04,73,64.0,,0.64,46.72
2014-11-05,56,64.0,,0.64,35.84
2014-11-06,100,64.0,,0.64,64.0
2014-11-07,60,64.0,,0.64,38.4
2014-11-08,20,64.0,,0.64,12.8
2014-11-09,44,64.0,,0.64,28.16
2014-11-10,62,64.0,,0.64,39.68
2014-11-11,42,64.0,,0.64,26.88
2014-11-12,81,64.0,,0.64,51.84
2014-11-13,57,64.0,,0.64,36.480000000000004
2014-11-14,71,64.0,,0.64,45.44
2014-11-15,29,64.0,,0.64,18.56
2014-11-16,38,64.0,,0.64,24.32
2014-11-17,53,64.0,,0.64,33.92
2014-11-18,82,64.0,,0.64,52.480000000000004
2014-11-19,97,64.0,,0.64,62.08
2014-11-20,77,64.0,,0.64,49.28
2014-11-21,67,64.0,,0.64,42.88
2014-11-22,53,64.0,,0.64,33.92
2014-11-23,53,64.0,,0.64,33.92
2014-11-24,58,64.0,,0.64,37.12
2014-11-25,35,64.0,,0.64,22.400000000000002
2014-11-26,72,64.0,,0.64,46.08
2014-11-27,50,64.0,,0.64,32.0
2014-11-28,23,64.0,,0.64,14.72
2014-11-29,39,64.0,,0.64,24.96
2014-11-30,28,64.0,,0.64,17.92
2014-12-01,83,55.0,False,0.55,45.650000000000006
2014-12-02,63,55.0,,0.55,34.650000000000006
2014-12-03,72,55.0,,0.55,39.6
2014-12-04,90,55.0,,0.55,49.50000000000001
2014-12-05,54,55.0,,0.55,29.700000000000003
2014-12-06,64,55.0,,0.55,35.2
2014-12-07,34,55.0,,0.55,18.700000000000003
2014-12-08,100,55.0,,0.55,55.00000000000001
2014-12-09,76,55.0,,0.55,41.800000000000004
2014-12-10,63,55.0,,0.55,34.650000000000006
2014-12-11,64,55.0,,0.55,35.2
2014-12-12,71,55.0,,0.55,39.050000000000004
2014-12-13,56,55.0,,0.55,30.800000000000004
2014-12-14,41,55.0,,0.55,22.55
2014-12-15,94,55.0,,0.55,51.7
2014-12-16,54,55.0,,0.55,29.700000000000003
2014-12-17,51,55.0,,0.55,28.05
2014-12-18,49,55.0,,0.55,26.950000000000003
2014-12-19,43,55.0,,0.55,23.650000000000002
2014-12-20,29,55.0,,0.55,15.950000000000001
2014-12-21,34,55.0,,0.55,18.700000000000003
2014-12-22,20,55.0,,0.55,11.0
2014-12-23,41,55.0,,0.55,22.55
2014-12-24,9,55.0,,0.55,4.95
2014-12-25,5,55.0,,0.55,2.75
2014-12-26,50,55.0,,0.55,27.500000000000004
2014-12-27,24,55.0,,0.55,13.200000000000001
2014-12-28,32,55.0,,0.55,17.6
2014-12-29,48,55.0,,0.55,26.400000000000002
2014-12-30,55,55.0,,0.55,30.250000000000004
2014-12-31,37,55.0,,0.55,20.35
2015-01-01,40,69.0,False,0.69,27.599999999999998
2015-01-02,33,69.0,,0.69,22.77
2015-01-03,27,69.0,,0.69,18.63
2015-01-04,27,69.0,,0.69,18.63
2015-01-05,57,69.0,,0.69,39.33
2015-01-06,59,69.0,,0.69,40.709999999999994
2015-01-07,82,69.0,,0.69,56.58
2015-01-08,63,69.0,,0.69,43.47
2015-01-09,50,69.0,,0.69,34.5
2015-01-10,55,69.0,,0.69,37.949999999999996
2015-01-11,45,69.0,,0.69,31.049999999999997
2015-01-12,70,69.0,,0.69,48.3
2015-01-13,94,69.0,,0.69,64.86
2015-01-14,71,69.0,,0.69,48.989999999999995
2015-01-15,62,69.0,,0.69,42.779999999999994
2015-01-16,75,69.0,,0.69,51.74999999999999
2015-01-17,55,69.0,,0.69,37.949999999999996
2015-01-18,28,69.0,,0.69,19.32
2015-01-19,47,69.0,,0.69,32.43
2015-01-20,100,69.0,,0.69,69.0
2015-01-21,76,69.0,,0.69,52.44
2015-01-22,94,69.0,,0.69,64.86
2015-01-23,56,69.0,,0.69,38.64
2015-01-24,32,69.0,,0.69,22.08
2015-01-25,56,69.0,,0.69,38.64
2015-01-26,87,69.0,,0.69,60.029999999999994
2015-01-27,89,69.0,,0.69,61.41
2015-01-28,83,69.0,,0.69,57.269999999999996
2015-01-29,69,69.0,,0.69,47.61
2015-01-30,81,69.0,,0.69,55.88999999999999
2015-01-31,49,69.0,,0.69,33.809999999999995
2015-02-01,38,85.0,False,0.85,32.3
2015-02-02,75,85.0,,0.85,63.75
2015-02-03,54,85.0,,0.85,45.9
2015-02-04,75,85.0,,0.85,63.75
2015-02-05,77,85.0,,0.85,65.45
2015-02-06,96,85.0,,0.85,81.6
2015-02-07,29,85.0,,0.85,24.65
2015-02-08,57,85.0,,0.85,48.449999999999996
2015-02-09,92,85.0,,0.85,78.2
2015-02-10,83,85.0,,0.85,70.55
2015-02-11,88,85.0,,0.85,74.8
2015-02-12,53,85.0,,0.85,45.05
2015-02-13,45,85.0,,0.85,38.25
2015-02-14,22,85.0,,0.85,18.7
2015-02-15,36,85.0,,0.85,30.599999999999998
2015-02-16,36,85.0,,0.85,30.599999999999998
2015-02-17,57,85.0,,0.85,48.449999999999996
2015-02-18,48,85.0,,0.85,40.8
2015-02-19,68,85.0,,0.85,57.8
2015-02-20,54,85.0,,0.85,45.9
2015-02-21,21,85.0,,0.85,17.849999999999998
2015-02-22,60,85.0,,0.85,51.0
2015-02-23,50,85.0,,0.85,42.5
2015-02-24,62,85.0,,0.85,52.699999999999996
2015-02-25,87,85.0,,0.85,73.95
2015-02-26,100,85.0,,0.85,85.0
2015-02-27,51,85.0,,0.85,43.35
2015-02-28,45,85.0,,0.85,38.25
2015-03-01,58,75.0,False,0.75,43.5
2015-03-02,100,75.0,,0.75,75.0
2015-03-03,62,75.0,,0.75,46.5
2015-03-04,84,75.0,,0.75,63.0
2015-03-05,74,75.0,,0.75,55.5
2015-03-06,58,75.0,,0.75,43.5
2015-03-07,43,75.0,,0.75,32.25
2015-03-08,38,75.0,,0.75,28.5
2015-03-09,94,75.0,,0.75,70.5
2015-03-10,63,75.0,,0.75,47.25
2015-03-11,94,75.0,,0.75,70.5
2015-03-12,42,75.0,,0.75,31.5
2015-03-13,75,75.0,,0.75,56.25
2015-03-14,52,75.0,,0.75,39.0
2015-03-15,53,75.0,,0.75,39.75
2015-03-16,77,75.0,,0.75,57.75
2015-03-17,84,75.0,,0.75,63.0
2015-03-18,68,75.0,,0.75,51.0
2015-03-19,85,75.0,,0.75,63.75
2015-03-20,57,75.0,,0.75,42.75
2015-03-21,29,75.0,,0.75,21.75
2015-03-22,24,75.0,,0.75,18.0
2015-03-23,75,75.0,,0.75,56.25
2015-03-24,72,75.0,,0.75,54.0
2015-03-25,51,75.0,,0.75,38.25
2015-03-26,99,75.0,,0.75,74.25
2015-03-27,47,75.0,,0.75,35.25
2015-03-28,31,75.0,,0.75,23.25
2015-03-29,68,75.0,,0.75,51.0
2015-03-30,77,75.0,,0.75,57.75
2015-03-31,65,75.0,,0.75,48.75
2015-04-01,66,69.0,False,0.69,45.54
2015-04-02,63,69.0,,0.69,43.47
2015-04-03,55,69.0,,0.69,37.949999999999996
2015-04-04,25,69.0,,0.69,17.25
2015-04-05,46,69.0,,0.69,31.74
2015-04-06,47,69.0,,0.69,32.43
2015-04-07,38,69.0,,0.69,26.22
2015-04-08,64,69.0,,0.69,44.16
2015-04-09,61,69.0,,0.69,42.089999999999996
2015-04-10,51,69.0,,0.69,35.19
2015-04-11,35,69.0,,0.69,24.15
2015-04-12,35,69.0,,0.69,24.15
2015-04-13,94,69.0,,0.69,64.86
2015-04-14,100,69.0,,0.69,69.0
2015-04-15,48,69.0,,0.69,33.12
2015-04-16,60,69.0,,0.69,41.4
2015-04-17,73,69.0,,0.69,50.37
2015-04-18,76,69.0,,0.69,52.44
2015-04-19,64,69.0,,0.69,44.16
2015-04-20,78,69.0,,0.69,53.81999999999999
2015-04-21,86,69.0,,0.69,59.339999999999996
2015-04-22,86,69.0,,0.69,59.339999999999996
2015-04-23,69,69.0,,0.69,47.61
2015-04-24,28,69.0,,0.69,19.32
2015-04-25,48,69.0,,0.69,33.12
2015-04-26,50,69.0,,0.69,34.5
2015-04-27,95,69.0,,0.69,65.55
2015-04-28,60,69.0,,0.69,41.4
2015-04-29,79,69.0,,0.69,54.51
2015-04-30,58,69.0,,0.69,40.019999999999996
2015-05-01,56,61.0,False,0.61,34.16
2015-05-02,35,61.0,,0.61,21.349999999999998
2015-05-03,35,61.0,,0.61,21.349999999999998
2015-05-04,84,61.0,,0.61,51.24
2015-05-05,93,61.0,,0.61,56.73
2015-05-06,80,61.0,,0.61,48.8
2015-05-07,81,61.0,,0.61,49.41
2015-05-08,99,61.0,,0.61,60.39
2015-05-09,24,61.0,,0.61,14.64
2015-05-10,55,61.0,,0.61,33.55
2015-05-11,64,61.0,,0.61,39.04
2015-05-12,49,61.0,,0.61,29.89
2015-05-13,95,61.0,,0.61,57.949999999999996
2015-05-14,99,61.0,,0.61,60.39
2015-05-15,95,61.0,,0.61,57.949999999999996
2015-05-16,36,61.0,,0.61,21.96
2015-05-17,54,61.0,,0.61,32.94
2015-05-18,72,61.0,,0.61,43.92
2015-05-19,82,61.0,,0.61,50.019999999999996
2015-05-20,78,61.0,,0.61,47.58
2015-05-21,61,61.0,,0.61,37.21
2015-05-22,39,61.0,,0.61,23.79
2015-05-23,44,61.0,,0.61,26.84
2015-05-24,39,61.0,,0.61,23.79
2015-05-25,59,61.0,,0.61,35.99
2015-05-26,59,61.0,,0.61,35.99
2015-05-27,100,61.0,,0.61,61.0
2015-05-28,65,61.0,,0.61,39.65
2015-05-29,53,61.0,,0.61,32.33
2015-05-30,54,61.0,,0.61,32.94
2015-05-31,36,61.0,,0.61,21.96
2015-06-01,95,54.0,False,0.54,51.300000000000004
2015-06-02,91,54.0,,0.54,49.14
2015-06-03,84,54.0,,0.54,45.36
2015-06-04,69,54.0,,0.54,37.260000000000005
2015-06-05,38,54.0,,0.54,20.520000000000003
2015-06-06,68,54.0,,0.54,36.72
2015-06-07,41,54.0,,0.54,22.14
2015-06-08,57,54.0,,0.54,30.78
2015-06-09,100,54.0,,0.54,54.0
2015-06-10,85,54.0,,0.54,45.900000000000006
2015-06-11,59,54.0,,0.54,31.860000000000003
2015-06-12,61,54.0,,0.54,32.940000000000005
2015-06-13,48,54.0,,0.54,25.92
2015-06-14,7,54.0,,0.54,3.7800000000000002
2015-06-15,58,54.0,,0.54,31.32
2015-06-16,72,54.0,,0.54,38.88
2015-06-17,62,54.0,,0.54,33.480000000000004
2015-06-18,58,54.0,,0.54,31.32
2015-06-19,27,54.0,,0.54,14.580000000000002
2015-06-20,33,54.0,,0.54,17.82
2015-06-21,41,54.0,,0.54,22.14
2015-06-22,42,54.0,,0.54,22.68
2015-06-23,52,54.0,,0.54,28.080000000000002
2015-06-24,84,54.0,,0.54,45.36
2015-06-25,59,54.0,,0.54,31.860000000000003
2015-06-26,94,54.0,,0.54,50.760000000000005
2015-06-27,40,54.0,,0.54,21.6
2015-06-28,20,54.0,,0.54,10.8
2015-06-29,32,54.0,,0.54,17.28
2015-06-30,62,54.0,,0.54,33.480000000000004
2015-07-01,55,54.0,False,0.54,29.700000000000003
2015-07-02,29,54.0,,0.54,15.66
2015-07-03,54,54.0,,0.54,29.160000000000004
2015-07-04,23,54.0,,0.54,12.420000000000002
2015-07-05,16,54.0,,0.54,8.64
2015-07-06,100,54.0,,0.54,54.0
2015-07-07,54,54.0,,0.54,29.160000000000004
2015-07-08,87,54.0,,0.54,46.980000000000004
2015-07-09,56,54.0,,0.54,30.240000000000002
2015-07-10,70,54.0,,0.54,37.800000000000004
2015-07-11,84,54.0,,0.54,45.36
2015-07-12,35,54.0,,0.54,18.900000000000002
2015-07-13,55,54.0,,0.54,29.700000000000003
2015-07-14,65,54.0,,0.54,35.1
2015-07-15,59,54.0,,0.54,31.860000000000003
2015-07-16,79,54.0,,0.54,42.660000000000004
2015-07-17,58,54.0,,0.54,31.32
2015-07-18,87,54.0,,0.54,46.980000000000004
2015-07-19,61,54.0,,0.54,32.940000000000005
2015-07-20,75,54.0,,0.54,40.5
2015-07-21,67,54.0,,0.54,36.18
2015-07-22,55,54.0,,0.54,29.700000000000003
2015-07-23,79,54.0,,0.54,42.660000000000004
2015-07-24,81,54.0,,0.54,43.74
2015-07-25,63,54.0,,0.54,34.02
2015-07-26,43,54.0,,0.54,23.220000000000002
2015-07-27,71,54.0,,0.54,38.34
2015-07-28,65,54.0,,0.54,35.1
2015-07-29,84,54.0,,0.54,45.36
2015-07-30,50,54.0,,0.54,27.0
2015-07-31,57,54.0,,0.54,30.78
2015-08-01,18,61.0,False,0.61,10.98
2015-08-02,54,61.0,,0.61,32.94
2015-08-03,42,61.0,,0.61,25.62
2015-08-04,38,61.0,,0.61,23.18
2015-08-05,59,61.0,,0.61,35.99
2015-08-06,39,61.0,,0.61,23.79
2015-08-07,40,61.0,,0.61,24.4
2015-08-08,31,61.0,,0.61,18.91
2015-08-09,14,61.0,,0.61,8.54
2015-08-10,28,61.0,,0.61,17.08
2015-08-11,49,61.0,,0.61,29.89
2015-08-12,31,61.0,,0.61,18.91
2015-08-13,39,61.0,,0.61,23.79
2015-08-14,54,61.0,,0.61,32.94
2015-08-15,4,61.0,,0.61,2.44
2015-08-16,22,61.0,,0.61,13.42
2015-08-17,55,61.0,,0.61,33.55
2015-08-18,62,61.0,,0.61,37.82
2015-08-19,69,61.0,,0.61,42.089999999999996
2015-08-20,59,61.0,,0.61,35.99
2015-08-21,42,61.0,,0.61,25.62
2015-08-22,30,61.0,,0.61,18.3
2015-08-23,26,61.0,,0.61,15.86
2015-08-24,61,61.0,,0.61,37.21
2015-08-25,71,61.0,,0.61,43.31
2015-08-26,67,61.0,,0.61,40.87
2015-08-27,57,61.0,,0.61,34.769999999999996
2015-08-28,41,61.0,,0.61,25.009999999999998
2015-08-29,17,61.0,,0.61,10.37
2015-08-30,34,61.0,,0.61,20.74
2015-08-31,100,61.0,,0.61,61.0
2015-09-01,82,100.0,False,1.0,82.0
2015-09-02,89,100.0,,1.0,89.0
2015-09-03,59,100.0,,1.0,59.0
2015-09-04,47,100.0,,1.0,47.0
2015-09-05,25,100.0,,1.0,25.0
2015-09-06,22,100.0,,1.0,22.0
2015-09-07,27,100.0,,1.0,27.0
2015-09-08,77,100.0,,1.0,77.0
2015-09-09,99,100.0,,1.0,99.0
2015-09-10,60,100.0,,1.0,60.0
2015-09-11,80,100.0,,1.0,80.0
2015-09-12,27,100.0,,1.0,27.0
2015-09-13,30,100.0,,1.0,30.0
2015-09-14,52,100.0,,1.0,52.0
2015-09-15,73,100.0,,1.0,73.0
2015-09-16,81,100.0,,1.0,81.0
2015-09-17,76,100.0,,1.0,76.0
2015-09-18,49,100.0,,1.0,49.0
2015-09-19,7,100.0,,1.0,7.0
2015-09-20,27,100.0,,1.0,27.0
2015-09-21,49,100.0,,1.0,49.0
2015-09-22,64,100.0,,1.0,64.0
2015-09-23,87,100.0,,1.0,87.0
2015-09-24,90,100.0,,1.0,90.0
2015-09-25,46,100.0,,1.0,46.0
2015-09-26,48,100.0,,1.0,48.0
2015-09-27,30,100.0,,1.0,30.0
2015-09-28,66,100.0,,1.0,66.0
2015-09-29,71,100.0,,1.0,71.0
2015-09-30,100,100.0,,1.0,100.0
2015-10-01,71,79.0,False,0.79,56.09
2015-10-02,56,79.0,,0.79,44.24
2015-10-03,51,79.0,,0.79,40.29
2015-10-04,15,79.0,,0.79,11.850000000000001
2015-10-05,60,79.0,,0.79,47.400000000000006
2015-10-06,63,79.0,,0.79,49.77
2015-10-07,72,79.0,,0.79,56.88
2015-10-08,91,79.0,,0.79,71.89
2015-10-09,62,79.0,,0.79,48.980000000000004
2015-10-10,32,79.0,,0.79,25.28
2015-10-11,24,79.0,,0.79,18.96
2015-10-12,84,79.0,,0.79,66.36
2015-10-13,77,79.0,,0.79,60.830000000000005
2015-10-14,100,79.0,,0.79,79.0
2015-10-15,71,79.0,,0.79,56.09
2015-10-16,43,79.0,,0.79,33.97
2015-10-17,31,79.0,,0.79,24.490000000000002
2015-10-18,23,79.0,,0.79,18.17
2015-10-19,89,79.0,,0.79,70.31
2015-10-20,58,79.0,,0.79,45.82
2015-10-21,58,79.0,,0.79,45.82
2015-10-22,51,79.0,,0.79,40.29
2015-10-23,58,79.0,,0.79,45.82
2015-10-24,12,79.0,,0.79,9.48
2015-10-25,37,79.0,,0.79,29.23
2015-10-26,52,79.0,,0.79,41.08
2015-10-27,52,79.0,,0.79,41.08
2015-10-28,72,79.0,,0.79,56.88
2015-10-29,91,79.0,,0.79,71.89
2015-10-30,46,79.0,,0.79,36.34
2015-10-31,42,79.0,,0.79,33.18
2015-11-01,33,71.0,False,0.71,23.43
2015-11-02,87,71.0,,0.71,61.769999999999996
2015-11-03,100,71.0,,0.71,71.0
2015-11-04,87,71.0,,0.71,61.769999999999996
2015-11-05,65,71.0,,0.71,46.15
2015-11-06,87,71.0,,0.71,61.769999999999996
2015-11-07,21,71.0,,0.71,14.91
2015-11-08,42,71.0,,0.71,29.82
2015-11-09,76,71.0,,0.71,53.959999999999994
2015-11-10,78,71.0,,0.71,55.379999999999995
2015-11-11,42,71.0,,0.71,29.82
2015-11-12,87,71.0,,0.71,61.769999999999996
2015-11-13,89,71.0,,0.71,63.19
2015-11-14,36,71.0,,0.71,25.56
2015-11-15,36,71.0,,0.71,25.56
2015-11-16,92,71.0,,0.71,65.32
2015-11-17,82,71.0,,0.71,58.22
2015-11-18,88,71.0,,0.71,62.48
2015-11-19,77,71.0,,0.71,54.669999999999995
2015-11-20,92,71.0,,0.71,65.32
2015-11-21,36,71.0,,0.71,25.56
2015-11-22,31,71.0,,0.71,22.009999999999998
2015-11-23,61,71.0,,0.71,43.309999999999995
2015-11-24,76,71.0,,0.71,53.959999999999994
2015-11-25,58,71.0,,0.71,41.18
2015-11-26,32,71.0,,0.71,22.72
2015-11-27,40,71.0,,0.71,28.4
2015-11-28,56,71.0,,0.71,39.76
2015-11-29,30,71.0,,0.71,21.299999999999997
2015-11-30,65,71.0,,0.71,46.15
2015-12-01,74,60.0,False,0.6,44.4
2015-12-02,60,60.0,,0.6,36.0
2015-12-03,91,60.0,,0.6,54.6
2015-12-04,90,60.0,,0.6,54.0
2015-12-05,45,60.0,,0.6,27.0
2015-12-06,59,60.0,,0.6,35.4
2015-12-07,53,60.0,,0.6,31.799999999999997
2015-12-08,71,60.0,,0.6,42.6
2015-12-09,63,60.0,,0.6,37.8
2015-12-10,100,60.0,,0.6,60.0
2015-12-11,79,60.0,,0.6,47.4
2015-12-12,49,60.0,,0.6,29.4
2015-12-13,44,60.0,,0.6,26.4
2015-12-14,76,60.0,,0.6,45.6
2015-12-15,54,60.0,,0.6,32.4
2015-12-16,79,60.0,,0.6,47.4
2015-12-17,90,60.0,,0.6,54.0
2015-12-18,38,60.0,,0.6,22.8
2015-12-19,42,60.0,,0.6,25.2
2015-12-20,11,60.0,,0.6,6.6
2015-12-21,43,60.0,,0.6,25.8
2015-12-22,57,60.0,,0.6,34.199999999999996
