date,live gold_unscaled,live gold_monthly,isPartial,scale,live gold
2010-09-19,84,84,False,0.84,70.56
2010-09-20,38,38,False,0.38,14.44
2010-09-21,43,43,False,0.43,18.49
2010-09-22,27,27,False,0.27,7.290000000000001
2010-09-23,16,16,False,0.16,2.56
2010-09-24,63,63,False,0.63,39.69
2010-09-25,38,38,False,0.38,14.44
2010-09-26,59,59,False,0.59,34.809999999999995
2010-09-27,42,42,False,0.42,17.64
2010-09-28,73,73,False,0.73,53.29
2010-09-29,26,26,False,0.26,6.76
2010-09-30,48,48,False,0.48,23.04
2010-10-01,22,22,False,0.22,4.84
2010-10-02,60,60,False,0.6,36.0
2010-10-03,52,52,False,0.52,27.04
2010-10-04,100,100,False,1.0,100.0
2010-10-05,47,47,False,0.47,22.09
2010-10-06,38,38,False,0.38,14.44
2010-10-07,58,58,False,0.58,33.64
2010-10-08,17,17,False,0.17,2.89
2010-10-09,31,31,False,0.31,9.61
2010-10-10,53,53,False,0.53,28.09
2010-10-11,39,39,False,0.39,15.21
2010-10-12,17,17,False,0.17,2.89
2010-10-13,53,53,False,0.53,28.09
2010-10-14,16,16,False,0.16,2.56
2010-10-15,40,40,False,0.4,16.0
2010-10-16,98,98,False,0.98,96.03999999999999
2010-10-17,74,74,False,0.74,54.76
2010-10-18,57,57,False,0.57,32.489999999999995
2010-10-19,31,31,False,0.31,9.61
2010-10-20,26,26,False,0.26,6.76
2010-10-21,48,48,False,0.48,23.04
2010-10-22,33,33,False,0.33,10.89
2010-10-23,51,51,False,0.51,26.01
2010-10-24,22,22,False,0.22,4.84
2010-10-25,47,47,False,0.47,22.09
2010-10-26,66,66,False,0.66,43.56
2010-10-27,52,52,False,0.52,27.04
2010-10-28,47,47,False,0.47,22.09
2010-10-29,68,68,False,0.68,46.24
2010-10-30,96,96,False,0.96,92.16
2010-10-31,76,76,False,0.76,57.76
2010-11-01,55,55,False,0.55,30.250000000000004
2010-11-02,66,66,False,0.66,43.56
2010-11-03,60,60,False,0.6,36.0
2010-11-04,74,74,False,0.74,54.76
2010-11-05,65,65,False,0.65,42.25
2010-11-06,69,69,False,0.69,47.61
2010-11-07,43,43,False,0.43,18.49
2010-11-08,54,54,False,0.54,29.160000000000004
2010-11-09,26,26,False,0.26,6.76
2010-11-10,72,72,False,0.72,51.839999999999996
2010-11-11,60,60,False,0.6,36.0
2010-11-12,90,90,False,0.9,81.0
2010-11-13,100,100,False,1.0,100.0
2010-11-14,25,25,False,0.25,6.25
2010-11-15,45,45,False,0.45,20.25
2010-11-16,43,43,False,0.43,18.49
2010-11-17,48,48,False,0.48,23.04
2010-11-18,67,67,False,0.67,44.89
2010-11-19,52,52,False,0.52,27.04
2010-11-20,30,30,False,0.3,9.0
2010-11-21,61,61,False,0.61,37.21
2010-11-22,45,45,False,0.45,20.25
2010-11-23,27,27,False,0.27,7.290000000000001
2010-11-24,59,59,False,0.59,34.809999999999995
2010-11-25,94,94,False,0.94,88.36
2010-11-26,89,89,False,0.89,79.21000000000001
2010-11-27,81,81,False,0.81,65.61
2010-11-28,74,74,False,0.74,54.76
2010-11-29,56,56,False,0.56,31.360000000000003
2010-11-30,96,96,False,0.96,92.16
2010-12-01,29,29,False,0.29,8.41
2010-12-02,34,34,False,0.34,11.56
2010-12-03,24,24,False,0.24,5.76
2010-12-04,24,24,False,0.24,5.76
2010-12-05,40,40,False,0.4,16.0
2010-12-06,23,23,False,0.23,5.29
2010-12-07,38,38,False,0.38,14.44
2010-12-08,27,27,False,0.27,7.290000000000001
2010-12-09,35,35,False,0.35,12.25
2010-12-10,17,17,False,0.17,2.89
2010-12-11,25,25,False,0.25,6.25
2010-12-12,31,31,False,0.31,9.61
2010-12-13,27,27,False,0.27,7.290000000000001
2010-12-14,11,11,False,0.11,1.21
2010-12-15,37,37,False,0.37,13.69
2010-12-16,38,38,False,0.38,14.44
2010-12-17,25,25,False,0.25,6.25
2010-12-18,45,45,False,0.45,20.25
2010-12-19,27,27,False,0.27,7.290000000000001
2010-12-20,64,64,False,0.64,40.96
2010-12-21,47,47,False,0.47,22.09
2010-12-22,39,39,False,0.39,15.21
2010-12-23,25,25,False,0.25,6.25
2010-12-24,42,42,False,0.42,17.64
2010-12-25,42,42,False,0.42,17.64
2010-12-26,100,100,False,1.0,100.0
2010-12-27,63,63,False,0.63,39.69
2010-12-28,76,76,False,0.76,57.76
2010-12-29,68,68,False,0.68,46.24
2010-12-30,30,30,False,0.3,9.0
2010-12-31,56,56,False,0.56,31.360000000000003
2011-01-01,100,100,False,1.0,100.0
2011-01-02,90,90,False,0.9,81.0
2011-01-03,85,85,False,0.85,72.25
2011-01-04,79,79,False,0.79,62.410000000000004
2011-01-05,64,64,False,0.64,40.96
2011-01-06,79,79,False,0.79,62.410000000000004
2011-01-07,61,61,False,0.61,37.21
2011-01-08,83,83,False,0.83,68.89
2011-01-09,70,70,False,0.7,49.0
2011-01-10,74,74,False,0.74,54.76
2011-01-11,63,63,False,0.63,39.69
2011-01-12,54,54,False,0.54,29.160000000000004
2011-01-13,65,65,False,0.65,42.25
2011-01-14,55,55,False,0.55,30.250000000000004
2011-01-15,54,54,False,0.54,29.160000000000004
2011-01-16,67,67,False,0.67,44.89
2011-01-17,77,77,False,0.77,59.29
2011-01-18,91,91,False,0.91,82.81
2011-01-19,50,50,False,0.5,25.0
2011-01-20,34,34,False,0.34,11.56
2011-01-21,83,83,False,0.83,68.89
2011-01-22,80,80,False,0.8,64.0
2011-01-23,41,41,False,0.41,16.81
2011-01-24,60,60,False,0.6,36.0
2011-01-25,77,77,False,0.77,59.29
2011-01-26,89,89,False,0.89,79.21000000000001
2011-01-27,67,67,False,0.67,44.89
2011-01-28,79,79,False,0.79,62.410000000000004
2011-01-29,71,71,False,0.71,50.41
2011-01-30,67,67,False,0.67,44.89
2011-01-31,95,95,False,0.95,90.25
2011-02-01,97,97,False,0.97,94.09
2011-02-02,57,57,False,0.57,32.489999999999995
2011-02-03,34,34,False,0.34,11.56
2011-02-04,84,84,False,0.84,70.56
2011-02-05,82,82,False,0.82,67.24
2011-02-06,67,67,False,0.67,44.89
2011-02-07,58,58,False,0.58,33.64
2011-02-08,46,46,False,0.46,21.16
2011-02-09,34,34,False,0.34,11.56
2011-02-10,32,32,False,0.32,10.24
2011-02-11,53,53,False,0.53,28.09
2011-02-12,65,65,False,0.65,42.25
2011-02-13,100,100,False,1.0,100.0
2011-02-14,25,25,False,0.25,6.25
2011-02-15,38,38,False,0.38,14.44
2011-02-16,74,74,False,0.74,54.76
2011-02-17,45,45,False,0.45,20.25
2011-02-18,65,65,False,0.65,42.25
2011-02-19,53,53,False,0.53,28.09
2011-02-20,74,74,False,0.74,54.76
2011-02-21,73,73,False,0.73,53.29
2011-02-22,62,62,False,0.62,38.44
2011-02-23,79,79,False,0.79,62.410000000000004
2011-02-24,53,53,False,0.53,28.09
2011-02-25,32,32,False,0.32,10.24
2011-02-26,80,80,False,0.8,64.0
2011-02-27,64,64,False,0.64,40.96
2011-02-28,18,18,False,0.18,3.2399999999999998
2011-03-01,55,55,False,0.55,30.250000000000004
2011-03-02,55,55,False,0.55,30.250000000000004
2011-03-03,41,41,False,0.41,16.81
2011-03-04,100,100,False,1.0,100.0
2011-03-05,72,72,False,0.72,51.839999999999996
2011-03-06,94,94,False,0.94,88.36
2011-03-07,74,74,False,0.74,54.76
2011-03-08,47,47,False,0.47,22.09
2011-03-09,33,33,False,0.33,10.89
2011-03-10,63,63,False,0.63,39.69
2011-03-11,85,85,False,0.85,72.25
2011-03-12,61,61,False,0.61,37.21
2011-03-13,79,79,False,0.79,62.410000000000004
2011-03-14,41,41,False,0.41,16.81
2011-03-15,77,77,False,0.77,59.29
2011-03-16,55,55,False,0.55,30.250000000000004
2011-03-17,66,66,False,0.66,43.56
2011-03-18,74,74,False,0.74,54.76
2011-03-19,63,63,False,0.63,39.69
2011-03-20,72,72,False,0.72,51.839999999999996
2011-03-21,36,36,False,0.36,12.959999999999999
2011-03-22,58,58,False,0.58,33.64
2011-03-23,22,22,False,0.22,4.84
2011-03-24,55,55,False,0.55,30.250000000000004
2011-03-25,35,35,False,0.35,12.25
2011-03-26,62,62,False,0.62,38.44
2011-03-27,52,52,False,0.52,27.04
2011-03-28,47,47,False,0.47,22.09
2011-03-29,83,83,False,0.83,68.89
2011-03-30,40,40,False,0.4,16.0
2011-03-31,59,59,False,0.59,34.809999999999995
2011-04-01,59,59,False,0.59,34.809999999999995
2011-04-02,79,79,False,0.79,62.410000000000004
2011-04-03,70,70,False,0.7,49.0
2011-04-04,40,40,False,0.4,16.0
2011-04-05,55,55,False,0.55,30.250000000000004
2011-04-06,41,41,False,0.41,16.81
2011-04-07,49,49,False,0.49,24.009999999999998
2011-04-08,47,47,False,0.47,22.09
2011-04-09,34,34,False,0.34,11.56
2011-04-10,50,50,False,0.5,25.0
2011-04-11,49,49,False,0.49,24.009999999999998
2011-04-12,62,62,False,0.62,38.44
2011-04-13,63,63,False,0.63,39.69
2011-04-14,49,49,False,0.49,24.009999999999998
2011-04-15,70,70,False,0.7,49.0
2011-04-16,94,94,False,0.94,88.36
2011-04-17,86,86,False,0.86,73.96
2011-04-18,41,41,False,0.41,16.81
2011-04-19,70,70,False,0.7,49.0
2011-04-20,53,53,False,0.53,28.09
2011-04-21,49,49,False,0.49,24.009999999999998
2011-04-22,78,78,False,0.78,60.84
2011-04-23,69,69,False,0.69,47.61
2011-04-24,64,64,False,0.64,40.96
2011-04-25,83,83,False,0.83,68.89
2011-04-26,100,100,False,1.0,100.0
2011-04-27,69,69,False,0.69,47.61
2011-04-28,62,62,False,0.62,38.44
2011-04-29,31,31,False,0.31,9.61
2011-04-30,91,91,False,0.91,82.81
2011-05-01,76,76,False,0.76,57.76
2011-05-02,38,38,False,0.38,14.44
2011-05-03,67,67,False,0.67,44.89
2011-05-04,42,42,False,0.42,17.64
2011-05-05,40,40,False,0.4,16.0
2011-05-06,62,62,False,0.62,38.44
2011-05-07,78,78,False,0.78,60.84
2011-05-08,64,64,False,0.64,40.96
2011-05-09,91,91,False,0.91,82.81
2011-05-10,39,39,False,0.39,15.21
2011-05-11,47,47,False,0.47,22.09
2011-05-12,55,55,False,0.55,30.250000000000004
2011-05-13,42,42,False,0.42,17.64
2011-05-14,86,86,False,0.86,73.96
2011-05-15,100,100,False,1.0,100.0
2011-05-16,54,54,False,0.54,29.160000000000004
2011-05-17,56,56,False,0.56,31.360000000000003
2011-05-18,39,39,False,0.39,15.21
2011-05-19,33,33,False,0.33,10.89
2011-05-20,53,53,False,0.53,28.09
2011-05-21,78,78,False,0.78,60.84
2011-05-22,67,67,False,0.67,44.89
2011-05-23,64,64,False,0.64,40.96
2011-05-24,43,43,False,0.43,18.49
2011-05-25,39,39,False,0.39,15.21
2011-05-26,37,37,False,0.37,13.69
2011-05-27,35,35,False,0.35,12.25
2011-05-28,45,45,False,0.45,20.25
2011-05-29,74,74,False,0.74,54.76
2011-05-30,71,71,False,0.71,50.41
2011-05-31,62,62,False,0.62,38.44
2011-06-01,11,11,False,0.11,1.21
2011-06-02,6,6,False,0.06,0.36
2011-06-03,9,9,False,0.09,0.8099999999999999
2011-06-04,14,14,False,0.14,1.9600000000000002
2011-06-05,13,13,False,0.13,1.69
2011-06-06,8,8,False,0.08,0.64
2011-06-07,12,12,False,0.12,1.44
2011-06-08,14,14,False,0.14,1.9600000000000002
2011-06-09,6,6,False,0.06,0.36
2011-06-10,7,7,False,0.07,0.49000000000000005
2011-06-11,11,11,False,0.11,1.21
2011-06-12,13,13,False,0.13,1.69
2011-06-13,10,10,False,0.1,1.0
2011-06-14,6,6,False,0.06,0.36
2011-06-15,11,11,False,0.11,1.21
2011-06-16,3,3,False,0.03,0.09
2011-06-17,10,10,False,0.1,1.0
2011-06-18,18,18,False,0.18,3.2399999999999998
2011-06-19,19,19,False,0.19,3.61
2011-06-20,7,7,False,0.07,0.49000000000000005
2011-06-21,13,13,False,0.13,1.69
2011-06-22,18,18,False,0.18,3.2399999999999998
2011-06-23,18,18,False,0.18,3.2399999999999998
2011-06-24,9,9,False,0.09,0.8099999999999999
2011-06-25,19,19,False,0.19,3.61
2011-06-26,100,100,False,1.0,100.0
2011-06-27,14,14,False,0.14,1.9600000000000002
2011-06-28,11,11,False,0.11,1.21
2011-06-29,8,8,False,0.08,0.64
2011-06-30,12,12,False,0.12,1.44
2011-07-01,64,64,False,0.64,40.96
2011-07-02,37,37,False,0.37,13.69
2011-07-03,45,45,False,0.45,20.25
2011-07-04,69,69,False,0.69,47.61
2011-07-05,94,94,False,0.94,88.36
2011-07-06,50,50,False,0.5,25.0
2011-07-07,47,47,False,0.47,22.09
2011-07-08,75,75,False,0.75,56.25
2011-07-09,55,55,False,0.55,30.250000000000004
2011-07-10,67,67,False,0.67,44.89
2011-07-11,59,59,False,0.59,34.809999999999995
2011-07-12,65,65,False,0.65,42.25
2011-07-13,54,54,False,0.54,29.160000000000004
2011-07-14,63,63,False,0.63,39.69
2011-07-15,94,94,False,0.94,88.36
2011-07-16,55,55,False,0.55,30.250000000000004
2011-07-17,51,51,False,0.51,26.01
2011-07-18,61,61,False,0.61,37.21
2011-07-19,34,34,False,0.34,11.56
2011-07-20,69,69,False,0.69,47.61
2011-07-21,96,96,False,0.96,92.16
2011-07-22,60,60,False,0.6,36.0
2011-07-23,71,71,False,0.71,50.41
2011-07-24,100,100,False,1.0,100.0
2011-07-25,60,60,False,0.6,36.0
2011-07-26,45,45,False,0.45,20.25
2011-07-27,61,61,False,0.61,37.21
2011-07-28,54,54,False,0.54,29.160000000000004
2011-07-29,67,67,False,0.67,44.89
2011-07-30,74,74,False,0.74,54.76
2011-07-31,35,35,False,0.35,12.25
2011-08-01,33,33,False,0.33,10.89
2011-08-02,71,71,False,0.71,50.41
2011-08-03,64,64,False,0.64,40.96
2011-08-04,65,65,False,0.65,42.25
2011-08-05,71,71,False,0.71,50.41
2011-08-06,57,57,False,0.57,32.489999999999995
2011-08-07,89,89,False,0.89,79.21000000000001
2011-08-08,100,100,False,1.0,100.0
2011-08-09,87,87,False,0.87,75.69
2011-08-10,71,71,False,0.71,50.41
2011-08-11,84,84,False,0.84,70.56
2011-08-12,40,40,False,0.4,16.0
2011-08-13,42,42,False,0.42,17.64
2011-08-14,69,69,False,0.69,47.61
2011-08-15,44,44,False,0.44,19.36
2011-08-16,47,47,False,0.47,22.09
2011-08-17,47,47,False,0.47,22.09
2011-08-18,58,58,False,0.58,33.64
2011-08-19,74,74,False,0.74,54.76
2011-08-20,41,41,False,0.41,16.81
2011-08-21,68,68,False,0.68,46.24
2011-08-22,36,36,False,0.36,12.959999999999999
2011-08-23,57,57,False,0.57,32.489999999999995
2011-08-24,55,55,False,0.55,30.250000000000004
2011-08-25,46,46,False,0.46,21.16
2011-08-26,48,48,False,0.48,23.04
2011-08-27,69,69,False,0.69,47.61
2011-08-28,39,39,False,0.39,15.21
2011-08-29,58,58,False,0.58,33.64
2011-08-30,64,64,False,0.64,40.96
2011-08-31,62,62,False,0.62,38.44
2011-09-01,86,86,False,0.86,73.96
2011-09-02,41,41,False,0.41,16.81
2011-09-03,81,81,False,0.81,65.61
2011-09-04,32,32,False,0.32,10.24
2011-09-05,100,100,False,1.0,100.0
2011-09-06,65,65,False,0.65,42.25
2011-09-07,39,39,False,0.39,15.21
2011-09-08,78,78,False,0.78,60.84
2011-09-09,46,46,False,0.46,21.16
2011-09-10,53,53,False,0.53,28.09
2011-09-11,56,56,False,0.56,31.360000000000003
2011-09-12,51,51,False,0.51,26.01
2011-09-13,41,41,False,0.41,16.81
2011-09-14,47,47,False,0.47,22.09
2011-09-15,50,50,False,0.5,25.0
2011-09-16,56,56,False,0.56,31.360000000000003
2011-09-17,23,23,False,0.23,5.29
2011-09-18,60,60,False,0.6,36.0
2011-09-19,44,44,False,0.44,19.36
2011-09-20,53,53,False,0.53,28.09
2011-09-21,55,55,False,0.55,30.250000000000004
2011-09-22,47,47,False,0.47,22.09
2011-09-23,71,71,False,0.71,50.41
2011-09-24,45,45,False,0.45,20.25
2011-09-25,88,88,False,0.88,77.44
2011-09-26,66,66,False,0.66,43.56
2011-09-27,55,55,False,0.55,30.250000000000004
2011-09-28,84,84,False,0.84,70.56
2011-09-29,35,35,False,0.35,12.25
2011-09-30,53,53,False,0.53,28.09
2011-10-01,67,67,False,0.67,44.89
2011-10-02,86,86,False,0.86,73.96
2011-10-03,55,55,False,0.55,30.250000000000004
2011-10-04,62,62,False,0.62,38.44
2011-10-05,66,66,False,0.66,43.56
2011-10-06,59,59,False,0.59,34.809999999999995
2011-10-07,71,71,False,0.71,50.41
2011-10-08,93,93,False,0.93,86.49000000000001
2011-10-09,81,81,False,0.81,65.61
2011-10-10,100,100,False,1.0,100.0
2011-10-11,66,66,False,0.66,43.56
2011-10-12,62,62,False,0.62,38.44
2011-10-13,39,39,False,0.39,15.21
2011-10-14,65,65,False,0.65,42.25
2011-10-15,55,55,False,0.55,30.250000000000004
2011-10-16,60,60,False,0.6,36.0
2011-10-17,63,63,False,0.63,39.69
2011-10-18,49,49,False,0.49,24.009999999999998
2011-10-19,53,53,False,0.53,28.09
2011-10-20,63,63,False,0.63,39.69
2011-10-21,70,70,False,0.7,49.0
2011-10-22,66,66,False,0.66,43.56
2011-10-23,65,65,False,0.65,42.25
2011-10-24,81,81,False,0.81,65.61
2011-10-25,57,57,False,0.57,32.489999999999995
2011-10-26,81,81,False,0.81,65.61
2011-10-27,55,55,False,0.55,30.250000000000004
2011-10-28,69,69,False,0.69,47.61
2011-10-29,69,69,False,0.69,47.61
2011-10-30,45,45,False,0.45,20.25
2011-10-31,76,76,False,0.76,57.76
2011-11-01,27,27,False,0.27,7.290000000000001
2011-11-02,41,41,False,0.41,16.81
2011-11-03,21,21,False,0.21,4.41
2011-11-04,53,53,False,0.53,28.09
2011-11-05,45,45,False,0.45,20.25
2011-11-06,23,23,False,0.23,5.29
2011-11-07,34,34,False,0.34,11.56
2011-11-08,31,31,False,0.31,9.61
2011-11-09,30,30,False,0.3,9.0
2011-11-10,38,38,False,0.38,14.44
2011-11-11,24,24,False,0.24,5.76
2011-11-12,66,66,False,0.66,43.56
2011-11-13,58,58,False,0.58,33.64
2011-11-14,35,35,False,0.35,12.25
2011-11-15,38,38,False,0.38,14.44
2011-11-16,28,28,False,0.28,7.840000000000001
2011-11-17,41,41,False,0.41,16.81
2011-11-18,47,47,False,0.47,22.09
2011-11-19,45,45,False,0.45,20.25
2011-11-20,47,47,False,0.47,22.09
2011-11-21,35,35,False,0.35,12.25
2011-11-22,46,46,False,0.46,21.16
2011-11-23,51,51,False,0.51,26.01
2011-11-24,66,66,False,0.66,43.56
2011-11-25,100,100,False,1.0,100.0
2011-11-26,69,69,False,0.69,47.61
2011-11-27,62,62,False,0.62,38.44
2011-11-28,39,39,False,0.39,15.21
2011-11-29,43,43,False,0.43,18.49
2011-11-30,43,43,False,0.43,18.49
2011-12-01,46,46,False,0.46,21.16
2011-12-02,45,45,False,0.45,20.25
2011-12-03,56,56,False,0.56,31.360000000000003
2011-12-04,30,30,False,0.3,9.0
2011-12-05,54,54,False,0.54,29.160000000000004
2011-12-06,40,40,False,0.4,16.0
2011-12-07,46,46,False,0.46,21.16
2011-12-08,45,45,False,0.45,20.25
2011-12-09,32,32,False,0.32,10.24
2011-12-10,44,44,False,0.44,19.36
2011-12-11,46,46,False,0.46,21.16
2011-12-12,46,46,False,0.46,21.16
2011-12-13,34,34,False,0.34,11.56
2011-12-14,51,51,False,0.51,26.01
2011-12-15,83,83,False,0.83,68.89
2011-12-16,40,40,False,0.4,16.0
2011-12-17,57,57,False,0.57,32.489999999999995
2011-12-18,56,56,False,0.56,31.360000000000003
2011-12-19,35,35,False,0.35,12.25
2011-12-20,43,43,False,0.43,18.49
2011-12-21,48,48,False,0.48,23.04
2011-12-22,60,60,False,0.6,36.0
2011-12-23,64,64,False,0.64,40.96
2011-12-24,48,48,False,0.48,23.04
2011-12-25,100,100,False,1.0,100.0
2011-12-26,100,100,False,1.0,100.0
2011-12-27,81,81,False,0.81,65.61
2011-12-28,70,70,False,0.7,49.0
2011-12-29,47,47,False,0.47,22.09
2011-12-30,70,70,False,0.7,49.0
2011-12-31,64,64,False,0.64,40.96
2012-01-01,75,75,False,0.75,56.25
2012-01-02,82,82,False,0.82,67.24
2012-01-03,93,93,False,0.93,86.49000000000001
2012-01-04,74,74,False,0.74,54.76
2012-01-05,54,54,False,0.54,29.160000000000004
2012-01-06,67,67,False,0.67,44.89
2012-01-07,71,71,False,0.71,50.41
2012-01-08,100,100,False,1.0,100.0
2012-01-09,44,44,False,0.44,19.36
2012-01-10,54,54,False,0.54,29.160000000000004
2012-01-11,65,65,False,0.65,42.25
2012-01-12,64,64,False,0.64,40.96
2012-01-13,47,47,False,0.47,22.09
2012-01-14,71,71,False,0.71,50.41
2012-01-15,85,85,False,0.85,72.25
2012-01-16,78,78,False,0.78,60.84
2012-01-17,50,50,False,0.5,25.0
2012-01-18,49,49,False,0.49,24.009999999999998
2012-01-19,40,40,False,0.4,16.0
2012-01-20,45,45,False,0.45,20.25
2012-01-21,75,75,False,0.75,56.25
2012-01-22,50,50,False,0.5,25.0
2012-01-23,56,56,False,0.56,31.360000000000003
2012-01-24,68,68,False,0.68,46.24
2012-01-25,59,59,False,0.59,34.809999999999995
2012-01-26,75,75,False,0.75,56.25
2012-01-27,35,35,False,0.35,12.25
2012-01-28,91,91,False,0.91,82.81
2012-01-29,58,58,False,0.58,33.64
2012-01-30,42,42,False,0.42,17.64
2012-01-31,40,40,False,0.4,16.0
2012-02-01,48,48,False,0.48,23.04
2012-02-02,78,78,False,0.78,60.84
2012-02-03,54,54,False,0.54,29.160000000000004
2012-02-04,88,88,False,0.88,77.44
2012-02-05,33,33,False,0.33,10.89
2012-02-06,64,64,False,0.64,40.96
2012-02-07,53,53,False,0.53,28.09
2012-02-08,60,60,False,0.6,36.0
2012-02-09,58,58,False,0.58,33.64
2012-02-10,46,46,False,0.46,21.16
2012-02-11,58,58,False,0.58,33.64
2012-02-12,49,49,False,0.49,24.009999999999998
2012-02-13,73,73,False,0.73,53.29
2012-02-14,69,69,False,0.69,47.61
2012-02-15,68,68,False,0.68,46.24
2012-02-16,54,54,False,0.54,29.160000000000004
2012-02-17,34,34,False,0.34,11.56
2012-02-18,71,71,False,0.71,50.41
2012-02-19,57,57,False,0.57,32.489999999999995
2012-02-20,47,47,False,0.47,22.09
2012-02-21,33,33,False,0.33,10.89
2012-02-22,50,50,False,0.5,25.0
2012-02-23,57,57,False,0.57,32.489999999999995
2012-02-24,45,45,False,0.45,20.25
2012-02-25,71,71,False,0.71,50.41
2012-02-26,100,100,False,1.0,100.0
2012-02-27,39,39,False,0.39,15.21
2012-02-28,52,52,False,0.52,27.04
2012-02-29,47,47,False,0.47,22.09
2012-03-01,53,53,False,0.53,28.09
2012-03-02,62,62,False,0.62,38.44
2012-03-03,49,49,False,0.49,24.009999999999998
2012-03-04,100,100,False,1.0,100.0
2012-03-05,48,48,False,0.48,23.04
2012-03-06,53,53,False,0.53,28.09
2012-03-07,36,36,False,0.36,12.959999999999999
2012-03-08,36,36,False,0.36,12.959999999999999
2012-03-09,41,41,False,0.41,16.81
2012-03-10,52,52,False,0.52,27.04
2012-03-11,77,77,False,0.77,59.29
2012-03-12,28,28,False,0.28,7.840000000000001
2012-03-13,50,50,False,0.5,25.0
2012-03-14,63,63,False,0.63,39.69
2012-03-15,40,40,False,0.4,16.0
2012-03-16,44,44,False,0.44,19.36
2012-03-17,61,61,False,0.61,37.21
2012-03-18,64,64,False,0.64,40.96
2012-03-19,33,33,False,0.33,10.89
2012-03-20,38,38,False,0.38,14.44
2012-03-21,39,39,False,0.39,15.21
2012-03-22,37,37,False,0.37,13.69
2012-03-23,33,33,False,0.33,10.89
2012-03-24,81,81,False,0.81,65.61
2012-03-25,53,53,False,0.53,28.09
2012-03-26,62,62,False,0.62,38.44
2012-03-27,39,39,False,0.39,15.21
2012-03-28,56,56,False,0.56,31.360000000000003
2012-03-29,37,37,False,0.37,13.69
2012-03-30,30,30,False,0.3,9.0
2012-03-31,74,74,False,0.74,54.76
2012-04-01,82,82,False,0.82,67.24
2012-04-02,41,41,False,0.41,16.81
2012-04-03,81,81,False,0.81,65.61
2012-04-04,59,59,False,0.59,34.809999999999995
2012-04-05,38,38,False,0.38,14.44
2012-04-06,45,45,False,0.45,20.25
2012-04-07,80,80,False,0.8,64.0
2012-04-08,55,55,False,0.55,30.250000000000004
2012-04-09,53,53,False,0.53,28.09
2012-04-10,40,40,False,0.4,16.0
2012-04-11,64,64,False,0.64,40.96
2012-04-12,37,37,False,0.37,13.69
2012-04-13,57,57,False,0.57,32.489999999999995
2012-04-14,93,93,False,0.93,86.49000000000001
2012-04-15,72,72,False,0.72,51.839999999999996
2012-04-16,50,50,False,0.5,25.0
2012-04-17,60,60,False,0.6,36.0
2012-04-18,73,73,False,0.73,53.29
2012-04-19,47,47,False,0.47,22.09
2012-04-20,60,60,False,0.6,36.0
2012-04-21,64,64,False,0.64,40.96
2012-04-22,100,100,False,1.0,100.0
2012-04-23,50,50,False,0.5,25.0
2012-04-24,53,53,False,0.53,28.09
2012-04-25,70,70,False,0.7,49.0
2012-04-26,40,40,False,0.4,16.0
2012-04-27,55,55,False,0.55,30.250000000000004
2012-04-28,68,68,False,0.68,46.24
2012-04-29,85,85,False,0.85,72.25
2012-04-30,50,50,False,0.5,25.0
2012-05-01,48,48,False,0.48,23.04
2012-05-02,41,41,False,0.41,16.81
2012-05-03,52,52,False,0.52,27.04
2012-05-04,54,54,False,0.54,29.160000000000004
2012-05-05,41,41,False,0.41,16.81
2012-05-06,62,62,False,0.62,38.44
2012-05-07,42,42,False,0.42,17.64
2012-05-08,76,76,False,0.76,57.76
2012-05-09,54,54,False,0.54,29.160000000000004
2012-05-10,63,63,False,0.63,39.69
2012-05-11,45,45,False,0.45,20.25
2012-05-12,43,43,False,0.43,18.49
2012-05-13,52,52,False,0.52,27.04
2012-05-14,26,26,False,0.26,6.76
2012-05-15,54,54,False,0.54,29.160000000000004
2012-05-16,99,99,False,0.99,98.01
2012-05-17,43,43,False,0.43,18.49
2012-05-18,53,53,False,0.53,28.09
2012-05-19,70,70,False,0.7,49.0
2012-05-20,30,30,False,0.3,9.0
