date,SOCIAL SECURITY CARD_unscaled,SOCIAL SECURITY CARD_monthly,isPartial,scale,SOCIAL SECURITY CARD
2018-07-11,81,96.0,,0.96,77.75999999999999
2018-07-12,100,96.0,,0.96,96.0
2018-07-13,61,96.0,,0.96,58.559999999999995
2018-07-14,27,96.0,,0.96,25.919999999999998
2018-07-15,33,96.0,,0.96,31.68
2018-07-16,93,96.0,,0.96,89.28
2018-07-17,76,96.0,,0.96,72.96
2018-07-18,78,96.0,,0.96,74.88
2018-07-19,74,96.0,,0.96,71.03999999999999
2018-07-20,67,96.0,,0.96,64.32
2018-07-21,26,96.0,,0.96,24.96
2018-07-22,39,96.0,,0.96,37.44
2018-07-23,74,96.0,,0.96,71.03999999999999
2018-07-24,92,96.0,,0.96,88.32
2018-07-25,72,96.0,,0.96,69.12
2018-07-26,73,96.0,,0.96,70.08
2018-07-27,55,96.0,,0.96,52.8
2018-07-28,32,96.0,,0.96,30.72
2018-07-29,31,96.0,,0.96,29.759999999999998
2018-07-30,85,96.0,,0.96,81.6
2018-07-31,89,96.0,,0.96,85.44
2018-08-01,100,99.0,False,0.99,99.0
2018-08-02,91,99.0,,0.99,90.09
2018-08-03,56,99.0,,0.99,55.44
2018-08-04,30,99.0,,0.99,29.7
2018-08-05,29,99.0,,0.99,28.71
2018-08-06,75,99.0,,0.99,74.25
2018-08-07,90,99.0,,0.99,89.1
2018-08-08,83,99.0,,0.99,82.17
2018-08-09,81,99.0,,0.99,80.19
2018-08-10,72,99.0,,0.99,71.28
2018-08-11,36,99.0,,0.99,35.64
2018-08-12,32,99.0,,0.99,31.68
2018-08-13,89,99.0,,0.99,88.11
2018-08-14,99,99.0,,0.99,98.01
2018-08-15,90,99.0,,0.99,89.1
2018-08-16,81,99.0,,0.99,80.19
2018-08-17,60,99.0,,0.99,59.4
2018-08-18,40,99.0,,0.99,39.6
2018-08-19,27,99.0,,0.99,26.73
2018-08-20,67,99.0,,0.99,66.33
2018-08-21,72,99.0,,0.99,71.28
2018-08-22,69,99.0,,0.99,68.31
2018-08-23,58,99.0,,0.99,57.42
2018-08-24,61,99.0,,0.99,60.39
2018-08-25,30,99.0,,0.99,29.7
2018-08-26,30,99.0,,0.99,29.7
2018-08-27,73,99.0,,0.99,72.27
2018-08-28,77,99.0,,0.99,76.23
2018-08-29,69,99.0,,0.99,68.31
2018-08-30,64,99.0,,0.99,63.36
2018-08-31,72,99.0,,0.99,71.28
2018-09-01,36,81.0,False,0.81,29.160000000000004
2018-09-02,32,81.0,,0.81,25.92
2018-09-03,52,81.0,,0.81,42.120000000000005
2018-09-04,97,81.0,,0.81,78.57000000000001
2018-09-05,89,81.0,,0.81,72.09
2018-09-06,100,81.0,,0.81,81.0
2018-09-07,83,81.0,,0.81,67.23
2018-09-08,37,81.0,,0.81,29.970000000000002
2018-09-09,46,81.0,,0.81,37.260000000000005
2018-09-10,91,81.0,,0.81,73.71000000000001
2018-09-11,89,81.0,,0.81,72.09
2018-09-12,88,81.0,,0.81,71.28
2018-09-13,90,81.0,,0.81,72.9
2018-09-14,76,81.0,,0.81,61.56
2018-09-15,45,81.0,,0.81,36.45
2018-09-16,34,81.0,,0.81,27.540000000000003
2018-09-17,95,81.0,,0.81,76.95
2018-09-18,86,81.0,,0.81,69.66000000000001
2018-09-19,92,81.0,,0.81,74.52000000000001
2018-09-20,93,81.0,,0.81,75.33
2018-09-21,70,81.0,,0.81,56.7
2018-09-22,45,81.0,,0.81,36.45
2018-09-23,44,81.0,,0.81,35.64
2018-09-24,90,81.0,,0.81,72.9
2018-09-25,98,81.0,,0.81,79.38000000000001
2018-09-26,83,81.0,,0.81,67.23
2018-09-27,79,81.0,,0.81,63.99
2018-09-28,78,81.0,,0.81,63.18000000000001
2018-09-29,52,81.0,,0.81,42.120000000000005
2018-09-30,39,81.0,,0.81,31.590000000000003
2018-10-01,81,85.0,False,0.85,68.85
2018-10-02,79,85.0,,0.85,67.14999999999999
2018-10-03,78,85.0,,0.85,66.3
2018-10-04,76,85.0,,0.85,64.6
2018-10-05,73,85.0,,0.85,62.05
2018-10-06,38,85.0,,0.85,32.3
2018-10-07,30,85.0,,0.85,25.5
2018-10-08,83,85.0,,0.85,70.55
2018-10-09,100,85.0,,0.85,85.0
2018-10-10,72,85.0,,0.85,61.199999999999996
2018-10-11,67,85.0,,0.85,56.949999999999996
2018-10-12,76,85.0,,0.85,64.6
2018-10-13,32,85.0,,0.85,27.2
2018-10-14,40,85.0,,0.85,34.0
2018-10-15,85,85.0,,0.85,72.25
2018-10-16,82,85.0,,0.85,69.7
2018-10-17,85,85.0,,0.85,72.25
2018-10-18,73,85.0,,0.85,62.05
2018-10-19,79,85.0,,0.85,67.14999999999999
2018-10-20,42,85.0,,0.85,35.699999999999996
2018-10-21,42,85.0,,0.85,35.699999999999996
2018-10-22,84,85.0,,0.85,71.39999999999999
2018-10-23,82,85.0,,0.85,69.7
2018-10-24,74,85.0,,0.85,62.9
2018-10-25,75,85.0,,0.85,63.75
2018-10-26,77,85.0,,0.85,65.45
2018-10-27,36,85.0,,0.85,30.599999999999998
2018-10-28,43,85.0,,0.85,36.55
2018-10-29,71,85.0,,0.85,60.35
2018-10-30,49,85.0,,0.85,41.65
2018-10-31,88,85.0,,0.85,74.8
2018-11-01,72,75.0,False,0.75,54.0
2018-11-02,80,75.0,,0.75,60.0
2018-11-03,42,75.0,,0.75,31.5
2018-11-04,42,75.0,,0.75,31.5
2018-11-05,100,75.0,,0.75,75.0
2018-11-06,80,75.0,,0.75,60.0
2018-11-07,73,75.0,,0.75,54.75
2018-11-08,86,75.0,,0.75,64.5
2018-11-09,52,75.0,,0.75,39.0
2018-11-10,42,75.0,,0.75,31.5
2018-11-11,47,75.0,,0.75,35.25
2018-11-12,51,75.0,,0.75,38.25
2018-11-13,80,75.0,,0.75,60.0
2018-11-14,82,75.0,,0.75,61.5
2018-11-15,75,75.0,,0.75,56.25
2018-11-16,71,75.0,,0.75,53.25
2018-11-17,51,75.0,,0.75,38.25
2018-11-18,33,75.0,,0.75,24.75
2018-11-19,87,75.0,,0.75,65.25
2018-11-20,70,75.0,,0.75,52.5
2018-11-21,50,75.0,,0.75,37.5
2018-11-22,25,75.0,,0.75,18.75
2018-11-23,42,75.0,,0.75,31.5
2018-11-24,21,75.0,,0.75,15.75
2018-11-25,38,75.0,,0.75,28.5
2018-11-26,83,75.0,,0.75,62.25
2018-11-27,81,75.0,,0.75,60.75
2018-11-28,78,75.0,,0.75,58.5
2018-11-29,76,75.0,,0.75,57.0
2018-11-30,76,75.0,,0.75,57.0
2018-12-01,48,74.0,False,0.74,35.519999999999996
2018-12-02,41,74.0,,0.74,30.34
2018-12-03,96,74.0,,0.74,71.03999999999999
2018-12-04,100,74.0,,0.74,74.0
2018-12-05,70,74.0,,0.74,51.8
2018-12-06,88,74.0,,0.74,65.12
2018-12-07,80,74.0,,0.74,59.2
2018-12-08,50,74.0,,0.74,37.0
2018-12-09,37,74.0,,0.74,27.38
2018-12-10,90,74.0,,0.74,66.6
2018-12-11,91,74.0,,0.74,67.34
2018-12-12,88,74.0,,0.74,65.12
2018-12-13,86,74.0,,0.74,63.64
2018-12-14,63,74.0,,0.74,46.62
2018-12-15,41,74.0,,0.74,30.34
2018-12-16,46,74.0,,0.74,34.04
2018-12-17,94,74.0,,0.74,69.56
2018-12-18,100,74.0,,0.74,74.0
2018-12-19,87,74.0,,0.74,64.38
2018-12-20,87,74.0,,0.74,64.38
2018-12-21,76,74.0,,0.74,56.24
2018-12-22,42,74.0,,0.74,31.08
2018-12-23,38,74.0,,0.74,28.12
2018-12-24,47,74.0,,0.74,34.78
2018-12-25,29,74.0,,0.74,21.46
2018-12-26,79,74.0,,0.74,58.46
2018-12-27,100,74.0,,0.74,74.0
2018-12-28,99,74.0,,0.74,73.26
2018-12-29,52,74.0,,0.74,38.48
2018-12-30,45,74.0,,0.74,33.3
2018-12-31,64,74.0,,0.74,47.36
2019-01-01,38,89.0,False,0.89,33.82
2019-01-02,100,89.0,,0.89,89.0
2019-01-03,91,89.0,,0.89,80.99
2019-01-04,85,89.0,,0.89,75.65
2019-01-05,49,89.0,,0.89,43.61
2019-01-06,42,89.0,,0.89,37.38
2019-01-07,94,89.0,,0.89,83.66
2019-01-08,90,89.0,,0.89,80.1
2019-01-09,90,89.0,,0.89,80.1
2019-01-10,81,89.0,,0.89,72.09
2019-01-11,97,89.0,,0.89,86.33
2019-01-12,45,89.0,,0.89,40.05
2019-01-13,34,89.0,,0.89,30.26
2019-01-14,88,89.0,,0.89,78.32000000000001
2019-01-15,93,89.0,,0.89,82.77
2019-01-16,67,89.0,,0.89,59.63
2019-01-17,95,89.0,,0.89,84.55
2019-01-18,71,89.0,,0.89,63.19
2019-01-19,44,89.0,,0.89,39.160000000000004
2019-01-20,37,89.0,,0.89,32.93
2019-01-21,59,89.0,,0.89,52.51
2019-01-22,91,89.0,,0.89,80.99
2019-01-23,99,89.0,,0.89,88.11
2019-01-24,93,89.0,,0.89,82.77
2019-01-25,75,89.0,,0.89,66.75
2019-01-26,44,89.0,,0.89,39.160000000000004
2019-01-27,35,89.0,,0.89,31.150000000000002
2019-01-28,92,89.0,,0.89,81.88
2019-01-29,84,89.0,,0.89,74.76
2019-01-30,91,89.0,,0.89,80.99
2019-01-31,88,89.0,,0.89,78.32000000000001
2019-02-01,78,85.0,False,0.85,66.3
2019-02-02,53,85.0,,0.85,45.05
2019-02-03,40,85.0,,0.85,34.0
2019-02-04,100,85.0,,0.85,85.0
2019-02-05,80,85.0,,0.85,68.0
2019-02-06,94,85.0,,0.85,79.89999999999999
2019-02-07,87,85.0,,0.85,73.95
2019-02-08,74,85.0,,0.85,62.9
2019-02-09,42,85.0,,0.85,35.699999999999996
2019-02-10,46,85.0,,0.85,39.1
2019-02-11,73,85.0,,0.85,62.05
2019-02-12,86,85.0,,0.85,73.1
2019-02-13,94,85.0,,0.85,79.89999999999999
2019-02-14,58,85.0,,0.85,49.3
2019-02-15,80,85.0,,0.85,68.0
2019-02-16,48,85.0,,0.85,40.8
2019-02-17,37,85.0,,0.85,31.45
2019-02-18,65,85.0,,0.85,55.25
2019-02-19,86,85.0,,0.85,73.1
2019-02-20,82,85.0,,0.85,69.7
2019-02-21,79,85.0,,0.85,67.14999999999999
2019-02-22,89,85.0,,0.85,75.64999999999999
2019-02-23,53,85.0,,0.85,45.05
2019-02-24,38,85.0,,0.85,32.3
2019-02-25,95,85.0,,0.85,80.75
2019-02-26,90,85.0,,0.85,76.5
2019-02-27,90,85.0,,0.85,76.5
2019-02-28,91,85.0,,0.85,77.35
2019-03-01,73,82.0,False,0.82,59.86
2019-03-02,47,82.0,,0.82,38.54
2019-03-03,37,82.0,,0.82,30.34
2019-03-04,92,82.0,,0.82,75.44
2019-03-05,84,82.0,,0.82,68.88
2019-03-06,92,82.0,,0.82,75.44
2019-03-07,76,82.0,,0.82,62.31999999999999
2019-03-08,75,82.0,,0.82,61.49999999999999
2019-03-09,41,82.0,,0.82,33.62
2019-03-10,42,82.0,,0.82,34.44
2019-03-11,100,82.0,,0.82,82.0
2019-03-12,95,82.0,,0.82,77.89999999999999
2019-03-13,65,82.0,,0.82,53.3
2019-03-14,84,82.0,,0.82,68.88
2019-03-15,87,82.0,,0.82,71.33999999999999
2019-03-16,40,82.0,,0.82,32.8
2019-03-17,43,82.0,,0.82,35.26
2019-03-18,97,82.0,,0.82,79.53999999999999
2019-03-19,93,82.0,,0.82,76.25999999999999
2019-03-20,84,82.0,,0.82,68.88
2019-03-21,73,82.0,,0.82,59.86
2019-03-22,70,82.0,,0.82,57.4
2019-03-23,45,82.0,,0.82,36.9
2019-03-24,35,82.0,,0.82,28.7
2019-03-25,78,82.0,,0.82,63.959999999999994
2019-03-26,66,82.0,,0.82,54.12
2019-03-27,77,82.0,,0.82,63.13999999999999
2019-03-28,82,82.0,,0.82,67.24
2019-03-29,78,82.0,,0.82,63.959999999999994
2019-03-30,31,82.0,,0.82,25.419999999999998
2019-03-31,41,82.0,,0.82,33.62
2019-04-01,83,81.0,False,0.81,67.23
2019-04-02,92,81.0,,0.81,74.52000000000001
2019-04-03,91,81.0,,0.81,73.71000000000001
2019-04-04,89,81.0,,0.81,72.09
2019-04-05,78,81.0,,0.81,63.18000000000001
2019-04-06,46,81.0,,0.81,37.260000000000005
2019-04-07,47,81.0,,0.81,38.07
2019-04-08,95,81.0,,0.81,76.95
2019-04-09,92,81.0,,0.81,74.52000000000001
2019-04-10,100,81.0,,0.81,81.0
2019-04-11,82,81.0,,0.81,66.42
2019-04-12,93,81.0,,0.81,75.33
2019-04-13,55,81.0,,0.81,44.550000000000004
2019-04-14,40,81.0,,0.81,32.400000000000006
2019-04-15,79,81.0,,0.81,63.99
2019-04-16,83,81.0,,0.81,67.23
2019-04-17,84,81.0,,0.81,68.04
2019-04-18,67,81.0,,0.81,54.27
2019-04-19,71,81.0,,0.81,57.510000000000005
2019-04-20,42,81.0,,0.81,34.02
2019-04-21,39,81.0,,0.81,31.590000000000003
2019-04-22,87,81.0,,0.81,70.47
2019-04-23,89,81.0,,0.81,72.09
2019-04-24,93,81.0,,0.81,75.33
2019-04-25,79,81.0,,0.81,63.99
2019-04-26,73,81.0,,0.81,59.13
2019-04-27,40,81.0,,0.81,32.400000000000006
2019-04-28,38,81.0,,0.81,30.78
2019-04-29,95,81.0,,0.81,76.95
2019-04-30,78,81.0,,0.81,63.18000000000001
2019-05-01,71,82.0,False,0.82,58.22
2019-05-02,78,82.0,,0.82,63.959999999999994
2019-05-03,66,82.0,,0.82,54.12
2019-05-04,49,82.0,,0.82,40.18
2019-05-05,43,82.0,,0.82,35.26
2019-05-06,75,82.0,,0.82,61.49999999999999
2019-05-07,82,82.0,,0.82,67.24
2019-05-08,82,82.0,,0.82,67.24
2019-05-09,78,82.0,,0.82,63.959999999999994
2019-05-10,70,82.0,,0.82,57.4
2019-05-11,43,82.0,,0.82,35.26
2019-05-12,30,82.0,,0.82,24.599999999999998
2019-05-13,81,82.0,,0.82,66.42
2019-05-14,83,82.0,,0.82,68.06
2019-05-15,76,82.0,,0.82,62.31999999999999
2019-05-16,79,82.0,,0.82,64.78
2019-05-17,66,82.0,,0.82,54.12
2019-05-18,44,82.0,,0.82,36.08
2019-05-19,34,82.0,,0.82,27.88
2019-05-20,82,82.0,,0.82,67.24
2019-05-21,82,82.0,,0.82,67.24
2019-05-22,71,82.0,,0.82,58.22
2019-05-23,79,82.0,,0.82,64.78
2019-05-24,71,82.0,,0.82,58.22
2019-05-25,45,82.0,,0.82,36.9
2019-05-26,38,82.0,,0.82,31.159999999999997
2019-05-27,41,82.0,,0.82,33.62
2019-05-28,100,82.0,,0.82,82.0
2019-05-29,89,82.0,,0.82,72.97999999999999
2019-05-30,88,82.0,,0.82,72.16
2019-05-31,82,82.0,,0.82,67.24
2019-06-01,31,86.0,False,0.86,26.66
2019-06-02,32,86.0,,0.86,27.52
2019-06-03,89,86.0,,0.86,76.53999999999999
2019-06-04,68,86.0,,0.86,58.48
2019-06-05,76,86.0,,0.86,65.36
2019-06-06,68,86.0,,0.86,58.48
2019-06-07,52,86.0,,0.86,44.72
2019-06-08,30,86.0,,0.86,25.8
2019-06-09,41,86.0,,0.86,35.26
2019-06-10,83,86.0,,0.86,71.38
2019-06-11,100,86.0,,0.86,86.0
2019-06-12,75,86.0,,0.86,64.5
2019-06-13,77,86.0,,0.86,66.22
2019-06-14,67,86.0,,0.86,57.62
2019-06-15,40,86.0,,0.86,34.4
2019-06-16,25,86.0,,0.86,21.5
2019-06-17,67,86.0,,0.86,57.62
2019-06-18,78,86.0,,0.86,67.08
2019-06-19,76,86.0,,0.86,65.36
2019-06-20,74,86.0,,0.86,63.64
2019-06-21,58,86.0,,0.86,49.88
2019-06-22,27,86.0,,0.86,23.22
2019-06-23,45,86.0,,0.86,38.7
2019-06-24,86,86.0,,0.86,73.96
2019-06-25,82,86.0,,0.86,70.52
2019-06-26,89,86.0,,0.86,76.53999999999999
2019-06-27,68,86.0,,0.86,58.48
2019-06-28,71,86.0,,0.86,61.06
2019-06-29,27,86.0,,0.86,23.22
2019-06-30,35,86.0,,0.86,30.099999999999998
2019-07-01,75,92.0,False,0.92,69.0
2019-07-02,71,92.0,,0.92,65.32000000000001
2019-07-03,67,92.0,,0.92,61.64
2019-07-04,34,92.0,,0.92,31.28
2019-07-05,71,92.0,,0.92,65.32000000000001
2019-07-06,35,92.0,,0.92,32.2
2019-07-07,36,92.0,,0.92,33.120000000000005
2019-07-08,100,92.0,,0.92,92.0
2019-07-09,92,92.0,,0.92,84.64
2019-07-10,78,92.0,,0.92,71.76
2019-07-11,81,92.0,,0.92,74.52000000000001
2019-07-12,66,92.0,,0.92,60.720000000000006
2019-07-13,34,92.0,,0.92,31.28
2019-07-14,40,92.0,,0.92,36.800000000000004
2019-07-15,78,92.0,,0.92,71.76
2019-07-16,74,92.0,,0.92,68.08
2019-07-17,81,92.0,,0.92,74.52000000000001
2019-07-18,83,92.0,,0.92,76.36
2019-07-19,69,92.0,,0.92,63.480000000000004
2019-07-20,30,92.0,,0.92,27.6
2019-07-21,32,92.0,,0.92,29.44
2019-07-22,88,92.0,,0.92,80.96000000000001
2019-07-23,81,92.0,,0.92,74.52000000000001
2019-07-24,76,92.0,,0.92,69.92
2019-07-25,65,92.0,,0.92,59.800000000000004
2019-07-26,67,92.0,,0.92,61.64
2019-07-27,37,92.0,,0.92,34.04
2019-07-28,33,92.0,,0.92,30.360000000000003
2019-07-29,73,92.0,,0.92,67.16
2019-07-30,72,92.0,,0.92,66.24000000000001
2019-07-31,77,92.0,,0.92,70.84
2019-08-01,80,96.0,False,0.96,76.8
2019-08-02,76,96.0,,0.96,72.96
2019-08-03,31,96.0,,0.96,29.759999999999998
2019-08-04,30,96.0,,0.96,28.799999999999997
2019-08-05,100,96.0,,0.96,96.0
2019-08-06,80,96.0,,0.96,76.8
2019-08-07,71,96.0,,0.96,68.16
2019-08-08,78,96.0,,0.96,74.88
2019-08-09,81,96.0,,0.96,77.75999999999999
2019-08-10,39,96.0,,0.96,37.44
2019-08-11,32,96.0,,0.96,30.72
2019-08-12,85,96.0,,0.96,81.6
2019-08-13,69,96.0,,0.96,66.24
2019-08-14,82,96.0,,0.96,78.72
2019-08-15,73,96.0,,0.96,70.08
2019-08-16,78,96.0,,0.96,74.88
2019-08-17,39,96.0,,0.96,37.44
2019-08-18,28,96.0,,0.96,26.88
2019-08-19,91,96.0,,0.96,87.36
2019-08-20,88,96.0,,0.96,84.47999999999999
2019-08-21,77,96.0,,0.96,73.92
2019-08-22,79,96.0,,0.96,75.84
2019-08-23,56,96.0,,0.96,53.76
2019-08-24,37,96.0,,0.96,35.519999999999996
2019-08-25,51,96.0,,0.96,48.96
2019-08-26,86,96.0,,0.96,82.56
2019-08-27,78,96.0,,0.96,74.88
2019-08-28,79,96.0,,0.96,75.84
2019-08-29,71,96.0,,0.96,68.16
2019-08-30,46,96.0,,0.96,44.16
2019-08-31,28,96.0,,0.96,26.88
2019-09-01,40,82.0,False,0.82,32.8
2019-09-02,41,82.0,,0.82,33.62
2019-09-03,94,82.0,,0.82,77.08
2019-09-04,96,82.0,,0.82,78.72
2019-09-05,100,82.0,,0.82,82.0
2019-09-06,84,82.0,,0.82,68.88
2019-09-07,50,82.0,,0.82,41.0
2019-09-08,44,82.0,,0.82,36.08
2019-09-09,89,82.0,,0.82,72.97999999999999
2019-09-10,85,82.0,,0.82,69.7
2019-09-11,78,82.0,,0.82,63.959999999999994
2019-09-12,81,82.0,,0.82,66.42
2019-09-13,76,82.0,,0.82,62.31999999999999
2019-09-14,37,82.0,,0.82,30.34
2019-09-15,37,82.0,,0.82,30.34
2019-09-16,87,82.0,,0.82,71.33999999999999
2019-09-17,85,82.0,,0.82,69.7
2019-09-18,87,82.0,,0.82,71.33999999999999
2019-09-19,79,82.0,,0.82,64.78
2019-09-20,75,82.0,,0.82,61.49999999999999
2019-09-21,42,82.0,,0.82,34.44
2019-09-22,35,82.0,,0.82,28.7
2019-09-23,91,82.0,,0.82,74.61999999999999
2019-09-24,93,82.0,,0.82,76.25999999999999
2019-09-25,92,82.0,,0.82,75.44
2019-09-26,70,82.0,,0.82,57.4
2019-09-27,80,82.0,,0.82,65.6
2019-09-28,44,82.0,,0.82,36.08
2019-09-29,40,82.0,,0.82,32.8
2019-09-30,97,82.0,,0.82,79.53999999999999
2019-10-01,100,87.0,False,0.87,87.0
2019-10-02,86,87.0,,0.87,74.82
2019-10-03,86,87.0,,0.87,74.82
2019-10-04,69,87.0,,0.87,60.03
2019-10-05,34,87.0,,0.87,29.58
2019-10-06,33,87.0,,0.87,28.71
2019-10-07,79,87.0,,0.87,68.73
2019-10-08,77,87.0,,0.87,66.99
2019-10-09,90,87.0,,0.87,78.3
2019-10-10,90,87.0,,0.87,78.3
2019-10-11,74,87.0,,0.87,64.38
2019-10-12,39,87.0,,0.87,33.93
2019-10-13,42,87.0,,0.87,36.54
2019-10-14,64,87.0,,0.87,55.68
2019-10-15,83,87.0,,0.87,72.21
2019-10-16,86,87.0,,0.87,74.82
2019-10-17,79,87.0,,0.87,68.73
2019-10-18,74,87.0,,0.87,64.38
2019-10-19,45,87.0,,0.87,39.15
2019-10-20,32,87.0,,0.87,27.84
2019-10-21,79,87.0,,0.87,68.73
2019-10-22,78,87.0,,0.87,67.86
2019-10-23,78,87.0,,0.87,67.86
2019-10-24,75,87.0,,0.87,65.25
2019-10-25,77,87.0,,0.87,66.99
2019-10-26,46,87.0,,0.87,40.02
2019-10-27,30,87.0,,0.87,26.1
2019-10-28,85,87.0,,0.87,73.95
2019-10-29,71,87.0,,0.87,61.77
2019-10-30,75,87.0,,0.87,65.25
2019-10-31,72,87.0,,0.87,62.64
2019-11-01,75,78.0,False,0.78,58.5
2019-11-02,45,78.0,,0.78,35.1
2019-11-03,40,78.0,,0.78,31.200000000000003
2019-11-04,94,78.0,,0.78,73.32000000000001
2019-11-05,100,78.0,,0.78,78.0
2019-11-06,79,78.0,,0.78,61.620000000000005
2019-11-07,86,78.0,,0.78,67.08
2019-11-08,79,78.0,,0.78,61.620000000000005
2019-11-09,40,78.0,,0.78,31.200000000000003
2019-11-10,44,78.0,,0.78,34.32
2019-11-11,65,78.0,,0.78,50.7
2019-11-12,81,78.0,,0.78,63.18
2019-11-13,92,78.0,,0.78,71.76
2019-11-14,78,78.0,,0.78,60.84
2019-11-15,75,78.0,,0.78,58.5
2019-11-16,44,78.0,,0.78,34.32
2019-11-17,39,78.0,,0.78,30.42
2019-11-18,81,78.0,,0.78,63.18
2019-11-19,96,78.0,,0.78,74.88
2019-11-20,75,78.0,,0.78,58.5
2019-11-21,79,78.0,,0.78,61.620000000000005
2019-11-22,70,78.0,,0.78,54.6
2019-11-23,47,78.0,,0.78,36.660000000000004
2019-11-24,32,78.0,,0.78,24.96
2019-11-25,70,78.0,,0.78,54.6
2019-11-26,69,78.0,,0.78,53.82
2019-11-27,66,78.0,,0.78,51.480000000000004
2019-11-28,28,78.0,,0.78,21.84
2019-11-29,42,78.0,,0.78,32.76
2019-11-30,38,78.0,,0.78,29.64
2019-12-01,29,73.0,False,0.73,21.169999999999998
2019-12-02,72,73.0,,0.73,52.56
