date,limited partnership_unscaled,limited partnership_monthly,isPartial,scale,limited partnership
2018-01-13,28,27.0,,0.27,7.5600000000000005
2018-01-14,46,27.0,,0.27,12.420000000000002
2018-01-15,33,27.0,,0.27,8.91
2018-01-16,70,27.0,,0.27,18.900000000000002
2018-01-17,31,27.0,,0.27,8.370000000000001
2018-01-18,71,27.0,,0.27,19.17
2018-01-19,40,27.0,,0.27,10.8
2018-01-20,9,27.0,,0.27,2.43
2018-01-21,18,27.0,,0.27,4.86
2018-01-22,46,27.0,,0.27,12.420000000000002
2018-01-23,69,27.0,,0.27,18.630000000000003
2018-01-24,79,27.0,,0.27,21.330000000000002
2018-01-25,56,27.0,,0.27,15.120000000000001
2018-01-26,40,27.0,,0.27,10.8
2018-01-27,0,27.0,,0.27,0.0
2018-01-28,28,27.0,,0.27,7.5600000000000005
2018-01-29,100,27.0,,0.27,27.0
2018-01-30,85,27.0,,0.27,22.950000000000003
2018-01-31,85,27.0,,0.27,22.950000000000003
2018-02-01,33,25.0,False,0.25,8.25
2018-02-02,39,25.0,,0.25,9.75
2018-02-03,13,25.0,,0.25,3.25
2018-02-04,25,25.0,,0.25,6.25
2018-02-05,63,25.0,,0.25,15.75
2018-02-06,27,25.0,,0.25,6.75
2018-02-07,48,25.0,,0.25,12.0
2018-02-08,11,25.0,,0.25,2.75
2018-02-09,33,25.0,,0.25,8.25
2018-02-10,19,25.0,,0.25,4.75
2018-02-11,38,25.0,,0.25,9.5
2018-02-12,27,25.0,,0.25,6.75
2018-02-13,38,25.0,,0.25,9.5
2018-02-14,60,25.0,,0.25,15.0
2018-02-15,100,25.0,,0.25,25.0
2018-02-16,61,25.0,,0.25,15.25
2018-02-17,26,25.0,,0.25,6.5
2018-02-18,26,25.0,,0.25,6.5
2018-02-19,51,25.0,,0.25,12.75
2018-02-20,32,25.0,,0.25,8.0
2018-02-21,49,25.0,,0.25,12.25
2018-02-22,37,25.0,,0.25,9.25
2018-02-23,44,25.0,,0.25,11.0
2018-02-24,19,25.0,,0.25,4.75
2018-02-25,32,25.0,,0.25,8.0
2018-02-26,43,25.0,,0.25,10.75
2018-02-27,53,25.0,,0.25,13.25
2018-02-28,54,25.0,,0.25,13.5
2018-03-01,94,30.0,False,0.3,28.2
2018-03-02,39,30.0,,0.3,11.7
2018-03-03,28,30.0,,0.3,8.4
2018-03-04,37,30.0,,0.3,11.1
2018-03-05,83,30.0,,0.3,24.9
2018-03-06,100,30.0,,0.3,30.0
2018-03-07,76,30.0,,0.3,22.8
2018-03-08,58,30.0,,0.3,17.4
2018-03-09,48,30.0,,0.3,14.399999999999999
2018-03-10,32,30.0,,0.3,9.6
2018-03-11,23,30.0,,0.3,6.8999999999999995
2018-03-12,73,30.0,,0.3,21.9
2018-03-13,73,30.0,,0.3,21.9
2018-03-14,70,30.0,,0.3,21.0
2018-03-15,63,30.0,,0.3,18.9
2018-03-16,48,30.0,,0.3,14.399999999999999
2018-03-17,33,30.0,,0.3,9.9
2018-03-18,42,30.0,,0.3,12.6
2018-03-19,73,30.0,,0.3,21.9
2018-03-20,100,30.0,,0.3,30.0
2018-03-21,50,30.0,,0.3,15.0
2018-03-22,63,30.0,,0.3,18.9
2018-03-23,53,30.0,,0.3,15.899999999999999
2018-03-24,14,30.0,,0.3,4.2
2018-03-25,9,30.0,,0.3,2.6999999999999997
2018-03-26,88,30.0,,0.3,26.4
2018-03-27,52,30.0,,0.3,15.6
2018-03-28,52,30.0,,0.3,15.6
2018-03-29,49,30.0,,0.3,14.7
2018-03-30,56,30.0,,0.3,16.8
2018-03-31,29,30.0,,0.3,8.7
2018-04-01,10,27.0,False,0.27,2.7
2018-04-02,49,27.0,,0.27,13.23
2018-04-03,19,27.0,,0.27,5.130000000000001
2018-04-04,63,27.0,,0.27,17.01
2018-04-05,40,27.0,,0.27,10.8
2018-04-06,28,27.0,,0.27,7.5600000000000005
2018-04-07,41,27.0,,0.27,11.07
2018-04-08,42,27.0,,0.27,11.34
2018-04-09,74,27.0,,0.27,19.98
2018-04-10,65,27.0,,0.27,17.55
2018-04-11,91,27.0,,0.27,24.57
2018-04-12,36,27.0,,0.27,9.72
2018-04-13,28,27.0,,0.27,7.5600000000000005
2018-04-14,9,27.0,,0.27,2.43
2018-04-15,32,27.0,,0.27,8.64
2018-04-16,79,27.0,,0.27,21.330000000000002
2018-04-17,77,27.0,,0.27,20.790000000000003
2018-04-18,59,27.0,,0.27,15.930000000000001
2018-04-19,91,27.0,,0.27,24.57
2018-04-20,40,27.0,,0.27,10.8
2018-04-21,29,27.0,,0.27,7.83
2018-04-22,38,27.0,,0.27,10.260000000000002
2018-04-23,100,27.0,,0.27,27.0
2018-04-24,50,27.0,,0.27,13.5
2018-04-25,81,27.0,,0.27,21.87
2018-04-26,47,27.0,,0.27,12.690000000000001
2018-04-27,52,27.0,,0.27,14.040000000000001
2018-04-28,0,27.0,,0.27,0.0
2018-04-29,14,27.0,,0.27,3.7800000000000002
2018-04-30,70,27.0,,0.27,18.900000000000002
2018-05-01,74,26.0,False,0.26,19.240000000000002
2018-05-02,67,26.0,,0.26,17.42
2018-05-03,21,26.0,,0.26,5.46
2018-05-04,64,26.0,,0.26,16.64
2018-05-05,41,26.0,,0.26,10.66
2018-05-06,8,26.0,,0.26,2.08
2018-05-07,74,26.0,,0.26,19.240000000000002
2018-05-08,54,26.0,,0.26,14.040000000000001
2018-05-09,48,26.0,,0.26,12.48
2018-05-10,55,26.0,,0.26,14.3
2018-05-11,42,26.0,,0.26,10.92
2018-05-12,0,26.0,,0.26,0.0
2018-05-13,17,26.0,,0.26,4.42
2018-05-14,42,26.0,,0.26,10.92
2018-05-15,60,26.0,,0.26,15.600000000000001
2018-05-16,69,26.0,,0.26,17.94
2018-05-17,83,26.0,,0.26,21.580000000000002
2018-05-18,100,26.0,,0.26,26.0
2018-05-19,0,26.0,,0.26,0.0
2018-05-20,33,26.0,,0.26,8.58
2018-05-21,41,26.0,,0.26,10.66
2018-05-22,68,26.0,,0.26,17.68
2018-05-23,49,26.0,,0.26,12.74
2018-05-24,36,26.0,,0.26,9.36
2018-05-25,22,26.0,,0.26,5.720000000000001
2018-05-26,26,26.0,,0.26,6.76
2018-05-27,17,26.0,,0.26,4.42
2018-05-28,8,26.0,,0.26,2.08
2018-05-29,69,26.0,,0.26,17.94
2018-05-30,62,26.0,,0.26,16.12
2018-05-31,56,26.0,,0.26,14.56
2018-06-01,54,20.0,False,0.2,10.8
2018-06-02,22,20.0,,0.2,4.4
2018-06-03,21,20.0,,0.2,4.2
2018-06-04,100,20.0,,0.2,20.0
2018-06-05,35,20.0,,0.2,7.0
2018-06-06,48,20.0,,0.2,9.600000000000001
2018-06-07,59,20.0,,0.2,11.8
2018-06-08,73,20.0,,0.2,14.600000000000001
2018-06-09,14,20.0,,0.2,2.8000000000000003
2018-06-10,42,20.0,,0.2,8.4
2018-06-11,68,20.0,,0.2,13.600000000000001
2018-06-12,66,20.0,,0.2,13.200000000000001
2018-06-13,78,20.0,,0.2,15.600000000000001
2018-06-14,77,20.0,,0.2,15.4
2018-06-15,56,20.0,,0.2,11.200000000000001
2018-06-16,29,20.0,,0.2,5.800000000000001
2018-06-17,15,20.0,,0.2,3.0
2018-06-18,48,20.0,,0.2,9.600000000000001
2018-06-19,76,20.0,,0.2,15.200000000000001
2018-06-20,72,20.0,,0.2,14.4
2018-06-21,60,20.0,,0.2,12.0
2018-06-22,31,20.0,,0.2,6.2
2018-06-23,28,20.0,,0.2,5.6000000000000005
2018-06-24,14,20.0,,0.2,2.8000000000000003
2018-06-25,66,20.0,,0.2,13.200000000000001
2018-06-26,54,20.0,,0.2,10.8
2018-06-27,60,20.0,,0.2,12.0
2018-06-28,61,20.0,,0.2,12.200000000000001
2018-06-29,62,20.0,,0.2,12.4
2018-06-30,35,20.0,,0.2,7.0
2018-07-01,30,21.0,False,0.21,6.3
2018-07-02,50,21.0,,0.21,10.5
2018-07-03,26,21.0,,0.21,5.46
2018-07-04,10,21.0,,0.21,2.1
2018-07-05,9,21.0,,0.21,1.89
2018-07-06,60,21.0,,0.21,12.6
2018-07-07,10,21.0,,0.21,2.1
2018-07-08,39,21.0,,0.21,8.19
2018-07-09,42,21.0,,0.21,8.82
2018-07-10,73,21.0,,0.21,15.33
2018-07-11,71,21.0,,0.21,14.91
2018-07-12,52,21.0,,0.21,10.92
2018-07-13,53,21.0,,0.21,11.129999999999999
2018-07-14,50,21.0,,0.21,10.5
2018-07-15,10,21.0,,0.21,2.1
2018-07-16,85,21.0,,0.21,17.849999999999998
2018-07-17,51,21.0,,0.21,10.709999999999999
2018-07-18,26,21.0,,0.21,5.46
2018-07-19,17,21.0,,0.21,3.57
2018-07-20,70,21.0,,0.21,14.7
2018-07-21,20,21.0,,0.21,4.2
2018-07-22,29,21.0,,0.21,6.09
2018-07-23,42,21.0,,0.21,8.82
2018-07-24,50,21.0,,0.21,10.5
2018-07-25,100,21.0,,0.21,21.0
2018-07-26,43,21.0,,0.21,9.03
2018-07-27,53,21.0,,0.21,11.129999999999999
2018-07-28,30,21.0,,0.21,6.3
2018-07-29,41,21.0,,0.21,8.61
2018-07-30,42,21.0,,0.21,8.82
2018-07-31,25,21.0,,0.21,5.25
2018-08-01,49,21.0,False,0.21,10.29
2018-08-02,49,21.0,,0.21,10.29
2018-08-03,41,21.0,,0.21,8.61
2018-08-04,12,21.0,,0.21,2.52
2018-08-05,12,21.0,,0.21,2.52
2018-08-06,30,21.0,,0.21,6.3
2018-08-07,39,21.0,,0.21,8.19
2018-08-08,70,21.0,,0.21,14.7
2018-08-09,30,21.0,,0.21,6.3
2018-08-10,31,21.0,,0.21,6.51
2018-08-11,23,21.0,,0.21,4.83
2018-08-12,35,21.0,,0.21,7.35
2018-08-13,60,21.0,,0.21,12.6
2018-08-14,70,21.0,,0.21,14.7
2018-08-15,100,21.0,,0.21,21.0
2018-08-16,61,21.0,,0.21,12.809999999999999
2018-08-17,10,21.0,,0.21,2.1
2018-08-18,12,21.0,,0.21,2.52
2018-08-19,24,21.0,,0.21,5.04
2018-08-20,60,21.0,,0.21,12.6
2018-08-21,29,21.0,,0.21,6.09
2018-08-22,60,21.0,,0.21,12.6
2018-08-23,81,21.0,,0.21,17.009999999999998
2018-08-24,61,21.0,,0.21,12.809999999999999
2018-08-25,0,21.0,,0.21,0.0
2018-08-26,0,21.0,,0.21,0.0
2018-08-27,49,21.0,,0.21,10.29
2018-08-28,39,21.0,,0.21,8.19
2018-08-29,98,21.0,,0.21,20.58
2018-08-30,69,21.0,,0.21,14.49
2018-08-31,50,21.0,,0.21,10.5
2018-09-01,36,27.0,False,0.27,9.72
2018-09-02,66,27.0,,0.27,17.82
2018-09-03,30,27.0,,0.27,8.100000000000001
2018-09-04,75,27.0,,0.27,20.25
2018-09-05,95,27.0,,0.27,25.650000000000002
2018-09-06,47,27.0,,0.27,12.690000000000001
2018-09-07,66,27.0,,0.27,17.82
2018-09-08,21,27.0,,0.27,5.67
2018-09-09,45,27.0,,0.27,12.15
2018-09-10,77,27.0,,0.27,20.790000000000003
2018-09-11,69,27.0,,0.27,18.630000000000003
2018-09-12,51,27.0,,0.27,13.770000000000001
2018-09-13,74,27.0,,0.27,19.98
2018-09-14,40,27.0,,0.27,10.8
2018-09-15,26,27.0,,0.27,7.0200000000000005
2018-09-16,25,27.0,,0.27,6.75
2018-09-17,43,27.0,,0.27,11.610000000000001
2018-09-18,78,27.0,,0.27,21.060000000000002
2018-09-19,66,27.0,,0.27,17.82
2018-09-20,100,27.0,,0.27,27.0
2018-09-21,58,27.0,,0.27,15.66
2018-09-22,27,27.0,,0.27,7.290000000000001
2018-09-23,21,27.0,,0.27,5.67
2018-09-24,52,27.0,,0.27,14.040000000000001
2018-09-25,69,27.0,,0.27,18.630000000000003
2018-09-26,82,27.0,,0.27,22.14
2018-09-27,62,27.0,,0.27,16.740000000000002
2018-09-28,90,27.0,,0.27,24.3
2018-09-29,11,27.0,,0.27,2.97
2018-09-30,52,27.0,,0.27,14.040000000000001
2018-10-01,81,22.0,False,0.22,17.82
2018-10-02,36,22.0,,0.22,7.92
2018-10-03,72,22.0,,0.22,15.84
2018-10-04,64,22.0,,0.22,14.08
2018-10-05,76,22.0,,0.22,16.72
2018-10-06,33,22.0,,0.22,7.26
2018-10-07,32,22.0,,0.22,7.04
2018-10-08,83,22.0,,0.22,18.26
2018-10-09,100,22.0,,0.22,22.0
2018-10-10,74,22.0,,0.22,16.28
2018-10-11,73,22.0,,0.22,16.06
2018-10-12,39,22.0,,0.22,8.58
2018-10-13,11,22.0,,0.22,2.42
2018-10-14,33,22.0,,0.22,7.26
2018-10-15,64,22.0,,0.22,14.08
2018-10-16,65,22.0,,0.22,14.3
2018-10-17,92,22.0,,0.22,20.24
2018-10-18,66,22.0,,0.22,14.52
2018-10-19,68,22.0,,0.22,14.96
2018-10-20,33,22.0,,0.22,7.26
2018-10-21,0,22.0,,0.22,0.0
2018-10-22,65,22.0,,0.22,14.3
2018-10-23,54,22.0,,0.22,11.88
2018-10-24,63,22.0,,0.22,13.86
2018-10-25,84,22.0,,0.22,18.48
2018-10-26,57,22.0,,0.22,12.540000000000001
2018-10-27,33,22.0,,0.22,7.26
2018-10-28,0,22.0,,0.22,0.0
2018-10-29,73,22.0,,0.22,16.06
2018-10-30,36,22.0,,0.22,7.92
2018-10-31,48,22.0,,0.22,10.56
2018-11-01,36,22.0,False,0.22,7.92
2018-11-02,54,22.0,,0.22,11.88
2018-11-03,21,22.0,,0.22,4.62
2018-11-04,30,22.0,,0.22,6.6
2018-11-05,40,22.0,,0.22,8.8
2018-11-06,76,22.0,,0.22,16.72
2018-11-07,49,22.0,,0.22,10.78
2018-11-08,68,22.0,,0.22,14.96
2018-11-09,70,22.0,,0.22,15.4
2018-11-10,15,22.0,,0.22,3.3
2018-11-11,31,22.0,,0.22,6.82
2018-11-12,52,22.0,,0.22,11.44
2018-11-13,55,22.0,,0.22,12.1
2018-11-14,35,22.0,,0.22,7.7
2018-11-15,69,22.0,,0.22,15.18
2018-11-16,49,22.0,,0.22,10.78
2018-11-17,31,22.0,,0.22,6.82
2018-11-18,26,22.0,,0.22,5.72
2018-11-19,75,22.0,,0.22,16.5
2018-11-20,49,22.0,,0.22,10.78
2018-11-21,48,22.0,,0.22,10.56
2018-11-22,10,22.0,,0.22,2.2
2018-11-23,25,22.0,,0.22,5.5
2018-11-24,15,22.0,,0.22,3.3
2018-11-25,10,22.0,,0.22,2.2
2018-11-26,73,22.0,,0.22,16.06
2018-11-27,100,22.0,,0.22,22.0
2018-11-28,90,22.0,,0.22,19.8
2018-11-29,47,22.0,,0.22,10.34
2018-11-30,42,22.0,,0.22,9.24
2018-12-01,21,23.0,False,0.23,4.83
2018-12-02,0,23.0,,0.23,0.0
2018-12-03,61,23.0,,0.23,14.030000000000001
2018-12-04,26,23.0,,0.23,5.98
2018-12-05,62,23.0,,0.23,14.26
2018-12-06,80,23.0,,0.23,18.400000000000002
2018-12-07,73,23.0,,0.23,16.79
2018-12-08,0,23.0,,0.23,0.0
2018-12-09,10,23.0,,0.23,2.3000000000000003
2018-12-10,71,23.0,,0.23,16.330000000000002
2018-12-11,71,23.0,,0.23,16.330000000000002
2018-12-12,64,23.0,,0.23,14.72
2018-12-13,63,23.0,,0.23,14.49
2018-12-14,62,23.0,,0.23,14.26
2018-12-15,22,23.0,,0.23,5.0600000000000005
2018-12-16,11,23.0,,0.23,2.5300000000000002
2018-12-17,100,23.0,,0.23,23.0
2018-12-18,61,23.0,,0.23,14.030000000000001
2018-12-19,37,23.0,,0.23,8.51
2018-12-20,19,23.0,,0.23,4.37
2018-12-21,59,23.0,,0.23,13.57
2018-12-22,23,23.0,,0.23,5.29
2018-12-23,11,23.0,,0.23,2.5300000000000002
2018-12-24,45,23.0,,0.23,10.35
2018-12-25,25,23.0,,0.23,5.75
2018-12-26,43,23.0,,0.23,9.89
2018-12-27,50,23.0,,0.23,11.5
2018-12-28,40,23.0,,0.23,9.200000000000001
2018-12-29,0,23.0,,0.23,0.0
2018-12-30,11,23.0,,0.23,2.5300000000000002
2018-12-31,20,23.0,,0.23,4.6000000000000005
2019-01-01,35,22.0,False,0.22,7.7
2019-01-02,41,22.0,,0.22,9.02
2019-01-03,60,22.0,,0.22,13.2
2019-01-04,50,22.0,,0.22,11.0
2019-01-05,0,22.0,,0.22,0.0
2019-01-06,23,22.0,,0.22,5.06
2019-01-07,39,22.0,,0.22,8.58
2019-01-08,48,22.0,,0.22,10.56
2019-01-09,73,22.0,,0.22,16.06
2019-01-10,63,22.0,,0.22,13.86
2019-01-11,54,22.0,,0.22,11.88
2019-01-12,34,22.0,,0.22,7.48
2019-01-13,22,22.0,,0.22,4.84
2019-01-14,47,22.0,,0.22,10.34
2019-01-15,100,22.0,,0.22,22.0
2019-01-16,91,22.0,,0.22,20.02
2019-01-17,42,22.0,,0.22,9.24
2019-01-18,87,22.0,,0.22,19.14
2019-01-19,33,22.0,,0.22,7.26
2019-01-20,21,22.0,,0.22,4.62
2019-01-21,44,22.0,,0.22,9.68
2019-01-22,80,22.0,,0.22,17.6
2019-01-23,47,22.0,,0.22,10.34
2019-01-24,89,22.0,,0.22,19.580000000000002
2019-01-25,63,22.0,,0.22,13.86
2019-01-26,40,22.0,,0.22,8.8
2019-01-27,34,22.0,,0.22,7.48
2019-01-28,61,22.0,,0.22,13.42
2019-01-29,79,22.0,,0.22,17.38
2019-01-30,85,22.0,,0.22,18.7
2019-01-31,99,22.0,,0.22,21.78
2019-02-01,31,29.0,False,0.29,8.99
2019-02-02,56,29.0,,0.29,16.24
2019-02-03,46,29.0,,0.29,13.34
2019-02-04,38,29.0,,0.29,11.02
2019-02-05,55,29.0,,0.29,15.95
2019-02-06,47,29.0,,0.29,13.629999999999999
2019-02-07,100,29.0,,0.29,28.999999999999996
2019-02-08,55,29.0,,0.29,15.95
2019-02-09,28,29.0,,0.29,8.12
2019-02-10,64,29.0,,0.29,18.56
2019-02-11,45,29.0,,0.29,13.049999999999999
2019-02-12,70,29.0,,0.29,20.299999999999997
2019-02-13,79,29.0,,0.29,22.91
2019-02-14,39,29.0,,0.29,11.309999999999999
2019-02-15,42,29.0,,0.29,12.18
2019-02-16,37,29.0,,0.29,10.729999999999999
2019-02-17,19,29.0,,0.29,5.51
2019-02-18,58,29.0,,0.29,16.82
2019-02-19,55,29.0,,0.29,15.95
2019-02-20,39,29.0,,0.29,11.309999999999999
2019-02-21,94,29.0,,0.29,27.259999999999998
2019-02-22,88,29.0,,0.29,25.52
2019-02-23,27,29.0,,0.29,7.829999999999999
2019-02-24,37,29.0,,0.29,10.729999999999999
2019-02-25,84,29.0,,0.29,24.36
2019-02-26,46,29.0,,0.29,13.34
2019-02-27,60,29.0,,0.29,17.4
2019-02-28,62,29.0,,0.29,17.98
2019-03-01,42,30.0,False,0.3,12.6
2019-03-02,48,30.0,,0.3,14.399999999999999
2019-03-03,39,30.0,,0.3,11.7
2019-03-04,49,30.0,,0.3,14.7
2019-03-05,100,30.0,,0.3,30.0
2019-03-06,32,30.0,,0.3,9.6
2019-03-07,74,30.0,,0.3,22.2
2019-03-08,52,30.0,,0.3,15.6
2019-03-09,40,30.0,,0.3,12.0
2019-03-10,30,30.0,,0.3,9.0
2019-03-11,59,30.0,,0.3,17.7
2019-03-12,66,30.0,,0.3,19.8
2019-03-13,85,30.0,,0.3,25.5
2019-03-14,60,30.0,,0.3,18.0
2019-03-15,69,30.0,,0.3,20.7
2019-03-16,30,30.0,,0.3,9.0
2019-03-17,10,30.0,,0.3,3.0
2019-03-18,70,30.0,,0.3,21.0
2019-03-19,42,30.0,,0.3,12.6
2019-03-20,69,30.0,,0.3,20.7
2019-03-21,76,30.0,,0.3,22.8
2019-03-22,26,30.0,,0.3,7.8
2019-03-23,10,30.0,,0.3,3.0
2019-03-24,19,30.0,,0.3,5.7
2019-03-25,52,30.0,,0.3,15.6
2019-03-26,70,30.0,,0.3,21.0
2019-03-27,44,30.0,,0.3,13.2
2019-03-28,69,30.0,,0.3,20.7
2019-03-29,35,30.0,,0.3,10.5
2019-03-30,31,30.0,,0.3,9.299999999999999
2019-03-31,20,30.0,,0.3,6.0
2019-04-01,100,28.0,False,0.28,28.000000000000004
2019-04-02,54,28.0,,0.28,15.120000000000001
2019-04-03,25,28.0,,0.28,7.000000000000001
2019-04-04,63,28.0,,0.28,17.64
2019-04-05,35,28.0,,0.28,9.8
2019-04-06,41,28.0,,0.28,11.48
2019-04-07,26,28.0,,0.28,7.280000000000001
2019-04-08,80,28.0,,0.28,22.400000000000002
2019-04-09,71,28.0,,0.28,19.880000000000003
2019-04-10,89,28.0,,0.28,24.92
2019-04-11,84,28.0,,0.28,23.520000000000003
2019-04-12,56,28.0,,0.28,15.680000000000001
2019-04-13,21,28.0,,0.28,5.880000000000001
2019-04-14,30,28.0,,0.28,8.4
2019-04-15,80,28.0,,0.28,22.400000000000002
2019-04-16,60,28.0,,0.28,16.8
2019-04-17,83,28.0,,0.28,23.240000000000002
2019-04-18,57,28.0,,0.28,15.96
2019-04-19,42,28.0,,0.28,11.760000000000002
2019-04-20,26,28.0,,0.28,7.280000000000001
2019-04-21,28,28.0,,0.28,7.840000000000001
2019-04-22,45,28.0,,0.28,12.600000000000001
2019-04-23,74,28.0,,0.28,20.720000000000002
2019-04-24,73,28.0,,0.28,20.44
2019-04-25,81,28.0,,0.28,22.680000000000003
2019-04-26,73,28.0,,0.28,20.44
2019-04-27,36,28.0,,0.28,10.080000000000002
2019-04-28,21,28.0,,0.28,5.880000000000001
2019-04-29,58,28.0,,0.28,16.240000000000002
2019-04-30,70,28.0,,0.28,19.6
2019-05-01,100,20.0,False,0.2,20.0
2019-05-02,66,20.0,,0.2,13.200000000000001
2019-05-03,45,20.0,,0.2,9.0
2019-05-04,27,20.0,,0.2,5.4
2019-05-05,27,20.0,,0.2,5.4
2019-05-06,34,20.0,,0.2,6.800000000000001
2019-05-07,88,20.0,,0.2,17.6
2019-05-08,67,20.0,,0.2,13.4
2019-05-09,44,20.0,,0.2,8.8
2019-05-10,58,20.0,,0.2,11.600000000000001
2019-05-11,28,20.0,,0.2,5.6000000000000005
2019-05-12,0,20.0,,0.2,0.0
2019-05-13,46,20.0,,0.2,9.200000000000001
2019-05-14,69,20.0,,0.2,13.8
2019-05-15,35,20.0,,0.2,7.0
2019-05-16,80,20.0,,0.2,16.0
2019-05-17,71,20.0,,0.2,14.200000000000001
2019-05-18,28,20.0,,0.2,5.6000000000000005
2019-05-19,14,20.0,,0.2,2.8000000000000003
2019-05-20,69,20.0,,0.2,13.8
2019-05-21,34,20.0,,0.2,6.800000000000001
2019-05-22,70,20.0,,0.2,14.0
2019-05-23,47,20.0,,0.2,9.4
2019-05-24,24,20.0,,0.2,4.800000000000001
2019-05-25,0,20.0,,0.2,0.0
2019-05-26,0,20.0,,0.2,0.0
2019-05-27,54,20.0,,0.2,10.8
2019-05-28,34,20.0,,0.2,6.800000000000001
2019-05-29,67,20.0,,0.2,13.4
2019-05-30,69,20.0,,0.2,13.8
2019-05-31,12,20.0,,0.2,2.4000000000000004
2019-06-01,29,21.0,False,0.21,6.09
2019-06-02,55,21.0,,0.21,11.549999999999999
2019-06-03,100,21.0,,0.21,21.0
2019-06-04,95,21.0,,0.21,19.95
2019-06-05,90,21.0,,0.21,18.9
2019-06-06,84,21.0,,0.21,17.64
2019-06-07,43,21.0,,0.21,9.03
2019-06-08,21,21.0,,0.21,4.41
2019-06-09,21,21.0,,0.21,4.41
2019-06-10,71,21.0,,0.21,14.91
2019-06-11,36,21.0,,0.21,7.56
2019-06-12,67,21.0,,0.21,14.07
2019-06-13,96,21.0,,0.21,20.16
2019-06-14,72,21.0,,0.21,15.12
2019-06-15,21,21.0,,0.21,4.41
2019-06-16,28,21.0,,0.21,5.88
2019-06-17,79,21.0,,0.21,16.59
2019-06-18,72,21.0,,0.21,15.12
2019-06-19,71,21.0,,0.21,14.91
2019-06-20,61,21.0,,0.21,12.809999999999999
2019-06-21,49,21.0,,0.21,10.29
2019-06-22,59,21.0,,0.21,12.389999999999999
2019-06-23,29,21.0,,0.21,6.09
2019-06-24,61,21.0,,0.21,12.809999999999999
2019-06-25,67,21.0,,0.21,14.07
2019-06-26,91,21.0,,0.21,19.11
2019-06-27,61,21.0,,0.21,12.809999999999999
2019-06-28,64,21.0,,0.21,13.44
2019-06-29,36,21.0,,0.21,7.56
2019-06-30,15,21.0,,0.21,3.15
2019-07-01,46,19.0,False,0.19,8.74
2019-07-02,55,19.0,,0.19,10.45
2019-07-03,37,19.0,,0.19,7.03
2019-07-04,11,19.0,,0.19,2.09
2019-07-05,21,19.0,,0.19,3.99
2019-07-06,10,19.0,,0.19,1.9
2019-07-07,21,19.0,,0.19,3.99
2019-07-08,100,19.0,,0.19,19.0
2019-07-09,74,19.0,,0.19,14.06
2019-07-10,46,19.0,,0.19,8.74
2019-07-11,54,19.0,,0.19,10.26
2019-07-12,57,19.0,,0.19,10.83
2019-07-13,21,19.0,,0.19,3.99
2019-07-14,11,19.0,,0.19,2.09
2019-07-15,45,19.0,,0.19,8.55
2019-07-16,63,19.0,,0.19,11.97
2019-07-17,64,19.0,,0.19,12.16
2019-07-18,46,19.0,,0.19,8.74
2019-07-19,19,19.0,,0.19,3.61
2019-07-20,0,19.0,,0.19,0.0
2019-07-21,21,19.0,,0.19,3.99
2019-07-22,55,19.0,,0.19,10.45
2019-07-23,64,19.0,,0.19,12.16
2019-07-24,19,19.0,,0.19,3.61
2019-07-25,9,19.0,,0.19,1.71
2019-07-26,29,19.0,,0.19,5.51
2019-07-27,11,19.0,,0.19,2.09
2019-07-28,0,19.0,,0.19,0.0
2019-07-29,65,19.0,,0.19,12.35
2019-07-30,28,19.0,,0.19,5.32
2019-07-31,74,19.0,,0.19,14.06
2019-08-01,43,18.0,False,0.18,7.739999999999999
2019-08-02,51,18.0,,0.18,9.18
2019-08-03,29,18.0,,0.18,5.22
2019-08-04,28,18.0,,0.18,5.04
2019-08-05,74,18.0,,0.18,13.32
2019-08-06,50,18.0,,0.18,9.0
2019-08-07,87,18.0,,0.18,15.66
2019-08-08,18,18.0,,0.18,3.2399999999999998
2019-08-09,38,18.0,,0.18,6.84
2019-08-10,21,18.0,,0.18,3.78
2019-08-11,21,18.0,,0.18,3.78
2019-08-12,55,18.0,,0.18,9.9
2019-08-13,72,18.0,,0.18,12.959999999999999
2019-08-14,64,18.0,,0.18,11.52
2019-08-15,36,18.0,,0.18,6.4799999999999995
2019-08-16,43,18.0,,0.18,7.739999999999999
2019-08-17,70,18.0,,0.18,12.6
2019-08-18,28,18.0,,0.18,5.04
2019-08-19,88,18.0,,0.18,15.84
2019-08-20,59,18.0,,0.18,10.62
2019-08-21,36,18.0,,0.18,6.4799999999999995
2019-08-22,54,18.0,,0.18,9.719999999999999
2019-08-23,54,18.0,,0.18,9.719999999999999
2019-08-24,28,18.0,,0.18,5.04
2019-08-25,14,18.0,,0.18,2.52
2019-08-26,64,18.0,,0.18,11.52
2019-08-27,52,18.0,,0.18,9.36
2019-08-28,98,18.0,,0.18,17.64
2019-08-29,100,18.0,,0.18,18.0
2019-08-30,68,18.0,,0.18,12.24
2019-08-31,54,18.0,,0.18,9.719999999999999
2019-09-01,19,27.0,False,0.27,5.130000000000001
2019-09-02,23,27.0,,0.27,6.210000000000001
2019-09-03,31,27.0,,0.27,8.370000000000001
2019-09-04,31,27.0,,0.27,8.370000000000001
2019-09-05,46,27.0,,0.27,12.420000000000002
2019-09-06,26,27.0,,0.27,7.0200000000000005
2019-09-07,12,27.0,,0.27,3.24
2019-09-08,12,27.0,,0.27,3.24
2019-09-09,63,27.0,,0.27,17.01
2019-09-10,67,27.0,,0.27,18.09
