date,early intervention_unscaled,early intervention_monthly,isPartial,scale,early intervention
2010-07-26,58,64.0,,0.64,37.12
2010-07-27,81,64.0,,0.64,51.84
2010-07-28,58,64.0,,0.64,37.12
2010-07-29,100,64.0,,0.64,64.0
2010-07-30,18,64.0,,0.64,11.52
2010-07-31,12,64.0,,0.64,7.68
2010-08-01,70,65.0,False,0.65,45.5
2010-08-02,92,65.0,,0.65,59.800000000000004
2010-08-03,44,65.0,,0.65,28.6
2010-08-04,49,65.0,,0.65,31.85
2010-08-05,69,65.0,,0.65,44.85
2010-08-06,21,65.0,,0.65,13.65
2010-08-07,35,65.0,,0.65,22.75
2010-08-08,14,65.0,,0.65,9.1
2010-08-09,58,65.0,,0.65,37.7
2010-08-10,53,65.0,,0.65,34.45
2010-08-11,58,65.0,,0.65,37.7
2010-08-12,49,65.0,,0.65,31.85
2010-08-13,41,65.0,,0.65,26.650000000000002
2010-08-14,14,65.0,,0.65,9.1
2010-08-15,34,65.0,,0.65,22.1
2010-08-16,29,65.0,,0.65,18.85
2010-08-17,38,65.0,,0.65,24.7
2010-08-18,43,65.0,,0.65,27.95
2010-08-19,55,65.0,,0.65,35.75
2010-08-20,41,65.0,,0.65,26.650000000000002
2010-08-21,14,65.0,,0.65,9.1
2010-08-22,33,65.0,,0.65,21.45
2010-08-23,100,65.0,,0.65,65.0
2010-08-24,33,65.0,,0.65,21.45
2010-08-25,53,65.0,,0.65,34.45
2010-08-26,54,65.0,,0.65,35.1
2010-08-27,50,65.0,,0.65,32.5
2010-08-28,20,65.0,,0.65,13.0
2010-08-29,53,65.0,,0.65,34.45
2010-08-30,28,65.0,,0.65,18.2
2010-08-31,51,65.0,,0.65,33.15
2010-09-01,27,66.0,False,0.66,17.82
2010-09-02,60,66.0,,0.66,39.6
2010-09-03,51,66.0,,0.66,33.660000000000004
2010-09-04,11,66.0,,0.66,7.260000000000001
2010-09-05,0,66.0,,0.66,0.0
2010-09-06,20,66.0,,0.66,13.200000000000001
2010-09-07,43,66.0,,0.66,28.380000000000003
2010-09-08,100,66.0,,0.66,66.0
2010-09-09,70,66.0,,0.66,46.2
2010-09-10,71,66.0,,0.66,46.86
2010-09-11,10,66.0,,0.66,6.6000000000000005
2010-09-12,47,66.0,,0.66,31.020000000000003
2010-09-13,50,66.0,,0.66,33.0
2010-09-14,53,66.0,,0.66,34.980000000000004
2010-09-15,51,66.0,,0.66,33.660000000000004
2010-09-16,47,66.0,,0.66,31.020000000000003
2010-09-17,45,66.0,,0.66,29.700000000000003
2010-09-18,28,66.0,,0.66,18.48
2010-09-19,31,66.0,,0.66,20.46
2010-09-20,46,66.0,,0.66,30.360000000000003
2010-09-21,65,66.0,,0.66,42.9
2010-09-22,46,66.0,,0.66,30.360000000000003
2010-09-23,61,66.0,,0.66,40.260000000000005
2010-09-24,37,66.0,,0.66,24.42
2010-09-25,56,66.0,,0.66,36.96
2010-09-26,31,66.0,,0.66,20.46
2010-09-27,34,66.0,,0.66,22.44
2010-09-28,55,66.0,,0.66,36.300000000000004
2010-09-29,41,66.0,,0.66,27.060000000000002
2010-09-30,53,66.0,,0.66,34.980000000000004
2010-10-01,23,71.0,False,0.71,16.33
2010-10-02,32,71.0,,0.71,22.72
2010-10-03,37,71.0,,0.71,26.27
2010-10-04,61,71.0,,0.71,43.309999999999995
2010-10-05,31,71.0,,0.71,22.009999999999998
2010-10-06,100,71.0,,0.71,71.0
2010-10-07,77,71.0,,0.71,54.669999999999995
2010-10-08,71,71.0,,0.71,50.41
2010-10-09,26,71.0,,0.71,18.46
2010-10-10,49,71.0,,0.71,34.79
2010-10-11,46,71.0,,0.71,32.66
2010-10-12,60,71.0,,0.71,42.599999999999994
2010-10-13,45,71.0,,0.71,31.95
2010-10-14,63,71.0,,0.71,44.73
2010-10-15,62,71.0,,0.71,44.019999999999996
2010-10-16,37,71.0,,0.71,26.27
2010-10-17,37,71.0,,0.71,26.27
2010-10-18,69,71.0,,0.71,48.989999999999995
2010-10-19,73,71.0,,0.71,51.83
2010-10-20,69,71.0,,0.71,48.989999999999995
2010-10-21,70,71.0,,0.71,49.699999999999996
2010-10-22,51,71.0,,0.71,36.21
2010-10-23,31,71.0,,0.71,22.009999999999998
2010-10-24,24,71.0,,0.71,17.04
2010-10-25,99,71.0,,0.71,70.28999999999999
2010-10-26,55,71.0,,0.71,39.05
2010-10-27,52,71.0,,0.71,36.92
2010-10-28,66,71.0,,0.71,46.86
2010-10-29,43,71.0,,0.71,30.529999999999998
2010-10-30,37,71.0,,0.71,26.27
2010-10-31,32,71.0,,0.71,22.72
2010-11-01,67,58.0,False,0.58,38.86
2010-11-02,40,58.0,,0.58,23.2
2010-11-03,90,58.0,,0.58,52.199999999999996
2010-11-04,63,58.0,,0.58,36.54
2010-11-05,99,58.0,,0.58,57.419999999999995
2010-11-06,25,58.0,,0.58,14.499999999999998
2010-11-07,81,58.0,,0.58,46.98
2010-11-08,100,58.0,,0.58,57.99999999999999
2010-11-09,82,58.0,,0.58,47.559999999999995
2010-11-10,88,58.0,,0.58,51.04
2010-11-11,80,58.0,,0.58,46.4
2010-11-12,88,58.0,,0.58,51.04
2010-11-13,41,58.0,,0.58,23.779999999999998
2010-11-14,33,58.0,,0.58,19.139999999999997
2010-11-15,53,58.0,,0.58,30.74
2010-11-16,34,58.0,,0.58,19.72
2010-11-17,81,58.0,,0.58,46.98
2010-11-18,59,58.0,,0.58,34.22
2010-11-19,44,58.0,,0.58,25.52
2010-11-20,40,58.0,,0.58,23.2
2010-11-21,49,58.0,,0.58,28.419999999999998
2010-11-22,65,58.0,,0.58,37.699999999999996
2010-11-23,76,58.0,,0.58,44.08
2010-11-24,39,58.0,,0.58,22.619999999999997
2010-11-25,0,58.0,,0.58,0.0
2010-11-26,47,58.0,,0.58,27.259999999999998
2010-11-27,16,58.0,,0.58,9.28
2010-11-28,49,58.0,,0.58,28.419999999999998
2010-11-29,63,58.0,,0.58,36.54
2010-11-30,61,58.0,,0.58,35.379999999999995
2010-12-01,89,50.0,False,0.5,44.5
2010-12-02,45,50.0,,0.5,22.5
2010-12-03,88,50.0,,0.5,44.0
2010-12-04,76,50.0,,0.5,38.0
2010-12-05,23,50.0,,0.5,11.5
2010-12-06,56,50.0,,0.5,28.0
2010-12-07,100,50.0,,0.5,50.0
2010-12-08,73,50.0,,0.5,36.5
2010-12-09,69,50.0,,0.5,34.5
2010-12-10,65,50.0,,0.5,32.5
2010-12-11,23,50.0,,0.5,11.5
2010-12-12,69,50.0,,0.5,34.5
2010-12-13,56,50.0,,0.5,28.0
2010-12-14,66,50.0,,0.5,33.0
2010-12-15,46,50.0,,0.5,23.0
2010-12-16,76,50.0,,0.5,38.0
2010-12-17,86,50.0,,0.5,43.0
2010-12-18,47,50.0,,0.5,23.5
2010-12-19,17,50.0,,0.5,8.5
2010-12-20,55,50.0,,0.5,27.5
2010-12-21,36,50.0,,0.5,18.0
2010-12-22,51,50.0,,0.5,25.5
2010-12-23,42,50.0,,0.5,21.0
2010-12-24,34,50.0,,0.5,17.0
2010-12-25,21,50.0,,0.5,10.5
2010-12-26,18,50.0,,0.5,9.0
2010-12-27,54,50.0,,0.5,27.0
2010-12-28,40,50.0,,0.5,20.0
2010-12-29,32,50.0,,0.5,16.0
2010-12-30,13,50.0,,0.5,6.5
2010-12-31,38,50.0,,0.5,19.0
2011-01-01,20,64.0,False,0.64,12.8
2011-01-02,33,64.0,,0.64,21.12
2011-01-03,55,64.0,,0.64,35.2
2011-01-04,62,64.0,,0.64,39.68
2011-01-05,65,64.0,,0.64,41.6
2011-01-06,58,64.0,,0.64,37.12
2011-01-07,55,64.0,,0.64,35.2
2011-01-08,27,64.0,,0.64,17.28
2011-01-09,37,64.0,,0.64,23.68
2011-01-10,53,64.0,,0.64,33.92
2011-01-11,72,64.0,,0.64,46.08
2011-01-12,80,64.0,,0.64,51.2
2011-01-13,61,64.0,,0.64,39.04
2011-01-14,49,64.0,,0.64,31.36
2011-01-15,21,64.0,,0.64,13.44
2011-01-16,52,64.0,,0.64,33.28
2011-01-17,42,64.0,,0.64,26.88
2011-01-18,72,64.0,,0.64,46.08
2011-01-19,100,64.0,,0.64,64.0
2011-01-20,72,64.0,,0.64,46.08
2011-01-21,91,64.0,,0.64,58.24
2011-01-22,30,64.0,,0.64,19.2
2011-01-23,42,64.0,,0.64,26.88
2011-01-24,72,64.0,,0.64,46.08
2011-01-25,63,64.0,,0.64,40.32
2011-01-26,71,64.0,,0.64,45.44
2011-01-27,56,64.0,,0.64,35.84
2011-01-28,53,64.0,,0.64,33.92
2011-01-29,45,64.0,,0.64,28.8
2011-01-30,50,64.0,,0.64,32.0
2011-01-31,78,64.0,,0.64,49.92
2011-02-01,49,70.0,False,0.7,34.3
2011-02-02,26,70.0,,0.7,18.2
2011-02-03,58,70.0,,0.7,40.599999999999994
2011-02-04,60,70.0,,0.7,42.0
2011-02-05,17,70.0,,0.7,11.899999999999999
2011-02-06,50,70.0,,0.7,35.0
2011-02-07,72,70.0,,0.7,50.4
2011-02-08,33,70.0,,0.7,23.099999999999998
2011-02-09,99,70.0,,0.7,69.3
2011-02-10,27,70.0,,0.7,18.9
2011-02-11,49,70.0,,0.7,34.3
2011-02-12,9,70.0,,0.7,6.3
2011-02-13,26,70.0,,0.7,18.2
2011-02-14,68,70.0,,0.7,47.599999999999994
2011-02-15,80,70.0,,0.7,56.0
2011-02-16,59,70.0,,0.7,41.3
2011-02-17,34,70.0,,0.7,23.799999999999997
2011-02-18,28,70.0,,0.7,19.599999999999998
2011-02-19,26,70.0,,0.7,18.2
2011-02-20,35,70.0,,0.7,24.5
2011-02-21,42,70.0,,0.7,29.4
2011-02-22,39,70.0,,0.7,27.299999999999997
2011-02-23,67,70.0,,0.7,46.9
2011-02-24,100,70.0,,0.7,70.0
2011-02-25,62,70.0,,0.7,43.4
2011-02-26,25,70.0,,0.7,17.5
2011-02-27,60,70.0,,0.7,42.0
2011-02-28,83,70.0,,0.7,58.099999999999994
2011-03-01,75,79.0,False,0.79,59.25
2011-03-02,75,79.0,,0.79,59.25
2011-03-03,77,79.0,,0.79,60.830000000000005
2011-03-04,33,79.0,,0.79,26.07
2011-03-05,28,79.0,,0.79,22.12
2011-03-06,36,79.0,,0.79,28.44
2011-03-07,43,79.0,,0.79,33.97
2011-03-08,68,79.0,,0.79,53.72
2011-03-09,82,79.0,,0.79,64.78
2011-03-10,50,79.0,,0.79,39.5
2011-03-11,54,79.0,,0.79,42.660000000000004
2011-03-12,25,79.0,,0.79,19.75
2011-03-13,31,79.0,,0.79,24.490000000000002
2011-03-14,53,79.0,,0.79,41.870000000000005
2011-03-15,83,79.0,,0.79,65.57000000000001
2011-03-16,66,79.0,,0.79,52.14
2011-03-17,49,79.0,,0.79,38.71
2011-03-18,64,79.0,,0.79,50.56
2011-03-19,19,79.0,,0.79,15.010000000000002
2011-03-20,43,79.0,,0.79,33.97
2011-03-21,75,79.0,,0.79,59.25
2011-03-22,81,79.0,,0.79,63.99
2011-03-23,100,79.0,,0.79,79.0
2011-03-24,83,79.0,,0.79,65.57000000000001
2011-03-25,57,79.0,,0.79,45.03
2011-03-26,14,79.0,,0.79,11.06
2011-03-27,69,79.0,,0.79,54.510000000000005
2011-03-28,64,79.0,,0.79,50.56
2011-03-29,53,79.0,,0.79,41.870000000000005
2011-03-30,56,79.0,,0.79,44.24
2011-03-31,50,79.0,,0.79,39.5
2011-04-01,70,74.0,False,0.74,51.8
2011-04-02,24,74.0,,0.74,17.759999999999998
2011-04-03,40,74.0,,0.74,29.6
2011-04-04,36,74.0,,0.74,26.64
2011-04-05,41,74.0,,0.74,30.34
2011-04-06,72,74.0,,0.74,53.28
2011-04-07,92,74.0,,0.74,68.08
2011-04-08,19,74.0,,0.74,14.06
2011-04-09,32,74.0,,0.74,23.68
2011-04-10,32,74.0,,0.74,23.68
2011-04-11,18,74.0,,0.74,13.32
2011-04-12,100,74.0,,0.74,74.0
2011-04-13,54,74.0,,0.74,39.96
2011-04-14,79,74.0,,0.74,58.46
2011-04-15,57,74.0,,0.74,42.18
2011-04-16,39,74.0,,0.74,28.86
2011-04-17,16,74.0,,0.74,11.84
2011-04-18,36,74.0,,0.74,26.64
2011-04-19,24,74.0,,0.74,17.759999999999998
2011-04-20,48,74.0,,0.74,35.519999999999996
2011-04-21,62,74.0,,0.74,45.88
2011-04-22,20,74.0,,0.74,14.8
2011-04-23,8,74.0,,0.74,5.92
2011-04-24,34,74.0,,0.74,25.16
2011-04-25,48,74.0,,0.74,35.519999999999996
2011-04-26,41,74.0,,0.74,30.34
2011-04-27,78,74.0,,0.74,57.72
2011-04-28,36,74.0,,0.74,26.64
2011-04-29,38,74.0,,0.74,28.12
2011-04-30,32,74.0,,0.74,23.68
2011-05-01,51,59.0,False,0.59,30.09
2011-05-02,59,59.0,,0.59,34.809999999999995
2011-05-03,53,59.0,,0.59,31.27
2011-05-04,75,59.0,,0.59,44.25
2011-05-05,23,59.0,,0.59,13.569999999999999
2011-05-06,66,59.0,,0.59,38.94
2011-05-07,31,59.0,,0.59,18.29
2011-05-08,64,59.0,,0.59,37.76
2011-05-09,70,59.0,,0.59,41.3
2011-05-10,30,59.0,,0.59,17.7
2011-05-11,53,59.0,,0.59,31.27
2011-05-12,70,59.0,,0.59,41.3
2011-05-13,57,59.0,,0.59,33.629999999999995
2011-05-14,21,59.0,,0.59,12.389999999999999
2011-05-15,50,59.0,,0.59,29.5
2011-05-16,100,59.0,,0.59,59.0
2011-05-17,68,59.0,,0.59,40.12
2011-05-18,46,59.0,,0.59,27.139999999999997
2011-05-19,62,59.0,,0.59,36.58
2011-05-20,49,59.0,,0.59,28.91
2011-05-21,0,59.0,,0.59,0.0
2011-05-22,52,59.0,,0.59,30.68
2011-05-23,45,59.0,,0.59,26.549999999999997
2011-05-24,61,59.0,,0.59,35.989999999999995
2011-05-25,30,59.0,,0.59,17.7
2011-05-26,71,59.0,,0.59,41.89
2011-05-27,25,59.0,,0.59,14.75
2011-05-28,33,59.0,,0.59,19.47
2011-05-29,23,59.0,,0.59,13.569999999999999
2011-05-30,41,59.0,,0.59,24.189999999999998
2011-05-31,79,59.0,,0.59,46.61
2011-06-01,80,64.0,False,0.64,51.2
2011-06-02,90,64.0,,0.64,57.6
2011-06-03,64,64.0,,0.64,40.96
2011-06-04,77,64.0,,0.64,49.28
2011-06-05,26,64.0,,0.64,16.64
2011-06-06,96,64.0,,0.64,61.44
2011-06-07,56,64.0,,0.64,35.84
2011-06-08,57,64.0,,0.64,36.480000000000004
2011-06-09,58,64.0,,0.64,37.12
2011-06-10,90,64.0,,0.64,57.6
2011-06-11,82,64.0,,0.64,52.480000000000004
2011-06-12,64,64.0,,0.64,40.96
2011-06-13,48,64.0,,0.64,30.72
2011-06-14,76,64.0,,0.64,48.64
2011-06-15,76,64.0,,0.64,48.64
2011-06-16,73,64.0,,0.64,46.72
2011-06-17,81,64.0,,0.64,51.84
2011-06-18,32,64.0,,0.64,20.48
2011-06-19,33,64.0,,0.64,21.12
2011-06-20,79,64.0,,0.64,50.56
2011-06-21,70,64.0,,0.64,44.800000000000004
2011-06-22,95,64.0,,0.64,60.800000000000004
2011-06-23,62,64.0,,0.64,39.68
2011-06-24,80,64.0,,0.64,51.2
2011-06-25,64,64.0,,0.64,40.96
2011-06-26,32,64.0,,0.64,20.48
2011-06-27,61,64.0,,0.64,39.04
2011-06-28,51,64.0,,0.64,32.64
2011-06-29,100,64.0,,0.64,64.0
2011-06-30,68,64.0,,0.64,43.52
2011-07-01,58,62.0,False,0.62,35.96
2011-07-02,37,62.0,,0.62,22.94
2011-07-03,19,62.0,,0.62,11.78
2011-07-04,42,62.0,,0.62,26.04
2011-07-05,81,62.0,,0.62,50.22
2011-07-06,79,62.0,,0.62,48.98
2011-07-07,76,62.0,,0.62,47.12
2011-07-08,68,62.0,,0.62,42.16
2011-07-09,29,62.0,,0.62,17.98
2011-07-10,41,62.0,,0.62,25.419999999999998
2011-07-11,80,62.0,,0.62,49.6
2011-07-12,70,62.0,,0.62,43.4
2011-07-13,65,62.0,,0.62,40.3
2011-07-14,53,62.0,,0.62,32.86
2011-07-15,47,62.0,,0.62,29.14
2011-07-16,23,62.0,,0.62,14.26
2011-07-17,29,62.0,,0.62,17.98
2011-07-18,39,62.0,,0.62,24.18
2011-07-19,100,62.0,,0.62,62.0
2011-07-20,65,62.0,,0.62,40.3
2011-07-21,70,62.0,,0.62,43.4
2011-07-22,50,62.0,,0.62,31.0
2011-07-23,33,62.0,,0.62,20.46
2011-07-24,57,62.0,,0.62,35.339999999999996
2011-07-25,69,62.0,,0.62,42.78
2011-07-26,42,62.0,,0.62,26.04
2011-07-27,44,62.0,,0.62,27.28
2011-07-28,79,62.0,,0.62,48.98
2011-07-29,32,62.0,,0.62,19.84
2011-07-30,35,62.0,,0.62,21.7
2011-07-31,29,62.0,,0.62,17.98
2011-08-01,34,56.0,False,0.56,19.040000000000003
2011-08-02,71,56.0,,0.56,39.760000000000005
2011-08-03,40,56.0,,0.56,22.400000000000002
2011-08-04,64,56.0,,0.56,35.84
2011-08-05,63,56.0,,0.56,35.28
2011-08-06,33,56.0,,0.56,18.48
2011-08-07,34,56.0,,0.56,19.040000000000003
2011-08-08,100,56.0,,0.56,56.00000000000001
2011-08-09,63,56.0,,0.56,35.28
2011-08-10,41,56.0,,0.56,22.96
2011-08-11,35,56.0,,0.56,19.6
2011-08-12,52,56.0,,0.56,29.120000000000005
2011-08-13,34,56.0,,0.56,19.040000000000003
2011-08-14,53,56.0,,0.56,29.680000000000003
2011-08-15,49,56.0,,0.56,27.44
2011-08-16,67,56.0,,0.56,37.52
2011-08-17,56,56.0,,0.56,31.360000000000003
2011-08-18,80,56.0,,0.56,44.800000000000004
2011-08-19,63,56.0,,0.56,35.28
2011-08-20,19,56.0,,0.56,10.64
2011-08-21,24,56.0,,0.56,13.440000000000001
2011-08-22,64,56.0,,0.56,35.84
2011-08-23,76,56.0,,0.56,42.56
2011-08-24,78,56.0,,0.56,43.68000000000001
2011-08-25,66,56.0,,0.56,36.96
2011-08-26,46,56.0,,0.56,25.76
2011-08-27,18,56.0,,0.56,10.080000000000002
2011-08-28,14,56.0,,0.56,7.840000000000001
2011-08-29,47,56.0,,0.56,26.320000000000004
2011-08-30,47,56.0,,0.56,26.320000000000004
2011-08-31,40,56.0,,0.56,22.400000000000002
2011-09-01,53,67.0,False,0.67,35.510000000000005
2011-09-02,72,67.0,,0.67,48.24
2011-09-03,44,67.0,,0.67,29.48
2011-09-04,29,67.0,,0.67,19.43
2011-09-05,20,67.0,,0.67,13.4
2011-09-06,67,67.0,,0.67,44.89
2011-09-07,71,67.0,,0.67,47.57
2011-09-08,55,67.0,,0.67,36.85
2011-09-09,79,67.0,,0.67,52.93
2011-09-10,21,67.0,,0.67,14.07
2011-09-11,57,67.0,,0.67,38.190000000000005
2011-09-12,72,67.0,,0.67,48.24
2011-09-13,65,67.0,,0.67,43.550000000000004
2011-09-14,100,67.0,,0.67,67.0
2011-09-15,64,67.0,,0.67,42.88
2011-09-16,80,67.0,,0.67,53.6
2011-09-17,43,67.0,,0.67,28.810000000000002
2011-09-18,32,67.0,,0.67,21.44
2011-09-19,66,67.0,,0.67,44.220000000000006
2011-09-20,83,67.0,,0.67,55.61000000000001
2011-09-21,58,67.0,,0.67,38.86
2011-09-22,95,67.0,,0.67,63.650000000000006
2011-09-23,74,67.0,,0.67,49.580000000000005
2011-09-24,47,67.0,,0.67,31.490000000000002
2011-09-25,42,67.0,,0.67,28.14
2011-09-26,74,67.0,,0.67,49.580000000000005
2011-09-27,95,67.0,,0.67,63.650000000000006
2011-09-28,87,67.0,,0.67,58.290000000000006
2011-09-29,66,67.0,,0.67,44.220000000000006
2011-09-30,71,67.0,,0.67,47.57
2011-10-01,41,69.0,False,0.69,28.29
2011-10-02,51,69.0,,0.69,35.19
2011-10-03,63,69.0,,0.69,43.47
2011-10-04,43,69.0,,0.69,29.669999999999998
2011-10-05,68,69.0,,0.69,46.919999999999995
2011-10-06,69,69.0,,0.69,47.61
2011-10-07,39,69.0,,0.69,26.909999999999997
2011-10-08,24,69.0,,0.69,16.56
2011-10-09,19,69.0,,0.69,13.11
2011-10-10,61,69.0,,0.69,42.089999999999996
2011-10-11,97,69.0,,0.69,66.92999999999999
2011-10-12,77,69.0,,0.69,53.129999999999995
2011-10-13,43,69.0,,0.69,29.669999999999998
2011-10-14,57,69.0,,0.69,39.33
2011-10-15,50,69.0,,0.69,34.5
2011-10-16,37,69.0,,0.69,25.529999999999998
2011-10-17,100,69.0,,0.69,69.0
2011-10-18,49,69.0,,0.69,33.809999999999995
2011-10-19,84,69.0,,0.69,57.959999999999994
2011-10-20,87,69.0,,0.69,60.029999999999994
2011-10-21,73,69.0,,0.69,50.37
2011-10-22,38,69.0,,0.69,26.22
2011-10-23,41,69.0,,0.69,28.29
2011-10-24,73,69.0,,0.69,50.37
2011-10-25,74,69.0,,0.69,51.059999999999995
2011-10-26,60,69.0,,0.69,41.4
2011-10-27,86,69.0,,0.69,59.339999999999996
2011-10-28,56,69.0,,0.69,38.64
2011-10-29,41,69.0,,0.69,28.29
2011-10-30,41,69.0,,0.69,28.29
2011-10-31,55,69.0,,0.69,37.949999999999996
2011-11-01,88,57.0,False,0.57,50.16
2011-11-02,85,57.0,,0.57,48.449999999999996
2011-11-03,94,57.0,,0.57,53.58
2011-11-04,44,57.0,,0.57,25.08
2011-11-05,11,57.0,,0.57,6.27
2011-11-06,63,57.0,,0.57,35.91
2011-11-07,59,57.0,,0.57,33.629999999999995
2011-11-08,66,57.0,,0.57,37.62
2011-11-09,50,57.0,,0.57,28.499999999999996
2011-11-10,51,57.0,,0.57,29.069999999999997
2011-11-11,45,57.0,,0.57,25.65
2011-11-12,43,57.0,,0.57,24.509999999999998
2011-11-13,42,57.0,,0.57,23.939999999999998
2011-11-14,41,57.0,,0.57,23.369999999999997
2011-11-15,98,57.0,,0.57,55.85999999999999
2011-11-16,42,57.0,,0.57,23.939999999999998
2011-11-17,100,57.0,,0.57,56.99999999999999
2011-11-18,71,57.0,,0.57,40.47
2011-11-19,21,57.0,,0.57,11.969999999999999
2011-11-20,63,57.0,,0.57,35.91
2011-11-21,75,57.0,,0.57,42.74999999999999
2011-11-22,75,57.0,,0.57,42.74999999999999
2011-11-23,80,57.0,,0.57,45.599999999999994
2011-11-24,11,57.0,,0.57,6.27
2011-11-25,42,57.0,,0.57,23.939999999999998
2011-11-26,52,57.0,,0.57,29.639999999999997
2011-11-27,10,57.0,,0.57,5.699999999999999
2011-11-28,64,57.0,,0.57,36.48
2011-11-29,94,57.0,,0.57,53.58
2011-11-30,96,57.0,,0.57,54.72
2011-12-01,53,50.0,False,0.5,26.5
2011-12-02,65,50.0,,0.5,32.5
2011-12-03,51,50.0,,0.5,25.5
2011-12-04,62,50.0,,0.5,31.0
2011-12-05,53,50.0,,0.5,26.5
2011-12-06,69,50.0,,0.5,34.5
2011-12-07,100,50.0,,0.5,50.0
2011-12-08,66,50.0,,0.5,33.0
2011-12-09,60,50.0,,0.5,30.0
2011-12-10,36,50.0,,0.5,18.0
2011-12-11,46,50.0,,0.5,23.0
2011-12-12,73,50.0,,0.5,36.5
2011-12-13,81,50.0,,0.5,40.5
2011-12-14,79,50.0,,0.5,39.5
2011-12-15,67,50.0,,0.5,33.5
2011-12-16,52,50.0,,0.5,26.0
2011-12-17,20,50.0,,0.5,10.0
2011-12-18,26,50.0,,0.5,13.0
2011-12-19,77,50.0,,0.5,38.5
2011-12-20,43,50.0,,0.5,21.5
2011-12-21,57,50.0,,0.5,28.5
2011-12-22,35,50.0,,0.5,17.5
2011-12-23,34,50.0,,0.5,17.0
2011-12-24,12,50.0,,0.5,6.0
2011-12-25,12,50.0,,0.5,6.0
2011-12-26,21,50.0,,0.5,10.5
2011-12-27,40,50.0,,0.5,20.0
2011-12-28,61,50.0,,0.5,30.5
2011-12-29,40,50.0,,0.5,20.0
2011-12-30,27,50.0,,0.5,13.5
2011-12-31,10,50.0,,0.5,5.0
2012-01-01,33,63.0,False,0.63,20.79
2012-01-02,30,63.0,,0.63,18.9
2012-01-03,48,63.0,,0.63,30.240000000000002
2012-01-04,47,63.0,,0.63,29.61
2012-01-05,42,63.0,,0.63,26.46
2012-01-06,52,63.0,,0.63,32.76
2012-01-07,25,63.0,,0.63,15.75
2012-01-08,21,63.0,,0.63,13.23
2012-01-09,49,63.0,,0.63,30.87
2012-01-10,79,63.0,,0.63,49.77
2012-01-11,85,63.0,,0.63,53.55
2012-01-12,100,63.0,,0.63,63.0
2012-01-13,44,63.0,,0.63,27.72
2012-01-14,25,63.0,,0.63,15.75
2012-01-15,28,63.0,,0.63,17.64
2012-01-16,39,63.0,,0.63,24.57
2012-01-17,54,63.0,,0.63,34.02
2012-01-18,56,63.0,,0.63,35.28
2012-01-19,64,63.0,,0.63,40.32
2012-01-20,47,63.0,,0.63,29.61
2012-01-21,27,63.0,,0.63,17.01
2012-01-22,34,63.0,,0.63,21.42
2012-01-23,56,63.0,,0.63,35.28
2012-01-24,57,63.0,,0.63,35.910000000000004
2012-01-25,63,63.0,,0.63,39.69
2012-01-26,64,63.0,,0.63,40.32
2012-01-27,48,63.0,,0.63,30.240000000000002
2012-01-28,25,63.0,,0.63,15.75
2012-01-29,28,63.0,,0.63,17.64
2012-01-30,63,63.0,,0.63,39.69
2012-01-31,71,63.0,,0.63,44.73
2012-02-01,78,66.0,False,0.66,51.480000000000004
2012-02-02,82,66.0,,0.66,54.120000000000005
2012-02-03,81,66.0,,0.66,53.46
2012-02-04,54,66.0,,0.66,35.64
2012-02-05,8,66.0,,0.66,5.28
2012-02-06,65,66.0,,0.66,42.9
2012-02-07,60,66.0,,0.66,39.6
2012-02-08,77,66.0,,0.66,50.82
2012-02-09,61,66.0,,0.66,40.260000000000005
2012-02-10,42,66.0,,0.66,27.720000000000002
2012-02-11,49,66.0,,0.66,32.34
2012-02-12,39,66.0,,0.66,25.740000000000002
2012-02-13,62,66.0,,0.66,40.92
2012-02-14,51,66.0,,0.66,33.660000000000004
2012-02-15,100,66.0,,0.66,66.0
2012-02-16,74,66.0,,0.66,48.84
2012-02-17,49,66.0,,0.66,32.34
2012-02-18,46,66.0,,0.66,30.360000000000003
2012-02-19,42,66.0,,0.66,27.720000000000002
2012-02-20,59,66.0,,0.66,38.940000000000005
2012-02-21,50,66.0,,0.66,33.0
2012-02-22,54,66.0,,0.66,35.64
2012-02-23,92,66.0,,0.66,60.720000000000006
2012-02-24,62,66.0,,0.66,40.92
2012-02-25,33,66.0,,0.66,21.78
2012-02-26,33,66.0,,0.66,21.78
2012-02-27,74,66.0,,0.66,48.84
2012-02-28,69,66.0,,0.66,45.54
2012-02-29,83,66.0,,0.66,54.78
2012-03-01,90,63.0,False,0.63,56.7
2012-03-02,90,63.0,,0.63,56.7
2012-03-03,26,63.0,,0.63,16.38
2012-03-04,26,63.0,,0.63,16.38
2012-03-05,79,63.0,,0.63,49.77
2012-03-06,88,63.0,,0.63,55.44
2012-03-07,68,63.0,,0.63,42.84
2012-03-08,77,63.0,,0.63,48.51
2012-03-09,100,63.0,,0.63,63.0
2012-03-10,47,63.0,,0.63,29.61
2012-03-11,47,63.0,,0.63,29.61
2012-03-12,78,63.0,,0.63,49.14
2012-03-13,59,63.0,,0.63,37.17
2012-03-14,56,63.0,,0.63,35.28
2012-03-15,75,63.0,,0.63,47.25
2012-03-16,57,63.0,,0.63,35.910000000000004
2012-03-17,45,63.0,,0.63,28.35
2012-03-18,59,63.0,,0.63,37.17
2012-03-19,80,63.0,,0.63,50.4
2012-03-20,93,63.0,,0.63,58.59
2012-03-21,74,63.0,,0.63,46.62
