date,synonym compensate_unscaled,synonym compensate_monthly,isPartial,scale,synonym compensate
2007-02-01,0,22.0,False,0.22,0.0
2007-02-02,0,22.0,,0.22,0.0
2007-02-03,0,22.0,,0.22,0.0
2007-02-04,0,22.0,,0.22,0.0
2007-02-05,0,22.0,,0.22,0.0
2007-02-06,0,22.0,,0.22,0.0
2007-02-07,0,22.0,,0.22,0.0
2007-02-08,0,22.0,,0.22,0.0
2007-02-09,0,22.0,,0.22,0.0
2007-02-10,0,22.0,,0.22,0.0
2007-02-11,0,22.0,,0.22,0.0
2007-02-12,0,22.0,,0.22,0.0
2007-02-13,0,22.0,,0.22,0.0
2007-02-14,0,22.0,,0.22,0.0
2007-02-15,0,22.0,,0.22,0.0
2007-02-16,0,22.0,,0.22,0.0
2007-02-17,0,22.0,,0.22,0.0
2007-02-18,0,22.0,,0.22,0.0
2007-02-19,0,22.0,,0.22,0.0
2007-02-20,0,22.0,,0.22,0.0
2007-02-21,100,22.0,,0.22,22.0
2007-02-22,0,22.0,,0.22,0.0
2007-02-23,0,22.0,,0.22,0.0
2007-02-24,0,22.0,,0.22,0.0
2007-02-25,0,22.0,,0.22,0.0
2007-02-26,0,22.0,,0.22,0.0
2007-02-27,0,22.0,,0.22,0.0
2007-02-28,0,22.0,,0.22,0.0
2007-10-01,0,16.0,False,0.16,0.0
2007-10-02,0,16.0,,0.16,0.0
2007-10-03,0,16.0,,0.16,0.0
2007-10-04,0,16.0,,0.16,0.0
2007-10-05,0,16.0,,0.16,0.0
2007-10-06,0,16.0,,0.16,0.0
2007-10-07,0,16.0,,0.16,0.0
2007-10-08,0,16.0,,0.16,0.0
2007-10-09,0,16.0,,0.16,0.0
2007-10-10,0,16.0,,0.16,0.0
2007-10-11,0,16.0,,0.16,0.0
2007-10-12,0,16.0,,0.16,0.0
2007-10-13,0,16.0,,0.16,0.0
2007-10-14,0,16.0,,0.16,0.0
2007-10-15,100,16.0,,0.16,16.0
2007-10-16,0,16.0,,0.16,0.0
2007-10-17,0,16.0,,0.16,0.0
2007-10-18,0,16.0,,0.16,0.0
2007-10-19,0,16.0,,0.16,0.0
2007-10-20,0,16.0,,0.16,0.0
2007-10-21,0,16.0,,0.16,0.0
2007-10-22,0,16.0,,0.16,0.0
2007-10-23,0,16.0,,0.16,0.0
2007-10-24,0,16.0,,0.16,0.0
2007-10-25,0,16.0,,0.16,0.0
2007-10-26,0,16.0,,0.16,0.0
2007-10-27,0,16.0,,0.16,0.0
2007-10-28,0,16.0,,0.16,0.0
2007-10-29,0,16.0,,0.16,0.0
2007-10-30,0,16.0,,0.16,0.0
2007-10-31,0,16.0,,0.16,0.0
2007-12-01,0,16.0,False,0.16,0.0
2007-12-02,100,16.0,,0.16,16.0
2007-12-03,0,16.0,,0.16,0.0
2007-12-04,0,16.0,,0.16,0.0
2007-12-05,0,16.0,,0.16,0.0
2007-12-06,0,16.0,,0.16,0.0
2007-12-07,0,16.0,,0.16,0.0
2007-12-08,0,16.0,,0.16,0.0
2007-12-09,0,16.0,,0.16,0.0
2007-12-10,0,16.0,,0.16,0.0
2007-12-11,0,16.0,,0.16,0.0
2007-12-12,0,16.0,,0.16,0.0
2007-12-13,0,16.0,,0.16,0.0
2007-12-14,0,16.0,,0.16,0.0
2007-12-15,0,16.0,,0.16,0.0
2007-12-16,0,16.0,,0.16,0.0
2007-12-17,0,16.0,,0.16,0.0
2007-12-18,0,16.0,,0.16,0.0
2007-12-19,0,16.0,,0.16,0.0
2007-12-20,0,16.0,,0.16,0.0
2007-12-21,0,16.0,,0.16,0.0
2007-12-22,0,16.0,,0.16,0.0
2007-12-23,0,16.0,,0.16,0.0
2007-12-24,0,16.0,,0.16,0.0
2007-12-25,0,16.0,,0.16,0.0
2007-12-26,0,16.0,,0.16,0.0
2007-12-27,0,16.0,,0.16,0.0
2007-12-28,0,16.0,,0.16,0.0
2007-12-29,0,16.0,,0.16,0.0
2007-12-30,0,16.0,,0.16,0.0
2007-12-31,0,16.0,,0.16,0.0
2008-12-01,0,13.0,False,0.13,0.0
2008-12-02,0,13.0,,0.13,0.0
2008-12-03,0,13.0,,0.13,0.0
2008-12-04,0,13.0,,0.13,0.0
2008-12-05,0,13.0,,0.13,0.0
2008-12-06,0,13.0,,0.13,0.0
2008-12-07,0,13.0,,0.13,0.0
2008-12-08,0,13.0,,0.13,0.0
2008-12-09,0,13.0,,0.13,0.0
2008-12-10,0,13.0,,0.13,0.0
2008-12-11,0,13.0,,0.13,0.0
2008-12-12,0,13.0,,0.13,0.0
2008-12-13,0,13.0,,0.13,0.0
2008-12-14,0,13.0,,0.13,0.0
2008-12-15,0,13.0,,0.13,0.0
2008-12-16,0,13.0,,0.13,0.0
2008-12-17,0,13.0,,0.13,0.0
2008-12-18,0,13.0,,0.13,0.0
2008-12-19,0,13.0,,0.13,0.0
2008-12-20,0,13.0,,0.13,0.0
2008-12-21,0,13.0,,0.13,0.0
2008-12-22,0,13.0,,0.13,0.0
2008-12-23,100,13.0,,0.13,13.0
2008-12-24,0,13.0,,0.13,0.0
2008-12-25,0,13.0,,0.13,0.0
2008-12-26,0,13.0,,0.13,0.0
2008-12-27,0,13.0,,0.13,0.0
2008-12-28,0,13.0,,0.13,0.0
2008-12-29,0,13.0,,0.13,0.0
2008-12-30,0,13.0,,0.13,0.0
2008-12-31,0,13.0,,0.13,0.0
2009-04-01,0,0.0,False,0.0,0.0
2009-04-02,0,0.0,,0.0,0.0
2009-04-03,0,0.0,,0.0,0.0
2009-04-04,0,0.0,,0.0,0.0
2009-04-05,0,0.0,,0.0,0.0
2009-04-06,0,0.0,,0.0,0.0
2009-04-07,0,0.0,,0.0,0.0
2009-04-08,0,0.0,,0.0,0.0
2009-04-09,0,0.0,,0.0,0.0
2009-04-10,0,0.0,,0.0,0.0
2009-04-11,0,0.0,,0.0,0.0
2009-04-12,0,0.0,,0.0,0.0
2009-04-13,0,0.0,,0.0,0.0
2009-04-14,0,0.0,,0.0,0.0
2009-04-15,0,0.0,,0.0,0.0
2009-04-16,0,0.0,,0.0,0.0
2009-04-17,0,0.0,,0.0,0.0
2009-04-18,0,0.0,,0.0,0.0
2009-04-19,0,0.0,,0.0,0.0
2009-04-20,0,0.0,,0.0,0.0
2009-04-21,100,0.0,,0.0,0.0
2009-04-22,0,0.0,,0.0,0.0
2009-04-23,0,0.0,,0.0,0.0
2009-04-24,0,0.0,,0.0,0.0
2009-04-25,0,0.0,,0.0,0.0
2009-04-26,0,0.0,,0.0,0.0
2009-04-27,0,0.0,,0.0,0.0
2009-04-28,0,0.0,,0.0,0.0
2009-04-29,0,0.0,,0.0,0.0
2009-04-30,0,0.0,,0.0,0.0
2009-05-01,0,0.0,False,0.0,0.0
2009-05-02,0,0.0,,0.0,0.0
2009-05-03,0,0.0,,0.0,0.0
2009-05-04,100,0.0,,0.0,0.0
2009-05-05,0,0.0,,0.0,0.0
2009-05-06,0,0.0,,0.0,0.0
2009-05-07,0,0.0,,0.0,0.0
2009-05-08,0,0.0,,0.0,0.0
2009-05-09,0,0.0,,0.0,0.0
2009-05-10,0,0.0,,0.0,0.0
2009-05-11,0,0.0,,0.0,0.0
2009-05-12,0,0.0,,0.0,0.0
2009-05-13,0,0.0,,0.0,0.0
2009-05-14,0,0.0,,0.0,0.0
2009-05-15,0,0.0,,0.0,0.0
2009-05-16,0,0.0,,0.0,0.0
2009-05-17,0,0.0,,0.0,0.0
2009-05-18,0,0.0,,0.0,0.0
2009-05-19,0,0.0,,0.0,0.0
2009-05-20,0,0.0,,0.0,0.0
2009-05-21,0,0.0,,0.0,0.0
2009-05-22,0,0.0,,0.0,0.0
2009-05-23,0,0.0,,0.0,0.0
2009-05-24,0,0.0,,0.0,0.0
2009-05-25,0,0.0,,0.0,0.0
2009-05-26,0,0.0,,0.0,0.0
2009-05-27,0,0.0,,0.0,0.0
2009-05-28,0,0.0,,0.0,0.0
2009-05-29,0,0.0,,0.0,0.0
2009-05-30,0,0.0,,0.0,0.0
2009-05-31,0,0.0,,0.0,0.0
2009-06-01,0,12.0,False,0.12,0.0
2009-06-02,0,12.0,,0.12,0.0
2009-06-03,0,12.0,,0.12,0.0
2009-06-04,0,12.0,,0.12,0.0
2009-06-05,0,12.0,,0.12,0.0
2009-06-06,0,12.0,,0.12,0.0
2009-06-07,0,12.0,,0.12,0.0
2009-06-08,0,12.0,,0.12,0.0
2009-06-09,0,12.0,,0.12,0.0
2009-06-10,0,12.0,,0.12,0.0
2009-06-11,0,12.0,,0.12,0.0
2009-06-12,100,12.0,,0.12,12.0
2009-06-13,0,12.0,,0.12,0.0
2009-06-14,0,12.0,,0.12,0.0
2009-06-15,0,12.0,,0.12,0.0
2009-06-16,0,12.0,,0.12,0.0
2009-06-17,0,12.0,,0.12,0.0
2009-06-18,0,12.0,,0.12,0.0
2009-06-19,0,12.0,,0.12,0.0
2009-06-20,0,12.0,,0.12,0.0
2009-06-21,0,12.0,,0.12,0.0
2009-06-22,0,12.0,,0.12,0.0
2009-06-23,0,12.0,,0.12,0.0
2009-06-24,0,12.0,,0.12,0.0
2009-06-25,0,12.0,,0.12,0.0
2009-06-26,0,12.0,,0.12,0.0
2009-06-27,0,12.0,,0.12,0.0
2009-06-28,0,12.0,,0.12,0.0
2009-06-29,0,12.0,,0.12,0.0
2009-06-30,0,12.0,,0.12,0.0
2009-10-01,0,0.0,False,0.0,0.0
2009-10-02,0,0.0,,0.0,0.0
2009-10-03,0,0.0,,0.0,0.0
2009-10-04,0,0.0,,0.0,0.0
2009-10-05,0,0.0,,0.0,0.0
2009-10-06,0,0.0,,0.0,0.0
2009-10-07,0,0.0,,0.0,0.0
2009-10-08,0,0.0,,0.0,0.0
2009-10-09,0,0.0,,0.0,0.0
2009-10-10,0,0.0,,0.0,0.0
2009-10-11,0,0.0,,0.0,0.0
2009-10-12,0,0.0,,0.0,0.0
2009-10-13,0,0.0,,0.0,0.0
2009-10-14,0,0.0,,0.0,0.0
2009-10-15,0,0.0,,0.0,0.0
2009-10-16,0,0.0,,0.0,0.0
2009-10-17,0,0.0,,0.0,0.0
2009-10-18,0,0.0,,0.0,0.0
2009-10-19,100,0.0,,0.0,0.0
2009-10-20,0,0.0,,0.0,0.0
2009-10-21,0,0.0,,0.0,0.0
2009-10-22,0,0.0,,0.0,0.0
2009-10-23,0,0.0,,0.0,0.0
2009-10-24,0,0.0,,0.0,0.0
2009-10-25,0,0.0,,0.0,0.0
2009-10-26,0,0.0,,0.0,0.0
2009-10-27,96,0.0,,0.0,0.0
2009-10-28,0,0.0,,0.0,0.0
2009-10-29,0,0.0,,0.0,0.0
2009-10-30,0,0.0,,0.0,0.0
2009-10-31,0,0.0,,0.0,0.0
2009-12-01,0,11.0,False,0.11,0.0
2009-12-02,0,11.0,,0.11,0.0
2009-12-03,0,11.0,,0.11,0.0
2009-12-04,0,11.0,,0.11,0.0
2009-12-05,0,11.0,,0.11,0.0
2009-12-06,0,11.0,,0.11,0.0
2009-12-07,0,11.0,,0.11,0.0
2009-12-08,0,11.0,,0.11,0.0
2009-12-09,0,11.0,,0.11,0.0
2009-12-10,0,11.0,,0.11,0.0
2009-12-11,0,11.0,,0.11,0.0
2009-12-12,0,11.0,,0.11,0.0
2009-12-13,0,11.0,,0.11,0.0
2009-12-14,100,11.0,,0.11,11.0
2009-12-15,0,11.0,,0.11,0.0
2009-12-16,0,11.0,,0.11,0.0
2009-12-17,0,11.0,,0.11,0.0
2009-12-18,0,11.0,,0.11,0.0
2009-12-19,0,11.0,,0.11,0.0
2009-12-20,0,11.0,,0.11,0.0
2009-12-21,0,11.0,,0.11,0.0
2009-12-22,0,11.0,,0.11,0.0
2009-12-23,0,11.0,,0.11,0.0
2009-12-24,0,11.0,,0.11,0.0
2009-12-25,0,11.0,,0.11,0.0
2009-12-26,0,11.0,,0.11,0.0
2009-12-27,0,11.0,,0.11,0.0
2009-12-28,0,11.0,,0.11,0.0
2009-12-29,0,11.0,,0.11,0.0
2009-12-30,0,11.0,,0.11,0.0
2009-12-31,0,11.0,,0.11,0.0
2010-06-01,0,0.0,False,0.0,0.0
2010-06-02,0,0.0,,0.0,0.0
2010-06-03,100,0.0,,0.0,0.0
2010-06-04,0,0.0,,0.0,0.0
2010-06-05,0,0.0,,0.0,0.0
2010-06-06,0,0.0,,0.0,0.0
2010-06-07,0,0.0,,0.0,0.0
2010-06-08,0,0.0,,0.0,0.0
2010-06-09,0,0.0,,0.0,0.0
2010-06-10,0,0.0,,0.0,0.0
2010-06-11,0,0.0,,0.0,0.0
2010-06-12,0,0.0,,0.0,0.0
2010-06-13,0,0.0,,0.0,0.0
2010-06-14,0,0.0,,0.0,0.0
2010-06-15,0,0.0,,0.0,0.0
2010-06-16,0,0.0,,0.0,0.0
2010-06-17,0,0.0,,0.0,0.0
2010-06-18,0,0.0,,0.0,0.0
2010-06-19,0,0.0,,0.0,0.0
2010-06-20,0,0.0,,0.0,0.0
2010-06-21,0,0.0,,0.0,0.0
2010-06-22,0,0.0,,0.0,0.0
2010-06-23,0,0.0,,0.0,0.0
2010-06-24,0,0.0,,0.0,0.0
2010-06-25,0,0.0,,0.0,0.0
2010-06-26,0,0.0,,0.0,0.0
2010-06-27,0,0.0,,0.0,0.0
2010-06-28,0,0.0,,0.0,0.0
2010-06-29,0,0.0,,0.0,0.0
2010-06-30,0,0.0,,0.0,0.0
2010-09-01,0,0.0,False,0.0,0.0
2010-09-02,0,0.0,,0.0,0.0
2010-09-03,0,0.0,,0.0,0.0
2010-09-04,0,0.0,,0.0,0.0
2010-09-05,0,0.0,,0.0,0.0
2010-09-06,0,0.0,,0.0,0.0
2010-09-07,0,0.0,,0.0,0.0
2010-09-08,0,0.0,,0.0,0.0
2010-09-09,0,0.0,,0.0,0.0
2010-09-10,0,0.0,,0.0,0.0
2010-09-11,0,0.0,,0.0,0.0
2010-09-12,0,0.0,,0.0,0.0
2010-09-13,0,0.0,,0.0,0.0
2010-09-14,0,0.0,,0.0,0.0
2010-09-15,0,0.0,,0.0,0.0
2010-09-16,100,0.0,,0.0,0.0
2010-09-17,0,0.0,,0.0,0.0
2010-09-18,0,0.0,,0.0,0.0
2010-09-19,0,0.0,,0.0,0.0
2010-09-20,0,0.0,,0.0,0.0
2010-09-21,0,0.0,,0.0,0.0
2010-09-22,0,0.0,,0.0,0.0
2010-09-23,0,0.0,,0.0,0.0
2010-09-24,0,0.0,,0.0,0.0
2010-09-25,0,0.0,,0.0,0.0
2010-09-26,0,0.0,,0.0,0.0
2010-09-27,0,0.0,,0.0,0.0
2010-09-28,0,0.0,,0.0,0.0
2010-09-29,0,0.0,,0.0,0.0
2010-09-30,0,0.0,,0.0,0.0
2010-11-01,0,8.0,False,0.08,0.0
2010-11-02,0,8.0,,0.08,0.0
2010-11-03,0,8.0,,0.08,0.0
2010-11-04,0,8.0,,0.08,0.0
2010-11-05,0,8.0,,0.08,0.0
2010-11-06,0,8.0,,0.08,0.0
2010-11-07,0,8.0,,0.08,0.0
2010-11-08,100,8.0,,0.08,8.0
2010-11-09,0,8.0,,0.08,0.0
2010-11-10,0,8.0,,0.08,0.0
2010-11-11,0,8.0,,0.08,0.0
2010-11-12,0,8.0,,0.08,0.0
2010-11-13,0,8.0,,0.08,0.0
2010-11-14,0,8.0,,0.08,0.0
2010-11-15,0,8.0,,0.08,0.0
2010-11-16,97,8.0,,0.08,7.76
2010-11-17,0,8.0,,0.08,0.0
2010-11-18,0,8.0,,0.08,0.0
2010-11-19,0,8.0,,0.08,0.0
2010-11-20,0,8.0,,0.08,0.0
2010-11-21,0,8.0,,0.08,0.0
2010-11-22,0,8.0,,0.08,0.0
2010-11-23,0,8.0,,0.08,0.0
2010-11-24,0,8.0,,0.08,0.0
2010-11-25,0,8.0,,0.08,0.0
2010-11-26,0,8.0,,0.08,0.0
2010-11-27,0,8.0,,0.08,0.0
2010-11-28,0,8.0,,0.08,0.0
2010-11-29,0,8.0,,0.08,0.0
2010-11-30,93,8.0,,0.08,7.44
2011-01-01,0,7.0,False,0.07,0.0
2011-01-02,0,7.0,,0.07,0.0
2011-01-03,0,7.0,,0.07,0.0
2011-01-04,0,7.0,,0.07,0.0
2011-01-05,0,7.0,,0.07,0.0
2011-01-06,0,7.0,,0.07,0.0
2011-01-07,0,7.0,,0.07,0.0
2011-01-08,0,7.0,,0.07,0.0
2011-01-09,0,7.0,,0.07,0.0
2011-01-10,0,7.0,,0.07,0.0
2011-01-11,0,7.0,,0.07,0.0
2011-01-12,0,7.0,,0.07,0.0
2011-01-13,0,7.0,,0.07,0.0
2011-01-14,0,7.0,,0.07,0.0
2011-01-15,100,7.0,,0.07,7.000000000000001
2011-01-16,0,7.0,,0.07,0.0
2011-01-17,0,7.0,,0.07,0.0
