date,FRUGAL_unscaled,FRUGAL_monthly,isPartial,scale,FRUGAL
2018-01-23,83,49.0,,0.49,40.67
2018-01-24,86,49.0,,0.49,42.14
2018-01-25,67,49.0,,0.49,32.83
2018-01-26,71,49.0,,0.49,34.79
2018-01-27,78,49.0,,0.49,38.22
2018-01-28,100,49.0,,0.49,49.0
2018-01-29,67,49.0,,0.49,32.83
2018-01-30,78,49.0,,0.49,38.22
2018-01-31,60,49.0,,0.49,29.4
2018-02-01,77,51.0,False,0.51,39.27
2018-02-02,79,51.0,,0.51,40.29
2018-02-03,97,51.0,,0.51,49.47
2018-02-04,78,51.0,,0.51,39.78
2018-02-05,74,51.0,,0.51,37.74
2018-02-06,68,51.0,,0.51,34.68
2018-02-07,87,51.0,,0.51,44.37
2018-02-08,82,51.0,,0.51,41.82
2018-02-09,96,51.0,,0.51,48.96
2018-02-10,100,51.0,,0.51,51.0
2018-02-11,77,51.0,,0.51,39.27
2018-02-12,95,51.0,,0.51,48.45
2018-02-13,77,51.0,,0.51,39.27
2018-02-14,69,51.0,,0.51,35.19
2018-02-15,70,51.0,,0.51,35.7
2018-02-16,51,51.0,,0.51,26.01
2018-02-17,59,51.0,,0.51,30.09
2018-02-18,72,51.0,,0.51,36.72
2018-02-19,91,51.0,,0.51,46.410000000000004
2018-02-20,74,51.0,,0.51,37.74
2018-02-21,95,51.0,,0.51,48.45
2018-02-22,68,51.0,,0.51,34.68
2018-02-23,68,51.0,,0.51,34.68
2018-02-24,92,51.0,,0.51,46.92
2018-02-25,97,51.0,,0.51,49.47
2018-02-26,78,51.0,,0.51,39.78
2018-02-27,74,51.0,,0.51,37.74
2018-02-28,46,51.0,,0.51,23.46
2018-03-01,59,52.0,False,0.52,30.68
2018-03-02,81,52.0,,0.52,42.120000000000005
2018-03-03,100,52.0,,0.52,52.0
2018-03-04,84,52.0,,0.52,43.68
2018-03-05,51,52.0,,0.52,26.52
2018-03-06,80,52.0,,0.52,41.6
2018-03-07,57,52.0,,0.52,29.64
2018-03-08,61,52.0,,0.52,31.720000000000002
2018-03-09,96,52.0,,0.52,49.92
2018-03-10,76,52.0,,0.52,39.52
2018-03-11,80,52.0,,0.52,41.6
2018-03-12,52,52.0,,0.52,27.04
2018-03-13,45,52.0,,0.52,23.400000000000002
2018-03-14,62,52.0,,0.52,32.24
2018-03-15,62,52.0,,0.52,32.24
2018-03-16,62,52.0,,0.52,32.24
2018-03-17,27,52.0,,0.52,14.040000000000001
2018-03-18,67,52.0,,0.52,34.84
2018-03-19,74,52.0,,0.52,38.480000000000004
2018-03-20,47,52.0,,0.52,24.44
2018-03-21,73,52.0,,0.52,37.96
2018-03-22,68,52.0,,0.52,35.36
2018-03-23,78,52.0,,0.52,40.56
2018-03-24,70,52.0,,0.52,36.4
2018-03-25,85,52.0,,0.52,44.2
2018-03-26,96,52.0,,0.52,49.92
2018-03-27,66,52.0,,0.52,34.32
2018-03-28,98,52.0,,0.52,50.96
2018-03-29,74,52.0,,0.52,38.480000000000004
2018-03-30,79,52.0,,0.52,41.08
2018-03-31,75,52.0,,0.52,39.0
2018-04-01,60,49.0,False,0.49,29.4
2018-04-02,68,49.0,,0.49,33.32
2018-04-03,93,49.0,,0.49,45.57
2018-04-04,93,49.0,,0.49,45.57
2018-04-05,77,49.0,,0.49,37.73
2018-04-06,88,49.0,,0.49,43.12
2018-04-07,96,49.0,,0.49,47.04
2018-04-08,100,49.0,,0.49,49.0
2018-04-09,88,49.0,,0.49,43.12
2018-04-10,81,49.0,,0.49,39.69
2018-04-11,69,49.0,,0.49,33.81
2018-04-12,72,49.0,,0.49,35.28
2018-04-13,90,49.0,,0.49,44.1
2018-04-14,85,49.0,,0.49,41.65
2018-04-15,95,49.0,,0.49,46.55
2018-04-16,92,49.0,,0.49,45.08
2018-04-17,82,49.0,,0.49,40.18
2018-04-18,75,49.0,,0.49,36.75
2018-04-19,71,49.0,,0.49,34.79
2018-04-20,84,49.0,,0.49,41.16
2018-04-21,85,49.0,,0.49,41.65
2018-04-22,77,49.0,,0.49,37.73
2018-04-23,66,49.0,,0.49,32.339999999999996
2018-04-24,77,49.0,,0.49,37.73
2018-04-25,73,49.0,,0.49,35.769999999999996
2018-04-26,76,49.0,,0.49,37.24
2018-04-27,48,49.0,,0.49,23.52
2018-04-28,77,49.0,,0.49,37.73
2018-04-29,87,49.0,,0.49,42.63
2018-04-30,92,49.0,,0.49,45.08
2018-05-01,68,48.0,False,0.48,32.64
2018-05-02,76,48.0,,0.48,36.48
2018-05-03,69,48.0,,0.48,33.12
2018-05-04,100,48.0,,0.48,48.0
2018-05-05,61,48.0,,0.48,29.279999999999998
2018-05-06,95,48.0,,0.48,45.6
2018-05-07,80,48.0,,0.48,38.4
2018-05-08,68,48.0,,0.48,32.64
2018-05-09,69,48.0,,0.48,33.12
2018-05-10,94,48.0,,0.48,45.12
2018-05-11,69,48.0,,0.48,33.12
2018-05-12,57,48.0,,0.48,27.36
2018-05-13,66,48.0,,0.48,31.68
2018-05-14,86,48.0,,0.48,41.28
2018-05-15,51,48.0,,0.48,24.48
2018-05-16,83,48.0,,0.48,39.839999999999996
2018-05-17,95,48.0,,0.48,45.6
2018-05-18,97,48.0,,0.48,46.559999999999995
2018-05-19,64,48.0,,0.48,30.72
2018-05-20,92,48.0,,0.48,44.16
2018-05-21,70,48.0,,0.48,33.6
2018-05-22,65,48.0,,0.48,31.2
2018-05-23,87,48.0,,0.48,41.76
2018-05-24,55,48.0,,0.48,26.4
2018-05-25,69,48.0,,0.48,33.12
2018-05-26,93,48.0,,0.48,44.64
2018-05-27,88,48.0,,0.48,42.239999999999995
2018-05-28,84,48.0,,0.48,40.32
2018-05-29,72,48.0,,0.48,34.56
2018-05-30,95,48.0,,0.48,45.6
2018-05-31,61,48.0,,0.48,29.279999999999998
2018-06-01,63,45.0,False,0.45,28.35
2018-06-02,100,45.0,,0.45,45.0
2018-06-03,81,45.0,,0.45,36.45
2018-06-04,76,45.0,,0.45,34.2
2018-06-05,63,45.0,,0.45,28.35
2018-06-06,57,45.0,,0.45,25.650000000000002
2018-06-07,53,45.0,,0.45,23.85
2018-06-08,44,45.0,,0.45,19.8
2018-06-09,70,45.0,,0.45,31.5
2018-06-10,87,45.0,,0.45,39.15
2018-06-11,52,45.0,,0.45,23.400000000000002
2018-06-12,62,45.0,,0.45,27.900000000000002
2018-06-13,53,45.0,,0.45,23.85
2018-06-14,83,45.0,,0.45,37.35
2018-06-15,68,45.0,,0.45,30.6
2018-06-16,76,45.0,,0.45,34.2
2018-06-17,81,45.0,,0.45,36.45
2018-06-18,89,45.0,,0.45,40.050000000000004
2018-06-19,74,45.0,,0.45,33.300000000000004
2018-06-20,57,45.0,,0.45,25.650000000000002
2018-06-21,77,45.0,,0.45,34.65
2018-06-22,93,45.0,,0.45,41.85
2018-06-23,73,45.0,,0.45,32.85
2018-06-24,61,45.0,,0.45,27.45
2018-06-25,75,45.0,,0.45,33.75
2018-06-26,78,45.0,,0.45,35.1
2018-06-27,67,45.0,,0.45,30.150000000000002
2018-06-28,91,45.0,,0.45,40.95
2018-06-29,81,45.0,,0.45,36.45
2018-06-30,67,45.0,,0.45,30.150000000000002
2018-07-01,65,49.0,False,0.49,31.849999999999998
2018-07-02,59,49.0,,0.49,28.91
2018-07-03,66,49.0,,0.49,32.339999999999996
2018-07-04,87,49.0,,0.49,42.63
2018-07-05,45,49.0,,0.49,22.05
2018-07-06,100,49.0,,0.49,49.0
2018-07-07,41,49.0,,0.49,20.09
2018-07-08,69,49.0,,0.49,33.81
2018-07-09,63,49.0,,0.49,30.87
2018-07-10,51,49.0,,0.49,24.99
2018-07-11,49,49.0,,0.49,24.009999999999998
2018-07-12,71,49.0,,0.49,34.79
2018-07-13,71,49.0,,0.49,34.79
2018-07-14,42,49.0,,0.49,20.58
2018-07-15,47,49.0,,0.49,23.03
2018-07-16,81,49.0,,0.49,39.69
2018-07-17,51,49.0,,0.49,24.99
2018-07-18,54,49.0,,0.49,26.46
2018-07-19,64,49.0,,0.49,31.36
2018-07-20,57,49.0,,0.49,27.93
2018-07-21,62,49.0,,0.49,30.38
2018-07-22,64,49.0,,0.49,31.36
2018-07-23,58,49.0,,0.49,28.419999999999998
2018-07-24,56,49.0,,0.49,27.439999999999998
2018-07-25,93,49.0,,0.49,45.57
2018-07-26,47,49.0,,0.49,23.03
2018-07-27,76,49.0,,0.49,37.24
2018-07-28,45,49.0,,0.49,22.05
2018-07-29,81,49.0,,0.49,39.69
2018-07-30,55,49.0,,0.49,26.95
2018-07-31,57,49.0,,0.49,27.93
2018-08-01,72,44.0,False,0.44,31.68
2018-08-02,86,44.0,,0.44,37.84
2018-08-03,68,44.0,,0.44,29.92
2018-08-04,85,44.0,,0.44,37.4
2018-08-05,80,44.0,,0.44,35.2
2018-08-06,75,44.0,,0.44,33.0
2018-08-07,64,44.0,,0.44,28.16
2018-08-08,73,44.0,,0.44,32.12
2018-08-09,84,44.0,,0.44,36.96
2018-08-10,72,44.0,,0.44,31.68
2018-08-11,55,44.0,,0.44,24.2
2018-08-12,63,44.0,,0.44,27.72
2018-08-13,78,44.0,,0.44,34.32
2018-08-14,69,44.0,,0.44,30.36
2018-08-15,85,44.0,,0.44,37.4
2018-08-16,82,44.0,,0.44,36.08
2018-08-17,68,44.0,,0.44,29.92
2018-08-18,100,44.0,,0.44,44.0
2018-08-19,86,44.0,,0.44,37.84
2018-08-20,74,44.0,,0.44,32.56
2018-08-21,70,44.0,,0.44,30.8
2018-08-22,69,44.0,,0.44,30.36
2018-08-23,91,44.0,,0.44,40.04
2018-08-24,78,44.0,,0.44,34.32
2018-08-25,74,44.0,,0.44,32.56
2018-08-26,76,44.0,,0.44,33.44
2018-08-27,97,44.0,,0.44,42.68
2018-08-28,48,44.0,,0.44,21.12
2018-08-29,67,44.0,,0.44,29.48
2018-08-30,82,44.0,,0.44,36.08
2018-08-31,73,44.0,,0.44,32.12
2018-09-01,81,47.0,False,0.47,38.07
2018-09-02,67,47.0,,0.47,31.49
2018-09-03,71,47.0,,0.47,33.37
2018-09-04,82,47.0,,0.47,38.54
2018-09-05,67,47.0,,0.47,31.49
2018-09-06,74,47.0,,0.47,34.78
2018-09-07,78,47.0,,0.47,36.66
2018-09-08,63,47.0,,0.47,29.61
2018-09-09,74,47.0,,0.47,34.78
2018-09-10,46,47.0,,0.47,21.619999999999997
2018-09-11,66,47.0,,0.47,31.02
2018-09-12,53,47.0,,0.47,24.91
2018-09-13,67,47.0,,0.47,31.49
2018-09-14,52,47.0,,0.47,24.439999999999998
2018-09-15,66,47.0,,0.47,31.02
2018-09-16,59,47.0,,0.47,27.729999999999997
2018-09-17,61,47.0,,0.47,28.669999999999998
2018-09-18,73,47.0,,0.47,34.309999999999995
2018-09-19,100,47.0,,0.47,47.0
2018-09-20,91,47.0,,0.47,42.769999999999996
2018-09-21,66,47.0,,0.47,31.02
2018-09-22,79,47.0,,0.47,37.129999999999995
2018-09-23,60,47.0,,0.47,28.2
2018-09-24,97,47.0,,0.47,45.589999999999996
2018-09-25,81,47.0,,0.47,38.07
2018-09-26,30,47.0,,0.47,14.1
2018-09-27,80,47.0,,0.47,37.599999999999994
2018-09-28,60,47.0,,0.47,28.2
2018-09-29,62,47.0,,0.47,29.139999999999997
2018-09-30,97,47.0,,0.47,45.589999999999996
2018-10-01,78,48.0,False,0.48,37.44
2018-10-02,75,48.0,,0.48,36.0
2018-10-03,89,48.0,,0.48,42.72
2018-10-04,62,48.0,,0.48,29.759999999999998
2018-10-05,80,48.0,,0.48,38.4
2018-10-06,87,48.0,,0.48,41.76
2018-10-07,73,48.0,,0.48,35.04
2018-10-08,80,48.0,,0.48,38.4
2018-10-09,100,48.0,,0.48,48.0
2018-10-10,76,48.0,,0.48,36.48
2018-10-11,87,48.0,,0.48,41.76
2018-10-12,67,48.0,,0.48,32.16
2018-10-13,60,48.0,,0.48,28.799999999999997
2018-10-14,83,48.0,,0.48,39.839999999999996
2018-10-15,79,48.0,,0.48,37.92
2018-10-16,94,48.0,,0.48,45.12
2018-10-17,81,48.0,,0.48,38.879999999999995
2018-10-18,89,48.0,,0.48,42.72
2018-10-19,47,48.0,,0.48,22.56
2018-10-20,78,48.0,,0.48,37.44
2018-10-21,93,48.0,,0.48,44.64
2018-10-22,91,48.0,,0.48,43.68
2018-10-23,83,48.0,,0.48,39.839999999999996
2018-10-24,76,48.0,,0.48,36.48
2018-10-25,61,48.0,,0.48,29.279999999999998
2018-10-26,91,48.0,,0.48,43.68
2018-10-27,68,48.0,,0.48,32.64
2018-10-28,63,48.0,,0.48,30.24
2018-10-29,75,48.0,,0.48,36.0
2018-10-30,70,48.0,,0.48,33.6
2018-10-31,100,48.0,,0.48,48.0
2018-11-01,57,53.0,False,0.53,30.21
2018-11-02,73,53.0,,0.53,38.690000000000005
2018-11-03,55,53.0,,0.53,29.150000000000002
2018-11-04,57,53.0,,0.53,30.21
2018-11-05,66,53.0,,0.53,34.980000000000004
2018-11-06,52,53.0,,0.53,27.560000000000002
2018-11-07,60,53.0,,0.53,31.8
2018-11-08,67,53.0,,0.53,35.510000000000005
2018-11-09,55,53.0,,0.53,29.150000000000002
2018-11-10,54,53.0,,0.53,28.62
2018-11-11,61,53.0,,0.53,32.33
2018-11-12,60,53.0,,0.53,31.8
2018-11-13,65,53.0,,0.53,34.45
2018-11-14,67,53.0,,0.53,35.510000000000005
2018-11-15,70,53.0,,0.53,37.1
2018-11-16,84,53.0,,0.53,44.52
2018-11-17,74,53.0,,0.53,39.22
2018-11-18,76,53.0,,0.53,40.28
2018-11-19,38,53.0,,0.53,20.14
2018-11-20,67,53.0,,0.53,35.510000000000005
2018-11-21,70,53.0,,0.53,37.1
2018-11-22,90,53.0,,0.53,47.7
2018-11-23,100,53.0,,0.53,53.0
2018-11-24,65,53.0,,0.53,34.45
2018-11-25,80,53.0,,0.53,42.400000000000006
2018-11-26,80,53.0,,0.53,42.400000000000006
2018-11-27,70,53.0,,0.53,37.1
2018-11-28,65,53.0,,0.53,34.45
2018-11-29,79,53.0,,0.53,41.870000000000005
2018-11-30,59,53.0,,0.53,31.270000000000003
2018-12-01,50,53.0,False,0.53,26.5
2018-12-02,60,53.0,,0.53,31.8
2018-12-03,74,53.0,,0.53,39.22
2018-12-04,100,53.0,,0.53,53.0
2018-12-05,88,53.0,,0.53,46.64
2018-12-06,77,53.0,,0.53,40.81
2018-12-07,59,53.0,,0.53,31.270000000000003
2018-12-08,48,53.0,,0.53,25.44
2018-12-09,47,53.0,,0.53,24.91
2018-12-10,66,53.0,,0.53,34.980000000000004
2018-12-11,51,53.0,,0.53,27.03
2018-12-12,47,53.0,,0.53,24.91
2018-12-13,58,53.0,,0.53,30.740000000000002
2018-12-14,50,53.0,,0.53,26.5
2018-12-15,43,53.0,,0.53,22.790000000000003
2018-12-16,58,53.0,,0.53,30.740000000000002
2018-12-17,37,53.0,,0.53,19.61
2018-12-18,53,53.0,,0.53,28.09
2018-12-19,50,53.0,,0.53,26.5
2018-12-20,40,53.0,,0.53,21.200000000000003
2018-12-21,49,53.0,,0.53,25.970000000000002
2018-12-22,54,53.0,,0.53,28.62
2018-12-23,57,53.0,,0.53,30.21
2018-12-24,52,53.0,,0.53,27.560000000000002
2018-12-25,45,53.0,,0.53,23.85
2018-12-26,45,53.0,,0.53,23.85
2018-12-27,45,53.0,,0.53,23.85
2018-12-28,38,53.0,,0.53,20.14
2018-12-29,68,53.0,,0.53,36.04
2018-12-30,64,53.0,,0.53,33.92
2018-12-31,60,53.0,,0.53,31.8
2019-01-01,60,54.0,False,0.54,32.400000000000006
2019-01-02,58,54.0,,0.54,31.32
2019-01-03,65,54.0,,0.54,35.1
2019-01-04,66,54.0,,0.54,35.64
2019-01-05,84,54.0,,0.54,45.36
2019-01-06,71,54.0,,0.54,38.34
2019-01-07,78,54.0,,0.54,42.120000000000005
2019-01-08,89,54.0,,0.54,48.06
2019-01-09,69,54.0,,0.54,37.260000000000005
2019-01-10,64,54.0,,0.54,34.56
2019-01-11,52,54.0,,0.54,28.080000000000002
2019-01-12,76,54.0,,0.54,41.040000000000006
2019-01-13,63,54.0,,0.54,34.02
2019-01-14,76,54.0,,0.54,41.040000000000006
2019-01-15,64,54.0,,0.54,34.56
2019-01-16,66,54.0,,0.54,35.64
2019-01-17,93,54.0,,0.54,50.220000000000006
2019-01-18,98,54.0,,0.54,52.92
2019-01-19,69,54.0,,0.54,37.260000000000005
2019-01-20,70,54.0,,0.54,37.800000000000004
2019-01-21,82,54.0,,0.54,44.28
2019-01-22,100,54.0,,0.54,54.0
2019-01-23,84,54.0,,0.54,45.36
2019-01-24,92,54.0,,0.54,49.68000000000001
2019-01-25,61,54.0,,0.54,32.940000000000005
2019-01-26,73,54.0,,0.54,39.42
2019-01-27,60,54.0,,0.54,32.400000000000006
2019-01-28,89,54.0,,0.54,48.06
2019-01-29,69,54.0,,0.54,37.260000000000005
2019-01-30,67,54.0,,0.54,36.18
2019-01-31,72,54.0,,0.54,38.88
2019-02-01,100,45.0,False,0.45,45.0
2019-02-02,54,45.0,,0.45,24.3
2019-02-03,76,45.0,,0.45,34.2
2019-02-04,45,45.0,,0.45,20.25
2019-02-05,86,45.0,,0.45,38.7
2019-02-06,66,45.0,,0.45,29.7
2019-02-07,63,45.0,,0.45,28.35
2019-02-08,78,45.0,,0.45,35.1
2019-02-09,73,45.0,,0.45,32.85
2019-02-10,76,45.0,,0.45,34.2
2019-02-11,76,45.0,,0.45,34.2
2019-02-12,57,45.0,,0.45,25.650000000000002
2019-02-13,72,45.0,,0.45,32.4
2019-02-14,61,45.0,,0.45,27.45
2019-02-15,50,45.0,,0.45,22.5
2019-02-16,72,45.0,,0.45,32.4
2019-02-17,77,45.0,,0.45,34.65
2019-02-18,68,45.0,,0.45,30.6
2019-02-19,54,45.0,,0.45,24.3
2019-02-20,56,45.0,,0.45,25.2
2019-02-21,64,45.0,,0.45,28.8
2019-02-22,59,45.0,,0.45,26.55
2019-02-23,84,45.0,,0.45,37.800000000000004
2019-02-24,63,45.0,,0.45,28.35
2019-02-25,49,45.0,,0.45,22.05
2019-02-26,59,45.0,,0.45,26.55
2019-02-27,49,45.0,,0.45,22.05
2019-02-28,63,45.0,,0.45,28.35
2019-03-01,78,47.0,False,0.47,36.66
2019-03-02,83,47.0,,0.47,39.01
2019-03-03,82,47.0,,0.47,38.54
2019-03-04,90,47.0,,0.47,42.3
2019-03-05,74,47.0,,0.47,34.78
2019-03-06,72,47.0,,0.47,33.839999999999996
2019-03-07,75,47.0,,0.47,35.25
2019-03-08,91,47.0,,0.47,42.769999999999996
2019-03-09,53,47.0,,0.47,24.91
2019-03-10,75,47.0,,0.47,35.25
2019-03-11,75,47.0,,0.47,35.25
2019-03-12,67,47.0,,0.47,31.49
2019-03-13,47,47.0,,0.47,22.09
2019-03-14,48,47.0,,0.47,22.56
2019-03-15,56,47.0,,0.47,26.32
2019-03-16,67,47.0,,0.47,31.49
2019-03-17,78,47.0,,0.47,36.66
2019-03-18,65,47.0,,0.47,30.549999999999997
2019-03-19,67,47.0,,0.47,31.49
2019-03-20,74,47.0,,0.47,34.78
2019-03-21,100,47.0,,0.47,47.0
2019-03-22,95,47.0,,0.47,44.65
2019-03-23,84,47.0,,0.47,39.48
2019-03-24,70,47.0,,0.47,32.9
2019-03-25,73,47.0,,0.47,34.309999999999995
2019-03-26,94,47.0,,0.47,44.18
2019-03-27,99,47.0,,0.47,46.529999999999994
2019-03-28,96,47.0,,0.47,45.12
2019-03-29,54,47.0,,0.47,25.38
2019-03-30,57,47.0,,0.47,26.79
2019-03-31,66,47.0,,0.47,31.02
2019-04-01,61,43.0,False,0.43,26.23
2019-04-02,69,43.0,,0.43,29.669999999999998
2019-04-03,97,43.0,,0.43,41.71
2019-04-04,79,43.0,,0.43,33.97
2019-04-05,92,43.0,,0.43,39.56
2019-04-06,74,43.0,,0.43,31.82
2019-04-07,61,43.0,,0.43,26.23
2019-04-08,88,43.0,,0.43,37.839999999999996
2019-04-09,66,43.0,,0.43,28.38
2019-04-10,75,43.0,,0.43,32.25
2019-04-11,85,43.0,,0.43,36.55
2019-04-12,100,43.0,,0.43,43.0
2019-04-13,81,43.0,,0.43,34.83
2019-04-14,72,43.0,,0.43,30.96
2019-04-15,73,43.0,,0.43,31.39
2019-04-16,67,43.0,,0.43,28.81
2019-04-17,54,43.0,,0.43,23.22
2019-04-18,84,43.0,,0.43,36.12
2019-04-19,87,43.0,,0.43,37.41
2019-04-20,65,43.0,,0.43,27.95
2019-04-21,51,43.0,,0.43,21.93
2019-04-22,93,43.0,,0.43,39.99
2019-04-23,58,43.0,,0.43,24.94
2019-04-24,77,43.0,,0.43,33.11
2019-04-25,74,43.0,,0.43,31.82
2019-04-26,68,43.0,,0.43,29.24
2019-04-27,71,43.0,,0.43,30.53
2019-04-28,57,43.0,,0.43,24.509999999999998
2019-04-29,72,43.0,,0.43,30.96
2019-04-30,72,43.0,,0.43,30.96
2019-05-01,73,45.0,False,0.45,32.85
2019-05-02,56,45.0,,0.45,25.2
2019-05-03,90,45.0,,0.45,40.5
2019-05-04,70,45.0,,0.45,31.5
2019-05-05,71,45.0,,0.45,31.95
2019-05-06,31,45.0,,0.45,13.950000000000001
2019-05-07,69,45.0,,0.45,31.05
2019-05-08,72,45.0,,0.45,32.4
2019-05-09,62,45.0,,0.45,27.900000000000002
2019-05-10,67,45.0,,0.45,30.150000000000002
2019-05-11,69,45.0,,0.45,31.05
2019-05-12,100,45.0,,0.45,45.0
2019-05-13,62,45.0,,0.45,27.900000000000002
2019-05-14,64,45.0,,0.45,28.8
2019-05-15,82,45.0,,0.45,36.9
2019-05-16,69,45.0,,0.45,31.05
2019-05-17,65,45.0,,0.45,29.25
2019-05-18,65,45.0,,0.45,29.25
2019-05-19,84,45.0,,0.45,37.800000000000004
2019-05-20,59,45.0,,0.45,26.55
2019-05-21,69,45.0,,0.45,31.05
2019-05-22,62,45.0,,0.45,27.900000000000002
2019-05-23,67,45.0,,0.45,30.150000000000002
2019-05-24,66,45.0,,0.45,29.7
2019-05-25,49,45.0,,0.45,22.05
2019-05-26,50,45.0,,0.45,22.5
2019-05-27,89,45.0,,0.45,40.050000000000004
2019-05-28,58,45.0,,0.45,26.1
2019-05-29,46,45.0,,0.45,20.7
2019-05-30,75,45.0,,0.45,33.75
2019-05-31,91,45.0,,0.45,40.95
2019-06-01,82,44.0,False,0.44,36.08
2019-06-02,61,44.0,,0.44,26.84
2019-06-03,63,44.0,,0.44,27.72
2019-06-04,64,44.0,,0.44,28.16
2019-06-05,69,44.0,,0.44,30.36
2019-06-06,74,44.0,,0.44,32.56
2019-06-07,56,44.0,,0.44,24.64
2019-06-08,90,44.0,,0.44,39.6
2019-06-09,49,44.0,,0.44,21.56
2019-06-10,69,44.0,,0.44,30.36
2019-06-11,100,44.0,,0.44,44.0
2019-06-12,72,44.0,,0.44,31.68
2019-06-13,73,44.0,,0.44,32.12
2019-06-14,74,44.0,,0.44,32.56
2019-06-15,66,44.0,,0.44,29.04
2019-06-16,55,44.0,,0.44,24.2
2019-06-17,49,44.0,,0.44,21.56
2019-06-18,58,44.0,,0.44,25.52
2019-06-19,75,44.0,,0.44,33.0
2019-06-20,62,44.0,,0.44,27.28
2019-06-21,60,44.0,,0.44,26.4
2019-06-22,59,44.0,,0.44,25.96
2019-06-23,63,44.0,,0.44,27.72
2019-06-24,59,44.0,,0.44,25.96
2019-06-25,63,44.0,,0.44,27.72
2019-06-26,47,44.0,,0.44,20.68
2019-06-27,63,44.0,,0.44,27.72
2019-06-28,73,44.0,,0.44,32.12
2019-06-29,63,44.0,,0.44,27.72
2019-06-30,70,44.0,,0.44,30.8
2019-07-01,64,43.0,False,0.43,27.52
2019-07-02,63,43.0,,0.43,27.09
2019-07-03,59,43.0,,0.43,25.37
2019-07-04,64,43.0,,0.43,27.52
2019-07-05,39,43.0,,0.43,16.77
2019-07-06,75,43.0,,0.43,32.25
2019-07-07,58,43.0,,0.43,24.94
2019-07-08,67,43.0,,0.43,28.81
2019-07-09,63,43.0,,0.43,27.09
2019-07-10,60,43.0,,0.43,25.8
2019-07-11,55,43.0,,0.43,23.65
2019-07-12,70,43.0,,0.43,30.099999999999998
2019-07-13,72,43.0,,0.43,30.96
2019-07-14,60,43.0,,0.43,25.8
2019-07-15,68,43.0,,0.43,29.24
2019-07-16,49,43.0,,0.43,21.07
2019-07-17,53,43.0,,0.43,22.79
2019-07-18,49,43.0,,0.43,21.07
2019-07-19,69,43.0,,0.43,29.669999999999998
2019-07-20,67,43.0,,0.43,28.81
2019-07-21,57,43.0,,0.43,24.509999999999998
2019-07-22,62,43.0,,0.43,26.66
2019-07-23,77,43.0,,0.43,33.11
2019-07-24,58,43.0,,0.43,24.94
2019-07-25,73,43.0,,0.43,31.39
2019-07-26,56,43.0,,0.43,24.08
2019-07-27,82,43.0,,0.43,35.26
2019-07-28,53,43.0,,0.43,22.79
2019-07-29,59,43.0,,0.43,25.37
2019-07-30,55,43.0,,0.43,23.65
2019-07-31,100,43.0,,0.43,43.0
2019-08-01,51,42.0,False,0.42,21.419999999999998
2019-08-02,90,42.0,,0.42,37.8
2019-08-03,61,42.0,,0.42,25.619999999999997
2019-08-04,67,42.0,,0.42,28.14
2019-08-05,58,42.0,,0.42,24.36
2019-08-06,55,42.0,,0.42,23.099999999999998
2019-08-07,46,42.0,,0.42,19.32
2019-08-08,51,42.0,,0.42,21.419999999999998
2019-08-09,61,42.0,,0.42,25.619999999999997
2019-08-10,84,42.0,,0.42,35.28
2019-08-11,52,42.0,,0.42,21.84
2019-08-12,74,42.0,,0.42,31.08
2019-08-13,51,42.0,,0.42,21.419999999999998
2019-08-14,64,42.0,,0.42,26.88
2019-08-15,71,42.0,,0.42,29.82
2019-08-16,66,42.0,,0.42,27.72
2019-08-17,66,42.0,,0.42,27.72
2019-08-18,100,42.0,,0.42,42.0
2019-08-19,75,42.0,,0.42,31.5
2019-08-20,47,42.0,,0.42,19.74
2019-08-21,73,42.0,,0.42,30.66
2019-08-22,83,42.0,,0.42,34.86
2019-08-23,75,42.0,,0.42,31.5
2019-08-24,55,42.0,,0.42,23.099999999999998
2019-08-25,53,42.0,,0.42,22.259999999999998
2019-08-26,68,42.0,,0.42,28.56
2019-08-27,67,42.0,,0.42,28.14
2019-08-28,77,42.0,,0.42,32.339999999999996
2019-08-29,59,42.0,,0.42,24.779999999999998
2019-08-30,77,42.0,,0.42,32.339999999999996
2019-08-31,81,42.0,,0.42,34.019999999999996
2019-09-01,80,44.0,False,0.44,35.2
2019-09-02,81,44.0,,0.44,35.64
2019-09-03,70,44.0,,0.44,30.8
2019-09-04,59,44.0,,0.44,25.96
2019-09-05,58,44.0,,0.44,25.52
2019-09-06,60,44.0,,0.44,26.4
2019-09-07,71,44.0,,0.44,31.24
2019-09-08,76,44.0,,0.44,33.44
2019-09-09,74,44.0,,0.44,32.56
2019-09-10,75,44.0,,0.44,33.0
2019-09-11,83,44.0,,0.44,36.52
2019-09-12,59,44.0,,0.44,25.96
2019-09-13,74,44.0,,0.44,32.56
2019-09-14,53,44.0,,0.44,23.32
2019-09-15,50,44.0,,0.44,22.0
2019-09-16,81,44.0,,0.44,35.64
2019-09-17,73,44.0,,0.44,32.12
2019-09-18,63,44.0,,0.44,27.72
2019-09-19,71,44.0,,0.44,31.24
2019-09-20,74,44.0,,0.44,32.56
2019-09-21,47,44.0,,0.44,20.68
2019-09-22,64,44.0,,0.44,28.16
2019-09-23,100,44.0,,0.44,44.0
2019-09-24,67,44.0,,0.44,29.48
2019-09-25,62,44.0,,0.44,27.28
2019-09-26,82,44.0,,0.44,36.08
2019-09-27,86,44.0,,0.44,37.84
