date,prosperity_unscaled,prosperity_monthly,isPartial,scale,prosperity
2017-12-13,61,88.0,,0.88,53.68
2017-12-14,70,88.0,,0.88,61.6
2017-12-15,81,88.0,,0.88,71.28
2017-12-16,48,88.0,,0.88,42.24
2017-12-17,52,88.0,,0.88,45.76
2017-12-18,86,88.0,,0.88,75.68
2017-12-19,62,88.0,,0.88,54.56
2017-12-20,70,88.0,,0.88,61.6
2017-12-21,72,88.0,,0.88,63.36
2017-12-22,79,88.0,,0.88,69.52
2017-12-23,59,88.0,,0.88,51.92
2017-12-24,42,88.0,,0.88,36.96
2017-12-25,31,88.0,,0.88,27.28
2017-12-26,66,88.0,,0.88,58.08
2017-12-27,100,88.0,,0.88,88.0
2017-12-28,88,88.0,,0.88,77.44
2017-12-29,76,88.0,,0.88,66.88
2017-12-30,65,88.0,,0.88,57.2
2017-12-31,82,88.0,,0.88,72.16
2018-01-01,100,94.0,False,0.94,94.0
2018-01-02,53,94.0,,0.94,49.82
2018-01-03,49,94.0,,0.94,46.059999999999995
2018-01-04,53,94.0,,0.94,49.82
2018-01-05,37,94.0,,0.94,34.78
2018-01-06,30,94.0,,0.94,28.2
2018-01-07,18,94.0,,0.94,16.919999999999998
2018-01-08,43,94.0,,0.94,40.419999999999995
2018-01-09,37,94.0,,0.94,34.78
2018-01-10,40,94.0,,0.94,37.599999999999994
2018-01-11,47,94.0,,0.94,44.18
2018-01-12,40,94.0,,0.94,37.599999999999994
2018-01-13,32,94.0,,0.94,30.08
2018-01-14,17,94.0,,0.94,15.979999999999999
2018-01-15,37,94.0,,0.94,34.78
2018-01-16,47,94.0,,0.94,44.18
2018-01-17,40,94.0,,0.94,37.599999999999994
2018-01-18,48,94.0,,0.94,45.12
2018-01-19,51,94.0,,0.94,47.94
2018-01-20,32,94.0,,0.94,30.08
2018-01-21,28,94.0,,0.94,26.32
2018-01-22,40,94.0,,0.94,37.599999999999994
2018-01-23,46,94.0,,0.94,43.239999999999995
2018-01-24,42,94.0,,0.94,39.48
2018-01-25,40,94.0,,0.94,37.599999999999994
2018-01-26,38,94.0,,0.94,35.72
2018-01-27,37,94.0,,0.94,34.78
2018-01-28,34,94.0,,0.94,31.959999999999997
2018-01-29,45,94.0,,0.94,42.3
2018-01-30,37,94.0,,0.94,34.78
2018-01-31,47,94.0,,0.94,44.18
2018-02-01,97,83.0,False,0.83,80.50999999999999
2018-02-02,83,83.0,,0.83,68.89
2018-02-03,78,83.0,,0.83,64.74
2018-02-04,48,83.0,,0.83,39.839999999999996
2018-02-05,83,83.0,,0.83,68.89
2018-02-06,94,83.0,,0.83,78.02
2018-02-07,70,83.0,,0.83,58.099999999999994
2018-02-08,86,83.0,,0.83,71.38
2018-02-09,85,83.0,,0.83,70.55
2018-02-10,64,83.0,,0.83,53.12
2018-02-11,44,83.0,,0.83,36.519999999999996
2018-02-12,80,83.0,,0.83,66.39999999999999
2018-02-13,86,83.0,,0.83,71.38
2018-02-14,100,83.0,,0.83,83.0
2018-02-15,79,83.0,,0.83,65.57
2018-02-16,82,83.0,,0.83,68.06
2018-02-17,68,83.0,,0.83,56.44
2018-02-18,67,83.0,,0.83,55.61
2018-02-19,64,83.0,,0.83,53.12
2018-02-20,75,83.0,,0.83,62.25
2018-02-21,74,83.0,,0.83,61.419999999999995
2018-02-22,75,83.0,,0.83,62.25
2018-02-23,88,83.0,,0.83,73.03999999999999
2018-02-24,48,83.0,,0.83,39.839999999999996
2018-02-25,73,83.0,,0.83,60.589999999999996
2018-02-26,77,83.0,,0.83,63.91
2018-02-27,85,83.0,,0.83,70.55
2018-02-28,92,83.0,,0.83,76.36
2018-03-01,80,83.0,False,0.83,66.39999999999999
2018-03-02,73,83.0,,0.83,60.589999999999996
2018-03-03,52,83.0,,0.83,43.16
2018-03-04,52,83.0,,0.83,43.16
2018-03-05,83,83.0,,0.83,68.89
2018-03-06,75,83.0,,0.83,62.25
2018-03-07,76,83.0,,0.83,63.08
2018-03-08,80,83.0,,0.83,66.39999999999999
2018-03-09,70,83.0,,0.83,58.099999999999994
2018-03-10,78,83.0,,0.83,64.74
2018-03-11,26,83.0,,0.83,21.58
2018-03-12,80,83.0,,0.83,66.39999999999999
2018-03-13,79,83.0,,0.83,65.57
2018-03-14,73,83.0,,0.83,60.589999999999996
2018-03-15,68,83.0,,0.83,56.44
2018-03-16,62,83.0,,0.83,51.46
2018-03-17,64,83.0,,0.83,53.12
2018-03-18,27,83.0,,0.83,22.41
2018-03-19,76,83.0,,0.83,63.08
2018-03-20,73,83.0,,0.83,60.589999999999996
2018-03-21,47,83.0,,0.83,39.01
2018-03-22,63,83.0,,0.83,52.29
2018-03-23,73,83.0,,0.83,60.589999999999996
2018-03-24,45,83.0,,0.83,37.35
2018-03-25,52,83.0,,0.83,43.16
2018-03-26,70,83.0,,0.83,58.099999999999994
2018-03-27,88,83.0,,0.83,73.03999999999999
2018-03-28,100,83.0,,0.83,83.0
2018-03-29,64,83.0,,0.83,53.12
2018-03-30,72,83.0,,0.83,59.76
2018-03-31,73,83.0,,0.83,60.589999999999996
2018-04-01,33,82.0,False,0.82,27.06
2018-04-02,74,82.0,,0.82,60.68
2018-04-03,70,82.0,,0.82,57.4
2018-04-04,85,82.0,,0.82,69.7
2018-04-05,100,82.0,,0.82,82.0
2018-04-06,77,82.0,,0.82,63.13999999999999
2018-04-07,59,82.0,,0.82,48.379999999999995
2018-04-08,54,82.0,,0.82,44.279999999999994
2018-04-09,80,82.0,,0.82,65.6
2018-04-10,81,82.0,,0.82,66.42
2018-04-11,86,82.0,,0.82,70.52
2018-04-12,95,82.0,,0.82,77.89999999999999
2018-04-13,79,82.0,,0.82,64.78
2018-04-14,52,82.0,,0.82,42.64
2018-04-15,53,82.0,,0.82,43.46
2018-04-16,78,82.0,,0.82,63.959999999999994
2018-04-17,92,82.0,,0.82,75.44
2018-04-18,73,82.0,,0.82,59.86
2018-04-19,77,82.0,,0.82,63.13999999999999
2018-04-20,68,82.0,,0.82,55.76
2018-04-21,50,82.0,,0.82,41.0
2018-04-22,58,82.0,,0.82,47.559999999999995
2018-04-23,94,82.0,,0.82,77.08
2018-04-24,70,82.0,,0.82,57.4
2018-04-25,79,82.0,,0.82,64.78
2018-04-26,73,82.0,,0.82,59.86
2018-04-27,77,82.0,,0.82,63.13999999999999
2018-04-28,47,82.0,,0.82,38.54
2018-04-29,55,82.0,,0.82,45.099999999999994
2018-04-30,79,82.0,,0.82,64.78
2018-05-01,78,78.0,False,0.78,60.84
2018-05-02,85,78.0,,0.78,66.3
2018-05-03,87,78.0,,0.78,67.86
2018-05-04,71,78.0,,0.78,55.38
2018-05-05,58,78.0,,0.78,45.24
2018-05-06,38,78.0,,0.78,29.64
2018-05-07,77,78.0,,0.78,60.06
2018-05-08,77,78.0,,0.78,60.06
2018-05-09,66,78.0,,0.78,51.480000000000004
2018-05-10,76,78.0,,0.78,59.28
2018-05-11,64,78.0,,0.78,49.92
2018-05-12,41,78.0,,0.78,31.98
2018-05-13,52,78.0,,0.78,40.56
2018-05-14,78,78.0,,0.78,60.84
2018-05-15,78,78.0,,0.78,60.84
2018-05-16,68,78.0,,0.78,53.04
2018-05-17,96,78.0,,0.78,74.88
2018-05-18,77,78.0,,0.78,60.06
2018-05-19,53,78.0,,0.78,41.34
2018-05-20,46,78.0,,0.78,35.88
2018-05-21,79,78.0,,0.78,61.620000000000005
2018-05-22,70,78.0,,0.78,54.6
2018-05-23,84,78.0,,0.78,65.52
2018-05-24,65,78.0,,0.78,50.7
2018-05-25,89,78.0,,0.78,69.42
2018-05-26,63,78.0,,0.78,49.14
2018-05-27,35,78.0,,0.78,27.3
2018-05-28,45,78.0,,0.78,35.1
2018-05-29,80,78.0,,0.78,62.400000000000006
2018-05-30,100,78.0,,0.78,78.0
2018-05-31,71,78.0,,0.78,55.38
2018-06-01,89,72.0,False,0.72,64.08
2018-06-02,96,72.0,,0.72,69.12
2018-06-03,45,72.0,,0.72,32.4
2018-06-04,86,72.0,,0.72,61.919999999999995
2018-06-05,76,72.0,,0.72,54.72
2018-06-06,80,72.0,,0.72,57.599999999999994
2018-06-07,53,72.0,,0.72,38.16
2018-06-08,73,72.0,,0.72,52.559999999999995
2018-06-09,63,72.0,,0.72,45.36
2018-06-10,74,72.0,,0.72,53.28
2018-06-11,68,72.0,,0.72,48.96
2018-06-12,81,72.0,,0.72,58.32
2018-06-13,63,72.0,,0.72,45.36
2018-06-14,66,72.0,,0.72,47.519999999999996
2018-06-15,60,72.0,,0.72,43.199999999999996
2018-06-16,68,72.0,,0.72,48.96
2018-06-17,43,72.0,,0.72,30.959999999999997
2018-06-18,78,72.0,,0.72,56.16
2018-06-19,57,72.0,,0.72,41.04
2018-06-20,79,72.0,,0.72,56.879999999999995
2018-06-21,56,72.0,,0.72,40.32
2018-06-22,73,72.0,,0.72,52.559999999999995
2018-06-23,60,72.0,,0.72,43.199999999999996
2018-06-24,40,72.0,,0.72,28.799999999999997
2018-06-25,67,72.0,,0.72,48.239999999999995
2018-06-26,74,72.0,,0.72,53.28
2018-06-27,56,72.0,,0.72,40.32
2018-06-28,75,72.0,,0.72,54.0
2018-06-29,100,72.0,,0.72,72.0
2018-06-30,66,72.0,,0.72,47.519999999999996
2018-07-01,62,77.0,False,0.77,47.74
2018-07-02,88,77.0,,0.77,67.76
2018-07-03,80,77.0,,0.77,61.6
2018-07-04,48,77.0,,0.77,36.96
2018-07-05,100,77.0,,0.77,77.0
2018-07-06,81,77.0,,0.77,62.370000000000005
2018-07-07,49,77.0,,0.77,37.730000000000004
2018-07-08,70,77.0,,0.77,53.9
2018-07-09,80,77.0,,0.77,61.6
2018-07-10,91,77.0,,0.77,70.07000000000001
2018-07-11,89,77.0,,0.77,68.53
2018-07-12,81,77.0,,0.77,62.370000000000005
2018-07-13,71,77.0,,0.77,54.67
2018-07-14,70,77.0,,0.77,53.9
2018-07-15,51,77.0,,0.77,39.27
2018-07-16,69,77.0,,0.77,53.13
2018-07-17,88,77.0,,0.77,67.76
2018-07-18,69,77.0,,0.77,53.13
2018-07-19,79,77.0,,0.77,60.83
2018-07-20,66,77.0,,0.77,50.82
2018-07-21,68,77.0,,0.77,52.36
2018-07-22,63,77.0,,0.77,48.51
2018-07-23,76,77.0,,0.77,58.52
2018-07-24,79,77.0,,0.77,60.83
2018-07-25,70,77.0,,0.77,53.9
2018-07-26,81,77.0,,0.77,62.370000000000005
2018-07-27,65,77.0,,0.77,50.050000000000004
2018-07-28,71,77.0,,0.77,54.67
2018-07-29,58,77.0,,0.77,44.660000000000004
2018-07-30,94,77.0,,0.77,72.38
2018-07-31,81,77.0,,0.77,62.370000000000005
2018-08-01,74,76.0,False,0.76,56.24
2018-08-02,91,76.0,,0.76,69.16
2018-08-03,100,76.0,,0.76,76.0
2018-08-04,75,76.0,,0.76,57.0
2018-08-05,64,76.0,,0.76,48.64
2018-08-06,83,76.0,,0.76,63.08
2018-08-07,90,76.0,,0.76,68.4
2018-08-08,66,76.0,,0.76,50.160000000000004
2018-08-09,59,76.0,,0.76,44.84
2018-08-10,74,76.0,,0.76,56.24
2018-08-11,75,76.0,,0.76,57.0
2018-08-12,58,76.0,,0.76,44.08
2018-08-13,73,76.0,,0.76,55.480000000000004
2018-08-14,87,76.0,,0.76,66.12
2018-08-15,89,76.0,,0.76,67.64
2018-08-16,66,76.0,,0.76,50.160000000000004
2018-08-17,99,76.0,,0.76,75.24
2018-08-18,79,76.0,,0.76,60.04
2018-08-19,54,76.0,,0.76,41.04
2018-08-20,91,76.0,,0.76,69.16
2018-08-21,88,76.0,,0.76,66.88
2018-08-22,74,76.0,,0.76,56.24
2018-08-23,81,76.0,,0.76,61.56
2018-08-24,92,76.0,,0.76,69.92
2018-08-25,70,76.0,,0.76,53.2
2018-08-26,56,76.0,,0.76,42.56
2018-08-27,94,76.0,,0.76,71.44
2018-08-28,67,76.0,,0.76,50.92
2018-08-29,79,76.0,,0.76,60.04
2018-08-30,94,76.0,,0.76,71.44
2018-08-31,70,76.0,,0.76,53.2
2018-09-01,48,78.0,False,0.78,37.44
2018-09-02,32,78.0,,0.78,24.96
2018-09-03,36,78.0,,0.78,28.080000000000002
2018-09-04,70,78.0,,0.78,54.6
2018-09-05,73,78.0,,0.78,56.940000000000005
2018-09-06,80,78.0,,0.78,62.400000000000006
2018-09-07,60,78.0,,0.78,46.800000000000004
2018-09-08,43,78.0,,0.78,33.54
2018-09-09,42,78.0,,0.78,32.76
2018-09-10,59,78.0,,0.78,46.02
2018-09-11,71,78.0,,0.78,55.38
2018-09-12,69,78.0,,0.78,53.82
2018-09-13,80,78.0,,0.78,62.400000000000006
2018-09-14,79,78.0,,0.78,61.620000000000005
2018-09-15,53,78.0,,0.78,41.34
2018-09-16,44,78.0,,0.78,34.32
2018-09-17,83,78.0,,0.78,64.74000000000001
2018-09-18,75,78.0,,0.78,58.5
2018-09-19,79,78.0,,0.78,61.620000000000005
2018-09-20,100,78.0,,0.78,78.0
2018-09-21,68,78.0,,0.78,53.04
2018-09-22,35,78.0,,0.78,27.3
2018-09-23,48,78.0,,0.78,37.44
2018-09-24,67,78.0,,0.78,52.260000000000005
2018-09-25,67,78.0,,0.78,52.260000000000005
2018-09-26,65,78.0,,0.78,50.7
2018-09-27,70,78.0,,0.78,54.6
2018-09-28,70,78.0,,0.78,54.6
2018-09-29,53,78.0,,0.78,41.34
2018-09-30,47,78.0,,0.78,36.660000000000004
2018-10-01,96,82.0,False,0.82,78.72
2018-10-02,65,82.0,,0.82,53.3
2018-10-03,70,82.0,,0.82,57.4
2018-10-04,86,82.0,,0.82,70.52
2018-10-05,71,82.0,,0.82,58.22
2018-10-06,68,82.0,,0.82,55.76
2018-10-07,37,82.0,,0.82,30.34
2018-10-08,69,82.0,,0.82,56.58
2018-10-09,99,82.0,,0.82,81.17999999999999
2018-10-10,69,82.0,,0.82,56.58
2018-10-11,76,82.0,,0.82,62.31999999999999
2018-10-12,78,82.0,,0.82,63.959999999999994
2018-10-13,69,82.0,,0.82,56.58
2018-10-14,37,82.0,,0.82,30.34
2018-10-15,95,82.0,,0.82,77.89999999999999
2018-10-16,97,82.0,,0.82,79.53999999999999
2018-10-17,86,82.0,,0.82,70.52
2018-10-18,95,82.0,,0.82,77.89999999999999
2018-10-19,97,82.0,,0.82,79.53999999999999
2018-10-20,72,82.0,,0.82,59.04
2018-10-21,52,82.0,,0.82,42.64
2018-10-22,74,82.0,,0.82,60.68
2018-10-23,83,82.0,,0.82,68.06
2018-10-24,83,82.0,,0.82,68.06
2018-10-25,83,82.0,,0.82,68.06
2018-10-26,92,82.0,,0.82,75.44
2018-10-27,56,82.0,,0.82,45.919999999999995
2018-10-28,48,82.0,,0.82,39.36
2018-10-29,100,82.0,,0.82,82.0
2018-10-30,96,82.0,,0.82,78.72
2018-10-31,100,82.0,,0.82,82.0
2018-11-01,72,80.0,False,0.8,57.6
2018-11-02,72,80.0,,0.8,57.6
2018-11-03,51,80.0,,0.8,40.800000000000004
2018-11-04,24,80.0,,0.8,19.200000000000003
2018-11-05,71,80.0,,0.8,56.800000000000004
2018-11-06,100,80.0,,0.8,80.0
2018-11-07,61,80.0,,0.8,48.800000000000004
2018-11-08,59,80.0,,0.8,47.2
2018-11-09,58,80.0,,0.8,46.400000000000006
2018-11-10,48,80.0,,0.8,38.400000000000006
2018-11-11,43,80.0,,0.8,34.4
2018-11-12,56,80.0,,0.8,44.800000000000004
2018-11-13,59,80.0,,0.8,47.2
2018-11-14,74,80.0,,0.8,59.2
2018-11-15,72,80.0,,0.8,57.6
2018-11-16,68,80.0,,0.8,54.400000000000006
2018-11-17,40,80.0,,0.8,32.0
2018-11-18,43,80.0,,0.8,34.4
2018-11-19,61,80.0,,0.8,48.800000000000004
2018-11-20,60,80.0,,0.8,48.0
2018-11-21,64,80.0,,0.8,51.2
2018-11-22,21,80.0,,0.8,16.8
2018-11-23,40,80.0,,0.8,32.0
2018-11-24,42,80.0,,0.8,33.6
2018-11-25,41,80.0,,0.8,32.800000000000004
2018-11-26,63,80.0,,0.8,50.400000000000006
2018-11-27,65,80.0,,0.8,52.0
2018-11-28,60,80.0,,0.8,48.0
2018-11-29,59,80.0,,0.8,47.2
2018-11-30,83,80.0,,0.8,66.4
2018-12-01,41,98.0,False,0.98,40.18
2018-12-02,32,98.0,,0.98,31.36
2018-12-03,52,98.0,,0.98,50.96
2018-12-04,48,98.0,,0.98,47.04
2018-12-05,51,98.0,,0.98,49.98
2018-12-06,56,98.0,,0.98,54.879999999999995
2018-12-07,40,98.0,,0.98,39.2
2018-12-08,32,98.0,,0.98,31.36
2018-12-09,27,98.0,,0.98,26.46
2018-12-10,53,98.0,,0.98,51.94
2018-12-11,58,98.0,,0.98,56.839999999999996
2018-12-12,52,98.0,,0.98,50.96
2018-12-13,45,98.0,,0.98,44.1
2018-12-14,40,98.0,,0.98,39.2
2018-12-15,37,98.0,,0.98,36.26
2018-12-16,35,98.0,,0.98,34.3
2018-12-17,45,98.0,,0.98,44.1
2018-12-18,43,98.0,,0.98,42.14
2018-12-19,54,98.0,,0.98,52.92
2018-12-20,100,98.0,,0.98,98.0
2018-12-21,85,98.0,,0.98,83.3
2018-12-22,57,98.0,,0.98,55.86
2018-12-23,63,98.0,,0.98,61.74
2018-12-24,80,98.0,,0.98,78.4
2018-12-25,56,98.0,,0.98,54.879999999999995
2018-12-26,46,98.0,,0.98,45.08
2018-12-27,52,98.0,,0.98,50.96
2018-12-28,46,98.0,,0.98,45.08
2018-12-29,49,98.0,,0.98,48.019999999999996
2018-12-30,61,98.0,,0.98,59.78
2018-12-31,96,98.0,,0.98,94.08
2019-01-01,100,96.0,False,0.96,96.0
2019-01-02,48,96.0,,0.96,46.08
2019-01-03,47,96.0,,0.96,45.12
2019-01-04,40,96.0,,0.96,38.4
2019-01-05,33,96.0,,0.96,31.68
2019-01-06,19,96.0,,0.96,18.24
2019-01-07,38,96.0,,0.96,36.48
2019-01-08,43,96.0,,0.96,41.28
2019-01-09,38,96.0,,0.96,36.48
2019-01-10,48,96.0,,0.96,46.08
2019-01-11,41,96.0,,0.96,39.36
2019-01-12,23,96.0,,0.96,22.08
2019-01-13,19,96.0,,0.96,18.24
2019-01-14,36,96.0,,0.96,34.56
2019-01-15,44,96.0,,0.96,42.239999999999995
2019-01-16,35,96.0,,0.96,33.6
2019-01-17,42,96.0,,0.96,40.32
2019-01-18,40,96.0,,0.96,38.4
2019-01-19,30,96.0,,0.96,28.799999999999997
2019-01-20,25,96.0,,0.96,24.0
2019-01-21,24,96.0,,0.96,23.04
2019-01-22,28,96.0,,0.96,26.88
2019-01-23,37,96.0,,0.96,35.519999999999996
2019-01-24,39,96.0,,0.96,37.44
2019-01-25,37,96.0,,0.96,35.519999999999996
2019-01-26,23,96.0,,0.96,22.08
2019-01-27,20,96.0,,0.96,19.2
2019-01-28,23,96.0,,0.96,22.08
2019-01-29,34,96.0,,0.96,32.64
2019-01-30,41,96.0,,0.96,39.36
2019-01-31,38,96.0,,0.96,36.48
2019-02-01,89,89.0,False,0.89,79.21000000000001
2019-02-02,55,89.0,,0.89,48.95
2019-02-03,47,89.0,,0.89,41.83
2019-02-04,90,89.0,,0.89,80.1
2019-02-05,91,89.0,,0.89,80.99
2019-02-06,95,89.0,,0.89,84.55
2019-02-07,77,89.0,,0.89,68.53
2019-02-08,72,89.0,,0.89,64.08
2019-02-09,61,89.0,,0.89,54.29
2019-02-10,49,89.0,,0.89,43.61
2019-02-11,86,89.0,,0.89,76.54
2019-02-12,60,89.0,,0.89,53.4
2019-02-13,86,89.0,,0.89,76.54
2019-02-14,68,89.0,,0.89,60.52
2019-02-15,84,89.0,,0.89,74.76
2019-02-16,50,89.0,,0.89,44.5
2019-02-17,56,89.0,,0.89,49.84
2019-02-18,73,89.0,,0.89,64.97
2019-02-19,91,89.0,,0.89,80.99
2019-02-20,79,89.0,,0.89,70.31
2019-02-21,74,89.0,,0.89,65.86
2019-02-22,81,89.0,,0.89,72.09
2019-02-23,61,89.0,,0.89,54.29
2019-02-24,44,89.0,,0.89,39.160000000000004
2019-02-25,72,89.0,,0.89,64.08
2019-02-26,69,89.0,,0.89,61.410000000000004
2019-02-27,100,89.0,,0.89,89.0
2019-02-28,87,89.0,,0.89,77.43
2019-03-01,84,89.0,False,0.89,74.76
2019-03-02,53,89.0,,0.89,47.17
2019-03-03,40,89.0,,0.89,35.6
2019-03-04,93,89.0,,0.89,82.77
2019-03-05,97,89.0,,0.89,86.33
2019-03-06,67,89.0,,0.89,59.63
2019-03-07,76,89.0,,0.89,67.64
2019-03-08,71,89.0,,0.89,63.19
2019-03-09,100,89.0,,0.89,89.0
2019-03-10,52,89.0,,0.89,46.28
2019-03-11,66,89.0,,0.89,58.74
2019-03-12,65,89.0,,0.89,57.85
2019-03-13,67,89.0,,0.89,59.63
2019-03-14,95,89.0,,0.89,84.55
2019-03-15,84,89.0,,0.89,74.76
2019-03-16,54,89.0,,0.89,48.06
2019-03-17,46,89.0,,0.89,40.94
2019-03-18,81,89.0,,0.89,72.09
2019-03-19,75,89.0,,0.89,66.75
2019-03-20,81,89.0,,0.89,72.09
2019-03-21,89,89.0,,0.89,79.21000000000001
2019-03-22,88,89.0,,0.89,78.32000000000001
2019-03-23,42,89.0,,0.89,37.38
2019-03-24,31,89.0,,0.89,27.59
2019-03-25,82,89.0,,0.89,72.98
2019-03-26,81,89.0,,0.89,72.09
2019-03-27,86,89.0,,0.89,76.54
2019-03-28,97,89.0,,0.89,86.33
2019-03-29,65,89.0,,0.89,57.85
2019-03-30,56,89.0,,0.89,49.84
2019-03-31,53,89.0,,0.89,47.17
2019-04-01,87,87.0,False,0.87,75.69
2019-04-02,87,87.0,,0.87,75.69
2019-04-03,68,87.0,,0.87,59.16
2019-04-04,78,87.0,,0.87,67.86
2019-04-05,71,87.0,,0.87,61.77
2019-04-06,48,87.0,,0.87,41.76
2019-04-07,60,87.0,,0.87,52.2
2019-04-08,96,87.0,,0.87,83.52
2019-04-09,70,87.0,,0.87,60.9
2019-04-10,71,87.0,,0.87,61.77
2019-04-11,71,87.0,,0.87,61.77
2019-04-12,82,87.0,,0.87,71.34
2019-04-13,58,87.0,,0.87,50.46
2019-04-14,54,87.0,,0.87,46.98
2019-04-15,100,87.0,,0.87,87.0
2019-04-16,90,87.0,,0.87,78.3
2019-04-17,86,87.0,,0.87,74.82
2019-04-18,77,87.0,,0.87,66.99
2019-04-19,67,87.0,,0.87,58.29
2019-04-20,49,87.0,,0.87,42.63
2019-04-21,36,87.0,,0.87,31.32
2019-04-22,68,87.0,,0.87,59.16
2019-04-23,73,87.0,,0.87,63.51
2019-04-24,75,87.0,,0.87,65.25
2019-04-25,93,87.0,,0.87,80.91
2019-04-26,74,87.0,,0.87,64.38
2019-04-27,41,87.0,,0.87,35.67
2019-04-28,56,87.0,,0.87,48.72
2019-04-29,83,87.0,,0.87,72.21
2019-04-30,75,87.0,,0.87,65.25
2019-05-01,72,81.0,False,0.81,58.32000000000001
2019-05-02,71,81.0,,0.81,57.510000000000005
2019-05-03,93,81.0,,0.81,75.33
2019-05-04,67,81.0,,0.81,54.27
2019-05-05,60,81.0,,0.81,48.6
2019-05-06,84,81.0,,0.81,68.04
2019-05-07,100,81.0,,0.81,81.0
2019-05-08,92,81.0,,0.81,74.52000000000001
2019-05-09,66,81.0,,0.81,53.46
2019-05-10,84,81.0,,0.81,68.04
2019-05-11,68,81.0,,0.81,55.080000000000005
2019-05-12,60,81.0,,0.81,48.6
2019-05-13,94,81.0,,0.81,76.14
2019-05-14,94,81.0,,0.81,76.14
2019-05-15,57,81.0,,0.81,46.17
2019-05-16,75,81.0,,0.81,60.75000000000001
2019-05-17,71,81.0,,0.81,57.510000000000005
2019-05-18,44,81.0,,0.81,35.64
2019-05-19,48,81.0,,0.81,38.88
2019-05-20,66,81.0,,0.81,53.46
2019-05-21,76,81.0,,0.81,61.56
2019-05-22,90,81.0,,0.81,72.9
2019-05-23,78,81.0,,0.81,63.18000000000001
2019-05-24,62,81.0,,0.81,50.220000000000006
2019-05-25,53,81.0,,0.81,42.93
2019-05-26,47,81.0,,0.81,38.07
2019-05-27,40,81.0,,0.81,32.400000000000006
2019-05-28,70,81.0,,0.81,56.7
2019-05-29,79,81.0,,0.81,63.99
2019-05-30,67,81.0,,0.81,54.27
2019-05-31,89,81.0,,0.81,72.09
2019-06-01,73,81.0,False,0.81,59.13
2019-06-02,72,81.0,,0.81,58.32000000000001
2019-06-03,100,81.0,,0.81,81.0
2019-06-04,77,81.0,,0.81,62.370000000000005
2019-06-05,87,81.0,,0.81,70.47
2019-06-06,52,81.0,,0.81,42.120000000000005
2019-06-07,84,81.0,,0.81,68.04
2019-06-08,60,81.0,,0.81,48.6
2019-06-09,56,81.0,,0.81,45.36
2019-06-10,79,81.0,,0.81,63.99
2019-06-11,56,81.0,,0.81,45.36
2019-06-12,82,81.0,,0.81,66.42
2019-06-13,58,81.0,,0.81,46.980000000000004
2019-06-14,90,81.0,,0.81,72.9
2019-06-15,84,81.0,,0.81,68.04
2019-06-16,57,81.0,,0.81,46.17
2019-06-17,83,81.0,,0.81,67.23
2019-06-18,78,81.0,,0.81,63.18000000000001
2019-06-19,76,81.0,,0.81,61.56
2019-06-20,72,81.0,,0.81,58.32000000000001
2019-06-21,63,81.0,,0.81,51.03
2019-06-22,61,81.0,,0.81,49.410000000000004
2019-06-23,59,81.0,,0.81,47.790000000000006
2019-06-24,76,81.0,,0.81,61.56
2019-06-25,77,81.0,,0.81,62.370000000000005
2019-06-26,82,81.0,,0.81,66.42
2019-06-27,64,81.0,,0.81,51.84
2019-06-28,84,81.0,,0.81,68.04
2019-06-29,51,81.0,,0.81,41.31
2019-06-30,52,81.0,,0.81,42.120000000000005
2019-07-01,86,75.0,False,0.75,64.5
2019-07-02,64,75.0,,0.75,48.0
2019-07-03,82,75.0,,0.75,61.5
2019-07-04,35,75.0,,0.75,26.25
2019-07-05,70,75.0,,0.75,52.5
2019-07-06,63,75.0,,0.75,47.25
2019-07-07,56,75.0,,0.75,42.0
2019-07-08,66,75.0,,0.75,49.5
2019-07-09,91,75.0,,0.75,68.25
2019-07-10,81,75.0,,0.75,60.75
2019-07-11,61,75.0,,0.75,45.75
2019-07-12,90,75.0,,0.75,67.5
2019-07-13,63,75.0,,0.75,47.25
2019-07-14,69,75.0,,0.75,51.75
2019-07-15,100,75.0,,0.75,75.0
2019-07-16,87,75.0,,0.75,65.25
2019-07-17,75,75.0,,0.75,56.25
2019-07-18,69,75.0,,0.75,51.75
2019-07-19,70,75.0,,0.75,52.5
2019-07-20,54,75.0,,0.75,40.5
2019-07-21,36,75.0,,0.75,27.0
2019-07-22,72,75.0,,0.75,54.0
2019-07-23,79,75.0,,0.75,59.25
2019-07-24,78,75.0,,0.75,58.5
2019-07-25,73,75.0,,0.75,54.75
2019-07-26,70,75.0,,0.75,52.5
2019-07-27,60,75.0,,0.75,45.0
2019-07-28,36,75.0,,0.75,27.0
2019-07-29,64,75.0,,0.75,48.0
2019-07-30,73,75.0,,0.75,54.75
2019-07-31,69,75.0,,0.75,51.75
2019-08-01,81,79.0,False,0.79,63.99
2019-08-02,81,79.0,,0.79,63.99
2019-08-03,64,79.0,,0.79,50.56
2019-08-04,70,79.0,,0.79,55.300000000000004
2019-08-05,74,79.0,,0.79,58.46
2019-08-06,64,79.0,,0.79,50.56
2019-08-07,75,79.0,,0.79,59.25
2019-08-08,64,79.0,,0.79,50.56
2019-08-09,79,79.0,,0.79,62.410000000000004
2019-08-10,84,79.0,,0.79,66.36
2019-08-11,46,79.0,,0.79,36.34
2019-08-12,99,79.0,,0.79,78.21000000000001
2019-08-13,80,79.0,,0.79,63.2
2019-08-14,84,79.0,,0.79,66.36
