date,deficit fiscal_unscaled,deficit fiscal_monthly,isPartial,scale,deficit fiscal
2006-10-24,0,18.0,,0.18,0.0
2006-10-25,0,18.0,,0.18,0.0
2006-10-26,94,18.0,,0.18,16.919999999999998
2006-10-27,0,18.0,,0.18,0.0
2006-10-28,0,18.0,,0.18,0.0
2006-10-29,0,18.0,,0.18,0.0
2006-10-30,0,18.0,,0.18,0.0
2006-10-31,0,18.0,,0.18,0.0
2006-11-01,0,27.0,False,0.27,0.0
2006-11-02,0,27.0,,0.27,0.0
2006-11-03,0,27.0,,0.27,0.0
2006-11-04,0,27.0,,0.27,0.0
2006-11-05,0,27.0,,0.27,0.0
2006-11-06,0,27.0,,0.27,0.0
2006-11-07,0,27.0,,0.27,0.0
2006-11-08,0,27.0,,0.27,0.0
2006-11-09,96,27.0,,0.27,25.92
2006-11-10,0,27.0,,0.27,0.0
2006-11-11,0,27.0,,0.27,0.0
2006-11-12,0,27.0,,0.27,0.0
2006-11-13,93,27.0,,0.27,25.110000000000003
2006-11-14,0,27.0,,0.27,0.0
2006-11-15,0,27.0,,0.27,0.0
2006-11-16,94,27.0,,0.27,25.380000000000003
2006-11-17,100,27.0,,0.27,27.0
2006-11-18,0,27.0,,0.27,0.0
2006-11-19,0,27.0,,0.27,0.0
2006-11-20,0,27.0,,0.27,0.0
2006-11-21,0,27.0,,0.27,0.0
2006-11-22,0,27.0,,0.27,0.0
2006-11-23,0,27.0,,0.27,0.0
2006-11-24,0,27.0,,0.27,0.0
2006-11-25,0,27.0,,0.27,0.0
2006-11-26,0,27.0,,0.27,0.0
2006-11-27,0,27.0,,0.27,0.0
2006-11-28,88,27.0,,0.27,23.76
2006-11-29,88,27.0,,0.27,23.76
2006-11-30,0,27.0,,0.27,0.0
2006-12-01,0,23.0,False,0.23,0.0
2006-12-02,0,23.0,,0.23,0.0
2006-12-03,0,23.0,,0.23,0.0
2006-12-04,96,23.0,,0.23,22.080000000000002
2006-12-05,0,23.0,,0.23,0.0
2006-12-06,0,23.0,,0.23,0.0
2006-12-07,0,23.0,,0.23,0.0
2006-12-08,0,23.0,,0.23,0.0
2006-12-09,0,23.0,,0.23,0.0
2006-12-10,0,23.0,,0.23,0.0
2006-12-11,0,23.0,,0.23,0.0
2006-12-12,0,23.0,,0.23,0.0
2006-12-13,0,23.0,,0.23,0.0
2006-12-14,100,23.0,,0.23,23.0
2006-12-15,0,23.0,,0.23,0.0
2006-12-16,0,23.0,,0.23,0.0
2006-12-17,0,23.0,,0.23,0.0
2006-12-18,0,23.0,,0.23,0.0
2006-12-19,0,23.0,,0.23,0.0
2006-12-20,0,23.0,,0.23,0.0
2006-12-21,0,23.0,,0.23,0.0
2006-12-22,0,23.0,,0.23,0.0
2006-12-23,0,23.0,,0.23,0.0
2006-12-24,0,23.0,,0.23,0.0
2006-12-25,0,23.0,,0.23,0.0
2006-12-26,0,23.0,,0.23,0.0
2006-12-27,0,23.0,,0.23,0.0
2006-12-28,0,23.0,,0.23,0.0
2006-12-29,0,23.0,,0.23,0.0
2006-12-30,0,23.0,,0.23,0.0
2006-12-31,0,23.0,,0.23,0.0
2007-01-01,0,20.0,False,0.2,0.0
2007-01-02,0,20.0,,0.2,0.0
2007-01-03,0,20.0,,0.2,0.0
2007-01-04,0,20.0,,0.2,0.0
2007-01-05,0,20.0,,0.2,0.0
2007-01-06,0,20.0,,0.2,0.0
2007-01-07,0,20.0,,0.2,0.0
2007-01-08,0,20.0,,0.2,0.0
2007-01-09,0,20.0,,0.2,0.0
2007-01-10,0,20.0,,0.2,0.0
2007-01-11,0,20.0,,0.2,0.0
2007-01-12,0,20.0,,0.2,0.0
2007-01-13,100,20.0,,0.2,20.0
2007-01-14,0,20.0,,0.2,0.0
2007-01-15,0,20.0,,0.2,0.0
2007-01-16,0,20.0,,0.2,0.0
2007-01-17,0,20.0,,0.2,0.0
2007-01-18,67,20.0,,0.2,13.4
2007-01-19,0,20.0,,0.2,0.0
2007-01-20,0,20.0,,0.2,0.0
2007-01-21,0,20.0,,0.2,0.0
2007-01-22,0,20.0,,0.2,0.0
2007-01-23,0,20.0,,0.2,0.0
2007-01-24,0,20.0,,0.2,0.0
2007-01-25,0,20.0,,0.2,0.0
2007-01-26,0,20.0,,0.2,0.0
2007-01-27,0,20.0,,0.2,0.0
2007-01-28,0,20.0,,0.2,0.0
2007-01-29,0,20.0,,0.2,0.0
2007-01-30,0,20.0,,0.2,0.0
2007-01-31,0,20.0,,0.2,0.0
2007-02-01,0,21.0,False,0.21,0.0
2007-02-02,0,21.0,,0.21,0.0
2007-02-03,0,21.0,,0.21,0.0
2007-02-04,0,21.0,,0.21,0.0
2007-02-05,100,21.0,,0.21,21.0
2007-02-06,0,21.0,,0.21,0.0
2007-02-07,95,21.0,,0.21,19.95
2007-02-08,0,21.0,,0.21,0.0
2007-02-09,0,21.0,,0.21,0.0
2007-02-10,0,21.0,,0.21,0.0
2007-02-11,0,21.0,,0.21,0.0
2007-02-12,0,21.0,,0.21,0.0
2007-02-13,0,21.0,,0.21,0.0
2007-02-14,95,21.0,,0.21,19.95
2007-02-15,0,21.0,,0.21,0.0
2007-02-16,0,21.0,,0.21,0.0
2007-02-17,0,21.0,,0.21,0.0
2007-02-18,0,21.0,,0.21,0.0
2007-02-19,0,21.0,,0.21,0.0
2007-02-20,0,21.0,,0.21,0.0
2007-02-21,0,21.0,,0.21,0.0
2007-02-22,0,21.0,,0.21,0.0
2007-02-23,0,21.0,,0.21,0.0
2007-02-24,0,21.0,,0.21,0.0
2007-02-25,0,21.0,,0.21,0.0
2007-02-26,0,21.0,,0.21,0.0
2007-02-27,0,21.0,,0.21,0.0
2007-02-28,0,21.0,,0.21,0.0
2007-03-01,64,15.0,False,0.15,9.6
2007-03-02,0,15.0,,0.15,0.0
2007-03-03,0,15.0,,0.15,0.0
2007-03-04,0,15.0,,0.15,0.0
2007-03-05,0,15.0,,0.15,0.0
2007-03-06,0,15.0,,0.15,0.0
2007-03-07,0,15.0,,0.15,0.0
2007-03-08,0,15.0,,0.15,0.0
2007-03-09,0,15.0,,0.15,0.0
2007-03-10,0,15.0,,0.15,0.0
2007-03-11,0,15.0,,0.15,0.0
2007-03-12,0,15.0,,0.15,0.0
2007-03-13,65,15.0,,0.15,9.75
2007-03-14,0,15.0,,0.15,0.0
2007-03-15,0,15.0,,0.15,0.0
2007-03-16,0,15.0,,0.15,0.0
2007-03-17,0,15.0,,0.15,0.0
2007-03-18,100,15.0,,0.15,15.0
2007-03-19,0,15.0,,0.15,0.0
2007-03-20,0,15.0,,0.15,0.0
2007-03-21,0,15.0,,0.15,0.0
2007-03-22,0,15.0,,0.15,0.0
2007-03-23,0,15.0,,0.15,0.0
2007-03-24,0,15.0,,0.15,0.0
2007-03-25,0,15.0,,0.15,0.0
2007-03-26,64,15.0,,0.15,9.6
2007-03-27,0,15.0,,0.15,0.0
2007-03-28,0,15.0,,0.15,0.0
2007-03-29,0,15.0,,0.15,0.0
2007-03-30,0,15.0,,0.15,0.0
2007-03-31,0,15.0,,0.15,0.0
2007-04-01,0,42.0,False,0.42,0.0
2007-04-02,66,42.0,,0.42,27.72
2007-04-03,0,42.0,,0.42,0.0
2007-04-04,65,42.0,,0.42,27.3
2007-04-05,67,42.0,,0.42,28.14
2007-04-06,0,42.0,,0.42,0.0
2007-04-07,100,42.0,,0.42,42.0
2007-04-08,0,42.0,,0.42,0.0
2007-04-09,0,42.0,,0.42,0.0
2007-04-10,0,42.0,,0.42,0.0
2007-04-11,63,42.0,,0.42,26.459999999999997
2007-04-12,0,42.0,,0.42,0.0
2007-04-13,0,42.0,,0.42,0.0
2007-04-14,0,42.0,,0.42,0.0
2007-04-15,0,42.0,,0.42,0.0
2007-04-16,0,42.0,,0.42,0.0
2007-04-17,0,42.0,,0.42,0.0
2007-04-18,0,42.0,,0.42,0.0
2007-04-19,0,42.0,,0.42,0.0
2007-04-20,0,42.0,,0.42,0.0
2007-04-21,0,42.0,,0.42,0.0
2007-04-22,0,42.0,,0.42,0.0
2007-04-23,62,42.0,,0.42,26.04
2007-04-24,62,42.0,,0.42,26.04
2007-04-25,61,42.0,,0.42,25.619999999999997
2007-04-26,0,42.0,,0.42,0.0
2007-04-27,0,42.0,,0.42,0.0
2007-04-28,0,42.0,,0.42,0.0
2007-04-29,100,42.0,,0.42,42.0
2007-04-30,0,42.0,,0.42,0.0
2007-05-01,0,7.0,False,0.07,0.0
2007-05-02,0,7.0,,0.07,0.0
2007-05-03,98,7.0,,0.07,6.86
2007-05-04,0,7.0,,0.07,0.0
2007-05-05,0,7.0,,0.07,0.0
2007-05-06,0,7.0,,0.07,0.0
2007-05-07,0,7.0,,0.07,0.0
2007-05-08,0,7.0,,0.07,0.0
2007-05-09,0,7.0,,0.07,0.0
2007-05-10,0,7.0,,0.07,0.0
2007-05-11,100,7.0,,0.07,7.000000000000001
2007-05-12,0,7.0,,0.07,0.0
2007-05-13,0,7.0,,0.07,0.0
2007-05-14,0,7.0,,0.07,0.0
2007-05-15,0,7.0,,0.07,0.0
2007-05-16,90,7.0,,0.07,6.300000000000001
2007-05-17,0,7.0,,0.07,0.0
2007-05-18,0,7.0,,0.07,0.0
2007-05-19,0,7.0,,0.07,0.0
2007-05-20,0,7.0,,0.07,0.0
2007-05-21,0,7.0,,0.07,0.0
2007-05-22,0,7.0,,0.07,0.0
2007-05-23,0,7.0,,0.07,0.0
2007-05-24,0,7.0,,0.07,0.0
2007-05-25,0,7.0,,0.07,0.0
2007-05-26,0,7.0,,0.07,0.0
2007-05-27,0,7.0,,0.07,0.0
2007-05-28,0,7.0,,0.07,0.0
2007-05-29,90,7.0,,0.07,6.300000000000001
2007-05-30,0,7.0,,0.07,0.0
2007-05-31,0,7.0,,0.07,0.0
2007-06-01,0,0.0,False,0.0,0.0
2007-06-02,0,0.0,,0.0,0.0
2007-06-03,0,0.0,,0.0,0.0
2007-06-04,0,0.0,,0.0,0.0
2007-06-05,0,0.0,,0.0,0.0
2007-06-06,0,0.0,,0.0,0.0
2007-06-07,0,0.0,,0.0,0.0
2007-06-08,0,0.0,,0.0,0.0
2007-06-09,0,0.0,,0.0,0.0
2007-06-10,0,0.0,,0.0,0.0
2007-06-11,0,0.0,,0.0,0.0
2007-06-12,99,0.0,,0.0,0.0
2007-06-13,0,0.0,,0.0,0.0
2007-06-14,0,0.0,,0.0,0.0
2007-06-15,0,0.0,,0.0,0.0
2007-06-16,0,0.0,,0.0,0.0
2007-06-17,0,0.0,,0.0,0.0
2007-06-18,0,0.0,,0.0,0.0
2007-06-19,0,0.0,,0.0,0.0
2007-06-20,0,0.0,,0.0,0.0
2007-06-21,0,0.0,,0.0,0.0
2007-06-22,0,0.0,,0.0,0.0
2007-06-23,0,0.0,,0.0,0.0
2007-06-24,0,0.0,,0.0,0.0
2007-06-25,99,0.0,,0.0,0.0
2007-06-26,0,0.0,,0.0,0.0
2007-06-27,100,0.0,,0.0,0.0
2007-06-28,0,0.0,,0.0,0.0
2007-06-29,0,0.0,,0.0,0.0
2007-06-30,0,0.0,,0.0,0.0
2007-07-01,0,14.0,False,0.14,0.0
2007-07-02,0,14.0,,0.14,0.0
2007-07-03,0,14.0,,0.14,0.0
2007-07-04,0,14.0,,0.14,0.0
2007-07-05,0,14.0,,0.14,0.0
2007-07-06,0,14.0,,0.14,0.0
2007-07-07,0,14.0,,0.14,0.0
2007-07-08,0,14.0,,0.14,0.0
2007-07-09,0,14.0,,0.14,0.0
2007-07-10,98,14.0,,0.14,13.72
2007-07-11,0,14.0,,0.14,0.0
2007-07-12,0,14.0,,0.14,0.0
2007-07-13,0,14.0,,0.14,0.0
2007-07-14,0,14.0,,0.14,0.0
2007-07-15,0,14.0,,0.14,0.0
2007-07-16,100,14.0,,0.14,14.000000000000002
2007-07-17,98,14.0,,0.14,13.72
2007-07-18,0,14.0,,0.14,0.0
2007-07-19,0,14.0,,0.14,0.0
2007-07-20,0,14.0,,0.14,0.0
2007-07-21,0,14.0,,0.14,0.0
2007-07-22,0,14.0,,0.14,0.0
2007-07-23,0,14.0,,0.14,0.0
2007-07-24,0,14.0,,0.14,0.0
2007-07-25,0,14.0,,0.14,0.0
2007-07-26,0,14.0,,0.14,0.0
2007-07-27,0,14.0,,0.14,0.0
2007-07-28,0,14.0,,0.14,0.0
2007-07-29,0,14.0,,0.14,0.0
2007-07-30,0,14.0,,0.14,0.0
2007-07-31,0,14.0,,0.14,0.0
2007-08-01,0,7.0,False,0.07,0.0
2007-08-02,70,7.0,,0.07,4.9
2007-08-03,0,7.0,,0.07,0.0
2007-08-04,0,7.0,,0.07,0.0
2007-08-05,0,7.0,,0.07,0.0
2007-08-06,0,7.0,,0.07,0.0
2007-08-07,0,7.0,,0.07,0.0
2007-08-08,0,7.0,,0.07,0.0
2007-08-09,0,7.0,,0.07,0.0
2007-08-10,0,7.0,,0.07,0.0
2007-08-11,0,7.0,,0.07,0.0
2007-08-12,0,7.0,,0.07,0.0
2007-08-13,0,7.0,,0.07,0.0
2007-08-14,0,7.0,,0.07,0.0
2007-08-15,0,7.0,,0.07,0.0
2007-08-16,0,7.0,,0.07,0.0
2007-08-17,0,7.0,,0.07,0.0
2007-08-18,0,7.0,,0.07,0.0
2007-08-19,0,7.0,,0.07,0.0
2007-08-20,0,7.0,,0.07,0.0
2007-08-21,64,7.0,,0.07,4.48
2007-08-22,65,7.0,,0.07,4.550000000000001
2007-08-23,0,7.0,,0.07,0.0
2007-08-24,0,7.0,,0.07,0.0
2007-08-25,0,7.0,,0.07,0.0
2007-08-26,100,7.0,,0.07,7.000000000000001
2007-08-27,0,7.0,,0.07,0.0
2007-08-28,0,7.0,,0.07,0.0
2007-08-29,64,7.0,,0.07,4.48
2007-08-30,0,7.0,,0.07,0.0
2007-08-31,0,7.0,,0.07,0.0
2007-09-01,0,14.0,False,0.14,0.0
2007-09-02,100,14.0,,0.14,14.000000000000002
2007-09-03,0,14.0,,0.14,0.0
2007-09-04,0,14.0,,0.14,0.0
2007-09-05,0,14.0,,0.14,0.0
2007-09-06,0,14.0,,0.14,0.0
2007-09-07,0,14.0,,0.14,0.0
2007-09-08,0,14.0,,0.14,0.0
2007-09-09,0,14.0,,0.14,0.0
2007-09-10,0,14.0,,0.14,0.0
2007-09-11,0,14.0,,0.14,0.0
2007-09-12,0,14.0,,0.14,0.0
2007-09-13,0,14.0,,0.14,0.0
2007-09-14,0,14.0,,0.14,0.0
2007-09-15,0,14.0,,0.14,0.0
2007-09-16,0,14.0,,0.14,0.0
2007-09-17,0,14.0,,0.14,0.0
2007-09-18,0,14.0,,0.14,0.0
2007-09-19,0,14.0,,0.14,0.0
2007-09-20,0,14.0,,0.14,0.0
2007-09-21,0,14.0,,0.14,0.0
2007-09-22,0,14.0,,0.14,0.0
2007-09-23,0,14.0,,0.14,0.0
2007-09-24,0,14.0,,0.14,0.0
2007-09-25,0,14.0,,0.14,0.0
2007-09-26,0,14.0,,0.14,0.0
2007-09-27,0,14.0,,0.14,0.0
2007-09-28,0,14.0,,0.14,0.0
2007-09-29,0,14.0,,0.14,0.0
2007-09-30,0,14.0,,0.14,0.0
2007-10-01,0,27.0,False,0.27,0.0
2007-10-02,66,27.0,,0.27,17.82
2007-10-03,0,27.0,,0.27,0.0
2007-10-04,0,27.0,,0.27,0.0
2007-10-05,0,27.0,,0.27,0.0
2007-10-06,0,27.0,,0.27,0.0
2007-10-07,0,27.0,,0.27,0.0
2007-10-08,67,27.0,,0.27,18.09
2007-10-09,0,27.0,,0.27,0.0
2007-10-10,0,27.0,,0.27,0.0
2007-10-11,0,27.0,,0.27,0.0
2007-10-12,0,27.0,,0.27,0.0
2007-10-13,0,27.0,,0.27,0.0
2007-10-14,0,27.0,,0.27,0.0
2007-10-15,0,27.0,,0.27,0.0
2007-10-16,0,27.0,,0.27,0.0
2007-10-17,0,27.0,,0.27,0.0
2007-10-18,0,27.0,,0.27,0.0
2007-10-19,0,27.0,,0.27,0.0
2007-10-20,0,27.0,,0.27,0.0
2007-10-21,100,27.0,,0.27,27.0
2007-10-22,0,27.0,,0.27,0.0
2007-10-23,63,27.0,,0.27,17.01
2007-10-24,64,27.0,,0.27,17.28
2007-10-25,0,27.0,,0.27,0.0
2007-10-26,0,27.0,,0.27,0.0
2007-10-27,0,27.0,,0.27,0.0
2007-10-28,0,27.0,,0.27,0.0
2007-10-29,0,27.0,,0.27,0.0
2007-10-30,0,27.0,,0.27,0.0
2007-10-31,67,27.0,,0.27,18.09
2007-11-01,0,18.0,False,0.18,0.0
2007-11-02,0,18.0,,0.18,0.0
2007-11-03,0,18.0,,0.18,0.0
2007-11-04,0,18.0,,0.18,0.0
2007-11-05,0,18.0,,0.18,0.0
2007-11-06,0,18.0,,0.18,0.0
2007-11-07,64,18.0,,0.18,11.52
2007-11-08,0,18.0,,0.18,0.0
2007-11-09,0,18.0,,0.18,0.0
2007-11-10,0,18.0,,0.18,0.0
2007-11-11,100,18.0,,0.18,18.0
2007-11-12,0,18.0,,0.18,0.0
2007-11-13,65,18.0,,0.18,11.7
2007-11-14,42,18.0,,0.18,7.56
2007-11-15,67,18.0,,0.18,12.059999999999999
2007-11-16,0,18.0,,0.18,0.0
2007-11-17,0,18.0,,0.18,0.0
2007-11-18,0,18.0,,0.18,0.0
2007-11-19,65,18.0,,0.18,11.7
2007-11-20,0,18.0,,0.18,0.0
2007-11-21,0,18.0,,0.18,0.0
2007-11-22,0,18.0,,0.18,0.0
2007-11-23,0,18.0,,0.18,0.0
2007-11-24,0,18.0,,0.18,0.0
2007-11-25,0,18.0,,0.18,0.0
2007-11-26,63,18.0,,0.18,11.34
2007-11-27,0,18.0,,0.18,0.0
2007-11-28,63,18.0,,0.18,11.34
2007-11-29,0,18.0,,0.18,0.0
2007-11-30,66,18.0,,0.18,11.879999999999999
2007-12-01,0,32.0,False,0.32,0.0
2007-12-02,0,32.0,,0.32,0.0
2007-12-03,89,32.0,,0.32,28.48
2007-12-04,0,32.0,,0.32,0.0
2007-12-05,90,32.0,,0.32,28.8
2007-12-06,0,32.0,,0.32,0.0
2007-12-07,0,32.0,,0.32,0.0
2007-12-08,0,32.0,,0.32,0.0
2007-12-09,0,32.0,,0.32,0.0
2007-12-10,0,32.0,,0.32,0.0
2007-12-11,0,32.0,,0.32,0.0
2007-12-12,0,32.0,,0.32,0.0
2007-12-13,0,32.0,,0.32,0.0
2007-12-14,0,32.0,,0.32,0.0
2007-12-15,0,32.0,,0.32,0.0
2007-12-16,0,32.0,,0.32,0.0
2007-12-17,94,32.0,,0.32,30.080000000000002
2007-12-18,0,32.0,,0.32,0.0
2007-12-19,97,32.0,,0.32,31.04
2007-12-20,100,32.0,,0.32,32.0
2007-12-21,0,32.0,,0.32,0.0
2007-12-22,0,32.0,,0.32,0.0
2007-12-23,0,32.0,,0.32,0.0
2007-12-24,0,32.0,,0.32,0.0
2007-12-25,0,32.0,,0.32,0.0
2007-12-26,0,32.0,,0.32,0.0
2007-12-27,0,32.0,,0.32,0.0
2007-12-28,0,32.0,,0.32,0.0
2007-12-29,0,32.0,,0.32,0.0
2007-12-30,0,32.0,,0.32,0.0
2007-12-31,0,32.0,,0.32,0.0
2008-01-01,0,20.0,False,0.2,0.0
2008-01-02,0,20.0,,0.2,0.0
2008-01-03,55,20.0,,0.2,11.0
2008-01-04,0,20.0,,0.2,0.0
2008-01-05,0,20.0,,0.2,0.0
2008-01-06,0,20.0,,0.2,0.0
2008-01-07,54,20.0,,0.2,10.8
2008-01-08,0,20.0,,0.2,0.0
2008-01-09,0,20.0,,0.2,0.0
2008-01-10,0,20.0,,0.2,0.0
2008-01-11,54,20.0,,0.2,10.8
2008-01-12,0,20.0,,0.2,0.0
2008-01-13,0,20.0,,0.2,0.0
2008-01-14,0,20.0,,0.2,0.0
2008-01-15,0,20.0,,0.2,0.0
2008-01-16,0,20.0,,0.2,0.0
2008-01-17,0,20.0,,0.2,0.0
2008-01-18,0,20.0,,0.2,0.0
2008-01-19,0,20.0,,0.2,0.0
2008-01-20,0,20.0,,0.2,0.0
2008-01-21,0,20.0,,0.2,0.0
2008-01-22,0,20.0,,0.2,0.0
2008-01-23,0,20.0,,0.2,0.0
2008-01-24,50,20.0,,0.2,10.0
2008-01-25,0,20.0,,0.2,0.0
2008-01-26,0,20.0,,0.2,0.0
2008-01-27,0,20.0,,0.2,0.0
2008-01-28,0,20.0,,0.2,0.0
2008-01-29,0,20.0,,0.2,0.0
2008-01-30,100,20.0,,0.2,20.0
2008-01-31,0,20.0,,0.2,0.0
2008-02-01,0,32.0,False,0.32,0.0
2008-02-02,0,32.0,,0.32,0.0
2008-02-03,52,32.0,,0.32,16.64
2008-02-04,73,32.0,,0.32,23.36
2008-02-05,34,32.0,,0.32,10.88
2008-02-06,0,32.0,,0.32,0.0
2008-02-07,0,32.0,,0.32,0.0
2008-02-08,0,32.0,,0.32,0.0
2008-02-09,0,32.0,,0.32,0.0
2008-02-10,0,32.0,,0.32,0.0
2008-02-11,0,32.0,,0.32,0.0
2008-02-12,0,32.0,,0.32,0.0
2008-02-13,0,32.0,,0.32,0.0
2008-02-14,36,32.0,,0.32,11.52
2008-02-15,0,32.0,,0.32,0.0
2008-02-16,0,32.0,,0.32,0.0
2008-02-17,0,32.0,,0.32,0.0
2008-02-18,38,32.0,,0.32,12.16
2008-02-19,69,32.0,,0.32,22.080000000000002
2008-02-20,0,32.0,,0.32,0.0
2008-02-21,0,32.0,,0.32,0.0
2008-02-22,0,32.0,,0.32,0.0
2008-02-23,0,32.0,,0.32,0.0
2008-02-24,100,32.0,,0.32,32.0
2008-02-25,0,32.0,,0.32,0.0
2008-02-26,0,32.0,,0.32,0.0
2008-02-27,0,32.0,,0.32,0.0
2008-02-28,35,32.0,,0.32,11.200000000000001
2008-02-29,0,32.0,,0.32,0.0
2008-03-01,0,45.0,False,0.45,0.0
2008-03-02,68,45.0,,0.45,30.6
2008-03-03,0,45.0,,0.45,0.0
2008-03-04,0,45.0,,0.45,0.0
2008-03-05,46,45.0,,0.45,20.7
2008-03-06,0,45.0,,0.45,0.0
2008-03-07,47,45.0,,0.45,21.150000000000002
2008-03-08,66,45.0,,0.45,29.7
2008-03-09,68,45.0,,0.45,30.6
2008-03-10,45,45.0,,0.45,20.25
2008-03-11,0,45.0,,0.45,0.0
2008-03-12,0,45.0,,0.45,0.0
2008-03-13,0,45.0,,0.45,0.0
2008-03-14,100,45.0,,0.45,45.0
2008-03-15,0,45.0,,0.45,0.0
2008-03-16,0,45.0,,0.45,0.0
2008-03-17,0,45.0,,0.45,0.0
2008-03-18,0,45.0,,0.45,0.0
2008-03-19,0,45.0,,0.45,0.0
2008-03-20,0,45.0,,0.45,0.0
2008-03-21,0,45.0,,0.45,0.0
2008-03-22,0,45.0,,0.45,0.0
2008-03-23,84,45.0,,0.45,37.800000000000004
2008-03-24,50,45.0,,0.45,22.5
2008-03-25,0,45.0,,0.45,0.0
2008-03-26,0,45.0,,0.45,0.0
2008-03-27,47,45.0,,0.45,21.150000000000002
2008-03-28,0,45.0,,0.45,0.0
2008-03-29,0,45.0,,0.45,0.0
2008-03-30,0,45.0,,0.45,0.0
2008-03-31,0,45.0,,0.45,0.0
2008-04-01,48,36.0,False,0.36,17.28
2008-04-02,49,36.0,,0.36,17.64
2008-04-03,0,36.0,,0.36,0.0
2008-04-04,0,36.0,,0.36,0.0
2008-04-05,0,36.0,,0.36,0.0
2008-04-06,0,36.0,,0.36,0.0
2008-04-07,98,36.0,,0.36,35.28
2008-04-08,49,36.0,,0.36,17.64
2008-04-09,0,36.0,,0.36,0.0
2008-04-10,0,36.0,,0.36,0.0
2008-04-11,0,36.0,,0.36,0.0
2008-04-12,0,36.0,,0.36,0.0
2008-04-13,0,36.0,,0.36,0.0
2008-04-14,0,36.0,,0.36,0.0
2008-04-15,0,36.0,,0.36,0.0
2008-04-16,0,36.0,,0.36,0.0
2008-04-17,0,36.0,,0.36,0.0
2008-04-18,54,36.0,,0.36,19.439999999999998
2008-04-19,0,36.0,,0.36,0.0
2008-04-20,0,36.0,,0.36,0.0
2008-04-21,100,36.0,,0.36,36.0
2008-04-22,48,36.0,,0.36,17.28
2008-04-23,50,36.0,,0.36,18.0
2008-04-24,0,36.0,,0.36,0.0
2008-04-25,0,36.0,,0.36,0.0
2008-04-26,0,36.0,,0.36,0.0
2008-04-27,0,36.0,,0.36,0.0
2008-04-28,0,36.0,,0.36,0.0
2008-04-29,48,36.0,,0.36,17.28
2008-04-30,0,36.0,,0.36,0.0
2008-05-01,0,22.0,False,0.22,0.0
2008-05-02,52,22.0,,0.22,11.44
2008-05-03,75,22.0,,0.22,16.5
2008-05-04,0,22.0,,0.22,0.0
2008-05-05,0,22.0,,0.22,0.0
2008-05-06,48,22.0,,0.22,10.56
2008-05-07,0,22.0,,0.22,0.0
2008-05-08,0,22.0,,0.22,0.0
2008-05-09,52,22.0,,0.22,11.44
2008-05-10,0,22.0,,0.22,0.0
2008-05-11,0,22.0,,0.22,0.0
2008-05-12,0,22.0,,0.22,0.0
2008-05-13,0,22.0,,0.22,0.0
2008-05-14,97,22.0,,0.22,21.34
2008-05-15,0,22.0,,0.22,0.0
2008-05-16,0,22.0,,0.22,0.0
2008-05-17,0,22.0,,0.22,0.0
2008-05-18,0,22.0,,0.22,0.0
2008-05-19,49,22.0,,0.22,10.78
2008-05-20,0,22.0,,0.22,0.0
2008-05-21,0,22.0,,0.22,0.0
2008-05-22,100,22.0,,0.22,22.0
2008-05-23,0,22.0,,0.22,0.0
2008-05-24,0,22.0,,0.22,0.0
2008-05-25,0,22.0,,0.22,0.0
2008-05-26,0,22.0,,0.22,0.0
2008-05-27,0,22.0,,0.22,0.0
2008-05-28,0,22.0,,0.22,0.0
2008-05-29,0,22.0,,0.22,0.0
2008-05-30,0,22.0,,0.22,0.0
2008-05-31,0,22.0,,0.22,0.0
2008-06-01,0,15.0,False,0.15,0.0
2008-06-02,0,15.0,,0.15,0.0
2008-06-03,0,15.0,,0.15,0.0
2008-06-04,0,15.0,,0.15,0.0
2008-06-05,63,15.0,,0.15,9.45
2008-06-06,0,15.0,,0.15,0.0
2008-06-07,0,15.0,,0.15,0.0
2008-06-08,100,15.0,,0.15,15.0
2008-06-09,0,15.0,,0.15,0.0
2008-06-10,63,15.0,,0.15,9.45
2008-06-11,0,15.0,,0.15,0.0
2008-06-12,0,15.0,,0.15,0.0
2008-06-13,0,15.0,,0.15,0.0
2008-06-14,0,15.0,,0.15,0.0
2008-06-15,0,15.0,,0.15,0.0
2008-06-16,0,15.0,,0.15,0.0
2008-06-17,0,15.0,,0.15,0.0
2008-06-18,0,15.0,,0.15,0.0
2008-06-19,0,15.0,,0.15,0.0
2008-06-20,0,15.0,,0.15,0.0
2008-06-21,0,15.0,,0.15,0.0
2008-06-22,0,15.0,,0.15,0.0
2008-06-23,64,15.0,,0.15,9.6
2008-06-24,65,15.0,,0.15,9.75
2008-06-25,0,15.0,,0.15,0.0
2008-06-26,67,15.0,,0.15,10.049999999999999
2008-06-27,0,15.0,,0.15,0.0
2008-06-28,0,15.0,,0.15,0.0
2008-06-29,0,15.0,,0.15,0.0
2008-06-30,65,15.0,,0.15,9.75
2008-07-01,0,28.0,False,0.28,0.0
2008-07-02,0,28.0,,0.28,0.0
2008-07-03,0,28.0,,0.28,0.0
2008-07-04,0,28.0,,0.28,0.0
2008-07-05,0,28.0,,0.28,0.0
2008-07-06,0,28.0,,0.28,0.0
2008-07-07,0,28.0,,0.28,0.0
2008-07-08,0,28.0,,0.28,0.0
2008-07-09,0,28.0,,0.28,0.0
2008-07-10,0,28.0,,0.28,0.0
2008-07-11,0,28.0,,0.28,0.0
2008-07-12,0,28.0,,0.28,0.0
2008-07-13,0,28.0,,0.28,0.0
