date,loan_unscaled,loan_monthly,isPartial,scale,loan
2010-05-03,95,63.0,,0.63,59.85
2010-05-04,92,63.0,,0.63,57.96
2010-05-05,93,63.0,,0.63,58.59
2010-05-06,80,63.0,,0.63,50.4
2010-05-07,88,63.0,,0.63,55.44
2010-05-08,59,63.0,,0.63,37.17
2010-05-09,64,63.0,,0.63,40.32
2010-05-10,92,63.0,,0.63,57.96
2010-05-11,92,63.0,,0.63,57.96
2010-05-12,84,63.0,,0.63,52.92
2010-05-13,86,63.0,,0.63,54.18
2010-05-14,92,63.0,,0.63,57.96
2010-05-15,62,63.0,,0.63,39.06
2010-05-16,50,63.0,,0.63,31.5
2010-05-17,94,63.0,,0.63,59.22
2010-05-18,91,63.0,,0.63,57.33
2010-05-19,85,63.0,,0.63,53.55
2010-05-20,92,63.0,,0.63,57.96
2010-05-21,91,63.0,,0.63,57.33
2010-05-22,73,63.0,,0.63,45.99
2010-05-23,60,63.0,,0.63,37.8
2010-05-24,82,63.0,,0.63,51.660000000000004
2010-05-25,94,63.0,,0.63,59.22
2010-05-26,100,63.0,,0.63,63.0
2010-05-27,83,63.0,,0.63,52.29
2010-05-28,87,63.0,,0.63,54.81
2010-05-29,61,63.0,,0.63,38.43
2010-05-30,64,63.0,,0.63,40.32
2010-05-31,62,63.0,,0.63,39.06
2010-06-01,92,66.0,False,0.66,60.720000000000006
2010-06-02,95,66.0,,0.66,62.7
2010-06-03,83,66.0,,0.66,54.78
2010-06-04,86,66.0,,0.66,56.760000000000005
2010-06-05,50,66.0,,0.66,33.0
2010-06-06,60,66.0,,0.66,39.6
2010-06-07,91,66.0,,0.66,60.06
2010-06-08,93,66.0,,0.66,61.38
2010-06-09,81,66.0,,0.66,53.46
2010-06-10,88,66.0,,0.66,58.080000000000005
2010-06-11,87,66.0,,0.66,57.42
2010-06-12,58,66.0,,0.66,38.28
2010-06-13,49,66.0,,0.66,32.34
2010-06-14,89,66.0,,0.66,58.74
2010-06-15,96,66.0,,0.66,63.36
2010-06-16,95,66.0,,0.66,62.7
2010-06-17,92,66.0,,0.66,60.720000000000006
2010-06-18,78,66.0,,0.66,51.480000000000004
2010-06-19,55,66.0,,0.66,36.300000000000004
2010-06-20,55,66.0,,0.66,36.300000000000004
2010-06-21,90,66.0,,0.66,59.400000000000006
2010-06-22,95,66.0,,0.66,62.7
2010-06-23,80,66.0,,0.66,52.800000000000004
2010-06-24,91,66.0,,0.66,60.06
2010-06-25,87,66.0,,0.66,57.42
2010-06-26,64,66.0,,0.66,42.24
2010-06-27,57,66.0,,0.66,37.620000000000005
2010-06-28,91,66.0,,0.66,60.06
2010-06-29,100,66.0,,0.66,66.0
2010-06-30,93,66.0,,0.66,61.38
2010-07-01,90,68.0,False,0.68,61.2
2010-07-02,78,68.0,,0.68,53.040000000000006
2010-07-03,59,68.0,,0.68,40.120000000000005
2010-07-04,49,68.0,,0.68,33.32
2010-07-05,62,68.0,,0.68,42.160000000000004
2010-07-06,92,68.0,,0.68,62.56
2010-07-07,88,68.0,,0.68,59.84
2010-07-08,85,68.0,,0.68,57.800000000000004
2010-07-09,85,68.0,,0.68,57.800000000000004
2010-07-10,66,68.0,,0.68,44.88
2010-07-11,52,68.0,,0.68,35.36
2010-07-12,92,68.0,,0.68,62.56
2010-07-13,98,68.0,,0.68,66.64
2010-07-14,88,68.0,,0.68,59.84
2010-07-15,95,68.0,,0.68,64.60000000000001
2010-07-16,89,68.0,,0.68,60.52
2010-07-17,60,68.0,,0.68,40.800000000000004
2010-07-18,58,68.0,,0.68,39.440000000000005
2010-07-19,96,68.0,,0.68,65.28
2010-07-20,100,68.0,,0.68,68.0
2010-07-21,98,68.0,,0.68,66.64
2010-07-22,91,68.0,,0.68,61.88
2010-07-23,84,68.0,,0.68,57.120000000000005
2010-07-24,63,68.0,,0.68,42.84
2010-07-25,56,68.0,,0.68,38.080000000000005
2010-07-26,92,68.0,,0.68,62.56
2010-07-27,97,68.0,,0.68,65.96000000000001
2010-07-28,91,68.0,,0.68,61.88
2010-07-29,90,68.0,,0.68,61.2
2010-07-30,92,68.0,,0.68,62.56
2010-07-31,68,68.0,,0.68,46.24
2010-08-01,59,68.0,False,0.68,40.120000000000005
2010-08-02,93,68.0,,0.68,63.24
2010-08-03,94,68.0,,0.68,63.92
2010-08-04,92,68.0,,0.68,62.56
2010-08-05,95,68.0,,0.68,64.60000000000001
2010-08-06,85,68.0,,0.68,57.800000000000004
2010-08-07,64,68.0,,0.68,43.52
2010-08-08,55,68.0,,0.68,37.400000000000006
2010-08-09,95,68.0,,0.68,64.60000000000001
2010-08-10,97,68.0,,0.68,65.96000000000001
2010-08-11,94,68.0,,0.68,63.92
2010-08-12,94,68.0,,0.68,63.92
2010-08-13,91,68.0,,0.68,61.88
2010-08-14,64,68.0,,0.68,43.52
2010-08-15,62,68.0,,0.68,42.160000000000004
2010-08-16,94,68.0,,0.68,63.92
2010-08-17,100,68.0,,0.68,68.0
2010-08-18,97,68.0,,0.68,65.96000000000001
2010-08-19,90,68.0,,0.68,61.2
2010-08-20,93,68.0,,0.68,63.24
2010-08-21,74,68.0,,0.68,50.32
2010-08-22,55,68.0,,0.68,37.400000000000006
2010-08-23,93,68.0,,0.68,63.24
2010-08-24,94,68.0,,0.68,63.92
2010-08-25,95,68.0,,0.68,64.60000000000001
2010-08-26,89,68.0,,0.68,60.52
2010-08-27,86,68.0,,0.68,58.480000000000004
2010-08-28,67,68.0,,0.68,45.56
2010-08-29,58,68.0,,0.68,39.440000000000005
2010-08-30,81,68.0,,0.68,55.080000000000005
2010-08-31,92,68.0,,0.68,62.56
2010-09-01,95,59.0,False,0.59,56.05
2010-09-02,97,59.0,,0.59,57.23
2010-09-03,89,59.0,,0.59,52.51
2010-09-04,70,59.0,,0.59,41.3
2010-09-05,51,59.0,,0.59,30.09
2010-09-06,67,59.0,,0.59,39.53
2010-09-07,93,59.0,,0.59,54.87
2010-09-08,96,59.0,,0.59,56.64
2010-09-09,95,59.0,,0.59,56.05
2010-09-10,93,59.0,,0.59,54.87
2010-09-11,63,59.0,,0.59,37.169999999999995
2010-09-12,53,59.0,,0.59,31.27
2010-09-13,97,59.0,,0.59,57.23
2010-09-14,92,59.0,,0.59,54.279999999999994
2010-09-15,100,59.0,,0.59,59.0
2010-09-16,97,59.0,,0.59,57.23
2010-09-17,91,59.0,,0.59,53.69
2010-09-18,66,59.0,,0.59,38.94
2010-09-19,56,59.0,,0.59,33.04
2010-09-20,91,59.0,,0.59,53.69
2010-09-21,93,59.0,,0.59,54.87
2010-09-22,92,59.0,,0.59,54.279999999999994
2010-09-23,88,59.0,,0.59,51.919999999999995
2010-09-24,88,59.0,,0.59,51.919999999999995
2010-09-25,67,59.0,,0.59,39.53
2010-09-26,54,59.0,,0.59,31.86
2010-09-27,88,59.0,,0.59,51.919999999999995
2010-09-28,95,59.0,,0.59,56.05
2010-09-29,89,59.0,,0.59,52.51
2010-09-30,91,59.0,,0.59,53.69
2010-10-01,92,55.0,False,0.55,50.6
2010-10-02,65,55.0,,0.55,35.75
2010-10-03,55,55.0,,0.55,30.250000000000004
2010-10-04,94,55.0,,0.55,51.7
2010-10-05,89,55.0,,0.55,48.95
2010-10-06,92,55.0,,0.55,50.6
2010-10-07,94,55.0,,0.55,51.7
2010-10-08,85,55.0,,0.55,46.75000000000001
2010-10-09,64,55.0,,0.55,35.2
2010-10-10,58,55.0,,0.55,31.900000000000002
2010-10-11,84,55.0,,0.55,46.2
2010-10-12,92,55.0,,0.55,50.6
2010-10-13,95,55.0,,0.55,52.25000000000001
2010-10-14,96,55.0,,0.55,52.800000000000004
2010-10-15,90,55.0,,0.55,49.50000000000001
2010-10-16,66,55.0,,0.55,36.300000000000004
2010-10-17,57,55.0,,0.55,31.35
2010-10-18,100,55.0,,0.55,55.00000000000001
2010-10-19,99,55.0,,0.55,54.45
2010-10-20,94,55.0,,0.55,51.7
2010-10-21,88,55.0,,0.55,48.400000000000006
2010-10-22,87,55.0,,0.55,47.85
2010-10-23,57,55.0,,0.55,31.35
2010-10-24,55,55.0,,0.55,30.250000000000004
2010-10-25,100,55.0,,0.55,55.00000000000001
2010-10-26,93,55.0,,0.55,51.150000000000006
2010-10-27,88,55.0,,0.55,48.400000000000006
2010-10-28,92,55.0,,0.55,50.6
2010-10-29,83,55.0,,0.55,45.650000000000006
2010-10-30,66,55.0,,0.55,36.300000000000004
2010-10-31,54,55.0,,0.55,29.700000000000003
2010-11-01,91,54.0,False,0.54,49.14
2010-11-02,94,54.0,,0.54,50.760000000000005
2010-11-03,90,54.0,,0.54,48.6
2010-11-04,86,54.0,,0.54,46.440000000000005
2010-11-05,91,54.0,,0.54,49.14
2010-11-06,65,54.0,,0.54,35.1
2010-11-07,59,54.0,,0.54,31.860000000000003
2010-11-08,88,54.0,,0.54,47.52
2010-11-09,98,54.0,,0.54,52.92
2010-11-10,93,54.0,,0.54,50.220000000000006
2010-11-11,79,54.0,,0.54,42.660000000000004
2010-11-12,87,54.0,,0.54,46.980000000000004
2010-11-13,67,54.0,,0.54,36.18
2010-11-14,63,54.0,,0.54,34.02
2010-11-15,100,54.0,,0.54,54.0
2010-11-16,97,54.0,,0.54,52.38
2010-11-17,95,54.0,,0.54,51.300000000000004
2010-11-18,84,54.0,,0.54,45.36
2010-11-19,83,54.0,,0.54,44.82
2010-11-20,64,54.0,,0.54,34.56
2010-11-21,56,54.0,,0.54,30.240000000000002
2010-11-22,86,54.0,,0.54,46.440000000000005
2010-11-23,83,54.0,,0.54,44.82
2010-11-24,75,54.0,,0.54,40.5
2010-11-25,44,54.0,,0.54,23.76
2010-11-26,63,54.0,,0.54,34.02
2010-11-27,66,54.0,,0.54,35.64
2010-11-28,65,54.0,,0.54,35.1
2010-11-29,88,54.0,,0.54,47.52
2010-11-30,90,54.0,,0.54,48.6
2010-12-01,100,51.0,False,0.51,51.0
2010-12-02,93,51.0,,0.51,47.43
2010-12-03,91,51.0,,0.51,46.410000000000004
2010-12-04,65,51.0,,0.51,33.15
2010-12-05,54,51.0,,0.51,27.54
2010-12-06,91,51.0,,0.51,46.410000000000004
2010-12-07,93,51.0,,0.51,47.43
2010-12-08,91,51.0,,0.51,46.410000000000004
2010-12-09,84,51.0,,0.51,42.84
2010-12-10,90,51.0,,0.51,45.9
2010-12-11,58,51.0,,0.51,29.580000000000002
2010-12-12,55,51.0,,0.51,28.05
2010-12-13,89,51.0,,0.51,45.39
2010-12-14,89,51.0,,0.51,45.39
2010-12-15,92,51.0,,0.51,46.92
2010-12-16,84,51.0,,0.51,42.84
2010-12-17,78,51.0,,0.51,39.78
2010-12-18,64,51.0,,0.51,32.64
2010-12-19,61,51.0,,0.51,31.11
2010-12-20,89,51.0,,0.51,45.39
2010-12-21,90,51.0,,0.51,45.9
2010-12-22,83,51.0,,0.51,42.33
2010-12-23,84,51.0,,0.51,42.84
2010-12-24,47,51.0,,0.51,23.97
2010-12-25,40,51.0,,0.51,20.4
2010-12-26,49,51.0,,0.51,24.990000000000002
2010-12-27,87,51.0,,0.51,44.37
2010-12-28,99,51.0,,0.51,50.49
2010-12-29,93,51.0,,0.51,47.43
2010-12-30,98,51.0,,0.51,49.980000000000004
2010-12-31,78,51.0,,0.51,39.78
2011-01-01,53,66.0,False,0.66,34.980000000000004
2011-01-02,62,66.0,,0.66,40.92
2011-01-03,99,66.0,,0.66,65.34
2011-01-04,100,66.0,,0.66,66.0
2011-01-05,98,66.0,,0.66,64.68
2011-01-06,89,66.0,,0.66,58.74
2011-01-07,94,66.0,,0.66,62.040000000000006
2011-01-08,76,66.0,,0.66,50.160000000000004
2011-01-09,59,66.0,,0.66,38.940000000000005
2011-01-10,90,66.0,,0.66,59.400000000000006
2011-01-11,92,66.0,,0.66,60.720000000000006
2011-01-12,93,66.0,,0.66,61.38
2011-01-13,92,66.0,,0.66,60.720000000000006
2011-01-14,99,66.0,,0.66,65.34
2011-01-15,79,66.0,,0.66,52.14
2011-01-16,67,66.0,,0.66,44.22
2011-01-17,82,66.0,,0.66,54.120000000000005
2011-01-18,95,66.0,,0.66,62.7
2011-01-19,100,66.0,,0.66,66.0
2011-01-20,96,66.0,,0.66,63.36
2011-01-21,99,66.0,,0.66,65.34
2011-01-22,77,66.0,,0.66,50.82
2011-01-23,68,66.0,,0.66,44.88
2011-01-24,98,66.0,,0.66,64.68
2011-01-25,97,66.0,,0.66,64.02
2011-01-26,99,66.0,,0.66,65.34
2011-01-27,92,66.0,,0.66,60.720000000000006
2011-01-28,95,66.0,,0.66,62.7
2011-01-29,83,66.0,,0.66,54.78
2011-01-30,78,66.0,,0.66,51.480000000000004
2011-01-31,98,66.0,,0.66,64.68
2011-02-01,86,63.0,False,0.63,54.18
2011-02-02,88,63.0,,0.63,55.44
2011-02-03,80,63.0,,0.63,50.4
2011-02-04,85,63.0,,0.63,53.55
2011-02-05,64,63.0,,0.63,40.32
2011-02-06,63,63.0,,0.63,39.69
2011-02-07,76,63.0,,0.63,47.88
2011-02-08,84,63.0,,0.63,52.92
2011-02-09,87,63.0,,0.63,54.81
2011-02-10,90,63.0,,0.63,56.7
2011-02-11,76,63.0,,0.63,47.88
2011-02-12,69,63.0,,0.63,43.47
2011-02-13,64,63.0,,0.63,40.32
2011-02-14,77,63.0,,0.63,48.51
2011-02-15,84,63.0,,0.63,52.92
2011-02-16,100,63.0,,0.63,63.0
2011-02-17,91,63.0,,0.63,57.33
2011-02-18,87,63.0,,0.63,54.81
2011-02-19,71,63.0,,0.63,44.73
2011-02-20,58,63.0,,0.63,36.54
2011-02-21,87,63.0,,0.63,54.81
2011-02-22,86,63.0,,0.63,54.18
2011-02-23,85,63.0,,0.63,53.55
2011-02-24,80,63.0,,0.63,50.4
2011-02-25,84,63.0,,0.63,52.92
2011-02-26,69,63.0,,0.63,43.47
2011-02-27,65,63.0,,0.63,40.95
2011-02-28,90,63.0,,0.63,56.7
2011-03-01,89,63.0,False,0.63,56.07
2011-03-02,88,63.0,,0.63,55.44
2011-03-03,84,63.0,,0.63,52.92
2011-03-04,86,63.0,,0.63,54.18
2011-03-05,77,63.0,,0.63,48.51
2011-03-06,66,63.0,,0.63,41.58
2011-03-07,84,63.0,,0.63,52.92
2011-03-08,96,63.0,,0.63,60.480000000000004
2011-03-09,85,63.0,,0.63,53.55
2011-03-10,88,63.0,,0.63,55.44
2011-03-11,77,63.0,,0.63,48.51
2011-03-12,60,63.0,,0.63,37.8
2011-03-13,55,63.0,,0.63,34.65
2011-03-14,90,63.0,,0.63,56.7
2011-03-15,88,63.0,,0.63,55.44
2011-03-16,81,63.0,,0.63,51.03
2011-03-17,84,63.0,,0.63,52.92
2011-03-18,83,63.0,,0.63,52.29
2011-03-19,66,63.0,,0.63,41.58
2011-03-20,64,63.0,,0.63,40.32
2011-03-21,96,63.0,,0.63,60.480000000000004
2011-03-22,93,63.0,,0.63,58.59
2011-03-23,85,63.0,,0.63,53.55
2011-03-24,79,63.0,,0.63,49.77
2011-03-25,89,63.0,,0.63,56.07
2011-03-26,70,63.0,,0.63,44.1
2011-03-27,65,63.0,,0.63,40.95
2011-03-28,100,63.0,,0.63,63.0
2011-03-29,93,63.0,,0.63,58.59
2011-03-30,82,63.0,,0.63,51.660000000000004
2011-03-31,93,63.0,,0.63,58.59
2011-04-01,88,63.0,False,0.63,55.44
2011-04-02,73,63.0,,0.63,45.99
2011-04-03,66,63.0,,0.63,41.58
2011-04-04,91,63.0,,0.63,57.33
2011-04-05,98,63.0,,0.63,61.74
2011-04-06,95,63.0,,0.63,59.85
2011-04-07,90,63.0,,0.63,56.7
2011-04-08,84,63.0,,0.63,52.92
2011-04-09,65,63.0,,0.63,40.95
2011-04-10,68,63.0,,0.63,42.84
2011-04-11,93,63.0,,0.63,58.59
2011-04-12,96,63.0,,0.63,60.480000000000004
2011-04-13,100,63.0,,0.63,63.0
2011-04-14,97,63.0,,0.63,61.11
2011-04-15,95,63.0,,0.63,59.85
2011-04-16,66,63.0,,0.63,41.58
2011-04-17,67,63.0,,0.63,42.21
2011-04-18,100,63.0,,0.63,63.0
2011-04-19,100,63.0,,0.63,63.0
2011-04-20,85,63.0,,0.63,53.55
2011-04-21,89,63.0,,0.63,56.07
2011-04-22,78,63.0,,0.63,49.14
2011-04-23,64,63.0,,0.63,40.32
2011-04-24,57,63.0,,0.63,35.910000000000004
2011-04-25,88,63.0,,0.63,55.44
2011-04-26,97,63.0,,0.63,61.11
2011-04-27,92,63.0,,0.63,57.96
2011-04-28,83,63.0,,0.63,52.29
2011-04-29,82,63.0,,0.63,51.660000000000004
2011-04-30,65,63.0,,0.63,40.95
2011-05-01,55,65.0,False,0.65,35.75
2011-05-02,82,65.0,,0.65,53.300000000000004
2011-05-03,81,65.0,,0.65,52.65
2011-05-04,78,65.0,,0.65,50.7
2011-05-05,75,65.0,,0.65,48.75
2011-05-06,74,65.0,,0.65,48.1
2011-05-07,54,65.0,,0.65,35.1
2011-05-08,53,65.0,,0.65,34.45
2011-05-09,90,65.0,,0.65,58.5
2011-05-10,84,65.0,,0.65,54.6
2011-05-11,82,65.0,,0.65,53.300000000000004
2011-05-12,80,65.0,,0.65,52.0
2011-05-13,81,65.0,,0.65,52.65
2011-05-14,60,65.0,,0.65,39.0
2011-05-15,55,65.0,,0.65,35.75
2011-05-16,100,65.0,,0.65,65.0
2011-05-17,81,65.0,,0.65,52.65
2011-05-18,83,65.0,,0.65,53.95
2011-05-19,80,65.0,,0.65,52.0
2011-05-20,80,65.0,,0.65,52.0
2011-05-21,59,65.0,,0.65,38.35
2011-05-22,57,65.0,,0.65,37.050000000000004
2011-05-23,87,65.0,,0.65,56.550000000000004
2011-05-24,84,65.0,,0.65,54.6
2011-05-25,79,65.0,,0.65,51.35
2011-05-26,81,65.0,,0.65,52.65
2011-05-27,83,65.0,,0.65,53.95
2011-05-28,73,65.0,,0.65,47.45
2011-05-29,52,65.0,,0.65,33.800000000000004
2011-05-30,59,65.0,,0.65,38.35
2011-05-31,86,65.0,,0.65,55.9
2011-06-01,94,66.0,False,0.66,62.040000000000006
2011-06-02,94,66.0,,0.66,62.040000000000006
2011-06-03,93,66.0,,0.66,61.38
2011-06-04,65,66.0,,0.66,42.9
2011-06-05,62,66.0,,0.66,40.92
2011-06-06,88,66.0,,0.66,58.080000000000005
2011-06-07,100,66.0,,0.66,66.0
2011-06-08,93,66.0,,0.66,61.38
2011-06-09,90,66.0,,0.66,59.400000000000006
2011-06-10,84,66.0,,0.66,55.440000000000005
2011-06-11,66,66.0,,0.66,43.56
2011-06-12,66,66.0,,0.66,43.56
2011-06-13,93,66.0,,0.66,61.38
2011-06-14,93,66.0,,0.66,61.38
2011-06-15,100,66.0,,0.66,66.0
2011-06-16,90,66.0,,0.66,59.400000000000006
2011-06-17,90,66.0,,0.66,59.400000000000006
2011-06-18,62,66.0,,0.66,40.92
2011-06-19,54,66.0,,0.66,35.64
2011-06-20,99,66.0,,0.66,65.34
2011-06-21,91,66.0,,0.66,60.06
2011-06-22,93,66.0,,0.66,61.38
2011-06-23,94,66.0,,0.66,62.040000000000006
2011-06-24,85,66.0,,0.66,56.1
2011-06-25,71,66.0,,0.66,46.86
2011-06-26,60,66.0,,0.66,39.6
2011-06-27,90,66.0,,0.66,59.400000000000006
2011-06-28,94,66.0,,0.66,62.040000000000006
2011-06-29,98,66.0,,0.66,64.68
2011-06-30,98,66.0,,0.66,64.68
2011-07-01,78,68.0,False,0.68,53.040000000000006
2011-07-02,60,68.0,,0.68,40.800000000000004
2011-07-03,46,68.0,,0.68,31.28
2011-07-04,53,68.0,,0.68,36.04
2011-07-05,88,68.0,,0.68,59.84
2011-07-06,91,68.0,,0.68,61.88
2011-07-07,89,68.0,,0.68,60.52
2011-07-08,89,68.0,,0.68,60.52
2011-07-09,64,68.0,,0.68,43.52
2011-07-10,60,68.0,,0.68,40.800000000000004
2011-07-11,97,68.0,,0.68,65.96000000000001
2011-07-12,93,68.0,,0.68,63.24
2011-07-13,91,68.0,,0.68,61.88
2011-07-14,85,68.0,,0.68,57.800000000000004
2011-07-15,92,68.0,,0.68,62.56
2011-07-16,66,68.0,,0.68,44.88
2011-07-17,58,68.0,,0.68,39.440000000000005
2011-07-18,94,68.0,,0.68,63.92
2011-07-19,89,68.0,,0.68,60.52
2011-07-20,89,68.0,,0.68,60.52
2011-07-21,100,68.0,,0.68,68.0
2011-07-22,84,68.0,,0.68,57.120000000000005
2011-07-23,60,68.0,,0.68,40.800000000000004
2011-07-24,58,68.0,,0.68,39.440000000000005
2011-07-25,80,68.0,,0.68,54.400000000000006
2011-07-26,92,68.0,,0.68,62.56
2011-07-27,93,68.0,,0.68,63.24
2011-07-28,87,68.0,,0.68,59.160000000000004
2011-07-29,87,68.0,,0.68,59.160000000000004
2011-07-30,68,68.0,,0.68,46.24
2011-07-31,59,68.0,,0.68,40.120000000000005
2011-08-01,93,71.0,False,0.71,66.03
2011-08-02,96,71.0,,0.71,68.16
2011-08-03,93,71.0,,0.71,66.03
2011-08-04,96,71.0,,0.71,68.16
2011-08-05,86,71.0,,0.71,61.059999999999995
2011-08-06,71,71.0,,0.71,50.41
2011-08-07,60,71.0,,0.71,42.599999999999994
2011-08-08,95,71.0,,0.71,67.45
2011-08-09,97,71.0,,0.71,68.86999999999999
2011-08-10,94,71.0,,0.71,66.74
2011-08-11,98,71.0,,0.71,69.58
2011-08-12,87,71.0,,0.71,61.769999999999996
2011-08-13,64,71.0,,0.71,45.44
2011-08-14,60,71.0,,0.71,42.599999999999994
2011-08-15,100,71.0,,0.71,71.0
2011-08-16,96,71.0,,0.71,68.16
2011-08-17,93,71.0,,0.71,66.03
2011-08-18,93,71.0,,0.71,66.03
2011-08-19,91,71.0,,0.71,64.61
2011-08-20,69,71.0,,0.71,48.989999999999995
2011-08-21,61,71.0,,0.71,43.309999999999995
2011-08-22,100,71.0,,0.71,71.0
2011-08-23,91,71.0,,0.71,64.61
2011-08-24,87,71.0,,0.71,61.769999999999996
2011-08-25,86,71.0,,0.71,61.059999999999995
2011-08-26,78,71.0,,0.71,55.379999999999995
2011-08-27,60,71.0,,0.71,42.599999999999994
2011-08-28,52,71.0,,0.71,36.92
2011-08-29,82,71.0,,0.71,58.22
2011-08-30,84,71.0,,0.71,59.64
2011-08-31,88,71.0,,0.71,62.48
2011-09-01,91,62.0,False,0.62,56.42
2011-09-02,86,62.0,,0.62,53.32
2011-09-03,65,62.0,,0.62,40.3
2011-09-04,57,62.0,,0.62,35.339999999999996
2011-09-05,65,62.0,,0.62,40.3
2011-09-06,89,62.0,,0.62,55.18
2011-09-07,100,62.0,,0.62,62.0
2011-09-08,87,62.0,,0.62,53.94
2011-09-09,82,62.0,,0.62,50.839999999999996
2011-09-10,60,62.0,,0.62,37.2
2011-09-11,48,62.0,,0.62,29.759999999999998
2011-09-12,87,62.0,,0.62,53.94
2011-09-13,94,62.0,,0.62,58.28
2011-09-14,91,62.0,,0.62,56.42
2011-09-15,85,62.0,,0.62,52.7
2011-09-16,88,62.0,,0.62,54.56
2011-09-17,63,62.0,,0.62,39.06
2011-09-18,57,62.0,,0.62,35.339999999999996
2011-09-19,91,62.0,,0.62,56.42
2011-09-20,86,62.0,,0.62,53.32
2011-09-21,91,62.0,,0.62,56.42
2011-09-22,88,62.0,,0.62,54.56
2011-09-23,86,62.0,,0.62,53.32
2011-09-24,61,62.0,,0.62,37.82
2011-09-25,56,62.0,,0.62,34.72
2011-09-26,85,62.0,,0.62,52.7
2011-09-27,85,62.0,,0.62,52.7
2011-09-28,86,62.0,,0.62,53.32
2011-09-29,95,62.0,,0.62,58.9
2011-09-30,88,62.0,,0.62,54.56
2011-10-01,52,66.0,False,0.66,34.32
2011-10-02,44,66.0,,0.66,29.040000000000003
2011-10-03,66,66.0,,0.66,43.56
2011-10-04,65,66.0,,0.66,42.9
2011-10-05,70,66.0,,0.66,46.2
2011-10-06,65,66.0,,0.66,42.9
2011-10-07,62,66.0,,0.66,40.92
2011-10-08,46,66.0,,0.66,30.360000000000003
2011-10-09,43,66.0,,0.66,28.380000000000003
2011-10-10,66,66.0,,0.66,43.56
2011-10-11,74,66.0,,0.66,48.84
2011-10-12,71,66.0,,0.66,46.86
2011-10-13,67,66.0,,0.66,44.22
2011-10-14,64,66.0,,0.66,42.24
2011-10-15,47,66.0,,0.66,31.020000000000003
2011-10-16,40,66.0,,0.66,26.400000000000002
2011-10-17,66,66.0,,0.66,43.56
2011-10-18,65,66.0,,0.66,42.9
2011-10-19,73,66.0,,0.66,48.18
2011-10-20,65,66.0,,0.66,42.9
2011-10-21,65,66.0,,0.66,42.9
2011-10-22,53,66.0,,0.66,34.980000000000004
2011-10-23,42,66.0,,0.66,27.720000000000002
2011-10-24,71,66.0,,0.66,46.86
2011-10-25,77,66.0,,0.66,50.82
2011-10-26,100,66.0,,0.66,66.0
2011-10-27,86,66.0,,0.66,56.760000000000005
2011-10-28,72,66.0,,0.66,47.52
2011-10-29,53,66.0,,0.66,34.980000000000004
2011-10-30,43,66.0,,0.66,28.380000000000003
2011-10-31,69,66.0,,0.66,45.54
2011-11-01,100,59.0,False,0.59,59.0
2011-11-02,100,59.0,,0.59,59.0
2011-11-03,94,59.0,,0.59,55.459999999999994
2011-11-04,95,59.0,,0.59,56.05
2011-11-05,67,59.0,,0.59,39.53
2011-11-06,55,59.0,,0.59,32.449999999999996
2011-11-07,87,59.0,,0.59,51.33
2011-11-08,92,59.0,,0.59,54.279999999999994
2011-11-09,89,59.0,,0.59,52.51
2011-11-10,91,59.0,,0.59,53.69
2011-11-11,74,59.0,,0.59,43.66
2011-11-12,67,59.0,,0.59,39.53
2011-11-13,55,59.0,,0.59,32.449999999999996
2011-11-14,88,59.0,,0.59,51.919999999999995
2011-11-15,90,59.0,,0.59,53.099999999999994
2011-11-16,94,59.0,,0.59,55.459999999999994
2011-11-17,91,59.0,,0.59,53.69
2011-11-18,92,59.0,,0.59,54.279999999999994
2011-11-19,70,59.0,,0.59,41.3
2011-11-20,62,59.0,,0.59,36.58
2011-11-21,86,59.0,,0.59,50.739999999999995
2011-11-22,85,59.0,,0.59,50.15
2011-11-23,80,59.0,,0.59,47.199999999999996
2011-11-24,43,59.0,,0.59,25.369999999999997
2011-11-25,59,59.0,,0.59,34.809999999999995
2011-11-26,58,59.0,,0.59,34.22
2011-11-27,62,59.0,,0.59,36.58
2011-11-28,87,59.0,,0.59,51.33
2011-11-29,93,59.0,,0.59,54.87
2011-11-30,95,59.0,,0.59,56.05
2011-12-01,96,55.0,False,0.55,52.800000000000004
2011-12-02,94,55.0,,0.55,51.7
2011-12-03,69,55.0,,0.55,37.95
2011-12-04,56,55.0,,0.55,30.800000000000004
2011-12-05,90,55.0,,0.55,49.50000000000001
2011-12-06,93,55.0,,0.55,51.150000000000006
2011-12-07,90,55.0,,0.55,49.50000000000001
2011-12-08,87,55.0,,0.55,47.85
2011-12-09,88,55.0,,0.55,48.400000000000006
2011-12-10,66,55.0,,0.55,36.300000000000004
2011-12-11,58,55.0,,0.55,31.900000000000002
2011-12-12,86,55.0,,0.55,47.300000000000004
2011-12-13,90,55.0,,0.55,49.50000000000001
2011-12-14,84,55.0,,0.55,46.2
2011-12-15,85,55.0,,0.55,46.75000000000001
2011-12-16,85,55.0,,0.55,46.75000000000001
2011-12-17,74,55.0,,0.55,40.7
2011-12-18,52,55.0,,0.55,28.6
2011-12-19,88,55.0,,0.55,48.400000000000006
2011-12-20,90,55.0,,0.55,49.50000000000001
2011-12-21,89,55.0,,0.55,48.95
2011-12-22,78,55.0,,0.55,42.900000000000006
2011-12-23,76,55.0,,0.55,41.800000000000004
2011-12-24,48,55.0,,0.55,26.400000000000002
2011-12-25,34,55.0,,0.55,18.700000000000003
2011-12-26,59,55.0,,0.55,32.45
