date,cost center_unscaled,cost center_monthly,isPartial,scale,cost center
2010-07-30,57,64.0,,0.64,36.480000000000004
2010-07-31,50,64.0,,0.64,32.0
2010-08-01,25,69.0,False,0.69,17.25
2010-08-02,47,69.0,,0.69,32.43
2010-08-03,29,69.0,,0.69,20.009999999999998
2010-08-04,59,69.0,,0.69,40.709999999999994
2010-08-05,36,69.0,,0.69,24.839999999999996
2010-08-06,19,69.0,,0.69,13.11
2010-08-07,67,69.0,,0.69,46.23
2010-08-08,50,69.0,,0.69,34.5
2010-08-09,100,69.0,,0.69,69.0
2010-08-10,52,69.0,,0.69,35.879999999999995
2010-08-11,23,69.0,,0.69,15.87
2010-08-12,36,69.0,,0.69,24.839999999999996
2010-08-13,43,69.0,,0.69,29.669999999999998
2010-08-14,41,69.0,,0.69,28.29
2010-08-15,42,69.0,,0.69,28.979999999999997
2010-08-16,47,69.0,,0.69,32.43
2010-08-17,46,69.0,,0.69,31.74
2010-08-18,40,69.0,,0.69,27.599999999999998
2010-08-19,24,69.0,,0.69,16.56
2010-08-20,43,69.0,,0.69,29.669999999999998
2010-08-21,48,69.0,,0.69,33.12
2010-08-22,16,69.0,,0.69,11.04
2010-08-23,74,69.0,,0.69,51.059999999999995
2010-08-24,50,69.0,,0.69,34.5
2010-08-25,29,69.0,,0.69,20.009999999999998
2010-08-26,71,69.0,,0.69,48.989999999999995
2010-08-27,6,69.0,,0.69,4.14
2010-08-28,40,69.0,,0.69,27.599999999999998
2010-08-29,32,69.0,,0.69,22.08
2010-08-30,28,69.0,,0.69,19.32
2010-08-31,55,69.0,,0.69,37.949999999999996
2010-09-01,51,62.0,False,0.62,31.62
2010-09-02,61,62.0,,0.62,37.82
2010-09-03,50,62.0,,0.62,31.0
2010-09-04,46,62.0,,0.62,28.52
2010-09-05,41,62.0,,0.62,25.419999999999998
2010-09-06,24,62.0,,0.62,14.879999999999999
2010-09-07,60,62.0,,0.62,37.2
2010-09-08,59,62.0,,0.62,36.58
2010-09-09,73,62.0,,0.62,45.26
2010-09-10,48,62.0,,0.62,29.759999999999998
2010-09-11,50,62.0,,0.62,31.0
2010-09-12,25,62.0,,0.62,15.5
2010-09-13,63,62.0,,0.62,39.06
2010-09-14,36,62.0,,0.62,22.32
2010-09-15,82,62.0,,0.62,50.839999999999996
2010-09-16,51,62.0,,0.62,31.62
2010-09-17,68,62.0,,0.62,42.16
2010-09-18,45,62.0,,0.62,27.9
2010-09-19,51,62.0,,0.62,31.62
2010-09-20,100,62.0,,0.62,62.0
2010-09-21,63,62.0,,0.62,39.06
2010-09-22,72,62.0,,0.62,44.64
2010-09-23,58,62.0,,0.62,35.96
2010-09-24,24,62.0,,0.62,14.879999999999999
2010-09-25,32,62.0,,0.62,19.84
2010-09-26,37,62.0,,0.62,22.94
2010-09-27,80,62.0,,0.62,49.6
2010-09-28,70,62.0,,0.62,43.4
2010-09-29,89,62.0,,0.62,55.18
2010-09-30,62,62.0,,0.62,38.44
2010-10-01,93,65.0,False,0.65,60.45
2010-10-02,23,65.0,,0.65,14.950000000000001
2010-10-03,100,65.0,,0.65,65.0
2010-10-04,24,65.0,,0.65,15.600000000000001
2010-10-05,47,65.0,,0.65,30.55
2010-10-06,74,65.0,,0.65,48.1
2010-10-07,88,65.0,,0.65,57.2
2010-10-08,34,65.0,,0.65,22.1
2010-10-09,34,65.0,,0.65,22.1
2010-10-10,68,65.0,,0.65,44.2
2010-10-11,50,65.0,,0.65,32.5
2010-10-12,92,65.0,,0.65,59.800000000000004
2010-10-13,24,65.0,,0.65,15.600000000000001
2010-10-14,80,65.0,,0.65,52.0
2010-10-15,76,65.0,,0.65,49.4
2010-10-16,22,65.0,,0.65,14.3
2010-10-17,33,65.0,,0.65,21.45
2010-10-18,47,65.0,,0.65,30.55
2010-10-19,62,65.0,,0.65,40.300000000000004
2010-10-20,63,65.0,,0.65,40.95
2010-10-21,55,65.0,,0.65,35.75
2010-10-22,25,65.0,,0.65,16.25
2010-10-23,22,65.0,,0.65,14.3
2010-10-24,32,65.0,,0.65,20.8
2010-10-25,54,65.0,,0.65,35.1
2010-10-26,76,65.0,,0.65,49.4
2010-10-27,55,65.0,,0.65,35.75
2010-10-28,48,65.0,,0.65,31.200000000000003
2010-10-29,59,65.0,,0.65,38.35
2010-10-30,44,65.0,,0.65,28.6
2010-10-31,12,65.0,,0.65,7.800000000000001
2010-11-01,55,68.0,False,0.68,37.400000000000006
2010-11-02,59,68.0,,0.68,40.120000000000005
2010-11-03,36,68.0,,0.68,24.48
2010-11-04,82,68.0,,0.68,55.760000000000005
2010-11-05,57,68.0,,0.68,38.760000000000005
2010-11-06,85,68.0,,0.68,57.800000000000004
2010-11-07,63,68.0,,0.68,42.84
2010-11-08,69,68.0,,0.68,46.92
2010-11-09,53,68.0,,0.68,36.04
2010-11-10,99,68.0,,0.68,67.32000000000001
2010-11-11,64,68.0,,0.68,43.52
2010-11-12,66,68.0,,0.68,44.88
2010-11-13,86,68.0,,0.68,58.480000000000004
2010-11-14,21,68.0,,0.68,14.280000000000001
2010-11-15,100,68.0,,0.68,68.0
2010-11-16,59,68.0,,0.68,40.120000000000005
2010-11-17,45,68.0,,0.68,30.6
2010-11-18,61,68.0,,0.68,41.480000000000004
2010-11-19,57,68.0,,0.68,38.760000000000005
2010-11-20,52,68.0,,0.68,35.36
2010-11-21,52,68.0,,0.68,35.36
2010-11-22,75,68.0,,0.68,51.00000000000001
2010-11-23,76,68.0,,0.68,51.68000000000001
2010-11-24,58,68.0,,0.68,39.440000000000005
2010-11-25,43,68.0,,0.68,29.240000000000002
2010-11-26,50,68.0,,0.68,34.0
2010-11-27,42,68.0,,0.68,28.560000000000002
2010-11-28,43,68.0,,0.68,29.240000000000002
2010-11-29,73,68.0,,0.68,49.64
2010-11-30,50,68.0,,0.68,34.0
2010-12-01,61,66.0,False,0.66,40.260000000000005
2010-12-02,63,66.0,,0.66,41.580000000000005
2010-12-03,78,66.0,,0.66,51.480000000000004
2010-12-04,100,66.0,,0.66,66.0
2010-12-05,48,66.0,,0.66,31.68
2010-12-06,62,66.0,,0.66,40.92
2010-12-07,66,66.0,,0.66,43.56
2010-12-08,63,66.0,,0.66,41.580000000000005
2010-12-09,84,66.0,,0.66,55.440000000000005
2010-12-10,58,66.0,,0.66,38.28
2010-12-11,22,66.0,,0.66,14.520000000000001
2010-12-12,43,66.0,,0.66,28.380000000000003
2010-12-13,51,66.0,,0.66,33.660000000000004
2010-12-14,89,66.0,,0.66,58.74
2010-12-15,84,66.0,,0.66,55.440000000000005
2010-12-16,74,66.0,,0.66,48.84
2010-12-17,78,66.0,,0.66,51.480000000000004
2010-12-18,50,66.0,,0.66,33.0
2010-12-19,34,66.0,,0.66,22.44
2010-12-20,68,66.0,,0.66,44.88
2010-12-21,63,66.0,,0.66,41.580000000000005
2010-12-22,40,66.0,,0.66,26.400000000000002
2010-12-23,43,66.0,,0.66,28.380000000000003
2010-12-24,18,66.0,,0.66,11.88
2010-12-25,21,66.0,,0.66,13.860000000000001
2010-12-26,31,66.0,,0.66,20.46
2010-12-27,33,66.0,,0.66,21.78
2010-12-28,68,66.0,,0.66,44.88
2010-12-29,58,66.0,,0.66,38.28
2010-12-30,51,66.0,,0.66,33.660000000000004
2010-12-31,53,66.0,,0.66,34.980000000000004
2011-01-01,60,84.0,False,0.84,50.4
2011-01-02,56,84.0,,0.84,47.04
2011-01-03,68,84.0,,0.84,57.12
2011-01-04,72,84.0,,0.84,60.48
2011-01-05,60,84.0,,0.84,50.4
2011-01-06,67,84.0,,0.84,56.28
2011-01-07,52,84.0,,0.84,43.68
2011-01-08,50,84.0,,0.84,42.0
2011-01-09,40,84.0,,0.84,33.6
2011-01-10,70,84.0,,0.84,58.8
2011-01-11,54,84.0,,0.84,45.36
2011-01-12,77,84.0,,0.84,64.67999999999999
2011-01-13,57,84.0,,0.84,47.879999999999995
2011-01-14,56,84.0,,0.84,47.04
2011-01-15,54,84.0,,0.84,45.36
2011-01-16,41,84.0,,0.84,34.44
2011-01-17,70,84.0,,0.84,58.8
2011-01-18,68,84.0,,0.84,57.12
2011-01-19,69,84.0,,0.84,57.96
2011-01-20,67,84.0,,0.84,56.28
2011-01-21,100,84.0,,0.84,84.0
2011-01-22,69,84.0,,0.84,57.96
2011-01-23,43,84.0,,0.84,36.12
2011-01-24,36,84.0,,0.84,30.24
2011-01-25,73,84.0,,0.84,61.32
2011-01-26,40,84.0,,0.84,33.6
2011-01-27,79,84.0,,0.84,66.36
2011-01-28,42,84.0,,0.84,35.28
2011-01-29,45,84.0,,0.84,37.8
2011-01-30,54,84.0,,0.84,45.36
2011-01-31,60,84.0,,0.84,50.4
2011-02-01,63,86.0,False,0.86,54.18
2011-02-02,66,86.0,,0.86,56.76
2011-02-03,76,86.0,,0.86,65.36
2011-02-04,48,86.0,,0.86,41.28
2011-02-05,52,86.0,,0.86,44.72
2011-02-06,59,86.0,,0.86,50.74
2011-02-07,41,86.0,,0.86,35.26
2011-02-08,67,86.0,,0.86,57.62
2011-02-09,93,86.0,,0.86,79.98
2011-02-10,58,86.0,,0.86,49.88
2011-02-11,33,86.0,,0.86,28.38
2011-02-12,75,86.0,,0.86,64.5
2011-02-13,97,86.0,,0.86,83.42
2011-02-14,70,86.0,,0.86,60.199999999999996
2011-02-15,58,86.0,,0.86,49.88
2011-02-16,94,86.0,,0.86,80.84
2011-02-17,96,86.0,,0.86,82.56
2011-02-18,77,86.0,,0.86,66.22
2011-02-19,34,86.0,,0.86,29.24
2011-02-20,27,86.0,,0.86,23.22
2011-02-21,49,86.0,,0.86,42.14
2011-02-22,78,86.0,,0.86,67.08
2011-02-23,58,86.0,,0.86,49.88
2011-02-24,100,86.0,,0.86,86.0
2011-02-25,60,86.0,,0.86,51.6
2011-02-26,53,86.0,,0.86,45.58
2011-02-27,34,86.0,,0.86,29.24
2011-02-28,71,86.0,,0.86,61.06
2011-03-01,77,89.0,False,0.89,68.53
2011-03-02,91,89.0,,0.89,80.99
2011-03-03,100,89.0,,0.89,89.0
2011-03-04,73,89.0,,0.89,64.97
2011-03-05,63,89.0,,0.89,56.07
2011-03-06,31,89.0,,0.89,27.59
2011-03-07,86,89.0,,0.89,76.54
2011-03-08,53,89.0,,0.89,47.17
2011-03-09,75,89.0,,0.89,66.75
2011-03-10,54,89.0,,0.89,48.06
2011-03-11,59,89.0,,0.89,52.51
2011-03-12,75,89.0,,0.89,66.75
2011-03-13,46,89.0,,0.89,40.94
2011-03-14,52,89.0,,0.89,46.28
2011-03-15,79,89.0,,0.89,70.31
2011-03-16,51,89.0,,0.89,45.39
2011-03-17,54,89.0,,0.89,48.06
2011-03-18,60,89.0,,0.89,53.4
2011-03-19,78,89.0,,0.89,69.42
2011-03-20,67,89.0,,0.89,59.63
2011-03-21,45,89.0,,0.89,40.05
2011-03-22,56,89.0,,0.89,49.84
2011-03-23,64,89.0,,0.89,56.96
2011-03-24,70,89.0,,0.89,62.300000000000004
2011-03-25,62,89.0,,0.89,55.18
2011-03-26,87,89.0,,0.89,77.43
2011-03-27,65,89.0,,0.89,57.85
2011-03-28,79,89.0,,0.89,70.31
2011-03-29,77,89.0,,0.89,68.53
2011-03-30,69,89.0,,0.89,61.410000000000004
2011-03-31,48,89.0,,0.89,42.72
2011-04-01,48,84.0,False,0.84,40.32
2011-04-02,54,84.0,,0.84,45.36
2011-04-03,55,84.0,,0.84,46.199999999999996
2011-04-04,18,84.0,,0.84,15.12
2011-04-05,71,84.0,,0.84,59.64
2011-04-06,82,84.0,,0.84,68.88
2011-04-07,70,84.0,,0.84,58.8
2011-04-08,48,84.0,,0.84,40.32
2011-04-09,54,84.0,,0.84,45.36
2011-04-10,55,84.0,,0.84,46.199999999999996
2011-04-11,54,84.0,,0.84,45.36
2011-04-12,62,84.0,,0.84,52.08
2011-04-13,100,84.0,,0.84,84.0
2011-04-14,55,84.0,,0.84,46.199999999999996
2011-04-15,34,84.0,,0.84,28.56
2011-04-16,71,84.0,,0.84,59.64
2011-04-17,37,84.0,,0.84,31.08
2011-04-18,50,84.0,,0.84,42.0
2011-04-19,90,84.0,,0.84,75.6
2011-04-20,27,84.0,,0.84,22.68
2011-04-21,61,84.0,,0.84,51.239999999999995
2011-04-22,25,84.0,,0.84,21.0
2011-04-23,79,84.0,,0.84,66.36
2011-04-24,45,84.0,,0.84,37.8
2011-04-25,41,84.0,,0.84,34.44
2011-04-26,67,84.0,,0.84,56.28
2011-04-27,50,84.0,,0.84,42.0
2011-04-28,63,84.0,,0.84,52.919999999999995
2011-04-29,24,84.0,,0.84,20.16
2011-04-30,18,84.0,,0.84,15.12
2011-05-01,56,82.0,False,0.82,45.919999999999995
2011-05-02,62,82.0,,0.82,50.839999999999996
2011-05-03,75,82.0,,0.82,61.49999999999999
2011-05-04,78,82.0,,0.82,63.959999999999994
2011-05-05,68,82.0,,0.82,55.76
2011-05-06,59,82.0,,0.82,48.379999999999995
2011-05-07,83,82.0,,0.82,68.06
2011-05-08,59,82.0,,0.82,48.379999999999995
2011-05-09,80,82.0,,0.82,65.6
2011-05-10,81,82.0,,0.82,66.42
2011-05-11,91,82.0,,0.82,74.61999999999999
2011-05-12,80,82.0,,0.82,65.6
2011-05-13,91,82.0,,0.82,74.61999999999999
2011-05-14,53,82.0,,0.82,43.46
2011-05-15,72,82.0,,0.82,59.04
2011-05-16,85,82.0,,0.82,69.7
2011-05-17,84,82.0,,0.82,68.88
2011-05-18,60,82.0,,0.82,49.199999999999996
2011-05-19,74,82.0,,0.82,60.68
2011-05-20,55,82.0,,0.82,45.099999999999994
2011-05-21,45,82.0,,0.82,36.9
2011-05-22,41,82.0,,0.82,33.62
2011-05-23,69,82.0,,0.82,56.58
2011-05-24,100,82.0,,0.82,82.0
2011-05-25,72,82.0,,0.82,59.04
2011-05-26,55,82.0,,0.82,45.099999999999994
2011-05-27,53,82.0,,0.82,43.46
2011-05-28,73,82.0,,0.82,59.86
2011-05-29,54,82.0,,0.82,44.279999999999994
2011-05-30,56,82.0,,0.82,45.919999999999995
2011-05-31,62,82.0,,0.82,50.839999999999996
2011-06-01,86,83.0,False,0.83,71.38
2011-06-02,76,83.0,,0.83,63.08
2011-06-03,52,83.0,,0.83,43.16
2011-06-04,91,83.0,,0.83,75.53
2011-06-05,83,83.0,,0.83,68.89
2011-06-06,59,83.0,,0.83,48.97
2011-06-07,89,83.0,,0.83,73.86999999999999
2011-06-08,64,83.0,,0.83,53.12
2011-06-09,83,83.0,,0.83,68.89
2011-06-10,55,83.0,,0.83,45.65
2011-06-11,62,83.0,,0.83,51.46
2011-06-12,79,83.0,,0.83,65.57
2011-06-13,65,83.0,,0.83,53.949999999999996
2011-06-14,41,83.0,,0.83,34.03
2011-06-15,67,83.0,,0.83,55.61
2011-06-16,83,83.0,,0.83,68.89
2011-06-17,56,83.0,,0.83,46.48
2011-06-18,39,83.0,,0.83,32.37
2011-06-19,61,83.0,,0.83,50.629999999999995
2011-06-20,80,83.0,,0.83,66.39999999999999
2011-06-21,71,83.0,,0.83,58.93
2011-06-22,61,83.0,,0.83,50.629999999999995
2011-06-23,100,83.0,,0.83,83.0
2011-06-24,52,83.0,,0.83,43.16
2011-06-25,47,83.0,,0.83,39.01
2011-06-26,56,83.0,,0.83,46.48
2011-06-27,58,83.0,,0.83,48.14
2011-06-28,100,83.0,,0.83,83.0
2011-06-29,73,83.0,,0.83,60.589999999999996
2011-06-30,69,83.0,,0.83,57.269999999999996
2011-07-01,34,78.0,False,0.78,26.52
2011-07-02,43,78.0,,0.78,33.54
2011-07-03,51,78.0,,0.78,39.78
2011-07-04,18,78.0,,0.78,14.040000000000001
2011-07-05,52,78.0,,0.78,40.56
2011-07-06,66,78.0,,0.78,51.480000000000004
2011-07-07,35,78.0,,0.78,27.3
2011-07-08,87,78.0,,0.78,67.86
2011-07-09,29,78.0,,0.78,22.62
2011-07-10,72,78.0,,0.78,56.160000000000004
2011-07-11,40,78.0,,0.78,31.200000000000003
2011-07-12,53,78.0,,0.78,41.34
2011-07-13,100,78.0,,0.78,78.0
2011-07-14,49,78.0,,0.78,38.22
2011-07-15,56,78.0,,0.78,43.68
2011-07-16,64,78.0,,0.78,49.92
2011-07-17,65,78.0,,0.78,50.7
2011-07-18,35,78.0,,0.78,27.3
2011-07-19,60,78.0,,0.78,46.800000000000004
2011-07-20,57,78.0,,0.78,44.46
2011-07-21,62,78.0,,0.78,48.36
2011-07-22,88,78.0,,0.78,68.64
2011-07-23,61,78.0,,0.78,47.58
2011-07-24,69,78.0,,0.78,53.82
2011-07-25,43,78.0,,0.78,33.54
2011-07-26,51,78.0,,0.78,39.78
2011-07-27,61,78.0,,0.78,47.58
2011-07-28,48,78.0,,0.78,37.44
2011-07-29,51,78.0,,0.78,39.78
2011-07-30,40,78.0,,0.78,31.200000000000003
2011-07-31,47,78.0,,0.78,36.660000000000004
2011-08-01,80,84.0,False,0.84,67.2
2011-08-02,63,84.0,,0.84,52.919999999999995
2011-08-03,83,84.0,,0.84,69.72
2011-08-04,77,84.0,,0.84,64.67999999999999
2011-08-05,65,84.0,,0.84,54.6
2011-08-06,42,84.0,,0.84,35.28
2011-08-07,71,84.0,,0.84,59.64
2011-08-08,100,84.0,,0.84,84.0
2011-08-09,78,84.0,,0.84,65.52
2011-08-10,88,84.0,,0.84,73.92
2011-08-11,44,84.0,,0.84,36.96
2011-08-12,49,84.0,,0.84,41.16
2011-08-13,70,84.0,,0.84,58.8
2011-08-14,56,84.0,,0.84,47.04
2011-08-15,73,84.0,,0.84,61.32
2011-08-16,62,84.0,,0.84,52.08
2011-08-17,77,84.0,,0.84,64.67999999999999
2011-08-18,87,84.0,,0.84,73.08
2011-08-19,66,84.0,,0.84,55.44
2011-08-20,77,84.0,,0.84,64.67999999999999
2011-08-21,67,84.0,,0.84,56.28
2011-08-22,82,84.0,,0.84,68.88
2011-08-23,63,84.0,,0.84,52.919999999999995
2011-08-24,51,84.0,,0.84,42.839999999999996
2011-08-25,67,84.0,,0.84,56.28
2011-08-26,69,84.0,,0.84,57.96
2011-08-27,50,84.0,,0.84,42.0
2011-08-28,43,84.0,,0.84,36.12
2011-08-29,48,84.0,,0.84,40.32
2011-08-30,67,84.0,,0.84,56.28
2011-08-31,67,84.0,,0.84,56.28
2011-09-01,73,74.0,False,0.74,54.019999999999996
2011-09-02,67,74.0,,0.74,49.58
2011-09-03,41,74.0,,0.74,30.34
2011-09-04,31,74.0,,0.74,22.94
2011-09-05,61,74.0,,0.74,45.14
2011-09-06,74,74.0,,0.74,54.76
2011-09-07,65,74.0,,0.74,48.1
2011-09-08,57,74.0,,0.74,42.18
2011-09-09,53,74.0,,0.74,39.22
2011-09-10,64,74.0,,0.74,47.36
2011-09-11,67,74.0,,0.74,49.58
2011-09-12,77,74.0,,0.74,56.98
2011-09-13,89,74.0,,0.74,65.86
2011-09-14,70,74.0,,0.74,51.8
2011-09-15,54,74.0,,0.74,39.96
2011-09-16,56,74.0,,0.74,41.44
2011-09-17,65,74.0,,0.74,48.1
2011-09-18,53,74.0,,0.74,39.22
2011-09-19,75,74.0,,0.74,55.5
2011-09-20,100,74.0,,0.74,74.0
2011-09-21,39,74.0,,0.74,28.86
2011-09-22,93,74.0,,0.74,68.82
2011-09-23,58,74.0,,0.74,42.92
2011-09-24,89,74.0,,0.74,65.86
2011-09-25,77,74.0,,0.74,56.98
2011-09-26,80,74.0,,0.74,59.2
2011-09-27,88,74.0,,0.74,65.12
2011-09-28,56,74.0,,0.74,41.44
2011-09-29,64,74.0,,0.74,47.36
2011-09-30,42,74.0,,0.74,31.08
2011-10-01,67,78.0,False,0.78,52.260000000000005
2011-10-02,55,78.0,,0.78,42.9
2011-10-03,71,78.0,,0.78,55.38
2011-10-04,42,78.0,,0.78,32.76
2011-10-05,62,78.0,,0.78,48.36
2011-10-06,66,78.0,,0.78,51.480000000000004
2011-10-07,81,78.0,,0.78,63.18
2011-10-08,70,78.0,,0.78,54.6
2011-10-09,44,78.0,,0.78,34.32
2011-10-10,63,78.0,,0.78,49.14
2011-10-11,63,78.0,,0.78,49.14
2011-10-12,64,78.0,,0.78,49.92
2011-10-13,70,78.0,,0.78,54.6
2011-10-14,97,78.0,,0.78,75.66
2011-10-15,76,78.0,,0.78,59.28
2011-10-16,46,78.0,,0.78,35.88
2011-10-17,67,78.0,,0.78,52.260000000000005
2011-10-18,83,78.0,,0.78,64.74000000000001
2011-10-19,77,78.0,,0.78,60.06
2011-10-20,71,78.0,,0.78,55.38
2011-10-21,45,78.0,,0.78,35.1
2011-10-22,40,78.0,,0.78,31.200000000000003
2011-10-23,72,78.0,,0.78,56.160000000000004
2011-10-24,100,78.0,,0.78,78.0
2011-10-25,100,78.0,,0.78,78.0
2011-10-26,61,78.0,,0.78,47.58
2011-10-27,59,78.0,,0.78,46.02
2011-10-28,74,78.0,,0.78,57.72
2011-10-29,64,78.0,,0.78,49.92
2011-10-30,58,78.0,,0.78,45.24
2011-10-31,98,78.0,,0.78,76.44
2011-11-01,76,78.0,False,0.78,59.28
2011-11-02,70,78.0,,0.78,54.6
2011-11-03,64,78.0,,0.78,49.92
2011-11-04,67,78.0,,0.78,52.260000000000005
2011-11-05,53,78.0,,0.78,41.34
2011-11-06,79,78.0,,0.78,61.620000000000005
2011-11-07,66,78.0,,0.78,51.480000000000004
2011-11-08,55,78.0,,0.78,42.9
2011-11-09,68,78.0,,0.78,53.04
2011-11-10,100,78.0,,0.78,78.0
2011-11-11,44,78.0,,0.78,34.32
2011-11-12,42,78.0,,0.78,32.76
2011-11-13,45,78.0,,0.78,35.1
2011-11-14,86,78.0,,0.78,67.08
2011-11-15,76,78.0,,0.78,59.28
2011-11-16,73,78.0,,0.78,56.940000000000005
2011-11-17,58,78.0,,0.78,45.24
2011-11-18,61,78.0,,0.78,47.58
2011-11-19,84,78.0,,0.78,65.52
2011-11-20,44,78.0,,0.78,34.32
2011-11-21,82,78.0,,0.78,63.96
2011-11-22,58,78.0,,0.78,45.24
2011-11-23,61,78.0,,0.78,47.58
2011-11-24,43,78.0,,0.78,33.54
2011-11-25,68,78.0,,0.78,53.04
2011-11-26,77,78.0,,0.78,60.06
2011-11-27,68,78.0,,0.78,53.04
2011-11-28,73,78.0,,0.78,56.940000000000005
2011-11-29,73,78.0,,0.78,56.940000000000005
2011-11-30,95,78.0,,0.78,74.10000000000001
2011-12-01,78,73.0,False,0.73,56.94
2011-12-02,60,73.0,,0.73,43.8
2011-12-03,55,73.0,,0.73,40.15
2011-12-04,72,73.0,,0.73,52.56
2011-12-05,83,73.0,,0.73,60.589999999999996
2011-12-06,100,73.0,,0.73,73.0
2011-12-07,83,73.0,,0.73,60.589999999999996
2011-12-08,77,73.0,,0.73,56.21
2011-12-09,74,73.0,,0.73,54.019999999999996
2011-12-10,78,73.0,,0.73,56.94
2011-12-11,71,73.0,,0.73,51.83
2011-12-12,62,73.0,,0.73,45.26
2011-12-13,85,73.0,,0.73,62.05
2011-12-14,80,73.0,,0.73,58.4
2011-12-15,50,73.0,,0.73,36.5
2011-12-16,72,73.0,,0.73,52.56
2011-12-17,46,73.0,,0.73,33.58
2011-12-18,54,73.0,,0.73,39.42
2011-12-19,52,73.0,,0.73,37.96
2011-12-20,73,73.0,,0.73,53.29
2011-12-21,78,73.0,,0.73,56.94
2011-12-22,43,73.0,,0.73,31.39
2011-12-23,65,73.0,,0.73,47.449999999999996
2011-12-24,37,73.0,,0.73,27.009999999999998
2011-12-25,33,73.0,,0.73,24.09
2011-12-26,68,73.0,,0.73,49.64
2011-12-27,63,73.0,,0.73,45.99
2011-12-28,95,73.0,,0.73,69.35
2011-12-29,88,73.0,,0.73,64.24
2011-12-30,59,73.0,,0.73,43.07
2011-12-31,60,73.0,,0.73,43.8
2012-01-01,27,83.0,False,0.83,22.41
2012-01-02,60,83.0,,0.83,49.8
2012-01-03,62,83.0,,0.83,51.46
2012-01-04,88,83.0,,0.83,73.03999999999999
2012-01-05,58,83.0,,0.83,48.14
2012-01-06,74,83.0,,0.83,61.419999999999995
2012-01-07,51,83.0,,0.83,42.33
2012-01-08,60,83.0,,0.83,49.8
2012-01-09,30,83.0,,0.83,24.9
2012-01-10,56,83.0,,0.83,46.48
2012-01-11,59,83.0,,0.83,48.97
2012-01-12,76,83.0,,0.83,63.08
2012-01-13,62,83.0,,0.83,51.46
2012-01-14,46,83.0,,0.83,38.18
2012-01-15,28,83.0,,0.83,23.24
2012-01-16,50,83.0,,0.83,41.5
2012-01-17,55,83.0,,0.83,45.65
2012-01-18,40,83.0,,0.83,33.199999999999996
2012-01-19,37,83.0,,0.83,30.709999999999997
2012-01-20,100,83.0,,0.83,83.0
2012-01-21,36,83.0,,0.83,29.88
2012-01-22,26,83.0,,0.83,21.58
2012-01-23,62,83.0,,0.83,51.46
2012-01-24,55,83.0,,0.83,45.65
2012-01-25,88,83.0,,0.83,73.03999999999999
2012-01-26,59,83.0,,0.83,48.97
2012-01-27,31,83.0,,0.83,25.73
2012-01-28,55,83.0,,0.83,45.65
2012-01-29,50,83.0,,0.83,41.5
2012-01-30,51,83.0,,0.83,42.33
2012-01-31,84,83.0,,0.83,69.72
2012-02-01,76,86.0,False,0.86,65.36
2012-02-02,67,86.0,,0.86,57.62
2012-02-03,49,86.0,,0.86,42.14
2012-02-04,60,86.0,,0.86,51.6
2012-02-05,44,86.0,,0.86,37.839999999999996
2012-02-06,58,86.0,,0.86,49.88
2012-02-07,68,86.0,,0.86,58.48
2012-02-08,53,86.0,,0.86,45.58
2012-02-09,54,86.0,,0.86,46.44
2012-02-10,81,86.0,,0.86,69.66
2012-02-11,57,86.0,,0.86,49.019999999999996
2012-02-12,54,86.0,,0.86,46.44
2012-02-13,63,86.0,,0.86,54.18
2012-02-14,51,86.0,,0.86,43.86
2012-02-15,100,86.0,,0.86,86.0
2012-02-16,52,86.0,,0.86,44.72
2012-02-17,67,86.0,,0.86,57.62
2012-02-18,60,86.0,,0.86,51.6
2012-02-19,56,86.0,,0.86,48.16
2012-02-20,76,86.0,,0.86,65.36
2012-02-21,87,86.0,,0.86,74.82
2012-02-22,62,86.0,,0.86,53.32
2012-02-23,74,86.0,,0.86,63.64
2012-02-24,63,86.0,,0.86,54.18
2012-02-25,60,86.0,,0.86,51.6
2012-02-26,52,86.0,,0.86,44.72
2012-02-27,66,86.0,,0.86,56.76
2012-02-28,76,86.0,,0.86,65.36
2012-02-29,72,86.0,,0.86,61.92
2012-03-01,78,85.0,False,0.85,66.3
2012-03-02,57,85.0,,0.85,48.449999999999996
2012-03-03,51,85.0,,0.85,43.35
2012-03-04,43,85.0,,0.85,36.55
2012-03-05,94,85.0,,0.85,79.89999999999999
2012-03-06,56,85.0,,0.85,47.6
2012-03-07,73,85.0,,0.85,62.05
2012-03-08,58,85.0,,0.85,49.3
2012-03-09,67,85.0,,0.85,56.949999999999996
2012-03-10,72,85.0,,0.85,61.199999999999996
2012-03-11,39,85.0,,0.85,33.15
2012-03-12,89,85.0,,0.85,75.64999999999999
2012-03-13,54,85.0,,0.85,45.9
2012-03-14,60,85.0,,0.85,51.0
2012-03-15,87,85.0,,0.85,73.95
2012-03-16,95,85.0,,0.85,80.75
2012-03-17,58,85.0,,0.85,49.3
2012-03-18,54,85.0,,0.85,45.9
2012-03-19,100,85.0,,0.85,85.0
2012-03-20,81,85.0,,0.85,68.85
2012-03-21,77,85.0,,0.85,65.45
2012-03-22,80,85.0,,0.85,68.0
2012-03-23,71,85.0,,0.85,60.35
2012-03-24,99,85.0,,0.85,84.14999999999999
2012-03-25,53,85.0,,0.85,45.05
2012-03-26,83,85.0,,0.85,70.55
2012-03-27,98,85.0,,0.85,83.3
2012-03-28,63,85.0,,0.85,53.55
2012-03-29,66,85.0,,0.85,56.1
