date,savings bonds_unscaled,savings bonds_monthly,isPartial,scale,savings bonds
2018-02-07,77,20.0,,0.2,15.4
2018-02-08,78,20.0,,0.2,15.600000000000001
2018-02-09,39,20.0,,0.2,7.800000000000001
2018-02-10,63,20.0,,0.2,12.600000000000001
2018-02-11,86,20.0,,0.2,17.2
2018-02-12,85,20.0,,0.2,17.0
2018-02-13,76,20.0,,0.2,15.200000000000001
2018-02-14,52,20.0,,0.2,10.4
2018-02-15,52,20.0,,0.2,10.4
2018-02-16,56,20.0,,0.2,11.200000000000001
2018-02-17,64,20.0,,0.2,12.8
2018-02-18,52,20.0,,0.2,10.4
2018-02-19,62,20.0,,0.2,12.4
2018-02-20,57,20.0,,0.2,11.4
2018-02-21,70,20.0,,0.2,14.0
2018-02-22,48,20.0,,0.2,9.600000000000001
2018-02-23,70,20.0,,0.2,14.0
2018-02-24,48,20.0,,0.2,9.600000000000001
2018-02-25,41,20.0,,0.2,8.200000000000001
2018-02-26,48,20.0,,0.2,9.600000000000001
2018-02-27,67,20.0,,0.2,13.4
2018-02-28,70,20.0,,0.2,14.0
2018-03-01,85,19.0,False,0.19,16.15
2018-03-02,61,19.0,,0.19,11.59
2018-03-03,45,19.0,,0.19,8.55
2018-03-04,58,19.0,,0.19,11.02
2018-03-05,74,19.0,,0.19,14.06
2018-03-06,49,19.0,,0.19,9.31
2018-03-07,61,19.0,,0.19,11.59
2018-03-08,79,19.0,,0.19,15.01
2018-03-09,100,19.0,,0.19,19.0
2018-03-10,48,19.0,,0.19,9.120000000000001
2018-03-11,72,19.0,,0.19,13.68
2018-03-12,78,19.0,,0.19,14.82
2018-03-13,81,19.0,,0.19,15.39
2018-03-14,49,19.0,,0.19,9.31
2018-03-15,64,19.0,,0.19,12.16
2018-03-16,66,19.0,,0.19,12.540000000000001
2018-03-17,77,19.0,,0.19,14.63
2018-03-18,49,19.0,,0.19,9.31
2018-03-19,90,19.0,,0.19,17.1
2018-03-20,52,19.0,,0.19,9.88
2018-03-21,41,19.0,,0.19,7.79
2018-03-22,54,19.0,,0.19,10.26
2018-03-23,60,19.0,,0.19,11.4
2018-03-24,67,19.0,,0.19,12.73
2018-03-25,49,19.0,,0.19,9.31
2018-03-26,59,19.0,,0.19,11.21
2018-03-27,48,19.0,,0.19,9.120000000000001
2018-03-28,52,19.0,,0.19,9.88
2018-03-29,58,19.0,,0.19,11.02
2018-03-30,77,19.0,,0.19,14.63
2018-03-31,71,19.0,,0.19,13.49
2018-04-01,50,19.0,False,0.19,9.5
2018-04-02,93,19.0,,0.19,17.67
2018-04-03,68,19.0,,0.19,12.92
2018-04-04,74,19.0,,0.19,14.06
2018-04-05,59,19.0,,0.19,11.21
2018-04-06,50,19.0,,0.19,9.5
2018-04-07,51,19.0,,0.19,9.69
2018-04-08,65,19.0,,0.19,12.35
2018-04-09,64,19.0,,0.19,12.16
2018-04-10,51,19.0,,0.19,9.69
2018-04-11,84,19.0,,0.19,15.96
2018-04-12,81,19.0,,0.19,15.39
2018-04-13,66,19.0,,0.19,12.540000000000001
2018-04-14,52,19.0,,0.19,9.88
2018-04-15,72,19.0,,0.19,13.68
2018-04-16,100,19.0,,0.19,19.0
2018-04-17,72,19.0,,0.19,13.68
2018-04-18,58,19.0,,0.19,11.02
2018-04-19,89,19.0,,0.19,16.91
2018-04-20,63,19.0,,0.19,11.97
2018-04-21,53,19.0,,0.19,10.07
2018-04-22,89,19.0,,0.19,16.91
2018-04-23,42,19.0,,0.19,7.98
2018-04-24,86,19.0,,0.19,16.34
2018-04-25,61,19.0,,0.19,11.59
2018-04-26,71,19.0,,0.19,13.49
2018-04-27,53,19.0,,0.19,10.07
2018-04-28,53,19.0,,0.19,10.07
2018-04-29,74,19.0,,0.19,14.06
2018-04-30,61,19.0,,0.19,11.59
2018-05-01,92,16.0,False,0.16,14.72
2018-05-02,80,16.0,,0.16,12.8
2018-05-03,68,16.0,,0.16,10.88
2018-05-04,94,16.0,,0.16,15.040000000000001
2018-05-05,78,16.0,,0.16,12.48
2018-05-06,67,16.0,,0.16,10.72
2018-05-07,97,16.0,,0.16,15.52
2018-05-08,75,16.0,,0.16,12.0
2018-05-09,71,16.0,,0.16,11.36
2018-05-10,86,16.0,,0.16,13.76
2018-05-11,69,16.0,,0.16,11.040000000000001
2018-05-12,68,16.0,,0.16,10.88
2018-05-13,64,16.0,,0.16,10.24
2018-05-14,79,16.0,,0.16,12.64
2018-05-15,42,16.0,,0.16,6.72
2018-05-16,86,16.0,,0.16,13.76
2018-05-17,64,16.0,,0.16,10.24
2018-05-18,75,16.0,,0.16,12.0
2018-05-19,77,16.0,,0.16,12.32
2018-05-20,57,16.0,,0.16,9.120000000000001
2018-05-21,100,16.0,,0.16,16.0
2018-05-22,52,16.0,,0.16,8.32
2018-05-23,79,16.0,,0.16,12.64
2018-05-24,63,16.0,,0.16,10.08
2018-05-25,94,16.0,,0.16,15.040000000000001
2018-05-26,54,16.0,,0.16,8.64
2018-05-27,59,16.0,,0.16,9.44
2018-05-28,71,16.0,,0.16,11.36
2018-05-29,77,16.0,,0.16,12.32
2018-05-30,82,16.0,,0.16,13.120000000000001
2018-05-31,70,16.0,,0.16,11.200000000000001
2018-06-01,81,16.0,False,0.16,12.96
2018-06-02,73,16.0,,0.16,11.68
2018-06-03,40,16.0,,0.16,6.4
2018-06-04,72,16.0,,0.16,11.52
2018-06-05,48,16.0,,0.16,7.68
2018-06-06,53,16.0,,0.16,8.48
2018-06-07,88,16.0,,0.16,14.08
2018-06-08,82,16.0,,0.16,13.120000000000001
2018-06-09,62,16.0,,0.16,9.92
2018-06-10,85,16.0,,0.16,13.6
2018-06-11,76,16.0,,0.16,12.16
2018-06-12,74,16.0,,0.16,11.84
2018-06-13,75,16.0,,0.16,12.0
2018-06-14,63,16.0,,0.16,10.08
2018-06-15,75,16.0,,0.16,12.0
2018-06-16,41,16.0,,0.16,6.5600000000000005
2018-06-17,36,16.0,,0.16,5.76
2018-06-18,85,16.0,,0.16,13.6
2018-06-19,90,16.0,,0.16,14.4
2018-06-20,89,16.0,,0.16,14.24
2018-06-21,77,16.0,,0.16,12.32
2018-06-22,94,16.0,,0.16,15.040000000000001
2018-06-23,79,16.0,,0.16,12.64
2018-06-24,59,16.0,,0.16,9.44
2018-06-25,100,16.0,,0.16,16.0
2018-06-26,88,16.0,,0.16,14.08
2018-06-27,96,16.0,,0.16,15.36
2018-06-28,94,16.0,,0.16,15.040000000000001
2018-06-29,47,16.0,,0.16,7.5200000000000005
2018-06-30,63,16.0,,0.16,10.08
2018-07-01,68,16.0,False,0.16,10.88
2018-07-02,64,16.0,,0.16,10.24
2018-07-03,54,16.0,,0.16,8.64
2018-07-04,54,16.0,,0.16,8.64
2018-07-05,57,16.0,,0.16,9.120000000000001
2018-07-06,75,16.0,,0.16,12.0
2018-07-07,75,16.0,,0.16,12.0
2018-07-08,66,16.0,,0.16,10.56
2018-07-09,74,16.0,,0.16,11.84
2018-07-10,69,16.0,,0.16,11.040000000000001
2018-07-11,74,16.0,,0.16,11.84
2018-07-12,55,16.0,,0.16,8.8
2018-07-13,89,16.0,,0.16,14.24
2018-07-14,88,16.0,,0.16,14.08
2018-07-15,83,16.0,,0.16,13.280000000000001
2018-07-16,92,16.0,,0.16,14.72
2018-07-17,100,16.0,,0.16,16.0
2018-07-18,81,16.0,,0.16,12.96
2018-07-19,59,16.0,,0.16,9.44
2018-07-20,77,16.0,,0.16,12.32
2018-07-21,50,16.0,,0.16,8.0
2018-07-22,29,16.0,,0.16,4.64
2018-07-23,39,16.0,,0.16,6.24
2018-07-24,91,16.0,,0.16,14.56
2018-07-25,81,16.0,,0.16,12.96
2018-07-26,54,16.0,,0.16,8.64
2018-07-27,66,16.0,,0.16,10.56
2018-07-28,49,16.0,,0.16,7.84
2018-07-29,43,16.0,,0.16,6.88
2018-07-30,85,16.0,,0.16,13.6
2018-07-31,45,16.0,,0.16,7.2
2018-08-01,68,16.0,False,0.16,10.88
2018-08-02,74,16.0,,0.16,11.84
2018-08-03,71,16.0,,0.16,11.36
2018-08-04,46,16.0,,0.16,7.36
2018-08-05,74,16.0,,0.16,11.84
2018-08-06,100,16.0,,0.16,16.0
2018-08-07,88,16.0,,0.16,14.08
2018-08-08,75,16.0,,0.16,12.0
2018-08-09,33,16.0,,0.16,5.28
2018-08-10,51,16.0,,0.16,8.16
2018-08-11,72,16.0,,0.16,11.52
2018-08-12,46,16.0,,0.16,7.36
2018-08-13,66,16.0,,0.16,10.56
2018-08-14,71,16.0,,0.16,11.36
2018-08-15,60,16.0,,0.16,9.6
2018-08-16,47,16.0,,0.16,7.5200000000000005
2018-08-17,66,16.0,,0.16,10.56
2018-08-18,67,16.0,,0.16,10.72
2018-08-19,40,16.0,,0.16,6.4
2018-08-20,73,16.0,,0.16,11.68
2018-08-21,59,16.0,,0.16,9.44
2018-08-22,46,16.0,,0.16,7.36
2018-08-23,70,16.0,,0.16,11.200000000000001
2018-08-24,82,16.0,,0.16,13.120000000000001
2018-08-25,43,16.0,,0.16,6.88
2018-08-26,54,16.0,,0.16,8.64
2018-08-27,52,16.0,,0.16,8.32
2018-08-28,36,16.0,,0.16,5.76
2018-08-29,70,16.0,,0.16,11.200000000000001
2018-08-30,45,16.0,,0.16,7.2
2018-08-31,73,16.0,,0.16,11.68
2018-09-01,44,14.0,False,0.14,6.16
2018-09-02,54,14.0,,0.14,7.5600000000000005
2018-09-03,30,14.0,,0.14,4.2
2018-09-04,48,14.0,,0.14,6.720000000000001
2018-09-05,40,14.0,,0.14,5.6000000000000005
2018-09-06,73,14.0,,0.14,10.22
2018-09-07,100,14.0,,0.14,14.000000000000002
2018-09-08,47,14.0,,0.14,6.580000000000001
2018-09-09,71,14.0,,0.14,9.940000000000001
2018-09-10,44,14.0,,0.14,6.16
2018-09-11,90,14.0,,0.14,12.600000000000001
2018-09-12,44,14.0,,0.14,6.16
2018-09-13,40,14.0,,0.14,5.6000000000000005
2018-09-14,49,14.0,,0.14,6.86
2018-09-15,74,14.0,,0.14,10.360000000000001
2018-09-16,43,14.0,,0.14,6.0200000000000005
2018-09-17,92,14.0,,0.14,12.88
2018-09-18,55,14.0,,0.14,7.700000000000001
2018-09-19,67,14.0,,0.14,9.38
2018-09-20,59,14.0,,0.14,8.260000000000002
2018-09-21,69,14.0,,0.14,9.66
2018-09-22,36,14.0,,0.14,5.040000000000001
2018-09-23,30,14.0,,0.14,4.2
2018-09-24,52,14.0,,0.14,7.280000000000001
2018-09-25,66,14.0,,0.14,9.24
2018-09-26,62,14.0,,0.14,8.680000000000001
2018-09-27,75,14.0,,0.14,10.500000000000002
2018-09-28,60,14.0,,0.14,8.4
2018-09-29,45,14.0,,0.14,6.300000000000001
2018-09-30,44,14.0,,0.14,6.16
2018-10-01,81,15.0,False,0.15,12.15
2018-10-02,73,15.0,,0.15,10.95
2018-10-03,69,15.0,,0.15,10.35
2018-10-04,62,15.0,,0.15,9.299999999999999
2018-10-05,85,15.0,,0.15,12.75
2018-10-06,85,15.0,,0.15,12.75
2018-10-07,81,15.0,,0.15,12.15
2018-10-08,100,15.0,,0.15,15.0
2018-10-09,74,15.0,,0.15,11.1
2018-10-10,46,15.0,,0.15,6.8999999999999995
2018-10-11,92,15.0,,0.15,13.799999999999999
2018-10-12,69,15.0,,0.15,10.35
2018-10-13,41,15.0,,0.15,6.1499999999999995
2018-10-14,70,15.0,,0.15,10.5
2018-10-15,99,15.0,,0.15,14.85
2018-10-16,79,15.0,,0.15,11.85
2018-10-17,83,15.0,,0.15,12.45
2018-10-18,72,15.0,,0.15,10.799999999999999
2018-10-19,66,15.0,,0.15,9.9
2018-10-20,68,15.0,,0.15,10.2
2018-10-21,79,15.0,,0.15,11.85
2018-10-22,88,15.0,,0.15,13.2
2018-10-23,74,15.0,,0.15,11.1
2018-10-24,76,15.0,,0.15,11.4
2018-10-25,80,15.0,,0.15,12.0
2018-10-26,65,15.0,,0.15,9.75
2018-10-27,79,15.0,,0.15,11.85
2018-10-28,64,15.0,,0.15,9.6
2018-10-29,86,15.0,,0.15,12.9
2018-10-30,55,15.0,,0.15,8.25
2018-10-31,65,15.0,,0.15,9.75
2018-11-01,70,15.0,False,0.15,10.5
2018-11-02,77,15.0,,0.15,11.549999999999999
2018-11-03,53,15.0,,0.15,7.949999999999999
2018-11-04,25,15.0,,0.15,3.75
2018-11-05,61,15.0,,0.15,9.15
2018-11-06,43,15.0,,0.15,6.45
2018-11-07,60,15.0,,0.15,9.0
2018-11-08,67,15.0,,0.15,10.049999999999999
2018-11-09,55,15.0,,0.15,8.25
2018-11-10,57,15.0,,0.15,8.549999999999999
2018-11-11,56,15.0,,0.15,8.4
2018-11-12,72,15.0,,0.15,10.799999999999999
2018-11-13,60,15.0,,0.15,9.0
2018-11-14,77,15.0,,0.15,11.549999999999999
2018-11-15,97,15.0,,0.15,14.549999999999999
2018-11-16,44,15.0,,0.15,6.6
2018-11-17,69,15.0,,0.15,10.35
2018-11-18,52,15.0,,0.15,7.8
2018-11-19,74,15.0,,0.15,11.1
2018-11-20,66,15.0,,0.15,9.9
2018-11-21,59,15.0,,0.15,8.85
2018-11-22,26,15.0,,0.15,3.9
2018-11-23,81,15.0,,0.15,12.15
2018-11-24,74,15.0,,0.15,11.1
2018-11-25,100,15.0,,0.15,15.0
2018-11-26,54,15.0,,0.15,8.1
2018-11-27,69,15.0,,0.15,10.35
2018-11-28,64,15.0,,0.15,9.6
2018-11-29,93,15.0,,0.15,13.95
2018-11-30,91,15.0,,0.15,13.65
2018-12-01,42,19.0,False,0.19,7.98
2018-12-02,33,19.0,,0.19,6.2700000000000005
2018-12-03,46,19.0,,0.19,8.74
2018-12-04,61,19.0,,0.19,11.59
2018-12-05,46,19.0,,0.19,8.74
2018-12-06,47,19.0,,0.19,8.93
2018-12-07,43,19.0,,0.19,8.17
2018-12-08,59,19.0,,0.19,11.21
2018-12-09,39,19.0,,0.19,7.41
2018-12-10,23,19.0,,0.19,4.37
2018-12-11,80,19.0,,0.19,15.2
2018-12-12,69,19.0,,0.19,13.11
2018-12-13,74,19.0,,0.19,14.06
2018-12-14,100,19.0,,0.19,19.0
2018-12-15,42,19.0,,0.19,7.98
2018-12-16,32,19.0,,0.19,6.08
2018-12-17,56,19.0,,0.19,10.64
2018-12-18,72,19.0,,0.19,13.68
2018-12-19,60,19.0,,0.19,11.4
2018-12-20,50,19.0,,0.19,9.5
2018-12-21,70,19.0,,0.19,13.3
2018-12-22,69,19.0,,0.19,13.11
2018-12-23,51,19.0,,0.19,9.69
2018-12-24,46,19.0,,0.19,8.74
2018-12-25,40,19.0,,0.19,7.6
2018-12-26,90,19.0,,0.19,17.1
2018-12-27,76,19.0,,0.19,14.44
2018-12-28,71,19.0,,0.19,13.49
2018-12-29,70,19.0,,0.19,13.3
2018-12-30,66,19.0,,0.19,12.540000000000001
2018-12-31,50,19.0,,0.19,9.5
2019-01-01,83,18.0,False,0.18,14.94
2019-01-02,47,18.0,,0.18,8.459999999999999
2019-01-03,64,18.0,,0.18,11.52
2019-01-04,82,18.0,,0.18,14.76
2019-01-05,80,18.0,,0.18,14.399999999999999
2019-01-06,82,18.0,,0.18,14.76
2019-01-07,74,18.0,,0.18,13.32
2019-01-08,64,18.0,,0.18,11.52
2019-01-09,45,18.0,,0.18,8.1
2019-01-10,70,18.0,,0.18,12.6
2019-01-11,89,18.0,,0.18,16.02
2019-01-12,64,18.0,,0.18,11.52
2019-01-13,59,18.0,,0.18,10.62
2019-01-14,73,18.0,,0.18,13.139999999999999
2019-01-15,63,18.0,,0.18,11.34
2019-01-16,66,18.0,,0.18,11.879999999999999
2019-01-17,90,18.0,,0.18,16.2
2019-01-18,64,18.0,,0.18,11.52
2019-01-19,63,18.0,,0.18,11.34
2019-01-20,21,18.0,,0.18,3.78
2019-01-21,68,18.0,,0.18,12.24
2019-01-22,75,18.0,,0.18,13.5
2019-01-23,100,18.0,,0.18,18.0
2019-01-24,78,18.0,,0.18,14.04
2019-01-25,68,18.0,,0.18,12.24
2019-01-26,34,18.0,,0.18,6.12
2019-01-27,57,18.0,,0.18,10.26
2019-01-28,41,18.0,,0.18,7.38
2019-01-29,47,18.0,,0.18,8.459999999999999
2019-01-30,81,18.0,,0.18,14.58
2019-01-31,78,18.0,,0.18,14.04
2019-02-01,67,18.0,False,0.18,12.059999999999999
2019-02-02,92,18.0,,0.18,16.56
2019-02-03,40,18.0,,0.18,7.199999999999999
2019-02-04,62,18.0,,0.18,11.16
2019-02-05,74,18.0,,0.18,13.32
2019-02-06,85,18.0,,0.18,15.299999999999999
2019-02-07,93,18.0,,0.18,16.74
2019-02-08,68,18.0,,0.18,12.24
2019-02-09,85,18.0,,0.18,15.299999999999999
2019-02-10,100,18.0,,0.18,18.0
2019-02-11,64,18.0,,0.18,11.52
2019-02-12,85,18.0,,0.18,15.299999999999999
2019-02-13,58,18.0,,0.18,10.44
2019-02-14,53,18.0,,0.18,9.54
2019-02-15,81,18.0,,0.18,14.58
2019-02-16,70,18.0,,0.18,12.6
2019-02-17,55,18.0,,0.18,9.9
2019-02-18,65,18.0,,0.18,11.7
2019-02-19,76,18.0,,0.18,13.68
2019-02-20,86,18.0,,0.18,15.479999999999999
2019-02-21,79,18.0,,0.18,14.219999999999999
2019-02-22,69,18.0,,0.18,12.42
2019-02-23,60,18.0,,0.18,10.799999999999999
2019-02-24,55,18.0,,0.18,9.9
2019-02-25,65,18.0,,0.18,11.7
2019-02-26,49,18.0,,0.18,8.82
2019-02-27,62,18.0,,0.18,11.16
2019-02-28,55,18.0,,0.18,9.9
2019-03-01,68,18.0,False,0.18,12.24
2019-03-02,93,18.0,,0.18,16.74
2019-03-03,63,18.0,,0.18,11.34
2019-03-04,54,18.0,,0.18,9.719999999999999
2019-03-05,81,18.0,,0.18,14.58
2019-03-06,85,18.0,,0.18,15.299999999999999
2019-03-07,72,18.0,,0.18,12.959999999999999
2019-03-08,68,18.0,,0.18,12.24
2019-03-09,92,18.0,,0.18,16.56
2019-03-10,45,18.0,,0.18,8.1
2019-03-11,72,18.0,,0.18,12.959999999999999
2019-03-12,93,18.0,,0.18,16.74
2019-03-13,41,18.0,,0.18,7.38
2019-03-14,66,18.0,,0.18,11.879999999999999
2019-03-15,69,18.0,,0.18,12.42
2019-03-16,74,18.0,,0.18,13.32
2019-03-17,68,18.0,,0.18,12.24
2019-03-18,83,18.0,,0.18,14.94
2019-03-19,78,18.0,,0.18,14.04
2019-03-20,95,18.0,,0.18,17.099999999999998
2019-03-21,87,18.0,,0.18,15.66
2019-03-22,50,18.0,,0.18,9.0
2019-03-23,58,18.0,,0.18,10.44
2019-03-24,86,18.0,,0.18,15.479999999999999
2019-03-25,63,18.0,,0.18,11.34
2019-03-26,60,18.0,,0.18,10.799999999999999
2019-03-27,78,18.0,,0.18,14.04
2019-03-28,45,18.0,,0.18,8.1
2019-03-29,75,18.0,,0.18,13.5
2019-03-30,100,18.0,,0.18,18.0
2019-03-31,82,18.0,,0.18,14.76
2019-04-01,77,17.0,False,0.17,13.090000000000002
2019-04-02,60,17.0,,0.17,10.200000000000001
2019-04-03,60,17.0,,0.17,10.200000000000001
2019-04-04,74,17.0,,0.17,12.58
2019-04-05,74,17.0,,0.17,12.58
2019-04-06,100,17.0,,0.17,17.0
2019-04-07,75,17.0,,0.17,12.750000000000002
2019-04-08,50,17.0,,0.17,8.5
2019-04-09,56,17.0,,0.17,9.520000000000001
2019-04-10,66,17.0,,0.17,11.22
2019-04-11,62,17.0,,0.17,10.540000000000001
2019-04-12,78,17.0,,0.17,13.260000000000002
2019-04-13,69,17.0,,0.17,11.73
2019-04-14,86,17.0,,0.17,14.620000000000001
2019-04-15,96,17.0,,0.17,16.32
2019-04-16,63,17.0,,0.17,10.71
2019-04-17,55,17.0,,0.17,9.350000000000001
2019-04-18,71,17.0,,0.17,12.07
2019-04-19,58,17.0,,0.17,9.860000000000001
2019-04-20,55,17.0,,0.17,9.350000000000001
2019-04-21,45,17.0,,0.17,7.65
2019-04-22,95,17.0,,0.17,16.150000000000002
2019-04-23,54,17.0,,0.17,9.180000000000001
2019-04-24,48,17.0,,0.17,8.16
2019-04-25,66,17.0,,0.17,11.22
2019-04-26,76,17.0,,0.17,12.920000000000002
2019-04-27,65,17.0,,0.17,11.05
2019-04-28,61,17.0,,0.17,10.370000000000001
2019-04-29,96,17.0,,0.17,16.32
2019-04-30,52,17.0,,0.17,8.84
2019-05-01,51,14.0,False,0.14,7.140000000000001
2019-05-02,57,14.0,,0.14,7.98
2019-05-03,53,14.0,,0.14,7.420000000000001
2019-05-04,84,14.0,,0.14,11.760000000000002
2019-05-05,53,14.0,,0.14,7.420000000000001
2019-05-06,100,14.0,,0.14,14.000000000000002
2019-05-07,51,14.0,,0.14,7.140000000000001
2019-05-08,56,14.0,,0.14,7.840000000000001
2019-05-09,55,14.0,,0.14,7.700000000000001
2019-05-10,57,14.0,,0.14,7.98
2019-05-11,69,14.0,,0.14,9.66
2019-05-12,55,14.0,,0.14,7.700000000000001
2019-05-13,52,14.0,,0.14,7.280000000000001
2019-05-14,71,14.0,,0.14,9.940000000000001
2019-05-15,79,14.0,,0.14,11.06
2019-05-16,60,14.0,,0.14,8.4
2019-05-17,65,14.0,,0.14,9.100000000000001
2019-05-18,33,14.0,,0.14,4.62
2019-05-19,87,14.0,,0.14,12.180000000000001
2019-05-20,74,14.0,,0.14,10.360000000000001
2019-05-21,34,14.0,,0.14,4.760000000000001
2019-05-22,76,14.0,,0.14,10.64
2019-05-23,92,14.0,,0.14,12.88
2019-05-24,59,14.0,,0.14,8.260000000000002
2019-05-25,81,14.0,,0.14,11.340000000000002
2019-05-26,53,14.0,,0.14,7.420000000000001
2019-05-27,76,14.0,,0.14,10.64
2019-05-28,63,14.0,,0.14,8.82
2019-05-29,74,14.0,,0.14,10.360000000000001
2019-05-30,41,14.0,,0.14,5.74
2019-05-31,73,14.0,,0.14,10.22
2019-06-01,63,14.0,False,0.14,8.82
2019-06-02,42,14.0,,0.14,5.880000000000001
2019-06-03,93,14.0,,0.14,13.020000000000001
2019-06-04,77,14.0,,0.14,10.780000000000001
2019-06-05,53,14.0,,0.14,7.420000000000001
2019-06-06,69,14.0,,0.14,9.66
2019-06-07,55,14.0,,0.14,7.700000000000001
2019-06-08,83,14.0,,0.14,11.620000000000001
2019-06-09,68,14.0,,0.14,9.520000000000001
2019-06-10,89,14.0,,0.14,12.46
2019-06-11,86,14.0,,0.14,12.040000000000001
2019-06-12,46,14.0,,0.14,6.44
2019-06-13,87,14.0,,0.14,12.180000000000001
2019-06-14,74,14.0,,0.14,10.360000000000001
2019-06-15,97,14.0,,0.14,13.580000000000002
2019-06-16,77,14.0,,0.14,10.780000000000001
2019-06-17,78,14.0,,0.14,10.920000000000002
2019-06-18,82,14.0,,0.14,11.48
2019-06-19,77,14.0,,0.14,10.780000000000001
2019-06-20,74,14.0,,0.14,10.360000000000001
2019-06-21,55,14.0,,0.14,7.700000000000001
2019-06-22,80,14.0,,0.14,11.200000000000001
2019-06-23,75,14.0,,0.14,10.500000000000002
2019-06-24,100,14.0,,0.14,14.000000000000002
2019-06-25,80,14.0,,0.14,11.200000000000001
2019-06-26,54,14.0,,0.14,7.5600000000000005
2019-06-27,75,14.0,,0.14,10.500000000000002
2019-06-28,97,14.0,,0.14,13.580000000000002
2019-06-29,54,14.0,,0.14,7.5600000000000005
2019-06-30,49,14.0,,0.14,6.86
2019-07-01,54,16.0,False,0.16,8.64
2019-07-02,71,16.0,,0.16,11.36
2019-07-03,50,16.0,,0.16,8.0
2019-07-04,40,16.0,,0.16,6.4
2019-07-05,56,16.0,,0.16,8.96
2019-07-06,44,16.0,,0.16,7.04
2019-07-07,70,16.0,,0.16,11.200000000000001
2019-07-08,69,16.0,,0.16,11.040000000000001
2019-07-09,81,16.0,,0.16,12.96
2019-07-10,81,16.0,,0.16,12.96
2019-07-11,62,16.0,,0.16,9.92
2019-07-12,72,16.0,,0.16,11.52
2019-07-13,50,16.0,,0.16,8.0
2019-07-14,75,16.0,,0.16,12.0
2019-07-15,49,16.0,,0.16,7.84
2019-07-16,73,16.0,,0.16,11.68
2019-07-17,76,16.0,,0.16,12.16
2019-07-18,89,16.0,,0.16,14.24
2019-07-19,95,16.0,,0.16,15.200000000000001
2019-07-20,74,16.0,,0.16,11.84
2019-07-21,37,16.0,,0.16,5.92
2019-07-22,78,16.0,,0.16,12.48
2019-07-23,60,16.0,,0.16,9.6
2019-07-24,100,16.0,,0.16,16.0
2019-07-25,69,16.0,,0.16,11.040000000000001
2019-07-26,75,16.0,,0.16,12.0
2019-07-27,34,16.0,,0.16,5.44
2019-07-28,38,16.0,,0.16,6.08
2019-07-29,47,16.0,,0.16,7.5200000000000005
2019-07-30,50,16.0,,0.16,8.0
2019-07-31,68,16.0,,0.16,10.88
2019-08-01,84,15.0,False,0.15,12.6
2019-08-02,62,15.0,,0.15,9.299999999999999
2019-08-03,64,15.0,,0.15,9.6
2019-08-04,69,15.0,,0.15,10.35
2019-08-05,94,15.0,,0.15,14.1
2019-08-06,93,15.0,,0.15,13.95
2019-08-07,51,15.0,,0.15,7.6499999999999995
2019-08-08,65,15.0,,0.15,9.75
2019-08-09,72,15.0,,0.15,10.799999999999999
2019-08-10,49,15.0,,0.15,7.35
2019-08-11,59,15.0,,0.15,8.85
2019-08-12,50,15.0,,0.15,7.5
2019-08-13,96,15.0,,0.15,14.399999999999999
2019-08-14,73,15.0,,0.15,10.95
2019-08-15,100,15.0,,0.15,15.0
2019-08-16,75,15.0,,0.15,11.25
2019-08-17,63,15.0,,0.15,9.45
2019-08-18,48,15.0,,0.15,7.199999999999999
2019-08-19,85,15.0,,0.15,12.75
2019-08-20,93,15.0,,0.15,13.95
2019-08-21,73,15.0,,0.15,10.95
2019-08-22,94,15.0,,0.15,14.1
2019-08-23,66,15.0,,0.15,9.9
2019-08-24,82,15.0,,0.15,12.299999999999999
2019-08-25,24,15.0,,0.15,3.5999999999999996
2019-08-26,84,15.0,,0.15,12.6
2019-08-27,99,15.0,,0.15,14.85
2019-08-28,72,15.0,,0.15,10.799999999999999
2019-08-29,48,15.0,,0.15,7.199999999999999
2019-08-30,76,15.0,,0.15,11.4
2019-08-31,59,15.0,,0.15,8.85
2019-09-01,59,14.0,False,0.14,8.260000000000002
2019-09-02,64,14.0,,0.14,8.96
2019-09-03,97,14.0,,0.14,13.580000000000002
2019-09-04,88,14.0,,0.14,12.32
2019-09-05,57,14.0,,0.14,7.98
2019-09-06,68,14.0,,0.14,9.520000000000001
2019-09-07,81,14.0,,0.14,11.340000000000002
2019-09-08,33,14.0,,0.14,4.62
2019-09-09,81,14.0,,0.14,11.340000000000002
2019-09-10,52,14.0,,0.14,7.280000000000001
2019-09-11,78,14.0,,0.14,10.920000000000002
2019-09-12,94,14.0,,0.14,13.160000000000002
2019-09-13,53,14.0,,0.14,7.420000000000001
2019-09-14,69,14.0,,0.14,9.66
2019-09-15,61,14.0,,0.14,8.540000000000001
2019-09-16,100,14.0,,0.14,14.000000000000002
2019-09-17,71,14.0,,0.14,9.940000000000001
2019-09-18,88,14.0,,0.14,12.32
2019-09-19,99,14.0,,0.14,13.860000000000001
2019-09-20,65,14.0,,0.14,9.100000000000001
2019-09-21,81,14.0,,0.14,11.340000000000002
2019-09-22,33,14.0,,0.14,4.62
2019-09-23,59,14.0,,0.14,8.260000000000002
2019-09-24,56,14.0,,0.14,7.840000000000001
2019-09-25,61,14.0,,0.14,8.540000000000001
2019-09-26,79,14.0,,0.14,11.06
2019-09-27,75,14.0,,0.14,10.500000000000002
2019-09-28,70,14.0,,0.14,9.8
2019-09-29,64,14.0,,0.14,8.96
2019-09-30,95,14.0,,0.14,13.3
