date,GOLD PRICE_unscaled,GOLD PRICE_monthly,isPartial,scale,GOLD PRICE
2014-03-19,93,35.0,,0.35,32.55
2014-03-20,72,35.0,,0.35,25.2
2014-03-21,69,35.0,,0.35,24.15
2014-03-22,55,35.0,,0.35,19.25
2014-03-23,38,35.0,,0.35,13.299999999999999
2014-03-24,80,35.0,,0.35,28.0
2014-03-25,59,35.0,,0.35,20.65
2014-03-26,76,35.0,,0.35,26.599999999999998
2014-03-27,67,35.0,,0.35,23.45
2014-03-28,77,35.0,,0.35,26.95
2014-03-29,55,35.0,,0.35,19.25
2014-03-30,56,35.0,,0.35,19.599999999999998
2014-03-31,73,35.0,,0.35,25.549999999999997
2014-04-01,77,31.0,False,0.31,23.87
2014-04-02,81,31.0,,0.31,25.11
2014-04-03,78,31.0,,0.31,24.18
2014-04-04,88,31.0,,0.31,27.28
2014-04-05,94,31.0,,0.31,29.14
2014-04-06,58,31.0,,0.31,17.98
2014-04-07,97,31.0,,0.31,30.07
2014-04-08,74,31.0,,0.31,22.94
2014-04-09,76,31.0,,0.31,23.56
2014-04-10,92,31.0,,0.31,28.52
2014-04-11,100,31.0,,0.31,31.0
2014-04-12,70,31.0,,0.31,21.7
2014-04-13,68,31.0,,0.31,21.08
2014-04-14,79,31.0,,0.31,24.49
2014-04-15,81,31.0,,0.31,25.11
2014-04-16,75,31.0,,0.31,23.25
2014-04-17,96,31.0,,0.31,29.759999999999998
2014-04-18,73,31.0,,0.31,22.63
2014-04-19,74,31.0,,0.31,22.94
2014-04-20,76,31.0,,0.31,23.56
2014-04-21,85,31.0,,0.31,26.35
2014-04-22,90,31.0,,0.31,27.9
2014-04-23,77,31.0,,0.31,23.87
2014-04-24,77,31.0,,0.31,23.87
2014-04-25,93,31.0,,0.31,28.83
2014-04-26,94,31.0,,0.31,29.14
2014-04-27,62,31.0,,0.31,19.22
2014-04-28,87,31.0,,0.31,26.97
2014-04-29,87,31.0,,0.31,26.97
2014-04-30,72,31.0,,0.31,22.32
2014-05-01,71,31.0,False,0.31,22.01
2014-05-02,72,31.0,,0.31,22.32
2014-05-03,56,31.0,,0.31,17.36
2014-05-04,53,31.0,,0.31,16.43
2014-05-05,66,31.0,,0.31,20.46
2014-05-06,73,31.0,,0.31,22.63
2014-05-07,69,31.0,,0.31,21.39
2014-05-08,68,31.0,,0.31,21.08
2014-05-09,57,31.0,,0.31,17.669999999999998
2014-05-10,59,31.0,,0.31,18.29
2014-05-11,60,31.0,,0.31,18.6
2014-05-12,70,31.0,,0.31,21.7
2014-05-13,72,31.0,,0.31,22.32
2014-05-14,79,31.0,,0.31,24.49
2014-05-15,57,31.0,,0.31,17.669999999999998
2014-05-16,70,31.0,,0.31,21.7
2014-05-17,50,31.0,,0.31,15.5
2014-05-18,57,31.0,,0.31,17.669999999999998
2014-05-19,62,31.0,,0.31,19.22
2014-05-20,74,31.0,,0.31,22.94
2014-05-21,57,31.0,,0.31,17.669999999999998
2014-05-22,78,31.0,,0.31,24.18
2014-05-23,74,31.0,,0.31,22.94
2014-05-24,64,31.0,,0.31,19.84
2014-05-25,43,31.0,,0.31,13.33
2014-05-26,63,31.0,,0.31,19.53
2014-05-27,87,31.0,,0.31,26.97
2014-05-28,71,31.0,,0.31,22.01
2014-05-29,75,31.0,,0.31,23.25
2014-05-30,73,31.0,,0.31,22.63
2014-05-31,100,31.0,,0.31,31.0
2014-06-01,63,31.0,False,0.31,19.53
2014-06-02,80,31.0,,0.31,24.8
2014-06-03,77,31.0,,0.31,23.87
2014-06-04,62,31.0,,0.31,19.22
2014-06-05,73,31.0,,0.31,22.63
2014-06-06,95,31.0,,0.31,29.45
2014-06-07,65,31.0,,0.31,20.15
2014-06-08,38,31.0,,0.31,11.78
2014-06-09,67,31.0,,0.31,20.77
2014-06-10,69,31.0,,0.31,21.39
2014-06-11,77,31.0,,0.31,23.87
2014-06-12,75,31.0,,0.31,23.25
2014-06-13,78,31.0,,0.31,24.18
2014-06-14,55,31.0,,0.31,17.05
2014-06-15,49,31.0,,0.31,15.19
2014-06-16,73,31.0,,0.31,22.63
2014-06-17,46,31.0,,0.31,14.26
2014-06-18,69,31.0,,0.31,21.39
2014-06-19,100,31.0,,0.31,31.0
2014-06-20,82,31.0,,0.31,25.419999999999998
2014-06-21,64,31.0,,0.31,19.84
2014-06-22,46,31.0,,0.31,14.26
2014-06-23,60,31.0,,0.31,18.6
2014-06-24,57,31.0,,0.31,17.669999999999998
2014-06-25,70,31.0,,0.31,21.7
2014-06-26,59,31.0,,0.31,18.29
2014-06-27,80,31.0,,0.31,24.8
2014-06-28,53,31.0,,0.31,16.43
2014-06-29,46,31.0,,0.31,14.26
2014-06-30,69,31.0,,0.31,21.39
2014-07-01,90,32.0,False,0.32,28.8
2014-07-02,80,32.0,,0.32,25.6
2014-07-03,68,32.0,,0.32,21.76
2014-07-04,67,32.0,,0.32,21.44
2014-07-05,65,32.0,,0.32,20.8
2014-07-06,49,32.0,,0.32,15.68
2014-07-07,75,32.0,,0.32,24.0
2014-07-08,89,32.0,,0.32,28.48
2014-07-09,61,32.0,,0.32,19.52
2014-07-10,86,32.0,,0.32,27.52
2014-07-11,82,32.0,,0.32,26.240000000000002
2014-07-12,92,32.0,,0.32,29.44
2014-07-13,51,32.0,,0.32,16.32
2014-07-14,86,32.0,,0.32,27.52
2014-07-15,77,32.0,,0.32,24.64
2014-07-16,96,32.0,,0.32,30.72
2014-07-17,100,32.0,,0.32,32.0
2014-07-18,91,32.0,,0.32,29.12
2014-07-19,83,32.0,,0.32,26.560000000000002
2014-07-20,71,32.0,,0.32,22.72
2014-07-21,69,32.0,,0.32,22.080000000000002
2014-07-22,90,32.0,,0.32,28.8
2014-07-23,56,32.0,,0.32,17.92
2014-07-24,71,32.0,,0.32,22.72
2014-07-25,69,32.0,,0.32,22.080000000000002
2014-07-26,74,32.0,,0.32,23.68
2014-07-27,53,32.0,,0.32,16.96
2014-07-28,61,32.0,,0.32,19.52
2014-07-29,48,32.0,,0.32,15.36
2014-07-30,59,32.0,,0.32,18.88
2014-07-31,91,32.0,,0.32,29.12
2014-08-01,100,28.0,False,0.28,28.000000000000004
2014-08-02,67,28.0,,0.28,18.76
2014-08-03,76,28.0,,0.28,21.28
2014-08-04,80,28.0,,0.28,22.400000000000002
2014-08-05,80,28.0,,0.28,22.400000000000002
2014-08-06,93,28.0,,0.28,26.040000000000003
2014-08-07,79,28.0,,0.28,22.12
2014-08-08,87,28.0,,0.28,24.360000000000003
2014-08-09,77,28.0,,0.28,21.560000000000002
2014-08-10,78,28.0,,0.28,21.840000000000003
2014-08-11,76,28.0,,0.28,21.28
2014-08-12,69,28.0,,0.28,19.32
2014-08-13,79,28.0,,0.28,22.12
2014-08-14,82,28.0,,0.28,22.96
2014-08-15,65,28.0,,0.28,18.200000000000003
2014-08-16,86,28.0,,0.28,24.080000000000002
2014-08-17,63,28.0,,0.28,17.64
2014-08-18,72,28.0,,0.28,20.160000000000004
2014-08-19,73,28.0,,0.28,20.44
2014-08-20,92,28.0,,0.28,25.76
2014-08-21,69,28.0,,0.28,19.32
2014-08-22,73,28.0,,0.28,20.44
2014-08-23,67,28.0,,0.28,18.76
2014-08-24,78,28.0,,0.28,21.840000000000003
2014-08-25,68,28.0,,0.28,19.040000000000003
2014-08-26,88,28.0,,0.28,24.64
2014-08-27,76,28.0,,0.28,21.28
2014-08-28,73,28.0,,0.28,20.44
2014-08-29,86,28.0,,0.28,24.080000000000002
2014-08-30,68,28.0,,0.28,19.040000000000003
2014-08-31,79,28.0,,0.28,22.12
2014-09-01,63,33.0,False,0.33,20.790000000000003
2014-09-02,90,33.0,,0.33,29.700000000000003
2014-09-03,72,33.0,,0.33,23.76
2014-09-04,61,33.0,,0.33,20.130000000000003
2014-09-05,87,33.0,,0.33,28.71
2014-09-06,64,33.0,,0.33,21.12
2014-09-07,55,33.0,,0.33,18.150000000000002
2014-09-08,69,33.0,,0.33,22.77
2014-09-09,64,33.0,,0.33,21.12
2014-09-10,66,33.0,,0.33,21.78
2014-09-11,82,33.0,,0.33,27.060000000000002
2014-09-12,91,33.0,,0.33,30.03
2014-09-13,66,33.0,,0.33,21.78
2014-09-14,64,33.0,,0.33,21.12
2014-09-15,79,33.0,,0.33,26.07
2014-09-16,62,33.0,,0.33,20.46
2014-09-17,77,33.0,,0.33,25.41
2014-09-18,73,33.0,,0.33,24.09
2014-09-19,86,33.0,,0.33,28.380000000000003
2014-09-20,73,33.0,,0.33,24.09
2014-09-21,69,33.0,,0.33,22.77
2014-09-22,89,33.0,,0.33,29.37
2014-09-23,100,33.0,,0.33,33.0
2014-09-24,81,33.0,,0.33,26.73
2014-09-25,75,33.0,,0.33,24.75
2014-09-26,81,33.0,,0.33,26.73
2014-09-27,79,33.0,,0.33,26.07
2014-09-28,67,33.0,,0.33,22.11
2014-09-29,70,33.0,,0.33,23.1
2014-09-30,70,33.0,,0.33,23.1
2014-10-01,85,37.0,False,0.37,31.45
2014-10-02,72,37.0,,0.37,26.64
2014-10-03,85,37.0,,0.37,31.45
2014-10-04,66,37.0,,0.37,24.419999999999998
2014-10-05,63,37.0,,0.37,23.31
2014-10-06,72,37.0,,0.37,26.64
2014-10-07,73,37.0,,0.37,27.009999999999998
2014-10-08,67,37.0,,0.37,24.79
2014-10-09,85,37.0,,0.37,31.45
2014-10-10,72,37.0,,0.37,26.64
2014-10-11,71,37.0,,0.37,26.27
2014-10-12,48,37.0,,0.37,17.759999999999998
2014-10-13,67,37.0,,0.37,24.79
2014-10-14,56,37.0,,0.37,20.72
2014-10-15,79,37.0,,0.37,29.23
2014-10-16,77,37.0,,0.37,28.49
2014-10-17,73,37.0,,0.37,27.009999999999998
2014-10-18,80,37.0,,0.37,29.6
2014-10-19,61,37.0,,0.37,22.57
2014-10-20,73,37.0,,0.37,27.009999999999998
2014-10-21,74,37.0,,0.37,27.38
2014-10-22,64,37.0,,0.37,23.68
2014-10-23,74,37.0,,0.37,27.38
2014-10-24,80,37.0,,0.37,29.6
2014-10-25,52,37.0,,0.37,19.24
2014-10-26,46,37.0,,0.37,17.02
2014-10-27,64,37.0,,0.37,23.68
2014-10-28,49,37.0,,0.37,18.13
2014-10-29,67,37.0,,0.37,24.79
2014-10-30,83,37.0,,0.37,30.71
2014-10-31,100,37.0,,0.37,37.0
2014-11-01,80,41.0,False,0.41,32.8
2014-11-02,62,41.0,,0.41,25.419999999999998
2014-11-03,100,41.0,,0.41,41.0
2014-11-04,80,41.0,,0.41,32.8
2014-11-05,91,41.0,,0.41,37.309999999999995
2014-11-06,98,41.0,,0.41,40.18
2014-11-07,84,41.0,,0.41,34.44
2014-11-08,82,41.0,,0.41,33.62
2014-11-09,73,41.0,,0.41,29.93
2014-11-10,79,41.0,,0.41,32.39
2014-11-11,84,41.0,,0.41,34.44
2014-11-12,85,41.0,,0.41,34.85
2014-11-13,64,41.0,,0.41,26.24
2014-11-14,87,41.0,,0.41,35.669999999999995
2014-11-15,85,41.0,,0.41,34.85
2014-11-16,61,41.0,,0.41,25.009999999999998
2014-11-17,68,41.0,,0.41,27.88
2014-11-18,62,41.0,,0.41,25.419999999999998
2014-11-19,74,41.0,,0.41,30.34
2014-11-20,82,41.0,,0.41,33.62
2014-11-21,73,41.0,,0.41,29.93
2014-11-22,58,41.0,,0.41,23.779999999999998
2014-11-23,76,41.0,,0.41,31.159999999999997
2014-11-24,67,41.0,,0.41,27.47
2014-11-25,60,41.0,,0.41,24.599999999999998
2014-11-26,77,41.0,,0.41,31.569999999999997
2014-11-27,55,41.0,,0.41,22.549999999999997
2014-11-28,87,41.0,,0.41,35.669999999999995
2014-11-29,80,41.0,,0.41,32.8
2014-11-30,64,41.0,,0.41,26.24
2014-12-01,97,39.0,False,0.39,37.83
2014-12-02,70,39.0,,0.39,27.3
2014-12-03,79,39.0,,0.39,30.810000000000002
2014-12-04,75,39.0,,0.39,29.25
2014-12-05,75,39.0,,0.39,29.25
2014-12-06,100,39.0,,0.39,39.0
2014-12-07,73,39.0,,0.39,28.470000000000002
2014-12-08,66,39.0,,0.39,25.740000000000002
2014-12-09,75,39.0,,0.39,29.25
2014-12-10,63,39.0,,0.39,24.57
2014-12-11,67,39.0,,0.39,26.130000000000003
2014-12-12,88,39.0,,0.39,34.32
2014-12-13,78,39.0,,0.39,30.42
2014-12-14,68,39.0,,0.39,26.52
2014-12-15,81,39.0,,0.39,31.59
2014-12-16,78,39.0,,0.39,30.42
2014-12-17,78,39.0,,0.39,30.42
2014-12-18,83,39.0,,0.39,32.370000000000005
2014-12-19,86,39.0,,0.39,33.54
2014-12-20,87,39.0,,0.39,33.93
2014-12-21,78,39.0,,0.39,30.42
2014-12-22,66,39.0,,0.39,25.740000000000002
2014-12-23,91,39.0,,0.39,35.49
2014-12-24,64,39.0,,0.39,24.96
2014-12-25,73,39.0,,0.39,28.470000000000002
2014-12-26,75,39.0,,0.39,29.25
2014-12-27,86,39.0,,0.39,33.54
2014-12-28,67,39.0,,0.39,26.130000000000003
2014-12-29,91,39.0,,0.39,35.49
2014-12-30,77,39.0,,0.39,30.03
2014-12-31,58,39.0,,0.39,22.62
2015-01-01,74,37.0,False,0.37,27.38
2015-01-02,75,37.0,,0.37,27.75
2015-01-03,92,37.0,,0.37,34.04
2015-01-04,59,37.0,,0.37,21.83
2015-01-05,74,37.0,,0.37,27.38
2015-01-06,79,37.0,,0.37,29.23
2015-01-07,76,37.0,,0.37,28.12
2015-01-08,59,37.0,,0.37,21.83
2015-01-09,71,37.0,,0.37,26.27
2015-01-10,84,37.0,,0.37,31.08
2015-01-11,48,37.0,,0.37,17.759999999999998
2015-01-12,71,37.0,,0.37,26.27
2015-01-13,67,37.0,,0.37,24.79
2015-01-14,69,37.0,,0.37,25.53
2015-01-15,79,37.0,,0.37,29.23
2015-01-16,74,37.0,,0.37,27.38
2015-01-17,80,37.0,,0.37,29.6
2015-01-18,64,37.0,,0.37,23.68
2015-01-19,78,37.0,,0.37,28.86
2015-01-20,66,37.0,,0.37,24.419999999999998
2015-01-21,78,37.0,,0.37,28.86
2015-01-22,75,37.0,,0.37,27.75
2015-01-23,100,37.0,,0.37,37.0
2015-01-24,70,37.0,,0.37,25.9
2015-01-25,53,37.0,,0.37,19.61
2015-01-26,69,37.0,,0.37,25.53
2015-01-27,79,37.0,,0.37,29.23
2015-01-28,66,37.0,,0.37,24.419999999999998
2015-01-29,65,37.0,,0.37,24.05
2015-01-30,79,37.0,,0.37,29.23
2015-01-31,63,37.0,,0.37,23.31
2015-02-01,55,33.0,False,0.33,18.150000000000002
2015-02-02,62,33.0,,0.33,20.46
2015-02-03,64,33.0,,0.33,21.12
2015-02-04,76,33.0,,0.33,25.080000000000002
2015-02-05,84,33.0,,0.33,27.720000000000002
2015-02-06,84,33.0,,0.33,27.720000000000002
2015-02-07,57,33.0,,0.33,18.810000000000002
2015-02-08,57,33.0,,0.33,18.810000000000002
2015-02-09,80,33.0,,0.33,26.400000000000002
2015-02-10,78,33.0,,0.33,25.740000000000002
2015-02-11,91,33.0,,0.33,30.03
2015-02-12,83,33.0,,0.33,27.39
2015-02-13,68,33.0,,0.33,22.44
2015-02-14,90,33.0,,0.33,29.700000000000003
2015-02-15,58,33.0,,0.33,19.14
2015-02-16,68,33.0,,0.33,22.44
2015-02-17,75,33.0,,0.33,24.75
2015-02-18,76,33.0,,0.33,25.080000000000002
2015-02-19,78,33.0,,0.33,25.740000000000002
2015-02-20,65,33.0,,0.33,21.45
2015-02-21,100,33.0,,0.33,33.0
2015-02-22,70,33.0,,0.33,23.1
2015-02-23,64,33.0,,0.33,21.12
2015-02-24,88,33.0,,0.33,29.040000000000003
2015-02-25,67,33.0,,0.33,22.11
2015-02-26,76,33.0,,0.33,25.080000000000002
2015-02-27,62,33.0,,0.33,20.46
2015-02-28,74,33.0,,0.33,24.42
2015-03-01,61,36.0,False,0.36,21.96
2015-03-02,67,36.0,,0.36,24.119999999999997
2015-03-03,80,36.0,,0.36,28.799999999999997
2015-03-04,53,36.0,,0.36,19.08
2015-03-05,57,36.0,,0.36,20.52
2015-03-06,81,36.0,,0.36,29.16
2015-03-07,71,36.0,,0.36,25.56
2015-03-08,64,36.0,,0.36,23.04
2015-03-09,71,36.0,,0.36,25.56
2015-03-10,91,36.0,,0.36,32.76
2015-03-11,100,36.0,,0.36,36.0
2015-03-12,80,36.0,,0.36,28.799999999999997
2015-03-13,79,36.0,,0.36,28.439999999999998
2015-03-14,86,36.0,,0.36,30.959999999999997
2015-03-15,58,36.0,,0.36,20.88
2015-03-16,74,36.0,,0.36,26.64
2015-03-17,93,36.0,,0.36,33.48
2015-03-18,86,36.0,,0.36,30.959999999999997
2015-03-19,77,36.0,,0.36,27.72
2015-03-20,87,36.0,,0.36,31.32
2015-03-21,56,36.0,,0.36,20.16
2015-03-22,58,36.0,,0.36,20.88
2015-03-23,89,36.0,,0.36,32.04
2015-03-24,63,36.0,,0.36,22.68
2015-03-25,60,36.0,,0.36,21.599999999999998
2015-03-26,65,36.0,,0.36,23.4
2015-03-27,75,36.0,,0.36,27.0
2015-03-28,76,36.0,,0.36,27.36
2015-03-29,49,36.0,,0.36,17.64
2015-03-30,86,36.0,,0.36,30.959999999999997
2015-03-31,64,36.0,,0.36,23.04
2015-04-01,94,31.0,False,0.31,29.14
2015-04-02,69,31.0,,0.31,21.39
2015-04-03,85,31.0,,0.31,26.35
2015-04-04,83,31.0,,0.31,25.73
2015-04-05,75,31.0,,0.31,23.25
2015-04-06,90,31.0,,0.31,27.9
2015-04-07,78,31.0,,0.31,24.18
2015-04-08,86,31.0,,0.31,26.66
2015-04-09,71,31.0,,0.31,22.01
2015-04-10,74,31.0,,0.31,22.94
2015-04-11,69,31.0,,0.31,21.39
2015-04-12,72,31.0,,0.31,22.32
2015-04-13,82,31.0,,0.31,25.419999999999998
2015-04-14,71,31.0,,0.31,22.01
2015-04-15,62,31.0,,0.31,19.22
2015-04-16,66,31.0,,0.31,20.46
2015-04-17,70,31.0,,0.31,21.7
2015-04-18,67,31.0,,0.31,20.77
2015-04-19,75,31.0,,0.31,23.25
2015-04-20,97,31.0,,0.31,30.07
2015-04-21,88,31.0,,0.31,27.28
2015-04-22,71,31.0,,0.31,22.01
2015-04-23,100,31.0,,0.31,31.0
2015-04-24,77,31.0,,0.31,23.87
2015-04-25,80,31.0,,0.31,24.8
2015-04-26,71,31.0,,0.31,22.01
2015-04-27,67,31.0,,0.31,20.77
2015-04-28,76,31.0,,0.31,23.56
2015-04-29,81,31.0,,0.31,25.11
2015-04-30,87,31.0,,0.31,26.97
2015-05-01,99,30.0,False,0.3,29.7
2015-05-02,85,30.0,,0.3,25.5
2015-05-03,62,30.0,,0.3,18.599999999999998
2015-05-04,90,30.0,,0.3,27.0
2015-05-05,100,30.0,,0.3,30.0
2015-05-06,79,30.0,,0.3,23.7
2015-05-07,94,30.0,,0.3,28.2
2015-05-08,81,30.0,,0.3,24.3
2015-05-09,75,30.0,,0.3,22.5
2015-05-10,75,30.0,,0.3,22.5
2015-05-11,79,30.0,,0.3,23.7
2015-05-12,67,30.0,,0.3,20.099999999999998
2015-05-13,65,30.0,,0.3,19.5
2015-05-14,78,30.0,,0.3,23.4
2015-05-15,77,30.0,,0.3,23.099999999999998
2015-05-16,94,30.0,,0.3,28.2
2015-05-17,61,30.0,,0.3,18.3
2015-05-18,73,30.0,,0.3,21.9
2015-05-19,88,30.0,,0.3,26.4
2015-05-20,80,30.0,,0.3,24.0
2015-05-21,87,30.0,,0.3,26.099999999999998
2015-05-22,85,30.0,,0.3,25.5
2015-05-23,70,30.0,,0.3,21.0
2015-05-24,45,30.0,,0.3,13.5
2015-05-25,69,30.0,,0.3,20.7
2015-05-26,74,30.0,,0.3,22.2
2015-05-27,89,30.0,,0.3,26.7
2015-05-28,74,30.0,,0.3,22.2
2015-05-29,88,30.0,,0.3,26.4
2015-05-30,71,30.0,,0.3,21.3
2015-05-31,78,30.0,,0.3,23.4
2015-06-01,63,31.0,False,0.31,19.53
2015-06-02,69,31.0,,0.31,21.39
2015-06-03,76,31.0,,0.31,23.56
2015-06-04,70,31.0,,0.31,21.7
2015-06-05,79,31.0,,0.31,24.49
2015-06-06,54,31.0,,0.31,16.74
2015-06-07,78,31.0,,0.31,24.18
2015-06-08,86,31.0,,0.31,26.66
2015-06-09,63,31.0,,0.31,19.53
2015-06-10,66,31.0,,0.31,20.46
2015-06-11,62,31.0,,0.31,19.22
2015-06-12,71,31.0,,0.31,22.01
2015-06-13,50,31.0,,0.31,15.5
2015-06-14,51,31.0,,0.31,15.81
2015-06-15,68,31.0,,0.31,21.08
2015-06-16,73,31.0,,0.31,22.63
2015-06-17,70,31.0,,0.31,21.7
2015-06-18,72,31.0,,0.31,22.32
2015-06-19,73,31.0,,0.31,22.63
2015-06-20,85,31.0,,0.31,26.35
2015-06-21,70,31.0,,0.31,21.7
2015-06-22,78,31.0,,0.31,24.18
2015-06-23,61,31.0,,0.31,18.91
2015-06-24,69,31.0,,0.31,21.39
2015-06-25,68,31.0,,0.31,21.08
2015-06-26,76,31.0,,0.31,23.56
2015-06-27,58,31.0,,0.31,17.98
2015-06-28,61,31.0,,0.31,18.91
2015-06-29,83,31.0,,0.31,25.73
2015-06-30,100,31.0,,0.31,31.0
2015-07-01,44,44.0,False,0.44,19.36
2015-07-02,33,44.0,,0.44,14.52
2015-07-03,48,44.0,,0.44,21.12
2015-07-04,27,44.0,,0.44,11.88
2015-07-05,37,44.0,,0.44,16.28
2015-07-06,43,44.0,,0.44,18.92
2015-07-07,56,44.0,,0.44,24.64
2015-07-08,58,44.0,,0.44,25.52
2015-07-09,48,44.0,,0.44,21.12
2015-07-10,39,44.0,,0.44,17.16
2015-07-11,42,44.0,,0.44,18.48
2015-07-12,36,44.0,,0.44,15.84
2015-07-13,40,44.0,,0.44,17.6
2015-07-14,35,44.0,,0.44,15.4
2015-07-15,45,44.0,,0.44,19.8
2015-07-16,39,44.0,,0.44,17.16
2015-07-17,54,44.0,,0.44,23.76
2015-07-18,45,44.0,,0.44,19.8
2015-07-19,32,44.0,,0.44,14.08
2015-07-20,100,44.0,,0.44,44.0
2015-07-21,84,44.0,,0.44,36.96
2015-07-22,94,44.0,,0.44,41.36
2015-07-23,79,44.0,,0.44,34.76
2015-07-24,83,44.0,,0.44,36.52
2015-07-25,61,44.0,,0.44,26.84
2015-07-26,55,44.0,,0.44,24.2
2015-07-27,66,44.0,,0.44,29.04
2015-07-28,71,44.0,,0.44,31.24
2015-07-29,54,44.0,,0.44,23.76
2015-07-30,67,44.0,,0.44,29.48
2015-07-31,50,44.0,,0.44,22.0
2015-08-01,45,46.0,False,0.46,20.7
2015-08-02,37,46.0,,0.46,17.02
2015-08-03,57,46.0,,0.46,26.220000000000002
2015-08-04,44,46.0,,0.46,20.240000000000002
2015-08-05,53,46.0,,0.46,24.380000000000003
2015-08-06,45,46.0,,0.46,20.7
2015-08-07,46,46.0,,0.46,21.16
2015-08-08,38,46.0,,0.46,17.48
2015-08-09,30,46.0,,0.46,13.8
2015-08-10,42,46.0,,0.46,19.32
2015-08-11,44,46.0,,0.46,20.240000000000002
2015-08-12,55,46.0,,0.46,25.3
2015-08-13,48,46.0,,0.46,22.080000000000002
2015-08-14,43,46.0,,0.46,19.78
2015-08-15,48,46.0,,0.46,22.080000000000002
2015-08-16,33,46.0,,0.46,15.180000000000001
2015-08-17,33,46.0,,0.46,15.180000000000001
2015-08-18,48,46.0,,0.46,22.080000000000002
2015-08-19,46,46.0,,0.46,21.16
2015-08-20,53,46.0,,0.46,24.380000000000003
2015-08-21,63,46.0,,0.46,28.98
2015-08-22,55,46.0,,0.46,25.3
2015-08-23,41,46.0,,0.46,18.86
2015-08-24,100,46.0,,0.46,46.0
2015-08-25,66,46.0,,0.46,30.360000000000003
2015-08-26,74,46.0,,0.46,34.04
2015-08-27,57,46.0,,0.46,26.220000000000002
2015-08-28,46,46.0,,0.46,21.16
2015-08-29,41,46.0,,0.46,18.86
2015-08-30,30,46.0,,0.46,13.8
2015-08-31,50,46.0,,0.46,23.0
2015-09-01,100,33.0,False,0.33,33.0
2015-09-02,91,33.0,,0.33,30.03
2015-09-03,78,33.0,,0.33,25.740000000000002
2015-09-04,85,33.0,,0.33,28.05
2015-09-05,58,33.0,,0.33,19.14
2015-09-06,72,33.0,,0.33,23.76
2015-09-07,56,33.0,,0.33,18.48
2015-09-08,77,33.0,,0.33,25.41
2015-09-09,59,33.0,,0.33,19.470000000000002
2015-09-10,78,33.0,,0.33,25.740000000000002
2015-09-11,82,33.0,,0.33,27.060000000000002
2015-09-12,81,33.0,,0.33,26.73
2015-09-13,70,33.0,,0.33,23.1
2015-09-14,79,33.0,,0.33,26.07
2015-09-15,77,33.0,,0.33,25.41
2015-09-16,63,33.0,,0.33,20.790000000000003
2015-09-17,83,33.0,,0.33,27.39
2015-09-18,64,33.0,,0.33,21.12
2015-09-19,59,33.0,,0.33,19.470000000000002
2015-09-20,88,33.0,,0.33,29.040000000000003
2015-09-21,83,33.0,,0.33,27.39
2015-09-22,73,33.0,,0.33,24.09
2015-09-23,73,33.0,,0.33,24.09
2015-09-24,73,33.0,,0.33,24.09
2015-09-25,77,33.0,,0.33,25.41
2015-09-26,49,33.0,,0.33,16.17
2015-09-27,48,33.0,,0.33,15.84
2015-09-28,78,33.0,,0.33,25.740000000000002
2015-09-29,82,33.0,,0.33,27.060000000000002
2015-09-30,61,33.0,,0.33,20.130000000000003
2015-10-01,63,30.0,False,0.3,18.9
2015-10-02,78,30.0,,0.3,23.4
2015-10-03,68,30.0,,0.3,20.4
2015-10-04,66,30.0,,0.3,19.8
2015-10-05,81,30.0,,0.3,24.3
2015-10-06,98,30.0,,0.3,29.4
2015-10-07,83,30.0,,0.3,24.9
2015-10-08,76,30.0,,0.3,22.8
2015-10-09,75,30.0,,0.3,22.5
2015-10-10,82,30.0,,0.3,24.599999999999998
2015-10-11,50,30.0,,0.3,15.0
2015-10-12,100,30.0,,0.3,30.0
2015-10-13,54,30.0,,0.3,16.2
2015-10-14,90,30.0,,0.3,27.0
2015-10-15,72,30.0,,0.3,21.599999999999998
2015-10-16,70,30.0,,0.3,21.0
2015-10-17,77,30.0,,0.3,23.099999999999998
2015-10-18,56,30.0,,0.3,16.8
2015-10-19,62,30.0,,0.3,18.599999999999998
2015-10-20,67,30.0,,0.3,20.099999999999998
2015-10-21,67,30.0,,0.3,20.099999999999998
2015-10-22,63,30.0,,0.3,18.9
2015-10-23,76,30.0,,0.3,22.8
2015-10-24,72,30.0,,0.3,21.599999999999998
2015-10-25,51,30.0,,0.3,15.299999999999999
2015-10-26,74,30.0,,0.3,22.2
2015-10-27,67,30.0,,0.3,20.099999999999998
2015-10-28,68,30.0,,0.3,20.4
2015-10-29,71,30.0,,0.3,21.3
2015-10-30,82,30.0,,0.3,24.599999999999998
2015-10-31,58,30.0,,0.3,17.4
2015-11-01,48,34.0,False,0.34,16.32
2015-11-02,74,34.0,,0.34,25.16
2015-11-03,69,34.0,,0.34,23.46
2015-11-04,76,34.0,,0.34,25.840000000000003
2015-11-05,96,34.0,,0.34,32.64
2015-11-06,79,34.0,,0.34,26.860000000000003
2015-11-07,70,34.0,,0.34,23.8
2015-11-08,74,34.0,,0.34,25.16
2015-11-09,88,34.0,,0.34,29.92
2015-11-10,100,34.0,,0.34,34.0
2015-11-11,69,34.0,,0.34,23.46
2015-11-12,66,34.0,,0.34,22.44
2015-11-13,89,34.0,,0.34,30.26
2015-11-14,82,34.0,,0.34,27.880000000000003
2015-11-15,58,34.0,,0.34,19.720000000000002
2015-11-16,67,34.0,,0.34,22.78
2015-11-17,71,34.0,,0.34,24.14
2015-11-18,82,34.0,,0.34,27.880000000000003
