date,SOCIAL SECURITY OFFICE_unscaled,SOCIAL SECURITY OFFICE_monthly,isPartial,scale,SOCIAL SECURITY OFFICE
2010-06-21,100,53.0,,0.53,53.0
2010-06-22,71,53.0,,0.53,37.63
2010-06-23,72,53.0,,0.53,38.160000000000004
2010-06-24,74,53.0,,0.53,39.22
2010-06-25,60,53.0,,0.53,31.8
2010-06-26,13,53.0,,0.53,6.890000000000001
2010-06-27,16,53.0,,0.53,8.48
2010-06-28,77,53.0,,0.53,40.81
2010-06-29,65,53.0,,0.53,34.45
2010-06-30,44,53.0,,0.53,23.32
2010-07-01,75,50.0,False,0.5,37.5
2010-07-02,43,50.0,,0.5,21.5
2010-07-03,13,50.0,,0.5,6.5
2010-07-04,8,50.0,,0.5,4.0
2010-07-05,21,50.0,,0.5,10.5
2010-07-06,70,50.0,,0.5,35.0
2010-07-07,77,50.0,,0.5,38.5
2010-07-08,85,50.0,,0.5,42.5
2010-07-09,68,50.0,,0.5,34.0
2010-07-10,14,50.0,,0.5,7.0
2010-07-11,19,50.0,,0.5,9.5
2010-07-12,72,50.0,,0.5,36.0
2010-07-13,62,50.0,,0.5,31.0
2010-07-14,63,50.0,,0.5,31.5
2010-07-15,61,50.0,,0.5,30.5
2010-07-16,64,50.0,,0.5,32.0
2010-07-17,10,50.0,,0.5,5.0
2010-07-18,12,50.0,,0.5,6.0
2010-07-19,80,50.0,,0.5,40.0
2010-07-20,68,50.0,,0.5,34.0
2010-07-21,87,50.0,,0.5,43.5
2010-07-22,68,50.0,,0.5,34.0
2010-07-23,65,50.0,,0.5,32.5
2010-07-24,19,50.0,,0.5,9.5
2010-07-25,14,50.0,,0.5,7.0
2010-07-26,100,50.0,,0.5,50.0
2010-07-27,75,50.0,,0.5,37.5
2010-07-28,84,50.0,,0.5,42.0
2010-07-29,54,50.0,,0.5,27.0
2010-07-30,56,50.0,,0.5,28.0
2010-07-31,16,50.0,,0.5,8.0
2010-08-01,15,51.0,False,0.51,7.65
2010-08-02,99,51.0,,0.51,50.49
2010-08-03,77,51.0,,0.51,39.27
2010-08-04,81,51.0,,0.51,41.31
2010-08-05,78,51.0,,0.51,39.78
2010-08-06,75,51.0,,0.51,38.25
2010-08-07,25,51.0,,0.51,12.75
2010-08-08,22,51.0,,0.51,11.22
2010-08-09,97,51.0,,0.51,49.47
2010-08-10,93,51.0,,0.51,47.43
2010-08-11,72,51.0,,0.51,36.72
2010-08-12,79,51.0,,0.51,40.29
2010-08-13,82,51.0,,0.51,41.82
2010-08-14,8,51.0,,0.51,4.08
2010-08-15,18,51.0,,0.51,9.18
2010-08-16,100,51.0,,0.51,51.0
2010-08-17,70,51.0,,0.51,35.7
2010-08-18,79,51.0,,0.51,40.29
2010-08-19,85,51.0,,0.51,43.35
2010-08-20,75,51.0,,0.51,38.25
2010-08-21,13,51.0,,0.51,6.63
2010-08-22,14,51.0,,0.51,7.140000000000001
2010-08-23,74,51.0,,0.51,37.74
2010-08-24,76,51.0,,0.51,38.76
2010-08-25,65,51.0,,0.51,33.15
2010-08-26,74,51.0,,0.51,37.74
2010-08-27,63,51.0,,0.51,32.13
2010-08-28,20,51.0,,0.51,10.2
2010-08-29,11,51.0,,0.51,5.61
2010-08-30,82,51.0,,0.51,41.82
2010-08-31,70,51.0,,0.51,35.7
2010-09-01,90,47.0,False,0.47,42.3
2010-09-02,79,47.0,,0.47,37.129999999999995
2010-09-03,73,47.0,,0.47,34.309999999999995
2010-09-04,24,47.0,,0.47,11.28
2010-09-05,0,47.0,,0.47,0.0
2010-09-06,27,47.0,,0.47,12.69
2010-09-07,94,47.0,,0.47,44.18
2010-09-08,65,47.0,,0.47,30.549999999999997
2010-09-09,89,47.0,,0.47,41.83
2010-09-10,75,47.0,,0.47,35.25
2010-09-11,23,47.0,,0.47,10.809999999999999
2010-09-12,14,47.0,,0.47,6.58
2010-09-13,98,47.0,,0.47,46.059999999999995
2010-09-14,88,47.0,,0.47,41.36
2010-09-15,88,47.0,,0.47,41.36
2010-09-16,81,47.0,,0.47,38.07
2010-09-17,81,47.0,,0.47,38.07
2010-09-18,20,47.0,,0.47,9.399999999999999
2010-09-19,23,47.0,,0.47,10.809999999999999
2010-09-20,100,47.0,,0.47,47.0
2010-09-21,85,47.0,,0.47,39.949999999999996
2010-09-22,77,47.0,,0.47,36.19
2010-09-23,83,47.0,,0.47,39.01
2010-09-24,73,47.0,,0.47,34.309999999999995
2010-09-25,28,47.0,,0.47,13.16
2010-09-26,11,47.0,,0.47,5.17
2010-09-27,92,47.0,,0.47,43.239999999999995
2010-09-28,86,47.0,,0.47,40.419999999999995
2010-09-29,70,47.0,,0.47,32.9
2010-09-30,87,47.0,,0.47,40.89
2010-10-01,56,43.0,False,0.43,24.08
2010-10-02,29,43.0,,0.43,12.47
2010-10-03,5,43.0,,0.43,2.15
2010-10-04,88,43.0,,0.43,37.839999999999996
2010-10-05,50,43.0,,0.43,21.5
2010-10-06,65,43.0,,0.43,27.95
2010-10-07,43,43.0,,0.43,18.49
2010-10-08,62,43.0,,0.43,26.66
2010-10-09,10,43.0,,0.43,4.3
2010-10-10,14,43.0,,0.43,6.02
2010-10-11,44,43.0,,0.43,18.919999999999998
2010-10-12,62,43.0,,0.43,26.66
2010-10-13,69,43.0,,0.43,29.669999999999998
2010-10-14,65,43.0,,0.43,27.95
2010-10-15,67,43.0,,0.43,28.81
2010-10-16,12,43.0,,0.43,5.16
2010-10-17,19,43.0,,0.43,8.17
2010-10-18,83,43.0,,0.43,35.69
2010-10-19,71,43.0,,0.43,30.53
2010-10-20,69,43.0,,0.43,29.669999999999998
2010-10-21,64,43.0,,0.43,27.52
2010-10-22,73,43.0,,0.43,31.39
2010-10-23,19,43.0,,0.43,8.17
2010-10-24,9,43.0,,0.43,3.87
2010-10-25,100,43.0,,0.43,43.0
2010-10-26,75,43.0,,0.43,32.25
2010-10-27,79,43.0,,0.43,33.97
2010-10-28,50,43.0,,0.43,21.5
2010-10-29,63,43.0,,0.43,27.09
2010-10-30,5,43.0,,0.43,2.15
2010-10-31,12,43.0,,0.43,5.16
2010-11-01,81,44.0,False,0.44,35.64
2010-11-02,63,44.0,,0.44,27.72
2010-11-03,82,44.0,,0.44,36.08
2010-11-04,100,44.0,,0.44,44.0
2010-11-05,70,44.0,,0.44,30.8
2010-11-06,19,44.0,,0.44,8.36
2010-11-07,20,44.0,,0.44,8.8
2010-11-08,85,44.0,,0.44,37.4
2010-11-09,98,44.0,,0.44,43.12
2010-11-10,84,44.0,,0.44,36.96
2010-11-11,65,44.0,,0.44,28.6
2010-11-12,73,44.0,,0.44,32.12
2010-11-13,18,44.0,,0.44,7.92
2010-11-14,10,44.0,,0.44,4.4
2010-11-15,68,44.0,,0.44,29.92
2010-11-16,97,44.0,,0.44,42.68
2010-11-17,89,44.0,,0.44,39.160000000000004
2010-11-18,74,44.0,,0.44,32.56
2010-11-19,69,44.0,,0.44,30.36
2010-11-20,17,44.0,,0.44,7.48
2010-11-21,20,44.0,,0.44,8.8
2010-11-22,100,44.0,,0.44,44.0
2010-11-23,88,44.0,,0.44,38.72
2010-11-24,58,44.0,,0.44,25.52
2010-11-25,9,44.0,,0.44,3.96
2010-11-26,46,44.0,,0.44,20.24
2010-11-27,16,44.0,,0.44,7.04
2010-11-28,17,44.0,,0.44,7.48
2010-11-29,97,44.0,,0.44,42.68
2010-11-30,91,44.0,,0.44,40.04
2010-12-01,73,41.0,False,0.41,29.93
2010-12-02,100,41.0,,0.41,41.0
2010-12-03,75,41.0,,0.41,30.749999999999996
2010-12-04,12,41.0,,0.41,4.92
2010-12-05,16,41.0,,0.41,6.56
2010-12-06,87,41.0,,0.41,35.669999999999995
2010-12-07,76,41.0,,0.41,31.159999999999997
2010-12-08,68,41.0,,0.41,27.88
2010-12-09,69,41.0,,0.41,28.29
2010-12-10,65,41.0,,0.41,26.65
2010-12-11,22,41.0,,0.41,9.02
2010-12-12,14,41.0,,0.41,5.739999999999999
2010-12-13,79,41.0,,0.41,32.39
2010-12-14,78,41.0,,0.41,31.979999999999997
2010-12-15,69,41.0,,0.41,28.29
2010-12-16,50,41.0,,0.41,20.5
2010-12-17,49,41.0,,0.41,20.09
2010-12-18,15,41.0,,0.41,6.1499999999999995
2010-12-19,22,41.0,,0.41,9.02
2010-12-20,88,41.0,,0.41,36.08
2010-12-21,66,41.0,,0.41,27.06
2010-12-22,67,41.0,,0.41,27.47
2010-12-23,54,41.0,,0.41,22.139999999999997
2010-12-24,25,41.0,,0.41,10.25
2010-12-25,7,41.0,,0.41,2.8699999999999997
2010-12-26,15,41.0,,0.41,6.1499999999999995
2010-12-27,83,41.0,,0.41,34.03
2010-12-28,82,41.0,,0.41,33.62
2010-12-29,90,41.0,,0.41,36.9
2010-12-30,82,41.0,,0.41,33.62
2010-12-31,43,41.0,,0.41,17.63
2011-01-01,6,58.0,False,0.58,3.4799999999999995
2011-01-02,16,58.0,,0.58,9.28
2011-01-03,75,58.0,,0.58,43.5
2011-01-04,100,58.0,,0.58,57.99999999999999
2011-01-05,65,58.0,,0.58,37.699999999999996
2011-01-06,79,58.0,,0.58,45.82
2011-01-07,59,58.0,,0.58,34.22
2011-01-08,16,58.0,,0.58,9.28
2011-01-09,18,58.0,,0.58,10.44
2011-01-10,87,58.0,,0.58,50.459999999999994
2011-01-11,67,58.0,,0.58,38.86
2011-01-12,69,58.0,,0.58,40.019999999999996
2011-01-13,89,58.0,,0.58,51.62
2011-01-14,68,58.0,,0.58,39.44
2011-01-15,17,58.0,,0.58,9.86
2011-01-16,11,58.0,,0.58,6.38
2011-01-17,41,58.0,,0.58,23.779999999999998
2011-01-18,87,58.0,,0.58,50.459999999999994
2011-01-19,69,58.0,,0.58,40.019999999999996
2011-01-20,76,58.0,,0.58,44.08
2011-01-21,57,58.0,,0.58,33.059999999999995
2011-01-22,17,58.0,,0.58,9.86
2011-01-23,21,58.0,,0.58,12.18
2011-01-24,83,58.0,,0.58,48.13999999999999
2011-01-25,91,58.0,,0.58,52.779999999999994
2011-01-26,63,58.0,,0.58,36.54
2011-01-27,81,58.0,,0.58,46.98
2011-01-28,64,58.0,,0.58,37.12
2011-01-29,26,58.0,,0.58,15.079999999999998
2011-01-30,18,58.0,,0.58,10.44
2011-01-31,89,58.0,,0.58,51.62
2011-02-01,73,54.0,False,0.54,39.42
2011-02-02,63,54.0,,0.54,34.02
2011-02-03,95,54.0,,0.54,51.300000000000004
2011-02-04,82,54.0,,0.54,44.28
2011-02-05,15,54.0,,0.54,8.100000000000001
2011-02-06,13,54.0,,0.54,7.0200000000000005
2011-02-07,100,54.0,,0.54,54.0
2011-02-08,82,54.0,,0.54,44.28
2011-02-09,84,54.0,,0.54,45.36
2011-02-10,69,54.0,,0.54,37.260000000000005
2011-02-11,72,54.0,,0.54,38.88
2011-02-12,21,54.0,,0.54,11.34
2011-02-13,13,54.0,,0.54,7.0200000000000005
2011-02-14,88,54.0,,0.54,47.52
2011-02-15,80,54.0,,0.54,43.2
2011-02-16,77,54.0,,0.54,41.580000000000005
2011-02-17,75,54.0,,0.54,40.5
2011-02-18,81,54.0,,0.54,43.74
2011-02-19,25,54.0,,0.54,13.5
2011-02-20,24,54.0,,0.54,12.96
2011-02-21,46,54.0,,0.54,24.840000000000003
2011-02-22,95,54.0,,0.54,51.300000000000004
2011-02-23,96,54.0,,0.54,51.84
2011-02-24,82,54.0,,0.54,44.28
2011-02-25,76,54.0,,0.54,41.040000000000006
2011-02-26,22,54.0,,0.54,11.88
2011-02-27,18,54.0,,0.54,9.72
2011-02-28,81,54.0,,0.54,43.74
2011-03-01,79,53.0,False,0.53,41.870000000000005
2011-03-02,84,53.0,,0.53,44.52
2011-03-03,92,53.0,,0.53,48.760000000000005
2011-03-04,72,53.0,,0.53,38.160000000000004
2011-03-05,18,53.0,,0.53,9.540000000000001
2011-03-06,15,53.0,,0.53,7.95
2011-03-07,100,53.0,,0.53,53.0
2011-03-08,61,53.0,,0.53,32.33
2011-03-09,70,53.0,,0.53,37.1
2011-03-10,73,53.0,,0.53,38.690000000000005
2011-03-11,61,53.0,,0.53,32.33
2011-03-12,15,53.0,,0.53,7.95
2011-03-13,18,53.0,,0.53,9.540000000000001
2011-03-14,93,53.0,,0.53,49.29
2011-03-15,66,53.0,,0.53,34.980000000000004
2011-03-16,75,53.0,,0.53,39.75
2011-03-17,75,53.0,,0.53,39.75
2011-03-18,65,53.0,,0.53,34.45
2011-03-19,13,53.0,,0.53,6.890000000000001
2011-03-20,13,53.0,,0.53,6.890000000000001
2011-03-21,92,53.0,,0.53,48.760000000000005
2011-03-22,73,53.0,,0.53,38.690000000000005
2011-03-23,78,53.0,,0.53,41.34
2011-03-24,85,53.0,,0.53,45.050000000000004
2011-03-25,64,53.0,,0.53,33.92
2011-03-26,15,53.0,,0.53,7.95
2011-03-27,13,53.0,,0.53,6.890000000000001
2011-03-28,100,53.0,,0.53,53.0
2011-03-29,64,53.0,,0.53,33.92
2011-03-30,64,53.0,,0.53,33.92
2011-03-31,78,53.0,,0.53,41.34
2011-04-01,89,48.0,False,0.48,42.72
2011-04-02,17,48.0,,0.48,8.16
2011-04-03,23,48.0,,0.48,11.04
2011-04-04,100,48.0,,0.48,48.0
2011-04-05,88,48.0,,0.48,42.239999999999995
2011-04-06,84,48.0,,0.48,40.32
2011-04-07,75,48.0,,0.48,36.0
2011-04-08,71,48.0,,0.48,34.08
2011-04-09,19,48.0,,0.48,9.12
2011-04-10,29,48.0,,0.48,13.92
2011-04-11,96,48.0,,0.48,46.08
2011-04-12,78,48.0,,0.48,37.44
2011-04-13,87,48.0,,0.48,41.76
2011-04-14,84,48.0,,0.48,40.32
2011-04-15,93,48.0,,0.48,44.64
2011-04-16,13,48.0,,0.48,6.24
2011-04-17,13,48.0,,0.48,6.24
2011-04-18,95,48.0,,0.48,45.6
2011-04-19,86,48.0,,0.48,41.28
2011-04-20,68,48.0,,0.48,32.64
2011-04-21,70,48.0,,0.48,33.6
2011-04-22,74,48.0,,0.48,35.519999999999996
2011-04-23,13,48.0,,0.48,6.24
2011-04-24,6,48.0,,0.48,2.88
2011-04-25,75,48.0,,0.48,36.0
2011-04-26,84,48.0,,0.48,40.32
2011-04-27,68,48.0,,0.48,32.64
2011-04-28,60,48.0,,0.48,28.799999999999997
2011-04-29,75,48.0,,0.48,36.0
2011-04-30,15,48.0,,0.48,7.199999999999999
2011-05-01,21,49.0,False,0.49,10.29
2011-05-02,74,49.0,,0.49,36.26
2011-05-03,59,49.0,,0.49,28.91
2011-05-04,62,49.0,,0.49,30.38
2011-05-05,66,49.0,,0.49,32.339999999999996
2011-05-06,67,49.0,,0.49,32.83
2011-05-07,16,49.0,,0.49,7.84
2011-05-08,16,49.0,,0.49,7.84
2011-05-09,75,49.0,,0.49,36.75
2011-05-10,64,49.0,,0.49,31.36
2011-05-11,65,49.0,,0.49,31.849999999999998
2011-05-12,57,49.0,,0.49,27.93
2011-05-13,64,49.0,,0.49,31.36
2011-05-14,6,49.0,,0.49,2.94
2011-05-15,14,49.0,,0.49,6.859999999999999
2011-05-16,71,49.0,,0.49,34.79
2011-05-17,73,49.0,,0.49,35.769999999999996
2011-05-18,82,49.0,,0.49,40.18
2011-05-19,56,49.0,,0.49,27.439999999999998
2011-05-20,55,49.0,,0.49,26.95
2011-05-21,14,49.0,,0.49,6.859999999999999
2011-05-22,13,49.0,,0.49,6.37
2011-05-23,75,49.0,,0.49,36.75
2011-05-24,77,49.0,,0.49,37.73
2011-05-25,70,49.0,,0.49,34.3
2011-05-26,76,49.0,,0.49,37.24
2011-05-27,65,49.0,,0.49,31.849999999999998
2011-05-28,18,49.0,,0.49,8.82
2011-05-29,11,49.0,,0.49,5.39
2011-05-30,19,49.0,,0.49,9.31
2011-05-31,100,49.0,,0.49,49.0
2011-06-01,98,60.0,False,0.6,58.8
2011-06-02,83,60.0,,0.6,49.8
2011-06-03,87,60.0,,0.6,52.199999999999996
2011-06-04,17,60.0,,0.6,10.2
2011-06-05,29,60.0,,0.6,17.4
2011-06-06,100,60.0,,0.6,60.0
2011-06-07,78,60.0,,0.6,46.8
2011-06-08,87,60.0,,0.6,52.199999999999996
2011-06-09,68,60.0,,0.6,40.8
2011-06-10,74,60.0,,0.6,44.4
2011-06-11,21,60.0,,0.6,12.6
2011-06-12,13,60.0,,0.6,7.8
2011-06-13,94,60.0,,0.6,56.4
2011-06-14,88,60.0,,0.6,52.8
2011-06-15,74,60.0,,0.6,44.4
2011-06-16,76,60.0,,0.6,45.6
2011-06-17,71,60.0,,0.6,42.6
2011-06-18,23,60.0,,0.6,13.799999999999999
2011-06-19,24,60.0,,0.6,14.399999999999999
2011-06-20,84,60.0,,0.6,50.4
2011-06-21,85,60.0,,0.6,51.0
2011-06-22,93,60.0,,0.6,55.8
2011-06-23,79,60.0,,0.6,47.4
2011-06-24,81,60.0,,0.6,48.6
2011-06-25,18,60.0,,0.6,10.799999999999999
2011-06-26,22,60.0,,0.6,13.2
2011-06-27,87,60.0,,0.6,52.199999999999996
2011-06-28,79,60.0,,0.6,47.4
2011-06-29,91,60.0,,0.6,54.6
2011-06-30,78,60.0,,0.6,46.8
2011-07-01,61,59.0,False,0.59,35.989999999999995
2011-07-02,14,59.0,,0.59,8.26
2011-07-03,7,59.0,,0.59,4.13
2011-07-04,14,59.0,,0.59,8.26
2011-07-05,100,59.0,,0.59,59.0
2011-07-06,69,59.0,,0.59,40.71
2011-07-07,67,59.0,,0.59,39.53
2011-07-08,67,59.0,,0.59,39.53
2011-07-09,24,59.0,,0.59,14.16
2011-07-10,14,59.0,,0.59,8.26
2011-07-11,95,59.0,,0.59,56.05
2011-07-12,73,59.0,,0.59,43.07
2011-07-13,74,59.0,,0.59,43.66
2011-07-14,70,59.0,,0.59,41.3
2011-07-15,68,59.0,,0.59,40.12
2011-07-16,20,59.0,,0.59,11.799999999999999
2011-07-17,14,59.0,,0.59,8.26
2011-07-18,86,59.0,,0.59,50.739999999999995
2011-07-19,63,59.0,,0.59,37.169999999999995
2011-07-20,67,59.0,,0.59,39.53
2011-07-21,72,59.0,,0.59,42.48
2011-07-22,56,59.0,,0.59,33.04
2011-07-23,15,59.0,,0.59,8.85
2011-07-24,14,59.0,,0.59,8.26
2011-07-25,69,59.0,,0.59,40.71
2011-07-26,78,59.0,,0.59,46.019999999999996
2011-07-27,81,59.0,,0.59,47.79
2011-07-28,64,59.0,,0.59,37.76
2011-07-29,59,59.0,,0.59,34.809999999999995
2011-07-30,18,59.0,,0.59,10.62
2011-07-31,17,59.0,,0.59,10.03
2011-08-01,100,65.0,False,0.65,65.0
2011-08-02,64,65.0,,0.65,41.6
2011-08-03,93,65.0,,0.65,60.45
2011-08-04,79,65.0,,0.65,51.35
2011-08-05,77,65.0,,0.65,50.050000000000004
2011-08-06,10,65.0,,0.65,6.5
2011-08-07,17,65.0,,0.65,11.05
2011-08-08,95,65.0,,0.65,61.75
2011-08-09,78,65.0,,0.65,50.7
2011-08-10,85,65.0,,0.65,55.25
2011-08-11,86,65.0,,0.65,55.9
2011-08-12,70,65.0,,0.65,45.5
2011-08-13,21,65.0,,0.65,13.65
2011-08-14,20,65.0,,0.65,13.0
2011-08-15,100,65.0,,0.65,65.0
2011-08-16,91,65.0,,0.65,59.15
2011-08-17,89,65.0,,0.65,57.85
2011-08-18,69,65.0,,0.65,44.85
2011-08-19,70,65.0,,0.65,45.5
2011-08-20,18,65.0,,0.65,11.700000000000001
2011-08-21,21,65.0,,0.65,13.65
2011-08-22,78,65.0,,0.65,50.7
2011-08-23,81,65.0,,0.65,52.65
2011-08-24,96,65.0,,0.65,62.400000000000006
2011-08-25,54,65.0,,0.65,35.1
2011-08-26,64,65.0,,0.65,41.6
2011-08-27,32,65.0,,0.65,20.8
2011-08-28,14,65.0,,0.65,9.1
2011-08-29,89,65.0,,0.65,57.85
2011-08-30,73,65.0,,0.65,47.45
2011-08-31,76,65.0,,0.65,49.4
2011-09-01,66,60.0,False,0.6,39.6
2011-09-02,66,60.0,,0.6,39.6
2011-09-03,14,60.0,,0.6,8.4
2011-09-04,5,60.0,,0.6,3.0
2011-09-05,15,60.0,,0.6,9.0
2011-09-06,90,60.0,,0.6,54.0
2011-09-07,86,60.0,,0.6,51.6
2011-09-08,75,60.0,,0.6,45.0
2011-09-09,84,60.0,,0.6,50.4
2011-09-10,14,60.0,,0.6,8.4
2011-09-11,20,60.0,,0.6,12.0
2011-09-12,84,60.0,,0.6,50.4
2011-09-13,70,60.0,,0.6,42.0
2011-09-14,81,60.0,,0.6,48.6
2011-09-15,55,60.0,,0.6,33.0
2011-09-16,54,60.0,,0.6,32.4
2011-09-17,10,60.0,,0.6,6.0
2011-09-18,15,60.0,,0.6,9.0
2011-09-19,100,60.0,,0.6,60.0
2011-09-20,89,60.0,,0.6,53.4
2011-09-21,68,60.0,,0.6,40.8
2011-09-22,62,60.0,,0.6,37.199999999999996
2011-09-23,55,60.0,,0.6,33.0
2011-09-24,17,60.0,,0.6,10.2
2011-09-25,16,60.0,,0.6,9.6
2011-09-26,90,60.0,,0.6,54.0
2011-09-27,80,60.0,,0.6,48.0
2011-09-28,81,60.0,,0.6,48.6
2011-09-29,63,60.0,,0.6,37.8
2011-09-30,63,60.0,,0.6,37.8
2011-10-01,13,57.0,False,0.57,7.409999999999999
2011-10-02,21,57.0,,0.57,11.969999999999999
2011-10-03,100,57.0,,0.57,56.99999999999999
2011-10-04,77,57.0,,0.57,43.88999999999999
2011-10-05,75,57.0,,0.57,42.74999999999999
2011-10-06,75,57.0,,0.57,42.74999999999999
2011-10-07,56,57.0,,0.57,31.919999999999998
2011-10-08,15,57.0,,0.57,8.549999999999999
2011-10-09,15,57.0,,0.57,8.549999999999999
2011-10-10,63,57.0,,0.57,35.91
2011-10-11,97,57.0,,0.57,55.28999999999999
2011-10-12,65,57.0,,0.57,37.05
2011-10-13,73,57.0,,0.57,41.61
2011-10-14,76,57.0,,0.57,43.31999999999999
2011-10-15,18,57.0,,0.57,10.26
2011-10-16,21,57.0,,0.57,11.969999999999999
2011-10-17,84,57.0,,0.57,47.879999999999995
2011-10-18,68,57.0,,0.57,38.76
2011-10-19,66,57.0,,0.57,37.62
2011-10-20,71,57.0,,0.57,40.47
2011-10-21,66,57.0,,0.57,37.62
2011-10-22,11,57.0,,0.57,6.27
2011-10-23,16,57.0,,0.57,9.12
2011-10-24,76,57.0,,0.57,43.31999999999999
2011-10-25,62,57.0,,0.57,35.339999999999996
2011-10-26,59,57.0,,0.57,33.629999999999995
2011-10-27,56,57.0,,0.57,31.919999999999998
2011-10-28,61,57.0,,0.57,34.769999999999996
2011-10-29,16,57.0,,0.57,9.12
2011-10-30,20,57.0,,0.57,11.399999999999999
2011-10-31,73,57.0,,0.57,41.61
2011-11-01,76,50.0,False,0.5,38.0
2011-11-02,80,50.0,,0.5,40.0
2011-11-03,76,50.0,,0.5,38.0
2011-11-04,70,50.0,,0.5,35.0
2011-11-05,15,50.0,,0.5,7.5
2011-11-06,12,50.0,,0.5,6.0
2011-11-07,100,50.0,,0.5,50.0
2011-11-08,73,50.0,,0.5,36.5
2011-11-09,87,50.0,,0.5,43.5
2011-11-10,80,50.0,,0.5,40.0
2011-11-11,40,50.0,,0.5,20.0
2011-11-12,14,50.0,,0.5,7.0
2011-11-13,19,50.0,,0.5,9.5
2011-11-14,96,50.0,,0.5,48.0
2011-11-15,92,50.0,,0.5,46.0
2011-11-16,76,50.0,,0.5,38.0
2011-11-17,66,50.0,,0.5,33.0
2011-11-18,78,50.0,,0.5,39.0
2011-11-19,13,50.0,,0.5,6.5
2011-11-20,16,50.0,,0.5,8.0
2011-11-21,90,50.0,,0.5,45.0
2011-11-22,83,50.0,,0.5,41.5
2011-11-23,61,50.0,,0.5,30.5
2011-11-24,15,50.0,,0.5,7.5
2011-11-25,42,50.0,,0.5,21.0
2011-11-26,13,50.0,,0.5,6.5
2011-11-27,17,50.0,,0.5,8.5
2011-11-28,79,50.0,,0.5,39.5
2011-11-29,73,50.0,,0.5,36.5
2011-11-30,74,50.0,,0.5,37.0
2011-12-01,76,49.0,False,0.49,37.24
2011-12-02,57,49.0,,0.49,27.93
2011-12-03,16,49.0,,0.49,7.84
2011-12-04,25,49.0,,0.49,12.25
2011-12-05,92,49.0,,0.49,45.08
2011-12-06,78,49.0,,0.49,38.22
2011-12-07,63,49.0,,0.49,30.87
2011-12-08,65,49.0,,0.49,31.849999999999998
2011-12-09,65,49.0,,0.49,31.849999999999998
2011-12-10,17,49.0,,0.49,8.33
2011-12-11,10,49.0,,0.49,4.9
2011-12-12,71,49.0,,0.49,34.79
2011-12-13,98,49.0,,0.49,48.019999999999996
2011-12-14,73,49.0,,0.49,35.769999999999996
2011-12-15,69,49.0,,0.49,33.81
2011-12-16,78,49.0,,0.49,38.22
2011-12-17,13,49.0,,0.49,6.37
2011-12-18,9,49.0,,0.49,4.41
2011-12-19,77,49.0,,0.49,37.73
2011-12-20,70,49.0,,0.49,34.3
2011-12-21,79,49.0,,0.49,38.71
2011-12-22,69,49.0,,0.49,33.81
2011-12-23,52,49.0,,0.49,25.48
2011-12-24,11,49.0,,0.49,5.39
2011-12-25,3,49.0,,0.49,1.47
2011-12-26,38,49.0,,0.49,18.62
2011-12-27,100,49.0,,0.49,49.0
2011-12-28,89,49.0,,0.49,43.61
2011-12-29,100,49.0,,0.49,49.0
2011-12-30,98,49.0,,0.49,48.019999999999996
2011-12-31,15,49.0,,0.49,7.35
2012-01-01,11,59.0,False,0.59,6.489999999999999
2012-01-02,38,59.0,,0.59,22.419999999999998
2012-01-03,91,59.0,,0.59,53.69
2012-01-04,77,59.0,,0.59,45.43
2012-01-05,83,59.0,,0.59,48.97
2012-01-06,74,59.0,,0.59,43.66
2012-01-07,15,59.0,,0.59,8.85
2012-01-08,15,59.0,,0.59,8.85
2012-01-09,100,59.0,,0.59,59.0
2012-01-10,83,59.0,,0.59,48.97
2012-01-11,74,59.0,,0.59,43.66
2012-01-12,65,59.0,,0.59,38.35
2012-01-13,70,59.0,,0.59,41.3
2012-01-14,18,59.0,,0.59,10.62
2012-01-15,17,59.0,,0.59,10.03
2012-01-16,41,59.0,,0.59,24.189999999999998
2012-01-17,88,59.0,,0.59,51.919999999999995
2012-01-18,81,59.0,,0.59,47.79
2012-01-19,84,59.0,,0.59,49.559999999999995
2012-01-20,76,59.0,,0.59,44.839999999999996
2012-01-21,17,59.0,,0.59,10.03
2012-01-22,14,59.0,,0.59,8.26
2012-01-23,92,59.0,,0.59,54.279999999999994
2012-01-24,64,59.0,,0.59,37.76
2012-01-25,70,59.0,,0.59,41.3
2012-01-26,66,59.0,,0.59,38.94
2012-01-27,76,59.0,,0.59,44.839999999999996
2012-01-28,23,59.0,,0.59,13.569999999999999
2012-01-29,15,59.0,,0.59,8.85
2012-01-30,90,59.0,,0.59,53.099999999999994
2012-01-31,77,59.0,,0.59,45.43
2012-02-01,87,57.0,False,0.57,49.589999999999996
2012-02-02,91,57.0,,0.57,51.87
2012-02-03,90,57.0,,0.57,51.3
2012-02-04,19,57.0,,0.57,10.829999999999998
2012-02-05,17,57.0,,0.57,9.69
2012-02-06,100,57.0,,0.57,56.99999999999999
2012-02-07,92,57.0,,0.57,52.44
2012-02-08,79,57.0,,0.57,45.029999999999994
2012-02-09,78,57.0,,0.57,44.459999999999994
2012-02-10,83,57.0,,0.57,47.309999999999995
2012-02-11,16,57.0,,0.57,9.12
2012-02-12,19,57.0,,0.57,10.829999999999998
2012-02-13,86,57.0,,0.57,49.019999999999996
2012-02-14,76,57.0,,0.57,43.31999999999999
2012-02-15,75,57.0,,0.57,42.74999999999999
2012-02-16,85,57.0,,0.57,48.449999999999996
2012-02-17,93,57.0,,0.57,53.01
