date,BANKRUPT_unscaled,BANKRUPT_monthly,isPartial,scale,BANKRUPT
2014-03-23,35,27.0,,0.27,9.450000000000001
2014-03-24,63,27.0,,0.27,17.01
2014-03-25,43,27.0,,0.27,11.610000000000001
2014-03-26,83,27.0,,0.27,22.41
2014-03-27,57,27.0,,0.27,15.39
2014-03-28,54,27.0,,0.27,14.580000000000002
2014-03-29,38,27.0,,0.27,10.260000000000002
2014-03-30,72,27.0,,0.27,19.44
2014-03-31,60,27.0,,0.27,16.200000000000003
2014-04-01,85,26.0,False,0.26,22.1
2014-04-02,70,26.0,,0.26,18.2
2014-04-03,81,26.0,,0.26,21.060000000000002
2014-04-04,80,26.0,,0.26,20.8
2014-04-05,98,26.0,,0.26,25.48
2014-04-06,47,26.0,,0.26,12.22
2014-04-07,98,26.0,,0.26,25.48
2014-04-08,90,26.0,,0.26,23.400000000000002
2014-04-09,100,26.0,,0.26,26.0
2014-04-10,58,26.0,,0.26,15.08
2014-04-11,81,26.0,,0.26,21.060000000000002
2014-04-12,67,26.0,,0.26,17.42
2014-04-13,79,26.0,,0.26,20.54
2014-04-14,90,26.0,,0.26,23.400000000000002
2014-04-15,75,26.0,,0.26,19.5
2014-04-16,57,26.0,,0.26,14.82
2014-04-17,75,26.0,,0.26,19.5
2014-04-18,99,26.0,,0.26,25.740000000000002
2014-04-19,35,26.0,,0.26,9.1
2014-04-20,85,26.0,,0.26,22.1
2014-04-21,70,26.0,,0.26,18.2
2014-04-22,96,26.0,,0.26,24.96
2014-04-23,81,26.0,,0.26,21.060000000000002
2014-04-24,60,26.0,,0.26,15.600000000000001
2014-04-25,80,26.0,,0.26,20.8
2014-04-26,42,26.0,,0.26,10.92
2014-04-27,47,26.0,,0.26,12.22
2014-04-28,67,26.0,,0.26,17.42
2014-04-29,78,26.0,,0.26,20.28
2014-04-30,66,26.0,,0.26,17.16
2014-05-01,80,23.0,False,0.23,18.400000000000002
2014-05-02,84,23.0,,0.23,19.32
2014-05-03,55,23.0,,0.23,12.65
2014-05-04,68,23.0,,0.23,15.64
2014-05-05,52,23.0,,0.23,11.96
2014-05-06,74,23.0,,0.23,17.02
2014-05-07,72,23.0,,0.23,16.560000000000002
2014-05-08,90,23.0,,0.23,20.7
2014-05-09,93,23.0,,0.23,21.39
2014-05-10,67,23.0,,0.23,15.41
2014-05-11,57,23.0,,0.23,13.110000000000001
2014-05-12,73,23.0,,0.23,16.79
2014-05-13,60,23.0,,0.23,13.8
2014-05-14,67,23.0,,0.23,15.41
2014-05-15,76,23.0,,0.23,17.48
2014-05-16,93,23.0,,0.23,21.39
2014-05-17,56,23.0,,0.23,12.88
2014-05-18,56,23.0,,0.23,12.88
2014-05-19,98,23.0,,0.23,22.540000000000003
2014-05-20,80,23.0,,0.23,18.400000000000002
2014-05-21,75,23.0,,0.23,17.25
2014-05-22,83,23.0,,0.23,19.09
2014-05-23,81,23.0,,0.23,18.630000000000003
2014-05-24,53,23.0,,0.23,12.190000000000001
2014-05-25,50,23.0,,0.23,11.5
2014-05-26,42,23.0,,0.23,9.66
2014-05-27,49,23.0,,0.23,11.270000000000001
2014-05-28,96,23.0,,0.23,22.080000000000002
2014-05-29,90,23.0,,0.23,20.7
2014-05-30,100,23.0,,0.23,23.0
2014-05-31,64,23.0,,0.23,14.72
2014-06-01,28,20.0,False,0.2,5.6000000000000005
2014-06-02,70,20.0,,0.2,14.0
2014-06-03,55,20.0,,0.2,11.0
2014-06-04,79,20.0,,0.2,15.8
2014-06-05,59,20.0,,0.2,11.8
2014-06-06,36,20.0,,0.2,7.2
2014-06-07,28,20.0,,0.2,5.6000000000000005
2014-06-08,32,20.0,,0.2,6.4
2014-06-09,58,20.0,,0.2,11.600000000000001
2014-06-10,65,20.0,,0.2,13.0
2014-06-11,83,20.0,,0.2,16.6
2014-06-12,63,20.0,,0.2,12.600000000000001
2014-06-13,80,20.0,,0.2,16.0
2014-06-14,68,20.0,,0.2,13.600000000000001
2014-06-15,100,20.0,,0.2,20.0
2014-06-16,69,20.0,,0.2,13.8
2014-06-17,65,20.0,,0.2,13.0
2014-06-18,62,20.0,,0.2,12.4
2014-06-19,53,20.0,,0.2,10.600000000000001
2014-06-20,79,20.0,,0.2,15.8
2014-06-21,96,20.0,,0.2,19.200000000000003
2014-06-22,65,20.0,,0.2,13.0
2014-06-23,44,20.0,,0.2,8.8
2014-06-24,62,20.0,,0.2,12.4
2014-06-25,78,20.0,,0.2,15.600000000000001
2014-06-26,82,20.0,,0.2,16.400000000000002
2014-06-27,52,20.0,,0.2,10.4
2014-06-28,83,20.0,,0.2,16.6
2014-06-29,60,20.0,,0.2,12.0
2014-06-30,63,20.0,,0.2,12.600000000000001
2014-07-01,56,24.0,False,0.24,13.44
2014-07-02,54,24.0,,0.24,12.959999999999999
2014-07-03,44,24.0,,0.24,10.559999999999999
2014-07-04,80,24.0,,0.24,19.2
2014-07-05,88,24.0,,0.24,21.119999999999997
2014-07-06,51,24.0,,0.24,12.24
2014-07-07,63,24.0,,0.24,15.12
2014-07-08,52,24.0,,0.24,12.48
2014-07-09,91,24.0,,0.24,21.84
2014-07-10,60,24.0,,0.24,14.399999999999999
2014-07-11,84,24.0,,0.24,20.16
2014-07-12,74,24.0,,0.24,17.759999999999998
2014-07-13,44,24.0,,0.24,10.559999999999999
2014-07-14,59,24.0,,0.24,14.16
2014-07-15,44,24.0,,0.24,10.559999999999999
2014-07-16,57,24.0,,0.24,13.68
2014-07-17,63,24.0,,0.24,15.12
2014-07-18,100,24.0,,0.24,24.0
2014-07-19,72,24.0,,0.24,17.28
2014-07-20,53,24.0,,0.24,12.719999999999999
2014-07-21,84,24.0,,0.24,20.16
2014-07-22,53,24.0,,0.24,12.719999999999999
2014-07-23,66,24.0,,0.24,15.84
2014-07-24,63,24.0,,0.24,15.12
2014-07-25,68,24.0,,0.24,16.32
2014-07-26,56,24.0,,0.24,13.44
2014-07-27,79,24.0,,0.24,18.96
2014-07-28,76,24.0,,0.24,18.24
2014-07-29,79,24.0,,0.24,18.96
2014-07-30,53,24.0,,0.24,12.719999999999999
2014-07-31,69,24.0,,0.24,16.56
2014-08-01,59,22.0,False,0.22,12.98
2014-08-02,56,22.0,,0.22,12.32
2014-08-03,53,22.0,,0.22,11.66
2014-08-04,50,22.0,,0.22,11.0
2014-08-05,56,22.0,,0.22,12.32
2014-08-06,59,22.0,,0.22,12.98
2014-08-07,51,22.0,,0.22,11.22
2014-08-08,36,22.0,,0.22,7.92
2014-08-09,68,22.0,,0.22,14.96
2014-08-10,53,22.0,,0.22,11.66
2014-08-11,57,22.0,,0.22,12.540000000000001
2014-08-12,73,22.0,,0.22,16.06
2014-08-13,72,22.0,,0.22,15.84
2014-08-14,100,22.0,,0.22,22.0
2014-08-15,59,22.0,,0.22,12.98
2014-08-16,56,22.0,,0.22,12.32
2014-08-17,46,22.0,,0.22,10.12
2014-08-18,65,22.0,,0.22,14.3
2014-08-19,78,22.0,,0.22,17.16
2014-08-20,61,22.0,,0.22,13.42
2014-08-21,44,22.0,,0.22,9.68
2014-08-22,74,22.0,,0.22,16.28
2014-08-23,55,22.0,,0.22,12.1
2014-08-24,51,22.0,,0.22,11.22
2014-08-25,82,22.0,,0.22,18.04
2014-08-26,46,22.0,,0.22,10.12
2014-08-27,44,22.0,,0.22,9.68
2014-08-28,85,22.0,,0.22,18.7
2014-08-29,63,22.0,,0.22,13.86
2014-08-30,44,22.0,,0.22,9.68
2014-08-31,45,22.0,,0.22,9.9
2014-09-01,69,22.0,False,0.22,15.18
2014-09-02,69,22.0,,0.22,15.18
2014-09-03,55,22.0,,0.22,12.1
2014-09-04,52,22.0,,0.22,11.44
2014-09-05,51,22.0,,0.22,11.22
2014-09-06,51,22.0,,0.22,11.22
2014-09-07,40,22.0,,0.22,8.8
2014-09-08,81,22.0,,0.22,17.82
2014-09-09,67,22.0,,0.22,14.74
2014-09-10,72,22.0,,0.22,15.84
2014-09-11,86,22.0,,0.22,18.92
2014-09-12,44,22.0,,0.22,9.68
2014-09-13,44,22.0,,0.22,9.68
2014-09-14,54,22.0,,0.22,11.88
2014-09-15,58,22.0,,0.22,12.76
2014-09-16,74,22.0,,0.22,16.28
2014-09-17,69,22.0,,0.22,15.18
2014-09-18,81,22.0,,0.22,17.82
2014-09-19,66,22.0,,0.22,14.52
2014-09-20,38,22.0,,0.22,8.36
2014-09-21,58,22.0,,0.22,12.76
2014-09-22,69,22.0,,0.22,15.18
2014-09-23,100,22.0,,0.22,22.0
2014-09-24,85,22.0,,0.22,18.7
2014-09-25,71,22.0,,0.22,15.62
2014-09-26,80,22.0,,0.22,17.6
2014-09-27,42,22.0,,0.22,9.24
2014-09-28,52,22.0,,0.22,11.44
2014-09-29,72,22.0,,0.22,15.84
2014-09-30,71,22.0,,0.22,15.62
2014-10-01,31,22.0,False,0.22,6.82
2014-10-02,32,22.0,,0.22,7.04
2014-10-03,55,22.0,,0.22,12.1
2014-10-04,69,22.0,,0.22,15.18
2014-10-05,41,22.0,,0.22,9.02
2014-10-06,58,22.0,,0.22,12.76
2014-10-07,100,22.0,,0.22,22.0
2014-10-08,89,22.0,,0.22,19.580000000000002
2014-10-09,42,22.0,,0.22,9.24
2014-10-10,33,22.0,,0.22,7.26
2014-10-11,34,22.0,,0.22,7.48
2014-10-12,95,22.0,,0.22,20.9
2014-10-13,64,22.0,,0.22,14.08
2014-10-14,10,22.0,,0.22,2.2
2014-10-15,47,22.0,,0.22,10.34
2014-10-16,58,22.0,,0.22,12.76
2014-10-17,66,22.0,,0.22,14.52
2014-10-18,27,22.0,,0.22,5.94
2014-10-19,68,22.0,,0.22,14.96
2014-10-20,78,22.0,,0.22,17.16
2014-10-21,21,22.0,,0.22,4.62
2014-10-22,88,22.0,,0.22,19.36
2014-10-23,78,22.0,,0.22,17.16
2014-10-24,56,22.0,,0.22,12.32
2014-10-25,34,22.0,,0.22,7.48
2014-10-26,40,22.0,,0.22,8.8
2014-10-27,78,22.0,,0.22,17.16
2014-10-28,51,22.0,,0.22,11.22
2014-10-29,56,22.0,,0.22,12.32
2014-10-30,52,22.0,,0.22,11.44
2014-10-31,45,22.0,,0.22,9.9
2014-11-01,44,24.0,False,0.24,10.559999999999999
2014-11-02,48,24.0,,0.24,11.52
2014-11-03,50,24.0,,0.24,12.0
2014-11-04,69,24.0,,0.24,16.56
2014-11-05,76,24.0,,0.24,18.24
2014-11-06,74,24.0,,0.24,17.759999999999998
2014-11-07,52,24.0,,0.24,12.48
2014-11-08,89,24.0,,0.24,21.36
2014-11-09,54,24.0,,0.24,12.959999999999999
2014-11-10,59,24.0,,0.24,14.16
2014-11-11,63,24.0,,0.24,15.12
2014-11-12,91,24.0,,0.24,21.84
2014-11-13,71,24.0,,0.24,17.04
2014-11-14,58,24.0,,0.24,13.92
2014-11-15,46,24.0,,0.24,11.04
2014-11-16,58,24.0,,0.24,13.92
2014-11-17,80,24.0,,0.24,19.2
2014-11-18,66,24.0,,0.24,15.84
2014-11-19,69,24.0,,0.24,16.56
2014-11-20,100,24.0,,0.24,24.0
2014-11-21,87,24.0,,0.24,20.88
2014-11-22,74,24.0,,0.24,17.759999999999998
2014-11-23,71,24.0,,0.24,17.04
2014-11-24,56,24.0,,0.24,13.44
2014-11-25,58,24.0,,0.24,13.92
2014-11-26,72,24.0,,0.24,17.28
2014-11-27,42,24.0,,0.24,10.08
2014-11-28,24,24.0,,0.24,5.76
2014-11-29,28,24.0,,0.24,6.72
2014-11-30,58,24.0,,0.24,13.92
2014-12-01,67,24.0,False,0.24,16.08
2014-12-02,75,24.0,,0.24,18.0
2014-12-03,88,24.0,,0.24,21.119999999999997
2014-12-04,78,24.0,,0.24,18.72
2014-12-05,54,24.0,,0.24,12.959999999999999
2014-12-06,55,24.0,,0.24,13.2
2014-12-07,69,24.0,,0.24,16.56
2014-12-08,81,24.0,,0.24,19.439999999999998
2014-12-09,64,24.0,,0.24,15.36
2014-12-10,74,24.0,,0.24,17.759999999999998
2014-12-11,68,24.0,,0.24,16.32
2014-12-12,100,24.0,,0.24,24.0
2014-12-13,35,24.0,,0.24,8.4
2014-12-14,38,24.0,,0.24,9.12
2014-12-15,68,24.0,,0.24,16.32
2014-12-16,87,24.0,,0.24,20.88
2014-12-17,72,24.0,,0.24,17.28
2014-12-18,60,24.0,,0.24,14.399999999999999
2014-12-19,81,24.0,,0.24,19.439999999999998
2014-12-20,36,24.0,,0.24,8.64
2014-12-21,36,24.0,,0.24,8.64
2014-12-22,49,24.0,,0.24,11.76
2014-12-23,34,24.0,,0.24,8.16
2014-12-24,45,24.0,,0.24,10.799999999999999
2014-12-25,52,24.0,,0.24,12.48
2014-12-26,69,24.0,,0.24,16.56
2014-12-27,49,24.0,,0.24,11.76
2014-12-28,67,24.0,,0.24,16.08
2014-12-29,30,24.0,,0.24,7.199999999999999
2014-12-30,81,24.0,,0.24,19.439999999999998
2014-12-31,66,24.0,,0.24,15.84
2015-01-01,49,25.0,False,0.25,12.25
2015-01-02,63,25.0,,0.25,15.75
2015-01-03,25,25.0,,0.25,6.25
2015-01-04,50,25.0,,0.25,12.5
2015-01-05,75,25.0,,0.25,18.75
2015-01-06,41,25.0,,0.25,10.25
2015-01-07,47,25.0,,0.25,11.75
2015-01-08,61,25.0,,0.25,15.25
2015-01-09,69,25.0,,0.25,17.25
2015-01-10,45,25.0,,0.25,11.25
2015-01-11,75,25.0,,0.25,18.75
2015-01-12,46,25.0,,0.25,11.5
2015-01-13,65,25.0,,0.25,16.25
2015-01-14,47,25.0,,0.25,11.75
2015-01-15,98,25.0,,0.25,24.5
2015-01-16,90,25.0,,0.25,22.5
2015-01-17,84,25.0,,0.25,21.0
2015-01-18,58,25.0,,0.25,14.5
2015-01-19,66,25.0,,0.25,16.5
2015-01-20,67,25.0,,0.25,16.75
2015-01-21,51,25.0,,0.25,12.75
2015-01-22,86,25.0,,0.25,21.5
2015-01-23,100,25.0,,0.25,25.0
2015-01-24,56,25.0,,0.25,14.0
2015-01-25,45,25.0,,0.25,11.25
2015-01-26,89,25.0,,0.25,22.25
2015-01-27,75,25.0,,0.25,18.75
2015-01-28,66,25.0,,0.25,16.5
2015-01-29,45,25.0,,0.25,11.25
2015-01-30,41,25.0,,0.25,10.25
2015-01-31,37,25.0,,0.25,9.25
2015-02-01,43,25.0,False,0.25,10.75
2015-02-02,62,25.0,,0.25,15.5
2015-02-03,60,25.0,,0.25,15.0
2015-02-04,72,25.0,,0.25,18.0
2015-02-05,72,25.0,,0.25,18.0
2015-02-06,98,25.0,,0.25,24.5
2015-02-07,65,25.0,,0.25,16.25
2015-02-08,73,25.0,,0.25,18.25
2015-02-09,83,25.0,,0.25,20.75
2015-02-10,100,25.0,,0.25,25.0
2015-02-11,62,25.0,,0.25,15.5
2015-02-12,62,25.0,,0.25,15.5
2015-02-13,71,25.0,,0.25,17.75
2015-02-14,74,25.0,,0.25,18.5
2015-02-15,57,25.0,,0.25,14.25
2015-02-16,65,25.0,,0.25,16.25
2015-02-17,61,25.0,,0.25,15.25
2015-02-18,65,25.0,,0.25,16.25
2015-02-19,54,25.0,,0.25,13.5
2015-02-20,46,25.0,,0.25,11.5
2015-02-21,66,25.0,,0.25,16.5
2015-02-22,56,25.0,,0.25,14.0
2015-02-23,57,25.0,,0.25,14.25
2015-02-24,62,25.0,,0.25,15.5
2015-02-25,72,25.0,,0.25,18.0
2015-02-26,75,25.0,,0.25,18.75
2015-02-27,74,25.0,,0.25,18.5
2015-02-28,54,25.0,,0.25,13.5
2015-03-01,57,22.0,False,0.22,12.540000000000001
2015-03-02,55,22.0,,0.22,12.1
2015-03-03,63,22.0,,0.22,13.86
2015-03-04,50,22.0,,0.22,11.0
2015-03-05,38,22.0,,0.22,8.36
2015-03-06,90,22.0,,0.22,19.8
2015-03-07,32,22.0,,0.22,7.04
2015-03-08,44,22.0,,0.22,9.68
2015-03-09,47,22.0,,0.22,10.34
2015-03-10,34,22.0,,0.22,7.48
2015-03-11,47,22.0,,0.22,10.34
2015-03-12,48,22.0,,0.22,10.56
2015-03-13,45,22.0,,0.22,9.9
2015-03-14,60,22.0,,0.22,13.2
2015-03-15,100,22.0,,0.22,22.0
2015-03-16,44,22.0,,0.22,9.68
2015-03-17,84,22.0,,0.22,18.48
2015-03-18,26,22.0,,0.22,5.72
2015-03-19,75,22.0,,0.22,16.5
2015-03-20,67,22.0,,0.22,14.74
2015-03-21,55,22.0,,0.22,12.1
2015-03-22,39,22.0,,0.22,8.58
2015-03-23,39,22.0,,0.22,8.58
2015-03-24,96,22.0,,0.22,21.12
2015-03-25,59,22.0,,0.22,12.98
2015-03-26,47,22.0,,0.22,10.34
2015-03-27,78,22.0,,0.22,17.16
2015-03-28,42,22.0,,0.22,9.24
2015-03-29,30,22.0,,0.22,6.6
2015-03-30,49,22.0,,0.22,10.78
2015-03-31,53,22.0,,0.22,11.66
2015-04-01,80,24.0,False,0.24,19.2
2015-04-02,70,24.0,,0.24,16.8
2015-04-03,33,24.0,,0.24,7.92
2015-04-04,39,24.0,,0.24,9.36
2015-04-05,50,24.0,,0.24,12.0
2015-04-06,72,24.0,,0.24,17.28
2015-04-07,100,24.0,,0.24,24.0
2015-04-08,62,24.0,,0.24,14.879999999999999
2015-04-09,79,24.0,,0.24,18.96
2015-04-10,55,24.0,,0.24,13.2
2015-04-11,54,24.0,,0.24,12.959999999999999
2015-04-12,58,24.0,,0.24,13.92
2015-04-13,32,24.0,,0.24,7.68
2015-04-14,49,24.0,,0.24,11.76
2015-04-15,57,24.0,,0.24,13.68
2015-04-16,48,24.0,,0.24,11.52
2015-04-17,61,24.0,,0.24,14.639999999999999
2015-04-18,36,24.0,,0.24,8.64
2015-04-19,50,24.0,,0.24,12.0
2015-04-20,59,24.0,,0.24,14.16
2015-04-21,96,24.0,,0.24,23.04
2015-04-22,50,24.0,,0.24,12.0
2015-04-23,65,24.0,,0.24,15.6
2015-04-24,85,24.0,,0.24,20.4
2015-04-25,48,24.0,,0.24,11.52
2015-04-26,66,24.0,,0.24,15.84
2015-04-27,43,24.0,,0.24,10.32
2015-04-28,48,24.0,,0.24,11.52
2015-04-29,37,24.0,,0.24,8.879999999999999
2015-04-30,40,24.0,,0.24,9.6
2015-05-01,80,22.0,False,0.22,17.6
2015-05-02,43,22.0,,0.22,9.46
2015-05-03,70,22.0,,0.22,15.4
2015-05-04,71,22.0,,0.22,15.62
2015-05-05,65,22.0,,0.22,14.3
2015-05-06,68,22.0,,0.22,14.96
2015-05-07,69,22.0,,0.22,15.18
2015-05-08,64,22.0,,0.22,14.08
2015-05-09,44,22.0,,0.22,9.68
2015-05-10,69,22.0,,0.22,15.18
2015-05-11,61,22.0,,0.22,13.42
2015-05-12,98,22.0,,0.22,21.56
2015-05-13,75,22.0,,0.22,16.5
2015-05-14,98,22.0,,0.22,21.56
2015-05-15,76,22.0,,0.22,16.72
2015-05-16,64,22.0,,0.22,14.08
2015-05-17,72,22.0,,0.22,15.84
2015-05-18,84,22.0,,0.22,18.48
2015-05-19,100,22.0,,0.22,22.0
2015-05-20,57,22.0,,0.22,12.540000000000001
2015-05-21,54,22.0,,0.22,11.88
2015-05-22,76,22.0,,0.22,16.72
2015-05-23,55,22.0,,0.22,12.1
2015-05-24,60,22.0,,0.22,13.2
2015-05-25,62,22.0,,0.22,13.64
2015-05-26,73,22.0,,0.22,16.06
2015-05-27,58,22.0,,0.22,12.76
2015-05-28,62,22.0,,0.22,13.64
2015-05-29,62,22.0,,0.22,13.64
2015-05-30,44,22.0,,0.22,9.68
2015-05-31,52,22.0,,0.22,11.44
2015-06-01,55,28.0,False,0.28,15.400000000000002
2015-06-02,100,28.0,,0.28,28.000000000000004
2015-06-03,78,28.0,,0.28,21.840000000000003
2015-06-04,46,28.0,,0.28,12.88
2015-06-05,52,28.0,,0.28,14.560000000000002
2015-06-06,40,28.0,,0.28,11.200000000000001
2015-06-07,43,28.0,,0.28,12.040000000000001
2015-06-08,44,28.0,,0.28,12.32
2015-06-09,33,28.0,,0.28,9.24
2015-06-10,33,28.0,,0.28,9.24
2015-06-11,45,28.0,,0.28,12.600000000000001
2015-06-12,43,28.0,,0.28,12.040000000000001
2015-06-13,31,28.0,,0.28,8.680000000000001
2015-06-14,48,28.0,,0.28,13.440000000000001
2015-06-15,58,28.0,,0.28,16.240000000000002
2015-06-16,67,28.0,,0.28,18.76
2015-06-17,56,28.0,,0.28,15.680000000000001
2015-06-18,52,28.0,,0.28,14.560000000000002
2015-06-19,49,28.0,,0.28,13.72
2015-06-20,44,28.0,,0.28,12.32
2015-06-21,38,28.0,,0.28,10.64
2015-06-22,45,28.0,,0.28,12.600000000000001
2015-06-23,40,28.0,,0.28,11.200000000000001
2015-06-24,54,28.0,,0.28,15.120000000000001
2015-06-25,45,28.0,,0.28,12.600000000000001
2015-06-26,64,28.0,,0.28,17.92
2015-06-27,34,28.0,,0.28,9.520000000000001
2015-06-28,58,28.0,,0.28,16.240000000000002
2015-06-29,79,28.0,,0.28,22.12
2015-06-30,80,28.0,,0.28,22.400000000000002
2015-07-01,12,70.0,False,0.7,8.399999999999999
2015-07-02,10,70.0,,0.7,7.0
2015-07-03,9,70.0,,0.7,6.3
2015-07-04,7,70.0,,0.7,4.8999999999999995
2015-07-05,9,70.0,,0.7,6.3
2015-07-06,10,70.0,,0.7,7.0
2015-07-07,8,70.0,,0.7,5.6
2015-07-08,6,70.0,,0.7,4.199999999999999
2015-07-09,10,70.0,,0.7,7.0
2015-07-10,8,70.0,,0.7,5.6
2015-07-11,10,70.0,,0.7,7.0
2015-07-12,10,70.0,,0.7,7.0
2015-07-13,65,70.0,,0.7,45.5
2015-07-14,100,70.0,,0.7,70.0
2015-07-15,51,70.0,,0.7,35.699999999999996
2015-07-16,33,70.0,,0.7,23.099999999999998
2015-07-17,29,70.0,,0.7,20.299999999999997
2015-07-18,29,70.0,,0.7,20.299999999999997
2015-07-19,21,70.0,,0.7,14.7
2015-07-20,16,70.0,,0.7,11.2
2015-07-21,17,70.0,,0.7,11.899999999999999
2015-07-22,20,70.0,,0.7,14.0
2015-07-23,19,70.0,,0.7,13.299999999999999
2015-07-24,15,70.0,,0.7,10.5
2015-07-25,12,70.0,,0.7,8.399999999999999
2015-07-26,12,70.0,,0.7,8.399999999999999
2015-07-27,8,70.0,,0.7,5.6
2015-07-28,10,70.0,,0.7,7.0
2015-07-29,12,70.0,,0.7,8.399999999999999
2015-07-30,7,70.0,,0.7,4.8999999999999995
2015-07-31,12,70.0,,0.7,8.399999999999999
2015-08-01,59,34.0,False,0.34,20.060000000000002
2015-08-02,69,34.0,,0.34,23.46
2015-08-03,73,34.0,,0.34,24.82
2015-08-04,100,34.0,,0.34,34.0
2015-08-05,84,34.0,,0.34,28.560000000000002
2015-08-06,85,34.0,,0.34,28.900000000000002
2015-08-07,82,34.0,,0.34,27.880000000000003
2015-08-08,79,34.0,,0.34,26.860000000000003
2015-08-09,55,34.0,,0.34,18.700000000000003
2015-08-10,65,34.0,,0.34,22.1
2015-08-11,72,34.0,,0.34,24.48
2015-08-12,56,34.0,,0.34,19.040000000000003
2015-08-13,79,34.0,,0.34,26.860000000000003
2015-08-14,58,34.0,,0.34,19.720000000000002
2015-08-15,56,34.0,,0.34,19.040000000000003
2015-08-16,64,34.0,,0.34,21.76
2015-08-17,62,34.0,,0.34,21.080000000000002
2015-08-18,78,34.0,,0.34,26.520000000000003
2015-08-19,65,34.0,,0.34,22.1
2015-08-20,56,34.0,,0.34,19.040000000000003
2015-08-21,66,34.0,,0.34,22.44
2015-08-22,53,34.0,,0.34,18.02
2015-08-23,55,34.0,,0.34,18.700000000000003
2015-08-24,56,34.0,,0.34,19.040000000000003
2015-08-25,75,34.0,,0.34,25.500000000000004
2015-08-26,53,34.0,,0.34,18.02
2015-08-27,58,34.0,,0.34,19.720000000000002
2015-08-28,46,34.0,,0.34,15.64
2015-08-29,29,34.0,,0.34,9.860000000000001
2015-08-30,49,34.0,,0.34,16.66
2015-08-31,64,34.0,,0.34,21.76
2015-09-01,30,30.0,False,0.3,9.0
2015-09-02,48,30.0,,0.3,14.399999999999999
2015-09-03,23,30.0,,0.3,6.8999999999999995
2015-09-04,24,30.0,,0.3,7.199999999999999
2015-09-05,40,30.0,,0.3,12.0
2015-09-06,8,30.0,,0.3,2.4
2015-09-07,19,30.0,,0.3,5.7
2015-09-08,13,30.0,,0.3,3.9
2015-09-09,33,30.0,,0.3,9.9
2015-09-10,22,30.0,,0.3,6.6
2015-09-11,27,30.0,,0.3,8.1
2015-09-12,21,30.0,,0.3,6.3
2015-09-13,21,30.0,,0.3,6.3
2015-09-14,28,30.0,,0.3,8.4
2015-09-15,100,30.0,,0.3,30.0
2015-09-16,57,30.0,,0.3,17.099999999999998
2015-09-17,66,30.0,,0.3,19.8
2015-09-18,31,30.0,,0.3,9.299999999999999
2015-09-19,30,30.0,,0.3,9.0
2015-09-20,31,30.0,,0.3,9.299999999999999
2015-09-21,25,30.0,,0.3,7.5
2015-09-22,24,30.0,,0.3,7.199999999999999
2015-09-23,33,30.0,,0.3,9.9
2015-09-24,30,30.0,,0.3,9.0
2015-09-25,10,30.0,,0.3,3.0
2015-09-26,22,30.0,,0.3,6.6
2015-09-27,19,30.0,,0.3,5.7
2015-09-28,30,30.0,,0.3,9.0
2015-09-29,27,30.0,,0.3,8.1
2015-09-30,24,30.0,,0.3,7.199999999999999
2015-10-01,100,26.0,False,0.26,26.0
2015-10-02,80,26.0,,0.26,20.8
2015-10-03,56,26.0,,0.26,14.56
2015-10-04,62,26.0,,0.26,16.12
2015-10-05,93,26.0,,0.26,24.18
2015-10-06,96,26.0,,0.26,24.96
2015-10-07,93,26.0,,0.26,24.18
2015-10-08,56,26.0,,0.26,14.56
2015-10-09,63,26.0,,0.26,16.38
2015-10-10,78,26.0,,0.26,20.28
2015-10-11,42,26.0,,0.26,10.92
2015-10-12,66,26.0,,0.26,17.16
2015-10-13,89,26.0,,0.26,23.14
2015-10-14,80,26.0,,0.26,20.8
2015-10-15,74,26.0,,0.26,19.240000000000002
2015-10-16,73,26.0,,0.26,18.98
2015-10-17,59,26.0,,0.26,15.34
2015-10-18,68,26.0,,0.26,17.68
2015-10-19,74,26.0,,0.26,19.240000000000002
2015-10-20,51,26.0,,0.26,13.26
2015-10-21,72,26.0,,0.26,18.72
2015-10-22,90,26.0,,0.26,23.400000000000002
2015-10-23,87,26.0,,0.26,22.62
2015-10-24,51,26.0,,0.26,13.26
2015-10-25,60,26.0,,0.26,15.600000000000001
2015-10-26,75,26.0,,0.26,19.5
2015-10-27,81,26.0,,0.26,21.060000000000002
2015-10-28,74,26.0,,0.26,19.240000000000002
2015-10-29,81,26.0,,0.26,21.060000000000002
2015-10-30,99,26.0,,0.26,25.740000000000002
2015-10-31,86,26.0,,0.26,22.36
2015-11-01,43,25.0,False,0.25,10.75
2015-11-02,53,25.0,,0.25,13.25
2015-11-03,40,25.0,,0.25,10.0
2015-11-04,54,25.0,,0.25,13.5
2015-11-05,41,25.0,,0.25,10.25
2015-11-06,52,25.0,,0.25,13.0
2015-11-07,70,25.0,,0.25,17.5
2015-11-08,35,25.0,,0.25,8.75
2015-11-09,55,25.0,,0.25,13.75
2015-11-10,89,25.0,,0.25,22.25
2015-11-11,100,25.0,,0.25,25.0
2015-11-12,89,25.0,,0.25,22.25
2015-11-13,72,25.0,,0.25,18.0
2015-11-14,88,25.0,,0.25,22.0
2015-11-15,35,25.0,,0.25,8.75
2015-11-16,32,25.0,,0.25,8.0
2015-11-17,53,25.0,,0.25,13.25
2015-11-18,72,25.0,,0.25,18.0
2015-11-19,88,25.0,,0.25,22.0
2015-11-20,47,25.0,,0.25,11.75
2015-11-21,35,25.0,,0.25,8.75
