date,THE DEPRESSION_unscaled,THE DEPRESSION_monthly,isPartial,scale,THE DEPRESSION
2015-10-20,75,56.0,,0.56,42.00000000000001
2015-10-21,93,56.0,,0.56,52.080000000000005
2015-10-22,88,56.0,,0.56,49.28
2015-10-23,85,56.0,,0.56,47.6
2015-10-24,45,56.0,,0.56,25.200000000000003
2015-10-25,51,56.0,,0.56,28.560000000000002
2015-10-26,89,56.0,,0.56,49.84
2015-10-27,88,56.0,,0.56,49.28
2015-10-28,89,56.0,,0.56,49.84
2015-10-29,100,56.0,,0.56,56.00000000000001
2015-10-30,70,56.0,,0.56,39.2
2015-10-31,38,56.0,,0.56,21.28
2015-11-01,30,63.0,False,0.63,18.9
2015-11-02,77,63.0,,0.63,48.51
2015-11-03,88,63.0,,0.63,55.44
2015-11-04,73,63.0,,0.63,45.99
2015-11-05,75,63.0,,0.63,47.25
2015-11-06,86,63.0,,0.63,54.18
2015-11-07,32,63.0,,0.63,20.16
2015-11-08,43,63.0,,0.63,27.09
2015-11-09,82,63.0,,0.63,51.660000000000004
2015-11-10,85,63.0,,0.63,53.55
2015-11-11,70,63.0,,0.63,44.1
2015-11-12,100,63.0,,0.63,63.0
2015-11-13,72,63.0,,0.63,45.36
2015-11-14,32,63.0,,0.63,20.16
2015-11-15,51,63.0,,0.63,32.13
2015-11-16,78,63.0,,0.63,49.14
2015-11-17,76,63.0,,0.63,47.88
2015-11-18,86,63.0,,0.63,54.18
2015-11-19,91,63.0,,0.63,57.33
2015-11-20,84,63.0,,0.63,52.92
2015-11-21,41,63.0,,0.63,25.830000000000002
2015-11-22,44,63.0,,0.63,27.72
2015-11-23,77,63.0,,0.63,48.51
2015-11-24,69,63.0,,0.63,43.47
2015-11-25,44,63.0,,0.63,27.72
2015-11-26,23,63.0,,0.63,14.49
2015-11-27,17,63.0,,0.63,10.71
2015-11-28,24,63.0,,0.63,15.120000000000001
2015-11-29,45,63.0,,0.63,28.35
2015-11-30,89,63.0,,0.63,56.07
2015-12-01,88,57.0,False,0.57,50.16
2015-12-02,98,57.0,,0.57,55.85999999999999
2015-12-03,100,57.0,,0.57,56.99999999999999
2015-12-04,74,57.0,,0.57,42.18
2015-12-05,39,57.0,,0.57,22.229999999999997
2015-12-06,49,57.0,,0.57,27.929999999999996
2015-12-07,93,57.0,,0.57,53.01
2015-12-08,95,57.0,,0.57,54.15
2015-12-09,94,57.0,,0.57,53.58
2015-12-10,96,57.0,,0.57,54.72
2015-12-11,81,57.0,,0.57,46.169999999999995
2015-12-12,37,57.0,,0.57,21.09
2015-12-13,50,57.0,,0.57,28.499999999999996
2015-12-14,91,57.0,,0.57,51.87
2015-12-15,86,57.0,,0.57,49.019999999999996
2015-12-16,90,57.0,,0.57,51.3
2015-12-17,75,57.0,,0.57,42.74999999999999
2015-12-18,51,57.0,,0.57,29.069999999999997
2015-12-19,21,57.0,,0.57,11.969999999999999
2015-12-20,25,57.0,,0.57,14.249999999999998
2015-12-21,39,57.0,,0.57,22.229999999999997
2015-12-22,34,57.0,,0.57,19.38
2015-12-23,21,57.0,,0.57,11.969999999999999
2015-12-24,20,57.0,,0.57,11.399999999999999
2015-12-25,19,57.0,,0.57,10.829999999999998
2015-12-26,22,57.0,,0.57,12.54
2015-12-27,23,57.0,,0.57,13.11
2015-12-28,25,57.0,,0.57,14.249999999999998
2015-12-29,25,57.0,,0.57,14.249999999999998
2015-12-30,26,57.0,,0.57,14.819999999999999
2015-12-31,22,57.0,,0.57,12.54
2016-01-01,21,59.0,False,0.59,12.389999999999999
2016-01-02,26,59.0,,0.59,15.34
2016-01-03,39,59.0,,0.59,23.009999999999998
2016-01-04,46,59.0,,0.59,27.139999999999997
2016-01-05,76,59.0,,0.59,44.839999999999996
2016-01-06,89,59.0,,0.59,52.51
2016-01-07,73,59.0,,0.59,43.07
2016-01-08,81,59.0,,0.59,47.79
2016-01-09,28,59.0,,0.59,16.52
2016-01-10,40,59.0,,0.59,23.599999999999998
2016-01-11,82,59.0,,0.59,48.379999999999995
2016-01-12,92,59.0,,0.59,54.279999999999994
2016-01-13,82,59.0,,0.59,48.379999999999995
2016-01-14,81,59.0,,0.59,47.79
2016-01-15,76,59.0,,0.59,44.839999999999996
2016-01-16,30,59.0,,0.59,17.7
2016-01-17,34,59.0,,0.59,20.06
2016-01-18,41,59.0,,0.59,24.189999999999998
2016-01-19,85,59.0,,0.59,50.15
2016-01-20,92,59.0,,0.59,54.279999999999994
2016-01-21,93,59.0,,0.59,54.87
2016-01-22,77,59.0,,0.59,45.43
2016-01-23,38,59.0,,0.59,22.419999999999998
2016-01-24,49,59.0,,0.59,28.91
2016-01-25,91,59.0,,0.59,53.69
2016-01-26,100,59.0,,0.59,59.0
2016-01-27,91,59.0,,0.59,53.69
2016-01-28,99,59.0,,0.59,58.41
2016-01-29,86,59.0,,0.59,50.739999999999995
2016-01-30,33,59.0,,0.59,19.47
2016-01-31,46,59.0,,0.59,27.139999999999997
2016-02-01,77,77.0,False,0.77,59.29
2016-02-02,92,77.0,,0.77,70.84
2016-02-03,79,77.0,,0.77,60.83
2016-02-04,87,77.0,,0.77,66.99
2016-02-05,73,77.0,,0.77,56.21
2016-02-06,41,77.0,,0.77,31.57
