date,profit loss_unscaled,profit loss_monthly,isPartial,scale,profit loss
2014-06-05,53,55.0,,0.55,29.150000000000002
2014-06-06,49,55.0,,0.55,26.950000000000003
2014-06-07,23,55.0,,0.55,12.65
2014-06-08,37,55.0,,0.55,20.35
2014-06-09,69,55.0,,0.55,37.95
2014-06-10,93,55.0,,0.55,51.150000000000006
2014-06-11,82,55.0,,0.55,45.1
2014-06-12,58,55.0,,0.55,31.900000000000002
2014-06-13,60,55.0,,0.55,33.0
2014-06-14,22,55.0,,0.55,12.100000000000001
2014-06-15,94,55.0,,0.55,51.7
2014-06-16,59,55.0,,0.55,32.45
2014-06-17,52,55.0,,0.55,28.6
2014-06-18,82,55.0,,0.55,45.1
2014-06-19,59,55.0,,0.55,32.45
2014-06-20,55,55.0,,0.55,30.250000000000004
2014-06-21,30,55.0,,0.55,16.5
2014-06-22,23,55.0,,0.55,12.65
2014-06-23,64,55.0,,0.55,35.2
2014-06-24,82,55.0,,0.55,45.1
2014-06-25,53,55.0,,0.55,29.150000000000002
2014-06-26,59,55.0,,0.55,32.45
2014-06-27,43,55.0,,0.55,23.650000000000002
2014-06-28,30,55.0,,0.55,16.5
2014-06-29,30,55.0,,0.55,16.5
2014-06-30,100,55.0,,0.55,55.00000000000001
2014-07-01,60,59.0,False,0.59,35.4
2014-07-02,50,59.0,,0.59,29.5
2014-07-03,70,59.0,,0.59,41.3
2014-07-04,42,59.0,,0.59,24.779999999999998
2014-07-05,23,59.0,,0.59,13.569999999999999
2014-07-06,43,59.0,,0.59,25.369999999999997
2014-07-07,50,59.0,,0.59,29.5
2014-07-08,69,59.0,,0.59,40.71
2014-07-09,44,59.0,,0.59,25.959999999999997
2014-07-10,78,59.0,,0.59,46.019999999999996
2014-07-11,80,59.0,,0.59,47.199999999999996
2014-07-12,34,59.0,,0.59,20.06
2014-07-13,14,59.0,,0.59,8.26
2014-07-14,70,59.0,,0.59,41.3
2014-07-15,75,59.0,,0.59,44.25
2014-07-16,55,59.0,,0.59,32.449999999999996
2014-07-17,89,59.0,,0.59,52.51
2014-07-18,46,59.0,,0.59,27.139999999999997
2014-07-19,55,59.0,,0.59,32.449999999999996
2014-07-20,28,59.0,,0.59,16.52
2014-07-21,83,59.0,,0.59,48.97
2014-07-22,49,59.0,,0.59,28.91
2014-07-23,100,59.0,,0.59,59.0
2014-07-24,33,59.0,,0.59,19.47
2014-07-25,51,59.0,,0.59,30.09
2014-07-26,21,59.0,,0.59,12.389999999999999
2014-07-27,35,59.0,,0.59,20.65
2014-07-28,65,59.0,,0.59,38.35
2014-07-29,70,59.0,,0.59,41.3
2014-07-30,60,59.0,,0.59,35.4
2014-07-31,44,59.0,,0.59,25.959999999999997
2014-08-01,53,62.0,False,0.62,32.86
2014-08-02,28,62.0,,0.62,17.36
2014-08-03,14,62.0,,0.62,8.68
2014-08-04,45,62.0,,0.62,27.9
2014-08-05,73,62.0,,0.62,45.26
2014-08-06,79,62.0,,0.62,48.98
2014-08-07,60,62.0,,0.62,37.2
2014-08-08,78,62.0,,0.62,48.36
2014-08-09,21,62.0,,0.62,13.02
2014-08-10,43,62.0,,0.62,26.66
2014-08-11,28,62.0,,0.62,17.36
2014-08-12,43,62.0,,0.62,26.66
2014-08-13,84,62.0,,0.62,52.08
2014-08-14,74,62.0,,0.62,45.88
2014-08-15,59,62.0,,0.62,36.58
2014-08-16,42,62.0,,0.62,26.04
2014-08-17,36,62.0,,0.62,22.32
2014-08-18,91,62.0,,0.62,56.42
2014-08-19,90,62.0,,0.62,55.8
2014-08-20,100,62.0,,0.62,62.0
2014-08-21,45,62.0,,0.62,27.9
2014-08-22,46,62.0,,0.62,28.52
2014-08-23,21,62.0,,0.62,13.02
2014-08-24,35,62.0,,0.62,21.7
2014-08-25,72,62.0,,0.62,44.64
2014-08-26,55,62.0,,0.62,34.1
2014-08-27,83,62.0,,0.62,51.46
2014-08-28,66,62.0,,0.62,40.92
2014-08-29,63,62.0,,0.62,39.06
2014-08-30,28,62.0,,0.62,17.36
2014-08-31,21,62.0,,0.62,13.02
2014-09-01,70,66.0,False,0.66,46.2
2014-09-02,41,66.0,,0.66,27.060000000000002
2014-09-03,76,66.0,,0.66,50.160000000000004
2014-09-04,77,66.0,,0.66,50.82
2014-09-05,55,66.0,,0.66,36.300000000000004
2014-09-06,29,66.0,,0.66,19.14
2014-09-07,51,66.0,,0.66,33.660000000000004
2014-09-08,53,66.0,,0.66,34.980000000000004
2014-09-09,46,66.0,,0.66,30.360000000000003
2014-09-10,93,66.0,,0.66,61.38
2014-09-11,59,66.0,,0.66,38.940000000000005
2014-09-12,73,66.0,,0.66,48.18
2014-09-13,22,66.0,,0.66,14.520000000000001
2014-09-14,45,66.0,,0.66,29.700000000000003
2014-09-15,100,66.0,,0.66,66.0
2014-09-16,41,66.0,,0.66,27.060000000000002
2014-09-17,100,66.0,,0.66,66.0
2014-09-18,71,66.0,,0.66,46.86
2014-09-19,25,66.0,,0.66,16.5
2014-09-20,23,66.0,,0.66,15.180000000000001
2014-09-21,59,66.0,,0.66,38.940000000000005
2014-09-22,47,66.0,,0.66,31.020000000000003
2014-09-23,82,66.0,,0.66,54.120000000000005
2014-09-24,65,66.0,,0.66,42.9
2014-09-25,60,66.0,,0.66,39.6
2014-09-26,56,66.0,,0.66,36.96
2014-09-27,15,66.0,,0.66,9.9
2014-09-28,45,66.0,,0.66,29.700000000000003
2014-09-29,82,66.0,,0.66,54.120000000000005
2014-09-30,88,66.0,,0.66,58.080000000000005
2014-10-01,40,72.0,False,0.72,28.799999999999997
2014-10-02,45,72.0,,0.72,32.4
2014-10-03,23,72.0,,0.72,16.56
2014-10-04,41,72.0,,0.72,29.52
2014-10-05,12,72.0,,0.72,8.64
2014-10-06,23,72.0,,0.72,16.56
2014-10-07,62,72.0,,0.72,44.64
2014-10-08,70,72.0,,0.72,50.4
2014-10-09,100,72.0,,0.72,72.0
2014-10-10,56,72.0,,0.72,40.32
2014-10-11,46,72.0,,0.72,33.12
2014-10-12,29,72.0,,0.72,20.88
2014-10-13,50,72.0,,0.72,36.0
2014-10-14,70,72.0,,0.72,50.4
2014-10-15,88,72.0,,0.72,63.36
2014-10-16,68,72.0,,0.72,48.96
2014-10-17,47,72.0,,0.72,33.839999999999996
2014-10-18,47,72.0,,0.72,33.839999999999996
2014-10-19,40,72.0,,0.72,28.799999999999997
2014-10-20,62,72.0,,0.72,44.64
2014-10-21,66,72.0,,0.72,47.519999999999996
2014-10-22,83,72.0,,0.72,59.76
2014-10-23,58,72.0,,0.72,41.76
2014-10-24,57,72.0,,0.72,41.04
2014-10-25,41,72.0,,0.72,29.52
2014-10-26,29,72.0,,0.72,20.88
2014-10-27,40,72.0,,0.72,28.799999999999997
2014-10-28,92,72.0,,0.72,66.24
2014-10-29,74,72.0,,0.72,53.28
2014-10-30,67,72.0,,0.72,48.239999999999995
2014-10-31,73,72.0,,0.72,52.559999999999995
2014-11-01,30,69.0,False,0.69,20.7
2014-11-02,23,69.0,,0.69,15.87
2014-11-03,64,69.0,,0.69,44.16
2014-11-04,49,69.0,,0.69,33.809999999999995
2014-11-05,48,69.0,,0.69,33.12
2014-11-06,58,69.0,,0.69,40.019999999999996
2014-11-07,42,69.0,,0.69,28.979999999999997
2014-11-08,40,69.0,,0.69,27.599999999999998
2014-11-09,81,69.0,,0.69,55.88999999999999
2014-11-10,59,69.0,,0.69,40.709999999999994
2014-11-11,50,69.0,,0.69,34.5
2014-11-12,58,69.0,,0.69,40.019999999999996
2014-11-13,98,69.0,,0.69,67.61999999999999
2014-11-14,69,69.0,,0.69,47.61
2014-11-15,34,69.0,,0.69,23.459999999999997
2014-11-16,44,69.0,,0.69,30.36
2014-11-17,66,69.0,,0.69,45.54
2014-11-18,100,69.0,,0.69,69.0
2014-11-19,52,69.0,,0.69,35.879999999999995
2014-11-20,95,69.0,,0.69,65.55
2014-11-21,60,69.0,,0.69,41.4
2014-11-22,45,69.0,,0.69,31.049999999999997
2014-11-23,11,69.0,,0.69,7.59
2014-11-24,31,69.0,,0.69,21.389999999999997
2014-11-25,60,69.0,,0.69,41.4
2014-11-26,39,69.0,,0.69,26.909999999999997
2014-11-27,12,69.0,,0.69,8.28
2014-11-28,33,69.0,,0.69,22.77
2014-11-29,22,69.0,,0.69,15.18
2014-11-30,39,69.0,,0.69,26.909999999999997
2014-12-01,37,60.0,False,0.6,22.2
2014-12-02,66,60.0,,0.6,39.6
2014-12-03,53,60.0,,0.6,31.799999999999997
2014-12-04,38,60.0,,0.6,22.8
2014-12-05,79,60.0,,0.6,47.4
2014-12-06,19,60.0,,0.6,11.4
2014-12-07,19,60.0,,0.6,11.4
2014-12-08,30,60.0,,0.6,18.0
2014-12-09,30,60.0,,0.6,18.0
2014-12-10,46,60.0,,0.6,27.599999999999998
2014-12-11,55,60.0,,0.6,33.0
2014-12-12,32,60.0,,0.6,19.2
2014-12-13,0,60.0,,0.6,0.0
2014-12-14,50,60.0,,0.6,30.0
2014-12-15,87,60.0,,0.6,52.199999999999996
2014-12-16,87,60.0,,0.6,52.199999999999996
2014-12-17,57,60.0,,0.6,34.199999999999996
2014-12-18,100,60.0,,0.6,60.0
2014-12-19,26,60.0,,0.6,15.6
2014-12-20,10,60.0,,0.6,6.0
2014-12-21,21,60.0,,0.6,12.6
2014-12-22,35,60.0,,0.6,21.0
2014-12-23,36,60.0,,0.6,21.599999999999998
2014-12-24,30,60.0,,0.6,18.0
2014-12-25,24,60.0,,0.6,14.399999999999999
2014-12-26,40,60.0,,0.6,24.0
2014-12-27,20,60.0,,0.6,12.0
2014-12-28,20,60.0,,0.6,12.0
2014-12-29,52,60.0,,0.6,31.2
2014-12-30,70,60.0,,0.6,42.0
2014-12-31,36,60.0,,0.6,21.599999999999998
2015-01-01,33,63.0,False,0.63,20.79
2015-01-02,41,63.0,,0.63,25.830000000000002
2015-01-03,15,63.0,,0.63,9.45
2015-01-04,44,63.0,,0.63,27.72
2015-01-05,49,63.0,,0.63,30.87
2015-01-06,61,63.0,,0.63,38.43
2015-01-07,91,63.0,,0.63,57.33
2015-01-08,67,63.0,,0.63,42.21
2015-01-09,43,63.0,,0.63,27.09
2015-01-10,52,63.0,,0.63,32.76
2015-01-11,37,63.0,,0.63,23.31
2015-01-12,89,63.0,,0.63,56.07
2015-01-13,100,63.0,,0.63,63.0
2015-01-14,60,63.0,,0.63,37.8
2015-01-15,78,63.0,,0.63,49.14
2015-01-16,37,63.0,,0.63,23.31
2015-01-17,46,63.0,,0.63,28.98
2015-01-18,45,63.0,,0.63,28.35
2015-01-19,64,63.0,,0.63,40.32
2015-01-20,65,63.0,,0.63,40.95
2015-01-21,53,63.0,,0.63,33.39
2015-01-22,78,63.0,,0.63,49.14
2015-01-23,91,63.0,,0.63,57.33
2015-01-24,51,63.0,,0.63,32.13
2015-01-25,52,63.0,,0.63,32.76
2015-01-26,83,63.0,,0.63,52.29
2015-01-27,76,63.0,,0.63,47.88
2015-01-28,83,63.0,,0.63,52.29
2015-01-29,53,63.0,,0.63,33.39
2015-01-30,60,63.0,,0.63,37.8
2015-01-31,51,63.0,,0.63,32.13
2015-02-01,16,73.0,False,0.73,11.68
2015-02-02,20,73.0,,0.73,14.6
2015-02-03,20,73.0,,0.73,14.6
2015-02-04,40,73.0,,0.73,29.2
2015-02-05,33,73.0,,0.73,24.09
2015-02-06,55,73.0,,0.73,40.15
2015-02-07,34,73.0,,0.73,24.82
2015-02-08,33,73.0,,0.73,24.09
2015-02-09,78,73.0,,0.73,56.94
2015-02-10,58,73.0,,0.73,42.339999999999996
2015-02-11,66,73.0,,0.73,48.18
2015-02-12,52,73.0,,0.73,37.96
2015-02-13,42,73.0,,0.73,30.66
2015-02-14,26,73.0,,0.73,18.98
2015-02-15,17,73.0,,0.73,12.41
2015-02-16,56,73.0,,0.73,40.879999999999995
2015-02-17,60,73.0,,0.73,43.8
2015-02-18,47,73.0,,0.73,34.31
2015-02-19,47,73.0,,0.73,34.31
2015-02-20,55,73.0,,0.73,40.15
2015-02-21,25,73.0,,0.73,18.25
2015-02-22,17,73.0,,0.73,12.41
2015-02-23,32,73.0,,0.73,23.36
2015-02-24,33,73.0,,0.73,24.09
2015-02-25,100,73.0,,0.73,73.0
2015-02-26,66,73.0,,0.73,48.18
2015-02-27,41,73.0,,0.73,29.93
2015-02-28,25,73.0,,0.73,18.25
2015-03-01,39,77.0,False,0.77,30.03
2015-03-02,81,77.0,,0.77,62.370000000000005
2015-03-03,54,77.0,,0.77,41.58
2015-03-04,68,77.0,,0.77,52.36
2015-03-05,86,77.0,,0.77,66.22
2015-03-06,56,77.0,,0.77,43.120000000000005
2015-03-07,40,77.0,,0.77,30.8
2015-03-08,53,77.0,,0.77,40.81
2015-03-09,51,77.0,,0.77,39.27
2015-03-10,69,77.0,,0.77,53.13
2015-03-11,73,77.0,,0.77,56.21
2015-03-12,69,77.0,,0.77,53.13
2015-03-13,19,77.0,,0.77,14.63
2015-03-14,23,77.0,,0.77,17.71
2015-03-15,71,77.0,,0.77,54.67
2015-03-16,85,77.0,,0.77,65.45
2015-03-17,70,77.0,,0.77,53.9
2015-03-18,75,77.0,,0.77,57.75
2015-03-19,69,77.0,,0.77,53.13
2015-03-20,57,77.0,,0.77,43.89
2015-03-21,35,77.0,,0.77,26.95
2015-03-22,88,77.0,,0.77,67.76
2015-03-23,84,77.0,,0.77,64.68
2015-03-24,46,77.0,,0.77,35.42
2015-03-25,55,77.0,,0.77,42.35
2015-03-26,61,77.0,,0.77,46.97
2015-03-27,48,77.0,,0.77,36.96
2015-03-28,32,77.0,,0.77,24.64
2015-03-29,32,77.0,,0.77,24.64
2015-03-30,100,77.0,,0.77,77.0
2015-03-31,66,77.0,,0.77,50.82
2015-04-01,82,78.0,False,0.78,63.96
2015-04-02,85,78.0,,0.78,66.3
2015-04-03,48,78.0,,0.78,37.44
2015-04-04,31,78.0,,0.78,24.18
2015-04-05,39,78.0,,0.78,30.42
2015-04-06,44,78.0,,0.78,34.32
2015-04-07,47,78.0,,0.78,36.660000000000004
2015-04-08,76,78.0,,0.78,59.28
2015-04-09,86,78.0,,0.78,67.08
2015-04-10,74,78.0,,0.78,57.72
2015-04-11,56,78.0,,0.78,43.68
2015-04-12,37,78.0,,0.78,28.86
2015-04-13,67,78.0,,0.78,52.260000000000005
2015-04-14,97,78.0,,0.78,75.66
2015-04-15,47,78.0,,0.78,36.660000000000004
2015-04-16,80,78.0,,0.78,62.400000000000006
2015-04-17,100,78.0,,0.78,78.0
2015-04-18,63,78.0,,0.78,49.14
2015-04-19,37,78.0,,0.78,28.86
2015-04-20,66,78.0,,0.78,51.480000000000004
2015-04-21,75,78.0,,0.78,58.5
2015-04-22,57,78.0,,0.78,44.46
2015-04-23,72,78.0,,0.78,56.160000000000004
2015-04-24,40,78.0,,0.78,31.200000000000003
2015-04-25,37,78.0,,0.78,28.86
2015-04-26,43,78.0,,0.78,33.54
2015-04-27,66,78.0,,0.78,51.480000000000004
2015-04-28,75,78.0,,0.78,58.5
2015-04-29,67,78.0,,0.78,52.260000000000005
2015-04-30,72,78.0,,0.78,56.160000000000004
2015-05-01,61,73.0,False,0.73,44.53
2015-05-02,52,73.0,,0.73,37.96
2015-05-03,26,73.0,,0.73,18.98
2015-05-04,100,73.0,,0.73,73.0
2015-05-05,69,73.0,,0.73,50.37
2015-05-06,64,73.0,,0.73,46.72
2015-05-07,50,73.0,,0.73,36.5
2015-05-08,64,73.0,,0.73,46.72
2015-05-09,53,73.0,,0.73,38.69
2015-05-10,14,73.0,,0.73,10.219999999999999
2015-05-11,91,73.0,,0.73,66.42999999999999
2015-05-12,84,73.0,,0.73,61.32
2015-05-13,80,73.0,,0.73,58.4
2015-05-14,91,73.0,,0.73,66.42999999999999
2015-05-15,74,73.0,,0.73,54.019999999999996
2015-05-16,27,73.0,,0.73,19.71
2015-05-17,67,73.0,,0.73,48.91
2015-05-18,40,73.0,,0.73,29.2
2015-05-19,55,73.0,,0.73,40.15
2015-05-20,50,73.0,,0.73,36.5
2015-05-21,69,73.0,,0.73,50.37
2015-05-22,61,73.0,,0.73,44.53
2015-05-23,28,73.0,,0.73,20.439999999999998
2015-05-24,43,73.0,,0.73,31.39
2015-05-25,39,73.0,,0.73,28.47
2015-05-26,51,73.0,,0.73,37.23
2015-05-27,91,73.0,,0.73,66.42999999999999
2015-05-28,72,73.0,,0.73,52.56
2015-05-29,48,73.0,,0.73,35.04
2015-05-30,34,73.0,,0.73,24.82
2015-05-31,40,73.0,,0.73,29.2
2015-06-01,45,69.0,False,0.69,31.049999999999997
2015-06-02,100,69.0,,0.69,69.0
2015-06-03,51,69.0,,0.69,35.19
2015-06-04,47,69.0,,0.69,32.43
2015-06-05,69,69.0,,0.69,47.61
2015-06-06,30,69.0,,0.69,20.7
2015-06-07,37,69.0,,0.69,25.529999999999998
2015-06-08,66,69.0,,0.69,45.54
2015-06-09,55,69.0,,0.69,37.949999999999996
2015-06-10,81,69.0,,0.69,55.88999999999999
2015-06-11,53,69.0,,0.69,36.57
2015-06-12,45,69.0,,0.69,31.049999999999997
2015-06-13,37,69.0,,0.69,25.529999999999998
2015-06-14,50,69.0,,0.69,34.5
2015-06-15,56,69.0,,0.69,38.64
2015-06-16,61,69.0,,0.69,42.089999999999996
2015-06-17,42,69.0,,0.69,28.979999999999997
2015-06-18,47,69.0,,0.69,32.43
2015-06-19,64,69.0,,0.69,44.16
2015-06-20,30,69.0,,0.69,20.7
2015-06-21,31,69.0,,0.69,21.389999999999997
2015-06-22,52,69.0,,0.69,35.879999999999995
2015-06-23,79,69.0,,0.69,54.51
2015-06-24,65,69.0,,0.69,44.849999999999994
2015-06-25,33,69.0,,0.69,22.77
2015-06-26,35,69.0,,0.69,24.15
2015-06-27,24,69.0,,0.69,16.56
2015-06-28,25,69.0,,0.69,17.25
2015-06-29,62,69.0,,0.69,42.779999999999994
2015-06-30,79,69.0,,0.69,54.51
2015-07-01,89,61.0,False,0.61,54.29
2015-07-02,38,61.0,,0.61,23.18
2015-07-03,25,61.0,,0.61,15.25
2015-07-04,14,61.0,,0.61,8.54
2015-07-05,15,61.0,,0.61,9.15
2015-07-06,63,61.0,,0.61,38.43
2015-07-07,72,61.0,,0.61,43.92
2015-07-08,61,61.0,,0.61,37.21
2015-07-09,68,61.0,,0.61,41.48
2015-07-10,33,61.0,,0.61,20.13
2015-07-11,40,61.0,,0.61,24.4
2015-07-12,20,61.0,,0.61,12.2
2015-07-13,36,61.0,,0.61,21.96
2015-07-14,92,61.0,,0.61,56.12
2015-07-15,36,61.0,,0.61,21.96
2015-07-16,100,61.0,,0.61,61.0
2015-07-17,27,61.0,,0.61,16.47
2015-07-18,14,61.0,,0.61,8.54
2015-07-19,42,61.0,,0.61,25.62
2015-07-20,54,61.0,,0.61,32.94
2015-07-21,47,61.0,,0.61,28.669999999999998
2015-07-22,94,61.0,,0.61,57.339999999999996
2015-07-23,79,61.0,,0.61,48.19
2015-07-24,87,61.0,,0.61,53.07
2015-07-25,27,61.0,,0.61,16.47
2015-07-26,33,61.0,,0.61,20.13
2015-07-27,72,61.0,,0.61,43.92
2015-07-28,46,61.0,,0.61,28.06
2015-07-29,47,61.0,,0.61,28.669999999999998
2015-07-30,63,61.0,,0.61,38.43
2015-07-31,70,61.0,,0.61,42.699999999999996
2015-08-01,31,57.0,False,0.57,17.669999999999998
2015-08-02,39,57.0,,0.57,22.229999999999997
2015-08-03,85,57.0,,0.57,48.449999999999996
2015-08-04,77,57.0,,0.57,43.88999999999999
2015-08-05,48,57.0,,0.57,27.36
2015-08-06,66,57.0,,0.57,37.62
2015-08-07,81,57.0,,0.57,46.169999999999995
2015-08-08,23,57.0,,0.57,13.11
2015-08-09,15,57.0,,0.57,8.549999999999999
2015-08-10,78,57.0,,0.57,44.459999999999994
2015-08-11,83,57.0,,0.57,47.309999999999995
2015-08-12,66,57.0,,0.57,37.62
2015-08-13,78,57.0,,0.57,44.459999999999994
2015-08-14,56,57.0,,0.57,31.919999999999998
2015-08-15,76,57.0,,0.57,43.31999999999999
2015-08-16,38,57.0,,0.57,21.659999999999997
2015-08-17,71,57.0,,0.57,40.47
2015-08-18,94,57.0,,0.57,53.58
2015-08-19,100,57.0,,0.57,56.99999999999999
2015-08-20,88,57.0,,0.57,50.16
2015-08-21,54,57.0,,0.57,30.779999999999998
2015-08-22,37,57.0,,0.57,21.09
2015-08-23,30,57.0,,0.57,17.099999999999998
2015-08-24,58,57.0,,0.57,33.059999999999995
2015-08-25,40,57.0,,0.57,22.799999999999997
2015-08-26,57,57.0,,0.57,32.489999999999995
2015-08-27,58,57.0,,0.57,33.059999999999995
2015-08-28,36,57.0,,0.57,20.52
2015-08-29,30,57.0,,0.57,17.099999999999998
2015-08-30,44,57.0,,0.57,25.08
2015-08-31,83,57.0,,0.57,47.309999999999995
2015-09-01,57,65.0,False,0.65,37.050000000000004
2015-09-02,34,65.0,,0.65,22.1
2015-09-03,46,65.0,,0.65,29.900000000000002
2015-09-04,44,65.0,,0.65,28.6
2015-09-05,15,65.0,,0.65,9.75
2015-09-06,20,65.0,,0.65,13.0
2015-09-07,33,65.0,,0.65,21.45
2015-09-08,34,65.0,,0.65,22.1
2015-09-09,78,65.0,,0.65,50.7
2015-09-10,41,65.0,,0.65,26.650000000000002
2015-09-11,50,65.0,,0.65,32.5
2015-09-12,29,65.0,,0.65,18.85
2015-09-13,28,65.0,,0.65,18.2
2015-09-14,71,65.0,,0.65,46.15
2015-09-15,100,65.0,,0.65,65.0
2015-09-16,41,65.0,,0.65,26.650000000000002
2015-09-17,34,65.0,,0.65,22.1
2015-09-18,46,65.0,,0.65,29.900000000000002
2015-09-19,35,65.0,,0.65,22.75
2015-09-20,33,65.0,,0.65,21.45
2015-09-21,51,65.0,,0.65,33.15
2015-09-22,37,65.0,,0.65,24.05
2015-09-23,71,65.0,,0.65,46.15
2015-09-24,53,65.0,,0.65,34.45
2015-09-25,39,65.0,,0.65,25.35
2015-09-26,34,65.0,,0.65,22.1
2015-09-27,24,65.0,,0.65,15.600000000000001
2015-09-28,44,65.0,,0.65,28.6
2015-09-29,58,65.0,,0.65,37.7
2015-09-30,51,65.0,,0.65,33.15
2015-10-01,66,69.0,False,0.69,45.54
2015-10-02,60,69.0,,0.69,41.4
2015-10-03,10,69.0,,0.69,6.8999999999999995
2015-10-04,9,69.0,,0.69,6.209999999999999
2015-10-05,51,69.0,,0.69,35.19
2015-10-06,51,69.0,,0.69,35.19
2015-10-07,81,69.0,,0.69,55.88999999999999
2015-10-08,37,69.0,,0.69,25.529999999999998
2015-10-09,53,69.0,,0.69,36.57
2015-10-10,20,69.0,,0.69,13.799999999999999
2015-10-11,0,69.0,,0.69,0.0
2015-10-12,53,69.0,,0.69,36.57
2015-10-13,15,69.0,,0.69,10.35
2015-10-14,36,69.0,,0.69,24.839999999999996
2015-10-15,66,69.0,,0.69,45.54
2015-10-16,37,69.0,,0.69,25.529999999999998
2015-10-17,19,69.0,,0.69,13.11
2015-10-18,19,69.0,,0.69,13.11
2015-10-19,51,69.0,,0.69,35.19
2015-10-20,71,69.0,,0.69,48.989999999999995
2015-10-21,64,69.0,,0.69,44.16
2015-10-22,65,69.0,,0.69,44.849999999999994
2015-10-23,67,69.0,,0.69,46.23
2015-10-24,19,69.0,,0.69,13.11
2015-10-25,28,69.0,,0.69,19.32
2015-10-26,93,69.0,,0.69,64.17
2015-10-27,63,69.0,,0.69,43.47
2015-10-28,63,69.0,,0.69,43.47
2015-10-29,100,69.0,,0.69,69.0
2015-10-30,23,69.0,,0.69,15.87
2015-10-31,47,69.0,,0.69,32.43
2015-11-01,31,68.0,False,0.68,21.080000000000002
2015-11-02,84,68.0,,0.68,57.120000000000005
2015-11-03,71,68.0,,0.68,48.28
2015-11-04,58,68.0,,0.68,39.440000000000005
2015-11-05,54,68.0,,0.68,36.720000000000006
2015-11-06,60,68.0,,0.68,40.800000000000004
2015-11-07,23,68.0,,0.68,15.64
2015-11-08,53,68.0,,0.68,36.04
2015-11-09,99,68.0,,0.68,67.32000000000001
2015-11-10,53,68.0,,0.68,36.04
2015-11-11,70,68.0,,0.68,47.6
2015-11-12,42,68.0,,0.68,28.560000000000002
2015-11-13,100,68.0,,0.68,68.0
2015-11-14,12,68.0,,0.68,8.16
2015-11-15,46,68.0,,0.68,31.28
2015-11-16,27,68.0,,0.68,18.360000000000003
2015-11-17,97,68.0,,0.68,65.96000000000001
2015-11-18,77,68.0,,0.68,52.36000000000001
2015-11-19,63,68.0,,0.68,42.84
2015-11-20,84,68.0,,0.68,57.120000000000005
2015-11-21,35,68.0,,0.68,23.8
2015-11-22,46,68.0,,0.68,31.28
2015-11-23,92,68.0,,0.68,62.56
2015-11-24,47,68.0,,0.68,31.96
2015-11-25,45,68.0,,0.68,30.6
2015-11-26,36,68.0,,0.68,24.48
2015-11-27,22,68.0,,0.68,14.96
2015-11-28,46,68.0,,0.68,31.28
2015-11-29,23,68.0,,0.68,15.64
2015-11-30,64,68.0,,0.68,43.52
2015-12-01,65,59.0,False,0.59,38.35
2015-12-02,52,59.0,,0.59,30.68
2015-12-03,53,59.0,,0.59,31.27
2015-12-04,42,59.0,,0.59,24.779999999999998
2015-12-05,29,59.0,,0.59,17.11
2015-12-06,34,59.0,,0.59,20.06
2015-12-07,100,59.0,,0.59,59.0
2015-12-08,67,59.0,,0.59,39.53
2015-12-09,67,59.0,,0.59,39.53
2015-12-10,83,59.0,,0.59,48.97
2015-12-11,58,59.0,,0.59,34.22
2015-12-12,29,59.0,,0.59,17.11
2015-12-13,14,59.0,,0.59,8.26
2015-12-14,52,59.0,,0.59,30.68
2015-12-15,65,59.0,,0.59,38.35
2015-12-16,58,59.0,,0.59,34.22
2015-12-17,81,59.0,,0.59,47.79
2015-12-18,55,59.0,,0.59,32.449999999999996
2015-12-19,10,59.0,,0.59,5.8999999999999995
2015-12-20,21,59.0,,0.59,12.389999999999999
2015-12-21,26,59.0,,0.59,15.34
2015-12-22,34,59.0,,0.59,20.06
2015-12-23,31,59.0,,0.59,18.29
2015-12-24,30,59.0,,0.59,17.7
2015-12-25,0,59.0,,0.59,0.0
2015-12-26,16,59.0,,0.59,9.44
2015-12-27,20,59.0,,0.59,11.799999999999999
2015-12-28,56,59.0,,0.59,33.04
2015-12-29,34,59.0,,0.59,20.06
2015-12-30,35,59.0,,0.59,20.65
2015-12-31,27,59.0,,0.59,15.93
2016-01-01,29,60.0,False,0.6,17.4
2016-01-02,25,60.0,,0.6,15.0
2016-01-03,55,60.0,,0.6,33.0
2016-01-04,21,60.0,,0.6,12.6
2016-01-05,100,60.0,,0.6,60.0
2016-01-06,85,60.0,,0.6,51.0
2016-01-07,79,60.0,,0.6,47.4
2016-01-08,43,60.0,,0.6,25.8
2016-01-09,37,60.0,,0.6,22.2
2016-01-10,40,60.0,,0.6,24.0
2016-01-11,81,60.0,,0.6,48.6
2016-01-12,72,60.0,,0.6,43.199999999999996
2016-01-13,46,60.0,,0.6,27.599999999999998
2016-01-14,39,60.0,,0.6,23.4
2016-01-15,69,60.0,,0.6,41.4
2016-01-16,55,60.0,,0.6,33.0
2016-01-17,30,60.0,,0.6,18.0
2016-01-18,38,60.0,,0.6,22.8
2016-01-19,72,60.0,,0.6,43.199999999999996
2016-01-20,82,60.0,,0.6,49.199999999999996
2016-01-21,98,60.0,,0.6,58.8
2016-01-22,52,60.0,,0.6,31.2
2016-01-23,48,60.0,,0.6,28.799999999999997
2016-01-24,60,60.0,,0.6,36.0
2016-01-25,87,60.0,,0.6,52.199999999999996
2016-01-26,66,60.0,,0.6,39.6
2016-01-27,97,60.0,,0.6,58.199999999999996
2016-01-28,82,60.0,,0.6,49.199999999999996
2016-01-29,80,60.0,,0.6,48.0
