date,SAVINGS_unscaled,SAVINGS_monthly,isPartial,scale,SAVINGS
2014-02-27,94,41.0,,0.41,38.54
2014-02-28,100,41.0,,0.41,41.0
2014-03-01,20,62.0,False,0.62,12.4
2014-03-02,25,62.0,,0.62,15.5
2014-03-03,24,62.0,,0.62,14.879999999999999
2014-03-04,23,62.0,,0.62,14.26
2014-03-05,22,62.0,,0.62,13.64
2014-03-06,23,62.0,,0.62,14.26
2014-03-07,30,62.0,,0.62,18.6
2014-03-08,43,62.0,,0.62,26.66
2014-03-09,100,62.0,,0.62,62.0
2014-03-10,24,62.0,,0.62,14.879999999999999
2014-03-11,13,62.0,,0.62,8.06
2014-03-12,10,62.0,,0.62,6.2
2014-03-13,10,62.0,,0.62,6.2
2014-03-14,9,62.0,,0.62,5.58
2014-03-15,8,62.0,,0.62,4.96
2014-03-16,6,62.0,,0.62,3.7199999999999998
2014-03-17,8,62.0,,0.62,4.96
2014-03-18,8,62.0,,0.62,4.96
2014-03-19,8,62.0,,0.62,4.96
2014-03-20,8,62.0,,0.62,4.96
2014-03-21,9,62.0,,0.62,5.58
2014-03-22,8,62.0,,0.62,4.96
2014-03-23,7,62.0,,0.62,4.34
2014-03-24,9,62.0,,0.62,5.58
2014-03-25,9,62.0,,0.62,5.58
2014-03-26,8,62.0,,0.62,4.96
2014-03-27,8,62.0,,0.62,4.96
2014-03-28,8,62.0,,0.62,4.96
2014-03-29,8,62.0,,0.62,4.96
2014-03-30,7,62.0,,0.62,4.34
2014-03-31,9,62.0,,0.62,5.58
2014-04-01,100,28.0,False,0.28,28.000000000000004
2014-04-02,87,28.0,,0.28,24.360000000000003
2014-04-03,100,28.0,,0.28,28.000000000000004
2014-04-04,97,28.0,,0.28,27.160000000000004
2014-04-05,73,28.0,,0.28,20.44
2014-04-06,79,28.0,,0.28,22.12
2014-04-07,87,28.0,,0.28,24.360000000000003
2014-04-08,88,28.0,,0.28,24.64
2014-04-09,84,28.0,,0.28,23.520000000000003
2014-04-10,95,28.0,,0.28,26.6
2014-04-11,83,28.0,,0.28,23.240000000000002
2014-04-12,69,28.0,,0.28,19.32
2014-04-13,63,28.0,,0.28,17.64
2014-04-14,93,28.0,,0.28,26.040000000000003
2014-04-15,94,28.0,,0.28,26.320000000000004
2014-04-16,93,28.0,,0.28,26.040000000000003
2014-04-17,82,28.0,,0.28,22.96
2014-04-18,87,28.0,,0.28,24.360000000000003
2014-04-19,68,28.0,,0.28,19.040000000000003
2014-04-20,49,28.0,,0.28,13.72
2014-04-21,79,28.0,,0.28,22.12
2014-04-22,77,28.0,,0.28,21.560000000000002
2014-04-23,94,28.0,,0.28,26.320000000000004
2014-04-24,87,28.0,,0.28,24.360000000000003
2014-04-25,83,28.0,,0.28,23.240000000000002
2014-04-26,62,28.0,,0.28,17.360000000000003
2014-04-27,55,28.0,,0.28,15.400000000000002
2014-04-28,89,28.0,,0.28,24.92
2014-04-29,84,28.0,,0.28,23.520000000000003
2014-04-30,93,28.0,,0.28,26.040000000000003
2014-05-01,91,27.0,False,0.27,24.57
2014-05-02,97,27.0,,0.27,26.19
2014-05-03,77,27.0,,0.27,20.790000000000003
2014-05-04,54,27.0,,0.27,14.580000000000002
2014-05-05,92,27.0,,0.27,24.840000000000003
2014-05-06,83,27.0,,0.27,22.41
2014-05-07,89,27.0,,0.27,24.03
2014-05-08,90,27.0,,0.27,24.3
2014-05-09,81,27.0,,0.27,21.87
2014-05-10,70,27.0,,0.27,18.900000000000002
2014-05-11,46,27.0,,0.27,12.420000000000002
2014-05-12,87,27.0,,0.27,23.490000000000002
2014-05-13,85,27.0,,0.27,22.950000000000003
2014-05-14,82,27.0,,0.27,22.14
2014-05-15,79,27.0,,0.27,21.330000000000002
2014-05-16,82,27.0,,0.27,22.14
2014-05-17,62,27.0,,0.27,16.740000000000002
2014-05-18,55,27.0,,0.27,14.850000000000001
2014-05-19,84,27.0,,0.27,22.68
2014-05-20,86,27.0,,0.27,23.220000000000002
2014-05-21,89,27.0,,0.27,24.03
2014-05-22,80,27.0,,0.27,21.6
2014-05-23,86,27.0,,0.27,23.220000000000002
2014-05-24,67,27.0,,0.27,18.09
2014-05-25,48,27.0,,0.27,12.96
2014-05-26,63,27.0,,0.27,17.01
2014-05-27,86,27.0,,0.27,23.220000000000002
2014-05-28,83,27.0,,0.27,22.41
2014-05-29,82,27.0,,0.27,22.14
2014-05-30,100,27.0,,0.27,27.0
2014-05-31,83,27.0,,0.27,22.41
2014-06-01,69,27.0,False,0.27,18.630000000000003
2014-06-02,99,27.0,,0.27,26.73
2014-06-03,89,27.0,,0.27,24.03
2014-06-04,87,27.0,,0.27,23.490000000000002
2014-06-05,97,27.0,,0.27,26.19
2014-06-06,90,27.0,,0.27,24.3
2014-06-07,62,27.0,,0.27,16.740000000000002
2014-06-08,63,27.0,,0.27,17.01
2014-06-09,90,27.0,,0.27,24.3
2014-06-10,94,27.0,,0.27,25.380000000000003
2014-06-11,89,27.0,,0.27,24.03
2014-06-12,85,27.0,,0.27,22.950000000000003
2014-06-13,91,27.0,,0.27,24.57
2014-06-14,70,27.0,,0.27,18.900000000000002
2014-06-15,57,27.0,,0.27,15.39
2014-06-16,94,27.0,,0.27,25.380000000000003
2014-06-17,86,27.0,,0.27,23.220000000000002
2014-06-18,89,27.0,,0.27,24.03
2014-06-19,87,27.0,,0.27,23.490000000000002
2014-06-20,90,27.0,,0.27,24.3
2014-06-21,67,27.0,,0.27,18.09
2014-06-22,58,27.0,,0.27,15.66
2014-06-23,93,27.0,,0.27,25.110000000000003
2014-06-24,86,27.0,,0.27,23.220000000000002
2014-06-25,84,27.0,,0.27,22.68
2014-06-26,86,27.0,,0.27,23.220000000000002
2014-06-27,92,27.0,,0.27,24.840000000000003
2014-06-28,64,27.0,,0.27,17.28
2014-06-29,58,27.0,,0.27,15.66
2014-06-30,100,27.0,,0.27,27.0
2014-07-01,100,28.0,False,0.28,28.000000000000004
2014-07-02,89,28.0,,0.28,24.92
2014-07-03,96,28.0,,0.28,26.880000000000003
2014-07-04,64,28.0,,0.28,17.92
2014-07-05,64,28.0,,0.28,17.92
2014-07-06,62,28.0,,0.28,17.360000000000003
2014-07-07,96,28.0,,0.28,26.880000000000003
2014-07-08,83,28.0,,0.28,23.240000000000002
2014-07-09,84,28.0,,0.28,23.520000000000003
2014-07-10,85,28.0,,0.28,23.8
2014-07-11,86,28.0,,0.28,24.080000000000002
2014-07-12,68,28.0,,0.28,19.040000000000003
2014-07-13,62,28.0,,0.28,17.360000000000003
2014-07-14,87,28.0,,0.28,24.360000000000003
2014-07-15,96,28.0,,0.28,26.880000000000003
2014-07-16,87,28.0,,0.28,24.360000000000003
2014-07-17,87,28.0,,0.28,24.360000000000003
2014-07-18,92,28.0,,0.28,25.76
2014-07-19,68,28.0,,0.28,19.040000000000003
2014-07-20,58,28.0,,0.28,16.240000000000002
2014-07-21,94,28.0,,0.28,26.320000000000004
2014-07-22,88,28.0,,0.28,24.64
2014-07-23,75,28.0,,0.28,21.000000000000004
2014-07-24,88,28.0,,0.28,24.64
2014-07-25,88,28.0,,0.28,24.64
2014-07-26,69,28.0,,0.28,19.32
2014-07-27,63,28.0,,0.28,17.64
2014-07-28,85,28.0,,0.28,23.8
2014-07-29,87,28.0,,0.28,24.360000000000003
2014-07-30,90,28.0,,0.28,25.200000000000003
2014-07-31,98,28.0,,0.28,27.44
2014-08-01,82,31.0,False,0.31,25.419999999999998
2014-08-02,64,31.0,,0.31,19.84
2014-08-03,54,31.0,,0.31,16.74
2014-08-04,84,31.0,,0.31,26.04
2014-08-05,77,31.0,,0.31,23.87
2014-08-06,82,31.0,,0.31,25.419999999999998
2014-08-07,89,31.0,,0.31,27.59
2014-08-08,74,31.0,,0.31,22.94
2014-08-09,71,31.0,,0.31,22.01
2014-08-10,66,31.0,,0.31,20.46
2014-08-11,77,31.0,,0.31,23.87
2014-08-12,78,31.0,,0.31,24.18
2014-08-13,82,31.0,,0.31,25.419999999999998
2014-08-14,84,31.0,,0.31,26.04
2014-08-15,79,31.0,,0.31,24.49
2014-08-16,63,31.0,,0.31,19.53
2014-08-17,66,31.0,,0.31,20.46
2014-08-18,79,31.0,,0.31,24.49
2014-08-19,90,31.0,,0.31,27.9
2014-08-20,82,31.0,,0.31,25.419999999999998
2014-08-21,74,31.0,,0.31,22.94
2014-08-22,79,31.0,,0.31,24.49
2014-08-23,68,31.0,,0.31,21.08
2014-08-24,68,31.0,,0.31,21.08
2014-08-25,96,31.0,,0.31,29.759999999999998
2014-08-26,86,31.0,,0.31,26.66
2014-08-27,87,31.0,,0.31,26.97
2014-08-28,80,31.0,,0.31,24.8
2014-08-29,100,31.0,,0.31,31.0
2014-08-30,65,31.0,,0.31,20.15
2014-08-31,67,31.0,,0.31,20.77
2014-09-01,59,43.0,False,0.43,25.37
2014-09-02,79,43.0,,0.43,33.97
2014-09-03,69,43.0,,0.43,29.669999999999998
2014-09-04,66,43.0,,0.43,28.38
2014-09-05,66,43.0,,0.43,28.38
2014-09-06,65,43.0,,0.43,27.95
2014-09-07,61,43.0,,0.43,26.23
2014-09-08,74,43.0,,0.43,31.82
2014-09-09,68,43.0,,0.43,29.24
2014-09-10,61,43.0,,0.43,26.23
2014-09-11,65,43.0,,0.43,27.95
2014-09-12,66,43.0,,0.43,28.38
2014-09-13,50,43.0,,0.43,21.5
2014-09-14,61,43.0,,0.43,26.23
2014-09-15,83,43.0,,0.43,35.69
2014-09-16,70,43.0,,0.43,30.099999999999998
2014-09-17,68,43.0,,0.43,29.24
2014-09-18,73,43.0,,0.43,31.39
2014-09-19,70,43.0,,0.43,30.099999999999998
2014-09-20,61,43.0,,0.43,26.23
2014-09-21,76,43.0,,0.43,32.68
2014-09-22,95,43.0,,0.43,40.85
2014-09-23,95,43.0,,0.43,40.85
2014-09-24,78,43.0,,0.43,33.54
2014-09-25,73,43.0,,0.43,31.39
2014-09-26,78,43.0,,0.43,33.54
2014-09-27,69,43.0,,0.43,29.669999999999998
2014-09-28,83,43.0,,0.43,35.69
2014-09-29,100,43.0,,0.43,43.0
2014-09-30,88,43.0,,0.43,37.839999999999996
2014-10-01,30,70.0,False,0.7,21.0
2014-10-02,30,70.0,,0.7,21.0
2014-10-03,31,70.0,,0.7,21.7
2014-10-04,34,70.0,,0.7,23.799999999999997
2014-10-05,40,70.0,,0.7,28.0
2014-10-06,38,70.0,,0.7,26.599999999999998
2014-10-07,30,70.0,,0.7,21.0
2014-10-08,27,70.0,,0.7,18.9
2014-10-09,31,70.0,,0.7,21.7
2014-10-10,32,70.0,,0.7,22.4
2014-10-11,36,70.0,,0.7,25.2
2014-10-12,44,70.0,,0.7,30.799999999999997
2014-10-13,41,70.0,,0.7,28.7
2014-10-14,31,70.0,,0.7,21.7
2014-10-15,30,70.0,,0.7,21.0
2014-10-16,30,70.0,,0.7,21.0
2014-10-17,29,70.0,,0.7,20.299999999999997
2014-10-18,31,70.0,,0.7,21.7
2014-10-19,40,70.0,,0.7,28.0
2014-10-20,41,70.0,,0.7,28.7
2014-10-21,35,70.0,,0.7,24.5
2014-10-22,32,70.0,,0.7,22.4
2014-10-23,36,70.0,,0.7,25.2
2014-10-24,38,70.0,,0.7,26.599999999999998
2014-10-25,54,70.0,,0.7,37.8
2014-10-26,100,70.0,,0.7,70.0
2014-10-27,74,70.0,,0.7,51.8
2014-10-28,45,70.0,,0.7,31.499999999999996
2014-10-29,44,70.0,,0.7,30.799999999999997
2014-10-30,42,70.0,,0.7,29.4
2014-10-31,54,70.0,,0.7,37.8
2014-11-01,51,49.0,False,0.49,24.99
2014-11-02,100,49.0,,0.49,49.0
2014-11-03,23,49.0,,0.49,11.27
2014-11-04,13,49.0,,0.49,6.37
2014-11-05,11,49.0,,0.49,5.39
2014-11-06,9,49.0,,0.49,4.41
2014-11-07,11,49.0,,0.49,5.39
2014-11-08,9,49.0,,0.49,4.41
2014-11-09,7,49.0,,0.49,3.4299999999999997
2014-11-10,10,49.0,,0.49,4.9
2014-11-11,9,49.0,,0.49,4.41
2014-11-12,9,49.0,,0.49,4.41
2014-11-13,9,49.0,,0.49,4.41
2014-11-14,10,49.0,,0.49,4.9
2014-11-15,8,49.0,,0.49,3.92
2014-11-16,7,49.0,,0.49,3.4299999999999997
2014-11-17,9,49.0,,0.49,4.41
2014-11-18,9,49.0,,0.49,4.41
2014-11-19,8,49.0,,0.49,3.92
2014-11-20,10,49.0,,0.49,4.9
2014-11-21,9,49.0,,0.49,4.41
2014-11-22,8,49.0,,0.49,3.92
2014-11-23,7,49.0,,0.49,3.4299999999999997
2014-11-24,9,49.0,,0.49,4.41
2014-11-25,8,49.0,,0.49,3.92
2014-11-26,9,49.0,,0.49,4.41
2014-11-27,7,49.0,,0.49,3.4299999999999997
2014-11-28,9,49.0,,0.49,4.41
2014-11-29,7,49.0,,0.49,3.4299999999999997
2014-11-30,7,49.0,,0.49,3.4299999999999997
2014-12-01,100,32.0,False,0.32,32.0
2014-12-02,89,32.0,,0.32,28.48
2014-12-03,80,32.0,,0.32,25.6
2014-12-04,77,32.0,,0.32,24.64
2014-12-05,80,32.0,,0.32,25.6
2014-12-06,72,32.0,,0.32,23.04
2014-12-07,56,32.0,,0.32,17.92
2014-12-08,81,32.0,,0.32,25.92
2014-12-09,76,32.0,,0.32,24.32
2014-12-10,65,32.0,,0.32,20.8
2014-12-11,77,32.0,,0.32,24.64
2014-12-12,79,32.0,,0.32,25.28
2014-12-13,76,32.0,,0.32,24.32
2014-12-14,66,32.0,,0.32,21.12
2014-12-15,77,32.0,,0.32,24.64
2014-12-16,71,32.0,,0.32,22.72
2014-12-17,80,32.0,,0.32,25.6
2014-12-18,89,32.0,,0.32,28.48
2014-12-19,84,32.0,,0.32,26.88
2014-12-20,74,32.0,,0.32,23.68
2014-12-21,63,32.0,,0.32,20.16
2014-12-22,89,32.0,,0.32,28.48
2014-12-23,87,32.0,,0.32,27.84
2014-12-24,71,32.0,,0.32,22.72
2014-12-25,45,32.0,,0.32,14.4
2014-12-26,86,32.0,,0.32,27.52
2014-12-27,73,32.0,,0.32,23.36
2014-12-28,54,32.0,,0.32,17.28
2014-12-29,97,32.0,,0.32,31.04
2014-12-30,95,32.0,,0.32,30.400000000000002
2014-12-31,88,32.0,,0.32,28.16
2015-01-01,69,34.0,False,0.34,23.46
2015-01-02,97,34.0,,0.34,32.980000000000004
2015-01-03,81,34.0,,0.34,27.540000000000003
2015-01-04,71,34.0,,0.34,24.14
2015-01-05,100,34.0,,0.34,34.0
2015-01-06,89,34.0,,0.34,30.26
2015-01-07,83,34.0,,0.34,28.220000000000002
2015-01-08,84,34.0,,0.34,28.560000000000002
2015-01-09,85,34.0,,0.34,28.900000000000002
2015-01-10,76,34.0,,0.34,25.840000000000003
2015-01-11,66,34.0,,0.34,22.44
2015-01-12,85,34.0,,0.34,28.900000000000002
2015-01-13,91,34.0,,0.34,30.94
2015-01-14,87,34.0,,0.34,29.580000000000002
2015-01-15,89,34.0,,0.34,30.26
2015-01-16,90,34.0,,0.34,30.6
2015-01-17,79,34.0,,0.34,26.860000000000003
2015-01-18,68,34.0,,0.34,23.12
2015-01-19,88,34.0,,0.34,29.92
2015-01-20,89,34.0,,0.34,30.26
2015-01-21,89,34.0,,0.34,30.26
2015-01-22,91,34.0,,0.34,30.94
2015-01-23,91,34.0,,0.34,30.94
2015-01-24,80,34.0,,0.34,27.200000000000003
2015-01-25,69,34.0,,0.34,23.46
2015-01-26,91,34.0,,0.34,30.94
2015-01-27,86,34.0,,0.34,29.240000000000002
2015-01-28,93,34.0,,0.34,31.62
2015-01-29,92,34.0,,0.34,31.28
2015-01-30,98,34.0,,0.34,33.32
2015-01-31,82,34.0,,0.34,27.880000000000003
2015-02-01,37,43.0,False,0.43,15.91
2015-02-02,50,43.0,,0.43,21.5
2015-02-03,53,43.0,,0.43,22.79
2015-02-04,53,43.0,,0.43,22.79
2015-02-05,54,43.0,,0.43,23.22
2015-02-06,53,43.0,,0.43,22.79
2015-02-07,49,43.0,,0.43,21.07
2015-02-08,48,43.0,,0.43,20.64
2015-02-09,56,43.0,,0.43,24.08
2015-02-10,49,43.0,,0.43,21.07
2015-02-11,49,43.0,,0.43,21.07
2015-02-12,52,43.0,,0.43,22.36
2015-02-13,54,43.0,,0.43,23.22
2015-02-14,44,43.0,,0.43,18.919999999999998
2015-02-15,47,43.0,,0.43,20.21
2015-02-16,47,43.0,,0.43,20.21
2015-02-17,59,43.0,,0.43,25.37
2015-02-18,60,43.0,,0.43,25.8
2015-02-19,56,43.0,,0.43,24.08
2015-02-20,56,43.0,,0.43,24.08
2015-02-21,52,43.0,,0.43,22.36
2015-02-22,59,43.0,,0.43,25.37
2015-02-23,69,43.0,,0.43,29.669999999999998
2015-02-24,73,43.0,,0.43,31.39
2015-02-25,85,43.0,,0.43,36.55
2015-02-26,83,43.0,,0.43,35.69
2015-02-27,84,43.0,,0.43,36.12
2015-02-28,100,43.0,,0.43,43.0
2015-03-01,25,62.0,False,0.62,15.5
2015-03-02,24,62.0,,0.62,14.879999999999999
2015-03-03,18,62.0,,0.62,11.16
2015-03-04,18,62.0,,0.62,11.16
2015-03-05,18,62.0,,0.62,11.16
2015-03-06,23,62.0,,0.62,14.26
2015-03-07,44,62.0,,0.62,27.28
2015-03-08,100,62.0,,0.62,62.0
2015-03-09,27,62.0,,0.62,16.74
2015-03-10,15,62.0,,0.62,9.3
2015-03-11,11,62.0,,0.62,6.82
2015-03-12,9,62.0,,0.62,5.58
2015-03-13,9,62.0,,0.62,5.58
2015-03-14,7,62.0,,0.62,4.34
2015-03-15,7,62.0,,0.62,4.34
2015-03-16,8,62.0,,0.62,4.96
2015-03-17,9,62.0,,0.62,5.58
2015-03-18,8,62.0,,0.62,4.96
2015-03-19,9,62.0,,0.62,5.58
2015-03-20,9,62.0,,0.62,5.58
2015-03-21,7,62.0,,0.62,4.34
2015-03-22,6,62.0,,0.62,3.7199999999999998
2015-03-23,8,62.0,,0.62,4.96
2015-03-24,8,62.0,,0.62,4.96
2015-03-25,8,62.0,,0.62,4.96
2015-03-26,8,62.0,,0.62,4.96
2015-03-27,8,62.0,,0.62,4.96
2015-03-28,7,62.0,,0.62,4.34
2015-03-29,5,62.0,,0.62,3.1
2015-03-30,9,62.0,,0.62,5.58
2015-03-31,8,62.0,,0.62,4.96
2015-04-01,96,29.0,False,0.29,27.839999999999996
2015-04-02,92,29.0,,0.29,26.68
2015-04-03,93,29.0,,0.29,26.97
2015-04-04,75,29.0,,0.29,21.75
2015-04-05,63,29.0,,0.29,18.27
2015-04-06,100,29.0,,0.29,28.999999999999996
2015-04-07,98,29.0,,0.29,28.419999999999998
2015-04-08,86,29.0,,0.29,24.939999999999998
2015-04-09,91,29.0,,0.29,26.389999999999997
2015-04-10,91,29.0,,0.29,26.389999999999997
2015-04-11,78,29.0,,0.29,22.619999999999997
2015-04-12,66,29.0,,0.29,19.139999999999997
2015-04-13,94,29.0,,0.29,27.259999999999998
2015-04-14,90,29.0,,0.29,26.099999999999998
2015-04-15,90,29.0,,0.29,26.099999999999998
2015-04-16,91,29.0,,0.29,26.389999999999997
2015-04-17,89,29.0,,0.29,25.81
2015-04-18,68,29.0,,0.29,19.72
2015-04-19,63,29.0,,0.29,18.27
2015-04-20,87,29.0,,0.29,25.229999999999997
2015-04-21,85,29.0,,0.29,24.65
2015-04-22,89,29.0,,0.29,25.81
2015-04-23,90,29.0,,0.29,26.099999999999998
2015-04-24,85,29.0,,0.29,24.65
2015-04-25,70,29.0,,0.29,20.299999999999997
2015-04-26,61,29.0,,0.29,17.689999999999998
2015-04-27,87,29.0,,0.29,25.229999999999997
2015-04-28,83,29.0,,0.29,24.069999999999997
2015-04-29,86,29.0,,0.29,24.939999999999998
2015-04-30,87,29.0,,0.29,25.229999999999997
2015-05-01,100,27.0,False,0.27,27.0
2015-05-02,67,27.0,,0.27,18.09
2015-05-03,62,27.0,,0.27,16.740000000000002
2015-05-04,97,27.0,,0.27,26.19
2015-05-05,91,27.0,,0.27,24.57
2015-05-06,90,27.0,,0.27,24.3
2015-05-07,84,27.0,,0.27,22.68
2015-05-08,91,27.0,,0.27,24.57
2015-05-09,70,27.0,,0.27,18.900000000000002
2015-05-10,59,27.0,,0.27,15.930000000000001
2015-05-11,99,27.0,,0.27,26.73
2015-05-12,85,27.0,,0.27,22.950000000000003
2015-05-13,86,27.0,,0.27,23.220000000000002
2015-05-14,93,27.0,,0.27,25.110000000000003
2015-05-15,92,27.0,,0.27,24.840000000000003
2015-05-16,69,27.0,,0.27,18.630000000000003
2015-05-17,65,27.0,,0.27,17.55
2015-05-18,93,27.0,,0.27,25.110000000000003
2015-05-19,90,27.0,,0.27,24.3
2015-05-20,83,27.0,,0.27,22.41
2015-05-21,85,27.0,,0.27,22.950000000000003
2015-05-22,87,27.0,,0.27,23.490000000000002
2015-05-23,60,27.0,,0.27,16.200000000000003
2015-05-24,55,27.0,,0.27,14.850000000000001
2015-05-25,63,27.0,,0.27,17.01
2015-05-26,94,27.0,,0.27,25.380000000000003
2015-05-27,98,27.0,,0.27,26.46
2015-05-28,90,27.0,,0.27,24.3
2015-05-29,99,27.0,,0.27,26.73
2015-05-30,75,27.0,,0.27,20.25
2015-05-31,71,27.0,,0.27,19.17
2015-06-01,100,28.0,False,0.28,28.000000000000004
2015-06-02,93,28.0,,0.28,26.040000000000003
2015-06-03,86,28.0,,0.28,24.080000000000002
2015-06-04,90,28.0,,0.28,25.200000000000003
2015-06-05,94,28.0,,0.28,26.320000000000004
2015-06-06,70,28.0,,0.28,19.6
2015-06-07,61,28.0,,0.28,17.080000000000002
2015-06-08,91,28.0,,0.28,25.480000000000004
2015-06-09,83,28.0,,0.28,23.240000000000002
2015-06-10,88,28.0,,0.28,24.64
2015-06-11,91,28.0,,0.28,25.480000000000004
2015-06-12,92,28.0,,0.28,25.76
2015-06-13,73,28.0,,0.28,20.44
2015-06-14,64,28.0,,0.28,17.92
2015-06-15,95,28.0,,0.28,26.6
2015-06-16,87,28.0,,0.28,24.360000000000003
2015-06-17,80,28.0,,0.28,22.400000000000002
2015-06-18,80,28.0,,0.28,22.400000000000002
2015-06-19,85,28.0,,0.28,23.8
2015-06-20,68,28.0,,0.28,19.040000000000003
2015-06-21,61,28.0,,0.28,17.080000000000002
2015-06-22,88,28.0,,0.28,24.64
2015-06-23,88,28.0,,0.28,24.64
2015-06-24,87,28.0,,0.28,24.360000000000003
2015-06-25,91,28.0,,0.28,25.480000000000004
2015-06-26,91,28.0,,0.28,25.480000000000004
2015-06-27,72,28.0,,0.28,20.160000000000004
2015-06-28,69,28.0,,0.28,19.32
2015-06-29,99,28.0,,0.28,27.720000000000002
2015-06-30,97,28.0,,0.28,27.160000000000004
2015-07-01,84,29.0,False,0.29,24.36
2015-07-02,91,29.0,,0.29,26.389999999999997
2015-07-03,79,29.0,,0.29,22.91
2015-07-04,49,29.0,,0.29,14.209999999999999
2015-07-05,52,29.0,,0.29,15.079999999999998
2015-07-06,89,29.0,,0.29,25.81
2015-07-07,88,29.0,,0.29,25.52
2015-07-08,81,29.0,,0.29,23.49
2015-07-09,89,29.0,,0.29,25.81
2015-07-10,83,29.0,,0.29,24.069999999999997
2015-07-11,64,29.0,,0.29,18.56
2015-07-12,54,29.0,,0.29,15.659999999999998
2015-07-13,86,29.0,,0.29,24.939999999999998
2015-07-14,80,29.0,,0.29,23.2
2015-07-15,89,29.0,,0.29,25.81
2015-07-16,86,29.0,,0.29,24.939999999999998
2015-07-17,85,29.0,,0.29,24.65
2015-07-18,66,29.0,,0.29,19.139999999999997
2015-07-19,53,29.0,,0.29,15.37
2015-07-20,91,29.0,,0.29,26.389999999999997
2015-07-21,90,29.0,,0.29,26.099999999999998
2015-07-22,79,29.0,,0.29,22.91
2015-07-23,82,29.0,,0.29,23.779999999999998
2015-07-24,76,29.0,,0.29,22.04
2015-07-25,67,29.0,,0.29,19.43
2015-07-26,59,29.0,,0.29,17.11
2015-07-27,90,29.0,,0.29,26.099999999999998
2015-07-28,85,29.0,,0.29,24.65
2015-07-29,86,29.0,,0.29,24.939999999999998
2015-07-30,87,29.0,,0.29,25.229999999999997
2015-07-31,100,29.0,,0.29,28.999999999999996
2015-08-01,54,34.0,False,0.34,18.360000000000003
2015-08-02,46,34.0,,0.34,15.64
2015-08-03,65,34.0,,0.34,22.1
2015-08-04,60,34.0,,0.34,20.400000000000002
2015-08-05,64,34.0,,0.34,21.76
2015-08-06,62,34.0,,0.34,21.080000000000002
2015-08-07,60,34.0,,0.34,20.400000000000002
2015-08-08,48,34.0,,0.34,16.32
2015-08-09,43,34.0,,0.34,14.620000000000001
2015-08-10,63,34.0,,0.34,21.42
2015-08-11,63,34.0,,0.34,21.42
2015-08-12,63,34.0,,0.34,21.42
2015-08-13,54,34.0,,0.34,18.360000000000003
2015-08-14,63,34.0,,0.34,21.42
2015-08-15,50,34.0,,0.34,17.0
2015-08-16,44,34.0,,0.34,14.96
2015-08-17,64,34.0,,0.34,21.76
2015-08-18,62,34.0,,0.34,21.080000000000002
2015-08-19,59,34.0,,0.34,20.060000000000002
2015-08-20,59,34.0,,0.34,20.060000000000002
2015-08-21,68,34.0,,0.34,23.12
2015-08-22,47,34.0,,0.34,15.98
2015-08-23,47,34.0,,0.34,15.98
2015-08-24,66,34.0,,0.34,22.44
2015-08-25,71,34.0,,0.34,24.14
2015-08-26,79,34.0,,0.34,26.860000000000003
2015-08-27,100,34.0,,0.34,34.0
2015-08-28,92,34.0,,0.34,31.28
2015-08-29,80,34.0,,0.34,27.200000000000003
2015-08-30,75,34.0,,0.34,25.500000000000004
2015-08-31,96,34.0,,0.34,32.64
2015-09-01,77,41.0,False,0.41,31.569999999999997
2015-09-02,64,41.0,,0.41,26.24
2015-09-03,63,41.0,,0.41,25.83
2015-09-04,59,41.0,,0.41,24.189999999999998
2015-09-05,55,41.0,,0.41,22.549999999999997
2015-09-06,57,41.0,,0.41,23.369999999999997
2015-09-07,57,41.0,,0.41,23.369999999999997
2015-09-08,72,41.0,,0.41,29.52
2015-09-09,63,41.0,,0.41,25.83
2015-09-10,57,41.0,,0.41,23.369999999999997
2015-09-11,54,41.0,,0.41,22.139999999999997
2015-09-12,49,41.0,,0.41,20.09
2015-09-13,52,41.0,,0.41,21.32
2015-09-14,64,41.0,,0.41,26.24
2015-09-15,65,41.0,,0.41,26.65
2015-09-16,61,41.0,,0.41,25.009999999999998
2015-09-17,56,41.0,,0.41,22.959999999999997
2015-09-18,61,41.0,,0.41,25.009999999999998
2015-09-19,49,41.0,,0.41,20.09
2015-09-20,55,41.0,,0.41,22.549999999999997
2015-09-21,75,41.0,,0.41,30.749999999999996
2015-09-22,70,41.0,,0.41,28.7
2015-09-23,79,41.0,,0.41,32.39
2015-09-24,61,41.0,,0.41,25.009999999999998
2015-09-25,69,41.0,,0.41,28.29
2015-09-26,60,41.0,,0.41,24.599999999999998
2015-09-27,68,41.0,,0.41,27.88
2015-09-28,79,41.0,,0.41,32.39
2015-09-29,77,41.0,,0.41,31.569999999999997
2015-09-30,100,41.0,,0.41,41.0
2015-10-01,42,63.0,False,0.63,26.46
2015-10-02,35,63.0,,0.63,22.05
2015-10-03,43,63.0,,0.63,27.09
2015-10-04,62,63.0,,0.63,39.06
2015-10-05,47,63.0,,0.63,29.61
2015-10-06,30,63.0,,0.63,18.9
2015-10-07,26,63.0,,0.63,16.38
2015-10-08,28,63.0,,0.63,17.64
2015-10-09,25,63.0,,0.63,15.75
2015-10-10,26,63.0,,0.63,16.38
2015-10-11,28,63.0,,0.63,17.64
2015-10-12,30,63.0,,0.63,18.9
2015-10-13,30,63.0,,0.63,18.9
2015-10-14,27,63.0,,0.63,17.01
2015-10-15,27,63.0,,0.63,17.01
