date,PRICE OF GOLD_unscaled,PRICE OF GOLD_monthly,isPartial,scale,PRICE OF GOLD
2010-06-30,70,27.0,,0.27,18.900000000000002
2010-07-01,100,24.0,False,0.24,24.0
2010-07-02,66,24.0,,0.24,15.84
2010-07-03,52,24.0,,0.24,12.48
2010-07-04,56,24.0,,0.24,13.44
2010-07-05,24,24.0,,0.24,5.76
2010-07-06,56,24.0,,0.24,13.44
2010-07-07,69,24.0,,0.24,16.56
2010-07-08,70,24.0,,0.24,16.8
2010-07-09,43,24.0,,0.24,10.32
2010-07-10,44,24.0,,0.24,10.559999999999999
2010-07-11,17,24.0,,0.24,4.08
2010-07-12,58,24.0,,0.24,13.92
2010-07-13,62,24.0,,0.24,14.879999999999999
2010-07-14,26,24.0,,0.24,6.24
2010-07-15,38,24.0,,0.24,9.12
2010-07-16,78,24.0,,0.24,18.72
2010-07-17,46,24.0,,0.24,11.04
2010-07-18,51,24.0,,0.24,12.24
2010-07-19,47,24.0,,0.24,11.28
2010-07-20,72,24.0,,0.24,17.28
2010-07-21,50,24.0,,0.24,12.0
2010-07-22,53,24.0,,0.24,12.719999999999999
2010-07-23,58,24.0,,0.24,13.92
2010-07-24,48,24.0,,0.24,11.52
2010-07-25,42,24.0,,0.24,10.08
2010-07-26,20,24.0,,0.24,4.8
2010-07-27,63,24.0,,0.24,15.12
2010-07-28,52,24.0,,0.24,12.48
2010-07-29,44,24.0,,0.24,10.559999999999999
2010-07-30,43,24.0,,0.24,10.32
2010-07-31,57,24.0,,0.24,13.68
2010-08-01,39,24.0,False,0.24,9.36
2010-08-02,72,24.0,,0.24,17.28
2010-08-03,60,24.0,,0.24,14.399999999999999
2010-08-04,58,24.0,,0.24,13.92
2010-08-05,48,24.0,,0.24,11.52
2010-08-06,44,24.0,,0.24,10.559999999999999
2010-08-07,29,24.0,,0.24,6.96
2010-08-08,72,24.0,,0.24,17.28
2010-08-09,64,24.0,,0.24,15.36
2010-08-10,43,24.0,,0.24,10.32
2010-08-11,58,24.0,,0.24,13.92
2010-08-12,72,24.0,,0.24,17.28
2010-08-13,36,24.0,,0.24,8.64
2010-08-14,33,24.0,,0.24,7.92
2010-08-15,44,24.0,,0.24,10.559999999999999
2010-08-16,44,24.0,,0.24,10.559999999999999
2010-08-17,54,24.0,,0.24,12.959999999999999
2010-08-18,51,24.0,,0.24,12.24
2010-08-19,51,24.0,,0.24,12.24
2010-08-20,61,24.0,,0.24,14.639999999999999
2010-08-21,33,24.0,,0.24,7.92
2010-08-22,23,24.0,,0.24,5.52
2010-08-23,63,24.0,,0.24,15.12
2010-08-24,59,24.0,,0.24,14.16
2010-08-25,100,24.0,,0.24,24.0
2010-08-26,85,24.0,,0.24,20.4
2010-08-27,42,24.0,,0.24,10.08
2010-08-28,55,24.0,,0.24,13.2
2010-08-29,60,24.0,,0.24,14.399999999999999
2010-08-30,72,24.0,,0.24,17.28
2010-08-31,99,24.0,,0.24,23.759999999999998
2010-09-01,54,35.0,False,0.35,18.9
2010-09-02,36,35.0,,0.35,12.6
2010-09-03,24,35.0,,0.35,8.399999999999999
2010-09-04,39,35.0,,0.35,13.649999999999999
2010-09-05,47,35.0,,0.35,16.45
2010-09-06,70,35.0,,0.35,24.5
2010-09-07,32,35.0,,0.35,11.2
2010-09-08,40,35.0,,0.35,14.0
2010-09-09,53,35.0,,0.35,18.549999999999997
2010-09-10,42,35.0,,0.35,14.7
2010-09-11,31,35.0,,0.35,10.85
2010-09-12,24,35.0,,0.35,8.399999999999999
2010-09-13,53,35.0,,0.35,18.549999999999997
2010-09-14,57,35.0,,0.35,19.95
2010-09-15,72,35.0,,0.35,25.2
2010-09-16,63,35.0,,0.35,22.049999999999997
2010-09-17,100,35.0,,0.35,35.0
2010-09-18,19,35.0,,0.35,6.6499999999999995
2010-09-19,43,35.0,,0.35,15.049999999999999
2010-09-20,58,35.0,,0.35,20.299999999999997
2010-09-21,53,35.0,,0.35,18.549999999999997
2010-09-22,74,35.0,,0.35,25.9
2010-09-23,57,35.0,,0.35,19.95
2010-09-24,42,35.0,,0.35,14.7
2010-09-25,87,35.0,,0.35,30.45
2010-09-26,49,35.0,,0.35,17.15
2010-09-27,52,35.0,,0.35,18.2
2010-09-28,73,35.0,,0.35,25.549999999999997
2010-09-29,52,35.0,,0.35,18.2
2010-09-30,39,35.0,,0.35,13.649999999999999
2010-10-01,93,38.0,False,0.38,35.34
2010-10-02,48,38.0,,0.38,18.240000000000002
2010-10-03,65,38.0,,0.38,24.7
2010-10-04,46,38.0,,0.38,17.48
2010-10-05,50,38.0,,0.38,19.0
2010-10-06,65,38.0,,0.38,24.7
2010-10-07,87,38.0,,0.38,33.06
2010-10-08,58,38.0,,0.38,22.04
2010-10-09,42,38.0,,0.38,15.96
2010-10-10,90,38.0,,0.38,34.2
2010-10-11,100,38.0,,0.38,38.0
2010-10-12,57,38.0,,0.38,21.66
2010-10-13,76,38.0,,0.38,28.88
2010-10-14,51,38.0,,0.38,19.38
2010-10-15,67,38.0,,0.38,25.46
2010-10-16,29,38.0,,0.38,11.02
2010-10-17,52,38.0,,0.38,19.76
2010-10-18,41,38.0,,0.38,15.58
2010-10-19,61,38.0,,0.38,23.18
2010-10-20,82,38.0,,0.38,31.16
2010-10-21,79,38.0,,0.38,30.02
2010-10-22,53,38.0,,0.38,20.14
2010-10-23,34,38.0,,0.38,12.92
2010-10-24,34,38.0,,0.38,12.92
2010-10-25,53,38.0,,0.38,20.14
2010-10-26,44,38.0,,0.38,16.72
2010-10-27,56,38.0,,0.38,21.28
2010-10-28,50,38.0,,0.38,19.0
2010-10-29,67,38.0,,0.38,25.46
2010-10-30,35,38.0,,0.38,13.3
2010-10-31,54,38.0,,0.38,20.52
2010-11-01,39,42.0,False,0.42,16.38
2010-11-02,44,42.0,,0.42,18.48
2010-11-03,37,42.0,,0.42,15.54
2010-11-04,58,42.0,,0.42,24.36
2010-11-05,64,42.0,,0.42,26.88
2010-11-06,69,42.0,,0.42,28.98
2010-11-07,30,42.0,,0.42,12.6
2010-11-08,66,42.0,,0.42,27.72
2010-11-09,88,42.0,,0.42,36.96
2010-11-10,100,42.0,,0.42,42.0
2010-11-11,39,42.0,,0.42,16.38
2010-11-12,59,42.0,,0.42,24.779999999999998
2010-11-13,62,42.0,,0.42,26.04
2010-11-14,55,42.0,,0.42,23.099999999999998
2010-11-15,56,42.0,,0.42,23.52
2010-11-16,66,42.0,,0.42,27.72
2010-11-17,56,42.0,,0.42,23.52
2010-11-18,62,42.0,,0.42,26.04
2010-11-19,57,42.0,,0.42,23.939999999999998
2010-11-20,25,42.0,,0.42,10.5
2010-11-21,29,42.0,,0.42,12.18
2010-11-22,52,42.0,,0.42,21.84
2010-11-23,41,42.0,,0.42,17.22
2010-11-24,46,42.0,,0.42,19.32
2010-11-25,28,42.0,,0.42,11.76
2010-11-26,35,42.0,,0.42,14.7
2010-11-27,34,42.0,,0.42,14.28
2010-11-28,27,42.0,,0.42,11.34
2010-11-29,45,42.0,,0.42,18.9
2010-11-30,57,42.0,,0.42,23.939999999999998
2010-12-01,72,36.0,False,0.36,25.919999999999998
2010-12-02,74,36.0,,0.36,26.64
2010-12-03,85,36.0,,0.36,30.599999999999998
2010-12-04,87,36.0,,0.36,31.32
2010-12-05,64,36.0,,0.36,23.04
2010-12-06,60,36.0,,0.36,21.599999999999998
2010-12-07,85,36.0,,0.36,30.599999999999998
2010-12-08,65,36.0,,0.36,23.4
2010-12-09,61,36.0,,0.36,21.96
2010-12-10,50,36.0,,0.36,18.0
2010-12-11,59,36.0,,0.36,21.24
2010-12-12,23,36.0,,0.36,8.28
2010-12-13,35,36.0,,0.36,12.6
2010-12-14,60,36.0,,0.36,21.599999999999998
2010-12-15,70,36.0,,0.36,25.2
2010-12-16,81,36.0,,0.36,29.16
2010-12-17,96,36.0,,0.36,34.56
2010-12-18,73,36.0,,0.36,26.279999999999998
2010-12-19,69,36.0,,0.36,24.84
2010-12-20,51,36.0,,0.36,18.36
2010-12-21,74,36.0,,0.36,26.64
2010-12-22,83,36.0,,0.36,29.88
2010-12-23,53,36.0,,0.36,19.08
2010-12-24,73,36.0,,0.36,26.279999999999998
2010-12-25,55,36.0,,0.36,19.8
2010-12-26,48,36.0,,0.36,17.28
2010-12-27,67,36.0,,0.36,24.119999999999997
2010-12-28,100,36.0,,0.36,36.0
2010-12-29,98,36.0,,0.36,35.28
2010-12-30,56,36.0,,0.36,20.16
2010-12-31,53,36.0,,0.36,19.08
2011-01-01,60,43.0,False,0.43,25.8
2011-01-02,76,43.0,,0.43,32.68
2011-01-03,70,43.0,,0.43,30.099999999999998
2011-01-04,76,43.0,,0.43,32.68
2011-01-05,88,43.0,,0.43,37.839999999999996
2011-01-06,74,43.0,,0.43,31.82
2011-01-07,100,43.0,,0.43,43.0
2011-01-08,86,43.0,,0.43,36.98
2011-01-09,78,43.0,,0.43,33.54
2011-01-10,84,43.0,,0.43,36.12
2011-01-11,73,43.0,,0.43,31.39
2011-01-12,81,43.0,,0.43,34.83
2011-01-13,64,43.0,,0.43,27.52
2011-01-14,63,43.0,,0.43,27.09
2011-01-15,87,43.0,,0.43,37.41
2011-01-16,45,43.0,,0.43,19.35
2011-01-17,65,43.0,,0.43,27.95
2011-01-18,45,43.0,,0.43,19.35
2011-01-19,72,43.0,,0.43,30.96
2011-01-20,77,43.0,,0.43,33.11
2011-01-21,85,43.0,,0.43,36.55
2011-01-22,53,43.0,,0.43,22.79
2011-01-23,57,43.0,,0.43,24.509999999999998
2011-01-24,64,43.0,,0.43,27.52
2011-01-25,76,43.0,,0.43,32.68
2011-01-26,66,43.0,,0.43,28.38
2011-01-27,68,43.0,,0.43,29.24
2011-01-28,63,43.0,,0.43,27.09
2011-01-29,70,43.0,,0.43,30.099999999999998
2011-01-30,63,43.0,,0.43,27.09
2011-01-31,75,43.0,,0.43,32.25
2011-02-01,100,42.0,False,0.42,42.0
2011-02-02,77,42.0,,0.42,32.339999999999996
2011-02-03,65,42.0,,0.42,27.3
2011-02-04,73,42.0,,0.42,30.66
2011-02-05,51,42.0,,0.42,21.419999999999998
2011-02-06,63,42.0,,0.42,26.459999999999997
2011-02-07,69,42.0,,0.42,28.98
2011-02-08,72,42.0,,0.42,30.24
2011-02-09,71,42.0,,0.42,29.82
2011-02-10,76,42.0,,0.42,31.919999999999998
2011-02-11,81,42.0,,0.42,34.019999999999996
2011-02-12,93,42.0,,0.42,39.059999999999995
2011-02-13,72,42.0,,0.42,30.24
2011-02-14,76,42.0,,0.42,31.919999999999998
2011-02-15,54,42.0,,0.42,22.68
2011-02-16,75,42.0,,0.42,31.5
2011-02-17,74,42.0,,0.42,31.08
2011-02-18,61,42.0,,0.42,25.619999999999997
2011-02-19,95,42.0,,0.42,39.9
2011-02-20,45,42.0,,0.42,18.9
2011-02-21,58,42.0,,0.42,24.36
2011-02-22,98,42.0,,0.42,41.16
2011-02-23,87,42.0,,0.42,36.54
2011-02-24,93,42.0,,0.42,39.059999999999995
2011-02-25,93,42.0,,0.42,39.059999999999995
2011-02-26,55,42.0,,0.42,23.099999999999998
2011-02-27,49,42.0,,0.42,20.58
2011-02-28,65,42.0,,0.42,27.3
2011-03-01,86,47.0,False,0.47,40.419999999999995
2011-03-02,98,47.0,,0.47,46.059999999999995
2011-03-03,97,47.0,,0.47,45.589999999999996
2011-03-04,93,47.0,,0.47,43.71
2011-03-05,58,47.0,,0.47,27.259999999999998
2011-03-06,47,47.0,,0.47,22.09
2011-03-07,48,47.0,,0.47,22.56
2011-03-08,100,47.0,,0.47,47.0
2011-03-09,89,47.0,,0.47,41.83
2011-03-10,82,47.0,,0.47,38.54
2011-03-11,65,47.0,,0.47,30.549999999999997
2011-03-12,77,47.0,,0.47,36.19
2011-03-13,53,47.0,,0.47,24.91
2011-03-14,76,47.0,,0.47,35.72
2011-03-15,90,47.0,,0.47,42.3
2011-03-16,80,47.0,,0.47,37.599999999999994
2011-03-17,89,47.0,,0.47,41.83
2011-03-18,71,47.0,,0.47,33.37
2011-03-19,68,47.0,,0.47,31.959999999999997
2011-03-20,59,47.0,,0.47,27.729999999999997
2011-03-21,63,47.0,,0.47,29.61
2011-03-22,79,47.0,,0.47,37.129999999999995
2011-03-23,75,47.0,,0.47,35.25
2011-03-24,67,47.0,,0.47,31.49
2011-03-25,84,47.0,,0.47,39.48
2011-03-26,55,47.0,,0.47,25.849999999999998
2011-03-27,55,47.0,,0.47,25.849999999999998
2011-03-28,79,47.0,,0.47,37.129999999999995
2011-03-29,60,47.0,,0.47,28.2
2011-03-30,84,47.0,,0.47,39.48
2011-03-31,79,47.0,,0.47,37.129999999999995
2011-04-01,44,48.0,False,0.48,21.119999999999997
2011-04-02,28,48.0,,0.48,13.44
2011-04-03,28,48.0,,0.48,13.44
2011-04-04,53,48.0,,0.48,25.439999999999998
2011-04-05,51,48.0,,0.48,24.48
2011-04-06,23,48.0,,0.48,11.04
2011-04-07,69,48.0,,0.48,33.12
2011-04-08,59,48.0,,0.48,28.32
2011-04-09,38,48.0,,0.48,18.24
2011-04-10,41,48.0,,0.48,19.68
2011-04-11,47,48.0,,0.48,22.56
2011-04-12,70,48.0,,0.48,33.6
2011-04-13,51,48.0,,0.48,24.48
2011-04-14,43,48.0,,0.48,20.64
2011-04-15,60,48.0,,0.48,28.799999999999997
2011-04-16,31,48.0,,0.48,14.879999999999999
2011-04-17,19,48.0,,0.48,9.12
2011-04-18,59,48.0,,0.48,28.32
2011-04-19,70,48.0,,0.48,33.6
2011-04-20,100,48.0,,0.48,48.0
2011-04-21,98,48.0,,0.48,47.04
2011-04-22,60,48.0,,0.48,28.799999999999997
2011-04-23,53,48.0,,0.48,25.439999999999998
2011-04-24,56,48.0,,0.48,26.88
2011-04-25,79,48.0,,0.48,37.92
2011-04-26,91,48.0,,0.48,43.68
2011-04-27,50,48.0,,0.48,24.0
2011-04-28,86,48.0,,0.48,41.28
2011-04-29,58,48.0,,0.48,27.84
2011-04-30,60,48.0,,0.48,28.799999999999997
2011-05-01,47,45.0,False,0.45,21.150000000000002
2011-05-02,97,45.0,,0.45,43.65
2011-05-03,84,45.0,,0.45,37.800000000000004
2011-05-04,94,45.0,,0.45,42.300000000000004
2011-05-05,91,45.0,,0.45,40.95
2011-05-06,100,45.0,,0.45,45.0
2011-05-07,81,45.0,,0.45,36.45
2011-05-08,52,45.0,,0.45,23.400000000000002
2011-05-09,92,45.0,,0.45,41.4
2011-05-10,84,45.0,,0.45,37.800000000000004
2011-05-11,81,45.0,,0.45,36.45
2011-05-12,85,45.0,,0.45,38.25
2011-05-13,71,45.0,,0.45,31.95
2011-05-14,59,45.0,,0.45,26.55
2011-05-15,42,45.0,,0.45,18.900000000000002
2011-05-16,73,45.0,,0.45,32.85
2011-05-17,68,45.0,,0.45,30.6
2011-05-18,64,45.0,,0.45,28.8
2011-05-19,71,45.0,,0.45,31.95
2011-05-20,69,45.0,,0.45,31.05
2011-05-21,51,45.0,,0.45,22.95
2011-05-22,33,45.0,,0.45,14.85
2011-05-23,71,45.0,,0.45,31.95
2011-05-24,78,45.0,,0.45,35.1
2011-05-25,70,45.0,,0.45,31.5
2011-05-26,71,45.0,,0.45,31.95
2011-05-27,73,45.0,,0.45,32.85
2011-05-28,54,45.0,,0.45,24.3
2011-05-29,52,45.0,,0.45,23.400000000000002
2011-05-30,69,45.0,,0.45,31.05
2011-05-31,72,45.0,,0.45,32.4
2011-06-01,81,40.0,False,0.4,32.4
2011-06-02,76,40.0,,0.4,30.400000000000002
2011-06-03,75,40.0,,0.4,30.0
2011-06-04,45,40.0,,0.4,18.0
2011-06-05,55,40.0,,0.4,22.0
2011-06-06,60,40.0,,0.4,24.0
2011-06-07,60,40.0,,0.4,24.0
2011-06-08,61,40.0,,0.4,24.400000000000002
2011-06-09,47,40.0,,0.4,18.8
2011-06-10,66,40.0,,0.4,26.400000000000002
2011-06-11,66,40.0,,0.4,26.400000000000002
2011-06-12,38,40.0,,0.4,15.200000000000001
2011-06-13,46,40.0,,0.4,18.400000000000002
2011-06-14,75,40.0,,0.4,30.0
2011-06-15,81,40.0,,0.4,32.4
2011-06-16,52,40.0,,0.4,20.8
2011-06-17,68,40.0,,0.4,27.200000000000003
2011-06-18,61,40.0,,0.4,24.400000000000002
2011-06-19,26,40.0,,0.4,10.4
2011-06-20,59,40.0,,0.4,23.6
2011-06-21,70,40.0,,0.4,28.0
2011-06-22,59,40.0,,0.4,23.6
2011-06-23,100,40.0,,0.4,40.0
2011-06-24,57,40.0,,0.4,22.8
2011-06-25,54,40.0,,0.4,21.6
2011-06-26,43,40.0,,0.4,17.2
2011-06-27,47,40.0,,0.4,18.8
2011-06-28,63,40.0,,0.4,25.200000000000003
2011-06-29,61,40.0,,0.4,24.400000000000002
2011-06-30,64,40.0,,0.4,25.6
2011-07-01,43,48.0,False,0.48,20.64
2011-07-02,44,48.0,,0.48,21.119999999999997
2011-07-03,49,48.0,,0.48,23.52
2011-07-04,39,48.0,,0.48,18.72
2011-07-05,61,48.0,,0.48,29.279999999999998
2011-07-06,39,48.0,,0.48,18.72
2011-07-07,61,48.0,,0.48,29.279999999999998
2011-07-08,43,48.0,,0.48,20.64
2011-07-09,58,48.0,,0.48,27.84
2011-07-10,42,48.0,,0.48,20.16
2011-07-11,53,48.0,,0.48,25.439999999999998
2011-07-12,39,48.0,,0.48,18.72
2011-07-13,50,48.0,,0.48,24.0
2011-07-14,72,48.0,,0.48,34.56
2011-07-15,63,48.0,,0.48,30.24
2011-07-16,45,48.0,,0.48,21.599999999999998
2011-07-17,52,48.0,,0.48,24.96
2011-07-18,89,48.0,,0.48,42.72
2011-07-19,72,48.0,,0.48,34.56
2011-07-20,57,48.0,,0.48,27.36
2011-07-21,92,48.0,,0.48,44.16
2011-07-22,65,48.0,,0.48,31.2
2011-07-23,81,48.0,,0.48,38.879999999999995
2011-07-24,53,48.0,,0.48,25.439999999999998
2011-07-25,71,48.0,,0.48,34.08
2011-07-26,76,48.0,,0.48,36.48
2011-07-27,100,48.0,,0.48,48.0
2011-07-28,82,48.0,,0.48,39.36
2011-07-29,89,48.0,,0.48,42.72
2011-07-30,57,48.0,,0.48,27.36
2011-07-31,55,48.0,,0.48,26.4
2011-08-01,40,100.0,False,1.0,40.0
2011-08-02,56,100.0,,1.0,56.0
2011-08-03,51,100.0,,1.0,51.0
2011-08-04,70,100.0,,1.0,70.0
2011-08-05,64,100.0,,1.0,64.0
2011-08-06,39,100.0,,1.0,39.0
2011-08-07,35,100.0,,1.0,35.0
2011-08-08,87,100.0,,1.0,87.0
2011-08-09,100,100.0,,1.0,100.0
2011-08-10,81,100.0,,1.0,81.0
2011-08-11,93,100.0,,1.0,93.0
2011-08-12,74,100.0,,1.0,74.0
2011-08-13,60,100.0,,1.0,60.0
2011-08-14,34,100.0,,1.0,34.0
2011-08-15,58,100.0,,1.0,58.0
2011-08-16,55,100.0,,1.0,55.0
2011-08-17,47,100.0,,1.0,47.0
2011-08-18,75,100.0,,1.0,75.0
2011-08-19,78,100.0,,1.0,78.0
2011-08-20,52,100.0,,1.0,52.0
2011-08-21,51,100.0,,1.0,51.0
2011-08-22,74,100.0,,1.0,74.0
2011-08-23,69,100.0,,1.0,69.0
2011-08-24,71,100.0,,1.0,71.0
2011-08-25,81,100.0,,1.0,81.0
2011-08-26,63,100.0,,1.0,63.0
2011-08-27,47,100.0,,1.0,47.0
2011-08-28,34,100.0,,1.0,34.0
2011-08-29,53,100.0,,1.0,53.0
2011-08-30,48,100.0,,1.0,48.0
2011-08-31,46,100.0,,1.0,46.0
2011-09-01,53,80.0,False,0.8,42.400000000000006
2011-09-02,59,80.0,,0.8,47.2
2011-09-03,59,80.0,,0.8,47.2
2011-09-04,63,80.0,,0.8,50.400000000000006
2011-09-05,56,80.0,,0.8,44.800000000000004
2011-09-06,78,80.0,,0.8,62.400000000000006
2011-09-07,67,80.0,,0.8,53.6
2011-09-08,67,80.0,,0.8,53.6
2011-09-09,49,80.0,,0.8,39.2
2011-09-10,45,80.0,,0.8,36.0
2011-09-11,33,80.0,,0.8,26.400000000000002
2011-09-12,61,80.0,,0.8,48.800000000000004
2011-09-13,66,80.0,,0.8,52.800000000000004
2011-09-14,66,80.0,,0.8,52.800000000000004
2011-09-15,61,80.0,,0.8,48.800000000000004
2011-09-16,65,80.0,,0.8,52.0
2011-09-17,51,80.0,,0.8,40.800000000000004
2011-09-18,33,80.0,,0.8,26.400000000000002
2011-09-19,32,80.0,,0.8,25.6
2011-09-20,56,80.0,,0.8,44.800000000000004
2011-09-21,46,80.0,,0.8,36.800000000000004
2011-09-22,82,80.0,,0.8,65.60000000000001
2011-09-23,100,80.0,,0.8,80.0
2011-09-24,68,80.0,,0.8,54.400000000000006
2011-09-25,58,80.0,,0.8,46.400000000000006
2011-09-26,97,80.0,,0.8,77.60000000000001
2011-09-27,80,80.0,,0.8,64.0
2011-09-28,55,80.0,,0.8,44.0
2011-09-29,55,80.0,,0.8,44.0
2011-09-30,64,80.0,,0.8,51.2
2011-10-01,92,63.0,False,0.63,57.96
2011-10-02,67,63.0,,0.63,42.21
2011-10-03,100,63.0,,0.63,63.0
2011-10-04,77,63.0,,0.63,48.51
2011-10-05,97,63.0,,0.63,61.11
2011-10-06,82,63.0,,0.63,51.660000000000004
2011-10-07,80,63.0,,0.63,50.4
2011-10-08,72,63.0,,0.63,45.36
2011-10-09,74,63.0,,0.63,46.62
2011-10-10,87,63.0,,0.63,54.81
2011-10-11,64,63.0,,0.63,40.32
2011-10-12,87,63.0,,0.63,54.81
2011-10-13,85,63.0,,0.63,53.55
2011-10-14,77,63.0,,0.63,48.51
2011-10-15,54,63.0,,0.63,34.02
2011-10-16,57,63.0,,0.63,35.910000000000004
2011-10-17,82,63.0,,0.63,51.660000000000004
2011-10-18,84,63.0,,0.63,52.92
2011-10-19,66,63.0,,0.63,41.58
2011-10-20,78,63.0,,0.63,49.14
2011-10-21,69,63.0,,0.63,43.47
2011-10-22,73,63.0,,0.63,45.99
2011-10-23,64,63.0,,0.63,40.32
2011-10-24,73,63.0,,0.63,45.99
2011-10-25,72,63.0,,0.63,45.36
2011-10-26,66,63.0,,0.63,41.58
2011-10-27,67,63.0,,0.63,42.21
2011-10-28,79,63.0,,0.63,49.77
2011-10-29,58,63.0,,0.63,36.54
2011-10-30,58,63.0,,0.63,36.54
2011-10-31,62,63.0,,0.63,39.06
2011-11-01,74,59.0,False,0.59,43.66
2011-11-02,64,59.0,,0.59,37.76
2011-11-03,66,59.0,,0.59,38.94
2011-11-04,66,59.0,,0.59,38.94
2011-11-05,65,59.0,,0.59,38.35
2011-11-06,68,59.0,,0.59,40.12
2011-11-07,74,59.0,,0.59,43.66
2011-11-08,74,59.0,,0.59,43.66
2011-11-09,90,59.0,,0.59,53.099999999999994
2011-11-10,72,59.0,,0.59,42.48
2011-11-11,74,59.0,,0.59,43.66
2011-11-12,57,59.0,,0.59,33.629999999999995
2011-11-13,55,59.0,,0.59,32.449999999999996
2011-11-14,100,59.0,,0.59,59.0
2011-11-15,75,59.0,,0.59,44.25
2011-11-16,71,59.0,,0.59,41.89
2011-11-17,73,59.0,,0.59,43.07
2011-11-18,69,59.0,,0.59,40.71
2011-11-19,74,59.0,,0.59,43.66
2011-11-20,52,59.0,,0.59,30.68
2011-11-21,85,59.0,,0.59,50.15
2011-11-22,94,59.0,,0.59,55.459999999999994
2011-11-23,67,59.0,,0.59,39.53
2011-11-24,53,59.0,,0.59,31.27
2011-11-25,78,59.0,,0.59,46.019999999999996
2011-11-26,73,59.0,,0.59,43.07
2011-11-27,67,59.0,,0.59,39.53
2011-11-28,85,59.0,,0.59,50.15
2011-11-29,64,59.0,,0.59,37.76
2011-11-30,71,59.0,,0.59,41.89
2011-12-01,90,65.0,False,0.65,58.5
2011-12-02,77,65.0,,0.65,50.050000000000004
2011-12-03,83,65.0,,0.65,53.95
2011-12-04,56,65.0,,0.65,36.4
2011-12-05,64,65.0,,0.65,41.6
2011-12-06,89,65.0,,0.65,57.85
2011-12-07,70,65.0,,0.65,45.5
2011-12-08,73,65.0,,0.65,47.45
2011-12-09,56,65.0,,0.65,36.4
2011-12-10,72,65.0,,0.65,46.800000000000004
2011-12-11,50,65.0,,0.65,32.5
2011-12-12,77,65.0,,0.65,50.050000000000004
2011-12-13,70,65.0,,0.65,45.5
2011-12-14,89,65.0,,0.65,57.85
2011-12-15,100,65.0,,0.65,65.0
2011-12-16,97,65.0,,0.65,63.050000000000004
2011-12-17,93,65.0,,0.65,60.45
2011-12-18,69,65.0,,0.65,44.85
2011-12-19,80,65.0,,0.65,52.0
2011-12-20,89,65.0,,0.65,57.85
2011-12-21,59,65.0,,0.65,38.35
2011-12-22,82,65.0,,0.65,53.300000000000004
2011-12-23,76,65.0,,0.65,49.4
2011-12-24,72,65.0,,0.65,46.800000000000004
2011-12-25,66,65.0,,0.65,42.9
2011-12-26,59,65.0,,0.65,38.35
2011-12-27,77,65.0,,0.65,50.050000000000004
2011-12-28,67,65.0,,0.65,43.550000000000004
2011-12-29,97,65.0,,0.65,63.050000000000004
2011-12-30,90,65.0,,0.65,58.5
2011-12-31,84,65.0,,0.65,54.6
2012-01-01,63,56.0,False,0.56,35.28
2012-01-02,100,56.0,,0.56,56.00000000000001
2012-01-03,83,56.0,,0.56,46.480000000000004
2012-01-04,78,56.0,,0.56,43.68000000000001
2012-01-05,82,56.0,,0.56,45.92
2012-01-06,76,56.0,,0.56,42.56
2012-01-07,89,56.0,,0.56,49.84
2012-01-08,63,56.0,,0.56,35.28
2012-01-09,77,56.0,,0.56,43.120000000000005
2012-01-10,74,56.0,,0.56,41.440000000000005
2012-01-11,91,56.0,,0.56,50.96000000000001
2012-01-12,84,56.0,,0.56,47.040000000000006
2012-01-13,86,56.0,,0.56,48.160000000000004
2012-01-14,59,56.0,,0.56,33.040000000000006
2012-01-15,75,56.0,,0.56,42.00000000000001
2012-01-16,83,56.0,,0.56,46.480000000000004
2012-01-17,79,56.0,,0.56,44.24
2012-01-18,74,56.0,,0.56,41.440000000000005
2012-01-19,77,56.0,,0.56,43.120000000000005
2012-01-20,78,56.0,,0.56,43.68000000000001
2012-01-21,72,56.0,,0.56,40.32000000000001
2012-01-22,62,56.0,,0.56,34.720000000000006
2012-01-23,79,56.0,,0.56,44.24
2012-01-24,80,56.0,,0.56,44.800000000000004
2012-01-25,79,56.0,,0.56,44.24
2012-01-26,88,56.0,,0.56,49.28
2012-01-27,69,56.0,,0.56,38.64
2012-01-28,94,56.0,,0.56,52.64000000000001
2012-01-29,77,56.0,,0.56,43.120000000000005
2012-01-30,85,56.0,,0.56,47.6
2012-01-31,82,56.0,,0.56,45.92
2012-02-01,66,54.0,False,0.54,35.64
2012-02-02,63,54.0,,0.54,34.02
2012-02-03,50,54.0,,0.54,27.0
2012-02-04,75,54.0,,0.54,40.5
2012-02-05,62,54.0,,0.54,33.480000000000004
2012-02-06,49,54.0,,0.54,26.46
2012-02-07,49,54.0,,0.54,26.46
2012-02-08,60,54.0,,0.54,32.400000000000006
2012-02-09,62,54.0,,0.54,33.480000000000004
2012-02-10,78,54.0,,0.54,42.120000000000005
2012-02-11,59,54.0,,0.54,31.860000000000003
2012-02-12,39,54.0,,0.54,21.060000000000002
2012-02-13,62,54.0,,0.54,33.480000000000004
2012-02-14,43,54.0,,0.54,23.220000000000002
2012-02-15,59,54.0,,0.54,31.860000000000003
2012-02-16,70,54.0,,0.54,37.800000000000004
2012-02-17,42,54.0,,0.54,22.68
2012-02-18,57,54.0,,0.54,30.78
2012-02-19,55,54.0,,0.54,29.700000000000003
2012-02-20,58,54.0,,0.54,31.32
2012-02-21,56,54.0,,0.54,30.240000000000002
2012-02-22,59,54.0,,0.54,31.860000000000003
