date,bankruptcy court_unscaled,bankruptcy court_monthly,isPartial,scale,bankruptcy court
2017-12-30,30,30,False,0.3,9.0
2017-12-31,6,6,False,0.06,0.36
2018-01-01,10,10,False,0.1,1.0
2018-01-02,30,30,False,0.3,9.0
2018-01-03,54,54,False,0.54,29.160000000000004
2018-01-04,67,67,False,0.67,44.89
2018-01-05,86,86,False,0.86,73.96
2018-01-06,24,24,False,0.24,5.76
2018-01-07,14,14,False,0.14,1.9600000000000002
2018-01-08,55,55,False,0.55,30.250000000000004
2018-01-09,60,60,False,0.6,36.0
2018-01-10,49,49,False,0.49,24.009999999999998
2018-01-11,53,53,False,0.53,28.09
2018-01-12,70,70,False,0.7,49.0
2018-01-13,19,19,False,0.19,3.61
2018-01-14,19,19,False,0.19,3.61
2018-01-15,39,39,False,0.39,15.21
2018-01-16,56,56,False,0.56,31.360000000000003
2018-01-17,52,52,False,0.52,27.04
2018-01-18,61,61,False,0.61,37.21
2018-01-19,72,72,False,0.72,51.839999999999996
2018-01-20,19,19,False,0.19,3.61
2018-01-21,14,14,False,0.14,1.9600000000000002
2018-01-22,75,75,False,0.75,56.25
2018-01-23,100,100,False,1.0,100.0
2018-01-24,65,65,False,0.65,42.25
2018-01-25,41,41,False,0.41,16.81
2018-01-26,61,61,False,0.61,37.21
2018-01-27,19,19,False,0.19,3.61
2018-01-28,24,24,False,0.24,5.76
2018-01-29,63,63,False,0.63,39.69
2018-01-30,40,40,False,0.4,16.0
2018-01-31,84,84,False,0.84,70.56
2018-02-01,78,78,False,0.78,60.84
2018-02-02,48,48,False,0.48,23.04
2018-02-03,33,33,False,0.33,10.89
2018-02-04,18,18,False,0.18,3.2399999999999998
2018-02-05,42,42,False,0.42,17.64
2018-02-06,70,70,False,0.7,49.0
2018-02-07,62,62,False,0.62,38.44
2018-02-08,46,46,False,0.46,21.16
2018-02-09,40,40,False,0.4,16.0
2018-02-10,19,19,False,0.19,3.61
2018-02-11,23,23,False,0.23,5.29
2018-02-12,66,66,False,0.66,43.56
2018-02-13,35,35,False,0.35,12.25
2018-02-14,71,71,False,0.71,50.41
2018-02-15,60,60,False,0.6,36.0
2018-02-16,69,69,False,0.69,47.61
2018-02-17,23,23,False,0.23,5.29
2018-02-18,5,5,False,0.05,0.25
2018-02-19,37,37,False,0.37,13.69
2018-02-20,79,79,False,0.79,62.410000000000004
2018-02-21,89,89,False,0.89,79.21000000000001
2018-02-22,89,89,False,0.89,79.21000000000001
2018-02-23,56,56,False,0.56,31.360000000000003
2018-02-24,9,9,False,0.09,0.8099999999999999
2018-02-25,18,18,False,0.18,3.2399999999999998
2018-02-26,77,77,False,0.77,59.29
2018-02-27,35,35,False,0.35,12.25
2018-02-28,100,100,False,1.0,100.0
2018-03-01,80,80,False,0.8,64.0
2018-03-02,29,29,False,0.29,8.41
2018-03-03,30,30,False,0.3,9.0
2018-03-04,17,17,False,0.17,2.89
2018-03-05,70,70,False,0.7,49.0
2018-03-06,39,39,False,0.39,15.21
2018-03-07,67,67,False,0.67,44.89
2018-03-08,65,65,False,0.65,42.25
2018-03-09,40,40,False,0.4,16.0
2018-03-10,0,0,False,0.0,0.0
2018-03-11,29,29,False,0.29,8.41
2018-03-12,57,57,False,0.57,32.489999999999995
2018-03-13,36,36,False,0.36,12.959999999999999
2018-03-14,72,72,False,0.72,51.839999999999996
2018-03-15,65,65,False,0.65,42.25
2018-03-16,37,37,False,0.37,13.69
2018-03-17,9,9,False,0.09,0.8099999999999999
2018-03-18,4,4,False,0.04,0.16
2018-03-19,54,54,False,0.54,29.160000000000004
2018-03-20,61,61,False,0.61,37.21
2018-03-21,57,57,False,0.57,32.489999999999995
2018-03-22,65,65,False,0.65,42.25
2018-03-23,37,37,False,0.37,13.69
2018-03-24,22,22,False,0.22,4.84
2018-03-25,22,22,False,0.22,4.84
2018-03-26,66,66,False,0.66,43.56
2018-03-27,63,63,False,0.63,39.69
2018-03-28,100,100,False,1.0,100.0
2018-03-29,34,34,False,0.34,11.56
2018-03-30,48,48,False,0.48,23.04
2018-03-31,22,22,False,0.22,4.84
2018-04-01,11,11,False,0.11,1.21
2018-04-02,84,84,False,0.84,70.56
2018-04-03,76,76,False,0.76,57.76
2018-04-04,64,64,False,0.64,40.96
2018-04-05,53,53,False,0.53,28.09
2018-04-06,71,71,False,0.71,50.41
2018-04-07,25,25,False,0.25,6.25
2018-04-08,40,40,False,0.4,16.0
2018-04-09,90,90,False,0.9,81.0
2018-04-10,51,51,False,0.51,26.01
2018-04-11,78,78,False,0.78,60.84
2018-04-12,82,82,False,0.82,67.24
2018-04-13,71,71,False,0.71,50.41
2018-04-14,26,26,False,0.26,6.76
2018-04-15,20,20,False,0.2,4.0
2018-04-16,82,82,False,0.82,67.24
2018-04-17,84,84,False,0.84,70.56
2018-04-18,77,77,False,0.77,59.29
2018-04-19,56,56,False,0.56,31.360000000000003
2018-04-20,70,70,False,0.7,49.0
2018-04-21,10,10,False,0.1,1.0
2018-04-22,36,36,False,0.36,12.959999999999999
2018-04-23,88,88,False,0.88,77.44
2018-04-24,100,100,False,1.0,100.0
2018-04-25,79,79,False,0.79,62.410000000000004
2018-04-26,47,47,False,0.47,22.09
2018-04-27,75,75,False,0.75,56.25
2018-04-28,21,21,False,0.21,4.41
2018-04-29,0,0,False,0.0,0.0
2018-04-30,64,64,False,0.64,40.96
2018-05-01,64,64,False,0.64,40.96
2018-05-02,46,46,False,0.46,21.16
2018-05-03,100,100,False,1.0,100.0
2018-05-04,48,48,False,0.48,23.04
2018-05-05,38,38,False,0.38,14.44
2018-05-06,5,5,False,0.05,0.25
2018-05-07,80,80,False,0.8,64.0
2018-05-08,95,95,False,0.95,90.25
2018-05-09,72,72,False,0.72,51.839999999999996
2018-05-10,46,46,False,0.46,21.16
2018-05-11,36,36,False,0.36,12.959999999999999
2018-05-12,24,24,False,0.24,5.76
2018-05-13,29,29,False,0.29,8.41
2018-05-14,74,74,False,0.74,54.76
2018-05-15,50,50,False,0.5,25.0
2018-05-16,50,50,False,0.5,25.0
2018-05-17,75,75,False,0.75,56.25
2018-05-18,72,72,False,0.72,51.839999999999996
2018-05-19,28,28,False,0.28,7.840000000000001
2018-05-20,19,19,False,0.19,3.61
2018-05-21,67,67,False,0.67,44.89
2018-05-22,78,78,False,0.78,60.84
2018-05-23,40,40,False,0.4,16.0
2018-05-24,74,74,False,0.74,54.76
2018-05-25,63,63,False,0.63,39.69
2018-05-26,10,10,False,0.1,1.0
2018-05-27,15,15,False,0.15,2.25
2018-05-28,5,5,False,0.05,0.25
2018-05-29,78,78,False,0.78,60.84
2018-05-30,55,55,False,0.55,30.250000000000004
2018-05-31,68,68,False,0.68,46.24
2018-06-01,48,48,False,0.48,23.04
2018-06-02,19,19,False,0.19,3.61
2018-06-03,14,14,False,0.14,1.9600000000000002
2018-06-04,79,79,False,0.79,62.410000000000004
2018-06-05,82,82,False,0.82,67.24
2018-06-06,49,49,False,0.49,24.009999999999998
2018-06-07,68,68,False,0.68,46.24
2018-06-08,53,53,False,0.53,28.09
2018-06-09,9,9,False,0.09,0.8099999999999999
2018-06-10,33,33,False,0.33,10.89
2018-06-11,42,42,False,0.42,17.64
2018-06-12,52,52,False,0.52,27.04
2018-06-13,78,78,False,0.78,60.84
2018-06-14,67,67,False,0.67,44.89
2018-06-15,50,50,False,0.5,25.0
2018-06-16,24,24,False,0.24,5.76
2018-06-17,15,15,False,0.15,2.25
2018-06-18,40,40,False,0.4,16.0
2018-06-19,67,67,False,0.67,44.89
2018-06-20,77,77,False,0.77,59.29
2018-06-21,100,100,False,1.0,100.0
2018-06-22,62,62,False,0.62,38.44
2018-06-23,14,14,False,0.14,1.9600000000000002
2018-06-24,24,24,False,0.24,5.76
2018-06-25,76,76,False,0.76,57.76
2018-06-26,88,88,False,0.88,77.44
2018-06-27,72,72,False,0.72,51.839999999999996
2018-06-28,57,57,False,0.57,32.489999999999995
2018-06-29,59,59,False,0.59,34.809999999999995
2018-06-30,9,9,False,0.09,0.8099999999999999
2018-07-01,14,14,False,0.14,1.9600000000000002
2018-07-02,77,77,False,0.77,59.29
2018-07-03,45,45,False,0.45,20.25
2018-07-04,19,19,False,0.19,3.61
2018-07-05,91,91,False,0.91,82.81
2018-07-06,48,48,False,0.48,23.04
2018-07-07,28,28,False,0.28,7.840000000000001
2018-07-08,28,28,False,0.28,7.840000000000001
2018-07-09,86,86,False,0.86,73.96
2018-07-10,81,81,False,0.81,65.61
2018-07-11,65,65,False,0.65,42.25
2018-07-12,70,70,False,0.7,49.0
2018-07-13,71,71,False,0.71,50.41
2018-07-14,9,9,False,0.09,0.8099999999999999
2018-07-15,9,9,False,0.09,0.8099999999999999
2018-07-16,60,60,False,0.6,36.0
2018-07-17,100,100,False,1.0,100.0
2018-07-18,49,49,False,0.49,24.009999999999998
2018-07-19,50,50,False,0.5,25.0
2018-07-20,46,46,False,0.46,21.16
2018-07-21,5,5,False,0.05,0.25
2018-07-22,5,5,False,0.05,0.25
2018-07-23,57,57,False,0.57,32.489999999999995
2018-07-24,56,56,False,0.56,31.360000000000003
2018-07-25,72,72,False,0.72,51.839999999999996
2018-07-26,49,49,False,0.49,24.009999999999998
2018-07-27,38,38,False,0.38,14.44
2018-07-28,28,28,False,0.28,7.840000000000001
2018-07-29,24,24,False,0.24,5.76
2018-07-30,61,61,False,0.61,37.21
2018-07-31,68,68,False,0.68,46.24
2018-08-01,83,83,False,0.83,68.89
2018-08-02,100,100,False,1.0,100.0
2018-08-03,67,67,False,0.67,44.89
2018-08-04,16,16,False,0.16,2.56
2018-08-05,38,38,False,0.38,14.44
2018-08-06,75,75,False,0.75,56.25
2018-08-07,97,97,False,0.97,94.09
2018-08-08,78,78,False,0.78,60.84
2018-08-09,89,89,False,0.89,79.21000000000001
2018-08-10,67,67,False,0.67,44.89
2018-08-11,16,16,False,0.16,2.56
2018-08-12,27,27,False,0.27,7.290000000000001
2018-08-13,75,75,False,0.75,56.25
2018-08-14,93,93,False,0.93,86.49000000000001
2018-08-15,57,57,False,0.57,32.489999999999995
2018-08-16,52,52,False,0.52,27.04
2018-08-17,57,57,False,0.57,32.489999999999995
2018-08-18,17,17,False,0.17,2.89
2018-08-19,0,0,False,0.0,0.0
2018-08-20,61,61,False,0.61,37.21
2018-08-21,73,73,False,0.73,53.29
2018-08-22,66,66,False,0.66,43.56
2018-08-23,70,70,False,0.7,49.0
2018-08-24,76,76,False,0.76,57.76
2018-08-25,39,39,False,0.39,15.21
2018-08-26,5,5,False,0.05,0.25
2018-08-27,51,51,False,0.51,26.01
2018-08-28,65,65,False,0.65,42.25
2018-08-29,69,69,False,0.69,47.61
2018-08-30,93,93,False,0.93,86.49000000000001
2018-08-31,51,51,False,0.51,26.01
2018-09-01,22,22,False,0.22,4.84
2018-09-02,6,6,False,0.06,0.36
2018-09-03,27,27,False,0.27,7.290000000000001
2018-09-04,90,90,False,0.9,81.0
2018-09-05,51,51,False,0.51,26.01
2018-09-06,91,91,False,0.91,82.81
2018-09-07,60,60,False,0.6,36.0
2018-09-08,33,33,False,0.33,10.89
2018-09-09,5,5,False,0.05,0.25
2018-09-10,50,50,False,0.5,25.0
2018-09-11,65,65,False,0.65,42.25
2018-09-12,68,68,False,0.68,46.24
2018-09-13,47,47,False,0.47,22.09
2018-09-14,65,65,False,0.65,42.25
2018-09-15,34,34,False,0.34,11.56
2018-09-16,5,5,False,0.05,0.25
2018-09-17,60,60,False,0.6,36.0
2018-09-18,100,100,False,1.0,100.0
2018-09-19,61,61,False,0.61,37.21
2018-09-20,69,69,False,0.69,47.61
2018-09-21,66,66,False,0.66,43.56
2018-09-22,11,11,False,0.11,1.21
2018-09-23,28,28,False,0.28,7.840000000000001
2018-09-24,78,78,False,0.78,60.84
2018-09-25,73,73,False,0.73,53.29
2018-09-26,91,91,False,0.91,82.81
2018-09-27,42,42,False,0.42,17.64
2018-09-28,52,52,False,0.52,27.04
2018-09-29,0,0,False,0.0,0.0
2018-09-30,11,11,False,0.11,1.21
2018-10-01,41,41,False,0.41,16.81
2018-10-02,70,70,False,0.7,49.0
2018-10-03,58,58,False,0.58,33.64
2018-10-04,42,42,False,0.42,17.64
2018-10-05,39,39,False,0.39,15.21
2018-10-06,36,36,False,0.36,12.959999999999999
2018-10-07,15,15,False,0.15,2.25
2018-10-08,67,67,False,0.67,44.89
2018-10-09,100,100,False,1.0,100.0
2018-10-10,50,50,False,0.5,25.0
2018-10-11,56,56,False,0.56,31.360000000000003
2018-10-12,35,35,False,0.35,12.25
2018-10-13,21,21,False,0.21,4.41
2018-10-14,15,15,False,0.15,2.25
2018-10-15,29,29,False,0.29,8.41
2018-10-16,67,67,False,0.67,44.89
2018-10-17,96,96,False,0.96,92.16
2018-10-18,51,51,False,0.51,26.01
2018-10-19,66,66,False,0.66,43.56
2018-10-20,15,15,False,0.15,2.25
2018-10-21,10,10,False,0.1,1.0
2018-10-22,46,46,False,0.46,21.16
2018-10-23,62,62,False,0.62,38.44
2018-10-24,61,61,False,0.61,37.21
2018-10-25,72,72,False,0.72,51.839999999999996
2018-10-26,84,84,False,0.84,70.56
2018-10-27,10,10,False,0.1,1.0
2018-10-28,5,5,False,0.05,0.25
2018-10-29,46,46,False,0.46,21.16
2018-10-30,79,79,False,0.79,62.410000000000004
2018-10-31,48,48,False,0.48,23.04
2018-11-01,85,85,False,0.85,72.25
2018-11-02,42,42,False,0.42,17.64
2018-11-03,25,25,False,0.25,6.25
2018-11-04,29,29,False,0.29,8.41
2018-11-05,66,66,False,0.66,43.56
2018-11-06,60,60,False,0.6,36.0
2018-11-07,76,76,False,0.76,57.76
2018-11-08,50,50,False,0.5,25.0
2018-11-09,83,83,False,0.83,68.89
2018-11-10,18,18,False,0.18,3.2399999999999998
2018-11-11,37,37,False,0.37,13.69
2018-11-12,35,35,False,0.35,12.25
2018-11-13,75,75,False,0.75,56.25
2018-11-14,61,61,False,0.61,37.21
2018-11-15,80,80,False,0.8,64.0
2018-11-16,88,88,False,0.88,77.44
2018-11-17,30,30,False,0.3,9.0
2018-11-18,18,18,False,0.18,3.2399999999999998
2018-11-19,68,68,False,0.68,46.24
2018-11-20,47,47,False,0.47,22.09
2018-11-21,45,45,False,0.45,20.25
2018-11-22,0,0,False,0.0,0.0
2018-11-23,11,11,False,0.11,1.21
2018-11-24,6,6,False,0.06,0.36
2018-11-25,12,12,False,0.12,1.44
2018-11-26,100,100,False,1.0,100.0
2018-11-27,99,99,False,0.99,98.01
2018-11-28,20,20,False,0.2,4.0
2018-11-29,70,70,False,0.7,49.0
2018-11-30,29,29,False,0.29,8.41
2018-12-01,23,23,False,0.23,5.29
2018-12-02,18,18,False,0.18,3.2399999999999998
2018-12-03,31,31,False,0.31,9.61
2018-12-04,62,62,False,0.62,38.44
2018-12-05,47,47,False,0.47,22.09
2018-12-06,60,60,False,0.6,36.0
2018-12-07,52,52,False,0.52,27.04
2018-12-08,10,10,False,0.1,1.0
2018-12-09,5,5,False,0.05,0.25
2018-12-10,52,52,False,0.52,27.04
2018-12-11,75,75,False,0.75,56.25
2018-12-12,32,32,False,0.32,10.24
2018-12-13,40,40,False,0.4,16.0
2018-12-14,51,51,False,0.51,26.01
2018-12-15,10,10,False,0.1,1.0
2018-12-16,14,14,False,0.14,1.9600000000000002
2018-12-17,45,45,False,0.45,20.25
2018-12-18,100,100,False,1.0,100.0
2018-12-19,54,54,False,0.54,29.160000000000004
2018-12-20,46,46,False,0.46,21.16
2018-12-21,31,31,False,0.31,9.61
2018-12-22,15,15,False,0.15,2.25
2018-12-23,10,10,False,0.1,1.0
2018-12-24,20,20,False,0.2,4.0
2018-12-25,0,0,False,0.0,0.0
2018-12-26,47,47,False,0.47,22.09
2018-12-27,76,76,False,0.76,57.76
2018-12-28,57,57,False,0.57,32.489999999999995
2018-12-29,14,14,False,0.14,1.9600000000000002
2018-12-30,10,10,False,0.1,1.0
2018-12-31,31,31,False,0.31,9.61
2019-01-01,19,19,False,0.19,3.61
2019-01-02,96,96,False,0.96,92.16
2019-01-03,72,72,False,0.72,51.839999999999996
2019-01-04,100,100,False,1.0,100.0
2019-01-05,19,19,False,0.19,3.61
2019-01-06,12,12,False,0.12,1.44
2019-01-07,69,69,False,0.69,47.61
2019-01-08,84,84,False,0.84,70.56
2019-01-09,86,86,False,0.86,73.96
2019-01-10,96,96,False,0.96,92.16
2019-01-11,71,71,False,0.71,50.41
2019-01-12,19,19,False,0.19,3.61
2019-01-13,18,18,False,0.18,3.2399999999999998
2019-01-14,52,52,False,0.52,27.04
2019-01-15,67,67,False,0.67,44.89
2019-01-16,89,89,False,0.89,79.21000000000001
2019-01-17,62,62,False,0.62,38.44
2019-01-18,64,64,False,0.64,40.96
2019-01-19,30,30,False,0.3,9.0
2019-01-20,23,23,False,0.23,5.29
2019-01-21,16,16,False,0.16,2.56
2019-01-22,67,67,False,0.67,44.89
2019-01-23,56,56,False,0.56,31.360000000000003
2019-01-24,92,92,False,0.92,84.64
2019-01-25,75,75,False,0.75,56.25
2019-01-26,25,25,False,0.25,6.25
2019-01-27,31,31,False,0.31,9.61
2019-01-28,93,93,False,0.93,86.49000000000001
2019-01-29,86,86,False,0.86,73.96
2019-01-30,77,77,False,0.77,59.29
2019-01-31,73,73,False,0.73,53.29
2019-02-01,53,53,False,0.53,28.09
2019-02-02,11,11,False,0.11,1.21
2019-02-03,22,22,False,0.22,4.84
2019-02-04,92,92,False,0.92,84.64
2019-02-05,66,66,False,0.66,43.56
2019-02-06,80,80,False,0.8,64.0
2019-02-07,65,65,False,0.65,42.25
2019-02-08,58,58,False,0.58,33.64
2019-02-09,40,40,False,0.4,16.0
2019-02-10,17,17,False,0.17,2.89
2019-02-11,46,46,False,0.46,21.16
2019-02-12,80,80,False,0.8,64.0
2019-02-13,61,61,False,0.61,37.21
2019-02-14,100,100,False,1.0,100.0
2019-02-15,95,95,False,0.95,90.25
2019-02-16,29,29,False,0.29,8.41
2019-02-17,11,11,False,0.11,1.21
2019-02-18,45,45,False,0.45,20.25
2019-02-19,91,91,False,0.91,82.81
2019-02-20,86,86,False,0.86,73.96
2019-02-21,85,85,False,0.85,72.25
2019-02-22,91,91,False,0.91,82.81
2019-02-23,22,22,False,0.22,4.84
2019-02-24,34,34,False,0.34,11.56
2019-02-25,92,92,False,0.92,84.64
2019-02-26,42,42,False,0.42,17.64
2019-02-27,47,47,False,0.47,22.09
2019-02-28,67,67,False,0.67,44.89
2019-03-01,69,69,False,0.69,47.61
2019-03-02,25,25,False,0.25,6.25
2019-03-03,40,40,False,0.4,16.0
2019-03-04,64,64,False,0.64,40.96
2019-03-05,73,73,False,0.73,53.29
2019-03-06,54,54,False,0.54,29.160000000000004
2019-03-07,73,73,False,0.73,53.29
2019-03-08,53,53,False,0.53,28.09
2019-03-09,11,11,False,0.11,1.21
2019-03-10,26,26,False,0.26,6.76
2019-03-11,61,61,False,0.61,37.21
2019-03-12,100,100,False,1.0,100.0
2019-03-13,92,92,False,0.92,84.64
2019-03-14,100,100,False,1.0,100.0
2019-03-15,62,62,False,0.62,38.44
2019-03-16,26,26,False,0.26,6.76
2019-03-17,16,16,False,0.16,2.56
2019-03-18,63,63,False,0.63,39.69
2019-03-19,66,66,False,0.66,43.56
2019-03-20,85,85,False,0.85,72.25
2019-03-21,65,65,False,0.65,42.25
2019-03-22,36,36,False,0.36,12.959999999999999
2019-03-23,36,36,False,0.36,12.959999999999999
2019-03-24,25,25,False,0.25,6.25
2019-03-25,53,53,False,0.53,28.09
2019-03-26,58,58,False,0.58,33.64
2019-03-27,77,77,False,0.77,59.29
2019-03-28,79,79,False,0.79,62.410000000000004
2019-03-29,54,54,False,0.54,29.160000000000004
2019-03-30,11,11,False,0.11,1.21
2019-03-31,10,10,False,0.1,1.0
2019-04-01,55,55,False,0.55,30.250000000000004
2019-04-02,100,100,False,1.0,100.0
2019-04-03,75,75,False,0.75,56.25
2019-04-04,80,80,False,0.8,64.0
2019-04-05,52,52,False,0.52,27.04
2019-04-06,12,12,False,0.12,1.44
2019-04-07,24,24,False,0.24,5.76
2019-04-08,45,45,False,0.45,20.25
2019-04-09,91,91,False,0.91,82.81
2019-04-10,70,70,False,0.7,49.0
2019-04-11,70,70,False,0.7,49.0
2019-04-12,57,57,False,0.57,32.489999999999995
2019-04-13,6,6,False,0.06,0.36
2019-04-14,18,18,False,0.18,3.2399999999999998
2019-04-15,60,60,False,0.6,36.0
2019-04-16,71,71,False,0.71,50.41
2019-04-17,62,62,False,0.62,38.44
2019-04-18,79,79,False,0.79,62.410000000000004
2019-04-19,45,45,False,0.45,20.25
2019-04-20,0,0,False,0.0,0.0
2019-04-21,26,26,False,0.26,6.76
2019-04-22,91,91,False,0.91,82.81
2019-04-23,78,78,False,0.78,60.84
2019-04-24,99,99,False,0.99,98.01
2019-04-25,85,85,False,0.85,72.25
2019-04-26,66,66,False,0.66,43.56
2019-04-27,12,12,False,0.12,1.44
2019-04-28,0,0,False,0.0,0.0
2019-04-29,70,70,False,0.7,49.0
2019-04-30,98,98,False,0.98,96.03999999999999
2019-05-01,69,69,False,0.69,47.61
2019-05-02,50,50,False,0.5,25.0
2019-05-03,81,81,False,0.81,65.61
2019-05-04,27,27,False,0.27,7.290000000000001
2019-05-05,6,6,False,0.06,0.36
2019-05-06,50,50,False,0.5,25.0
2019-05-07,65,65,False,0.65,42.25
2019-05-08,83,83,False,0.83,68.89
2019-05-09,65,65,False,0.65,42.25
2019-05-10,54,54,False,0.54,29.160000000000004
2019-05-11,6,6,False,0.06,0.36
2019-05-12,11,11,False,0.11,1.21
2019-05-13,95,95,False,0.95,90.25
2019-05-14,100,100,False,1.0,100.0
2019-05-15,86,86,False,0.86,73.96
2019-05-16,66,66,False,0.66,43.56
2019-05-17,24,24,False,0.24,5.76
2019-05-18,17,17,False,0.17,2.89
2019-05-19,17,17,False,0.17,2.89
2019-05-20,72,72,False,0.72,51.839999999999996
2019-05-21,66,66,False,0.66,43.56
2019-05-22,76,76,False,0.76,57.76
2019-05-23,68,68,False,0.68,46.24
2019-05-24,55,55,False,0.55,30.250000000000004
2019-05-25,36,36,False,0.36,12.959999999999999
2019-05-26,12,12,False,0.12,1.44
2019-05-27,29,29,False,0.29,8.41
2019-05-28,57,57,False,0.57,32.489999999999995
2019-05-29,60,60,False,0.6,36.0
2019-05-30,99,99,False,0.99,98.01
2019-05-31,73,73,False,0.73,53.29
2019-06-01,5,5,False,0.05,0.25
2019-06-02,9,9,False,0.09,0.8099999999999999
2019-06-03,60,60,False,0.6,36.0
2019-06-04,81,81,False,0.81,65.61
2019-06-05,63,63,False,0.63,39.69
2019-06-06,54,54,False,0.54,29.160000000000004
2019-06-07,47,47,False,0.47,22.09
2019-06-08,18,18,False,0.18,3.2399999999999998
2019-06-09,37,37,False,0.37,13.69
2019-06-10,46,46,False,0.46,21.16
2019-06-11,70,70,False,0.7,49.0
2019-06-12,68,68,False,0.68,46.24
2019-06-13,54,54,False,0.54,29.160000000000004
2019-06-14,59,59,False,0.59,34.809999999999995
2019-06-15,36,36,False,0.36,12.959999999999999
2019-06-16,9,9,False,0.09,0.8099999999999999
2019-06-17,63,63,False,0.63,39.69
2019-06-18,100,100,False,1.0,100.0
2019-06-19,46,46,False,0.46,21.16
2019-06-20,71,71,False,0.71,50.41
2019-06-21,24,24,False,0.24,5.76
2019-06-22,24,24,False,0.24,5.76
2019-06-23,19,19,False,0.19,3.61
2019-06-24,44,44,False,0.44,19.36
2019-06-25,72,72,False,0.72,51.839999999999996
2019-06-26,48,48,False,0.48,23.04
2019-06-27,55,55,False,0.55,30.250000000000004
2019-06-28,50,50,False,0.5,25.0
2019-06-29,9,9,False,0.09,0.8099999999999999
2019-06-30,5,5,False,0.05,0.25
2019-07-01,43,43,False,0.43,18.49
2019-07-02,100,100,False,1.0,100.0
2019-07-03,40,40,False,0.4,16.0
2019-07-04,10,10,False,0.1,1.0
2019-07-05,34,34,False,0.34,11.56
2019-07-06,14,14,False,0.14,1.9600000000000002
2019-07-07,7,7,False,0.07,0.49000000000000005
2019-07-08,62,62,False,0.62,38.44
2019-07-09,60,60,False,0.6,36.0
2019-07-10,54,54,False,0.54,29.160000000000004
2019-07-11,56,56,False,0.56,31.360000000000003
2019-07-12,43,43,False,0.43,18.49
2019-07-13,7,7,False,0.07,0.49000000000000005
2019-07-14,11,11,False,0.11,1.21
2019-07-15,39,39,False,0.39,15.21
2019-07-16,65,65,False,0.65,42.25
2019-07-17,39,39,False,0.39,15.21
2019-07-18,55,55,False,0.55,30.250000000000004
2019-07-19,19,19,False,0.19,3.61
2019-07-20,10,10,False,0.1,1.0
2019-07-21,7,7,False,0.07,0.49000000000000005
2019-07-22,30,30,False,0.3,9.0
2019-07-23,21,21,False,0.21,4.41
2019-07-24,34,34,False,0.34,11.56
2019-07-25,50,50,False,0.5,25.0
2019-07-26,42,42,False,0.42,17.64
2019-07-27,14,14,False,0.14,1.9600000000000002
2019-07-28,7,7,False,0.07,0.49000000000000005
2019-07-29,40,40,False,0.4,16.0
2019-07-30,37,37,False,0.37,13.69
2019-07-31,40,40,False,0.4,16.0
2019-08-01,30,30,False,0.3,9.0
2019-08-02,26,26,False,0.26,6.76
2019-08-03,29,29,False,0.29,8.41
2019-08-04,29,29,False,0.29,8.41
2019-08-05,91,91,False,0.91,82.81
2019-08-06,80,80,False,0.8,64.0
2019-08-07,41,41,False,0.41,16.81
2019-08-08,45,45,False,0.45,20.25
2019-08-09,81,81,False,0.81,65.61
2019-08-10,6,6,False,0.06,0.36
2019-08-11,29,29,False,0.29,8.41
2019-08-12,78,78,False,0.78,60.84
2019-08-13,82,82,False,0.82,67.24
2019-08-14,47,47,False,0.47,22.09
2019-08-15,44,44,False,0.44,19.36
2019-08-16,44,44,False,0.44,19.36
2019-08-17,11,11,False,0.11,1.21
2019-08-18,11,11,False,0.11,1.21
2019-08-19,86,86,False,0.86,73.96
2019-08-20,81,81,False,0.81,65.61
2019-08-21,87,87,False,0.87,75.69
2019-08-22,78,78,False,0.78,60.84
2019-08-23,67,67,False,0.67,44.89
2019-08-24,28,28,False,0.28,7.840000000000001
2019-08-25,28,28,False,0.28,7.840000000000001
2019-08-26,80,80,False,0.8,64.0
2019-08-27,47,47,False,0.47,22.09
2019-08-28,61,61,False,0.61,37.21
2019-08-29,100,100,False,1.0,100.0
2019-08-30,51,51,False,0.51,26.01
2019-08-31,32,32,False,0.32,10.24
2019-09-01,26,26,False,0.26,6.76
2019-09-02,0,0,False,0.0,0.0
2019-09-03,60,60,False,0.6,36.0
2019-09-04,64,64,False,0.64,40.96
2019-09-05,100,100,False,1.0,100.0
2019-09-06,31,31,False,0.31,9.61
2019-09-07,13,13,False,0.13,1.69
2019-09-08,16,16,False,0.16,2.56
2019-09-09,64,64,False,0.64,40.96
2019-09-10,53,53,False,0.53,28.09
2019-09-11,82,82,False,0.82,67.24
2019-09-12,57,57,False,0.57,32.489999999999995
