date,home equity loan_unscaled,home equity loan_monthly,isPartial,scale,home equity loan
2009-12-19,60,60,False,0.6,36.0
2009-12-20,15,15,False,0.15,2.25
2009-12-21,33,33,False,0.33,10.89
2009-12-22,33,33,False,0.33,10.89
2009-12-23,60,60,False,0.6,36.0
2009-12-24,60,60,False,0.6,36.0
2009-12-25,0,0,False,0.0,0.0
2009-12-26,0,0,False,0.0,0.0
2009-12-27,100,100,False,1.0,100.0
2009-12-28,70,70,False,0.7,49.0
2009-12-29,46,46,False,0.46,21.16
2009-12-30,23,23,False,0.23,5.29
2009-12-31,26,26,False,0.26,6.76
2010-01-01,53,53,False,0.53,28.09
2010-01-02,30,30,False,0.3,9.0
2010-01-03,58,58,False,0.58,33.64
2010-01-04,100,100,False,1.0,100.0
2010-01-05,79,79,False,0.79,62.410000000000004
2010-01-06,60,60,False,0.6,36.0
2010-01-07,79,79,False,0.79,62.410000000000004
2010-01-08,50,50,False,0.5,25.0
2010-01-09,28,28,False,0.28,7.840000000000001
2010-01-10,43,43,False,0.43,18.49
2010-01-11,78,78,False,0.78,60.84
2010-01-12,38,38,False,0.38,14.44
2010-01-13,96,96,False,0.96,92.16
2010-01-14,29,29,False,0.29,8.41
2010-01-15,60,60,False,0.6,36.0
2010-01-16,42,42,False,0.42,17.64
2010-01-17,71,71,False,0.71,50.41
2010-01-18,21,21,False,0.21,4.41
2010-01-19,9,9,False,0.09,0.8099999999999999
2010-01-20,46,46,False,0.46,21.16
2010-01-21,57,57,False,0.57,32.489999999999995
2010-01-22,20,20,False,0.2,4.0
2010-01-23,41,41,False,0.41,16.81
2010-01-24,82,82,False,0.82,67.24
2010-01-25,47,47,False,0.47,22.09
2010-01-26,92,92,False,0.92,84.64
2010-01-27,47,47,False,0.47,22.09
2010-01-28,46,46,False,0.46,21.16
2010-01-29,49,49,False,0.49,24.009999999999998
2010-01-30,66,66,False,0.66,43.56
2010-01-31,40,40,False,0.4,16.0
2010-02-01,25,25,False,0.25,6.25
2010-02-02,58,58,False,0.58,33.64
2010-02-03,25,25,False,0.25,6.25
2010-02-04,42,42,False,0.42,17.64
2010-02-05,18,18,False,0.18,3.2399999999999998
2010-02-06,95,95,False,0.95,90.25
2010-02-07,25,25,False,0.25,6.25
2010-02-08,79,79,False,0.79,62.410000000000004
2010-02-09,58,58,False,0.58,33.64
2010-02-10,59,59,False,0.59,34.809999999999995
2010-02-11,35,35,False,0.35,12.25
2010-02-12,46,46,False,0.46,21.16
2010-02-13,25,25,False,0.25,6.25
2010-02-14,53,53,False,0.53,28.09
2010-02-15,77,77,False,0.77,59.29
2010-02-16,26,26,False,0.26,6.76
2010-02-17,93,93,False,0.93,86.49000000000001
2010-02-18,60,60,False,0.6,36.0
2010-02-19,45,45,False,0.45,20.25
2010-02-20,100,100,False,1.0,100.0
2010-02-21,50,50,False,0.5,25.0
2010-02-22,60,60,False,0.6,36.0
2010-02-23,33,33,False,0.33,10.89
2010-02-24,50,50,False,0.5,25.0
2010-02-25,51,51,False,0.51,26.01
2010-02-26,35,35,False,0.35,12.25
2010-02-27,48,48,False,0.48,23.04
2010-02-28,75,75,False,0.75,56.25
2010-03-01,42,42,False,0.42,17.64
2010-03-02,66,66,False,0.66,43.56
2010-03-03,66,66,False,0.66,43.56
2010-03-04,51,51,False,0.51,26.01
2010-03-05,45,45,False,0.45,20.25
2010-03-06,50,50,False,0.5,25.0
2010-03-07,38,38,False,0.38,14.44
2010-03-08,25,25,False,0.25,6.25
2010-03-09,33,33,False,0.33,10.89
2010-03-10,25,25,False,0.25,6.25
2010-03-11,43,43,False,0.43,18.49
2010-03-12,79,79,False,0.79,62.410000000000004
2010-03-13,24,24,False,0.24,5.76
2010-03-14,62,62,False,0.62,38.44
2010-03-15,35,35,False,0.35,12.25
2010-03-16,93,93,False,0.93,86.49000000000001
2010-03-17,17,17,False,0.17,2.89
2010-03-18,54,54,False,0.54,29.160000000000004
2010-03-19,56,56,False,0.56,31.360000000000003
2010-03-20,52,52,False,0.52,27.04
2010-03-21,38,38,False,0.38,14.44
2010-03-22,84,84,False,0.84,70.56
2010-03-23,100,100,False,1.0,100.0
2010-03-24,59,59,False,0.59,34.809999999999995
2010-03-25,43,43,False,0.43,18.49
2010-03-26,90,90,False,0.9,81.0
2010-03-27,26,26,False,0.26,6.76
2010-03-28,26,26,False,0.26,6.76
2010-03-29,59,59,False,0.59,34.809999999999995
2010-03-30,93,93,False,0.93,86.49000000000001
2010-03-31,43,43,False,0.43,18.49
2010-04-01,100,100,False,1.0,100.0
2010-04-02,77,77,False,0.77,59.29
2010-04-03,37,37,False,0.37,13.69
2010-04-04,26,26,False,0.26,6.76
2010-04-05,73,73,False,0.73,53.29
2010-04-06,46,46,False,0.46,21.16
2010-04-07,31,31,False,0.31,9.61
2010-04-08,71,71,False,0.71,50.41
2010-04-09,25,25,False,0.25,6.25
2010-04-10,58,58,False,0.58,33.64
2010-04-11,35,35,False,0.35,12.25
2010-04-12,84,84,False,0.84,70.56
2010-04-13,53,53,False,0.53,28.09
2010-04-14,53,53,False,0.53,28.09
2010-04-15,62,62,False,0.62,38.44
2010-04-16,16,16,False,0.16,2.56
2010-04-17,46,46,False,0.46,21.16
2010-04-18,68,68,False,0.68,46.24
2010-04-19,30,30,False,0.3,9.0
2010-04-20,30,30,False,0.3,9.0
2010-04-21,30,30,False,0.3,9.0
2010-04-22,38,38,False,0.38,14.44
2010-04-23,33,33,False,0.33,10.89
2010-04-24,46,46,False,0.46,21.16
2010-04-25,57,57,False,0.57,32.489999999999995
2010-04-26,44,44,False,0.44,19.36
2010-04-27,44,44,False,0.44,19.36
2010-04-28,62,62,False,0.62,38.44
2010-04-29,39,39,False,0.39,15.21
2010-04-30,42,42,False,0.42,17.64
2010-05-01,27,27,False,0.27,7.290000000000001
2010-05-02,0,0,False,0.0,0.0
2010-05-03,27,27,False,0.27,7.290000000000001
2010-05-04,69,69,False,0.69,47.61
2010-05-05,79,79,False,0.79,62.410000000000004
2010-05-06,55,55,False,0.55,30.250000000000004
2010-05-07,77,77,False,0.77,59.29
2010-05-08,27,27,False,0.27,7.290000000000001
2010-05-09,14,14,False,0.14,1.9600000000000002
2010-05-10,27,27,False,0.27,7.290000000000001
2010-05-11,62,62,False,0.62,38.44
2010-05-12,62,62,False,0.62,38.44
2010-05-13,63,63,False,0.63,39.69
2010-05-14,19,19,False,0.19,3.61
2010-05-15,28,28,False,0.28,7.840000000000001
2010-05-16,57,57,False,0.57,32.489999999999995
2010-05-17,71,71,False,0.71,50.41
2010-05-18,35,35,False,0.35,12.25
2010-05-19,44,44,False,0.44,19.36
2010-05-20,28,28,False,0.28,7.840000000000001
2010-05-21,68,68,False,0.68,46.24
2010-05-22,56,56,False,0.56,31.360000000000003
2010-05-23,100,100,False,1.0,100.0
2010-05-24,100,100,False,1.0,100.0
2010-05-25,73,73,False,0.73,53.29
2010-05-26,73,73,False,0.73,53.29
2010-05-27,75,75,False,0.75,56.25
2010-05-28,41,41,False,0.41,16.81
2010-05-29,29,29,False,0.29,8.41
2010-05-30,0,0,False,0.0,0.0
2010-05-31,52,52,False,0.52,27.04
2010-06-01,100,100,False,1.0,100.0
2010-06-02,91,91,False,0.91,82.81
2010-06-03,39,39,False,0.39,15.21
2010-06-04,25,25,False,0.25,6.25
2010-06-05,46,46,False,0.46,21.16
2010-06-06,34,34,False,0.34,11.56
2010-06-07,46,46,False,0.46,21.16
2010-06-08,53,53,False,0.53,28.09
2010-06-09,39,39,False,0.39,15.21
2010-06-10,24,24,False,0.24,5.76
2010-06-11,50,50,False,0.5,25.0
2010-06-12,36,36,False,0.36,12.959999999999999
2010-06-13,24,24,False,0.24,5.76
2010-06-14,78,78,False,0.78,60.84
2010-06-15,23,23,False,0.23,5.29
2010-06-16,47,47,False,0.47,22.09
2010-06-17,73,73,False,0.73,53.29
2010-06-18,26,26,False,0.26,6.76
2010-06-19,49,49,False,0.49,24.009999999999998
2010-06-20,38,38,False,0.38,14.44
2010-06-21,24,24,False,0.24,5.76
2010-06-22,61,61,False,0.61,37.21
2010-06-23,39,39,False,0.39,15.21
2010-06-24,86,86,False,0.86,73.96
2010-06-25,34,34,False,0.34,11.56
2010-06-26,47,47,False,0.47,22.09
2010-06-27,84,84,False,0.84,70.56
2010-06-28,62,62,False,0.62,38.44
2010-06-29,77,77,False,0.77,59.29
2010-06-30,32,32,False,0.32,10.24
2010-07-01,100,100,False,1.0,100.0
2010-07-02,70,70,False,0.7,49.0
2010-07-03,25,25,False,0.25,6.25
2010-07-04,0,0,False,0.0,0.0
2010-07-05,23,23,False,0.23,5.29
2010-07-06,51,51,False,0.51,26.01
2010-07-07,59,59,False,0.59,34.809999999999995
2010-07-08,93,93,False,0.93,86.49000000000001
2010-07-09,80,80,False,0.8,64.0
2010-07-10,12,12,False,0.12,1.44
2010-07-11,60,60,False,0.6,36.0
2010-07-12,76,76,False,0.76,57.76
2010-07-13,74,74,False,0.74,54.76
2010-07-14,50,50,False,0.5,25.0
2010-07-15,76,76,False,0.76,57.76
2010-07-16,45,45,False,0.45,20.25
2010-07-17,24,24,False,0.24,5.76
2010-07-18,48,48,False,0.48,23.04
2010-07-19,58,58,False,0.58,33.64
2010-07-20,66,66,False,0.66,43.56
2010-07-21,50,50,False,0.5,25.0
2010-07-22,58,58,False,0.58,33.64
2010-07-23,18,18,False,0.18,3.2399999999999998
2010-07-24,23,23,False,0.23,5.29
2010-07-25,60,60,False,0.6,36.0
2010-07-26,75,75,False,0.75,56.25
2010-07-27,74,74,False,0.74,54.76
2010-07-28,49,49,False,0.49,24.009999999999998
2010-07-29,75,75,False,0.75,56.25
2010-07-30,81,81,False,0.81,65.61
2010-07-31,35,35,False,0.35,12.25
2010-08-01,13,13,False,0.13,1.69
2010-08-02,44,44,False,0.44,19.36
2010-08-03,61,61,False,0.61,37.21
2010-08-04,70,70,False,0.7,49.0
2010-08-05,44,44,False,0.44,19.36
2010-08-06,75,75,False,0.75,56.25
2010-08-07,12,12,False,0.12,1.44
2010-08-08,75,75,False,0.75,56.25
2010-08-09,26,26,False,0.26,6.76
2010-08-10,60,60,False,0.6,36.0
2010-08-11,53,53,False,0.53,28.09
2010-08-12,18,18,False,0.18,3.2399999999999998
2010-08-13,28,28,False,0.28,7.840000000000001
2010-08-14,49,49,False,0.49,24.009999999999998
2010-08-15,37,37,False,0.37,13.69
2010-08-16,62,62,False,0.62,38.44
2010-08-17,52,52,False,0.52,27.04
2010-08-18,78,78,False,0.78,60.84
2010-08-19,62,62,False,0.62,38.44
2010-08-20,19,19,False,0.19,3.61
2010-08-21,36,36,False,0.36,12.959999999999999
2010-08-22,35,35,False,0.35,12.25
2010-08-23,51,51,False,0.51,26.01
2010-08-24,100,100,False,1.0,100.0
2010-08-25,52,52,False,0.52,27.04
2010-08-26,61,61,False,0.61,37.21
2010-08-27,54,54,False,0.54,29.160000000000004
2010-08-28,36,36,False,0.36,12.959999999999999
2010-08-29,36,36,False,0.36,12.959999999999999
2010-08-30,42,42,False,0.42,17.64
2010-08-31,58,58,False,0.58,33.64
2010-09-01,83,83,False,0.83,68.89
2010-09-02,83,83,False,0.83,68.89
2010-09-03,44,44,False,0.44,19.36
2010-09-04,15,15,False,0.15,2.25
2010-09-05,61,61,False,0.61,37.21
2010-09-06,0,0,False,0.0,0.0
2010-09-07,94,94,False,0.94,88.36
2010-09-08,61,61,False,0.61,37.21
2010-09-09,62,62,False,0.62,38.44
2010-09-10,96,96,False,0.96,92.16
2010-09-11,42,42,False,0.42,17.64
2010-09-12,27,27,False,0.27,7.290000000000001
2010-09-13,70,70,False,0.7,49.0
2010-09-14,100,100,False,1.0,100.0
2010-09-15,31,31,False,0.31,9.61
2010-09-16,84,84,False,0.84,70.56
2010-09-17,32,32,False,0.32,10.24
2010-09-18,43,43,False,0.43,18.49
2010-09-19,14,14,False,0.14,1.9600000000000002
2010-09-20,41,41,False,0.41,16.81
2010-09-21,91,91,False,0.91,82.81
2010-09-22,61,61,False,0.61,37.21
2010-09-23,30,30,False,0.3,9.0
2010-09-24,86,86,False,0.86,73.96
2010-09-25,72,72,False,0.72,51.839999999999996
2010-09-26,70,70,False,0.7,49.0
2010-09-27,59,59,False,0.59,34.809999999999995
2010-09-28,98,98,False,0.98,96.03999999999999
2010-09-29,69,69,False,0.69,47.61
2010-09-30,70,70,False,0.7,49.0
2010-10-01,60,60,False,0.6,36.0
2010-10-02,23,23,False,0.23,5.29
2010-10-03,45,45,False,0.45,20.25
2010-10-04,57,57,False,0.57,32.489999999999995
2010-10-05,48,48,False,0.48,23.04
2010-10-06,66,66,False,0.66,43.56
2010-10-07,62,62,False,0.62,38.44
2010-10-08,69,69,False,0.69,47.61
2010-10-09,69,69,False,0.69,47.61
2010-10-10,34,34,False,0.34,11.56
2010-10-11,67,67,False,0.67,44.89
2010-10-12,34,34,False,0.34,11.56
2010-10-13,33,33,False,0.33,10.89
2010-10-14,48,48,False,0.48,23.04
2010-10-15,34,34,False,0.34,11.56
2010-10-16,68,68,False,0.68,46.24
2010-10-17,34,34,False,0.34,11.56
2010-10-18,47,47,False,0.47,22.09
2010-10-19,78,78,False,0.78,60.84
2010-10-20,47,47,False,0.47,22.09
2010-10-21,32,32,False,0.32,10.24
2010-10-22,0,0,False,0.0,0.0
2010-10-23,22,22,False,0.22,4.84
2010-10-24,22,22,False,0.22,4.84
2010-10-25,78,78,False,0.78,60.84
2010-10-26,100,100,False,1.0,100.0
2010-10-27,71,71,False,0.71,50.41
2010-10-28,32,32,False,0.32,10.24
2010-10-29,34,34,False,0.34,11.56
2010-10-30,78,78,False,0.78,60.84
2010-10-31,35,35,False,0.35,12.25
2010-11-01,64,64,False,0.64,40.96
2010-11-02,95,95,False,0.95,90.25
2010-11-03,50,50,False,0.5,25.0
2010-11-04,26,26,False,0.26,6.76
2010-11-05,55,55,False,0.55,30.250000000000004
2010-11-06,50,50,False,0.5,25.0
2010-11-07,49,49,False,0.49,24.009999999999998
2010-11-08,62,62,False,0.62,38.44
2010-11-09,78,78,False,0.78,60.84
2010-11-10,80,80,False,0.8,64.0
2010-11-11,100,100,False,1.0,100.0
2010-11-12,37,37,False,0.37,13.69
2010-11-13,37,37,False,0.37,13.69
2010-11-14,61,61,False,0.61,37.21
2010-11-15,97,97,False,0.97,94.09
2010-11-16,68,68,False,0.68,46.24
2010-11-17,52,52,False,0.52,27.04
2010-11-18,26,26,False,0.26,6.76
2010-11-19,55,55,False,0.55,30.250000000000004
2010-11-20,24,24,False,0.24,5.76
2010-11-21,12,12,False,0.12,1.44
2010-11-22,70,70,False,0.7,49.0
2010-11-23,70,70,False,0.7,49.0
2010-11-24,10,10,False,0.1,1.0
2010-11-25,37,37,False,0.37,13.69
2010-11-26,12,12,False,0.12,1.44
2010-11-27,37,37,False,0.37,13.69
2010-11-28,37,37,False,0.37,13.69
2010-11-29,76,76,False,0.76,57.76
2010-11-30,49,49,False,0.49,24.009999999999998
2010-12-01,21,21,False,0.21,4.41
2010-12-02,63,63,False,0.63,39.69
2010-12-03,66,66,False,0.66,43.56
2010-12-04,14,14,False,0.14,1.9600000000000002
2010-12-05,14,14,False,0.14,1.9600000000000002
2010-12-06,95,95,False,0.95,90.25
2010-12-07,52,52,False,0.52,27.04
2010-12-08,42,42,False,0.42,17.64
2010-12-09,32,32,False,0.32,10.24
2010-12-10,22,22,False,0.22,4.84
2010-12-11,72,72,False,0.72,51.839999999999996
2010-12-12,29,29,False,0.29,8.41
2010-12-13,21,21,False,0.21,4.41
2010-12-14,52,52,False,0.52,27.04
2010-12-15,11,11,False,0.11,1.21
2010-12-16,89,89,False,0.89,79.21000000000001
2010-12-17,46,46,False,0.46,21.16
2010-12-18,0,0,False,0.0,0.0
2010-12-19,15,15,False,0.15,2.25
2010-12-20,69,69,False,0.69,47.61
2010-12-21,45,45,False,0.45,20.25
2010-12-22,36,36,False,0.36,12.959999999999999
2010-12-23,77,77,False,0.77,59.29
2010-12-24,16,16,False,0.16,2.56
2010-12-25,0,0,False,0.0,0.0
2010-12-26,33,33,False,0.33,10.89
2010-12-27,51,51,False,0.51,26.01
2010-12-28,49,49,False,0.49,24.009999999999998
2010-12-29,73,73,False,0.73,53.29
2010-12-30,50,50,False,0.5,25.0
2010-12-31,100,100,False,1.0,100.0
2011-01-01,67,67,False,0.67,44.89
2011-01-02,72,72,False,0.72,51.839999999999996
2011-01-03,63,63,False,0.63,39.69
2011-01-04,34,34,False,0.34,11.56
2011-01-05,27,27,False,0.27,7.290000000000001
2011-01-06,21,21,False,0.21,4.41
2011-01-07,70,70,False,0.7,49.0
2011-01-08,52,52,False,0.52,27.04
2011-01-09,26,26,False,0.26,6.76
2011-01-10,54,54,False,0.54,29.160000000000004
2011-01-11,33,33,False,0.33,10.89
2011-01-12,40,40,False,0.4,16.0
2011-01-13,68,68,False,0.68,46.24
2011-01-14,76,76,False,0.76,57.76
2011-01-15,96,96,False,0.96,92.16
2011-01-16,35,35,False,0.35,12.25
2011-01-17,42,42,False,0.42,17.64
2011-01-18,33,33,False,0.33,10.89
2011-01-19,60,60,False,0.6,36.0
2011-01-20,53,53,False,0.53,28.09
2011-01-21,48,48,False,0.48,23.04
2011-01-22,42,42,False,0.42,17.64
2011-01-23,86,86,False,0.86,73.96
2011-01-24,100,100,False,1.0,100.0
2011-01-25,58,58,False,0.58,33.64
2011-01-26,45,45,False,0.45,20.25
2011-01-27,46,46,False,0.46,21.16
2011-01-28,55,55,False,0.55,30.250000000000004
2011-01-29,50,50,False,0.5,25.0
2011-01-30,49,49,False,0.49,24.009999999999998
2011-01-31,37,37,False,0.37,13.69
2011-02-01,25,25,False,0.25,6.25
2011-02-02,33,33,False,0.33,10.89
2011-02-03,68,68,False,0.68,46.24
2011-02-04,9,9,False,0.09,0.8099999999999999
2011-02-05,54,54,False,0.54,29.160000000000004
2011-02-06,99,99,False,0.99,98.01
2011-02-07,51,51,False,0.51,26.01
2011-02-08,42,42,False,0.42,17.64
2011-02-09,34,34,False,0.34,11.56
2011-02-10,70,70,False,0.7,49.0
2011-02-11,46,46,False,0.46,21.16
2011-02-12,23,23,False,0.23,5.29
2011-02-13,35,35,False,0.35,12.25
2011-02-14,53,53,False,0.53,28.09
2011-02-15,44,44,False,0.44,19.36
2011-02-16,86,86,False,0.86,73.96
2011-02-17,62,62,False,0.62,38.44
2011-02-18,100,100,False,1.0,100.0
2011-02-19,22,22,False,0.22,4.84
2011-02-20,23,23,False,0.23,5.29
2011-02-21,55,55,False,0.55,30.250000000000004
2011-02-22,77,77,False,0.77,59.29
2011-02-23,78,78,False,0.78,60.84
2011-02-24,69,69,False,0.69,47.61
2011-02-25,45,45,False,0.45,20.25
2011-02-26,66,66,False,0.66,43.56
2011-02-27,45,45,False,0.45,20.25
2011-02-28,94,94,False,0.94,88.36
2011-03-01,62,62,False,0.62,38.44
2011-03-02,54,54,False,0.54,29.160000000000004
2011-03-03,47,47,False,0.47,22.09
2011-03-04,49,49,False,0.49,24.009999999999998
2011-03-05,40,40,False,0.4,16.0
2011-03-06,69,69,False,0.69,47.61
2011-03-07,31,31,False,0.31,9.61
2011-03-08,77,77,False,0.77,59.29
2011-03-09,39,39,False,0.39,15.21
2011-03-10,78,78,False,0.78,60.84
2011-03-11,78,78,False,0.78,60.84
2011-03-12,21,21,False,0.21,4.41
2011-03-13,78,78,False,0.78,60.84
2011-03-14,44,44,False,0.44,19.36
2011-03-15,65,65,False,0.65,42.25
2011-03-16,39,39,False,0.39,15.21
2011-03-17,98,98,False,0.98,96.03999999999999
2011-03-18,70,70,False,0.7,49.0
2011-03-19,72,72,False,0.72,51.839999999999996
2011-03-20,61,61,False,0.61,37.21
2011-03-21,93,93,False,0.93,86.49000000000001
2011-03-22,84,84,False,0.84,70.56
2011-03-23,100,100,False,1.0,100.0
2011-03-24,85,85,False,0.85,72.25
2011-03-25,82,82,False,0.82,67.24
2011-03-26,71,71,False,0.71,50.41
2011-03-27,30,30,False,0.3,9.0
2011-03-28,76,76,False,0.76,57.76
2011-03-29,61,61,False,0.61,37.21
2011-03-30,70,70,False,0.7,49.0
2011-03-31,31,31,False,0.31,9.61
2011-04-01,56,56,False,0.56,31.360000000000003
2011-04-02,62,62,False,0.62,38.44
2011-04-03,35,35,False,0.35,12.25
2011-04-04,59,59,False,0.59,34.809999999999995
2011-04-05,52,52,False,0.52,27.04
2011-04-06,47,47,False,0.47,22.09
2011-04-07,47,47,False,0.47,22.09
2011-04-08,14,14,False,0.14,1.9600000000000002
2011-04-09,18,18,False,0.18,3.2399999999999998
2011-04-10,18,18,False,0.18,3.2399999999999998
2011-04-11,100,100,False,1.0,100.0
2011-04-12,72,72,False,0.72,51.839999999999996
2011-04-13,60,60,False,0.6,36.0
2011-04-14,40,40,False,0.4,16.0
2011-04-15,91,91,False,0.91,82.81
2011-04-16,44,44,False,0.44,19.36
2011-04-17,63,63,False,0.63,39.69
2011-04-18,53,53,False,0.53,28.09
2011-04-19,86,86,False,0.86,73.96
2011-04-20,47,47,False,0.47,22.09
2011-04-21,68,68,False,0.68,46.24
2011-04-22,66,66,False,0.66,43.56
2011-04-23,70,70,False,0.7,49.0
2011-04-24,19,19,False,0.19,3.61
2011-04-25,47,47,False,0.47,22.09
2011-04-26,86,86,False,0.86,73.96
2011-04-27,64,64,False,0.64,40.96
2011-04-28,39,39,False,0.39,15.21
2011-04-29,21,21,False,0.21,4.41
2011-04-30,36,36,False,0.36,12.959999999999999
2011-05-01,9,9,False,0.09,0.8099999999999999
2011-05-02,76,76,False,0.76,57.76
2011-05-03,71,71,False,0.71,50.41
2011-05-04,52,52,False,0.52,27.04
2011-05-05,60,60,False,0.6,36.0
2011-05-06,78,78,False,0.78,60.84
2011-05-07,45,45,False,0.45,20.25
2011-05-08,45,45,False,0.45,20.25
2011-05-09,53,53,False,0.53,28.09
2011-05-10,52,52,False,0.52,27.04
2011-05-11,66,66,False,0.66,43.56
2011-05-12,100,100,False,1.0,100.0
2011-05-13,14,14,False,0.14,1.9600000000000002
2011-05-14,44,44,False,0.44,19.36
2011-05-15,17,17,False,0.17,2.89
2011-05-16,59,59,False,0.59,34.809999999999995
2011-05-17,64,64,False,0.64,40.96
2011-05-18,84,84,False,0.84,70.56
2011-05-19,67,67,False,0.67,44.89
2011-05-20,98,98,False,0.98,96.03999999999999
2011-05-21,27,27,False,0.27,7.290000000000001
2011-05-22,18,18,False,0.18,3.2399999999999998
2011-05-23,52,52,False,0.52,27.04
2011-05-24,52,52,False,0.52,27.04
2011-05-25,52,52,False,0.52,27.04
2011-05-26,60,60,False,0.6,36.0
2011-05-27,50,50,False,0.5,25.0
2011-05-28,46,46,False,0.46,21.16
2011-05-29,10,10,False,0.1,1.0
2011-05-30,43,43,False,0.43,18.49
2011-05-31,60,60,False,0.6,36.0
2011-06-01,69,69,False,0.69,47.61
2011-06-02,78,78,False,0.78,60.84
2011-06-03,81,81,False,0.81,65.61
2011-06-04,32,32,False,0.32,10.24
2011-06-05,32,32,False,0.32,10.24
2011-06-06,80,80,False,0.8,64.0
2011-06-07,84,84,False,0.84,70.56
2011-06-08,62,62,False,0.62,38.44
2011-06-09,95,95,False,0.95,90.25
2011-06-10,65,65,False,0.65,42.25
2011-06-11,72,72,False,0.72,51.839999999999996
2011-06-12,73,73,False,0.73,53.29
2011-06-13,55,55,False,0.55,30.250000000000004
2011-06-14,100,100,False,1.0,100.0
2011-06-15,86,86,False,0.86,73.96
2011-06-16,71,71,False,0.71,50.41
2011-06-17,58,58,False,0.58,33.64
2011-06-18,52,52,False,0.52,27.04
2011-06-19,43,43,False,0.43,18.49
2011-06-20,53,53,False,0.53,28.09
2011-06-21,61,61,False,0.61,37.21
2011-06-22,54,54,False,0.54,29.160000000000004
2011-06-23,70,70,False,0.7,49.0
2011-06-24,57,57,False,0.57,32.489999999999995
2011-06-25,84,84,False,0.84,70.56
2011-06-26,74,74,False,0.74,54.76
2011-06-27,62,62,False,0.62,38.44
2011-06-28,68,68,False,0.68,46.24
2011-06-29,85,85,False,0.85,72.25
2011-06-30,72,72,False,0.72,51.839999999999996
2011-07-01,79,79,False,0.79,62.410000000000004
2011-07-02,10,10,False,0.1,1.0
2011-07-03,62,62,False,0.62,38.44
2011-07-04,39,39,False,0.39,15.21
2011-07-05,99,99,False,0.99,98.01
2011-07-06,93,93,False,0.93,86.49000000000001
2011-07-07,50,50,False,0.5,25.0
2011-07-08,51,51,False,0.51,26.01
2011-07-09,37,37,False,0.37,13.69
2011-07-10,38,38,False,0.38,14.44
2011-07-11,51,51,False,0.51,26.01
2011-07-12,64,64,False,0.64,40.96
2011-07-13,71,71,False,0.71,50.41
2011-07-14,44,44,False,0.44,19.36
2011-07-15,83,83,False,0.83,68.89
2011-07-16,37,37,False,0.37,13.69
2011-07-17,76,76,False,0.76,57.76
2011-07-18,28,28,False,0.28,7.840000000000001
2011-07-19,70,70,False,0.7,49.0
2011-07-20,57,57,False,0.57,32.489999999999995
2011-07-21,49,49,False,0.49,24.009999999999998
2011-07-22,66,66,False,0.66,43.56
2011-07-23,18,18,False,0.18,3.2399999999999998
2011-07-24,19,19,False,0.19,3.61
2011-07-25,69,69,False,0.69,47.61
2011-07-26,48,48,False,0.48,23.04
2011-07-27,99,99,False,0.99,98.01
2011-07-28,100,100,False,1.0,100.0
2011-07-29,73,73,False,0.73,53.29
2011-07-30,92,92,False,0.92,84.64
2011-07-31,28,28,False,0.28,7.840000000000001
2011-08-01,53,53,False,0.53,28.09
2011-08-02,68,68,False,0.68,46.24
2011-08-03,67,67,False,0.67,44.89
2011-08-04,37,37,False,0.37,13.69
2011-08-05,49,49,False,0.49,24.009999999999998
2011-08-06,20,20,False,0.2,4.0
2011-08-07,20,20,False,0.2,4.0
2011-08-08,67,67,False,0.67,44.89
2011-08-09,71,71,False,0.71,50.41
2011-08-10,68,68,False,0.68,46.24
2011-08-11,53,53,False,0.53,28.09
2011-08-12,49,49,False,0.49,24.009999999999998
2011-08-13,54,54,False,0.54,29.160000000000004
2011-08-14,74,74,False,0.74,54.76
2011-08-15,67,67,False,0.67,44.89
2011-08-16,15,15,False,0.15,2.25
2011-08-17,78,78,False,0.78,60.84
2011-08-18,38,38,False,0.38,14.44
2011-08-19,38,38,False,0.38,14.44
2011-08-20,60,60,False,0.6,36.0
2011-08-21,100,100,False,1.0,100.0
2011-08-22,37,37,False,0.37,13.69
2011-08-23,40,40,False,0.4,16.0
2011-08-24,51,51,False,0.51,26.01
2011-08-25,51,51,False,0.51,26.01
2011-08-26,16,16,False,0.16,2.56
2011-08-27,38,38,False,0.38,14.44
2011-08-28,44,44,False,0.44,19.36
2011-08-29,51,51,False,0.51,26.01
2011-08-30,41,41,False,0.41,16.81
2011-08-31,41,41,False,0.41,16.81
2011-09-01,37,37,False,0.37,13.69
2011-09-02,38,38,False,0.38,14.44
2011-09-03,15,15,False,0.15,2.25
2011-09-04,56,56,False,0.56,31.360000000000003
2011-09-05,100,100,False,1.0,100.0
2011-09-06,77,77,False,0.77,59.29
2011-09-07,36,36,False,0.36,12.959999999999999
2011-09-08,48,48,False,0.48,23.04
2011-09-09,50,50,False,0.5,25.0
2011-09-10,45,45,False,0.45,20.25
2011-09-11,52,52,False,0.52,27.04
2011-09-12,30,30,False,0.3,9.0
2011-09-13,47,47,False,0.47,22.09
2011-09-14,64,64,False,0.64,40.96
2011-09-15,35,35,False,0.35,12.25
2011-09-16,93,93,False,0.93,86.49000000000001
2011-09-17,46,46,False,0.46,21.16
2011-09-18,22,22,False,0.22,4.84
2011-09-19,47,47,False,0.47,22.09
2011-09-20,41,41,False,0.41,16.81
2011-09-21,23,23,False,0.23,5.29
2011-09-22,71,71,False,0.71,50.41
2011-09-23,31,31,False,0.31,9.61
