date,INFLATION RATE_unscaled,INFLATION RATE_monthly,isPartial,scale,INFLATION RATE
2014-04-06,54,56.0,,0.56,30.240000000000002
2014-04-07,62,56.0,,0.56,34.720000000000006
2014-04-08,71,56.0,,0.56,39.760000000000005
2014-04-09,75,56.0,,0.56,42.00000000000001
2014-04-10,67,56.0,,0.56,37.52
2014-04-11,45,56.0,,0.56,25.200000000000003
2014-04-12,36,56.0,,0.56,20.160000000000004
2014-04-13,33,56.0,,0.56,18.48
2014-04-14,57,56.0,,0.56,31.92
2014-04-15,62,56.0,,0.56,34.720000000000006
2014-04-16,55,56.0,,0.56,30.800000000000004
2014-04-17,61,56.0,,0.56,34.160000000000004
2014-04-18,39,56.0,,0.56,21.840000000000003
2014-04-19,31,56.0,,0.56,17.360000000000003
2014-04-20,46,56.0,,0.56,25.76
2014-04-21,74,56.0,,0.56,41.440000000000005
2014-04-22,100,56.0,,0.56,56.00000000000001
2014-04-23,63,56.0,,0.56,35.28
2014-04-24,69,56.0,,0.56,38.64
2014-04-25,52,56.0,,0.56,29.120000000000005
2014-04-26,23,56.0,,0.56,12.88
2014-04-27,50,56.0,,0.56,28.000000000000004
2014-04-28,77,56.0,,0.56,43.120000000000005
2014-04-29,59,56.0,,0.56,33.040000000000006
2014-04-30,79,56.0,,0.56,44.24
2014-05-01,100,50.0,False,0.5,50.0
2014-05-02,93,50.0,,0.5,46.5
2014-05-03,61,50.0,,0.5,30.5
2014-05-04,33,50.0,,0.5,16.5
2014-05-05,98,50.0,,0.5,49.0
2014-05-06,95,50.0,,0.5,47.5
2014-05-07,60,50.0,,0.5,30.0
2014-05-08,87,50.0,,0.5,43.5
2014-05-09,67,50.0,,0.5,33.5
2014-05-10,46,50.0,,0.5,23.0
2014-05-11,51,50.0,,0.5,25.5
2014-05-12,66,50.0,,0.5,33.0
2014-05-13,71,50.0,,0.5,35.5
2014-05-14,58,50.0,,0.5,29.0
2014-05-15,87,50.0,,0.5,43.5
2014-05-16,52,50.0,,0.5,26.0
2014-05-17,31,50.0,,0.5,15.5
2014-05-18,34,50.0,,0.5,17.0
2014-05-19,43,50.0,,0.5,21.5
2014-05-20,57,50.0,,0.5,28.5
2014-05-21,65,50.0,,0.5,32.5
2014-05-22,36,50.0,,0.5,18.0
2014-05-23,35,50.0,,0.5,17.5
2014-05-24,44,50.0,,0.5,22.0
2014-05-25,11,50.0,,0.5,5.5
2014-05-26,21,50.0,,0.5,10.5
2014-05-27,43,50.0,,0.5,21.5
2014-05-28,69,50.0,,0.5,34.5
2014-05-29,64,50.0,,0.5,32.0
2014-05-30,43,50.0,,0.5,21.5
2014-05-31,28,50.0,,0.5,14.0
2014-06-01,30,37.0,False,0.37,11.1
2014-06-02,47,37.0,,0.37,17.39
2014-06-03,50,37.0,,0.37,18.5
2014-06-04,47,37.0,,0.37,17.39
2014-06-05,83,37.0,,0.37,30.71
2014-06-06,53,37.0,,0.37,19.61
2014-06-07,46,37.0,,0.37,17.02
2014-06-08,31,37.0,,0.37,11.47
2014-06-09,58,37.0,,0.37,21.46
2014-06-10,68,37.0,,0.37,25.16
2014-06-11,39,37.0,,0.37,14.43
2014-06-12,72,37.0,,0.37,26.64
2014-06-13,58,37.0,,0.37,21.46
2014-06-14,31,37.0,,0.37,11.47
2014-06-15,63,37.0,,0.37,23.31
2014-06-16,52,37.0,,0.37,19.24
2014-06-17,67,37.0,,0.37,24.79
2014-06-18,75,37.0,,0.37,27.75
2014-06-19,80,37.0,,0.37,29.6
2014-06-20,76,37.0,,0.37,28.12
2014-06-21,51,37.0,,0.37,18.87
2014-06-22,26,37.0,,0.37,9.62
2014-06-23,80,37.0,,0.37,29.6
2014-06-24,51,37.0,,0.37,18.87
2014-06-25,48,37.0,,0.37,17.759999999999998
2014-06-26,100,37.0,,0.37,37.0
2014-06-27,38,37.0,,0.37,14.06
2014-06-28,50,37.0,,0.37,18.5
2014-06-29,31,37.0,,0.37,11.47
2014-06-30,65,37.0,,0.37,24.05
2014-07-01,51,40.0,False,0.4,20.400000000000002
2014-07-02,100,40.0,,0.4,40.0
2014-07-03,62,40.0,,0.4,24.8
2014-07-04,44,40.0,,0.4,17.6
2014-07-05,14,40.0,,0.4,5.6000000000000005
2014-07-06,27,40.0,,0.4,10.8
2014-07-07,55,40.0,,0.4,22.0
2014-07-08,37,40.0,,0.4,14.8
2014-07-09,57,40.0,,0.4,22.8
2014-07-10,86,40.0,,0.4,34.4
2014-07-11,57,40.0,,0.4,22.8
2014-07-12,38,40.0,,0.4,15.200000000000001
2014-07-13,25,40.0,,0.4,10.0
2014-07-14,71,40.0,,0.4,28.400000000000002
2014-07-15,73,40.0,,0.4,29.200000000000003
2014-07-16,86,40.0,,0.4,34.4
2014-07-17,44,40.0,,0.4,17.6
2014-07-18,43,40.0,,0.4,17.2
2014-07-19,35,40.0,,0.4,14.0
2014-07-20,61,40.0,,0.4,24.400000000000002
2014-07-21,62,40.0,,0.4,24.8
2014-07-22,44,40.0,,0.4,17.6
2014-07-23,52,40.0,,0.4,20.8
2014-07-24,34,40.0,,0.4,13.600000000000001
2014-07-25,64,40.0,,0.4,25.6
2014-07-26,34,40.0,,0.4,13.600000000000001
2014-07-27,60,40.0,,0.4,24.0
2014-07-28,64,40.0,,0.4,25.6
2014-07-29,67,40.0,,0.4,26.8
2014-07-30,34,40.0,,0.4,13.600000000000001
2014-07-31,45,40.0,,0.4,18.0
2014-08-01,35,32.0,False,0.32,11.200000000000001
2014-08-02,42,32.0,,0.32,13.44
2014-08-03,54,32.0,,0.32,17.28
2014-08-04,25,32.0,,0.32,8.0
2014-08-05,85,32.0,,0.32,27.2
2014-08-06,51,32.0,,0.32,16.32
2014-08-07,26,32.0,,0.32,8.32
2014-08-08,71,32.0,,0.32,22.72
2014-08-09,53,32.0,,0.32,16.96
2014-08-10,11,32.0,,0.32,3.52
2014-08-11,41,32.0,,0.32,13.120000000000001
2014-08-12,57,32.0,,0.32,18.240000000000002
2014-08-13,33,32.0,,0.32,10.56
2014-08-14,51,32.0,,0.32,16.32
2014-08-15,18,32.0,,0.32,5.76
2014-08-16,32,32.0,,0.32,10.24
2014-08-17,21,32.0,,0.32,6.72
2014-08-18,42,32.0,,0.32,13.44
2014-08-19,50,32.0,,0.32,16.0
2014-08-20,58,32.0,,0.32,18.56
2014-08-21,100,32.0,,0.32,32.0
2014-08-22,78,32.0,,0.32,24.96
2014-08-23,31,32.0,,0.32,9.92
2014-08-24,82,32.0,,0.32,26.240000000000002
2014-08-25,33,32.0,,0.32,10.56
2014-08-26,74,32.0,,0.32,23.68
2014-08-27,82,32.0,,0.32,26.240000000000002
2014-08-28,91,32.0,,0.32,29.12
2014-08-29,70,32.0,,0.32,22.400000000000002
2014-08-30,31,32.0,,0.32,9.92
2014-08-31,21,32.0,,0.32,6.72
2014-09-01,24,50.0,False,0.5,12.0
2014-09-02,30,50.0,,0.5,15.0
2014-09-03,48,50.0,,0.5,24.0
2014-09-04,61,50.0,,0.5,30.5
2014-09-05,29,50.0,,0.5,14.5
2014-09-06,32,50.0,,0.5,16.0
2014-09-07,44,50.0,,0.5,22.0
2014-09-08,73,50.0,,0.5,36.5
2014-09-09,64,50.0,,0.5,32.0
2014-09-10,55,50.0,,0.5,27.5
2014-09-11,75,50.0,,0.5,37.5
2014-09-12,54,50.0,,0.5,27.0
2014-09-13,32,50.0,,0.5,16.0
2014-09-14,35,50.0,,0.5,17.5
2014-09-15,58,50.0,,0.5,29.0
2014-09-16,85,50.0,,0.5,42.5
2014-09-17,76,50.0,,0.5,38.0
2014-09-18,73,50.0,,0.5,36.5
2014-09-19,45,50.0,,0.5,22.5
2014-09-20,53,50.0,,0.5,26.5
2014-09-21,38,50.0,,0.5,19.0
2014-09-22,63,50.0,,0.5,31.5
2014-09-23,80,50.0,,0.5,40.0
2014-09-24,94,50.0,,0.5,47.0
2014-09-25,38,50.0,,0.5,19.0
2014-09-26,59,50.0,,0.5,29.5
2014-09-27,37,50.0,,0.5,18.5
2014-09-28,55,50.0,,0.5,27.5
2014-09-29,100,50.0,,0.5,50.0
2014-09-30,75,50.0,,0.5,37.5
2014-10-01,70,69.0,False,0.69,48.3
2014-10-02,89,69.0,,0.69,61.41
2014-10-03,68,69.0,,0.69,46.919999999999995
2014-10-04,31,69.0,,0.69,21.389999999999997
2014-10-05,70,69.0,,0.69,48.3
2014-10-06,68,69.0,,0.69,46.919999999999995
2014-10-07,61,69.0,,0.69,42.089999999999996
2014-10-08,72,69.0,,0.69,49.67999999999999
2014-10-09,71,69.0,,0.69,48.989999999999995
2014-10-10,81,69.0,,0.69,55.88999999999999
2014-10-11,30,69.0,,0.69,20.7
2014-10-12,51,69.0,,0.69,35.19
2014-10-13,54,69.0,,0.69,37.26
2014-10-14,53,69.0,,0.69,36.57
2014-10-15,58,69.0,,0.69,40.019999999999996
2014-10-16,79,69.0,,0.69,54.51
2014-10-17,71,69.0,,0.69,48.989999999999995
2014-10-18,46,69.0,,0.69,31.74
2014-10-19,63,69.0,,0.69,43.47
2014-10-20,86,69.0,,0.69,59.339999999999996
2014-10-21,76,69.0,,0.69,52.44
2014-10-22,75,69.0,,0.69,51.74999999999999
2014-10-23,68,69.0,,0.69,46.919999999999995
2014-10-24,91,69.0,,0.69,62.78999999999999
2014-10-25,55,69.0,,0.69,37.949999999999996
2014-10-26,45,69.0,,0.69,31.049999999999997
2014-10-27,86,69.0,,0.69,59.339999999999996
2014-10-28,86,69.0,,0.69,59.339999999999996
2014-10-29,100,69.0,,0.69,69.0
2014-10-30,61,69.0,,0.69,42.089999999999996
2014-10-31,60,69.0,,0.69,41.4
2014-11-01,13,60.0,False,0.6,7.8
2014-11-02,72,60.0,,0.6,43.199999999999996
2014-11-03,100,60.0,,0.6,60.0
2014-11-04,78,60.0,,0.6,46.8
2014-11-05,72,60.0,,0.6,43.199999999999996
2014-11-06,37,60.0,,0.6,22.2
2014-11-07,68,60.0,,0.6,40.8
2014-11-08,24,60.0,,0.6,14.399999999999999
2014-11-09,30,60.0,,0.6,18.0
2014-11-10,60,60.0,,0.6,36.0
2014-11-11,61,60.0,,0.6,36.6
2014-11-12,88,60.0,,0.6,52.8
2014-11-13,46,60.0,,0.6,27.599999999999998
2014-11-14,76,60.0,,0.6,45.6
2014-11-15,18,60.0,,0.6,10.799999999999999
2014-11-16,46,60.0,,0.6,27.599999999999998
2014-11-17,82,60.0,,0.6,49.199999999999996
2014-11-18,79,60.0,,0.6,47.4
2014-11-19,78,60.0,,0.6,46.8
2014-11-20,66,60.0,,0.6,39.6
2014-11-21,62,60.0,,0.6,37.199999999999996
2014-11-22,29,60.0,,0.6,17.4
2014-11-23,23,60.0,,0.6,13.799999999999999
2014-11-24,93,60.0,,0.6,55.8
2014-11-25,47,60.0,,0.6,28.2
2014-11-26,35,60.0,,0.6,21.0
2014-11-27,6,60.0,,0.6,3.5999999999999996
2014-11-28,40,60.0,,0.6,24.0
2014-11-29,23,60.0,,0.6,13.799999999999999
2014-11-30,69,60.0,,0.6,41.4
2014-12-01,71,55.0,False,0.55,39.050000000000004
2014-12-02,100,55.0,,0.55,55.00000000000001
2014-12-03,92,55.0,,0.55,50.6
2014-12-04,66,55.0,,0.55,36.300000000000004
2014-12-05,75,55.0,,0.55,41.25
2014-12-06,62,55.0,,0.55,34.1
2014-12-07,51,55.0,,0.55,28.05
2014-12-08,90,55.0,,0.55,49.50000000000001
2014-12-09,87,55.0,,0.55,47.85
2014-12-10,75,55.0,,0.55,41.25
2014-12-11,84,55.0,,0.55,46.2
2014-12-12,67,55.0,,0.55,36.85
2014-12-13,27,55.0,,0.55,14.850000000000001
2014-12-14,39,55.0,,0.55,21.450000000000003
2014-12-15,73,55.0,,0.55,40.150000000000006
2014-12-16,49,55.0,,0.55,26.950000000000003
2014-12-17,65,55.0,,0.55,35.75
2014-12-18,79,55.0,,0.55,43.45
2014-12-19,44,55.0,,0.55,24.200000000000003
2014-12-20,28,55.0,,0.55,15.400000000000002
2014-12-21,25,55.0,,0.55,13.750000000000002
2014-12-22,42,55.0,,0.55,23.1
2014-12-23,43,55.0,,0.55,23.650000000000002
2014-12-24,21,55.0,,0.55,11.55
2014-12-25,14,55.0,,0.55,7.700000000000001
2014-12-26,27,55.0,,0.55,14.850000000000001
2014-12-27,24,55.0,,0.55,13.200000000000001
2014-12-28,21,55.0,,0.55,11.55
2014-12-29,36,55.0,,0.55,19.8
2014-12-30,36,55.0,,0.55,19.8
2014-12-31,24,55.0,,0.55,13.200000000000001
2015-01-01,25,44.0,False,0.44,11.0
2015-01-02,49,44.0,,0.44,21.56
2015-01-03,38,44.0,,0.44,16.72
2015-01-04,30,44.0,,0.44,13.2
2015-01-05,78,44.0,,0.44,34.32
2015-01-06,88,44.0,,0.44,38.72
2015-01-07,69,44.0,,0.44,30.36
2015-01-08,43,44.0,,0.44,18.92
2015-01-09,65,44.0,,0.44,28.6
2015-01-10,39,44.0,,0.44,17.16
2015-01-11,45,44.0,,0.44,19.8
2015-01-12,55,44.0,,0.44,24.2
2015-01-13,55,44.0,,0.44,24.2
2015-01-14,88,44.0,,0.44,38.72
2015-01-15,68,44.0,,0.44,29.92
2015-01-16,64,44.0,,0.44,28.16
2015-01-17,31,44.0,,0.44,13.64
2015-01-18,8,44.0,,0.44,3.52
2015-01-19,53,44.0,,0.44,23.32
2015-01-20,100,44.0,,0.44,44.0
2015-01-21,67,44.0,,0.44,29.48
2015-01-22,98,44.0,,0.44,43.12
2015-01-23,83,44.0,,0.44,36.52
2015-01-24,69,44.0,,0.44,30.36
2015-01-25,47,44.0,,0.44,20.68
2015-01-26,78,44.0,,0.44,34.32
2015-01-27,54,44.0,,0.44,23.76
2015-01-28,49,44.0,,0.44,21.56
2015-01-29,98,44.0,,0.44,43.12
2015-01-30,50,44.0,,0.44,22.0
2015-01-31,52,44.0,,0.44,22.88
2015-02-01,59,71.0,False,0.71,41.89
2015-02-02,59,71.0,,0.71,41.89
2015-02-03,55,71.0,,0.71,39.05
2015-02-04,64,71.0,,0.71,45.44
2015-02-05,51,71.0,,0.71,36.21
2015-02-06,51,71.0,,0.71,36.21
2015-02-07,31,71.0,,0.71,22.009999999999998
2015-02-08,41,71.0,,0.71,29.11
2015-02-09,100,71.0,,0.71,71.0
2015-02-10,65,71.0,,0.71,46.15
2015-02-11,72,71.0,,0.71,51.12
2015-02-12,70,71.0,,0.71,49.699999999999996
2015-02-13,52,71.0,,0.71,36.92
2015-02-14,29,71.0,,0.71,20.59
2015-02-15,61,71.0,,0.71,43.309999999999995
2015-02-16,53,71.0,,0.71,37.629999999999995
2015-02-17,60,71.0,,0.71,42.599999999999994
2015-02-18,52,71.0,,0.71,36.92
2015-02-19,81,71.0,,0.71,57.51
2015-02-20,56,71.0,,0.71,39.76
2015-02-21,46,71.0,,0.71,32.66
2015-02-22,55,71.0,,0.71,39.05
2015-02-23,79,71.0,,0.71,56.089999999999996
2015-02-24,71,71.0,,0.71,50.41
2015-02-25,56,71.0,,0.71,39.76
2015-02-26,79,71.0,,0.71,56.089999999999996
2015-02-27,83,71.0,,0.71,58.93
2015-02-28,38,71.0,,0.71,26.979999999999997
2015-03-01,26,56.0,False,0.56,14.560000000000002
2015-03-02,100,56.0,,0.56,56.00000000000001
2015-03-03,68,56.0,,0.56,38.080000000000005
2015-03-04,50,56.0,,0.56,28.000000000000004
2015-03-05,62,56.0,,0.56,34.720000000000006
2015-03-06,76,56.0,,0.56,42.56
2015-03-07,28,56.0,,0.56,15.680000000000001
2015-03-08,42,56.0,,0.56,23.520000000000003
2015-03-09,62,56.0,,0.56,34.720000000000006
2015-03-10,87,56.0,,0.56,48.720000000000006
2015-03-11,58,56.0,,0.56,32.480000000000004
2015-03-12,86,56.0,,0.56,48.160000000000004
2015-03-13,42,56.0,,0.56,23.520000000000003
2015-03-14,14,56.0,,0.56,7.840000000000001
2015-03-15,52,56.0,,0.56,29.120000000000005
2015-03-16,41,56.0,,0.56,22.96
2015-03-17,45,56.0,,0.56,25.200000000000003
2015-03-18,74,56.0,,0.56,41.440000000000005
2015-03-19,49,56.0,,0.56,27.44
2015-03-20,41,56.0,,0.56,22.96
2015-03-21,19,56.0,,0.56,10.64
2015-03-22,38,56.0,,0.56,21.28
2015-03-23,73,56.0,,0.56,40.88
2015-03-24,59,56.0,,0.56,33.040000000000006
2015-03-25,81,56.0,,0.56,45.36000000000001
2015-03-26,49,56.0,,0.56,27.44
2015-03-27,35,56.0,,0.56,19.6
2015-03-28,15,56.0,,0.56,8.4
2015-03-29,10,56.0,,0.56,5.6000000000000005
2015-03-30,53,56.0,,0.56,29.680000000000003
2015-03-31,83,56.0,,0.56,46.480000000000004
2015-04-01,42,65.0,False,0.65,27.3
2015-04-02,42,65.0,,0.65,27.3
2015-04-03,49,65.0,,0.65,31.85
2015-04-04,50,65.0,,0.65,32.5
2015-04-05,22,65.0,,0.65,14.3
2015-04-06,70,65.0,,0.65,45.5
2015-04-07,59,65.0,,0.65,38.35
2015-04-08,69,65.0,,0.65,44.85
2015-04-09,42,65.0,,0.65,27.3
2015-04-10,66,65.0,,0.65,42.9
2015-04-11,29,65.0,,0.65,18.85
2015-04-12,45,65.0,,0.65,29.25
2015-04-13,68,65.0,,0.65,44.2
2015-04-14,62,65.0,,0.65,40.300000000000004
2015-04-15,74,65.0,,0.65,48.1
2015-04-16,43,65.0,,0.65,27.95
2015-04-17,50,65.0,,0.65,32.5
2015-04-18,29,65.0,,0.65,18.85
2015-04-19,33,65.0,,0.65,21.45
2015-04-20,81,65.0,,0.65,52.65
2015-04-21,57,65.0,,0.65,37.050000000000004
2015-04-22,81,65.0,,0.65,52.65
2015-04-23,100,65.0,,0.65,65.0
2015-04-24,42,65.0,,0.65,27.3
2015-04-25,21,65.0,,0.65,13.65
2015-04-26,23,65.0,,0.65,14.950000000000001
2015-04-27,65,65.0,,0.65,42.25
2015-04-28,79,65.0,,0.65,51.35
2015-04-29,88,65.0,,0.65,57.2
2015-04-30,52,65.0,,0.65,33.800000000000004
2015-05-01,94,53.0,False,0.53,49.82
2015-05-02,49,53.0,,0.53,25.970000000000002
2015-05-03,43,53.0,,0.53,22.790000000000003
2015-05-04,90,53.0,,0.53,47.7
2015-05-05,41,53.0,,0.53,21.73
2015-05-06,87,53.0,,0.53,46.11
2015-05-07,100,53.0,,0.53,53.0
2015-05-08,53,53.0,,0.53,28.09
2015-05-09,17,53.0,,0.53,9.01
2015-05-10,45,53.0,,0.53,23.85
2015-05-11,68,53.0,,0.53,36.04
2015-05-12,37,53.0,,0.53,19.61
2015-05-13,89,53.0,,0.53,47.17
2015-05-14,51,53.0,,0.53,27.03
2015-05-15,61,53.0,,0.53,32.33
2015-05-16,17,53.0,,0.53,9.01
2015-05-17,6,53.0,,0.53,3.18
2015-05-18,54,53.0,,0.53,28.62
2015-05-19,67,53.0,,0.53,35.510000000000005
2015-05-20,54,53.0,,0.53,28.62
2015-05-21,57,53.0,,0.53,30.21
2015-05-22,50,53.0,,0.53,26.5
2015-05-23,23,53.0,,0.53,12.190000000000001
2015-05-24,12,53.0,,0.53,6.36
2015-05-25,16,53.0,,0.53,8.48
2015-05-26,46,53.0,,0.53,24.380000000000003
2015-05-27,42,53.0,,0.53,22.26
2015-05-28,60,53.0,,0.53,31.8
2015-05-29,41,53.0,,0.53,21.73
2015-05-30,11,53.0,,0.53,5.83
2015-05-31,28,53.0,,0.53,14.84
2015-06-01,66,38.0,False,0.38,25.080000000000002
2015-06-02,66,38.0,,0.38,25.080000000000002
2015-06-03,90,38.0,,0.38,34.2
2015-06-04,54,38.0,,0.38,20.52
2015-06-05,63,38.0,,0.38,23.94
2015-06-06,55,38.0,,0.38,20.9
2015-06-07,33,38.0,,0.38,12.540000000000001
2015-06-08,68,38.0,,0.38,25.84
2015-06-09,100,38.0,,0.38,38.0
2015-06-10,47,38.0,,0.38,17.86
2015-06-11,51,38.0,,0.38,19.38
2015-06-12,42,38.0,,0.38,15.96
2015-06-13,62,38.0,,0.38,23.56
2015-06-14,28,38.0,,0.38,10.64
2015-06-15,69,38.0,,0.38,26.22
2015-06-16,46,38.0,,0.38,17.48
2015-06-17,53,38.0,,0.38,20.14
2015-06-18,87,38.0,,0.38,33.06
2015-06-19,60,38.0,,0.38,22.8
2015-06-20,23,38.0,,0.38,8.74
2015-06-21,37,38.0,,0.38,14.06
2015-06-22,76,38.0,,0.38,28.88
2015-06-23,54,38.0,,0.38,20.52
2015-06-24,54,38.0,,0.38,20.52
2015-06-25,59,38.0,,0.38,22.42
2015-06-26,33,38.0,,0.38,12.540000000000001
2015-06-27,32,38.0,,0.38,12.16
2015-06-28,66,38.0,,0.38,25.080000000000002
2015-06-29,79,38.0,,0.38,30.02
2015-06-30,54,38.0,,0.38,20.52
2015-07-01,80,38.0,False,0.38,30.4
2015-07-02,50,38.0,,0.38,19.0
2015-07-03,39,38.0,,0.38,14.82
2015-07-04,44,38.0,,0.38,16.72
2015-07-05,45,38.0,,0.38,17.1
2015-07-06,48,38.0,,0.38,18.240000000000002
2015-07-07,39,38.0,,0.38,14.82
2015-07-08,47,38.0,,0.38,17.86
2015-07-09,56,38.0,,0.38,21.28
2015-07-10,50,38.0,,0.38,19.0
2015-07-11,61,38.0,,0.38,23.18
2015-07-12,51,38.0,,0.38,19.38
2015-07-13,71,38.0,,0.38,26.98
2015-07-14,46,38.0,,0.38,17.48
2015-07-15,86,38.0,,0.38,32.68
2015-07-16,40,38.0,,0.38,15.2
2015-07-17,59,38.0,,0.38,22.42
2015-07-18,31,38.0,,0.38,11.78
2015-07-19,33,38.0,,0.38,12.540000000000001
2015-07-20,100,38.0,,0.38,38.0
2015-07-21,79,38.0,,0.38,30.02
2015-07-22,80,38.0,,0.38,30.4
2015-07-23,57,38.0,,0.38,21.66
2015-07-24,75,38.0,,0.38,28.5
2015-07-25,41,38.0,,0.38,15.58
2015-07-26,61,38.0,,0.38,23.18
2015-07-27,55,38.0,,0.38,20.9
2015-07-28,55,38.0,,0.38,20.9
2015-07-29,95,38.0,,0.38,36.1
2015-07-30,89,38.0,,0.38,33.82
2015-07-31,17,38.0,,0.38,6.46
2015-08-01,29,38.0,False,0.38,11.02
2015-08-02,48,38.0,,0.38,18.240000000000002
2015-08-03,38,38.0,,0.38,14.44
2015-08-04,45,38.0,,0.38,17.1
2015-08-05,67,38.0,,0.38,25.46
2015-08-06,30,38.0,,0.38,11.4
2015-08-07,87,38.0,,0.38,33.06
2015-08-08,10,38.0,,0.38,3.8
2015-08-09,49,38.0,,0.38,18.62
2015-08-10,61,38.0,,0.38,23.18
2015-08-11,60,38.0,,0.38,22.8
2015-08-12,53,38.0,,0.38,20.14
2015-08-13,76,38.0,,0.38,28.88
2015-08-14,39,38.0,,0.38,14.82
2015-08-15,38,38.0,,0.38,14.44
2015-08-16,77,38.0,,0.38,29.26
2015-08-17,45,38.0,,0.38,17.1
2015-08-18,29,38.0,,0.38,11.02
2015-08-19,67,38.0,,0.38,25.46
2015-08-20,23,38.0,,0.38,8.74
2015-08-21,30,38.0,,0.38,11.4
2015-08-22,9,38.0,,0.38,3.42
2015-08-23,9,38.0,,0.38,3.42
2015-08-24,95,38.0,,0.38,36.1
2015-08-25,58,38.0,,0.38,22.04
2015-08-26,93,38.0,,0.38,35.34
2015-08-27,58,38.0,,0.38,22.04
2015-08-28,45,38.0,,0.38,17.1
2015-08-29,74,38.0,,0.38,28.12
2015-08-30,37,38.0,,0.38,14.06
2015-08-31,100,38.0,,0.38,38.0
2015-09-01,36,50.0,False,0.5,18.0
2015-09-02,60,50.0,,0.5,30.0
2015-09-03,29,50.0,,0.5,14.5
2015-09-04,46,50.0,,0.5,23.0
2015-09-05,37,50.0,,0.5,18.5
2015-09-06,5,50.0,,0.5,2.5
2015-09-07,30,50.0,,0.5,15.0
2015-09-08,44,50.0,,0.5,22.0
2015-09-09,47,50.0,,0.5,23.5
2015-09-10,43,50.0,,0.5,21.5
2015-09-11,44,50.0,,0.5,22.0
2015-09-12,25,50.0,,0.5,12.5
2015-09-13,50,50.0,,0.5,25.0
2015-09-14,63,50.0,,0.5,31.5
2015-09-15,55,50.0,,0.5,27.5
2015-09-16,47,50.0,,0.5,23.5
2015-09-17,40,50.0,,0.5,20.0
2015-09-18,82,50.0,,0.5,41.0
2015-09-19,31,50.0,,0.5,15.5
2015-09-20,50,50.0,,0.5,25.0
2015-09-21,50,50.0,,0.5,25.0
2015-09-22,46,50.0,,0.5,23.0
2015-09-23,51,50.0,,0.5,25.5
2015-09-24,100,50.0,,0.5,50.0
2015-09-25,36,50.0,,0.5,18.0
2015-09-26,31,50.0,,0.5,15.5
2015-09-27,50,50.0,,0.5,25.0
2015-09-28,49,50.0,,0.5,24.5
2015-09-29,65,50.0,,0.5,32.5
2015-09-30,77,50.0,,0.5,38.5
2015-10-01,63,61.0,False,0.61,38.43
2015-10-02,51,61.0,,0.61,31.11
2015-10-03,31,61.0,,0.61,18.91
2015-10-04,30,61.0,,0.61,18.3
2015-10-05,85,61.0,,0.61,51.85
2015-10-06,100,61.0,,0.61,61.0
2015-10-07,74,61.0,,0.61,45.14
2015-10-08,79,61.0,,0.61,48.19
2015-10-09,55,61.0,,0.61,33.55
2015-10-10,42,61.0,,0.61,25.62
2015-10-11,51,61.0,,0.61,31.11
2015-10-12,66,61.0,,0.61,40.26
2015-10-13,78,61.0,,0.61,47.58
2015-10-14,93,61.0,,0.61,56.73
2015-10-15,80,61.0,,0.61,48.8
2015-10-16,56,61.0,,0.61,34.16
2015-10-17,47,61.0,,0.61,28.669999999999998
2015-10-18,43,61.0,,0.61,26.23
2015-10-19,67,61.0,,0.61,40.87
2015-10-20,83,61.0,,0.61,50.629999999999995
2015-10-21,74,61.0,,0.61,45.14
2015-10-22,84,61.0,,0.61,51.24
2015-10-23,54,61.0,,0.61,32.94
2015-10-24,38,61.0,,0.61,23.18
2015-10-25,40,61.0,,0.61,24.4
2015-10-26,91,61.0,,0.61,55.51
2015-10-27,57,61.0,,0.61,34.769999999999996
2015-10-28,81,61.0,,0.61,49.41
2015-10-29,71,61.0,,0.61,43.31
2015-10-30,64,61.0,,0.61,39.04
2015-10-31,17,61.0,,0.61,10.37
2015-11-01,55,61.0,False,0.61,33.55
2015-11-02,94,61.0,,0.61,57.339999999999996
2015-11-03,79,61.0,,0.61,48.19
2015-11-04,44,61.0,,0.61,26.84
2015-11-05,37,61.0,,0.61,22.57
2015-11-06,100,61.0,,0.61,61.0
2015-11-07,41,61.0,,0.61,25.009999999999998
2015-11-08,36,61.0,,0.61,21.96
2015-11-09,85,61.0,,0.61,51.85
2015-11-10,55,61.0,,0.61,33.55
2015-11-11,71,61.0,,0.61,43.31
2015-11-12,71,61.0,,0.61,43.31
2015-11-13,47,61.0,,0.61,28.669999999999998
2015-11-14,36,61.0,,0.61,21.96
2015-11-15,57,61.0,,0.61,34.769999999999996
2015-11-16,56,61.0,,0.61,34.16
2015-11-17,78,61.0,,0.61,47.58
2015-11-18,63,61.0,,0.61,38.43
2015-11-19,69,61.0,,0.61,42.089999999999996
2015-11-20,54,61.0,,0.61,32.94
2015-11-21,26,61.0,,0.61,15.86
2015-11-22,46,61.0,,0.61,28.06
2015-11-23,58,61.0,,0.61,35.38
2015-11-24,63,61.0,,0.61,38.43
2015-11-25,31,61.0,,0.61,18.91
2015-11-26,11,61.0,,0.61,6.71
2015-11-27,5,61.0,,0.61,3.05
2015-11-28,5,61.0,,0.61,3.05
2015-11-29,15,61.0,,0.61,9.15
2015-11-30,61,61.0,,0.61,37.21
2015-12-01,60,55.0,False,0.55,33.0
2015-12-02,100,55.0,,0.55,55.00000000000001
2015-12-03,79,55.0,,0.55,43.45
2015-12-04,65,55.0,,0.55,35.75
