date,EXPENSE_unscaled,EXPENSE_monthly,isPartial,scale,EXPENSE
2017-11-27,74,76.0,,0.76,56.24
2017-11-28,94,76.0,,0.76,71.44
2017-11-29,85,76.0,,0.76,64.6
2017-11-30,90,76.0,,0.76,68.4
2017-12-01,81,68.0,False,0.68,55.080000000000005
2017-12-02,52,68.0,,0.68,35.36
2017-12-03,60,68.0,,0.68,40.800000000000004
2017-12-04,98,68.0,,0.68,66.64
2017-12-05,100,68.0,,0.68,68.0
2017-12-06,94,68.0,,0.68,63.92
2017-12-07,82,68.0,,0.68,55.760000000000005
2017-12-08,78,68.0,,0.68,53.040000000000006
2017-12-09,54,68.0,,0.68,36.720000000000006
2017-12-10,57,68.0,,0.68,38.760000000000005
2017-12-11,78,68.0,,0.68,53.040000000000006
2017-12-12,77,68.0,,0.68,52.36000000000001
2017-12-13,90,68.0,,0.68,61.2
2017-12-14,77,68.0,,0.68,52.36000000000001
2017-12-15,80,68.0,,0.68,54.400000000000006
2017-12-16,48,68.0,,0.68,32.64
2017-12-17,38,68.0,,0.68,25.840000000000003
2017-12-18,66,68.0,,0.68,44.88
2017-12-19,70,68.0,,0.68,47.6
2017-12-20,69,68.0,,0.68,46.92
2017-12-21,75,68.0,,0.68,51.00000000000001
2017-12-22,64,68.0,,0.68,43.52
2017-12-23,33,68.0,,0.68,22.44
2017-12-24,17,68.0,,0.68,11.56
2017-12-25,25,68.0,,0.68,17.0
2017-12-26,50,68.0,,0.68,34.0
2017-12-27,79,68.0,,0.68,53.720000000000006
2017-12-28,53,68.0,,0.68,36.04
2017-12-29,55,68.0,,0.68,37.400000000000006
2017-12-30,44,68.0,,0.68,29.92
2017-12-31,49,68.0,,0.68,33.32
2018-01-01,30,79.0,False,0.79,23.700000000000003
2018-01-02,47,79.0,,0.79,37.13
2018-01-03,59,79.0,,0.79,46.61
2018-01-04,70,79.0,,0.79,55.300000000000004
2018-01-05,52,79.0,,0.79,41.08
2018-01-06,37,79.0,,0.79,29.23
2018-01-07,35,79.0,,0.79,27.650000000000002
2018-01-08,55,79.0,,0.79,43.45
2018-01-09,72,79.0,,0.79,56.88
2018-01-10,65,79.0,,0.79,51.35
2018-01-11,70,79.0,,0.79,55.300000000000004
2018-01-12,54,79.0,,0.79,42.660000000000004
2018-01-13,36,79.0,,0.79,28.44
2018-01-14,36,79.0,,0.79,28.44
2018-01-15,62,79.0,,0.79,48.980000000000004
2018-01-16,60,79.0,,0.79,47.400000000000006
2018-01-17,70,79.0,,0.79,55.300000000000004
2018-01-18,89,79.0,,0.79,70.31
2018-01-19,74,79.0,,0.79,58.46
2018-01-20,42,79.0,,0.79,33.18
2018-01-21,57,79.0,,0.79,45.03
2018-01-22,73,79.0,,0.79,57.67
2018-01-23,94,79.0,,0.79,74.26
2018-01-24,90,79.0,,0.79,71.10000000000001
2018-01-25,83,79.0,,0.79,65.57000000000001
2018-01-26,92,79.0,,0.79,72.68
2018-01-27,62,79.0,,0.79,48.980000000000004
2018-01-28,69,79.0,,0.79,54.510000000000005
2018-01-29,90,79.0,,0.79,71.10000000000001
2018-01-30,98,79.0,,0.79,77.42
2018-01-31,100,79.0,,0.79,79.0
2018-02-01,88,93.0,False,0.93,81.84
2018-02-02,88,93.0,,0.93,81.84
2018-02-03,65,93.0,,0.93,60.45
2018-02-04,65,93.0,,0.93,60.45
2018-02-05,89,93.0,,0.93,82.77000000000001
2018-02-06,90,93.0,,0.93,83.7
2018-02-07,100,93.0,,0.93,93.0
2018-02-08,83,93.0,,0.93,77.19
2018-02-09,74,93.0,,0.93,68.82000000000001
2018-02-10,61,93.0,,0.93,56.730000000000004
2018-02-11,61,93.0,,0.93,56.730000000000004
2018-02-12,86,93.0,,0.93,79.98
2018-02-13,92,93.0,,0.93,85.56
2018-02-14,80,93.0,,0.93,74.4
2018-02-15,75,93.0,,0.93,69.75
2018-02-16,66,93.0,,0.93,61.38
2018-02-17,60,93.0,,0.93,55.800000000000004
2018-02-18,70,93.0,,0.93,65.10000000000001
2018-02-19,83,93.0,,0.93,77.19
2018-02-20,93,93.0,,0.93,86.49000000000001
2018-02-21,73,93.0,,0.93,67.89
2018-02-22,85,93.0,,0.93,79.05
2018-02-23,73,93.0,,0.93,67.89
2018-02-24,57,93.0,,0.93,53.010000000000005
2018-02-25,61,93.0,,0.93,56.730000000000004
2018-02-26,95,93.0,,0.93,88.35000000000001
2018-02-27,92,93.0,,0.93,85.56
2018-02-28,91,93.0,,0.93,84.63000000000001
2018-03-01,84,89.0,False,0.89,74.76
2018-03-02,78,89.0,,0.89,69.42
2018-03-03,49,89.0,,0.89,43.61
2018-03-04,57,89.0,,0.89,50.730000000000004
2018-03-05,79,89.0,,0.89,70.31
2018-03-06,96,89.0,,0.89,85.44
2018-03-07,88,89.0,,0.89,78.32000000000001
2018-03-08,68,89.0,,0.89,60.52
2018-03-09,81,89.0,,0.89,72.09
2018-03-10,62,89.0,,0.89,55.18
2018-03-11,50,89.0,,0.89,44.5
2018-03-12,81,89.0,,0.89,72.09
2018-03-13,75,89.0,,0.89,66.75
2018-03-14,95,89.0,,0.89,84.55
2018-03-15,68,89.0,,0.89,60.52
2018-03-16,53,89.0,,0.89,47.17
2018-03-17,46,89.0,,0.89,40.94
2018-03-18,52,89.0,,0.89,46.28
2018-03-19,82,89.0,,0.89,72.98
2018-03-20,77,89.0,,0.89,68.53
2018-03-21,95,89.0,,0.89,84.55
2018-03-22,87,89.0,,0.89,77.43
2018-03-23,68,89.0,,0.89,60.52
2018-03-24,55,89.0,,0.89,48.95
2018-03-25,55,89.0,,0.89,48.95
2018-03-26,87,89.0,,0.89,77.43
2018-03-27,87,89.0,,0.89,77.43
2018-03-28,100,89.0,,0.89,89.0
2018-03-29,92,89.0,,0.89,81.88
2018-03-30,67,89.0,,0.89,59.63
2018-03-31,43,89.0,,0.89,38.27
2018-04-01,45,87.0,False,0.87,39.15
2018-04-02,100,87.0,,0.87,87.0
2018-04-03,85,87.0,,0.87,73.95
2018-04-04,73,87.0,,0.87,63.51
2018-04-05,85,87.0,,0.87,73.95
2018-04-06,77,87.0,,0.87,66.99
2018-04-07,56,87.0,,0.87,48.72
2018-04-08,52,87.0,,0.87,45.24
2018-04-09,86,87.0,,0.87,74.82
2018-04-10,99,87.0,,0.87,86.13
2018-04-11,100,87.0,,0.87,87.0
2018-04-12,79,87.0,,0.87,68.73
2018-04-13,67,87.0,,0.87,58.29
2018-04-14,48,87.0,,0.87,41.76
2018-04-15,67,87.0,,0.87,58.29
2018-04-16,96,87.0,,0.87,83.52
2018-04-17,91,87.0,,0.87,79.17
2018-04-18,74,87.0,,0.87,64.38
2018-04-19,73,87.0,,0.87,63.51
2018-04-20,49,87.0,,0.87,42.63
2018-04-21,32,87.0,,0.87,27.84
2018-04-22,33,87.0,,0.87,28.71
2018-04-23,78,87.0,,0.87,67.86
2018-04-24,83,87.0,,0.87,72.21
2018-04-25,71,87.0,,0.87,61.77
2018-04-26,67,87.0,,0.87,58.29
2018-04-27,69,87.0,,0.87,60.03
2018-04-28,29,87.0,,0.87,25.23
2018-04-29,44,87.0,,0.87,38.28
2018-04-30,76,87.0,,0.87,66.12
2018-05-01,98,65.0,False,0.65,63.7
2018-05-02,95,65.0,,0.65,61.75
2018-05-03,89,65.0,,0.65,57.85
2018-05-04,80,65.0,,0.65,52.0
2018-05-05,46,65.0,,0.65,29.900000000000002
2018-05-06,53,65.0,,0.65,34.45
2018-05-07,100,65.0,,0.65,65.0
2018-05-08,81,65.0,,0.65,52.65
2018-05-09,81,65.0,,0.65,52.65
2018-05-10,77,65.0,,0.65,50.050000000000004
2018-05-11,69,65.0,,0.65,44.85
2018-05-12,41,65.0,,0.65,26.650000000000002
2018-05-13,51,65.0,,0.65,33.15
2018-05-14,82,65.0,,0.65,53.300000000000004
2018-05-15,89,65.0,,0.65,57.85
2018-05-16,77,65.0,,0.65,50.050000000000004
2018-05-17,74,65.0,,0.65,48.1
2018-05-18,70,65.0,,0.65,45.5
2018-05-19,38,65.0,,0.65,24.7
2018-05-20,47,65.0,,0.65,30.55
2018-05-21,81,65.0,,0.65,52.65
2018-05-22,83,65.0,,0.65,53.95
2018-05-23,82,65.0,,0.65,53.300000000000004
2018-05-24,84,65.0,,0.65,54.6
2018-05-25,60,65.0,,0.65,39.0
2018-05-26,37,65.0,,0.65,24.05
2018-05-27,42,65.0,,0.65,27.3
2018-05-28,44,65.0,,0.65,28.6
2018-05-29,70,65.0,,0.65,45.5
2018-05-30,63,65.0,,0.65,40.95
2018-05-31,71,65.0,,0.65,46.15
2018-06-01,79,61.0,False,0.61,48.19
2018-06-02,61,61.0,,0.61,37.21
2018-06-03,56,61.0,,0.61,34.16
2018-06-04,100,61.0,,0.61,61.0
2018-06-05,87,61.0,,0.61,53.07
2018-06-06,92,61.0,,0.61,56.12
2018-06-07,87,61.0,,0.61,53.07
2018-06-08,49,61.0,,0.61,29.89
2018-06-09,49,61.0,,0.61,29.89
2018-06-10,54,61.0,,0.61,32.94
2018-06-11,73,61.0,,0.61,44.53
2018-06-12,86,61.0,,0.61,52.46
2018-06-13,97,61.0,,0.61,59.17
2018-06-14,81,61.0,,0.61,49.41
2018-06-15,87,61.0,,0.61,53.07
2018-06-16,39,61.0,,0.61,23.79
2018-06-17,56,61.0,,0.61,34.16
2018-06-18,99,61.0,,0.61,60.39
2018-06-19,87,61.0,,0.61,53.07
2018-06-20,96,61.0,,0.61,58.56
2018-06-21,87,61.0,,0.61,53.07
2018-06-22,92,61.0,,0.61,56.12
2018-06-23,40,61.0,,0.61,24.4
2018-06-24,41,61.0,,0.61,25.009999999999998
2018-06-25,82,61.0,,0.61,50.019999999999996
2018-06-26,75,61.0,,0.61,45.75
2018-06-27,79,61.0,,0.61,48.19
2018-06-28,80,61.0,,0.61,48.8
2018-06-29,74,61.0,,0.61,45.14
2018-06-30,60,61.0,,0.61,36.6
2018-07-01,60,58.0,False,0.58,34.8
2018-07-02,86,58.0,,0.58,49.879999999999995
2018-07-03,64,58.0,,0.58,37.12
2018-07-04,39,58.0,,0.58,22.619999999999997
2018-07-05,57,58.0,,0.58,33.059999999999995
2018-07-06,79,58.0,,0.58,45.82
2018-07-07,38,58.0,,0.58,22.04
2018-07-08,34,58.0,,0.58,19.72
2018-07-09,90,58.0,,0.58,52.199999999999996
2018-07-10,78,58.0,,0.58,45.239999999999995
2018-07-11,79,58.0,,0.58,45.82
2018-07-12,81,58.0,,0.58,46.98
2018-07-13,75,58.0,,0.58,43.5
2018-07-14,39,58.0,,0.58,22.619999999999997
2018-07-15,41,58.0,,0.58,23.779999999999998
2018-07-16,68,58.0,,0.58,39.44
2018-07-17,80,58.0,,0.58,46.4
2018-07-18,90,58.0,,0.58,52.199999999999996
2018-07-19,87,58.0,,0.58,50.459999999999994
2018-07-20,100,58.0,,0.58,57.99999999999999
2018-07-21,40,58.0,,0.58,23.2
2018-07-22,57,58.0,,0.58,33.059999999999995
2018-07-23,86,58.0,,0.58,49.879999999999995
2018-07-24,69,58.0,,0.58,40.019999999999996
2018-07-25,90,58.0,,0.58,52.199999999999996
2018-07-26,79,58.0,,0.58,45.82
2018-07-27,67,58.0,,0.58,38.86
2018-07-28,43,58.0,,0.58,24.939999999999998
2018-07-29,41,58.0,,0.58,23.779999999999998
2018-07-30,73,58.0,,0.58,42.339999999999996
2018-07-31,85,58.0,,0.58,49.3
2018-08-01,92,63.0,False,0.63,57.96
2018-08-02,75,63.0,,0.63,47.25
2018-08-03,93,63.0,,0.63,58.59
2018-08-04,50,63.0,,0.63,31.5
2018-08-05,44,63.0,,0.63,27.72
2018-08-06,77,63.0,,0.63,48.51
2018-08-07,78,63.0,,0.63,49.14
2018-08-08,100,63.0,,0.63,63.0
2018-08-09,85,63.0,,0.63,53.55
2018-08-10,80,63.0,,0.63,50.4
2018-08-11,52,63.0,,0.63,32.76
2018-08-12,41,63.0,,0.63,25.830000000000002
2018-08-13,74,63.0,,0.63,46.62
2018-08-14,72,63.0,,0.63,45.36
2018-08-15,70,63.0,,0.63,44.1
2018-08-16,72,63.0,,0.63,45.36
2018-08-17,73,63.0,,0.63,45.99
2018-08-18,32,63.0,,0.63,20.16
2018-08-19,56,63.0,,0.63,35.28
2018-08-20,76,63.0,,0.63,47.88
2018-08-21,74,63.0,,0.63,46.62
2018-08-22,69,63.0,,0.63,43.47
2018-08-23,80,63.0,,0.63,50.4
2018-08-24,88,63.0,,0.63,55.44
2018-08-25,51,63.0,,0.63,32.13
2018-08-26,63,63.0,,0.63,39.69
2018-08-27,81,63.0,,0.63,51.03
2018-08-28,98,63.0,,0.63,61.74
2018-08-29,79,63.0,,0.63,49.77
2018-08-30,93,63.0,,0.63,58.59
2018-08-31,72,63.0,,0.63,45.36
2018-09-01,32,81.0,False,0.81,25.92
2018-09-02,37,81.0,,0.81,29.970000000000002
2018-09-03,41,81.0,,0.81,33.21
2018-09-04,72,81.0,,0.81,58.32000000000001
2018-09-05,93,81.0,,0.81,75.33
2018-09-06,71,81.0,,0.81,57.510000000000005
2018-09-07,57,81.0,,0.81,46.17
2018-09-08,33,81.0,,0.81,26.73
2018-09-09,55,81.0,,0.81,44.550000000000004
2018-09-10,74,81.0,,0.81,59.940000000000005
2018-09-11,76,81.0,,0.81,61.56
2018-09-12,90,81.0,,0.81,72.9
2018-09-13,94,81.0,,0.81,76.14
2018-09-14,62,81.0,,0.81,50.220000000000006
2018-09-15,48,81.0,,0.81,38.88
2018-09-16,62,81.0,,0.81,50.220000000000006
2018-09-17,100,81.0,,0.81,81.0
2018-09-18,99,81.0,,0.81,80.19000000000001
2018-09-19,82,81.0,,0.81,66.42
2018-09-20,91,81.0,,0.81,73.71000000000001
2018-09-21,67,81.0,,0.81,54.27
2018-09-22,49,81.0,,0.81,39.690000000000005
2018-09-23,65,81.0,,0.81,52.650000000000006
2018-09-24,91,81.0,,0.81,73.71000000000001
2018-09-25,83,81.0,,0.81,67.23
2018-09-26,94,81.0,,0.81,76.14
2018-09-27,91,81.0,,0.81,73.71000000000001
2018-09-28,66,81.0,,0.81,53.46
2018-09-29,52,81.0,,0.81,42.120000000000005
2018-09-30,52,81.0,,0.81,42.120000000000005
2018-10-01,92,82.0,False,0.82,75.44
2018-10-02,92,82.0,,0.82,75.44
2018-10-03,78,82.0,,0.82,63.959999999999994
2018-10-04,84,82.0,,0.82,68.88
2018-10-05,63,82.0,,0.82,51.66
2018-10-06,47,82.0,,0.82,38.54
2018-10-07,56,82.0,,0.82,45.919999999999995
2018-10-08,95,82.0,,0.82,77.89999999999999
2018-10-09,91,82.0,,0.82,74.61999999999999
2018-10-10,94,82.0,,0.82,77.08
2018-10-11,94,82.0,,0.82,77.08
2018-10-12,76,82.0,,0.82,62.31999999999999
2018-10-13,49,82.0,,0.82,40.18
2018-10-14,58,82.0,,0.82,47.559999999999995
2018-10-15,100,82.0,,0.82,82.0
2018-10-16,89,82.0,,0.82,72.97999999999999
2018-10-17,83,82.0,,0.82,68.06
2018-10-18,78,82.0,,0.82,63.959999999999994
2018-10-19,69,82.0,,0.82,56.58
2018-10-20,41,82.0,,0.82,33.62
2018-10-21,44,82.0,,0.82,36.08
2018-10-22,86,82.0,,0.82,70.52
2018-10-23,77,82.0,,0.82,63.13999999999999
2018-10-24,82,82.0,,0.82,67.24
2018-10-25,92,82.0,,0.82,75.44
2018-10-26,70,82.0,,0.82,57.4
2018-10-27,40,82.0,,0.82,32.8
2018-10-28,59,82.0,,0.82,48.379999999999995
2018-10-29,86,82.0,,0.82,70.52
2018-10-30,91,82.0,,0.82,74.61999999999999
2018-10-31,84,82.0,,0.82,68.88
2018-11-01,83,69.0,False,0.69,57.269999999999996
2018-11-02,81,69.0,,0.69,55.88999999999999
2018-11-03,55,69.0,,0.69,37.949999999999996
2018-11-04,60,69.0,,0.69,41.4
2018-11-05,93,69.0,,0.69,64.17
2018-11-06,83,69.0,,0.69,57.269999999999996
2018-11-07,84,69.0,,0.69,57.959999999999994
2018-11-08,89,69.0,,0.69,61.41
2018-11-09,78,69.0,,0.69,53.81999999999999
2018-11-10,43,69.0,,0.69,29.669999999999998
2018-11-11,54,69.0,,0.69,37.26
2018-11-12,91,69.0,,0.69,62.78999999999999
2018-11-13,82,69.0,,0.69,56.58
2018-11-14,91,69.0,,0.69,62.78999999999999
2018-11-15,87,69.0,,0.69,60.029999999999994
2018-11-16,76,69.0,,0.69,52.44
2018-11-17,37,69.0,,0.69,25.529999999999998
2018-11-18,45,69.0,,0.69,31.049999999999997
2018-11-19,83,69.0,,0.69,57.269999999999996
2018-11-20,76,69.0,,0.69,52.44
2018-11-21,50,69.0,,0.69,34.5
2018-11-22,22,69.0,,0.69,15.18
2018-11-23,29,69.0,,0.69,20.009999999999998
2018-11-24,27,69.0,,0.69,18.63
2018-11-25,42,69.0,,0.69,28.979999999999997
2018-11-26,78,69.0,,0.69,53.81999999999999
2018-11-27,82,69.0,,0.69,56.58
2018-11-28,100,69.0,,0.69,69.0
2018-11-29,86,69.0,,0.69,59.339999999999996
2018-11-30,75,69.0,,0.69,51.74999999999999
2018-12-01,59,62.0,False,0.62,36.58
2018-12-02,50,62.0,,0.62,31.0
2018-12-03,100,62.0,,0.62,62.0
2018-12-04,93,62.0,,0.62,57.66
2018-12-05,92,62.0,,0.62,57.04
2018-12-06,95,62.0,,0.62,58.9
2018-12-07,73,62.0,,0.62,45.26
2018-12-08,54,62.0,,0.62,33.48
2018-12-09,49,62.0,,0.62,30.38
2018-12-10,83,62.0,,0.62,51.46
2018-12-11,78,62.0,,0.62,48.36
2018-12-12,95,62.0,,0.62,58.9
2018-12-13,81,62.0,,0.62,50.22
2018-12-14,57,62.0,,0.62,35.339999999999996
2018-12-15,50,62.0,,0.62,31.0
2018-12-16,29,62.0,,0.62,17.98
2018-12-17,72,62.0,,0.62,44.64
2018-12-18,80,62.0,,0.62,49.6
2018-12-19,56,62.0,,0.62,34.72
2018-12-20,54,62.0,,0.62,33.48
2018-12-21,63,62.0,,0.62,39.06
2018-12-22,25,62.0,,0.62,15.5
2018-12-23,35,62.0,,0.62,21.7
2018-12-24,31,62.0,,0.62,19.22
2018-12-25,23,62.0,,0.62,14.26
2018-12-26,33,62.0,,0.62,20.46
2018-12-27,56,62.0,,0.62,34.72
2018-12-28,60,62.0,,0.62,37.2
2018-12-29,35,62.0,,0.62,21.7
2018-12-30,25,62.0,,0.62,15.5
2018-12-31,46,62.0,,0.62,28.52
2019-01-01,22,79.0,False,0.79,17.380000000000003
2019-01-02,58,79.0,,0.79,45.82
2019-01-03,65,79.0,,0.79,51.35
2019-01-04,62,79.0,,0.79,48.980000000000004
2019-01-05,37,79.0,,0.79,29.23
2019-01-06,32,79.0,,0.79,25.28
2019-01-07,71,79.0,,0.79,56.09
2019-01-08,67,79.0,,0.79,52.93
2019-01-09,63,79.0,,0.79,49.77
2019-01-10,55,79.0,,0.79,43.45
2019-01-11,64,79.0,,0.79,50.56
2019-01-12,26,79.0,,0.79,20.54
2019-01-13,40,79.0,,0.79,31.6
2019-01-14,75,79.0,,0.79,59.25
2019-01-15,65,79.0,,0.79,51.35
2019-01-16,77,79.0,,0.79,60.830000000000005
2019-01-17,68,79.0,,0.79,53.72
2019-01-18,68,79.0,,0.79,53.72
2019-01-19,42,79.0,,0.79,33.18
2019-01-20,43,79.0,,0.79,33.97
2019-01-21,66,79.0,,0.79,52.14
2019-01-22,63,79.0,,0.79,49.77
2019-01-23,91,79.0,,0.79,71.89
2019-01-24,81,79.0,,0.79,63.99
2019-01-25,72,79.0,,0.79,56.88
2019-01-26,52,79.0,,0.79,41.08
2019-01-27,60,79.0,,0.79,47.400000000000006
2019-01-28,100,79.0,,0.79,79.0
2019-01-29,95,79.0,,0.79,75.05
2019-01-30,86,79.0,,0.79,67.94
2019-01-31,77,79.0,,0.79,60.830000000000005
2019-02-01,82,99.0,False,0.99,81.17999999999999
2019-02-02,51,99.0,,0.99,50.49
2019-02-03,67,99.0,,0.99,66.33
2019-02-04,85,99.0,,0.99,84.15
2019-02-05,96,99.0,,0.99,95.03999999999999
2019-02-06,95,99.0,,0.99,94.05
2019-02-07,80,99.0,,0.99,79.2
2019-02-08,78,99.0,,0.99,77.22
2019-02-09,67,99.0,,0.99,66.33
2019-02-10,59,99.0,,0.99,58.41
2019-02-11,84,99.0,,0.99,83.16
2019-02-12,100,99.0,,0.99,99.0
2019-02-13,79,99.0,,0.99,78.21
2019-02-14,77,99.0,,0.99,76.23
2019-02-15,74,99.0,,0.99,73.26
2019-02-16,55,99.0,,0.99,54.45
2019-02-17,52,99.0,,0.99,51.48
2019-02-18,82,99.0,,0.99,81.17999999999999
2019-02-19,87,99.0,,0.99,86.13
2019-02-20,87,99.0,,0.99,86.13
2019-02-21,92,99.0,,0.99,91.08
2019-02-22,73,99.0,,0.99,72.27
2019-02-23,60,99.0,,0.99,59.4
2019-02-24,70,99.0,,0.99,69.3
2019-02-25,82,99.0,,0.99,81.17999999999999
2019-02-26,86,99.0,,0.99,85.14
2019-02-27,73,99.0,,0.99,72.27
2019-02-28,83,99.0,,0.99,82.17
2019-03-01,71,88.0,False,0.88,62.48
2019-03-02,56,88.0,,0.88,49.28
2019-03-03,63,88.0,,0.88,55.44
2019-03-04,83,88.0,,0.88,73.04
2019-03-05,95,88.0,,0.88,83.6
2019-03-06,99,88.0,,0.88,87.12
2019-03-07,75,88.0,,0.88,66.0
2019-03-08,71,88.0,,0.88,62.48
2019-03-09,61,88.0,,0.88,53.68
2019-03-10,57,88.0,,0.88,50.160000000000004
2019-03-11,80,88.0,,0.88,70.4
2019-03-12,84,88.0,,0.88,73.92
2019-03-13,82,88.0,,0.88,72.16
2019-03-14,97,88.0,,0.88,85.36
2019-03-15,68,88.0,,0.88,59.84
2019-03-16,52,88.0,,0.88,45.76
2019-03-17,55,88.0,,0.88,48.4
2019-03-18,84,88.0,,0.88,73.92
2019-03-19,78,88.0,,0.88,68.64
2019-03-20,90,88.0,,0.88,79.2
2019-03-21,78,88.0,,0.88,68.64
2019-03-22,76,88.0,,0.88,66.88
2019-03-23,52,88.0,,0.88,45.76
2019-03-24,60,88.0,,0.88,52.8
2019-03-25,100,88.0,,0.88,88.0
2019-03-26,94,88.0,,0.88,82.72
2019-03-27,82,88.0,,0.88,72.16
2019-03-28,79,88.0,,0.88,69.52
2019-03-29,68,88.0,,0.88,59.84
2019-03-30,51,88.0,,0.88,44.88
2019-03-31,64,88.0,,0.88,56.32
2019-04-01,95,88.0,False,0.88,83.6
2019-04-02,85,88.0,,0.88,74.8
2019-04-03,78,88.0,,0.88,68.64
2019-04-04,90,88.0,,0.88,79.2
2019-04-05,70,88.0,,0.88,61.6
2019-04-06,45,88.0,,0.88,39.6
2019-04-07,73,88.0,,0.88,64.24
2019-04-08,94,88.0,,0.88,82.72
2019-04-09,99,88.0,,0.88,87.12
2019-04-10,75,88.0,,0.88,66.0
2019-04-11,90,88.0,,0.88,79.2
2019-04-12,84,88.0,,0.88,73.92
2019-04-13,61,88.0,,0.88,53.68
2019-04-14,62,88.0,,0.88,54.56
2019-04-15,100,88.0,,0.88,88.0
2019-04-16,79,88.0,,0.88,69.52
2019-04-17,67,88.0,,0.88,58.96
2019-04-18,57,88.0,,0.88,50.160000000000004
2019-04-19,56,88.0,,0.88,49.28
2019-04-20,39,88.0,,0.88,34.32
2019-04-21,36,88.0,,0.88,31.68
2019-04-22,81,88.0,,0.88,71.28
2019-04-23,73,88.0,,0.88,64.24
2019-04-24,77,88.0,,0.88,67.76
2019-04-25,73,88.0,,0.88,64.24
2019-04-26,61,88.0,,0.88,53.68
2019-04-27,42,88.0,,0.88,36.96
2019-04-28,42,88.0,,0.88,36.96
2019-04-29,68,88.0,,0.88,59.84
2019-04-30,82,88.0,,0.88,72.16
2019-05-01,94,63.0,False,0.63,59.22
2019-05-02,90,63.0,,0.63,56.7
2019-05-03,83,63.0,,0.63,52.29
2019-05-04,49,63.0,,0.63,30.87
2019-05-05,66,63.0,,0.63,41.58
2019-05-06,91,63.0,,0.63,57.33
2019-05-07,100,63.0,,0.63,63.0
2019-05-08,95,63.0,,0.63,59.85
2019-05-09,90,63.0,,0.63,56.7
2019-05-10,80,63.0,,0.63,50.4
2019-05-11,35,63.0,,0.63,22.05
2019-05-12,38,63.0,,0.63,23.94
2019-05-13,86,63.0,,0.63,54.18
2019-05-14,91,63.0,,0.63,57.33
2019-05-15,82,63.0,,0.63,51.660000000000004
2019-05-16,75,63.0,,0.63,47.25
2019-05-17,65,63.0,,0.63,40.95
2019-05-18,45,63.0,,0.63,28.35
2019-05-19,44,63.0,,0.63,27.72
2019-05-20,85,63.0,,0.63,53.55
2019-05-21,86,63.0,,0.63,54.18
2019-05-22,90,63.0,,0.63,56.7
2019-05-23,79,63.0,,0.63,49.77
2019-05-24,73,63.0,,0.63,45.99
2019-05-25,35,63.0,,0.63,22.05
2019-05-26,39,63.0,,0.63,24.57
2019-05-27,39,63.0,,0.63,24.57
2019-05-28,66,63.0,,0.63,41.58
2019-05-29,77,63.0,,0.63,48.51
2019-05-30,87,63.0,,0.63,54.81
2019-05-31,78,63.0,,0.63,49.14
2019-06-01,38,61.0,False,0.61,23.18
2019-06-02,37,61.0,,0.61,22.57
2019-06-03,80,61.0,,0.61,48.8
2019-06-04,86,61.0,,0.61,52.46
2019-06-05,89,61.0,,0.61,54.29
2019-06-06,72,61.0,,0.61,43.92
2019-06-07,73,61.0,,0.61,44.53
2019-06-08,31,61.0,,0.61,18.91
2019-06-09,51,61.0,,0.61,31.11
2019-06-10,85,61.0,,0.61,51.85
2019-06-11,79,61.0,,0.61,48.19
2019-06-12,71,61.0,,0.61,43.31
2019-06-13,86,61.0,,0.61,52.46
2019-06-14,69,61.0,,0.61,42.089999999999996
2019-06-15,42,61.0,,0.61,25.62
2019-06-16,41,61.0,,0.61,25.009999999999998
2019-06-17,94,61.0,,0.61,57.339999999999996
2019-06-18,94,61.0,,0.61,57.339999999999996
2019-06-19,80,61.0,,0.61,48.8
2019-06-20,80,61.0,,0.61,48.8
2019-06-21,75,61.0,,0.61,45.75
2019-06-22,41,61.0,,0.61,25.009999999999998
2019-06-23,53,61.0,,0.61,32.33
2019-06-24,72,61.0,,0.61,43.92
2019-06-25,100,61.0,,0.61,61.0
2019-06-26,74,61.0,,0.61,45.14
2019-06-27,95,61.0,,0.61,57.949999999999996
2019-06-28,76,61.0,,0.61,46.36
2019-06-29,35,61.0,,0.61,21.349999999999998
2019-06-30,43,61.0,,0.61,26.23
2019-07-01,83,59.0,False,0.59,48.97
2019-07-02,73,59.0,,0.59,43.07
2019-07-03,69,59.0,,0.59,40.71
2019-07-04,35,59.0,,0.59,20.65
2019-07-05,53,59.0,,0.59,31.27
2019-07-06,48,59.0,,0.59,28.32
2019-07-07,42,59.0,,0.59,24.779999999999998
2019-07-08,83,59.0,,0.59,48.97
2019-07-09,81,59.0,,0.59,47.79
2019-07-10,85,59.0,,0.59,50.15
2019-07-11,85,59.0,,0.59,50.15
2019-07-12,61,59.0,,0.59,35.989999999999995
2019-07-13,43,59.0,,0.59,25.369999999999997
2019-07-14,44,59.0,,0.59,25.959999999999997
2019-07-15,83,59.0,,0.59,48.97
2019-07-16,100,59.0,,0.59,59.0
2019-07-17,76,59.0,,0.59,44.839999999999996
2019-07-18,65,59.0,,0.59,38.35
2019-07-19,67,59.0,,0.59,39.53
2019-07-20,53,59.0,,0.59,31.27
2019-07-21,39,59.0,,0.59,23.009999999999998
2019-07-22,80,59.0,,0.59,47.199999999999996
2019-07-23,78,59.0,,0.59,46.019999999999996
2019-07-24,69,59.0,,0.59,40.71
2019-07-25,77,59.0,,0.59,45.43
2019-07-26,59,59.0,,0.59,34.809999999999995
2019-07-27,33,59.0,,0.59,19.47
