date,procter_unscaled,procter_monthly,isPartial,scale,procter
2017-12-03,51,30.0,,0.3,15.299999999999999
2017-12-04,80,30.0,,0.3,24.0
2017-12-05,100,30.0,,0.3,30.0
2017-12-06,68,30.0,,0.3,20.4
2017-12-07,93,30.0,,0.3,27.9
2017-12-08,70,30.0,,0.3,21.0
2017-12-09,46,30.0,,0.3,13.799999999999999
2017-12-10,52,30.0,,0.3,15.6
2017-12-11,68,30.0,,0.3,20.4
2017-12-12,97,30.0,,0.3,29.099999999999998
2017-12-13,60,30.0,,0.3,18.0
2017-12-14,56,30.0,,0.3,16.8
2017-12-15,59,30.0,,0.3,17.7
2017-12-16,37,30.0,,0.3,11.1
2017-12-17,63,30.0,,0.3,18.9
2017-12-18,57,30.0,,0.3,17.099999999999998
2017-12-19,76,30.0,,0.3,22.8
2017-12-20,64,30.0,,0.3,19.2
2017-12-21,48,30.0,,0.3,14.399999999999999
2017-12-22,70,30.0,,0.3,21.0
2017-12-23,50,30.0,,0.3,15.0
2017-12-24,51,30.0,,0.3,15.299999999999999
2017-12-25,30,30.0,,0.3,9.0
2017-12-26,36,30.0,,0.3,10.799999999999999
2017-12-27,53,30.0,,0.3,15.899999999999999
2017-12-28,48,30.0,,0.3,14.399999999999999
2017-12-29,29,30.0,,0.3,8.7
2017-12-30,37,30.0,,0.3,11.1
2017-12-31,36,30.0,,0.3,10.799999999999999
2018-01-01,49,31.0,False,0.31,15.19
2018-01-02,74,31.0,,0.31,22.94
2018-01-03,58,31.0,,0.31,17.98
2018-01-04,54,31.0,,0.31,16.74
2018-01-05,78,31.0,,0.31,24.18
2018-01-06,66,31.0,,0.31,20.46
2018-01-07,36,31.0,,0.31,11.16
2018-01-08,100,31.0,,0.31,31.0
2018-01-09,82,31.0,,0.31,25.419999999999998
2018-01-10,83,31.0,,0.31,25.73
2018-01-11,67,31.0,,0.31,20.77
2018-01-12,66,31.0,,0.31,20.46
2018-01-13,36,31.0,,0.31,11.16
2018-01-14,51,31.0,,0.31,15.81
2018-01-15,64,31.0,,0.31,19.84
2018-01-16,51,31.0,,0.31,15.81
2018-01-17,99,31.0,,0.31,30.69
2018-01-18,79,31.0,,0.31,24.49
2018-01-19,72,31.0,,0.31,22.32
2018-01-20,31,31.0,,0.31,9.61
2018-01-21,36,31.0,,0.31,11.16
2018-01-22,81,31.0,,0.31,25.11
2018-01-23,77,31.0,,0.31,23.87
2018-01-24,78,31.0,,0.31,24.18
2018-01-25,84,31.0,,0.31,26.04
2018-01-26,93,31.0,,0.31,28.83
2018-01-27,78,31.0,,0.31,24.18
2018-01-28,47,31.0,,0.31,14.57
2018-01-29,90,31.0,,0.31,27.9
2018-01-30,77,31.0,,0.31,23.87
2018-01-31,95,31.0,,0.31,29.45
2018-02-01,51,32.0,False,0.32,16.32
2018-02-02,55,32.0,,0.32,17.6
2018-02-03,47,32.0,,0.32,15.040000000000001
2018-02-04,24,32.0,,0.32,7.68
2018-02-05,63,32.0,,0.32,20.16
2018-02-06,62,32.0,,0.32,19.84
2018-02-07,100,32.0,,0.32,32.0
2018-02-08,77,32.0,,0.32,24.64
2018-02-09,42,32.0,,0.32,13.44
2018-02-10,28,32.0,,0.32,8.96
2018-02-11,35,32.0,,0.32,11.200000000000001
2018-02-12,59,32.0,,0.32,18.88
2018-02-13,42,32.0,,0.32,13.44
2018-02-14,75,32.0,,0.32,24.0
2018-02-15,83,32.0,,0.32,26.560000000000002
2018-02-16,64,32.0,,0.32,20.48
2018-02-17,21,32.0,,0.32,6.72
2018-02-18,32,32.0,,0.32,10.24
2018-02-19,43,32.0,,0.32,13.76
2018-02-20,41,32.0,,0.32,13.120000000000001
2018-02-21,66,32.0,,0.32,21.12
2018-02-22,50,32.0,,0.32,16.0
2018-02-23,36,32.0,,0.32,11.52
2018-02-24,21,32.0,,0.32,6.72
2018-02-25,32,32.0,,0.32,10.24
2018-02-26,41,32.0,,0.32,13.120000000000001
2018-02-27,59,32.0,,0.32,18.88
2018-02-28,71,32.0,,0.32,22.72
2018-03-01,64,26.0,False,0.26,16.64
2018-03-02,72,26.0,,0.26,18.72
2018-03-03,47,26.0,,0.26,12.22
2018-03-04,26,26.0,,0.26,6.76
2018-03-05,60,26.0,,0.26,15.600000000000001
2018-03-06,52,26.0,,0.26,13.52
2018-03-07,57,26.0,,0.26,14.82
2018-03-08,53,26.0,,0.26,13.780000000000001
2018-03-09,63,26.0,,0.26,16.38
2018-03-10,48,26.0,,0.26,12.48
2018-03-11,52,26.0,,0.26,13.52
2018-03-12,70,26.0,,0.26,18.2
2018-03-13,31,26.0,,0.26,8.06
2018-03-14,62,26.0,,0.26,16.12
2018-03-15,44,26.0,,0.26,11.440000000000001
2018-03-16,45,26.0,,0.26,11.700000000000001
2018-03-17,32,26.0,,0.26,8.32
2018-03-18,59,26.0,,0.26,15.34
2018-03-19,66,26.0,,0.26,17.16
2018-03-20,44,26.0,,0.26,11.440000000000001
2018-03-21,83,26.0,,0.26,21.580000000000002
2018-03-22,67,26.0,,0.26,17.42
2018-03-23,56,26.0,,0.26,14.56
2018-03-24,27,26.0,,0.26,7.0200000000000005
2018-03-25,59,26.0,,0.26,15.34
2018-03-26,100,26.0,,0.26,26.0
2018-03-27,68,26.0,,0.26,17.68
2018-03-28,65,26.0,,0.26,16.900000000000002
2018-03-29,47,26.0,,0.26,12.22
2018-03-30,30,26.0,,0.26,7.800000000000001
2018-03-31,11,26.0,,0.26,2.8600000000000003
2018-04-01,33,25.0,False,0.25,8.25
2018-04-02,78,25.0,,0.25,19.5
2018-04-03,48,25.0,,0.25,12.0
2018-04-04,71,25.0,,0.25,17.75
2018-04-05,58,25.0,,0.25,14.5
2018-04-06,73,25.0,,0.25,18.25
2018-04-07,52,25.0,,0.25,13.0
2018-04-08,31,25.0,,0.25,7.75
2018-04-09,100,25.0,,0.25,25.0
2018-04-10,86,25.0,,0.25,21.5
2018-04-11,89,25.0,,0.25,22.25
2018-04-12,72,25.0,,0.25,18.0
2018-04-13,50,25.0,,0.25,12.5
2018-04-14,37,25.0,,0.25,9.25
2018-04-15,31,25.0,,0.25,7.75
2018-04-16,76,25.0,,0.25,19.0
2018-04-17,56,25.0,,0.25,14.0
2018-04-18,44,25.0,,0.25,11.0
2018-04-19,63,25.0,,0.25,15.75
2018-04-20,72,25.0,,0.25,18.0
2018-04-21,43,25.0,,0.25,10.75
2018-04-22,38,25.0,,0.25,9.5
2018-04-23,56,25.0,,0.25,14.0
2018-04-24,99,25.0,,0.25,24.75
2018-04-25,43,25.0,,0.25,10.75
2018-04-26,58,25.0,,0.25,14.5
2018-04-27,67,25.0,,0.25,16.75
2018-04-28,22,25.0,,0.25,5.5
2018-04-29,16,25.0,,0.25,4.0
2018-04-30,91,25.0,,0.25,22.75
2018-05-01,100,26.0,False,0.26,26.0
2018-05-02,75,26.0,,0.26,19.5
2018-05-03,76,26.0,,0.26,19.76
2018-05-04,84,26.0,,0.26,21.84
2018-05-05,37,26.0,,0.26,9.620000000000001
2018-05-06,31,26.0,,0.26,8.06
2018-05-07,90,26.0,,0.26,23.400000000000002
2018-05-08,35,26.0,,0.26,9.1
2018-05-09,46,26.0,,0.26,11.96
2018-05-10,92,26.0,,0.26,23.92
2018-05-11,72,26.0,,0.26,18.72
2018-05-12,38,26.0,,0.26,9.88
2018-05-13,51,26.0,,0.26,13.26
2018-05-14,73,26.0,,0.26,18.98
2018-05-15,60,26.0,,0.26,15.600000000000001
2018-05-16,46,26.0,,0.26,11.96
2018-05-17,97,26.0,,0.26,25.220000000000002
2018-05-18,74,26.0,,0.26,19.240000000000002
2018-05-19,61,26.0,,0.26,15.860000000000001
2018-05-20,80,26.0,,0.26,20.8
2018-05-21,36,26.0,,0.26,9.36
2018-05-22,56,26.0,,0.26,14.56
2018-05-23,62,26.0,,0.26,16.12
2018-05-24,53,26.0,,0.26,13.780000000000001
2018-05-25,72,26.0,,0.26,18.72
2018-05-26,39,26.0,,0.26,10.14
2018-05-27,51,26.0,,0.26,13.26
2018-05-28,36,26.0,,0.26,9.36
2018-05-29,41,26.0,,0.26,10.66
2018-05-30,67,26.0,,0.26,17.42
2018-05-31,100,26.0,,0.26,26.0
2018-06-01,60,24.0,False,0.24,14.399999999999999
2018-06-02,29,24.0,,0.24,6.96
2018-06-03,36,24.0,,0.24,8.64
2018-06-04,62,24.0,,0.24,14.879999999999999
2018-06-05,70,24.0,,0.24,16.8
2018-06-06,73,24.0,,0.24,17.52
2018-06-07,92,24.0,,0.24,22.08
2018-06-08,49,24.0,,0.24,11.76
2018-06-09,56,24.0,,0.24,13.44
2018-06-10,53,24.0,,0.24,12.719999999999999
2018-06-11,72,24.0,,0.24,17.28
2018-06-12,89,24.0,,0.24,21.36
2018-06-13,92,24.0,,0.24,22.08
2018-06-14,83,24.0,,0.24,19.919999999999998
2018-06-15,100,24.0,,0.24,24.0
2018-06-16,54,24.0,,0.24,12.959999999999999
2018-06-17,29,24.0,,0.24,6.96
2018-06-18,63,24.0,,0.24,15.12
2018-06-19,56,24.0,,0.24,13.44
2018-06-20,55,24.0,,0.24,13.2
2018-06-21,57,24.0,,0.24,13.68
2018-06-22,84,24.0,,0.24,20.16
2018-06-23,21,24.0,,0.24,5.04
2018-06-24,50,24.0,,0.24,12.0
2018-06-25,81,24.0,,0.24,19.439999999999998
2018-06-26,82,24.0,,0.24,19.68
2018-06-27,91,24.0,,0.24,21.84
2018-06-28,73,24.0,,0.24,17.52
2018-06-29,82,24.0,,0.24,19.68
2018-06-30,21,24.0,,0.24,5.04
2018-07-01,15,25.0,False,0.25,3.75
2018-07-02,36,25.0,,0.25,9.0
2018-07-03,47,25.0,,0.25,11.75
2018-07-04,23,25.0,,0.25,5.75
2018-07-05,42,25.0,,0.25,10.5
2018-07-06,36,25.0,,0.25,9.0
2018-07-07,45,25.0,,0.25,11.25
2018-07-08,15,25.0,,0.25,3.75
2018-07-09,32,25.0,,0.25,8.0
2018-07-10,37,25.0,,0.25,9.25
2018-07-11,21,25.0,,0.25,5.25
2018-07-12,53,25.0,,0.25,13.25
2018-07-13,54,25.0,,0.25,13.5
2018-07-14,8,25.0,,0.25,2.0
2018-07-15,34,25.0,,0.25,8.5
2018-07-16,43,25.0,,0.25,10.75
2018-07-17,33,25.0,,0.25,8.25
2018-07-18,67,25.0,,0.25,16.75
2018-07-19,17,25.0,,0.25,4.25
2018-07-20,41,25.0,,0.25,10.25
2018-07-21,23,25.0,,0.25,5.75
2018-07-22,27,25.0,,0.25,6.75
2018-07-23,16,25.0,,0.25,4.0
2018-07-24,32,25.0,,0.25,8.0
2018-07-25,32,25.0,,0.25,8.0
2018-07-26,53,25.0,,0.25,13.25
2018-07-27,54,25.0,,0.25,13.5
2018-07-28,46,25.0,,0.25,11.5
2018-07-29,8,25.0,,0.25,2.0
2018-07-30,35,25.0,,0.25,8.75
2018-07-31,100,25.0,,0.25,25.0
2018-08-01,52,30.0,False,0.3,15.6
2018-08-02,65,30.0,,0.3,19.5
2018-08-03,58,30.0,,0.3,17.4
2018-08-04,31,30.0,,0.3,9.299999999999999
2018-08-05,26,30.0,,0.3,7.8
2018-08-06,66,30.0,,0.3,19.8
2018-08-07,65,30.0,,0.3,19.5
2018-08-08,74,30.0,,0.3,22.2
2018-08-09,62,30.0,,0.3,18.599999999999998
2018-08-10,86,30.0,,0.3,25.8
2018-08-11,51,30.0,,0.3,15.299999999999999
2018-08-12,56,30.0,,0.3,16.8
2018-08-13,53,30.0,,0.3,15.899999999999999
2018-08-14,61,30.0,,0.3,18.3
2018-08-15,84,30.0,,0.3,25.2
2018-08-16,45,30.0,,0.3,13.5
2018-08-17,57,30.0,,0.3,17.099999999999998
2018-08-18,47,30.0,,0.3,14.1
2018-08-19,52,30.0,,0.3,15.6
2018-08-20,80,30.0,,0.3,24.0
2018-08-21,78,30.0,,0.3,23.4
2018-08-22,62,30.0,,0.3,18.599999999999998
2018-08-23,45,30.0,,0.3,13.5
2018-08-24,59,30.0,,0.3,17.7
2018-08-25,21,30.0,,0.3,6.3
2018-08-26,46,30.0,,0.3,13.799999999999999
2018-08-27,100,30.0,,0.3,30.0
2018-08-28,69,30.0,,0.3,20.7
2018-08-29,69,30.0,,0.3,20.7
2018-08-30,57,30.0,,0.3,17.099999999999998
2018-08-31,31,30.0,,0.3,9.299999999999999
2018-09-01,37,32.0,False,0.32,11.84
2018-09-02,55,32.0,,0.32,17.6
2018-09-03,57,32.0,,0.32,18.240000000000002
2018-09-04,70,32.0,,0.32,22.400000000000002
2018-09-05,93,32.0,,0.32,29.76
2018-09-06,72,32.0,,0.32,23.04
2018-09-07,70,32.0,,0.32,22.400000000000002
2018-09-08,37,32.0,,0.32,11.84
2018-09-09,56,32.0,,0.32,17.92
2018-09-10,73,32.0,,0.32,23.36
2018-09-11,64,32.0,,0.32,20.48
2018-09-12,90,32.0,,0.32,28.8
2018-09-13,96,32.0,,0.32,30.72
2018-09-14,66,32.0,,0.32,21.12
2018-09-15,54,32.0,,0.32,17.28
2018-09-16,44,32.0,,0.32,14.08
2018-09-17,91,32.0,,0.32,29.12
2018-09-18,90,32.0,,0.32,28.8
2018-09-19,81,32.0,,0.32,25.92
2018-09-20,100,32.0,,0.32,32.0
2018-09-21,62,32.0,,0.32,19.84
2018-09-22,49,32.0,,0.32,15.68
2018-09-23,72,32.0,,0.32,23.04
2018-09-24,88,32.0,,0.32,28.16
2018-09-25,80,32.0,,0.32,25.6
2018-09-26,88,32.0,,0.32,28.16
2018-09-27,88,32.0,,0.32,28.16
2018-09-28,78,32.0,,0.32,24.96
2018-09-29,50,32.0,,0.32,16.0
2018-09-30,48,32.0,,0.32,15.36
2018-10-01,94,34.0,False,0.34,31.96
2018-10-02,52,34.0,,0.34,17.68
2018-10-03,86,34.0,,0.34,29.240000000000002
2018-10-04,72,34.0,,0.34,24.48
2018-10-05,71,34.0,,0.34,24.14
2018-10-06,60,34.0,,0.34,20.400000000000002
2018-10-07,31,34.0,,0.34,10.540000000000001
2018-10-08,84,34.0,,0.34,28.560000000000002
2018-10-09,68,34.0,,0.34,23.12
2018-10-10,46,34.0,,0.34,15.64
2018-10-11,84,34.0,,0.34,28.560000000000002
2018-10-12,68,34.0,,0.34,23.12
2018-10-13,61,34.0,,0.34,20.740000000000002
2018-10-14,23,34.0,,0.34,7.82
2018-10-15,49,34.0,,0.34,16.66
2018-10-16,57,34.0,,0.34,19.380000000000003
2018-10-17,61,34.0,,0.34,20.740000000000002
2018-10-18,59,34.0,,0.34,20.060000000000002
2018-10-19,97,34.0,,0.34,32.980000000000004
2018-10-20,32,34.0,,0.34,10.88
2018-10-21,32,34.0,,0.34,10.88
2018-10-22,100,34.0,,0.34,34.0
2018-10-23,48,34.0,,0.34,16.32
2018-10-24,89,34.0,,0.34,30.26
2018-10-25,86,34.0,,0.34,29.240000000000002
2018-10-26,68,34.0,,0.34,23.12
2018-10-27,92,34.0,,0.34,31.28
2018-10-28,37,34.0,,0.34,12.58
2018-10-29,45,34.0,,0.34,15.3
2018-10-30,79,34.0,,0.34,26.860000000000003
2018-10-31,71,34.0,,0.34,24.14
2018-11-01,64,32.0,False,0.32,20.48
2018-11-02,70,32.0,,0.32,22.400000000000002
2018-11-03,37,32.0,,0.32,11.84
2018-11-04,11,32.0,,0.32,3.52
2018-11-05,68,32.0,,0.32,21.76
2018-11-06,56,32.0,,0.32,17.92
2018-11-07,65,32.0,,0.32,20.8
2018-11-08,63,32.0,,0.32,20.16
2018-11-09,55,32.0,,0.32,17.6
2018-11-10,44,32.0,,0.32,14.08
2018-11-11,20,32.0,,0.32,6.4
2018-11-12,55,32.0,,0.32,17.6
2018-11-13,60,32.0,,0.32,19.2
2018-11-14,59,32.0,,0.32,18.88
2018-11-15,78,32.0,,0.32,24.96
2018-11-16,66,32.0,,0.32,21.12
2018-11-17,49,32.0,,0.32,15.68
2018-11-18,48,32.0,,0.32,15.36
2018-11-19,100,32.0,,0.32,32.0
2018-11-20,56,32.0,,0.32,17.92
2018-11-21,45,32.0,,0.32,14.4
2018-11-22,20,32.0,,0.32,6.4
2018-11-23,27,32.0,,0.32,8.64
2018-11-24,27,32.0,,0.32,8.64
2018-11-25,39,32.0,,0.32,12.48
2018-11-26,69,32.0,,0.32,22.080000000000002
2018-11-27,87,32.0,,0.32,27.84
2018-11-28,47,32.0,,0.32,15.040000000000001
2018-11-29,89,32.0,,0.32,28.48
2018-11-30,66,32.0,,0.32,21.12
2018-12-01,61,27.0,False,0.27,16.470000000000002
2018-12-02,41,27.0,,0.27,11.07
2018-12-03,85,27.0,,0.27,22.950000000000003
2018-12-04,89,27.0,,0.27,24.03
2018-12-05,56,27.0,,0.27,15.120000000000001
2018-12-06,100,27.0,,0.27,27.0
2018-12-07,72,27.0,,0.27,19.44
2018-12-08,43,27.0,,0.27,11.610000000000001
2018-12-09,53,27.0,,0.27,14.31
2018-12-10,67,27.0,,0.27,18.09
2018-12-11,50,27.0,,0.27,13.5
2018-12-12,84,27.0,,0.27,22.68
2018-12-13,79,27.0,,0.27,21.330000000000002
2018-12-14,75,27.0,,0.27,20.25
2018-12-15,65,27.0,,0.27,17.55
2018-12-16,35,27.0,,0.27,9.450000000000001
2018-12-17,80,27.0,,0.27,21.6
2018-12-18,74,27.0,,0.27,19.98
2018-12-19,57,27.0,,0.27,15.39
2018-12-20,63,27.0,,0.27,17.01
2018-12-21,81,27.0,,0.27,21.87
2018-12-22,36,27.0,,0.27,9.72
2018-12-23,27,27.0,,0.27,7.290000000000001
2018-12-24,39,27.0,,0.27,10.530000000000001
2018-12-25,34,27.0,,0.27,9.18
2018-12-26,71,27.0,,0.27,19.17
2018-12-27,61,27.0,,0.27,16.470000000000002
2018-12-28,82,27.0,,0.27,22.14
2018-12-29,52,27.0,,0.27,14.040000000000001
2018-12-30,57,27.0,,0.27,15.39
2018-12-31,78,27.0,,0.27,21.060000000000002
2019-01-01,13,44.0,False,0.44,5.72
2019-01-02,28,44.0,,0.44,12.32
2019-01-03,24,44.0,,0.44,10.56
2019-01-04,18,44.0,,0.44,7.92
2019-01-05,30,44.0,,0.44,13.2
2019-01-06,14,44.0,,0.44,6.16
2019-01-07,24,44.0,,0.44,10.56
2019-01-08,24,44.0,,0.44,10.56
2019-01-09,25,44.0,,0.44,11.0
2019-01-10,24,44.0,,0.44,10.56
2019-01-11,30,44.0,,0.44,13.2
2019-01-12,16,44.0,,0.44,7.04
2019-01-13,16,44.0,,0.44,7.04
2019-01-14,48,44.0,,0.44,21.12
2019-01-15,100,44.0,,0.44,44.0
2019-01-16,97,44.0,,0.44,42.68
2019-01-17,66,44.0,,0.44,29.04
2019-01-18,34,44.0,,0.44,14.96
2019-01-19,38,44.0,,0.44,16.72
2019-01-20,27,44.0,,0.44,11.88
2019-01-21,38,44.0,,0.44,16.72
2019-01-22,43,44.0,,0.44,18.92
2019-01-23,62,44.0,,0.44,27.28
2019-01-24,57,44.0,,0.44,25.080000000000002
2019-01-25,36,44.0,,0.44,15.84
2019-01-26,35,44.0,,0.44,15.4
2019-01-27,18,44.0,,0.44,7.92
2019-01-28,30,44.0,,0.44,13.2
2019-01-29,30,44.0,,0.44,13.2
2019-01-30,35,44.0,,0.44,15.4
2019-01-31,34,44.0,,0.44,14.96
2019-02-01,41,34.0,False,0.34,13.940000000000001
2019-02-02,58,34.0,,0.34,19.720000000000002
2019-02-03,24,34.0,,0.34,8.16
2019-02-04,91,34.0,,0.34,30.94
2019-02-05,85,34.0,,0.34,28.900000000000002
2019-02-06,68,34.0,,0.34,23.12
2019-02-07,64,34.0,,0.34,21.76
2019-02-08,53,34.0,,0.34,18.02
2019-02-09,43,34.0,,0.34,14.620000000000001
2019-02-10,43,34.0,,0.34,14.620000000000001
2019-02-11,74,34.0,,0.34,25.16
2019-02-12,76,34.0,,0.34,25.840000000000003
2019-02-13,69,34.0,,0.34,23.46
2019-02-14,85,34.0,,0.34,28.900000000000002
2019-02-15,99,34.0,,0.34,33.660000000000004
2019-02-16,34,34.0,,0.34,11.56
2019-02-17,63,34.0,,0.34,21.42
2019-02-18,55,34.0,,0.34,18.700000000000003
2019-02-19,85,34.0,,0.34,28.900000000000002
2019-02-20,85,34.0,,0.34,28.900000000000002
2019-02-21,85,34.0,,0.34,28.900000000000002
2019-02-22,83,34.0,,0.34,28.220000000000002
2019-02-23,47,34.0,,0.34,15.98
2019-02-24,29,34.0,,0.34,9.860000000000001
2019-02-25,91,34.0,,0.34,30.94
2019-02-26,100,34.0,,0.34,34.0
2019-02-27,74,34.0,,0.34,25.16
2019-02-28,72,34.0,,0.34,24.48
2019-03-01,81,33.0,False,0.33,26.73
2019-03-02,72,33.0,,0.33,23.76
2019-03-03,66,33.0,,0.33,21.78
2019-03-04,83,33.0,,0.33,27.39
2019-03-05,87,33.0,,0.33,28.71
2019-03-06,74,33.0,,0.33,24.42
2019-03-07,98,33.0,,0.33,32.34
2019-03-08,57,33.0,,0.33,18.810000000000002
2019-03-09,40,33.0,,0.33,13.200000000000001
2019-03-10,48,33.0,,0.33,15.84
2019-03-11,95,33.0,,0.33,31.35
2019-03-12,72,33.0,,0.33,23.76
2019-03-13,81,33.0,,0.33,26.73
2019-03-14,87,33.0,,0.33,28.71
2019-03-15,76,33.0,,0.33,25.080000000000002
2019-03-16,59,33.0,,0.33,19.470000000000002
2019-03-17,57,33.0,,0.33,18.810000000000002
2019-03-18,71,33.0,,0.33,23.43
2019-03-19,100,33.0,,0.33,33.0
2019-03-20,98,33.0,,0.33,32.34
2019-03-21,89,33.0,,0.33,29.37
2019-03-22,78,33.0,,0.33,25.740000000000002
2019-03-23,63,33.0,,0.33,20.790000000000003
2019-03-24,67,33.0,,0.33,22.11
2019-03-25,52,33.0,,0.33,17.16
2019-03-26,82,33.0,,0.33,27.060000000000002
2019-03-27,78,33.0,,0.33,25.740000000000002
2019-03-28,76,33.0,,0.33,25.080000000000002
2019-03-29,78,33.0,,0.33,25.740000000000002
2019-03-30,78,33.0,,0.33,25.740000000000002
2019-03-31,62,33.0,,0.33,20.46
2019-04-01,50,34.0,False,0.34,17.0
2019-04-02,47,34.0,,0.34,15.98
2019-04-03,40,34.0,,0.34,13.600000000000001
2019-04-04,51,34.0,,0.34,17.34
2019-04-05,59,34.0,,0.34,20.060000000000002
2019-04-06,37,34.0,,0.34,12.58
2019-04-07,29,34.0,,0.34,9.860000000000001
2019-04-08,45,34.0,,0.34,15.3
2019-04-09,54,34.0,,0.34,18.360000000000003
2019-04-10,60,34.0,,0.34,20.400000000000002
2019-04-11,48,34.0,,0.34,16.32
2019-04-12,62,34.0,,0.34,21.080000000000002
2019-04-13,45,34.0,,0.34,15.3
2019-04-14,58,34.0,,0.34,19.720000000000002
2019-04-15,30,34.0,,0.34,10.200000000000001
2019-04-16,73,34.0,,0.34,24.82
2019-04-17,65,34.0,,0.34,22.1
2019-04-18,47,34.0,,0.34,15.98
2019-04-19,29,34.0,,0.34,9.860000000000001
2019-04-20,11,34.0,,0.34,3.74
2019-04-21,36,34.0,,0.34,12.24
2019-04-22,51,34.0,,0.34,17.34
2019-04-23,100,34.0,,0.34,34.0
2019-04-24,58,34.0,,0.34,19.720000000000002
2019-04-25,73,34.0,,0.34,24.82
2019-04-26,67,34.0,,0.34,22.78
2019-04-27,29,34.0,,0.34,9.860000000000001
2019-04-28,44,34.0,,0.34,14.96
2019-04-29,48,34.0,,0.34,16.32
2019-04-30,50,34.0,,0.34,17.0
2019-05-01,76,25.0,False,0.25,19.0
2019-05-02,70,25.0,,0.25,17.5
2019-05-03,98,25.0,,0.25,24.5
2019-05-04,36,25.0,,0.25,9.0
2019-05-05,41,25.0,,0.25,10.25
2019-05-06,59,25.0,,0.25,14.75
2019-05-07,38,25.0,,0.25,9.5
2019-05-08,72,25.0,,0.25,18.0
2019-05-09,92,25.0,,0.25,23.0
2019-05-10,66,25.0,,0.25,16.5
2019-05-11,69,25.0,,0.25,17.25
2019-05-12,42,25.0,,0.25,10.5
2019-05-13,74,25.0,,0.25,18.5
2019-05-14,100,25.0,,0.25,25.0
2019-05-15,44,25.0,,0.25,11.0
2019-05-16,39,25.0,,0.25,9.75
2019-05-17,58,25.0,,0.25,14.5
2019-05-18,16,25.0,,0.25,4.0
2019-05-19,58,25.0,,0.25,14.5
2019-05-20,73,25.0,,0.25,18.25
2019-05-21,73,25.0,,0.25,18.25
2019-05-22,75,25.0,,0.25,18.75
2019-05-23,53,25.0,,0.25,13.25
2019-05-24,72,25.0,,0.25,18.0
2019-05-25,60,25.0,,0.25,15.0
2019-05-26,39,25.0,,0.25,9.75
2019-05-27,61,25.0,,0.25,15.25
2019-05-28,65,25.0,,0.25,16.25
2019-05-29,55,25.0,,0.25,13.75
2019-05-30,56,25.0,,0.25,14.0
2019-05-31,49,25.0,,0.25,12.25
2019-06-01,56,29.0,False,0.29,16.24
2019-06-02,28,29.0,,0.29,8.12
2019-06-03,75,29.0,,0.29,21.75
2019-06-04,61,29.0,,0.29,17.689999999999998
2019-06-05,93,29.0,,0.29,26.97
2019-06-06,52,29.0,,0.29,15.079999999999998
2019-06-07,72,29.0,,0.29,20.88
2019-06-08,67,29.0,,0.29,19.43
2019-06-09,56,29.0,,0.29,16.24
2019-06-10,76,29.0,,0.29,22.04
2019-06-11,82,29.0,,0.29,23.779999999999998
2019-06-12,94,29.0,,0.29,27.259999999999998
2019-06-13,86,29.0,,0.29,24.939999999999998
2019-06-14,100,29.0,,0.29,28.999999999999996
2019-06-15,69,29.0,,0.29,20.009999999999998
2019-06-16,41,29.0,,0.29,11.889999999999999
2019-06-17,73,29.0,,0.29,21.169999999999998
2019-06-18,89,29.0,,0.29,25.81
2019-06-19,66,29.0,,0.29,19.139999999999997
2019-06-20,80,29.0,,0.29,23.2
2019-06-21,69,29.0,,0.29,20.009999999999998
2019-06-22,36,29.0,,0.29,10.44
2019-06-23,30,29.0,,0.29,8.7
2019-06-24,81,29.0,,0.29,23.49
2019-06-25,50,29.0,,0.29,14.499999999999998
2019-06-26,90,29.0,,0.29,26.099999999999998
2019-06-27,70,29.0,,0.29,20.299999999999997
2019-06-28,85,29.0,,0.29,24.65
2019-06-29,54,29.0,,0.29,15.659999999999998
2019-06-30,57,29.0,,0.29,16.529999999999998
2019-07-01,56,35.0,False,0.35,19.599999999999998
2019-07-02,55,35.0,,0.35,19.25
2019-07-03,56,35.0,,0.35,19.599999999999998
2019-07-04,19,35.0,,0.35,6.6499999999999995
2019-07-05,37,35.0,,0.35,12.95
2019-07-06,48,35.0,,0.35,16.799999999999997
2019-07-07,37,35.0,,0.35,12.95
2019-07-08,58,35.0,,0.35,20.299999999999997
2019-07-09,76,35.0,,0.35,26.599999999999998
2019-07-10,56,35.0,,0.35,19.599999999999998
2019-07-11,48,35.0,,0.35,16.799999999999997
2019-07-12,67,35.0,,0.35,23.45
2019-07-13,65,35.0,,0.35,22.75
2019-07-14,65,35.0,,0.35,22.75
2019-07-15,100,35.0,,0.35,35.0
2019-07-16,57,35.0,,0.35,19.95
2019-07-17,55,35.0,,0.35,19.25
2019-07-18,56,35.0,,0.35,19.599999999999998
2019-07-19,78,35.0,,0.35,27.299999999999997
2019-07-20,23,35.0,,0.35,8.049999999999999
2019-07-21,45,35.0,,0.35,15.749999999999998
2019-07-22,72,35.0,,0.35,25.2
2019-07-23,62,35.0,,0.35,21.7
2019-07-24,61,35.0,,0.35,21.349999999999998
2019-07-25,51,35.0,,0.35,17.849999999999998
2019-07-26,56,35.0,,0.35,19.599999999999998
2019-07-27,55,35.0,,0.35,19.25
2019-07-28,35,35.0,,0.35,12.25
2019-07-29,46,35.0,,0.35,16.099999999999998
2019-07-30,71,35.0,,0.35,24.849999999999998
2019-07-31,76,35.0,,0.35,26.599999999999998
