date,most profitable_unscaled,most profitable_monthly,isPartial,scale,most profitable
2006-09-13,0,29.0,,0.29,0.0
2006-09-14,0,29.0,,0.29,0.0
2006-09-15,0,29.0,,0.29,0.0
2006-09-16,0,29.0,,0.29,0.0
2006-09-17,72,29.0,,0.29,20.88
2006-09-18,47,29.0,,0.29,13.629999999999999
2006-09-19,46,29.0,,0.29,13.34
2006-09-20,93,29.0,,0.29,26.97
2006-09-21,47,29.0,,0.29,13.629999999999999
2006-09-22,100,29.0,,0.29,28.999999999999996
2006-09-23,0,29.0,,0.29,0.0
2006-09-24,0,29.0,,0.29,0.0
2006-09-25,46,29.0,,0.29,13.34
2006-09-26,46,29.0,,0.29,13.34
2006-09-27,0,29.0,,0.29,0.0
2006-09-28,0,29.0,,0.29,0.0
2006-09-29,50,29.0,,0.29,14.499999999999998
2006-09-30,0,29.0,,0.29,0.0
2006-10-01,0,28.0,False,0.28,0.0
2006-10-02,21,28.0,,0.28,5.880000000000001
2006-10-03,0,28.0,,0.28,0.0
2006-10-04,21,28.0,,0.28,5.880000000000001
2006-10-05,21,28.0,,0.28,5.880000000000001
2006-10-06,0,28.0,,0.28,0.0
2006-10-07,100,28.0,,0.28,28.000000000000004
2006-10-08,34,28.0,,0.28,9.520000000000001
2006-10-09,0,28.0,,0.28,0.0
2006-10-10,41,28.0,,0.28,11.48
2006-10-11,0,28.0,,0.28,0.0
2006-10-12,21,28.0,,0.28,5.880000000000001
2006-10-13,0,28.0,,0.28,0.0
2006-10-14,49,28.0,,0.28,13.72
2006-10-15,64,28.0,,0.28,17.92
2006-10-16,81,28.0,,0.28,22.680000000000003
2006-10-17,29,28.0,,0.28,8.120000000000001
2006-10-18,0,28.0,,0.28,0.0
2006-10-19,21,28.0,,0.28,5.880000000000001
2006-10-20,0,28.0,,0.28,0.0
2006-10-21,0,28.0,,0.28,0.0
2006-10-22,31,28.0,,0.28,8.680000000000001
2006-10-23,0,28.0,,0.28,0.0
2006-10-24,20,28.0,,0.28,5.6000000000000005
2006-10-25,20,28.0,,0.28,5.6000000000000005
2006-10-26,20,28.0,,0.28,5.6000000000000005
2006-10-27,0,28.0,,0.28,0.0
2006-10-28,32,28.0,,0.28,8.96
2006-10-29,32,28.0,,0.28,8.96
2006-10-30,0,28.0,,0.28,0.0
2006-10-31,20,28.0,,0.28,5.6000000000000005
2006-11-01,35,36.0,False,0.36,12.6
2006-11-02,0,36.0,,0.36,0.0
2006-11-03,35,36.0,,0.36,12.6
2006-11-04,50,36.0,,0.36,18.0
2006-11-05,0,36.0,,0.36,0.0
2006-11-06,65,36.0,,0.36,23.4
2006-11-07,0,36.0,,0.36,0.0
2006-11-08,47,36.0,,0.36,16.919999999999998
2006-11-09,0,36.0,,0.36,0.0
2006-11-10,0,36.0,,0.36,0.0
2006-11-11,0,36.0,,0.36,0.0
2006-11-12,0,36.0,,0.36,0.0
2006-11-13,0,36.0,,0.36,0.0
2006-11-14,32,36.0,,0.36,11.52
2006-11-15,48,36.0,,0.36,17.28
2006-11-16,32,36.0,,0.36,11.52
2006-11-17,0,36.0,,0.36,0.0
2006-11-18,0,36.0,,0.36,0.0
2006-11-19,0,36.0,,0.36,0.0
2006-11-20,0,36.0,,0.36,0.0
2006-11-21,0,36.0,,0.36,0.0
2006-11-22,36,36.0,,0.36,12.959999999999999
2006-11-23,0,36.0,,0.36,0.0
2006-11-24,50,36.0,,0.36,18.0
2006-11-25,0,36.0,,0.36,0.0
2006-11-26,100,36.0,,0.36,36.0
2006-11-27,63,36.0,,0.36,22.68
2006-11-28,46,36.0,,0.36,16.56
2006-11-29,62,36.0,,0.36,22.32
2006-11-30,0,36.0,,0.36,0.0
2006-12-01,54,27.0,False,0.27,14.580000000000002
2006-12-02,0,27.0,,0.27,0.0
2006-12-03,79,27.0,,0.27,21.330000000000002
2006-12-04,0,27.0,,0.27,0.0
2006-12-05,0,27.0,,0.27,0.0
2006-12-06,0,27.0,,0.27,0.0
2006-12-07,0,27.0,,0.27,0.0
2006-12-08,54,27.0,,0.27,14.580000000000002
2006-12-09,77,27.0,,0.27,20.790000000000003
2006-12-10,0,27.0,,0.27,0.0
2006-12-11,51,27.0,,0.27,13.770000000000001
2006-12-12,50,27.0,,0.27,13.5
2006-12-13,0,27.0,,0.27,0.0
2006-12-14,53,27.0,,0.27,14.31
2006-12-15,0,27.0,,0.27,0.0
2006-12-16,0,27.0,,0.27,0.0
2006-12-17,0,27.0,,0.27,0.0
2006-12-18,0,27.0,,0.27,0.0
2006-12-19,0,27.0,,0.27,0.0
2006-12-20,56,27.0,,0.27,15.120000000000001
2006-12-21,59,27.0,,0.27,15.930000000000001
2006-12-22,0,27.0,,0.27,0.0
2006-12-23,0,27.0,,0.27,0.0
2006-12-24,100,27.0,,0.27,27.0
2006-12-25,0,27.0,,0.27,0.0
2006-12-26,74,27.0,,0.27,19.98
2006-12-27,62,27.0,,0.27,16.740000000000002
2006-12-28,0,27.0,,0.27,0.0
2006-12-29,66,27.0,,0.27,17.82
2006-12-30,0,27.0,,0.27,0.0
2006-12-31,0,27.0,,0.27,0.0
2007-01-01,0,27.0,False,0.27,0.0
2007-01-02,0,27.0,,0.27,0.0
2007-01-03,36,27.0,,0.27,9.72
2007-01-04,35,27.0,,0.27,9.450000000000001
2007-01-05,36,27.0,,0.27,9.72
2007-01-06,0,27.0,,0.27,0.0
2007-01-07,52,27.0,,0.27,14.040000000000001
2007-01-08,69,27.0,,0.27,18.630000000000003
2007-01-09,34,27.0,,0.27,9.18
2007-01-10,0,27.0,,0.27,0.0
2007-01-11,34,27.0,,0.27,9.18
2007-01-12,36,27.0,,0.27,9.72
2007-01-13,50,27.0,,0.27,13.5
2007-01-14,0,27.0,,0.27,0.0
2007-01-15,37,27.0,,0.27,9.99
2007-01-16,34,27.0,,0.27,9.18
2007-01-17,0,27.0,,0.27,0.0
2007-01-18,34,27.0,,0.27,9.18
2007-01-19,0,27.0,,0.27,0.0
2007-01-20,0,27.0,,0.27,0.0
2007-01-21,0,27.0,,0.27,0.0
2007-01-22,0,27.0,,0.27,0.0
2007-01-23,0,27.0,,0.27,0.0
2007-01-24,33,27.0,,0.27,8.91
2007-01-25,100,27.0,,0.27,27.0
2007-01-26,35,27.0,,0.27,9.450000000000001
2007-01-27,49,27.0,,0.27,13.23
2007-01-28,73,27.0,,0.27,19.71
2007-01-29,0,27.0,,0.27,0.0
2007-01-30,32,27.0,,0.27,8.64
2007-01-31,33,27.0,,0.27,8.91
2007-02-01,100,37.0,False,0.37,37.0
2007-02-02,52,37.0,,0.37,19.24
2007-02-03,0,37.0,,0.37,0.0
2007-02-04,0,37.0,,0.37,0.0
2007-02-05,51,37.0,,0.37,18.87
2007-02-06,49,37.0,,0.37,18.13
2007-02-07,50,37.0,,0.37,18.5
2007-02-08,49,37.0,,0.37,18.13
2007-02-09,52,37.0,,0.37,19.24
2007-02-10,73,37.0,,0.37,27.009999999999998
2007-02-11,74,37.0,,0.37,27.38
2007-02-12,49,37.0,,0.37,18.13
2007-02-13,71,37.0,,0.37,26.27
2007-02-14,50,37.0,,0.37,18.5
2007-02-15,77,37.0,,0.37,28.49
2007-02-16,52,37.0,,0.37,19.24
2007-02-17,0,37.0,,0.37,0.0
2007-02-18,0,37.0,,0.37,0.0
2007-02-19,55,37.0,,0.37,20.35
2007-02-20,50,37.0,,0.37,18.5
2007-02-21,99,37.0,,0.37,36.63
2007-02-22,0,37.0,,0.37,0.0
2007-02-23,53,37.0,,0.37,19.61
2007-02-24,0,37.0,,0.37,0.0
2007-02-25,73,37.0,,0.37,27.009999999999998
2007-02-26,49,37.0,,0.37,18.13
2007-02-27,0,37.0,,0.37,0.0
2007-02-28,48,37.0,,0.37,17.759999999999998
2007-03-01,64,32.0,False,0.32,20.48
2007-03-02,34,32.0,,0.32,10.88
2007-03-03,48,32.0,,0.32,15.36
2007-03-04,97,32.0,,0.32,31.04
2007-03-05,0,32.0,,0.32,0.0
2007-03-06,47,32.0,,0.32,15.040000000000001
2007-03-07,63,32.0,,0.32,20.16
2007-03-08,0,32.0,,0.32,0.0
2007-03-09,68,32.0,,0.32,21.76
2007-03-10,0,32.0,,0.32,0.0
2007-03-11,49,32.0,,0.32,15.68
2007-03-12,0,32.0,,0.32,0.0
2007-03-13,49,32.0,,0.32,15.68
2007-03-14,33,32.0,,0.32,10.56
2007-03-15,0,32.0,,0.32,0.0
2007-03-16,35,32.0,,0.32,11.200000000000001
2007-03-17,49,32.0,,0.32,15.68
2007-03-18,100,32.0,,0.32,32.0
2007-03-19,32,32.0,,0.32,10.24
2007-03-20,0,32.0,,0.32,0.0
2007-03-21,32,32.0,,0.32,10.24
2007-03-22,0,32.0,,0.32,0.0
2007-03-23,35,32.0,,0.32,11.200000000000001
2007-03-24,0,32.0,,0.32,0.0
2007-03-25,0,32.0,,0.32,0.0
2007-03-26,0,32.0,,0.32,0.0
2007-03-27,0,32.0,,0.32,0.0
2007-03-28,64,32.0,,0.32,20.48
2007-03-29,66,32.0,,0.32,21.12
2007-03-30,0,32.0,,0.32,0.0
2007-03-31,0,32.0,,0.32,0.0
2007-04-01,0,32.0,False,0.32,0.0
2007-04-02,33,32.0,,0.32,10.56
2007-04-03,32,32.0,,0.32,10.24
2007-04-04,32,32.0,,0.32,10.24
2007-04-05,0,32.0,,0.32,0.0
2007-04-06,0,32.0,,0.32,0.0
2007-04-07,0,32.0,,0.32,0.0
2007-04-08,0,32.0,,0.32,0.0
2007-04-09,0,32.0,,0.32,0.0
2007-04-10,63,32.0,,0.32,20.16
2007-04-11,94,32.0,,0.32,30.080000000000002
2007-04-12,0,32.0,,0.32,0.0
2007-04-13,0,32.0,,0.32,0.0
2007-04-14,0,32.0,,0.32,0.0
2007-04-15,0,32.0,,0.32,0.0
2007-04-16,31,32.0,,0.32,9.92
2007-04-17,91,32.0,,0.32,29.12
2007-04-18,0,32.0,,0.32,0.0
2007-04-19,0,32.0,,0.32,0.0
2007-04-20,34,32.0,,0.32,10.88
2007-04-21,52,32.0,,0.32,16.64
2007-04-22,0,32.0,,0.32,0.0
2007-04-23,31,32.0,,0.32,9.92
2007-04-24,0,32.0,,0.32,0.0
2007-04-25,0,32.0,,0.32,0.0
2007-04-26,31,32.0,,0.32,9.92
2007-04-27,33,32.0,,0.32,10.56
2007-04-28,0,32.0,,0.32,0.0
2007-04-29,100,32.0,,0.32,32.0
2007-04-30,62,32.0,,0.32,19.84
2007-05-01,0,27.0,False,0.27,0.0
2007-05-02,0,27.0,,0.27,0.0
2007-05-03,31,27.0,,0.27,8.370000000000001
2007-05-04,0,27.0,,0.27,0.0
2007-05-05,48,27.0,,0.27,12.96
2007-05-06,47,27.0,,0.27,12.690000000000001
2007-05-07,59,27.0,,0.27,15.930000000000001
2007-05-08,58,27.0,,0.27,15.66
2007-05-09,30,27.0,,0.27,8.100000000000001
2007-05-10,0,27.0,,0.27,0.0
2007-05-11,0,27.0,,0.27,0.0
2007-05-12,49,27.0,,0.27,13.23
2007-05-13,51,27.0,,0.27,13.770000000000001
2007-05-14,0,27.0,,0.27,0.0
2007-05-15,29,27.0,,0.27,7.83
2007-05-16,29,27.0,,0.27,7.83
2007-05-17,60,27.0,,0.27,16.200000000000003
2007-05-18,0,27.0,,0.27,0.0
2007-05-19,0,27.0,,0.27,0.0
2007-05-20,0,27.0,,0.27,0.0
2007-05-21,30,27.0,,0.27,8.100000000000001
2007-05-22,29,27.0,,0.27,7.83
2007-05-23,0,27.0,,0.27,0.0
2007-05-24,30,27.0,,0.27,8.100000000000001
2007-05-25,33,27.0,,0.27,8.91
2007-05-26,100,27.0,,0.27,27.0
2007-05-27,0,27.0,,0.27,0.0
2007-05-28,0,27.0,,0.27,0.0
2007-05-29,44,27.0,,0.27,11.88
2007-05-30,0,27.0,,0.27,0.0
2007-05-31,0,27.0,,0.27,0.0
2007-06-01,35,29.0,False,0.29,10.149999999999999
2007-06-02,100,29.0,,0.29,28.999999999999996
2007-06-03,0,29.0,,0.29,0.0
2007-06-04,47,29.0,,0.29,13.629999999999999
2007-06-05,47,29.0,,0.29,13.629999999999999
2007-06-06,32,29.0,,0.29,9.28
2007-06-07,0,29.0,,0.29,0.0
2007-06-08,36,29.0,,0.29,10.44
2007-06-09,52,29.0,,0.29,15.079999999999998
2007-06-10,52,29.0,,0.29,15.079999999999998
2007-06-11,49,29.0,,0.29,14.209999999999999
2007-06-12,32,29.0,,0.29,9.28
2007-06-13,32,29.0,,0.29,9.28
2007-06-14,0,29.0,,0.29,0.0
2007-06-15,73,29.0,,0.29,21.169999999999998
2007-06-16,0,29.0,,0.29,0.0
2007-06-17,0,29.0,,0.29,0.0
2007-06-18,35,29.0,,0.29,10.149999999999999
2007-06-19,70,29.0,,0.29,20.299999999999997
2007-06-20,0,29.0,,0.29,0.0
2007-06-21,0,29.0,,0.29,0.0
2007-06-22,35,29.0,,0.29,10.149999999999999
2007-06-23,51,29.0,,0.29,14.79
2007-06-24,53,29.0,,0.29,15.37
2007-06-25,32,29.0,,0.29,9.28
2007-06-26,0,29.0,,0.29,0.0
2007-06-27,0,29.0,,0.29,0.0
2007-06-28,66,29.0,,0.29,19.139999999999997
2007-06-29,0,29.0,,0.29,0.0
2007-06-30,52,29.0,,0.29,15.079999999999998
2007-07-01,68,41.0,False,0.41,27.88
2007-07-02,43,41.0,,0.41,17.63
2007-07-03,43,41.0,,0.41,17.63
2007-07-04,61,41.0,,0.41,25.009999999999998
2007-07-05,46,41.0,,0.41,18.86
2007-07-06,45,41.0,,0.41,18.45
2007-07-07,64,41.0,,0.41,26.24
2007-07-08,64,41.0,,0.41,26.24
2007-07-09,41,41.0,,0.41,16.81
2007-07-10,80,41.0,,0.41,32.8
2007-07-11,0,41.0,,0.41,0.0
2007-07-12,0,41.0,,0.41,0.0
2007-07-13,89,41.0,,0.41,36.489999999999995
2007-07-14,65,41.0,,0.41,26.65
2007-07-15,65,41.0,,0.41,26.65
2007-07-16,81,41.0,,0.41,33.21
2007-07-17,100,41.0,,0.41,41.0
2007-07-18,40,41.0,,0.41,16.4
2007-07-19,83,41.0,,0.41,34.03
2007-07-20,0,41.0,,0.41,0.0
2007-07-21,65,41.0,,0.41,26.65
2007-07-22,68,41.0,,0.41,27.88
2007-07-23,0,41.0,,0.41,0.0
2007-07-24,0,41.0,,0.41,0.0
2007-07-25,41,41.0,,0.41,16.81
2007-07-26,84,41.0,,0.41,34.44
2007-07-27,44,41.0,,0.41,18.04
2007-07-28,63,41.0,,0.41,25.83
2007-07-29,0,41.0,,0.41,0.0
2007-07-30,0,41.0,,0.41,0.0
2007-07-31,0,41.0,,0.41,0.0
2007-08-01,47,47.0,False,0.47,22.09
2007-08-02,49,47.0,,0.47,23.029999999999998
2007-08-03,0,47.0,,0.47,0.0
2007-08-04,0,47.0,,0.47,0.0
2007-08-05,0,47.0,,0.47,0.0
2007-08-06,47,47.0,,0.47,22.09
2007-08-07,69,47.0,,0.47,32.43
2007-08-08,47,47.0,,0.47,22.09
2007-08-09,48,47.0,,0.47,22.56
2007-08-10,50,47.0,,0.47,23.5
2007-08-11,73,47.0,,0.47,34.309999999999995
2007-08-12,75,47.0,,0.47,35.25
2007-08-13,47,47.0,,0.47,22.09
2007-08-14,46,47.0,,0.47,21.619999999999997
2007-08-15,47,47.0,,0.47,22.09
2007-08-16,0,47.0,,0.47,0.0
2007-08-17,100,47.0,,0.47,47.0
2007-08-18,0,47.0,,0.47,0.0
2007-08-19,0,47.0,,0.47,0.0
2007-08-20,46,47.0,,0.47,21.619999999999997
2007-08-21,45,47.0,,0.47,21.15
2007-08-22,0,47.0,,0.47,0.0
2007-08-23,46,47.0,,0.47,21.619999999999997
2007-08-24,49,47.0,,0.47,23.029999999999998
2007-08-25,0,47.0,,0.47,0.0
2007-08-26,69,47.0,,0.47,32.43
2007-08-27,69,47.0,,0.47,32.43
2007-08-28,45,47.0,,0.47,21.15
2007-08-29,46,47.0,,0.47,21.619999999999997
2007-08-30,47,47.0,,0.47,22.09
2007-08-31,51,47.0,,0.47,23.97
2007-09-01,0,32.0,False,0.32,0.0
2007-09-02,100,32.0,,0.32,32.0
2007-09-03,56,32.0,,0.32,17.92
2007-09-04,20,32.0,,0.32,6.4
2007-09-05,20,32.0,,0.32,6.4
2007-09-06,0,32.0,,0.32,0.0
2007-09-07,41,32.0,,0.32,13.120000000000001
2007-09-08,0,32.0,,0.32,0.0
2007-09-09,0,32.0,,0.32,0.0
2007-09-10,29,32.0,,0.32,9.28
2007-09-11,19,32.0,,0.32,6.08
2007-09-12,19,32.0,,0.32,6.08
2007-09-13,0,32.0,,0.32,0.0
2007-09-14,0,32.0,,0.32,0.0
2007-09-15,0,32.0,,0.32,0.0
2007-09-16,28,32.0,,0.32,8.96
2007-09-17,0,32.0,,0.32,0.0
2007-09-18,0,32.0,,0.32,0.0
2007-09-19,19,32.0,,0.32,6.08
2007-09-20,0,32.0,,0.32,0.0
2007-09-21,0,32.0,,0.32,0.0
2007-09-22,43,32.0,,0.32,13.76
2007-09-23,28,32.0,,0.32,8.96
2007-09-24,19,32.0,,0.32,6.08
2007-09-25,18,32.0,,0.32,5.76
2007-09-26,19,32.0,,0.32,6.08
2007-09-27,29,32.0,,0.32,9.28
2007-09-28,81,32.0,,0.32,25.92
2007-09-29,30,32.0,,0.32,9.6
2007-09-30,28,32.0,,0.32,8.96
2007-10-01,35,32.0,False,0.32,11.200000000000001
2007-10-02,0,32.0,,0.32,0.0
2007-10-03,36,32.0,,0.32,11.52
2007-10-04,0,32.0,,0.32,0.0
2007-10-05,38,32.0,,0.32,12.16
2007-10-06,55,32.0,,0.32,17.6
2007-10-07,54,32.0,,0.32,17.28
2007-10-08,0,32.0,,0.32,0.0
2007-10-09,0,32.0,,0.32,0.0
2007-10-10,35,32.0,,0.32,11.200000000000001
2007-10-11,36,32.0,,0.32,11.52
2007-10-12,77,32.0,,0.32,24.64
2007-10-13,56,32.0,,0.32,17.92
2007-10-14,0,32.0,,0.32,0.0
2007-10-15,35,32.0,,0.32,11.200000000000001
2007-10-16,34,32.0,,0.32,10.88
2007-10-17,0,32.0,,0.32,0.0
2007-10-18,35,32.0,,0.32,11.200000000000001
2007-10-19,0,32.0,,0.32,0.0
2007-10-20,54,32.0,,0.32,17.28
2007-10-21,53,32.0,,0.32,16.96
2007-10-22,100,32.0,,0.32,32.0
2007-10-23,33,32.0,,0.32,10.56
2007-10-24,68,32.0,,0.32,21.76
2007-10-25,69,32.0,,0.32,22.080000000000002
2007-10-26,0,32.0,,0.32,0.0
2007-10-27,0,32.0,,0.32,0.0
2007-10-28,80,32.0,,0.32,25.6
2007-10-29,69,32.0,,0.32,22.080000000000002
2007-10-30,0,32.0,,0.32,0.0
2007-10-31,53,32.0,,0.32,16.96
2007-11-01,68,33.0,False,0.33,22.44
2007-11-02,0,33.0,,0.33,0.0
2007-11-03,97,33.0,,0.33,32.01
2007-11-04,48,33.0,,0.33,15.84
2007-11-05,0,33.0,,0.33,0.0
2007-11-06,30,33.0,,0.33,9.9
2007-11-07,31,33.0,,0.33,10.23
2007-11-08,31,33.0,,0.33,10.23
2007-11-09,100,33.0,,0.33,33.0
2007-11-10,95,33.0,,0.33,31.35
2007-11-11,0,33.0,,0.33,0.0
2007-11-12,33,33.0,,0.33,10.89
2007-11-13,0,33.0,,0.33,0.0
2007-11-14,0,33.0,,0.33,0.0
2007-11-15,0,33.0,,0.33,0.0
2007-11-16,33,33.0,,0.33,10.89
2007-11-17,0,33.0,,0.33,0.0
2007-11-18,0,33.0,,0.33,0.0
2007-11-19,62,33.0,,0.33,20.46
2007-11-20,0,33.0,,0.33,0.0
2007-11-21,0,33.0,,0.33,0.0
2007-11-22,0,33.0,,0.33,0.0
2007-11-23,0,33.0,,0.33,0.0
2007-11-24,48,33.0,,0.33,15.84
2007-11-25,0,33.0,,0.33,0.0
2007-11-26,0,33.0,,0.33,0.0
2007-11-27,29,33.0,,0.33,9.57
2007-11-28,29,33.0,,0.33,9.57
2007-11-29,30,33.0,,0.33,9.9
2007-11-30,63,33.0,,0.33,20.790000000000003
2007-12-01,33,38.0,False,0.38,12.540000000000001
2007-12-02,33,38.0,,0.38,12.540000000000001
2007-12-03,22,38.0,,0.38,8.36
2007-12-04,65,38.0,,0.38,24.7
2007-12-05,22,38.0,,0.38,8.36
2007-12-06,23,38.0,,0.38,8.74
2007-12-07,48,38.0,,0.38,18.240000000000002
2007-12-08,0,38.0,,0.38,0.0
2007-12-09,100,38.0,,0.38,38.0
2007-12-10,67,38.0,,0.38,25.46
2007-12-11,22,38.0,,0.38,8.36
2007-12-12,22,38.0,,0.38,8.36
2007-12-13,46,38.0,,0.38,17.48
2007-12-14,36,38.0,,0.38,13.68
2007-12-15,34,38.0,,0.38,12.92
2007-12-16,34,38.0,,0.38,12.92
2007-12-17,0,38.0,,0.38,0.0
2007-12-18,46,38.0,,0.38,17.48
2007-12-19,24,38.0,,0.38,9.120000000000001
2007-12-20,50,38.0,,0.38,19.0
2007-12-21,0,38.0,,0.38,0.0
2007-12-22,0,38.0,,0.38,0.0
2007-12-23,0,38.0,,0.38,0.0
2007-12-24,0,38.0,,0.38,0.0
2007-12-25,0,38.0,,0.38,0.0
2007-12-26,31,38.0,,0.38,11.78
2007-12-27,0,38.0,,0.38,0.0
2007-12-28,0,38.0,,0.38,0.0
2007-12-29,36,38.0,,0.38,13.68
2007-12-30,37,38.0,,0.38,14.06
2007-12-31,0,38.0,,0.38,0.0
2008-01-01,0,26.0,False,0.26,0.0
2008-01-02,26,26.0,,0.26,6.76
2008-01-03,25,26.0,,0.26,6.5
2008-01-04,100,26.0,,0.26,26.0
2008-01-05,0,26.0,,0.26,0.0
2008-01-06,0,26.0,,0.26,0.0
2008-01-07,24,26.0,,0.26,6.24
2008-01-08,23,26.0,,0.26,5.98
2008-01-09,24,26.0,,0.26,6.24
2008-01-10,24,26.0,,0.26,6.24
2008-01-11,24,26.0,,0.26,6.24
2008-01-12,69,26.0,,0.26,17.94
2008-01-13,35,26.0,,0.26,9.1
2008-01-14,70,26.0,,0.26,18.2
2008-01-15,57,26.0,,0.26,14.82
2008-01-16,46,26.0,,0.26,11.96
2008-01-17,35,26.0,,0.26,9.1
2008-01-18,48,26.0,,0.26,12.48
2008-01-19,0,26.0,,0.26,0.0
2008-01-20,0,26.0,,0.26,0.0
2008-01-21,75,26.0,,0.26,19.5
2008-01-22,22,26.0,,0.26,5.720000000000001
2008-01-23,22,26.0,,0.26,5.720000000000001
2008-01-24,0,26.0,,0.26,0.0
2008-01-25,0,26.0,,0.26,0.0
2008-01-26,0,26.0,,0.26,0.0
2008-01-27,0,26.0,,0.26,0.0
2008-01-28,0,26.0,,0.26,0.0
2008-01-29,0,26.0,,0.26,0.0
2008-01-30,0,26.0,,0.26,0.0
2008-01-31,46,26.0,,0.26,11.96
2008-02-01,24,44.0,False,0.44,10.56
2008-02-02,0,44.0,,0.44,0.0
2008-02-03,34,44.0,,0.44,14.96
2008-02-04,0,44.0,,0.44,0.0
2008-02-05,44,44.0,,0.44,19.36
2008-02-06,67,44.0,,0.44,29.48
2008-02-07,46,44.0,,0.44,20.24
2008-02-08,24,44.0,,0.44,10.56
2008-02-09,0,44.0,,0.44,0.0
2008-02-10,0,44.0,,0.44,0.0
2008-02-11,45,44.0,,0.44,19.8
2008-02-12,22,44.0,,0.44,9.68
2008-02-13,22,44.0,,0.44,9.68
2008-02-14,0,44.0,,0.44,0.0
2008-02-15,25,44.0,,0.44,11.0
2008-02-16,34,44.0,,0.44,14.96
2008-02-17,0,44.0,,0.44,0.0
2008-02-18,100,44.0,,0.44,44.0
2008-02-19,45,44.0,,0.44,19.8
2008-02-20,44,44.0,,0.44,19.36
2008-02-21,45,44.0,,0.44,19.8
2008-02-22,47,44.0,,0.44,20.68
2008-02-23,48,44.0,,0.44,21.12
2008-02-24,0,44.0,,0.44,0.0
2008-02-25,45,44.0,,0.44,19.8
2008-02-26,22,44.0,,0.44,9.68
2008-02-27,44,44.0,,0.44,19.36
2008-02-28,23,44.0,,0.44,10.12
2008-02-29,47,44.0,,0.44,20.68
2008-03-01,50,41.0,False,0.41,20.5
2008-03-02,0,41.0,,0.41,0.0
2008-03-03,69,41.0,,0.41,28.29
2008-03-04,33,41.0,,0.41,13.53
2008-03-05,51,41.0,,0.41,20.91
2008-03-06,52,41.0,,0.41,21.32
2008-03-07,0,41.0,,0.41,0.0
2008-03-08,49,41.0,,0.41,20.09
2008-03-09,51,41.0,,0.41,20.91
2008-03-10,68,41.0,,0.41,27.88
2008-03-11,51,41.0,,0.41,20.91
2008-03-12,52,41.0,,0.41,21.32
2008-03-13,53,41.0,,0.41,21.73
2008-03-14,37,41.0,,0.41,15.17
2008-03-15,53,41.0,,0.41,21.73
2008-03-16,52,41.0,,0.41,21.32
2008-03-17,35,41.0,,0.41,14.35
2008-03-18,35,41.0,,0.41,14.35
2008-03-19,36,41.0,,0.41,14.76
2008-03-20,0,41.0,,0.41,0.0
2008-03-21,44,41.0,,0.41,18.04
2008-03-22,59,41.0,,0.41,24.189999999999998
2008-03-23,63,41.0,,0.41,25.83
2008-03-24,0,41.0,,0.41,0.0
2008-03-25,86,41.0,,0.41,35.26
2008-03-26,0,41.0,,0.41,0.0
2008-03-27,0,41.0,,0.41,0.0
2008-03-28,72,41.0,,0.41,29.52
2008-03-29,0,41.0,,0.41,0.0
2008-03-30,100,41.0,,0.41,41.0
2008-03-31,33,41.0,,0.41,13.53
2008-04-01,0,51.0,False,0.51,0.0
2008-04-02,0,51.0,,0.51,0.0
2008-04-03,43,51.0,,0.51,21.93
2008-04-04,0,51.0,,0.51,0.0
2008-04-05,0,51.0,,0.51,0.0
2008-04-06,32,51.0,,0.51,16.32
2008-04-07,84,51.0,,0.51,42.84
2008-04-08,21,51.0,,0.51,10.71
2008-04-09,64,51.0,,0.51,32.64
2008-04-10,21,51.0,,0.51,10.71
2008-04-11,68,51.0,,0.51,34.68
2008-04-12,0,51.0,,0.51,0.0
2008-04-13,64,51.0,,0.51,32.64
2008-04-14,0,51.0,,0.51,0.0
2008-04-15,0,51.0,,0.51,0.0
2008-04-16,0,51.0,,0.51,0.0
2008-04-17,22,51.0,,0.51,11.22
2008-04-18,0,51.0,,0.51,0.0
2008-04-19,0,51.0,,0.51,0.0
2008-04-20,0,51.0,,0.51,0.0
2008-04-21,0,51.0,,0.51,0.0
2008-04-22,0,51.0,,0.51,0.0
2008-04-23,21,51.0,,0.51,10.71
2008-04-24,22,51.0,,0.51,11.22
2008-04-25,24,51.0,,0.51,12.24
2008-04-26,100,51.0,,0.51,51.0
2008-04-27,0,51.0,,0.51,0.0
2008-04-28,0,51.0,,0.51,0.0
2008-04-29,21,51.0,,0.51,10.71
2008-04-30,21,51.0,,0.51,10.71
2008-05-01,40,37.0,False,0.37,14.8
2008-05-02,83,37.0,,0.37,30.71
2008-05-03,0,37.0,,0.37,0.0
2008-05-04,61,37.0,,0.37,22.57
2008-05-05,77,37.0,,0.37,28.49
2008-05-06,38,37.0,,0.37,14.06
2008-05-07,0,37.0,,0.37,0.0
2008-05-08,39,37.0,,0.37,14.43
2008-05-09,62,37.0,,0.37,22.94
2008-05-10,0,37.0,,0.37,0.0
2008-05-11,63,37.0,,0.37,23.31
2008-05-12,0,37.0,,0.37,0.0
2008-05-13,0,37.0,,0.37,0.0
2008-05-14,38,37.0,,0.37,14.06
2008-05-15,0,37.0,,0.37,0.0
2008-05-16,42,37.0,,0.37,15.54
2008-05-17,0,37.0,,0.37,0.0
2008-05-18,62,37.0,,0.37,22.94
2008-05-19,39,37.0,,0.37,14.43
2008-05-20,39,37.0,,0.37,14.43
2008-05-21,78,37.0,,0.37,28.86
2008-05-22,80,37.0,,0.37,29.6
