date,poverty level_unscaled,poverty level_monthly,isPartial,scale,poverty level
2006-08-31,25,34.0,,0.34,8.5
2006-09-01,19,46.0,False,0.46,8.74
2006-09-02,0,46.0,,0.46,0.0
2006-09-03,59,46.0,,0.46,27.14
2006-09-04,48,46.0,,0.46,22.080000000000002
2006-09-05,0,46.0,,0.46,0.0
2006-09-06,34,46.0,,0.46,15.64
2006-09-07,52,46.0,,0.46,23.92
2006-09-08,18,46.0,,0.46,8.280000000000001
2006-09-09,0,46.0,,0.46,0.0
2006-09-10,26,46.0,,0.46,11.96
2006-09-11,34,46.0,,0.46,15.64
2006-09-12,17,46.0,,0.46,7.82
2006-09-13,34,46.0,,0.46,15.64
2006-09-14,34,46.0,,0.46,15.64
2006-09-15,36,46.0,,0.46,16.560000000000002
2006-09-16,0,46.0,,0.46,0.0
2006-09-17,26,46.0,,0.46,11.96
2006-09-18,100,46.0,,0.46,46.0
2006-09-19,33,46.0,,0.46,15.180000000000001
2006-09-20,67,46.0,,0.46,30.82
2006-09-21,0,46.0,,0.46,0.0
2006-09-22,0,46.0,,0.46,0.0
2006-09-23,26,46.0,,0.46,11.96
2006-09-24,77,46.0,,0.46,35.42
2006-09-25,50,46.0,,0.46,23.0
2006-09-26,0,46.0,,0.46,0.0
2006-09-27,50,46.0,,0.46,23.0
2006-09-28,17,46.0,,0.46,7.82
2006-09-29,36,46.0,,0.46,16.560000000000002
2006-09-30,27,46.0,,0.46,12.42
2006-10-01,25,45.0,False,0.45,11.25
2006-10-02,48,45.0,,0.45,21.6
2006-10-03,47,45.0,,0.45,21.150000000000002
2006-10-04,46,45.0,,0.45,20.7
2006-10-05,32,45.0,,0.45,14.4
2006-10-06,34,45.0,,0.45,15.3
2006-10-07,0,45.0,,0.45,0.0
2006-10-08,26,45.0,,0.45,11.700000000000001
2006-10-09,33,45.0,,0.45,14.85
2006-10-10,77,45.0,,0.45,34.65
2006-10-11,31,45.0,,0.45,13.950000000000001
2006-10-12,78,45.0,,0.45,35.1
2006-10-13,34,45.0,,0.45,15.3
2006-10-14,0,45.0,,0.45,0.0
2006-10-15,24,45.0,,0.45,10.8
2006-10-16,47,45.0,,0.45,21.150000000000002
2006-10-17,30,45.0,,0.45,13.5
2006-10-18,77,45.0,,0.45,34.65
2006-10-19,32,45.0,,0.45,14.4
2006-10-20,100,45.0,,0.45,45.0
2006-10-21,25,45.0,,0.45,11.25
2006-10-22,48,45.0,,0.45,21.6
2006-10-23,15,45.0,,0.45,6.75
2006-10-24,15,45.0,,0.45,6.75
2006-10-25,30,45.0,,0.45,13.5
2006-10-26,0,45.0,,0.45,0.0
2006-10-27,33,45.0,,0.45,14.85
2006-10-28,0,45.0,,0.45,0.0
2006-10-29,0,45.0,,0.45,0.0
2006-10-30,31,45.0,,0.45,13.950000000000001
2006-10-31,92,45.0,,0.45,41.4
2006-11-01,23,46.0,False,0.46,10.58
2006-11-02,22,46.0,,0.46,10.120000000000001
2006-11-03,69,46.0,,0.46,31.740000000000002
2006-11-04,0,46.0,,0.46,0.0
2006-11-05,33,46.0,,0.46,15.180000000000001
2006-11-06,87,46.0,,0.46,40.02
2006-11-07,20,46.0,,0.46,9.200000000000001
2006-11-08,61,46.0,,0.46,28.060000000000002
2006-11-09,66,46.0,,0.46,30.360000000000003
2006-11-10,96,46.0,,0.46,44.160000000000004
2006-11-11,100,46.0,,0.46,46.0
2006-11-12,33,46.0,,0.46,15.180000000000001
2006-11-13,64,46.0,,0.46,29.44
2006-11-14,62,46.0,,0.46,28.52
2006-11-15,42,46.0,,0.46,19.32
2006-11-16,64,46.0,,0.46,29.44
2006-11-17,45,46.0,,0.46,20.7
2006-11-18,0,46.0,,0.46,0.0
2006-11-19,0,46.0,,0.46,0.0
2006-11-20,43,46.0,,0.46,19.78
2006-11-21,43,46.0,,0.46,19.78
2006-11-22,24,46.0,,0.46,11.040000000000001
2006-11-23,36,46.0,,0.46,16.560000000000002
2006-11-24,100,46.0,,0.46,46.0
2006-11-25,0,46.0,,0.46,0.0
2006-11-26,33,46.0,,0.46,15.180000000000001
2006-11-27,62,46.0,,0.46,28.52
2006-11-28,80,46.0,,0.46,36.800000000000004
2006-11-29,41,46.0,,0.46,18.86
2006-11-30,61,46.0,,0.46,28.060000000000002
2006-12-01,31,48.0,False,0.48,14.879999999999999
2006-12-02,44,48.0,,0.48,21.119999999999997
2006-12-03,22,48.0,,0.48,10.559999999999999
2006-12-04,14,48.0,,0.48,6.72
2006-12-05,100,48.0,,0.48,48.0
2006-12-06,73,48.0,,0.48,35.04
2006-12-07,30,48.0,,0.48,14.399999999999999
2006-12-08,31,48.0,,0.48,14.879999999999999
2006-12-09,22,48.0,,0.48,10.559999999999999
2006-12-10,67,48.0,,0.48,32.16
2006-12-11,44,48.0,,0.48,21.119999999999997
2006-12-12,71,48.0,,0.48,34.08
2006-12-13,44,48.0,,0.48,21.119999999999997
2006-12-14,46,48.0,,0.48,22.08
2006-12-15,33,48.0,,0.48,15.84
2006-12-16,46,48.0,,0.48,22.08
2006-12-17,0,48.0,,0.48,0.0
2006-12-18,16,48.0,,0.48,7.68
2006-12-19,31,48.0,,0.48,14.879999999999999
2006-12-20,64,48.0,,0.48,30.72
2006-12-21,17,48.0,,0.48,8.16
2006-12-22,56,48.0,,0.48,26.88
2006-12-23,78,48.0,,0.48,37.44
2006-12-24,0,48.0,,0.48,0.0
2006-12-25,0,48.0,,0.48,0.0
2006-12-26,0,48.0,,0.48,0.0
2006-12-27,18,48.0,,0.48,8.64
2006-12-28,70,48.0,,0.48,33.6
2006-12-29,37,48.0,,0.48,17.759999999999998
2006-12-30,47,48.0,,0.48,22.56
2006-12-31,48,48.0,,0.48,23.04
2007-01-01,0,47.0,False,0.47,0.0
2007-01-02,30,47.0,,0.47,14.1
2007-01-03,14,47.0,,0.47,6.58
2007-01-04,29,47.0,,0.47,13.629999999999999
2007-01-05,29,47.0,,0.47,13.629999999999999
2007-01-06,21,47.0,,0.47,9.87
2007-01-07,0,47.0,,0.47,0.0
2007-01-08,14,47.0,,0.47,6.58
2007-01-09,68,47.0,,0.47,31.959999999999997
2007-01-10,82,47.0,,0.47,38.54
2007-01-11,14,47.0,,0.47,6.58
2007-01-12,44,47.0,,0.47,20.68
2007-01-13,62,47.0,,0.47,29.139999999999997
2007-01-14,0,47.0,,0.47,0.0
2007-01-15,30,47.0,,0.47,14.1
2007-01-16,54,47.0,,0.47,25.38
2007-01-17,27,47.0,,0.47,12.69
2007-01-18,41,47.0,,0.47,19.27
2007-01-19,0,47.0,,0.47,0.0
2007-01-20,0,47.0,,0.47,0.0
2007-01-21,80,47.0,,0.47,37.599999999999994
2007-01-22,41,47.0,,0.47,19.27
2007-01-23,26,47.0,,0.47,12.219999999999999
2007-01-24,27,47.0,,0.47,12.69
2007-01-25,27,47.0,,0.47,12.69
2007-01-26,14,47.0,,0.47,6.58
2007-01-27,100,47.0,,0.47,47.0
2007-01-28,20,47.0,,0.47,9.399999999999999
2007-01-29,80,47.0,,0.47,37.599999999999994
2007-01-30,39,47.0,,0.47,18.33
2007-01-31,53,47.0,,0.47,24.91
2007-02-01,100,49.0,False,0.49,49.0
2007-02-02,61,49.0,,0.49,29.89
2007-02-03,0,49.0,,0.49,0.0
2007-02-04,44,49.0,,0.49,21.56
2007-02-05,41,49.0,,0.49,20.09
2007-02-06,10,49.0,,0.49,4.9
2007-02-07,58,49.0,,0.49,28.419999999999998
2007-02-08,68,49.0,,0.49,33.32
2007-02-09,41,49.0,,0.49,20.09
2007-02-10,29,49.0,,0.49,14.209999999999999
2007-02-11,0,49.0,,0.49,0.0
2007-02-12,10,49.0,,0.49,4.9
2007-02-13,19,49.0,,0.49,9.31
2007-02-14,49,49.0,,0.49,24.009999999999998
2007-02-15,30,49.0,,0.49,14.7
2007-02-16,31,49.0,,0.49,15.19
2007-02-17,15,49.0,,0.49,7.35
2007-02-18,0,49.0,,0.49,0.0
2007-02-19,32,49.0,,0.49,15.68
2007-02-20,30,49.0,,0.49,14.7
2007-02-21,30,49.0,,0.49,14.7
2007-02-22,10,49.0,,0.49,4.9
2007-02-23,31,49.0,,0.49,15.19
2007-02-24,29,49.0,,0.49,14.209999999999999
2007-02-25,14,49.0,,0.49,6.859999999999999
2007-02-26,29,49.0,,0.49,14.209999999999999
2007-02-27,0,49.0,,0.49,0.0
2007-02-28,38,49.0,,0.49,18.62
2007-03-01,14,46.0,False,0.46,6.44
2007-03-02,29,46.0,,0.46,13.34
2007-03-03,62,46.0,,0.46,28.52
2007-03-04,42,46.0,,0.46,19.32
2007-03-05,85,46.0,,0.46,39.1
2007-03-06,55,46.0,,0.46,25.3
2007-03-07,41,46.0,,0.46,18.86
2007-03-08,42,46.0,,0.46,19.32
2007-03-09,0,46.0,,0.46,0.0
2007-03-10,42,46.0,,0.46,19.32
2007-03-11,63,46.0,,0.46,28.98
2007-03-12,28,46.0,,0.46,12.88
2007-03-13,14,46.0,,0.46,6.44
2007-03-14,100,46.0,,0.46,46.0
2007-03-15,85,46.0,,0.46,39.1
2007-03-16,75,46.0,,0.46,34.5
2007-03-17,43,46.0,,0.46,19.78
2007-03-18,43,46.0,,0.46,19.78
2007-03-19,56,46.0,,0.46,25.76
2007-03-20,15,46.0,,0.46,6.9
2007-03-21,70,46.0,,0.46,32.2
2007-03-22,29,46.0,,0.46,13.34
2007-03-23,15,46.0,,0.46,6.9
2007-03-24,65,46.0,,0.46,29.900000000000002
2007-03-25,0,46.0,,0.46,0.0
2007-03-26,42,46.0,,0.46,19.32
2007-03-27,69,46.0,,0.46,31.740000000000002
2007-03-28,14,46.0,,0.46,6.44
2007-03-29,71,46.0,,0.46,32.660000000000004
2007-03-30,30,46.0,,0.46,13.8
2007-03-31,43,46.0,,0.46,19.78
2007-04-01,0,43.0,False,0.43,0.0
2007-04-02,18,43.0,,0.43,7.74
2007-04-03,53,43.0,,0.43,22.79
2007-04-04,36,43.0,,0.43,15.48
2007-04-05,37,43.0,,0.43,15.91
2007-04-06,82,43.0,,0.43,35.26
2007-04-07,54,43.0,,0.43,23.22
2007-04-08,0,43.0,,0.43,0.0
2007-04-09,70,43.0,,0.43,30.099999999999998
2007-04-10,69,43.0,,0.43,29.669999999999998
2007-04-11,34,43.0,,0.43,14.62
2007-04-12,85,43.0,,0.43,36.55
2007-04-13,19,43.0,,0.43,8.17
2007-04-14,0,43.0,,0.43,0.0
2007-04-15,0,43.0,,0.43,0.0
2007-04-16,100,43.0,,0.43,43.0
2007-04-17,50,43.0,,0.43,21.5
2007-04-18,17,43.0,,0.43,7.31
2007-04-19,35,43.0,,0.43,15.049999999999999
2007-04-20,75,43.0,,0.43,32.25
2007-04-21,28,43.0,,0.43,12.04
2007-04-22,83,43.0,,0.43,35.69
2007-04-23,51,43.0,,0.43,21.93
2007-04-24,99,43.0,,0.43,42.57
2007-04-25,17,43.0,,0.43,7.31
2007-04-26,17,43.0,,0.43,7.31
2007-04-27,55,43.0,,0.43,23.65
2007-04-28,27,43.0,,0.43,11.61
2007-04-29,28,43.0,,0.43,12.04
2007-04-30,0,43.0,,0.43,0.0
2007-05-01,100,45.0,False,0.45,45.0
2007-05-02,81,45.0,,0.45,36.45
2007-05-03,21,45.0,,0.45,9.450000000000001
2007-05-04,85,45.0,,0.45,38.25
2007-05-05,62,45.0,,0.45,27.900000000000002
2007-05-06,0,45.0,,0.45,0.0
2007-05-07,39,45.0,,0.45,17.55
2007-05-08,57,45.0,,0.45,25.650000000000002
2007-05-09,39,45.0,,0.45,17.55
2007-05-10,60,45.0,,0.45,27.0
2007-05-11,43,45.0,,0.45,19.35
2007-05-12,0,45.0,,0.45,0.0
2007-05-13,66,45.0,,0.45,29.7
2007-05-14,39,45.0,,0.45,17.55
2007-05-15,57,45.0,,0.45,25.650000000000002
2007-05-16,58,45.0,,0.45,26.1
2007-05-17,39,45.0,,0.45,17.55
2007-05-18,21,45.0,,0.45,9.450000000000001
2007-05-19,63,45.0,,0.45,28.35
2007-05-20,62,45.0,,0.45,27.900000000000002
2007-05-21,78,45.0,,0.45,35.1
2007-05-22,57,45.0,,0.45,25.650000000000002
2007-05-23,19,45.0,,0.45,8.55
2007-05-24,100,45.0,,0.45,45.0
2007-05-25,67,45.0,,0.45,30.150000000000002
2007-05-26,0,45.0,,0.45,0.0
2007-05-27,35,45.0,,0.45,15.75
2007-05-28,59,45.0,,0.45,26.55
2007-05-29,38,45.0,,0.45,17.1
2007-05-30,97,45.0,,0.45,43.65
2007-05-31,59,45.0,,0.45,26.55
2007-06-01,36,37.0,False,0.37,13.32
2007-06-02,0,37.0,,0.37,0.0
2007-06-03,0,37.0,,0.37,0.0
2007-06-04,81,37.0,,0.37,29.97
2007-06-05,32,37.0,,0.37,11.84
2007-06-06,68,37.0,,0.37,25.16
2007-06-07,52,37.0,,0.37,19.24
2007-06-08,56,37.0,,0.37,20.72
2007-06-09,54,37.0,,0.37,19.98
2007-06-10,0,37.0,,0.37,0.0
2007-06-11,68,37.0,,0.37,25.16
2007-06-12,84,37.0,,0.37,31.08
2007-06-13,17,37.0,,0.37,6.29
2007-06-14,35,37.0,,0.37,12.95
2007-06-15,0,37.0,,0.37,0.0
2007-06-16,0,37.0,,0.37,0.0
2007-06-17,0,37.0,,0.37,0.0
2007-06-18,0,37.0,,0.37,0.0
2007-06-19,72,37.0,,0.37,26.64
2007-06-20,92,37.0,,0.37,34.04
2007-06-21,19,37.0,,0.37,7.03
2007-06-22,37,37.0,,0.37,13.69
2007-06-23,54,37.0,,0.37,19.98
2007-06-24,0,37.0,,0.37,0.0
2007-06-25,34,37.0,,0.37,12.58
2007-06-26,100,37.0,,0.37,37.0
2007-06-27,17,37.0,,0.37,6.29
2007-06-28,34,37.0,,0.37,12.58
2007-06-29,56,37.0,,0.37,20.72
2007-06-30,27,37.0,,0.37,9.99
2007-07-01,100,40.0,False,0.4,40.0
2007-07-02,50,40.0,,0.4,20.0
2007-07-03,0,40.0,,0.4,0.0
2007-07-04,36,40.0,,0.4,14.4
2007-07-05,40,40.0,,0.4,16.0
2007-07-06,13,40.0,,0.4,5.2
2007-07-07,38,40.0,,0.4,15.200000000000001
2007-07-08,38,40.0,,0.4,15.200000000000001
2007-07-09,12,40.0,,0.4,4.800000000000001
2007-07-10,47,40.0,,0.4,18.8
2007-07-11,60,40.0,,0.4,24.0
2007-07-12,25,40.0,,0.4,10.0
2007-07-13,26,40.0,,0.4,10.4
2007-07-14,38,40.0,,0.4,15.200000000000001
2007-07-15,0,40.0,,0.4,0.0
2007-07-16,36,40.0,,0.4,14.4
2007-07-17,35,40.0,,0.4,14.0
2007-07-18,71,40.0,,0.4,28.400000000000002
2007-07-19,60,40.0,,0.4,24.0
2007-07-20,52,40.0,,0.4,20.8
2007-07-21,19,40.0,,0.4,7.6000000000000005
2007-07-22,20,40.0,,0.4,8.0
2007-07-23,72,40.0,,0.4,28.8
2007-07-24,36,40.0,,0.4,14.4
2007-07-25,0,40.0,,0.4,0.0
2007-07-26,37,40.0,,0.4,14.8
2007-07-27,26,40.0,,0.4,10.4
2007-07-28,18,40.0,,0.4,7.2
2007-07-29,19,40.0,,0.4,7.6000000000000005
2007-07-30,35,40.0,,0.4,14.0
2007-07-31,23,40.0,,0.4,9.200000000000001
2007-08-01,55,41.0,False,0.41,22.549999999999997
2007-08-02,14,41.0,,0.41,5.739999999999999
2007-08-03,29,41.0,,0.41,11.889999999999999
2007-08-04,0,41.0,,0.41,0.0
2007-08-05,22,41.0,,0.41,9.02
2007-08-06,55,41.0,,0.41,22.549999999999997
2007-08-07,27,41.0,,0.41,11.069999999999999
2007-08-08,68,41.0,,0.41,27.88
2007-08-09,14,41.0,,0.41,5.739999999999999
2007-08-10,44,41.0,,0.41,18.04
2007-08-11,0,41.0,,0.41,0.0
2007-08-12,0,41.0,,0.41,0.0
2007-08-13,40,41.0,,0.41,16.4
2007-08-14,40,41.0,,0.41,16.4
2007-08-15,54,41.0,,0.41,22.139999999999997
2007-08-16,27,41.0,,0.41,11.069999999999999
2007-08-17,15,41.0,,0.41,6.1499999999999995
2007-08-18,41,41.0,,0.41,16.81
2007-08-19,20,41.0,,0.41,8.2
2007-08-20,40,41.0,,0.41,16.4
2007-08-21,39,41.0,,0.41,15.989999999999998
2007-08-22,13,41.0,,0.41,5.33
2007-08-23,68,41.0,,0.41,27.88
2007-08-24,100,41.0,,0.41,41.0
2007-08-25,61,41.0,,0.41,25.009999999999998
2007-08-26,0,41.0,,0.41,0.0
2007-08-27,26,41.0,,0.41,10.66
2007-08-28,78,41.0,,0.41,31.979999999999997
2007-08-29,79,41.0,,0.41,32.39
2007-08-30,41,41.0,,0.41,16.81
2007-08-31,44,41.0,,0.41,18.04
2007-09-01,28,48.0,False,0.48,13.44
2007-09-02,58,48.0,,0.48,27.84
2007-09-03,49,48.0,,0.48,23.52
2007-09-04,52,48.0,,0.48,24.96
2007-09-05,52,48.0,,0.48,24.96
2007-09-06,52,48.0,,0.48,24.96
2007-09-07,72,48.0,,0.48,34.56
2007-09-08,50,48.0,,0.48,24.0
2007-09-09,25,48.0,,0.48,12.0
2007-09-10,50,48.0,,0.48,24.0
2007-09-11,50,48.0,,0.48,24.0
2007-09-12,84,48.0,,0.48,40.32
2007-09-13,34,48.0,,0.48,16.32
2007-09-14,90,48.0,,0.48,43.199999999999996
2007-09-15,26,48.0,,0.48,12.48
2007-09-16,51,48.0,,0.48,24.48
2007-09-17,84,48.0,,0.48,40.32
2007-09-18,65,48.0,,0.48,31.2
2007-09-19,100,48.0,,0.48,48.0
2007-09-20,85,48.0,,0.48,40.8
2007-09-21,0,48.0,,0.48,0.0
2007-09-22,100,48.0,,0.48,48.0
2007-09-23,100,48.0,,0.48,48.0
2007-09-24,49,48.0,,0.48,23.52
2007-09-25,48,48.0,,0.48,23.04
2007-09-26,99,48.0,,0.48,47.519999999999996
2007-09-27,50,48.0,,0.48,24.0
2007-09-28,72,48.0,,0.48,34.56
2007-09-29,53,48.0,,0.48,25.439999999999998
2007-09-30,51,48.0,,0.48,24.48
2007-10-01,51,65.0,False,0.65,33.15
2007-10-02,20,65.0,,0.65,13.0
2007-10-03,41,65.0,,0.65,26.650000000000002
2007-10-04,73,65.0,,0.65,47.45
2007-10-05,77,65.0,,0.65,50.050000000000004
2007-10-06,16,65.0,,0.65,10.4
2007-10-07,63,65.0,,0.65,40.95
2007-10-08,31,65.0,,0.65,20.150000000000002
2007-10-09,60,65.0,,0.65,39.0
2007-10-10,40,65.0,,0.65,26.0
2007-10-11,31,65.0,,0.65,20.150000000000002
2007-10-12,22,65.0,,0.65,14.3
2007-10-13,16,65.0,,0.65,10.4
2007-10-14,31,65.0,,0.65,20.150000000000002
2007-10-15,10,65.0,,0.65,6.5
2007-10-16,20,65.0,,0.65,13.0
2007-10-17,100,65.0,,0.65,65.0
2007-10-18,61,65.0,,0.65,39.65
2007-10-19,54,65.0,,0.65,35.1
2007-10-20,0,65.0,,0.65,0.0
2007-10-21,0,65.0,,0.65,0.0
2007-10-22,59,65.0,,0.65,38.35
2007-10-23,58,65.0,,0.65,37.7
2007-10-24,89,65.0,,0.65,57.85
2007-10-25,51,65.0,,0.65,33.15
2007-10-26,43,65.0,,0.65,27.95
2007-10-27,31,65.0,,0.65,20.150000000000002
2007-10-28,46,65.0,,0.65,29.900000000000002
2007-10-29,10,65.0,,0.65,6.5
2007-10-30,60,65.0,,0.65,39.0
2007-10-31,31,65.0,,0.65,20.150000000000002
2007-11-01,42,46.0,False,0.46,19.32
2007-11-02,71,46.0,,0.46,32.660000000000004
2007-11-03,61,46.0,,0.46,28.060000000000002
2007-11-04,50,46.0,,0.46,23.0
2007-11-05,39,46.0,,0.46,17.94
2007-11-06,83,46.0,,0.46,38.18
2007-11-07,38,46.0,,0.46,17.48
2007-11-08,65,46.0,,0.46,29.900000000000002
2007-11-09,69,46.0,,0.46,31.740000000000002
2007-11-10,59,46.0,,0.46,27.14
2007-11-11,20,46.0,,0.46,9.200000000000001
2007-11-12,100,46.0,,0.46,46.0
2007-11-13,25,46.0,,0.46,11.5
2007-11-14,29,46.0,,0.46,13.34
2007-11-15,52,46.0,,0.46,23.92
2007-11-16,34,46.0,,0.46,15.64
2007-11-17,49,46.0,,0.46,22.540000000000003
2007-11-18,58,46.0,,0.46,26.68
2007-11-19,58,46.0,,0.46,26.68
2007-11-20,39,46.0,,0.46,17.94
2007-11-21,43,46.0,,0.46,19.78
2007-11-22,42,46.0,,0.46,19.32
2007-11-23,57,46.0,,0.46,26.220000000000002
2007-11-24,98,46.0,,0.46,45.080000000000005
2007-11-25,19,46.0,,0.46,8.74
2007-11-26,68,46.0,,0.46,31.28
2007-11-27,66,46.0,,0.46,30.360000000000003
2007-11-28,74,46.0,,0.46,34.04
2007-11-29,25,46.0,,0.46,11.5
2007-11-30,65,46.0,,0.46,29.900000000000002
2007-12-01,17,45.0,False,0.45,7.65
2007-12-02,34,45.0,,0.45,15.3
2007-12-03,47,45.0,,0.45,21.150000000000002
2007-12-04,57,45.0,,0.45,25.650000000000002
2007-12-05,58,45.0,,0.45,26.1
2007-12-06,59,45.0,,0.45,26.55
2007-12-07,100,45.0,,0.45,45.0
2007-12-08,35,45.0,,0.45,15.75
2007-12-09,35,45.0,,0.45,15.75
2007-12-10,58,45.0,,0.45,26.1
2007-12-11,46,45.0,,0.45,20.7
2007-12-12,23,45.0,,0.45,10.35
2007-12-13,36,45.0,,0.45,16.2
2007-12-14,50,45.0,,0.45,22.5
2007-12-15,0,45.0,,0.45,0.0
2007-12-16,18,45.0,,0.45,8.1
2007-12-17,74,45.0,,0.45,33.300000000000004
2007-12-18,73,45.0,,0.45,32.85
2007-12-19,0,45.0,,0.45,0.0
2007-12-20,13,45.0,,0.45,5.8500000000000005
2007-12-21,15,45.0,,0.45,6.75
2007-12-22,60,45.0,,0.45,27.0
2007-12-23,42,45.0,,0.45,18.900000000000002
2007-12-24,19,45.0,,0.45,8.55
2007-12-25,49,45.0,,0.45,22.05
2007-12-26,33,45.0,,0.45,14.85
2007-12-27,43,45.0,,0.45,19.35
2007-12-28,58,45.0,,0.45,26.1
2007-12-29,75,45.0,,0.45,33.75
2007-12-30,0,45.0,,0.45,0.0
2007-12-31,31,45.0,,0.45,13.950000000000001
2008-01-01,0,48.0,False,0.48,0.0
2008-01-02,64,48.0,,0.48,30.72
2008-01-03,49,48.0,,0.48,23.52
2008-01-04,100,48.0,,0.48,48.0
2008-01-05,52,48.0,,0.48,24.96
2008-01-06,18,48.0,,0.48,8.64
2008-01-07,60,48.0,,0.48,28.799999999999997
2008-01-08,70,48.0,,0.48,33.6
2008-01-09,12,48.0,,0.48,5.76
2008-01-10,59,48.0,,0.48,28.32
2008-01-11,36,48.0,,0.48,17.28
2008-01-12,34,48.0,,0.48,16.32
2008-01-13,17,48.0,,0.48,8.16
2008-01-14,23,48.0,,0.48,11.04
2008-01-15,45,48.0,,0.48,21.599999999999998
2008-01-16,12,48.0,,0.48,5.76
2008-01-17,70,48.0,,0.48,33.6
2008-01-18,37,48.0,,0.48,17.759999999999998
2008-01-19,33,48.0,,0.48,15.84
2008-01-20,52,48.0,,0.48,24.96
2008-01-21,63,48.0,,0.48,30.24
2008-01-22,44,48.0,,0.48,21.119999999999997
2008-01-23,22,48.0,,0.48,10.559999999999999
2008-01-24,69,48.0,,0.48,33.12
2008-01-25,35,48.0,,0.48,16.8
2008-01-26,16,48.0,,0.48,7.68
2008-01-27,50,48.0,,0.48,24.0
2008-01-28,56,48.0,,0.48,26.88
2008-01-29,78,48.0,,0.48,37.44
2008-01-30,79,48.0,,0.48,37.92
2008-01-31,46,48.0,,0.48,22.08
2008-02-01,68,51.0,False,0.51,34.68
2008-02-02,32,51.0,,0.51,16.32
2008-02-03,80,51.0,,0.51,40.8
2008-02-04,68,51.0,,0.51,34.68
2008-02-05,53,51.0,,0.51,27.03
2008-02-06,64,51.0,,0.51,32.64
2008-02-07,33,51.0,,0.51,16.830000000000002
2008-02-08,46,51.0,,0.51,23.46
2008-02-09,79,51.0,,0.51,40.29
2008-02-10,47,51.0,,0.51,23.97
2008-02-11,53,51.0,,0.51,27.03
2008-02-12,62,51.0,,0.51,31.62
2008-02-13,95,51.0,,0.51,48.45
2008-02-14,100,51.0,,0.51,51.0
2008-02-15,48,51.0,,0.51,24.48
2008-02-16,0,51.0,,0.51,0.0
2008-02-17,0,51.0,,0.51,0.0
2008-02-18,35,51.0,,0.51,17.85
2008-02-19,42,51.0,,0.51,21.42
2008-02-20,21,51.0,,0.51,10.71
2008-02-21,53,51.0,,0.51,27.03
2008-02-22,79,51.0,,0.51,40.29
2008-02-23,46,51.0,,0.51,23.46
2008-02-24,32,51.0,,0.51,16.32
2008-02-25,54,51.0,,0.51,27.54
2008-02-26,52,51.0,,0.51,26.52
2008-02-27,31,51.0,,0.51,15.81
2008-02-28,65,51.0,,0.51,33.15
2008-02-29,91,51.0,,0.51,46.410000000000004
2008-03-01,13,45.0,False,0.45,5.8500000000000005
2008-03-02,55,45.0,,0.45,24.75
2008-03-03,93,45.0,,0.45,41.85
2008-03-04,27,45.0,,0.45,12.15
2008-03-05,54,45.0,,0.45,24.3
2008-03-06,28,45.0,,0.45,12.6
2008-03-07,29,45.0,,0.45,13.05
2008-03-08,39,45.0,,0.45,17.55
2008-03-09,40,45.0,,0.45,18.0
2008-03-10,46,45.0,,0.45,20.7
2008-03-11,100,45.0,,0.45,45.0
2008-03-12,37,45.0,,0.45,16.650000000000002
2008-03-13,19,45.0,,0.45,8.55
2008-03-14,10,45.0,,0.45,4.5
2008-03-15,14,45.0,,0.45,6.3
2008-03-16,28,45.0,,0.45,12.6
2008-03-17,28,45.0,,0.45,12.6
2008-03-18,56,45.0,,0.45,25.2
2008-03-19,58,45.0,,0.45,26.1
2008-03-20,51,45.0,,0.45,22.95
2008-03-21,23,45.0,,0.45,10.35
2008-03-22,47,45.0,,0.45,21.150000000000002
2008-03-23,17,45.0,,0.45,7.65
2008-03-24,10,45.0,,0.45,4.5
2008-03-25,46,45.0,,0.45,20.7
2008-03-26,0,45.0,,0.45,0.0
2008-03-27,0,45.0,,0.45,0.0
2008-03-28,68,45.0,,0.45,30.6
2008-03-29,54,45.0,,0.45,24.3
2008-03-30,67,45.0,,0.45,30.150000000000002
2008-03-31,27,45.0,,0.45,12.15
2008-04-01,63,44.0,False,0.44,27.72
2008-04-02,43,44.0,,0.44,18.92
2008-04-03,32,44.0,,0.44,14.08
2008-04-04,68,44.0,,0.44,29.92
2008-04-05,16,44.0,,0.44,7.04
2008-04-06,33,44.0,,0.44,14.52
2008-04-07,11,44.0,,0.44,4.84
2008-04-08,64,44.0,,0.44,28.16
2008-04-09,53,44.0,,0.44,23.32
2008-04-10,43,44.0,,0.44,18.92
2008-04-11,23,44.0,,0.44,10.12
2008-04-12,49,44.0,,0.44,21.56
2008-04-13,32,44.0,,0.44,14.08
2008-04-14,43,44.0,,0.44,18.92
2008-04-15,21,44.0,,0.44,9.24
2008-04-16,65,44.0,,0.44,28.6
2008-04-17,100,44.0,,0.44,44.0
2008-04-18,24,44.0,,0.44,10.56
2008-04-19,35,44.0,,0.44,15.4
2008-04-20,0,44.0,,0.44,0.0
2008-04-21,43,44.0,,0.44,18.92
2008-04-22,32,44.0,,0.44,14.08
2008-04-23,43,44.0,,0.44,18.92
2008-04-24,22,44.0,,0.44,9.68
2008-04-25,70,44.0,,0.44,30.8
2008-04-26,0,44.0,,0.44,0.0
2008-04-27,16,44.0,,0.44,7.04
2008-04-28,41,44.0,,0.44,18.04
2008-04-29,41,44.0,,0.44,18.04
2008-04-30,64,44.0,,0.44,28.16
2008-05-01,0,33.0,False,0.33,0.0
2008-05-02,15,33.0,,0.33,4.95
2008-05-03,0,33.0,,0.33,0.0
