date,CAR DONATE_unscaled,CAR DONATE_monthly,isPartial,scale,CAR DONATE
2006-09-02,0,65.0,,0.65,0.0
2006-09-03,45,65.0,,0.65,29.25
2006-09-04,93,65.0,,0.65,60.45
2006-09-05,52,65.0,,0.65,33.800000000000004
2006-09-06,39,65.0,,0.65,25.35
2006-09-07,26,65.0,,0.65,16.900000000000002
2006-09-08,55,65.0,,0.65,35.75
2006-09-09,0,65.0,,0.65,0.0
2006-09-10,40,65.0,,0.65,26.0
2006-09-11,52,65.0,,0.65,33.800000000000004
2006-09-12,76,65.0,,0.65,49.4
2006-09-13,25,65.0,,0.65,16.25
2006-09-14,26,65.0,,0.65,16.900000000000002
2006-09-15,82,65.0,,0.65,53.300000000000004
2006-09-16,0,65.0,,0.65,0.0
2006-09-17,0,65.0,,0.65,0.0
2006-09-18,77,65.0,,0.65,50.050000000000004
2006-09-19,100,65.0,,0.65,65.0
2006-09-20,38,65.0,,0.65,24.7
2006-09-21,39,65.0,,0.65,25.35
2006-09-22,69,65.0,,0.65,44.85
2006-09-23,79,65.0,,0.65,51.35
2006-09-24,39,65.0,,0.65,25.35
2006-09-25,63,65.0,,0.65,40.95
2006-09-26,38,65.0,,0.65,24.7
2006-09-27,25,65.0,,0.65,16.25
2006-09-28,64,65.0,,0.65,41.6
2006-09-29,82,65.0,,0.65,53.300000000000004
2006-09-30,0,65.0,,0.65,0.0
2006-10-01,81,48.0,False,0.48,38.879999999999995
2006-10-02,52,48.0,,0.48,24.96
2006-10-03,51,48.0,,0.48,24.48
2006-10-04,50,48.0,,0.48,24.0
2006-10-05,52,48.0,,0.48,24.96
2006-10-06,28,48.0,,0.48,13.44
2006-10-07,42,48.0,,0.48,20.16
2006-10-08,0,48.0,,0.48,0.0
2006-10-09,67,48.0,,0.48,32.16
2006-10-10,37,48.0,,0.48,17.759999999999998
2006-10-11,50,48.0,,0.48,24.0
2006-10-12,51,48.0,,0.48,24.48
2006-10-13,69,48.0,,0.48,33.12
2006-10-14,41,48.0,,0.48,19.68
2006-10-15,39,48.0,,0.48,18.72
2006-10-16,100,48.0,,0.48,48.0
2006-10-17,36,48.0,,0.48,17.28
2006-10-18,75,48.0,,0.48,36.0
2006-10-19,51,48.0,,0.48,24.48
2006-10-20,27,48.0,,0.48,12.959999999999999
2006-10-21,81,48.0,,0.48,38.879999999999995
2006-10-22,59,48.0,,0.48,28.32
2006-10-23,76,48.0,,0.48,36.48
2006-10-24,49,48.0,,0.48,23.52
2006-10-25,87,48.0,,0.48,41.76
2006-10-26,0,48.0,,0.48,0.0
2006-10-27,27,48.0,,0.48,12.959999999999999
2006-10-28,0,48.0,,0.48,0.0
2006-10-29,0,48.0,,0.48,0.0
2006-10-30,38,48.0,,0.48,18.24
2006-10-31,49,48.0,,0.48,23.52
2006-11-01,23,51.0,False,0.51,11.73
2006-11-02,22,51.0,,0.51,11.22
2006-11-03,0,51.0,,0.51,0.0
2006-11-04,68,51.0,,0.51,34.68
2006-11-05,0,51.0,,0.51,0.0
2006-11-06,22,51.0,,0.51,11.22
2006-11-07,62,51.0,,0.51,31.62
2006-11-08,41,51.0,,0.51,20.91
2006-11-09,22,51.0,,0.51,11.22
2006-11-10,49,51.0,,0.51,24.990000000000002
2006-11-11,0,51.0,,0.51,0.0
2006-11-12,100,51.0,,0.51,51.0
2006-11-13,43,51.0,,0.51,21.93
2006-11-14,84,51.0,,0.51,42.84
2006-11-15,64,51.0,,0.51,32.64
2006-11-16,0,51.0,,0.51,0.0
2006-11-17,0,51.0,,0.51,0.0
2006-11-18,0,51.0,,0.51,0.0
2006-11-19,0,51.0,,0.51,0.0
2006-11-20,43,51.0,,0.51,21.93
2006-11-21,43,51.0,,0.51,21.93
2006-11-22,0,51.0,,0.51,0.0
2006-11-23,36,51.0,,0.51,18.36
2006-11-24,0,51.0,,0.51,0.0
2006-11-25,0,51.0,,0.51,0.0
2006-11-26,67,51.0,,0.51,34.17
2006-11-27,0,51.0,,0.51,0.0
2006-11-28,82,51.0,,0.51,41.82
2006-11-29,0,51.0,,0.51,0.0
2006-11-30,0,51.0,,0.51,0.0
2006-12-01,35,46.0,False,0.46,16.1
2006-12-02,0,46.0,,0.46,0.0
2006-12-03,25,46.0,,0.46,11.5
2006-12-04,50,46.0,,0.46,23.0
2006-12-05,0,46.0,,0.46,0.0
2006-12-06,0,46.0,,0.46,0.0
2006-12-07,17,46.0,,0.46,7.82
2006-12-08,70,46.0,,0.46,32.2
2006-12-09,0,46.0,,0.46,0.0
2006-12-10,26,46.0,,0.46,11.96
2006-12-11,17,46.0,,0.46,7.82
2006-12-12,16,46.0,,0.46,7.36
2006-12-13,66,46.0,,0.46,30.360000000000003
2006-12-14,17,46.0,,0.46,7.82
2006-12-15,18,46.0,,0.46,8.280000000000001
2006-12-16,27,46.0,,0.46,12.42
2006-12-17,0,46.0,,0.46,0.0
2006-12-18,71,46.0,,0.46,32.660000000000004
2006-12-19,0,46.0,,0.46,0.0
2006-12-20,18,46.0,,0.46,8.280000000000001
2006-12-21,0,46.0,,0.46,0.0
2006-12-22,21,46.0,,0.46,9.66
2006-12-23,29,46.0,,0.46,13.34
2006-12-24,33,46.0,,0.46,15.180000000000001
2006-12-25,0,46.0,,0.46,0.0
2006-12-26,72,46.0,,0.46,33.120000000000005
2006-12-27,61,46.0,,0.46,28.060000000000002
2006-12-28,100,46.0,,0.46,46.0
2006-12-29,0,46.0,,0.46,0.0
2006-12-30,53,46.0,,0.46,24.380000000000003
2006-12-31,55,46.0,,0.46,25.3
2007-01-01,58,41.0,False,0.41,23.779999999999998
2007-01-02,35,41.0,,0.41,14.35
2007-01-03,100,41.0,,0.41,41.0
2007-01-04,0,41.0,,0.41,0.0
2007-01-05,0,41.0,,0.41,0.0
2007-01-06,96,41.0,,0.41,39.36
2007-01-07,0,41.0,,0.41,0.0
2007-01-08,65,41.0,,0.41,26.65
2007-01-09,95,41.0,,0.41,38.949999999999996
2007-01-10,64,41.0,,0.41,26.24
2007-01-11,65,41.0,,0.41,26.65
2007-01-12,100,41.0,,0.41,41.0
2007-01-13,0,41.0,,0.41,0.0
2007-01-14,48,41.0,,0.41,19.68
2007-01-15,0,41.0,,0.41,0.0
2007-01-16,94,41.0,,0.41,38.54
2007-01-17,63,41.0,,0.41,25.83
2007-01-18,0,41.0,,0.41,0.0
2007-01-19,33,41.0,,0.41,13.53
2007-01-20,46,41.0,,0.41,18.86
2007-01-21,0,41.0,,0.41,0.0
2007-01-22,62,41.0,,0.41,25.419999999999998
2007-01-23,62,41.0,,0.41,25.419999999999998
2007-01-24,62,41.0,,0.41,25.419999999999998
2007-01-25,31,41.0,,0.41,12.709999999999999
2007-01-26,66,41.0,,0.41,27.06
2007-01-27,0,41.0,,0.41,0.0
2007-01-28,0,41.0,,0.41,0.0
2007-01-29,61,41.0,,0.41,25.009999999999998
2007-01-30,30,41.0,,0.41,12.299999999999999
2007-01-31,91,41.0,,0.41,37.309999999999995
2007-02-01,61,37.0,False,0.37,22.57
2007-02-02,0,37.0,,0.37,0.0
2007-02-03,30,37.0,,0.37,11.1
2007-02-04,0,37.0,,0.37,0.0
2007-02-05,63,37.0,,0.37,23.31
2007-02-06,100,37.0,,0.37,37.0
2007-02-07,40,37.0,,0.37,14.8
2007-02-08,20,37.0,,0.37,7.4
2007-02-09,64,37.0,,0.37,23.68
2007-02-10,30,37.0,,0.37,11.1
2007-02-11,60,37.0,,0.37,22.2
2007-02-12,20,37.0,,0.37,7.4
2007-02-13,39,37.0,,0.37,14.43
2007-02-14,20,37.0,,0.37,7.4
2007-02-15,21,37.0,,0.37,7.77
2007-02-16,0,37.0,,0.37,0.0
2007-02-17,0,37.0,,0.37,0.0
2007-02-18,0,37.0,,0.37,0.0
2007-02-19,0,37.0,,0.37,0.0
2007-02-20,41,37.0,,0.37,15.17
2007-02-21,0,37.0,,0.37,0.0
2007-02-22,83,37.0,,0.37,30.71
2007-02-23,0,37.0,,0.37,0.0
2007-02-24,30,37.0,,0.37,11.1
2007-02-25,30,37.0,,0.37,11.1
2007-02-26,40,37.0,,0.37,14.8
2007-02-27,59,37.0,,0.37,21.83
2007-02-28,59,37.0,,0.37,21.83
2007-03-01,22,49.0,False,0.49,10.78
2007-03-02,23,49.0,,0.49,11.27
2007-03-03,65,49.0,,0.49,31.849999999999998
2007-03-04,33,49.0,,0.49,16.169999999999998
2007-03-05,22,49.0,,0.49,10.78
2007-03-06,43,49.0,,0.49,21.07
2007-03-07,22,49.0,,0.49,10.78
2007-03-08,43,49.0,,0.49,21.07
2007-03-09,23,49.0,,0.49,11.27
2007-03-10,66,49.0,,0.49,32.339999999999996
2007-03-11,100,49.0,,0.49,49.0
2007-03-12,64,49.0,,0.49,31.36
2007-03-13,66,49.0,,0.49,32.339999999999996
2007-03-14,44,49.0,,0.49,21.56
2007-03-15,44,49.0,,0.49,21.56
2007-03-16,0,49.0,,0.49,0.0
2007-03-17,0,49.0,,0.49,0.0
2007-03-18,33,49.0,,0.49,16.169999999999998
2007-03-19,44,49.0,,0.49,21.56
2007-03-20,70,49.0,,0.49,34.3
2007-03-21,44,49.0,,0.49,21.56
2007-03-22,22,49.0,,0.49,10.78
2007-03-23,0,49.0,,0.49,0.0
2007-03-24,33,49.0,,0.49,16.169999999999998
2007-03-25,0,49.0,,0.49,0.0
2007-03-26,86,49.0,,0.49,42.14
2007-03-27,0,49.0,,0.49,0.0
2007-03-28,22,49.0,,0.49,10.78
2007-03-29,87,49.0,,0.49,42.63
2007-03-30,71,49.0,,0.49,34.79
2007-03-31,67,49.0,,0.49,32.83
2007-04-01,91,48.0,False,0.48,43.68
2007-04-02,100,48.0,,0.48,48.0
2007-04-03,20,48.0,,0.48,9.6
2007-04-04,0,48.0,,0.48,0.0
2007-04-05,0,48.0,,0.48,0.0
2007-04-06,23,48.0,,0.48,11.04
2007-04-07,0,48.0,,0.48,0.0
2007-04-08,32,48.0,,0.48,15.36
2007-04-09,19,48.0,,0.48,9.12
2007-04-10,19,48.0,,0.48,9.12
2007-04-11,19,48.0,,0.48,9.12
2007-04-12,19,48.0,,0.48,9.12
2007-04-13,41,48.0,,0.48,19.68
2007-04-14,87,48.0,,0.48,41.76
2007-04-15,28,48.0,,0.48,13.44
2007-04-16,37,48.0,,0.48,17.759999999999998
2007-04-17,19,48.0,,0.48,9.12
2007-04-18,19,48.0,,0.48,9.12
2007-04-19,57,48.0,,0.48,27.36
2007-04-20,21,48.0,,0.48,10.08
2007-04-21,62,48.0,,0.48,29.759999999999998
2007-04-22,31,48.0,,0.48,14.879999999999999
2007-04-23,56,48.0,,0.48,26.88
2007-04-24,36,48.0,,0.48,17.28
2007-04-25,37,48.0,,0.48,17.759999999999998
2007-04-26,57,48.0,,0.48,27.36
2007-04-27,40,48.0,,0.48,19.2
2007-04-28,0,48.0,,0.48,0.0
2007-04-29,31,48.0,,0.48,14.879999999999999
2007-04-30,38,48.0,,0.48,18.24
2007-05-01,12,50.0,False,0.5,6.0
2007-05-02,0,50.0,,0.5,0.0
2007-05-03,38,50.0,,0.5,19.0
2007-05-04,13,50.0,,0.5,6.5
2007-05-05,38,50.0,,0.5,19.0
2007-05-06,0,50.0,,0.5,0.0
2007-05-07,23,50.0,,0.5,11.5
2007-05-08,0,50.0,,0.5,0.0
2007-05-09,35,50.0,,0.5,17.5
2007-05-10,48,50.0,,0.5,24.0
2007-05-11,26,50.0,,0.5,13.0
2007-05-12,20,50.0,,0.5,10.0
2007-05-13,100,50.0,,0.5,50.0
2007-05-14,24,50.0,,0.5,12.0
2007-05-15,80,50.0,,0.5,40.0
2007-05-16,12,50.0,,0.5,6.0
2007-05-17,12,50.0,,0.5,6.0
2007-05-18,13,50.0,,0.5,6.5
2007-05-19,19,50.0,,0.5,9.5
2007-05-20,76,50.0,,0.5,38.0
2007-05-21,23,50.0,,0.5,11.5
2007-05-22,11,50.0,,0.5,5.5
2007-05-23,0,50.0,,0.5,0.0
2007-05-24,36,50.0,,0.5,18.0
2007-05-25,0,50.0,,0.5,0.0
2007-05-26,20,50.0,,0.5,10.0
2007-05-27,21,50.0,,0.5,10.5
2007-05-28,18,50.0,,0.5,9.0
2007-05-29,23,50.0,,0.5,11.5
2007-05-30,12,50.0,,0.5,6.0
2007-05-31,12,50.0,,0.5,6.0
2007-06-01,46,52.0,False,0.52,23.92
2007-06-02,22,52.0,,0.52,11.440000000000001
2007-06-03,22,52.0,,0.52,11.440000000000001
2007-06-04,70,52.0,,0.52,36.4
2007-06-05,56,52.0,,0.52,29.12
2007-06-06,29,52.0,,0.52,15.08
2007-06-07,0,52.0,,0.52,0.0
2007-06-08,16,52.0,,0.52,8.32
2007-06-09,68,52.0,,0.52,35.36
2007-06-10,0,52.0,,0.52,0.0
2007-06-11,29,52.0,,0.52,15.08
2007-06-12,29,52.0,,0.52,15.08
2007-06-13,100,52.0,,0.52,52.0
2007-06-14,44,52.0,,0.52,22.880000000000003
2007-06-15,33,52.0,,0.52,17.16
2007-06-16,77,52.0,,0.52,40.04
2007-06-17,0,52.0,,0.52,0.0
2007-06-18,78,52.0,,0.52,40.56
2007-06-19,0,52.0,,0.52,0.0
2007-06-20,16,52.0,,0.52,8.32
2007-06-21,32,52.0,,0.52,16.64
2007-06-22,62,52.0,,0.52,32.24
2007-06-23,0,52.0,,0.52,0.0
2007-06-24,47,52.0,,0.52,24.44
2007-06-25,14,52.0,,0.52,7.28
2007-06-26,28,52.0,,0.52,14.56
2007-06-27,0,52.0,,0.52,0.0
2007-06-28,15,52.0,,0.52,7.800000000000001
2007-06-29,79,52.0,,0.52,41.08
2007-06-30,23,52.0,,0.52,11.96
2007-07-01,31,63.0,False,0.63,19.53
2007-07-02,59,63.0,,0.63,37.17
2007-07-03,0,63.0,,0.63,0.0
2007-07-04,28,63.0,,0.63,17.64
2007-07-05,41,63.0,,0.63,25.830000000000002
2007-07-06,20,63.0,,0.63,12.6
2007-07-07,0,63.0,,0.63,0.0
2007-07-08,29,63.0,,0.63,18.27
2007-07-09,37,63.0,,0.63,23.31
2007-07-10,91,63.0,,0.63,57.33
2007-07-11,0,63.0,,0.63,0.0
2007-07-12,76,63.0,,0.63,47.88
2007-07-13,20,63.0,,0.63,12.6
2007-07-14,29,63.0,,0.63,18.27
2007-07-15,0,63.0,,0.63,0.0
2007-07-16,92,63.0,,0.63,57.96
2007-07-17,36,63.0,,0.63,22.68
2007-07-18,18,63.0,,0.63,11.34
2007-07-19,37,63.0,,0.63,23.31
2007-07-20,100,63.0,,0.63,63.0
2007-07-21,29,63.0,,0.63,18.27
2007-07-22,0,63.0,,0.63,0.0
2007-07-23,37,63.0,,0.63,23.31
2007-07-24,18,63.0,,0.63,11.34
2007-07-25,0,63.0,,0.63,0.0
2007-07-26,38,63.0,,0.63,23.94
2007-07-27,0,63.0,,0.63,0.0
2007-07-28,57,63.0,,0.63,35.910000000000004
2007-07-29,29,63.0,,0.63,18.27
2007-07-30,91,63.0,,0.63,57.33
2007-07-31,36,63.0,,0.63,22.68
2007-08-01,19,49.0,False,0.49,9.31
2007-08-02,19,49.0,,0.49,9.31
2007-08-03,62,49.0,,0.49,30.38
2007-08-04,30,49.0,,0.49,14.7
2007-08-05,0,49.0,,0.49,0.0
2007-08-06,56,49.0,,0.49,27.439999999999998
2007-08-07,0,49.0,,0.49,0.0
2007-08-08,95,49.0,,0.49,46.55
2007-08-09,19,49.0,,0.49,9.31
2007-08-10,100,49.0,,0.49,49.0
2007-08-11,0,49.0,,0.49,0.0
2007-08-12,0,49.0,,0.49,0.0
2007-08-13,19,49.0,,0.49,9.31
2007-08-14,18,49.0,,0.49,8.82
2007-08-15,0,49.0,,0.49,0.0
2007-08-16,38,49.0,,0.49,18.62
2007-08-17,20,49.0,,0.49,9.8
2007-08-18,0,49.0,,0.49,0.0
2007-08-19,0,49.0,,0.49,0.0
2007-08-20,18,49.0,,0.49,8.82
2007-08-21,54,49.0,,0.49,26.46
2007-08-22,18,49.0,,0.49,8.82
2007-08-23,37,49.0,,0.49,18.13
2007-08-24,40,49.0,,0.49,19.6
2007-08-25,56,49.0,,0.49,27.439999999999998
2007-08-26,28,49.0,,0.49,13.719999999999999
2007-08-27,18,49.0,,0.49,8.82
2007-08-28,72,49.0,,0.49,35.28
2007-08-29,55,49.0,,0.49,26.95
2007-08-30,56,49.0,,0.49,27.439999999999998
2007-08-31,0,49.0,,0.49,0.0
2007-09-01,89,56.0,False,0.56,49.84
2007-09-02,93,56.0,,0.56,52.080000000000005
2007-09-03,39,56.0,,0.56,21.840000000000003
2007-09-04,55,56.0,,0.56,30.800000000000004
2007-09-05,54,56.0,,0.56,30.240000000000002
2007-09-06,68,56.0,,0.56,38.080000000000005
2007-09-07,29,56.0,,0.56,16.240000000000002
2007-09-08,40,56.0,,0.56,22.400000000000002
2007-09-09,0,56.0,,0.56,0.0
2007-09-10,27,56.0,,0.56,15.120000000000001
2007-09-11,52,56.0,,0.56,29.120000000000005
2007-09-12,40,56.0,,0.56,22.400000000000002
2007-09-13,41,56.0,,0.56,22.96
2007-09-14,100,56.0,,0.56,56.00000000000001
2007-09-15,61,56.0,,0.56,34.160000000000004
2007-09-16,40,56.0,,0.56,22.400000000000002
2007-09-17,53,56.0,,0.56,29.680000000000003
2007-09-18,39,56.0,,0.56,21.840000000000003
2007-09-19,53,56.0,,0.56,29.680000000000003
2007-09-20,67,56.0,,0.56,37.52
2007-09-21,42,56.0,,0.56,23.520000000000003
2007-09-22,40,56.0,,0.56,22.400000000000002
2007-09-23,79,56.0,,0.56,44.24
2007-09-24,91,56.0,,0.56,50.96000000000001
2007-09-25,91,56.0,,0.56,50.96000000000001
2007-09-26,66,56.0,,0.56,36.96
2007-09-27,54,56.0,,0.56,30.240000000000002
2007-09-28,57,56.0,,0.56,31.92
2007-09-29,62,56.0,,0.56,34.720000000000006
2007-09-30,40,56.0,,0.56,22.400000000000002
2007-10-01,41,44.0,False,0.44,18.04
2007-10-02,32,44.0,,0.44,14.08
2007-10-03,16,44.0,,0.44,7.04
2007-10-04,58,44.0,,0.44,25.52
2007-10-05,27,44.0,,0.44,11.88
2007-10-06,0,44.0,,0.44,0.0
2007-10-07,25,44.0,,0.44,11.0
2007-10-08,50,44.0,,0.44,22.0
2007-10-09,32,44.0,,0.44,14.08
2007-10-10,32,44.0,,0.44,14.08
2007-10-11,41,44.0,,0.44,18.04
2007-10-12,26,44.0,,0.44,11.44
2007-10-13,52,44.0,,0.44,22.88
2007-10-14,0,44.0,,0.44,0.0
2007-10-15,32,44.0,,0.44,14.08
2007-10-16,32,44.0,,0.44,14.08
2007-10-17,47,44.0,,0.44,20.68
2007-10-18,16,44.0,,0.44,7.04
2007-10-19,34,44.0,,0.44,14.96
2007-10-20,100,44.0,,0.44,44.0
2007-10-21,49,44.0,,0.44,21.56
2007-10-22,23,44.0,,0.44,10.12
2007-10-23,38,44.0,,0.44,16.72
2007-10-24,31,44.0,,0.44,13.64
2007-10-25,41,44.0,,0.44,18.04
2007-10-26,0,44.0,,0.44,0.0
2007-10-27,37,44.0,,0.44,16.28
2007-10-28,37,44.0,,0.44,16.28
2007-10-29,64,44.0,,0.44,28.16
2007-10-30,32,44.0,,0.44,14.08
2007-10-31,25,44.0,,0.44,11.0
2007-11-01,56,52.0,False,0.52,29.12
2007-11-02,28,52.0,,0.52,14.56
2007-11-03,79,52.0,,0.52,41.08
2007-11-04,39,52.0,,0.52,20.28
2007-11-05,51,52.0,,0.52,26.52
2007-11-06,50,52.0,,0.52,26.0
2007-11-07,100,52.0,,0.52,52.0
2007-11-08,0,52.0,,0.52,0.0
2007-11-09,55,52.0,,0.52,28.6
2007-11-10,38,52.0,,0.52,19.76
2007-11-11,0,52.0,,0.52,0.0
2007-11-12,52,52.0,,0.52,27.04
2007-11-13,0,52.0,,0.52,0.0
2007-11-14,48,52.0,,0.52,24.96
2007-11-15,26,52.0,,0.52,13.52
2007-11-16,27,52.0,,0.52,14.040000000000001
2007-11-17,38,52.0,,0.52,19.76
2007-11-18,38,52.0,,0.52,19.76
2007-11-19,0,52.0,,0.52,0.0
2007-11-20,26,52.0,,0.52,13.52
2007-11-21,28,52.0,,0.52,14.56
2007-11-22,0,52.0,,0.52,0.0
2007-11-23,37,52.0,,0.52,19.240000000000002
2007-11-24,0,52.0,,0.52,0.0
2007-11-25,37,52.0,,0.52,19.240000000000002
2007-11-26,73,52.0,,0.52,37.96
2007-11-27,48,52.0,,0.52,24.96
2007-11-28,97,52.0,,0.52,50.440000000000005
2007-11-29,24,52.0,,0.52,12.48
2007-11-30,51,52.0,,0.52,26.52
2007-12-01,53,37.0,False,0.37,19.61
2007-12-02,53,37.0,,0.37,19.61
2007-12-03,37,37.0,,0.37,13.69
2007-12-04,18,37.0,,0.37,6.66
2007-12-05,18,37.0,,0.37,6.66
2007-12-06,55,37.0,,0.37,20.35
2007-12-07,0,37.0,,0.37,0.0
2007-12-08,0,37.0,,0.37,0.0
2007-12-09,0,37.0,,0.37,0.0
2007-12-10,54,37.0,,0.37,19.98
2007-12-11,18,37.0,,0.37,6.66
2007-12-12,36,37.0,,0.37,13.32
2007-12-13,75,37.0,,0.37,27.75
2007-12-14,39,37.0,,0.37,14.43
2007-12-15,0,37.0,,0.37,0.0
2007-12-16,27,37.0,,0.37,9.99
2007-12-17,57,37.0,,0.37,21.09
2007-12-18,56,37.0,,0.37,20.72
2007-12-19,0,37.0,,0.37,0.0
2007-12-20,0,37.0,,0.37,0.0
2007-12-21,22,37.0,,0.37,8.14
2007-12-22,62,37.0,,0.37,22.94
2007-12-23,66,37.0,,0.37,24.419999999999998
2007-12-24,0,37.0,,0.37,0.0
2007-12-25,0,37.0,,0.37,0.0
2007-12-26,100,37.0,,0.37,37.0
2007-12-27,68,37.0,,0.37,25.16
2007-12-28,91,37.0,,0.37,33.67
2007-12-29,29,37.0,,0.37,10.73
2007-12-30,0,37.0,,0.37,0.0
2007-12-31,24,37.0,,0.37,8.879999999999999
2008-01-01,42,35.0,False,0.35,14.7
2008-01-02,51,35.0,,0.35,17.849999999999998
2008-01-03,25,35.0,,0.35,8.75
2008-01-04,51,35.0,,0.35,17.849999999999998
2008-01-05,35,35.0,,0.35,12.25
2008-01-06,36,35.0,,0.35,12.6
2008-01-07,0,35.0,,0.35,0.0
2008-01-08,24,35.0,,0.35,8.399999999999999
2008-01-09,48,35.0,,0.35,16.799999999999997
2008-01-10,0,35.0,,0.35,0.0
2008-01-11,25,35.0,,0.35,8.75
2008-01-12,71,35.0,,0.35,24.849999999999998
2008-01-13,35,35.0,,0.35,12.25
2008-01-14,24,35.0,,0.35,8.399999999999999
2008-01-15,47,35.0,,0.35,16.45
2008-01-16,48,35.0,,0.35,16.799999999999997
2008-01-17,24,35.0,,0.35,8.399999999999999
2008-01-18,100,35.0,,0.35,35.0
2008-01-19,0,35.0,,0.35,0.0
2008-01-20,35,35.0,,0.35,12.25
2008-01-21,51,35.0,,0.35,17.849999999999998
2008-01-22,68,35.0,,0.35,23.799999999999997
2008-01-23,46,35.0,,0.35,16.099999999999998
2008-01-24,24,35.0,,0.35,8.399999999999999
2008-01-25,24,35.0,,0.35,8.399999999999999
2008-01-26,34,35.0,,0.35,11.899999999999999
2008-01-27,0,35.0,,0.35,0.0
2008-01-28,92,35.0,,0.35,32.199999999999996
2008-01-29,91,35.0,,0.35,31.849999999999998
2008-01-30,23,35.0,,0.35,8.049999999999999
2008-01-31,47,35.0,,0.35,16.45
2008-02-01,27,37.0,False,0.37,9.99
2008-02-02,75,37.0,,0.37,27.75
2008-02-03,76,37.0,,0.37,28.12
2008-02-04,26,37.0,,0.37,9.62
2008-02-05,100,37.0,,0.37,37.0
2008-02-06,50,37.0,,0.37,18.5
2008-02-07,0,37.0,,0.37,0.0
2008-02-08,54,37.0,,0.37,19.98
2008-02-09,38,37.0,,0.37,14.06
2008-02-10,0,37.0,,0.37,0.0
2008-02-11,51,37.0,,0.37,18.87
2008-02-12,98,37.0,,0.37,36.26
2008-02-13,50,37.0,,0.37,18.5
2008-02-14,52,37.0,,0.37,19.24
2008-02-15,57,37.0,,0.37,21.09
2008-02-16,0,37.0,,0.37,0.0
2008-02-17,0,37.0,,0.37,0.0
2008-02-18,27,37.0,,0.37,9.99
2008-02-19,75,37.0,,0.37,27.75
2008-02-20,25,37.0,,0.37,9.25
2008-02-21,25,37.0,,0.37,9.25
2008-02-22,79,37.0,,0.37,29.23
2008-02-23,0,37.0,,0.37,0.0
2008-02-24,37,37.0,,0.37,13.69
2008-02-25,51,37.0,,0.37,18.87
2008-02-26,73,37.0,,0.37,27.009999999999998
2008-02-27,0,37.0,,0.37,0.0
2008-02-28,51,37.0,,0.37,18.87
2008-02-29,80,37.0,,0.37,29.6
2008-03-01,28,46.0,False,0.46,12.88
2008-03-02,0,46.0,,0.46,0.0
2008-03-03,57,46.0,,0.46,26.220000000000002
2008-03-04,55,46.0,,0.46,25.3
2008-03-05,37,46.0,,0.46,17.02
2008-03-06,0,46.0,,0.46,0.0
2008-03-07,39,46.0,,0.46,17.94
2008-03-08,27,46.0,,0.46,12.42
2008-03-09,28,46.0,,0.46,12.88
2008-03-10,28,46.0,,0.46,12.88
2008-03-11,28,46.0,,0.46,12.88
2008-03-12,38,46.0,,0.46,17.48
2008-03-13,38,46.0,,0.46,17.48
2008-03-14,21,46.0,,0.46,9.66
2008-03-15,57,46.0,,0.46,26.220000000000002
2008-03-16,57,46.0,,0.46,26.220000000000002
2008-03-17,38,46.0,,0.46,17.48
2008-03-18,57,46.0,,0.46,26.220000000000002
2008-03-19,100,46.0,,0.46,46.0
2008-03-20,42,46.0,,0.46,19.32
2008-03-21,48,46.0,,0.46,22.080000000000002
2008-03-22,48,46.0,,0.46,22.080000000000002
2008-03-23,69,46.0,,0.46,31.740000000000002
2008-03-24,51,46.0,,0.46,23.46
2008-03-25,75,46.0,,0.46,34.5
2008-03-26,93,46.0,,0.46,42.78
2008-03-27,66,46.0,,0.46,30.360000000000003
2008-03-28,30,46.0,,0.46,13.8
2008-03-29,28,46.0,,0.46,12.88
2008-03-30,27,46.0,,0.46,12.42
2008-03-31,18,46.0,,0.46,8.280000000000001
2008-04-01,62,40.0,False,0.4,24.8
2008-04-02,21,40.0,,0.4,8.4
2008-04-03,63,40.0,,0.4,25.200000000000003
2008-04-04,89,40.0,,0.4,35.6
2008-04-05,64,40.0,,0.4,25.6
2008-04-06,0,40.0,,0.4,0.0
2008-04-07,0,40.0,,0.4,0.0
2008-04-08,0,40.0,,0.4,0.0
2008-04-09,42,40.0,,0.4,16.8
2008-04-10,21,40.0,,0.4,8.4
2008-04-11,0,40.0,,0.4,0.0
2008-04-12,0,40.0,,0.4,0.0
2008-04-13,94,40.0,,0.4,37.6
2008-04-14,42,40.0,,0.4,16.8
2008-04-15,0,40.0,,0.4,0.0
2008-04-16,84,40.0,,0.4,33.6
2008-04-17,65,40.0,,0.4,26.0
2008-04-18,46,40.0,,0.4,18.400000000000002
2008-04-19,0,40.0,,0.4,0.0
2008-04-20,0,40.0,,0.4,0.0
2008-04-21,42,40.0,,0.4,16.8
2008-04-22,41,40.0,,0.4,16.400000000000002
2008-04-23,63,40.0,,0.4,25.200000000000003
2008-04-24,22,40.0,,0.4,8.8
2008-04-25,92,40.0,,0.4,36.800000000000004
2008-04-26,0,40.0,,0.4,0.0
2008-04-27,32,40.0,,0.4,12.8
2008-04-28,81,40.0,,0.4,32.4
2008-04-29,100,40.0,,0.4,40.0
2008-04-30,41,40.0,,0.4,16.400000000000002
2008-05-01,41,44.0,False,0.44,18.04
2008-05-02,21,44.0,,0.44,9.24
2008-05-03,31,44.0,,0.44,13.64
2008-05-04,31,44.0,,0.44,13.64
2008-05-05,29,44.0,,0.44,12.76
