date,the patron_unscaled,the patron_monthly,isPartial,scale,the patron
2018-01-01,26,63.0,False,0.63,16.38
2018-01-02,48,63.0,,0.63,30.240000000000002
2018-01-03,43,63.0,,0.63,27.09
2018-01-04,64,63.0,,0.63,40.32
2018-01-05,44,63.0,,0.63,27.72
2018-01-06,58,63.0,,0.63,36.54
2018-01-07,82,63.0,,0.63,51.660000000000004
2018-01-08,29,63.0,,0.63,18.27
2018-01-09,58,63.0,,0.63,36.54
2018-01-10,42,63.0,,0.63,26.46
2018-01-11,50,63.0,,0.63,31.5
2018-01-12,85,63.0,,0.63,53.55
2018-01-13,79,63.0,,0.63,49.77
2018-01-14,48,63.0,,0.63,30.240000000000002
2018-01-15,62,63.0,,0.63,39.06
2018-01-16,62,63.0,,0.63,39.06
2018-01-17,53,63.0,,0.63,33.39
2018-01-18,51,63.0,,0.63,32.13
2018-01-19,60,63.0,,0.63,37.8
2018-01-20,60,63.0,,0.63,37.8
2018-01-21,100,63.0,,0.63,63.0
2018-01-22,65,63.0,,0.63,40.95
2018-01-23,61,63.0,,0.63,38.43
2018-01-24,53,63.0,,0.63,33.39
2018-01-25,71,63.0,,0.63,44.73
2018-01-26,38,63.0,,0.63,23.94
2018-01-27,65,63.0,,0.63,40.95
2018-01-28,68,63.0,,0.63,42.84
2018-01-29,69,63.0,,0.63,43.47
2018-01-30,78,63.0,,0.63,49.14
2018-01-31,49,63.0,,0.63,30.87
2018-02-01,75,61.0,False,0.61,45.75
2018-02-02,47,61.0,,0.61,28.669999999999998
2018-02-03,10,61.0,,0.61,6.1
2018-02-04,68,61.0,,0.61,41.48
2018-02-05,78,61.0,,0.61,47.58
2018-02-06,100,61.0,,0.61,61.0
2018-02-07,70,61.0,,0.61,42.699999999999996
2018-02-08,55,61.0,,0.61,33.55
2018-02-09,56,61.0,,0.61,34.16
2018-02-10,49,61.0,,0.61,29.89
2018-02-11,94,61.0,,0.61,57.339999999999996
2018-02-12,79,61.0,,0.61,48.19
2018-02-13,46,61.0,,0.61,28.06
2018-02-14,72,61.0,,0.61,43.92
2018-02-15,43,61.0,,0.61,26.23
2018-02-16,52,61.0,,0.61,31.72
2018-02-17,35,61.0,,0.61,21.349999999999998
2018-02-18,66,61.0,,0.61,40.26
2018-02-19,48,61.0,,0.61,29.28
2018-02-20,30,61.0,,0.61,18.3
2018-02-21,25,61.0,,0.61,15.25
2018-02-22,34,61.0,,0.61,20.74
2018-02-23,63,61.0,,0.61,38.43
2018-02-24,45,61.0,,0.61,27.45
2018-02-25,79,61.0,,0.61,48.19
2018-02-26,62,61.0,,0.61,37.82
2018-02-27,46,61.0,,0.61,28.06
2018-02-28,42,61.0,,0.61,25.62
2018-03-01,57,71.0,False,0.71,40.47
2018-03-02,49,71.0,,0.71,34.79
2018-03-03,25,71.0,,0.71,17.75
2018-03-04,46,71.0,,0.71,32.66
2018-03-05,76,71.0,,0.71,53.959999999999994
2018-03-06,49,71.0,,0.71,34.79
2018-03-07,49,71.0,,0.71,34.79
2018-03-08,75,71.0,,0.71,53.25
2018-03-09,39,71.0,,0.71,27.689999999999998
2018-03-10,38,71.0,,0.71,26.979999999999997
2018-03-11,41,71.0,,0.71,29.11
2018-03-12,92,71.0,,0.71,65.32
2018-03-13,66,71.0,,0.71,46.86
2018-03-14,46,71.0,,0.71,32.66
2018-03-15,57,71.0,,0.71,40.47
2018-03-16,58,71.0,,0.71,41.18
2018-03-17,64,71.0,,0.71,45.44
2018-03-18,81,71.0,,0.71,57.51
2018-03-19,70,71.0,,0.71,49.699999999999996
2018-03-20,49,71.0,,0.71,34.79
2018-03-21,35,71.0,,0.71,24.849999999999998
2018-03-22,29,71.0,,0.71,20.59
2018-03-23,51,71.0,,0.71,36.21
2018-03-24,64,71.0,,0.71,45.44
2018-03-25,38,71.0,,0.71,26.979999999999997
2018-03-26,36,71.0,,0.71,25.56
2018-03-27,36,71.0,,0.71,25.56
2018-03-28,30,71.0,,0.71,21.299999999999997
2018-03-29,100,71.0,,0.71,71.0
2018-03-30,67,71.0,,0.71,47.57
2018-03-31,78,71.0,,0.71,55.379999999999995
2018-04-01,47,63.0,False,0.63,29.61
2018-04-02,43,63.0,,0.63,27.09
2018-04-03,46,63.0,,0.63,28.98
2018-04-04,50,63.0,,0.63,31.5
2018-04-05,59,63.0,,0.63,37.17
2018-04-06,76,63.0,,0.63,47.88
2018-04-07,54,63.0,,0.63,34.02
2018-04-08,73,63.0,,0.63,45.99
2018-04-09,41,63.0,,0.63,25.830000000000002
2018-04-10,45,63.0,,0.63,28.35
2018-04-11,59,63.0,,0.63,37.17
2018-04-12,50,63.0,,0.63,31.5
2018-04-13,68,63.0,,0.63,42.84
2018-04-14,100,63.0,,0.63,63.0
2018-04-15,58,63.0,,0.63,36.54
2018-04-16,67,63.0,,0.63,42.21
2018-04-17,77,63.0,,0.63,48.51
2018-04-18,45,63.0,,0.63,28.35
2018-04-19,62,63.0,,0.63,39.06
2018-04-20,51,63.0,,0.63,32.13
2018-04-21,30,63.0,,0.63,18.9
2018-04-22,75,63.0,,0.63,47.25
2018-04-23,48,63.0,,0.63,30.240000000000002
2018-04-24,60,63.0,,0.63,37.8
2018-04-25,74,63.0,,0.63,46.62
2018-04-26,41,63.0,,0.63,25.830000000000002
2018-04-27,51,63.0,,0.63,32.13
2018-04-28,86,63.0,,0.63,54.18
2018-04-29,70,63.0,,0.63,44.1
2018-04-30,70,63.0,,0.63,44.1
2018-05-01,83,61.0,False,0.61,50.629999999999995
2018-05-02,100,61.0,,0.61,61.0
2018-05-03,88,61.0,,0.61,53.68
2018-05-04,68,61.0,,0.61,41.48
2018-05-05,51,61.0,,0.61,31.11
2018-05-06,67,61.0,,0.61,40.87
2018-05-07,66,61.0,,0.61,40.26
2018-05-08,87,61.0,,0.61,53.07
2018-05-09,79,61.0,,0.61,48.19
2018-05-10,68,61.0,,0.61,41.48
2018-05-11,64,61.0,,0.61,39.04
2018-05-12,31,61.0,,0.61,18.91
2018-05-13,42,61.0,,0.61,25.62
2018-05-14,39,61.0,,0.61,23.79
2018-05-15,50,61.0,,0.61,30.5
2018-05-16,51,61.0,,0.61,31.11
2018-05-17,46,61.0,,0.61,28.06
2018-05-18,39,61.0,,0.61,23.79
2018-05-19,41,61.0,,0.61,25.009999999999998
2018-05-20,41,61.0,,0.61,25.009999999999998
2018-05-21,60,61.0,,0.61,36.6
2018-05-22,64,61.0,,0.61,39.04
2018-05-23,52,61.0,,0.61,31.72
2018-05-24,44,61.0,,0.61,26.84
2018-05-25,28,61.0,,0.61,17.08
2018-05-26,38,61.0,,0.61,23.18
2018-05-27,69,61.0,,0.61,42.089999999999996
2018-05-28,50,61.0,,0.61,30.5
2018-05-29,34,61.0,,0.61,20.74
2018-05-30,69,61.0,,0.61,42.089999999999996
2018-05-31,43,61.0,,0.61,26.23
2018-06-01,84,43.0,False,0.43,36.12
2018-06-02,92,43.0,,0.43,39.56
2018-06-03,33,43.0,,0.43,14.19
2018-06-04,69,43.0,,0.43,29.669999999999998
2018-06-05,75,43.0,,0.43,32.25
2018-06-06,49,43.0,,0.43,21.07
2018-06-07,49,43.0,,0.43,21.07
2018-06-08,78,43.0,,0.43,33.54
2018-06-09,48,43.0,,0.43,20.64
2018-06-10,74,43.0,,0.43,31.82
2018-06-11,99,43.0,,0.43,42.57
2018-06-12,32,43.0,,0.43,13.76
2018-06-13,52,43.0,,0.43,22.36
2018-06-14,34,43.0,,0.43,14.62
2018-06-15,29,43.0,,0.43,12.47
2018-06-16,33,43.0,,0.43,14.19
2018-06-17,17,43.0,,0.43,7.31
2018-06-18,56,43.0,,0.43,24.08
2018-06-19,41,43.0,,0.43,17.63
2018-06-20,84,43.0,,0.43,36.12
2018-06-21,84,43.0,,0.43,36.12
2018-06-22,85,43.0,,0.43,36.55
2018-06-23,24,43.0,,0.43,10.32
2018-06-24,91,43.0,,0.43,39.13
2018-06-25,42,43.0,,0.43,18.06
2018-06-26,70,43.0,,0.43,30.099999999999998
2018-06-27,49,43.0,,0.43,21.07
2018-06-28,100,43.0,,0.43,43.0
2018-06-29,72,43.0,,0.43,30.96
2018-06-30,66,43.0,,0.43,28.38
2018-07-01,77,40.0,False,0.4,30.8
2018-07-02,40,40.0,,0.4,16.0
2018-07-03,41,40.0,,0.4,16.400000000000002
2018-07-04,95,40.0,,0.4,38.0
2018-07-05,43,40.0,,0.4,17.2
2018-07-06,49,40.0,,0.4,19.6
2018-07-07,57,40.0,,0.4,22.8
2018-07-08,93,40.0,,0.4,37.2
2018-07-09,48,40.0,,0.4,19.200000000000003
2018-07-10,47,40.0,,0.4,18.8
2018-07-11,46,40.0,,0.4,18.400000000000002
2018-07-12,33,40.0,,0.4,13.200000000000001
2018-07-13,76,40.0,,0.4,30.400000000000002
2018-07-14,95,40.0,,0.4,38.0
2018-07-15,75,40.0,,0.4,30.0
2018-07-16,56,40.0,,0.4,22.400000000000002
2018-07-17,73,40.0,,0.4,29.200000000000003
2018-07-18,58,40.0,,0.4,23.200000000000003
2018-07-19,50,40.0,,0.4,20.0
2018-07-20,66,40.0,,0.4,26.400000000000002
2018-07-21,66,40.0,,0.4,26.400000000000002
2018-07-22,66,40.0,,0.4,26.400000000000002
2018-07-23,16,40.0,,0.4,6.4
2018-07-24,40,40.0,,0.4,16.0
2018-07-25,96,40.0,,0.4,38.400000000000006
2018-07-26,82,40.0,,0.4,32.800000000000004
2018-07-27,100,40.0,,0.4,40.0
2018-07-28,47,40.0,,0.4,18.8
2018-07-29,68,40.0,,0.4,27.200000000000003
2018-07-30,64,40.0,,0.4,25.6
2018-07-31,63,40.0,,0.4,25.200000000000003
2018-08-01,45,48.0,False,0.48,21.599999999999998
2018-08-02,39,48.0,,0.48,18.72
2018-08-03,41,48.0,,0.48,19.68
2018-08-04,41,48.0,,0.48,19.68
2018-08-05,59,48.0,,0.48,28.32
2018-08-06,46,48.0,,0.48,22.08
2018-08-07,30,48.0,,0.48,14.399999999999999
2018-08-08,54,48.0,,0.48,25.919999999999998
2018-08-09,30,48.0,,0.48,14.399999999999999
2018-08-10,31,48.0,,0.48,14.879999999999999
2018-08-11,63,48.0,,0.48,30.24
2018-08-12,58,48.0,,0.48,27.84
2018-08-13,100,48.0,,0.48,48.0
2018-08-14,29,48.0,,0.48,13.92
2018-08-15,51,48.0,,0.48,24.48
2018-08-16,41,48.0,,0.48,19.68
2018-08-17,30,48.0,,0.48,14.399999999999999
2018-08-18,54,48.0,,0.48,25.919999999999998
2018-08-19,36,48.0,,0.48,17.28
2018-08-20,35,48.0,,0.48,16.8
2018-08-21,25,48.0,,0.48,12.0
2018-08-22,81,48.0,,0.48,38.879999999999995
2018-08-23,51,48.0,,0.48,24.48
2018-08-24,62,48.0,,0.48,29.759999999999998
2018-08-25,65,48.0,,0.48,31.2
2018-08-26,70,48.0,,0.48,33.6
2018-08-27,64,48.0,,0.48,30.72
2018-08-28,54,48.0,,0.48,25.919999999999998
2018-08-29,78,48.0,,0.48,37.44
2018-08-30,44,48.0,,0.48,21.119999999999997
2018-08-31,60,48.0,,0.48,28.799999999999997
2018-09-01,42,63.0,False,0.63,26.46
2018-09-02,54,63.0,,0.63,34.02
2018-09-03,66,63.0,,0.63,41.58
2018-09-04,53,63.0,,0.63,33.39
2018-09-05,75,63.0,,0.63,47.25
2018-09-06,100,63.0,,0.63,63.0
2018-09-07,44,63.0,,0.63,27.72
2018-09-08,21,63.0,,0.63,13.23
2018-09-09,75,63.0,,0.63,47.25
2018-09-10,39,63.0,,0.63,24.57
2018-09-11,65,63.0,,0.63,40.95
2018-09-12,43,63.0,,0.63,27.09
2018-09-13,97,63.0,,0.63,61.11
2018-09-14,63,63.0,,0.63,39.69
2018-09-15,37,63.0,,0.63,23.31
2018-09-16,88,63.0,,0.63,55.44
2018-09-17,44,63.0,,0.63,27.72
2018-09-18,48,63.0,,0.63,30.240000000000002
2018-09-19,72,63.0,,0.63,45.36
2018-09-20,57,63.0,,0.63,35.910000000000004
2018-09-21,64,63.0,,0.63,40.32
2018-09-22,32,63.0,,0.63,20.16
2018-09-23,57,63.0,,0.63,35.910000000000004
2018-09-24,31,63.0,,0.63,19.53
2018-09-25,65,63.0,,0.63,40.95
2018-09-26,65,63.0,,0.63,40.95
2018-09-27,76,63.0,,0.63,47.88
2018-09-28,72,63.0,,0.63,45.36
2018-09-29,48,63.0,,0.63,30.240000000000002
2018-09-30,84,63.0,,0.63,52.92
2018-10-01,42,88.0,False,0.88,36.96
2018-10-02,45,88.0,,0.88,39.6
2018-10-03,73,88.0,,0.88,64.24
2018-10-04,40,88.0,,0.88,35.2
2018-10-05,38,88.0,,0.88,33.44
2018-10-06,26,88.0,,0.88,22.88
2018-10-07,43,88.0,,0.88,37.84
2018-10-08,47,88.0,,0.88,41.36
2018-10-09,46,88.0,,0.88,40.48
2018-10-10,28,88.0,,0.88,24.64
2018-10-11,41,88.0,,0.88,36.08
2018-10-12,52,88.0,,0.88,45.76
2018-10-13,23,88.0,,0.88,20.24
2018-10-14,37,88.0,,0.88,32.56
2018-10-15,56,88.0,,0.88,49.28
2018-10-16,72,88.0,,0.88,63.36
2018-10-17,100,88.0,,0.88,88.0
2018-10-18,70,88.0,,0.88,61.6
2018-10-19,49,88.0,,0.88,43.12
2018-10-20,58,88.0,,0.88,51.04
2018-10-21,51,88.0,,0.88,44.88
2018-10-22,75,88.0,,0.88,66.0
2018-10-23,96,88.0,,0.88,84.48
2018-10-24,63,88.0,,0.88,55.44
2018-10-25,53,88.0,,0.88,46.64
2018-10-26,55,88.0,,0.88,48.4
2018-10-27,37,88.0,,0.88,32.56
2018-10-28,85,88.0,,0.88,74.8
2018-10-29,92,88.0,,0.88,80.96
2018-10-30,91,88.0,,0.88,80.08
2018-10-31,78,88.0,,0.88,68.64
2018-11-01,100,74.0,False,0.74,74.0
2018-11-02,72,74.0,,0.74,53.28
2018-11-03,26,74.0,,0.74,19.24
2018-11-04,50,74.0,,0.74,37.0
2018-11-05,36,74.0,,0.74,26.64
2018-11-06,67,74.0,,0.74,49.58
2018-11-07,29,74.0,,0.74,21.46
2018-11-08,45,74.0,,0.74,33.3
2018-11-09,36,74.0,,0.74,26.64
2018-11-10,20,74.0,,0.74,14.8
2018-11-11,42,74.0,,0.74,31.08
2018-11-12,46,74.0,,0.74,34.04
2018-11-13,43,74.0,,0.74,31.82
2018-11-14,58,74.0,,0.74,42.92
2018-11-15,46,74.0,,0.74,34.04
2018-11-16,39,74.0,,0.74,28.86
2018-11-17,26,74.0,,0.74,19.24
2018-11-18,26,74.0,,0.74,19.24
2018-11-19,50,74.0,,0.74,37.0
2018-11-20,19,74.0,,0.74,14.06
2018-11-21,24,74.0,,0.74,17.759999999999998
2018-11-22,36,74.0,,0.74,26.64
2018-11-23,15,74.0,,0.74,11.1
2018-11-24,25,74.0,,0.74,18.5
2018-11-25,50,74.0,,0.74,37.0
2018-11-26,33,74.0,,0.74,24.419999999999998
2018-11-27,29,74.0,,0.74,21.46
2018-11-28,57,74.0,,0.74,42.18
2018-11-29,62,74.0,,0.74,45.88
2018-11-30,45,74.0,,0.74,33.3
2018-12-01,86,63.0,False,0.63,54.18
2018-12-02,84,63.0,,0.63,52.92
2018-12-03,90,63.0,,0.63,56.7
2018-12-04,63,63.0,,0.63,39.69
2018-12-05,100,63.0,,0.63,63.0
2018-12-06,88,63.0,,0.63,55.44
2018-12-07,52,63.0,,0.63,32.76
2018-12-08,61,63.0,,0.63,38.43
2018-12-09,70,63.0,,0.63,44.1
2018-12-10,37,63.0,,0.63,23.31
2018-12-11,66,63.0,,0.63,41.58
2018-12-12,42,63.0,,0.63,26.46
2018-12-13,56,63.0,,0.63,35.28
2018-12-14,54,63.0,,0.63,34.02
2018-12-15,57,63.0,,0.63,35.910000000000004
2018-12-16,62,63.0,,0.63,39.06
2018-12-17,74,63.0,,0.63,46.62
2018-12-18,77,63.0,,0.63,48.51
2018-12-19,39,63.0,,0.63,24.57
2018-12-20,49,63.0,,0.63,30.87
2018-12-21,62,63.0,,0.63,39.06
2018-12-22,47,63.0,,0.63,29.61
2018-12-23,60,63.0,,0.63,37.8
2018-12-24,52,63.0,,0.63,32.76
2018-12-25,58,63.0,,0.63,36.54
2018-12-26,82,63.0,,0.63,51.660000000000004
2018-12-27,52,63.0,,0.63,32.76
2018-12-28,65,63.0,,0.63,40.95
2018-12-29,62,63.0,,0.63,39.06
2018-12-30,89,63.0,,0.63,56.07
2018-12-31,36,63.0,,0.63,22.68
2019-01-01,35,62.0,False,0.62,21.7
2019-01-02,47,62.0,,0.62,29.14
2019-01-03,72,62.0,,0.62,44.64
2019-01-04,43,62.0,,0.62,26.66
2019-01-05,5,62.0,,0.62,3.1
2019-01-06,66,62.0,,0.62,40.92
2019-01-07,48,62.0,,0.62,29.759999999999998
2019-01-08,53,62.0,,0.62,32.86
2019-01-09,69,62.0,,0.62,42.78
2019-01-10,44,62.0,,0.62,27.28
2019-01-11,54,62.0,,0.62,33.48
2019-01-12,52,62.0,,0.62,32.24
2019-01-13,61,62.0,,0.62,37.82
2019-01-14,100,62.0,,0.62,62.0
2019-01-15,71,62.0,,0.62,44.02
2019-01-16,51,62.0,,0.62,31.62
2019-01-17,63,62.0,,0.62,39.06
2019-01-18,57,62.0,,0.62,35.339999999999996
2019-01-19,32,62.0,,0.62,19.84
2019-01-20,49,62.0,,0.62,30.38
2019-01-21,45,62.0,,0.62,27.9
2019-01-22,47,62.0,,0.62,29.14
2019-01-23,59,62.0,,0.62,36.58
2019-01-24,39,62.0,,0.62,24.18
2019-01-25,73,62.0,,0.62,45.26
2019-01-26,53,62.0,,0.62,32.86
2019-01-27,72,62.0,,0.62,44.64
2019-01-28,72,62.0,,0.62,44.64
2019-01-29,63,62.0,,0.62,39.06
2019-01-30,59,62.0,,0.62,36.58
2019-01-31,35,62.0,,0.62,21.7
2019-02-01,35,71.0,False,0.71,24.849999999999998
2019-02-02,55,71.0,,0.71,39.05
2019-02-03,88,71.0,,0.71,62.48
2019-02-04,67,71.0,,0.71,47.57
2019-02-05,69,71.0,,0.71,48.989999999999995
2019-02-06,40,71.0,,0.71,28.4
2019-02-07,54,71.0,,0.71,38.339999999999996
2019-02-08,38,71.0,,0.71,26.979999999999997
2019-02-09,24,71.0,,0.71,17.04
2019-02-10,44,71.0,,0.71,31.24
2019-02-11,47,71.0,,0.71,33.37
2019-02-12,40,71.0,,0.71,28.4
2019-02-13,34,71.0,,0.71,24.14
2019-02-14,100,71.0,,0.71,71.0
2019-02-15,49,71.0,,0.71,34.79
2019-02-16,28,71.0,,0.71,19.88
2019-02-17,41,71.0,,0.71,29.11
2019-02-18,40,71.0,,0.71,28.4
2019-02-19,40,71.0,,0.71,28.4
2019-02-20,35,71.0,,0.71,24.849999999999998
2019-02-21,37,71.0,,0.71,26.27
2019-02-22,53,71.0,,0.71,37.629999999999995
2019-02-23,37,71.0,,0.71,26.27
2019-02-24,38,71.0,,0.71,26.979999999999997
2019-02-25,28,71.0,,0.71,19.88
2019-02-26,67,71.0,,0.71,47.57
2019-02-27,59,71.0,,0.71,41.89
2019-02-28,47,71.0,,0.71,33.37
2019-03-01,86,66.0,False,0.66,56.760000000000005
2019-03-02,20,66.0,,0.66,13.200000000000001
2019-03-03,90,66.0,,0.66,59.400000000000006
2019-03-04,68,66.0,,0.66,44.88
2019-03-05,34,66.0,,0.66,22.44
2019-03-06,46,66.0,,0.66,30.360000000000003
2019-03-07,57,66.0,,0.66,37.620000000000005
2019-03-08,68,66.0,,0.66,44.88
2019-03-09,58,66.0,,0.66,38.28
2019-03-10,46,66.0,,0.66,30.360000000000003
2019-03-11,65,66.0,,0.66,42.9
2019-03-12,39,66.0,,0.66,25.740000000000002
2019-03-13,52,66.0,,0.66,34.32
2019-03-14,53,66.0,,0.66,34.980000000000004
2019-03-15,70,66.0,,0.66,46.2
2019-03-16,78,66.0,,0.66,51.480000000000004
2019-03-17,59,66.0,,0.66,38.940000000000005
2019-03-18,100,66.0,,0.66,66.0
2019-03-19,77,66.0,,0.66,50.82
2019-03-20,71,66.0,,0.66,46.86
2019-03-21,35,66.0,,0.66,23.1
2019-03-22,81,66.0,,0.66,53.46
2019-03-23,31,66.0,,0.66,20.46
2019-03-24,74,66.0,,0.66,48.84
2019-03-25,53,66.0,,0.66,34.980000000000004
2019-03-26,54,66.0,,0.66,35.64
2019-03-27,41,66.0,,0.66,27.060000000000002
2019-03-28,66,66.0,,0.66,43.56
2019-03-29,54,66.0,,0.66,35.64
2019-03-30,84,66.0,,0.66,55.440000000000005
2019-03-31,67,66.0,,0.66,44.22
2019-04-01,78,62.0,False,0.62,48.36
2019-04-02,91,62.0,,0.62,56.42
2019-04-03,64,62.0,,0.62,39.68
2019-04-04,68,62.0,,0.62,42.16
2019-04-05,55,62.0,,0.62,34.1
2019-04-06,91,62.0,,0.62,56.42
2019-04-07,70,62.0,,0.62,43.4
2019-04-08,84,62.0,,0.62,52.08
2019-04-09,100,62.0,,0.62,62.0
2019-04-10,74,62.0,,0.62,45.88
2019-04-11,79,62.0,,0.62,48.98
2019-04-12,77,62.0,,0.62,47.74
2019-04-13,72,62.0,,0.62,44.64
2019-04-14,70,62.0,,0.62,43.4
2019-04-15,89,62.0,,0.62,55.18
2019-04-16,59,62.0,,0.62,36.58
2019-04-17,27,62.0,,0.62,16.74
2019-04-18,66,62.0,,0.62,40.92
2019-04-19,58,62.0,,0.62,35.96
2019-04-20,66,62.0,,0.62,40.92
2019-04-21,75,62.0,,0.62,46.5
2019-04-22,89,62.0,,0.62,55.18
2019-04-23,96,62.0,,0.62,59.519999999999996
2019-04-24,75,62.0,,0.62,46.5
2019-04-25,85,62.0,,0.62,52.7
2019-04-26,64,62.0,,0.62,39.68
2019-04-27,32,62.0,,0.62,19.84
2019-04-28,77,62.0,,0.62,47.74
2019-04-29,68,62.0,,0.62,42.16
2019-04-30,98,62.0,,0.62,60.76
2019-05-01,47,57.0,False,0.57,26.79
2019-05-02,92,57.0,,0.57,52.44
2019-05-03,64,57.0,,0.57,36.48
2019-05-04,94,57.0,,0.57,53.58
2019-05-05,63,57.0,,0.57,35.91
2019-05-06,100,57.0,,0.57,56.99999999999999
2019-05-07,77,57.0,,0.57,43.88999999999999
2019-05-08,68,57.0,,0.57,38.76
2019-05-09,52,57.0,,0.57,29.639999999999997
2019-05-10,43,57.0,,0.57,24.509999999999998
2019-05-11,85,57.0,,0.57,48.449999999999996
2019-05-12,32,57.0,,0.57,18.24
2019-05-13,96,57.0,,0.57,54.72
2019-05-14,95,57.0,,0.57,54.15
2019-05-15,70,57.0,,0.57,39.9
2019-05-16,48,57.0,,0.57,27.36
2019-05-17,32,57.0,,0.57,18.24
2019-05-18,53,57.0,,0.57,30.209999999999997
2019-05-19,78,57.0,,0.57,44.459999999999994
2019-05-20,69,57.0,,0.57,39.33
2019-05-21,85,57.0,,0.57,48.449999999999996
2019-05-22,54,57.0,,0.57,30.779999999999998
2019-05-23,65,57.0,,0.57,37.05
2019-05-24,61,57.0,,0.57,34.769999999999996
2019-05-25,88,57.0,,0.57,50.16
2019-05-26,41,57.0,,0.57,23.369999999999997
2019-05-27,70,57.0,,0.57,39.9
2019-05-28,42,57.0,,0.57,23.939999999999998
2019-05-29,73,57.0,,0.57,41.61
2019-05-30,68,57.0,,0.57,38.76
2019-05-31,38,57.0,,0.57,21.659999999999997
2019-06-01,57,42.0,False,0.42,23.939999999999998
2019-06-02,55,42.0,,0.42,23.099999999999998
2019-06-03,65,42.0,,0.42,27.3
2019-06-04,60,42.0,,0.42,25.2
2019-06-05,78,42.0,,0.42,32.76
2019-06-06,18,42.0,,0.42,7.56
2019-06-07,74,42.0,,0.42,31.08
2019-06-08,100,42.0,,0.42,42.0
2019-06-09,43,42.0,,0.42,18.06
2019-06-10,41,42.0,,0.42,17.22
2019-06-11,54,42.0,,0.42,22.68
2019-06-12,55,42.0,,0.42,23.099999999999998
2019-06-13,36,42.0,,0.42,15.12
2019-06-14,49,42.0,,0.42,20.58
2019-06-15,64,42.0,,0.42,26.88
2019-06-16,71,42.0,,0.42,29.82
2019-06-17,60,42.0,,0.42,25.2
2019-06-18,36,42.0,,0.42,15.12
2019-06-19,78,42.0,,0.42,32.76
2019-06-20,60,42.0,,0.42,25.2
2019-06-21,25,42.0,,0.42,10.5
2019-06-22,59,42.0,,0.42,24.779999999999998
2019-06-23,37,42.0,,0.42,15.54
2019-06-24,61,42.0,,0.42,25.619999999999997
2019-06-25,37,42.0,,0.42,15.54
2019-06-26,24,42.0,,0.42,10.08
2019-06-27,55,42.0,,0.42,23.099999999999998
2019-06-28,90,42.0,,0.42,37.8
2019-06-29,22,42.0,,0.42,9.24
2019-06-30,65,42.0,,0.42,27.3
2019-07-01,48,42.0,False,0.42,20.16
2019-07-02,65,42.0,,0.42,27.3
2019-07-03,60,42.0,,0.42,25.2
2019-07-04,60,42.0,,0.42,25.2
2019-07-05,73,42.0,,0.42,30.66
2019-07-06,40,42.0,,0.42,16.8
2019-07-07,45,42.0,,0.42,18.9
2019-07-08,51,42.0,,0.42,21.419999999999998
2019-07-09,47,42.0,,0.42,19.74
2019-07-10,47,42.0,,0.42,19.74
2019-07-11,69,42.0,,0.42,28.98
2019-07-12,60,42.0,,0.42,25.2
2019-07-13,55,42.0,,0.42,23.099999999999998
2019-07-14,76,42.0,,0.42,31.919999999999998
2019-07-15,59,42.0,,0.42,24.779999999999998
2019-07-16,52,42.0,,0.42,21.84
2019-07-17,29,42.0,,0.42,12.18
2019-07-18,48,42.0,,0.42,20.16
2019-07-19,55,42.0,,0.42,23.099999999999998
2019-07-20,34,42.0,,0.42,14.28
2019-07-21,69,42.0,,0.42,28.98
2019-07-22,47,42.0,,0.42,19.74
2019-07-23,47,42.0,,0.42,19.74
2019-07-24,43,42.0,,0.42,18.06
2019-07-25,49,42.0,,0.42,20.58
2019-07-26,100,42.0,,0.42,42.0
2019-07-27,49,42.0,,0.42,20.58
2019-07-28,56,42.0,,0.42,23.52
2019-07-29,49,42.0,,0.42,20.58
2019-07-30,24,42.0,,0.42,10.08
2019-07-31,48,42.0,,0.42,20.16
2019-08-01,58,44.0,False,0.44,25.52
2019-08-02,55,44.0,,0.44,24.2
2019-08-03,84,44.0,,0.44,36.96
2019-08-04,99,44.0,,0.44,43.56
2019-08-05,33,44.0,,0.44,14.52
2019-08-06,66,44.0,,0.44,29.04
2019-08-07,73,44.0,,0.44,32.12
2019-08-08,54,44.0,,0.44,23.76
2019-08-09,52,44.0,,0.44,22.88
2019-08-10,38,44.0,,0.44,16.72
2019-08-11,68,44.0,,0.44,29.92
2019-08-12,52,44.0,,0.44,22.88
2019-08-13,58,44.0,,0.44,25.52
2019-08-14,100,44.0,,0.44,44.0
2019-08-15,58,44.0,,0.44,25.52
2019-08-16,77,44.0,,0.44,33.88
2019-08-17,45,44.0,,0.44,19.8
2019-08-18,59,44.0,,0.44,25.96
2019-08-19,56,44.0,,0.44,24.64
2019-08-20,82,44.0,,0.44,36.08
2019-08-21,63,44.0,,0.44,27.72
2019-08-22,38,44.0,,0.44,16.72
2019-08-23,51,44.0,,0.44,22.44
2019-08-24,60,44.0,,0.44,26.4
2019-08-25,66,44.0,,0.44,29.04
2019-08-26,86,44.0,,0.44,37.84
2019-08-27,61,44.0,,0.44,26.84
2019-08-28,98,44.0,,0.44,43.12
2019-08-29,93,44.0,,0.44,40.92
2019-08-30,55,44.0,,0.44,24.2
2019-08-31,64,44.0,,0.44,28.16
2019-09-01,53,59.0,False,0.59,31.27
2019-09-02,44,59.0,,0.59,25.959999999999997
2019-09-03,58,59.0,,0.59,34.22
2019-09-04,68,59.0,,0.59,40.12
2019-09-05,68,59.0,,0.59,40.12
2019-09-06,82,59.0,,0.59,48.379999999999995
