date,cost plus_unscaled,cost plus_monthly,isPartial,scale,cost plus
2014-06-28,66,66,False,0.66,43.56
2014-06-29,100,100,False,1.0,100.0
2014-06-30,65,65,False,0.65,42.25
2014-07-01,77,77,False,0.77,59.29
2014-07-02,42,42,False,0.42,17.64
2014-07-03,59,59,False,0.59,34.809999999999995
2014-07-04,72,72,False,0.72,51.839999999999996
2014-07-05,87,87,False,0.87,75.69
2014-07-06,91,91,False,0.91,82.81
2014-07-07,100,100,False,1.0,100.0
2014-07-08,89,89,False,0.89,79.21000000000001
2014-07-09,75,75,False,0.75,56.25
2014-07-10,67,67,False,0.67,44.89
2014-07-11,52,52,False,0.52,27.04
2014-07-12,51,51,False,0.51,26.01
2014-07-13,67,67,False,0.67,44.89
2014-07-14,65,65,False,0.65,42.25
2014-07-15,75,75,False,0.75,56.25
2014-07-16,78,78,False,0.78,60.84
2014-07-17,54,54,False,0.54,29.160000000000004
2014-07-18,65,65,False,0.65,42.25
2014-07-19,49,49,False,0.49,24.009999999999998
2014-07-20,91,91,False,0.91,82.81
2014-07-21,57,57,False,0.57,32.489999999999995
2014-07-22,77,77,False,0.77,59.29
2014-07-23,46,46,False,0.46,21.16
2014-07-24,99,99,False,0.99,98.01
2014-07-25,92,92,False,0.92,84.64
2014-07-26,84,84,False,0.84,70.56
2014-07-27,73,73,False,0.73,53.29
2014-07-28,80,80,False,0.8,64.0
2014-07-29,79,79,False,0.79,62.410000000000004
2014-07-30,65,65,False,0.65,42.25
2014-07-31,50,50,False,0.5,25.0
2014-08-01,85,85,False,0.85,72.25
2014-08-02,85,85,False,0.85,72.25
2014-08-03,98,98,False,0.98,96.03999999999999
2014-08-04,80,80,False,0.8,64.0
2014-08-05,61,61,False,0.61,37.21
2014-08-06,74,74,False,0.74,54.76
2014-08-07,41,41,False,0.41,16.81
2014-08-08,62,62,False,0.62,38.44
2014-08-09,65,65,False,0.65,42.25
2014-08-10,86,86,False,0.86,73.96
2014-08-11,62,62,False,0.62,38.44
2014-08-12,82,82,False,0.82,67.24
2014-08-13,55,55,False,0.55,30.250000000000004
2014-08-14,100,100,False,1.0,100.0
2014-08-15,83,83,False,0.83,68.89
2014-08-16,90,90,False,0.9,81.0
2014-08-17,97,97,False,0.97,94.09
2014-08-18,89,89,False,0.89,79.21000000000001
2014-08-19,82,82,False,0.82,67.24
2014-08-20,60,60,False,0.6,36.0
2014-08-21,81,81,False,0.81,65.61
2014-08-22,36,36,False,0.36,12.959999999999999
2014-08-23,87,87,False,0.87,75.69
2014-08-24,95,95,False,0.95,90.25
2014-08-25,69,69,False,0.69,47.61
2014-08-26,61,61,False,0.61,37.21
2014-08-27,60,60,False,0.6,36.0
2014-08-28,44,44,False,0.44,19.36
2014-08-29,71,71,False,0.71,50.41
2014-08-30,83,83,False,0.83,68.89
2014-08-31,90,90,False,0.9,81.0
2014-09-01,86,86,False,0.86,73.96
2014-09-02,57,57,False,0.57,32.489999999999995
2014-09-03,44,44,False,0.44,19.36
2014-09-04,62,62,False,0.62,38.44
2014-09-05,53,53,False,0.53,28.09
2014-09-06,42,42,False,0.42,17.64
2014-09-07,75,75,False,0.75,56.25
2014-09-08,52,52,False,0.52,27.04
2014-09-09,94,94,False,0.94,88.36
2014-09-10,100,100,False,1.0,100.0
2014-09-11,71,71,False,0.71,50.41
2014-09-12,97,97,False,0.97,94.09
2014-09-13,93,93,False,0.93,86.49000000000001
2014-09-14,64,64,False,0.64,40.96
2014-09-15,53,53,False,0.53,28.09
2014-09-16,80,80,False,0.8,64.0
2014-09-17,60,60,False,0.6,36.0
2014-09-18,51,51,False,0.51,26.01
2014-09-19,69,69,False,0.69,47.61
2014-09-20,64,64,False,0.64,40.96
2014-09-21,83,83,False,0.83,68.89
2014-09-22,75,75,False,0.75,56.25
2014-09-23,71,71,False,0.71,50.41
2014-09-24,80,80,False,0.8,64.0
2014-09-25,72,72,False,0.72,51.839999999999996
2014-09-26,53,53,False,0.53,28.09
2014-09-27,88,88,False,0.88,77.44
2014-09-28,70,70,False,0.7,49.0
2014-09-29,72,72,False,0.72,51.839999999999996
2014-09-30,56,56,False,0.56,31.360000000000003
2014-10-01,50,50,False,0.5,25.0
2014-10-02,68,68,False,0.68,46.24
2014-10-03,72,72,False,0.72,51.839999999999996
2014-10-04,65,65,False,0.65,42.25
2014-10-05,100,100,False,1.0,100.0
2014-10-06,69,69,False,0.69,47.61
2014-10-07,65,65,False,0.65,42.25
2014-10-08,56,56,False,0.56,31.360000000000003
2014-10-09,71,71,False,0.71,50.41
2014-10-10,45,45,False,0.45,20.25
2014-10-11,91,91,False,0.91,82.81
2014-10-12,57,57,False,0.57,32.489999999999995
2014-10-13,78,78,False,0.78,60.84
2014-10-14,62,62,False,0.62,38.44
2014-10-15,44,44,False,0.44,19.36
2014-10-16,59,59,False,0.59,34.809999999999995
2014-10-17,60,60,False,0.6,36.0
2014-10-18,68,68,False,0.68,46.24
2014-10-19,93,93,False,0.93,86.49000000000001
2014-10-20,50,50,False,0.5,25.0
2014-10-21,71,71,False,0.71,50.41
2014-10-22,49,49,False,0.49,24.009999999999998
2014-10-23,66,66,False,0.66,43.56
2014-10-24,77,77,False,0.77,59.29
2014-10-25,75,75,False,0.75,56.25
2014-10-26,79,79,False,0.79,62.410000000000004
2014-10-27,79,79,False,0.79,62.410000000000004
2014-10-28,65,65,False,0.65,42.25
2014-10-29,79,79,False,0.79,62.410000000000004
2014-10-30,58,58,False,0.58,33.64
2014-10-31,54,54,False,0.54,29.160000000000004
2014-11-01,73,73,False,0.73,53.29
2014-11-02,64,64,False,0.64,40.96
2014-11-03,61,61,False,0.61,37.21
2014-11-04,66,66,False,0.66,43.56
2014-11-05,57,57,False,0.57,32.489999999999995
2014-11-06,47,47,False,0.47,22.09
2014-11-07,43,43,False,0.43,18.49
2014-11-08,74,74,False,0.74,54.76
2014-11-09,71,71,False,0.71,50.41
2014-11-10,63,63,False,0.63,39.69
2014-11-11,60,60,False,0.6,36.0
2014-11-12,65,65,False,0.65,42.25
2014-11-13,44,44,False,0.44,19.36
2014-11-14,56,56,False,0.56,31.360000000000003
2014-11-15,83,83,False,0.83,68.89
2014-11-16,79,79,False,0.79,62.410000000000004
2014-11-17,80,80,False,0.8,64.0
2014-11-18,57,57,False,0.57,32.489999999999995
2014-11-19,63,63,False,0.63,39.69
2014-11-20,73,73,False,0.73,53.29
2014-11-21,67,67,False,0.67,44.89
2014-11-22,100,100,False,1.0,100.0
2014-11-23,79,79,False,0.79,62.410000000000004
2014-11-24,72,72,False,0.72,51.839999999999996
2014-11-25,74,74,False,0.74,54.76
2014-11-26,65,65,False,0.65,42.25
2014-11-27,61,61,False,0.61,37.21
2014-11-28,71,71,False,0.71,50.41
2014-11-29,92,92,False,0.92,84.64
2014-11-30,68,68,False,0.68,46.24
2014-12-01,63,63,False,0.63,39.69
2014-12-02,57,57,False,0.57,32.489999999999995
2014-12-03,69,69,False,0.69,47.61
2014-12-04,48,48,False,0.48,23.04
2014-12-05,57,57,False,0.57,32.489999999999995
2014-12-06,64,64,False,0.64,40.96
2014-12-07,71,71,False,0.71,50.41
2014-12-08,67,67,False,0.67,44.89
2014-12-09,66,66,False,0.66,43.56
2014-12-10,81,81,False,0.81,65.61
2014-12-11,58,58,False,0.58,33.64
2014-12-12,50,50,False,0.5,25.0
2014-12-13,75,75,False,0.75,56.25
2014-12-14,100,100,False,1.0,100.0
2014-12-15,78,78,False,0.78,60.84
2014-12-16,71,71,False,0.71,50.41
2014-12-17,68,68,False,0.68,46.24
2014-12-18,71,71,False,0.71,50.41
2014-12-19,69,69,False,0.69,47.61
2014-12-20,68,68,False,0.68,46.24
2014-12-21,88,88,False,0.88,77.44
2014-12-22,84,84,False,0.84,70.56
2014-12-23,96,96,False,0.96,92.16
2014-12-24,82,82,False,0.82,67.24
2014-12-25,43,43,False,0.43,18.49
2014-12-26,77,77,False,0.77,59.29
2014-12-27,66,66,False,0.66,43.56
2014-12-28,51,51,False,0.51,26.01
2014-12-29,77,77,False,0.77,59.29
2014-12-30,53,53,False,0.53,28.09
2014-12-31,66,66,False,0.66,43.56
2015-01-01,69,69,False,0.69,47.61
2015-01-02,64,64,False,0.64,40.96
2015-01-03,72,72,False,0.72,51.839999999999996
2015-01-04,74,74,False,0.74,54.76
2015-01-05,47,47,False,0.47,22.09
2015-01-06,45,45,False,0.45,20.25
2015-01-07,53,53,False,0.53,28.09
2015-01-08,46,46,False,0.46,21.16
2015-01-09,42,42,False,0.42,17.64
2015-01-10,62,62,False,0.62,38.44
2015-01-11,62,62,False,0.62,38.44
2015-01-12,46,46,False,0.46,21.16
2015-01-13,42,42,False,0.42,17.64
2015-01-14,45,45,False,0.45,20.25
2015-01-15,47,47,False,0.47,22.09
2015-01-16,68,68,False,0.68,46.24
2015-01-17,66,66,False,0.66,43.56
2015-01-18,62,62,False,0.62,38.44
2015-01-19,75,75,False,0.75,56.25
2015-01-20,52,52,False,0.52,27.04
2015-01-21,27,27,False,0.27,7.290000000000001
2015-01-22,42,42,False,0.42,17.64
2015-01-23,53,53,False,0.53,28.09
2015-01-24,60,60,False,0.6,36.0
2015-01-25,100,100,False,1.0,100.0
2015-01-26,47,47,False,0.47,22.09
2015-01-27,55,55,False,0.55,30.250000000000004
2015-01-28,57,57,False,0.57,32.489999999999995
2015-01-29,58,58,False,0.58,33.64
2015-01-30,73,73,False,0.73,53.29
2015-01-31,66,66,False,0.66,43.56
2015-02-01,89,89,False,0.89,79.21000000000001
2015-02-02,45,45,False,0.45,20.25
2015-02-03,40,40,False,0.4,16.0
2015-02-04,67,67,False,0.67,44.89
2015-02-05,56,56,False,0.56,31.360000000000003
2015-02-06,65,65,False,0.65,42.25
2015-02-07,58,58,False,0.58,33.64
2015-02-08,70,70,False,0.7,49.0
2015-02-09,56,56,False,0.56,31.360000000000003
2015-02-10,50,50,False,0.5,25.0
2015-02-11,47,47,False,0.47,22.09
2015-02-12,56,56,False,0.56,31.360000000000003
2015-02-13,49,49,False,0.49,24.009999999999998
2015-02-14,60,60,False,0.6,36.0
2015-02-15,100,100,False,1.0,100.0
2015-02-16,62,62,False,0.62,38.44
2015-02-17,58,58,False,0.58,33.64
2015-02-18,48,48,False,0.48,23.04
2015-02-19,58,58,False,0.58,33.64
2015-02-20,56,56,False,0.56,31.360000000000003
2015-02-21,44,44,False,0.44,19.36
2015-02-22,48,48,False,0.48,23.04
2015-02-23,58,58,False,0.58,33.64
2015-02-24,45,45,False,0.45,20.25
2015-02-25,69,69,False,0.69,47.61
2015-02-26,62,62,False,0.62,38.44
2015-02-27,67,67,False,0.67,44.89
2015-02-28,67,67,False,0.67,44.89
2015-03-01,80,80,False,0.8,64.0
2015-03-02,67,67,False,0.67,44.89
2015-03-03,43,43,False,0.43,18.49
2015-03-04,68,68,False,0.68,46.24
2015-03-05,43,43,False,0.43,18.49
2015-03-06,57,57,False,0.57,32.489999999999995
2015-03-07,81,81,False,0.81,65.61
2015-03-08,75,75,False,0.75,56.25
2015-03-09,62,62,False,0.62,38.44
2015-03-10,65,65,False,0.65,42.25
2015-03-11,68,68,False,0.68,46.24
2015-03-12,60,60,False,0.6,36.0
2015-03-13,67,67,False,0.67,44.89
2015-03-14,49,49,False,0.49,24.009999999999998
2015-03-15,61,61,False,0.61,37.21
2015-03-16,70,70,False,0.7,49.0
2015-03-17,50,50,False,0.5,25.0
2015-03-18,60,60,False,0.6,36.0
2015-03-19,73,73,False,0.73,53.29
2015-03-20,78,78,False,0.78,60.84
2015-03-21,61,61,False,0.61,37.21
2015-03-22,83,83,False,0.83,68.89
2015-03-23,60,60,False,0.6,36.0
2015-03-24,74,74,False,0.74,54.76
2015-03-25,75,75,False,0.75,56.25
2015-03-26,58,58,False,0.58,33.64
2015-03-27,46,46,False,0.46,21.16
2015-03-28,70,70,False,0.7,49.0
2015-03-29,100,100,False,1.0,100.0
2015-03-30,71,71,False,0.71,50.41
2015-03-31,58,58,False,0.58,33.64
2015-04-01,85,85,False,0.85,72.25
2015-04-02,91,91,False,0.91,82.81
2015-04-03,55,55,False,0.55,30.250000000000004
2015-04-04,71,71,False,0.71,50.41
2015-04-05,100,100,False,1.0,100.0
2015-04-06,71,71,False,0.71,50.41
2015-04-07,65,65,False,0.65,42.25
2015-04-08,65,65,False,0.65,42.25
2015-04-09,73,73,False,0.73,53.29
2015-04-10,71,71,False,0.71,50.41
2015-04-11,97,97,False,0.97,94.09
2015-04-12,80,80,False,0.8,64.0
2015-04-13,89,89,False,0.89,79.21000000000001
2015-04-14,73,73,False,0.73,53.29
2015-04-15,46,46,False,0.46,21.16
2015-04-16,60,60,False,0.6,36.0
2015-04-17,79,79,False,0.79,62.410000000000004
2015-04-18,75,75,False,0.75,56.25
2015-04-19,84,84,False,0.84,70.56
2015-04-20,64,64,False,0.64,40.96
2015-04-21,99,99,False,0.99,98.01
2015-04-22,59,59,False,0.59,34.809999999999995
2015-04-23,69,69,False,0.69,47.61
2015-04-24,82,82,False,0.82,67.24
2015-04-25,79,79,False,0.79,62.410000000000004
2015-04-26,88,88,False,0.88,77.44
2015-04-27,74,74,False,0.74,54.76
2015-04-28,58,58,False,0.58,33.64
2015-04-29,71,71,False,0.71,50.41
2015-04-30,64,64,False,0.64,40.96
2015-05-01,66,66,False,0.66,43.56
2015-05-02,77,77,False,0.77,59.29
2015-05-03,79,79,False,0.79,62.410000000000004
2015-05-04,66,66,False,0.66,43.56
2015-05-05,66,66,False,0.66,43.56
2015-05-06,100,100,False,1.0,100.0
2015-05-07,63,63,False,0.63,39.69
2015-05-08,72,72,False,0.72,51.839999999999996
2015-05-09,52,52,False,0.52,27.04
2015-05-10,70,70,False,0.7,49.0
2015-05-11,63,63,False,0.63,39.69
2015-05-12,57,57,False,0.57,32.489999999999995
2015-05-13,65,65,False,0.65,42.25
2015-05-14,63,63,False,0.63,39.69
2015-05-15,47,47,False,0.47,22.09
2015-05-16,59,59,False,0.59,34.809999999999995
2015-05-17,77,77,False,0.77,59.29
2015-05-18,75,75,False,0.75,56.25
2015-05-19,52,52,False,0.52,27.04
2015-05-20,79,79,False,0.79,62.410000000000004
2015-05-21,57,57,False,0.57,32.489999999999995
2015-05-22,55,55,False,0.55,30.250000000000004
2015-05-23,83,83,False,0.83,68.89
2015-05-24,75,75,False,0.75,56.25
2015-05-25,87,87,False,0.87,75.69
2015-05-26,71,71,False,0.71,50.41
2015-05-27,56,56,False,0.56,31.360000000000003
2015-05-28,42,42,False,0.42,17.64
2015-05-29,52,52,False,0.52,27.04
2015-05-30,60,60,False,0.6,36.0
2015-05-31,67,67,False,0.67,44.89
2015-06-01,65,65,False,0.65,42.25
2015-06-02,53,53,False,0.53,28.09
2015-06-03,44,44,False,0.44,19.36
2015-06-04,35,35,False,0.35,12.25
2015-06-05,37,37,False,0.37,13.69
2015-06-06,64,64,False,0.64,40.96
2015-06-07,67,67,False,0.67,44.89
2015-06-08,50,50,False,0.5,25.0
2015-06-09,63,63,False,0.63,39.69
2015-06-10,50,50,False,0.5,25.0
2015-06-11,63,63,False,0.63,39.69
2015-06-12,45,45,False,0.45,20.25
2015-06-13,38,38,False,0.38,14.44
2015-06-14,100,100,False,1.0,100.0
2015-06-15,56,56,False,0.56,31.360000000000003
2015-06-16,72,72,False,0.72,51.839999999999996
2015-06-17,50,50,False,0.5,25.0
2015-06-18,67,67,False,0.67,44.89
2015-06-19,56,56,False,0.56,31.360000000000003
2015-06-20,89,89,False,0.89,79.21000000000001
2015-06-21,54,54,False,0.54,29.160000000000004
2015-06-22,51,51,False,0.51,26.01
2015-06-23,68,68,False,0.68,46.24
2015-06-24,55,55,False,0.55,30.250000000000004
2015-06-25,56,56,False,0.56,31.360000000000003
2015-06-26,61,61,False,0.61,37.21
2015-06-27,70,70,False,0.7,49.0
2015-06-28,65,65,False,0.65,42.25
2015-06-29,67,67,False,0.67,44.89
2015-06-30,48,48,False,0.48,23.04
2015-07-01,60,60,False,0.6,36.0
2015-07-02,66,66,False,0.66,43.56
2015-07-03,71,71,False,0.71,50.41
2015-07-04,67,67,False,0.67,44.89
2015-07-05,89,89,False,0.89,79.21000000000001
2015-07-06,60,60,False,0.6,36.0
2015-07-07,66,66,False,0.66,43.56
2015-07-08,57,57,False,0.57,32.489999999999995
2015-07-09,56,56,False,0.56,31.360000000000003
2015-07-10,65,65,False,0.65,42.25
2015-07-11,72,72,False,0.72,51.839999999999996
2015-07-12,100,100,False,1.0,100.0
2015-07-13,77,77,False,0.77,59.29
2015-07-14,60,60,False,0.6,36.0
2015-07-15,36,36,False,0.36,12.959999999999999
2015-07-16,50,50,False,0.5,25.0
2015-07-17,57,57,False,0.57,32.489999999999995
2015-07-18,58,58,False,0.58,33.64
2015-07-19,72,72,False,0.72,51.839999999999996
2015-07-20,60,60,False,0.6,36.0
2015-07-21,49,49,False,0.49,24.009999999999998
2015-07-22,60,60,False,0.6,36.0
2015-07-23,88,88,False,0.88,77.44
2015-07-24,62,62,False,0.62,38.44
2015-07-25,80,80,False,0.8,64.0
2015-07-26,59,59,False,0.59,34.809999999999995
2015-07-27,66,66,False,0.66,43.56
2015-07-28,55,55,False,0.55,30.250000000000004
2015-07-29,78,78,False,0.78,60.84
2015-07-30,61,61,False,0.61,37.21
2015-07-31,51,51,False,0.51,26.01
2015-08-01,62,62,False,0.62,38.44
2015-08-02,68,68,False,0.68,46.24
2015-08-03,55,55,False,0.55,30.250000000000004
2015-08-04,68,68,False,0.68,46.24
2015-08-05,54,54,False,0.54,29.160000000000004
2015-08-06,67,67,False,0.67,44.89
2015-08-07,49,49,False,0.49,24.009999999999998
2015-08-08,88,88,False,0.88,77.44
2015-08-09,98,98,False,0.98,96.03999999999999
2015-08-10,53,53,False,0.53,28.09
2015-08-11,57,57,False,0.57,32.489999999999995
2015-08-12,46,46,False,0.46,21.16
2015-08-13,85,85,False,0.85,72.25
2015-08-14,59,59,False,0.59,34.809999999999995
2015-08-15,78,78,False,0.78,60.84
2015-08-16,79,79,False,0.79,62.410000000000004
2015-08-17,84,84,False,0.84,70.56
2015-08-18,64,64,False,0.64,40.96
2015-08-19,69,69,False,0.69,47.61
2015-08-20,80,80,False,0.8,64.0
2015-08-21,53,53,False,0.53,28.09
2015-08-22,79,79,False,0.79,62.410000000000004
2015-08-23,80,80,False,0.8,64.0
2015-08-24,75,75,False,0.75,56.25
2015-08-25,61,61,False,0.61,37.21
2015-08-26,59,59,False,0.59,34.809999999999995
2015-08-27,74,74,False,0.74,54.76
2015-08-28,47,47,False,0.47,22.09
2015-08-29,100,100,False,1.0,100.0
2015-08-30,75,75,False,0.75,56.25
2015-08-31,59,59,False,0.59,34.809999999999995
2015-09-01,68,68,False,0.68,46.24
2015-09-02,65,65,False,0.65,42.25
2015-09-03,64,64,False,0.64,40.96
2015-09-04,72,72,False,0.72,51.839999999999996
2015-09-05,83,83,False,0.83,68.89
2015-09-06,78,78,False,0.78,60.84
2015-09-07,100,100,False,1.0,100.0
2015-09-08,80,80,False,0.8,64.0
2015-09-09,77,77,False,0.77,59.29
2015-09-10,75,75,False,0.75,56.25
2015-09-11,60,60,False,0.6,36.0
2015-09-12,82,82,False,0.82,67.24
2015-09-13,63,63,False,0.63,39.69
2015-09-14,60,60,False,0.6,36.0
2015-09-15,75,75,False,0.75,56.25
2015-09-16,63,63,False,0.63,39.69
2015-09-17,53,53,False,0.53,28.09
2015-09-18,62,62,False,0.62,38.44
2015-09-19,97,97,False,0.97,94.09
2015-09-20,66,66,False,0.66,43.56
2015-09-21,63,63,False,0.63,39.69
2015-09-22,56,56,False,0.56,31.360000000000003
2015-09-23,80,80,False,0.8,64.0
2015-09-24,55,55,False,0.55,30.250000000000004
2015-09-25,62,62,False,0.62,38.44
2015-09-26,70,70,False,0.7,49.0
2015-09-27,66,66,False,0.66,43.56
2015-09-28,58,58,False,0.58,33.64
2015-09-29,56,56,False,0.56,31.360000000000003
2015-09-30,55,55,False,0.55,30.250000000000004
2015-10-01,63,63,False,0.63,39.69
2015-10-02,65,65,False,0.65,42.25
2015-10-03,74,74,False,0.74,54.76
2015-10-04,70,70,False,0.7,49.0
2015-10-05,100,100,False,1.0,100.0
2015-10-06,52,52,False,0.52,27.04
2015-10-07,68,68,False,0.68,46.24
2015-10-08,60,60,False,0.6,36.0
2015-10-09,86,86,False,0.86,73.96
2015-10-10,67,67,False,0.67,44.89
2015-10-11,92,92,False,0.92,84.64
2015-10-12,85,85,False,0.85,72.25
2015-10-13,59,59,False,0.59,34.809999999999995
2015-10-14,74,74,False,0.74,54.76
2015-10-15,60,60,False,0.6,36.0
2015-10-16,46,46,False,0.46,21.16
2015-10-17,83,83,False,0.83,68.89
2015-10-18,83,83,False,0.83,68.89
2015-10-19,60,60,False,0.6,36.0
2015-10-20,68,68,False,0.68,46.24
2015-10-21,71,71,False,0.71,50.41
2015-10-22,62,62,False,0.62,38.44
2015-10-23,44,44,False,0.44,19.36
2015-10-24,81,81,False,0.81,65.61
2015-10-25,67,67,False,0.67,44.89
2015-10-26,73,73,False,0.73,53.29
2015-10-27,61,61,False,0.61,37.21
2015-10-28,55,55,False,0.55,30.250000000000004
2015-10-29,76,76,False,0.76,57.76
2015-10-30,56,56,False,0.56,31.360000000000003
2015-10-31,44,44,False,0.44,19.36
2015-11-01,75,75,False,0.75,56.25
2015-11-02,56,56,False,0.56,31.360000000000003
2015-11-03,57,57,False,0.57,32.489999999999995
2015-11-04,56,56,False,0.56,31.360000000000003
2015-11-05,51,51,False,0.51,26.01
2015-11-06,55,55,False,0.55,30.250000000000004
2015-11-07,56,56,False,0.56,31.360000000000003
2015-11-08,77,77,False,0.77,59.29
2015-11-09,66,66,False,0.66,43.56
2015-11-10,38,38,False,0.38,14.44
2015-11-11,61,61,False,0.61,37.21
2015-11-12,51,51,False,0.51,26.01
2015-11-13,57,57,False,0.57,32.489999999999995
2015-11-14,74,74,False,0.74,54.76
2015-11-15,77,77,False,0.77,59.29
2015-11-16,75,75,False,0.75,56.25
2015-11-17,47,47,False,0.47,22.09
2015-11-18,62,62,False,0.62,38.44
2015-11-19,60,60,False,0.6,36.0
2015-11-20,54,54,False,0.54,29.160000000000004
2015-11-21,83,83,False,0.83,68.89
2015-11-22,90,90,False,0.9,81.0
2015-11-23,72,72,False,0.72,51.839999999999996
2015-11-24,87,87,False,0.87,75.69
2015-11-25,66,66,False,0.66,43.56
2015-11-26,62,62,False,0.62,38.44
2015-11-27,78,78,False,0.78,60.84
2015-11-28,83,83,False,0.83,68.89
2015-11-29,100,100,False,1.0,100.0
2015-11-30,74,74,False,0.74,54.76
2015-12-01,49,49,False,0.49,24.009999999999998
2015-12-02,50,50,False,0.5,25.0
2015-12-03,57,57,False,0.57,32.489999999999995
2015-12-04,65,65,False,0.65,42.25
2015-12-05,65,65,False,0.65,42.25
2015-12-06,86,86,False,0.86,73.96
2015-12-07,70,70,False,0.7,49.0
2015-12-08,58,58,False,0.58,33.64
2015-12-09,62,62,False,0.62,38.44
2015-12-10,51,51,False,0.51,26.01
2015-12-11,73,73,False,0.73,53.29
2015-12-12,76,76,False,0.76,57.76
2015-12-13,100,100,False,1.0,100.0
2015-12-14,66,66,False,0.66,43.56
2015-12-15,74,74,False,0.74,54.76
2015-12-16,65,65,False,0.65,42.25
2015-12-17,56,56,False,0.56,31.360000000000003
2015-12-18,68,68,False,0.68,46.24
2015-12-19,73,73,False,0.73,53.29
2015-12-20,77,77,False,0.77,59.29
2015-12-21,96,96,False,0.96,92.16
2015-12-22,77,77,False,0.77,59.29
2015-12-23,78,78,False,0.78,60.84
2015-12-24,79,79,False,0.79,62.410000000000004
2015-12-25,38,38,False,0.38,14.44
2015-12-26,81,81,False,0.81,65.61
2015-12-27,72,72,False,0.72,51.839999999999996
2015-12-28,51,51,False,0.51,26.01
2015-12-29,47,47,False,0.47,22.09
2015-12-30,58,58,False,0.58,33.64
2015-12-31,82,82,False,0.82,67.24
2016-01-01,72,72,False,0.72,51.839999999999996
2016-01-02,92,92,False,0.92,84.64
2016-01-03,100,100,False,1.0,100.0
2016-01-04,69,69,False,0.69,47.61
2016-01-05,57,57,False,0.57,32.489999999999995
2016-01-06,68,68,False,0.68,46.24
2016-01-07,54,54,False,0.54,29.160000000000004
2016-01-08,58,58,False,0.58,33.64
2016-01-09,75,75,False,0.75,56.25
2016-01-10,69,69,False,0.69,47.61
2016-01-11,51,51,False,0.51,26.01
2016-01-12,45,45,False,0.45,20.25
2016-01-13,63,63,False,0.63,39.69
2016-01-14,58,58,False,0.58,33.64
2016-01-15,40,40,False,0.4,16.0
2016-01-16,66,66,False,0.66,43.56
2016-01-17,91,91,False,0.91,82.81
2016-01-18,56,56,False,0.56,31.360000000000003
2016-01-19,67,67,False,0.67,44.89
2016-01-20,68,68,False,0.68,46.24
2016-01-21,70,70,False,0.7,49.0
2016-01-22,71,71,False,0.71,50.41
2016-01-23,47,47,False,0.47,22.09
2016-01-24,72,72,False,0.72,51.839999999999996
2016-01-25,84,84,False,0.84,70.56
2016-01-26,57,57,False,0.57,32.489999999999995
2016-01-27,68,68,False,0.68,46.24
2016-01-28,56,56,False,0.56,31.360000000000003
2016-01-29,69,69,False,0.69,47.61
2016-01-30,60,60,False,0.6,36.0
2016-01-31,78,78,False,0.78,60.84
2016-02-01,75,75,False,0.75,56.25
2016-02-02,72,72,False,0.72,51.839999999999996
2016-02-03,100,100,False,1.0,100.0
2016-02-04,64,64,False,0.64,40.96
2016-02-05,53,53,False,0.53,28.09
2016-02-06,70,70,False,0.7,49.0
2016-02-07,62,62,False,0.62,38.44
2016-02-08,73,73,False,0.73,53.29
2016-02-09,69,69,False,0.69,47.61
2016-02-10,67,67,False,0.67,44.89
2016-02-11,83,83,False,0.83,68.89
2016-02-12,68,68,False,0.68,46.24
2016-02-13,71,71,False,0.71,50.41
2016-02-14,79,79,False,0.79,62.410000000000004
2016-02-15,73,73,False,0.73,53.29
2016-02-16,94,94,False,0.94,88.36
