date,mastercard_unscaled,mastercard_monthly,isPartial,scale,mastercard
31/08/2012,76,64,,0.64,48.64
01/09/2012,92,59,FALSE,0.59,54.28
02/09/2012,84,59,,0.59,49.56
03/09/2012,70,59,,0.59,41.3
04/09/2012,89,59,,0.59,52.51
05/09/2012,87,59,,0.59,51.33
06/09/2012,73,59,,0.59,43.07
07/09/2012,80,59,,0.59,47.2
08/09/2012,70,59,,0.59,41.3
09/09/2012,56,59,,0.59,33.04
10/09/2012,72,59,,0.59,42.48
11/09/2012,75,59,,0.59,44.25
12/09/2012,62,59,,0.59,36.58
13/09/2012,74,59,,0.59,43.66
14/09/2012,94,59,,0.59,55.46
15/09/2012,70,59,,0.59,41.3
16/09/2012,71,59,,0.59,41.89
17/09/2012,100,59,,0.59,59
18/09/2012,68,59,,0.59,40.12
19/09/2012,74,59,,0.59,43.66
20/09/2012,82,59,,0.59,48.38
21/09/2012,98,59,,0.59,57.82
22/09/2012,56,59,,0.59,33.04
23/09/2012,59,59,,0.59,34.81
24/09/2012,98,59,,0.59,57.82
25/09/2012,83,59,,0.59,48.97
26/09/2012,75,59,,0.59,44.25
27/09/2012,60,59,,0.59,35.4
28/09/2012,79,59,,0.59,46.61
29/09/2012,77,59,,0.59,45.43
30/09/2012,65,59,,0.59,38.35
01/10/2012,100,59,FALSE,0.59,59
02/10/2012,82,59,,0.59,48.38
03/10/2012,100,59,,0.59,59
04/10/2012,64,59,,0.59,37.76
05/10/2012,77,59,,0.59,45.43
06/10/2012,52,59,,0.59,30.68
07/10/2012,66,59,,0.59,38.94
08/10/2012,67,59,,0.59,39.53
09/10/2012,67,59,,0.59,39.53
10/10/2012,77,59,,0.59,45.43
11/10/2012,70,59,,0.59,41.3
12/10/2012,76,59,,0.59,44.84
13/10/2012,63,59,,0.59,37.17
14/10/2012,39,59,,0.59,23.01
15/10/2012,75,59,,0.59,44.25
16/10/2012,71,59,,0.59,41.89
17/10/2012,71,59,,0.59,41.89
18/10/2012,89,59,,0.59,52.51
19/10/2012,66,59,,0.59,38.94
20/10/2012,55,59,,0.59,32.45
21/10/2012,46,59,,0.59,27.14
22/10/2012,71,59,,0.59,41.89
23/10/2012,71,59,,0.59,41.89
24/10/2012,78,59,,0.59,46.02
25/10/2012,75,59,,0.59,44.25
26/10/2012,71,59,,0.59,41.89
27/10/2012,55,59,,0.59,32.45
28/10/2012,57,59,,0.59,33.63
29/10/2012,69,59,,0.59,40.71
30/10/2012,65,59,,0.59,38.35
31/10/2012,68,59,,0.59,40.12
01/11/2012,81,57,FALSE,0.57,46.17
02/11/2012,94,57,,0.57,53.58
03/11/2012,81,57,,0.57,46.17
04/11/2012,52,57,,0.57,29.64
05/11/2012,72,57,,0.57,41.04
06/11/2012,62,57,,0.57,35.34
07/11/2012,68,57,,0.57,38.76
08/11/2012,85,57,,0.57,48.45
09/11/2012,99,57,,0.57,56.43
10/11/2012,90,57,,0.57,51.3
11/11/2012,62,57,,0.57,35.34
12/11/2012,91,57,,0.57,51.87
13/11/2012,76,57,,0.57,43.32
14/11/2012,82,57,,0.57,46.74
15/11/2012,78,57,,0.57,44.46
16/11/2012,73,57,,0.57,41.61
17/11/2012,67,57,,0.57,38.19
18/11/2012,56,57,,0.57,31.92
19/11/2012,91,57,,0.57,51.87
20/11/2012,81,57,,0.57,46.17
21/11/2012,82,57,,0.57,46.74
22/11/2012,56,57,,0.57,31.92
23/11/2012,80,57,,0.57,45.6
24/11/2012,100,57,,0.57,57
25/11/2012,71,57,,0.57,40.47
26/11/2012,82,57,,0.57,46.74
27/11/2012,83,57,,0.57,47.31
28/11/2012,96,57,,0.57,54.72
29/11/2012,76,57,,0.57,43.32
30/11/2012,98,57,,0.57,55.86
01/12/2012,72,64,FALSE,0.64,46.08
02/12/2012,56,64,,0.64,35.84
03/12/2012,82,64,,0.64,52.48
04/12/2012,78,64,,0.64,49.92
05/12/2012,75,64,,0.64,48
06/12/2012,64,64,,0.64,40.96
07/12/2012,64,64,,0.64,40.96
08/12/2012,72,64,,0.64,46.08
09/12/2012,62,64,,0.64,39.68
10/12/2012,79,64,,0.64,50.56
11/12/2012,82,64,,0.64,52.48
12/12/2012,78,64,,0.64,49.92
13/12/2012,68,64,,0.64,43.52
14/12/2012,78,64,,0.64,49.92
15/12/2012,79,64,,0.64,50.56
16/12/2012,62,64,,0.64,39.68
17/12/2012,77,64,,0.64,49.28
18/12/2012,77,64,,0.64,49.28
19/12/2012,78,64,,0.64,49.92
20/12/2012,64,64,,0.64,40.96
21/12/2012,83,64,,0.64,53.12
22/12/2012,85,64,,0.64,54.4
23/12/2012,65,64,,0.64,41.6
24/12/2012,65,64,,0.64,41.6
25/12/2012,43,64,,0.64,27.52
26/12/2012,86,64,,0.64,55.04
27/12/2012,78,64,,0.64,49.92
28/12/2012,100,64,,0.64,64
29/12/2012,64,64,,0.64,40.96
30/12/2012,63,64,,0.64,40.32
31/12/2012,86,64,,0.64,55.04
01/01/2013,82,63,FALSE,0.63,51.66
02/01/2013,100,63,,0.63,63
03/01/2013,81,63,,0.63,51.03
04/01/2013,86,63,,0.63,54.18
05/01/2013,77,63,,0.63,48.51
06/01/2013,74,63,,0.63,46.62
07/01/2013,74,63,,0.63,46.62
08/01/2013,89,63,,0.63,56.07
09/01/2013,76,63,,0.63,47.88
10/01/2013,65,63,,0.63,40.95
11/01/2013,70,63,,0.63,44.1
12/01/2013,73,63,,0.63,45.99
13/01/2013,60,63,,0.63,37.8
14/01/2013,68,63,,0.63,42.84
15/01/2013,87,63,,0.63,54.81
16/01/2013,58,63,,0.63,36.54
17/01/2013,71,63,,0.63,44.73
18/01/2013,74,63,,0.63,46.62
19/01/2013,62,63,,0.63,39.06
20/01/2013,71,63,,0.63,44.73
21/01/2013,86,63,,0.63,54.18
22/01/2013,79,63,,0.63,49.77
23/01/2013,78,63,,0.63,49.14
24/01/2013,83,63,,0.63,52.29
25/01/2013,60,63,,0.63,37.8
26/01/2013,61,63,,0.63,38.43
27/01/2013,54,63,,0.63,34.02
28/01/2013,89,63,,0.63,56.07
29/01/2013,66,63,,0.63,41.58
30/01/2013,67,63,,0.63,42.21
31/01/2013,67,63,,0.63,42.21
01/02/2013,82,64,FALSE,0.64,52.48
02/02/2013,60,64,,0.64,38.4
03/02/2013,60,64,,0.64,38.4
04/02/2013,70,64,,0.64,44.8
05/02/2013,69,64,,0.64,44.16
06/02/2013,65,64,,0.64,41.6
07/02/2013,100,64,,0.64,64
08/02/2013,82,64,,0.64,52.48
09/02/2013,56,64,,0.64,35.84
10/02/2013,55,64,,0.64,35.2
11/02/2013,76,64,,0.64,48.64
12/02/2013,68,64,,0.64,43.52
13/02/2013,100,64,,0.64,64
14/02/2013,63,64,,0.64,40.32
15/02/2013,69,64,,0.64,44.16
16/02/2013,61,64,,0.64,39.04
17/02/2013,52,64,,0.64,33.28
18/02/2013,52,64,,0.64,33.28
19/02/2013,63,64,,0.64,40.32
20/02/2013,72,64,,0.64,46.08
21/02/2013,64,64,,0.64,40.96
22/02/2013,53,64,,0.64,33.92
23/02/2013,52,64,,0.64,33.28
24/02/2013,43,64,,0.64,27.52
25/02/2013,60,64,,0.64,38.4
26/02/2013,75,64,,0.64,48
27/02/2013,66,64,,0.64,42.24
28/02/2013,67,64,,0.64,42.88
01/03/2013,86,59,FALSE,0.59,50.74
02/03/2013,93,59,,0.59,54.87
03/03/2013,78,59,,0.59,46.02
04/03/2013,86,59,,0.59,50.74
05/03/2013,84,59,,0.59,49.56
06/03/2013,100,59,,0.59,59
07/03/2013,74,59,,0.59,43.66
08/03/2013,95,59,,0.59,56.05
09/03/2013,80,59,,0.59,47.2
10/03/2013,61,59,,0.59,35.99
11/03/2013,81,59,,0.59,47.79
12/03/2013,74,59,,0.59,43.66
13/03/2013,93,59,,0.59,54.87
14/03/2013,77,59,,0.59,45.43
15/03/2013,86,59,,0.59,50.74
16/03/2013,65,59,,0.59,38.35
17/03/2013,72,59,,0.59,42.48
18/03/2013,74,59,,0.59,43.66
19/03/2013,77,59,,0.59,45.43
20/03/2013,74,59,,0.59,43.66
21/03/2013,81,59,,0.59,47.79
22/03/2013,77,59,,0.59,45.43
23/03/2013,55,59,,0.59,32.45
24/03/2013,65,59,,0.59,38.35
25/03/2013,76,59,,0.59,44.84
26/03/2013,73,59,,0.59,43.07
27/03/2013,79,59,,0.59,46.61
28/03/2013,81,59,,0.59,47.79
29/03/2013,72,59,,0.59,42.48
30/03/2013,75,59,,0.59,44.25
31/03/2013,82,59,,0.59,48.38
01/04/2013,91,53,FALSE,0.53,48.23
02/04/2013,78,53,,0.53,41.34
03/04/2013,90,53,,0.53,47.7
04/04/2013,82,53,,0.53,43.46
05/04/2013,89,53,,0.53,47.17
06/04/2013,71,53,,0.53,37.63
07/04/2013,80,53,,0.53,42.4
08/04/2013,85,53,,0.53,45.05
09/04/2013,88,53,,0.53,46.64
10/04/2013,97,53,,0.53,51.41
11/04/2013,86,53,,0.53,45.58
12/04/2013,100,53,,0.53,53
13/04/2013,77,53,,0.53,40.81
14/04/2013,67,53,,0.53,35.51
15/04/2013,100,53,,0.53,53
16/04/2013,91,53,,0.53,48.23
17/04/2013,70,53,,0.53,37.1
18/04/2013,74,53,,0.53,39.22
19/04/2013,86,53,,0.53,45.58
20/04/2013,72,53,,0.53,38.16
21/04/2013,66,53,,0.53,34.98
22/04/2013,83,53,,0.53,43.99
23/04/2013,78,53,,0.53,41.34
24/04/2013,88,53,,0.53,46.64
25/04/2013,79,53,,0.53,41.87
26/04/2013,84,53,,0.53,44.52
27/04/2013,88,53,,0.53,46.64
28/04/2013,73,53,,0.53,38.69
29/04/2013,90,53,,0.53,47.7
30/04/2013,95,53,,0.53,50.35
01/05/2013,100,58,FALSE,0.58,58
02/05/2013,85,58,,0.58,49.3
03/05/2013,79,58,,0.58,45.82
04/05/2013,56,58,,0.58,32.48
05/05/2013,67,58,,0.58,38.86
06/05/2013,75,58,,0.58,43.5
07/05/2013,86,58,,0.58,49.88
08/05/2013,72,58,,0.58,41.76
09/05/2013,78,58,,0.58,45.24
10/05/2013,71,58,,0.58,41.18
11/05/2013,82,58,,0.58,47.56
12/05/2013,46,58,,0.58,26.68
13/05/2013,80,58,,0.58,46.4
14/05/2013,84,58,,0.58,48.72
15/05/2013,79,58,,0.58,45.82
16/05/2013,69,58,,0.58,40.02
17/05/2013,69,58,,0.58,40.02
18/05/2013,57,58,,0.58,33.06
19/05/2013,58,58,,0.58,33.64
20/05/2013,71,58,,0.58,41.18
21/05/2013,75,58,,0.58,43.5
22/05/2013,72,58,,0.58,41.76
23/05/2013,84,58,,0.58,48.72
24/05/2013,91,58,,0.58,52.78
25/05/2013,75,58,,0.58,43.5
26/05/2013,56,58,,0.58,32.48
27/05/2013,72,58,,0.58,41.76
28/05/2013,71,58,,0.58,41.18
29/05/2013,90,58,,0.58,52.2
30/05/2013,80,58,,0.58,46.4
31/05/2013,84,58,,0.58,48.72
01/06/2013,76,59,FALSE,0.59,44.84
02/06/2013,74,59,,0.59,43.66
03/06/2013,97,59,,0.59,57.23
04/06/2013,100,59,,0.59,59
05/06/2013,99,59,,0.59,58.41
06/06/2013,86,59,,0.59,50.74
07/06/2013,88,59,,0.59,51.92
08/06/2013,69,59,,0.59,40.71
09/06/2013,61,59,,0.59,35.99
10/06/2013,78,59,,0.59,46.02
11/06/2013,85,59,,0.59,50.15
12/06/2013,92,59,,0.59,54.28
13/06/2013,76,59,,0.59,44.84
14/06/2013,92,59,,0.59,54.28
15/06/2013,72,59,,0.59,42.48
16/06/2013,74,59,,0.59,43.66
17/06/2013,78,59,,0.59,46.02
18/06/2013,80,59,,0.59,47.2
19/06/2013,91,59,,0.59,53.69
20/06/2013,96,59,,0.59,56.64
21/06/2013,74,59,,0.59,43.66
22/06/2013,71,59,,0.59,41.89
23/06/2013,63,59,,0.59,37.17
24/06/2013,81,59,,0.59,47.79
25/06/2013,80,59,,0.59,47.2
26/06/2013,80,59,,0.59,47.2
27/06/2013,98,59,,0.59,57.82
28/06/2013,89,59,,0.59,52.51
29/06/2013,84,59,,0.59,49.56
30/06/2013,76,59,,0.59,44.84
01/07/2013,88,62,FALSE,0.62,54.56
02/07/2013,95,62,,0.62,58.9
03/07/2013,86,62,,0.62,53.32
04/07/2013,59,62,,0.62,36.58
05/07/2013,60,62,,0.62,37.2
06/07/2013,66,62,,0.62,40.92
07/07/2013,62,62,,0.62,38.44
08/07/2013,84,62,,0.62,52.08
09/07/2013,82,62,,0.62,50.84
10/07/2013,86,62,,0.62,53.32
11/07/2013,68,62,,0.62,42.16
12/07/2013,84,62,,0.62,52.08
13/07/2013,78,62,,0.62,48.36
14/07/2013,61,62,,0.62,37.82
15/07/2013,91,62,,0.62,56.42
16/07/2013,75,62,,0.62,46.5
17/07/2013,73,62,,0.62,45.26
18/07/2013,95,62,,0.62,58.9
19/07/2013,70,62,,0.62,43.4
20/07/2013,55,62,,0.62,34.1
21/07/2013,65,62,,0.62,40.3
22/07/2013,74,62,,0.62,45.88
23/07/2013,100,62,,0.62,62
24/07/2013,84,62,,0.62,52.08
25/07/2013,79,62,,0.62,48.98
26/07/2013,89,62,,0.62,55.18
27/07/2013,70,62,,0.62,43.4
28/07/2013,59,62,,0.62,36.58
29/07/2013,91,62,,0.62,56.42
30/07/2013,72,62,,0.62,44.64
31/07/2013,94,62,,0.62,58.28
01/08/2013,85,64,FALSE,0.64,54.4
02/08/2013,95,64,,0.64,60.8
03/08/2013,79,64,,0.64,50.56
04/08/2013,69,64,,0.64,44.16
05/08/2013,90,64,,0.64,57.6
06/08/2013,96,64,,0.64,61.44
07/08/2013,86,64,,0.64,55.04
08/08/2013,89,64,,0.64,56.96
09/08/2013,86,64,,0.64,55.04
10/08/2013,66,64,,0.64,42.24
11/08/2013,58,64,,0.64,37.12
12/08/2013,100,64,,0.64,64
13/08/2013,75,64,,0.64,48
14/08/2013,93,64,,0.64,59.52
15/08/2013,83,64,,0.64,53.12
16/08/2013,91,64,,0.64,58.24
17/08/2013,63,64,,0.64,40.32
18/08/2013,60,64,,0.64,38.4
19/08/2013,86,64,,0.64,55.04
20/08/2013,77,64,,0.64,49.28
21/08/2013,88,64,,0.64,56.32
22/08/2013,91,64,,0.64,58.24
23/08/2013,85,64,,0.64,54.4
24/08/2013,63,64,,0.64,40.32
25/08/2013,64,64,,0.64,40.96
26/08/2013,83,64,,0.64,53.12
27/08/2013,76,64,,0.64,48.64
28/08/2013,66,64,,0.64,42.24
29/08/2013,84,64,,0.64,53.76
30/08/2013,80,64,,0.64,51.2
31/08/2013,67,64,,0.64,42.88
01/09/2013,62,59,FALSE,0.59,36.58
02/09/2013,79,59,,0.59,46.61
03/09/2013,94,59,,0.59,55.46
04/09/2013,100,59,,0.59,59
05/09/2013,72,59,,0.59,42.48
06/09/2013,82,59,,0.59,48.38
07/09/2013,64,59,,0.59,37.76
08/09/2013,75,59,,0.59,44.25
09/09/2013,95,59,,0.59,56.05
10/09/2013,73,59,,0.59,43.07
11/09/2013,78,59,,0.59,46.02
12/09/2013,89,59,,0.59,52.51
13/09/2013,89,59,,0.59,52.51
14/09/2013,81,59,,0.59,47.79
15/09/2013,53,59,,0.59,31.27
16/09/2013,98,59,,0.59,57.82
17/09/2013,93,59,,0.59,54.87
18/09/2013,83,59,,0.59,48.97
19/09/2013,69,59,,0.59,40.71
20/09/2013,89,59,,0.59,52.51
21/09/2013,83,59,,0.59,48.97
22/09/2013,64,59,,0.59,37.76
23/09/2013,73,59,,0.59,43.07
24/09/2013,76,59,,0.59,44.84
25/09/2013,91,59,,0.59,53.69
26/09/2013,78,59,,0.59,46.02
27/09/2013,85,59,,0.59,50.15
28/09/2013,71,59,,0.59,41.89
29/09/2013,56,59,,0.59,33.04
30/09/2013,83,59,,0.59,48.97
01/10/2013,93,59,FALSE,0.59,54.87
02/10/2013,71,59,,0.59,41.89
03/10/2013,82,59,,0.59,48.38
04/10/2013,89,59,,0.59,52.51
05/10/2013,61,59,,0.59,35.99
06/10/2013,59,59,,0.59,34.81
07/10/2013,73,59,,0.59,43.07
08/10/2013,84,59,,0.59,49.56
09/10/2013,72,59,,0.59,42.48
10/10/2013,81,59,,0.59,47.79
11/10/2013,78,59,,0.59,46.02
12/10/2013,78,59,,0.59,46.02
13/10/2013,68,59,,0.59,40.12
14/10/2013,73,59,,0.59,43.07
15/10/2013,72,59,,0.59,42.48
16/10/2013,90,59,,0.59,53.1
17/10/2013,82,59,,0.59,48.38
18/10/2013,78,59,,0.59,46.02
19/10/2013,71,59,,0.59,41.89
20/10/2013,67,59,,0.59,39.53
21/10/2013,71,59,,0.59,41.89
22/10/2013,65,59,,0.59,38.35
23/10/2013,100,59,,0.59,59
24/10/2013,80,59,,0.59,47.2
25/10/2013,79,59,,0.59,46.61
26/10/2013,69,59,,0.59,40.71
27/10/2013,68,59,,0.59,40.12
28/10/2013,77,59,,0.59,45.43
29/10/2013,85,59,,0.59,50.15
30/10/2013,81,59,,0.59,47.79
31/10/2013,81,59,,0.59,47.79
01/11/2013,86,60,FALSE,0.6,51.6
02/11/2013,82,60,,0.6,49.2
03/11/2013,53,60,,0.6,31.8
04/11/2013,78,60,,0.6,46.8
05/11/2013,70,60,,0.6,42
06/11/2013,89,60,,0.6,53.4
07/11/2013,100,60,,0.6,60
08/11/2013,88,60,,0.6,52.8
09/11/2013,81,60,,0.6,48.6
10/11/2013,71,60,,0.6,42.6
11/11/2013,70,60,,0.6,42
12/11/2013,80,60,,0.6,48
13/11/2013,81,60,,0.6,48.6
14/11/2013,96,60,,0.6,57.6
15/11/2013,76,60,,0.6,45.6
16/11/2013,84,60,,0.6,50.4
17/11/2013,68,60,,0.6,40.8
18/11/2013,83,60,,0.6,49.8
19/11/2013,86,60,,0.6,51.6
20/11/2013,93,60,,0.6,55.8
21/11/2013,77,60,,0.6,46.2
22/11/2013,83,60,,0.6,49.8
23/11/2013,82,60,,0.6,49.2
24/11/2013,65,60,,0.6,39
25/11/2013,86,60,,0.6,51.6
26/11/2013,100,60,,0.6,60
27/11/2013,81,60,,0.6,48.6
28/11/2013,52,60,,0.6,31.2
29/11/2013,60,60,,0.6,36
30/11/2013,85,60,,0.6,51
01/12/2013,55,67,FALSE,0.67,36.85
02/12/2013,87,67,,0.67,58.29
03/12/2013,81,67,,0.67,54.27
04/12/2013,66,67,,0.67,44.22
05/12/2013,74,67,,0.67,49.58
06/12/2013,72,67,,0.67,48.24
07/12/2013,62,67,,0.67,41.54
08/12/2013,66,67,,0.67,44.22
09/12/2013,76,67,,0.67,50.92
10/12/2013,77,67,,0.67,51.59
11/12/2013,95,67,,0.67,63.65
12/12/2013,78,67,,0.67,52.26
13/12/2013,77,67,,0.67,51.59
14/12/2013,75,67,,0.67,50.25
15/12/2013,56,67,,0.67,37.52
16/12/2013,72,67,,0.67,48.24
17/12/2013,81,67,,0.67,54.27
18/12/2013,71,67,,0.67,47.57
19/12/2013,91,67,,0.67,60.97
20/12/2013,100,67,,0.67,67
21/12/2013,76,67,,0.67,50.92
22/12/2013,56,67,,0.67,37.52
23/12/2013,81,67,,0.67,54.27
24/12/2013,65,67,,0.67,43.55
25/12/2013,53,67,,0.67,35.51
26/12/2013,67,67,,0.67,44.89
27/12/2013,95,67,,0.67,63.65
28/12/2013,73,67,,0.67,48.91
29/12/2013,67,67,,0.67,44.89
30/12/2013,87,67,,0.67,58.29
31/12/2013,86,67,,0.67,57.62
01/01/2014,66,67,FALSE,0.67,44.22
02/01/2014,97,67,,0.67,64.99
03/01/2014,100,67,,0.67,67
04/01/2014,78,67,,0.67,52.26
05/01/2014,69,67,,0.67,46.23
06/01/2014,82,67,,0.67,54.94
07/01/2014,86,67,,0.67,57.62
08/01/2014,91,67,,0.67,60.97
09/01/2014,86,67,,0.67,57.62
10/01/2014,95,67,,0.67,63.65
11/01/2014,79,67,,0.67,52.93
12/01/2014,59,67,,0.67,39.53
13/01/2014,89,67,,0.67,59.63
14/01/2014,87,67,,0.67,58.29
15/01/2014,77,67,,0.67,51.59
16/01/2014,96,67,,0.67,64.32
17/01/2014,84,67,,0.67,56.28
18/01/2014,58,67,,0.67,38.86
19/01/2014,72,67,,0.67,48.24
20/01/2014,70,67,,0.67,46.9
21/01/2014,80,67,,0.67,53.6
22/01/2014,91,67,,0.67,60.97
23/01/2014,79,67,,0.67,52.93
24/01/2014,75,67,,0.67,50.25
25/01/2014,51,67,,0.67,34.17
26/01/2014,69,67,,0.67,46.23
27/01/2014,80,67,,0.67,53.6
28/01/2014,76,67,,0.67,50.92
29/01/2014,68,67,,0.67,45.56
30/01/2014,90,67,,0.67,60.3
31/01/2014,89,67,,0.67,59.63
01/02/2014,98,61,FALSE,0.61,59.78
02/02/2014,67,61,,0.61,40.87
03/02/2014,89,61,,0.61,54.29
04/02/2014,85,61,,0.61,51.85
05/02/2014,100,61,,0.61,61
06/02/2014,97,61,,0.61,59.17
07/02/2014,86,61,,0.61,52.46
08/02/2014,77,61,,0.61,46.97
09/02/2014,81,61,,0.61,49.41
10/02/2014,63,61,,0.61,38.43
11/02/2014,79,61,,0.61,48.19
12/02/2014,75,61,,0.61,45.75
13/02/2014,96,61,,0.61,58.56
14/02/2014,72,61,,0.61,43.92
15/02/2014,78,61,,0.61,47.58
16/02/2014,89,61,,0.61,54.29
17/02/2014,79,61,,0.61,48.19
18/02/2014,98,61,,0.61,59.78
19/02/2014,82,61,,0.61,50.02
20/02/2014,86,61,,0.61,52.46
21/02/2014,77,61,,0.61,46.97
22/02/2014,78,61,,0.61,47.58
23/02/2014,80,61,,0.61,48.8
24/02/2014,68,61,,0.61,41.48
25/02/2014,93,61,,0.61,56.73
26/02/2014,97,61,,0.61,59.17
27/02/2014,82,61,,0.61,50.02
28/02/2014,82,61,,0.61,50.02
01/03/2014,79,60,FALSE,0.6,47.4
02/03/2014,71,60,,0.6,42.6
03/03/2014,79,60,,0.6,47.4
04/03/2014,87,60,,0.6,52.2
05/03/2014,77,60,,0.6,46.2
06/03/2014,78,60,,0.6,46.8
07/03/2014,90,60,,0.6,54
08/03/2014,61,60,,0.6,36.6
09/03/2014,78,60,,0.6,46.8
10/03/2014,81,60,,0.6,48.6
11/03/2014,83,60,,0.6,49.8
12/03/2014,82,60,,0.6,49.2
13/03/2014,88,60,,0.6,52.8
14/03/2014,83,60,,0.6,49.8
15/03/2014,72,60,,0.6,43.2
16/03/2014,71,60,,0.6,42.6
17/03/2014,78,60,,0.6,46.8
18/03/2014,86,60,,0.6,51.6
19/03/2014,75,60,,0.6,45
20/03/2014,86,60,,0.6,51.6
21/03/2014,62,60,,0.6,37.2
22/03/2014,72,60,,0.6,43.2
23/03/2014,63,60,,0.6,37.8
24/03/2014,96,60,,0.6,57.6
25/03/2014,80,60,,0.6,48
26/03/2014,75,60,,0.6,45
27/03/2014,90,60,,0.6,54
28/03/2014,89,60,,0.6,53.4
29/03/2014,76,60,,0.6,45.6
30/03/2014,48,60,,0.6,28.8
31/03/2014,100,60,,0.6,60
01/04/2014,87,62,FALSE,0.62,53.94
02/04/2014,99,62,,0.62,61.38
03/04/2014,85,62,,0.62,52.7
04/04/2014,97,62,,0.62,60.14
05/04/2014,83,62,,0.62,51.46
06/04/2014,74,62,,0.62,45.88
07/04/2014,95,62,,0.62,58.9
08/04/2014,85,62,,0.62,52.7
09/04/2014,94,62,,0.62,58.28
10/04/2014,83,62,,0.62,51.46
11/04/2014,86,62,,0.62,53.32
12/04/2014,67,62,,0.62,41.54
13/04/2014,83,62,,0.62,51.46
14/04/2014,89,62,,0.62,55.18
15/04/2014,93,62,,0.62,57.66
16/04/2014,86,62,,0.62,53.32
17/04/2014,100,62,,0.62,62
18/04/2014,88,62,,0.62,54.56
19/04/2014,67,62,,0.62,41.54
20/04/2014,63,62,,0.62,39.06
21/04/2014,95,62,,0.62,58.9
22/04/2014,78,62,,0.62,48.36
23/04/2014,82,62,,0.62,50.84
24/04/2014,67,62,,0.62,41.54
25/04/2014,93,62,,0.62,57.66
26/04/2014,75,62,,0.62,46.5
27/04/2014,65,62,,0.62,40.3
28/04/2014,87,62,,0.62,53.94
29/04/2014,86,62,,0.62,53.32
30/04/2014,80,62,,0.62,49.6
01/05/2014,98,63,FALSE,0.63,61.74
02/05/2014,100,63,,0.63,63
03/05/2014,94,63,,0.63,59.22
04/05/2014,58,63,,0.63,36.54
05/05/2014,91,63,,0.63,57.33
06/05/2014,87,63,,0.63,54.81
07/05/2014,92,63,,0.63,57.96
08/05/2014,68,63,,0.63,42.84
09/05/2014,75,63,,0.63,47.25
10/05/2014,80,63,,0.63,50.4
11/05/2014,66,63,,0.63,41.58
12/05/2014,87,63,,0.63,54.81
13/05/2014,73,63,,0.63,45.99
14/05/2014,86,63,,0.63,54.18
15/05/2014,84,63,,0.63,52.92
16/05/2014,92,63,,0.63,57.96
17/05/2014,80,63,,0.63,50.4
18/05/2014,69,63,,0.63,43.47
19/05/2014,65,63,,0.63,40.95
20/05/2014,78,63,,0.63,49.14
21/05/2014,91,63,,0.63,57.33
22/05/2014,80,63,,0.63,50.4
23/05/2014,90,63,,0.63,56.7
24/05/2014,75,63,,0.63,47.25
25/05/2014,69,63,,0.63,43.47
26/05/2014,64,63,,0.63,40.32
27/05/2014,76,63,,0.63,47.88
28/05/2014,89,63,,0.63,56.07
29/05/2014,93,63,,0.63,58.59
30/05/2014,92,63,,0.63,57.96
31/05/2014,72,63,,0.63,45.36
01/06/2014,63,63,FALSE,0.63,39.69
02/06/2014,87,63,,0.63,54.81
03/06/2014,76,63,,0.63,47.88
04/06/2014,75,63,,0.63,47.25
05/06/2014,86,63,,0.63,54.18
06/06/2014,79,63,,0.63,49.77
07/06/2014,58,63,,0.63,36.54
08/06/2014,55,63,,0.63,34.65
09/06/2014,72,63,,0.63,45.36
10/06/2014,72,63,,0.63,45.36
11/06/2014,77,63,,0.63,48.51
12/06/2014,83,63,,0.63,52.29
13/06/2014,85,63,,0.63,53.55
14/06/2014,64,63,,0.63,40.32
15/06/2014,78,63,,0.63,49.14
16/06/2014,82,63,,0.63,51.66
17/06/2014,76,63,,0.63,47.88
18/06/2014,78,63,,0.63,49.14
19/06/2014,68,63,,0.63,42.84
20/06/2014,80,63,,0.63,50.4
21/06/2014,68,63,,0.63,42.84
22/06/2014,59,63,,0.63,37.17
23/06/2014,74,63,,0.63,46.62
24/06/2014,72,63,,0.63,45.36
25/06/2014,58,63,,0.63,36.54
26/06/2014,78,63,,0.63,49.14
27/06/2014,83,63,,0.63,52.29
28/06/2014,59,63,,0.63,37.17
29/06/2014,54,63,,0.63,34.02
30/06/2014,100,63,,0.63,63
01/07/2014,86,64,FALSE,0.64,55.04
02/07/2014,88,64,,0.64,56.32
03/07/2014,90,64,,0.64,57.6
04/07/2014,69,64,,0.64,44.16
05/07/2014,63,64,,0.64,40.32
06/07/2014,56,64,,0.64,35.84
07/07/2014,72,64,,0.64,46.08
08/07/2014,74,64,,0.64,47.36
09/07/2014,73,64,,0.64,46.72
10/07/2014,79,64,,0.64,50.56
11/07/2014,90,64,,0.64,57.6
12/07/2014,73,64,,0.64,46.72
13/07/2014,61,64,,0.64,39.04
14/07/2014,89,64,,0.64,56.96
15/07/2014,85,64,,0.64,54.4
16/07/2014,84,64,,0.64,53.76
17/07/2014,86,64,,0.64,55.04
18/07/2014,87,64,,0.64,55.68
19/07/2014,73,64,,0.64,46.72
20/07/2014,77,64,,0.64,49.28
21/07/2014,82,64,,0.64,52.48
22/07/2014,90,64,,0.64,57.6
23/07/2014,85,64,,0.64,54.4
24/07/2014,80,64,,0.64,51.2
25/07/2014,89,64,,0.64,56.96
26/07/2014,68,64,,0.64,43.52
27/07/2014,56,64,,0.64,35.84
28/07/2014,92,64,,0.64,58.88
