date,low cost_unscaled,low cost_monthly,isPartial,scale,low cost
2014-02-18,87,87,False,0.87,75.69
2014-02-19,75,75,False,0.75,56.25
2014-02-20,88,88,False,0.88,77.44
2014-02-21,81,81,False,0.81,65.61
2014-02-22,70,70,False,0.7,49.0
2014-02-23,82,82,False,0.82,67.24
2014-02-24,100,100,False,1.0,100.0
2014-02-25,93,93,False,0.93,86.49000000000001
2014-02-26,82,82,False,0.82,67.24
2014-02-27,86,86,False,0.86,73.96
2014-02-28,87,87,False,0.87,75.69
2014-03-01,61,61,False,0.61,37.21
2014-03-02,57,57,False,0.57,32.489999999999995
2014-03-03,71,71,False,0.71,50.41
2014-03-04,78,78,False,0.78,60.84
2014-03-05,74,74,False,0.74,54.76
2014-03-06,66,66,False,0.66,43.56
2014-03-07,69,69,False,0.69,47.61
2014-03-08,62,62,False,0.62,38.44
2014-03-09,64,64,False,0.64,40.96
2014-03-10,100,100,False,1.0,100.0
2014-03-11,73,73,False,0.73,53.29
2014-03-12,62,62,False,0.62,38.44
2014-03-13,93,93,False,0.93,86.49000000000001
2014-03-14,77,77,False,0.77,59.29
2014-03-15,68,68,False,0.68,46.24
2014-03-16,60,60,False,0.6,36.0
2014-03-17,89,89,False,0.89,79.21000000000001
2014-03-18,75,75,False,0.75,56.25
2014-03-19,66,66,False,0.66,43.56
2014-03-20,74,74,False,0.74,54.76
2014-03-21,73,73,False,0.73,53.29
2014-03-22,67,67,False,0.67,44.89
2014-03-23,58,58,False,0.58,33.64
2014-03-24,82,82,False,0.82,67.24
2014-03-25,75,75,False,0.75,56.25
2014-03-26,86,86,False,0.86,73.96
2014-03-27,71,71,False,0.71,50.41
2014-03-28,68,68,False,0.68,46.24
2014-03-29,60,60,False,0.6,36.0
2014-03-30,75,75,False,0.75,56.25
2014-03-31,72,72,False,0.72,51.839999999999996
2014-04-01,72,72,False,0.72,51.839999999999996
2014-04-02,91,91,False,0.91,82.81
2014-04-03,68,68,False,0.68,46.24
2014-04-04,84,84,False,0.84,70.56
2014-04-05,73,73,False,0.73,53.29
2014-04-06,65,65,False,0.65,42.25
2014-04-07,71,71,False,0.71,50.41
2014-04-08,94,94,False,0.94,88.36
2014-04-09,81,81,False,0.81,65.61
2014-04-10,90,90,False,0.9,81.0
2014-04-11,73,73,False,0.73,53.29
2014-04-12,65,65,False,0.65,42.25
2014-04-13,76,76,False,0.76,57.76
2014-04-14,83,83,False,0.83,68.89
2014-04-15,77,77,False,0.77,59.29
2014-04-16,100,100,False,1.0,100.0
2014-04-17,75,75,False,0.75,56.25
2014-04-18,77,77,False,0.77,59.29
2014-04-19,57,57,False,0.57,32.489999999999995
2014-04-20,72,72,False,0.72,51.839999999999996
2014-04-21,79,79,False,0.79,62.410000000000004
2014-04-22,73,73,False,0.73,53.29
2014-04-23,94,94,False,0.94,88.36
2014-04-24,89,89,False,0.89,79.21000000000001
2014-04-25,64,64,False,0.64,40.96
2014-04-26,74,74,False,0.74,54.76
2014-04-27,62,62,False,0.62,38.44
2014-04-28,79,79,False,0.79,62.410000000000004
2014-04-29,73,73,False,0.73,53.29
2014-04-30,92,92,False,0.92,84.64
2014-05-01,97,97,False,0.97,94.09
2014-05-02,80,80,False,0.8,64.0
2014-05-03,91,91,False,0.91,82.81
2014-05-04,76,76,False,0.76,57.76
2014-05-05,82,82,False,0.82,67.24
2014-05-06,100,100,False,1.0,100.0
2014-05-07,72,72,False,0.72,51.839999999999996
2014-05-08,71,71,False,0.71,50.41
2014-05-09,97,97,False,0.97,94.09
2014-05-10,59,59,False,0.59,34.809999999999995
2014-05-11,51,51,False,0.51,26.01
2014-05-12,76,76,False,0.76,57.76
2014-05-13,67,67,False,0.67,44.89
2014-05-14,85,85,False,0.85,72.25
2014-05-15,93,93,False,0.93,86.49000000000001
2014-05-16,79,79,False,0.79,62.410000000000004
2014-05-17,42,42,False,0.42,17.64
2014-05-18,72,72,False,0.72,51.839999999999996
2014-05-19,92,92,False,0.92,84.64
2014-05-20,89,89,False,0.89,79.21000000000001
2014-05-21,85,85,False,0.85,72.25
2014-05-22,82,82,False,0.82,67.24
2014-05-23,68,68,False,0.68,46.24
2014-05-24,76,76,False,0.76,57.76
2014-05-25,73,73,False,0.73,53.29
2014-05-26,71,71,False,0.71,50.41
2014-05-27,77,77,False,0.77,59.29
2014-05-28,86,86,False,0.86,73.96
2014-05-29,80,80,False,0.8,64.0
2014-05-30,70,70,False,0.7,49.0
2014-05-31,57,57,False,0.57,32.489999999999995
2014-06-01,48,48,False,0.48,23.04
2014-06-02,57,57,False,0.57,32.489999999999995
2014-06-03,78,78,False,0.78,60.84
2014-06-04,75,75,False,0.75,56.25
2014-06-05,61,61,False,0.61,37.21
2014-06-06,65,65,False,0.65,42.25
2014-06-07,57,57,False,0.57,32.489999999999995
2014-06-08,42,42,False,0.42,17.64
2014-06-09,100,100,False,1.0,100.0
2014-06-10,74,74,False,0.74,54.76
2014-06-11,52,52,False,0.52,27.04
2014-06-12,45,45,False,0.45,20.25
2014-06-13,52,52,False,0.52,27.04
2014-06-14,64,64,False,0.64,40.96
2014-06-15,37,37,False,0.37,13.69
2014-06-16,62,62,False,0.62,38.44
2014-06-17,66,66,False,0.66,43.56
2014-06-18,58,58,False,0.58,33.64
2014-06-19,74,74,False,0.74,54.76
2014-06-20,58,58,False,0.58,33.64
2014-06-21,56,56,False,0.56,31.360000000000003
2014-06-22,59,59,False,0.59,34.809999999999995
2014-06-23,67,67,False,0.67,44.89
2014-06-24,60,60,False,0.6,36.0
2014-06-25,67,67,False,0.67,44.89
2014-06-26,62,62,False,0.62,38.44
2014-06-27,66,66,False,0.66,43.56
2014-06-28,39,39,False,0.39,15.21
2014-06-29,32,32,False,0.32,10.24
2014-06-30,61,61,False,0.61,37.21
2014-07-01,87,87,False,0.87,75.69
2014-07-02,57,57,False,0.57,32.489999999999995
2014-07-03,69,69,False,0.69,47.61
2014-07-04,63,63,False,0.63,39.69
2014-07-05,54,54,False,0.54,29.160000000000004
2014-07-06,63,63,False,0.63,39.69
2014-07-07,100,100,False,1.0,100.0
2014-07-08,83,83,False,0.83,68.89
2014-07-09,88,88,False,0.88,77.44
2014-07-10,83,83,False,0.83,68.89
2014-07-11,92,92,False,0.92,84.64
2014-07-12,55,55,False,0.55,30.250000000000004
2014-07-13,75,75,False,0.75,56.25
2014-07-14,66,66,False,0.66,43.56
2014-07-15,89,89,False,0.89,79.21000000000001
2014-07-16,90,90,False,0.9,81.0
2014-07-17,80,80,False,0.8,64.0
2014-07-18,73,73,False,0.73,53.29
2014-07-19,72,72,False,0.72,51.839999999999996
2014-07-20,55,55,False,0.55,30.250000000000004
2014-07-21,95,95,False,0.95,90.25
2014-07-22,81,81,False,0.81,65.61
2014-07-23,85,85,False,0.85,72.25
2014-07-24,97,97,False,0.97,94.09
2014-07-25,73,73,False,0.73,53.29
2014-07-26,70,70,False,0.7,49.0
2014-07-27,71,71,False,0.71,50.41
2014-07-28,88,88,False,0.88,77.44
2014-07-29,67,67,False,0.67,44.89
2014-07-30,87,87,False,0.87,75.69
2014-07-31,79,79,False,0.79,62.410000000000004
2014-08-01,76,76,False,0.76,57.76
2014-08-02,92,92,False,0.92,84.64
2014-08-03,55,55,False,0.55,30.250000000000004
2014-08-04,92,92,False,0.92,84.64
2014-08-05,80,80,False,0.8,64.0
2014-08-06,79,79,False,0.79,62.410000000000004
2014-08-07,86,86,False,0.86,73.96
2014-08-08,72,72,False,0.72,51.839999999999996
2014-08-09,79,79,False,0.79,62.410000000000004
2014-08-10,72,72,False,0.72,51.839999999999996
2014-08-11,81,81,False,0.81,65.61
2014-08-12,70,70,False,0.7,49.0
2014-08-13,97,97,False,0.97,94.09
2014-08-14,78,78,False,0.78,60.84
2014-08-15,82,82,False,0.82,67.24
2014-08-16,87,87,False,0.87,75.69
2014-08-17,60,60,False,0.6,36.0
2014-08-18,85,85,False,0.85,72.25
2014-08-19,100,100,False,1.0,100.0
2014-08-20,88,88,False,0.88,77.44
2014-08-21,81,81,False,0.81,65.61
2014-08-22,75,75,False,0.75,56.25
2014-08-23,79,79,False,0.79,62.410000000000004
2014-08-24,83,83,False,0.83,68.89
2014-08-25,93,93,False,0.93,86.49000000000001
2014-08-26,76,76,False,0.76,57.76
2014-08-27,96,96,False,0.96,92.16
2014-08-28,71,71,False,0.71,50.41
2014-08-29,82,82,False,0.82,67.24
2014-08-30,65,65,False,0.65,42.25
2014-08-31,47,47,False,0.47,22.09
2014-09-01,73,73,False,0.73,53.29
2014-09-02,87,87,False,0.87,75.69
2014-09-03,100,100,False,1.0,100.0
2014-09-04,74,74,False,0.74,54.76
2014-09-05,94,94,False,0.94,88.36
2014-09-06,68,68,False,0.68,46.24
2014-09-07,52,52,False,0.52,27.04
2014-09-08,88,88,False,0.88,77.44
2014-09-09,93,93,False,0.93,86.49000000000001
2014-09-10,91,91,False,0.91,82.81
2014-09-11,79,79,False,0.79,62.410000000000004
2014-09-12,74,74,False,0.74,54.76
2014-09-13,81,81,False,0.81,65.61
2014-09-14,56,56,False,0.56,31.360000000000003
2014-09-15,95,95,False,0.95,90.25
2014-09-16,86,86,False,0.86,73.96
2014-09-17,86,86,False,0.86,73.96
2014-09-18,82,82,False,0.82,67.24
2014-09-19,85,85,False,0.85,72.25
2014-09-20,91,91,False,0.91,82.81
2014-09-21,85,85,False,0.85,72.25
2014-09-22,100,100,False,1.0,100.0
2014-09-23,97,97,False,0.97,94.09
2014-09-24,75,75,False,0.75,56.25
2014-09-25,71,71,False,0.71,50.41
2014-09-26,91,91,False,0.91,82.81
2014-09-27,69,69,False,0.69,47.61
2014-09-28,65,65,False,0.65,42.25
2014-09-29,86,86,False,0.86,73.96
2014-09-30,99,99,False,0.99,98.01
2014-10-01,84,84,False,0.84,70.56
2014-10-02,83,83,False,0.83,68.89
2014-10-03,65,65,False,0.65,42.25
2014-10-04,67,67,False,0.67,44.89
2014-10-05,54,54,False,0.54,29.160000000000004
2014-10-06,80,80,False,0.8,64.0
2014-10-07,81,81,False,0.81,65.61
2014-10-08,100,100,False,1.0,100.0
2014-10-09,79,79,False,0.79,62.410000000000004
2014-10-10,77,77,False,0.77,59.29
2014-10-11,75,75,False,0.75,56.25
2014-10-12,63,63,False,0.63,39.69
2014-10-13,91,91,False,0.91,82.81
2014-10-14,93,93,False,0.93,86.49000000000001
2014-10-15,85,85,False,0.85,72.25
2014-10-16,76,76,False,0.76,57.76
2014-10-17,83,83,False,0.83,68.89
2014-10-18,71,71,False,0.71,50.41
2014-10-19,66,66,False,0.66,43.56
2014-10-20,71,71,False,0.71,50.41
2014-10-21,100,100,False,1.0,100.0
2014-10-22,71,71,False,0.71,50.41
2014-10-23,78,78,False,0.78,60.84
2014-10-24,82,82,False,0.82,67.24
2014-10-25,72,72,False,0.72,51.839999999999996
2014-10-26,66,66,False,0.66,43.56
2014-10-27,71,71,False,0.71,50.41
2014-10-28,83,83,False,0.83,68.89
2014-10-29,79,79,False,0.79,62.410000000000004
2014-10-30,82,82,False,0.82,67.24
2014-10-31,69,69,False,0.69,47.61
2014-11-01,65,65,False,0.65,42.25
2014-11-02,82,82,False,0.82,67.24
2014-11-03,77,77,False,0.77,59.29
2014-11-04,91,91,False,0.91,82.81
2014-11-05,80,80,False,0.8,64.0
2014-11-06,69,69,False,0.69,47.61
2014-11-07,100,100,False,1.0,100.0
2014-11-08,81,81,False,0.81,65.61
2014-11-09,52,52,False,0.52,27.04
2014-11-10,89,89,False,0.89,79.21000000000001
2014-11-11,80,80,False,0.8,64.0
2014-11-12,77,77,False,0.77,59.29
2014-11-13,70,70,False,0.7,49.0
2014-11-14,79,79,False,0.79,62.410000000000004
2014-11-15,75,75,False,0.75,56.25
2014-11-16,73,73,False,0.73,53.29
2014-11-17,74,74,False,0.74,54.76
2014-11-18,76,76,False,0.76,57.76
2014-11-19,88,88,False,0.88,77.44
2014-11-20,89,89,False,0.89,79.21000000000001
2014-11-21,67,67,False,0.67,44.89
2014-11-22,74,74,False,0.74,54.76
2014-11-23,59,59,False,0.59,34.809999999999995
2014-11-24,71,71,False,0.71,50.41
2014-11-25,67,67,False,0.67,44.89
2014-11-26,81,81,False,0.81,65.61
2014-11-27,41,41,False,0.41,16.81
2014-11-28,66,66,False,0.66,43.56
2014-11-29,75,75,False,0.75,56.25
2014-11-30,62,62,False,0.62,38.44
2014-12-01,67,67,False,0.67,44.89
2014-12-02,80,80,False,0.8,64.0
2014-12-03,73,73,False,0.73,53.29
2014-12-04,75,75,False,0.75,56.25
2014-12-05,63,63,False,0.63,39.69
2014-12-06,86,86,False,0.86,73.96
2014-12-07,59,59,False,0.59,34.809999999999995
2014-12-08,67,67,False,0.67,44.89
2014-12-09,76,76,False,0.76,57.76
2014-12-10,60,60,False,0.6,36.0
2014-12-11,56,56,False,0.56,31.360000000000003
2014-12-12,70,70,False,0.7,49.0
2014-12-13,60,60,False,0.6,36.0
2014-12-14,69,69,False,0.69,47.61
2014-12-15,70,70,False,0.7,49.0
2014-12-16,72,72,False,0.72,51.839999999999996
2014-12-17,76,76,False,0.76,57.76
2014-12-18,84,84,False,0.84,70.56
2014-12-19,75,75,False,0.75,56.25
2014-12-20,74,74,False,0.74,54.76
2014-12-21,22,22,False,0.22,4.84
2014-12-22,70,70,False,0.7,49.0
2014-12-23,56,56,False,0.56,31.360000000000003
2014-12-24,55,55,False,0.55,30.250000000000004
2014-12-25,34,34,False,0.34,11.56
2014-12-26,92,92,False,0.92,84.64
2014-12-27,81,81,False,0.81,65.61
2014-12-28,87,87,False,0.87,75.69
2014-12-29,100,100,False,1.0,100.0
2014-12-30,91,91,False,0.91,82.81
2014-12-31,59,59,False,0.59,34.809999999999995
2015-01-01,51,51,False,0.51,26.01
2015-01-02,75,75,False,0.75,56.25
2015-01-03,81,81,False,0.81,65.61
2015-01-04,65,65,False,0.65,42.25
2015-01-05,59,59,False,0.59,34.809999999999995
2015-01-06,80,80,False,0.8,64.0
2015-01-07,72,72,False,0.72,51.839999999999996
2015-01-08,78,78,False,0.78,60.84
2015-01-09,72,72,False,0.72,51.839999999999996
2015-01-10,80,80,False,0.8,64.0
2015-01-11,47,47,False,0.47,22.09
2015-01-12,63,63,False,0.63,39.69
2015-01-13,77,77,False,0.77,59.29
2015-01-14,100,100,False,1.0,100.0
2015-01-15,83,83,False,0.83,68.89
2015-01-16,80,80,False,0.8,64.0
2015-01-17,57,57,False,0.57,32.489999999999995
2015-01-18,70,70,False,0.7,49.0
2015-01-19,76,76,False,0.76,57.76
2015-01-20,86,86,False,0.86,73.96
2015-01-21,72,72,False,0.72,51.839999999999996
2015-01-22,64,64,False,0.64,40.96
2015-01-23,89,89,False,0.89,79.21000000000001
2015-01-24,72,72,False,0.72,51.839999999999996
2015-01-25,65,65,False,0.65,42.25
2015-01-26,52,52,False,0.52,27.04
2015-01-27,81,81,False,0.81,65.61
2015-01-28,67,67,False,0.67,44.89
2015-01-29,74,74,False,0.74,54.76
2015-01-30,70,70,False,0.7,49.0
2015-01-31,65,65,False,0.65,42.25
2015-02-01,71,71,False,0.71,50.41
2015-02-02,78,78,False,0.78,60.84
2015-02-03,76,76,False,0.76,57.76
2015-02-04,77,77,False,0.77,59.29
2015-02-05,86,86,False,0.86,73.96
2015-02-06,84,84,False,0.84,70.56
2015-02-07,85,85,False,0.85,72.25
2015-02-08,74,74,False,0.74,54.76
2015-02-09,73,73,False,0.73,53.29
2015-02-10,100,100,False,1.0,100.0
2015-02-11,95,95,False,0.95,90.25
2015-02-12,87,87,False,0.87,75.69
2015-02-13,84,84,False,0.84,70.56
2015-02-14,69,69,False,0.69,47.61
2015-02-15,59,59,False,0.59,34.809999999999995
2015-02-16,88,88,False,0.88,77.44
2015-02-17,77,77,False,0.77,59.29
2015-02-18,89,89,False,0.89,79.21000000000001
2015-02-19,82,82,False,0.82,67.24
2015-02-20,80,80,False,0.8,64.0
2015-02-21,67,67,False,0.67,44.89
2015-02-22,65,65,False,0.65,42.25
2015-02-23,78,78,False,0.78,60.84
2015-02-24,77,77,False,0.77,59.29
2015-02-25,72,72,False,0.72,51.839999999999996
2015-02-26,59,59,False,0.59,34.809999999999995
2015-02-27,68,68,False,0.68,46.24
2015-02-28,64,64,False,0.64,40.96
2015-03-01,51,51,False,0.51,26.01
2015-03-02,100,100,False,1.0,100.0
2015-03-03,76,76,False,0.76,57.76
2015-03-04,67,67,False,0.67,44.89
2015-03-05,65,65,False,0.65,42.25
2015-03-06,60,60,False,0.6,36.0
2015-03-07,78,78,False,0.78,60.84
2015-03-08,69,69,False,0.69,47.61
2015-03-09,66,66,False,0.66,43.56
2015-03-10,88,88,False,0.88,77.44
2015-03-11,74,74,False,0.74,54.76
2015-03-12,81,81,False,0.81,65.61
2015-03-13,81,81,False,0.81,65.61
2015-03-14,94,94,False,0.94,88.36
2015-03-15,64,64,False,0.64,40.96
2015-03-16,60,60,False,0.6,36.0
2015-03-17,93,93,False,0.93,86.49000000000001
2015-03-18,66,66,False,0.66,43.56
2015-03-19,65,65,False,0.65,42.25
2015-03-20,91,91,False,0.91,82.81
2015-03-21,74,74,False,0.74,54.76
2015-03-22,64,64,False,0.64,40.96
2015-03-23,60,60,False,0.6,36.0
2015-03-24,73,73,False,0.73,53.29
2015-03-25,61,61,False,0.61,37.21
2015-03-26,88,88,False,0.88,77.44
2015-03-27,51,51,False,0.51,26.01
2015-03-28,60,60,False,0.6,36.0
2015-03-29,62,62,False,0.62,38.44
2015-03-30,77,77,False,0.77,59.29
2015-03-31,93,93,False,0.93,86.49000000000001
2015-04-01,89,89,False,0.89,79.21000000000001
2015-04-02,67,67,False,0.67,44.89
2015-04-03,72,72,False,0.72,51.839999999999996
2015-04-04,78,78,False,0.78,60.84
2015-04-05,63,63,False,0.63,39.69
2015-04-06,88,88,False,0.88,77.44
2015-04-07,100,100,False,1.0,100.0
2015-04-08,89,89,False,0.89,79.21000000000001
2015-04-09,86,86,False,0.86,73.96
2015-04-10,87,87,False,0.87,75.69
2015-04-11,80,80,False,0.8,64.0
2015-04-12,64,64,False,0.64,40.96
2015-04-13,95,95,False,0.95,90.25
2015-04-14,81,81,False,0.81,65.61
2015-04-15,78,78,False,0.78,60.84
2015-04-16,76,76,False,0.76,57.76
2015-04-17,80,80,False,0.8,64.0
2015-04-18,82,82,False,0.82,67.24
2015-04-19,70,70,False,0.7,49.0
2015-04-20,92,92,False,0.92,84.64
2015-04-21,86,86,False,0.86,73.96
2015-04-22,66,66,False,0.66,43.56
2015-04-23,78,78,False,0.78,60.84
2015-04-24,86,86,False,0.86,73.96
2015-04-25,76,76,False,0.76,57.76
2015-04-26,85,85,False,0.85,72.25
2015-04-27,86,86,False,0.86,73.96
2015-04-28,77,77,False,0.77,59.29
2015-04-29,90,90,False,0.9,81.0
2015-04-30,53,53,False,0.53,28.09
2015-05-01,98,98,False,0.98,96.03999999999999
2015-05-02,76,76,False,0.76,57.76
2015-05-03,63,63,False,0.63,39.69
2015-05-04,74,74,False,0.74,54.76
2015-05-05,70,70,False,0.7,49.0
2015-05-06,74,74,False,0.74,54.76
2015-05-07,64,64,False,0.64,40.96
2015-05-08,56,56,False,0.56,31.360000000000003
2015-05-09,56,56,False,0.56,31.360000000000003
2015-05-10,46,46,False,0.46,21.16
2015-05-11,85,85,False,0.85,72.25
2015-05-12,100,100,False,1.0,100.0
2015-05-13,89,89,False,0.89,79.21000000000001
2015-05-14,67,67,False,0.67,44.89
2015-05-15,57,57,False,0.57,32.489999999999995
2015-05-16,78,78,False,0.78,60.84
2015-05-17,84,84,False,0.84,70.56
2015-05-18,81,81,False,0.81,65.61
2015-05-19,82,82,False,0.82,67.24
2015-05-20,85,85,False,0.85,72.25
2015-05-21,71,71,False,0.71,50.41
2015-05-22,86,86,False,0.86,73.96
2015-05-23,54,54,False,0.54,29.160000000000004
2015-05-24,68,68,False,0.68,46.24
2015-05-25,51,51,False,0.51,26.01
2015-05-26,79,79,False,0.79,62.410000000000004
2015-05-27,90,90,False,0.9,81.0
2015-05-28,64,64,False,0.64,40.96
2015-05-29,85,85,False,0.85,72.25
2015-05-30,100,100,False,1.0,100.0
2015-05-31,41,41,False,0.41,16.81
2015-06-01,57,57,False,0.57,32.489999999999995
2015-06-02,61,61,False,0.61,37.21
2015-06-03,49,49,False,0.49,24.009999999999998
2015-06-04,82,82,False,0.82,67.24
2015-06-05,64,64,False,0.64,40.96
2015-06-06,58,58,False,0.58,33.64
2015-06-07,48,48,False,0.48,23.04
2015-06-08,72,72,False,0.72,51.839999999999996
2015-06-09,100,100,False,1.0,100.0
2015-06-10,69,69,False,0.69,47.61
2015-06-11,81,81,False,0.81,65.61
2015-06-12,79,79,False,0.79,62.410000000000004
2015-06-13,62,62,False,0.62,38.44
2015-06-14,54,54,False,0.54,29.160000000000004
2015-06-15,81,81,False,0.81,65.61
2015-06-16,73,73,False,0.73,53.29
2015-06-17,83,83,False,0.83,68.89
2015-06-18,64,64,False,0.64,40.96
2015-06-19,82,82,False,0.82,67.24
2015-06-20,67,67,False,0.67,44.89
2015-06-21,54,54,False,0.54,29.160000000000004
2015-06-22,78,78,False,0.78,60.84
2015-06-23,78,78,False,0.78,60.84
2015-06-24,72,72,False,0.72,51.839999999999996
2015-06-25,74,74,False,0.74,54.76
2015-06-26,70,70,False,0.7,49.0
2015-06-27,66,66,False,0.66,43.56
2015-06-28,62,62,False,0.62,38.44
2015-06-29,81,81,False,0.81,65.61
2015-06-30,73,73,False,0.73,53.29
2015-07-01,100,100,False,1.0,100.0
2015-07-02,88,88,False,0.88,77.44
2015-07-03,70,70,False,0.7,49.0
2015-07-04,70,70,False,0.7,49.0
2015-07-05,57,57,False,0.57,32.489999999999995
2015-07-06,80,80,False,0.8,64.0
2015-07-07,95,95,False,0.95,90.25
2015-07-08,90,90,False,0.9,81.0
2015-07-09,77,77,False,0.77,59.29
2015-07-10,83,83,False,0.83,68.89
2015-07-11,65,65,False,0.65,42.25
2015-07-12,88,88,False,0.88,77.44
2015-07-13,84,84,False,0.84,70.56
2015-07-14,81,81,False,0.81,65.61
2015-07-15,92,92,False,0.92,84.64
2015-07-16,83,83,False,0.83,68.89
2015-07-17,65,65,False,0.65,42.25
2015-07-18,75,75,False,0.75,56.25
2015-07-19,58,58,False,0.58,33.64
2015-07-20,92,92,False,0.92,84.64
2015-07-21,82,82,False,0.82,67.24
2015-07-22,83,83,False,0.83,68.89
2015-07-23,87,87,False,0.87,75.69
2015-07-24,67,67,False,0.67,44.89
2015-07-25,66,66,False,0.66,43.56
2015-07-26,82,82,False,0.82,67.24
2015-07-27,88,88,False,0.88,77.44
2015-07-28,95,95,False,0.95,90.25
2015-07-29,95,95,False,0.95,90.25
2015-07-30,79,79,False,0.79,62.410000000000004
2015-07-31,90,90,False,0.9,81.0
2015-08-01,55,55,False,0.55,30.250000000000004
2015-08-02,51,51,False,0.51,26.01
2015-08-03,79,79,False,0.79,62.410000000000004
2015-08-04,98,98,False,0.98,96.03999999999999
2015-08-05,84,84,False,0.84,70.56
2015-08-06,85,85,False,0.85,72.25
2015-08-07,73,73,False,0.73,53.29
2015-08-08,46,46,False,0.46,21.16
2015-08-09,61,61,False,0.61,37.21
2015-08-10,89,89,False,0.89,79.21000000000001
2015-08-11,80,80,False,0.8,64.0
2015-08-12,100,100,False,1.0,100.0
2015-08-13,65,65,False,0.65,42.25
2015-08-14,64,64,False,0.64,40.96
2015-08-15,59,59,False,0.59,34.809999999999995
2015-08-16,61,61,False,0.61,37.21
2015-08-17,79,79,False,0.79,62.410000000000004
2015-08-18,84,84,False,0.84,70.56
2015-08-19,81,81,False,0.81,65.61
2015-08-20,70,70,False,0.7,49.0
2015-08-21,63,63,False,0.63,39.69
2015-08-22,68,68,False,0.68,46.24
2015-08-23,62,62,False,0.62,38.44
2015-08-24,82,82,False,0.82,67.24
2015-08-25,67,67,False,0.67,44.89
2015-08-26,74,74,False,0.74,54.76
2015-08-27,61,61,False,0.61,37.21
2015-08-28,63,63,False,0.63,39.69
2015-08-29,70,70,False,0.7,49.0
2015-08-30,49,49,False,0.49,24.009999999999998
2015-08-31,68,68,False,0.68,46.24
2015-09-01,80,80,False,0.8,64.0
2015-09-02,81,81,False,0.81,65.61
2015-09-03,78,78,False,0.78,60.84
2015-09-04,93,93,False,0.93,86.49000000000001
2015-09-05,51,51,False,0.51,26.01
2015-09-06,71,71,False,0.71,50.41
2015-09-07,76,76,False,0.76,57.76
2015-09-08,82,82,False,0.82,67.24
2015-09-09,81,81,False,0.81,65.61
2015-09-10,63,63,False,0.63,39.69
2015-09-11,92,92,False,0.92,84.64
2015-09-12,100,100,False,1.0,100.0
2015-09-13,54,54,False,0.54,29.160000000000004
2015-09-14,88,88,False,0.88,77.44
2015-09-15,79,79,False,0.79,62.410000000000004
2015-09-16,81,81,False,0.81,65.61
2015-09-17,77,77,False,0.77,59.29
2015-09-18,77,77,False,0.77,59.29
2015-09-19,51,51,False,0.51,26.01
2015-09-20,54,54,False,0.54,29.160000000000004
2015-09-21,78,78,False,0.78,60.84
2015-09-22,97,97,False,0.97,94.09
2015-09-23,80,80,False,0.8,64.0
2015-09-24,58,58,False,0.58,33.64
2015-09-25,84,84,False,0.84,70.56
2015-09-26,68,68,False,0.68,46.24
2015-09-27,60,60,False,0.6,36.0
2015-09-28,87,87,False,0.87,75.69
2015-09-29,93,93,False,0.93,86.49000000000001
2015-09-30,97,97,False,0.97,94.09
2015-10-01,74,74,False,0.74,54.76
2015-10-02,93,93,False,0.93,86.49000000000001
2015-10-03,53,53,False,0.53,28.09
2015-10-04,49,49,False,0.49,24.009999999999998
2015-10-05,78,78,False,0.78,60.84
2015-10-06,95,95,False,0.95,90.25
2015-10-07,80,80,False,0.8,64.0
2015-10-08,86,86,False,0.86,73.96
2015-10-09,100,100,False,1.0,100.0
2015-10-10,59,59,False,0.59,34.809999999999995
2015-10-11,79,79,False,0.79,62.410000000000004
2015-10-12,76,76,False,0.76,57.76
2015-10-13,73,73,False,0.73,53.29
2015-10-14,88,88,False,0.88,77.44
2015-10-15,67,67,False,0.67,44.89
