date,DONATION_unscaled,DONATION_monthly,isPartial,scale,DONATION
2018-01-17,76,71.0,,0.71,53.959999999999994
2018-01-18,82,71.0,,0.71,58.22
2018-01-19,83,71.0,,0.71,58.93
2018-01-20,80,71.0,,0.71,56.8
2018-01-21,78,71.0,,0.71,55.379999999999995
2018-01-22,89,71.0,,0.71,63.19
2018-01-23,94,71.0,,0.71,66.74
2018-01-24,92,71.0,,0.71,65.32
2018-01-25,95,71.0,,0.71,67.45
2018-01-26,92,71.0,,0.71,65.32
2018-01-27,86,71.0,,0.71,61.059999999999995
2018-01-28,86,71.0,,0.71,61.059999999999995
2018-01-29,91,71.0,,0.71,64.61
2018-01-30,100,71.0,,0.71,71.0
2018-01-31,92,71.0,,0.71,65.32
2018-02-01,92,73.0,False,0.73,67.16
2018-02-02,78,73.0,,0.73,56.94
2018-02-03,86,73.0,,0.73,62.78
2018-02-04,89,73.0,,0.73,64.97
2018-02-05,88,73.0,,0.73,64.24
2018-02-06,86,73.0,,0.73,62.78
2018-02-07,74,73.0,,0.73,54.019999999999996
2018-02-08,93,73.0,,0.73,67.89
2018-02-09,88,73.0,,0.73,64.24
2018-02-10,86,73.0,,0.73,62.78
2018-02-11,72,73.0,,0.73,52.56
2018-02-12,87,73.0,,0.73,63.51
2018-02-13,93,73.0,,0.73,67.89
2018-02-14,90,73.0,,0.73,65.7
2018-02-15,87,73.0,,0.73,63.51
2018-02-16,85,73.0,,0.73,62.05
2018-02-17,91,73.0,,0.73,66.42999999999999
2018-02-18,78,73.0,,0.73,56.94
2018-02-19,100,73.0,,0.73,73.0
2018-02-20,91,73.0,,0.73,66.42999999999999
2018-02-21,97,73.0,,0.73,70.81
2018-02-22,95,73.0,,0.73,69.35
2018-02-23,86,73.0,,0.73,62.78
2018-02-24,75,73.0,,0.73,54.75
2018-02-25,86,73.0,,0.73,62.78
2018-02-26,92,73.0,,0.73,67.16
2018-02-27,90,73.0,,0.73,65.7
2018-02-28,78,73.0,,0.73,56.94
2018-03-01,77,71.0,False,0.71,54.669999999999995
2018-03-02,72,71.0,,0.71,51.12
2018-03-03,86,71.0,,0.71,61.059999999999995
2018-03-04,81,71.0,,0.71,57.51
2018-03-05,100,71.0,,0.71,71.0
2018-03-06,73,71.0,,0.71,51.83
2018-03-07,77,71.0,,0.71,54.669999999999995
2018-03-08,81,71.0,,0.71,57.51
2018-03-09,77,71.0,,0.71,54.669999999999995
2018-03-10,79,71.0,,0.71,56.089999999999996
2018-03-11,89,71.0,,0.71,63.19
2018-03-12,84,71.0,,0.71,59.64
2018-03-13,81,71.0,,0.71,57.51
2018-03-14,87,71.0,,0.71,61.769999999999996
2018-03-15,89,71.0,,0.71,63.19
2018-03-16,77,71.0,,0.71,54.669999999999995
2018-03-17,74,71.0,,0.71,52.54
2018-03-18,87,71.0,,0.71,61.769999999999996
2018-03-19,97,71.0,,0.71,68.86999999999999
2018-03-20,87,71.0,,0.71,61.769999999999996
2018-03-21,81,71.0,,0.71,57.51
2018-03-22,83,71.0,,0.71,58.93
2018-03-23,78,71.0,,0.71,55.379999999999995
2018-03-24,85,71.0,,0.71,60.349999999999994
2018-03-25,82,71.0,,0.71,58.22
2018-03-26,92,71.0,,0.71,65.32
2018-03-27,92,71.0,,0.71,65.32
2018-03-28,100,71.0,,0.71,71.0
2018-03-29,76,71.0,,0.71,53.959999999999994
2018-03-30,73,71.0,,0.71,51.83
2018-03-31,82,71.0,,0.71,58.22
2018-04-01,64,70.0,False,0.7,44.8
2018-04-02,88,70.0,,0.7,61.599999999999994
2018-04-03,90,70.0,,0.7,62.99999999999999
2018-04-04,79,70.0,,0.7,55.3
2018-04-05,86,70.0,,0.7,60.199999999999996
2018-04-06,86,70.0,,0.7,60.199999999999996
2018-04-07,91,70.0,,0.7,63.699999999999996
2018-04-08,87,70.0,,0.7,60.9
2018-04-09,97,70.0,,0.7,67.89999999999999
2018-04-10,87,70.0,,0.7,60.9
2018-04-11,87,70.0,,0.7,60.9
2018-04-12,89,70.0,,0.7,62.3
2018-04-13,86,70.0,,0.7,60.199999999999996
2018-04-14,88,70.0,,0.7,61.599999999999994
2018-04-15,91,70.0,,0.7,63.699999999999996
2018-04-16,91,70.0,,0.7,63.699999999999996
2018-04-17,100,70.0,,0.7,70.0
2018-04-18,89,70.0,,0.7,62.3
2018-04-19,81,70.0,,0.7,56.699999999999996
2018-04-20,66,70.0,,0.7,46.199999999999996
2018-04-21,68,70.0,,0.7,47.599999999999994
2018-04-22,82,70.0,,0.7,57.4
2018-04-23,79,70.0,,0.7,55.3
2018-04-24,86,70.0,,0.7,60.199999999999996
2018-04-25,71,70.0,,0.7,49.699999999999996
2018-04-26,77,70.0,,0.7,53.9
2018-04-27,73,70.0,,0.7,51.099999999999994
2018-04-28,75,70.0,,0.7,52.5
2018-04-29,84,70.0,,0.7,58.8
2018-04-30,80,70.0,,0.7,56.0
2018-05-01,88,67.0,False,0.67,58.96
2018-05-02,89,67.0,,0.67,59.63
2018-05-03,87,67.0,,0.67,58.290000000000006
2018-05-04,75,67.0,,0.67,50.25
2018-05-05,71,67.0,,0.67,47.57
2018-05-06,81,67.0,,0.67,54.27
2018-05-07,98,67.0,,0.67,65.66000000000001
2018-05-08,91,67.0,,0.67,60.970000000000006
2018-05-09,83,67.0,,0.67,55.61000000000001
2018-05-10,84,67.0,,0.67,56.28
2018-05-11,84,67.0,,0.67,56.28
2018-05-12,85,67.0,,0.67,56.95
2018-05-13,68,67.0,,0.67,45.56
2018-05-14,91,67.0,,0.67,60.970000000000006
2018-05-15,81,67.0,,0.67,54.27
2018-05-16,83,67.0,,0.67,55.61000000000001
2018-05-17,88,67.0,,0.67,58.96
2018-05-18,79,67.0,,0.67,52.93
2018-05-19,80,67.0,,0.67,53.6
2018-05-20,90,67.0,,0.67,60.300000000000004
2018-05-21,95,67.0,,0.67,63.650000000000006
2018-05-22,87,67.0,,0.67,58.290000000000006
2018-05-23,82,67.0,,0.67,54.940000000000005
2018-05-24,89,67.0,,0.67,59.63
2018-05-25,87,67.0,,0.67,58.290000000000006
2018-05-26,82,67.0,,0.67,54.940000000000005
2018-05-27,82,67.0,,0.67,54.940000000000005
2018-05-28,85,67.0,,0.67,56.95
2018-05-29,94,67.0,,0.67,62.980000000000004
2018-05-30,90,67.0,,0.67,60.300000000000004
2018-05-31,100,67.0,,0.67,67.0
2018-06-01,82,68.0,False,0.68,55.760000000000005
2018-06-02,79,68.0,,0.68,53.720000000000006
2018-06-03,75,68.0,,0.68,51.00000000000001
2018-06-04,91,68.0,,0.68,61.88
2018-06-05,85,68.0,,0.68,57.800000000000004
2018-06-06,88,68.0,,0.68,59.84
2018-06-07,81,68.0,,0.68,55.080000000000005
2018-06-08,77,68.0,,0.68,52.36000000000001
2018-06-09,84,68.0,,0.68,57.120000000000005
2018-06-10,92,68.0,,0.68,62.56
2018-06-11,82,68.0,,0.68,55.760000000000005
2018-06-12,93,68.0,,0.68,63.24
2018-06-13,84,68.0,,0.68,57.120000000000005
2018-06-14,87,68.0,,0.68,59.160000000000004
2018-06-15,73,68.0,,0.68,49.64
2018-06-16,77,68.0,,0.68,52.36000000000001
2018-06-17,79,68.0,,0.68,53.720000000000006
2018-06-18,90,68.0,,0.68,61.2
2018-06-19,86,68.0,,0.68,58.480000000000004
2018-06-20,83,68.0,,0.68,56.440000000000005
2018-06-21,87,68.0,,0.68,59.160000000000004
2018-06-22,82,68.0,,0.68,55.760000000000005
2018-06-23,78,68.0,,0.68,53.040000000000006
2018-06-24,81,68.0,,0.68,55.080000000000005
2018-06-25,100,68.0,,0.68,68.0
2018-06-26,90,68.0,,0.68,61.2
2018-06-27,93,68.0,,0.68,63.24
2018-06-28,91,68.0,,0.68,61.88
2018-06-29,89,68.0,,0.68,60.52
2018-06-30,92,68.0,,0.68,62.56
2018-07-01,81,75.0,False,0.75,60.75
2018-07-02,84,75.0,,0.75,63.0
2018-07-03,77,75.0,,0.75,57.75
2018-07-04,69,75.0,,0.75,51.75
2018-07-05,77,75.0,,0.75,57.75
2018-07-06,71,75.0,,0.75,53.25
2018-07-07,82,75.0,,0.75,61.5
2018-07-08,81,75.0,,0.75,60.75
2018-07-09,89,75.0,,0.75,66.75
2018-07-10,82,75.0,,0.75,61.5
2018-07-11,95,75.0,,0.75,71.25
2018-07-12,86,75.0,,0.75,64.5
2018-07-13,81,75.0,,0.75,60.75
2018-07-14,92,75.0,,0.75,69.0
2018-07-15,82,75.0,,0.75,61.5
2018-07-16,100,75.0,,0.75,75.0
2018-07-17,89,75.0,,0.75,66.75
2018-07-18,94,75.0,,0.75,70.5
2018-07-19,89,75.0,,0.75,66.75
2018-07-20,91,75.0,,0.75,68.25
2018-07-21,72,75.0,,0.75,54.0
2018-07-22,84,75.0,,0.75,63.0
2018-07-23,90,75.0,,0.75,67.5
2018-07-24,98,75.0,,0.75,73.5
2018-07-25,88,75.0,,0.75,66.0
2018-07-26,84,75.0,,0.75,63.0
2018-07-27,80,75.0,,0.75,60.0
2018-07-28,87,75.0,,0.75,65.25
2018-07-29,89,75.0,,0.75,66.75
2018-07-30,89,75.0,,0.75,66.75
2018-07-31,95,75.0,,0.75,71.25
2018-08-01,83,74.0,False,0.74,61.42
2018-08-02,90,74.0,,0.74,66.6
2018-08-03,77,74.0,,0.74,56.98
2018-08-04,75,74.0,,0.74,55.5
2018-08-05,83,74.0,,0.74,61.42
2018-08-06,94,74.0,,0.74,69.56
2018-08-07,90,74.0,,0.74,66.6
2018-08-08,100,74.0,,0.74,74.0
2018-08-09,80,74.0,,0.74,59.2
2018-08-10,80,74.0,,0.74,59.2
2018-08-11,77,74.0,,0.74,56.98
2018-08-12,78,74.0,,0.74,57.72
2018-08-13,88,74.0,,0.74,65.12
2018-08-14,81,74.0,,0.74,59.94
2018-08-15,86,74.0,,0.74,63.64
2018-08-16,86,74.0,,0.74,63.64
2018-08-17,92,74.0,,0.74,68.08
2018-08-18,88,74.0,,0.74,65.12
2018-08-19,77,74.0,,0.74,56.98
2018-08-20,91,74.0,,0.74,67.34
2018-08-21,86,74.0,,0.74,63.64
2018-08-22,91,74.0,,0.74,67.34
2018-08-23,80,74.0,,0.74,59.2
2018-08-24,80,74.0,,0.74,59.2
2018-08-25,86,74.0,,0.74,63.64
2018-08-26,85,74.0,,0.74,62.9
2018-08-27,90,74.0,,0.74,66.6
2018-08-28,81,74.0,,0.74,59.94
2018-08-29,87,74.0,,0.74,64.38
2018-08-30,91,74.0,,0.74,67.34
2018-08-31,79,74.0,,0.74,58.46
2018-09-01,78,69.0,False,0.69,53.81999999999999
2018-09-02,64,69.0,,0.69,44.16
2018-09-03,71,69.0,,0.69,48.989999999999995
2018-09-04,80,69.0,,0.69,55.199999999999996
2018-09-05,97,69.0,,0.69,66.92999999999999
2018-09-06,77,69.0,,0.69,53.129999999999995
2018-09-07,76,69.0,,0.69,52.44
2018-09-08,75,69.0,,0.69,51.74999999999999
2018-09-09,69,69.0,,0.69,47.61
2018-09-10,93,69.0,,0.69,64.17
2018-09-11,73,69.0,,0.69,50.37
2018-09-12,77,69.0,,0.69,53.129999999999995
2018-09-13,81,69.0,,0.69,55.88999999999999
2018-09-14,99,69.0,,0.69,68.30999999999999
2018-09-15,89,69.0,,0.69,61.41
2018-09-16,74,69.0,,0.69,51.059999999999995
2018-09-17,85,69.0,,0.69,58.65
2018-09-18,77,69.0,,0.69,53.129999999999995
2018-09-19,100,69.0,,0.69,69.0
2018-09-20,76,69.0,,0.69,52.44
2018-09-21,78,69.0,,0.69,53.81999999999999
2018-09-22,70,69.0,,0.69,48.3
2018-09-23,74,69.0,,0.69,51.059999999999995
2018-09-24,88,69.0,,0.69,60.72
2018-09-25,82,69.0,,0.69,56.58
2018-09-26,86,69.0,,0.69,59.339999999999996
2018-09-27,73,69.0,,0.69,50.37
2018-09-28,75,69.0,,0.69,51.74999999999999
2018-09-29,75,69.0,,0.69,51.74999999999999
2018-09-30,76,69.0,,0.69,52.44
2018-10-01,87,67.0,False,0.67,58.290000000000006
2018-10-02,94,67.0,,0.67,62.980000000000004
2018-10-03,81,67.0,,0.67,54.27
2018-10-04,92,67.0,,0.67,61.64
2018-10-05,95,67.0,,0.67,63.650000000000006
2018-10-06,77,67.0,,0.67,51.59
2018-10-07,75,67.0,,0.67,50.25
2018-10-08,100,67.0,,0.67,67.0
2018-10-09,86,67.0,,0.67,57.620000000000005
2018-10-10,88,67.0,,0.67,58.96
2018-10-11,87,67.0,,0.67,58.290000000000006
2018-10-12,81,67.0,,0.67,54.27
2018-10-13,85,67.0,,0.67,56.95
2018-10-14,82,67.0,,0.67,54.940000000000005
2018-10-15,98,67.0,,0.67,65.66000000000001
2018-10-16,92,67.0,,0.67,61.64
2018-10-17,97,67.0,,0.67,64.99000000000001
2018-10-18,99,67.0,,0.67,66.33
2018-10-19,84,67.0,,0.67,56.28
2018-10-20,80,67.0,,0.67,53.6
2018-10-21,67,67.0,,0.67,44.89
2018-10-22,97,67.0,,0.67,64.99000000000001
2018-10-23,83,67.0,,0.67,55.61000000000001
2018-10-24,87,67.0,,0.67,58.290000000000006
2018-10-25,90,67.0,,0.67,60.300000000000004
2018-10-26,73,67.0,,0.67,48.910000000000004
2018-10-27,86,67.0,,0.67,57.620000000000005
2018-10-28,85,67.0,,0.67,56.95
2018-10-29,96,67.0,,0.67,64.32000000000001
2018-10-30,98,67.0,,0.67,65.66000000000001
2018-10-31,80,67.0,,0.67,53.6
2018-11-01,83,75.0,False,0.75,62.25
2018-11-02,65,75.0,,0.75,48.75
2018-11-03,66,75.0,,0.75,49.5
2018-11-04,75,75.0,,0.75,56.25
2018-11-05,74,75.0,,0.75,55.5
2018-11-06,68,75.0,,0.75,51.0
2018-11-07,73,75.0,,0.75,54.75
2018-11-08,80,75.0,,0.75,60.0
2018-11-09,71,75.0,,0.75,53.25
2018-11-10,83,75.0,,0.75,62.25
2018-11-11,76,75.0,,0.75,57.0
2018-11-12,100,75.0,,0.75,75.0
2018-11-13,91,75.0,,0.75,68.25
2018-11-14,83,75.0,,0.75,62.25
2018-11-15,79,75.0,,0.75,59.25
2018-11-16,80,75.0,,0.75,60.0
2018-11-17,86,75.0,,0.75,64.5
2018-11-18,81,75.0,,0.75,60.75
2018-11-19,87,75.0,,0.75,65.25
2018-11-20,82,75.0,,0.75,61.5
2018-11-21,80,75.0,,0.75,60.0
2018-11-22,53,75.0,,0.75,39.75
2018-11-23,72,75.0,,0.75,54.0
2018-11-24,75,75.0,,0.75,56.25
2018-11-25,80,75.0,,0.75,60.0
2018-11-26,83,75.0,,0.75,62.25
2018-11-27,97,75.0,,0.75,72.75
2018-11-28,87,75.0,,0.75,65.25
2018-11-29,88,75.0,,0.75,66.0
2018-11-30,86,75.0,,0.75,64.5
2018-12-01,78,74.0,False,0.74,57.72
2018-12-02,66,74.0,,0.74,48.839999999999996
2018-12-03,85,74.0,,0.74,62.9
2018-12-04,83,74.0,,0.74,61.42
2018-12-05,86,74.0,,0.74,63.64
2018-12-06,74,74.0,,0.74,54.76
2018-12-07,68,74.0,,0.74,50.32
2018-12-08,69,74.0,,0.74,51.06
2018-12-09,69,74.0,,0.74,51.06
2018-12-10,74,74.0,,0.74,54.76
2018-12-11,83,74.0,,0.74,61.42
2018-12-12,81,74.0,,0.74,59.94
2018-12-13,69,74.0,,0.74,51.06
2018-12-14,70,74.0,,0.74,51.8
2018-12-15,77,74.0,,0.74,56.98
2018-12-16,68,74.0,,0.74,50.32
2018-12-17,74,74.0,,0.74,54.76
2018-12-18,78,74.0,,0.74,57.72
2018-12-19,73,74.0,,0.74,54.019999999999996
2018-12-20,76,74.0,,0.74,56.24
2018-12-21,75,74.0,,0.74,55.5
2018-12-22,68,74.0,,0.74,50.32
2018-12-23,65,74.0,,0.74,48.1
2018-12-24,55,74.0,,0.74,40.7
2018-12-25,44,74.0,,0.74,32.56
2018-12-26,71,74.0,,0.74,52.54
2018-12-27,82,74.0,,0.74,60.68
2018-12-28,85,74.0,,0.74,62.9
2018-12-29,100,74.0,,0.74,74.0
2018-12-30,88,74.0,,0.74,65.12
2018-12-31,98,74.0,,0.74,72.52
2019-01-01,72,71.0,False,0.71,51.12
2019-01-02,80,71.0,,0.71,56.8
2019-01-03,84,71.0,,0.71,59.64
2019-01-04,82,71.0,,0.71,58.22
2019-01-05,90,71.0,,0.71,63.9
2019-01-06,77,71.0,,0.71,54.669999999999995
2019-01-07,81,71.0,,0.71,57.51
2019-01-08,81,71.0,,0.71,57.51
2019-01-09,89,71.0,,0.71,63.19
2019-01-10,88,71.0,,0.71,62.48
2019-01-11,92,71.0,,0.71,65.32
2019-01-12,77,71.0,,0.71,54.669999999999995
2019-01-13,80,71.0,,0.71,56.8
2019-01-14,78,71.0,,0.71,55.379999999999995
2019-01-15,88,71.0,,0.71,62.48
2019-01-16,85,71.0,,0.71,60.349999999999994
2019-01-17,92,71.0,,0.71,65.32
2019-01-18,77,71.0,,0.71,54.669999999999995
2019-01-19,75,71.0,,0.71,53.25
2019-01-20,77,71.0,,0.71,54.669999999999995
2019-01-21,83,71.0,,0.71,58.93
2019-01-22,93,71.0,,0.71,66.03
2019-01-23,76,71.0,,0.71,53.959999999999994
2019-01-24,90,71.0,,0.71,63.9
2019-01-25,79,71.0,,0.71,56.089999999999996
2019-01-26,100,71.0,,0.71,71.0
2019-01-27,87,71.0,,0.71,61.769999999999996
2019-01-28,94,71.0,,0.71,66.74
2019-01-29,86,71.0,,0.71,61.059999999999995
2019-01-30,87,71.0,,0.71,61.769999999999996
2019-01-31,81,71.0,,0.71,57.51
2019-02-01,87,70.0,False,0.7,60.9
2019-02-02,85,70.0,,0.7,59.49999999999999
2019-02-03,71,70.0,,0.7,49.699999999999996
2019-02-04,82,70.0,,0.7,57.4
2019-02-05,92,70.0,,0.7,64.39999999999999
2019-02-06,79,70.0,,0.7,55.3
2019-02-07,86,70.0,,0.7,60.199999999999996
2019-02-08,85,70.0,,0.7,59.49999999999999
2019-02-09,91,70.0,,0.7,63.699999999999996
2019-02-10,85,70.0,,0.7,59.49999999999999
2019-02-11,95,70.0,,0.7,66.5
2019-02-12,81,70.0,,0.7,56.699999999999996
2019-02-13,90,70.0,,0.7,62.99999999999999
2019-02-14,84,70.0,,0.7,58.8
2019-02-15,82,70.0,,0.7,57.4
2019-02-16,88,70.0,,0.7,61.599999999999994
2019-02-17,92,70.0,,0.7,64.39999999999999
2019-02-18,97,70.0,,0.7,67.89999999999999
2019-02-19,100,70.0,,0.7,70.0
2019-02-20,90,70.0,,0.7,62.99999999999999
2019-02-21,90,70.0,,0.7,62.99999999999999
2019-02-22,81,70.0,,0.7,56.699999999999996
2019-02-23,84,70.0,,0.7,58.8
2019-02-24,80,70.0,,0.7,56.0
2019-02-25,80,70.0,,0.7,56.0
2019-02-26,88,70.0,,0.7,61.599999999999994
2019-02-27,91,70.0,,0.7,63.699999999999996
2019-02-28,83,70.0,,0.7,58.099999999999994
2019-03-01,80,72.0,False,0.72,57.599999999999994
2019-03-02,71,72.0,,0.72,51.12
2019-03-03,74,72.0,,0.72,53.28
2019-03-04,85,72.0,,0.72,61.199999999999996
2019-03-05,81,72.0,,0.72,58.32
2019-03-06,81,72.0,,0.72,58.32
2019-03-07,70,72.0,,0.72,50.4
2019-03-08,69,72.0,,0.72,49.68
2019-03-09,79,72.0,,0.72,56.879999999999995
2019-03-10,84,72.0,,0.72,60.48
2019-03-11,72,72.0,,0.72,51.839999999999996
2019-03-12,85,72.0,,0.72,61.199999999999996
2019-03-13,78,72.0,,0.72,56.16
2019-03-14,81,72.0,,0.72,58.32
2019-03-15,73,72.0,,0.72,52.559999999999995
2019-03-16,79,72.0,,0.72,56.879999999999995
2019-03-17,82,72.0,,0.72,59.04
2019-03-18,95,72.0,,0.72,68.39999999999999
2019-03-19,97,72.0,,0.72,69.84
2019-03-20,81,72.0,,0.72,58.32
2019-03-21,85,72.0,,0.72,61.199999999999996
2019-03-22,84,72.0,,0.72,60.48
2019-03-23,87,72.0,,0.72,62.64
2019-03-24,97,72.0,,0.72,69.84
2019-03-25,85,72.0,,0.72,61.199999999999996
2019-03-26,77,72.0,,0.72,55.44
2019-03-27,100,72.0,,0.72,72.0
2019-03-28,89,72.0,,0.72,64.08
2019-03-29,91,72.0,,0.72,65.52
2019-03-30,74,72.0,,0.72,53.28
2019-03-31,93,72.0,,0.72,66.96
2019-04-01,83,75.0,False,0.75,62.25
2019-04-02,83,75.0,,0.75,62.25
2019-04-03,78,75.0,,0.75,58.5
2019-04-04,82,75.0,,0.75,61.5
2019-04-05,79,75.0,,0.75,59.25
2019-04-06,88,75.0,,0.75,66.0
2019-04-07,80,75.0,,0.75,60.0
2019-04-08,81,75.0,,0.75,60.75
2019-04-09,88,75.0,,0.75,66.0
2019-04-10,87,75.0,,0.75,65.25
2019-04-11,80,75.0,,0.75,60.0
2019-04-12,78,75.0,,0.75,58.5
2019-04-13,87,75.0,,0.75,65.25
2019-04-14,76,75.0,,0.75,57.0
2019-04-15,88,75.0,,0.75,66.0
2019-04-16,97,75.0,,0.75,72.75
2019-04-17,100,75.0,,0.75,75.0
2019-04-18,87,75.0,,0.75,65.25
2019-04-19,81,75.0,,0.75,60.75
2019-04-20,74,75.0,,0.75,55.5
2019-04-21,60,75.0,,0.75,45.0
2019-04-22,81,75.0,,0.75,60.75
2019-04-23,86,75.0,,0.75,64.5
2019-04-24,81,75.0,,0.75,60.75
2019-04-25,80,75.0,,0.75,60.0
2019-04-26,70,75.0,,0.75,52.5
2019-04-27,79,75.0,,0.75,59.25
2019-04-28,82,75.0,,0.75,61.5
2019-04-29,77,75.0,,0.75,57.75
2019-04-30,79,75.0,,0.75,59.25
2019-05-01,87,70.0,False,0.7,60.9
2019-05-02,83,70.0,,0.7,58.099999999999994
2019-05-03,82,70.0,,0.7,57.4
2019-05-04,70,70.0,,0.7,49.0
2019-05-05,83,70.0,,0.7,58.099999999999994
2019-05-06,94,70.0,,0.7,65.8
2019-05-07,89,70.0,,0.7,62.3
2019-05-08,86,70.0,,0.7,60.199999999999996
2019-05-09,85,70.0,,0.7,59.49999999999999
2019-05-10,75,70.0,,0.7,52.5
2019-05-11,89,70.0,,0.7,62.3
2019-05-12,69,70.0,,0.7,48.3
2019-05-13,88,70.0,,0.7,61.599999999999994
2019-05-14,87,70.0,,0.7,60.9
2019-05-15,86,70.0,,0.7,60.199999999999996
2019-05-16,83,70.0,,0.7,58.099999999999994
2019-05-17,86,70.0,,0.7,60.199999999999996
2019-05-18,87,70.0,,0.7,60.9
2019-05-19,97,70.0,,0.7,67.89999999999999
2019-05-20,92,70.0,,0.7,64.39999999999999
2019-05-21,89,70.0,,0.7,62.3
2019-05-22,86,70.0,,0.7,60.199999999999996
2019-05-23,81,70.0,,0.7,56.699999999999996
2019-05-24,94,70.0,,0.7,65.8
2019-05-25,84,70.0,,0.7,58.8
2019-05-26,82,70.0,,0.7,57.4
2019-05-27,82,70.0,,0.7,57.4
2019-05-28,97,70.0,,0.7,67.89999999999999
2019-05-29,100,70.0,,0.7,70.0
2019-05-30,89,70.0,,0.7,62.3
2019-05-31,91,70.0,,0.7,63.699999999999996
2019-06-01,94,72.0,False,0.72,67.67999999999999
2019-06-02,91,72.0,,0.72,65.52
2019-06-03,89,72.0,,0.72,64.08
2019-06-04,93,72.0,,0.72,66.96
2019-06-05,80,72.0,,0.72,57.599999999999994
2019-06-06,80,72.0,,0.72,57.599999999999994
2019-06-07,71,72.0,,0.72,51.12
2019-06-08,85,72.0,,0.72,61.199999999999996
2019-06-09,82,72.0,,0.72,59.04
2019-06-10,87,72.0,,0.72,62.64
2019-06-11,91,72.0,,0.72,65.52
2019-06-12,89,72.0,,0.72,64.08
2019-06-13,86,72.0,,0.72,61.919999999999995
2019-06-14,75,72.0,,0.72,54.0
2019-06-15,93,72.0,,0.72,66.96
2019-06-16,66,72.0,,0.72,47.519999999999996
2019-06-17,88,72.0,,0.72,63.36
2019-06-18,88,72.0,,0.72,63.36
2019-06-19,95,72.0,,0.72,68.39999999999999
2019-06-20,80,72.0,,0.72,57.599999999999994
2019-06-21,71,72.0,,0.72,51.12
2019-06-22,100,72.0,,0.72,72.0
2019-06-23,86,72.0,,0.72,61.919999999999995
2019-06-24,84,72.0,,0.72,60.48
2019-06-25,92,72.0,,0.72,66.24
2019-06-26,97,72.0,,0.72,69.84
2019-06-27,82,72.0,,0.72,59.04
2019-06-28,90,72.0,,0.72,64.8
2019-06-29,92,72.0,,0.72,66.24
2019-06-30,86,72.0,,0.72,61.919999999999995
2019-07-01,96,76.0,False,0.76,72.96000000000001
2019-07-02,92,76.0,,0.76,69.92
2019-07-03,83,76.0,,0.76,63.08
2019-07-04,61,76.0,,0.76,46.36
2019-07-05,73,76.0,,0.76,55.480000000000004
2019-07-06,84,76.0,,0.76,63.84
2019-07-07,78,76.0,,0.76,59.28
2019-07-08,92,76.0,,0.76,69.92
2019-07-09,98,76.0,,0.76,74.48
2019-07-10,100,76.0,,0.76,76.0
2019-07-11,84,76.0,,0.76,63.84
2019-07-12,86,76.0,,0.76,65.36
2019-07-13,76,76.0,,0.76,57.76
2019-07-14,81,76.0,,0.76,61.56
2019-07-15,89,76.0,,0.76,67.64
2019-07-16,95,76.0,,0.76,72.2
2019-07-17,88,76.0,,0.76,66.88
2019-07-18,83,76.0,,0.76,63.08
2019-07-19,79,76.0,,0.76,60.04
2019-07-20,87,76.0,,0.76,66.12
2019-07-21,86,76.0,,0.76,65.36
2019-07-22,90,76.0,,0.76,68.4
2019-07-23,94,76.0,,0.76,71.44
2019-07-24,85,76.0,,0.76,64.6
2019-07-25,87,76.0,,0.76,66.12
2019-07-26,92,76.0,,0.76,69.92
2019-07-27,87,76.0,,0.76,66.12
2019-07-28,92,76.0,,0.76,69.92
2019-07-29,98,76.0,,0.76,74.48
2019-07-30,95,76.0,,0.76,72.2
2019-07-31,97,76.0,,0.76,73.72
2019-08-01,73,76.0,False,0.76,55.480000000000004
2019-08-02,82,76.0,,0.76,62.32
2019-08-03,100,76.0,,0.76,76.0
2019-08-04,81,76.0,,0.76,61.56
2019-08-05,84,76.0,,0.76,63.84
2019-08-06,82,76.0,,0.76,62.32
2019-08-07,84,76.0,,0.76,63.84
2019-08-08,84,76.0,,0.76,63.84
2019-08-09,83,76.0,,0.76,63.08
2019-08-10,72,76.0,,0.76,54.72
2019-08-11,74,76.0,,0.76,56.24
2019-08-12,85,76.0,,0.76,64.6
2019-08-13,77,76.0,,0.76,58.52
2019-08-14,81,76.0,,0.76,61.56
2019-08-15,71,76.0,,0.76,53.96
2019-08-16,72,76.0,,0.76,54.72
2019-08-17,85,76.0,,0.76,64.6
2019-08-18,73,76.0,,0.76,55.480000000000004
2019-08-19,90,76.0,,0.76,68.4
2019-08-20,80,76.0,,0.76,60.8
2019-08-21,92,76.0,,0.76,69.92
2019-08-22,71,76.0,,0.76,53.96
2019-08-23,68,76.0,,0.76,51.68
2019-08-24,71,76.0,,0.76,53.96
2019-08-25,76,76.0,,0.76,57.76
2019-08-26,89,76.0,,0.76,67.64
2019-08-27,83,76.0,,0.76,63.08
2019-08-28,77,76.0,,0.76,58.52
2019-08-29,64,76.0,,0.76,48.64
2019-08-30,79,76.0,,0.76,60.04
2019-08-31,77,76.0,,0.76,58.52
2019-09-01,74,73.0,False,0.73,54.019999999999996
2019-09-02,83,73.0,,0.73,60.589999999999996
2019-09-03,93,73.0,,0.73,67.89
2019-09-04,98,73.0,,0.73,71.53999999999999
2019-09-05,99,73.0,,0.73,72.27
2019-09-06,91,73.0,,0.73,66.42999999999999
2019-09-07,100,73.0,,0.73,73.0
2019-09-08,90,73.0,,0.73,65.7
2019-09-09,91,73.0,,0.73,66.42999999999999
2019-09-10,94,73.0,,0.73,68.62
