date,GOLD_unscaled,GOLD_monthly,isPartial,scale,GOLD
2015-03-11,60,75.0,,0.75,45.0
2015-03-12,61,75.0,,0.75,45.75
2015-03-13,61,75.0,,0.75,45.75
2015-03-14,66,75.0,,0.75,49.5
2015-03-15,65,75.0,,0.75,48.75
2015-03-16,56,75.0,,0.75,42.0
2015-03-17,59,75.0,,0.75,44.25
2015-03-18,55,75.0,,0.75,41.25
2015-03-19,58,75.0,,0.75,43.5
2015-03-20,58,75.0,,0.75,43.5
2015-03-21,59,75.0,,0.75,44.25
2015-03-22,59,75.0,,0.75,44.25
2015-03-23,56,75.0,,0.75,42.0
2015-03-24,55,75.0,,0.75,41.25
2015-03-25,54,75.0,,0.75,40.5
2015-03-26,52,75.0,,0.75,39.0
2015-03-27,53,75.0,,0.75,39.75
2015-03-28,58,75.0,,0.75,43.5
2015-03-29,56,75.0,,0.75,42.0
2015-03-30,55,75.0,,0.75,41.25
2015-03-31,56,75.0,,0.75,42.0
2015-04-01,89,68.0,False,0.68,60.52
2015-04-02,83,68.0,,0.68,56.440000000000005
2015-04-03,89,68.0,,0.68,60.52
2015-04-04,91,68.0,,0.68,61.88
2015-04-05,89,68.0,,0.68,60.52
2015-04-06,81,68.0,,0.68,55.080000000000005
2015-04-07,81,68.0,,0.68,55.080000000000005
2015-04-08,83,68.0,,0.68,56.440000000000005
2015-04-09,82,68.0,,0.68,55.760000000000005
2015-04-10,88,68.0,,0.68,59.84
2015-04-11,100,68.0,,0.68,68.0
2015-04-12,96,68.0,,0.68,65.28
2015-04-13,83,68.0,,0.68,56.440000000000005
2015-04-14,80,68.0,,0.68,54.400000000000006
2015-04-15,80,68.0,,0.68,54.400000000000006
2015-04-16,82,68.0,,0.68,55.760000000000005
2015-04-17,88,68.0,,0.68,59.84
2015-04-18,95,68.0,,0.68,64.60000000000001
2015-04-19,98,68.0,,0.68,66.64
2015-04-20,84,68.0,,0.68,57.120000000000005
2015-04-21,84,68.0,,0.68,57.120000000000005
2015-04-22,84,68.0,,0.68,57.120000000000005
2015-04-23,87,68.0,,0.68,59.160000000000004
2015-04-24,85,68.0,,0.68,57.800000000000004
2015-04-25,93,68.0,,0.68,63.24
2015-04-26,95,68.0,,0.68,64.60000000000001
2015-04-27,86,68.0,,0.68,58.480000000000004
2015-04-28,86,68.0,,0.68,58.480000000000004
2015-04-29,86,68.0,,0.68,58.480000000000004
2015-04-30,85,68.0,,0.68,57.800000000000004
2015-05-01,94,67.0,False,0.67,62.980000000000004
2015-05-02,100,67.0,,0.67,67.0
2015-05-03,81,67.0,,0.67,54.27
2015-05-04,88,67.0,,0.67,58.96
2015-05-05,91,67.0,,0.67,60.970000000000006
2015-05-06,92,67.0,,0.67,61.64
2015-05-07,86,67.0,,0.67,57.620000000000005
2015-05-08,90,67.0,,0.67,60.300000000000004
2015-05-09,99,67.0,,0.67,66.33
2015-05-10,95,67.0,,0.67,63.650000000000006
2015-05-11,92,67.0,,0.67,61.64
2015-05-12,89,67.0,,0.67,59.63
2015-05-13,89,67.0,,0.67,59.63
2015-05-14,91,67.0,,0.67,60.970000000000006
2015-05-15,91,67.0,,0.67,60.970000000000006
2015-05-16,94,67.0,,0.67,62.980000000000004
2015-05-17,100,67.0,,0.67,67.0
2015-05-18,92,67.0,,0.67,61.64
2015-05-19,89,67.0,,0.67,59.63
2015-05-20,88,67.0,,0.67,58.96
2015-05-21,87,67.0,,0.67,58.290000000000006
2015-05-22,88,67.0,,0.67,58.96
2015-05-23,95,67.0,,0.67,63.650000000000006
2015-05-24,96,67.0,,0.67,64.32000000000001
2015-05-25,99,67.0,,0.67,66.33
2015-05-26,92,67.0,,0.67,61.64
2015-05-27,87,67.0,,0.67,58.290000000000006
2015-05-28,91,67.0,,0.67,60.970000000000006
2015-05-29,91,67.0,,0.67,60.970000000000006
2015-05-30,94,67.0,,0.67,62.980000000000004
2015-05-31,96,67.0,,0.67,64.32000000000001
2015-06-01,89,66.0,False,0.66,58.74
2015-06-02,85,66.0,,0.66,56.1
2015-06-03,90,66.0,,0.66,59.400000000000006
2015-06-04,87,66.0,,0.66,57.42
2015-06-05,88,66.0,,0.66,58.080000000000005
2015-06-06,89,66.0,,0.66,58.74
2015-06-07,93,66.0,,0.66,61.38
2015-06-08,84,66.0,,0.66,55.440000000000005
2015-06-09,88,66.0,,0.66,58.080000000000005
2015-06-10,86,66.0,,0.66,56.760000000000005
2015-06-11,90,66.0,,0.66,59.400000000000006
2015-06-12,87,66.0,,0.66,57.42
2015-06-13,97,66.0,,0.66,64.02
2015-06-14,90,66.0,,0.66,59.400000000000006
2015-06-15,89,66.0,,0.66,58.74
2015-06-16,85,66.0,,0.66,56.1
2015-06-17,84,66.0,,0.66,55.440000000000005
2015-06-18,87,66.0,,0.66,57.42
2015-06-19,86,66.0,,0.66,56.760000000000005
2015-06-20,95,66.0,,0.66,62.7
2015-06-21,97,66.0,,0.66,64.02
2015-06-22,89,66.0,,0.66,58.74
2015-06-23,90,66.0,,0.66,59.400000000000006
2015-06-24,91,66.0,,0.66,60.06
2015-06-25,93,66.0,,0.66,61.38
2015-06-26,90,66.0,,0.66,59.400000000000006
2015-06-27,98,66.0,,0.66,64.68
2015-06-28,100,66.0,,0.66,66.0
2015-06-29,92,66.0,,0.66,60.720000000000006
2015-06-30,90,66.0,,0.66,59.400000000000006
2015-07-01,62,86.0,False,0.86,53.32
2015-07-02,63,86.0,,0.86,54.18
2015-07-03,63,86.0,,0.86,54.18
2015-07-04,67,86.0,,0.86,57.62
2015-07-05,67,86.0,,0.86,57.62
2015-07-06,66,86.0,,0.86,56.76
2015-07-07,75,86.0,,0.86,64.5
2015-07-08,90,86.0,,0.86,77.4
2015-07-09,75,86.0,,0.86,64.5
2015-07-10,78,86.0,,0.86,67.08
2015-07-11,89,86.0,,0.86,76.53999999999999
2015-07-12,82,86.0,,0.86,70.52
2015-07-13,81,86.0,,0.86,69.66
2015-07-14,88,86.0,,0.86,75.67999999999999
2015-07-15,79,86.0,,0.86,67.94
2015-07-16,86,86.0,,0.86,73.96
2015-07-17,75,86.0,,0.86,64.5
2015-07-18,93,86.0,,0.86,79.98
2015-07-19,100,86.0,,0.86,86.0
2015-07-20,94,86.0,,0.86,80.84
2015-07-21,81,86.0,,0.86,69.66
2015-07-22,90,86.0,,0.86,77.4
2015-07-23,94,86.0,,0.86,80.84
2015-07-24,73,86.0,,0.86,62.78
2015-07-25,87,86.0,,0.86,74.82
2015-07-26,94,86.0,,0.86,80.84
2015-07-27,84,86.0,,0.86,72.24
2015-07-28,68,86.0,,0.86,58.48
2015-07-29,64,86.0,,0.86,55.04
2015-07-30,64,86.0,,0.86,55.04
2015-07-31,61,86.0,,0.86,52.46
2015-08-01,94,69.0,False,0.69,64.86
2015-08-02,97,69.0,,0.69,66.92999999999999
2015-08-03,96,69.0,,0.69,66.24
2015-08-04,90,69.0,,0.69,62.099999999999994
2015-08-05,90,69.0,,0.69,62.099999999999994
2015-08-06,89,69.0,,0.69,61.41
2015-08-07,91,69.0,,0.69,62.78999999999999
2015-08-08,97,69.0,,0.69,66.92999999999999
2015-08-09,100,69.0,,0.69,69.0
2015-08-10,89,69.0,,0.69,61.41
2015-08-11,91,69.0,,0.69,62.78999999999999
2015-08-12,94,69.0,,0.69,64.86
2015-08-13,89,69.0,,0.69,61.41
2015-08-14,85,69.0,,0.69,58.65
2015-08-15,95,69.0,,0.69,65.55
2015-08-16,98,69.0,,0.69,67.61999999999999
2015-08-17,86,69.0,,0.69,59.339999999999996
2015-08-18,87,69.0,,0.69,60.029999999999994
2015-08-19,88,69.0,,0.69,60.72
2015-08-20,93,69.0,,0.69,64.17
2015-08-21,95,69.0,,0.69,65.55
2015-08-22,96,69.0,,0.69,66.24
2015-08-23,95,69.0,,0.69,65.55
2015-08-24,99,69.0,,0.69,68.30999999999999
2015-08-25,95,69.0,,0.69,65.55
2015-08-26,88,69.0,,0.69,60.72
2015-08-27,87,69.0,,0.69,60.029999999999994
2015-08-28,92,69.0,,0.69,63.48
2015-08-29,96,69.0,,0.69,66.24
2015-08-30,97,69.0,,0.69,66.92999999999999
2015-08-31,88,69.0,,0.69,60.72
2015-09-01,83,71.0,False,0.71,58.93
2015-09-02,81,71.0,,0.71,57.51
2015-09-03,78,71.0,,0.71,55.379999999999995
2015-09-04,84,71.0,,0.71,59.64
2015-09-05,85,71.0,,0.71,60.349999999999994
2015-09-06,89,71.0,,0.71,63.19
2015-09-07,91,71.0,,0.71,64.61
2015-09-08,80,71.0,,0.71,56.8
2015-09-09,91,71.0,,0.71,64.61
2015-09-10,89,71.0,,0.71,63.19
2015-09-11,84,71.0,,0.71,59.64
2015-09-12,100,71.0,,0.71,71.0
2015-09-13,91,71.0,,0.71,64.61
2015-09-14,85,71.0,,0.71,60.349999999999994
2015-09-15,85,71.0,,0.71,60.349999999999994
2015-09-16,84,71.0,,0.71,59.64
2015-09-17,82,71.0,,0.71,58.22
2015-09-18,84,71.0,,0.71,59.64
2015-09-19,94,71.0,,0.71,66.74
2015-09-20,87,71.0,,0.71,61.769999999999996
2015-09-21,84,71.0,,0.71,59.64
2015-09-22,82,71.0,,0.71,58.22
2015-09-23,85,71.0,,0.71,60.349999999999994
2015-09-24,88,71.0,,0.71,62.48
2015-09-25,91,71.0,,0.71,64.61
2015-09-26,97,71.0,,0.71,68.86999999999999
2015-09-27,94,71.0,,0.71,66.74
2015-09-28,89,71.0,,0.71,63.19
2015-09-29,88,71.0,,0.71,62.48
2015-09-30,83,71.0,,0.71,58.93
2015-10-01,86,66.0,False,0.66,56.760000000000005
2015-10-02,85,66.0,,0.66,56.1
2015-10-03,95,66.0,,0.66,62.7
2015-10-04,90,66.0,,0.66,59.400000000000006
2015-10-05,88,66.0,,0.66,58.080000000000005
2015-10-06,89,66.0,,0.66,58.74
2015-10-07,84,66.0,,0.66,55.440000000000005
2015-10-08,87,66.0,,0.66,57.42
2015-10-09,84,66.0,,0.66,55.440000000000005
2015-10-10,95,66.0,,0.66,62.7
2015-10-11,92,66.0,,0.66,60.720000000000006
2015-10-12,89,66.0,,0.66,58.74
2015-10-13,85,66.0,,0.66,56.1
2015-10-14,83,66.0,,0.66,54.78
2015-10-15,89,66.0,,0.66,58.74
2015-10-16,90,66.0,,0.66,59.400000000000006
2015-10-17,100,66.0,,0.66,66.0
2015-10-18,95,66.0,,0.66,62.7
2015-10-19,86,66.0,,0.66,56.760000000000005
2015-10-20,85,66.0,,0.66,56.1
2015-10-21,83,66.0,,0.66,54.78
2015-10-22,85,66.0,,0.66,56.1
2015-10-23,87,66.0,,0.66,57.42
2015-10-24,94,66.0,,0.66,62.040000000000006
2015-10-25,90,66.0,,0.66,59.400000000000006
2015-10-26,85,66.0,,0.66,56.1
2015-10-27,85,66.0,,0.66,56.1
2015-10-28,82,66.0,,0.66,54.120000000000005
2015-10-29,84,66.0,,0.66,55.440000000000005
2015-10-30,81,66.0,,0.66,53.46
2015-10-31,87,66.0,,0.66,57.42
2015-11-01,81,71.0,False,0.71,57.51
2015-11-02,79,71.0,,0.71,56.089999999999996
2015-11-03,79,71.0,,0.71,56.089999999999996
2015-11-04,77,71.0,,0.71,54.669999999999995
2015-11-05,79,71.0,,0.71,56.089999999999996
2015-11-06,79,71.0,,0.71,56.089999999999996
2015-11-07,87,71.0,,0.71,61.769999999999996
2015-11-08,86,71.0,,0.71,61.059999999999995
2015-11-09,84,71.0,,0.71,59.64
2015-11-10,84,71.0,,0.71,59.64
2015-11-11,89,71.0,,0.71,63.19
2015-11-12,81,71.0,,0.71,57.51
2015-11-13,82,71.0,,0.71,58.22
2015-11-14,81,71.0,,0.71,57.51
2015-11-15,84,71.0,,0.71,59.64
2015-11-16,84,71.0,,0.71,59.64
2015-11-17,81,71.0,,0.71,57.51
2015-11-18,81,71.0,,0.71,57.51
2015-11-19,80,71.0,,0.71,56.8
2015-11-20,81,71.0,,0.71,57.51
2015-11-21,91,71.0,,0.71,64.61
2015-11-22,88,71.0,,0.71,62.48
2015-11-23,85,71.0,,0.71,60.349999999999994
2015-11-24,85,71.0,,0.71,60.349999999999994
2015-11-25,83,71.0,,0.71,58.93
2015-11-26,83,71.0,,0.71,58.93
2015-11-27,94,71.0,,0.71,66.74
2015-11-28,100,71.0,,0.71,71.0
2015-11-29,98,71.0,,0.71,69.58
2015-11-30,90,71.0,,0.71,63.9
2015-12-01,84,75.0,False,0.75,63.0
2015-12-02,80,75.0,,0.75,60.0
2015-12-03,78,75.0,,0.75,58.5
2015-12-04,80,75.0,,0.75,60.0
2015-12-05,89,75.0,,0.75,66.75
2015-12-06,85,75.0,,0.75,63.75
2015-12-07,80,75.0,,0.75,60.0
2015-12-08,79,75.0,,0.75,59.25
2015-12-09,79,75.0,,0.75,59.25
2015-12-10,80,75.0,,0.75,60.0
2015-12-11,82,75.0,,0.75,61.5
2015-12-12,89,75.0,,0.75,66.75
2015-12-13,91,75.0,,0.75,68.25
2015-12-14,83,75.0,,0.75,62.25
2015-12-15,81,75.0,,0.75,60.75
2015-12-16,83,75.0,,0.75,62.25
2015-12-17,86,75.0,,0.75,64.5
2015-12-18,87,75.0,,0.75,65.25
2015-12-19,94,75.0,,0.75,70.5
2015-12-20,87,75.0,,0.75,65.25
2015-12-21,83,75.0,,0.75,62.25
2015-12-22,86,75.0,,0.75,64.5
2015-12-23,84,75.0,,0.75,63.0
2015-12-24,89,75.0,,0.75,66.75
2015-12-25,97,75.0,,0.75,72.75
2015-12-26,100,75.0,,0.75,75.0
2015-12-27,90,75.0,,0.75,67.5
2015-12-28,86,75.0,,0.75,64.5
2015-12-29,89,75.0,,0.75,66.75
2015-12-30,87,75.0,,0.75,65.25
2015-12-31,84,75.0,,0.75,63.0
2016-01-01,90,75.0,False,0.75,67.5
2016-01-02,100,75.0,,0.75,75.0
2016-01-03,90,75.0,,0.75,67.5
2016-01-04,88,75.0,,0.75,66.0
2016-01-05,82,75.0,,0.75,61.5
2016-01-06,86,75.0,,0.75,64.5
2016-01-07,88,75.0,,0.75,66.0
2016-01-08,85,75.0,,0.75,63.75
2016-01-09,93,75.0,,0.75,69.75
2016-01-10,88,75.0,,0.75,66.0
2016-01-11,83,75.0,,0.75,62.25
2016-01-12,81,75.0,,0.75,60.75
2016-01-13,81,75.0,,0.75,60.75
2016-01-14,77,75.0,,0.75,57.75
2016-01-15,85,75.0,,0.75,63.75
2016-01-16,91,75.0,,0.75,68.25
2016-01-17,86,75.0,,0.75,64.5
2016-01-18,88,75.0,,0.75,66.0
2016-01-19,82,75.0,,0.75,61.5
2016-01-20,83,75.0,,0.75,62.25
2016-01-21,83,75.0,,0.75,62.25
2016-01-22,83,75.0,,0.75,62.25
2016-01-23,88,75.0,,0.75,66.0
2016-01-24,95,75.0,,0.75,71.25
2016-01-25,86,75.0,,0.75,64.5
2016-01-26,85,75.0,,0.75,63.75
2016-01-27,85,75.0,,0.75,63.75
2016-01-28,83,75.0,,0.75,62.25
2016-01-29,81,75.0,,0.75,60.75
2016-01-30,93,75.0,,0.75,69.75
2016-01-31,93,75.0,,0.75,69.75
2016-02-01,86,75.0,False,0.75,64.5
2016-02-02,79,75.0,,0.75,59.25
2016-02-03,85,75.0,,0.75,63.75
2016-02-04,87,75.0,,0.75,65.25
2016-02-05,86,75.0,,0.75,64.5
2016-02-06,96,75.0,,0.75,72.0
2016-02-07,96,75.0,,0.75,72.0
2016-02-08,87,75.0,,0.75,65.25
2016-02-09,88,75.0,,0.75,66.0
2016-02-10,81,75.0,,0.75,60.75
2016-02-11,97,75.0,,0.75,72.75
2016-02-12,92,75.0,,0.75,69.0
2016-02-13,100,75.0,,0.75,75.0
2016-02-14,94,75.0,,0.75,70.5
2016-02-15,88,75.0,,0.75,66.0
2016-02-16,88,75.0,,0.75,66.0
