date,business expense_unscaled,business expense_monthly,isPartial,scale,business expense
2014-06-07,38,41.0,,0.41,15.579999999999998
2014-06-08,0,41.0,,0.41,0.0
2014-06-09,73,41.0,,0.41,29.93
2014-06-10,30,41.0,,0.41,12.299999999999999
2014-06-11,89,41.0,,0.41,36.489999999999995
2014-06-12,74,41.0,,0.41,30.34
2014-06-13,15,41.0,,0.41,6.1499999999999995
2014-06-14,38,41.0,,0.41,15.579999999999998
2014-06-15,100,41.0,,0.41,41.0
2014-06-16,90,41.0,,0.41,36.9
2014-06-17,29,41.0,,0.41,11.889999999999999
2014-06-18,30,41.0,,0.41,12.299999999999999
2014-06-19,76,41.0,,0.41,31.159999999999997
2014-06-20,31,41.0,,0.41,12.709999999999999
2014-06-21,57,41.0,,0.41,23.369999999999997
2014-06-22,58,41.0,,0.41,23.779999999999998
2014-06-23,30,41.0,,0.41,12.299999999999999
2014-06-24,88,41.0,,0.41,36.08
2014-06-25,30,41.0,,0.41,12.299999999999999
2014-06-26,60,41.0,,0.41,24.599999999999998
2014-06-27,47,41.0,,0.41,19.27
2014-06-28,19,41.0,,0.41,7.789999999999999
2014-06-29,39,41.0,,0.41,15.989999999999998
2014-06-30,0,41.0,,0.41,0.0
2014-07-01,28,38.0,False,0.38,10.64
2014-07-02,15,38.0,,0.38,5.7
2014-07-03,15,38.0,,0.38,5.7
2014-07-04,37,38.0,,0.38,14.06
2014-07-05,60,38.0,,0.38,22.8
2014-07-06,56,38.0,,0.38,21.28
2014-07-07,57,38.0,,0.38,21.66
2014-07-08,14,38.0,,0.38,5.32
2014-07-09,57,38.0,,0.38,21.66
2014-07-10,58,38.0,,0.38,22.04
2014-07-11,60,38.0,,0.38,22.8
2014-07-12,53,38.0,,0.38,20.14
2014-07-13,0,38.0,,0.38,0.0
2014-07-14,56,38.0,,0.38,21.28
2014-07-15,70,38.0,,0.38,26.6
2014-07-16,14,38.0,,0.38,5.32
2014-07-17,43,38.0,,0.38,16.34
2014-07-18,60,38.0,,0.38,22.8
2014-07-19,0,38.0,,0.38,0.0
2014-07-20,18,38.0,,0.38,6.84
2014-07-21,43,38.0,,0.38,16.34
2014-07-22,57,38.0,,0.38,21.66
2014-07-23,29,38.0,,0.38,11.02
2014-07-24,100,38.0,,0.38,38.0
2014-07-25,44,38.0,,0.38,16.72
2014-07-26,0,38.0,,0.38,0.0
2014-07-27,36,38.0,,0.38,13.68
2014-07-28,72,38.0,,0.38,27.36
2014-07-29,99,38.0,,0.38,37.62
2014-07-30,14,38.0,,0.38,5.32
2014-07-31,72,38.0,,0.38,27.36
2014-08-01,41,35.0,False,0.35,14.35
2014-08-02,16,35.0,,0.35,5.6
2014-08-03,34,35.0,,0.35,11.899999999999999
2014-08-04,39,35.0,,0.35,13.649999999999999
2014-08-05,40,35.0,,0.35,14.0
2014-08-06,66,35.0,,0.35,23.099999999999998
2014-08-07,100,35.0,,0.35,35.0
2014-08-08,14,35.0,,0.35,4.8999999999999995
2014-08-09,66,35.0,,0.35,23.099999999999998
2014-08-10,50,35.0,,0.35,17.5
2014-08-11,65,35.0,,0.35,22.75
2014-08-12,50,35.0,,0.35,17.5
2014-08-13,39,35.0,,0.35,13.649999999999999
2014-08-14,27,35.0,,0.35,9.45
2014-08-15,69,35.0,,0.35,24.15
2014-08-16,33,35.0,,0.35,11.549999999999999
2014-08-17,50,35.0,,0.35,17.5
2014-08-18,27,35.0,,0.35,9.45
2014-08-19,39,35.0,,0.35,13.649999999999999
2014-08-20,26,35.0,,0.35,9.1
2014-08-21,52,35.0,,0.35,18.2
2014-08-22,67,35.0,,0.35,23.45
2014-08-23,16,35.0,,0.35,5.6
2014-08-24,16,35.0,,0.35,5.6
2014-08-25,38,35.0,,0.35,13.299999999999999
2014-08-26,51,35.0,,0.35,17.849999999999998
2014-08-27,26,35.0,,0.35,9.1
2014-08-28,39,35.0,,0.35,13.649999999999999
2014-08-29,27,35.0,,0.35,9.45
2014-08-30,0,35.0,,0.35,0.0
2014-08-31,16,35.0,,0.35,5.6
2014-09-01,39,61.0,False,0.61,23.79
2014-09-02,44,61.0,,0.61,26.84
2014-09-03,76,61.0,,0.61,46.36
2014-09-04,33,61.0,,0.61,20.13
2014-09-05,57,61.0,,0.61,34.769999999999996
2014-09-06,41,61.0,,0.61,25.009999999999998
2014-09-07,27,61.0,,0.61,16.47
2014-09-08,32,61.0,,0.61,19.52
2014-09-09,75,61.0,,0.61,45.75
2014-09-10,75,61.0,,0.61,45.75
2014-09-11,22,61.0,,0.61,13.42
2014-09-12,68,61.0,,0.61,41.48
2014-09-13,83,61.0,,0.61,50.629999999999995
2014-09-14,69,61.0,,0.61,42.089999999999996
2014-09-15,87,61.0,,0.61,53.07
2014-09-16,86,61.0,,0.61,52.46
2014-09-17,33,61.0,,0.61,20.13
2014-09-18,44,61.0,,0.61,26.84
2014-09-19,57,61.0,,0.61,34.769999999999996
2014-09-20,28,61.0,,0.61,17.08
2014-09-21,41,61.0,,0.61,25.009999999999998
2014-09-22,66,61.0,,0.61,40.26
2014-09-23,75,61.0,,0.61,45.75
2014-09-24,33,61.0,,0.61,20.13
2014-09-25,100,61.0,,0.61,61.0
2014-09-26,35,61.0,,0.61,21.349999999999998
2014-09-27,14,61.0,,0.61,8.54
2014-09-28,70,61.0,,0.61,42.699999999999996
2014-09-29,54,61.0,,0.61,32.94
2014-09-30,53,61.0,,0.61,32.33
2014-10-01,41,52.0,False,0.52,21.32
2014-10-02,10,52.0,,0.52,5.2
2014-10-03,21,52.0,,0.52,10.92
2014-10-04,67,52.0,,0.52,34.84
2014-10-05,0,52.0,,0.52,0.0
2014-10-06,72,52.0,,0.52,37.44
2014-10-07,20,52.0,,0.52,10.4
2014-10-08,51,52.0,,0.52,26.52
2014-10-09,31,52.0,,0.52,16.12
2014-10-10,54,52.0,,0.52,28.080000000000002
2014-10-11,53,52.0,,0.52,27.560000000000002
2014-10-12,79,52.0,,0.52,41.08
2014-10-13,41,52.0,,0.52,21.32
2014-10-14,100,52.0,,0.52,52.0
2014-10-15,91,52.0,,0.52,47.32
2014-10-16,30,52.0,,0.52,15.600000000000001
2014-10-17,11,52.0,,0.52,5.720000000000001
2014-10-18,53,52.0,,0.52,27.560000000000002
2014-10-19,26,52.0,,0.52,13.52
2014-10-20,51,52.0,,0.52,26.52
2014-10-21,51,52.0,,0.52,26.52
2014-10-22,30,52.0,,0.52,15.600000000000001
2014-10-23,0,52.0,,0.52,0.0
2014-10-24,11,52.0,,0.52,5.720000000000001
2014-10-25,13,52.0,,0.52,6.76
2014-10-26,52,52.0,,0.52,27.04
2014-10-27,80,52.0,,0.52,41.6
2014-10-28,59,52.0,,0.52,30.68
2014-10-29,81,52.0,,0.52,42.120000000000005
2014-10-30,92,52.0,,0.52,47.84
2014-10-31,33,52.0,,0.52,17.16
2014-11-01,39,46.0,False,0.46,17.94
2014-11-02,55,46.0,,0.46,25.3
2014-11-03,73,46.0,,0.46,33.58
2014-11-04,100,46.0,,0.46,46.0
2014-11-05,97,46.0,,0.46,44.620000000000005
2014-11-06,100,46.0,,0.46,46.0
2014-11-07,75,46.0,,0.46,34.5
2014-11-08,37,46.0,,0.46,17.02
2014-11-09,0,46.0,,0.46,0.0
2014-11-10,43,46.0,,0.46,19.78
2014-11-11,72,46.0,,0.46,33.120000000000005
2014-11-12,86,46.0,,0.46,39.56
2014-11-13,99,46.0,,0.46,45.54
2014-11-14,0,46.0,,0.46,0.0
2014-11-15,54,46.0,,0.46,24.84
2014-11-16,36,46.0,,0.46,16.560000000000002
2014-11-17,56,46.0,,0.46,25.76
2014-11-18,61,46.0,,0.46,28.060000000000002
2014-11-19,60,46.0,,0.46,27.6
2014-11-20,72,46.0,,0.46,33.120000000000005
2014-11-21,59,46.0,,0.46,27.14
2014-11-22,72,46.0,,0.46,33.120000000000005
2014-11-23,36,46.0,,0.46,16.560000000000002
2014-11-24,72,46.0,,0.46,33.120000000000005
2014-11-25,29,46.0,,0.46,13.34
2014-11-26,63,46.0,,0.46,28.98
2014-11-27,19,46.0,,0.46,8.74
2014-11-28,70,46.0,,0.46,32.2
2014-11-29,73,46.0,,0.46,33.58
2014-11-30,35,46.0,,0.46,16.1
2014-12-01,46,45.0,False,0.45,20.7
2014-12-02,69,45.0,,0.45,31.05
2014-12-03,48,45.0,,0.45,21.6
2014-12-04,72,45.0,,0.45,32.4
2014-12-05,99,45.0,,0.45,44.550000000000004
2014-12-06,15,45.0,,0.45,6.75
2014-12-07,59,45.0,,0.45,26.55
2014-12-08,60,45.0,,0.45,27.0
2014-12-09,72,45.0,,0.45,32.4
2014-12-10,36,45.0,,0.45,16.2
2014-12-11,37,45.0,,0.45,16.650000000000002
2014-12-12,26,45.0,,0.45,11.700000000000001
2014-12-13,32,45.0,,0.45,14.4
2014-12-14,32,45.0,,0.45,14.4
2014-12-15,63,45.0,,0.45,28.35
2014-12-16,75,45.0,,0.45,33.75
2014-12-17,64,45.0,,0.45,28.8
2014-12-18,39,45.0,,0.45,17.55
2014-12-19,41,45.0,,0.45,18.45
2014-12-20,50,45.0,,0.45,22.5
2014-12-21,34,45.0,,0.45,15.3
2014-12-22,70,45.0,,0.45,31.5
2014-12-23,100,45.0,,0.45,45.0
2014-12-24,64,45.0,,0.45,28.8
2014-12-25,0,45.0,,0.45,0.0
2014-12-26,0,45.0,,0.45,0.0
2014-12-27,49,45.0,,0.45,22.05
2014-12-28,16,45.0,,0.45,7.2
2014-12-29,28,45.0,,0.45,12.6
2014-12-30,82,45.0,,0.45,36.9
2014-12-31,57,45.0,,0.45,25.650000000000002
2015-01-01,23,64.0,False,0.64,14.72
2015-01-02,57,64.0,,0.64,36.480000000000004
2015-01-03,32,64.0,,0.64,20.48
2015-01-04,0,64.0,,0.64,0.0
2015-01-05,53,64.0,,0.64,33.92
2015-01-06,51,64.0,,0.64,32.64
2015-01-07,26,64.0,,0.64,16.64
2015-01-08,25,64.0,,0.64,16.0
2015-01-09,26,64.0,,0.64,16.64
2015-01-10,43,64.0,,0.64,27.52
2015-01-11,31,64.0,,0.64,19.84
2015-01-12,50,64.0,,0.64,32.0
2015-01-13,74,64.0,,0.64,47.36
2015-01-14,43,64.0,,0.64,27.52
2015-01-15,76,64.0,,0.64,48.64
2015-01-16,87,64.0,,0.64,55.68
2015-01-17,64,64.0,,0.64,40.96
2015-01-18,11,64.0,,0.64,7.04
2015-01-19,54,64.0,,0.64,34.56
2015-01-20,85,64.0,,0.64,54.4
2015-01-21,25,64.0,,0.64,16.0
2015-01-22,100,64.0,,0.64,64.0
2015-01-23,60,64.0,,0.64,38.4
2015-01-24,31,64.0,,0.64,19.84
2015-01-25,11,64.0,,0.64,7.04
2015-01-26,66,64.0,,0.64,42.24
2015-01-27,57,64.0,,0.64,36.480000000000004
2015-01-28,83,64.0,,0.64,53.120000000000005
2015-01-29,50,64.0,,0.64,32.0
2015-01-30,51,64.0,,0.64,32.64
2015-01-31,51,64.0,,0.64,32.64
2015-02-01,56,76.0,False,0.76,42.56
2015-02-02,45,76.0,,0.76,34.2
2015-02-03,100,76.0,,0.76,76.0
2015-02-04,60,76.0,,0.76,45.6
2015-02-05,54,76.0,,0.76,41.04
2015-02-06,63,76.0,,0.76,47.88
2015-02-07,39,76.0,,0.76,29.64
2015-02-08,57,76.0,,0.76,43.32
2015-02-09,53,76.0,,0.76,40.28
2015-02-10,45,76.0,,0.76,34.2
2015-02-11,31,76.0,,0.76,23.56
2015-02-12,90,76.0,,0.76,68.4
2015-02-13,48,76.0,,0.76,36.480000000000004
2015-02-14,49,76.0,,0.76,37.24
2015-02-15,49,76.0,,0.76,37.24
2015-02-16,98,76.0,,0.76,74.48
2015-02-17,62,76.0,,0.76,47.12
2015-02-18,54,76.0,,0.76,41.04
2015-02-19,54,76.0,,0.76,41.04
2015-02-20,48,76.0,,0.76,36.480000000000004
2015-02-21,67,76.0,,0.76,50.92
2015-02-22,67,76.0,,0.76,50.92
2015-02-23,75,76.0,,0.76,57.0
2015-02-24,38,76.0,,0.76,28.88
2015-02-25,83,76.0,,0.76,63.08
2015-02-26,100,76.0,,0.76,76.0
2015-02-27,31,76.0,,0.76,23.56
2015-02-28,19,76.0,,0.76,14.44
2015-03-01,40,81.0,False,0.81,32.400000000000006
2015-03-02,65,81.0,,0.81,52.650000000000006
2015-03-03,39,81.0,,0.81,31.590000000000003
2015-03-04,52,81.0,,0.81,42.120000000000005
2015-03-05,65,81.0,,0.81,52.650000000000006
2015-03-06,41,81.0,,0.81,33.21
2015-03-07,58,81.0,,0.81,46.980000000000004
2015-03-08,59,81.0,,0.81,47.790000000000006
2015-03-09,46,81.0,,0.81,37.260000000000005
2015-03-10,72,81.0,,0.81,58.32000000000001
2015-03-11,33,81.0,,0.81,26.73
2015-03-12,54,81.0,,0.81,43.74
2015-03-13,35,81.0,,0.81,28.35
2015-03-14,34,81.0,,0.81,27.540000000000003
2015-03-15,51,81.0,,0.81,41.31
2015-03-16,47,81.0,,0.81,38.07
2015-03-17,80,81.0,,0.81,64.80000000000001
2015-03-18,54,81.0,,0.81,43.74
2015-03-19,27,81.0,,0.81,21.87
2015-03-20,74,81.0,,0.81,59.940000000000005
2015-03-21,34,81.0,,0.81,27.540000000000003
2015-03-22,42,81.0,,0.81,34.02
2015-03-23,100,81.0,,0.81,81.0
2015-03-24,100,81.0,,0.81,81.0
2015-03-25,34,81.0,,0.81,27.540000000000003
2015-03-26,48,81.0,,0.81,38.88
2015-03-27,56,81.0,,0.81,45.36
2015-03-28,37,81.0,,0.81,29.970000000000002
2015-03-29,55,81.0,,0.81,44.550000000000004
2015-03-30,54,81.0,,0.81,43.74
2015-03-31,54,81.0,,0.81,43.74
2015-04-01,44,82.0,False,0.82,36.08
2015-04-02,39,82.0,,0.82,31.979999999999997
2015-04-03,30,82.0,,0.82,24.599999999999998
2015-04-04,28,82.0,,0.82,22.959999999999997
2015-04-05,29,82.0,,0.82,23.779999999999998
2015-04-06,28,82.0,,0.82,22.959999999999997
2015-04-07,43,82.0,,0.82,35.26
2015-04-08,37,82.0,,0.82,30.34
2015-04-09,49,82.0,,0.82,40.18
2015-04-10,62,82.0,,0.82,50.839999999999996
2015-04-11,100,82.0,,0.82,82.0
2015-04-12,56,82.0,,0.82,45.919999999999995
2015-04-13,75,82.0,,0.82,61.49999999999999
2015-04-14,84,82.0,,0.82,68.88
2015-04-15,37,82.0,,0.82,30.34
2015-04-16,37,82.0,,0.82,30.34
2015-04-17,34,82.0,,0.82,27.88
2015-04-18,43,82.0,,0.82,35.26
2015-04-19,14,82.0,,0.82,11.479999999999999
2015-04-20,16,82.0,,0.82,13.12
2015-04-21,37,82.0,,0.82,30.34
2015-04-22,32,82.0,,0.82,26.24
2015-04-23,22,82.0,,0.82,18.04
2015-04-24,29,82.0,,0.82,23.779999999999998
2015-04-25,21,82.0,,0.82,17.22
2015-04-26,7,82.0,,0.82,5.739999999999999
2015-04-27,16,82.0,,0.82,13.12
2015-04-28,32,82.0,,0.82,26.24
2015-04-29,32,82.0,,0.82,26.24
2015-04-30,38,82.0,,0.82,31.159999999999997
2015-05-01,69,32.0,False,0.32,22.080000000000002
2015-05-02,100,32.0,,0.32,32.0
2015-05-03,0,32.0,,0.32,0.0
2015-05-04,44,32.0,,0.32,14.08
2015-05-05,55,32.0,,0.32,17.6
2015-05-06,11,32.0,,0.32,3.52
2015-05-07,89,32.0,,0.32,28.48
2015-05-08,23,32.0,,0.32,7.36
2015-05-09,44,32.0,,0.32,14.08
2015-05-10,15,32.0,,0.32,4.8
2015-05-11,11,32.0,,0.32,3.52
2015-05-12,55,32.0,,0.32,17.6
2015-05-13,22,32.0,,0.32,7.04
2015-05-14,45,32.0,,0.32,14.4
2015-05-15,12,32.0,,0.32,3.84
2015-05-16,15,32.0,,0.32,4.8
2015-05-17,0,32.0,,0.32,0.0
2015-05-18,55,32.0,,0.32,17.6
2015-05-19,34,32.0,,0.32,10.88
2015-05-20,11,32.0,,0.32,3.52
2015-05-21,12,32.0,,0.32,3.84
2015-05-22,36,32.0,,0.32,11.52
2015-05-23,31,32.0,,0.32,9.92
2015-05-24,32,32.0,,0.32,10.24
2015-05-25,15,32.0,,0.32,4.8
2015-05-26,22,32.0,,0.32,7.04
2015-05-27,56,32.0,,0.32,17.92
2015-05-28,23,32.0,,0.32,7.36
2015-05-29,12,32.0,,0.32,3.84
2015-05-30,15,32.0,,0.32,4.8
2015-05-31,45,32.0,,0.32,14.4
2015-06-01,12,39.0,False,0.39,4.68
2015-06-02,36,39.0,,0.39,14.040000000000001
2015-06-03,50,39.0,,0.39,19.5
2015-06-04,51,39.0,,0.39,19.89
2015-06-05,26,39.0,,0.39,10.14
2015-06-06,16,39.0,,0.39,6.24
2015-06-07,0,39.0,,0.39,0.0
2015-06-08,100,39.0,,0.39,39.0
2015-06-09,75,39.0,,0.39,29.25
2015-06-10,25,39.0,,0.39,9.75
2015-06-11,51,39.0,,0.39,19.89
2015-06-12,53,39.0,,0.39,20.67
2015-06-13,33,39.0,,0.39,12.870000000000001
2015-06-14,0,39.0,,0.39,0.0
2015-06-15,50,39.0,,0.39,19.5
2015-06-16,12,39.0,,0.39,4.68
2015-06-17,12,39.0,,0.39,4.68
2015-06-18,38,39.0,,0.39,14.82
2015-06-19,13,39.0,,0.39,5.07
2015-06-20,0,39.0,,0.39,0.0
2015-06-21,82,39.0,,0.39,31.98
2015-06-22,76,39.0,,0.39,29.64
2015-06-23,37,39.0,,0.39,14.43
2015-06-24,0,39.0,,0.39,0.0
2015-06-25,26,39.0,,0.39,10.14
2015-06-26,53,39.0,,0.39,20.67
2015-06-27,32,39.0,,0.39,12.48
2015-06-28,32,39.0,,0.39,12.48
2015-06-29,38,39.0,,0.39,14.82
2015-06-30,49,39.0,,0.39,19.11
2015-07-01,13,31.0,False,0.31,4.03
2015-07-02,40,31.0,,0.31,12.4
2015-07-03,62,31.0,,0.31,19.22
2015-07-04,53,31.0,,0.31,16.43
2015-07-05,18,31.0,,0.31,5.58
2015-07-06,13,31.0,,0.31,4.03
2015-07-07,37,31.0,,0.31,11.47
2015-07-08,100,31.0,,0.31,31.0
2015-07-09,26,31.0,,0.31,8.06
2015-07-10,54,31.0,,0.31,16.74
2015-07-11,32,31.0,,0.31,9.92
2015-07-12,0,31.0,,0.31,0.0
2015-07-13,63,31.0,,0.31,19.53
2015-07-14,38,31.0,,0.31,11.78
2015-07-15,12,31.0,,0.31,3.7199999999999998
2015-07-16,26,31.0,,0.31,8.06
2015-07-17,13,31.0,,0.31,4.03
2015-07-18,0,31.0,,0.31,0.0
2015-07-19,35,31.0,,0.31,10.85
2015-07-20,27,31.0,,0.31,8.37
2015-07-21,26,31.0,,0.31,8.06
2015-07-22,51,31.0,,0.31,15.81
2015-07-23,0,31.0,,0.31,0.0
2015-07-24,40,31.0,,0.31,12.4
2015-07-25,16,31.0,,0.31,4.96
2015-07-26,33,31.0,,0.31,10.23
2015-07-27,50,31.0,,0.31,15.5
2015-07-28,12,31.0,,0.31,3.7199999999999998
2015-07-29,26,31.0,,0.31,8.06
2015-07-30,64,31.0,,0.31,19.84
2015-07-31,39,31.0,,0.31,12.09
2015-08-01,11,41.0,False,0.41,4.51
2015-08-02,0,41.0,,0.41,0.0
2015-08-03,50,41.0,,0.41,20.5
2015-08-04,100,41.0,,0.41,41.0
2015-08-05,33,41.0,,0.41,13.53
2015-08-06,8,41.0,,0.41,3.28
2015-08-07,35,41.0,,0.41,14.35
2015-08-08,21,41.0,,0.41,8.61
2015-08-09,22,41.0,,0.41,9.02
2015-08-10,41,41.0,,0.41,16.81
2015-08-11,25,41.0,,0.41,10.25
2015-08-12,25,41.0,,0.41,10.25
2015-08-13,17,41.0,,0.41,6.97
2015-08-14,34,41.0,,0.41,13.94
2015-08-15,63,41.0,,0.41,25.83
2015-08-16,32,41.0,,0.41,13.12
2015-08-17,16,41.0,,0.41,6.56
2015-08-18,16,41.0,,0.41,6.56
2015-08-19,66,41.0,,0.41,27.06
2015-08-20,8,41.0,,0.41,3.28
2015-08-21,0,41.0,,0.41,0.0
2015-08-22,0,41.0,,0.41,0.0
2015-08-23,31,41.0,,0.41,12.709999999999999
2015-08-24,32,41.0,,0.41,13.12
2015-08-25,8,41.0,,0.41,3.28
2015-08-26,24,41.0,,0.41,9.84
2015-08-27,40,41.0,,0.41,16.4
2015-08-28,8,41.0,,0.41,3.28
2015-08-29,41,41.0,,0.41,16.81
2015-08-30,41,41.0,,0.41,16.81
2015-08-31,32,41.0,,0.41,13.12
2015-09-01,51,51.0,False,0.51,26.01
2015-09-02,72,51.0,,0.51,36.72
2015-09-03,31,51.0,,0.51,15.81
2015-09-04,54,51.0,,0.51,27.54
2015-09-05,14,51.0,,0.51,7.140000000000001
2015-09-06,14,51.0,,0.51,7.140000000000001
2015-09-07,77,51.0,,0.51,39.27
2015-09-08,92,51.0,,0.51,46.92
2015-09-09,80,51.0,,0.51,40.8
2015-09-10,50,51.0,,0.51,25.5
2015-09-11,72,51.0,,0.51,36.72
2015-09-12,0,51.0,,0.51,0.0
2015-09-13,39,51.0,,0.51,19.89
2015-09-14,100,51.0,,0.51,51.0
2015-09-15,50,51.0,,0.51,25.5
2015-09-16,60,51.0,,0.51,30.6
2015-09-17,20,51.0,,0.51,10.2
2015-09-18,52,51.0,,0.51,26.52
2015-09-19,13,51.0,,0.51,6.63
2015-09-20,26,51.0,,0.51,13.26
2015-09-21,60,51.0,,0.51,30.6
2015-09-22,49,51.0,,0.51,24.990000000000002
2015-09-23,71,51.0,,0.51,36.21
2015-09-24,31,51.0,,0.51,15.81
2015-09-25,74,51.0,,0.51,37.74
2015-09-26,26,51.0,,0.51,13.26
2015-09-27,78,51.0,,0.51,39.78
2015-09-28,49,51.0,,0.51,24.990000000000002
2015-09-29,59,51.0,,0.51,30.09
2015-09-30,49,51.0,,0.51,24.990000000000002
2015-10-01,31,55.0,False,0.55,17.05
2015-10-02,41,55.0,,0.55,22.55
2015-10-03,31,55.0,,0.55,17.05
2015-10-04,41,55.0,,0.55,22.55
2015-10-05,87,55.0,,0.55,47.85
2015-10-06,88,55.0,,0.55,48.400000000000006
2015-10-07,24,55.0,,0.55,13.200000000000001
2015-10-08,72,55.0,,0.55,39.6
2015-10-09,58,55.0,,0.55,31.900000000000002
2015-10-10,21,55.0,,0.55,11.55
2015-10-11,32,55.0,,0.55,17.6
2015-10-12,25,55.0,,0.55,13.750000000000002
2015-10-13,47,55.0,,0.55,25.85
2015-10-14,55,55.0,,0.55,30.250000000000004
2015-10-15,24,55.0,,0.55,13.200000000000001
2015-10-16,25,55.0,,0.55,13.750000000000002
2015-10-17,0,55.0,,0.55,0.0
2015-10-18,31,55.0,,0.55,17.05
2015-10-19,39,55.0,,0.55,21.450000000000003
2015-10-20,15,55.0,,0.55,8.25
2015-10-21,31,55.0,,0.55,17.05
2015-10-22,48,55.0,,0.55,26.400000000000002
2015-10-23,24,55.0,,0.55,13.200000000000001
2015-10-24,31,55.0,,0.55,17.05
2015-10-25,30,55.0,,0.55,16.5
2015-10-26,100,55.0,,0.55,55.00000000000001
2015-10-27,15,55.0,,0.55,8.25
2015-10-28,38,55.0,,0.55,20.900000000000002
2015-10-29,78,55.0,,0.55,42.900000000000006
2015-10-30,24,55.0,,0.55,13.200000000000001
2015-10-31,20,55.0,,0.55,11.0
2015-11-01,48,53.0,False,0.53,25.44
2015-11-02,52,53.0,,0.53,27.560000000000002
2015-11-03,70,53.0,,0.53,37.1
2015-11-04,61,53.0,,0.53,32.33
2015-11-05,62,53.0,,0.53,32.86
2015-11-06,54,53.0,,0.53,28.62
2015-11-07,57,53.0,,0.53,30.21
2015-11-08,46,53.0,,0.53,24.380000000000003
2015-11-09,53,53.0,,0.53,28.09
2015-11-10,77,53.0,,0.53,40.81
2015-11-11,37,53.0,,0.53,19.61
2015-11-12,45,53.0,,0.53,23.85
2015-11-13,46,53.0,,0.53,24.380000000000003
2015-11-14,34,53.0,,0.53,18.02
2015-11-15,23,53.0,,0.53,12.190000000000001
2015-11-16,44,53.0,,0.53,23.32
2015-11-17,43,53.0,,0.53,22.790000000000003
2015-11-18,44,53.0,,0.53,23.32
2015-11-19,26,53.0,,0.53,13.780000000000001
2015-11-20,100,53.0,,0.53,53.0
2015-11-21,23,53.0,,0.53,12.190000000000001
2015-11-22,11,53.0,,0.53,5.83
2015-11-23,53,53.0,,0.53,28.09
2015-11-24,64,53.0,,0.53,33.92
2015-11-25,29,53.0,,0.53,15.370000000000001
2015-11-26,23,53.0,,0.53,12.190000000000001
2015-11-27,11,53.0,,0.53,5.83
2015-11-28,11,53.0,,0.53,5.83
2015-11-29,11,53.0,,0.53,5.83
2015-11-30,42,53.0,,0.53,22.26
2015-12-01,54,51.0,False,0.51,27.54
2015-12-02,37,51.0,,0.51,18.87
2015-12-03,65,51.0,,0.51,33.15
2015-12-04,28,51.0,,0.51,14.280000000000001
2015-12-05,24,51.0,,0.51,12.24
2015-12-06,36,51.0,,0.51,18.36
2015-12-07,37,51.0,,0.51,18.87
2015-12-08,36,51.0,,0.51,18.36
2015-12-09,100,51.0,,0.51,51.0
2015-12-10,66,51.0,,0.51,33.660000000000004
2015-12-11,38,51.0,,0.51,19.38
2015-12-12,24,51.0,,0.51,12.24
2015-12-13,0,51.0,,0.51,0.0
2015-12-14,74,51.0,,0.51,37.74
2015-12-15,75,51.0,,0.51,38.25
2015-12-16,58,51.0,,0.51,29.580000000000002
2015-12-17,30,51.0,,0.51,15.3
2015-12-18,62,51.0,,0.51,31.62
2015-12-19,26,51.0,,0.51,13.26
2015-12-20,0,51.0,,0.51,0.0
2015-12-21,42,51.0,,0.51,21.42
2015-12-22,64,51.0,,0.51,32.64
2015-12-23,11,51.0,,0.51,5.61
2015-12-24,0,51.0,,0.51,0.0
2015-12-25,29,51.0,,0.51,14.790000000000001
2015-12-26,53,51.0,,0.51,27.03
2015-12-27,25,51.0,,0.51,12.75
2015-12-28,75,51.0,,0.51,38.25
2015-12-29,96,51.0,,0.51,48.96
2015-12-30,54,51.0,,0.51,27.54
2015-12-31,11,51.0,,0.51,5.61
2016-01-01,34,68.0,False,0.68,23.12
2016-01-02,52,68.0,,0.68,35.36
2016-01-03,30,68.0,,0.68,20.400000000000002
2016-01-04,86,68.0,,0.68,58.480000000000004
2016-01-05,60,68.0,,0.68,40.800000000000004
2016-01-06,52,68.0,,0.68,35.36
2016-01-07,93,68.0,,0.68,63.24
2016-01-08,9,68.0,,0.68,6.12
2016-01-09,40,68.0,,0.68,27.200000000000003
2016-01-10,45,68.0,,0.68,30.6
2016-01-11,33,68.0,,0.68,22.44
2016-01-12,99,68.0,,0.68,67.32000000000001
2016-01-13,76,68.0,,0.68,51.68000000000001
2016-01-14,47,68.0,,0.68,31.96
2016-01-15,59,68.0,,0.68,40.120000000000005
2016-01-16,30,68.0,,0.68,20.400000000000002
2016-01-17,38,68.0,,0.68,25.840000000000003
2016-01-18,60,68.0,,0.68,40.800000000000004
2016-01-19,50,68.0,,0.68,34.0
2016-01-20,100,68.0,,0.68,68.0
2016-01-21,33,68.0,,0.68,22.44
2016-01-22,76,68.0,,0.68,51.68000000000001
2016-01-23,58,68.0,,0.68,39.440000000000005
2016-01-24,68,68.0,,0.68,46.24
2016-01-25,65,68.0,,0.68,44.2
2016-01-26,83,68.0,,0.68,56.440000000000005
2016-01-27,59,68.0,,0.68,40.120000000000005
2016-01-28,75,68.0,,0.68,51.00000000000001
2016-01-29,76,68.0,,0.68,51.68000000000001
2016-01-30,41,68.0,,0.68,27.880000000000003
2016-01-31,68,68.0,,0.68,46.24
2016-02-01,79,83.0,False,0.83,65.57
2016-02-02,98,83.0,,0.83,81.33999999999999
2016-02-03,80,83.0,,0.83,66.39999999999999
