date,expense ratio_unscaled,expense ratio_monthly,isPartial,scale,expense ratio
2005-01-01,0,20.0,False,0.2,0.0
2005-01-02,0,20.0,,0.2,0.0
2005-01-03,0,20.0,,0.2,0.0
2005-01-04,0,20.0,,0.2,0.0
2005-01-05,31,20.0,,0.2,6.2
2005-01-06,31,20.0,,0.2,6.2
2005-01-07,0,20.0,,0.2,0.0
2005-01-08,0,20.0,,0.2,0.0
2005-01-09,0,20.0,,0.2,0.0
2005-01-10,0,20.0,,0.2,0.0
2005-01-11,0,20.0,,0.2,0.0
2005-01-12,0,20.0,,0.2,0.0
2005-01-13,0,20.0,,0.2,0.0
2005-01-14,31,20.0,,0.2,6.2
2005-01-15,100,20.0,,0.2,20.0
2005-01-16,51,20.0,,0.2,10.200000000000001
2005-01-17,0,20.0,,0.2,0.0
2005-01-18,0,20.0,,0.2,0.0
2005-01-19,0,20.0,,0.2,0.0
2005-01-20,0,20.0,,0.2,0.0
2005-01-21,0,20.0,,0.2,0.0
2005-01-22,0,20.0,,0.2,0.0
2005-01-23,0,20.0,,0.2,0.0
2005-01-24,0,20.0,,0.2,0.0
2005-01-25,0,20.0,,0.2,0.0
2005-01-26,0,20.0,,0.2,0.0
2005-01-27,0,20.0,,0.2,0.0
2005-01-28,30,20.0,,0.2,6.0
2005-01-29,0,20.0,,0.2,0.0
2005-01-30,0,20.0,,0.2,0.0
2005-01-31,0,20.0,,0.2,0.0
2005-02-01,0,72.0,False,0.72,0.0
2005-02-02,0,72.0,,0.72,0.0
2005-02-03,0,72.0,,0.72,0.0
2005-02-04,0,72.0,,0.72,0.0
2005-02-05,0,72.0,,0.72,0.0
2005-02-06,0,72.0,,0.72,0.0
2005-02-07,0,72.0,,0.72,0.0
2005-02-08,0,72.0,,0.72,0.0
2005-02-09,0,72.0,,0.72,0.0
2005-02-10,0,72.0,,0.72,0.0
2005-02-11,0,72.0,,0.72,0.0
2005-02-12,0,72.0,,0.72,0.0
2005-02-13,0,72.0,,0.72,0.0
2005-02-14,61,72.0,,0.72,43.92
2005-02-15,0,72.0,,0.72,0.0
2005-02-16,0,72.0,,0.72,0.0
2005-02-17,0,72.0,,0.72,0.0
2005-02-18,64,72.0,,0.72,46.08
2005-02-19,100,72.0,,0.72,72.0
2005-02-20,0,72.0,,0.72,0.0
2005-02-21,0,72.0,,0.72,0.0
2005-02-22,0,72.0,,0.72,0.0
2005-02-23,0,72.0,,0.72,0.0
2005-02-24,0,72.0,,0.72,0.0
2005-02-25,0,72.0,,0.72,0.0
2005-02-26,0,72.0,,0.72,0.0
2005-02-27,0,72.0,,0.72,0.0
2005-02-28,0,72.0,,0.72,0.0
2005-03-01,0,55.0,False,0.55,0.0
2005-03-02,0,55.0,,0.55,0.0
2005-03-03,52,55.0,,0.55,28.6
2005-03-04,0,55.0,,0.55,0.0
2005-03-05,0,55.0,,0.55,0.0
2005-03-06,83,55.0,,0.55,45.650000000000006
2005-03-07,0,55.0,,0.55,0.0
2005-03-08,0,55.0,,0.55,0.0
2005-03-09,0,55.0,,0.55,0.0
2005-03-10,0,55.0,,0.55,0.0
2005-03-11,53,55.0,,0.55,29.150000000000002
2005-03-12,0,55.0,,0.55,0.0
2005-03-13,81,55.0,,0.55,44.550000000000004
2005-03-14,0,55.0,,0.55,0.0
2005-03-15,0,55.0,,0.55,0.0
2005-03-16,0,55.0,,0.55,0.0
2005-03-17,0,55.0,,0.55,0.0
2005-03-18,0,55.0,,0.55,0.0
2005-03-19,0,55.0,,0.55,0.0
2005-03-20,0,55.0,,0.55,0.0
2005-03-21,100,55.0,,0.55,55.00000000000001
2005-03-22,0,55.0,,0.55,0.0
2005-03-23,0,55.0,,0.55,0.0
2005-03-24,52,55.0,,0.55,28.6
2005-03-25,0,55.0,,0.55,0.0
2005-03-26,0,55.0,,0.55,0.0
2005-03-27,0,55.0,,0.55,0.0
2005-03-28,42,55.0,,0.55,23.1
2005-03-29,0,55.0,,0.55,0.0
2005-03-30,0,55.0,,0.55,0.0
2005-03-31,52,55.0,,0.55,28.6
2005-04-01,0,14.0,False,0.14,0.0
2005-04-02,0,14.0,,0.14,0.0
2005-04-03,0,14.0,,0.14,0.0
2005-04-04,0,14.0,,0.14,0.0
2005-04-05,0,14.0,,0.14,0.0
2005-04-06,0,14.0,,0.14,0.0
2005-04-07,0,14.0,,0.14,0.0
2005-04-08,0,14.0,,0.14,0.0
2005-04-09,0,14.0,,0.14,0.0
2005-04-10,100,14.0,,0.14,14.000000000000002
2005-04-11,55,14.0,,0.14,7.700000000000001
2005-04-12,0,14.0,,0.14,0.0
2005-04-13,0,14.0,,0.14,0.0
2005-04-14,0,14.0,,0.14,0.0
2005-04-15,61,14.0,,0.14,8.540000000000001
2005-04-16,0,14.0,,0.14,0.0
2005-04-17,99,14.0,,0.14,13.860000000000001
2005-04-18,0,14.0,,0.14,0.0
2005-04-19,0,14.0,,0.14,0.0
2005-04-20,0,14.0,,0.14,0.0
2005-04-21,0,14.0,,0.14,0.0
2005-04-22,0,14.0,,0.14,0.0
2005-04-23,0,14.0,,0.14,0.0
2005-04-24,0,14.0,,0.14,0.0
2005-04-25,0,14.0,,0.14,0.0
2005-04-26,0,14.0,,0.14,0.0
2005-04-27,54,14.0,,0.14,7.5600000000000005
2005-04-28,0,14.0,,0.14,0.0
2005-04-29,0,14.0,,0.14,0.0
2005-04-30,0,14.0,,0.14,0.0
2005-05-01,0,68.0,False,0.68,0.0
2005-05-02,0,68.0,,0.68,0.0
2005-05-03,0,68.0,,0.68,0.0
2005-05-04,0,68.0,,0.68,0.0
2005-05-05,0,68.0,,0.68,0.0
2005-05-06,0,68.0,,0.68,0.0
2005-05-07,0,68.0,,0.68,0.0
2005-05-08,0,68.0,,0.68,0.0
2005-05-09,0,68.0,,0.68,0.0
2005-05-10,0,68.0,,0.68,0.0
2005-05-11,31,68.0,,0.68,21.080000000000002
2005-05-12,0,68.0,,0.68,0.0
2005-05-13,100,68.0,,0.68,68.0
2005-05-14,0,68.0,,0.68,0.0
2005-05-15,0,68.0,,0.68,0.0
2005-05-16,31,68.0,,0.68,21.080000000000002
2005-05-17,30,68.0,,0.68,20.400000000000002
2005-05-18,0,68.0,,0.68,0.0
2005-05-19,0,68.0,,0.68,0.0
2005-05-20,34,68.0,,0.68,23.12
2005-05-21,0,68.0,,0.68,0.0
2005-05-22,0,68.0,,0.68,0.0
2005-05-23,31,68.0,,0.68,21.080000000000002
2005-05-24,0,68.0,,0.68,0.0
2005-05-25,0,68.0,,0.68,0.0
2005-05-26,0,68.0,,0.68,0.0
2005-05-27,0,68.0,,0.68,0.0
2005-05-28,0,68.0,,0.68,0.0
2005-05-29,0,68.0,,0.68,0.0
2005-05-30,0,68.0,,0.68,0.0
2005-05-31,0,68.0,,0.68,0.0
2005-06-01,0,39.0,False,0.39,0.0
2005-06-02,0,39.0,,0.39,0.0
2005-06-03,0,39.0,,0.39,0.0
2005-06-04,0,39.0,,0.39,0.0
2005-06-05,0,39.0,,0.39,0.0
2005-06-06,0,39.0,,0.39,0.0
2005-06-07,0,39.0,,0.39,0.0
2005-06-08,0,39.0,,0.39,0.0
2005-06-09,0,39.0,,0.39,0.0
2005-06-10,0,39.0,,0.39,0.0
2005-06-11,0,39.0,,0.39,0.0
2005-06-12,0,39.0,,0.39,0.0
2005-06-13,0,39.0,,0.39,0.0
2005-06-14,0,39.0,,0.39,0.0
2005-06-15,0,39.0,,0.39,0.0
2005-06-16,0,39.0,,0.39,0.0
2005-06-17,100,39.0,,0.39,39.0
2005-06-18,0,39.0,,0.39,0.0
2005-06-19,0,39.0,,0.39,0.0
2005-06-20,0,39.0,,0.39,0.0
2005-06-21,0,39.0,,0.39,0.0
2005-06-22,0,39.0,,0.39,0.0
2005-06-23,0,39.0,,0.39,0.0
2005-06-24,0,39.0,,0.39,0.0
2005-06-25,0,39.0,,0.39,0.0
2005-06-26,0,39.0,,0.39,0.0
2005-06-27,90,39.0,,0.39,35.1
2005-06-28,0,39.0,,0.39,0.0
2005-06-29,89,39.0,,0.39,34.71
2005-06-30,0,39.0,,0.39,0.0
2005-07-01,0,50.0,False,0.5,0.0
2005-07-02,0,50.0,,0.5,0.0
2005-07-03,0,50.0,,0.5,0.0
2005-07-04,0,50.0,,0.5,0.0
2005-07-05,0,50.0,,0.5,0.0
2005-07-06,51,50.0,,0.5,25.5
2005-07-07,0,50.0,,0.5,0.0
2005-07-08,0,50.0,,0.5,0.0
2005-07-09,0,50.0,,0.5,0.0
2005-07-10,0,50.0,,0.5,0.0
2005-07-11,0,50.0,,0.5,0.0
2005-07-12,49,50.0,,0.5,24.5
2005-07-13,100,50.0,,0.5,50.0
2005-07-14,0,50.0,,0.5,0.0
2005-07-15,0,50.0,,0.5,0.0
2005-07-16,0,50.0,,0.5,0.0
2005-07-17,0,50.0,,0.5,0.0
2005-07-18,99,50.0,,0.5,49.5
2005-07-19,0,50.0,,0.5,0.0
2005-07-20,0,50.0,,0.5,0.0
2005-07-21,0,50.0,,0.5,0.0
2005-07-22,0,50.0,,0.5,0.0
2005-07-23,0,50.0,,0.5,0.0
2005-07-24,0,50.0,,0.5,0.0
2005-07-25,0,50.0,,0.5,0.0
2005-07-26,0,50.0,,0.5,0.0
2005-07-27,0,50.0,,0.5,0.0
2005-07-28,0,50.0,,0.5,0.0
2005-07-29,0,50.0,,0.5,0.0
2005-07-30,0,50.0,,0.5,0.0
2005-07-31,0,50.0,,0.5,0.0
2005-08-01,0,48.0,False,0.48,0.0
2005-08-02,97,48.0,,0.48,46.559999999999995
2005-08-03,98,48.0,,0.48,47.04
2005-08-04,0,48.0,,0.48,0.0
2005-08-05,0,48.0,,0.48,0.0
2005-08-06,0,48.0,,0.48,0.0
2005-08-07,0,48.0,,0.48,0.0
2005-08-08,0,48.0,,0.48,0.0
2005-08-09,94,48.0,,0.48,45.12
2005-08-10,0,48.0,,0.48,0.0
2005-08-11,0,48.0,,0.48,0.0
2005-08-12,0,48.0,,0.48,0.0
2005-08-13,0,48.0,,0.48,0.0
2005-08-14,0,48.0,,0.48,0.0
2005-08-15,97,48.0,,0.48,46.559999999999995
2005-08-16,0,48.0,,0.48,0.0
2005-08-17,0,48.0,,0.48,0.0
2005-08-18,100,48.0,,0.48,48.0
2005-08-19,0,48.0,,0.48,0.0
2005-08-20,0,48.0,,0.48,0.0
2005-08-21,0,48.0,,0.48,0.0
2005-08-22,0,48.0,,0.48,0.0
2005-08-23,93,48.0,,0.48,44.64
2005-08-24,0,48.0,,0.48,0.0
2005-08-25,0,48.0,,0.48,0.0
2005-08-26,0,48.0,,0.48,0.0
2005-08-27,0,48.0,,0.48,0.0
2005-08-28,0,48.0,,0.48,0.0
2005-08-29,0,48.0,,0.48,0.0
2005-08-30,0,48.0,,0.48,0.0
2005-08-31,92,48.0,,0.48,44.16
2005-09-01,0,27.0,False,0.27,0.0
2005-09-02,100,27.0,,0.27,27.0
2005-09-03,0,27.0,,0.27,0.0
2005-09-04,0,27.0,,0.27,0.0
2005-09-05,0,27.0,,0.27,0.0
2005-09-06,89,27.0,,0.27,24.03
2005-09-07,0,27.0,,0.27,0.0
2005-09-08,87,27.0,,0.27,23.490000000000002
2005-09-09,0,27.0,,0.27,0.0
2005-09-10,0,27.0,,0.27,0.0
2005-09-11,0,27.0,,0.27,0.0
2005-09-12,0,27.0,,0.27,0.0
2005-09-13,0,27.0,,0.27,0.0
2005-09-14,0,27.0,,0.27,0.0
2005-09-15,0,27.0,,0.27,0.0
2005-09-16,0,27.0,,0.27,0.0
2005-09-17,0,27.0,,0.27,0.0
2005-09-18,0,27.0,,0.27,0.0
2005-09-19,84,27.0,,0.27,22.68
2005-09-20,0,27.0,,0.27,0.0
2005-09-21,82,27.0,,0.27,22.14
2005-09-22,85,27.0,,0.27,22.950000000000003
2005-09-23,0,27.0,,0.27,0.0
2005-09-24,0,27.0,,0.27,0.0
2005-09-25,0,27.0,,0.27,0.0
2005-09-26,0,27.0,,0.27,0.0
2005-09-27,82,27.0,,0.27,22.14
2005-09-28,0,27.0,,0.27,0.0
2005-09-29,0,27.0,,0.27,0.0
2005-09-30,91,27.0,,0.27,24.57
2005-10-01,0,51.0,False,0.51,0.0
2005-10-02,0,51.0,,0.51,0.0
2005-10-03,0,51.0,,0.51,0.0
2005-10-04,0,51.0,,0.51,0.0
2005-10-05,100,51.0,,0.51,51.0
2005-10-06,0,51.0,,0.51,0.0
2005-10-07,55,51.0,,0.51,28.05
2005-10-08,0,51.0,,0.51,0.0
2005-10-09,0,51.0,,0.51,0.0
2005-10-10,0,51.0,,0.51,0.0
2005-10-11,49,51.0,,0.51,24.990000000000002
2005-10-12,0,51.0,,0.51,0.0
2005-10-13,0,51.0,,0.51,0.0
2005-10-14,54,51.0,,0.51,27.54
2005-10-15,0,51.0,,0.51,0.0
2005-10-16,0,51.0,,0.51,0.0
2005-10-17,50,51.0,,0.51,25.5
2005-10-18,0,51.0,,0.51,0.0
2005-10-19,0,51.0,,0.51,0.0
2005-10-20,0,51.0,,0.51,0.0
2005-10-21,54,51.0,,0.51,27.54
2005-10-22,81,51.0,,0.51,41.31
2005-10-23,0,51.0,,0.51,0.0
2005-10-24,0,51.0,,0.51,0.0
2005-10-25,0,51.0,,0.51,0.0
2005-10-26,0,51.0,,0.51,0.0
2005-10-27,51,51.0,,0.51,26.01
2005-10-28,0,51.0,,0.51,0.0
2005-10-29,0,51.0,,0.51,0.0
2005-10-30,0,51.0,,0.51,0.0
2005-10-31,0,51.0,,0.51,0.0
2005-11-01,0,31.0,False,0.31,0.0
2005-11-02,0,31.0,,0.31,0.0
2005-11-03,0,31.0,,0.31,0.0
2005-11-04,0,31.0,,0.31,0.0
2005-11-05,100,31.0,,0.31,31.0
2005-11-06,0,31.0,,0.31,0.0
2005-11-07,0,31.0,,0.31,0.0
2005-11-08,0,31.0,,0.31,0.0
2005-11-09,0,31.0,,0.31,0.0
2005-11-10,0,31.0,,0.31,0.0
2005-11-11,68,31.0,,0.31,21.08
2005-11-12,97,31.0,,0.31,30.07
2005-11-13,0,31.0,,0.31,0.0
2005-11-14,59,31.0,,0.31,18.29
2005-11-15,0,31.0,,0.31,0.0
2005-11-16,0,31.0,,0.31,0.0
2005-11-17,0,31.0,,0.31,0.0
2005-11-18,0,31.0,,0.31,0.0
2005-11-19,0,31.0,,0.31,0.0
2005-11-20,0,31.0,,0.31,0.0
2005-11-21,0,31.0,,0.31,0.0
2005-11-22,0,31.0,,0.31,0.0
2005-11-23,0,31.0,,0.31,0.0
2005-11-24,0,31.0,,0.31,0.0
2005-11-25,0,31.0,,0.31,0.0
2005-11-26,0,31.0,,0.31,0.0
2005-11-27,0,31.0,,0.31,0.0
2005-11-28,0,31.0,,0.31,0.0
2005-11-29,0,31.0,,0.31,0.0
2005-11-30,56,31.0,,0.31,17.36
2005-12-01,100,40.0,False,0.4,40.0
2005-12-02,0,40.0,,0.4,0.0
2005-12-03,0,40.0,,0.4,0.0
2005-12-04,0,40.0,,0.4,0.0
2005-12-05,0,40.0,,0.4,0.0
2005-12-06,0,40.0,,0.4,0.0
2005-12-07,48,40.0,,0.4,19.200000000000003
2005-12-08,50,40.0,,0.4,20.0
2005-12-09,53,40.0,,0.4,21.200000000000003
2005-12-10,0,40.0,,0.4,0.0
2005-12-11,0,40.0,,0.4,0.0
2005-12-12,99,40.0,,0.4,39.6
2005-12-13,49,40.0,,0.4,19.6
2005-12-14,0,40.0,,0.4,0.0
2005-12-15,0,40.0,,0.4,0.0
2005-12-16,0,40.0,,0.4,0.0
2005-12-17,0,40.0,,0.4,0.0
2005-12-18,0,40.0,,0.4,0.0
2005-12-19,0,40.0,,0.4,0.0
2005-12-20,0,40.0,,0.4,0.0
2005-12-21,56,40.0,,0.4,22.400000000000002
2005-12-22,59,40.0,,0.4,23.6
2005-12-23,0,40.0,,0.4,0.0
2005-12-24,0,40.0,,0.4,0.0
2005-12-25,0,40.0,,0.4,0.0
2005-12-26,0,40.0,,0.4,0.0
2005-12-27,0,40.0,,0.4,0.0
2005-12-28,0,40.0,,0.4,0.0
2005-12-29,60,40.0,,0.4,24.0
2005-12-30,0,40.0,,0.4,0.0
2005-12-31,0,40.0,,0.4,0.0
2006-01-01,0,53.0,False,0.53,0.0
2006-01-02,0,53.0,,0.53,0.0
2006-01-03,0,53.0,,0.53,0.0
2006-01-04,0,53.0,,0.53,0.0
2006-01-05,0,53.0,,0.53,0.0
2006-01-06,0,53.0,,0.53,0.0
2006-01-07,0,53.0,,0.53,0.0
2006-01-08,0,53.0,,0.53,0.0
2006-01-09,0,53.0,,0.53,0.0
2006-01-10,0,53.0,,0.53,0.0
2006-01-11,100,53.0,,0.53,53.0
2006-01-12,68,53.0,,0.53,36.04
2006-01-13,0,53.0,,0.53,0.0
2006-01-14,0,53.0,,0.53,0.0
2006-01-15,0,53.0,,0.53,0.0
2006-01-16,38,53.0,,0.53,20.14
2006-01-17,0,53.0,,0.53,0.0
2006-01-18,32,53.0,,0.53,16.96
2006-01-19,0,53.0,,0.53,0.0
2006-01-20,0,53.0,,0.53,0.0
2006-01-21,50,53.0,,0.53,26.5
2006-01-22,50,53.0,,0.53,26.5
2006-01-23,32,53.0,,0.53,16.96
2006-01-24,0,53.0,,0.53,0.0
2006-01-25,0,53.0,,0.53,0.0
2006-01-26,33,53.0,,0.53,17.490000000000002
2006-01-27,33,53.0,,0.53,17.490000000000002
2006-01-28,0,53.0,,0.53,0.0
2006-01-29,0,53.0,,0.53,0.0
2006-01-30,0,53.0,,0.53,0.0
2006-01-31,0,53.0,,0.53,0.0
2006-02-01,100,33.0,False,0.33,33.0
2006-02-02,0,33.0,,0.33,0.0
2006-02-03,52,33.0,,0.33,17.16
2006-02-04,0,33.0,,0.33,0.0
2006-02-05,0,33.0,,0.33,0.0
2006-02-06,0,33.0,,0.33,0.0
2006-02-07,0,33.0,,0.33,0.0
2006-02-08,0,33.0,,0.33,0.0
2006-02-09,0,33.0,,0.33,0.0
2006-02-10,0,33.0,,0.33,0.0
2006-02-11,0,33.0,,0.33,0.0
2006-02-12,0,33.0,,0.33,0.0
2006-02-13,49,33.0,,0.33,16.17
2006-02-14,49,33.0,,0.33,16.17
2006-02-15,0,33.0,,0.33,0.0
2006-02-16,49,33.0,,0.33,16.17
2006-02-17,0,33.0,,0.33,0.0
2006-02-18,0,33.0,,0.33,0.0
2006-02-19,0,33.0,,0.33,0.0
2006-02-20,0,33.0,,0.33,0.0
2006-02-21,0,33.0,,0.33,0.0
2006-02-22,49,33.0,,0.33,16.17
2006-02-23,0,33.0,,0.33,0.0
2006-02-24,51,33.0,,0.33,16.830000000000002
2006-02-25,0,33.0,,0.33,0.0
2006-02-26,78,33.0,,0.33,25.740000000000002
2006-02-27,48,33.0,,0.33,15.84
2006-02-28,47,33.0,,0.33,15.510000000000002
2006-03-01,52,44.0,False,0.44,22.88
2006-03-02,0,44.0,,0.44,0.0
2006-03-03,56,44.0,,0.44,24.64
2006-03-04,0,44.0,,0.44,0.0
2006-03-05,0,44.0,,0.44,0.0
2006-03-06,52,44.0,,0.44,22.88
2006-03-07,0,44.0,,0.44,0.0
2006-03-08,0,44.0,,0.44,0.0
2006-03-09,53,44.0,,0.44,23.32
2006-03-10,0,44.0,,0.44,0.0
2006-03-11,0,44.0,,0.44,0.0
2006-03-12,0,44.0,,0.44,0.0
2006-03-13,0,44.0,,0.44,0.0
2006-03-14,0,44.0,,0.44,0.0
2006-03-15,0,44.0,,0.44,0.0
2006-03-16,0,44.0,,0.44,0.0
2006-03-17,0,44.0,,0.44,0.0
2006-03-18,0,44.0,,0.44,0.0
2006-03-19,0,44.0,,0.44,0.0
2006-03-20,52,44.0,,0.44,22.88
2006-03-21,51,44.0,,0.44,22.44
2006-03-22,52,44.0,,0.44,22.88
2006-03-23,0,44.0,,0.44,0.0
2006-03-24,0,44.0,,0.44,0.0
2006-03-25,0,44.0,,0.44,0.0
2006-03-26,0,44.0,,0.44,0.0
2006-03-27,0,44.0,,0.44,0.0
2006-03-28,100,44.0,,0.44,44.0
2006-03-29,51,44.0,,0.44,22.44
2006-03-30,0,44.0,,0.44,0.0
2006-03-31,0,44.0,,0.44,0.0
2006-04-01,0,77.0,False,0.77,0.0
2006-04-02,57,77.0,,0.77,43.89
2006-04-03,0,77.0,,0.77,0.0
2006-04-04,0,77.0,,0.77,0.0
2006-04-05,70,77.0,,0.77,53.9
2006-04-06,0,77.0,,0.77,0.0
2006-04-07,0,77.0,,0.77,0.0
2006-04-08,55,77.0,,0.77,42.35
2006-04-09,0,77.0,,0.77,0.0
2006-04-10,0,77.0,,0.77,0.0
2006-04-11,35,77.0,,0.77,26.95
2006-04-12,35,77.0,,0.77,26.95
2006-04-13,74,77.0,,0.77,56.980000000000004
2006-04-14,0,77.0,,0.77,0.0
2006-04-15,0,77.0,,0.77,0.0
2006-04-16,0,77.0,,0.77,0.0
2006-04-17,0,77.0,,0.77,0.0
2006-04-18,70,77.0,,0.77,53.9
2006-04-19,0,77.0,,0.77,0.0
2006-04-20,71,77.0,,0.77,54.67
2006-04-21,0,77.0,,0.77,0.0
2006-04-22,0,77.0,,0.77,0.0
2006-04-23,0,77.0,,0.77,0.0
2006-04-24,33,77.0,,0.77,25.41
2006-04-25,100,77.0,,0.77,77.0
2006-04-26,34,77.0,,0.77,26.18
2006-04-27,0,77.0,,0.77,0.0
2006-04-28,0,77.0,,0.77,0.0
2006-04-29,0,77.0,,0.77,0.0
2006-04-30,0,77.0,,0.77,0.0
2006-05-01,66,49.0,False,0.49,32.339999999999996
2006-05-02,64,49.0,,0.49,31.36
2006-05-03,0,49.0,,0.49,0.0
2006-05-04,34,49.0,,0.49,16.66
2006-05-05,36,49.0,,0.49,17.64
2006-05-06,0,49.0,,0.49,0.0
2006-05-07,0,49.0,,0.49,0.0
2006-05-08,0,49.0,,0.49,0.0
2006-05-09,0,49.0,,0.49,0.0
2006-05-10,0,49.0,,0.49,0.0
2006-05-11,100,49.0,,0.49,49.0
2006-05-12,0,49.0,,0.49,0.0
2006-05-13,56,49.0,,0.49,27.439999999999998
2006-05-14,0,49.0,,0.49,0.0
2006-05-15,0,49.0,,0.49,0.0
2006-05-16,0,49.0,,0.49,0.0
2006-05-17,0,49.0,,0.49,0.0
2006-05-18,34,49.0,,0.49,16.66
2006-05-19,73,49.0,,0.49,35.769999999999996
2006-05-20,0,49.0,,0.49,0.0
2006-05-21,0,49.0,,0.49,0.0
2006-05-22,34,49.0,,0.49,16.66
2006-05-23,67,49.0,,0.49,32.83
2006-05-24,34,49.0,,0.49,16.66
2006-05-25,0,49.0,,0.49,0.0
2006-05-26,0,49.0,,0.49,0.0
2006-05-27,0,49.0,,0.49,0.0
2006-05-28,0,49.0,,0.49,0.0
2006-05-29,0,49.0,,0.49,0.0
2006-05-30,35,49.0,,0.49,17.15
2006-05-31,0,49.0,,0.49,0.0
2006-06-01,89,47.0,False,0.47,41.83
2006-06-02,0,47.0,,0.47,0.0
2006-06-03,0,47.0,,0.47,0.0
2006-06-04,0,47.0,,0.47,0.0
2006-06-05,0,47.0,,0.47,0.0
2006-06-06,87,47.0,,0.47,40.89
2006-06-07,0,47.0,,0.47,0.0
2006-06-08,0,47.0,,0.47,0.0
2006-06-09,0,47.0,,0.47,0.0
2006-06-10,0,47.0,,0.47,0.0
2006-06-11,0,47.0,,0.47,0.0
2006-06-12,0,47.0,,0.47,0.0
2006-06-13,0,47.0,,0.47,0.0
2006-06-14,0,47.0,,0.47,0.0
2006-06-15,0,47.0,,0.47,0.0
2006-06-16,100,47.0,,0.47,47.0
2006-06-17,0,47.0,,0.47,0.0
2006-06-18,0,47.0,,0.47,0.0
2006-06-19,0,47.0,,0.47,0.0
2006-06-20,89,47.0,,0.47,41.83
2006-06-21,92,47.0,,0.47,43.239999999999995
2006-06-22,0,47.0,,0.47,0.0
2006-06-23,0,47.0,,0.47,0.0
2006-06-24,0,47.0,,0.47,0.0
2006-06-25,0,47.0,,0.47,0.0
2006-06-26,0,47.0,,0.47,0.0
2006-06-27,0,47.0,,0.47,0.0
2006-06-28,86,47.0,,0.47,40.419999999999995
2006-06-29,91,47.0,,0.47,42.769999999999996
2006-06-30,0,47.0,,0.47,0.0
2006-07-01,0,38.0,False,0.38,0.0
2006-07-02,0,38.0,,0.38,0.0
2006-07-03,0,38.0,,0.38,0.0
2006-07-04,0,38.0,,0.38,0.0
2006-07-05,0,38.0,,0.38,0.0
2006-07-06,48,38.0,,0.38,18.240000000000002
2006-07-07,100,38.0,,0.38,38.0
2006-07-08,0,38.0,,0.38,0.0
2006-07-09,76,38.0,,0.38,28.88
2006-07-10,46,38.0,,0.38,17.48
2006-07-11,0,38.0,,0.38,0.0
2006-07-12,46,38.0,,0.38,17.48
2006-07-13,0,38.0,,0.38,0.0
2006-07-14,0,38.0,,0.38,0.0
2006-07-15,0,38.0,,0.38,0.0
2006-07-16,0,38.0,,0.38,0.0
2006-07-17,0,38.0,,0.38,0.0
2006-07-18,0,38.0,,0.38,0.0
2006-07-19,0,38.0,,0.38,0.0
2006-07-20,47,38.0,,0.38,17.86
2006-07-21,49,38.0,,0.38,18.62
2006-07-22,0,38.0,,0.38,0.0
2006-07-23,0,38.0,,0.38,0.0
2006-07-24,0,38.0,,0.38,0.0
2006-07-25,0,38.0,,0.38,0.0
2006-07-26,0,38.0,,0.38,0.0
2006-07-27,0,38.0,,0.38,0.0
2006-07-28,49,38.0,,0.38,18.62
2006-07-29,0,38.0,,0.38,0.0
2006-07-30,0,38.0,,0.38,0.0
2006-07-31,0,38.0,,0.38,0.0
2006-08-01,51,38.0,False,0.38,19.38
2006-08-02,0,38.0,,0.38,0.0
2006-08-03,0,38.0,,0.38,0.0
2006-08-04,0,38.0,,0.38,0.0
2006-08-05,0,38.0,,0.38,0.0
2006-08-06,0,38.0,,0.38,0.0
2006-08-07,52,38.0,,0.38,19.76
2006-08-08,0,38.0,,0.38,0.0
2006-08-09,52,38.0,,0.38,19.76
2006-08-10,0,38.0,,0.38,0.0
2006-08-11,0,38.0,,0.38,0.0
2006-08-12,0,38.0,,0.38,0.0
2006-08-13,0,38.0,,0.38,0.0
2006-08-14,0,38.0,,0.38,0.0
2006-08-15,0,38.0,,0.38,0.0
2006-08-16,52,38.0,,0.38,19.76
2006-08-17,0,38.0,,0.38,0.0
2006-08-18,0,38.0,,0.38,0.0
2006-08-19,0,38.0,,0.38,0.0
2006-08-20,0,38.0,,0.38,0.0
2006-08-21,0,38.0,,0.38,0.0
2006-08-22,100,38.0,,0.38,38.0
2006-08-23,0,38.0,,0.38,0.0
2006-08-24,0,38.0,,0.38,0.0
2006-08-25,53,38.0,,0.38,20.14
2006-08-26,77,38.0,,0.38,29.26
2006-08-27,0,38.0,,0.38,0.0
2006-08-28,0,38.0,,0.38,0.0
2006-08-29,96,38.0,,0.38,36.480000000000004
2006-08-30,0,38.0,,0.38,0.0
2006-08-31,0,38.0,,0.38,0.0
2006-09-01,0,19.0,False,0.19,0.0
2006-09-02,0,19.0,,0.19,0.0
2006-09-03,0,19.0,,0.19,0.0
2006-09-04,0,19.0,,0.19,0.0
2006-09-05,100,19.0,,0.19,19.0
2006-09-06,0,19.0,,0.19,0.0
2006-09-07,51,19.0,,0.19,9.69
2006-09-08,0,19.0,,0.19,0.0
2006-09-09,0,19.0,,0.19,0.0
2006-09-10,0,19.0,,0.19,0.0
2006-09-11,97,19.0,,0.19,18.43
2006-09-12,0,19.0,,0.19,0.0
2006-09-13,0,19.0,,0.19,0.0
2006-09-14,0,19.0,,0.19,0.0
2006-09-15,52,19.0,,0.19,9.88
2006-09-16,0,19.0,,0.19,0.0
2006-09-17,0,19.0,,0.19,0.0
2006-09-18,48,19.0,,0.19,9.120000000000001
