date,THE CRISIS_unscaled,THE CRISIS_monthly,isPartial,scale,THE CRISIS
2015-03-09,65,57.0,,0.57,37.05
2015-03-10,93,57.0,,0.57,53.01
2015-03-11,88,57.0,,0.57,50.16
2015-03-12,77,57.0,,0.57,43.88999999999999
2015-03-13,60,57.0,,0.57,34.199999999999996
2015-03-14,29,57.0,,0.57,16.529999999999998
2015-03-15,40,57.0,,0.57,22.799999999999997
2015-03-16,100,57.0,,0.57,56.99999999999999
2015-03-17,65,57.0,,0.57,37.05
2015-03-18,66,57.0,,0.57,37.62
2015-03-19,64,57.0,,0.57,36.48
2015-03-20,66,57.0,,0.57,37.62
2015-03-21,43,57.0,,0.57,24.509999999999998
2015-03-22,40,57.0,,0.57,22.799999999999997
2015-03-23,95,57.0,,0.57,54.15
2015-03-24,66,57.0,,0.57,37.62
2015-03-25,50,57.0,,0.57,28.499999999999996
2015-03-26,53,57.0,,0.57,30.209999999999997
2015-03-27,79,57.0,,0.57,45.029999999999994
2015-03-28,29,57.0,,0.57,16.529999999999998
2015-03-29,32,57.0,,0.57,18.24
2015-03-30,61,57.0,,0.57,34.769999999999996
2015-03-31,96,57.0,,0.57,54.72
2015-04-01,60,72.0,False,0.72,43.199999999999996
2015-04-02,61,72.0,,0.72,43.92
2015-04-03,25,72.0,,0.72,18.0
2015-04-04,32,72.0,,0.72,23.04
2015-04-05,33,72.0,,0.72,23.759999999999998
2015-04-06,57,72.0,,0.72,41.04
2015-04-07,51,72.0,,0.72,36.72
2015-04-08,66,72.0,,0.72,47.519999999999996
2015-04-09,57,72.0,,0.72,41.04
2015-04-10,57,72.0,,0.72,41.04
2015-04-11,17,72.0,,0.72,12.24
2015-04-12,43,72.0,,0.72,30.959999999999997
2015-04-13,88,72.0,,0.72,63.36
2015-04-14,84,72.0,,0.72,60.48
2015-04-15,65,72.0,,0.72,46.8
2015-04-16,74,72.0,,0.72,53.28
2015-04-17,75,72.0,,0.72,54.0
2015-04-18,30,72.0,,0.72,21.599999999999998
2015-04-19,40,72.0,,0.72,28.799999999999997
2015-04-20,100,72.0,,0.72,72.0
2015-04-21,78,72.0,,0.72,56.16
2015-04-22,84,72.0,,0.72,60.48
2015-04-23,90,72.0,,0.72,64.8
2015-04-24,78,72.0,,0.72,56.16
2015-04-25,40,72.0,,0.72,28.799999999999997
2015-04-26,64,72.0,,0.72,46.08
2015-04-27,78,72.0,,0.72,56.16
2015-04-28,81,72.0,,0.72,58.32
2015-04-29,81,72.0,,0.72,58.32
2015-04-30,88,72.0,,0.72,63.36
2015-05-01,87,70.0,False,0.7,60.9
2015-05-02,40,70.0,,0.7,28.0
2015-05-03,39,70.0,,0.7,27.299999999999997
2015-05-04,100,70.0,,0.7,70.0
2015-05-05,89,70.0,,0.7,62.3
2015-05-06,81,70.0,,0.7,56.699999999999996
2015-05-07,97,70.0,,0.7,67.89999999999999
2015-05-08,87,70.0,,0.7,60.9
2015-05-09,39,70.0,,0.7,27.299999999999997
2015-05-10,25,70.0,,0.7,17.5
2015-05-11,85,70.0,,0.7,59.49999999999999
2015-05-12,83,70.0,,0.7,58.099999999999994
2015-05-13,46,70.0,,0.7,32.199999999999996
2015-05-14,62,70.0,,0.7,43.4
2015-05-15,70,70.0,,0.7,49.0
2015-05-16,20,70.0,,0.7,14.0
2015-05-17,20,70.0,,0.7,14.0
2015-05-18,80,70.0,,0.7,56.0
2015-05-19,79,70.0,,0.7,55.3
2015-05-20,73,70.0,,0.7,51.099999999999994
2015-05-21,65,70.0,,0.7,45.5
2015-05-22,52,70.0,,0.7,36.4
2015-05-23,7,70.0,,0.7,4.8999999999999995
2015-05-24,12,70.0,,0.7,8.399999999999999
2015-05-25,24,70.0,,0.7,16.799999999999997
2015-05-26,58,70.0,,0.7,40.599999999999994
2015-05-27,43,70.0,,0.7,30.099999999999998
2015-05-28,52,70.0,,0.7,36.4
2015-05-29,50,70.0,,0.7,35.0
2015-05-30,18,70.0,,0.7,12.6
2015-05-31,34,70.0,,0.7,23.799999999999997
2015-06-01,45,40.0,False,0.4,18.0
2015-06-02,45,40.0,,0.4,18.0
2015-06-03,26,40.0,,0.4,10.4
2015-06-04,39,40.0,,0.4,15.600000000000001
2015-06-05,35,40.0,,0.4,14.0
2015-06-06,26,40.0,,0.4,10.4
2015-06-07,31,40.0,,0.4,12.4
2015-06-08,30,40.0,,0.4,12.0
2015-06-09,26,40.0,,0.4,10.4
2015-06-10,100,40.0,,0.4,40.0
2015-06-11,52,40.0,,0.4,20.8
2015-06-12,36,40.0,,0.4,14.4
2015-06-13,8,40.0,,0.4,3.2
2015-06-14,25,40.0,,0.4,10.0
2015-06-15,37,40.0,,0.4,14.8
2015-06-16,27,40.0,,0.4,10.8
2015-06-17,35,40.0,,0.4,14.0
2015-06-18,23,40.0,,0.4,9.200000000000001
2015-06-19,19,40.0,,0.4,7.6000000000000005
2015-06-20,26,40.0,,0.4,10.4
2015-06-21,8,40.0,,0.4,3.2
2015-06-22,19,40.0,,0.4,7.6000000000000005
2015-06-23,21,40.0,,0.4,8.4
2015-06-24,17,40.0,,0.4,6.800000000000001
2015-06-25,30,40.0,,0.4,12.0
2015-06-26,23,40.0,,0.4,9.200000000000001
2015-06-27,22,40.0,,0.4,8.8
2015-06-28,28,40.0,,0.4,11.200000000000001
2015-06-29,28,40.0,,0.4,11.200000000000001
2015-06-30,36,40.0,,0.4,14.4
2015-07-01,100,35.0,False,0.35,35.0
2015-07-02,41,35.0,,0.35,14.35
2015-07-03,31,35.0,,0.35,10.85
2015-07-04,26,35.0,,0.35,9.1
2015-07-05,48,35.0,,0.35,16.799999999999997
2015-07-06,47,35.0,,0.35,16.45
2015-07-07,39,35.0,,0.35,13.649999999999999
2015-07-08,46,35.0,,0.35,16.099999999999998
2015-07-09,36,35.0,,0.35,12.6
2015-07-10,48,35.0,,0.35,16.799999999999997
2015-07-11,20,35.0,,0.35,7.0
2015-07-12,22,35.0,,0.35,7.699999999999999
2015-07-13,44,35.0,,0.35,15.399999999999999
2015-07-14,17,35.0,,0.35,5.949999999999999
2015-07-15,19,35.0,,0.35,6.6499999999999995
2015-07-16,23,35.0,,0.35,8.049999999999999
2015-07-17,21,35.0,,0.35,7.35
2015-07-18,13,35.0,,0.35,4.55
2015-07-19,21,35.0,,0.35,7.35
2015-07-20,36,35.0,,0.35,12.6
2015-07-21,14,35.0,,0.35,4.8999999999999995
2015-07-22,29,35.0,,0.35,10.149999999999999
2015-07-23,28,35.0,,0.35,9.799999999999999
2015-07-24,27,35.0,,0.35,9.45
2015-07-25,26,35.0,,0.35,9.1
2015-07-26,24,35.0,,0.35,8.399999999999999
2015-07-27,24,35.0,,0.35,8.399999999999999
2015-07-28,20,35.0,,0.35,7.0
2015-07-29,35,35.0,,0.35,12.25
2015-07-30,31,35.0,,0.35,10.85
2015-07-31,25,35.0,,0.35,8.75
2015-08-01,62,25.0,False,0.25,15.5
2015-08-02,43,25.0,,0.25,10.75
2015-08-03,78,25.0,,0.25,19.5
2015-08-04,63,25.0,,0.25,15.75
2015-08-05,68,25.0,,0.25,17.0
2015-08-06,44,25.0,,0.25,11.0
2015-08-07,66,25.0,,0.25,16.5
2015-08-08,37,25.0,,0.25,9.25
2015-08-09,69,25.0,,0.25,17.25
2015-08-10,97,25.0,,0.25,24.25
2015-08-11,53,25.0,,0.25,13.25
2015-08-12,49,25.0,,0.25,12.25
2015-08-13,59,25.0,,0.25,14.75
2015-08-14,70,25.0,,0.25,17.5
2015-08-15,43,25.0,,0.25,10.75
2015-08-16,100,25.0,,0.25,25.0
2015-08-17,62,25.0,,0.25,15.5
2015-08-18,71,25.0,,0.25,17.75
2015-08-19,66,25.0,,0.25,16.5
2015-08-20,43,25.0,,0.25,10.75
2015-08-21,59,25.0,,0.25,14.75
2015-08-22,42,25.0,,0.25,10.5
2015-08-23,42,25.0,,0.25,10.5
2015-08-24,70,25.0,,0.25,17.5
2015-08-25,79,25.0,,0.25,19.75
2015-08-26,87,25.0,,0.25,21.75
2015-08-27,51,25.0,,0.25,12.75
2015-08-28,77,25.0,,0.25,19.25
2015-08-29,66,25.0,,0.25,16.5
2015-08-30,47,25.0,,0.25,11.75
2015-08-31,92,25.0,,0.25,23.0
2015-09-01,50,57.0,False,0.57,28.499999999999996
2015-09-02,57,57.0,,0.57,32.489999999999995
2015-09-03,58,57.0,,0.57,33.059999999999995
2015-09-04,64,57.0,,0.57,36.48
2015-09-05,74,57.0,,0.57,42.18
2015-09-06,59,57.0,,0.57,33.629999999999995
2015-09-07,57,57.0,,0.57,32.489999999999995
2015-09-08,53,57.0,,0.57,30.209999999999997
2015-09-09,100,57.0,,0.57,56.99999999999999
2015-09-10,62,57.0,,0.57,35.339999999999996
2015-09-11,50,57.0,,0.57,28.499999999999996
2015-09-12,47,57.0,,0.57,26.79
2015-09-13,68,57.0,,0.57,38.76
2015-09-14,62,57.0,,0.57,35.339999999999996
2015-09-15,73,57.0,,0.57,41.61
2015-09-16,92,57.0,,0.57,52.44
2015-09-17,88,57.0,,0.57,50.16
2015-09-18,96,57.0,,0.57,54.72
2015-09-19,28,57.0,,0.57,15.959999999999999
2015-09-20,55,57.0,,0.57,31.349999999999998
2015-09-21,95,57.0,,0.57,54.15
2015-09-22,72,57.0,,0.57,41.04
2015-09-23,79,57.0,,0.57,45.029999999999994
2015-09-24,73,57.0,,0.57,41.61
2015-09-25,100,57.0,,0.57,56.99999999999999
2015-09-26,31,57.0,,0.57,17.669999999999998
2015-09-27,58,57.0,,0.57,33.059999999999995
2015-09-28,59,57.0,,0.57,33.629999999999995
2015-09-29,60,57.0,,0.57,34.199999999999996
2015-09-30,94,57.0,,0.57,53.58
2015-10-01,42,64.0,False,0.64,26.88
2015-10-02,42,64.0,,0.64,26.88
2015-10-03,26,64.0,,0.64,16.64
2015-10-04,19,64.0,,0.64,12.16
2015-10-05,37,64.0,,0.64,23.68
2015-10-06,41,64.0,,0.64,26.240000000000002
2015-10-07,49,64.0,,0.64,31.36
2015-10-08,38,64.0,,0.64,24.32
2015-10-09,36,64.0,,0.64,23.04
2015-10-10,23,64.0,,0.64,14.72
2015-10-11,23,64.0,,0.64,14.72
2015-10-12,27,64.0,,0.64,17.28
2015-10-13,49,64.0,,0.64,31.36
2015-10-14,31,64.0,,0.64,19.84
2015-10-15,49,64.0,,0.64,31.36
2015-10-16,38,64.0,,0.64,24.32
2015-10-17,25,64.0,,0.64,16.0
2015-10-18,30,64.0,,0.64,19.2
2015-10-19,43,64.0,,0.64,27.52
2015-10-20,67,64.0,,0.64,42.88
2015-10-21,36,64.0,,0.64,23.04
2015-10-22,66,64.0,,0.64,42.24
2015-10-23,38,64.0,,0.64,24.32
2015-10-24,20,64.0,,0.64,12.8
2015-10-25,46,64.0,,0.64,29.44
2015-10-26,61,64.0,,0.64,39.04
2015-10-27,59,64.0,,0.64,37.76
2015-10-28,55,64.0,,0.64,35.2
2015-10-29,44,64.0,,0.64,28.16
2015-10-30,100,64.0,,0.64,64.0
2015-10-31,89,64.0,,0.64,56.96
2015-11-01,97,87.0,False,0.87,84.39
2015-11-02,94,87.0,,0.87,81.78
2015-11-03,97,87.0,,0.87,84.39
2015-11-04,98,87.0,,0.87,85.26
2015-11-05,66,87.0,,0.87,57.42
2015-11-06,99,87.0,,0.87,86.13
2015-11-07,100,87.0,,0.87,87.0
2015-11-08,76,87.0,,0.87,66.12
2015-11-09,83,87.0,,0.87,72.21
2015-11-10,97,87.0,,0.87,84.39
2015-11-11,71,87.0,,0.87,61.77
2015-11-12,78,87.0,,0.87,67.86
2015-11-13,57,87.0,,0.87,49.589999999999996
2015-11-14,62,87.0,,0.87,53.94
2015-11-15,52,87.0,,0.87,45.24
2015-11-16,57,87.0,,0.87,49.589999999999996
2015-11-17,69,87.0,,0.87,60.03
2015-11-18,69,87.0,,0.87,60.03
2015-11-19,66,87.0,,0.87,57.42
2015-11-20,56,87.0,,0.87,48.72
2015-11-21,41,87.0,,0.87,35.67
2015-11-22,25,87.0,,0.87,21.75
2015-11-23,67,87.0,,0.87,58.29
2015-11-24,53,87.0,,0.87,46.11
2015-11-25,29,87.0,,0.87,25.23
2015-11-26,29,87.0,,0.87,25.23
2015-11-27,26,87.0,,0.87,22.62
2015-11-28,30,87.0,,0.87,26.1
2015-11-29,38,87.0,,0.87,33.06
2015-11-30,61,87.0,,0.87,53.07
2015-12-01,60,59.0,False,0.59,35.4
2015-12-02,72,59.0,,0.59,42.48
2015-12-03,81,59.0,,0.59,47.79
2015-12-04,86,59.0,,0.59,50.739999999999995
2015-12-05,70,59.0,,0.59,41.3
2015-12-06,64,59.0,,0.59,37.76
2015-12-07,74,59.0,,0.59,43.66
2015-12-08,78,59.0,,0.59,46.019999999999996
2015-12-09,87,59.0,,0.59,51.33
2015-12-10,100,59.0,,0.59,59.0
2015-12-11,76,59.0,,0.59,44.839999999999996
2015-12-12,48,59.0,,0.59,28.32
2015-12-13,60,59.0,,0.59,35.4
2015-12-14,81,59.0,,0.59,47.79
2015-12-15,80,59.0,,0.59,47.199999999999996
2015-12-16,78,59.0,,0.59,46.019999999999996
2015-12-17,51,59.0,,0.59,30.09
2015-12-18,48,59.0,,0.59,28.32
2015-12-19,27,59.0,,0.59,15.93
2015-12-20,22,59.0,,0.59,12.979999999999999
2015-12-21,32,59.0,,0.59,18.88
2015-12-22,40,59.0,,0.59,23.599999999999998
2015-12-23,15,59.0,,0.59,8.85
2015-12-24,24,59.0,,0.59,14.16
2015-12-25,15,59.0,,0.59,8.85
2015-12-26,14,59.0,,0.59,8.26
2015-12-27,30,59.0,,0.59,17.7
2015-12-28,22,59.0,,0.59,12.979999999999999
2015-12-29,31,59.0,,0.59,18.29
2015-12-30,24,59.0,,0.59,14.16
2015-12-31,21,59.0,,0.59,12.389999999999999
2016-01-01,26,56.0,False,0.56,14.560000000000002
2016-01-02,44,56.0,,0.56,24.64
2016-01-03,29,56.0,,0.56,16.240000000000002
2016-01-04,66,56.0,,0.56,36.96
2016-01-05,63,56.0,,0.56,35.28
2016-01-06,66,56.0,,0.56,36.96
2016-01-07,63,56.0,,0.56,35.28
2016-01-08,48,56.0,,0.56,26.880000000000003
2016-01-09,35,56.0,,0.56,19.6
2016-01-10,34,56.0,,0.56,19.040000000000003
2016-01-11,64,56.0,,0.56,35.84
2016-01-12,59,56.0,,0.56,33.040000000000006
2016-01-13,76,56.0,,0.56,42.56
2016-01-14,61,56.0,,0.56,34.160000000000004
2016-01-15,56,56.0,,0.56,31.360000000000003
2016-01-16,55,56.0,,0.56,30.800000000000004
2016-01-17,31,56.0,,0.56,17.360000000000003
2016-01-18,49,56.0,,0.56,27.44
2016-01-19,91,56.0,,0.56,50.96000000000001
2016-01-20,98,56.0,,0.56,54.88
2016-01-21,92,56.0,,0.56,51.52
2016-01-22,78,56.0,,0.56,43.68000000000001
2016-01-23,43,56.0,,0.56,24.080000000000002
2016-01-24,59,56.0,,0.56,33.040000000000006
2016-01-25,83,56.0,,0.56,46.480000000000004
2016-01-26,73,56.0,,0.56,40.88
2016-01-27,96,56.0,,0.56,53.760000000000005
2016-01-28,100,56.0,,0.56,56.00000000000001
2016-01-29,60,56.0,,0.56,33.6
2016-01-30,54,56.0,,0.56,30.240000000000002
2016-01-31,67,56.0,,0.56,37.52
2016-02-01,95,70.0,False,0.7,66.5
2016-02-02,79,70.0,,0.7,55.3
2016-02-03,71,70.0,,0.7,49.699999999999996
2016-02-04,93,70.0,,0.7,65.1
2016-02-05,55,70.0,,0.7,38.5
2016-02-06,40,70.0,,0.7,28.0
2016-02-07,54,70.0,,0.7,37.8
2016-02-08,79,70.0,,0.7,55.3
2016-02-09,81,70.0,,0.7,56.699999999999996
2016-02-10,66,70.0,,0.7,46.199999999999996
2016-02-11,100,70.0,,0.7,70.0
2016-02-12,75,70.0,,0.7,52.5
2016-02-13,56,70.0,,0.7,39.199999999999996
2016-02-14,49,70.0,,0.7,34.3
2016-02-15,58,70.0,,0.7,40.599999999999994
2016-02-16,62,70.0,,0.7,43.4
2016-02-17,89,70.0,,0.7,62.3
2016-02-18,92,70.0,,0.7,64.39999999999999
2016-02-19,67,70.0,,0.7,46.9
2016-02-20,45,70.0,,0.7,31.499999999999996
2016-02-21,60,70.0,,0.7,42.0
2016-02-22,92,70.0,,0.7,64.39999999999999
