date,corrupt government_unscaled,corrupt government_monthly,isPartial,scale,corrupt government
2016-12-21,27,60.0,,0.6,16.2
2016-12-22,28,60.0,,0.6,16.8
2016-12-23,0,60.0,,0.6,0.0
2016-12-24,0,60.0,,0.6,0.0
2016-12-25,34,60.0,,0.6,20.4
2016-12-26,31,60.0,,0.6,18.599999999999998
2016-12-27,0,60.0,,0.6,0.0
2016-12-28,27,60.0,,0.6,16.2
2016-12-29,27,60.0,,0.6,16.2
2016-12-30,28,60.0,,0.6,16.8
2016-12-31,29,60.0,,0.6,17.4
2017-01-01,0,73.0,False,0.73,0.0
2017-01-02,28,73.0,,0.73,20.439999999999998
2017-01-03,0,73.0,,0.73,0.0
2017-01-04,26,73.0,,0.73,18.98
2017-01-05,39,73.0,,0.73,28.47
2017-01-06,53,73.0,,0.73,38.69
2017-01-07,30,73.0,,0.73,21.9
2017-01-08,29,73.0,,0.73,21.169999999999998
2017-01-09,0,73.0,,0.73,0.0
2017-01-10,25,73.0,,0.73,18.25
2017-01-11,25,73.0,,0.73,18.25
2017-01-12,26,73.0,,0.73,18.98
2017-01-13,52,73.0,,0.73,37.96
2017-01-14,61,73.0,,0.73,44.53
2017-01-15,88,73.0,,0.73,64.24
2017-01-16,26,73.0,,0.73,18.98
2017-01-17,75,73.0,,0.73,54.75
2017-01-18,100,73.0,,0.73,73.0
2017-01-19,25,73.0,,0.73,18.25
2017-01-20,51,73.0,,0.73,37.23
2017-01-21,59,73.0,,0.73,43.07
2017-01-22,28,73.0,,0.73,20.439999999999998
2017-01-23,36,73.0,,0.73,26.28
2017-01-24,37,73.0,,0.73,27.009999999999998
2017-01-25,25,73.0,,0.73,18.25
2017-01-26,61,73.0,,0.73,44.53
2017-01-27,52,73.0,,0.73,37.96
2017-01-28,75,73.0,,0.73,54.75
2017-01-29,29,73.0,,0.73,21.169999999999998
2017-01-30,24,73.0,,0.73,17.52
2017-01-31,61,73.0,,0.73,44.53
2017-02-01,57,82.0,False,0.82,46.739999999999995
2017-02-02,73,82.0,,0.82,59.86
2017-02-03,45,82.0,,0.82,36.9
2017-02-04,0,82.0,,0.82,0.0
2017-02-05,35,82.0,,0.82,28.7
2017-02-06,0,82.0,,0.82,0.0
2017-02-07,100,82.0,,0.82,82.0
2017-02-08,58,82.0,,0.82,47.559999999999995
2017-02-09,29,82.0,,0.82,23.779999999999998
2017-02-10,30,82.0,,0.82,24.599999999999998
2017-02-11,36,82.0,,0.82,29.52
2017-02-12,71,82.0,,0.82,58.22
2017-02-13,28,82.0,,0.82,22.959999999999997
2017-02-14,59,82.0,,0.82,48.379999999999995
2017-02-15,30,82.0,,0.82,24.599999999999998
2017-02-16,58,82.0,,0.82,47.559999999999995
2017-02-17,29,82.0,,0.82,23.779999999999998
2017-02-18,0,82.0,,0.82,0.0
2017-02-19,36,82.0,,0.82,29.52
2017-02-20,0,82.0,,0.82,0.0
2017-02-21,44,82.0,,0.82,36.08
2017-02-22,58,82.0,,0.82,47.559999999999995
2017-02-23,73,82.0,,0.82,59.86
2017-02-24,30,82.0,,0.82,24.599999999999998
2017-02-25,0,82.0,,0.82,0.0
2017-02-26,0,82.0,,0.82,0.0
2017-02-27,27,82.0,,0.82,22.139999999999997
2017-02-28,55,82.0,,0.82,45.099999999999994
2017-03-01,50,62.0,False,0.62,31.0
2017-03-02,0,62.0,,0.62,0.0
2017-03-03,0,62.0,,0.62,0.0
2017-03-04,32,62.0,,0.62,19.84
2017-03-05,32,62.0,,0.62,19.84
2017-03-06,100,62.0,,0.62,62.0
2017-03-07,50,62.0,,0.62,31.0
2017-03-08,52,62.0,,0.62,32.24
2017-03-09,52,62.0,,0.62,32.24
2017-03-10,54,62.0,,0.62,33.48
2017-03-11,63,62.0,,0.62,39.06
2017-03-12,30,62.0,,0.62,18.6
2017-03-13,37,62.0,,0.62,22.94
2017-03-14,53,62.0,,0.62,32.86
2017-03-15,53,62.0,,0.62,32.86
2017-03-16,54,62.0,,0.62,33.48
2017-03-17,55,62.0,,0.62,34.1
2017-03-18,0,62.0,,0.62,0.0
2017-03-19,0,62.0,,0.62,0.0
2017-03-20,27,62.0,,0.62,16.74
2017-03-21,53,62.0,,0.62,32.86
2017-03-22,27,62.0,,0.62,16.74
2017-03-23,41,62.0,,0.62,25.419999999999998
2017-03-24,41,62.0,,0.62,25.419999999999998
2017-03-25,0,62.0,,0.62,0.0
2017-03-26,64,62.0,,0.62,39.68
2017-03-27,53,62.0,,0.62,32.86
2017-03-28,27,62.0,,0.62,16.74
2017-03-29,67,62.0,,0.62,41.54
2017-03-30,27,62.0,,0.62,16.74
2017-03-31,41,62.0,,0.62,25.419999999999998
2017-04-01,72,68.0,False,0.68,48.96
2017-04-02,0,68.0,,0.68,0.0
2017-04-03,77,68.0,,0.68,52.36000000000001
2017-04-04,58,68.0,,0.68,39.440000000000005
2017-04-05,40,68.0,,0.68,27.200000000000003
2017-04-06,78,68.0,,0.68,53.040000000000006
2017-04-07,41,68.0,,0.68,27.880000000000003
2017-04-08,49,68.0,,0.68,33.32
2017-04-09,0,68.0,,0.68,0.0
2017-04-10,40,68.0,,0.68,27.200000000000003
2017-04-11,100,68.0,,0.68,68.0
2017-04-12,81,68.0,,0.68,55.080000000000005
2017-04-13,0,68.0,,0.68,0.0
2017-04-14,88,68.0,,0.68,59.84
2017-04-15,50,68.0,,0.68,34.0
2017-04-16,51,68.0,,0.68,34.68
2017-04-17,60,68.0,,0.68,40.800000000000004
2017-04-18,98,68.0,,0.68,66.64
2017-04-19,0,68.0,,0.68,0.0
2017-04-20,40,68.0,,0.68,27.200000000000003
2017-04-21,82,68.0,,0.68,55.760000000000005
2017-04-22,0,68.0,,0.68,0.0
2017-04-23,0,68.0,,0.68,0.0
2017-04-24,98,68.0,,0.68,66.64
2017-04-25,78,68.0,,0.68,53.040000000000006
2017-04-26,78,68.0,,0.68,53.040000000000006
2017-04-27,59,68.0,,0.68,40.120000000000005
2017-04-28,41,68.0,,0.68,27.880000000000003
2017-04-29,0,68.0,,0.68,0.0
2017-04-30,71,68.0,,0.68,48.28
2017-05-01,50,60.0,False,0.6,30.0
2017-05-02,25,60.0,,0.6,15.0
2017-05-03,37,60.0,,0.6,22.2
2017-05-04,50,60.0,,0.6,30.0
2017-05-05,52,60.0,,0.6,31.2
2017-05-06,0,60.0,,0.6,0.0
2017-05-07,0,60.0,,0.6,0.0
2017-05-08,50,60.0,,0.6,30.0
2017-05-09,76,60.0,,0.6,45.6
2017-05-10,51,60.0,,0.6,30.599999999999998
2017-05-11,52,60.0,,0.6,31.2
2017-05-12,0,60.0,,0.6,0.0
2017-05-13,0,60.0,,0.6,0.0
2017-05-14,33,60.0,,0.6,19.8
2017-05-15,41,60.0,,0.6,24.599999999999998
2017-05-16,41,60.0,,0.6,24.599999999999998
2017-05-17,27,60.0,,0.6,16.2
2017-05-18,27,60.0,,0.6,16.2
2017-05-19,28,60.0,,0.6,16.8
2017-05-20,100,60.0,,0.6,60.0
2017-05-21,34,60.0,,0.6,20.4
2017-05-22,68,60.0,,0.6,40.8
2017-05-23,39,60.0,,0.6,23.4
2017-05-24,41,60.0,,0.6,24.599999999999998
2017-05-25,0,60.0,,0.6,0.0
2017-05-26,29,60.0,,0.6,17.4
2017-05-27,35,60.0,,0.6,21.0
2017-05-28,0,60.0,,0.6,0.0
2017-05-29,32,60.0,,0.6,19.2
2017-05-30,27,60.0,,0.6,16.2
2017-05-31,26,60.0,,0.6,15.6
2017-06-01,81,53.0,False,0.53,42.93
2017-06-02,41,53.0,,0.53,21.73
2017-06-03,50,53.0,,0.53,26.5
2017-06-04,0,53.0,,0.53,0.0
2017-06-05,100,53.0,,0.53,53.0
2017-06-06,39,53.0,,0.53,20.67
2017-06-07,0,53.0,,0.53,0.0
2017-06-08,61,53.0,,0.53,32.33
2017-06-09,42,53.0,,0.53,22.26
2017-06-10,49,53.0,,0.53,25.970000000000002
2017-06-11,0,53.0,,0.53,0.0
2017-06-12,40,53.0,,0.53,21.200000000000003
2017-06-13,39,53.0,,0.53,20.67
2017-06-14,40,53.0,,0.53,21.200000000000003
2017-06-15,0,53.0,,0.53,0.0
2017-06-16,42,53.0,,0.53,22.26
2017-06-17,49,53.0,,0.53,25.970000000000002
2017-06-18,0,53.0,,0.53,0.0
2017-06-19,40,53.0,,0.53,21.200000000000003
2017-06-20,38,53.0,,0.53,20.14
2017-06-21,59,53.0,,0.53,31.270000000000003
2017-06-22,40,53.0,,0.53,21.200000000000003
2017-06-23,40,53.0,,0.53,21.200000000000003
2017-06-24,0,53.0,,0.53,0.0
2017-06-25,50,53.0,,0.53,26.5
2017-06-26,0,53.0,,0.53,0.0
2017-06-27,0,53.0,,0.53,0.0
2017-06-28,0,53.0,,0.53,0.0
2017-06-29,43,53.0,,0.53,22.790000000000003
2017-06-30,44,53.0,,0.53,23.32
2017-07-01,34,32.0,False,0.32,10.88
2017-07-02,34,32.0,,0.32,10.88
2017-07-03,91,32.0,,0.32,29.12
2017-07-04,33,32.0,,0.32,10.56
2017-07-05,30,32.0,,0.32,9.6
2017-07-06,0,32.0,,0.32,0.0
2017-07-07,0,32.0,,0.32,0.0
2017-07-08,0,32.0,,0.32,0.0
2017-07-09,100,32.0,,0.32,32.0
2017-07-10,85,32.0,,0.32,27.2
2017-07-11,28,32.0,,0.32,8.96
2017-07-12,28,32.0,,0.32,8.96
2017-07-13,28,32.0,,0.32,8.96
2017-07-14,29,32.0,,0.32,9.28
2017-07-15,0,32.0,,0.32,0.0
2017-07-16,0,32.0,,0.32,0.0
2017-07-17,57,32.0,,0.32,18.240000000000002
2017-07-18,28,32.0,,0.32,8.96
2017-07-19,28,32.0,,0.32,8.96
2017-07-20,0,32.0,,0.32,0.0
2017-07-21,0,32.0,,0.32,0.0
2017-07-22,0,32.0,,0.32,0.0
2017-07-23,0,32.0,,0.32,0.0
2017-07-24,0,32.0,,0.32,0.0
2017-07-25,28,32.0,,0.32,8.96
2017-07-26,28,32.0,,0.32,8.96
2017-07-27,28,32.0,,0.32,8.96
2017-07-28,56,32.0,,0.32,17.92
2017-07-29,0,32.0,,0.32,0.0
2017-07-30,33,32.0,,0.32,10.56
2017-07-31,28,32.0,,0.32,8.96
2017-08-01,32,34.0,False,0.34,10.88
2017-08-02,0,34.0,,0.34,0.0
2017-08-03,32,34.0,,0.34,10.88
2017-08-04,100,34.0,,0.34,34.0
2017-08-05,0,34.0,,0.34,0.0
2017-08-06,0,34.0,,0.34,0.0
2017-08-07,31,34.0,,0.34,10.540000000000001
2017-08-08,0,34.0,,0.34,0.0
2017-08-09,0,34.0,,0.34,0.0
2017-08-10,33,34.0,,0.34,11.22
2017-08-11,68,34.0,,0.34,23.12
2017-08-12,0,34.0,,0.34,0.0
2017-08-13,39,34.0,,0.34,13.260000000000002
2017-08-14,0,34.0,,0.34,0.0
2017-08-15,65,34.0,,0.34,22.1
2017-08-16,33,34.0,,0.34,11.22
2017-08-17,32,34.0,,0.34,10.88
2017-08-18,32,34.0,,0.34,10.88
2017-08-19,0,34.0,,0.34,0.0
2017-08-20,38,34.0,,0.34,12.920000000000002
2017-08-21,31,34.0,,0.34,10.540000000000001
2017-08-22,0,34.0,,0.34,0.0
2017-08-23,0,34.0,,0.34,0.0
2017-08-24,0,34.0,,0.34,0.0
2017-08-25,33,34.0,,0.34,11.22
2017-08-26,37,34.0,,0.34,12.58
2017-08-27,0,34.0,,0.34,0.0
2017-08-28,48,34.0,,0.34,16.32
2017-08-29,79,34.0,,0.34,26.860000000000003
2017-08-30,32,34.0,,0.34,10.88
2017-08-31,32,34.0,,0.34,10.88
2017-09-01,21,69.0,False,0.69,14.489999999999998
2017-09-02,24,69.0,,0.69,16.56
2017-09-03,0,69.0,,0.69,0.0
2017-09-04,23,69.0,,0.69,15.87
2017-09-05,20,69.0,,0.69,13.799999999999999
2017-09-06,38,69.0,,0.69,26.22
2017-09-07,40,69.0,,0.69,27.599999999999998
2017-09-08,0,69.0,,0.69,0.0
2017-09-09,71,69.0,,0.69,48.989999999999995
2017-09-10,0,69.0,,0.69,0.0
2017-09-11,20,69.0,,0.69,13.799999999999999
2017-09-12,30,69.0,,0.69,20.7
2017-09-13,20,69.0,,0.69,13.799999999999999
2017-09-14,20,69.0,,0.69,13.799999999999999
2017-09-15,31,69.0,,0.69,21.389999999999997
2017-09-16,49,69.0,,0.69,33.809999999999995
2017-09-17,47,69.0,,0.69,32.43
2017-09-18,0,69.0,,0.69,0.0
2017-09-19,59,69.0,,0.69,40.709999999999994
2017-09-20,60,69.0,,0.69,41.4
2017-09-21,20,69.0,,0.69,13.799999999999999
2017-09-22,41,69.0,,0.69,28.29
2017-09-23,98,69.0,,0.69,67.61999999999999
2017-09-24,48,69.0,,0.69,33.12
2017-09-25,30,69.0,,0.69,20.7
2017-09-26,20,69.0,,0.69,13.799999999999999
2017-09-27,20,69.0,,0.69,13.799999999999999
2017-09-28,20,69.0,,0.69,13.799999999999999
2017-09-29,21,69.0,,0.69,14.489999999999998
2017-09-30,100,69.0,,0.69,69.0
2017-10-01,30,69.0,False,0.69,20.7
2017-10-02,48,69.0,,0.69,33.12
2017-10-03,25,69.0,,0.69,17.25
2017-10-04,25,69.0,,0.69,17.25
2017-10-05,100,69.0,,0.69,69.0
2017-10-06,26,69.0,,0.69,17.939999999999998
2017-10-07,0,69.0,,0.69,0.0
2017-10-08,58,69.0,,0.69,40.019999999999996
2017-10-09,0,69.0,,0.69,0.0
2017-10-10,0,69.0,,0.69,0.0
2017-10-11,0,69.0,,0.69,0.0
2017-10-12,49,69.0,,0.69,33.809999999999995
2017-10-13,51,69.0,,0.69,35.19
2017-10-14,60,69.0,,0.69,41.4
2017-10-15,29,69.0,,0.69,20.009999999999998
2017-10-16,0,69.0,,0.69,0.0
2017-10-17,74,69.0,,0.69,51.059999999999995
2017-10-18,100,69.0,,0.69,69.0
2017-10-19,51,69.0,,0.69,35.19
2017-10-20,26,69.0,,0.69,17.939999999999998
2017-10-21,0,69.0,,0.69,0.0
2017-10-22,59,69.0,,0.69,40.709999999999994
2017-10-23,49,69.0,,0.69,33.809999999999995
2017-10-24,25,69.0,,0.69,17.25
2017-10-25,0,69.0,,0.69,0.0
2017-10-26,0,69.0,,0.69,0.0
2017-10-27,26,69.0,,0.69,17.939999999999998
2017-10-28,0,69.0,,0.69,0.0
2017-10-29,30,69.0,,0.69,20.7
2017-10-30,0,69.0,,0.69,0.0
2017-10-31,51,69.0,,0.69,35.19
2017-11-01,33,72.0,False,0.72,23.759999999999998
2017-11-02,32,72.0,,0.72,23.04
2017-11-03,33,72.0,,0.72,23.759999999999998
2017-11-04,38,72.0,,0.72,27.36
2017-11-05,37,72.0,,0.72,26.64
2017-11-06,63,72.0,,0.72,45.36
2017-11-07,95,72.0,,0.72,68.39999999999999
2017-11-08,64,72.0,,0.72,46.08
2017-11-09,65,72.0,,0.72,46.8
2017-11-10,51,72.0,,0.72,36.72
2017-11-11,39,72.0,,0.72,28.08
2017-11-12,38,72.0,,0.72,27.36
2017-11-13,32,72.0,,0.72,23.04
2017-11-14,32,72.0,,0.72,23.04
2017-11-15,32,72.0,,0.72,23.04
2017-11-16,32,72.0,,0.72,23.04
2017-11-17,100,72.0,,0.72,72.0
2017-11-18,39,72.0,,0.72,28.08
2017-11-19,77,72.0,,0.72,55.44
2017-11-20,97,72.0,,0.72,69.84
2017-11-21,0,72.0,,0.72,0.0
2017-11-22,71,72.0,,0.72,51.12
2017-11-23,0,72.0,,0.72,0.0
2017-11-24,37,72.0,,0.72,26.64
2017-11-25,0,72.0,,0.72,0.0
2017-11-26,38,72.0,,0.72,27.36
2017-11-27,30,72.0,,0.72,21.599999999999998
2017-11-28,31,72.0,,0.72,22.32
2017-11-29,48,72.0,,0.72,34.56
2017-11-30,64,72.0,,0.72,46.08
2017-12-01,51,60.0,False,0.6,30.599999999999998
2017-12-02,60,60.0,,0.6,36.0
2017-12-03,29,60.0,,0.6,17.4
2017-12-04,24,60.0,,0.6,14.399999999999999
2017-12-05,49,60.0,,0.6,29.4
2017-12-06,76,60.0,,0.6,45.6
2017-12-07,0,60.0,,0.6,0.0
2017-12-08,25,60.0,,0.6,15.0
2017-12-09,30,60.0,,0.6,18.0
2017-12-10,61,60.0,,0.6,36.6
2017-12-11,25,60.0,,0.6,15.0
2017-12-12,100,60.0,,0.6,60.0
2017-12-13,50,60.0,,0.6,30.0
2017-12-14,51,60.0,,0.6,30.599999999999998
2017-12-15,52,60.0,,0.6,31.2
2017-12-16,62,60.0,,0.6,37.199999999999996
2017-12-17,0,60.0,,0.6,0.0
2017-12-18,25,60.0,,0.6,15.0
2017-12-19,0,60.0,,0.6,0.0
2017-12-20,27,60.0,,0.6,16.2
2017-12-21,0,60.0,,0.6,0.0
2017-12-22,29,60.0,,0.6,17.4
2017-12-23,0,60.0,,0.6,0.0
2017-12-24,0,60.0,,0.6,0.0
2017-12-25,0,60.0,,0.6,0.0
2017-12-26,0,60.0,,0.6,0.0
2017-12-27,28,60.0,,0.6,16.8
2017-12-28,0,60.0,,0.6,0.0
2017-12-29,0,60.0,,0.6,0.0
2017-12-30,0,60.0,,0.6,0.0
2017-12-31,0,60.0,,0.6,0.0
2018-01-01,31,64.0,False,0.64,19.84
2018-01-02,26,64.0,,0.64,16.64
2018-01-03,0,64.0,,0.64,0.0
2018-01-04,51,64.0,,0.64,32.64
2018-01-05,26,64.0,,0.64,16.64
2018-01-06,0,64.0,,0.64,0.0
2018-01-07,59,64.0,,0.64,37.76
2018-01-08,0,64.0,,0.64,0.0
2018-01-09,62,64.0,,0.64,39.68
2018-01-10,25,64.0,,0.64,16.0
2018-01-11,63,64.0,,0.64,40.32
2018-01-12,26,64.0,,0.64,16.64
2018-01-13,30,64.0,,0.64,19.2
2018-01-14,29,64.0,,0.64,18.56
2018-01-15,26,64.0,,0.64,16.64
2018-01-16,37,64.0,,0.64,23.68
2018-01-17,25,64.0,,0.64,16.0
2018-01-18,25,64.0,,0.64,16.0
2018-01-19,26,64.0,,0.64,16.64
2018-01-20,30,64.0,,0.64,19.2
2018-01-21,29,64.0,,0.64,18.56
2018-01-22,85,64.0,,0.64,54.4
2018-01-23,49,64.0,,0.64,31.36
2018-01-24,25,64.0,,0.64,16.0
2018-01-25,100,64.0,,0.64,64.0
2018-01-26,38,64.0,,0.64,24.32
2018-01-27,0,64.0,,0.64,0.0
2018-01-28,88,64.0,,0.64,56.32
2018-01-29,49,64.0,,0.64,31.36
2018-01-30,74,64.0,,0.64,47.36
2018-01-31,37,64.0,,0.64,23.68
2018-02-01,50,70.0,False,0.7,35.0
2018-02-02,38,70.0,,0.7,26.599999999999998
2018-02-03,30,70.0,,0.7,21.0
2018-02-04,29,70.0,,0.7,20.299999999999997
2018-02-05,36,70.0,,0.7,25.2
2018-02-06,25,70.0,,0.7,17.5
2018-02-07,49,70.0,,0.7,34.3
2018-02-08,74,70.0,,0.7,51.8
2018-02-09,100,70.0,,0.7,70.0
2018-02-10,29,70.0,,0.7,20.299999999999997
2018-02-11,88,70.0,,0.7,61.599999999999994
2018-02-12,62,70.0,,0.7,43.4
2018-02-13,74,70.0,,0.7,51.8
2018-02-14,38,70.0,,0.7,26.599999999999998
2018-02-15,50,70.0,,0.7,35.0
2018-02-16,26,70.0,,0.7,18.2
2018-02-17,30,70.0,,0.7,21.0
2018-02-18,30,70.0,,0.7,21.0
2018-02-19,26,70.0,,0.7,18.2
2018-02-20,87,70.0,,0.7,60.9
2018-02-21,37,70.0,,0.7,25.9
2018-02-22,37,70.0,,0.7,25.9
2018-02-23,0,70.0,,0.7,0.0
2018-02-24,29,70.0,,0.7,20.299999999999997
2018-02-25,58,70.0,,0.7,40.599999999999994
2018-02-26,25,70.0,,0.7,17.5
2018-02-27,37,70.0,,0.7,25.9
2018-02-28,37,70.0,,0.7,25.9
2018-03-01,0,69.0,False,0.69,0.0
2018-03-02,49,69.0,,0.69,33.809999999999995
2018-03-03,29,69.0,,0.69,20.009999999999998
2018-03-04,0,69.0,,0.69,0.0
2018-03-05,72,69.0,,0.69,49.67999999999999
2018-03-06,48,69.0,,0.69,33.12
2018-03-07,72,69.0,,0.69,49.67999999999999
2018-03-08,0,69.0,,0.69,0.0
2018-03-09,100,69.0,,0.69,69.0
2018-03-10,29,69.0,,0.69,20.009999999999998
2018-03-11,57,69.0,,0.69,39.33
2018-03-12,37,69.0,,0.69,25.529999999999998
2018-03-13,73,69.0,,0.69,50.37
2018-03-14,25,69.0,,0.69,17.25
2018-03-15,49,69.0,,0.69,33.809999999999995
2018-03-16,25,69.0,,0.69,17.25
2018-03-17,29,69.0,,0.69,20.009999999999998
2018-03-18,30,69.0,,0.69,20.7
2018-03-19,49,69.0,,0.69,33.809999999999995
2018-03-20,24,69.0,,0.69,16.56
2018-03-21,24,69.0,,0.69,16.56
2018-03-22,50,69.0,,0.69,34.5
2018-03-23,51,69.0,,0.69,35.19
2018-03-24,44,69.0,,0.69,30.36
2018-03-25,0,69.0,,0.69,0.0
2018-03-26,38,69.0,,0.69,26.22
2018-03-27,50,69.0,,0.69,34.5
2018-03-28,38,69.0,,0.69,26.22
2018-03-29,26,69.0,,0.69,17.939999999999998
2018-03-30,0,69.0,,0.69,0.0
2018-03-31,30,69.0,,0.69,20.7
2018-04-01,0,43.0,False,0.43,0.0
2018-04-02,0,43.0,,0.43,0.0
2018-04-03,64,43.0,,0.43,27.52
2018-04-04,0,43.0,,0.43,0.0
2018-04-05,49,43.0,,0.43,21.07
2018-04-06,67,43.0,,0.43,28.81
2018-04-07,38,43.0,,0.43,16.34
2018-04-08,38,43.0,,0.43,16.34
2018-04-09,47,43.0,,0.43,20.21
2018-04-10,64,43.0,,0.43,27.52
2018-04-11,32,43.0,,0.43,13.76
2018-04-12,0,43.0,,0.43,0.0
2018-04-13,100,43.0,,0.43,43.0
2018-04-14,0,43.0,,0.43,0.0
2018-04-15,38,43.0,,0.43,16.34
2018-04-16,31,43.0,,0.43,13.33
2018-04-17,64,43.0,,0.43,27.52
2018-04-18,97,43.0,,0.43,41.71
2018-04-19,32,43.0,,0.43,13.76
2018-04-20,33,43.0,,0.43,14.19
2018-04-21,0,43.0,,0.43,0.0
2018-04-22,79,43.0,,0.43,33.97
2018-04-23,32,43.0,,0.43,13.76
2018-04-24,31,43.0,,0.43,13.33
2018-04-25,47,43.0,,0.43,20.21
2018-04-26,48,43.0,,0.43,20.64
2018-04-27,98,43.0,,0.43,42.14
2018-04-28,79,43.0,,0.43,33.97
2018-04-29,0,43.0,,0.43,0.0
2018-04-30,32,43.0,,0.43,13.76
2018-05-01,38,60.0,False,0.6,22.8
2018-05-02,78,60.0,,0.6,46.8
2018-05-03,78,60.0,,0.6,46.8
2018-05-04,40,60.0,,0.6,24.0
2018-05-05,0,60.0,,0.6,0.0
2018-05-06,47,60.0,,0.6,28.2
2018-05-07,0,60.0,,0.6,0.0
2018-05-08,0,60.0,,0.6,0.0
2018-05-09,39,60.0,,0.6,23.4
2018-05-10,78,60.0,,0.6,46.8
2018-05-11,41,60.0,,0.6,24.599999999999998
2018-05-12,0,60.0,,0.6,0.0
2018-05-13,49,60.0,,0.6,29.4
2018-05-14,80,60.0,,0.6,48.0
2018-05-15,39,60.0,,0.6,23.4
2018-05-16,40,60.0,,0.6,24.0
2018-05-17,40,60.0,,0.6,24.0
2018-05-18,0,60.0,,0.6,0.0
2018-05-19,48,60.0,,0.6,28.799999999999997
2018-05-20,0,60.0,,0.6,0.0
2018-05-21,39,60.0,,0.6,23.4
2018-05-22,79,60.0,,0.6,47.4
2018-05-23,41,60.0,,0.6,24.599999999999998
2018-05-24,0,60.0,,0.6,0.0
2018-05-25,43,60.0,,0.6,25.8
2018-05-26,0,60.0,,0.6,0.0
2018-05-27,100,60.0,,0.6,60.0
2018-05-28,0,60.0,,0.6,0.0
2018-05-29,0,60.0,,0.6,0.0
2018-05-30,0,60.0,,0.6,0.0
2018-05-31,41,60.0,,0.6,24.599999999999998
2018-06-01,50,47.0,False,0.47,23.5
2018-06-02,0,47.0,,0.47,0.0
2018-06-03,44,47.0,,0.47,20.68
2018-06-04,25,47.0,,0.47,11.75
2018-06-05,24,47.0,,0.47,11.28
2018-06-06,25,47.0,,0.47,11.75
2018-06-07,25,47.0,,0.47,11.75
2018-06-08,50,47.0,,0.47,23.5
2018-06-09,29,47.0,,0.47,13.629999999999999
2018-06-10,30,47.0,,0.47,14.1
2018-06-11,35,47.0,,0.47,16.45
2018-06-12,34,47.0,,0.47,15.979999999999999
2018-06-13,0,47.0,,0.47,0.0
2018-06-14,24,47.0,,0.47,11.28
2018-06-15,38,47.0,,0.47,17.86
2018-06-16,30,47.0,,0.47,14.1
2018-06-17,30,47.0,,0.47,14.1
2018-06-18,0,47.0,,0.47,0.0
2018-06-19,98,47.0,,0.47,46.059999999999995
2018-06-20,0,47.0,,0.47,0.0
2018-06-21,25,47.0,,0.47,11.75
2018-06-22,25,47.0,,0.47,11.75
2018-06-23,0,47.0,,0.47,0.0
2018-06-24,29,47.0,,0.47,13.629999999999999
2018-06-25,25,47.0,,0.47,11.75
2018-06-26,100,47.0,,0.47,47.0
2018-06-27,0,47.0,,0.47,0.0
2018-06-28,25,47.0,,0.47,11.75
2018-06-29,26,47.0,,0.47,12.219999999999999
2018-06-30,29,47.0,,0.47,13.629999999999999
2018-07-01,0,28.0,False,0.28,0.0
2018-07-02,0,28.0,,0.28,0.0
2018-07-03,29,28.0,,0.28,8.120000000000001
2018-07-04,0,28.0,,0.28,0.0
2018-07-05,31,28.0,,0.28,8.680000000000001
2018-07-06,0,28.0,,0.28,0.0
2018-07-07,100,28.0,,0.28,28.000000000000004
2018-07-08,0,28.0,,0.28,0.0
2018-07-09,28,28.0,,0.28,7.840000000000001
2018-07-10,0,28.0,,0.28,0.0
2018-07-11,27,28.0,,0.28,7.5600000000000005
2018-07-12,0,28.0,,0.28,0.0
2018-07-13,0,28.0,,0.28,0.0
2018-07-14,0,28.0,,0.28,0.0
2018-07-15,34,28.0,,0.28,9.520000000000001
2018-07-16,87,28.0,,0.28,24.360000000000003
2018-07-17,57,28.0,,0.28,15.96
2018-07-18,29,28.0,,0.28,8.120000000000001
2018-07-19,0,28.0,,0.28,0.0
2018-07-20,30,28.0,,0.28,8.4
2018-07-21,0,28.0,,0.28,0.0
2018-07-22,0,28.0,,0.28,0.0
2018-07-23,0,28.0,,0.28,0.0
2018-07-24,28,28.0,,0.28,7.840000000000001
2018-07-25,0,28.0,,0.28,0.0
2018-07-26,29,28.0,,0.28,8.120000000000001
2018-07-27,30,28.0,,0.28,8.4
2018-07-28,34,28.0,,0.28,9.520000000000001
2018-07-29,34,28.0,,0.28,9.520000000000001
2018-07-30,0,28.0,,0.28,0.0
2018-07-31,29,28.0,,0.28,8.120000000000001
2018-08-01,96,27.0,False,0.27,25.92
2018-08-02,48,27.0,,0.27,12.96
2018-08-03,100,27.0,,0.27,27.0
2018-08-04,0,27.0,,0.27,0.0
2018-08-05,57,27.0,,0.27,15.39
2018-08-06,0,27.0,,0.27,0.0
2018-08-07,0,27.0,,0.27,0.0
2018-08-08,48,27.0,,0.27,12.96
2018-08-09,97,27.0,,0.27,26.19
2018-08-10,0,27.0,,0.27,0.0
2018-08-11,0,27.0,,0.27,0.0
2018-08-12,0,27.0,,0.27,0.0
2018-08-13,48,27.0,,0.27,12.96
2018-08-14,49,27.0,,0.27,13.23
2018-08-15,0,27.0,,0.27,0.0
2018-08-16,50,27.0,,0.27,13.5
2018-08-17,0,27.0,,0.27,0.0
2018-08-18,58,27.0,,0.27,15.66
2018-08-19,0,27.0,,0.27,0.0
2018-08-20,50,27.0,,0.27,13.5
2018-08-21,97,27.0,,0.27,26.19
2018-08-22,0,27.0,,0.27,0.0
