date,community bank_unscaled,community bank_monthly,isPartial,scale,community bank
2017-12-24,36,77.0,,0.77,27.72
2017-12-25,26,77.0,,0.77,20.02
2017-12-26,94,77.0,,0.77,72.38
2017-12-27,86,77.0,,0.77,66.22
2017-12-28,87,77.0,,0.77,66.99
2017-12-29,91,77.0,,0.77,70.07000000000001
2017-12-30,69,77.0,,0.77,53.13
2017-12-31,37,77.0,,0.77,28.490000000000002
2018-01-01,46,77.0,False,0.77,35.42
2018-01-02,87,77.0,,0.77,66.99
2018-01-03,100,77.0,,0.77,77.0
2018-01-04,88,77.0,,0.77,67.76
2018-01-05,91,77.0,,0.77,70.07000000000001
2018-01-06,70,77.0,,0.77,53.9
2018-01-07,41,77.0,,0.77,31.57
2018-01-08,81,77.0,,0.77,62.370000000000005
2018-01-09,77,77.0,,0.77,59.29
2018-01-10,74,77.0,,0.77,56.980000000000004
2018-01-11,91,77.0,,0.77,70.07000000000001
2018-01-12,93,77.0,,0.77,71.61
2018-01-13,61,77.0,,0.77,46.97
2018-01-14,35,77.0,,0.77,26.95
2018-01-15,75,77.0,,0.77,57.75
2018-01-16,86,77.0,,0.77,66.22
2018-01-17,80,77.0,,0.77,61.6
2018-01-18,82,77.0,,0.77,63.14
2018-01-19,93,77.0,,0.77,71.61
2018-01-20,66,77.0,,0.77,50.82
2018-01-21,38,77.0,,0.77,29.26
2018-01-22,88,77.0,,0.77,67.76
2018-01-23,80,77.0,,0.77,61.6
2018-01-24,74,77.0,,0.77,56.980000000000004
2018-01-25,81,77.0,,0.77,62.370000000000005
2018-01-26,95,77.0,,0.77,73.15
2018-01-27,61,77.0,,0.77,46.97
2018-01-28,41,77.0,,0.77,31.57
2018-01-29,72,77.0,,0.77,55.44
2018-01-30,86,77.0,,0.77,66.22
2018-01-31,85,77.0,,0.77,65.45
2018-02-01,92,80.0,False,0.8,73.60000000000001
2018-02-02,97,80.0,,0.8,77.60000000000001
2018-02-03,69,80.0,,0.8,55.2
2018-02-04,36,80.0,,0.8,28.8
2018-02-05,88,80.0,,0.8,70.4
2018-02-06,85,80.0,,0.8,68.0
2018-02-07,83,80.0,,0.8,66.4
2018-02-08,74,80.0,,0.8,59.2
2018-02-09,92,80.0,,0.8,73.60000000000001
2018-02-10,65,80.0,,0.8,52.0
2018-02-11,38,80.0,,0.8,30.400000000000002
2018-02-12,79,80.0,,0.8,63.2
2018-02-13,86,80.0,,0.8,68.8
2018-02-14,81,80.0,,0.8,64.8
2018-02-15,87,80.0,,0.8,69.60000000000001
2018-02-16,100,80.0,,0.8,80.0
2018-02-17,68,80.0,,0.8,54.400000000000006
2018-02-18,48,80.0,,0.8,38.400000000000006
2018-02-19,84,80.0,,0.8,67.2
2018-02-20,94,80.0,,0.8,75.2
2018-02-21,90,80.0,,0.8,72.0
2018-02-22,94,80.0,,0.8,75.2
2018-02-23,88,80.0,,0.8,70.4
2018-02-24,70,80.0,,0.8,56.0
2018-02-25,45,80.0,,0.8,36.0
2018-02-26,88,80.0,,0.8,70.4
2018-02-27,81,80.0,,0.8,64.8
2018-02-28,96,80.0,,0.8,76.80000000000001
2018-03-01,77,75.0,False,0.75,57.75
2018-03-02,74,75.0,,0.75,55.5
2018-03-03,55,75.0,,0.75,41.25
2018-03-04,39,75.0,,0.75,29.25
2018-03-05,81,75.0,,0.75,60.75
2018-03-06,75,75.0,,0.75,56.25
2018-03-07,74,75.0,,0.75,55.5
2018-03-08,79,75.0,,0.75,59.25
2018-03-09,81,75.0,,0.75,60.75
2018-03-10,56,75.0,,0.75,42.0
2018-03-11,38,75.0,,0.75,28.5
2018-03-12,79,75.0,,0.75,59.25
2018-03-13,69,75.0,,0.75,51.75
2018-03-14,72,75.0,,0.75,54.0
2018-03-15,73,75.0,,0.75,54.75
2018-03-16,80,75.0,,0.75,60.0
2018-03-17,49,75.0,,0.75,36.75
2018-03-18,36,75.0,,0.75,27.0
2018-03-19,75,75.0,,0.75,56.25
2018-03-20,71,75.0,,0.75,53.25
2018-03-21,65,75.0,,0.75,48.75
2018-03-22,70,75.0,,0.75,52.5
2018-03-23,74,75.0,,0.75,55.5
2018-03-24,62,75.0,,0.75,46.5
2018-03-25,33,75.0,,0.75,24.75
2018-03-26,79,75.0,,0.75,59.25
2018-03-27,70,75.0,,0.75,52.5
2018-03-28,83,75.0,,0.75,62.25
2018-03-29,74,75.0,,0.75,55.5
2018-03-30,100,75.0,,0.75,75.0
2018-03-31,61,75.0,,0.75,45.75
2018-04-01,31,74.0,False,0.74,22.94
2018-04-02,100,74.0,,0.74,74.0
2018-04-03,91,74.0,,0.74,67.34
2018-04-04,92,74.0,,0.74,68.08
2018-04-05,81,74.0,,0.74,59.94
2018-04-06,95,74.0,,0.74,70.3
2018-04-07,62,74.0,,0.74,45.88
2018-04-08,52,74.0,,0.74,38.48
2018-04-09,86,74.0,,0.74,63.64
2018-04-10,80,74.0,,0.74,59.2
2018-04-11,90,74.0,,0.74,66.6
2018-04-12,80,74.0,,0.74,59.2
2018-04-13,80,74.0,,0.74,59.2
2018-04-14,65,74.0,,0.74,48.1
2018-04-15,45,74.0,,0.74,33.3
2018-04-16,89,74.0,,0.74,65.86
2018-04-17,89,74.0,,0.74,65.86
2018-04-18,82,74.0,,0.74,60.68
2018-04-19,84,74.0,,0.74,62.16
2018-04-20,94,74.0,,0.74,69.56
2018-04-21,67,74.0,,0.74,49.58
2018-04-22,40,74.0,,0.74,29.6
2018-04-23,86,74.0,,0.74,63.64
2018-04-24,75,74.0,,0.74,55.5
2018-04-25,77,74.0,,0.74,56.98
2018-04-26,78,74.0,,0.74,57.72
2018-04-27,83,74.0,,0.74,61.42
2018-04-28,60,74.0,,0.74,44.4
2018-04-29,41,74.0,,0.74,30.34
2018-04-30,100,74.0,,0.74,74.0
2018-05-01,77,74.0,False,0.74,56.98
2018-05-02,85,74.0,,0.74,62.9
2018-05-03,87,74.0,,0.74,64.38
2018-05-04,100,74.0,,0.74,74.0
2018-05-05,55,74.0,,0.74,40.7
2018-05-06,41,74.0,,0.74,30.34
2018-05-07,82,74.0,,0.74,60.68
2018-05-08,76,74.0,,0.74,56.24
2018-05-09,72,74.0,,0.74,53.28
2018-05-10,75,74.0,,0.74,55.5
2018-05-11,88,74.0,,0.74,65.12
2018-05-12,51,74.0,,0.74,37.74
2018-05-13,46,74.0,,0.74,34.04
2018-05-14,89,74.0,,0.74,65.86
2018-05-15,79,74.0,,0.74,58.46
2018-05-16,82,74.0,,0.74,60.68
2018-05-17,83,74.0,,0.74,61.42
2018-05-18,88,74.0,,0.74,65.12
2018-05-19,65,74.0,,0.74,48.1
2018-05-20,40,74.0,,0.74,29.6
2018-05-21,80,74.0,,0.74,59.2
2018-05-22,78,74.0,,0.74,57.72
2018-05-23,86,74.0,,0.74,63.64
2018-05-24,81,74.0,,0.74,59.94
2018-05-25,86,74.0,,0.74,63.64
2018-05-26,51,74.0,,0.74,37.74
2018-05-27,31,74.0,,0.74,22.94
2018-05-28,46,74.0,,0.74,34.04
2018-05-29,82,74.0,,0.74,60.68
2018-05-30,81,74.0,,0.74,59.94
2018-05-31,93,74.0,,0.74,68.82
2018-06-01,100,78.0,False,0.78,78.0
2018-06-02,61,78.0,,0.78,47.58
2018-06-03,39,78.0,,0.78,30.42
2018-06-04,91,78.0,,0.78,70.98
2018-06-05,74,78.0,,0.78,57.72
2018-06-06,77,78.0,,0.78,60.06
2018-06-07,68,78.0,,0.78,53.04
2018-06-08,77,78.0,,0.78,60.06
2018-06-09,51,78.0,,0.78,39.78
2018-06-10,32,78.0,,0.78,24.96
2018-06-11,77,78.0,,0.78,60.06
2018-06-12,67,78.0,,0.78,52.260000000000005
2018-06-13,65,78.0,,0.78,50.7
2018-06-14,67,78.0,,0.78,52.260000000000005
2018-06-15,72,78.0,,0.78,56.160000000000004
2018-06-16,54,78.0,,0.78,42.120000000000005
2018-06-17,32,78.0,,0.78,24.96
2018-06-18,83,78.0,,0.78,64.74000000000001
2018-06-19,73,78.0,,0.78,56.940000000000005
2018-06-20,94,78.0,,0.78,73.32000000000001
2018-06-21,74,78.0,,0.78,57.72
2018-06-22,87,78.0,,0.78,67.86
2018-06-23,59,78.0,,0.78,46.02
2018-06-24,31,78.0,,0.78,24.18
2018-06-25,91,78.0,,0.78,70.98
2018-06-26,74,78.0,,0.78,57.72
2018-06-27,69,78.0,,0.78,53.82
2018-06-28,75,78.0,,0.78,58.5
2018-06-29,98,78.0,,0.78,76.44
2018-06-30,48,78.0,,0.78,37.44
2018-07-01,40,79.0,False,0.79,31.6
2018-07-02,87,79.0,,0.79,68.73
2018-07-03,98,79.0,,0.79,77.42
2018-07-04,43,79.0,,0.79,33.97
2018-07-05,91,79.0,,0.79,71.89
2018-07-06,90,79.0,,0.79,71.10000000000001
2018-07-07,58,79.0,,0.79,45.82
2018-07-08,38,79.0,,0.79,30.020000000000003
2018-07-09,80,79.0,,0.79,63.2
2018-07-10,76,79.0,,0.79,60.040000000000006
2018-07-11,79,79.0,,0.79,62.410000000000004
2018-07-12,87,79.0,,0.79,68.73
2018-07-13,99,79.0,,0.79,78.21000000000001
2018-07-14,65,79.0,,0.79,51.35
2018-07-15,45,79.0,,0.79,35.550000000000004
2018-07-16,81,79.0,,0.79,63.99
2018-07-17,82,79.0,,0.79,64.78
2018-07-18,88,79.0,,0.79,69.52000000000001
2018-07-19,82,79.0,,0.79,64.78
2018-07-20,100,79.0,,0.79,79.0
2018-07-21,51,79.0,,0.79,40.29
2018-07-22,34,79.0,,0.79,26.86
2018-07-23,88,79.0,,0.79,69.52000000000001
2018-07-24,82,79.0,,0.79,64.78
2018-07-25,73,79.0,,0.79,57.67
2018-07-26,79,79.0,,0.79,62.410000000000004
2018-07-27,97,79.0,,0.79,76.63000000000001
2018-07-28,58,79.0,,0.79,45.82
2018-07-29,40,79.0,,0.79,31.6
2018-07-30,91,79.0,,0.79,71.89
2018-07-31,86,79.0,,0.79,67.94
2018-08-01,82,80.0,False,0.8,65.60000000000001
2018-08-02,76,80.0,,0.8,60.800000000000004
2018-08-03,93,80.0,,0.8,74.4
2018-08-04,59,80.0,,0.8,47.2
2018-08-05,36,80.0,,0.8,28.8
2018-08-06,79,80.0,,0.8,63.2
2018-08-07,70,80.0,,0.8,56.0
2018-08-08,86,80.0,,0.8,68.8
2018-08-09,71,80.0,,0.8,56.800000000000004
2018-08-10,85,80.0,,0.8,68.0
2018-08-11,47,80.0,,0.8,37.6
2018-08-12,34,80.0,,0.8,27.200000000000003
2018-08-13,77,80.0,,0.8,61.6
2018-08-14,84,80.0,,0.8,67.2
2018-08-15,76,80.0,,0.8,60.800000000000004
2018-08-16,82,80.0,,0.8,65.60000000000001
2018-08-17,91,80.0,,0.8,72.8
2018-08-18,46,80.0,,0.8,36.800000000000004
2018-08-19,34,80.0,,0.8,27.200000000000003
2018-08-20,88,80.0,,0.8,70.4
2018-08-21,77,80.0,,0.8,61.6
2018-08-22,69,80.0,,0.8,55.2
2018-08-23,76,80.0,,0.8,60.800000000000004
2018-08-24,86,80.0,,0.8,68.8
2018-08-25,54,80.0,,0.8,43.2
2018-08-26,35,80.0,,0.8,28.0
2018-08-27,77,80.0,,0.8,61.6
2018-08-28,69,80.0,,0.8,55.2
2018-08-29,70,80.0,,0.8,56.0
2018-08-30,74,80.0,,0.8,59.2
2018-08-31,100,80.0,,0.8,80.0
2018-09-01,68,72.0,False,0.72,48.96
2018-09-02,34,72.0,,0.72,24.48
2018-09-03,49,72.0,,0.72,35.28
2018-09-04,100,72.0,,0.72,72.0
2018-09-05,81,72.0,,0.72,58.32
2018-09-06,91,72.0,,0.72,65.52
2018-09-07,91,72.0,,0.72,65.52
2018-09-08,62,72.0,,0.72,44.64
2018-09-09,38,72.0,,0.72,27.36
2018-09-10,76,72.0,,0.72,54.72
2018-09-11,73,72.0,,0.72,52.559999999999995
2018-09-12,96,72.0,,0.72,69.12
2018-09-13,72,72.0,,0.72,51.839999999999996
2018-09-14,81,72.0,,0.72,58.32
2018-09-15,74,72.0,,0.72,53.28
2018-09-16,40,72.0,,0.72,28.799999999999997
2018-09-17,94,72.0,,0.72,67.67999999999999
2018-09-18,77,72.0,,0.72,55.44
2018-09-19,71,72.0,,0.72,51.12
2018-09-20,75,72.0,,0.72,54.0
2018-09-21,87,72.0,,0.72,62.64
2018-09-22,49,72.0,,0.72,35.28
2018-09-23,31,72.0,,0.72,22.32
2018-09-24,91,72.0,,0.72,65.52
2018-09-25,70,72.0,,0.72,50.4
2018-09-26,82,72.0,,0.72,59.04
2018-09-27,86,72.0,,0.72,61.919999999999995
2018-09-28,97,72.0,,0.72,69.84
2018-09-29,65,72.0,,0.72,46.8
2018-09-30,44,72.0,,0.72,31.68
2018-10-01,97,73.0,False,0.73,70.81
2018-10-02,74,73.0,,0.73,54.019999999999996
2018-10-03,84,73.0,,0.73,61.32
2018-10-04,86,73.0,,0.73,62.78
2018-10-05,85,73.0,,0.73,62.05
2018-10-06,54,73.0,,0.73,39.42
2018-10-07,42,73.0,,0.73,30.66
2018-10-08,75,73.0,,0.73,54.75
2018-10-09,83,73.0,,0.73,60.589999999999996
2018-10-10,70,73.0,,0.73,51.1
2018-10-11,73,73.0,,0.73,53.29
2018-10-12,100,73.0,,0.73,73.0
2018-10-13,59,73.0,,0.73,43.07
2018-10-14,41,73.0,,0.73,29.93
2018-10-15,80,73.0,,0.73,58.4
2018-10-16,83,73.0,,0.73,60.589999999999996
2018-10-17,75,73.0,,0.73,54.75
2018-10-18,69,73.0,,0.73,50.37
2018-10-19,79,73.0,,0.73,57.67
2018-10-20,46,73.0,,0.73,33.58
2018-10-21,36,73.0,,0.73,26.28
2018-10-22,74,73.0,,0.73,54.019999999999996
2018-10-23,74,73.0,,0.73,54.019999999999996
2018-10-24,63,73.0,,0.73,45.99
2018-10-25,71,73.0,,0.73,51.83
2018-10-26,91,73.0,,0.73,66.42999999999999
2018-10-27,60,73.0,,0.73,43.8
2018-10-28,33,73.0,,0.73,24.09
2018-10-29,67,73.0,,0.73,48.91
2018-10-30,78,73.0,,0.73,56.94
2018-10-31,83,73.0,,0.73,60.589999999999996
2018-11-01,78,70.0,False,0.7,54.599999999999994
2018-11-02,100,70.0,,0.7,70.0
2018-11-03,70,70.0,,0.7,49.0
2018-11-04,37,70.0,,0.7,25.9
2018-11-05,91,70.0,,0.7,63.699999999999996
2018-11-06,71,70.0,,0.7,49.699999999999996
2018-11-07,69,70.0,,0.7,48.3
2018-11-08,82,70.0,,0.7,57.4
2018-11-09,95,70.0,,0.7,66.5
2018-11-10,62,70.0,,0.7,43.4
2018-11-11,37,70.0,,0.7,25.9
2018-11-12,78,70.0,,0.7,54.599999999999994
2018-11-13,100,70.0,,0.7,70.0
2018-11-14,84,70.0,,0.7,58.8
2018-11-15,87,70.0,,0.7,60.9
2018-11-16,97,70.0,,0.7,67.89999999999999
2018-11-17,69,70.0,,0.7,48.3
2018-11-18,41,70.0,,0.7,28.7
2018-11-19,80,70.0,,0.7,56.0
2018-11-20,91,70.0,,0.7,63.699999999999996
2018-11-21,92,70.0,,0.7,64.39999999999999
2018-11-22,38,70.0,,0.7,26.599999999999998
2018-11-23,85,70.0,,0.7,59.49999999999999
2018-11-24,54,70.0,,0.7,37.8
2018-11-25,42,70.0,,0.7,29.4
2018-11-26,78,70.0,,0.7,54.599999999999994
2018-11-27,75,70.0,,0.7,52.5
2018-11-28,86,70.0,,0.7,60.199999999999996
2018-11-29,79,70.0,,0.7,55.3
2018-11-30,99,70.0,,0.7,69.3
2018-12-01,74,75.0,False,0.75,55.5
2018-12-02,42,75.0,,0.75,31.5
2018-12-03,89,75.0,,0.75,66.75
2018-12-04,60,75.0,,0.75,45.0
2018-12-05,70,75.0,,0.75,52.5
2018-12-06,71,75.0,,0.75,53.25
2018-12-07,72,75.0,,0.75,54.0
2018-12-08,58,75.0,,0.75,43.5
2018-12-09,31,75.0,,0.75,23.25
2018-12-10,75,75.0,,0.75,56.25
2018-12-11,83,75.0,,0.75,62.25
2018-12-12,69,75.0,,0.75,51.75
2018-12-13,67,75.0,,0.75,50.25
2018-12-14,92,75.0,,0.75,69.0
2018-12-15,64,75.0,,0.75,48.0
2018-12-16,41,75.0,,0.75,30.75
2018-12-17,76,75.0,,0.75,57.0
2018-12-18,68,75.0,,0.75,51.0
2018-12-19,82,75.0,,0.75,61.5
2018-12-20,75,75.0,,0.75,56.25
2018-12-21,83,75.0,,0.75,62.25
2018-12-22,80,75.0,,0.75,60.0
2018-12-23,39,75.0,,0.75,29.25
2018-12-24,77,75.0,,0.75,57.75
2018-12-25,18,75.0,,0.75,13.5
2018-12-26,78,75.0,,0.75,58.5
2018-12-27,80,75.0,,0.75,60.0
2018-12-28,80,75.0,,0.75,60.0
2018-12-29,59,75.0,,0.75,44.25
2018-12-30,45,75.0,,0.75,33.75
2018-12-31,100,75.0,,0.75,75.0
2019-01-01,49,72.0,False,0.72,35.28
2019-01-02,92,72.0,,0.72,66.24
2019-01-03,86,72.0,,0.72,61.919999999999995
2019-01-04,100,72.0,,0.72,72.0
2019-01-05,72,72.0,,0.72,51.839999999999996
2019-01-06,36,72.0,,0.72,25.919999999999998
2019-01-07,80,72.0,,0.72,57.599999999999994
2019-01-08,75,72.0,,0.72,54.0
2019-01-09,77,72.0,,0.72,55.44
2019-01-10,78,72.0,,0.72,56.16
2019-01-11,79,72.0,,0.72,56.879999999999995
2019-01-12,60,72.0,,0.72,43.199999999999996
2019-01-13,32,72.0,,0.72,23.04
2019-01-14,80,72.0,,0.72,57.599999999999994
2019-01-15,88,72.0,,0.72,63.36
2019-01-16,70,72.0,,0.72,50.4
2019-01-17,75,72.0,,0.72,54.0
2019-01-18,87,72.0,,0.72,62.64
2019-01-19,62,72.0,,0.72,44.64
2019-01-20,28,72.0,,0.72,20.16
2019-01-21,63,72.0,,0.72,45.36
2019-01-22,73,72.0,,0.72,52.559999999999995
2019-01-23,86,72.0,,0.72,61.919999999999995
2019-01-24,74,72.0,,0.72,53.28
2019-01-25,85,72.0,,0.72,61.199999999999996
2019-01-26,60,72.0,,0.72,43.199999999999996
2019-01-27,40,72.0,,0.72,28.799999999999997
2019-01-28,80,72.0,,0.72,57.599999999999994
2019-01-29,80,72.0,,0.72,57.599999999999994
2019-01-30,78,72.0,,0.72,56.16
2019-01-31,85,72.0,,0.72,61.199999999999996
2019-02-01,97,76.0,False,0.76,73.72
2019-02-02,68,76.0,,0.76,51.68
2019-02-03,33,76.0,,0.76,25.080000000000002
2019-02-04,74,76.0,,0.76,56.24
2019-02-05,75,76.0,,0.76,57.0
2019-02-06,75,76.0,,0.76,57.0
2019-02-07,87,76.0,,0.76,66.12
2019-02-08,83,76.0,,0.76,63.08
2019-02-09,60,76.0,,0.76,45.6
2019-02-10,41,76.0,,0.76,31.16
2019-02-11,74,76.0,,0.76,56.24
2019-02-12,88,76.0,,0.76,66.88
2019-02-13,77,76.0,,0.76,58.52
2019-02-14,57,76.0,,0.76,43.32
2019-02-15,100,76.0,,0.76,76.0
2019-02-16,62,76.0,,0.76,47.12
2019-02-17,45,76.0,,0.76,34.2
2019-02-18,83,76.0,,0.76,63.08
2019-02-19,82,76.0,,0.76,62.32
2019-02-20,87,76.0,,0.76,66.12
2019-02-21,77,76.0,,0.76,58.52
2019-02-22,100,76.0,,0.76,76.0
2019-02-23,64,76.0,,0.76,48.64
2019-02-24,36,76.0,,0.76,27.36
2019-02-25,81,76.0,,0.76,61.56
2019-02-26,81,76.0,,0.76,61.56
2019-02-27,85,76.0,,0.76,64.6
2019-02-28,90,76.0,,0.76,68.4
2019-03-01,100,75.0,False,0.75,75.0
2019-03-02,74,75.0,,0.75,55.5
2019-03-03,41,75.0,,0.75,30.75
2019-03-04,87,75.0,,0.75,65.25
2019-03-05,76,75.0,,0.75,57.0
2019-03-06,73,75.0,,0.75,54.75
2019-03-07,76,75.0,,0.75,57.0
2019-03-08,90,75.0,,0.75,67.5
2019-03-09,65,75.0,,0.75,48.75
2019-03-10,38,75.0,,0.75,28.5
2019-03-11,79,75.0,,0.75,59.25
2019-03-12,77,75.0,,0.75,57.75
2019-03-13,76,75.0,,0.75,57.0
2019-03-14,77,75.0,,0.75,57.75
2019-03-15,95,75.0,,0.75,71.25
2019-03-16,66,75.0,,0.75,49.5
2019-03-17,36,75.0,,0.75,27.0
2019-03-18,77,75.0,,0.75,57.75
2019-03-19,75,75.0,,0.75,56.25
2019-03-20,76,75.0,,0.75,57.0
2019-03-21,76,75.0,,0.75,57.0
2019-03-22,93,75.0,,0.75,69.75
2019-03-23,58,75.0,,0.75,43.5
2019-03-24,33,75.0,,0.75,24.75
2019-03-25,70,75.0,,0.75,52.5
2019-03-26,78,75.0,,0.75,58.5
2019-03-27,70,75.0,,0.75,52.5
2019-03-28,77,75.0,,0.75,57.75
2019-03-29,91,75.0,,0.75,68.25
2019-03-30,57,75.0,,0.75,42.75
2019-03-31,44,75.0,,0.75,33.0
2019-04-01,87,75.0,False,0.75,65.25
2019-04-02,73,75.0,,0.75,54.75
2019-04-03,70,75.0,,0.75,52.5
2019-04-04,66,75.0,,0.75,49.5
2019-04-05,79,75.0,,0.75,59.25
2019-04-06,54,75.0,,0.75,40.5
2019-04-07,35,75.0,,0.75,26.25
2019-04-08,77,75.0,,0.75,57.75
2019-04-09,82,75.0,,0.75,61.5
2019-04-10,73,75.0,,0.75,54.75
2019-04-11,70,75.0,,0.75,52.5
2019-04-12,83,75.0,,0.75,62.25
2019-04-13,60,75.0,,0.75,45.0
2019-04-14,34,75.0,,0.75,25.5
2019-04-15,84,75.0,,0.75,63.0
2019-04-16,74,75.0,,0.75,55.5
2019-04-17,76,75.0,,0.75,57.0
2019-04-18,84,75.0,,0.75,63.0
2019-04-19,100,75.0,,0.75,75.0
2019-04-20,50,75.0,,0.75,37.5
2019-04-21,22,75.0,,0.75,16.5
2019-04-22,81,75.0,,0.75,60.75
2019-04-23,79,75.0,,0.75,59.25
2019-04-24,63,75.0,,0.75,47.25
2019-04-25,77,75.0,,0.75,57.75
2019-04-26,80,75.0,,0.75,60.0
2019-04-27,60,75.0,,0.75,45.0
2019-04-28,37,75.0,,0.75,27.75
2019-04-29,78,75.0,,0.75,58.5
2019-04-30,73,75.0,,0.75,54.75
2019-05-01,86,74.0,False,0.74,63.64
2019-05-02,80,74.0,,0.74,59.2
2019-05-03,98,74.0,,0.74,72.52
2019-05-04,73,74.0,,0.74,54.019999999999996
2019-05-05,43,74.0,,0.74,31.82
2019-05-06,88,74.0,,0.74,65.12
2019-05-07,70,74.0,,0.74,51.8
2019-05-08,80,74.0,,0.74,59.2
2019-05-09,77,74.0,,0.74,56.98
2019-05-10,94,74.0,,0.74,69.56
2019-05-11,64,74.0,,0.74,47.36
2019-05-12,38,74.0,,0.74,28.12
2019-05-13,80,74.0,,0.74,59.2
2019-05-14,85,74.0,,0.74,62.9
2019-05-15,86,74.0,,0.74,63.64
2019-05-16,79,74.0,,0.74,58.46
2019-05-17,79,74.0,,0.74,58.46
2019-05-18,60,74.0,,0.74,44.4
2019-05-19,38,74.0,,0.74,28.12
2019-05-20,82,74.0,,0.74,60.68
2019-05-21,75,74.0,,0.74,55.5
2019-05-22,77,74.0,,0.74,56.98
2019-05-23,79,74.0,,0.74,58.46
2019-05-24,89,74.0,,0.74,65.86
2019-05-25,52,74.0,,0.74,38.48
2019-05-26,34,74.0,,0.74,25.16
2019-05-27,48,74.0,,0.74,35.519999999999996
2019-05-28,85,74.0,,0.74,62.9
2019-05-29,80,74.0,,0.74,59.2
2019-05-30,83,74.0,,0.74,61.42
2019-05-31,100,74.0,,0.74,74.0
2019-06-01,59,74.0,False,0.74,43.66
2019-06-02,34,74.0,,0.74,25.16
2019-06-03,94,74.0,,0.74,69.56
2019-06-04,86,74.0,,0.74,63.64
2019-06-05,69,74.0,,0.74,51.06
2019-06-06,83,74.0,,0.74,61.42
2019-06-07,81,74.0,,0.74,59.94
2019-06-08,56,74.0,,0.74,41.44
2019-06-09,41,74.0,,0.74,30.34
2019-06-10,86,74.0,,0.74,63.64
2019-06-11,76,74.0,,0.74,56.24
2019-06-12,84,74.0,,0.74,62.16
2019-06-13,83,74.0,,0.74,61.42
2019-06-14,100,74.0,,0.74,74.0
2019-06-15,57,74.0,,0.74,42.18
2019-06-16,32,74.0,,0.74,23.68
2019-06-17,78,74.0,,0.74,57.72
2019-06-18,75,74.0,,0.74,55.5
2019-06-19,73,74.0,,0.74,54.019999999999996
2019-06-20,81,74.0,,0.74,59.94
2019-06-21,82,74.0,,0.74,60.68
2019-06-22,54,74.0,,0.74,39.96
2019-06-23,31,74.0,,0.74,22.94
2019-06-24,78,74.0,,0.74,57.72
2019-06-25,80,74.0,,0.74,59.2
2019-06-26,80,74.0,,0.74,59.2
2019-06-27,79,74.0,,0.74,58.46
2019-06-28,99,74.0,,0.74,73.26
2019-06-29,50,74.0,,0.74,37.0
2019-06-30,34,74.0,,0.74,25.16
2019-07-01,82,81.0,False,0.81,66.42
2019-07-02,95,81.0,,0.81,76.95
2019-07-03,91,81.0,,0.81,73.71000000000001
2019-07-04,44,81.0,,0.81,35.64
2019-07-05,100,81.0,,0.81,81.0
2019-07-06,52,81.0,,0.81,42.120000000000005
2019-07-07,39,81.0,,0.81,31.590000000000003
2019-07-08,79,81.0,,0.81,63.99
2019-07-09,78,81.0,,0.81,63.18000000000001
2019-07-10,79,81.0,,0.81,63.99
2019-07-11,73,81.0,,0.81,59.13
2019-07-12,75,81.0,,0.81,60.75000000000001
2019-07-13,57,81.0,,0.81,46.17
2019-07-14,37,81.0,,0.81,29.970000000000002
2019-07-15,90,81.0,,0.81,72.9
2019-07-16,73,81.0,,0.81,59.13
2019-07-17,78,81.0,,0.81,63.18000000000001
2019-07-18,69,81.0,,0.81,55.89
2019-07-19,75,81.0,,0.81,60.75000000000001
2019-07-20,60,81.0,,0.81,48.6
2019-07-21,36,81.0,,0.81,29.160000000000004
2019-07-22,87,81.0,,0.81,70.47
2019-07-23,79,81.0,,0.81,63.99
2019-07-24,67,81.0,,0.81,54.27
2019-07-25,74,81.0,,0.81,59.940000000000005
2019-07-26,86,81.0,,0.81,69.66000000000001
2019-07-27,61,81.0,,0.81,49.410000000000004
2019-07-28,41,81.0,,0.81,33.21
2019-07-29,78,81.0,,0.81,63.18000000000001
2019-07-30,74,81.0,,0.81,59.940000000000005
2019-07-31,81,81.0,,0.81,65.61
2019-08-01,84,81.0,False,0.81,68.04
2019-08-02,100,81.0,,0.81,81.0
2019-08-03,53,81.0,,0.81,42.93
2019-08-04,32,81.0,,0.81,25.92
2019-08-05,73,81.0,,0.81,59.13
2019-08-06,75,81.0,,0.81,60.75000000000001
2019-08-07,74,81.0,,0.81,59.940000000000005
2019-08-08,72,81.0,,0.81,58.32000000000001
2019-08-09,83,81.0,,0.81,67.23
2019-08-10,52,81.0,,0.81,42.120000000000005
2019-08-11,44,81.0,,0.81,35.64
2019-08-12,69,81.0,,0.81,55.89
2019-08-13,73,81.0,,0.81,59.13
2019-08-14,71,81.0,,0.81,57.510000000000005
2019-08-15,72,81.0,,0.81,58.32000000000001
2019-08-16,77,81.0,,0.81,62.370000000000005
2019-08-17,69,81.0,,0.81,55.89
2019-08-18,39,81.0,,0.81,31.590000000000003
2019-08-19,80,81.0,,0.81,64.80000000000001
2019-08-20,65,81.0,,0.81,52.650000000000006
2019-08-21,78,81.0,,0.81,63.18000000000001
2019-08-22,80,81.0,,0.81,64.80000000000001
2019-08-23,81,81.0,,0.81,65.61
2019-08-24,53,81.0,,0.81,42.93
2019-08-25,34,81.0,,0.81,27.540000000000003
2019-08-26,67,81.0,,0.81,54.27
2019-08-27,71,81.0,,0.81,57.510000000000005
2019-08-28,81,81.0,,0.81,65.61
