date,equity loan_unscaled,equity loan_monthly,isPartial,scale,equity loan
2014-04-23,56,56.0,,0.56,31.360000000000003
2014-04-24,65,56.0,,0.56,36.400000000000006
2014-04-25,46,56.0,,0.56,25.76
2014-04-26,66,56.0,,0.56,36.96
2014-04-27,16,56.0,,0.56,8.96
2014-04-28,55,56.0,,0.56,30.800000000000004
2014-04-29,91,56.0,,0.56,50.96000000000001
2014-04-30,89,56.0,,0.56,49.84
2014-05-01,86,54.0,False,0.54,46.440000000000005
2014-05-02,73,54.0,,0.54,39.42
2014-05-03,71,54.0,,0.54,38.34
2014-05-04,60,54.0,,0.54,32.400000000000006
2014-05-05,61,54.0,,0.54,32.940000000000005
2014-05-06,90,54.0,,0.54,48.6
2014-05-07,54,54.0,,0.54,29.160000000000004
2014-05-08,67,54.0,,0.54,36.18
2014-05-09,73,54.0,,0.54,39.42
2014-05-10,63,54.0,,0.54,34.02
2014-05-11,43,54.0,,0.54,23.220000000000002
2014-05-12,52,54.0,,0.54,28.080000000000002
2014-05-13,100,54.0,,0.54,54.0
2014-05-14,70,54.0,,0.54,37.800000000000004
2014-05-15,85,54.0,,0.54,45.900000000000006
2014-05-16,66,54.0,,0.54,35.64
2014-05-17,46,54.0,,0.54,24.840000000000003
2014-05-18,64,54.0,,0.54,34.56
2014-05-19,66,54.0,,0.54,35.64
2014-05-20,82,54.0,,0.54,44.28
2014-05-21,77,54.0,,0.54,41.580000000000005
2014-05-22,76,54.0,,0.54,41.040000000000006
2014-05-23,78,54.0,,0.54,42.120000000000005
2014-05-24,96,54.0,,0.54,51.84
2014-05-25,67,54.0,,0.54,36.18
2014-05-26,24,54.0,,0.54,12.96
2014-05-27,90,54.0,,0.54,48.6
2014-05-28,84,54.0,,0.54,45.36
2014-05-29,89,54.0,,0.54,48.06
2014-05-30,73,54.0,,0.54,39.42
2014-05-31,63,54.0,,0.54,34.02
2014-06-01,65,54.0,False,0.54,35.1
2014-06-02,80,54.0,,0.54,43.2
2014-06-03,100,54.0,,0.54,54.0
2014-06-04,84,54.0,,0.54,45.36
2014-06-05,76,54.0,,0.54,41.040000000000006
2014-06-06,69,54.0,,0.54,37.260000000000005
