date,ECONOMY_unscaled,ECONOMY_monthly,isPartial,scale,ECONOMY
2014-04-23,86,54.0,,0.54,46.440000000000005
2014-04-24,79,54.0,,0.54,42.660000000000004
2014-04-25,77,54.0,,0.54,41.580000000000005
2014-04-26,47,54.0,,0.54,25.380000000000003
2014-04-27,59,54.0,,0.54,31.860000000000003
2014-04-28,80,54.0,,0.54,43.2
2014-04-29,81,54.0,,0.54,43.74
2014-04-30,100,54.0,,0.54,54.0
2014-05-01,100,54.0,False,0.54,54.0
2014-05-02,86,54.0,,0.54,46.440000000000005
2014-05-03,55,54.0,,0.54,29.700000000000003
2014-05-04,57,54.0,,0.54,30.78
2014-05-05,90,54.0,,0.54,48.6
2014-05-06,93,54.0,,0.54,50.220000000000006
2014-05-07,84,54.0,,0.54,45.36
2014-05-08,91,54.0,,0.54,49.14
2014-05-09,80,54.0,,0.54,43.2
2014-05-10,47,54.0,,0.54,25.380000000000003
2014-05-11,57,54.0,,0.54,30.78
2014-05-12,86,54.0,,0.54,46.440000000000005
2014-05-13,92,54.0,,0.54,49.68000000000001
2014-05-14,82,54.0,,0.54,44.28
2014-05-15,81,54.0,,0.54,43.74
2014-05-16,75,54.0,,0.54,40.5
2014-05-17,41,54.0,,0.54,22.14
2014-05-18,49,54.0,,0.54,26.46
2014-05-19,74,54.0,,0.54,39.96
2014-05-20,83,54.0,,0.54,44.82
2014-05-21,84,54.0,,0.54,45.36
2014-05-22,74,54.0,,0.54,39.96
2014-05-23,70,54.0,,0.54,37.800000000000004
2014-05-24,50,54.0,,0.54,27.0
2014-05-25,41,54.0,,0.54,22.14
2014-05-26,46,54.0,,0.54,24.840000000000003
2014-05-27,77,54.0,,0.54,41.580000000000005
2014-05-28,75,54.0,,0.54,40.5
2014-05-29,76,54.0,,0.54,41.040000000000006
2014-05-30,69,54.0,,0.54,37.260000000000005
2014-05-31,43,54.0,,0.54,23.220000000000002
2014-06-01,61,38.0,False,0.38,23.18
2014-06-02,99,38.0,,0.38,37.62
2014-06-03,100,38.0,,0.38,38.0
2014-06-04,80,38.0,,0.38,30.4
2014-06-05,81,38.0,,0.38,30.78
2014-06-06,74,38.0,,0.38,28.12
2014-06-07,58,38.0,,0.38,22.04
2014-06-08,54,38.0,,0.38,20.52
2014-06-09,69,38.0,,0.38,26.22
2014-06-10,65,38.0,,0.38,24.7
2014-06-11,84,38.0,,0.38,31.92
2014-06-12,73,38.0,,0.38,27.740000000000002
2014-06-13,63,38.0,,0.38,23.94
2014-06-14,55,38.0,,0.38,20.9
2014-06-15,63,38.0,,0.38,23.94
2014-06-16,71,38.0,,0.38,26.98
2014-06-17,66,38.0,,0.38,25.080000000000002
2014-06-18,73,38.0,,0.38,27.740000000000002
2014-06-19,64,38.0,,0.38,24.32
2014-06-20,66,38.0,,0.38,25.080000000000002
2014-06-21,45,38.0,,0.38,17.1
2014-06-22,45,38.0,,0.38,17.1
2014-06-23,64,38.0,,0.38,24.32
2014-06-24,61,38.0,,0.38,23.18
2014-06-25,69,38.0,,0.38,26.22
2014-06-26,62,38.0,,0.38,23.56
2014-06-27,66,38.0,,0.38,25.080000000000002
2014-06-28,54,38.0,,0.38,20.52
2014-06-29,64,38.0,,0.38,24.32
2014-06-30,61,38.0,,0.38,23.18
2014-07-01,76,34.0,False,0.34,25.840000000000003
2014-07-02,79,34.0,,0.34,26.860000000000003
2014-07-03,77,34.0,,0.34,26.180000000000003
2014-07-04,64,34.0,,0.34,21.76
2014-07-05,54,34.0,,0.34,18.360000000000003
2014-07-06,57,34.0,,0.34,19.380000000000003
2014-07-07,81,34.0,,0.34,27.540000000000003
2014-07-08,85,34.0,,0.34,28.900000000000002
2014-07-09,78,34.0,,0.34,26.520000000000003
2014-07-10,85,34.0,,0.34,28.900000000000002
2014-07-11,76,34.0,,0.34,25.840000000000003
2014-07-12,62,34.0,,0.34,21.080000000000002
2014-07-13,60,34.0,,0.34,20.400000000000002
2014-07-14,100,34.0,,0.34,34.0
2014-07-15,72,34.0,,0.34,24.48
2014-07-16,84,34.0,,0.34,28.560000000000002
2014-07-17,75,34.0,,0.34,25.500000000000004
2014-07-18,74,34.0,,0.34,25.16
2014-07-19,72,34.0,,0.34,24.48
2014-07-20,80,34.0,,0.34,27.200000000000003
2014-07-21,88,34.0,,0.34,29.92
2014-07-22,80,34.0,,0.34,27.200000000000003
2014-07-23,81,34.0,,0.34,27.540000000000003
2014-07-24,74,34.0,,0.34,25.16
2014-07-25,71,34.0,,0.34,24.14
2014-07-26,75,34.0,,0.34,25.500000000000004
2014-07-27,70,34.0,,0.34,23.8
2014-07-28,69,34.0,,0.34,23.46
2014-07-29,75,34.0,,0.34,25.500000000000004
2014-07-30,80,34.0,,0.34,27.200000000000003
2014-07-31,77,34.0,,0.34,26.180000000000003
2014-08-01,59,37.0,False,0.37,21.83
2014-08-02,57,37.0,,0.37,21.09
2014-08-03,55,37.0,,0.37,20.35
2014-08-04,69,37.0,,0.37,25.53
2014-08-05,69,37.0,,0.37,25.53
2014-08-06,63,37.0,,0.37,23.31
2014-08-07,67,37.0,,0.37,24.79
2014-08-08,61,37.0,,0.37,22.57
2014-08-09,55,37.0,,0.37,20.35
2014-08-10,53,37.0,,0.37,19.61
2014-08-11,52,37.0,,0.37,19.24
2014-08-12,64,37.0,,0.37,23.68
2014-08-13,65,37.0,,0.37,24.05
2014-08-14,75,37.0,,0.37,27.75
2014-08-15,69,37.0,,0.37,25.53
2014-08-16,55,37.0,,0.37,20.35
2014-08-17,64,37.0,,0.37,23.68
2014-08-18,71,37.0,,0.37,26.27
2014-08-19,73,37.0,,0.37,27.009999999999998
2014-08-20,72,37.0,,0.37,26.64
2014-08-21,82,37.0,,0.37,30.34
2014-08-22,70,37.0,,0.37,25.9
2014-08-23,58,37.0,,0.37,21.46
2014-08-24,59,37.0,,0.37,21.83
2014-08-25,89,37.0,,0.37,32.93
2014-08-26,92,37.0,,0.37,34.04
2014-08-27,90,37.0,,0.37,33.3
2014-08-28,100,37.0,,0.37,37.0
2014-08-29,96,37.0,,0.37,35.519999999999996
2014-08-30,68,37.0,,0.37,25.16
2014-08-31,52,37.0,,0.37,19.24
2014-09-01,54,57.0,False,0.57,30.779999999999998
2014-09-02,77,57.0,,0.57,43.88999999999999
2014-09-03,85,57.0,,0.57,48.449999999999996
2014-09-04,92,57.0,,0.57,52.44
2014-09-05,78,57.0,,0.57,44.459999999999994
2014-09-06,49,57.0,,0.57,27.929999999999996
2014-09-07,62,57.0,,0.57,35.339999999999996
2014-09-08,82,57.0,,0.57,46.739999999999995
2014-09-09,94,57.0,,0.57,53.58
2014-09-10,87,57.0,,0.57,49.589999999999996
2014-09-11,88,57.0,,0.57,50.16
2014-09-12,82,57.0,,0.57,46.739999999999995
2014-09-13,58,57.0,,0.57,33.059999999999995
2014-09-14,67,57.0,,0.57,38.19
2014-09-15,100,57.0,,0.57,56.99999999999999
2014-09-16,91,57.0,,0.57,51.87
2014-09-17,86,57.0,,0.57,49.019999999999996
2014-09-18,96,57.0,,0.57,54.72
2014-09-19,91,57.0,,0.57,51.87
2014-09-20,47,57.0,,0.57,26.79
2014-09-21,57,57.0,,0.57,32.489999999999995
2014-09-22,88,57.0,,0.57,50.16
2014-09-23,91,57.0,,0.57,51.87
2014-09-24,87,57.0,,0.57,49.589999999999996
2014-09-25,82,57.0,,0.57,46.739999999999995
2014-09-26,75,57.0,,0.57,42.74999999999999
2014-09-27,52,57.0,,0.57,29.639999999999997
2014-09-28,58,57.0,,0.57,33.059999999999995
2014-09-29,93,57.0,,0.57,53.01
2014-09-30,92,57.0,,0.57,52.44
2014-10-01,94,60.0,False,0.6,56.4
2014-10-02,93,60.0,,0.6,55.8
2014-10-03,84,60.0,,0.6,50.4
2014-10-04,55,60.0,,0.6,33.0
2014-10-05,58,60.0,,0.6,34.8
2014-10-06,88,60.0,,0.6,52.8
2014-10-07,86,60.0,,0.6,51.6
2014-10-08,100,60.0,,0.6,60.0
2014-10-09,88,60.0,,0.6,52.8
2014-10-10,76,60.0,,0.6,45.6
2014-10-11,54,60.0,,0.6,32.4
2014-10-12,58,60.0,,0.6,34.8
2014-10-13,79,60.0,,0.6,47.4
2014-10-14,90,60.0,,0.6,54.0
2014-10-15,90,60.0,,0.6,54.0
2014-10-16,81,60.0,,0.6,48.6
2014-10-17,74,60.0,,0.6,44.4
2014-10-18,61,60.0,,0.6,36.6
2014-10-19,60,60.0,,0.6,36.0
2014-10-20,85,60.0,,0.6,51.0
2014-10-21,93,60.0,,0.6,55.8
2014-10-22,92,60.0,,0.6,55.199999999999996
2014-10-23,83,60.0,,0.6,49.8
2014-10-24,77,60.0,,0.6,46.199999999999996
2014-10-25,47,60.0,,0.6,28.2
2014-10-26,56,60.0,,0.6,33.6
2014-10-27,91,60.0,,0.6,54.6
2014-10-28,96,60.0,,0.6,57.599999999999994
2014-10-29,89,60.0,,0.6,53.4
2014-10-30,90,60.0,,0.6,54.0
2014-10-31,73,60.0,,0.6,43.8
2014-11-01,46,52.0,False,0.52,23.92
2014-11-02,49,52.0,,0.52,25.48
2014-11-03,88,52.0,,0.52,45.760000000000005
2014-11-04,84,52.0,,0.52,43.68
2014-11-05,87,52.0,,0.52,45.24
2014-11-06,87,52.0,,0.52,45.24
2014-11-07,76,52.0,,0.52,39.52
2014-11-08,48,52.0,,0.52,24.96
2014-11-09,62,52.0,,0.52,32.24
2014-11-10,80,52.0,,0.52,41.6
2014-11-11,79,52.0,,0.52,41.08
2014-11-12,77,52.0,,0.52,40.04
2014-11-13,86,52.0,,0.52,44.72
2014-11-14,79,52.0,,0.52,41.08
2014-11-15,42,52.0,,0.52,21.84
2014-11-16,61,52.0,,0.52,31.720000000000002
2014-11-17,86,52.0,,0.52,44.72
2014-11-18,100,52.0,,0.52,52.0
2014-11-19,86,52.0,,0.52,44.72
2014-11-20,95,52.0,,0.52,49.4
2014-11-21,76,52.0,,0.52,39.52
2014-11-22,50,52.0,,0.52,26.0
2014-11-23,48,52.0,,0.52,24.96
2014-11-24,66,52.0,,0.52,34.32
2014-11-25,76,52.0,,0.52,39.52
2014-11-26,50,52.0,,0.52,26.0
2014-11-27,43,52.0,,0.52,22.36
2014-11-28,38,52.0,,0.52,19.76
2014-11-29,47,52.0,,0.52,24.44
2014-11-30,56,52.0,,0.52,29.12
2014-12-01,78,51.0,False,0.51,39.78
2014-12-02,80,51.0,,0.51,40.8
2014-12-03,85,51.0,,0.51,43.35
2014-12-04,92,51.0,,0.51,46.92
2014-12-05,93,51.0,,0.51,47.43
2014-12-06,56,51.0,,0.51,28.560000000000002
2014-12-07,52,51.0,,0.51,26.52
2014-12-08,100,51.0,,0.51,51.0
2014-12-09,95,51.0,,0.51,48.45
2014-12-10,92,51.0,,0.51,46.92
2014-12-11,84,51.0,,0.51,42.84
2014-12-12,77,51.0,,0.51,39.27
2014-12-13,46,51.0,,0.51,23.46
2014-12-14,53,51.0,,0.51,27.03
2014-12-15,82,51.0,,0.51,41.82
2014-12-16,99,51.0,,0.51,50.49
2014-12-17,90,51.0,,0.51,45.9
2014-12-18,80,51.0,,0.51,40.8
2014-12-19,62,51.0,,0.51,31.62
2014-12-20,44,51.0,,0.51,22.44
2014-12-21,40,51.0,,0.51,20.4
2014-12-22,47,51.0,,0.51,23.97
2014-12-23,57,51.0,,0.51,29.07
2014-12-24,41,51.0,,0.51,20.91
2014-12-25,35,51.0,,0.51,17.85
2014-12-26,35,51.0,,0.51,17.85
2014-12-27,35,51.0,,0.51,17.85
2014-12-28,35,51.0,,0.51,17.85
2014-12-29,51,51.0,,0.51,26.01
2014-12-30,36,51.0,,0.51,18.36
2014-12-31,42,51.0,,0.51,21.42
2015-01-01,33,51.0,False,0.51,16.830000000000002
2015-01-02,42,51.0,,0.51,21.42
2015-01-03,40,51.0,,0.51,20.4
2015-01-04,47,51.0,,0.51,23.97
2015-01-05,68,51.0,,0.51,34.68
2015-01-06,75,51.0,,0.51,38.25
2015-01-07,73,51.0,,0.51,37.230000000000004
2015-01-08,70,51.0,,0.51,35.7
2015-01-09,77,51.0,,0.51,39.27
2015-01-10,54,51.0,,0.51,27.54
2015-01-11,54,51.0,,0.51,27.54
2015-01-12,77,51.0,,0.51,39.27
2015-01-13,87,51.0,,0.51,44.37
2015-01-14,89,51.0,,0.51,45.39
2015-01-15,79,51.0,,0.51,40.29
2015-01-16,79,51.0,,0.51,40.29
2015-01-17,52,51.0,,0.51,26.52
2015-01-18,49,51.0,,0.51,24.990000000000002
2015-01-19,58,51.0,,0.51,29.580000000000002
2015-01-20,88,51.0,,0.51,44.88
2015-01-21,91,51.0,,0.51,46.410000000000004
2015-01-22,96,51.0,,0.51,48.96
2015-01-23,91,51.0,,0.51,46.410000000000004
2015-01-24,48,51.0,,0.51,24.48
2015-01-25,55,51.0,,0.51,28.05
2015-01-26,84,51.0,,0.51,42.84
2015-01-27,77,51.0,,0.51,39.27
2015-01-28,91,51.0,,0.51,46.410000000000004
2015-01-29,100,51.0,,0.51,51.0
2015-01-30,85,51.0,,0.51,43.35
2015-01-31,56,51.0,,0.51,28.560000000000002
2015-02-01,55,55.0,False,0.55,30.250000000000004
2015-02-02,76,55.0,,0.55,41.800000000000004
2015-02-03,92,55.0,,0.55,50.6
2015-02-04,91,55.0,,0.55,50.050000000000004
2015-02-05,99,55.0,,0.55,54.45
2015-02-06,94,55.0,,0.55,51.7
2015-02-07,52,55.0,,0.55,28.6
2015-02-08,60,55.0,,0.55,33.0
2015-02-09,95,55.0,,0.55,52.25000000000001
2015-02-10,88,55.0,,0.55,48.400000000000006
2015-02-11,100,55.0,,0.55,55.00000000000001
2015-02-12,90,55.0,,0.55,49.50000000000001
2015-02-13,84,55.0,,0.55,46.2
2015-02-14,44,55.0,,0.55,24.200000000000003
2015-02-15,49,55.0,,0.55,26.950000000000003
2015-02-16,70,55.0,,0.55,38.5
2015-02-17,78,55.0,,0.55,42.900000000000006
2015-02-18,78,55.0,,0.55,42.900000000000006
2015-02-19,90,55.0,,0.55,49.50000000000001
2015-02-20,73,55.0,,0.55,40.150000000000006
2015-02-21,50,55.0,,0.55,27.500000000000004
2015-02-22,57,55.0,,0.55,31.35
2015-02-23,86,55.0,,0.55,47.300000000000004
2015-02-24,89,55.0,,0.55,48.95
2015-02-25,84,55.0,,0.55,46.2
2015-02-26,95,55.0,,0.55,52.25000000000001
2015-02-27,76,55.0,,0.55,41.800000000000004
2015-02-28,50,55.0,,0.55,27.500000000000004
2015-03-01,64,55.0,False,0.55,35.2
2015-03-02,87,55.0,,0.55,47.85
2015-03-03,98,55.0,,0.55,53.900000000000006
2015-03-04,91,55.0,,0.55,50.050000000000004
2015-03-05,92,55.0,,0.55,50.6
2015-03-06,80,55.0,,0.55,44.0
2015-03-07,54,55.0,,0.55,29.700000000000003
2015-03-08,67,55.0,,0.55,36.85
2015-03-09,97,55.0,,0.55,53.35
2015-03-10,90,55.0,,0.55,49.50000000000001
2015-03-11,94,55.0,,0.55,51.7
2015-03-12,100,55.0,,0.55,55.00000000000001
2015-03-13,82,55.0,,0.55,45.1
2015-03-14,51,55.0,,0.55,28.05
2015-03-15,60,55.0,,0.55,33.0
2015-03-16,90,55.0,,0.55,49.50000000000001
2015-03-17,95,55.0,,0.55,52.25000000000001
2015-03-18,87,55.0,,0.55,47.85
2015-03-19,97,55.0,,0.55,53.35
2015-03-20,82,55.0,,0.55,45.1
2015-03-21,57,55.0,,0.55,31.35
2015-03-22,63,55.0,,0.55,34.650000000000006
2015-03-23,88,55.0,,0.55,48.400000000000006
2015-03-24,88,55.0,,0.55,48.400000000000006
2015-03-25,94,55.0,,0.55,51.7
2015-03-26,93,55.0,,0.55,51.150000000000006
2015-03-27,72,55.0,,0.55,39.6
2015-03-28,54,55.0,,0.55,29.700000000000003
2015-03-29,55,55.0,,0.55,30.250000000000004
2015-03-30,95,55.0,,0.55,52.25000000000001
2015-03-31,86,55.0,,0.55,47.300000000000004
2015-04-01,75,56.0,False,0.56,42.00000000000001
2015-04-02,78,56.0,,0.56,43.68000000000001
2015-04-03,57,56.0,,0.56,31.92
2015-04-04,44,56.0,,0.56,24.64
2015-04-05,51,56.0,,0.56,28.560000000000002
2015-04-06,78,56.0,,0.56,43.68000000000001
2015-04-07,81,56.0,,0.56,45.36000000000001
2015-04-08,84,56.0,,0.56,47.040000000000006
2015-04-09,86,56.0,,0.56,48.160000000000004
2015-04-10,80,56.0,,0.56,44.800000000000004
2015-04-11,48,56.0,,0.56,26.880000000000003
2015-04-12,60,56.0,,0.56,33.6
2015-04-13,84,56.0,,0.56,47.040000000000006
2015-04-14,94,56.0,,0.56,52.64000000000001
2015-04-15,93,56.0,,0.56,52.080000000000005
2015-04-16,100,56.0,,0.56,56.00000000000001
2015-04-17,86,56.0,,0.56,48.160000000000004
2015-04-18,53,56.0,,0.56,29.680000000000003
2015-04-19,61,56.0,,0.56,34.160000000000004
2015-04-20,91,56.0,,0.56,50.96000000000001
2015-04-21,99,56.0,,0.56,55.440000000000005
2015-04-22,98,56.0,,0.56,54.88
2015-04-23,98,56.0,,0.56,54.88
2015-04-24,87,56.0,,0.56,48.720000000000006
2015-04-25,49,56.0,,0.56,27.44
2015-04-26,62,56.0,,0.56,34.720000000000006
2015-04-27,90,56.0,,0.56,50.400000000000006
2015-04-28,93,56.0,,0.56,52.080000000000005
2015-04-29,90,56.0,,0.56,50.400000000000006
2015-04-30,98,56.0,,0.56,54.88
2015-05-01,70,55.0,False,0.55,38.5
2015-05-02,55,55.0,,0.55,30.250000000000004
2015-05-03,45,55.0,,0.55,24.750000000000004
2015-05-04,86,55.0,,0.55,47.300000000000004
2015-05-05,82,55.0,,0.55,45.1
2015-05-06,81,55.0,,0.55,44.550000000000004
2015-05-07,84,55.0,,0.55,46.2
2015-05-08,75,55.0,,0.55,41.25
2015-05-09,32,55.0,,0.55,17.6
2015-05-10,54,55.0,,0.55,29.700000000000003
2015-05-11,72,55.0,,0.55,39.6
2015-05-12,100,55.0,,0.55,55.00000000000001
2015-05-13,81,55.0,,0.55,44.550000000000004
2015-05-14,88,55.0,,0.55,48.400000000000006
2015-05-15,72,55.0,,0.55,39.6
2015-05-16,49,55.0,,0.55,26.950000000000003
2015-05-17,46,55.0,,0.55,25.3
2015-05-18,86,55.0,,0.55,47.300000000000004
2015-05-19,77,55.0,,0.55,42.35
2015-05-20,79,55.0,,0.55,43.45
2015-05-21,74,55.0,,0.55,40.7
2015-05-22,72,55.0,,0.55,39.6
2015-05-23,30,55.0,,0.55,16.5
2015-05-24,36,55.0,,0.55,19.8
2015-05-25,51,55.0,,0.55,28.05
2015-05-26,82,55.0,,0.55,45.1
2015-05-27,66,55.0,,0.55,36.300000000000004
2015-05-28,75,55.0,,0.55,41.25
2015-05-29,71,55.0,,0.55,39.050000000000004
2015-05-30,47,55.0,,0.55,25.85
2015-05-31,54,55.0,,0.55,29.700000000000003
2015-06-01,100,40.0,False,0.4,40.0
2015-06-02,84,40.0,,0.4,33.6
2015-06-03,89,40.0,,0.4,35.6
2015-06-04,88,40.0,,0.4,35.2
2015-06-05,82,40.0,,0.4,32.800000000000004
2015-06-06,58,40.0,,0.4,23.200000000000003
2015-06-07,67,40.0,,0.4,26.8
2015-06-08,87,40.0,,0.4,34.800000000000004
2015-06-09,76,40.0,,0.4,30.400000000000002
2015-06-10,88,40.0,,0.4,35.2
2015-06-11,85,40.0,,0.4,34.0
2015-06-12,70,40.0,,0.4,28.0
2015-06-13,53,40.0,,0.4,21.200000000000003
2015-06-14,59,40.0,,0.4,23.6
2015-06-15,66,40.0,,0.4,26.400000000000002
2015-06-16,72,40.0,,0.4,28.8
2015-06-17,68,40.0,,0.4,27.200000000000003
2015-06-18,73,40.0,,0.4,29.200000000000003
2015-06-19,61,40.0,,0.4,24.400000000000002
2015-06-20,58,40.0,,0.4,23.200000000000003
2015-06-21,53,40.0,,0.4,21.200000000000003
2015-06-22,65,40.0,,0.4,26.0
2015-06-23,62,40.0,,0.4,24.8
2015-06-24,76,40.0,,0.4,30.400000000000002
2015-06-25,62,40.0,,0.4,24.8
2015-06-26,62,40.0,,0.4,24.8
2015-06-27,54,40.0,,0.4,21.6
2015-06-28,57,40.0,,0.4,22.8
2015-06-29,89,40.0,,0.4,35.6
2015-06-30,84,40.0,,0.4,33.6
2015-07-01,88,40.0,False,0.4,35.2
2015-07-02,88,40.0,,0.4,35.2
2015-07-03,76,40.0,,0.4,30.400000000000002
2015-07-04,68,40.0,,0.4,27.200000000000003
2015-07-05,82,40.0,,0.4,32.800000000000004
2015-07-06,95,40.0,,0.4,38.0
2015-07-07,84,40.0,,0.4,33.6
2015-07-08,100,40.0,,0.4,40.0
2015-07-09,97,40.0,,0.4,38.800000000000004
2015-07-10,83,40.0,,0.4,33.2
2015-07-11,76,40.0,,0.4,30.400000000000002
2015-07-12,72,40.0,,0.4,28.8
2015-07-13,85,40.0,,0.4,34.0
2015-07-14,89,40.0,,0.4,35.6
2015-07-15,84,40.0,,0.4,33.6
2015-07-16,87,40.0,,0.4,34.800000000000004
2015-07-17,75,40.0,,0.4,30.0
2015-07-18,71,40.0,,0.4,28.400000000000002
2015-07-19,73,40.0,,0.4,29.200000000000003
2015-07-20,79,40.0,,0.4,31.6
2015-07-21,76,40.0,,0.4,30.400000000000002
2015-07-22,80,40.0,,0.4,32.0
2015-07-23,88,40.0,,0.4,35.2
2015-07-24,75,40.0,,0.4,30.0
2015-07-25,68,40.0,,0.4,27.200000000000003
2015-07-26,72,40.0,,0.4,28.8
2015-07-27,77,40.0,,0.4,30.8
2015-07-28,84,40.0,,0.4,33.6
2015-07-29,87,40.0,,0.4,34.800000000000004
2015-07-30,82,40.0,,0.4,32.800000000000004
2015-07-31,77,40.0,,0.4,30.8
2015-08-01,48,44.0,False,0.44,21.12
2015-08-02,42,44.0,,0.44,18.48
2015-08-03,53,44.0,,0.44,23.32
2015-08-04,53,44.0,,0.44,23.32
2015-08-05,48,44.0,,0.44,21.12
2015-08-06,59,44.0,,0.44,25.96
2015-08-07,59,44.0,,0.44,25.96
2015-08-08,44,44.0,,0.44,19.36
2015-08-09,64,44.0,,0.44,28.16
2015-08-10,61,44.0,,0.44,26.84
2015-08-11,56,44.0,,0.44,24.64
2015-08-12,61,44.0,,0.44,26.84
2015-08-13,68,44.0,,0.44,29.92
2015-08-14,68,44.0,,0.44,29.92
2015-08-15,59,44.0,,0.44,25.96
2015-08-16,52,44.0,,0.44,22.88
2015-08-17,69,44.0,,0.44,30.36
2015-08-18,66,44.0,,0.44,29.04
2015-08-19,71,44.0,,0.44,31.24
2015-08-20,63,44.0,,0.44,27.72
2015-08-21,80,44.0,,0.44,35.2
2015-08-22,63,44.0,,0.44,27.72
2015-08-23,61,44.0,,0.44,26.84
2015-08-24,100,44.0,,0.44,44.0
2015-08-25,99,44.0,,0.44,43.56
2015-08-26,97,44.0,,0.44,42.68
2015-08-27,97,44.0,,0.44,42.68
2015-08-28,91,44.0,,0.44,40.04
2015-08-29,56,44.0,,0.44,24.64
2015-08-30,70,44.0,,0.44,30.8
2015-08-31,92,44.0,,0.44,40.48
2015-09-01,86,62.0,False,0.62,53.32
2015-09-02,86,62.0,,0.62,53.32
2015-09-03,90,62.0,,0.62,55.8
2015-09-04,84,62.0,,0.62,52.08
2015-09-05,46,62.0,,0.62,28.52
2015-09-06,49,62.0,,0.62,30.38
2015-09-07,59,62.0,,0.62,36.58
2015-09-08,88,62.0,,0.62,54.56
2015-09-09,85,62.0,,0.62,52.7
2015-09-10,95,62.0,,0.62,58.9
2015-09-11,87,62.0,,0.62,53.94
2015-09-12,46,62.0,,0.62,28.52
2015-09-13,57,62.0,,0.62,35.339999999999996
2015-09-14,83,62.0,,0.62,51.46
2015-09-15,98,62.0,,0.62,60.76
2015-09-16,90,62.0,,0.62,55.8
2015-09-17,100,62.0,,0.62,62.0
2015-09-18,97,62.0,,0.62,60.14
2015-09-19,50,62.0,,0.62,31.0
2015-09-20,59,62.0,,0.62,36.58
2015-09-21,94,62.0,,0.62,58.28
2015-09-22,95,62.0,,0.62,58.9
2015-09-23,96,62.0,,0.62,59.519999999999996
2015-09-24,99,62.0,,0.62,61.38
2015-09-25,84,62.0,,0.62,52.08
2015-09-26,45,62.0,,0.62,27.9
2015-09-27,51,62.0,,0.62,31.62
2015-09-28,96,62.0,,0.62,59.519999999999996
2015-09-29,93,62.0,,0.62,57.66
2015-09-30,94,62.0,,0.62,58.28
2015-10-01,96,59.0,False,0.59,56.64
2015-10-02,83,59.0,,0.59,48.97
2015-10-03,46,59.0,,0.59,27.139999999999997
2015-10-04,51,59.0,,0.59,30.09
2015-10-05,87,59.0,,0.59,51.33
2015-10-06,94,59.0,,0.59,55.459999999999994
2015-10-07,94,59.0,,0.59,55.459999999999994
2015-10-08,98,59.0,,0.59,57.82
2015-10-09,82,59.0,,0.59,48.379999999999995
2015-10-10,52,59.0,,0.59,30.68
2015-10-11,46,59.0,,0.59,27.139999999999997
2015-10-12,79,59.0,,0.59,46.61
2015-10-13,89,59.0,,0.59,52.51
2015-10-14,85,59.0,,0.59,50.15
2015-10-15,91,59.0,,0.59,53.69
2015-10-16,73,59.0,,0.59,43.07
2015-10-17,46,59.0,,0.59,27.139999999999997
2015-10-18,57,59.0,,0.59,33.629999999999995
2015-10-19,92,59.0,,0.59,54.279999999999994
2015-10-20,90,59.0,,0.59,53.099999999999994
2015-10-21,90,59.0,,0.59,53.099999999999994
2015-10-22,89,59.0,,0.59,52.51
2015-10-23,74,59.0,,0.59,43.66
2015-10-24,37,59.0,,0.59,21.83
2015-10-25,57,59.0,,0.59,33.629999999999995
2015-10-26,86,59.0,,0.59,50.739999999999995
2015-10-27,85,59.0,,0.59,50.15
2015-10-28,89,59.0,,0.59,52.51
2015-10-29,100,59.0,,0.59,59.0
2015-10-30,75,59.0,,0.59,44.25
2015-10-31,47,59.0,,0.59,27.729999999999997
2015-11-01,56,55.0,False,0.55,30.800000000000004
2015-11-02,92,55.0,,0.55,50.6
2015-11-03,95,55.0,,0.55,52.25000000000001
2015-11-04,95,55.0,,0.55,52.25000000000001
2015-11-05,99,55.0,,0.55,54.45
2015-11-06,85,55.0,,0.55,46.75000000000001
2015-11-07,48,55.0,,0.55,26.400000000000002
2015-11-08,49,55.0,,0.55,26.950000000000003
2015-11-09,100,55.0,,0.55,55.00000000000001
2015-11-10,94,55.0,,0.55,51.7
2015-11-11,88,55.0,,0.55,48.400000000000006
2015-11-12,97,55.0,,0.55,53.35
2015-11-13,94,55.0,,0.55,51.7
2015-11-14,51,55.0,,0.55,28.05
2015-11-15,54,55.0,,0.55,29.700000000000003
2015-11-16,98,55.0,,0.55,53.900000000000006
2015-11-17,94,55.0,,0.55,51.7
2015-11-18,93,55.0,,0.55,51.150000000000006
2015-11-19,98,55.0,,0.55,53.900000000000006
2015-11-20,84,55.0,,0.55,46.2
2015-11-21,49,55.0,,0.55,26.950000000000003
2015-11-22,54,55.0,,0.55,29.700000000000003
2015-11-23,83,55.0,,0.55,45.650000000000006
2015-11-24,75,55.0,,0.55,41.25
2015-11-25,55,55.0,,0.55,30.250000000000004
2015-11-26,40,55.0,,0.55,22.0
2015-11-27,37,55.0,,0.55,20.35
2015-11-28,49,55.0,,0.55,26.950000000000003
2015-11-29,57,55.0,,0.55,31.35
2015-11-30,86,55.0,,0.55,47.300000000000004
2015-12-01,91,48.0,False,0.48,43.68
2015-12-02,91,48.0,,0.48,43.68
2015-12-03,80,48.0,,0.48,38.4
2015-12-04,77,48.0,,0.48,36.96
2015-12-05,41,48.0,,0.48,19.68
2015-12-06,52,48.0,,0.48,24.96
2015-12-07,98,48.0,,0.48,47.04
2015-12-08,90,48.0,,0.48,43.199999999999996
2015-12-09,94,48.0,,0.48,45.12
