date,RECESSION_unscaled,RECESSION_monthly,isPartial,scale,RECESSION
2010-10-07,80,23.0,,0.23,18.400000000000002
2010-10-08,35,23.0,,0.23,8.05
2010-10-09,41,23.0,,0.23,9.43
2010-10-10,29,23.0,,0.23,6.67
2010-10-11,85,23.0,,0.23,19.55
2010-10-12,81,23.0,,0.23,18.630000000000003
2010-10-13,58,23.0,,0.23,13.34
2010-10-14,69,23.0,,0.23,15.870000000000001
2010-10-15,57,23.0,,0.23,13.110000000000001
2010-10-16,34,23.0,,0.23,7.82
2010-10-17,79,23.0,,0.23,18.17
2010-10-18,53,23.0,,0.23,12.190000000000001
2010-10-19,60,23.0,,0.23,13.8
2010-10-20,76,23.0,,0.23,17.48
2010-10-21,85,23.0,,0.23,19.55
2010-10-22,77,23.0,,0.23,17.71
2010-10-23,34,23.0,,0.23,7.82
2010-10-24,66,23.0,,0.23,15.180000000000001
2010-10-25,43,23.0,,0.23,9.89
2010-10-26,50,23.0,,0.23,11.5
2010-10-27,62,23.0,,0.23,14.26
2010-10-28,100,23.0,,0.23,23.0
2010-10-29,73,23.0,,0.23,16.79
2010-10-30,34,23.0,,0.23,7.82
2010-10-31,76,23.0,,0.23,17.48
2010-11-01,73,24.0,False,0.24,17.52
2010-11-02,72,24.0,,0.24,17.28
2010-11-03,73,24.0,,0.24,17.52
2010-11-04,76,24.0,,0.24,18.24
2010-11-05,53,24.0,,0.24,12.719999999999999
2010-11-06,44,24.0,,0.24,10.559999999999999
2010-11-07,70,24.0,,0.24,16.8
2010-11-08,63,24.0,,0.24,15.12
2010-11-09,80,24.0,,0.24,19.2
2010-11-10,70,24.0,,0.24,16.8
2010-11-11,49,24.0,,0.24,11.76
2010-11-12,41,24.0,,0.24,9.84
2010-11-13,60,24.0,,0.24,14.399999999999999
2010-11-14,32,24.0,,0.24,7.68
2010-11-15,86,24.0,,0.24,20.64
2010-11-16,60,24.0,,0.24,14.399999999999999
2010-11-17,62,24.0,,0.24,14.879999999999999
2010-11-18,62,24.0,,0.24,14.879999999999999
2010-11-19,94,24.0,,0.24,22.56
2010-11-20,37,24.0,,0.24,8.879999999999999
2010-11-21,48,24.0,,0.24,11.52
2010-11-22,62,24.0,,0.24,14.879999999999999
2010-11-23,62,24.0,,0.24,14.879999999999999
2010-11-24,38,24.0,,0.24,9.12
2010-11-25,22,24.0,,0.24,5.279999999999999
2010-11-26,62,24.0,,0.24,14.879999999999999
2010-11-27,43,24.0,,0.24,10.32
2010-11-28,85,24.0,,0.24,20.4
2010-11-29,79,24.0,,0.24,18.96
2010-11-30,100,24.0,,0.24,24.0
2010-12-01,81,23.0,False,0.23,18.630000000000003
2010-12-02,69,23.0,,0.23,15.870000000000001
2010-12-03,39,23.0,,0.23,8.97
2010-12-04,54,23.0,,0.23,12.42
2010-12-05,52,23.0,,0.23,11.96
2010-12-06,72,23.0,,0.23,16.560000000000002
2010-12-07,57,23.0,,0.23,13.110000000000001
2010-12-08,100,23.0,,0.23,23.0
2010-12-09,74,23.0,,0.23,17.02
2010-12-10,60,23.0,,0.23,13.8
2010-12-11,35,23.0,,0.23,8.05
2010-12-12,41,23.0,,0.23,9.43
2010-12-13,52,23.0,,0.23,11.96
2010-12-14,66,23.0,,0.23,15.180000000000001
2010-12-15,38,23.0,,0.23,8.74
2010-12-16,40,23.0,,0.23,9.200000000000001
2010-12-17,29,23.0,,0.23,6.67
2010-12-18,42,23.0,,0.23,9.66
2010-12-19,18,23.0,,0.23,4.140000000000001
2010-12-20,31,23.0,,0.23,7.13
2010-12-21,29,23.0,,0.23,6.67
2010-12-22,40,23.0,,0.23,9.200000000000001
2010-12-23,26,23.0,,0.23,5.98
2010-12-24,25,23.0,,0.23,5.75
2010-12-25,24,23.0,,0.23,5.5200000000000005
2010-12-26,16,23.0,,0.23,3.68
2010-12-27,34,23.0,,0.23,7.82
2010-12-28,24,23.0,,0.23,5.5200000000000005
2010-12-29,31,23.0,,0.23,7.13
2010-12-30,41,23.0,,0.23,9.43
2010-12-31,20,23.0,,0.23,4.6000000000000005
2011-01-01,42,19.0,False,0.19,7.98
2011-01-02,46,19.0,,0.19,8.74
2011-01-03,72,19.0,,0.19,13.68
2011-01-04,72,19.0,,0.19,13.68
2011-01-05,79,19.0,,0.19,15.01
2011-01-06,76,19.0,,0.19,14.44
2011-01-07,100,19.0,,0.19,19.0
2011-01-08,44,19.0,,0.19,8.36
2011-01-09,59,19.0,,0.19,11.21
2011-01-10,57,19.0,,0.19,10.83
2011-01-11,74,19.0,,0.19,14.06
2011-01-12,77,19.0,,0.19,14.63
2011-01-13,78,19.0,,0.19,14.82
2011-01-14,70,19.0,,0.19,13.3
2011-01-15,62,19.0,,0.19,11.78
2011-01-16,54,19.0,,0.19,10.26
2011-01-17,62,19.0,,0.19,11.78
2011-01-18,67,19.0,,0.19,12.73
2011-01-19,75,19.0,,0.19,14.25
2011-01-20,90,19.0,,0.19,17.1
2011-01-21,60,19.0,,0.19,11.4
2011-01-22,57,19.0,,0.19,10.83
2011-01-23,43,19.0,,0.19,8.17
2011-01-24,99,19.0,,0.19,18.81
2011-01-25,77,19.0,,0.19,14.63
2011-01-26,95,19.0,,0.19,18.05
2011-01-27,81,19.0,,0.19,15.39
2011-01-28,68,19.0,,0.19,12.92
2011-01-29,74,19.0,,0.19,14.06
2011-01-30,90,19.0,,0.19,17.1
2011-01-31,83,19.0,,0.19,15.77
2011-02-01,43,19.0,False,0.19,8.17
2011-02-02,54,19.0,,0.19,10.26
2011-02-03,74,19.0,,0.19,14.06
2011-02-04,46,19.0,,0.19,8.74
2011-02-05,47,19.0,,0.19,8.93
2011-02-06,48,19.0,,0.19,9.120000000000001
2011-02-07,100,19.0,,0.19,19.0
2011-02-08,59,19.0,,0.19,11.21
2011-02-09,67,19.0,,0.19,12.73
2011-02-10,75,19.0,,0.19,14.25
2011-02-11,47,19.0,,0.19,8.93
2011-02-12,74,19.0,,0.19,14.06
2011-02-13,50,19.0,,0.19,9.5
2011-02-14,45,19.0,,0.19,8.55
2011-02-15,95,19.0,,0.19,18.05
2011-02-16,61,19.0,,0.19,11.59
2011-02-17,92,19.0,,0.19,17.48
2011-02-18,63,19.0,,0.19,11.97
2011-02-19,44,19.0,,0.19,8.36
2011-02-20,45,19.0,,0.19,8.55
2011-02-21,60,19.0,,0.19,11.4
2011-02-22,41,19.0,,0.19,7.79
2011-02-23,72,19.0,,0.19,13.68
2011-02-24,67,19.0,,0.19,12.73
2011-02-25,58,19.0,,0.19,11.02
2011-02-26,63,19.0,,0.19,11.97
2011-02-27,64,19.0,,0.19,12.16
2011-02-28,99,19.0,,0.19,18.81
2011-03-01,100,22.0,False,0.22,22.0
2011-03-02,80,22.0,,0.22,17.6
2011-03-03,56,22.0,,0.22,12.32
2011-03-04,73,22.0,,0.22,16.06
2011-03-05,38,22.0,,0.22,8.36
2011-03-06,48,22.0,,0.22,10.56
2011-03-07,43,22.0,,0.22,9.46
2011-03-08,52,22.0,,0.22,11.44
2011-03-09,54,22.0,,0.22,11.88
2011-03-10,61,22.0,,0.22,13.42
2011-03-11,52,22.0,,0.22,11.44
2011-03-12,32,22.0,,0.22,7.04
2011-03-13,37,22.0,,0.22,8.14
2011-03-14,46,22.0,,0.22,10.12
2011-03-15,79,22.0,,0.22,17.38
2011-03-16,58,22.0,,0.22,12.76
2011-03-17,36,22.0,,0.22,7.92
2011-03-18,38,22.0,,0.22,8.36
2011-03-19,42,22.0,,0.22,9.24
2011-03-20,34,22.0,,0.22,7.48
2011-03-21,57,22.0,,0.22,12.540000000000001
2011-03-22,46,22.0,,0.22,10.12
2011-03-23,63,22.0,,0.22,13.86
2011-03-24,73,22.0,,0.22,16.06
2011-03-25,51,22.0,,0.22,11.22
2011-03-26,30,22.0,,0.22,6.6
2011-03-27,41,22.0,,0.22,9.02
2011-03-28,84,22.0,,0.22,18.48
2011-03-29,63,22.0,,0.22,13.86
2011-03-30,91,22.0,,0.22,20.02
2011-03-31,57,22.0,,0.22,12.540000000000001
2011-04-01,73,22.0,False,0.22,16.06
2011-04-02,39,22.0,,0.22,8.58
2011-04-03,27,22.0,,0.22,5.94
2011-04-04,40,22.0,,0.22,8.8
2011-04-05,57,22.0,,0.22,12.540000000000001
2011-04-06,84,22.0,,0.22,18.48
2011-04-07,35,22.0,,0.22,7.7
2011-04-08,33,22.0,,0.22,7.26
2011-04-09,31,22.0,,0.22,6.82
2011-04-10,74,22.0,,0.22,16.28
2011-04-11,60,22.0,,0.22,13.2
2011-04-12,48,22.0,,0.22,10.56
2011-04-13,69,22.0,,0.22,15.18
2011-04-14,50,22.0,,0.22,11.0
2011-04-15,55,22.0,,0.22,12.1
2011-04-16,38,22.0,,0.22,8.36
2011-04-17,39,22.0,,0.22,8.58
2011-04-18,61,22.0,,0.22,13.42
2011-04-19,82,22.0,,0.22,18.04
2011-04-20,44,22.0,,0.22,9.68
2011-04-21,56,22.0,,0.22,12.32
2011-04-22,45,22.0,,0.22,9.9
2011-04-23,39,22.0,,0.22,8.58
2011-04-24,20,22.0,,0.22,4.4
2011-04-25,73,22.0,,0.22,16.06
2011-04-26,81,22.0,,0.22,17.82
2011-04-27,80,22.0,,0.22,17.6
2011-04-28,100,22.0,,0.22,22.0
2011-04-29,36,22.0,,0.22,7.92
2011-04-30,46,22.0,,0.22,10.12
2011-05-01,60,21.0,False,0.21,12.6
2011-05-02,74,21.0,,0.21,15.54
2011-05-03,98,21.0,,0.21,20.58
2011-05-04,56,21.0,,0.21,11.76
2011-05-05,76,21.0,,0.21,15.959999999999999
2011-05-06,100,21.0,,0.21,21.0
2011-05-07,83,21.0,,0.21,17.43
2011-05-08,48,21.0,,0.21,10.08
2011-05-09,46,21.0,,0.21,9.66
2011-05-10,35,21.0,,0.21,7.35
2011-05-11,61,21.0,,0.21,12.809999999999999
2011-05-12,68,21.0,,0.21,14.28
2011-05-13,33,21.0,,0.21,6.93
2011-05-14,48,21.0,,0.21,10.08
2011-05-15,66,21.0,,0.21,13.86
2011-05-16,56,21.0,,0.21,11.76
2011-05-17,59,21.0,,0.21,12.389999999999999
2011-05-18,53,21.0,,0.21,11.129999999999999
2011-05-19,72,21.0,,0.21,15.12
2011-05-20,41,21.0,,0.21,8.61
2011-05-21,52,21.0,,0.21,10.92
2011-05-22,54,21.0,,0.21,11.34
2011-05-23,53,21.0,,0.21,11.129999999999999
2011-05-24,82,21.0,,0.21,17.22
2011-05-25,57,21.0,,0.21,11.969999999999999
2011-05-26,65,21.0,,0.21,13.65
2011-05-27,67,21.0,,0.21,14.07
2011-05-28,25,21.0,,0.21,5.25
2011-05-29,26,21.0,,0.21,5.46
2011-05-30,38,21.0,,0.21,7.9799999999999995
2011-05-31,51,21.0,,0.21,10.709999999999999
2011-06-01,77,20.0,False,0.2,15.4
2011-06-02,91,20.0,,0.2,18.2
2011-06-03,95,20.0,,0.2,19.0
2011-06-04,52,20.0,,0.2,10.4
2011-06-05,65,20.0,,0.2,13.0
2011-06-06,91,20.0,,0.2,18.2
2011-06-07,100,20.0,,0.2,20.0
2011-06-08,61,20.0,,0.2,12.200000000000001
2011-06-09,55,20.0,,0.2,11.0
2011-06-10,75,20.0,,0.2,15.0
2011-06-11,49,20.0,,0.2,9.8
2011-06-12,62,20.0,,0.2,12.4
2011-06-13,55,20.0,,0.2,11.0
2011-06-14,66,20.0,,0.2,13.200000000000001
2011-06-15,94,20.0,,0.2,18.8
2011-06-16,58,20.0,,0.2,11.600000000000001
2011-06-17,75,20.0,,0.2,15.0
2011-06-18,66,20.0,,0.2,13.200000000000001
2011-06-19,25,20.0,,0.2,5.0
2011-06-20,73,20.0,,0.2,14.600000000000001
2011-06-21,54,20.0,,0.2,10.8
2011-06-22,78,20.0,,0.2,15.600000000000001
2011-06-23,86,20.0,,0.2,17.2
2011-06-24,61,20.0,,0.2,12.200000000000001
2011-06-25,54,20.0,,0.2,10.8
2011-06-26,64,20.0,,0.2,12.8
2011-06-27,64,20.0,,0.2,12.8
2011-06-28,46,20.0,,0.2,9.200000000000001
2011-06-29,62,20.0,,0.2,12.4
2011-06-30,50,20.0,,0.2,10.0
2011-07-01,45,17.0,False,0.17,7.65
2011-07-02,26,17.0,,0.17,4.42
2011-07-03,59,17.0,,0.17,10.030000000000001
2011-07-04,48,17.0,,0.17,8.16
2011-07-05,49,17.0,,0.17,8.33
2011-07-06,64,17.0,,0.17,10.88
2011-07-07,57,17.0,,0.17,9.690000000000001
2011-07-08,91,17.0,,0.17,15.47
2011-07-09,93,17.0,,0.17,15.81
2011-07-10,58,17.0,,0.17,9.860000000000001
2011-07-11,70,17.0,,0.17,11.9
2011-07-12,86,17.0,,0.17,14.620000000000001
2011-07-13,93,17.0,,0.17,15.81
2011-07-14,71,17.0,,0.17,12.07
2011-07-15,100,17.0,,0.17,17.0
2011-07-16,82,17.0,,0.17,13.940000000000001
2011-07-17,75,17.0,,0.17,12.750000000000002
2011-07-18,80,17.0,,0.17,13.600000000000001
2011-07-19,86,17.0,,0.17,14.620000000000001
2011-07-20,99,17.0,,0.17,16.830000000000002
2011-07-21,73,17.0,,0.17,12.41
2011-07-22,59,17.0,,0.17,10.030000000000001
2011-07-23,37,17.0,,0.17,6.29
2011-07-24,84,17.0,,0.17,14.280000000000001
2011-07-25,71,17.0,,0.17,12.07
2011-07-26,97,17.0,,0.17,16.490000000000002
2011-07-27,85,17.0,,0.17,14.450000000000001
2011-07-28,75,17.0,,0.17,12.750000000000002
2011-07-29,100,17.0,,0.17,17.0
2011-07-30,73,17.0,,0.17,12.41
2011-07-31,91,17.0,,0.17,15.47
2011-08-01,34,34.0,False,0.34,11.56
2011-08-02,41,34.0,,0.34,13.940000000000001
2011-08-03,52,34.0,,0.34,17.68
2011-08-04,72,34.0,,0.34,24.48
2011-08-05,89,34.0,,0.34,30.26
2011-08-06,54,34.0,,0.34,18.360000000000003
2011-08-07,51,34.0,,0.34,17.34
2011-08-08,100,34.0,,0.34,34.0
2011-08-09,99,34.0,,0.34,33.660000000000004
2011-08-10,57,34.0,,0.34,19.380000000000003
2011-08-11,62,34.0,,0.34,21.080000000000002
2011-08-12,34,34.0,,0.34,11.56
2011-08-13,24,34.0,,0.34,8.16
2011-08-14,23,34.0,,0.34,7.82
2011-08-15,33,34.0,,0.34,11.22
2011-08-16,38,34.0,,0.34,12.920000000000002
2011-08-17,30,34.0,,0.34,10.200000000000001
2011-08-18,59,34.0,,0.34,20.060000000000002
2011-08-19,84,34.0,,0.34,28.560000000000002
2011-08-20,45,34.0,,0.34,15.3
2011-08-21,32,34.0,,0.34,10.88
2011-08-22,31,34.0,,0.34,10.540000000000001
2011-08-23,23,34.0,,0.34,7.82
2011-08-24,36,34.0,,0.34,12.24
2011-08-25,28,34.0,,0.34,9.520000000000001
2011-08-26,33,34.0,,0.34,11.22
2011-08-27,18,34.0,,0.34,6.12
2011-08-28,19,34.0,,0.34,6.460000000000001
2011-08-29,26,34.0,,0.34,8.84
2011-08-30,28,34.0,,0.34,9.520000000000001
2011-08-31,33,34.0,,0.34,11.22
2011-09-01,36,26.0,False,0.26,9.36
2011-09-02,40,26.0,,0.26,10.4
2011-09-03,38,26.0,,0.26,9.88
2011-09-04,36,26.0,,0.26,9.36
2011-09-05,43,26.0,,0.26,11.18
2011-09-06,56,26.0,,0.26,14.56
2011-09-07,45,26.0,,0.26,11.700000000000001
2011-09-08,45,26.0,,0.26,11.700000000000001
2011-09-09,40,26.0,,0.26,10.4
2011-09-10,34,26.0,,0.26,8.84
2011-09-11,29,26.0,,0.26,7.54
2011-09-12,44,26.0,,0.26,11.440000000000001
2011-09-13,47,26.0,,0.26,12.22
2011-09-14,44,26.0,,0.26,11.440000000000001
2011-09-15,49,26.0,,0.26,12.74
2011-09-16,44,26.0,,0.26,11.440000000000001
2011-09-17,47,26.0,,0.26,12.22
2011-09-18,35,26.0,,0.26,9.1
2011-09-19,39,26.0,,0.26,10.14
2011-09-20,51,26.0,,0.26,13.26
2011-09-21,40,26.0,,0.26,10.4
2011-09-22,100,26.0,,0.26,26.0
2011-09-23,53,26.0,,0.26,13.780000000000001
2011-09-24,54,26.0,,0.26,14.040000000000001
2011-09-25,49,26.0,,0.26,12.74
2011-09-26,76,26.0,,0.26,19.76
2011-09-27,52,26.0,,0.26,13.52
2011-09-28,54,26.0,,0.26,14.040000000000001
2011-09-29,57,26.0,,0.26,14.82
2011-09-30,82,26.0,,0.26,21.32
2011-10-01,68,26.0,False,0.26,17.68
2011-10-02,67,26.0,,0.26,17.42
2011-10-03,66,26.0,,0.26,17.16
2011-10-04,100,26.0,,0.26,26.0
2011-10-05,84,26.0,,0.26,21.84
2011-10-06,55,26.0,,0.26,14.3
2011-10-07,55,26.0,,0.26,14.3
2011-10-08,30,26.0,,0.26,7.800000000000001
2011-10-09,47,26.0,,0.26,12.22
2011-10-10,50,26.0,,0.26,13.0
2011-10-11,68,26.0,,0.26,17.68
2011-10-12,68,26.0,,0.26,17.68
2011-10-13,65,26.0,,0.26,16.900000000000002
2011-10-14,45,26.0,,0.26,11.700000000000001
2011-10-15,24,26.0,,0.26,6.24
2011-10-16,33,26.0,,0.26,8.58
2011-10-17,59,26.0,,0.26,15.34
2011-10-18,52,26.0,,0.26,13.52
2011-10-19,48,26.0,,0.26,12.48
2011-10-20,56,26.0,,0.26,14.56
2011-10-21,22,26.0,,0.26,5.720000000000001
2011-10-22,24,26.0,,0.26,6.24
2011-10-23,37,26.0,,0.26,9.620000000000001
2011-10-24,60,26.0,,0.26,15.600000000000001
2011-10-25,52,26.0,,0.26,13.52
2011-10-26,52,26.0,,0.26,13.52
2011-10-27,69,26.0,,0.26,17.94
2011-10-28,40,26.0,,0.26,10.4
2011-10-29,36,26.0,,0.26,9.36
2011-10-30,52,26.0,,0.26,13.52
2011-10-31,58,26.0,,0.26,15.08
2011-11-01,76,23.0,False,0.23,17.48
2011-11-02,73,23.0,,0.23,16.79
2011-11-03,88,23.0,,0.23,20.240000000000002
2011-11-04,80,23.0,,0.23,18.400000000000002
2011-11-05,44,23.0,,0.23,10.120000000000001
2011-11-06,62,23.0,,0.23,14.26
2011-11-07,85,23.0,,0.23,19.55
2011-11-08,89,23.0,,0.23,20.470000000000002
2011-11-09,81,23.0,,0.23,18.630000000000003
2011-11-10,77,23.0,,0.23,17.71
2011-11-11,71,23.0,,0.23,16.330000000000002
2011-11-12,56,23.0,,0.23,12.88
2011-11-13,49,23.0,,0.23,11.270000000000001
2011-11-14,88,23.0,,0.23,20.240000000000002
2011-11-15,100,23.0,,0.23,23.0
2011-11-16,82,23.0,,0.23,18.86
2011-11-17,85,23.0,,0.23,19.55
2011-11-18,71,23.0,,0.23,16.330000000000002
2011-11-19,45,23.0,,0.23,10.35
2011-11-20,68,23.0,,0.23,15.64
2011-11-21,100,23.0,,0.23,23.0
2011-11-22,56,23.0,,0.23,12.88
2011-11-23,54,23.0,,0.23,12.42
2011-11-24,58,23.0,,0.23,13.34
2011-11-25,69,23.0,,0.23,15.870000000000001
2011-11-26,61,23.0,,0.23,14.030000000000001
2011-11-27,67,23.0,,0.23,15.41
2011-11-28,82,23.0,,0.23,18.86
2011-11-29,77,23.0,,0.23,17.71
2011-11-30,82,23.0,,0.23,18.86
2011-12-01,100,19.0,False,0.19,19.0
2011-12-02,92,19.0,,0.19,17.48
2011-12-03,84,19.0,,0.19,15.96
2011-12-04,78,19.0,,0.19,14.82
2011-12-05,97,19.0,,0.19,18.43
2011-12-06,79,19.0,,0.19,15.01
2011-12-07,75,19.0,,0.19,14.25
2011-12-08,87,19.0,,0.19,16.53
2011-12-09,65,19.0,,0.19,12.35
2011-12-10,58,19.0,,0.19,11.02
2011-12-11,53,19.0,,0.19,10.07
2011-12-12,83,19.0,,0.19,15.77
2011-12-13,74,19.0,,0.19,14.06
2011-12-14,88,19.0,,0.19,16.72
2011-12-15,53,19.0,,0.19,10.07
2011-12-16,56,19.0,,0.19,10.64
2011-12-17,30,19.0,,0.19,5.7
2011-12-18,33,19.0,,0.19,6.2700000000000005
2011-12-19,54,19.0,,0.19,10.26
2011-12-20,77,19.0,,0.19,14.63
2011-12-21,49,19.0,,0.19,9.31
2011-12-22,34,19.0,,0.19,6.46
2011-12-23,50,19.0,,0.19,9.5
2011-12-24,19,19.0,,0.19,3.61
2011-12-25,16,19.0,,0.19,3.04
2011-12-26,31,19.0,,0.19,5.89
2011-12-27,28,19.0,,0.19,5.32
2011-12-28,30,19.0,,0.19,5.7
2011-12-29,26,19.0,,0.19,4.94
2011-12-30,37,19.0,,0.19,7.03
2011-12-31,30,19.0,,0.19,5.7
2012-01-01,35,16.0,False,0.16,5.6000000000000005
2012-01-02,53,16.0,,0.16,8.48
2012-01-03,73,16.0,,0.16,11.68
2012-01-04,55,16.0,,0.16,8.8
2012-01-05,63,16.0,,0.16,10.08
2012-01-06,83,16.0,,0.16,13.280000000000001
2012-01-07,42,16.0,,0.16,6.72
2012-01-08,46,16.0,,0.16,7.36
2012-01-09,54,16.0,,0.16,8.64
2012-01-10,61,16.0,,0.16,9.76
2012-01-11,75,16.0,,0.16,12.0
2012-01-12,50,16.0,,0.16,8.0
2012-01-13,57,16.0,,0.16,9.120000000000001
2012-01-14,52,16.0,,0.16,8.32
2012-01-15,59,16.0,,0.16,9.44
2012-01-16,65,16.0,,0.16,10.4
2012-01-17,79,16.0,,0.16,12.64
2012-01-18,100,16.0,,0.16,16.0
2012-01-19,65,16.0,,0.16,10.4
2012-01-20,81,16.0,,0.16,12.96
2012-01-21,44,16.0,,0.16,7.04
2012-01-22,72,16.0,,0.16,11.52
2012-01-23,67,16.0,,0.16,10.72
2012-01-24,67,16.0,,0.16,10.72
2012-01-25,81,16.0,,0.16,12.96
2012-01-26,64,16.0,,0.16,10.24
2012-01-27,70,16.0,,0.16,11.200000000000001
2012-01-28,54,16.0,,0.16,8.64
2012-01-29,34,16.0,,0.16,5.44
2012-01-30,73,16.0,,0.16,11.68
2012-01-31,76,16.0,,0.16,12.16
2012-02-01,49,19.0,False,0.19,9.31
2012-02-02,56,19.0,,0.19,10.64
2012-02-03,62,19.0,,0.19,11.78
2012-02-04,40,19.0,,0.19,7.6
2012-02-05,41,19.0,,0.19,7.79
2012-02-06,67,19.0,,0.19,12.73
2012-02-07,65,19.0,,0.19,12.35
2012-02-08,92,19.0,,0.19,17.48
2012-02-09,92,19.0,,0.19,17.48
2012-02-10,45,19.0,,0.19,8.55
2012-02-11,40,19.0,,0.19,7.6
2012-02-12,57,19.0,,0.19,10.83
2012-02-13,67,19.0,,0.19,12.73
2012-02-14,95,19.0,,0.19,18.05
2012-02-15,64,19.0,,0.19,12.16
2012-02-16,26,19.0,,0.19,4.94
2012-02-17,90,19.0,,0.19,17.1
2012-02-18,45,19.0,,0.19,8.55
2012-02-19,54,19.0,,0.19,10.26
2012-02-20,69,19.0,,0.19,13.11
2012-02-21,72,19.0,,0.19,13.68
2012-02-22,80,19.0,,0.19,15.2
2012-02-23,62,19.0,,0.19,11.78
2012-02-24,71,19.0,,0.19,13.49
2012-02-25,80,19.0,,0.19,15.2
2012-02-26,61,19.0,,0.19,11.59
2012-02-27,64,19.0,,0.19,12.16
2012-02-28,100,19.0,,0.19,19.0
2012-02-29,75,19.0,,0.19,14.25
2012-03-01,87,16.0,False,0.16,13.92
2012-03-02,58,16.0,,0.16,9.28
2012-03-03,50,16.0,,0.16,8.0
2012-03-04,60,16.0,,0.16,9.6
2012-03-05,67,16.0,,0.16,10.72
2012-03-06,85,16.0,,0.16,13.6
2012-03-07,73,16.0,,0.16,11.68
2012-03-08,75,16.0,,0.16,12.0
2012-03-09,50,16.0,,0.16,8.0
2012-03-10,55,16.0,,0.16,8.8
2012-03-11,69,16.0,,0.16,11.040000000000001
2012-03-12,56,16.0,,0.16,8.96
2012-03-13,60,16.0,,0.16,9.6
2012-03-14,72,16.0,,0.16,11.52
2012-03-15,68,16.0,,0.16,10.88
2012-03-16,59,16.0,,0.16,9.44
2012-03-17,62,16.0,,0.16,9.92
2012-03-18,47,16.0,,0.16,7.5200000000000005
2012-03-19,78,16.0,,0.16,12.48
2012-03-20,58,16.0,,0.16,9.28
2012-03-21,100,16.0,,0.16,16.0
2012-03-22,79,16.0,,0.16,12.64
2012-03-23,79,16.0,,0.16,12.64
2012-03-24,23,16.0,,0.16,3.68
2012-03-25,33,16.0,,0.16,5.28
2012-03-26,52,16.0,,0.16,8.32
2012-03-27,70,16.0,,0.16,11.200000000000001
2012-03-28,66,16.0,,0.16,10.56
2012-03-29,75,16.0,,0.16,12.0
2012-03-30,79,16.0,,0.16,12.64
2012-03-31,44,16.0,,0.16,7.04
2012-04-01,72,19.0,False,0.19,13.68
2012-04-02,60,19.0,,0.19,11.4
2012-04-03,50,19.0,,0.19,9.5
2012-04-04,42,19.0,,0.19,7.98
2012-04-05,52,19.0,,0.19,9.88
2012-04-06,26,19.0,,0.19,4.94
2012-04-07,43,19.0,,0.19,8.17
2012-04-08,49,19.0,,0.19,9.31
2012-04-09,72,19.0,,0.19,13.68
2012-04-10,55,19.0,,0.19,10.45
2012-04-11,38,19.0,,0.19,7.22
2012-04-12,72,19.0,,0.19,13.68
2012-04-13,78,19.0,,0.19,14.82
2012-04-14,67,19.0,,0.19,12.73
2012-04-15,85,19.0,,0.19,16.15
2012-04-16,61,19.0,,0.19,11.59
2012-04-17,89,19.0,,0.19,16.91
2012-04-18,73,19.0,,0.19,13.870000000000001
2012-04-19,69,19.0,,0.19,13.11
2012-04-20,44,19.0,,0.19,8.36
2012-04-21,23,19.0,,0.19,4.37
2012-04-22,58,19.0,,0.19,11.02
2012-04-23,100,19.0,,0.19,19.0
2012-04-24,64,19.0,,0.19,12.16
2012-04-25,81,19.0,,0.19,15.39
2012-04-26,94,19.0,,0.19,17.86
2012-04-27,58,19.0,,0.19,11.02
2012-04-28,56,19.0,,0.19,10.64
2012-04-29,60,19.0,,0.19,11.4
2012-04-30,78,19.0,,0.19,14.82
2012-05-01,77,18.0,False,0.18,13.86
2012-05-02,86,18.0,,0.18,15.479999999999999
2012-05-03,78,18.0,,0.18,14.04
2012-05-04,57,18.0,,0.18,10.26
2012-05-05,57,18.0,,0.18,10.26
2012-05-06,57,18.0,,0.18,10.26
2012-05-07,87,18.0,,0.18,15.66
2012-05-08,100,18.0,,0.18,18.0
2012-05-09,67,18.0,,0.18,12.059999999999999
2012-05-10,45,18.0,,0.18,8.1
2012-05-11,87,18.0,,0.18,15.66
2012-05-12,46,18.0,,0.18,8.28
2012-05-13,69,18.0,,0.18,12.42
2012-05-14,89,18.0,,0.18,16.02
2012-05-15,69,18.0,,0.18,12.42
2012-05-16,72,18.0,,0.18,12.959999999999999
2012-05-17,67,18.0,,0.18,12.059999999999999
2012-05-18,62,18.0,,0.18,11.16
2012-05-19,50,18.0,,0.18,9.0
2012-05-20,59,18.0,,0.18,10.62
2012-05-21,72,18.0,,0.18,12.959999999999999
2012-05-22,27,18.0,,0.18,4.859999999999999
2012-05-23,83,18.0,,0.18,14.94
2012-05-24,55,18.0,,0.18,9.9
2012-05-25,63,18.0,,0.18,11.34
2012-05-26,33,18.0,,0.18,5.9399999999999995
2012-05-27,67,18.0,,0.18,12.059999999999999
2012-05-28,48,18.0,,0.18,8.64
2012-05-29,54,18.0,,0.18,9.719999999999999
2012-05-30,57,18.0,,0.18,10.26
2012-05-31,69,18.0,,0.18,12.42
2012-06-01,95,15.0,False,0.15,14.25
2012-06-02,47,15.0,,0.15,7.05
2012-06-03,71,15.0,,0.15,10.65
2012-06-04,98,15.0,,0.15,14.7
2012-06-05,72,15.0,,0.15,10.799999999999999
2012-06-06,44,15.0,,0.15,6.6
2012-06-07,56,15.0,,0.15,8.4
2012-06-08,72,15.0,,0.15,10.799999999999999
