date,weight gain_unscaled,weight gain_monthly,isPartial,scale,weight gain
2006-09-03,63,46.0,,0.46,28.98
2006-09-04,74,46.0,,0.46,34.04
2006-09-05,46,46.0,,0.46,21.16
2006-09-06,62,46.0,,0.46,28.52
2006-09-07,61,46.0,,0.46,28.060000000000002
2006-09-08,27,46.0,,0.46,12.42
2006-09-09,62,46.0,,0.46,28.52
2006-09-10,100,46.0,,0.46,46.0
2006-09-11,57,46.0,,0.46,26.220000000000002
2006-09-12,44,46.0,,0.46,20.240000000000002
2006-09-13,45,46.0,,0.46,20.7
2006-09-14,54,46.0,,0.46,24.84
2006-09-15,54,46.0,,0.46,24.84
2006-09-16,49,46.0,,0.46,22.540000000000003
2006-09-17,44,46.0,,0.46,20.240000000000002
2006-09-18,62,46.0,,0.46,28.52
2006-09-19,74,46.0,,0.46,34.04
2006-09-20,61,46.0,,0.46,28.060000000000002
2006-09-21,57,46.0,,0.46,26.220000000000002
2006-09-22,42,46.0,,0.46,19.32
2006-09-23,69,46.0,,0.46,31.740000000000002
2006-09-24,51,46.0,,0.46,23.46
2006-09-25,72,46.0,,0.46,33.120000000000005
2006-09-26,57,46.0,,0.46,26.220000000000002
2006-09-27,51,46.0,,0.46,23.46
2006-09-28,53,46.0,,0.46,24.380000000000003
2006-09-29,30,46.0,,0.46,13.8
2006-09-30,63,46.0,,0.46,28.98
2006-10-01,36,42.0,False,0.42,15.12
2006-10-02,47,42.0,,0.42,19.74
2006-10-03,60,42.0,,0.42,25.2
2006-10-04,70,42.0,,0.42,29.4
2006-10-05,35,42.0,,0.42,14.7
2006-10-06,47,42.0,,0.42,19.74
2006-10-07,76,42.0,,0.42,31.919999999999998
2006-10-08,48,42.0,,0.42,20.16
2006-10-09,76,42.0,,0.42,31.919999999999998
2006-10-10,37,42.0,,0.42,15.54
2006-10-11,100,42.0,,0.42,42.0
2006-10-12,53,42.0,,0.42,22.259999999999998
2006-10-13,45,42.0,,0.42,18.9
2006-10-14,65,42.0,,0.42,27.3
2006-10-15,41,42.0,,0.42,17.22
2006-10-16,57,42.0,,0.42,23.939999999999998
2006-10-17,52,42.0,,0.42,21.84
2006-10-18,48,42.0,,0.42,20.16
2006-10-19,62,42.0,,0.42,26.04
2006-10-20,65,42.0,,0.42,27.3
2006-10-21,51,42.0,,0.42,21.419999999999998
2006-10-22,49,42.0,,0.42,20.58
2006-10-23,48,42.0,,0.42,20.16
2006-10-24,36,42.0,,0.42,15.12
2006-10-25,57,42.0,,0.42,23.939999999999998
2006-10-26,57,42.0,,0.42,23.939999999999998
2006-10-27,92,42.0,,0.42,38.64
2006-10-28,53,42.0,,0.42,22.259999999999998
2006-10-29,36,42.0,,0.42,15.12
2006-10-30,80,42.0,,0.42,33.6
2006-10-31,62,42.0,,0.42,26.04
2006-11-01,74,40.0,False,0.4,29.6
2006-11-02,70,40.0,,0.4,28.0
2006-11-03,71,40.0,,0.4,28.400000000000002
2006-11-04,61,40.0,,0.4,24.400000000000002
2006-11-05,67,40.0,,0.4,26.8
2006-11-06,100,40.0,,0.4,40.0
2006-11-07,98,40.0,,0.4,39.2
2006-11-08,44,40.0,,0.4,17.6
2006-11-09,41,40.0,,0.4,16.400000000000002
2006-11-10,66,40.0,,0.4,26.400000000000002
2006-11-11,51,40.0,,0.4,20.400000000000002
2006-11-12,81,40.0,,0.4,32.4
2006-11-13,85,40.0,,0.4,34.0
2006-11-14,45,40.0,,0.4,18.0
2006-11-15,62,40.0,,0.4,24.8
2006-11-16,46,40.0,,0.4,18.400000000000002
2006-11-17,69,40.0,,0.4,27.6
2006-11-18,56,40.0,,0.4,22.400000000000002
2006-11-19,66,40.0,,0.4,26.400000000000002
2006-11-20,59,40.0,,0.4,23.6
2006-11-21,57,40.0,,0.4,22.8
2006-11-22,48,40.0,,0.4,19.200000000000003
2006-11-23,49,40.0,,0.4,19.6
2006-11-24,51,40.0,,0.4,20.400000000000002
2006-11-25,27,40.0,,0.4,10.8
2006-11-26,86,40.0,,0.4,34.4
2006-11-27,80,40.0,,0.4,32.0
2006-11-28,87,40.0,,0.4,34.800000000000004
2006-11-29,59,40.0,,0.4,23.6
2006-11-30,66,40.0,,0.4,26.400000000000002
2006-12-01,67,39.0,False,0.39,26.130000000000003
2006-12-02,39,39.0,,0.39,15.21
2006-12-03,70,39.0,,0.39,27.3
2006-12-04,45,39.0,,0.39,17.55
2006-12-05,48,39.0,,0.39,18.72
2006-12-06,57,39.0,,0.39,22.23
2006-12-07,58,39.0,,0.39,22.62
2006-12-08,45,39.0,,0.39,17.55
2006-12-09,56,39.0,,0.39,21.84
2006-12-10,44,39.0,,0.39,17.16
2006-12-11,51,39.0,,0.39,19.89
2006-12-12,53,39.0,,0.39,20.67
2006-12-13,65,39.0,,0.39,25.35
2006-12-14,38,39.0,,0.39,14.82
2006-12-15,57,39.0,,0.39,22.23
2006-12-16,50,39.0,,0.39,19.5
2006-12-17,71,39.0,,0.39,27.69
2006-12-18,68,39.0,,0.39,26.52
2006-12-19,73,39.0,,0.39,28.470000000000002
2006-12-20,56,39.0,,0.39,21.84
2006-12-21,33,39.0,,0.39,12.870000000000001
2006-12-22,40,39.0,,0.39,15.600000000000001
2006-12-23,66,39.0,,0.39,25.740000000000002
2006-12-24,22,39.0,,0.39,8.58
2006-12-25,37,39.0,,0.39,14.43
2006-12-26,25,39.0,,0.39,9.75
2006-12-27,88,39.0,,0.39,34.32
2006-12-28,100,39.0,,0.39,39.0
2006-12-29,58,39.0,,0.39,22.62
2006-12-30,46,39.0,,0.39,17.94
2006-12-31,61,39.0,,0.39,23.79
2007-01-01,60,52.0,False,0.52,31.200000000000003
2007-01-02,61,52.0,,0.52,31.720000000000002
2007-01-03,60,52.0,,0.52,31.200000000000003
2007-01-04,76,52.0,,0.52,39.52
2007-01-05,74,52.0,,0.52,38.480000000000004
2007-01-06,93,52.0,,0.52,48.36
2007-01-07,86,52.0,,0.52,44.72
2007-01-08,62,52.0,,0.52,32.24
2007-01-09,83,52.0,,0.52,43.160000000000004
2007-01-10,67,52.0,,0.52,34.84
2007-01-11,82,52.0,,0.52,42.64
2007-01-12,82,52.0,,0.52,42.64
2007-01-13,83,52.0,,0.52,43.160000000000004
2007-01-14,55,52.0,,0.52,28.6
2007-01-15,55,52.0,,0.52,28.6
2007-01-16,66,52.0,,0.52,34.32
2007-01-17,86,52.0,,0.52,44.72
2007-01-18,53,52.0,,0.52,27.560000000000002
2007-01-19,52,52.0,,0.52,27.04
2007-01-20,77,52.0,,0.52,40.04
2007-01-21,73,52.0,,0.52,37.96
2007-01-22,54,52.0,,0.52,28.080000000000002
2007-01-23,84,52.0,,0.52,43.68
2007-01-24,100,52.0,,0.52,52.0
2007-01-25,87,52.0,,0.52,45.24
2007-01-26,78,52.0,,0.52,40.56
2007-01-27,68,52.0,,0.52,35.36
2007-01-28,60,52.0,,0.52,31.200000000000003
2007-01-29,59,52.0,,0.52,30.68
2007-01-30,89,52.0,,0.52,46.28
2007-01-31,70,52.0,,0.52,36.4
2007-02-01,100,48.0,False,0.48,48.0
2007-02-02,82,48.0,,0.48,39.36
2007-02-03,99,48.0,,0.48,47.519999999999996
2007-02-04,85,48.0,,0.48,40.8
2007-02-05,76,48.0,,0.48,36.48
2007-02-06,66,48.0,,0.48,31.68
2007-02-07,54,48.0,,0.48,25.919999999999998
2007-02-08,62,48.0,,0.48,29.759999999999998
2007-02-09,48,48.0,,0.48,23.04
2007-02-10,61,48.0,,0.48,29.279999999999998
2007-02-11,88,48.0,,0.48,42.239999999999995
2007-02-12,53,48.0,,0.48,25.439999999999998
2007-02-13,73,48.0,,0.48,35.04
2007-02-14,54,48.0,,0.48,25.919999999999998
2007-02-15,61,48.0,,0.48,29.279999999999998
2007-02-16,54,48.0,,0.48,25.919999999999998
2007-02-17,56,48.0,,0.48,26.88
2007-02-18,67,48.0,,0.48,32.16
2007-02-19,77,48.0,,0.48,36.96
2007-02-20,49,48.0,,0.48,23.52
2007-02-21,54,48.0,,0.48,25.919999999999998
2007-02-22,69,48.0,,0.48,33.12
2007-02-23,52,48.0,,0.48,24.96
2007-02-24,76,48.0,,0.48,36.48
2007-02-25,50,48.0,,0.48,24.0
2007-02-26,51,48.0,,0.48,24.48
2007-02-27,65,48.0,,0.48,31.2
2007-02-28,67,48.0,,0.48,32.16
2007-03-01,68,48.0,False,0.48,32.64
2007-03-02,62,48.0,,0.48,29.759999999999998
2007-03-03,48,48.0,,0.48,23.04
2007-03-04,56,48.0,,0.48,26.88
2007-03-05,86,48.0,,0.48,41.28
2007-03-06,97,48.0,,0.48,46.559999999999995
2007-03-07,67,48.0,,0.48,32.16
2007-03-08,48,48.0,,0.48,23.04
2007-03-09,73,48.0,,0.48,35.04
2007-03-10,52,48.0,,0.48,24.96
2007-03-11,60,48.0,,0.48,28.799999999999997
2007-03-12,92,48.0,,0.48,44.16
2007-03-13,49,48.0,,0.48,23.52
2007-03-14,79,48.0,,0.48,37.92
2007-03-15,76,48.0,,0.48,36.48
2007-03-16,51,48.0,,0.48,24.48
2007-03-17,61,48.0,,0.48,29.279999999999998
2007-03-18,74,48.0,,0.48,35.519999999999996
2007-03-19,80,48.0,,0.48,38.4
2007-03-20,64,48.0,,0.48,30.72
2007-03-21,78,48.0,,0.48,37.44
2007-03-22,87,48.0,,0.48,41.76
2007-03-23,54,48.0,,0.48,25.919999999999998
2007-03-24,69,48.0,,0.48,33.12
2007-03-25,75,48.0,,0.48,36.0
2007-03-26,72,48.0,,0.48,34.56
2007-03-27,100,48.0,,0.48,48.0
2007-03-28,60,48.0,,0.48,28.799999999999997
2007-03-29,75,48.0,,0.48,36.0
2007-03-30,43,48.0,,0.48,20.64
2007-03-31,75,48.0,,0.48,36.0
2007-04-01,59,46.0,False,0.46,27.14
2007-04-02,76,46.0,,0.46,34.96
2007-04-03,75,46.0,,0.46,34.5
2007-04-04,61,46.0,,0.46,28.060000000000002
2007-04-05,71,46.0,,0.46,32.660000000000004
2007-04-06,42,46.0,,0.46,19.32
2007-04-07,25,46.0,,0.46,11.5
2007-04-08,36,46.0,,0.46,16.560000000000002
2007-04-09,80,46.0,,0.46,36.800000000000004
2007-04-10,62,46.0,,0.46,28.52
2007-04-11,69,46.0,,0.46,31.740000000000002
2007-04-12,67,46.0,,0.46,30.82
2007-04-13,72,46.0,,0.46,33.120000000000005
2007-04-14,62,46.0,,0.46,28.52
2007-04-15,54,46.0,,0.46,24.84
2007-04-16,100,46.0,,0.46,46.0
2007-04-17,73,46.0,,0.46,33.58
2007-04-18,64,46.0,,0.46,29.44
2007-04-19,60,46.0,,0.46,27.6
2007-04-20,94,46.0,,0.46,43.24
2007-04-21,80,46.0,,0.46,36.800000000000004
2007-04-22,52,46.0,,0.46,23.92
2007-04-23,51,46.0,,0.46,23.46
2007-04-24,78,46.0,,0.46,35.88
2007-04-25,68,46.0,,0.46,31.28
2007-04-26,83,46.0,,0.46,38.18
2007-04-27,52,46.0,,0.46,23.92
2007-04-28,52,46.0,,0.46,23.92
2007-04-29,78,46.0,,0.46,35.88
2007-04-30,64,46.0,,0.46,29.44
2007-05-01,69,49.0,False,0.49,33.81
2007-05-02,79,49.0,,0.49,38.71
2007-05-03,92,49.0,,0.49,45.08
2007-05-04,59,49.0,,0.49,28.91
2007-05-05,94,49.0,,0.49,46.06
2007-05-06,78,49.0,,0.49,38.22
2007-05-07,61,49.0,,0.49,29.89
2007-05-08,100,49.0,,0.49,49.0
2007-05-09,99,49.0,,0.49,48.51
2007-05-10,91,49.0,,0.49,44.589999999999996
2007-05-11,62,49.0,,0.49,30.38
2007-05-12,58,49.0,,0.49,28.419999999999998
2007-05-13,50,49.0,,0.49,24.5
2007-05-14,94,49.0,,0.49,46.06
2007-05-15,77,49.0,,0.49,37.73
2007-05-16,78,49.0,,0.49,38.22
2007-05-17,67,49.0,,0.49,32.83
2007-05-18,62,49.0,,0.49,30.38
2007-05-19,83,49.0,,0.49,40.67
2007-05-20,71,49.0,,0.49,34.79
2007-05-21,81,49.0,,0.49,39.69
2007-05-22,92,49.0,,0.49,45.08
2007-05-23,61,49.0,,0.49,29.89
2007-05-24,83,49.0,,0.49,40.67
2007-05-25,79,49.0,,0.49,38.71
2007-05-26,67,49.0,,0.49,32.83
2007-05-27,31,49.0,,0.49,15.19
2007-05-28,79,49.0,,0.49,38.71
2007-05-29,69,49.0,,0.49,33.81
2007-05-30,76,49.0,,0.49,37.24
2007-05-31,67,49.0,,0.49,32.83
2007-06-01,49,50.0,False,0.5,24.5
2007-06-02,74,50.0,,0.5,37.0
2007-06-03,85,50.0,,0.5,42.5
2007-06-04,79,50.0,,0.5,39.5
2007-06-05,58,50.0,,0.5,29.0
2007-06-06,60,50.0,,0.5,30.0
2007-06-07,71,50.0,,0.5,35.5
2007-06-08,100,50.0,,0.5,50.0
2007-06-09,61,50.0,,0.5,30.5
2007-06-10,58,50.0,,0.5,29.0
2007-06-11,53,50.0,,0.5,26.5
2007-06-12,74,50.0,,0.5,37.0
2007-06-13,55,50.0,,0.5,27.5
2007-06-14,65,50.0,,0.5,32.5
2007-06-15,60,50.0,,0.5,30.0
2007-06-16,69,50.0,,0.5,34.5
2007-06-17,99,50.0,,0.5,49.5
2007-06-18,75,50.0,,0.5,37.5
2007-06-19,49,50.0,,0.5,24.5
2007-06-20,60,50.0,,0.5,30.0
2007-06-21,63,50.0,,0.5,31.5
2007-06-22,62,50.0,,0.5,31.0
2007-06-23,38,50.0,,0.5,19.0
2007-06-24,66,50.0,,0.5,33.0
2007-06-25,75,50.0,,0.5,37.5
2007-06-26,71,50.0,,0.5,35.5
2007-06-27,87,50.0,,0.5,43.5
2007-06-28,83,50.0,,0.5,41.5
2007-06-29,69,50.0,,0.5,34.5
2007-06-30,61,50.0,,0.5,30.5
2007-07-01,54,50.0,False,0.5,27.0
2007-07-02,72,50.0,,0.5,36.0
2007-07-03,49,50.0,,0.5,24.5
2007-07-04,48,50.0,,0.5,24.0
2007-07-05,60,50.0,,0.5,30.0
2007-07-06,62,50.0,,0.5,31.0
2007-07-07,66,50.0,,0.5,33.0
2007-07-08,95,50.0,,0.5,47.5
2007-07-09,60,50.0,,0.5,30.0
2007-07-10,70,50.0,,0.5,35.0
2007-07-11,55,50.0,,0.5,27.5
2007-07-12,46,50.0,,0.5,23.0
2007-07-13,59,50.0,,0.5,29.5
2007-07-14,54,50.0,,0.5,27.0
2007-07-15,64,50.0,,0.5,32.0
2007-07-16,72,50.0,,0.5,36.0
2007-07-17,77,50.0,,0.5,38.5
2007-07-18,54,50.0,,0.5,27.0
2007-07-19,44,50.0,,0.5,22.0
2007-07-20,57,50.0,,0.5,28.5
2007-07-21,100,50.0,,0.5,50.0
2007-07-22,73,50.0,,0.5,36.5
2007-07-23,78,50.0,,0.5,39.0
2007-07-24,68,50.0,,0.5,34.0
2007-07-25,78,50.0,,0.5,39.0
2007-07-26,83,50.0,,0.5,41.5
2007-07-27,61,50.0,,0.5,30.5
2007-07-28,66,50.0,,0.5,33.0
2007-07-29,48,50.0,,0.5,24.0
2007-07-30,67,50.0,,0.5,33.5
2007-07-31,47,50.0,,0.5,23.5
2007-08-01,57,49.0,False,0.49,27.93
2007-08-02,55,49.0,,0.49,26.95
2007-08-03,75,49.0,,0.49,36.75
2007-08-04,39,49.0,,0.49,19.11
2007-08-05,60,49.0,,0.49,29.4
2007-08-06,74,49.0,,0.49,36.26
2007-08-07,96,49.0,,0.49,47.04
2007-08-08,69,49.0,,0.49,33.81
2007-08-09,80,49.0,,0.49,39.2
2007-08-10,53,49.0,,0.49,25.97
2007-08-11,59,49.0,,0.49,28.91
2007-08-12,53,49.0,,0.49,25.97
2007-08-13,78,49.0,,0.49,38.22
2007-08-14,72,49.0,,0.49,35.28
2007-08-15,56,49.0,,0.49,27.439999999999998
2007-08-16,82,49.0,,0.49,40.18
2007-08-17,75,49.0,,0.49,36.75
2007-08-18,44,49.0,,0.49,21.56
2007-08-19,47,49.0,,0.49,23.03
2007-08-20,100,49.0,,0.49,49.0
2007-08-21,69,49.0,,0.49,33.81
2007-08-22,61,49.0,,0.49,29.89
2007-08-23,40,49.0,,0.49,19.6
2007-08-24,63,49.0,,0.49,30.87
2007-08-25,87,49.0,,0.49,42.63
2007-08-26,66,49.0,,0.49,32.339999999999996
2007-08-27,82,49.0,,0.49,40.18
2007-08-28,54,49.0,,0.49,26.46
2007-08-29,43,49.0,,0.49,21.07
2007-08-30,44,49.0,,0.49,21.56
2007-08-31,64,49.0,,0.49,31.36
2007-09-01,63,51.0,False,0.51,32.13
2007-09-02,74,51.0,,0.51,37.74
2007-09-03,62,51.0,,0.51,31.62
2007-09-04,62,51.0,,0.51,31.62
2007-09-05,62,51.0,,0.51,31.62
2007-09-06,74,51.0,,0.51,37.74
2007-09-07,77,51.0,,0.51,39.27
2007-09-08,53,51.0,,0.51,27.03
2007-09-09,99,51.0,,0.51,50.49
2007-09-10,58,51.0,,0.51,29.580000000000002
2007-09-11,61,51.0,,0.51,31.11
2007-09-12,67,51.0,,0.51,34.17
2007-09-13,80,51.0,,0.51,40.8
2007-09-14,76,51.0,,0.51,38.76
2007-09-15,68,51.0,,0.51,34.68
2007-09-16,85,51.0,,0.51,43.35
2007-09-17,62,51.0,,0.51,31.62
2007-09-18,68,51.0,,0.51,34.68
2007-09-19,68,51.0,,0.51,34.68
2007-09-20,81,51.0,,0.51,41.31
2007-09-21,76,51.0,,0.51,38.76
2007-09-22,56,51.0,,0.51,28.560000000000002
2007-09-23,73,51.0,,0.51,37.230000000000004
2007-09-24,100,51.0,,0.51,51.0
2007-09-25,69,51.0,,0.51,35.19
2007-09-26,77,51.0,,0.51,39.27
2007-09-27,71,51.0,,0.51,36.21
2007-09-28,71,51.0,,0.51,36.21
2007-09-29,70,51.0,,0.51,35.7
2007-09-30,64,51.0,,0.51,32.64
2007-10-01,89,49.0,False,0.49,43.61
2007-10-02,83,49.0,,0.49,40.67
2007-10-03,61,49.0,,0.49,29.89
2007-10-04,79,49.0,,0.49,38.71
2007-10-05,71,49.0,,0.49,34.79
2007-10-06,76,49.0,,0.49,37.24
2007-10-07,82,49.0,,0.49,40.18
2007-10-08,69,49.0,,0.49,33.81
2007-10-09,71,49.0,,0.49,34.79
2007-10-10,85,49.0,,0.49,41.65
2007-10-11,80,49.0,,0.49,39.2
2007-10-12,74,49.0,,0.49,36.26
2007-10-13,63,49.0,,0.49,30.87
2007-10-14,78,49.0,,0.49,38.22
2007-10-15,55,49.0,,0.49,26.95
2007-10-16,87,49.0,,0.49,42.63
2007-10-17,73,49.0,,0.49,35.769999999999996
2007-10-18,84,49.0,,0.49,41.16
2007-10-19,100,49.0,,0.49,49.0
2007-10-20,67,49.0,,0.49,32.83
2007-10-21,56,49.0,,0.49,27.439999999999998
2007-10-22,65,49.0,,0.49,31.849999999999998
2007-10-23,77,49.0,,0.49,37.73
2007-10-24,76,49.0,,0.49,37.24
2007-10-25,66,49.0,,0.49,32.339999999999996
2007-10-26,62,49.0,,0.49,30.38
2007-10-27,60,49.0,,0.49,29.4
2007-10-28,70,49.0,,0.49,34.3
2007-10-29,54,49.0,,0.49,26.46
2007-10-30,89,49.0,,0.49,43.61
2007-10-31,65,49.0,,0.49,31.849999999999998
2007-11-01,72,42.0,False,0.42,30.24
2007-11-02,64,42.0,,0.42,26.88
2007-11-03,70,42.0,,0.42,29.4
2007-11-04,80,42.0,,0.42,33.6
2007-11-05,76,42.0,,0.42,31.919999999999998
2007-11-06,84,42.0,,0.42,35.28
2007-11-07,65,42.0,,0.42,27.3
2007-11-08,69,42.0,,0.42,28.98
2007-11-09,48,42.0,,0.42,20.16
2007-11-10,44,42.0,,0.42,18.48
2007-11-11,82,42.0,,0.42,34.44
2007-11-12,60,42.0,,0.42,25.2
2007-11-13,60,42.0,,0.42,25.2
2007-11-14,57,42.0,,0.42,23.939999999999998
2007-11-15,69,42.0,,0.42,28.98
2007-11-16,57,42.0,,0.42,23.939999999999998
2007-11-17,89,42.0,,0.42,37.379999999999995
2007-11-18,64,42.0,,0.42,26.88
2007-11-19,100,42.0,,0.42,42.0
2007-11-20,54,42.0,,0.42,22.68
2007-11-21,47,42.0,,0.42,19.74
2007-11-22,33,42.0,,0.42,13.86
2007-11-23,46,42.0,,0.42,19.32
2007-11-24,55,42.0,,0.42,23.099999999999998
2007-11-25,77,42.0,,0.42,32.339999999999996
2007-11-26,85,42.0,,0.42,35.699999999999996
2007-11-27,71,42.0,,0.42,29.82
2007-11-28,66,42.0,,0.42,27.72
2007-11-29,83,42.0,,0.42,34.86
2007-11-30,57,42.0,,0.42,23.939999999999998
2007-12-01,84,42.0,False,0.42,35.28
2007-12-02,65,42.0,,0.42,27.3
2007-12-03,82,42.0,,0.42,34.44
2007-12-04,97,42.0,,0.42,40.74
2007-12-05,81,42.0,,0.42,34.019999999999996
2007-12-06,61,42.0,,0.42,25.619999999999997
2007-12-07,72,42.0,,0.42,30.24
2007-12-08,62,42.0,,0.42,26.04
2007-12-09,62,42.0,,0.42,26.04
2007-12-10,95,42.0,,0.42,39.9
2007-12-11,85,42.0,,0.42,35.699999999999996
2007-12-12,81,42.0,,0.42,34.019999999999996
2007-12-13,48,42.0,,0.42,20.16
2007-12-14,68,42.0,,0.42,28.56
2007-12-15,28,42.0,,0.42,11.76
2007-12-16,75,42.0,,0.42,31.5
2007-12-17,97,42.0,,0.42,40.74
2007-12-18,99,42.0,,0.42,41.58
2007-12-19,62,42.0,,0.42,26.04
2007-12-20,91,42.0,,0.42,38.22
2007-12-21,96,42.0,,0.42,40.32
2007-12-22,59,42.0,,0.42,24.779999999999998
2007-12-23,61,42.0,,0.42,25.619999999999997
2007-12-24,55,42.0,,0.42,23.099999999999998
2007-12-25,66,42.0,,0.42,27.72
2007-12-26,72,42.0,,0.42,30.24
2007-12-27,68,42.0,,0.42,28.56
2007-12-28,88,42.0,,0.42,36.96
2007-12-29,88,42.0,,0.42,36.96
2007-12-30,82,42.0,,0.42,34.44
2007-12-31,100,42.0,,0.42,42.0
2008-01-01,57,51.0,False,0.51,29.07
2008-01-02,93,51.0,,0.51,47.43
2008-01-03,86,51.0,,0.51,43.86
2008-01-04,81,51.0,,0.51,41.31
2008-01-05,100,51.0,,0.51,51.0
2008-01-06,71,51.0,,0.51,36.21
2008-01-07,68,51.0,,0.51,34.68
2008-01-08,62,51.0,,0.51,31.62
2008-01-09,75,51.0,,0.51,38.25
2008-01-10,94,51.0,,0.51,47.94
2008-01-11,94,51.0,,0.51,47.94
2008-01-12,51,51.0,,0.51,26.01
2008-01-13,73,51.0,,0.51,37.230000000000004
2008-01-14,82,51.0,,0.51,41.82
2008-01-15,56,51.0,,0.51,28.560000000000002
2008-01-16,100,51.0,,0.51,51.0
2008-01-17,43,51.0,,0.51,21.93
2008-01-18,85,51.0,,0.51,43.35
2008-01-19,80,51.0,,0.51,40.8
2008-01-20,73,51.0,,0.51,37.230000000000004
2008-01-21,78,51.0,,0.51,39.78
2008-01-22,56,51.0,,0.51,28.560000000000002
2008-01-23,84,51.0,,0.51,42.84
2008-01-24,72,51.0,,0.51,36.72
2008-01-25,54,51.0,,0.51,27.54
2008-01-26,78,51.0,,0.51,39.78
2008-01-27,70,51.0,,0.51,35.7
2008-01-28,58,51.0,,0.51,29.580000000000002
2008-01-29,76,51.0,,0.51,38.76
2008-01-30,65,51.0,,0.51,33.15
2008-01-31,59,51.0,,0.51,30.09
2008-02-01,60,50.0,False,0.5,30.0
2008-02-02,75,50.0,,0.5,37.5
2008-02-03,98,50.0,,0.5,49.0
2008-02-04,70,50.0,,0.5,35.0
2008-02-05,48,50.0,,0.5,24.0
2008-02-06,64,50.0,,0.5,32.0
2008-02-07,80,50.0,,0.5,40.0
2008-02-08,59,50.0,,0.5,29.5
2008-02-09,52,50.0,,0.5,26.0
2008-02-10,66,50.0,,0.5,33.0
2008-02-11,96,50.0,,0.5,48.0
2008-02-12,100,50.0,,0.5,50.0
2008-02-13,84,50.0,,0.5,42.0
2008-02-14,70,50.0,,0.5,35.0
2008-02-15,58,50.0,,0.5,29.0
2008-02-16,61,50.0,,0.5,30.5
2008-02-17,84,50.0,,0.5,42.0
2008-02-18,66,50.0,,0.5,33.0
2008-02-19,66,50.0,,0.5,33.0
2008-02-20,66,50.0,,0.5,33.0
2008-02-21,39,50.0,,0.5,19.5
2008-02-22,59,50.0,,0.5,29.5
2008-02-23,93,50.0,,0.5,46.5
2008-02-24,89,50.0,,0.5,44.5
2008-02-25,89,50.0,,0.5,44.5
2008-02-26,81,50.0,,0.5,40.5
2008-02-27,75,50.0,,0.5,37.5
2008-02-28,79,50.0,,0.5,39.5
2008-02-29,74,50.0,,0.5,37.0
2008-03-01,92,49.0,False,0.49,45.08
2008-03-02,81,49.0,,0.49,39.69
2008-03-03,82,49.0,,0.49,40.18
2008-03-04,81,49.0,,0.49,39.69
2008-03-05,83,49.0,,0.49,40.67
2008-03-06,89,49.0,,0.49,43.61
2008-03-07,77,49.0,,0.49,37.73
2008-03-08,86,49.0,,0.49,42.14
2008-03-09,87,49.0,,0.49,42.63
2008-03-10,80,49.0,,0.49,39.2
2008-03-11,73,49.0,,0.49,35.769999999999996
2008-03-12,72,49.0,,0.49,35.28
2008-03-13,91,49.0,,0.49,44.589999999999996
2008-03-14,83,49.0,,0.49,40.67
2008-03-15,76,49.0,,0.49,37.24
2008-03-16,62,49.0,,0.49,30.38
2008-03-17,100,49.0,,0.49,49.0
2008-03-18,66,49.0,,0.49,32.339999999999996
2008-03-19,60,49.0,,0.49,29.4
2008-03-20,66,49.0,,0.49,32.339999999999996
2008-03-21,99,49.0,,0.49,48.51
2008-03-22,97,49.0,,0.49,47.53
2008-03-23,82,49.0,,0.49,40.18
2008-03-24,78,49.0,,0.49,38.22
2008-03-25,97,49.0,,0.49,47.53
2008-03-26,94,49.0,,0.49,46.06
2008-03-27,90,49.0,,0.49,44.1
2008-03-28,80,49.0,,0.49,39.2
2008-03-29,92,49.0,,0.49,45.08
2008-03-30,91,49.0,,0.49,44.589999999999996
2008-03-31,69,49.0,,0.49,33.81
2008-04-01,71,52.0,False,0.52,36.92
2008-04-02,67,52.0,,0.52,34.84
2008-04-03,84,52.0,,0.52,43.68
2008-04-04,71,52.0,,0.52,36.92
2008-04-05,59,52.0,,0.52,30.68
2008-04-06,48,52.0,,0.52,24.96
2008-04-07,70,52.0,,0.52,36.4
2008-04-08,58,52.0,,0.52,30.16
2008-04-09,75,52.0,,0.52,39.0
2008-04-10,93,52.0,,0.52,48.36
2008-04-11,76,52.0,,0.52,39.52
2008-04-12,48,52.0,,0.52,24.96
2008-04-13,75,52.0,,0.52,39.0
2008-04-14,71,52.0,,0.52,36.92
2008-04-15,94,52.0,,0.52,48.88
2008-04-16,81,52.0,,0.52,42.120000000000005
2008-04-17,71,52.0,,0.52,36.92
2008-04-18,62,52.0,,0.52,32.24
2008-04-19,87,52.0,,0.52,45.24
2008-04-20,100,52.0,,0.52,52.0
2008-04-21,93,52.0,,0.52,48.36
2008-04-22,71,52.0,,0.52,36.92
2008-04-23,68,52.0,,0.52,35.36
2008-04-24,74,52.0,,0.52,38.480000000000004
2008-04-25,64,52.0,,0.52,33.28
2008-04-26,55,52.0,,0.52,28.6
2008-04-27,79,52.0,,0.52,41.08
2008-04-28,73,52.0,,0.52,37.96
2008-04-29,80,52.0,,0.52,41.6
2008-04-30,79,52.0,,0.52,41.08
2008-05-01,90,52.0,False,0.52,46.800000000000004
2008-05-02,73,52.0,,0.52,37.96
2008-05-03,82,52.0,,0.52,42.64
2008-05-04,75,52.0,,0.52,39.0
2008-05-05,100,52.0,,0.52,52.0
2008-05-06,68,52.0,,0.52,35.36
2008-05-07,63,52.0,,0.52,32.76
