date,BANKRUPTCY_unscaled,BANKRUPTCY_monthly,isPartial,scale,BANKRUPTCY
2014-03-06,88,33.0,,0.33,29.040000000000003
2014-03-07,86,33.0,,0.33,28.380000000000003
2014-03-08,45,33.0,,0.33,14.850000000000001
2014-03-09,44,33.0,,0.33,14.520000000000001
2014-03-10,95,33.0,,0.33,31.35
2014-03-11,100,33.0,,0.33,33.0
2014-03-12,93,33.0,,0.33,30.69
2014-03-13,92,33.0,,0.33,30.360000000000003
2014-03-14,92,33.0,,0.33,30.360000000000003
2014-03-15,57,33.0,,0.33,18.810000000000002
2014-03-16,49,33.0,,0.33,16.17
2014-03-17,87,33.0,,0.33,28.71
2014-03-18,94,33.0,,0.33,31.020000000000003
2014-03-19,85,33.0,,0.33,28.05
2014-03-20,90,33.0,,0.33,29.700000000000003
2014-03-21,81,33.0,,0.33,26.73
2014-03-22,52,33.0,,0.33,17.16
2014-03-23,54,33.0,,0.33,17.82
2014-03-24,82,33.0,,0.33,27.060000000000002
2014-03-25,91,33.0,,0.33,30.03
2014-03-26,84,33.0,,0.33,27.720000000000002
2014-03-27,100,33.0,,0.33,33.0
2014-03-28,85,33.0,,0.33,28.05
2014-03-29,48,33.0,,0.33,15.84
2014-03-30,49,33.0,,0.33,16.17
2014-03-31,91,33.0,,0.33,30.03
2014-04-01,90,35.0,False,0.35,31.499999999999996
2014-04-02,91,35.0,,0.35,31.849999999999998
2014-04-03,88,35.0,,0.35,30.799999999999997
2014-04-04,76,35.0,,0.35,26.599999999999998
2014-04-05,41,35.0,,0.35,14.35
2014-04-06,39,35.0,,0.35,13.649999999999999
2014-04-07,81,35.0,,0.35,28.349999999999998
2014-04-08,94,35.0,,0.35,32.9
2014-04-09,93,35.0,,0.35,32.55
2014-04-10,84,35.0,,0.35,29.4
2014-04-11,80,35.0,,0.35,28.0
2014-04-12,66,35.0,,0.35,23.099999999999998
2014-04-13,54,35.0,,0.35,18.9
2014-04-14,87,35.0,,0.35,30.45
2014-04-15,91,35.0,,0.35,31.849999999999998
2014-04-16,83,35.0,,0.35,29.049999999999997
2014-04-17,92,35.0,,0.35,32.199999999999996
2014-04-18,76,35.0,,0.35,26.599999999999998
2014-04-19,43,35.0,,0.35,15.049999999999999
2014-04-20,48,35.0,,0.35,16.799999999999997
2014-04-21,84,35.0,,0.35,29.4
2014-04-22,84,35.0,,0.35,29.4
2014-04-23,89,35.0,,0.35,31.15
2014-04-24,88,35.0,,0.35,30.799999999999997
2014-04-25,80,35.0,,0.35,28.0
2014-04-26,49,35.0,,0.35,17.15
2014-04-27,40,35.0,,0.35,14.0
2014-04-28,87,35.0,,0.35,30.45
2014-04-29,99,35.0,,0.35,34.65
2014-04-30,100,35.0,,0.35,35.0
2014-05-01,86,33.0,False,0.33,28.380000000000003
2014-05-02,86,33.0,,0.33,28.380000000000003
2014-05-03,45,33.0,,0.33,14.850000000000001
2014-05-04,37,33.0,,0.33,12.21
2014-05-05,89,33.0,,0.33,29.37
2014-05-06,96,33.0,,0.33,31.68
2014-05-07,93,33.0,,0.33,30.69
2014-05-08,92,33.0,,0.33,30.360000000000003
2014-05-09,81,33.0,,0.33,26.73
2014-05-10,49,33.0,,0.33,16.17
2014-05-11,38,33.0,,0.33,12.540000000000001
2014-05-12,78,33.0,,0.33,25.740000000000002
2014-05-13,81,33.0,,0.33,26.73
2014-05-14,72,33.0,,0.33,23.76
2014-05-15,73,33.0,,0.33,24.09
2014-05-16,59,33.0,,0.33,19.470000000000002
2014-05-17,40,33.0,,0.33,13.200000000000001
2014-05-18,44,33.0,,0.33,14.520000000000001
2014-05-19,97,33.0,,0.33,32.01
2014-05-20,94,33.0,,0.33,31.020000000000003
2014-05-21,96,33.0,,0.33,31.68
2014-05-22,89,33.0,,0.33,29.37
2014-05-23,74,33.0,,0.33,24.42
2014-05-24,44,33.0,,0.33,14.520000000000001
2014-05-25,39,33.0,,0.33,12.870000000000001
2014-05-26,48,33.0,,0.33,15.84
2014-05-27,81,33.0,,0.33,26.73
2014-05-28,100,33.0,,0.33,33.0
2014-05-29,90,33.0,,0.33,29.700000000000003
2014-05-30,90,33.0,,0.33,29.700000000000003
2014-05-31,50,33.0,,0.33,16.5
2014-06-01,47,35.0,False,0.35,16.45
2014-06-02,94,35.0,,0.35,32.9
2014-06-03,91,35.0,,0.35,31.849999999999998
2014-06-04,91,35.0,,0.35,31.849999999999998
2014-06-05,80,35.0,,0.35,28.0
2014-06-06,74,35.0,,0.35,25.9
2014-06-07,44,35.0,,0.35,15.399999999999999
2014-06-08,45,35.0,,0.35,15.749999999999998
2014-06-09,88,35.0,,0.35,30.799999999999997
2014-06-10,91,35.0,,0.35,31.849999999999998
2014-06-11,84,35.0,,0.35,29.4
2014-06-12,75,35.0,,0.35,26.25
2014-06-13,79,35.0,,0.35,27.65
2014-06-14,45,35.0,,0.35,15.749999999999998
2014-06-15,37,35.0,,0.35,12.95
2014-06-16,83,35.0,,0.35,29.049999999999997
2014-06-17,82,35.0,,0.35,28.7
2014-06-18,89,35.0,,0.35,31.15
2014-06-19,94,35.0,,0.35,32.9
2014-06-20,77,35.0,,0.35,26.95
2014-06-21,51,35.0,,0.35,17.849999999999998
2014-06-22,46,35.0,,0.35,16.099999999999998
2014-06-23,86,35.0,,0.35,30.099999999999998
2014-06-24,100,35.0,,0.35,35.0
2014-06-25,97,35.0,,0.35,33.949999999999996
2014-06-26,82,35.0,,0.35,28.7
2014-06-27,69,35.0,,0.35,24.15
2014-06-28,42,35.0,,0.35,14.7
2014-06-29,46,35.0,,0.35,16.099999999999998
2014-06-30,82,35.0,,0.35,28.7
2014-07-01,73,36.0,False,0.36,26.279999999999998
2014-07-02,85,36.0,,0.36,30.599999999999998
2014-07-03,76,36.0,,0.36,27.36
2014-07-04,35,36.0,,0.36,12.6
2014-07-05,43,36.0,,0.36,15.479999999999999
2014-07-06,38,36.0,,0.36,13.68
2014-07-07,87,36.0,,0.36,31.32
2014-07-08,91,36.0,,0.36,32.76
2014-07-09,100,36.0,,0.36,36.0
2014-07-10,97,36.0,,0.36,34.92
2014-07-11,86,36.0,,0.36,30.959999999999997
2014-07-12,50,36.0,,0.36,18.0
2014-07-13,48,36.0,,0.36,17.28
2014-07-14,95,36.0,,0.36,34.199999999999996
2014-07-15,96,36.0,,0.36,34.56
2014-07-16,91,36.0,,0.36,32.76
2014-07-17,87,36.0,,0.36,31.32
2014-07-18,74,36.0,,0.36,26.64
2014-07-19,55,36.0,,0.36,19.8
2014-07-20,47,36.0,,0.36,16.919999999999998
2014-07-21,95,36.0,,0.36,34.199999999999996
2014-07-22,94,36.0,,0.36,33.839999999999996
2014-07-23,99,36.0,,0.36,35.64
2014-07-24,97,36.0,,0.36,34.92
2014-07-25,78,36.0,,0.36,28.08
2014-07-26,36,36.0,,0.36,12.959999999999999
2014-07-27,42,36.0,,0.36,15.12
2014-07-28,84,36.0,,0.36,30.24
2014-07-29,92,36.0,,0.36,33.12
2014-07-30,81,36.0,,0.36,29.16
2014-07-31,79,36.0,,0.36,28.439999999999998
2014-08-01,81,31.0,False,0.31,25.11
2014-08-02,41,31.0,,0.31,12.709999999999999
2014-08-03,48,31.0,,0.31,14.879999999999999
2014-08-04,93,31.0,,0.31,28.83
2014-08-05,93,31.0,,0.31,28.83
2014-08-06,87,31.0,,0.31,26.97
2014-08-07,92,31.0,,0.31,28.52
2014-08-08,80,31.0,,0.31,24.8
2014-08-09,52,31.0,,0.31,16.12
2014-08-10,47,31.0,,0.31,14.57
2014-08-11,77,31.0,,0.31,23.87
2014-08-12,91,31.0,,0.31,28.21
2014-08-13,88,31.0,,0.31,27.28
2014-08-14,100,31.0,,0.31,31.0
2014-08-15,73,31.0,,0.31,22.63
2014-08-16,45,31.0,,0.31,13.95
2014-08-17,45,31.0,,0.31,13.95
2014-08-18,86,31.0,,0.31,26.66
2014-08-19,85,31.0,,0.31,26.35
2014-08-20,84,31.0,,0.31,26.04
2014-08-21,87,31.0,,0.31,26.97
2014-08-22,82,31.0,,0.31,25.419999999999998
2014-08-23,43,31.0,,0.31,13.33
2014-08-24,43,31.0,,0.31,13.33
2014-08-25,84,31.0,,0.31,26.04
2014-08-26,88,31.0,,0.31,27.28
2014-08-27,81,31.0,,0.31,25.11
2014-08-28,78,31.0,,0.31,24.18
2014-08-29,75,31.0,,0.31,23.25
2014-08-30,39,31.0,,0.31,12.09
2014-08-31,43,31.0,,0.31,13.33
2014-09-01,51,32.0,False,0.32,16.32
2014-09-02,79,32.0,,0.32,25.28
2014-09-03,93,32.0,,0.32,29.76
2014-09-04,75,32.0,,0.32,24.0
2014-09-05,69,32.0,,0.32,22.080000000000002
2014-09-06,41,32.0,,0.32,13.120000000000001
2014-09-07,43,32.0,,0.32,13.76
2014-09-08,88,32.0,,0.32,28.16
2014-09-09,88,32.0,,0.32,28.16
2014-09-10,100,32.0,,0.32,32.0
2014-09-11,84,32.0,,0.32,26.88
2014-09-12,78,32.0,,0.32,24.96
2014-09-13,55,32.0,,0.32,17.6
2014-09-14,49,32.0,,0.32,15.68
2014-09-15,80,32.0,,0.32,25.6
2014-09-16,98,32.0,,0.32,31.36
2014-09-17,92,32.0,,0.32,29.44
2014-09-18,83,32.0,,0.32,26.560000000000002
2014-09-19,76,32.0,,0.32,24.32
2014-09-20,47,32.0,,0.32,15.040000000000001
2014-09-21,43,32.0,,0.32,13.76
2014-09-22,71,32.0,,0.32,22.72
2014-09-23,94,32.0,,0.32,30.080000000000002
2014-09-24,79,32.0,,0.32,25.28
2014-09-25,82,32.0,,0.32,26.240000000000002
2014-09-26,76,32.0,,0.32,24.32
2014-09-27,46,32.0,,0.32,14.72
2014-09-28,46,32.0,,0.32,14.72
2014-09-29,81,32.0,,0.32,25.92
2014-09-30,88,32.0,,0.32,28.16
2014-10-01,88,33.0,False,0.33,29.040000000000003
2014-10-02,93,33.0,,0.33,30.69
2014-10-03,81,33.0,,0.33,26.73
2014-10-04,53,33.0,,0.33,17.490000000000002
2014-10-05,47,33.0,,0.33,15.510000000000002
2014-10-06,94,33.0,,0.33,31.020000000000003
2014-10-07,100,33.0,,0.33,33.0
2014-10-08,82,33.0,,0.33,27.060000000000002
2014-10-09,89,33.0,,0.33,29.37
2014-10-10,76,33.0,,0.33,25.080000000000002
2014-10-11,51,33.0,,0.33,16.830000000000002
2014-10-12,44,33.0,,0.33,14.520000000000001
2014-10-13,77,33.0,,0.33,25.41
2014-10-14,83,33.0,,0.33,27.39
2014-10-15,90,33.0,,0.33,29.700000000000003
2014-10-16,88,33.0,,0.33,29.040000000000003
2014-10-17,73,33.0,,0.33,24.09
2014-10-18,46,33.0,,0.33,15.180000000000001
2014-10-19,44,33.0,,0.33,14.520000000000001
2014-10-20,93,33.0,,0.33,30.69
2014-10-21,94,33.0,,0.33,31.020000000000003
2014-10-22,87,33.0,,0.33,28.71
2014-10-23,75,33.0,,0.33,24.75
2014-10-24,75,33.0,,0.33,24.75
2014-10-25,38,33.0,,0.33,12.540000000000001
2014-10-26,48,33.0,,0.33,15.84
2014-10-27,87,33.0,,0.33,28.71
2014-10-28,96,33.0,,0.33,31.68
2014-10-29,84,33.0,,0.33,27.720000000000002
2014-10-30,78,33.0,,0.33,25.740000000000002
2014-10-31,73,33.0,,0.33,24.09
2014-11-01,50,29.0,False,0.29,14.499999999999998
2014-11-02,30,29.0,,0.29,8.7
2014-11-03,73,29.0,,0.29,21.169999999999998
2014-11-04,100,29.0,,0.29,28.999999999999996
2014-11-05,72,29.0,,0.29,20.88
2014-11-06,78,29.0,,0.29,22.619999999999997
2014-11-07,78,29.0,,0.29,22.619999999999997
2014-11-08,64,29.0,,0.29,18.56
2014-11-09,45,29.0,,0.29,13.049999999999999
2014-11-10,77,29.0,,0.29,22.33
2014-11-11,77,29.0,,0.29,22.33
2014-11-12,81,29.0,,0.29,23.49
2014-11-13,79,29.0,,0.29,22.91
2014-11-14,76,29.0,,0.29,22.04
2014-11-15,41,29.0,,0.29,11.889999999999999
2014-11-16,37,29.0,,0.29,10.729999999999999
2014-11-17,86,29.0,,0.29,24.939999999999998
2014-11-18,77,29.0,,0.29,22.33
2014-11-19,67,29.0,,0.29,19.43
2014-11-20,84,29.0,,0.29,24.36
2014-11-21,58,29.0,,0.29,16.82
2014-11-22,51,29.0,,0.29,14.79
2014-11-23,24,29.0,,0.29,6.959999999999999
2014-11-24,74,29.0,,0.29,21.459999999999997
2014-11-25,70,29.0,,0.29,20.299999999999997
2014-11-26,71,29.0,,0.29,20.59
2014-11-27,26,29.0,,0.29,7.539999999999999
2014-11-28,43,29.0,,0.29,12.469999999999999
2014-11-29,39,29.0,,0.29,11.309999999999999
2014-11-30,42,29.0,,0.29,12.18
2014-12-01,83,28.0,False,0.28,23.240000000000002
2014-12-02,95,28.0,,0.28,26.6
2014-12-03,100,28.0,,0.28,28.000000000000004
2014-12-04,95,28.0,,0.28,26.6
2014-12-05,76,28.0,,0.28,21.28
2014-12-06,43,28.0,,0.28,12.040000000000001
2014-12-07,40,28.0,,0.28,11.200000000000001
2014-12-08,83,28.0,,0.28,23.240000000000002
2014-12-09,100,28.0,,0.28,28.000000000000004
2014-12-10,91,28.0,,0.28,25.480000000000004
2014-12-11,87,28.0,,0.28,24.360000000000003
2014-12-12,89,28.0,,0.28,24.92
2014-12-13,38,28.0,,0.28,10.64
2014-12-14,39,28.0,,0.28,10.920000000000002
2014-12-15,80,28.0,,0.28,22.400000000000002
2014-12-16,91,28.0,,0.28,25.480000000000004
2014-12-17,96,28.0,,0.28,26.880000000000003
2014-12-18,85,28.0,,0.28,23.8
2014-12-19,78,28.0,,0.28,21.840000000000003
2014-12-20,43,28.0,,0.28,12.040000000000001
2014-12-21,43,28.0,,0.28,12.040000000000001
2014-12-22,84,28.0,,0.28,23.520000000000003
2014-12-23,62,28.0,,0.28,17.360000000000003
2014-12-24,48,28.0,,0.28,13.440000000000001
2014-12-25,25,28.0,,0.28,7.000000000000001
2014-12-26,53,28.0,,0.28,14.840000000000002
2014-12-27,46,28.0,,0.28,12.88
2014-12-28,50,28.0,,0.28,14.000000000000002
2014-12-29,94,28.0,,0.28,26.320000000000004
2014-12-30,82,28.0,,0.28,22.96
2014-12-31,59,28.0,,0.28,16.520000000000003
2015-01-01,33,32.0,False,0.32,10.56
2015-01-02,57,32.0,,0.32,18.240000000000002
2015-01-03,47,32.0,,0.32,15.040000000000001
2015-01-04,46,32.0,,0.32,14.72
2015-01-05,91,32.0,,0.32,29.12
2015-01-06,86,32.0,,0.32,27.52
2015-01-07,85,32.0,,0.32,27.2
2015-01-08,91,32.0,,0.32,29.12
2015-01-09,70,32.0,,0.32,22.400000000000002
2015-01-10,40,32.0,,0.32,12.8
2015-01-11,35,32.0,,0.32,11.200000000000001
2015-01-12,83,32.0,,0.32,26.560000000000002
2015-01-13,77,32.0,,0.32,24.64
2015-01-14,79,32.0,,0.32,25.28
2015-01-15,100,32.0,,0.32,32.0
2015-01-16,79,32.0,,0.32,25.28
2015-01-17,48,32.0,,0.32,15.36
2015-01-18,35,32.0,,0.32,11.200000000000001
2015-01-19,61,32.0,,0.32,19.52
2015-01-20,83,32.0,,0.32,26.560000000000002
2015-01-21,84,32.0,,0.32,26.88
2015-01-22,78,32.0,,0.32,24.96
2015-01-23,77,32.0,,0.32,24.64
2015-01-24,58,32.0,,0.32,18.56
2015-01-25,36,32.0,,0.32,11.52
2015-01-26,78,32.0,,0.32,24.96
2015-01-27,84,32.0,,0.32,26.88
2015-01-28,89,32.0,,0.32,28.48
2015-01-29,69,32.0,,0.32,22.080000000000002
2015-01-30,71,32.0,,0.32,22.72
2015-01-31,50,32.0,,0.32,16.0
2015-02-01,43,32.0,False,0.32,13.76
2015-02-02,75,32.0,,0.32,24.0
2015-02-03,83,32.0,,0.32,26.560000000000002
2015-02-04,94,32.0,,0.32,30.080000000000002
2015-02-05,86,32.0,,0.32,27.52
2015-02-06,100,32.0,,0.32,32.0
2015-02-07,71,32.0,,0.32,22.72
2015-02-08,56,32.0,,0.32,17.92
2015-02-09,92,32.0,,0.32,29.44
2015-02-10,97,32.0,,0.32,31.04
2015-02-11,89,32.0,,0.32,28.48
2015-02-12,83,32.0,,0.32,26.560000000000002
2015-02-13,73,32.0,,0.32,23.36
2015-02-14,48,32.0,,0.32,15.36
2015-02-15,45,32.0,,0.32,14.4
2015-02-16,60,32.0,,0.32,19.2
2015-02-17,81,32.0,,0.32,25.92
2015-02-18,83,32.0,,0.32,26.560000000000002
2015-02-19,78,32.0,,0.32,24.96
2015-02-20,86,32.0,,0.32,27.52
2015-02-21,51,32.0,,0.32,16.32
2015-02-22,46,32.0,,0.32,14.72
2015-02-23,68,32.0,,0.32,21.76
2015-02-24,75,32.0,,0.32,24.0
2015-02-25,78,32.0,,0.32,24.96
2015-02-26,83,32.0,,0.32,26.560000000000002
2015-02-27,83,32.0,,0.32,26.560000000000002
2015-02-28,52,32.0,,0.32,16.64
2015-03-01,45,34.0,False,0.34,15.3
2015-03-02,77,34.0,,0.34,26.180000000000003
2015-03-03,89,34.0,,0.34,30.26
2015-03-04,80,34.0,,0.34,27.200000000000003
2015-03-05,79,34.0,,0.34,26.860000000000003
2015-03-06,70,34.0,,0.34,23.8
2015-03-07,46,34.0,,0.34,15.64
2015-03-08,42,34.0,,0.34,14.280000000000001
2015-03-09,77,34.0,,0.34,26.180000000000003
2015-03-10,88,34.0,,0.34,29.92
2015-03-11,100,34.0,,0.34,34.0
2015-03-12,90,34.0,,0.34,30.6
2015-03-13,62,34.0,,0.34,21.080000000000002
2015-03-14,53,34.0,,0.34,18.02
2015-03-15,38,34.0,,0.34,12.920000000000002
2015-03-16,82,34.0,,0.34,27.880000000000003
2015-03-17,91,34.0,,0.34,30.94
2015-03-18,89,34.0,,0.34,30.26
2015-03-19,80,34.0,,0.34,27.200000000000003
2015-03-20,66,34.0,,0.34,22.44
2015-03-21,44,34.0,,0.34,14.96
2015-03-22,44,34.0,,0.34,14.96
2015-03-23,83,34.0,,0.34,28.220000000000002
2015-03-24,86,34.0,,0.34,29.240000000000002
2015-03-25,78,34.0,,0.34,26.520000000000003
2015-03-26,88,34.0,,0.34,29.92
2015-03-27,69,34.0,,0.34,23.46
2015-03-28,47,34.0,,0.34,15.98
2015-03-29,41,34.0,,0.34,13.940000000000001
2015-03-30,88,34.0,,0.34,29.92
2015-03-31,91,34.0,,0.34,30.94
2015-04-01,83,32.0,False,0.32,26.560000000000002
2015-04-02,99,32.0,,0.32,31.68
2015-04-03,82,32.0,,0.32,26.240000000000002
2015-04-04,46,32.0,,0.32,14.72
2015-04-05,34,32.0,,0.32,10.88
2015-04-06,93,32.0,,0.32,29.76
2015-04-07,100,32.0,,0.32,32.0
2015-04-08,96,32.0,,0.32,30.72
2015-04-09,88,32.0,,0.32,28.16
2015-04-10,83,32.0,,0.32,26.560000000000002
2015-04-11,41,32.0,,0.32,13.120000000000001
2015-04-12,49,32.0,,0.32,15.68
2015-04-13,88,32.0,,0.32,28.16
2015-04-14,95,32.0,,0.32,30.400000000000002
2015-04-15,85,32.0,,0.32,27.2
2015-04-16,92,32.0,,0.32,29.44
2015-04-17,92,32.0,,0.32,29.44
2015-04-18,50,32.0,,0.32,16.0
2015-04-19,42,32.0,,0.32,13.44
2015-04-20,92,32.0,,0.32,29.44
2015-04-21,94,32.0,,0.32,30.080000000000002
2015-04-22,100,32.0,,0.32,32.0
2015-04-23,99,32.0,,0.32,31.68
2015-04-24,90,32.0,,0.32,28.8
2015-04-25,47,32.0,,0.32,15.040000000000001
2015-04-26,50,32.0,,0.32,16.0
2015-04-27,90,32.0,,0.32,28.8
2015-04-28,88,32.0,,0.32,28.16
2015-04-29,84,32.0,,0.32,26.88
2015-04-30,91,32.0,,0.32,29.12
2015-05-01,72,29.0,False,0.29,20.88
2015-05-02,36,29.0,,0.29,10.44
2015-05-03,40,29.0,,0.29,11.6
2015-05-04,93,29.0,,0.29,26.97
2015-05-05,80,29.0,,0.29,23.2
2015-05-06,100,29.0,,0.29,28.999999999999996
2015-05-07,93,29.0,,0.29,26.97
2015-05-08,83,29.0,,0.29,24.069999999999997
2015-05-09,34,29.0,,0.29,9.86
2015-05-10,35,29.0,,0.29,10.149999999999999
2015-05-11,80,29.0,,0.29,23.2
2015-05-12,81,29.0,,0.29,23.49
2015-05-13,98,29.0,,0.29,28.419999999999998
2015-05-14,84,29.0,,0.29,24.36
2015-05-15,64,29.0,,0.29,18.56
2015-05-16,50,29.0,,0.29,14.499999999999998
2015-05-17,40,29.0,,0.29,11.6
2015-05-18,79,29.0,,0.29,22.91
2015-05-19,81,29.0,,0.29,23.49
2015-05-20,78,29.0,,0.29,22.619999999999997
2015-05-21,84,29.0,,0.29,24.36
2015-05-22,76,29.0,,0.29,22.04
2015-05-23,36,29.0,,0.29,10.44
2015-05-24,30,29.0,,0.29,8.7
2015-05-25,40,29.0,,0.29,11.6
2015-05-26,87,29.0,,0.29,25.229999999999997
2015-05-27,100,29.0,,0.29,28.999999999999996
2015-05-28,90,29.0,,0.29,26.099999999999998
2015-05-29,81,29.0,,0.29,23.49
2015-05-30,39,29.0,,0.29,11.309999999999999
2015-05-31,38,29.0,,0.29,11.02
2015-06-01,66,34.0,False,0.34,22.44
2015-06-02,70,34.0,,0.34,23.8
2015-06-03,63,34.0,,0.34,21.42
2015-06-04,67,34.0,,0.34,22.78
2015-06-05,66,34.0,,0.34,22.44
2015-06-06,39,34.0,,0.34,13.260000000000002
2015-06-07,34,34.0,,0.34,11.56
2015-06-08,62,34.0,,0.34,21.080000000000002
2015-06-09,68,34.0,,0.34,23.12
2015-06-10,70,34.0,,0.34,23.8
2015-06-11,63,34.0,,0.34,21.42
2015-06-12,57,34.0,,0.34,19.380000000000003
2015-06-13,37,34.0,,0.34,12.58
2015-06-14,40,34.0,,0.34,13.600000000000001
2015-06-15,82,34.0,,0.34,27.880000000000003
2015-06-16,100,34.0,,0.34,34.0
2015-06-17,80,34.0,,0.34,27.200000000000003
2015-06-18,74,34.0,,0.34,25.16
2015-06-19,63,34.0,,0.34,21.42
2015-06-20,36,34.0,,0.34,12.24
2015-06-21,34,34.0,,0.34,11.56
2015-06-22,72,34.0,,0.34,24.48
2015-06-23,69,34.0,,0.34,23.46
2015-06-24,70,34.0,,0.34,23.8
2015-06-25,67,34.0,,0.34,22.78
2015-06-26,61,34.0,,0.34,20.740000000000002
2015-06-27,33,34.0,,0.34,11.22
2015-06-28,34,34.0,,0.34,11.56
2015-06-29,70,34.0,,0.34,23.8
2015-06-30,81,34.0,,0.34,27.540000000000003
2015-07-01,47,42.0,False,0.42,19.74
2015-07-02,48,42.0,,0.42,20.16
2015-07-03,22,42.0,,0.42,9.24
2015-07-04,20,42.0,,0.42,8.4
2015-07-05,23,42.0,,0.42,9.66
2015-07-06,42,42.0,,0.42,17.64
2015-07-07,45,42.0,,0.42,18.9
2015-07-08,49,42.0,,0.42,20.58
2015-07-09,41,42.0,,0.42,17.22
2015-07-10,36,42.0,,0.42,15.12
2015-07-11,30,42.0,,0.42,12.6
2015-07-12,21,42.0,,0.42,8.82
2015-07-13,100,42.0,,0.42,42.0
2015-07-14,88,42.0,,0.42,36.96
2015-07-15,63,42.0,,0.42,26.459999999999997
2015-07-16,52,42.0,,0.42,21.84
2015-07-17,45,42.0,,0.42,18.9
2015-07-18,40,42.0,,0.42,16.8
2015-07-19,33,42.0,,0.42,13.86
2015-07-20,52,42.0,,0.42,21.84
2015-07-21,52,42.0,,0.42,21.84
2015-07-22,56,42.0,,0.42,23.52
2015-07-23,53,42.0,,0.42,22.259999999999998
2015-07-24,45,42.0,,0.42,18.9
2015-07-25,32,42.0,,0.42,13.44
2015-07-26,22,42.0,,0.42,9.24
2015-07-27,50,42.0,,0.42,21.0
2015-07-28,59,42.0,,0.42,24.779999999999998
2015-07-29,38,42.0,,0.42,15.959999999999999
2015-07-30,47,42.0,,0.42,19.74
2015-07-31,39,42.0,,0.42,16.38
2015-08-01,44,35.0,False,0.35,15.399999999999999
2015-08-02,50,35.0,,0.35,17.5
2015-08-03,100,35.0,,0.35,35.0
2015-08-04,98,35.0,,0.35,34.3
2015-08-05,89,35.0,,0.35,31.15
2015-08-06,92,35.0,,0.35,32.199999999999996
2015-08-07,95,35.0,,0.35,33.25
2015-08-08,45,35.0,,0.35,15.749999999999998
2015-08-09,47,35.0,,0.35,16.45
2015-08-10,92,35.0,,0.35,32.199999999999996
2015-08-11,98,35.0,,0.35,34.3
2015-08-12,94,35.0,,0.35,32.9
2015-08-13,95,35.0,,0.35,33.25
2015-08-14,88,35.0,,0.35,30.799999999999997
2015-08-15,48,35.0,,0.35,16.799999999999997
2015-08-16,61,35.0,,0.35,21.349999999999998
2015-08-17,89,35.0,,0.35,31.15
2015-08-18,96,35.0,,0.35,33.599999999999994
2015-08-19,100,35.0,,0.35,35.0
2015-08-20,81,35.0,,0.35,28.349999999999998
2015-08-21,77,35.0,,0.35,26.95
2015-08-22,57,35.0,,0.35,19.95
2015-08-23,62,35.0,,0.35,21.7
2015-08-24,86,35.0,,0.35,30.099999999999998
2015-08-25,88,35.0,,0.35,30.799999999999997
2015-08-26,89,35.0,,0.35,31.15
2015-08-27,84,35.0,,0.35,29.4
2015-08-28,77,35.0,,0.35,26.95
2015-08-29,48,35.0,,0.35,16.799999999999997
2015-08-30,45,35.0,,0.35,15.749999999999998
2015-08-31,79,35.0,,0.35,27.65
2015-09-01,82,34.0,False,0.34,27.880000000000003
2015-09-02,77,34.0,,0.34,26.180000000000003
2015-09-03,67,34.0,,0.34,22.78
2015-09-04,61,34.0,,0.34,20.740000000000002
2015-09-05,37,34.0,,0.34,12.58
2015-09-06,28,34.0,,0.34,9.520000000000001
2015-09-07,40,34.0,,0.34,13.600000000000001
2015-09-08,77,34.0,,0.34,26.180000000000003
2015-09-09,83,34.0,,0.34,28.220000000000002
2015-09-10,87,34.0,,0.34,29.580000000000002
2015-09-11,66,34.0,,0.34,22.44
2015-09-12,45,34.0,,0.34,15.3
2015-09-13,32,34.0,,0.34,10.88
2015-09-14,71,34.0,,0.34,24.14
2015-09-15,82,34.0,,0.34,27.880000000000003
2015-09-16,77,34.0,,0.34,26.180000000000003
2015-09-17,100,34.0,,0.34,34.0
2015-09-18,72,34.0,,0.34,24.48
2015-09-19,38,34.0,,0.34,12.920000000000002
2015-09-20,44,34.0,,0.34,14.96
2015-09-21,74,34.0,,0.34,25.16
2015-09-22,84,34.0,,0.34,28.560000000000002
2015-09-23,80,34.0,,0.34,27.200000000000003
2015-09-24,75,34.0,,0.34,25.500000000000004
2015-09-25,69,34.0,,0.34,23.46
2015-09-26,42,34.0,,0.34,14.280000000000001
2015-09-27,45,34.0,,0.34,15.3
2015-09-28,78,34.0,,0.34,26.520000000000003
2015-09-29,80,34.0,,0.34,27.200000000000003
2015-09-30,79,34.0,,0.34,26.860000000000003
2015-10-01,77,32.0,False,0.32,24.64
2015-10-02,74,32.0,,0.32,23.68
2015-10-03,40,32.0,,0.32,12.8
2015-10-04,35,32.0,,0.32,11.200000000000001
2015-10-05,100,32.0,,0.32,32.0
2015-10-06,88,32.0,,0.32,28.16
2015-10-07,82,32.0,,0.32,26.240000000000002
2015-10-08,84,32.0,,0.32,26.88
2015-10-09,70,32.0,,0.32,22.400000000000002
2015-10-10,44,32.0,,0.32,14.08
2015-10-11,37,32.0,,0.32,11.84
2015-10-12,74,32.0,,0.32,23.68
2015-10-13,80,32.0,,0.32,25.6
2015-10-14,89,32.0,,0.32,28.48
2015-10-15,81,32.0,,0.32,25.92
2015-10-16,61,32.0,,0.32,19.52
2015-10-17,39,32.0,,0.32,12.48
2015-10-18,38,32.0,,0.32,12.16
2015-10-19,79,32.0,,0.32,25.28
2015-10-20,77,32.0,,0.32,24.64
