date,life insurance_unscaled,life insurance_monthly,isPartial,scale,life insurance
2014-06-11,100,100,False,1.0,100.0
2014-06-12,77,77,False,0.77,59.29
2014-06-13,71,71,False,0.71,50.41
2014-06-14,36,36,False,0.36,12.959999999999999
2014-06-15,43,43,False,0.43,18.49
2014-06-16,84,84,False,0.84,70.56
2014-06-17,90,90,False,0.9,81.0
2014-06-18,85,85,False,0.85,72.25
2014-06-19,73,73,False,0.73,53.29
2014-06-20,72,72,False,0.72,51.839999999999996
2014-06-21,44,44,False,0.44,19.36
2014-06-22,38,38,False,0.38,14.44
2014-06-23,94,94,False,0.94,88.36
2014-06-24,88,88,False,0.88,77.44
2014-06-25,83,83,False,0.83,68.89
2014-06-26,82,82,False,0.82,67.24
2014-06-27,73,73,False,0.73,53.29
2014-06-28,47,47,False,0.47,22.09
2014-06-29,45,45,False,0.45,20.25
2014-06-30,80,80,False,0.8,64.0
2014-07-01,91,91,False,0.91,82.81
2014-07-02,83,83,False,0.83,68.89
2014-07-03,76,76,False,0.76,57.76
2014-07-04,40,40,False,0.4,16.0
2014-07-05,34,34,False,0.34,11.56
2014-07-06,41,41,False,0.41,16.81
2014-07-07,82,82,False,0.82,67.24
2014-07-08,86,86,False,0.86,73.96
2014-07-09,83,83,False,0.83,68.89
2014-07-10,77,77,False,0.77,59.29
2014-07-11,85,85,False,0.85,72.25
2014-07-12,48,48,False,0.48,23.04
2014-07-13,41,41,False,0.41,16.81
2014-07-14,100,100,False,1.0,100.0
2014-07-15,95,95,False,0.95,90.25
2014-07-16,98,98,False,0.98,96.03999999999999
2014-07-17,78,78,False,0.78,60.84
2014-07-18,75,75,False,0.75,56.25
2014-07-19,56,56,False,0.56,31.360000000000003
2014-07-20,40,40,False,0.4,16.0
2014-07-21,89,89,False,0.89,79.21000000000001
2014-07-22,96,96,False,0.96,92.16
2014-07-23,73,73,False,0.73,53.29
2014-07-24,90,90,False,0.9,81.0
2014-07-25,85,85,False,0.85,72.25
2014-07-26,55,55,False,0.55,30.250000000000004
2014-07-27,43,43,False,0.43,18.49
2014-07-28,80,80,False,0.8,64.0
2014-07-29,96,96,False,0.96,92.16
2014-07-30,78,78,False,0.78,60.84
2014-07-31,91,91,False,0.91,82.81
2014-08-01,86,86,False,0.86,73.96
2014-08-02,55,55,False,0.55,30.250000000000004
2014-08-03,45,45,False,0.45,20.25
2014-08-04,87,87,False,0.87,75.69
2014-08-05,85,85,False,0.85,72.25
2014-08-06,96,96,False,0.96,92.16
2014-08-07,87,87,False,0.87,75.69
2014-08-08,83,83,False,0.83,68.89
2014-08-09,49,49,False,0.49,24.009999999999998
2014-08-10,51,51,False,0.51,26.01
2014-08-11,95,95,False,0.95,90.25
2014-08-12,100,100,False,1.0,100.0
2014-08-13,91,91,False,0.91,82.81
2014-08-14,90,90,False,0.9,81.0
2014-08-15,76,76,False,0.76,57.76
2014-08-16,55,55,False,0.55,30.250000000000004
2014-08-17,44,44,False,0.44,19.36
2014-08-18,94,94,False,0.94,88.36
2014-08-19,89,89,False,0.89,79.21000000000001
2014-08-20,83,83,False,0.83,68.89
2014-08-21,94,94,False,0.94,88.36
2014-08-22,84,84,False,0.84,70.56
2014-08-23,54,54,False,0.54,29.160000000000004
2014-08-24,47,47,False,0.47,22.09
2014-08-25,85,85,False,0.85,72.25
2014-08-26,81,81,False,0.81,65.61
2014-08-27,85,85,False,0.85,72.25
2014-08-28,76,76,False,0.76,57.76
2014-08-29,88,88,False,0.88,77.44
2014-08-30,42,42,False,0.42,17.64
2014-08-31,38,38,False,0.38,14.44
2014-09-01,40,40,False,0.4,16.0
2014-09-02,100,100,False,1.0,100.0
2014-09-03,91,91,False,0.91,82.81
2014-09-04,87,87,False,0.87,75.69
2014-09-05,75,75,False,0.75,56.25
2014-09-06,43,43,False,0.43,18.49
2014-09-07,47,47,False,0.47,22.09
2014-09-08,89,89,False,0.89,79.21000000000001
2014-09-09,86,86,False,0.86,73.96
2014-09-10,84,84,False,0.84,70.56
2014-09-11,86,86,False,0.86,73.96
2014-09-12,87,87,False,0.87,75.69
2014-09-13,37,37,False,0.37,13.69
2014-09-14,45,45,False,0.45,20.25
2014-09-15,82,82,False,0.82,67.24
2014-09-16,88,88,False,0.88,77.44
2014-09-17,89,89,False,0.89,79.21000000000001
2014-09-18,84,84,False,0.84,70.56
2014-09-19,83,83,False,0.83,68.89
2014-09-20,41,41,False,0.41,16.81
2014-09-21,40,40,False,0.4,16.0
2014-09-22,86,86,False,0.86,73.96
2014-09-23,80,80,False,0.8,64.0
2014-09-24,79,79,False,0.79,62.410000000000004
2014-09-25,74,74,False,0.74,54.76
2014-09-26,79,79,False,0.79,62.410000000000004
2014-09-27,41,41,False,0.41,16.81
2014-09-28,42,42,False,0.42,17.64
2014-09-29,70,70,False,0.7,49.0
2014-09-30,80,80,False,0.8,64.0
2014-10-01,91,91,False,0.91,82.81
2014-10-02,85,85,False,0.85,72.25
2014-10-03,81,81,False,0.81,65.61
2014-10-04,49,49,False,0.49,24.009999999999998
2014-10-05,52,52,False,0.52,27.04
2014-10-06,100,100,False,1.0,100.0
2014-10-07,91,91,False,0.91,82.81
2014-10-08,95,95,False,0.95,90.25
2014-10-09,91,91,False,0.91,82.81
2014-10-10,89,89,False,0.89,79.21000000000001
2014-10-11,50,50,False,0.5,25.0
2014-10-12,39,39,False,0.39,15.21
2014-10-13,87,87,False,0.87,75.69
2014-10-14,85,85,False,0.85,72.25
2014-10-15,86,86,False,0.86,73.96
2014-10-16,83,83,False,0.83,68.89
2014-10-17,80,80,False,0.8,64.0
2014-10-18,52,52,False,0.52,27.04
2014-10-19,50,50,False,0.5,25.0
2014-10-20,88,88,False,0.88,77.44
2014-10-21,95,95,False,0.95,90.25
2014-10-22,87,87,False,0.87,75.69
2014-10-23,82,82,False,0.82,67.24
2014-10-24,73,73,False,0.73,53.29
2014-10-25,51,51,False,0.51,26.01
2014-10-26,44,44,False,0.44,19.36
2014-10-27,77,77,False,0.77,59.29
2014-10-28,92,92,False,0.92,84.64
2014-10-29,95,95,False,0.95,90.25
2014-10-30,81,81,False,0.81,65.61
2014-10-31,80,80,False,0.8,64.0
2014-11-01,51,51,False,0.51,26.01
2014-11-02,45,45,False,0.45,20.25
2014-11-03,99,99,False,0.99,98.01
2014-11-04,100,100,False,1.0,100.0
2014-11-05,96,96,False,0.96,92.16
2014-11-06,95,95,False,0.95,90.25
2014-11-07,98,98,False,0.98,96.03999999999999
2014-11-08,52,52,False,0.52,27.04
2014-11-09,55,55,False,0.55,30.250000000000004
2014-11-10,97,97,False,0.97,94.09
2014-11-11,81,81,False,0.81,65.61
2014-11-12,89,89,False,0.89,79.21000000000001
2014-11-13,88,88,False,0.88,77.44
2014-11-14,76,76,False,0.76,57.76
2014-11-15,56,56,False,0.56,31.360000000000003
2014-11-16,45,45,False,0.45,20.25
2014-11-17,92,92,False,0.92,84.64
2014-11-18,96,96,False,0.96,92.16
2014-11-19,95,95,False,0.95,90.25
2014-11-20,86,86,False,0.86,73.96
2014-11-21,90,90,False,0.9,81.0
2014-11-22,54,54,False,0.54,29.160000000000004
2014-11-23,41,41,False,0.41,16.81
2014-11-24,81,81,False,0.81,65.61
2014-11-25,88,88,False,0.88,77.44
2014-11-26,66,66,False,0.66,43.56
2014-11-27,33,33,False,0.33,10.89
2014-11-28,37,37,False,0.37,13.69
2014-11-29,44,44,False,0.44,19.36
2014-11-30,38,38,False,0.38,14.44
2014-12-01,79,79,False,0.79,62.410000000000004
2014-12-02,99,99,False,0.99,98.01
2014-12-03,95,95,False,0.95,90.25
2014-12-04,95,95,False,0.95,90.25
2014-12-05,81,81,False,0.81,65.61
2014-12-06,50,50,False,0.5,25.0
2014-12-07,48,48,False,0.48,23.04
2014-12-08,87,87,False,0.87,75.69
2014-12-09,82,82,False,0.82,67.24
2014-12-10,92,92,False,0.92,84.64
2014-12-11,84,84,False,0.84,70.56
2014-12-12,84,84,False,0.84,70.56
2014-12-13,39,39,False,0.39,15.21
2014-12-14,40,40,False,0.4,16.0
2014-12-15,84,84,False,0.84,70.56
2014-12-16,88,88,False,0.88,77.44
2014-12-17,80,80,False,0.8,64.0
2014-12-18,80,80,False,0.8,64.0
2014-12-19,72,72,False,0.72,51.839999999999996
2014-12-20,47,47,False,0.47,22.09
2014-12-21,36,36,False,0.36,12.959999999999999
2014-12-22,70,70,False,0.7,49.0
2014-12-23,84,84,False,0.84,70.56
2014-12-24,48,48,False,0.48,23.04
2014-12-25,26,26,False,0.26,6.76
2014-12-26,61,61,False,0.61,37.21
2014-12-27,45,45,False,0.45,20.25
2014-12-28,42,42,False,0.42,17.64
2014-12-29,87,87,False,0.87,75.69
2014-12-30,100,100,False,1.0,100.0
2014-12-31,86,86,False,0.86,73.96
2015-01-01,47,47,False,0.47,22.09
2015-01-02,83,83,False,0.83,68.89
2015-01-03,52,52,False,0.52,27.04
2015-01-04,54,54,False,0.54,29.160000000000004
2015-01-05,88,88,False,0.88,77.44
2015-01-06,92,92,False,0.92,84.64
2015-01-07,90,90,False,0.9,81.0
2015-01-08,83,83,False,0.83,68.89
2015-01-09,84,84,False,0.84,70.56
2015-01-10,53,53,False,0.53,28.09
2015-01-11,52,52,False,0.52,27.04
2015-01-12,91,91,False,0.91,82.81
2015-01-13,92,92,False,0.92,84.64
2015-01-14,92,92,False,0.92,84.64
2015-01-15,82,82,False,0.82,67.24
2015-01-16,76,76,False,0.76,57.76
2015-01-17,47,47,False,0.47,22.09
2015-01-18,50,50,False,0.5,25.0
2015-01-19,76,76,False,0.76,57.76
2015-01-20,100,100,False,1.0,100.0
2015-01-21,86,86,False,0.86,73.96
2015-01-22,86,86,False,0.86,73.96
2015-01-23,84,84,False,0.84,70.56
2015-01-24,60,60,False,0.6,36.0
2015-01-25,49,49,False,0.49,24.009999999999998
2015-01-26,86,86,False,0.86,73.96
2015-01-27,85,85,False,0.85,72.25
2015-01-28,97,97,False,0.97,94.09
2015-01-29,86,86,False,0.86,73.96
2015-01-30,75,75,False,0.75,56.25
2015-01-31,46,46,False,0.46,21.16
2015-02-01,47,47,False,0.47,22.09
2015-02-02,94,94,False,0.94,88.36
2015-02-03,99,99,False,0.99,98.01
2015-02-04,89,89,False,0.89,79.21000000000001
2015-02-05,83,83,False,0.83,68.89
2015-02-06,75,75,False,0.75,56.25
2015-02-07,53,53,False,0.53,28.09
2015-02-08,45,45,False,0.45,20.25
2015-02-09,82,82,False,0.82,67.24
2015-02-10,86,86,False,0.86,73.96
2015-02-11,86,86,False,0.86,73.96
2015-02-12,90,90,False,0.9,81.0
2015-02-13,80,80,False,0.8,64.0
2015-02-14,51,51,False,0.51,26.01
2015-02-15,48,48,False,0.48,23.04
2015-02-16,64,64,False,0.64,40.96
2015-02-17,89,89,False,0.89,79.21000000000001
2015-02-18,100,100,False,1.0,100.0
2015-02-19,83,83,False,0.83,68.89
2015-02-20,87,87,False,0.87,75.69
2015-02-21,58,58,False,0.58,33.64
2015-02-22,51,51,False,0.51,26.01
2015-02-23,85,85,False,0.85,72.25
2015-02-24,89,89,False,0.89,79.21000000000001
2015-02-25,86,86,False,0.86,73.96
2015-02-26,93,93,False,0.93,86.49000000000001
2015-02-27,81,81,False,0.81,65.61
2015-02-28,57,57,False,0.57,32.489999999999995
2015-03-01,59,59,False,0.59,34.809999999999995
2015-03-02,99,99,False,0.99,98.01
2015-03-03,98,98,False,0.98,96.03999999999999
2015-03-04,91,91,False,0.91,82.81
2015-03-05,94,94,False,0.94,88.36
2015-03-06,79,79,False,0.79,62.410000000000004
2015-03-07,54,54,False,0.54,29.160000000000004
2015-03-08,58,58,False,0.58,33.64
2015-03-09,84,84,False,0.84,70.56
2015-03-10,91,91,False,0.91,82.81
2015-03-11,89,89,False,0.89,79.21000000000001
2015-03-12,99,99,False,0.99,98.01
2015-03-13,93,93,False,0.93,86.49000000000001
2015-03-14,50,50,False,0.5,25.0
2015-03-15,59,59,False,0.59,34.809999999999995
2015-03-16,96,96,False,0.96,92.16
2015-03-17,89,89,False,0.89,79.21000000000001
2015-03-18,97,97,False,0.97,94.09
2015-03-19,94,94,False,0.94,88.36
2015-03-20,86,86,False,0.86,73.96
2015-03-21,51,51,False,0.51,26.01
2015-03-22,44,44,False,0.44,19.36
2015-03-23,94,94,False,0.94,88.36
2015-03-24,90,90,False,0.9,81.0
2015-03-25,100,100,False,1.0,100.0
2015-03-26,90,90,False,0.9,81.0
2015-03-27,79,79,False,0.79,62.410000000000004
2015-03-28,50,50,False,0.5,25.0
2015-03-29,51,51,False,0.51,26.01
2015-03-30,89,89,False,0.89,79.21000000000001
2015-03-31,85,85,False,0.85,72.25
2015-04-01,89,89,False,0.89,79.21000000000001
2015-04-02,76,76,False,0.76,57.76
2015-04-03,75,75,False,0.75,56.25
2015-04-04,42,42,False,0.42,17.64
2015-04-05,36,36,False,0.36,12.959999999999999
2015-04-06,89,89,False,0.89,79.21000000000001
2015-04-07,88,88,False,0.88,77.44
2015-04-08,100,100,False,1.0,100.0
2015-04-09,94,94,False,0.94,88.36
2015-04-10,86,86,False,0.86,73.96
2015-04-11,42,42,False,0.42,17.64
2015-04-12,42,42,False,0.42,17.64
2015-04-13,82,82,False,0.82,67.24
2015-04-14,90,90,False,0.9,81.0
2015-04-15,98,98,False,0.98,96.03999999999999
2015-04-16,85,85,False,0.85,72.25
2015-04-17,78,78,False,0.78,60.84
2015-04-18,44,44,False,0.44,19.36
2015-04-19,42,42,False,0.42,17.64
2015-04-20,82,82,False,0.82,67.24
2015-04-21,86,86,False,0.86,73.96
2015-04-22,79,79,False,0.79,62.410000000000004
2015-04-23,95,95,False,0.95,90.25
2015-04-24,78,78,False,0.78,60.84
2015-04-25,44,44,False,0.44,19.36
2015-04-26,40,40,False,0.4,16.0
2015-04-27,79,79,False,0.79,62.410000000000004
2015-04-28,77,77,False,0.77,59.29
2015-04-29,91,91,False,0.91,82.81
2015-04-30,76,76,False,0.76,57.76
2015-05-01,85,85,False,0.85,72.25
2015-05-02,42,42,False,0.42,17.64
2015-05-03,38,38,False,0.38,14.44
2015-05-04,80,80,False,0.8,64.0
2015-05-05,92,92,False,0.92,84.64
2015-05-06,92,92,False,0.92,84.64
2015-05-07,85,85,False,0.85,72.25
2015-05-08,83,83,False,0.83,68.89
2015-05-09,41,41,False,0.41,16.81
2015-05-10,39,39,False,0.39,15.21
2015-05-11,99,99,False,0.99,98.01
2015-05-12,73,73,False,0.73,53.29
2015-05-13,83,83,False,0.83,68.89
2015-05-14,96,96,False,0.96,92.16
2015-05-15,68,68,False,0.68,46.24
2015-05-16,50,50,False,0.5,25.0
2015-05-17,36,36,False,0.36,12.959999999999999
2015-05-18,92,92,False,0.92,84.64
2015-05-19,91,91,False,0.91,82.81
2015-05-20,92,92,False,0.92,84.64
2015-05-21,76,76,False,0.76,57.76
2015-05-22,76,76,False,0.76,57.76
2015-05-23,49,49,False,0.49,24.009999999999998
2015-05-24,32,32,False,0.32,10.24
2015-05-25,50,50,False,0.5,25.0
2015-05-26,87,87,False,0.87,75.69
2015-05-27,91,91,False,0.91,82.81
2015-05-28,100,100,False,1.0,100.0
2015-05-29,78,78,False,0.78,60.84
2015-05-30,54,54,False,0.54,29.160000000000004
2015-05-31,53,53,False,0.53,28.09
2015-06-01,93,93,False,0.93,86.49000000000001
2015-06-02,86,86,False,0.86,73.96
2015-06-03,100,100,False,1.0,100.0
2015-06-04,91,91,False,0.91,82.81
2015-06-05,69,69,False,0.69,47.61
2015-06-06,47,47,False,0.47,22.09
2015-06-07,40,40,False,0.4,16.0
2015-06-08,88,88,False,0.88,77.44
2015-06-09,93,93,False,0.93,86.49000000000001
2015-06-10,77,77,False,0.77,59.29
2015-06-11,77,77,False,0.77,59.29
2015-06-12,69,69,False,0.69,47.61
2015-06-13,42,42,False,0.42,17.64
2015-06-14,33,33,False,0.33,10.89
2015-06-15,89,89,False,0.89,79.21000000000001
2015-06-16,73,73,False,0.73,53.29
2015-06-17,80,80,False,0.8,64.0
2015-06-18,81,81,False,0.81,65.61
2015-06-19,72,72,False,0.72,51.839999999999996
2015-06-20,41,41,False,0.41,16.81
2015-06-21,38,38,False,0.38,14.44
2015-06-22,80,80,False,0.8,64.0
2015-06-23,91,91,False,0.91,82.81
2015-06-24,89,89,False,0.89,79.21000000000001
2015-06-25,80,80,False,0.8,64.0
2015-06-26,68,68,False,0.68,46.24
2015-06-27,49,49,False,0.49,24.009999999999998
2015-06-28,45,45,False,0.45,20.25
2015-06-29,82,82,False,0.82,67.24
2015-06-30,80,80,False,0.8,64.0
2015-07-01,83,83,False,0.83,68.89
2015-07-02,91,91,False,0.91,82.81
2015-07-03,66,66,False,0.66,43.56
2015-07-04,30,30,False,0.3,9.0
2015-07-05,48,48,False,0.48,23.04
2015-07-06,96,96,False,0.96,92.16
2015-07-07,93,93,False,0.93,86.49000000000001
2015-07-08,100,100,False,1.0,100.0
2015-07-09,86,86,False,0.86,73.96
2015-07-10,78,78,False,0.78,60.84
2015-07-11,44,44,False,0.44,19.36
2015-07-12,48,48,False,0.48,23.04
2015-07-13,97,97,False,0.97,94.09
2015-07-14,82,82,False,0.82,67.24
2015-07-15,81,81,False,0.81,65.61
2015-07-16,83,83,False,0.83,68.89
2015-07-17,68,68,False,0.68,46.24
2015-07-18,48,48,False,0.48,23.04
2015-07-19,50,50,False,0.5,25.0
2015-07-20,82,82,False,0.82,67.24
2015-07-21,94,94,False,0.94,88.36
2015-07-22,94,94,False,0.94,88.36
2015-07-23,100,100,False,1.0,100.0
2015-07-24,80,80,False,0.8,64.0
2015-07-25,52,52,False,0.52,27.04
2015-07-26,52,52,False,0.52,27.04
2015-07-27,93,93,False,0.93,86.49000000000001
2015-07-28,98,98,False,0.98,96.03999999999999
2015-07-29,75,75,False,0.75,56.25
2015-07-30,89,89,False,0.89,79.21000000000001
2015-07-31,65,65,False,0.65,42.25
2015-08-01,47,47,False,0.47,22.09
2015-08-02,40,40,False,0.4,16.0
2015-08-03,88,88,False,0.88,77.44
2015-08-04,91,91,False,0.91,82.81
2015-08-05,91,91,False,0.91,82.81
2015-08-06,85,85,False,0.85,72.25
2015-08-07,70,70,False,0.7,49.0
2015-08-08,43,43,False,0.43,18.49
2015-08-09,46,46,False,0.46,21.16
2015-08-10,83,83,False,0.83,68.89
2015-08-11,96,96,False,0.96,92.16
2015-08-12,80,80,False,0.8,64.0
2015-08-13,74,74,False,0.74,54.76
2015-08-14,75,75,False,0.75,56.25
2015-08-15,41,41,False,0.41,16.81
2015-08-16,34,34,False,0.34,11.56
2015-08-17,100,100,False,1.0,100.0
2015-08-18,79,79,False,0.79,62.410000000000004
2015-08-19,92,92,False,0.92,84.64
2015-08-20,74,74,False,0.74,54.76
2015-08-21,67,67,False,0.67,44.89
2015-08-22,52,52,False,0.52,27.04
2015-08-23,30,30,False,0.3,9.0
2015-08-24,75,75,False,0.75,56.25
2015-08-25,81,81,False,0.81,65.61
2015-08-26,88,88,False,0.88,77.44
2015-08-27,70,70,False,0.7,49.0
2015-08-28,70,70,False,0.7,49.0
2015-08-29,47,47,False,0.47,22.09
2015-08-30,39,39,False,0.39,15.21
2015-08-31,81,81,False,0.81,65.61
2015-09-01,99,99,False,0.99,98.01
2015-09-02,97,97,False,0.97,94.09
2015-09-03,84,84,False,0.84,70.56
2015-09-04,68,68,False,0.68,46.24
2015-09-05,44,44,False,0.44,19.36
2015-09-06,37,37,False,0.37,13.69
2015-09-07,46,46,False,0.46,21.16
2015-09-08,100,100,False,1.0,100.0
2015-09-09,88,88,False,0.88,77.44
2015-09-10,83,83,False,0.83,68.89
2015-09-11,79,79,False,0.79,62.410000000000004
2015-09-12,45,45,False,0.45,20.25
2015-09-13,39,39,False,0.39,15.21
2015-09-14,98,98,False,0.98,96.03999999999999
2015-09-15,94,94,False,0.94,88.36
2015-09-16,64,64,False,0.64,40.96
2015-09-17,87,87,False,0.87,75.69
2015-09-18,71,71,False,0.71,50.41
2015-09-19,38,38,False,0.38,14.44
2015-09-20,36,36,False,0.36,12.959999999999999
2015-09-21,90,90,False,0.9,81.0
2015-09-22,95,95,False,0.95,90.25
2015-09-23,71,71,False,0.71,50.41
2015-09-24,85,85,False,0.85,72.25
2015-09-25,68,68,False,0.68,46.24
2015-09-26,48,48,False,0.48,23.04
2015-09-27,40,40,False,0.4,16.0
2015-09-28,83,83,False,0.83,68.89
2015-09-29,87,87,False,0.87,75.69
2015-09-30,78,78,False,0.78,60.84
2015-10-01,74,74,False,0.74,54.76
2015-10-02,86,86,False,0.86,73.96
2015-10-03,42,42,False,0.42,17.64
2015-10-04,46,46,False,0.46,21.16
2015-10-05,89,89,False,0.89,79.21000000000001
2015-10-06,97,97,False,0.97,94.09
2015-10-07,95,95,False,0.95,90.25
2015-10-08,83,83,False,0.83,68.89
2015-10-09,85,85,False,0.85,72.25
2015-10-10,50,50,False,0.5,25.0
2015-10-11,40,40,False,0.4,16.0
2015-10-12,84,84,False,0.84,70.56
2015-10-13,78,78,False,0.78,60.84
2015-10-14,99,99,False,0.99,98.01
2015-10-15,97,97,False,0.97,94.09
2015-10-16,78,78,False,0.78,60.84
2015-10-17,46,46,False,0.46,21.16
2015-10-18,43,43,False,0.43,18.49
2015-10-19,87,87,False,0.87,75.69
2015-10-20,87,87,False,0.87,75.69
2015-10-21,93,93,False,0.93,86.49000000000001
2015-10-22,100,100,False,1.0,100.0
2015-10-23,86,86,False,0.86,73.96
2015-10-24,49,49,False,0.49,24.009999999999998
2015-10-25,43,43,False,0.43,18.49
2015-10-26,88,88,False,0.88,77.44
2015-10-27,92,92,False,0.92,84.64
2015-10-28,95,95,False,0.95,90.25
2015-10-29,91,91,False,0.91,82.81
2015-10-30,83,83,False,0.83,68.89
2015-10-31,58,58,False,0.58,33.64
2015-11-01,39,39,False,0.39,15.21
2015-11-02,90,90,False,0.9,81.0
2015-11-03,100,100,False,1.0,100.0
2015-11-04,96,96,False,0.96,92.16
2015-11-05,84,84,False,0.84,70.56
2015-11-06,68,68,False,0.68,46.24
2015-11-07,42,42,False,0.42,17.64
2015-11-08,42,42,False,0.42,17.64
2015-11-09,82,82,False,0.82,67.24
2015-11-10,88,88,False,0.88,77.44
2015-11-11,78,78,False,0.78,60.84
2015-11-12,93,93,False,0.93,86.49000000000001
2015-11-13,79,79,False,0.79,62.410000000000004
2015-11-14,46,46,False,0.46,21.16
2015-11-15,45,45,False,0.45,20.25
2015-11-16,80,80,False,0.8,64.0
2015-11-17,86,86,False,0.86,73.96
2015-11-18,77,77,False,0.77,59.29
2015-11-19,84,84,False,0.84,70.56
2015-11-20,78,78,False,0.78,60.84
2015-11-21,47,47,False,0.47,22.09
2015-11-22,37,37,False,0.37,13.69
2015-11-23,71,71,False,0.71,50.41
2015-11-24,80,80,False,0.8,64.0
2015-11-25,56,56,False,0.56,31.360000000000003
2015-11-26,29,29,False,0.29,8.41
2015-11-27,36,36,False,0.36,12.959999999999999
2015-11-28,36,36,False,0.36,12.959999999999999
2015-11-29,38,38,False,0.38,14.44
2015-11-30,70,70,False,0.7,49.0
2015-12-01,80,80,False,0.8,64.0
2015-12-02,89,89,False,0.89,79.21000000000001
2015-12-03,76,76,False,0.76,57.76
2015-12-04,69,69,False,0.69,47.61
2015-12-05,51,51,False,0.51,26.01
2015-12-06,28,28,False,0.28,7.840000000000001
2015-12-07,88,88,False,0.88,77.44
2015-12-08,77,77,False,0.77,59.29
2015-12-09,86,86,False,0.86,73.96
2015-12-10,79,79,False,0.79,62.410000000000004
2015-12-11,70,70,False,0.7,49.0
2015-12-12,55,55,False,0.55,30.250000000000004
2015-12-13,45,45,False,0.45,20.25
2015-12-14,85,85,False,0.85,72.25
2015-12-15,92,92,False,0.92,84.64
2015-12-16,86,86,False,0.86,73.96
2015-12-17,70,70,False,0.7,49.0
2015-12-18,85,85,False,0.85,72.25
2015-12-19,35,35,False,0.35,12.25
2015-12-20,48,48,False,0.48,23.04
2015-12-21,81,81,False,0.81,65.61
2015-12-22,78,78,False,0.78,60.84
2015-12-23,66,66,False,0.66,43.56
2015-12-24,40,40,False,0.4,16.0
2015-12-25,25,25,False,0.25,6.25
2015-12-26,44,44,False,0.44,19.36
2015-12-27,44,44,False,0.44,19.36
2015-12-28,94,94,False,0.94,88.36
2015-12-29,100,100,False,1.0,100.0
2015-12-30,94,94,False,0.94,88.36
2015-12-31,75,75,False,0.75,56.25
2016-01-01,52,52,False,0.52,27.04
2016-01-02,50,50,False,0.5,25.0
2016-01-03,58,58,False,0.58,33.64
2016-01-04,89,89,False,0.89,79.21000000000001
2016-01-05,100,100,False,1.0,100.0
2016-01-06,100,100,False,1.0,100.0
2016-01-07,87,87,False,0.87,75.69
2016-01-08,83,83,False,0.83,68.89
2016-01-09,61,61,False,0.61,37.21
2016-01-10,53,53,False,0.53,28.09
2016-01-11,84,84,False,0.84,70.56
2016-01-12,84,84,False,0.84,70.56
2016-01-13,91,91,False,0.91,82.81
2016-01-14,83,83,False,0.83,68.89
2016-01-15,90,90,False,0.9,81.0
2016-01-16,58,58,False,0.58,33.64
2016-01-17,48,48,False,0.48,23.04
2016-01-18,73,73,False,0.73,53.29
2016-01-19,89,89,False,0.89,79.21000000000001
2016-01-20,86,86,False,0.86,73.96
2016-01-21,82,82,False,0.82,67.24
2016-01-22,75,75,False,0.75,56.25
2016-01-23,49,49,False,0.49,24.009999999999998
2016-01-24,43,43,False,0.43,18.49
2016-01-25,91,91,False,0.91,82.81
2016-01-26,79,79,False,0.79,62.410000000000004
2016-01-27,83,83,False,0.83,68.89
2016-01-28,87,87,False,0.87,75.69
2016-01-29,77,77,False,0.77,59.29
2016-01-30,63,63,False,0.63,39.69
2016-01-31,60,60,False,0.6,36.0
2016-02-01,92,92,False,0.92,84.64
2016-02-02,91,91,False,0.91,82.81
2016-02-03,97,97,False,0.97,94.09
2016-02-04,87,87,False,0.87,75.69
2016-02-05,86,86,False,0.86,73.96
2016-02-06,50,50,False,0.5,25.0
2016-02-07,48,48,False,0.48,23.04
2016-02-08,85,85,False,0.85,72.25
2016-02-09,80,80,False,0.8,64.0
2016-02-10,84,84,False,0.84,70.56
2016-02-11,85,85,False,0.85,72.25
2016-02-12,80,80,False,0.8,64.0
2016-02-13,68,68,False,0.68,46.24
2016-02-14,55,55,False,0.55,30.250000000000004
2016-02-15,84,84,False,0.84,70.56
2016-02-16,80,80,False,0.8,64.0
2016-02-17,100,100,False,1.0,100.0
2016-02-18,82,82,False,0.82,67.24
2016-02-19,77,77,False,0.77,59.29
