date,luxury apartments_unscaled,luxury apartments_monthly,isPartial,scale,luxury apartments
2010-05-21,46,46,False,0.46,21.16
2010-05-22,49,49,False,0.49,24.009999999999998
2010-05-23,33,33,False,0.33,10.89
2010-05-24,38,38,False,0.38,14.44
2010-05-25,48,48,False,0.48,23.04
2010-05-26,49,49,False,0.49,24.009999999999998
2010-05-27,33,33,False,0.33,10.89
2010-05-28,36,36,False,0.36,12.959999999999999
2010-05-29,17,17,False,0.17,2.89
2010-05-30,37,37,False,0.37,13.69
2010-05-31,47,47,False,0.47,22.09
2010-06-01,86,86,False,0.86,73.96
2010-06-02,43,43,False,0.43,18.49
2010-06-03,52,52,False,0.52,27.04
2010-06-04,73,73,False,0.73,53.29
2010-06-05,90,90,False,0.9,81.0
2010-06-06,26,26,False,0.26,6.76
2010-06-07,77,77,False,0.77,59.29
2010-06-08,51,51,False,0.51,26.01
2010-06-09,69,69,False,0.69,47.61
2010-06-10,71,71,False,0.71,50.41
2010-06-11,66,66,False,0.66,43.56
2010-06-12,66,66,False,0.66,43.56
2010-06-13,54,54,False,0.54,29.160000000000004
2010-06-14,53,53,False,0.53,28.09
2010-06-15,43,43,False,0.43,18.49
2010-06-16,62,62,False,0.62,38.44
2010-06-17,83,83,False,0.83,68.89
2010-06-18,98,98,False,0.98,96.03999999999999
2010-06-19,96,96,False,0.96,92.16
2010-06-20,100,100,False,1.0,100.0
2010-06-21,54,54,False,0.54,29.160000000000004
2010-06-22,26,26,False,0.26,6.76
2010-06-23,78,78,False,0.78,60.84
2010-06-24,53,53,False,0.53,28.09
2010-06-25,66,66,False,0.66,43.56
2010-06-26,54,54,False,0.54,29.160000000000004
2010-06-27,54,54,False,0.54,29.160000000000004
2010-06-28,69,69,False,0.69,47.61
2010-06-29,60,60,False,0.6,36.0
2010-06-30,44,44,False,0.44,19.36
2010-07-01,52,52,False,0.52,27.04
2010-07-02,46,46,False,0.46,21.16
2010-07-03,33,33,False,0.33,10.89
2010-07-04,27,27,False,0.27,7.290000000000001
2010-07-05,23,23,False,0.23,5.29
2010-07-06,22,22,False,0.22,4.84
2010-07-07,28,28,False,0.28,7.840000000000001
2010-07-08,28,28,False,0.28,7.840000000000001
2010-07-09,35,35,False,0.35,12.25
2010-07-10,61,61,False,0.61,37.21
2010-07-11,31,31,False,0.31,9.61
2010-07-12,61,61,False,0.61,37.21
2010-07-13,32,32,False,0.32,10.24
2010-07-14,44,44,False,0.44,19.36
2010-07-15,39,39,False,0.39,15.21
2010-07-16,83,83,False,0.83,68.89
2010-07-17,55,55,False,0.55,30.250000000000004
2010-07-18,63,63,False,0.63,39.69
2010-07-19,16,16,False,0.16,2.56
2010-07-20,43,43,False,0.43,18.49
2010-07-21,27,27,False,0.27,7.290000000000001
2010-07-22,27,27,False,0.27,7.290000000000001
2010-07-23,52,52,False,0.52,27.04
2010-07-24,31,31,False,0.31,9.61
2010-07-25,56,56,False,0.56,31.360000000000003
2010-07-26,22,22,False,0.22,4.84
2010-07-27,38,38,False,0.38,14.44
2010-07-28,49,49,False,0.49,24.009999999999998
2010-07-29,50,50,False,0.5,25.0
2010-07-30,100,100,False,1.0,100.0
2010-07-31,39,39,False,0.39,15.21
2010-08-01,100,100,False,1.0,100.0
2010-08-02,69,69,False,0.69,47.61
2010-08-03,48,48,False,0.48,23.04
2010-08-04,82,82,False,0.82,67.24
2010-08-05,49,49,False,0.49,24.009999999999998
2010-08-06,44,44,False,0.44,19.36
2010-08-07,30,30,False,0.3,9.0
2010-08-08,49,49,False,0.49,24.009999999999998
2010-08-09,55,55,False,0.55,30.250000000000004
2010-08-10,34,34,False,0.34,11.56
2010-08-11,55,55,False,0.55,30.250000000000004
2010-08-12,28,28,False,0.28,7.840000000000001
2010-08-13,36,36,False,0.36,12.959999999999999
2010-08-14,48,48,False,0.48,23.04
2010-08-15,87,87,False,0.87,75.69
2010-08-16,28,28,False,0.28,7.840000000000001
2010-08-17,34,34,False,0.34,11.56
2010-08-18,76,76,False,0.76,57.76
2010-08-19,49,49,False,0.49,24.009999999999998
2010-08-20,52,52,False,0.52,27.04
2010-08-21,29,29,False,0.29,8.41
2010-08-22,75,75,False,0.75,56.25
2010-08-23,40,40,False,0.4,16.0
2010-08-24,66,66,False,0.66,43.56
2010-08-25,41,41,False,0.41,16.81
2010-08-26,41,41,False,0.41,16.81
2010-08-27,72,72,False,0.72,51.839999999999996
2010-08-28,47,47,False,0.47,22.09
2010-08-29,28,28,False,0.28,7.840000000000001
2010-08-30,60,60,False,0.6,36.0
2010-08-31,13,13,False,0.13,1.69
2010-09-01,52,52,False,0.52,27.04
2010-09-02,79,79,False,0.79,62.410000000000004
2010-09-03,65,65,False,0.65,42.25
2010-09-04,49,49,False,0.49,24.009999999999998
2010-09-05,51,51,False,0.51,26.01
2010-09-06,100,100,False,1.0,100.0
2010-09-07,87,87,False,0.87,75.69
2010-09-08,34,34,False,0.34,11.56
2010-09-09,17,17,False,0.17,2.89
2010-09-10,54,54,False,0.54,29.160000000000004
2010-09-11,93,93,False,0.93,86.49000000000001
2010-09-12,46,46,False,0.46,21.16
2010-09-13,51,51,False,0.51,26.01
2010-09-14,8,8,False,0.08,0.64
2010-09-15,51,51,False,0.51,26.01
2010-09-16,43,43,False,0.43,18.49
2010-09-17,73,73,False,0.73,53.29
2010-09-18,84,84,False,0.84,70.56
2010-09-19,72,72,False,0.72,51.839999999999996
2010-09-20,68,68,False,0.68,46.24
2010-09-21,76,76,False,0.76,57.76
2010-09-22,76,76,False,0.76,57.76
2010-09-23,42,42,False,0.42,17.64
2010-09-24,27,27,False,0.27,7.290000000000001
2010-09-25,36,36,False,0.36,12.959999999999999
2010-09-26,81,81,False,0.81,65.61
2010-09-27,75,75,False,0.75,56.25
2010-09-28,90,90,False,0.9,81.0
2010-09-29,83,83,False,0.83,68.89
2010-09-30,50,50,False,0.5,25.0
2010-10-01,39,39,False,0.39,15.21
2010-10-02,39,39,False,0.39,15.21
2010-10-03,90,90,False,0.9,81.0
2010-10-04,46,46,False,0.46,21.16
2010-10-05,83,83,False,0.83,68.89
2010-10-06,57,57,False,0.57,32.489999999999995
2010-10-07,51,51,False,0.51,26.01
2010-10-08,40,40,False,0.4,16.0
2010-10-09,54,54,False,0.54,29.160000000000004
2010-10-10,67,67,False,0.67,44.89
2010-10-11,48,48,False,0.48,23.04
2010-10-12,88,88,False,0.88,77.44
2010-10-13,66,66,False,0.66,43.56
2010-10-14,46,46,False,0.46,21.16
2010-10-15,98,98,False,0.98,96.03999999999999
2010-10-16,52,52,False,0.52,27.04
2010-10-17,39,39,False,0.39,15.21
2010-10-18,83,83,False,0.83,68.89
2010-10-19,100,100,False,1.0,100.0
2010-10-20,36,36,False,0.36,12.959999999999999
2010-10-21,46,46,False,0.46,21.16
2010-10-22,29,29,False,0.29,8.41
2010-10-23,38,38,False,0.38,14.44
2010-10-24,38,38,False,0.38,14.44
2010-10-25,9,9,False,0.09,0.8099999999999999
2010-10-26,71,71,False,0.71,50.41
2010-10-27,45,45,False,0.45,20.25
2010-10-28,55,55,False,0.55,30.250000000000004
2010-10-29,99,99,False,0.99,98.01
2010-10-30,13,13,False,0.13,1.69
2010-10-31,27,27,False,0.27,7.290000000000001
2010-11-01,30,30,False,0.3,9.0
2010-11-02,57,57,False,0.57,32.489999999999995
2010-11-03,55,55,False,0.55,30.250000000000004
2010-11-04,28,28,False,0.28,7.840000000000001
2010-11-05,31,31,False,0.31,9.61
2010-11-06,31,31,False,0.31,9.61
2010-11-07,50,50,False,0.5,25.0
2010-11-08,22,22,False,0.22,4.84
2010-11-09,51,51,False,0.51,26.01
2010-11-10,44,44,False,0.44,19.36
2010-11-11,69,69,False,0.69,47.61
2010-11-12,39,39,False,0.39,15.21
2010-11-13,72,72,False,0.72,51.839999999999996
2010-11-14,51,51,False,0.51,26.01
2010-11-15,80,80,False,0.8,64.0
2010-11-16,14,14,False,0.14,1.9600000000000002
2010-11-17,57,57,False,0.57,32.489999999999995
2010-11-18,58,58,False,0.58,33.64
2010-11-19,54,54,False,0.54,29.160000000000004
2010-11-20,50,50,False,0.5,25.0
2010-11-21,100,100,False,1.0,100.0
2010-11-22,29,29,False,0.29,8.41
2010-11-23,29,29,False,0.29,8.41
2010-11-24,8,8,False,0.08,0.64
2010-11-25,41,41,False,0.41,16.81
2010-11-26,10,10,False,0.1,1.0
2010-11-27,51,51,False,0.51,26.01
2010-11-28,50,50,False,0.5,25.0
2010-11-29,49,49,False,0.49,24.009999999999998
2010-11-30,48,48,False,0.48,23.04
2010-12-01,86,86,False,0.86,73.96
2010-12-02,48,48,False,0.48,23.04
2010-12-03,41,41,False,0.41,16.81
2010-12-04,54,54,False,0.54,29.160000000000004
2010-12-05,75,75,False,0.75,56.25
2010-12-06,48,48,False,0.48,23.04
2010-12-07,23,23,False,0.23,5.29
2010-12-08,24,24,False,0.24,5.76
2010-12-09,32,32,False,0.32,10.24
2010-12-10,25,25,False,0.25,6.25
2010-12-11,33,33,False,0.33,10.89
2010-12-12,33,33,False,0.33,10.89
2010-12-13,80,80,False,0.8,64.0
2010-12-14,8,8,False,0.08,0.64
2010-12-15,32,32,False,0.32,10.24
2010-12-16,65,65,False,0.65,42.25
2010-12-17,52,52,False,0.52,27.04
2010-12-18,56,56,False,0.56,31.360000000000003
2010-12-19,47,47,False,0.47,22.09
2010-12-20,34,34,False,0.34,11.56
2010-12-21,51,51,False,0.51,26.01
2010-12-22,36,36,False,0.36,12.959999999999999
2010-12-23,50,50,False,0.5,25.0
2010-12-24,36,36,False,0.36,12.959999999999999
2010-12-25,72,72,False,0.72,51.839999999999996
2010-12-26,100,100,False,1.0,100.0
2010-12-27,77,77,False,0.77,59.29
2010-12-28,18,18,False,0.18,3.2399999999999998
2010-12-29,82,82,False,0.82,67.24
2010-12-30,75,75,False,0.75,56.25
2010-12-31,86,86,False,0.86,73.96
2011-01-01,32,32,False,0.32,10.24
2011-01-02,58,58,False,0.58,33.64
2011-01-03,51,51,False,0.51,26.01
2011-01-04,74,74,False,0.74,54.76
2011-01-05,34,34,False,0.34,11.56
2011-01-06,79,79,False,0.79,62.410000000000004
2011-01-07,61,61,False,0.61,37.21
2011-01-08,100,100,False,1.0,100.0
2011-01-09,62,62,False,0.62,38.44
2011-01-10,54,54,False,0.54,29.160000000000004
2011-01-11,62,62,False,0.62,38.44
2011-01-12,67,67,False,0.67,44.89
2011-01-13,87,87,False,0.87,75.69
2011-01-14,29,29,False,0.29,8.41
2011-01-15,50,50,False,0.5,25.0
2011-01-16,44,44,False,0.44,19.36
2011-01-17,50,50,False,0.5,25.0
2011-01-18,52,52,False,0.52,27.04
2011-01-19,42,42,False,0.42,17.64
2011-01-20,48,48,False,0.48,23.04
2011-01-21,49,49,False,0.49,24.009999999999998
2011-01-22,55,55,False,0.55,30.250000000000004
2011-01-23,62,62,False,0.62,38.44
2011-01-24,67,67,False,0.67,44.89
2011-01-25,61,61,False,0.61,37.21
2011-01-26,42,42,False,0.42,17.64
2011-01-27,53,53,False,0.53,28.09
2011-01-28,49,49,False,0.49,24.009999999999998
2011-01-29,54,54,False,0.54,29.160000000000004
2011-01-30,48,48,False,0.48,23.04
2011-01-31,48,48,False,0.48,23.04
2011-02-01,48,48,False,0.48,23.04
2011-02-02,41,41,False,0.41,16.81
2011-02-03,41,41,False,0.41,16.81
2011-02-04,57,57,False,0.57,32.489999999999995
2011-02-05,48,48,False,0.48,23.04
2011-02-06,75,75,False,0.75,56.25
2011-02-07,42,42,False,0.42,17.64
2011-02-08,50,50,False,0.5,25.0
2011-02-09,29,29,False,0.29,8.41
2011-02-10,47,47,False,0.47,22.09
2011-02-11,40,40,False,0.4,16.0
2011-02-12,72,72,False,0.72,51.839999999999996
2011-02-13,23,23,False,0.23,5.29
2011-02-14,64,64,False,0.64,40.96
2011-02-15,38,38,False,0.38,14.44
2011-02-16,76,76,False,0.76,57.76
2011-02-17,70,70,False,0.7,49.0
2011-02-18,27,27,False,0.27,7.290000000000001
2011-02-19,56,56,False,0.56,31.360000000000003
2011-02-20,45,45,False,0.45,20.25
2011-02-21,45,45,False,0.45,20.25
2011-02-22,59,59,False,0.59,34.809999999999995
2011-02-23,42,42,False,0.42,17.64
2011-02-24,38,38,False,0.38,14.44
2011-02-25,26,26,False,0.26,6.76
2011-02-26,44,44,False,0.44,19.36
2011-02-27,100,100,False,1.0,100.0
2011-02-28,45,45,False,0.45,20.25
2011-03-01,71,71,False,0.71,50.41
2011-03-02,72,72,False,0.72,51.839999999999996
2011-03-03,56,56,False,0.56,31.360000000000003
2011-03-04,40,40,False,0.4,16.0
2011-03-05,85,85,False,0.85,72.25
2011-03-06,64,64,False,0.64,40.96
2011-03-07,89,89,False,0.89,79.21000000000001
2011-03-08,60,60,False,0.6,36.0
2011-03-09,82,82,False,0.82,67.24
2011-03-10,60,60,False,0.6,36.0
2011-03-11,17,17,False,0.17,2.89
2011-03-12,46,46,False,0.46,21.16
2011-03-13,55,55,False,0.55,30.250000000000004
2011-03-14,25,25,False,0.25,6.25
2011-03-15,64,64,False,0.64,40.96
2011-03-16,56,56,False,0.56,31.360000000000003
2011-03-17,81,81,False,0.81,65.61
2011-03-18,97,97,False,0.97,94.09
2011-03-19,73,73,False,0.73,53.29
2011-03-20,87,87,False,0.87,75.69
2011-03-21,44,44,False,0.44,19.36
2011-03-22,66,66,False,0.66,43.56
2011-03-23,76,76,False,0.76,57.76
2011-03-24,67,67,False,0.67,44.89
2011-03-25,70,70,False,0.7,49.0
2011-03-26,100,100,False,1.0,100.0
2011-03-27,43,43,False,0.43,18.49
2011-03-28,81,81,False,0.81,65.61
2011-03-29,33,33,False,0.33,10.89
2011-03-30,93,93,False,0.93,86.49000000000001
2011-03-31,77,77,False,0.77,59.29
2011-04-01,45,45,False,0.45,20.25
2011-04-02,64,64,False,0.64,40.96
2011-04-03,57,57,False,0.57,32.489999999999995
2011-04-04,80,80,False,0.8,64.0
2011-04-05,67,67,False,0.67,44.89
2011-04-06,80,80,False,0.8,64.0
2011-04-07,71,71,False,0.71,50.41
2011-04-08,72,72,False,0.72,51.839999999999996
2011-04-09,71,71,False,0.71,50.41
2011-04-10,93,93,False,0.93,86.49000000000001
2011-04-11,95,95,False,0.95,90.25
2011-04-12,53,53,False,0.53,28.09
2011-04-13,53,53,False,0.53,28.09
2011-04-14,80,80,False,0.8,64.0
2011-04-15,56,56,False,0.56,31.360000000000003
2011-04-16,91,91,False,0.91,82.81
2011-04-17,43,43,False,0.43,18.49
2011-04-18,43,43,False,0.43,18.49
2011-04-19,68,68,False,0.68,46.24
2011-04-20,81,81,False,0.81,65.61
2011-04-21,100,100,False,1.0,100.0
2011-04-22,65,65,False,0.65,42.25
2011-04-23,36,36,False,0.36,12.959999999999999
2011-04-24,75,75,False,0.75,56.25
2011-04-25,92,92,False,0.92,84.64
2011-04-26,47,47,False,0.47,22.09
2011-04-27,63,63,False,0.63,39.69
2011-04-28,32,32,False,0.32,10.24
2011-04-29,72,72,False,0.72,51.839999999999996
2011-04-30,94,94,False,0.94,88.36
2011-05-01,100,100,False,1.0,100.0
2011-05-02,44,44,False,0.44,19.36
2011-05-03,54,54,False,0.54,29.160000000000004
2011-05-04,64,64,False,0.64,40.96
2011-05-05,72,72,False,0.72,51.839999999999996
2011-05-06,43,43,False,0.43,18.49
2011-05-07,55,55,False,0.55,30.250000000000004
2011-05-08,63,63,False,0.63,39.69
2011-05-09,86,86,False,0.86,73.96
2011-05-10,61,61,False,0.61,37.21
2011-05-11,61,61,False,0.61,37.21
2011-05-12,51,51,False,0.51,26.01
2011-05-13,59,59,False,0.59,34.809999999999995
2011-05-14,53,53,False,0.53,28.09
2011-05-15,67,67,False,0.67,44.89
2011-05-16,70,70,False,0.7,49.0
2011-05-17,80,80,False,0.8,64.0
2011-05-18,90,90,False,0.9,81.0
2011-05-19,56,56,False,0.56,31.360000000000003
2011-05-20,59,59,False,0.59,34.809999999999995
2011-05-21,67,67,False,0.67,44.89
2011-05-22,75,75,False,0.75,56.25
2011-05-23,40,40,False,0.4,16.0
2011-05-24,50,50,False,0.5,25.0
2011-05-25,70,70,False,0.7,49.0
2011-05-26,51,51,False,0.51,26.01
2011-05-27,50,50,False,0.5,25.0
2011-05-28,63,63,False,0.63,39.69
2011-05-29,74,74,False,0.74,54.76
2011-05-30,79,79,False,0.79,62.410000000000004
2011-05-31,61,61,False,0.61,37.21
2011-06-01,100,100,False,1.0,100.0
2011-06-02,60,60,False,0.6,36.0
2011-06-03,38,38,False,0.38,14.44
2011-06-04,82,82,False,0.82,67.24
2011-06-05,56,56,False,0.56,31.360000000000003
2011-06-06,33,33,False,0.33,10.89
2011-06-07,49,49,False,0.49,24.009999999999998
2011-06-08,37,37,False,0.37,13.69
2011-06-09,79,79,False,0.79,62.410000000000004
2011-06-10,58,58,False,0.58,33.64
2011-06-11,55,55,False,0.55,30.250000000000004
2011-06-12,50,50,False,0.5,25.0
2011-06-13,88,88,False,0.88,77.44
2011-06-14,37,37,False,0.37,13.69
2011-06-15,69,69,False,0.69,47.61
2011-06-16,38,38,False,0.38,14.44
2011-06-17,55,55,False,0.55,30.250000000000004
2011-06-18,55,55,False,0.55,30.250000000000004
2011-06-19,57,57,False,0.57,32.489999999999995
2011-06-20,49,49,False,0.49,24.009999999999998
2011-06-21,63,63,False,0.63,39.69
2011-06-22,59,59,False,0.59,34.809999999999995
2011-06-23,60,60,False,0.6,36.0
2011-06-24,53,53,False,0.53,28.09
2011-06-25,55,55,False,0.55,30.250000000000004
2011-06-26,56,56,False,0.56,31.360000000000003
2011-06-27,60,60,False,0.6,36.0
2011-06-28,68,68,False,0.68,46.24
2011-06-29,68,68,False,0.68,46.24
2011-06-30,57,57,False,0.57,32.489999999999995
2011-07-01,64,64,False,0.64,40.96
2011-07-02,60,60,False,0.6,36.0
2011-07-03,56,56,False,0.56,31.360000000000003
2011-07-04,92,92,False,0.92,84.64
2011-07-05,77,77,False,0.77,59.29
2011-07-06,77,77,False,0.77,59.29
2011-07-07,48,48,False,0.48,23.04
2011-07-08,69,69,False,0.69,47.61
2011-07-09,62,62,False,0.62,38.44
2011-07-10,78,78,False,0.78,60.84
2011-07-11,54,54,False,0.54,29.160000000000004
2011-07-12,100,100,False,1.0,100.0
2011-07-13,67,67,False,0.67,44.89
2011-07-14,54,54,False,0.54,29.160000000000004
2011-07-15,91,91,False,0.91,82.81
2011-07-16,75,75,False,0.75,56.25
2011-07-17,45,45,False,0.45,20.25
2011-07-18,53,53,False,0.53,28.09
2011-07-19,66,66,False,0.66,43.56
2011-07-20,47,47,False,0.47,22.09
2011-07-21,68,68,False,0.68,46.24
2011-07-22,80,80,False,0.8,64.0
2011-07-23,60,60,False,0.6,36.0
2011-07-24,88,88,False,0.88,77.44
2011-07-25,66,66,False,0.66,43.56
2011-07-26,56,56,False,0.56,31.360000000000003
2011-07-27,52,52,False,0.52,27.04
2011-07-28,43,43,False,0.43,18.49
2011-07-29,55,55,False,0.55,30.250000000000004
2011-07-30,93,93,False,0.93,86.49000000000001
2011-07-31,50,50,False,0.5,25.0
2011-08-01,58,58,False,0.58,33.64
2011-08-02,48,48,False,0.48,23.04
2011-08-03,62,62,False,0.62,38.44
2011-08-04,64,64,False,0.64,40.96
2011-08-05,71,71,False,0.71,50.41
2011-08-06,100,100,False,1.0,100.0
2011-08-07,95,95,False,0.95,90.25
2011-08-08,57,57,False,0.57,32.489999999999995
2011-08-09,85,85,False,0.85,72.25
2011-08-10,68,68,False,0.68,46.24
2011-08-11,49,49,False,0.49,24.009999999999998
2011-08-12,40,40,False,0.4,16.0
2011-08-13,57,57,False,0.57,32.489999999999995
2011-08-14,93,93,False,0.93,86.49000000000001
2011-08-15,67,67,False,0.67,44.89
2011-08-16,43,43,False,0.43,18.49
2011-08-17,68,68,False,0.68,46.24
2011-08-18,69,69,False,0.69,47.61
2011-08-19,81,81,False,0.81,65.61
2011-08-20,80,80,False,0.8,64.0
2011-08-21,37,37,False,0.37,13.69
2011-08-22,68,68,False,0.68,46.24
2011-08-23,42,42,False,0.42,17.64
2011-08-24,62,62,False,0.62,38.44
2011-08-25,70,70,False,0.7,49.0
2011-08-26,34,34,False,0.34,11.56
2011-08-27,47,47,False,0.47,22.09
2011-08-28,82,82,False,0.82,67.24
2011-08-29,47,47,False,0.47,22.09
2011-08-30,57,57,False,0.57,32.489999999999995
2011-08-31,52,52,False,0.52,27.04
2011-09-01,100,100,False,1.0,100.0
2011-09-02,45,45,False,0.45,20.25
2011-09-03,49,49,False,0.49,24.009999999999998
2011-09-04,51,51,False,0.51,26.01
2011-09-05,50,50,False,0.5,25.0
2011-09-06,55,55,False,0.55,30.250000000000004
2011-09-07,72,72,False,0.72,51.839999999999996
2011-09-08,55,55,False,0.55,30.250000000000004
2011-09-09,66,66,False,0.66,43.56
2011-09-10,64,64,False,0.64,40.96
2011-09-11,32,32,False,0.32,10.24
2011-09-12,42,42,False,0.42,17.64
2011-09-13,54,54,False,0.54,29.160000000000004
2011-09-14,33,33,False,0.33,10.89
2011-09-15,72,72,False,0.72,51.839999999999996
2011-09-16,31,31,False,0.31,9.61
2011-09-17,65,65,False,0.65,42.25
2011-09-18,42,42,False,0.42,17.64
2011-09-19,46,46,False,0.46,21.16
2011-09-20,49,49,False,0.49,24.009999999999998
2011-09-21,58,58,False,0.58,33.64
2011-09-22,33,33,False,0.33,10.89
2011-09-23,52,52,False,0.52,27.04
2011-09-24,47,47,False,0.47,22.09
2011-09-25,31,31,False,0.31,9.61
2011-09-26,77,77,False,0.77,59.29
2011-09-27,49,49,False,0.49,24.009999999999998
2011-09-28,46,46,False,0.46,21.16
2011-09-29,37,37,False,0.37,13.69
2011-09-30,74,74,False,0.74,54.76
2011-10-01,100,100,False,1.0,100.0
2011-10-02,79,79,False,0.79,62.410000000000004
2011-10-03,46,46,False,0.46,21.16
2011-10-04,35,35,False,0.35,12.25
2011-10-05,30,30,False,0.3,9.0
2011-10-06,61,61,False,0.61,37.21
2011-10-07,64,64,False,0.64,40.96
2011-10-08,53,53,False,0.53,28.09
2011-10-09,73,73,False,0.73,53.29
2011-10-10,66,66,False,0.66,43.56
2011-10-11,70,70,False,0.7,49.0
2011-10-12,43,43,False,0.43,18.49
2011-10-13,81,81,False,0.81,65.61
2011-10-14,42,42,False,0.42,17.64
2011-10-15,38,38,False,0.38,14.44
2011-10-16,51,51,False,0.51,26.01
2011-10-17,45,45,False,0.45,20.25
2011-10-18,54,54,False,0.54,29.160000000000004
2011-10-19,20,20,False,0.2,4.0
2011-10-20,67,67,False,0.67,44.89
2011-10-21,49,49,False,0.49,24.009999999999998
2011-10-22,39,39,False,0.39,15.21
2011-10-23,97,97,False,0.97,94.09
2011-10-24,84,84,False,0.84,70.56
2011-10-25,24,24,False,0.24,5.76
2011-10-26,40,40,False,0.4,16.0
2011-10-27,81,81,False,0.81,65.61
2011-10-28,53,53,False,0.53,28.09
2011-10-29,38,38,False,0.38,14.44
2011-10-30,45,45,False,0.45,20.25
2011-10-31,62,62,False,0.62,38.44
2011-11-01,69,69,False,0.69,47.61
2011-11-02,33,33,False,0.33,10.89
2011-11-03,29,29,False,0.29,8.41
2011-11-04,35,35,False,0.35,12.25
2011-11-05,32,32,False,0.32,10.24
2011-11-06,47,47,False,0.47,22.09
2011-11-07,37,37,False,0.37,13.69
2011-11-08,53,53,False,0.53,28.09
2011-11-09,66,66,False,0.66,43.56
2011-11-10,42,42,False,0.42,17.64
2011-11-11,57,57,False,0.57,32.489999999999995
2011-11-12,100,100,False,1.0,100.0
2011-11-13,57,57,False,0.57,32.489999999999995
2011-11-14,45,45,False,0.45,20.25
2011-11-15,53,53,False,0.53,28.09
2011-11-16,66,66,False,0.66,43.56
2011-11-17,29,29,False,0.29,8.41
2011-11-18,26,26,False,0.26,6.76
2011-11-19,57,57,False,0.57,32.489999999999995
2011-11-20,62,62,False,0.62,38.44
2011-11-21,49,49,False,0.49,24.009999999999998
2011-11-22,37,37,False,0.37,13.69
2011-11-23,17,17,False,0.17,2.89
2011-11-24,16,16,False,0.16,2.56
2011-11-25,46,46,False,0.46,21.16
2011-11-26,47,47,False,0.47,22.09
2011-11-27,46,46,False,0.46,21.16
2011-11-28,43,43,False,0.43,18.49
2011-11-29,43,43,False,0.43,18.49
2011-11-30,56,56,False,0.56,31.360000000000003
2011-12-01,44,44,False,0.44,19.36
2011-12-02,76,76,False,0.76,57.76
2011-12-03,49,49,False,0.49,24.009999999999998
2011-12-04,77,77,False,0.77,59.29
2011-12-05,100,100,False,1.0,100.0
2011-12-06,60,60,False,0.6,36.0
2011-12-07,49,49,False,0.49,24.009999999999998
2011-12-08,61,61,False,0.61,37.21
2011-12-09,93,93,False,0.93,86.49000000000001
2011-12-10,56,56,False,0.56,31.360000000000003
2011-12-11,76,76,False,0.76,57.76
2011-12-12,78,78,False,0.78,60.84
2011-12-13,33,33,False,0.33,10.89
2011-12-14,45,45,False,0.45,20.25
2011-12-15,28,28,False,0.28,7.840000000000001
2011-12-16,54,54,False,0.54,29.160000000000004
2011-12-17,71,71,False,0.71,50.41
2011-12-18,65,65,False,0.65,42.25
2011-12-19,64,64,False,0.64,40.96
2011-12-20,58,58,False,0.58,33.64
2011-12-21,59,59,False,0.59,34.809999999999995
2011-12-22,43,43,False,0.43,18.49
2011-12-23,26,26,False,0.26,6.76
2011-12-24,39,39,False,0.39,15.21
2011-12-25,78,78,False,0.78,60.84
2011-12-26,58,58,False,0.58,33.64
2011-12-27,85,85,False,0.85,72.25
2011-12-28,54,54,False,0.54,29.160000000000004
2011-12-29,72,72,False,0.72,51.839999999999996
2011-12-30,81,81,False,0.81,65.61
2011-12-31,42,42,False,0.42,17.64
2012-01-01,37,37,False,0.37,13.69
2012-01-02,60,60,False,0.6,36.0
2012-01-03,60,60,False,0.6,36.0
2012-01-04,83,83,False,0.83,68.89
2012-01-05,61,61,False,0.61,37.21
2012-01-06,37,37,False,0.37,13.69
2012-01-07,44,44,False,0.44,19.36
2012-01-08,40,40,False,0.4,16.0
2012-01-09,46,46,False,0.46,21.16
2012-01-10,42,42,False,0.42,17.64
2012-01-11,33,33,False,0.33,10.89
