date,DEFAULT_unscaled,DEFAULT_monthly,isPartial,scale,DEFAULT
2014-03-08,77,71.0,,0.71,54.669999999999995
2014-03-09,74,71.0,,0.71,52.54
2014-03-10,99,71.0,,0.71,70.28999999999999
2014-03-11,87,71.0,,0.71,61.769999999999996
2014-03-12,86,71.0,,0.71,61.059999999999995
2014-03-13,99,71.0,,0.71,70.28999999999999
2014-03-14,94,71.0,,0.71,66.74
2014-03-15,72,71.0,,0.71,51.12
2014-03-16,72,71.0,,0.71,51.12
2014-03-17,86,71.0,,0.71,61.059999999999995
2014-03-18,98,71.0,,0.71,69.58
2014-03-19,90,71.0,,0.71,63.9
2014-03-20,93,71.0,,0.71,66.03
2014-03-21,79,71.0,,0.71,56.089999999999996
2014-03-22,72,71.0,,0.71,51.12
2014-03-23,69,71.0,,0.71,48.989999999999995
2014-03-24,90,71.0,,0.71,63.9
2014-03-25,91,71.0,,0.71,64.61
2014-03-26,96,71.0,,0.71,68.16
2014-03-27,89,71.0,,0.71,63.19
2014-03-28,89,71.0,,0.71,63.19
2014-03-29,69,71.0,,0.71,48.989999999999995
2014-03-30,65,71.0,,0.71,46.15
2014-03-31,84,71.0,,0.71,59.64
2014-04-01,99,67.0,False,0.67,66.33
2014-04-02,98,67.0,,0.67,65.66000000000001
2014-04-03,99,67.0,,0.67,66.33
2014-04-04,90,67.0,,0.67,60.300000000000004
2014-04-05,67,67.0,,0.67,44.89
2014-04-06,61,67.0,,0.67,40.870000000000005
2014-04-07,85,67.0,,0.67,56.95
2014-04-08,88,67.0,,0.67,58.96
2014-04-09,87,67.0,,0.67,58.290000000000006
2014-04-10,90,67.0,,0.67,60.300000000000004
2014-04-11,91,67.0,,0.67,60.970000000000006
2014-04-12,65,67.0,,0.67,43.550000000000004
2014-04-13,69,67.0,,0.67,46.230000000000004
2014-04-14,90,67.0,,0.67,60.300000000000004
2014-04-15,86,67.0,,0.67,57.620000000000005
2014-04-16,96,67.0,,0.67,64.32000000000001
2014-04-17,90,67.0,,0.67,60.300000000000004
2014-04-18,76,67.0,,0.67,50.92
2014-04-19,71,67.0,,0.67,47.57
2014-04-20,64,67.0,,0.67,42.88
2014-04-21,84,67.0,,0.67,56.28
2014-04-22,100,67.0,,0.67,67.0
2014-04-23,99,67.0,,0.67,66.33
2014-04-24,96,67.0,,0.67,64.32000000000001
2014-04-25,86,67.0,,0.67,57.620000000000005
2014-04-26,64,67.0,,0.67,42.88
2014-04-27,70,67.0,,0.67,46.900000000000006
2014-04-28,82,67.0,,0.67,54.940000000000005
2014-04-29,87,67.0,,0.67,58.290000000000006
2014-04-30,94,67.0,,0.67,62.980000000000004
2014-05-01,94,65.0,False,0.65,61.1
2014-05-02,82,65.0,,0.65,53.300000000000004
2014-05-03,67,65.0,,0.65,43.550000000000004
2014-05-04,71,65.0,,0.65,46.15
2014-05-05,89,65.0,,0.65,57.85
2014-05-06,88,65.0,,0.65,57.2
2014-05-07,97,65.0,,0.65,63.050000000000004
2014-05-08,99,65.0,,0.65,64.35000000000001
2014-05-09,84,65.0,,0.65,54.6
2014-05-10,66,65.0,,0.65,42.9
2014-05-11,60,65.0,,0.65,39.0
2014-05-12,90,65.0,,0.65,58.5
2014-05-13,84,65.0,,0.65,54.6
2014-05-14,89,65.0,,0.65,57.85
2014-05-15,100,65.0,,0.65,65.0
2014-05-16,79,65.0,,0.65,51.35
2014-05-17,66,65.0,,0.65,42.9
2014-05-18,57,65.0,,0.65,37.050000000000004
2014-05-19,91,65.0,,0.65,59.15
2014-05-20,92,65.0,,0.65,59.800000000000004
2014-05-21,84,65.0,,0.65,54.6
2014-05-22,87,65.0,,0.65,56.550000000000004
2014-05-23,78,65.0,,0.65,50.7
2014-05-24,55,65.0,,0.65,35.75
2014-05-25,62,65.0,,0.65,40.300000000000004
2014-05-26,66,65.0,,0.65,42.9
2014-05-27,86,65.0,,0.65,55.9
2014-05-28,90,65.0,,0.65,58.5
2014-05-29,100,65.0,,0.65,65.0
2014-05-30,88,65.0,,0.65,57.2
2014-05-31,57,65.0,,0.65,37.050000000000004
2014-06-01,45,67.0,False,0.67,30.150000000000002
2014-06-02,56,67.0,,0.67,37.52
2014-06-03,65,67.0,,0.67,43.550000000000004
2014-06-04,66,67.0,,0.67,44.220000000000006
2014-06-05,63,67.0,,0.67,42.21
2014-06-06,65,67.0,,0.67,43.550000000000004
2014-06-07,41,67.0,,0.67,27.470000000000002
2014-06-08,46,67.0,,0.67,30.82
2014-06-09,65,67.0,,0.67,43.550000000000004
2014-06-10,76,67.0,,0.67,50.92
2014-06-11,60,67.0,,0.67,40.2
2014-06-12,61,67.0,,0.67,40.870000000000005
2014-06-13,66,67.0,,0.67,44.220000000000006
2014-06-14,48,67.0,,0.67,32.160000000000004
2014-06-15,51,67.0,,0.67,34.17
2014-06-16,88,67.0,,0.67,58.96
2014-06-17,100,67.0,,0.67,67.0
2014-06-18,68,67.0,,0.67,45.56
2014-06-19,66,67.0,,0.67,44.220000000000006
2014-06-20,62,67.0,,0.67,41.54
2014-06-21,41,67.0,,0.67,27.470000000000002
2014-06-22,47,67.0,,0.67,31.490000000000002
2014-06-23,74,67.0,,0.67,49.580000000000005
2014-06-24,72,67.0,,0.67,48.24
2014-06-25,67,67.0,,0.67,44.89
2014-06-26,66,67.0,,0.67,44.220000000000006
2014-06-27,69,67.0,,0.67,46.230000000000004
2014-06-28,47,67.0,,0.67,31.490000000000002
2014-06-29,43,67.0,,0.67,28.810000000000002
2014-06-30,62,67.0,,0.67,41.54
2014-07-01,73,66.0,False,0.66,48.18
2014-07-02,80,66.0,,0.66,52.800000000000004
2014-07-03,77,66.0,,0.66,50.82
2014-07-04,47,66.0,,0.66,31.020000000000003
2014-07-05,46,66.0,,0.66,30.360000000000003
2014-07-06,51,66.0,,0.66,33.660000000000004
2014-07-07,75,66.0,,0.66,49.5
2014-07-08,77,66.0,,0.66,50.82
2014-07-09,80,66.0,,0.66,52.800000000000004
2014-07-10,96,66.0,,0.66,63.36
2014-07-11,74,66.0,,0.66,48.84
2014-07-12,46,66.0,,0.66,30.360000000000003
2014-07-13,44,66.0,,0.66,29.040000000000003
2014-07-14,78,66.0,,0.66,51.480000000000004
2014-07-15,84,66.0,,0.66,55.440000000000005
2014-07-16,78,66.0,,0.66,51.480000000000004
2014-07-17,81,66.0,,0.66,53.46
2014-07-18,79,66.0,,0.66,52.14
2014-07-19,56,66.0,,0.66,36.96
2014-07-20,47,66.0,,0.66,31.020000000000003
2014-07-21,73,66.0,,0.66,48.18
2014-07-22,86,66.0,,0.66,56.760000000000005
2014-07-23,76,66.0,,0.66,50.160000000000004
2014-07-24,81,66.0,,0.66,53.46
2014-07-25,78,66.0,,0.66,51.480000000000004
2014-07-26,45,66.0,,0.66,29.700000000000003
2014-07-27,53,66.0,,0.66,34.980000000000004
2014-07-28,76,66.0,,0.66,50.160000000000004
2014-07-29,85,66.0,,0.66,56.1
2014-07-30,85,66.0,,0.66,56.1
2014-07-31,100,66.0,,0.66,66.0
2014-08-01,86,67.0,False,0.67,57.620000000000005
2014-08-02,58,67.0,,0.67,38.86
2014-08-03,68,67.0,,0.67,45.56
2014-08-04,90,67.0,,0.67,60.300000000000004
2014-08-05,92,67.0,,0.67,61.64
2014-08-06,100,67.0,,0.67,67.0
2014-08-07,90,67.0,,0.67,60.300000000000004
2014-08-08,88,67.0,,0.67,58.96
2014-08-09,60,67.0,,0.67,40.2
2014-08-10,56,67.0,,0.67,37.52
2014-08-11,88,67.0,,0.67,58.96
2014-08-12,87,67.0,,0.67,58.290000000000006
2014-08-13,89,67.0,,0.67,59.63
2014-08-14,89,67.0,,0.67,59.63
2014-08-15,82,67.0,,0.67,54.940000000000005
2014-08-16,53,67.0,,0.67,35.510000000000005
2014-08-17,58,67.0,,0.67,38.86
2014-08-18,90,67.0,,0.67,60.300000000000004
2014-08-19,89,67.0,,0.67,59.63
2014-08-20,86,67.0,,0.67,57.620000000000005
2014-08-21,94,67.0,,0.67,62.980000000000004
2014-08-22,91,67.0,,0.67,60.970000000000006
2014-08-23,55,67.0,,0.67,36.85
2014-08-24,55,67.0,,0.67,36.85
2014-08-25,88,67.0,,0.67,58.96
2014-08-26,92,67.0,,0.67,61.64
2014-08-27,94,67.0,,0.67,62.980000000000004
2014-08-28,80,67.0,,0.67,53.6
2014-08-29,84,67.0,,0.67,56.28
2014-08-30,56,67.0,,0.67,37.52
2014-08-31,61,67.0,,0.67,40.870000000000005
2014-09-01,66,66.0,False,0.66,43.56
2014-09-02,90,66.0,,0.66,59.400000000000006
2014-09-03,97,66.0,,0.66,64.02
2014-09-04,95,66.0,,0.66,62.7
2014-09-05,86,66.0,,0.66,56.760000000000005
2014-09-06,60,66.0,,0.66,39.6
2014-09-07,62,66.0,,0.66,40.92
2014-09-08,83,66.0,,0.66,54.78
2014-09-09,84,66.0,,0.66,55.440000000000005
2014-09-10,93,66.0,,0.66,61.38
2014-09-11,95,66.0,,0.66,62.7
2014-09-12,85,66.0,,0.66,56.1
2014-09-13,68,66.0,,0.66,44.88
2014-09-14,52,66.0,,0.66,34.32
2014-09-15,95,66.0,,0.66,62.7
2014-09-16,98,66.0,,0.66,64.68
2014-09-17,97,66.0,,0.66,64.02
2014-09-18,88,66.0,,0.66,58.080000000000005
2014-09-19,90,66.0,,0.66,59.400000000000006
2014-09-20,69,66.0,,0.66,45.54
2014-09-21,56,66.0,,0.66,36.96
2014-09-22,83,66.0,,0.66,54.78
2014-09-23,100,66.0,,0.66,66.0
2014-09-24,91,66.0,,0.66,60.06
2014-09-25,85,66.0,,0.66,56.1
2014-09-26,85,66.0,,0.66,56.1
2014-09-27,53,66.0,,0.66,34.980000000000004
2014-09-28,68,66.0,,0.66,44.88
2014-09-29,87,66.0,,0.66,57.42
2014-09-30,94,66.0,,0.66,62.040000000000006
2014-10-01,92,62.0,False,0.62,57.04
2014-10-02,80,62.0,,0.62,49.6
2014-10-03,83,62.0,,0.62,51.46
2014-10-04,70,62.0,,0.62,43.4
2014-10-05,53,62.0,,0.62,32.86
2014-10-06,99,62.0,,0.62,61.38
2014-10-07,96,62.0,,0.62,59.519999999999996
2014-10-08,89,62.0,,0.62,55.18
2014-10-09,85,62.0,,0.62,52.7
2014-10-10,90,62.0,,0.62,55.8
2014-10-11,60,62.0,,0.62,37.2
2014-10-12,55,62.0,,0.62,34.1
2014-10-13,80,62.0,,0.62,49.6
2014-10-14,100,62.0,,0.62,62.0
2014-10-15,90,62.0,,0.62,55.8
2014-10-16,83,62.0,,0.62,51.46
2014-10-17,85,62.0,,0.62,52.7
2014-10-18,54,62.0,,0.62,33.48
2014-10-19,57,62.0,,0.62,35.339999999999996
2014-10-20,88,62.0,,0.62,54.56
2014-10-21,95,62.0,,0.62,58.9
2014-10-22,98,62.0,,0.62,60.76
2014-10-23,93,62.0,,0.62,57.66
2014-10-24,97,62.0,,0.62,60.14
2014-10-25,66,62.0,,0.62,40.92
2014-10-26,52,62.0,,0.62,32.24
2014-10-27,91,62.0,,0.62,56.42
2014-10-28,84,62.0,,0.62,52.08
2014-10-29,89,62.0,,0.62,55.18
2014-10-30,84,62.0,,0.62,52.08
2014-10-31,77,62.0,,0.62,47.74
2014-11-01,58,57.0,False,0.57,33.059999999999995
2014-11-02,52,57.0,,0.57,29.639999999999997
2014-11-03,84,57.0,,0.57,47.879999999999995
2014-11-04,85,57.0,,0.57,48.449999999999996
2014-11-05,100,57.0,,0.57,56.99999999999999
2014-11-06,92,57.0,,0.57,52.44
2014-11-07,84,57.0,,0.57,47.879999999999995
2014-11-08,62,57.0,,0.57,35.339999999999996
2014-11-09,56,57.0,,0.57,31.919999999999998
2014-11-10,85,57.0,,0.57,48.449999999999996
2014-11-11,93,57.0,,0.57,53.01
2014-11-12,91,57.0,,0.57,51.87
2014-11-13,100,57.0,,0.57,56.99999999999999
2014-11-14,85,57.0,,0.57,48.449999999999996
2014-11-15,56,57.0,,0.57,31.919999999999998
2014-11-16,54,57.0,,0.57,30.779999999999998
2014-11-17,85,57.0,,0.57,48.449999999999996
2014-11-18,93,57.0,,0.57,53.01
2014-11-19,97,57.0,,0.57,55.28999999999999
2014-11-20,100,57.0,,0.57,56.99999999999999
2014-11-21,87,57.0,,0.57,49.589999999999996
2014-11-22,54,57.0,,0.57,30.779999999999998
2014-11-23,62,57.0,,0.57,35.339999999999996
2014-11-24,83,57.0,,0.57,47.309999999999995
2014-11-25,88,57.0,,0.57,50.16
2014-11-26,76,57.0,,0.57,43.31999999999999
2014-11-27,63,57.0,,0.57,35.91
2014-11-28,61,57.0,,0.57,34.769999999999996
2014-11-29,55,57.0,,0.57,31.349999999999998
2014-11-30,50,57.0,,0.57,28.499999999999996
2014-12-01,73,57.0,False,0.57,41.61
2014-12-02,91,57.0,,0.57,51.87
2014-12-03,100,57.0,,0.57,56.99999999999999
2014-12-04,91,57.0,,0.57,51.87
2014-12-05,82,57.0,,0.57,46.739999999999995
2014-12-06,65,57.0,,0.57,37.05
2014-12-07,64,57.0,,0.57,36.48
2014-12-08,88,57.0,,0.57,50.16
2014-12-09,94,57.0,,0.57,53.58
2014-12-10,95,57.0,,0.57,54.15
2014-12-11,90,57.0,,0.57,51.3
2014-12-12,92,57.0,,0.57,52.44
2014-12-13,60,57.0,,0.57,34.199999999999996
2014-12-14,67,57.0,,0.57,38.19
2014-12-15,86,57.0,,0.57,49.019999999999996
2014-12-16,85,57.0,,0.57,48.449999999999996
2014-12-17,96,57.0,,0.57,54.72
2014-12-18,96,57.0,,0.57,54.72
2014-12-19,95,57.0,,0.57,54.15
2014-12-20,68,57.0,,0.57,38.76
2014-12-21,62,57.0,,0.57,35.339999999999996
2014-12-22,82,57.0,,0.57,46.739999999999995
2014-12-23,82,57.0,,0.57,46.739999999999995
2014-12-24,73,57.0,,0.57,41.61
2014-12-25,77,57.0,,0.57,43.88999999999999
2014-12-26,71,57.0,,0.57,40.47
2014-12-27,63,57.0,,0.57,35.91
2014-12-28,61,57.0,,0.57,34.769999999999996
2014-12-29,84,57.0,,0.57,47.879999999999995
2014-12-30,85,57.0,,0.57,48.449999999999996
2014-12-31,79,57.0,,0.57,45.029999999999994
2015-01-01,59,61.0,False,0.61,35.99
2015-01-02,71,61.0,,0.61,43.31
2015-01-03,61,61.0,,0.61,37.21
2015-01-04,58,61.0,,0.61,35.38
2015-01-05,91,61.0,,0.61,55.51
2015-01-06,93,61.0,,0.61,56.73
2015-01-07,95,61.0,,0.61,57.949999999999996
2015-01-08,95,61.0,,0.61,57.949999999999996
2015-01-09,88,61.0,,0.61,53.68
2015-01-10,57,61.0,,0.61,34.769999999999996
2015-01-11,58,61.0,,0.61,35.38
2015-01-12,83,61.0,,0.61,50.629999999999995
2015-01-13,99,61.0,,0.61,60.39
2015-01-14,100,61.0,,0.61,61.0
2015-01-15,97,61.0,,0.61,59.17
2015-01-16,88,61.0,,0.61,53.68
2015-01-17,66,61.0,,0.61,40.26
2015-01-18,63,61.0,,0.61,38.43
2015-01-19,79,61.0,,0.61,48.19
2015-01-20,88,61.0,,0.61,53.68
2015-01-21,96,61.0,,0.61,58.56
2015-01-22,97,61.0,,0.61,59.17
2015-01-23,85,61.0,,0.61,51.85
2015-01-24,62,61.0,,0.61,37.82
2015-01-25,60,61.0,,0.61,36.6
2015-01-26,90,61.0,,0.61,54.9
2015-01-27,100,61.0,,0.61,61.0
2015-01-28,88,61.0,,0.61,53.68
2015-01-29,92,61.0,,0.61,56.12
2015-01-30,90,61.0,,0.61,54.9
2015-01-31,61,61.0,,0.61,37.21
2015-02-01,56,58.0,False,0.58,32.48
2015-02-02,71,58.0,,0.58,41.18
2015-02-03,91,58.0,,0.58,52.779999999999994
2015-02-04,100,58.0,,0.58,57.99999999999999
2015-02-05,94,58.0,,0.58,54.519999999999996
2015-02-06,87,58.0,,0.58,50.459999999999994
2015-02-07,57,58.0,,0.58,33.059999999999995
2015-02-08,57,58.0,,0.58,33.059999999999995
2015-02-09,89,58.0,,0.58,51.62
2015-02-10,88,58.0,,0.58,51.04
2015-02-11,94,58.0,,0.58,54.519999999999996
2015-02-12,93,58.0,,0.58,53.94
2015-02-13,88,58.0,,0.58,51.04
2015-02-14,59,58.0,,0.58,34.22
2015-02-15,57,58.0,,0.58,33.059999999999995
2015-02-16,75,58.0,,0.58,43.5
2015-02-17,86,58.0,,0.58,49.879999999999995
2015-02-18,90,58.0,,0.58,52.199999999999996
2015-02-19,85,58.0,,0.58,49.3
2015-02-20,88,58.0,,0.58,51.04
2015-02-21,59,58.0,,0.58,34.22
2015-02-22,52,58.0,,0.58,30.159999999999997
2015-02-23,83,58.0,,0.58,48.13999999999999
2015-02-24,97,58.0,,0.58,56.26
2015-02-25,92,58.0,,0.58,53.36
2015-02-26,83,58.0,,0.58,48.13999999999999
2015-02-27,82,58.0,,0.58,47.559999999999995
2015-02-28,56,58.0,,0.58,32.48
2015-03-01,54,58.0,False,0.58,31.319999999999997
2015-03-02,90,58.0,,0.58,52.199999999999996
2015-03-03,97,58.0,,0.58,56.26
2015-03-04,100,58.0,,0.58,57.99999999999999
2015-03-05,87,58.0,,0.58,50.459999999999994
2015-03-06,95,58.0,,0.58,55.099999999999994
2015-03-07,58,58.0,,0.58,33.64
2015-03-08,62,58.0,,0.58,35.96
2015-03-09,89,58.0,,0.58,51.62
2015-03-10,98,58.0,,0.58,56.839999999999996
2015-03-11,100,58.0,,0.58,57.99999999999999
2015-03-12,95,58.0,,0.58,55.099999999999994
2015-03-13,89,58.0,,0.58,51.62
2015-03-14,68,58.0,,0.58,39.44
2015-03-15,56,58.0,,0.58,32.48
2015-03-16,94,58.0,,0.58,54.519999999999996
2015-03-17,96,58.0,,0.58,55.67999999999999
2015-03-18,87,58.0,,0.58,50.459999999999994
2015-03-19,94,58.0,,0.58,54.519999999999996
2015-03-20,88,58.0,,0.58,51.04
2015-03-21,52,58.0,,0.58,30.159999999999997
2015-03-22,63,58.0,,0.58,36.54
2015-03-23,94,58.0,,0.58,54.519999999999996
2015-03-24,90,58.0,,0.58,52.199999999999996
2015-03-25,92,58.0,,0.58,53.36
2015-03-26,97,58.0,,0.58,56.26
2015-03-27,84,58.0,,0.58,48.72
2015-03-28,58,58.0,,0.58,33.64
2015-03-29,61,58.0,,0.58,35.379999999999995
2015-03-30,90,58.0,,0.58,52.199999999999996
2015-03-31,98,58.0,,0.58,56.839999999999996
2015-04-01,87,58.0,False,0.58,50.459999999999994
2015-04-02,88,58.0,,0.58,51.04
2015-04-03,87,58.0,,0.58,50.459999999999994
2015-04-04,60,58.0,,0.58,34.8
2015-04-05,52,58.0,,0.58,30.159999999999997
2015-04-06,98,58.0,,0.58,56.839999999999996
2015-04-07,89,58.0,,0.58,51.62
2015-04-08,90,58.0,,0.58,52.199999999999996
2015-04-09,94,58.0,,0.58,54.519999999999996
2015-04-10,79,58.0,,0.58,45.82
2015-04-11,49,58.0,,0.58,28.419999999999998
2015-04-12,53,58.0,,0.58,30.74
2015-04-13,85,58.0,,0.58,49.3
2015-04-14,92,58.0,,0.58,53.36
2015-04-15,87,58.0,,0.58,50.459999999999994
2015-04-16,82,58.0,,0.58,47.559999999999995
2015-04-17,85,58.0,,0.58,49.3
2015-04-18,68,58.0,,0.58,39.44
2015-04-19,59,58.0,,0.58,34.22
2015-04-20,91,58.0,,0.58,52.779999999999994
2015-04-21,100,58.0,,0.58,57.99999999999999
2015-04-22,82,58.0,,0.58,47.559999999999995
2015-04-23,88,58.0,,0.58,51.04
2015-04-24,93,58.0,,0.58,53.94
2015-04-25,57,58.0,,0.58,33.059999999999995
2015-04-26,54,58.0,,0.58,31.319999999999997
2015-04-27,86,58.0,,0.58,49.879999999999995
2015-04-28,94,58.0,,0.58,54.519999999999996
2015-04-29,100,58.0,,0.58,57.99999999999999
2015-04-30,88,58.0,,0.58,51.04
2015-05-01,74,57.0,False,0.57,42.18
2015-05-02,47,57.0,,0.57,26.79
2015-05-03,47,57.0,,0.57,26.79
2015-05-04,82,57.0,,0.57,46.739999999999995
2015-05-05,92,57.0,,0.57,52.44
2015-05-06,90,57.0,,0.57,51.3
2015-05-07,91,57.0,,0.57,51.87
2015-05-08,83,57.0,,0.57,47.309999999999995
2015-05-09,63,57.0,,0.57,35.91
2015-05-10,53,57.0,,0.57,30.209999999999997
2015-05-11,98,57.0,,0.57,55.85999999999999
2015-05-12,92,57.0,,0.57,52.44
2015-05-13,93,57.0,,0.57,53.01
2015-05-14,98,57.0,,0.57,55.85999999999999
2015-05-15,87,57.0,,0.57,49.589999999999996
2015-05-16,52,57.0,,0.57,29.639999999999997
2015-05-17,55,57.0,,0.57,31.349999999999998
2015-05-18,84,57.0,,0.57,47.879999999999995
2015-05-19,96,57.0,,0.57,54.72
2015-05-20,94,57.0,,0.57,53.58
2015-05-21,100,57.0,,0.57,56.99999999999999
2015-05-22,89,57.0,,0.57,50.73
2015-05-23,59,57.0,,0.57,33.629999999999995
2015-05-24,66,57.0,,0.57,37.62
2015-05-25,68,57.0,,0.57,38.76
2015-05-26,94,57.0,,0.57,53.58
2015-05-27,89,57.0,,0.57,50.73
2015-05-28,93,57.0,,0.57,53.01
2015-05-29,76,57.0,,0.57,43.31999999999999
2015-05-30,68,57.0,,0.57,38.76
2015-05-31,53,57.0,,0.57,30.209999999999997
2015-06-01,60,63.0,False,0.63,37.8
2015-06-02,65,63.0,,0.63,40.95
2015-06-03,73,63.0,,0.63,45.99
2015-06-04,68,63.0,,0.63,42.84
2015-06-05,66,63.0,,0.63,41.58
2015-06-06,41,63.0,,0.63,25.830000000000002
2015-06-07,44,63.0,,0.63,27.72
2015-06-08,65,63.0,,0.63,40.95
2015-06-09,72,63.0,,0.63,45.36
2015-06-10,72,63.0,,0.63,45.36
2015-06-11,67,63.0,,0.63,42.21
2015-06-12,57,63.0,,0.63,35.910000000000004
2015-06-13,40,63.0,,0.63,25.2
2015-06-14,39,63.0,,0.63,24.57
2015-06-15,63,63.0,,0.63,39.69
2015-06-16,73,63.0,,0.63,45.99
2015-06-17,75,63.0,,0.63,47.25
2015-06-18,68,63.0,,0.63,42.84
2015-06-19,55,63.0,,0.63,34.65
2015-06-20,44,63.0,,0.63,27.72
2015-06-21,42,63.0,,0.63,26.46
2015-06-22,71,63.0,,0.63,44.73
2015-06-23,64,63.0,,0.63,40.32
2015-06-24,77,63.0,,0.63,48.51
2015-06-25,74,63.0,,0.63,46.62
2015-06-26,64,63.0,,0.63,40.32
2015-06-27,43,63.0,,0.63,27.09
2015-06-28,42,63.0,,0.63,26.46
2015-06-29,88,63.0,,0.63,55.44
2015-06-30,100,63.0,,0.63,63.0
2015-07-01,100,65.0,False,0.65,65.0
2015-07-02,76,65.0,,0.65,49.4
2015-07-03,44,65.0,,0.65,28.6
2015-07-04,47,65.0,,0.65,30.55
2015-07-05,56,65.0,,0.65,36.4
2015-07-06,77,65.0,,0.65,50.050000000000004
2015-07-07,79,65.0,,0.65,51.35
2015-07-08,78,65.0,,0.65,50.7
2015-07-09,74,65.0,,0.65,48.1
2015-07-10,78,65.0,,0.65,50.7
2015-07-11,51,65.0,,0.65,33.15
2015-07-12,37,65.0,,0.65,24.05
2015-07-13,75,65.0,,0.65,48.75
2015-07-14,77,65.0,,0.65,50.050000000000004
2015-07-15,79,65.0,,0.65,51.35
2015-07-16,92,65.0,,0.65,59.800000000000004
2015-07-17,73,65.0,,0.65,47.45
2015-07-18,49,65.0,,0.65,31.85
2015-07-19,39,65.0,,0.65,25.35
2015-07-20,66,65.0,,0.65,42.9
2015-07-21,80,65.0,,0.65,52.0
2015-07-22,81,65.0,,0.65,52.65
2015-07-23,79,65.0,,0.65,51.35
2015-07-24,65,65.0,,0.65,42.25
2015-07-25,42,65.0,,0.65,27.3
2015-07-26,47,65.0,,0.65,30.55
2015-07-27,72,65.0,,0.65,46.800000000000004
2015-07-28,77,65.0,,0.65,50.050000000000004
2015-07-29,79,65.0,,0.65,51.35
2015-07-30,80,65.0,,0.65,52.0
2015-07-31,68,65.0,,0.65,44.2
2015-08-01,53,63.0,False,0.63,33.39
2015-08-02,52,63.0,,0.63,32.76
2015-08-03,91,63.0,,0.63,57.33
2015-08-04,100,63.0,,0.63,63.0
2015-08-05,85,63.0,,0.63,53.55
2015-08-06,93,63.0,,0.63,58.59
2015-08-07,79,63.0,,0.63,49.77
2015-08-08,62,63.0,,0.63,39.06
2015-08-09,61,63.0,,0.63,38.43
2015-08-10,80,63.0,,0.63,50.4
2015-08-11,97,63.0,,0.63,61.11
2015-08-12,96,63.0,,0.63,60.480000000000004
2015-08-13,79,63.0,,0.63,49.77
2015-08-14,81,63.0,,0.63,51.03
2015-08-15,55,63.0,,0.63,34.65
2015-08-16,57,63.0,,0.63,35.910000000000004
2015-08-17,76,63.0,,0.63,47.88
2015-08-18,93,63.0,,0.63,58.59
2015-08-19,91,63.0,,0.63,57.33
2015-08-20,83,63.0,,0.63,52.29
2015-08-21,79,63.0,,0.63,49.77
2015-08-22,55,63.0,,0.63,34.65
2015-08-23,66,63.0,,0.63,41.58
2015-08-24,79,63.0,,0.63,49.77
2015-08-25,80,63.0,,0.63,50.4
2015-08-26,86,63.0,,0.63,54.18
2015-08-27,91,63.0,,0.63,57.33
2015-08-28,87,63.0,,0.63,54.81
2015-08-29,50,63.0,,0.63,31.5
2015-08-30,52,63.0,,0.63,32.76
2015-08-31,86,63.0,,0.63,54.18
2015-09-01,98,61.0,False,0.61,59.78
2015-09-02,100,61.0,,0.61,61.0
2015-09-03,94,61.0,,0.61,57.339999999999996
2015-09-04,75,61.0,,0.61,45.75
2015-09-05,61,61.0,,0.61,37.21
2015-09-06,46,61.0,,0.61,28.06
2015-09-07,67,61.0,,0.61,40.87
2015-09-08,82,61.0,,0.61,50.019999999999996
2015-09-09,81,61.0,,0.61,49.41
2015-09-10,90,61.0,,0.61,54.9
2015-09-11,82,61.0,,0.61,50.019999999999996
2015-09-12,48,61.0,,0.61,29.28
2015-09-13,59,61.0,,0.61,35.99
2015-09-14,83,61.0,,0.61,50.629999999999995
2015-09-15,89,61.0,,0.61,54.29
2015-09-16,96,61.0,,0.61,58.56
2015-09-17,85,61.0,,0.61,51.85
2015-09-18,85,61.0,,0.61,51.85
2015-09-19,50,61.0,,0.61,30.5
2015-09-20,55,61.0,,0.61,33.55
2015-09-21,85,61.0,,0.61,51.85
2015-09-22,88,61.0,,0.61,53.68
2015-09-23,92,61.0,,0.61,56.12
2015-09-24,91,61.0,,0.61,55.51
2015-09-25,89,61.0,,0.61,54.29
2015-09-26,55,61.0,,0.61,33.55
2015-09-27,48,61.0,,0.61,29.28
2015-09-28,85,61.0,,0.61,51.85
2015-09-29,85,61.0,,0.61,51.85
2015-09-30,86,61.0,,0.61,52.46
2015-10-01,91,58.0,False,0.58,52.779999999999994
2015-10-02,84,58.0,,0.58,48.72
2015-10-03,54,58.0,,0.58,31.319999999999997
2015-10-04,56,58.0,,0.58,32.48
2015-10-05,81,58.0,,0.58,46.98
2015-10-06,92,58.0,,0.58,53.36
2015-10-07,100,58.0,,0.58,57.99999999999999
2015-10-08,81,58.0,,0.58,46.98
2015-10-09,82,58.0,,0.58,47.559999999999995
2015-10-10,57,58.0,,0.58,33.059999999999995
2015-10-11,43,58.0,,0.58,24.939999999999998
2015-10-12,82,58.0,,0.58,47.559999999999995
2015-10-13,90,58.0,,0.58,52.199999999999996
2015-10-14,83,58.0,,0.58,48.13999999999999
2015-10-15,91,58.0,,0.58,52.779999999999994
2015-10-16,84,58.0,,0.58,48.72
2015-10-17,55,58.0,,0.58,31.9
2015-10-18,54,58.0,,0.58,31.319999999999997
2015-10-19,90,58.0,,0.58,52.199999999999996
2015-10-20,84,58.0,,0.58,48.72
2015-10-21,86,58.0,,0.58,49.879999999999995
