date,UNEMPLOYMENT_unscaled,UNEMPLOYMENT_monthly,isPartial,scale,UNEMPLOYMENT
2019-11-22,54,22.0,,0.22,11.88
2019-11-23,32,22.0,,0.22,7.04
2019-11-24,65,22.0,,0.22,14.3
2019-11-25,91,22.0,,0.22,20.02
2019-11-26,73,22.0,,0.22,16.06
2019-11-27,63,22.0,,0.22,13.86
2019-11-28,27,22.0,,0.22,5.94
2019-11-29,38,22.0,,0.22,8.36
2019-11-30,31,22.0,,0.22,6.82
2019-12-01,58,26.0,False,0.26,15.08
2019-12-02,77,26.0,,0.26,20.02
2019-12-03,68,26.0,,0.26,17.68
2019-12-04,59,26.0,,0.26,15.34
2019-12-05,57,26.0,,0.26,14.82
2019-12-06,55,26.0,,0.26,14.3
2019-12-07,35,26.0,,0.26,9.1
2019-12-08,55,26.0,,0.26,14.3
2019-12-09,84,26.0,,0.26,21.84
2019-12-10,74,26.0,,0.26,19.240000000000002
2019-12-11,59,26.0,,0.26,15.34
2019-12-12,52,26.0,,0.26,13.52
2019-12-13,51,26.0,,0.26,13.26
2019-12-14,30,26.0,,0.26,7.800000000000001
2019-12-15,60,26.0,,0.26,15.600000000000001
2019-12-16,89,26.0,,0.26,23.14
2019-12-17,71,26.0,,0.26,18.46
2019-12-18,59,26.0,,0.26,15.34
2019-12-19,57,26.0,,0.26,14.82
2019-12-20,50,26.0,,0.26,13.0
2019-12-21,31,26.0,,0.26,8.06
2019-12-22,69,26.0,,0.26,17.94
2019-12-23,100,26.0,,0.26,26.0
2019-12-24,51,26.0,,0.26,13.26
2019-12-25,28,26.0,,0.26,7.28
2019-12-26,53,26.0,,0.26,13.780000000000001
2019-12-27,55,26.0,,0.26,14.3
2019-12-28,35,26.0,,0.26,9.1
2019-12-29,69,26.0,,0.26,17.94
2019-12-30,95,26.0,,0.26,24.7
2019-12-31,61,26.0,,0.26,15.860000000000001
2020-01-01,34,29.0,False,0.29,9.86
2020-01-02,69,29.0,,0.29,20.009999999999998
2020-01-03,65,29.0,,0.29,18.849999999999998
2020-01-04,36,29.0,,0.29,10.44
2020-01-05,73,29.0,,0.29,21.169999999999998
2020-01-06,100,29.0,,0.29,28.999999999999996
2020-01-07,82,29.0,,0.29,23.779999999999998
2020-01-08,70,29.0,,0.29,20.299999999999997
2020-01-09,64,29.0,,0.29,18.56
2020-01-10,57,29.0,,0.29,16.529999999999998
2020-01-11,34,29.0,,0.29,9.86
2020-01-12,67,29.0,,0.29,19.43
2020-01-13,93,29.0,,0.29,26.97
2020-01-14,78,29.0,,0.29,22.619999999999997
2020-01-15,66,29.0,,0.29,19.139999999999997
2020-01-16,61,29.0,,0.29,17.689999999999998
2020-01-17,59,29.0,,0.29,17.11
2020-01-18,35,29.0,,0.29,10.149999999999999
2020-01-19,65,29.0,,0.29,18.849999999999998
2020-01-20,81,29.0,,0.29,23.49
2020-01-21,91,29.0,,0.29,26.389999999999997
2020-01-22,81,29.0,,0.29,23.49
2020-01-23,62,29.0,,0.29,17.98
2020-01-24,60,29.0,,0.29,17.4
2020-01-25,37,29.0,,0.29,10.729999999999999
2020-01-26,66,29.0,,0.29,19.139999999999997
2020-01-27,87,29.0,,0.29,25.229999999999997
