date,DEPRESSION_unscaled,DEPRESSION_monthly,isPartial,scale,DEPRESSION
2019-03-13,83,89.0,,0.89,73.87
2019-03-14,78,89.0,,0.89,69.42
2019-03-15,68,89.0,,0.89,60.52
2019-03-16,57,89.0,,0.89,50.730000000000004
2019-03-17,65,89.0,,0.89,57.85
2019-03-18,87,89.0,,0.89,77.43
2019-03-19,88,89.0,,0.89,78.32000000000001
2019-03-20,100,89.0,,0.89,89.0
2019-03-21,81,89.0,,0.89,72.09
2019-03-22,73,89.0,,0.89,64.97
2019-03-23,60,89.0,,0.89,53.4
2019-03-24,67,89.0,,0.89,59.63
2019-03-25,78,89.0,,0.89,69.42
2019-03-26,85,89.0,,0.89,75.65
2019-03-27,80,89.0,,0.89,71.2
2019-03-28,79,89.0,,0.89,70.31
2019-03-29,70,89.0,,0.89,62.300000000000004
2019-03-30,56,89.0,,0.89,49.84
2019-03-31,59,89.0,,0.89,52.51
2019-04-01,93,83.0,False,0.83,77.19
2019-04-02,90,83.0,,0.83,74.7
2019-04-03,96,83.0,,0.83,79.67999999999999
2019-04-04,93,83.0,,0.83,77.19
2019-04-05,87,83.0,,0.83,72.21
2019-04-06,67,83.0,,0.83,55.61
2019-04-07,67,83.0,,0.83,55.61
2019-04-08,100,83.0,,0.83,83.0
2019-04-09,97,83.0,,0.83,80.50999999999999
2019-04-10,95,83.0,,0.83,78.85
2019-04-11,79,83.0,,0.83,65.57
2019-04-12,94,83.0,,0.83,78.02
2019-04-13,61,83.0,,0.83,50.629999999999995
2019-04-14,72,83.0,,0.83,59.76
2019-04-15,81,83.0,,0.83,67.22999999999999
2019-04-16,88,83.0,,0.83,73.03999999999999
2019-04-17,96,83.0,,0.83,79.67999999999999
2019-04-18,85,83.0,,0.83,70.55
2019-04-19,67,83.0,,0.83,55.61
2019-04-20,63,83.0,,0.83,52.29
2019-04-21,61,83.0,,0.83,50.629999999999995
2019-04-22,98,83.0,,0.83,81.33999999999999
2019-04-23,99,83.0,,0.83,82.17
2019-04-24,95,83.0,,0.83,78.85
2019-04-25,94,83.0,,0.83,78.02
2019-04-26,78,83.0,,0.83,64.74
2019-04-27,63,83.0,,0.83,52.29
2019-04-28,68,83.0,,0.83,56.44
2019-04-29,99,83.0,,0.83,82.17
2019-04-30,93,83.0,,0.83,77.19
2019-05-01,100,80.0,False,0.8,80.0
2019-05-02,91,80.0,,0.8,72.8
2019-05-03,86,80.0,,0.8,68.8
2019-05-04,66,80.0,,0.8,52.800000000000004
2019-05-05,75,80.0,,0.8,60.0
2019-05-06,90,80.0,,0.8,72.0
2019-05-07,96,80.0,,0.8,76.80000000000001
2019-05-08,96,80.0,,0.8,76.80000000000001
2019-05-09,98,80.0,,0.8,78.4
2019-05-10,83,80.0,,0.8,66.4
2019-05-11,64,80.0,,0.8,51.2
2019-05-12,69,80.0,,0.8,55.2
2019-05-13,92,80.0,,0.8,73.60000000000001
2019-05-14,86,80.0,,0.8,68.8
2019-05-15,93,80.0,,0.8,74.4
2019-05-16,88,80.0,,0.8,70.4
2019-05-17,79,80.0,,0.8,63.2
2019-05-18,63,80.0,,0.8,50.400000000000006
2019-05-19,72,80.0,,0.8,57.6
2019-05-20,96,80.0,,0.8,76.80000000000001
2019-05-21,85,80.0,,0.8,68.0
2019-05-22,81,80.0,,0.8,64.8
2019-05-23,85,80.0,,0.8,68.0
2019-05-24,74,80.0,,0.8,59.2
2019-05-25,65,80.0,,0.8,52.0
2019-05-26,64,80.0,,0.8,51.2
2019-05-27,72,80.0,,0.8,57.6
2019-05-28,83,80.0,,0.8,66.4
2019-05-29,91,80.0,,0.8,72.8
2019-05-30,78,80.0,,0.8,62.400000000000006
2019-05-31,75,80.0,,0.8,60.0
2019-06-01,85,62.0,False,0.62,52.7
2019-06-02,92,62.0,,0.62,57.04
2019-06-03,95,62.0,,0.62,58.9
2019-06-04,90,62.0,,0.62,55.8
2019-06-05,98,62.0,,0.62,60.76
2019-06-06,93,62.0,,0.62,57.66
2019-06-07,89,62.0,,0.62,55.18
2019-06-08,74,62.0,,0.62,45.88
2019-06-09,83,62.0,,0.62,51.46
2019-06-10,90,62.0,,0.62,55.8
2019-06-11,88,62.0,,0.62,54.56
2019-06-12,100,62.0,,0.62,62.0
2019-06-13,89,62.0,,0.62,55.18
2019-06-14,82,62.0,,0.62,50.839999999999996
2019-06-15,76,62.0,,0.62,47.12
2019-06-16,83,62.0,,0.62,51.46
2019-06-17,88,62.0,,0.62,54.56
2019-06-18,95,62.0,,0.62,58.9
2019-06-19,87,62.0,,0.62,53.94
2019-06-20,82,62.0,,0.62,50.839999999999996
2019-06-21,80,62.0,,0.62,49.6
2019-06-22,78,62.0,,0.62,48.36
2019-06-23,79,62.0,,0.62,48.98
2019-06-24,86,62.0,,0.62,53.32
2019-06-25,98,62.0,,0.62,60.76
2019-06-26,94,62.0,,0.62,58.28
2019-06-27,80,62.0,,0.62,49.6
2019-06-28,80,62.0,,0.62,49.6
2019-06-29,73,62.0,,0.62,45.26
2019-06-30,75,62.0,,0.62,46.5
2019-07-01,78,62.0,False,0.62,48.36
2019-07-02,75,62.0,,0.62,46.5
2019-07-03,72,62.0,,0.62,44.64
2019-07-04,72,62.0,,0.62,44.64
2019-07-05,67,62.0,,0.62,41.54
2019-07-06,75,62.0,,0.62,46.5
2019-07-07,77,62.0,,0.62,47.74
2019-07-08,85,62.0,,0.62,52.7
2019-07-09,95,62.0,,0.62,58.9
2019-07-10,95,62.0,,0.62,58.9
2019-07-11,92,62.0,,0.62,57.04
2019-07-12,77,62.0,,0.62,47.74
2019-07-13,65,62.0,,0.62,40.3
2019-07-14,73,62.0,,0.62,45.26
2019-07-15,78,62.0,,0.62,48.36
2019-07-16,85,62.0,,0.62,52.7
2019-07-17,78,62.0,,0.62,48.36
2019-07-18,81,62.0,,0.62,50.22
2019-07-19,70,62.0,,0.62,43.4
2019-07-20,74,62.0,,0.62,45.88
2019-07-21,77,62.0,,0.62,47.74
2019-07-22,91,62.0,,0.62,56.42
2019-07-23,100,62.0,,0.62,62.0
2019-07-24,80,62.0,,0.62,49.6
2019-07-25,85,62.0,,0.62,52.7
2019-07-26,74,62.0,,0.62,45.88
2019-07-27,77,62.0,,0.62,47.74
2019-07-28,71,62.0,,0.62,44.02
2019-07-29,91,62.0,,0.62,56.42
2019-07-30,85,62.0,,0.62,52.7
2019-07-31,86,62.0,,0.62,53.32
2019-08-01,84,62.0,False,0.62,52.08
2019-08-02,94,62.0,,0.62,58.28
2019-08-03,79,62.0,,0.62,48.98
2019-08-04,86,62.0,,0.62,53.32
2019-08-05,94,62.0,,0.62,58.28
2019-08-06,90,62.0,,0.62,55.8
2019-08-07,91,62.0,,0.62,56.42
2019-08-08,81,62.0,,0.62,50.22
2019-08-09,77,62.0,,0.62,47.74
2019-08-10,70,62.0,,0.62,43.4
2019-08-11,86,62.0,,0.62,53.32
2019-08-12,88,62.0,,0.62,54.56
2019-08-13,91,62.0,,0.62,56.42
2019-08-14,89,62.0,,0.62,55.18
2019-08-15,92,62.0,,0.62,57.04
2019-08-16,80,62.0,,0.62,49.6
2019-08-17,83,62.0,,0.62,51.46
2019-08-18,88,62.0,,0.62,54.56
2019-08-19,96,62.0,,0.62,59.519999999999996
2019-08-20,86,62.0,,0.62,53.32
2019-08-21,100,62.0,,0.62,62.0
2019-08-22,91,62.0,,0.62,56.42
2019-08-23,82,62.0,,0.62,50.839999999999996
2019-08-24,80,62.0,,0.62,49.6
2019-08-25,83,62.0,,0.62,51.46
2019-08-26,99,62.0,,0.62,61.38
2019-08-27,96,62.0,,0.62,59.519999999999996
2019-08-28,99,62.0,,0.62,61.38
2019-08-29,87,62.0,,0.62,53.94
2019-08-30,82,62.0,,0.62,50.839999999999996
2019-08-31,69,62.0,,0.62,42.78
2019-09-01,59,70.0,False,0.7,41.3
2019-09-02,65,70.0,,0.7,45.5
2019-09-03,79,70.0,,0.7,55.3
2019-09-04,77,70.0,,0.7,53.9
2019-09-05,72,70.0,,0.7,50.4
2019-09-06,71,70.0,,0.7,49.699999999999996
2019-09-07,61,70.0,,0.7,42.699999999999996
2019-09-08,61,70.0,,0.7,42.699999999999996
2019-09-09,83,70.0,,0.7,58.099999999999994
2019-09-10,81,70.0,,0.7,56.699999999999996
2019-09-11,89,70.0,,0.7,62.3
2019-09-12,87,70.0,,0.7,60.9
2019-09-13,82,70.0,,0.7,57.4
2019-09-14,67,70.0,,0.7,46.9
2019-09-15,69,70.0,,0.7,48.3
2019-09-16,85,70.0,,0.7,59.49999999999999
2019-09-17,94,70.0,,0.7,65.8
2019-09-18,100,70.0,,0.7,70.0
2019-09-19,84,70.0,,0.7,58.8
2019-09-20,80,70.0,,0.7,56.0
2019-09-21,68,70.0,,0.7,47.599999999999994
2019-09-22,74,70.0,,0.7,51.8
2019-09-23,75,70.0,,0.7,52.5
2019-09-24,93,70.0,,0.7,65.1
2019-09-25,85,70.0,,0.7,59.49999999999999
2019-09-26,79,70.0,,0.7,55.3
2019-09-27,75,70.0,,0.7,52.5
2019-09-28,61,70.0,,0.7,42.699999999999996
2019-09-29,71,70.0,,0.7,49.699999999999996
2019-09-30,94,70.0,,0.7,65.8
2019-10-01,83,77.0,False,0.77,63.910000000000004
2019-10-02,80,77.0,,0.77,61.6
2019-10-03,82,77.0,,0.77,63.14
2019-10-04,69,77.0,,0.77,53.13
2019-10-05,72,77.0,,0.77,55.44
2019-10-06,69,77.0,,0.77,53.13
2019-10-07,93,77.0,,0.77,71.61
2019-10-08,89,77.0,,0.77,68.53
2019-10-09,79,77.0,,0.77,60.83
2019-10-10,90,77.0,,0.77,69.3
2019-10-11,81,77.0,,0.77,62.370000000000005
2019-10-12,66,77.0,,0.77,50.82
2019-10-13,66,77.0,,0.77,50.82
2019-10-14,84,77.0,,0.77,64.68
2019-10-15,91,77.0,,0.77,70.07000000000001
2019-10-16,87,77.0,,0.77,66.99
2019-10-17,93,77.0,,0.77,71.61
2019-10-18,77,77.0,,0.77,59.29
2019-10-19,64,77.0,,0.77,49.28
2019-10-20,79,77.0,,0.77,60.83
2019-10-21,85,77.0,,0.77,65.45
2019-10-22,100,77.0,,0.77,77.0
2019-10-23,91,77.0,,0.77,70.07000000000001
2019-10-24,89,77.0,,0.77,68.53
2019-10-25,91,77.0,,0.77,70.07000000000001
2019-10-26,64,77.0,,0.77,49.28
2019-10-27,68,77.0,,0.77,52.36
2019-10-28,86,77.0,,0.77,66.22
2019-10-29,91,77.0,,0.77,70.07000000000001
2019-10-30,83,77.0,,0.77,63.910000000000004
2019-10-31,87,77.0,,0.77,66.99
2019-11-01,78,74.0,False,0.74,57.72
2019-11-02,68,74.0,,0.74,50.32
2019-11-03,77,74.0,,0.74,56.98
2019-11-04,92,74.0,,0.74,68.08
2019-11-05,99,74.0,,0.74,73.26
2019-11-06,100,74.0,,0.74,74.0
2019-11-07,90,74.0,,0.74,66.6
2019-11-08,77,74.0,,0.74,56.98
2019-11-09,71,74.0,,0.74,52.54
2019-11-10,65,74.0,,0.74,48.1
2019-11-11,85,74.0,,0.74,62.9
2019-11-12,82,74.0,,0.74,60.68
2019-11-13,97,74.0,,0.74,71.78
2019-11-14,99,74.0,,0.74,73.26
2019-11-15,81,74.0,,0.74,59.94
2019-11-16,64,74.0,,0.74,47.36
2019-11-17,74,74.0,,0.74,54.76
2019-11-18,93,74.0,,0.74,68.82
2019-11-19,99,74.0,,0.74,73.26
2019-11-20,100,74.0,,0.74,74.0
2019-11-21,99,74.0,,0.74,73.26
2019-11-22,79,74.0,,0.74,58.46
2019-11-23,68,74.0,,0.74,50.32
2019-11-24,64,74.0,,0.74,47.36
2019-11-25,82,74.0,,0.74,60.68
2019-11-26,76,74.0,,0.74,56.24
2019-11-27,58,74.0,,0.74,42.92
2019-11-28,53,74.0,,0.74,39.22
2019-11-29,53,74.0,,0.74,39.22
2019-11-30,63,74.0,,0.74,46.62
2019-12-01,72,70.0,False,0.7,50.4
2019-12-02,87,70.0,,0.7,60.9
2019-12-03,97,70.0,,0.7,67.89999999999999
2019-12-04,89,70.0,,0.7,62.3
2019-12-05,100,70.0,,0.7,70.0
2019-12-06,88,70.0,,0.7,61.599999999999994
2019-12-07,63,70.0,,0.7,44.099999999999994
2019-12-08,73,70.0,,0.7,51.099999999999994
2019-12-09,99,70.0,,0.7,69.3
2019-12-10,98,70.0,,0.7,68.6
2019-12-11,98,70.0,,0.7,68.6
2019-12-12,91,70.0,,0.7,63.699999999999996
2019-12-13,83,70.0,,0.7,58.099999999999994
2019-12-14,64,70.0,,0.7,44.8
2019-12-15,73,70.0,,0.7,51.099999999999994
2019-12-16,86,70.0,,0.7,60.199999999999996
