date,cyber security_unscaled,cyber security_monthly,isPartial,scale,cyber security
2010-01-23,0,13.0,,0.13,0.0
2010-01-24,20,13.0,,0.13,2.6
2010-01-25,14,13.0,,0.13,1.82
2010-01-26,82,13.0,,0.13,10.66
2010-01-27,42,13.0,,0.13,5.46
2010-01-28,28,13.0,,0.13,3.64
2010-01-29,29,13.0,,0.13,3.77
2010-01-30,0,13.0,,0.13,0.0
2010-01-31,0,13.0,,0.13,0.0
2010-02-01,100,15.0,False,0.15,15.0
2010-02-02,61,15.0,,0.15,9.15
2010-02-03,73,15.0,,0.15,10.95
2010-02-04,38,15.0,,0.15,5.7
2010-02-05,52,15.0,,0.15,7.8
2010-02-06,0,15.0,,0.15,0.0
2010-02-07,18,15.0,,0.15,2.6999999999999997
2010-02-08,26,15.0,,0.15,3.9
2010-02-09,49,15.0,,0.15,7.35
2010-02-10,75,15.0,,0.15,11.25
2010-02-11,90,15.0,,0.15,13.5
2010-02-12,55,15.0,,0.15,8.25
2010-02-13,19,15.0,,0.15,2.85
2010-02-14,19,15.0,,0.15,2.85
2010-02-15,43,15.0,,0.15,6.45
2010-02-16,38,15.0,,0.15,5.7
2010-02-17,13,15.0,,0.15,1.95
2010-02-18,51,15.0,,0.15,7.6499999999999995
2010-02-19,80,15.0,,0.15,12.0
2010-02-20,18,15.0,,0.15,2.6999999999999997
2010-02-21,0,15.0,,0.15,0.0
2010-02-22,38,15.0,,0.15,5.7
2010-02-23,36,15.0,,0.15,5.3999999999999995
2010-02-24,49,15.0,,0.15,7.35
2010-02-25,12,15.0,,0.15,1.7999999999999998
2010-02-26,52,15.0,,0.15,7.8
2010-02-27,18,15.0,,0.15,2.6999999999999997
2010-02-28,0,15.0,,0.15,0.0
2010-03-01,63,16.0,False,0.16,10.08
2010-03-02,24,16.0,,0.16,3.84
2010-03-03,49,16.0,,0.16,7.84
2010-03-04,63,16.0,,0.16,10.08
2010-03-05,53,16.0,,0.16,8.48
2010-03-06,19,16.0,,0.16,3.04
2010-03-07,38,16.0,,0.16,6.08
2010-03-08,13,16.0,,0.16,2.08
2010-03-09,25,16.0,,0.16,4.0
2010-03-10,38,16.0,,0.16,6.08
2010-03-11,51,16.0,,0.16,8.16
2010-03-12,13,16.0,,0.16,2.08
2010-03-13,0,16.0,,0.16,0.0
2010-03-14,18,16.0,,0.16,2.88
2010-03-15,52,16.0,,0.16,8.32
2010-03-16,76,16.0,,0.16,12.16
2010-03-17,26,16.0,,0.16,4.16
2010-03-18,40,16.0,,0.16,6.4
2010-03-19,41,16.0,,0.16,6.5600000000000005
2010-03-20,19,16.0,,0.16,3.04
2010-03-21,0,16.0,,0.16,0.0
2010-03-22,100,16.0,,0.16,16.0
2010-03-23,62,16.0,,0.16,9.92
2010-03-24,76,16.0,,0.16,12.16
2010-03-25,38,16.0,,0.16,6.08
2010-03-26,40,16.0,,0.16,6.4
2010-03-27,19,16.0,,0.16,3.04
2010-03-28,76,16.0,,0.16,12.16
2010-03-29,62,16.0,,0.16,9.92
2010-03-30,13,16.0,,0.16,2.08
2010-03-31,52,16.0,,0.16,8.32
2010-04-01,35,16.0,False,0.16,5.6000000000000005
2010-04-02,14,16.0,,0.16,2.24
2010-04-03,35,16.0,,0.16,5.6000000000000005
2010-04-04,18,16.0,,0.16,2.88
2010-04-05,11,16.0,,0.16,1.76
2010-04-06,55,16.0,,0.16,8.8
2010-04-07,77,16.0,,0.16,12.32
2010-04-08,100,16.0,,0.16,16.0
2010-04-09,24,16.0,,0.16,3.84
2010-04-10,0,16.0,,0.16,0.0
2010-04-11,67,16.0,,0.16,10.72
2010-04-12,32,16.0,,0.16,5.12
2010-04-13,0,16.0,,0.16,0.0
2010-04-14,32,16.0,,0.16,5.12
2010-04-15,33,16.0,,0.16,5.28
2010-04-16,23,16.0,,0.16,3.68
2010-04-17,16,16.0,,0.16,2.56
2010-04-18,16,16.0,,0.16,2.56
2010-04-19,54,16.0,,0.16,8.64
2010-04-20,53,16.0,,0.16,8.48
2010-04-21,11,16.0,,0.16,1.76
2010-04-22,43,16.0,,0.16,6.88
2010-04-23,23,16.0,,0.16,3.68
2010-04-24,0,16.0,,0.16,0.0
2010-04-25,0,16.0,,0.16,0.0
2010-04-26,10,16.0,,0.16,1.6
2010-04-27,42,16.0,,0.16,6.72
2010-04-28,33,16.0,,0.16,5.28
2010-04-29,33,16.0,,0.16,5.28
2010-04-30,0,16.0,,0.16,0.0
2010-05-01,100,15.0,False,0.15,15.0
2010-05-02,39,15.0,,0.15,5.85
2010-05-03,52,15.0,,0.15,7.8
2010-05-04,76,15.0,,0.15,11.4
2010-05-05,26,15.0,,0.15,3.9
2010-05-06,27,15.0,,0.15,4.05
2010-05-07,14,15.0,,0.15,2.1
2010-05-08,40,15.0,,0.15,6.0
2010-05-09,21,15.0,,0.15,3.15
2010-05-10,39,15.0,,0.15,5.85
2010-05-11,65,15.0,,0.15,9.75
2010-05-12,39,15.0,,0.15,5.85
2010-05-13,13,15.0,,0.15,1.95
2010-05-14,57,15.0,,0.15,8.549999999999999
2010-05-15,0,15.0,,0.15,0.0
2010-05-16,42,15.0,,0.15,6.3
2010-05-17,26,15.0,,0.15,3.9
2010-05-18,38,15.0,,0.15,5.7
2010-05-19,65,15.0,,0.15,9.75
2010-05-20,27,15.0,,0.15,4.05
2010-05-21,29,15.0,,0.15,4.35
2010-05-22,21,15.0,,0.15,3.15
2010-05-23,42,15.0,,0.15,6.3
2010-05-24,13,15.0,,0.15,1.95
2010-05-25,13,15.0,,0.15,1.95
2010-05-26,27,15.0,,0.15,4.05
2010-05-27,14,15.0,,0.15,2.1
2010-05-28,30,15.0,,0.15,4.5
2010-05-29,21,15.0,,0.15,3.15
2010-05-30,0,15.0,,0.15,0.0
2010-05-31,0,15.0,,0.15,0.0
2010-06-01,46,15.0,False,0.15,6.8999999999999995
2010-06-02,15,15.0,,0.15,2.25
2010-06-03,15,15.0,,0.15,2.25
2010-06-04,65,15.0,,0.15,9.75
2010-06-05,0,15.0,,0.15,0.0
2010-06-06,0,15.0,,0.15,0.0
2010-06-07,61,15.0,,0.15,9.15
2010-06-08,45,15.0,,0.15,6.75
2010-06-09,47,15.0,,0.15,7.05
2010-06-10,47,15.0,,0.15,7.05
2010-06-11,100,15.0,,0.15,15.0
2010-06-12,24,15.0,,0.15,3.5999999999999996
2010-06-13,24,15.0,,0.15,3.5999999999999996
2010-06-14,31,15.0,,0.15,4.6499999999999995
2010-06-15,31,15.0,,0.15,4.6499999999999995
2010-06-16,63,15.0,,0.15,9.45
2010-06-17,32,15.0,,0.15,4.8
2010-06-18,17,15.0,,0.15,2.55
2010-06-19,49,15.0,,0.15,7.35
2010-06-20,50,15.0,,0.15,7.5
2010-06-21,32,15.0,,0.15,4.8
2010-06-22,46,15.0,,0.15,6.8999999999999995
2010-06-23,16,15.0,,0.15,2.4
2010-06-24,31,15.0,,0.15,4.6499999999999995
2010-06-25,17,15.0,,0.15,2.55
2010-06-26,0,15.0,,0.15,0.0
2010-06-27,24,15.0,,0.15,3.5999999999999996
2010-06-28,46,15.0,,0.15,6.8999999999999995
2010-06-29,31,15.0,,0.15,4.6499999999999995
2010-06-30,31,15.0,,0.15,4.6499999999999995
2010-07-01,27,13.0,False,0.13,3.5100000000000002
2010-07-02,27,13.0,,0.13,3.5100000000000002
2010-07-03,0,13.0,,0.13,0.0
2010-07-04,0,13.0,,0.13,0.0
2010-07-05,0,13.0,,0.13,0.0
2010-07-06,34,13.0,,0.13,4.42
2010-07-07,56,13.0,,0.13,7.28
2010-07-08,67,13.0,,0.13,8.71
2010-07-09,24,13.0,,0.13,3.12
2010-07-10,31,13.0,,0.13,4.03
2010-07-11,0,13.0,,0.13,0.0
2010-07-12,0,13.0,,0.13,0.0
2010-07-13,65,13.0,,0.13,8.450000000000001
2010-07-14,22,13.0,,0.13,2.8600000000000003
2010-07-15,34,13.0,,0.13,4.42
2010-07-16,24,13.0,,0.13,3.12
2010-07-17,16,13.0,,0.13,2.08
2010-07-18,0,13.0,,0.13,0.0
2010-07-19,100,13.0,,0.13,13.0
2010-07-20,55,13.0,,0.13,7.15
2010-07-21,45,13.0,,0.13,5.8500000000000005
2010-07-22,55,13.0,,0.13,7.15
2010-07-23,59,13.0,,0.13,7.67
2010-07-24,0,13.0,,0.13,0.0
2010-07-25,0,13.0,,0.13,0.0
2010-07-26,33,13.0,,0.13,4.29
2010-07-27,54,13.0,,0.13,7.0200000000000005
2010-07-28,44,13.0,,0.13,5.720000000000001
2010-07-29,33,13.0,,0.13,4.29
2010-07-30,0,13.0,,0.13,0.0
2010-07-31,63,13.0,,0.13,8.19
2010-08-01,19,13.0,False,0.13,2.47
2010-08-02,13,13.0,,0.13,1.69
2010-08-03,40,13.0,,0.13,5.2
2010-08-04,53,13.0,,0.13,6.890000000000001
2010-08-05,41,13.0,,0.13,5.33
2010-08-06,57,13.0,,0.13,7.41
2010-08-07,0,13.0,,0.13,0.0
2010-08-08,38,13.0,,0.13,4.94
2010-08-09,93,13.0,,0.13,12.09
2010-08-10,65,13.0,,0.13,8.450000000000001
2010-08-11,40,13.0,,0.13,5.2
2010-08-12,0,13.0,,0.13,0.0
2010-08-13,100,13.0,,0.13,13.0
2010-08-14,37,13.0,,0.13,4.8100000000000005
2010-08-15,0,13.0,,0.13,0.0
2010-08-16,40,13.0,,0.13,5.2
2010-08-17,40,13.0,,0.13,5.2
2010-08-18,27,13.0,,0.13,3.5100000000000002
2010-08-19,54,13.0,,0.13,7.0200000000000005
2010-08-20,14,13.0,,0.13,1.82
2010-08-21,0,13.0,,0.13,0.0
2010-08-22,18,13.0,,0.13,2.34
2010-08-23,79,13.0,,0.13,10.27
2010-08-24,0,13.0,,0.13,0.0
2010-08-25,26,13.0,,0.13,3.38
2010-08-26,80,13.0,,0.13,10.4
2010-08-27,41,13.0,,0.13,5.33
2010-08-28,18,13.0,,0.13,2.34
2010-08-29,18,13.0,,0.13,2.34
2010-08-30,26,13.0,,0.13,3.38
2010-08-31,25,13.0,,0.13,3.25
2010-09-01,92,14.0,False,0.14,12.88
2010-09-02,13,14.0,,0.14,1.8200000000000003
2010-09-03,14,14.0,,0.14,1.9600000000000002
2010-09-04,0,14.0,,0.14,0.0
2010-09-05,0,14.0,,0.14,0.0
2010-09-06,34,14.0,,0.14,4.760000000000001
2010-09-07,0,14.0,,0.14,0.0
2010-09-08,65,14.0,,0.14,9.100000000000001
2010-09-09,26,14.0,,0.14,3.6400000000000006
2010-09-10,54,14.0,,0.14,7.5600000000000005
2010-09-11,18,14.0,,0.14,2.5200000000000005
2010-09-12,35,14.0,,0.14,4.9
2010-09-13,64,14.0,,0.14,8.96
2010-09-14,38,14.0,,0.14,5.32
2010-09-15,39,14.0,,0.14,5.460000000000001
2010-09-16,40,14.0,,0.14,5.6000000000000005
2010-09-17,27,14.0,,0.14,3.7800000000000002
2010-09-18,55,14.0,,0.14,7.700000000000001
2010-09-19,0,14.0,,0.14,0.0
2010-09-20,39,14.0,,0.14,5.460000000000001
2010-09-21,38,14.0,,0.14,5.32
2010-09-22,38,14.0,,0.14,5.32
2010-09-23,38,14.0,,0.14,5.32
2010-09-24,68,14.0,,0.14,9.520000000000001
2010-09-25,55,14.0,,0.14,7.700000000000001
2010-09-26,18,14.0,,0.14,2.5200000000000005
2010-09-27,63,14.0,,0.14,8.82
2010-09-28,100,14.0,,0.14,14.000000000000002
2010-09-29,76,14.0,,0.14,10.64
2010-09-30,13,14.0,,0.14,1.8200000000000003
2010-10-01,33,15.0,False,0.15,4.95
2010-10-02,0,15.0,,0.15,0.0
2010-10-03,29,15.0,,0.15,4.35
2010-10-04,72,15.0,,0.15,10.799999999999999
2010-10-05,21,15.0,,0.15,3.15
2010-10-06,32,15.0,,0.15,4.8
2010-10-07,57,15.0,,0.15,8.549999999999999
2010-10-08,22,15.0,,0.15,3.3
2010-10-09,15,15.0,,0.15,2.25
2010-10-10,0,15.0,,0.15,0.0
2010-10-11,11,15.0,,0.15,1.65
2010-10-12,54,15.0,,0.15,8.1
2010-10-13,73,15.0,,0.15,10.95
2010-10-14,42,15.0,,0.15,6.3
2010-10-15,100,15.0,,0.15,15.0
2010-10-16,15,15.0,,0.15,2.25
2010-10-17,14,15.0,,0.15,2.1
2010-10-18,41,15.0,,0.15,6.1499999999999995
2010-10-19,61,15.0,,0.15,9.15
2010-10-20,21,15.0,,0.15,3.15
2010-10-21,52,15.0,,0.15,7.8
2010-10-22,44,15.0,,0.15,6.6
2010-10-23,29,15.0,,0.15,4.35
2010-10-24,14,15.0,,0.15,2.1
2010-10-25,41,15.0,,0.15,6.1499999999999995
2010-10-26,60,15.0,,0.15,9.0
2010-10-27,61,15.0,,0.15,9.15
2010-10-28,41,15.0,,0.15,6.1499999999999995
2010-10-29,55,15.0,,0.15,8.25
2010-10-30,29,15.0,,0.15,4.35
2010-10-31,30,15.0,,0.15,4.5
2010-11-01,67,14.0,False,0.14,9.38
2010-11-02,74,14.0,,0.14,10.360000000000001
2010-11-03,21,14.0,,0.14,2.9400000000000004
2010-11-04,31,14.0,,0.14,4.340000000000001
2010-11-05,45,14.0,,0.14,6.300000000000001
2010-11-06,0,14.0,,0.14,0.0
2010-11-07,0,14.0,,0.14,0.0
2010-11-08,32,14.0,,0.14,4.48
2010-11-09,21,14.0,,0.14,2.9400000000000004
2010-11-10,54,14.0,,0.14,7.5600000000000005
2010-11-11,22,14.0,,0.14,3.08
2010-11-12,0,14.0,,0.14,0.0
2010-11-13,0,14.0,,0.14,0.0
2010-11-14,15,14.0,,0.14,2.1
2010-11-15,21,14.0,,0.14,2.9400000000000004
2010-11-16,62,14.0,,0.14,8.680000000000001
2010-11-17,42,14.0,,0.14,5.880000000000001
2010-11-18,43,14.0,,0.14,6.0200000000000005
2010-11-19,68,14.0,,0.14,9.520000000000001
2010-11-20,15,14.0,,0.14,2.1
2010-11-21,15,14.0,,0.14,2.1
2010-11-22,64,14.0,,0.14,8.96
2010-11-23,75,14.0,,0.14,10.500000000000002
2010-11-24,83,14.0,,0.14,11.620000000000001
2010-11-25,30,14.0,,0.14,4.2
2010-11-26,14,14.0,,0.14,1.9600000000000002
2010-11-27,15,14.0,,0.14,2.1
2010-11-28,59,14.0,,0.14,8.260000000000002
2010-11-29,52,14.0,,0.14,7.280000000000001
2010-11-30,100,14.0,,0.14,14.000000000000002
2010-12-01,47,12.0,False,0.12,5.64
2010-12-02,24,12.0,,0.12,2.88
2010-12-03,61,12.0,,0.12,7.319999999999999
2010-12-04,0,12.0,,0.12,0.0
2010-12-05,16,12.0,,0.12,1.92
2010-12-06,23,12.0,,0.12,2.76
2010-12-07,23,12.0,,0.12,2.76
2010-12-08,35,12.0,,0.12,4.2
2010-12-09,84,12.0,,0.12,10.08
2010-12-10,100,12.0,,0.12,12.0
2010-12-11,16,12.0,,0.12,1.92
2010-12-12,32,12.0,,0.12,3.84
2010-12-13,94,12.0,,0.12,11.28
2010-12-14,23,12.0,,0.12,2.76
2010-12-15,0,12.0,,0.12,0.0
2010-12-16,61,12.0,,0.12,7.319999999999999
2010-12-17,51,12.0,,0.12,6.12
2010-12-18,50,12.0,,0.12,6.0
2010-12-19,17,12.0,,0.12,2.04
2010-12-20,13,12.0,,0.12,1.56
2010-12-21,25,12.0,,0.12,3.0
2010-12-22,53,12.0,,0.12,6.359999999999999
2010-12-23,15,12.0,,0.12,1.7999999999999998
2010-12-24,36,12.0,,0.12,4.32
2010-12-25,0,12.0,,0.12,0.0
2010-12-26,0,12.0,,0.12,0.0
2010-12-27,28,12.0,,0.12,3.36
2010-12-28,27,12.0,,0.12,3.2399999999999998
2010-12-29,41,12.0,,0.12,4.92
2010-12-30,28,12.0,,0.12,3.36
2010-12-31,0,12.0,,0.12,0.0
2011-01-01,0,15.0,False,0.15,0.0
2011-01-02,13,15.0,,0.15,1.95
2011-01-03,31,15.0,,0.15,4.6499999999999995
2011-01-04,20,15.0,,0.15,3.0
2011-01-05,40,15.0,,0.15,6.0
2011-01-06,20,15.0,,0.15,3.0
2011-01-07,42,15.0,,0.15,6.3
2011-01-08,77,15.0,,0.15,11.549999999999999
2011-01-09,26,15.0,,0.15,3.9
2011-01-10,40,15.0,,0.15,6.0
2011-01-11,79,15.0,,0.15,11.85
2011-01-12,50,15.0,,0.15,7.5
2011-01-13,100,15.0,,0.15,15.0
2011-01-14,31,15.0,,0.15,4.6499999999999995
2011-01-15,26,15.0,,0.15,3.9
2011-01-16,13,15.0,,0.15,1.95
2011-01-17,41,15.0,,0.15,6.1499999999999995
2011-01-18,77,15.0,,0.15,11.549999999999999
2011-01-19,78,15.0,,0.15,11.7
2011-01-20,69,15.0,,0.15,10.35
2011-01-21,40,15.0,,0.15,6.0
2011-01-22,25,15.0,,0.15,3.75
2011-01-23,38,15.0,,0.15,5.7
2011-01-24,59,15.0,,0.15,8.85
2011-01-25,49,15.0,,0.15,7.35
2011-01-26,77,15.0,,0.15,11.549999999999999
2011-01-27,59,15.0,,0.15,8.85
2011-01-28,61,15.0,,0.15,9.15
2011-01-29,62,15.0,,0.15,9.299999999999999
2011-01-30,37,15.0,,0.15,5.55
2011-01-31,92,15.0,,0.15,13.799999999999999
2011-02-01,41,18.0,False,0.18,7.38
2011-02-02,49,18.0,,0.18,8.82
2011-02-03,28,18.0,,0.18,5.04
2011-02-04,52,18.0,,0.18,9.36
2011-02-05,64,18.0,,0.18,11.52
2011-02-06,0,18.0,,0.18,0.0
2011-02-07,21,18.0,,0.18,3.78
2011-02-08,71,18.0,,0.18,12.78
2011-02-09,36,18.0,,0.18,6.4799999999999995
2011-02-10,29,18.0,,0.18,5.22
2011-02-11,61,18.0,,0.18,10.98
2011-02-12,19,18.0,,0.18,3.42
2011-02-13,10,18.0,,0.18,1.7999999999999998
2011-02-14,30,18.0,,0.18,5.3999999999999995
2011-02-15,44,18.0,,0.18,7.92
2011-02-16,58,18.0,,0.18,10.44
2011-02-17,30,18.0,,0.18,5.3999999999999995
2011-02-18,30,18.0,,0.18,5.3999999999999995
2011-02-19,28,18.0,,0.18,5.04
2011-02-20,10,18.0,,0.18,1.7999999999999998
2011-02-21,38,18.0,,0.18,6.84
2011-02-22,100,18.0,,0.18,18.0
2011-02-23,51,18.0,,0.18,9.18
2011-02-24,29,18.0,,0.18,5.22
2011-02-25,45,18.0,,0.18,8.1
2011-02-26,28,18.0,,0.18,5.04
2011-02-27,19,18.0,,0.18,3.42
2011-02-28,14,18.0,,0.18,2.52
2011-03-01,30,16.0,False,0.16,4.8
2011-03-02,40,16.0,,0.16,6.4
2011-03-03,71,16.0,,0.16,11.36
2011-03-04,31,16.0,,0.16,4.96
2011-03-05,26,16.0,,0.16,4.16
2011-03-06,0,16.0,,0.16,0.0
2011-03-07,20,16.0,,0.16,3.2
2011-03-08,40,16.0,,0.16,6.4
2011-03-09,40,16.0,,0.16,6.4
2011-03-10,60,16.0,,0.16,9.6
2011-03-11,30,16.0,,0.16,4.8
2011-03-12,41,16.0,,0.16,6.5600000000000005
2011-03-13,0,16.0,,0.16,0.0
2011-03-14,56,16.0,,0.16,8.96
2011-03-15,21,16.0,,0.16,3.36
2011-03-16,20,16.0,,0.16,3.2
2011-03-17,63,16.0,,0.16,10.08
2011-03-18,34,16.0,,0.16,5.44
2011-03-19,40,16.0,,0.16,6.4
2011-03-20,53,16.0,,0.16,8.48
2011-03-21,60,16.0,,0.16,9.6
2011-03-22,49,16.0,,0.16,7.84
2011-03-23,59,16.0,,0.16,9.44
2011-03-24,100,16.0,,0.16,16.0
2011-03-25,74,16.0,,0.16,11.84
2011-03-26,26,16.0,,0.16,4.16
2011-03-27,0,16.0,,0.16,0.0
2011-03-28,59,16.0,,0.16,9.44
2011-03-29,39,16.0,,0.16,6.24
2011-03-30,40,16.0,,0.16,6.4
2011-03-31,80,16.0,,0.16,12.8
2011-04-01,34,14.0,False,0.14,4.760000000000001
2011-04-02,44,14.0,,0.14,6.16
2011-04-03,15,14.0,,0.14,2.1
2011-04-04,65,14.0,,0.14,9.100000000000001
2011-04-05,97,14.0,,0.14,13.580000000000002
2011-04-06,22,14.0,,0.14,3.08
2011-04-07,44,14.0,,0.14,6.16
2011-04-08,57,14.0,,0.14,7.98
2011-04-09,0,14.0,,0.14,0.0
2011-04-10,89,14.0,,0.14,12.46
2011-04-11,55,14.0,,0.14,7.700000000000001
2011-04-12,32,14.0,,0.14,4.48
2011-04-13,55,14.0,,0.14,7.700000000000001
2011-04-14,56,14.0,,0.14,7.840000000000001
2011-04-15,46,14.0,,0.14,6.44
2011-04-16,0,14.0,,0.14,0.0
2011-04-17,15,14.0,,0.14,2.1
2011-04-18,44,14.0,,0.14,6.16
2011-04-19,65,14.0,,0.14,9.100000000000001
2011-04-20,66,14.0,,0.14,9.24
2011-04-21,22,14.0,,0.14,3.08
2011-04-22,12,14.0,,0.14,1.6800000000000002
2011-04-23,58,14.0,,0.14,8.120000000000001
2011-04-24,0,14.0,,0.14,0.0
2011-04-25,100,14.0,,0.14,14.000000000000002
2011-04-26,22,14.0,,0.14,3.08
2011-04-27,64,14.0,,0.14,8.96
2011-04-28,54,14.0,,0.14,7.5600000000000005
2011-04-29,34,14.0,,0.14,4.760000000000001
2011-04-30,15,14.0,,0.14,2.1
2011-05-01,44,16.0,False,0.16,7.04
2011-05-02,40,16.0,,0.16,6.4
2011-05-03,66,16.0,,0.16,10.56
2011-05-04,41,16.0,,0.16,6.5600000000000005
2011-05-05,0,16.0,,0.16,0.0
2011-05-06,54,16.0,,0.16,8.64
2011-05-07,0,16.0,,0.16,0.0
2011-05-08,35,16.0,,0.16,5.6000000000000005
2011-05-09,25,16.0,,0.16,4.0
2011-05-10,33,16.0,,0.16,5.28
2011-05-11,25,16.0,,0.16,4.0
2011-05-12,51,16.0,,0.16,8.16
2011-05-13,36,16.0,,0.16,5.76
2011-05-14,11,16.0,,0.16,1.76
2011-05-15,67,16.0,,0.16,10.72
2011-05-16,100,16.0,,0.16,16.0
2011-05-17,57,16.0,,0.16,9.120000000000001
2011-05-18,25,16.0,,0.16,4.0
2011-05-19,68,16.0,,0.16,10.88
2011-05-20,62,16.0,,0.16,9.92
2011-05-21,11,16.0,,0.16,1.76
2011-05-22,11,16.0,,0.16,1.76
2011-05-23,50,16.0,,0.16,8.0
2011-05-24,50,16.0,,0.16,8.0
2011-05-25,25,16.0,,0.16,4.0
2011-05-26,43,16.0,,0.16,6.88
2011-05-27,55,16.0,,0.16,8.8
2011-05-28,12,16.0,,0.16,1.92
2011-05-29,74,16.0,,0.16,11.84
2011-05-30,0,16.0,,0.16,0.0
2011-05-31,68,16.0,,0.16,10.88
2011-06-01,42,16.0,False,0.16,6.72
2011-06-02,8,16.0,,0.16,1.28
2011-06-03,35,16.0,,0.16,5.6000000000000005
2011-06-04,23,16.0,,0.16,3.68
2011-06-05,46,16.0,,0.16,7.36
2011-06-06,34,16.0,,0.16,5.44
2011-06-07,41,16.0,,0.16,6.5600000000000005
2011-06-08,59,16.0,,0.16,9.44
2011-06-09,60,16.0,,0.16,9.6
2011-06-10,26,16.0,,0.16,4.16
2011-06-11,22,16.0,,0.16,3.52
2011-06-12,23,16.0,,0.16,3.68
2011-06-13,34,16.0,,0.16,5.44
2011-06-14,100,16.0,,0.16,16.0
2011-06-15,50,16.0,,0.16,8.0
2011-06-16,68,16.0,,0.16,10.88
2011-06-17,54,16.0,,0.16,8.64
2011-06-18,23,16.0,,0.16,3.68
2011-06-19,23,16.0,,0.16,3.68
2011-06-20,57,16.0,,0.16,9.120000000000001
2011-06-21,25,16.0,,0.16,4.0
2011-06-22,42,16.0,,0.16,6.72
2011-06-23,8,16.0,,0.16,1.28
2011-06-24,44,16.0,,0.16,7.04
2011-06-25,11,16.0,,0.16,1.76
2011-06-26,34,16.0,,0.16,5.44
2011-06-27,58,16.0,,0.16,9.28
2011-06-28,57,16.0,,0.16,9.120000000000001
2011-06-29,42,16.0,,0.16,6.72
2011-06-30,60,16.0,,0.16,9.6
2011-07-01,38,16.0,False,0.16,6.08
2011-07-02,12,16.0,,0.16,1.92
2011-07-03,0,16.0,,0.16,0.0
2011-07-04,24,16.0,,0.16,3.84
2011-07-05,27,16.0,,0.16,4.32
2011-07-06,69,16.0,,0.16,11.040000000000001
2011-07-07,52,16.0,,0.16,8.32
2011-07-08,35,16.0,,0.16,5.6000000000000005
2011-07-09,11,16.0,,0.16,1.76
2011-07-10,23,16.0,,0.16,3.68
2011-07-11,35,16.0,,0.16,5.6000000000000005
2011-07-12,51,16.0,,0.16,8.16
2011-07-13,60,16.0,,0.16,9.6
2011-07-14,35,16.0,,0.16,5.6000000000000005
2011-07-15,54,16.0,,0.16,8.64
2011-07-16,45,16.0,,0.16,7.2
2011-07-17,34,16.0,,0.16,5.44
2011-07-18,84,16.0,,0.16,13.44
2011-07-19,50,16.0,,0.16,8.0
2011-07-20,85,16.0,,0.16,13.6
2011-07-21,25,16.0,,0.16,4.0
2011-07-22,35,16.0,,0.16,5.6000000000000005
2011-07-23,32,16.0,,0.16,5.12
2011-07-24,0,16.0,,0.16,0.0
2011-07-25,100,16.0,,0.16,16.0
2011-07-26,66,16.0,,0.16,10.56
2011-07-27,59,16.0,,0.16,9.44
2011-07-28,60,16.0,,0.16,9.6
2011-07-29,70,16.0,,0.16,11.200000000000001
2011-07-30,11,16.0,,0.16,1.76
2011-07-31,11,16.0,,0.16,1.76
2011-08-01,41,15.0,False,0.15,6.1499999999999995
2011-08-02,51,15.0,,0.15,7.6499999999999995
2011-08-03,30,15.0,,0.15,4.5
2011-08-04,21,15.0,,0.15,3.15
2011-08-05,74,15.0,,0.15,11.1
2011-08-06,65,15.0,,0.15,9.75
2011-08-07,54,15.0,,0.15,8.1
2011-08-08,71,15.0,,0.15,10.65
2011-08-09,100,15.0,,0.15,15.0
2011-08-10,41,15.0,,0.15,6.1499999999999995
2011-08-11,21,15.0,,0.15,3.15
2011-08-12,65,15.0,,0.15,9.75
2011-08-13,40,15.0,,0.15,6.0
2011-08-14,13,15.0,,0.15,1.95
2011-08-15,91,15.0,,0.15,13.65
2011-08-16,71,15.0,,0.15,10.65
2011-08-17,62,15.0,,0.15,9.299999999999999
2011-08-18,32,15.0,,0.15,4.8
2011-08-19,64,15.0,,0.15,9.6
2011-08-20,26,15.0,,0.15,3.9
2011-08-21,52,15.0,,0.15,7.8
2011-08-22,62,15.0,,0.15,9.299999999999999
2011-08-23,59,15.0,,0.15,8.85
2011-08-24,40,15.0,,0.15,6.0
2011-08-25,20,15.0,,0.15,3.0
2011-08-26,52,15.0,,0.15,7.8
2011-08-27,12,15.0,,0.15,1.7999999999999998
2011-08-28,12,15.0,,0.15,1.7999999999999998
2011-08-29,50,15.0,,0.15,7.5
2011-08-30,40,15.0,,0.15,6.0
2011-08-31,91,15.0,,0.15,13.65
2011-09-01,31,14.0,False,0.14,4.340000000000001
2011-09-02,19,14.0,,0.14,2.66
2011-09-03,31,14.0,,0.14,4.340000000000001
2011-09-04,0,14.0,,0.14,0.0
2011-09-05,28,14.0,,0.14,3.9200000000000004
2011-09-06,30,14.0,,0.14,4.2
2011-09-07,36,14.0,,0.14,5.040000000000001
2011-09-08,24,14.0,,0.14,3.3600000000000003
2011-09-09,43,14.0,,0.14,6.0200000000000005
2011-09-10,23,14.0,,0.14,3.22
2011-09-11,0,14.0,,0.14,0.0
2011-09-12,59,14.0,,0.14,8.260000000000002
2011-09-13,23,14.0,,0.14,3.22
2011-09-14,23,14.0,,0.14,3.22
2011-09-15,100,14.0,,0.14,14.000000000000002
2011-09-16,37,14.0,,0.14,5.180000000000001
2011-09-17,15,14.0,,0.14,2.1
2011-09-18,37,14.0,,0.14,5.180000000000001
2011-09-19,41,14.0,,0.14,5.74
