date,rewards_unscaled,rewards_monthly,isPartial,scale,rewards
2014-01-05,96,89.0,,0.89,85.44
2014-01-06,89,89.0,,0.89,79.21000000000001
2014-01-07,93,89.0,,0.89,82.77
2014-01-08,86,89.0,,0.89,76.54
2014-01-09,87,89.0,,0.89,77.43
2014-01-10,84,89.0,,0.89,74.76
2014-01-11,92,89.0,,0.89,81.88
2014-01-12,88,89.0,,0.89,78.32000000000001
2014-01-13,94,89.0,,0.89,83.66
2014-01-14,93,89.0,,0.89,82.77
2014-01-15,81,89.0,,0.89,72.09
2014-01-16,87,89.0,,0.89,77.43
2014-01-17,82,89.0,,0.89,72.98
2014-01-18,92,89.0,,0.89,81.88
2014-01-19,83,89.0,,0.89,73.87
2014-01-20,92,89.0,,0.89,81.88
2014-01-21,79,89.0,,0.89,70.31
2014-01-22,89,89.0,,0.89,79.21000000000001
2014-01-23,81,89.0,,0.89,72.09
2014-01-24,81,89.0,,0.89,72.09
2014-01-25,92,89.0,,0.89,81.88
2014-01-26,84,89.0,,0.89,74.76
2014-01-27,78,89.0,,0.89,69.42
2014-01-28,84,89.0,,0.89,74.76
2014-01-29,82,89.0,,0.89,72.98
2014-01-30,85,89.0,,0.89,75.65
2014-01-31,83,89.0,,0.89,73.87
2014-02-01,99,87.0,False,0.87,86.13
2014-02-02,88,87.0,,0.87,76.56
2014-02-03,86,87.0,,0.87,74.82
2014-02-04,89,87.0,,0.87,77.42999999999999
2014-02-05,88,87.0,,0.87,76.56
2014-02-06,87,87.0,,0.87,75.69
2014-02-07,85,87.0,,0.87,73.95
2014-02-08,92,87.0,,0.87,80.04
2014-02-09,86,87.0,,0.87,74.82
2014-02-10,93,87.0,,0.87,80.91
2014-02-11,92,87.0,,0.87,80.04
2014-02-12,87,87.0,,0.87,75.69
2014-02-13,87,87.0,,0.87,75.69
2014-02-14,87,87.0,,0.87,75.69
2014-02-15,95,87.0,,0.87,82.65
2014-02-16,97,87.0,,0.87,84.39
2014-02-17,94,87.0,,0.87,81.78
2014-02-18,94,87.0,,0.87,81.78
2014-02-19,88,87.0,,0.87,76.56
2014-02-20,87,87.0,,0.87,75.69
2014-02-21,85,87.0,,0.87,73.95
2014-02-22,100,87.0,,0.87,87.0
2014-02-23,92,87.0,,0.87,80.04
2014-02-24,91,87.0,,0.87,79.17
2014-02-25,93,87.0,,0.87,80.91
2014-02-26,96,87.0,,0.87,83.52
2014-02-27,90,87.0,,0.87,78.3
2014-02-28,94,87.0,,0.87,81.78
2014-03-01,100,88.0,False,0.88,88.0
2014-03-02,100,88.0,,0.88,88.0
2014-03-03,95,88.0,,0.88,83.6
2014-03-04,93,88.0,,0.88,81.84
2014-03-05,83,88.0,,0.88,73.04
2014-03-06,83,88.0,,0.88,73.04
2014-03-07,92,88.0,,0.88,80.96
2014-03-08,89,88.0,,0.88,78.32000000000001
2014-03-09,92,88.0,,0.88,80.96
2014-03-10,89,88.0,,0.88,78.32000000000001
2014-03-11,94,88.0,,0.88,82.72
2014-03-12,79,88.0,,0.88,69.52
2014-03-13,85,88.0,,0.88,74.8
2014-03-14,87,88.0,,0.88,76.56
2014-03-15,85,88.0,,0.88,74.8
2014-03-16,85,88.0,,0.88,74.8
2014-03-17,92,88.0,,0.88,80.96
2014-03-18,100,88.0,,0.88,88.0
2014-03-19,91,88.0,,0.88,80.08
2014-03-20,85,88.0,,0.88,74.8
2014-03-21,88,88.0,,0.88,77.44
2014-03-22,86,88.0,,0.88,75.68
2014-03-23,90,88.0,,0.88,79.2
2014-03-24,84,88.0,,0.88,73.92
2014-03-25,92,88.0,,0.88,80.96
2014-03-26,91,88.0,,0.88,80.08
2014-03-27,81,88.0,,0.88,71.28
2014-03-28,83,88.0,,0.88,73.04
2014-03-29,88,88.0,,0.88,77.44
2014-03-30,96,88.0,,0.88,84.48
2014-03-31,93,88.0,,0.88,81.84
2014-04-01,95,83.0,False,0.83,78.85
2014-04-02,97,83.0,,0.83,80.50999999999999
2014-04-03,93,83.0,,0.83,77.19
2014-04-04,97,83.0,,0.83,80.50999999999999
2014-04-05,87,83.0,,0.83,72.21
2014-04-06,96,83.0,,0.83,79.67999999999999
2014-04-07,97,83.0,,0.83,80.50999999999999
2014-04-08,99,83.0,,0.83,82.17
2014-04-09,92,83.0,,0.83,76.36
2014-04-10,88,83.0,,0.83,73.03999999999999
2014-04-11,91,83.0,,0.83,75.53
2014-04-12,95,83.0,,0.83,78.85
2014-04-13,89,83.0,,0.83,73.86999999999999
2014-04-14,99,83.0,,0.83,82.17
2014-04-15,100,83.0,,0.83,83.0
2014-04-16,85,83.0,,0.83,70.55
2014-04-17,94,83.0,,0.83,78.02
2014-04-18,88,83.0,,0.83,73.03999999999999
2014-04-19,87,83.0,,0.83,72.21
2014-04-20,81,83.0,,0.83,67.22999999999999
2014-04-21,94,83.0,,0.83,78.02
2014-04-22,98,83.0,,0.83,81.33999999999999
2014-04-23,93,83.0,,0.83,77.19
2014-04-24,86,83.0,,0.83,71.38
2014-04-25,87,83.0,,0.83,72.21
2014-04-26,90,83.0,,0.83,74.7
2014-04-27,98,83.0,,0.83,81.33999999999999
2014-04-28,96,83.0,,0.83,79.67999999999999
2014-04-29,93,83.0,,0.83,77.19
2014-04-30,92,83.0,,0.83,76.36
2014-05-01,82,89.0,False,0.89,72.98
2014-05-02,86,89.0,,0.89,76.54
2014-05-03,84,89.0,,0.89,74.76
2014-05-04,82,89.0,,0.89,72.98
2014-05-05,81,89.0,,0.89,72.09
2014-05-06,79,89.0,,0.89,70.31
2014-05-07,86,89.0,,0.89,76.54
2014-05-08,77,89.0,,0.89,68.53
2014-05-09,83,89.0,,0.89,73.87
2014-05-10,80,89.0,,0.89,71.2
2014-05-11,79,89.0,,0.89,70.31
2014-05-12,82,89.0,,0.89,72.98
2014-05-13,85,89.0,,0.89,75.65
2014-05-14,80,89.0,,0.89,71.2
2014-05-15,81,89.0,,0.89,72.09
2014-05-16,80,89.0,,0.89,71.2
2014-05-17,86,89.0,,0.89,76.54
2014-05-18,92,89.0,,0.89,81.88
2014-05-19,90,89.0,,0.89,80.1
2014-05-20,90,89.0,,0.89,80.1
2014-05-21,82,89.0,,0.89,72.98
2014-05-22,85,89.0,,0.89,75.65
2014-05-23,90,89.0,,0.89,80.1
2014-05-24,86,89.0,,0.89,76.54
2014-05-25,69,89.0,,0.89,61.410000000000004
2014-05-26,90,89.0,,0.89,80.1
2014-05-27,85,89.0,,0.89,75.65
2014-05-28,85,89.0,,0.89,75.65
2014-05-29,93,89.0,,0.89,82.77
2014-05-30,94,89.0,,0.89,83.66
2014-05-31,100,89.0,,0.89,89.0
2014-06-01,90,93.0,False,0.93,83.7
2014-06-02,87,93.0,,0.93,80.91000000000001
2014-06-03,88,93.0,,0.93,81.84
2014-06-04,100,93.0,,0.93,93.0
2014-06-05,86,93.0,,0.93,79.98
2014-06-06,86,93.0,,0.93,79.98
2014-06-07,89,93.0,,0.93,82.77000000000001
2014-06-08,87,93.0,,0.93,80.91000000000001
2014-06-09,87,93.0,,0.93,80.91000000000001
2014-06-10,90,93.0,,0.93,83.7
2014-06-11,83,93.0,,0.93,77.19
2014-06-12,87,93.0,,0.93,80.91000000000001
2014-06-13,87,93.0,,0.93,80.91000000000001
2014-06-14,84,93.0,,0.93,78.12
2014-06-15,80,93.0,,0.93,74.4
2014-06-16,95,93.0,,0.93,88.35000000000001
2014-06-17,88,93.0,,0.93,81.84
2014-06-18,87,93.0,,0.93,80.91000000000001
2014-06-19,85,93.0,,0.93,79.05
2014-06-20,83,93.0,,0.93,77.19
2014-06-21,89,93.0,,0.93,82.77000000000001
2014-06-22,79,93.0,,0.93,73.47
2014-06-23,94,93.0,,0.93,87.42
2014-06-24,97,93.0,,0.93,90.21000000000001
2014-06-25,90,93.0,,0.93,83.7
2014-06-26,88,93.0,,0.93,81.84
2014-06-27,86,93.0,,0.93,79.98
2014-06-28,83,93.0,,0.93,77.19
2014-06-29,80,93.0,,0.93,74.4
2014-06-30,91,93.0,,0.93,84.63000000000001
2014-07-01,93,100.0,False,1.0,93.0
2014-07-02,93,100.0,,1.0,93.0
2014-07-03,84,100.0,,1.0,84.0
2014-07-04,78,100.0,,1.0,78.0
2014-07-05,82,100.0,,1.0,82.0
2014-07-06,90,100.0,,1.0,90.0
2014-07-07,100,100.0,,1.0,100.0
2014-07-08,86,100.0,,1.0,86.0
2014-07-09,91,100.0,,1.0,91.0
2014-07-10,91,100.0,,1.0,91.0
2014-07-11,87,100.0,,1.0,87.0
2014-07-12,80,100.0,,1.0,80.0
2014-07-13,75,100.0,,1.0,75.0
2014-07-14,92,100.0,,1.0,92.0
2014-07-15,92,100.0,,1.0,92.0
2014-07-16,97,100.0,,1.0,97.0
2014-07-17,88,100.0,,1.0,88.0
2014-07-18,84,100.0,,1.0,84.0
2014-07-19,87,100.0,,1.0,87.0
2014-07-20,91,100.0,,1.0,91.0
2014-07-21,91,100.0,,1.0,91.0
2014-07-22,96,100.0,,1.0,96.0
2014-07-23,97,100.0,,1.0,97.0
2014-07-24,89,100.0,,1.0,89.0
2014-07-25,84,100.0,,1.0,84.0
2014-07-26,93,100.0,,1.0,93.0
2014-07-27,91,100.0,,1.0,91.0
2014-07-28,99,100.0,,1.0,99.0
2014-07-29,84,100.0,,1.0,84.0
2014-07-30,88,100.0,,1.0,88.0
2014-07-31,85,100.0,,1.0,85.0
2014-08-01,100,94.0,False,0.94,94.0
2014-08-02,93,94.0,,0.94,87.42
2014-08-03,91,94.0,,0.94,85.53999999999999
2014-08-04,93,94.0,,0.94,87.42
2014-08-05,94,94.0,,0.94,88.36
2014-08-06,95,94.0,,0.94,89.3
2014-08-07,98,94.0,,0.94,92.11999999999999
2014-08-08,91,94.0,,0.94,85.53999999999999
2014-08-09,96,94.0,,0.94,90.24
2014-08-10,82,94.0,,0.94,77.08
2014-08-11,88,94.0,,0.94,82.72
2014-08-12,90,94.0,,0.94,84.6
2014-08-13,84,94.0,,0.94,78.96
2014-08-14,91,94.0,,0.94,85.53999999999999
2014-08-15,87,94.0,,0.94,81.78
2014-08-16,83,94.0,,0.94,78.02
2014-08-17,85,94.0,,0.94,79.89999999999999
2014-08-18,98,94.0,,0.94,92.11999999999999
2014-08-19,96,94.0,,0.94,90.24
2014-08-20,86,94.0,,0.94,80.83999999999999
2014-08-21,87,94.0,,0.94,81.78
2014-08-22,81,94.0,,0.94,76.14
2014-08-23,91,94.0,,0.94,85.53999999999999
2014-08-24,89,94.0,,0.94,83.66
2014-08-25,83,94.0,,0.94,78.02
2014-08-26,88,94.0,,0.94,82.72
2014-08-27,82,94.0,,0.94,77.08
2014-08-28,79,94.0,,0.94,74.25999999999999
2014-08-29,80,94.0,,0.94,75.19999999999999
2014-08-30,77,94.0,,0.94,72.38
2014-08-31,79,94.0,,0.94,74.25999999999999
2014-09-01,90,93.0,False,0.93,83.7
2014-09-02,96,93.0,,0.93,89.28
2014-09-03,88,93.0,,0.93,81.84
2014-09-04,89,93.0,,0.93,82.77000000000001
2014-09-05,88,93.0,,0.93,81.84
2014-09-06,91,93.0,,0.93,84.63000000000001
2014-09-07,85,93.0,,0.93,79.05
2014-09-08,91,93.0,,0.93,84.63000000000001
2014-09-09,90,93.0,,0.93,83.7
2014-09-10,92,93.0,,0.93,85.56
2014-09-11,89,93.0,,0.93,82.77000000000001
2014-09-12,95,93.0,,0.93,88.35000000000001
2014-09-13,95,93.0,,0.93,88.35000000000001
2014-09-14,93,93.0,,0.93,86.49000000000001
2014-09-15,90,93.0,,0.93,83.7
2014-09-16,90,93.0,,0.93,83.7
2014-09-17,86,93.0,,0.93,79.98
2014-09-18,91,93.0,,0.93,84.63000000000001
2014-09-19,93,93.0,,0.93,86.49000000000001
2014-09-20,86,93.0,,0.93,79.98
2014-09-21,83,93.0,,0.93,77.19
2014-09-22,94,93.0,,0.93,87.42
2014-09-23,87,93.0,,0.93,80.91000000000001
2014-09-24,99,93.0,,0.93,92.07000000000001
2014-09-25,87,93.0,,0.93,80.91000000000001
2014-09-26,88,93.0,,0.93,81.84
2014-09-27,93,93.0,,0.93,86.49000000000001
2014-09-28,88,93.0,,0.93,81.84
2014-09-29,92,93.0,,0.93,85.56
2014-09-30,100,93.0,,0.93,93.0
2014-10-01,91,90.0,False,0.9,81.9
2014-10-02,91,90.0,,0.9,81.9
2014-10-03,98,90.0,,0.9,88.2
2014-10-04,97,90.0,,0.9,87.3
2014-10-05,88,90.0,,0.9,79.2
2014-10-06,94,90.0,,0.9,84.60000000000001
2014-10-07,100,90.0,,0.9,90.0
2014-10-08,93,90.0,,0.9,83.7
2014-10-09,85,90.0,,0.9,76.5
2014-10-10,99,90.0,,0.9,89.10000000000001
2014-10-11,91,90.0,,0.9,81.9
2014-10-12,89,90.0,,0.9,80.10000000000001
2014-10-13,93,90.0,,0.9,83.7
2014-10-14,95,90.0,,0.9,85.5
2014-10-15,91,90.0,,0.9,81.9
2014-10-16,88,90.0,,0.9,79.2
2014-10-17,88,90.0,,0.9,79.2
2014-10-18,96,90.0,,0.9,86.4
2014-10-19,87,90.0,,0.9,78.3
2014-10-20,92,90.0,,0.9,82.8
2014-10-21,98,90.0,,0.9,88.2
2014-10-22,85,90.0,,0.9,76.5
2014-10-23,87,90.0,,0.9,78.3
2014-10-24,83,90.0,,0.9,74.7
2014-10-25,85,90.0,,0.9,76.5
2014-10-26,93,90.0,,0.9,83.7
2014-10-27,95,90.0,,0.9,85.5
2014-10-28,94,90.0,,0.9,84.60000000000001
2014-10-29,79,90.0,,0.9,71.10000000000001
2014-10-30,82,90.0,,0.9,73.8
2014-10-31,86,90.0,,0.9,77.4
2014-11-01,85,96.0,False,0.96,81.6
2014-11-02,82,96.0,,0.96,78.72
2014-11-03,88,96.0,,0.96,84.47999999999999
2014-11-04,95,96.0,,0.96,91.2
2014-11-05,88,96.0,,0.96,84.47999999999999
2014-11-06,91,96.0,,0.96,87.36
2014-11-07,85,96.0,,0.96,81.6
2014-11-08,94,96.0,,0.96,90.24
2014-11-09,96,96.0,,0.96,92.16
2014-11-10,94,96.0,,0.96,90.24
2014-11-11,93,96.0,,0.96,89.28
2014-11-12,91,96.0,,0.96,87.36
2014-11-13,81,96.0,,0.96,77.75999999999999
2014-11-14,95,96.0,,0.96,91.2
2014-11-15,89,96.0,,0.96,85.44
2014-11-16,94,96.0,,0.96,90.24
2014-11-17,91,96.0,,0.96,87.36
2014-11-18,87,96.0,,0.96,83.52
2014-11-19,87,96.0,,0.96,83.52
2014-11-20,86,96.0,,0.96,82.56
2014-11-21,84,96.0,,0.96,80.64
2014-11-22,100,96.0,,0.96,96.0
2014-11-23,95,96.0,,0.96,91.2
2014-11-24,89,96.0,,0.96,85.44
2014-11-25,84,96.0,,0.96,80.64
2014-11-26,81,96.0,,0.96,77.75999999999999
2014-11-27,80,96.0,,0.96,76.8
2014-11-28,100,96.0,,0.96,96.0
2014-11-29,100,96.0,,0.96,96.0
2014-11-30,99,96.0,,0.96,95.03999999999999
2014-12-01,94,100.0,False,1.0,94.0
2014-12-02,100,100.0,,1.0,100.0
2014-12-03,89,100.0,,1.0,89.0
2014-12-04,89,100.0,,1.0,89.0
2014-12-05,83,100.0,,1.0,83.0
2014-12-06,93,100.0,,1.0,93.0
2014-12-07,94,100.0,,1.0,94.0
2014-12-08,85,100.0,,1.0,85.0
2014-12-09,80,100.0,,1.0,80.0
2014-12-10,86,100.0,,1.0,86.0
2014-12-11,83,100.0,,1.0,83.0
2014-12-12,84,100.0,,1.0,84.0
2014-12-13,95,100.0,,1.0,95.0
2014-12-14,86,100.0,,1.0,86.0
2014-12-15,87,100.0,,1.0,87.0
2014-12-16,89,100.0,,1.0,89.0
2014-12-17,88,100.0,,1.0,88.0
2014-12-18,81,100.0,,1.0,81.0
2014-12-19,83,100.0,,1.0,83.0
2014-12-20,80,100.0,,1.0,80.0
2014-12-21,86,100.0,,1.0,86.0
2014-12-22,87,100.0,,1.0,87.0
2014-12-23,83,100.0,,1.0,83.0
2014-12-24,83,100.0,,1.0,83.0
2014-12-25,58,100.0,,1.0,58.0
2014-12-26,95,100.0,,1.0,95.0
2014-12-27,87,100.0,,1.0,87.0
2014-12-28,85,100.0,,1.0,85.0
2014-12-29,92,100.0,,1.0,92.0
2014-12-30,94,100.0,,1.0,94.0
2014-12-31,88,100.0,,1.0,88.0
2015-01-01,82,88.0,False,0.88,72.16
2015-01-02,100,88.0,,0.88,88.0
2015-01-03,92,88.0,,0.88,80.96
2015-01-04,92,88.0,,0.88,80.96
2015-01-05,90,88.0,,0.88,79.2
2015-01-06,86,88.0,,0.88,75.68
2015-01-07,90,88.0,,0.88,79.2
2015-01-08,80,88.0,,0.88,70.4
2015-01-09,81,88.0,,0.88,71.28
2015-01-10,89,88.0,,0.88,78.32000000000001
2015-01-11,81,88.0,,0.88,71.28
2015-01-12,79,88.0,,0.88,69.52
2015-01-13,75,88.0,,0.88,66.0
2015-01-14,80,88.0,,0.88,70.4
2015-01-15,82,88.0,,0.88,72.16
2015-01-16,82,88.0,,0.88,72.16
2015-01-17,87,88.0,,0.88,76.56
2015-01-18,78,88.0,,0.88,68.64
2015-01-19,87,88.0,,0.88,76.56
2015-01-20,83,88.0,,0.88,73.04
2015-01-21,82,88.0,,0.88,72.16
2015-01-22,81,88.0,,0.88,71.28
2015-01-23,85,88.0,,0.88,74.8
2015-01-24,87,88.0,,0.88,76.56
2015-01-25,95,88.0,,0.88,83.6
2015-01-26,86,88.0,,0.88,75.68
2015-01-27,73,88.0,,0.88,64.24
2015-01-28,80,88.0,,0.88,70.4
2015-01-29,76,88.0,,0.88,66.88
2015-01-30,78,88.0,,0.88,68.64
2015-01-31,87,88.0,,0.88,76.56
2015-02-01,87,86.0,False,0.86,74.82
2015-02-02,87,86.0,,0.86,74.82
2015-02-03,90,86.0,,0.86,77.4
2015-02-04,86,86.0,,0.86,73.96
2015-02-05,80,86.0,,0.86,68.8
2015-02-06,81,86.0,,0.86,69.66
2015-02-07,100,86.0,,0.86,86.0
2015-02-08,82,86.0,,0.86,70.52
2015-02-09,77,86.0,,0.86,66.22
2015-02-10,92,86.0,,0.86,79.12
2015-02-11,88,86.0,,0.86,75.67999999999999
2015-02-12,85,86.0,,0.86,73.1
2015-02-13,86,86.0,,0.86,73.96
2015-02-14,83,86.0,,0.86,71.38
2015-02-15,84,86.0,,0.86,72.24
2015-02-16,90,86.0,,0.86,77.4
2015-02-17,88,86.0,,0.86,75.67999999999999
2015-02-18,89,86.0,,0.86,76.53999999999999
2015-02-19,90,86.0,,0.86,77.4
2015-02-20,87,86.0,,0.86,74.82
2015-02-21,94,86.0,,0.86,80.84
2015-02-22,86,86.0,,0.86,73.96
2015-02-23,85,86.0,,0.86,73.1
2015-02-24,90,86.0,,0.86,77.4
2015-02-25,86,86.0,,0.86,73.96
2015-02-26,75,86.0,,0.86,64.5
2015-02-27,83,86.0,,0.86,71.38
2015-02-28,90,86.0,,0.86,77.4
2015-03-01,93,88.0,False,0.88,81.84
2015-03-02,89,88.0,,0.88,78.32000000000001
2015-03-03,91,88.0,,0.88,80.08
2015-03-04,89,88.0,,0.88,78.32000000000001
2015-03-05,88,88.0,,0.88,77.44
2015-03-06,80,88.0,,0.88,70.4
2015-03-07,100,88.0,,0.88,88.0
2015-03-08,86,88.0,,0.88,75.68
2015-03-09,80,88.0,,0.88,70.4
2015-03-10,80,88.0,,0.88,70.4
2015-03-11,80,88.0,,0.88,70.4
2015-03-12,81,88.0,,0.88,71.28
2015-03-13,81,88.0,,0.88,71.28
2015-03-14,85,88.0,,0.88,74.8
2015-03-15,89,88.0,,0.88,78.32000000000001
2015-03-16,85,88.0,,0.88,74.8
2015-03-17,81,88.0,,0.88,71.28
2015-03-18,81,88.0,,0.88,71.28
2015-03-19,81,88.0,,0.88,71.28
2015-03-20,83,88.0,,0.88,73.04
2015-03-21,90,88.0,,0.88,79.2
2015-03-22,84,88.0,,0.88,73.92
2015-03-23,84,88.0,,0.88,73.92
2015-03-24,83,88.0,,0.88,73.04
2015-03-25,85,88.0,,0.88,74.8
2015-03-26,83,88.0,,0.88,73.04
2015-03-27,84,88.0,,0.88,73.92
2015-03-28,83,88.0,,0.88,73.04
2015-03-29,81,88.0,,0.88,71.28
2015-03-30,94,88.0,,0.88,82.72
2015-03-31,88,88.0,,0.88,77.44
2015-04-01,96,85.0,False,0.85,81.6
2015-04-02,91,85.0,,0.85,77.35
2015-04-03,100,85.0,,0.85,85.0
2015-04-04,88,85.0,,0.85,74.8
2015-04-05,83,85.0,,0.85,70.55
2015-04-06,93,85.0,,0.85,79.05
2015-04-07,98,85.0,,0.85,83.3
2015-04-08,86,85.0,,0.85,73.1
2015-04-09,89,85.0,,0.85,75.64999999999999
2015-04-10,93,85.0,,0.85,79.05
2015-04-11,90,85.0,,0.85,76.5
2015-04-12,90,85.0,,0.85,76.5
2015-04-13,84,85.0,,0.85,71.39999999999999
2015-04-14,85,85.0,,0.85,72.25
2015-04-15,95,85.0,,0.85,80.75
2015-04-16,87,85.0,,0.85,73.95
2015-04-17,85,85.0,,0.85,72.25
2015-04-18,85,85.0,,0.85,72.25
2015-04-19,95,85.0,,0.85,80.75
2015-04-20,92,85.0,,0.85,78.2
2015-04-21,88,85.0,,0.85,74.8
2015-04-22,90,85.0,,0.85,76.5
2015-04-23,86,85.0,,0.85,73.1
2015-04-24,83,85.0,,0.85,70.55
2015-04-25,84,85.0,,0.85,71.39999999999999
2015-04-26,83,85.0,,0.85,70.55
2015-04-27,90,85.0,,0.85,76.5
2015-04-28,89,85.0,,0.85,75.64999999999999
2015-04-29,85,85.0,,0.85,72.25
2015-04-30,84,85.0,,0.85,71.39999999999999
2015-05-01,87,85.0,False,0.85,73.95
2015-05-02,81,85.0,,0.85,68.85
2015-05-03,74,85.0,,0.85,62.9
2015-05-04,87,85.0,,0.85,73.95
2015-05-05,90,85.0,,0.85,76.5
2015-05-06,84,85.0,,0.85,71.39999999999999
2015-05-07,77,85.0,,0.85,65.45
2015-05-08,74,85.0,,0.85,62.9
2015-05-09,77,85.0,,0.85,65.45
2015-05-10,78,85.0,,0.85,66.3
2015-05-11,88,85.0,,0.85,74.8
2015-05-12,85,85.0,,0.85,72.25
2015-05-13,86,85.0,,0.85,73.1
2015-05-14,89,85.0,,0.85,75.64999999999999
2015-05-15,89,85.0,,0.85,75.64999999999999
2015-05-16,86,85.0,,0.85,73.1
2015-05-17,100,85.0,,0.85,85.0
2015-05-18,85,85.0,,0.85,72.25
2015-05-19,94,85.0,,0.85,79.89999999999999
2015-05-20,89,85.0,,0.85,75.64999999999999
2015-05-21,84,85.0,,0.85,71.39999999999999
2015-05-22,87,85.0,,0.85,73.95
2015-05-23,87,85.0,,0.85,73.95
2015-05-24,88,85.0,,0.85,74.8
2015-05-25,88,85.0,,0.85,74.8
2015-05-26,90,85.0,,0.85,76.5
2015-05-27,97,85.0,,0.85,82.45
2015-05-28,80,85.0,,0.85,68.0
2015-05-29,89,85.0,,0.85,75.64999999999999
2015-05-30,87,85.0,,0.85,73.95
2015-05-31,98,85.0,,0.85,83.3
2015-06-01,80,93.0,False,0.93,74.4
2015-06-02,86,93.0,,0.93,79.98
2015-06-03,84,93.0,,0.93,78.12
2015-06-04,84,93.0,,0.93,78.12
2015-06-05,78,93.0,,0.93,72.54
2015-06-06,83,93.0,,0.93,77.19
2015-06-07,77,93.0,,0.93,71.61
2015-06-08,81,93.0,,0.93,75.33
2015-06-09,82,93.0,,0.93,76.26
2015-06-10,83,93.0,,0.93,77.19
2015-06-11,81,93.0,,0.93,75.33
2015-06-12,86,93.0,,0.93,79.98
2015-06-13,80,93.0,,0.93,74.4
2015-06-14,81,93.0,,0.93,75.33
2015-06-15,86,93.0,,0.93,79.98
2015-06-16,85,93.0,,0.93,79.05
2015-06-17,86,93.0,,0.93,79.98
2015-06-18,88,93.0,,0.93,81.84
2015-06-19,84,93.0,,0.93,78.12
2015-06-20,78,93.0,,0.93,72.54
2015-06-21,81,93.0,,0.93,75.33
2015-06-22,90,93.0,,0.93,83.7
2015-06-23,86,93.0,,0.93,79.98
2015-06-24,88,93.0,,0.93,81.84
2015-06-25,85,93.0,,0.93,79.05
2015-06-26,83,93.0,,0.93,77.19
2015-06-27,87,93.0,,0.93,80.91000000000001
2015-06-28,88,93.0,,0.93,81.84
2015-06-29,88,93.0,,0.93,81.84
2015-06-30,100,93.0,,0.93,93.0
2015-07-01,94,98.0,False,0.98,92.12
2015-07-02,88,98.0,,0.98,86.24
2015-07-03,84,98.0,,0.98,82.32
2015-07-04,71,98.0,,0.98,69.58
2015-07-05,81,98.0,,0.98,79.38
2015-07-06,94,98.0,,0.98,92.12
2015-07-07,90,98.0,,0.98,88.2
2015-07-08,91,98.0,,0.98,89.17999999999999
2015-07-09,86,98.0,,0.98,84.28
2015-07-10,86,98.0,,0.98,84.28
2015-07-11,93,98.0,,0.98,91.14
2015-07-12,82,98.0,,0.98,80.36
2015-07-13,95,98.0,,0.98,93.1
2015-07-14,94,98.0,,0.98,92.12
2015-07-15,86,98.0,,0.98,84.28
2015-07-16,85,98.0,,0.98,83.3
2015-07-17,89,98.0,,0.98,87.22
2015-07-18,84,98.0,,0.98,82.32
2015-07-19,87,98.0,,0.98,85.26
2015-07-20,91,98.0,,0.98,89.17999999999999
2015-07-21,100,98.0,,0.98,98.0
2015-07-22,84,98.0,,0.98,82.32
2015-07-23,84,98.0,,0.98,82.32
2015-07-24,86,98.0,,0.98,84.28
2015-07-25,87,98.0,,0.98,85.26
2015-07-26,74,98.0,,0.98,72.52
2015-07-27,89,98.0,,0.98,87.22
2015-07-28,89,98.0,,0.98,87.22
2015-07-29,90,98.0,,0.98,88.2
2015-07-30,88,98.0,,0.98,86.24
2015-07-31,89,98.0,,0.98,87.22
2015-08-01,86,99.0,False,0.99,85.14
2015-08-02,88,99.0,,0.99,87.12
2015-08-03,100,99.0,,0.99,99.0
2015-08-04,91,99.0,,0.99,90.09
2015-08-05,89,99.0,,0.99,88.11
2015-08-06,95,99.0,,0.99,94.05
2015-08-07,92,99.0,,0.99,91.08
2015-08-08,89,99.0,,0.99,88.11
2015-08-09,94,99.0,,0.99,93.06
2015-08-10,99,99.0,,0.99,98.01
2015-08-11,89,99.0,,0.99,88.11
2015-08-12,94,99.0,,0.99,93.06
2015-08-13,89,99.0,,0.99,88.11
2015-08-14,90,99.0,,0.99,89.1
2015-08-15,84,99.0,,0.99,83.16
2015-08-16,81,99.0,,0.99,80.19
2015-08-17,93,99.0,,0.99,92.07
2015-08-18,93,99.0,,0.99,92.07
2015-08-19,91,99.0,,0.99,90.09
2015-08-20,86,99.0,,0.99,85.14
2015-08-21,94,99.0,,0.99,93.06
2015-08-22,81,99.0,,0.99,80.19
2015-08-23,87,99.0,,0.99,86.13
2015-08-24,87,99.0,,0.99,86.13
2015-08-25,91,99.0,,0.99,90.09
2015-08-26,83,99.0,,0.99,82.17
2015-08-27,85,99.0,,0.99,84.15
2015-08-28,83,99.0,,0.99,82.17
2015-08-29,83,99.0,,0.99,82.17
2015-08-30,84,99.0,,0.99,83.16
2015-08-31,94,99.0,,0.99,93.06
2015-09-01,97,90.0,False,0.9,87.3
2015-09-02,98,90.0,,0.9,88.2
2015-09-03,85,90.0,,0.9,76.5
2015-09-04,95,90.0,,0.9,85.5
2015-09-05,93,90.0,,0.9,83.7
2015-09-06,94,90.0,,0.9,84.60000000000001
2015-09-07,100,90.0,,0.9,90.0
2015-09-08,91,90.0,,0.9,81.9
2015-09-09,91,90.0,,0.9,81.9
2015-09-10,83,90.0,,0.9,74.7
2015-09-11,86,90.0,,0.9,77.4
2015-09-12,83,90.0,,0.9,74.7
2015-09-13,82,90.0,,0.9,73.8
2015-09-14,84,90.0,,0.9,75.60000000000001
