date,patron_unscaled,patron_monthly,isPartial,scale,patron
2010-07-26,68,52.0,,0.52,35.36
2010-07-27,62,52.0,,0.52,32.24
2010-07-28,67,52.0,,0.52,34.84
2010-07-29,57,52.0,,0.52,29.64
2010-07-30,66,52.0,,0.52,34.32
2010-07-31,67,52.0,,0.52,34.84
2010-08-01,56,52.0,False,0.52,29.12
2010-08-02,58,52.0,,0.52,30.16
2010-08-03,50,52.0,,0.52,26.0
2010-08-04,33,52.0,,0.52,17.16
2010-08-05,47,52.0,,0.52,24.44
2010-08-06,52,52.0,,0.52,27.04
2010-08-07,73,52.0,,0.52,37.96
2010-08-08,87,52.0,,0.52,45.24
2010-08-09,55,52.0,,0.52,28.6
2010-08-10,69,52.0,,0.52,35.88
2010-08-11,89,52.0,,0.52,46.28
2010-08-12,53,52.0,,0.52,27.560000000000002
2010-08-13,63,52.0,,0.52,32.76
2010-08-14,73,52.0,,0.52,37.96
2010-08-15,57,52.0,,0.52,29.64
2010-08-16,44,52.0,,0.52,22.880000000000003
2010-08-17,54,52.0,,0.52,28.080000000000002
2010-08-18,61,52.0,,0.52,31.720000000000002
2010-08-19,67,52.0,,0.52,34.84
2010-08-20,86,52.0,,0.52,44.72
2010-08-21,58,52.0,,0.52,30.16
2010-08-22,100,52.0,,0.52,52.0
2010-08-23,73,52.0,,0.52,37.96
2010-08-24,42,52.0,,0.52,21.84
2010-08-25,61,52.0,,0.52,31.720000000000002
2010-08-26,47,52.0,,0.52,24.44
2010-08-27,67,52.0,,0.52,34.84
2010-08-28,57,52.0,,0.52,29.64
2010-08-29,52,52.0,,0.52,27.04
2010-08-30,84,52.0,,0.52,43.68
2010-08-31,42,52.0,,0.52,21.84
2010-09-01,79,57.0,False,0.57,45.029999999999994
2010-09-02,72,57.0,,0.57,41.04
2010-09-03,74,57.0,,0.57,42.18
2010-09-04,40,57.0,,0.57,22.799999999999997
2010-09-05,83,57.0,,0.57,47.309999999999995
2010-09-06,94,57.0,,0.57,53.58
2010-09-07,79,57.0,,0.57,45.029999999999994
2010-09-08,58,57.0,,0.57,33.059999999999995
2010-09-09,74,57.0,,0.57,42.18
2010-09-10,72,57.0,,0.57,41.04
2010-09-11,90,57.0,,0.57,51.3
2010-09-12,82,57.0,,0.57,46.739999999999995
2010-09-13,73,57.0,,0.57,41.61
2010-09-14,66,57.0,,0.57,37.62
2010-09-15,83,57.0,,0.57,47.309999999999995
2010-09-16,73,57.0,,0.57,41.61
2010-09-17,98,57.0,,0.57,55.85999999999999
2010-09-18,59,57.0,,0.57,33.629999999999995
2010-09-19,85,57.0,,0.57,48.449999999999996
2010-09-20,59,57.0,,0.57,33.629999999999995
2010-09-21,76,57.0,,0.57,43.31999999999999
2010-09-22,86,57.0,,0.57,49.019999999999996
2010-09-23,60,57.0,,0.57,34.199999999999996
2010-09-24,66,57.0,,0.57,37.62
2010-09-25,82,57.0,,0.57,46.739999999999995
2010-09-26,100,57.0,,0.57,56.99999999999999
2010-09-27,69,57.0,,0.57,39.33
2010-09-28,65,57.0,,0.57,37.05
2010-09-29,59,57.0,,0.57,33.629999999999995
2010-09-30,91,57.0,,0.57,51.87
2010-10-01,51,61.0,False,0.61,31.11
2010-10-02,90,61.0,,0.61,54.9
2010-10-03,85,61.0,,0.61,51.85
2010-10-04,58,61.0,,0.61,35.38
2010-10-05,52,61.0,,0.61,31.72
2010-10-06,69,61.0,,0.61,42.089999999999996
2010-10-07,68,61.0,,0.61,41.48
2010-10-08,74,61.0,,0.61,45.14
2010-10-09,61,61.0,,0.61,37.21
2010-10-10,70,61.0,,0.61,42.699999999999996
2010-10-11,54,61.0,,0.61,32.94
2010-10-12,66,61.0,,0.61,40.26
2010-10-13,81,61.0,,0.61,49.41
2010-10-14,78,61.0,,0.61,47.58
2010-10-15,61,61.0,,0.61,37.21
2010-10-16,80,61.0,,0.61,48.8
2010-10-17,67,61.0,,0.61,40.87
2010-10-18,70,61.0,,0.61,42.699999999999996
2010-10-19,75,61.0,,0.61,45.75
2010-10-20,65,61.0,,0.61,39.65
2010-10-21,68,61.0,,0.61,41.48
2010-10-22,51,61.0,,0.61,31.11
2010-10-23,100,61.0,,0.61,61.0
2010-10-24,95,61.0,,0.61,57.949999999999996
2010-10-25,73,61.0,,0.61,44.53
2010-10-26,73,61.0,,0.61,44.53
2010-10-27,71,61.0,,0.61,43.31
2010-10-28,70,61.0,,0.61,42.699999999999996
2010-10-29,84,61.0,,0.61,51.24
2010-10-30,79,61.0,,0.61,48.19
2010-10-31,99,61.0,,0.61,60.39
2010-11-01,92,56.0,False,0.56,51.52
2010-11-02,73,56.0,,0.56,40.88
2010-11-03,70,56.0,,0.56,39.2
2010-11-04,67,56.0,,0.56,37.52
2010-11-05,76,56.0,,0.56,42.56
2010-11-06,81,56.0,,0.56,45.36000000000001
2010-11-07,100,56.0,,0.56,56.00000000000001
2010-11-08,62,56.0,,0.56,34.720000000000006
2010-11-09,66,56.0,,0.56,36.96
2010-11-10,59,56.0,,0.56,33.040000000000006
2010-11-11,67,56.0,,0.56,37.52
2010-11-12,74,56.0,,0.56,41.440000000000005
2010-11-13,70,56.0,,0.56,39.2
2010-11-14,89,56.0,,0.56,49.84
2010-11-15,63,56.0,,0.56,35.28
2010-11-16,73,56.0,,0.56,40.88
2010-11-17,64,56.0,,0.56,35.84
2010-11-18,59,56.0,,0.56,33.040000000000006
2010-11-19,72,56.0,,0.56,40.32000000000001
2010-11-20,64,56.0,,0.56,35.84
2010-11-21,86,56.0,,0.56,48.160000000000004
2010-11-22,60,56.0,,0.56,33.6
2010-11-23,64,56.0,,0.56,35.84
2010-11-24,74,56.0,,0.56,41.440000000000005
2010-11-25,57,56.0,,0.56,31.92
2010-11-26,48,56.0,,0.56,26.880000000000003
2010-11-27,76,56.0,,0.56,42.56
2010-11-28,72,56.0,,0.56,40.32000000000001
2010-11-29,61,56.0,,0.56,34.160000000000004
2010-11-30,61,56.0,,0.56,34.160000000000004
2010-12-01,51,63.0,False,0.63,32.13
2010-12-02,52,63.0,,0.63,32.76
2010-12-03,53,63.0,,0.63,33.39
2010-12-04,79,63.0,,0.63,49.77
2010-12-05,79,63.0,,0.63,49.77
2010-12-06,67,63.0,,0.63,42.21
2010-12-07,76,63.0,,0.63,47.88
2010-12-08,52,63.0,,0.63,32.76
2010-12-09,79,63.0,,0.63,49.77
2010-12-10,74,63.0,,0.63,46.62
2010-12-11,94,63.0,,0.63,59.22
2010-12-12,64,63.0,,0.63,40.32
2010-12-13,64,63.0,,0.63,40.32
2010-12-14,75,63.0,,0.63,47.25
2010-12-15,60,63.0,,0.63,37.8
2010-12-16,75,63.0,,0.63,47.25
2010-12-17,76,63.0,,0.63,47.88
2010-12-18,68,63.0,,0.63,42.84
2010-12-19,90,63.0,,0.63,56.7
2010-12-20,64,63.0,,0.63,40.32
2010-12-21,46,63.0,,0.63,28.98
2010-12-22,72,63.0,,0.63,45.36
2010-12-23,67,63.0,,0.63,42.21
2010-12-24,35,63.0,,0.63,22.05
2010-12-25,87,63.0,,0.63,54.81
2010-12-26,50,63.0,,0.63,31.5
2010-12-27,59,63.0,,0.63,37.17
2010-12-28,66,63.0,,0.63,41.58
2010-12-29,80,63.0,,0.63,50.4
2010-12-30,47,63.0,,0.63,29.61
2010-12-31,100,63.0,,0.63,63.0
2011-01-01,100,71.0,False,0.71,71.0
2011-01-02,56,71.0,,0.71,39.76
2011-01-03,44,71.0,,0.71,31.24
2011-01-04,56,71.0,,0.71,39.76
2011-01-05,57,71.0,,0.71,40.47
2011-01-06,47,71.0,,0.71,33.37
2011-01-07,52,71.0,,0.71,36.92
2011-01-08,52,71.0,,0.71,36.92
2011-01-09,58,71.0,,0.71,41.18
2011-01-10,46,71.0,,0.71,32.66
2011-01-11,37,71.0,,0.71,26.27
2011-01-12,39,71.0,,0.71,27.689999999999998
2011-01-13,49,71.0,,0.71,34.79
2011-01-14,55,71.0,,0.71,39.05
2011-01-15,60,71.0,,0.71,42.599999999999994
2011-01-16,54,71.0,,0.71,38.339999999999996
2011-01-17,51,71.0,,0.71,36.21
2011-01-18,49,71.0,,0.71,34.79
2011-01-19,54,71.0,,0.71,38.339999999999996
2011-01-20,45,71.0,,0.71,31.95
2011-01-21,64,71.0,,0.71,45.44
2011-01-22,57,71.0,,0.71,40.47
2011-01-23,60,71.0,,0.71,42.599999999999994
2011-01-24,65,71.0,,0.71,46.15
2011-01-25,96,71.0,,0.71,68.16
2011-01-26,75,71.0,,0.71,53.25
2011-01-27,76,71.0,,0.71,53.959999999999994
2011-01-28,69,71.0,,0.71,48.989999999999995
2011-01-29,79,71.0,,0.71,56.089999999999996
2011-01-30,81,71.0,,0.71,57.51
2011-01-31,61,71.0,,0.71,43.309999999999995
2011-02-01,99,61.0,False,0.61,60.39
2011-02-02,81,61.0,,0.61,49.41
2011-02-03,70,61.0,,0.61,42.699999999999996
2011-02-04,76,61.0,,0.61,46.36
2011-02-05,82,61.0,,0.61,50.019999999999996
2011-02-06,79,61.0,,0.61,48.19
2011-02-07,65,61.0,,0.61,39.65
2011-02-08,79,61.0,,0.61,48.19
2011-02-09,72,61.0,,0.61,43.92
2011-02-10,56,61.0,,0.61,34.16
2011-02-11,72,61.0,,0.61,43.92
2011-02-12,89,61.0,,0.61,54.29
2011-02-13,84,61.0,,0.61,51.24
2011-02-14,91,61.0,,0.61,55.51
2011-02-15,86,61.0,,0.61,52.46
2011-02-16,66,61.0,,0.61,40.26
2011-02-17,56,61.0,,0.61,34.16
2011-02-18,69,61.0,,0.61,42.089999999999996
2011-02-19,70,61.0,,0.61,42.699999999999996
2011-02-20,100,61.0,,0.61,61.0
2011-02-21,58,61.0,,0.61,35.38
2011-02-22,55,61.0,,0.61,33.55
2011-02-23,57,61.0,,0.61,34.769999999999996
2011-02-24,60,61.0,,0.61,36.6
2011-02-25,74,61.0,,0.61,45.14
2011-02-26,72,61.0,,0.61,43.92
2011-02-27,81,61.0,,0.61,49.41
2011-02-28,54,61.0,,0.61,32.94
2011-03-01,53,57.0,False,0.57,30.209999999999997
2011-03-02,65,57.0,,0.57,37.05
2011-03-03,52,57.0,,0.57,29.639999999999997
2011-03-04,68,57.0,,0.57,38.76
2011-03-05,51,57.0,,0.57,29.069999999999997
2011-03-06,65,57.0,,0.57,37.05
2011-03-07,57,57.0,,0.57,32.489999999999995
2011-03-08,76,57.0,,0.57,43.31999999999999
2011-03-09,52,57.0,,0.57,29.639999999999997
2011-03-10,41,57.0,,0.57,23.369999999999997
2011-03-11,51,57.0,,0.57,29.069999999999997
2011-03-12,67,57.0,,0.57,38.19
2011-03-13,61,57.0,,0.57,34.769999999999996
2011-03-14,46,57.0,,0.57,26.22
2011-03-15,58,57.0,,0.57,33.059999999999995
2011-03-16,65,57.0,,0.57,37.05
2011-03-17,100,57.0,,0.57,56.99999999999999
2011-03-18,74,57.0,,0.57,42.18
2011-03-19,72,57.0,,0.57,41.04
2011-03-20,87,57.0,,0.57,49.589999999999996
2011-03-21,62,57.0,,0.57,35.339999999999996
2011-03-22,55,57.0,,0.57,31.349999999999998
2011-03-23,51,57.0,,0.57,29.069999999999997
2011-03-24,62,57.0,,0.57,35.339999999999996
2011-03-25,69,57.0,,0.57,39.33
2011-03-26,57,57.0,,0.57,32.489999999999995
2011-03-27,77,57.0,,0.57,43.88999999999999
2011-03-28,52,57.0,,0.57,29.639999999999997
2011-03-29,55,57.0,,0.57,31.349999999999998
2011-03-30,67,57.0,,0.57,38.19
2011-03-31,65,57.0,,0.57,37.05
2011-04-01,92,58.0,False,0.58,53.36
2011-04-02,99,58.0,,0.58,57.419999999999995
2011-04-03,99,58.0,,0.58,57.419999999999995
2011-04-04,71,58.0,,0.58,41.18
2011-04-05,73,58.0,,0.58,42.339999999999996
2011-04-06,86,58.0,,0.58,49.879999999999995
2011-04-07,69,58.0,,0.58,40.019999999999996
2011-04-08,88,58.0,,0.58,51.04
2011-04-09,77,58.0,,0.58,44.66
2011-04-10,98,58.0,,0.58,56.839999999999996
2011-04-11,76,58.0,,0.58,44.08
2011-04-12,61,58.0,,0.58,35.379999999999995
2011-04-13,88,58.0,,0.58,51.04
2011-04-14,89,58.0,,0.58,51.62
2011-04-15,100,58.0,,0.58,57.99999999999999
2011-04-16,89,58.0,,0.58,51.62
2011-04-17,86,58.0,,0.58,49.879999999999995
2011-04-18,69,58.0,,0.58,40.019999999999996
2011-04-19,79,58.0,,0.58,45.82
2011-04-20,82,58.0,,0.58,47.559999999999995
2011-04-21,59,58.0,,0.58,34.22
2011-04-22,76,58.0,,0.58,44.08
2011-04-23,95,58.0,,0.58,55.099999999999994
2011-04-24,88,58.0,,0.58,51.04
2011-04-25,65,58.0,,0.58,37.699999999999996
2011-04-26,69,58.0,,0.58,40.019999999999996
2011-04-27,75,58.0,,0.58,43.5
2011-04-28,72,58.0,,0.58,41.76
2011-04-29,64,58.0,,0.58,37.12
2011-04-30,81,58.0,,0.58,46.98
2011-05-01,77,57.0,False,0.57,43.88999999999999
2011-05-02,62,57.0,,0.57,35.339999999999996
2011-05-03,61,57.0,,0.57,34.769999999999996
2011-05-04,82,57.0,,0.57,46.739999999999995
2011-05-05,100,57.0,,0.57,56.99999999999999
2011-05-06,76,57.0,,0.57,43.31999999999999
2011-05-07,78,57.0,,0.57,44.459999999999994
2011-05-08,75,57.0,,0.57,42.74999999999999
2011-05-09,79,57.0,,0.57,45.029999999999994
2011-05-10,62,57.0,,0.57,35.339999999999996
2011-05-11,63,57.0,,0.57,35.91
2011-05-12,60,57.0,,0.57,34.199999999999996
2011-05-13,59,57.0,,0.57,33.629999999999995
2011-05-14,76,57.0,,0.57,43.31999999999999
2011-05-15,65,57.0,,0.57,37.05
2011-05-16,73,57.0,,0.57,41.61
2011-05-17,67,57.0,,0.57,38.19
2011-05-18,52,57.0,,0.57,29.639999999999997
2011-05-19,64,57.0,,0.57,36.48
2011-05-20,59,57.0,,0.57,33.629999999999995
2011-05-21,69,57.0,,0.57,39.33
2011-05-22,73,57.0,,0.57,41.61
2011-05-23,49,57.0,,0.57,27.929999999999996
2011-05-24,60,57.0,,0.57,34.199999999999996
2011-05-25,58,57.0,,0.57,33.059999999999995
2011-05-26,56,57.0,,0.57,31.919999999999998
2011-05-27,64,57.0,,0.57,36.48
2011-05-28,89,57.0,,0.57,50.73
2011-05-29,69,57.0,,0.57,39.33
2011-05-30,68,57.0,,0.57,38.76
2011-05-31,61,57.0,,0.57,34.769999999999996
2011-06-01,51,57.0,False,0.57,29.069999999999997
2011-06-02,48,57.0,,0.57,27.36
2011-06-03,71,57.0,,0.57,40.47
2011-06-04,58,57.0,,0.57,33.059999999999995
2011-06-05,97,57.0,,0.57,55.28999999999999
2011-06-06,52,57.0,,0.57,29.639999999999997
2011-06-07,57,57.0,,0.57,32.489999999999995
2011-06-08,51,57.0,,0.57,29.069999999999997
2011-06-09,62,57.0,,0.57,35.339999999999996
2011-06-10,64,57.0,,0.57,36.48
2011-06-11,72,57.0,,0.57,41.04
2011-06-12,75,57.0,,0.57,42.74999999999999
2011-06-13,36,57.0,,0.57,20.52
2011-06-14,64,57.0,,0.57,36.48
2011-06-15,67,57.0,,0.57,38.19
2011-06-16,74,57.0,,0.57,42.18
2011-06-17,64,57.0,,0.57,36.48
2011-06-18,58,57.0,,0.57,33.059999999999995
2011-06-19,69,57.0,,0.57,39.33
2011-06-20,64,57.0,,0.57,36.48
2011-06-21,71,57.0,,0.57,40.47
2011-06-22,51,57.0,,0.57,29.069999999999997
2011-06-23,87,57.0,,0.57,49.589999999999996
2011-06-24,62,57.0,,0.57,35.339999999999996
2011-06-25,71,57.0,,0.57,40.47
2011-06-26,100,57.0,,0.57,56.99999999999999
2011-06-27,54,57.0,,0.57,30.779999999999998
2011-06-28,52,57.0,,0.57,29.639999999999997
2011-06-29,65,57.0,,0.57,37.05
2011-06-30,70,57.0,,0.57,39.9
2011-07-01,74,56.0,False,0.56,41.440000000000005
2011-07-02,96,56.0,,0.56,53.760000000000005
2011-07-03,100,56.0,,0.56,56.00000000000001
2011-07-04,85,56.0,,0.56,47.6
2011-07-05,90,56.0,,0.56,50.400000000000006
2011-07-06,78,56.0,,0.56,43.68000000000001
2011-07-07,73,56.0,,0.56,40.88
2011-07-08,87,56.0,,0.56,48.720000000000006
2011-07-09,70,56.0,,0.56,39.2
2011-07-10,85,56.0,,0.56,47.6
2011-07-11,67,56.0,,0.56,37.52
2011-07-12,55,56.0,,0.56,30.800000000000004
2011-07-13,75,56.0,,0.56,42.00000000000001
2011-07-14,65,56.0,,0.56,36.400000000000006
2011-07-15,74,56.0,,0.56,41.440000000000005
2011-07-16,74,56.0,,0.56,41.440000000000005
2011-07-17,73,56.0,,0.56,40.88
2011-07-18,67,56.0,,0.56,37.52
2011-07-19,65,56.0,,0.56,36.400000000000006
2011-07-20,53,56.0,,0.56,29.680000000000003
2011-07-21,75,56.0,,0.56,42.00000000000001
2011-07-22,75,56.0,,0.56,42.00000000000001
2011-07-23,70,56.0,,0.56,39.2
2011-07-24,73,56.0,,0.56,40.88
2011-07-25,63,56.0,,0.56,35.28
2011-07-26,68,56.0,,0.56,38.080000000000005
2011-07-27,78,56.0,,0.56,43.68000000000001
2011-07-28,63,56.0,,0.56,35.28
2011-07-29,81,56.0,,0.56,45.36000000000001
2011-07-30,83,56.0,,0.56,46.480000000000004
2011-07-31,81,56.0,,0.56,45.36000000000001
2011-08-01,69,51.0,False,0.51,35.19
2011-08-02,63,51.0,,0.51,32.13
2011-08-03,69,51.0,,0.51,35.19
2011-08-04,68,51.0,,0.51,34.68
2011-08-05,75,51.0,,0.51,38.25
2011-08-06,89,51.0,,0.51,45.39
2011-08-07,89,51.0,,0.51,45.39
2011-08-08,70,51.0,,0.51,35.7
2011-08-09,100,51.0,,0.51,51.0
2011-08-10,89,51.0,,0.51,45.39
2011-08-11,80,51.0,,0.51,40.8
2011-08-12,84,51.0,,0.51,42.84
2011-08-13,96,51.0,,0.51,48.96
2011-08-14,86,51.0,,0.51,43.86
2011-08-15,72,51.0,,0.51,36.72
2011-08-16,80,51.0,,0.51,40.8
2011-08-17,78,51.0,,0.51,39.78
2011-08-18,70,51.0,,0.51,35.7
2011-08-19,84,51.0,,0.51,42.84
2011-08-20,98,51.0,,0.51,49.980000000000004
2011-08-21,69,51.0,,0.51,35.19
2011-08-22,68,51.0,,0.51,34.68
2011-08-23,54,51.0,,0.51,27.54
2011-08-24,74,51.0,,0.51,37.74
2011-08-25,67,51.0,,0.51,34.17
2011-08-26,81,51.0,,0.51,41.31
2011-08-27,87,51.0,,0.51,44.37
2011-08-28,75,51.0,,0.51,38.25
2011-08-29,58,51.0,,0.51,29.580000000000002
2011-08-30,78,51.0,,0.51,39.78
2011-08-31,73,51.0,,0.51,37.230000000000004
2011-09-01,69,55.0,False,0.55,37.95
2011-09-02,75,55.0,,0.55,41.25
2011-09-03,100,55.0,,0.55,55.00000000000001
2011-09-04,88,55.0,,0.55,48.400000000000006
2011-09-05,70,55.0,,0.55,38.5
2011-09-06,80,55.0,,0.55,44.0
2011-09-07,65,55.0,,0.55,35.75
2011-09-08,69,55.0,,0.55,37.95
2011-09-09,92,55.0,,0.55,50.6
2011-09-10,94,55.0,,0.55,51.7
2011-09-11,88,55.0,,0.55,48.400000000000006
2011-09-12,76,55.0,,0.55,41.800000000000004
2011-09-13,75,55.0,,0.55,41.25
2011-09-14,58,55.0,,0.55,31.900000000000002
2011-09-15,65,55.0,,0.55,35.75
2011-09-16,59,55.0,,0.55,32.45
2011-09-17,74,55.0,,0.55,40.7
2011-09-18,85,55.0,,0.55,46.75000000000001
2011-09-19,73,55.0,,0.55,40.150000000000006
2011-09-20,65,55.0,,0.55,35.75
2011-09-21,73,55.0,,0.55,40.150000000000006
2011-09-22,73,55.0,,0.55,40.150000000000006
2011-09-23,71,55.0,,0.55,39.050000000000004
2011-09-24,89,55.0,,0.55,48.95
2011-09-25,84,55.0,,0.55,46.2
2011-09-26,77,55.0,,0.55,42.35
2011-09-27,81,55.0,,0.55,44.550000000000004
2011-09-28,79,55.0,,0.55,43.45
2011-09-29,74,55.0,,0.55,40.7
2011-09-30,80,55.0,,0.55,44.0
2011-10-01,67,61.0,False,0.61,40.87
2011-10-02,65,61.0,,0.61,39.65
2011-10-03,51,61.0,,0.61,31.11
2011-10-04,54,61.0,,0.61,32.94
2011-10-05,59,61.0,,0.61,35.99
2011-10-06,69,61.0,,0.61,42.089999999999996
2011-10-07,58,61.0,,0.61,35.38
2011-10-08,72,61.0,,0.61,43.92
2011-10-09,67,61.0,,0.61,40.87
2011-10-10,59,61.0,,0.61,35.99
2011-10-11,62,61.0,,0.61,37.82
2011-10-12,51,61.0,,0.61,31.11
2011-10-13,61,61.0,,0.61,37.21
2011-10-14,66,61.0,,0.61,40.26
2011-10-15,64,61.0,,0.61,39.04
2011-10-16,61,61.0,,0.61,37.21
2011-10-17,57,61.0,,0.61,34.769999999999996
2011-10-18,57,61.0,,0.61,34.769999999999996
2011-10-19,53,61.0,,0.61,32.33
2011-10-20,65,61.0,,0.61,39.65
2011-10-21,52,61.0,,0.61,31.72
2011-10-22,84,61.0,,0.61,51.24
2011-10-23,78,61.0,,0.61,47.58
2011-10-24,62,61.0,,0.61,37.82
2011-10-25,81,61.0,,0.61,49.41
2011-10-26,76,61.0,,0.61,46.36
2011-10-27,83,61.0,,0.61,50.629999999999995
2011-10-28,73,61.0,,0.61,44.53
2011-10-29,86,61.0,,0.61,52.46
2011-10-30,100,61.0,,0.61,61.0
2011-10-31,79,61.0,,0.61,48.19
2011-11-01,100,60.0,False,0.6,60.0
2011-11-02,78,60.0,,0.6,46.8
2011-11-03,67,60.0,,0.6,40.199999999999996
2011-11-04,86,60.0,,0.6,51.6
2011-11-05,61,60.0,,0.6,36.6
2011-11-06,70,60.0,,0.6,42.0
2011-11-07,53,60.0,,0.6,31.799999999999997
2011-11-08,45,60.0,,0.6,27.0
2011-11-09,60,60.0,,0.6,36.0
2011-11-10,70,60.0,,0.6,42.0
2011-11-11,46,60.0,,0.6,27.599999999999998
2011-11-12,79,60.0,,0.6,47.4
2011-11-13,78,60.0,,0.6,46.8
2011-11-14,56,60.0,,0.6,33.6
2011-11-15,65,60.0,,0.6,39.0
2011-11-16,62,60.0,,0.6,37.199999999999996
2011-11-17,58,60.0,,0.6,34.8
2011-11-18,62,60.0,,0.6,37.199999999999996
2011-11-19,59,60.0,,0.6,35.4
2011-11-20,90,60.0,,0.6,54.0
2011-11-21,59,60.0,,0.6,35.4
2011-11-22,59,60.0,,0.6,35.4
2011-11-23,63,60.0,,0.6,37.8
2011-11-24,62,60.0,,0.6,37.199999999999996
2011-11-25,46,60.0,,0.6,27.599999999999998
2011-11-26,53,60.0,,0.6,31.799999999999997
2011-11-27,70,60.0,,0.6,42.0
2011-11-28,52,60.0,,0.6,31.2
2011-11-29,55,60.0,,0.6,33.0
2011-11-30,62,60.0,,0.6,37.199999999999996
2011-12-01,53,62.0,False,0.62,32.86
2011-12-02,50,62.0,,0.62,31.0
2011-12-03,58,62.0,,0.62,35.96
2011-12-04,61,62.0,,0.62,37.82
2011-12-05,52,62.0,,0.62,32.24
2011-12-06,69,62.0,,0.62,42.78
2011-12-07,73,62.0,,0.62,45.26
2011-12-08,60,62.0,,0.62,37.2
2011-12-09,49,62.0,,0.62,30.38
2011-12-10,47,62.0,,0.62,29.14
2011-12-11,61,62.0,,0.62,37.82
2011-12-12,63,62.0,,0.62,39.06
2011-12-13,63,62.0,,0.62,39.06
2011-12-14,49,62.0,,0.62,30.38
2011-12-15,49,62.0,,0.62,30.38
2011-12-16,75,62.0,,0.62,46.5
2011-12-17,50,62.0,,0.62,31.0
2011-12-18,65,62.0,,0.62,40.3
2011-12-19,65,62.0,,0.62,40.3
2011-12-20,54,62.0,,0.62,33.48
2011-12-21,66,62.0,,0.62,40.92
2011-12-22,58,62.0,,0.62,35.96
2011-12-23,60,62.0,,0.62,37.2
2011-12-24,81,62.0,,0.62,50.22
2011-12-25,66,62.0,,0.62,40.92
2011-12-26,54,62.0,,0.62,33.48
2011-12-27,51,62.0,,0.62,31.62
2011-12-28,49,62.0,,0.62,30.38
2011-12-29,45,62.0,,0.62,27.9
2011-12-30,61,62.0,,0.62,37.82
2011-12-31,100,62.0,,0.62,62.0
2012-01-01,100,55.0,False,0.55,55.00000000000001
2012-01-02,42,55.0,,0.55,23.1
2012-01-03,43,55.0,,0.55,23.650000000000002
2012-01-04,44,55.0,,0.55,24.200000000000003
2012-01-05,57,55.0,,0.55,31.35
2012-01-06,62,55.0,,0.55,34.1
2012-01-07,56,55.0,,0.55,30.800000000000004
2012-01-08,68,55.0,,0.55,37.400000000000006
2012-01-09,42,55.0,,0.55,23.1
2012-01-10,49,55.0,,0.55,26.950000000000003
2012-01-11,53,55.0,,0.55,29.150000000000002
2012-01-12,47,55.0,,0.55,25.85
2012-01-13,63,55.0,,0.55,34.650000000000006
2012-01-14,56,55.0,,0.55,30.800000000000004
2012-01-15,57,55.0,,0.55,31.35
2012-01-16,42,55.0,,0.55,23.1
2012-01-17,37,55.0,,0.55,20.35
2012-01-18,41,55.0,,0.55,22.55
2012-01-19,40,55.0,,0.55,22.0
2012-01-20,54,55.0,,0.55,29.700000000000003
2012-01-21,53,55.0,,0.55,29.150000000000002
2012-01-22,71,55.0,,0.55,39.050000000000004
2012-01-23,39,55.0,,0.55,21.450000000000003
2012-01-24,41,55.0,,0.55,22.55
2012-01-25,48,55.0,,0.55,26.400000000000002
2012-01-26,44,55.0,,0.55,24.200000000000003
2012-01-27,47,55.0,,0.55,25.85
2012-01-28,52,55.0,,0.55,28.6
2012-01-29,64,55.0,,0.55,35.2
2012-01-30,42,55.0,,0.55,23.1
2012-01-31,44,55.0,,0.55,24.200000000000003
2012-02-01,79,50.0,False,0.5,39.5
2012-02-02,64,50.0,,0.5,32.0
2012-02-03,66,50.0,,0.5,33.0
2012-02-04,59,50.0,,0.5,29.5
2012-02-05,88,50.0,,0.5,44.0
2012-02-06,79,50.0,,0.5,39.5
2012-02-07,61,50.0,,0.5,30.5
2012-02-08,57,50.0,,0.5,28.5
2012-02-09,67,50.0,,0.5,33.5
2012-02-10,71,50.0,,0.5,35.5
2012-02-11,100,50.0,,0.5,50.0
2012-02-12,64,50.0,,0.5,32.0
2012-02-13,72,50.0,,0.5,36.0
2012-02-14,65,50.0,,0.5,32.5
2012-02-15,76,50.0,,0.5,38.0
2012-02-16,65,50.0,,0.5,32.5
2012-02-17,88,50.0,,0.5,44.0
2012-02-18,94,50.0,,0.5,47.0
2012-02-19,88,50.0,,0.5,44.0
2012-02-20,58,50.0,,0.5,29.0
2012-02-21,65,50.0,,0.5,32.5
2012-02-22,60,50.0,,0.5,30.0
2012-02-23,68,50.0,,0.5,34.0
2012-02-24,70,50.0,,0.5,35.0
2012-02-25,95,50.0,,0.5,47.5
2012-02-26,77,50.0,,0.5,38.5
2012-02-27,60,50.0,,0.5,30.0
2012-02-28,70,50.0,,0.5,35.0
2012-02-29,67,50.0,,0.5,33.5
2012-03-01,68,54.0,False,0.54,36.72
2012-03-02,61,54.0,,0.54,32.940000000000005
2012-03-03,88,54.0,,0.54,47.52
2012-03-04,81,54.0,,0.54,43.74
2012-03-05,48,54.0,,0.54,25.92
2012-03-06,65,54.0,,0.54,35.1
2012-03-07,83,54.0,,0.54,44.82
2012-03-08,84,54.0,,0.54,45.36
2012-03-09,94,54.0,,0.54,50.760000000000005
2012-03-10,85,54.0,,0.54,45.900000000000006
2012-03-11,98,54.0,,0.54,52.92
2012-03-12,63,54.0,,0.54,34.02
2012-03-13,71,54.0,,0.54,38.34
2012-03-14,74,54.0,,0.54,39.96
2012-03-15,61,54.0,,0.54,32.940000000000005
