date,creditor_unscaled,creditor_monthly,isPartial,scale,creditor
2010-06-01,59,75.0,False,0.75,44.25
2010-06-02,59,75.0,,0.75,44.25
2010-06-03,40,75.0,,0.75,30.0
2010-06-04,42,75.0,,0.75,31.5
2010-06-05,15,75.0,,0.75,11.25
2010-06-06,30,75.0,,0.75,22.5
2010-06-07,20,75.0,,0.75,15.0
2010-06-08,38,75.0,,0.75,28.5
2010-06-09,59,75.0,,0.75,44.25
2010-06-10,51,75.0,,0.75,38.25
2010-06-11,55,75.0,,0.75,41.25
2010-06-12,31,75.0,,0.75,23.25
2010-06-13,31,75.0,,0.75,23.25
2010-06-14,10,75.0,,0.75,7.5
2010-06-15,50,75.0,,0.75,37.5
2010-06-16,41,75.0,,0.75,30.75
2010-06-17,41,75.0,,0.75,30.75
2010-06-18,44,75.0,,0.75,33.0
2010-06-19,47,75.0,,0.75,35.25
2010-06-20,16,75.0,,0.75,12.0
2010-06-21,31,75.0,,0.75,23.25
2010-06-22,97,75.0,,0.75,72.75
2010-06-23,100,75.0,,0.75,75.0
2010-06-24,30,75.0,,0.75,22.5
2010-06-25,33,75.0,,0.75,24.75
2010-06-26,30,75.0,,0.75,22.5
2010-06-27,15,75.0,,0.75,11.25
2010-06-28,30,75.0,,0.75,22.5
2010-06-29,49,75.0,,0.75,36.75
2010-06-30,20,75.0,,0.75,15.0
2010-07-01,32,62.0,False,0.62,19.84
2010-07-02,32,62.0,,0.62,19.84
2010-07-03,20,62.0,,0.62,12.4
2010-07-04,0,62.0,,0.62,0.0
2010-07-05,0,62.0,,0.62,0.0
2010-07-06,41,62.0,,0.62,25.419999999999998
2010-07-07,40,62.0,,0.62,24.8
2010-07-08,81,62.0,,0.62,50.22
2010-07-09,28,62.0,,0.62,17.36
2010-07-10,19,62.0,,0.62,11.78
2010-07-11,19,62.0,,0.62,11.78
2010-07-12,53,62.0,,0.62,32.86
2010-07-13,93,62.0,,0.62,57.66
2010-07-14,67,62.0,,0.62,41.54
2010-07-15,14,62.0,,0.62,8.68
2010-07-16,100,62.0,,0.62,62.0
2010-07-17,19,62.0,,0.62,11.78
2010-07-18,19,62.0,,0.62,11.78
2010-07-19,40,62.0,,0.62,24.8
2010-07-20,66,62.0,,0.62,40.92
2010-07-21,67,62.0,,0.62,41.54
2010-07-22,67,62.0,,0.62,41.54
2010-07-23,28,62.0,,0.62,17.36
2010-07-24,56,62.0,,0.62,34.72
2010-07-25,0,62.0,,0.62,0.0
2010-07-26,27,62.0,,0.62,16.74
2010-07-27,40,62.0,,0.62,24.8
2010-07-28,26,62.0,,0.62,16.12
2010-07-29,27,62.0,,0.62,16.74
2010-07-30,28,62.0,,0.62,17.36
2010-07-31,38,62.0,,0.62,23.56
2010-08-01,54,88.0,False,0.88,47.52
2010-08-02,49,88.0,,0.88,43.12
2010-08-03,61,88.0,,0.88,53.68
2010-08-04,50,88.0,,0.88,44.0
2010-08-05,100,88.0,,0.88,88.0
2010-08-06,40,88.0,,0.88,35.2
2010-08-07,18,88.0,,0.88,15.84
2010-08-08,35,88.0,,0.88,30.8
2010-08-09,98,88.0,,0.88,86.24
2010-08-10,98,88.0,,0.88,86.24
2010-08-11,62,88.0,,0.88,54.56
2010-08-12,62,88.0,,0.88,54.56
2010-08-13,79,88.0,,0.88,69.52
2010-08-14,52,88.0,,0.88,45.76
2010-08-15,35,88.0,,0.88,30.8
2010-08-16,50,88.0,,0.88,44.0
2010-08-17,37,88.0,,0.88,32.56
2010-08-18,87,88.0,,0.88,76.56
2010-08-19,100,88.0,,0.88,88.0
2010-08-20,66,88.0,,0.88,58.08
2010-08-21,17,88.0,,0.88,14.96
2010-08-22,17,88.0,,0.88,14.96
2010-08-23,74,88.0,,0.88,65.12
2010-08-24,95,88.0,,0.88,83.6
2010-08-25,84,88.0,,0.88,73.92
2010-08-26,86,88.0,,0.88,75.68
2010-08-27,39,88.0,,0.88,34.32
2010-08-28,68,88.0,,0.88,59.84
2010-08-29,51,88.0,,0.88,44.88
2010-08-30,48,88.0,,0.88,42.24
2010-08-31,71,88.0,,0.88,62.48
2010-09-01,55,77.0,False,0.77,42.35
2010-09-02,28,77.0,,0.77,21.560000000000002
2010-09-03,59,77.0,,0.77,45.43
2010-09-04,52,77.0,,0.77,40.04
2010-09-05,55,77.0,,0.77,42.35
2010-09-06,12,77.0,,0.77,9.24
2010-09-07,100,77.0,,0.77,77.0
2010-09-08,64,77.0,,0.77,49.28
2010-09-09,18,77.0,,0.77,13.86
2010-09-10,67,77.0,,0.77,51.59
2010-09-11,12,77.0,,0.77,9.24
2010-09-12,24,77.0,,0.77,18.48
2010-09-13,18,77.0,,0.77,13.86
2010-09-14,45,77.0,,0.77,34.65
2010-09-15,54,77.0,,0.77,41.58
2010-09-16,82,77.0,,0.77,63.14
2010-09-17,29,77.0,,0.77,22.330000000000002
2010-09-18,25,77.0,,0.77,19.25
2010-09-19,0,77.0,,0.77,0.0
2010-09-20,73,77.0,,0.77,56.21
2010-09-21,35,77.0,,0.77,26.95
2010-09-22,18,77.0,,0.77,13.86
2010-09-23,45,77.0,,0.77,34.65
2010-09-24,19,77.0,,0.77,14.63
2010-09-25,38,77.0,,0.77,29.26
2010-09-26,24,77.0,,0.77,18.48
2010-09-27,53,77.0,,0.77,40.81
2010-09-28,79,77.0,,0.77,60.83
2010-09-29,26,77.0,,0.77,20.02
2010-09-30,71,77.0,,0.77,54.67
2010-10-01,85,72.0,False,0.72,61.199999999999996
2010-10-02,16,72.0,,0.72,11.52
2010-10-03,64,72.0,,0.72,46.08
2010-10-04,45,72.0,,0.72,32.4
2010-10-05,56,72.0,,0.72,40.32
2010-10-06,58,72.0,,0.72,41.76
2010-10-07,87,72.0,,0.72,62.64
2010-10-08,73,72.0,,0.72,52.559999999999995
2010-10-09,16,72.0,,0.72,11.52
2010-10-10,0,72.0,,0.72,0.0
2010-10-11,35,72.0,,0.72,25.2
2010-10-12,72,72.0,,0.72,51.839999999999996
2010-10-13,92,72.0,,0.72,66.24
2010-10-14,34,72.0,,0.72,24.48
2010-10-15,60,72.0,,0.72,43.199999999999996
2010-10-16,0,72.0,,0.72,0.0
2010-10-17,63,72.0,,0.72,45.36
2010-10-18,34,72.0,,0.72,24.48
2010-10-19,44,72.0,,0.72,31.68
2010-10-20,100,72.0,,0.72,72.0
2010-10-21,79,72.0,,0.72,56.879999999999995
2010-10-22,72,72.0,,0.72,51.839999999999996
2010-10-23,48,72.0,,0.72,34.56
2010-10-24,16,72.0,,0.72,11.52
2010-10-25,33,72.0,,0.72,23.759999999999998
2010-10-26,22,72.0,,0.72,15.84
2010-10-27,66,72.0,,0.72,47.519999999999996
2010-10-28,22,72.0,,0.72,15.84
2010-10-29,60,72.0,,0.72,43.199999999999996
2010-10-30,0,72.0,,0.72,0.0
2010-10-31,16,72.0,,0.72,11.52
2010-11-01,89,66.0,False,0.66,58.74
2010-11-02,100,66.0,,0.66,66.0
2010-11-03,41,66.0,,0.66,27.060000000000002
2010-11-04,42,66.0,,0.66,27.720000000000002
2010-11-05,51,66.0,,0.66,33.660000000000004
2010-11-06,30,66.0,,0.66,19.8
2010-11-07,52,66.0,,0.66,34.32
2010-11-08,55,66.0,,0.66,36.300000000000004
2010-11-09,37,66.0,,0.66,24.42
2010-11-10,66,66.0,,0.66,43.56
2010-11-11,51,66.0,,0.66,33.660000000000004
2010-11-12,12,66.0,,0.66,7.92
2010-11-13,23,66.0,,0.66,15.180000000000001
2010-11-14,30,66.0,,0.66,19.8
2010-11-15,43,66.0,,0.66,28.380000000000003
2010-11-16,94,66.0,,0.66,62.040000000000006
2010-11-17,54,66.0,,0.66,35.64
2010-11-18,59,66.0,,0.66,38.940000000000005
2010-11-19,68,66.0,,0.66,44.88
2010-11-20,15,66.0,,0.66,9.9
2010-11-21,52,66.0,,0.66,34.32
2010-11-22,38,66.0,,0.66,25.080000000000002
2010-11-23,59,66.0,,0.66,38.940000000000005
2010-11-24,42,66.0,,0.66,27.720000000000002
2010-11-25,30,66.0,,0.66,19.8
2010-11-26,14,66.0,,0.66,9.24
2010-11-27,53,66.0,,0.66,34.980000000000004
2010-11-28,29,66.0,,0.66,19.14
2010-11-29,69,66.0,,0.66,45.54
2010-11-30,56,66.0,,0.66,36.96
2010-12-01,65,57.0,False,0.57,37.05
2010-12-02,65,57.0,,0.57,37.05
2010-12-03,98,57.0,,0.57,55.85999999999999
2010-12-04,16,57.0,,0.57,9.12
2010-12-05,16,57.0,,0.57,9.12
2010-12-06,89,57.0,,0.57,50.73
2010-12-07,71,57.0,,0.57,40.47
2010-12-08,72,57.0,,0.57,41.04
2010-12-09,61,57.0,,0.57,34.769999999999996
2010-12-10,69,57.0,,0.57,39.33
2010-12-11,16,57.0,,0.57,9.12
2010-12-12,25,57.0,,0.57,14.249999999999998
2010-12-13,36,57.0,,0.57,20.52
2010-12-14,53,57.0,,0.57,30.209999999999997
2010-12-15,49,57.0,,0.57,27.929999999999996
2010-12-16,31,57.0,,0.57,17.669999999999998
2010-12-17,100,57.0,,0.57,56.99999999999999
2010-12-18,34,57.0,,0.57,19.38
2010-12-19,36,57.0,,0.57,20.52
2010-12-20,26,57.0,,0.57,14.819999999999999
2010-12-21,65,57.0,,0.57,37.05
2010-12-22,34,57.0,,0.57,19.38
2010-12-23,51,57.0,,0.57,29.069999999999997
2010-12-24,18,57.0,,0.57,10.26
2010-12-25,22,57.0,,0.57,12.54
2010-12-26,18,57.0,,0.57,10.26
2010-12-27,15,57.0,,0.57,8.549999999999999
2010-12-28,69,57.0,,0.57,39.33
2010-12-29,68,57.0,,0.57,38.76
2010-12-30,21,57.0,,0.57,11.969999999999999
2010-12-31,16,57.0,,0.57,9.12
2011-01-01,14,78.0,False,0.78,10.92
2011-01-02,31,78.0,,0.78,24.18
2011-01-03,29,78.0,,0.78,22.62
2011-01-04,80,78.0,,0.78,62.400000000000006
2011-01-05,73,78.0,,0.78,56.940000000000005
2011-01-06,9,78.0,,0.78,7.0200000000000005
2011-01-07,72,78.0,,0.78,56.160000000000004
2011-01-08,23,78.0,,0.78,17.94
2011-01-09,24,78.0,,0.78,18.72
2011-01-10,41,78.0,,0.78,31.98
2011-01-11,58,78.0,,0.78,45.24
2011-01-12,50,78.0,,0.78,39.0
2011-01-13,36,78.0,,0.78,28.080000000000002
2011-01-14,46,78.0,,0.78,35.88
2011-01-15,42,78.0,,0.78,32.76
2011-01-16,36,78.0,,0.78,28.080000000000002
2011-01-17,58,78.0,,0.78,45.24
2011-01-18,58,78.0,,0.78,45.24
2011-01-19,35,78.0,,0.78,27.3
2011-01-20,100,78.0,,0.78,78.0
2011-01-21,59,78.0,,0.78,46.02
2011-01-22,46,78.0,,0.78,35.88
2011-01-23,39,78.0,,0.78,30.42
2011-01-24,68,78.0,,0.78,53.04
2011-01-25,70,78.0,,0.78,54.6
2011-01-26,62,78.0,,0.78,48.36
2011-01-27,84,78.0,,0.78,65.52
2011-01-28,74,78.0,,0.78,57.72
2011-01-29,28,78.0,,0.78,21.84
2011-01-30,34,78.0,,0.78,26.52
2011-01-31,51,78.0,,0.78,39.78
2011-02-01,48,73.0,False,0.73,35.04
2011-02-02,39,73.0,,0.73,28.47
2011-02-03,70,73.0,,0.73,51.1
2011-02-04,31,73.0,,0.73,22.63
2011-02-05,37,73.0,,0.73,27.009999999999998
2011-02-06,39,73.0,,0.73,28.47
2011-02-07,62,73.0,,0.73,45.26
2011-02-08,89,73.0,,0.73,64.97
2011-02-09,100,73.0,,0.73,73.0
2011-02-10,73,73.0,,0.73,53.29
2011-02-11,80,73.0,,0.73,58.4
2011-02-12,39,73.0,,0.73,28.47
2011-02-13,46,73.0,,0.73,33.58
2011-02-14,96,73.0,,0.73,70.08
2011-02-15,51,73.0,,0.73,37.23
2011-02-16,90,73.0,,0.73,65.7
2011-02-17,63,73.0,,0.73,45.99
2011-02-18,62,73.0,,0.73,45.26
2011-02-19,52,73.0,,0.73,37.96
2011-02-20,33,73.0,,0.73,24.09
2011-02-21,65,73.0,,0.73,47.449999999999996
2011-02-22,68,73.0,,0.73,49.64
2011-02-23,79,73.0,,0.73,57.67
2011-02-24,69,73.0,,0.73,50.37
2011-02-25,85,73.0,,0.73,62.05
2011-02-26,48,73.0,,0.73,35.04
2011-02-27,44,73.0,,0.73,32.12
2011-02-28,69,73.0,,0.73,50.37
2011-03-01,48,74.0,False,0.74,35.519999999999996
2011-03-02,84,74.0,,0.74,62.16
2011-03-03,96,74.0,,0.74,71.03999999999999
2011-03-04,51,74.0,,0.74,37.74
2011-03-05,41,74.0,,0.74,30.34
2011-03-06,38,74.0,,0.74,28.12
2011-03-07,38,74.0,,0.74,28.12
2011-03-08,100,74.0,,0.74,74.0
2011-03-09,83,74.0,,0.74,61.42
2011-03-10,56,74.0,,0.74,41.44
2011-03-11,58,74.0,,0.74,42.92
2011-03-12,27,74.0,,0.74,19.98
2011-03-13,77,74.0,,0.74,56.98
2011-03-14,62,74.0,,0.74,45.88
2011-03-15,73,74.0,,0.74,54.019999999999996
2011-03-16,53,74.0,,0.74,39.22
2011-03-17,45,74.0,,0.74,33.3
2011-03-18,45,74.0,,0.74,33.3
2011-03-19,54,74.0,,0.74,39.96
2011-03-20,31,74.0,,0.74,22.94
2011-03-21,84,74.0,,0.74,62.16
2011-03-22,88,74.0,,0.74,65.12
2011-03-23,71,74.0,,0.74,52.54
2011-03-24,62,74.0,,0.74,45.88
2011-03-25,65,74.0,,0.74,48.1
2011-03-26,36,74.0,,0.74,26.64
2011-03-27,31,74.0,,0.74,22.94
2011-03-28,97,74.0,,0.74,71.78
2011-03-29,64,74.0,,0.74,47.36
2011-03-30,86,74.0,,0.74,63.64
2011-03-31,49,74.0,,0.74,36.26
2011-04-01,59,78.0,False,0.78,46.02
2011-04-02,17,78.0,,0.78,13.26
2011-04-03,34,78.0,,0.78,26.52
2011-04-04,49,78.0,,0.78,38.22
2011-04-05,73,78.0,,0.78,56.940000000000005
2011-04-06,63,78.0,,0.78,49.14
2011-04-07,43,78.0,,0.78,33.54
2011-04-08,100,78.0,,0.78,78.0
2011-04-09,58,78.0,,0.78,45.24
2011-04-10,17,78.0,,0.78,13.26
2011-04-11,47,78.0,,0.78,36.660000000000004
2011-04-12,72,78.0,,0.78,56.160000000000004
2011-04-13,80,78.0,,0.78,62.400000000000006
2011-04-14,70,78.0,,0.78,54.6
2011-04-15,23,78.0,,0.78,17.94
2011-04-16,34,78.0,,0.78,26.52
2011-04-17,50,78.0,,0.78,39.0
2011-04-18,9,78.0,,0.78,7.0200000000000005
2011-04-19,51,78.0,,0.78,39.78
2011-04-20,55,78.0,,0.78,42.9
2011-04-21,85,78.0,,0.78,66.3
2011-04-22,76,78.0,,0.78,59.28
2011-04-23,46,78.0,,0.78,35.88
2011-04-24,30,78.0,,0.78,23.400000000000002
2011-04-25,55,78.0,,0.78,42.9
2011-04-26,47,78.0,,0.78,36.660000000000004
2011-04-27,62,78.0,,0.78,48.36
2011-04-28,51,78.0,,0.78,39.78
2011-04-29,78,78.0,,0.78,60.84
2011-04-30,35,78.0,,0.78,27.3
2011-05-01,0,83.0,False,0.83,0.0
2011-05-02,48,83.0,,0.83,39.839999999999996
2011-05-03,49,83.0,,0.83,40.669999999999995
2011-05-04,25,83.0,,0.83,20.75
2011-05-05,68,83.0,,0.83,56.44
2011-05-06,27,83.0,,0.83,22.41
2011-05-07,45,83.0,,0.83,37.35
2011-05-08,35,83.0,,0.83,29.049999999999997
2011-05-09,59,83.0,,0.83,48.97
2011-05-10,83,83.0,,0.83,68.89
2011-05-11,50,83.0,,0.83,41.5
2011-05-12,42,83.0,,0.83,34.86
2011-05-13,26,83.0,,0.83,21.58
2011-05-14,11,83.0,,0.83,9.129999999999999
2011-05-15,11,83.0,,0.83,9.129999999999999
2011-05-16,66,83.0,,0.83,54.779999999999994
2011-05-17,0,83.0,,0.83,0.0
2011-05-18,58,83.0,,0.83,48.14
2011-05-19,77,83.0,,0.83,63.91
2011-05-20,71,83.0,,0.83,58.93
2011-05-21,0,83.0,,0.83,0.0
2011-05-22,22,83.0,,0.83,18.259999999999998
2011-05-23,100,83.0,,0.83,83.0
2011-05-24,41,83.0,,0.83,34.03
2011-05-25,50,83.0,,0.83,41.5
2011-05-26,43,83.0,,0.83,35.69
2011-05-27,27,83.0,,0.83,22.41
2011-05-28,12,83.0,,0.83,9.959999999999999
2011-05-29,12,83.0,,0.83,9.959999999999999
2011-05-30,22,83.0,,0.83,18.259999999999998
2011-05-31,51,83.0,,0.83,42.33
2011-06-01,41,77.0,False,0.77,31.57
2011-06-02,56,77.0,,0.77,43.120000000000005
2011-06-03,59,77.0,,0.77,45.43
2011-06-04,44,77.0,,0.77,33.88
2011-06-05,19,77.0,,0.77,14.63
2011-06-06,60,77.0,,0.77,46.2
2011-06-07,64,77.0,,0.77,49.28
2011-06-08,52,77.0,,0.77,40.04
2011-06-09,24,77.0,,0.77,18.48
2011-06-10,58,77.0,,0.77,44.660000000000004
2011-06-11,13,77.0,,0.77,10.01
2011-06-12,45,77.0,,0.77,34.65
2011-06-13,66,77.0,,0.77,50.82
2011-06-14,73,77.0,,0.77,56.21
2011-06-15,72,77.0,,0.77,55.44
2011-06-16,100,77.0,,0.77,77.0
2011-06-17,66,77.0,,0.77,50.82
2011-06-18,0,77.0,,0.77,0.0
2011-06-19,46,77.0,,0.77,35.42
2011-06-20,54,77.0,,0.77,41.58
2011-06-21,93,77.0,,0.77,71.61
2011-06-22,57,77.0,,0.77,43.89
2011-06-23,61,77.0,,0.77,46.97
2011-06-24,50,77.0,,0.77,38.5
2011-06-25,37,77.0,,0.77,28.490000000000002
2011-06-26,46,77.0,,0.77,35.42
2011-06-27,62,77.0,,0.77,47.74
2011-06-28,33,77.0,,0.77,25.41
2011-06-29,85,77.0,,0.77,65.45
2011-06-30,78,77.0,,0.77,60.06
2011-07-01,63,65.0,False,0.65,40.95
2011-07-02,57,65.0,,0.65,37.050000000000004
2011-07-03,24,65.0,,0.65,15.600000000000001
2011-07-04,0,65.0,,0.65,0.0
2011-07-05,61,65.0,,0.65,39.65
2011-07-06,41,65.0,,0.65,26.650000000000002
2011-07-07,74,65.0,,0.65,48.1
2011-07-08,59,65.0,,0.65,38.35
2011-07-09,74,65.0,,0.65,48.1
2011-07-10,22,65.0,,0.65,14.3
2011-07-11,49,65.0,,0.65,31.85
2011-07-12,16,65.0,,0.65,10.4
2011-07-13,65,65.0,,0.65,42.25
2011-07-14,100,65.0,,0.65,65.0
2011-07-15,9,65.0,,0.65,5.8500000000000005
2011-07-16,21,65.0,,0.65,13.65
2011-07-17,22,65.0,,0.65,14.3
2011-07-18,72,65.0,,0.65,46.800000000000004
2011-07-19,64,65.0,,0.65,41.6
2011-07-20,48,65.0,,0.65,31.200000000000003
2011-07-21,98,65.0,,0.65,63.7
2011-07-22,68,65.0,,0.65,44.2
2011-07-23,20,65.0,,0.65,13.0
2011-07-24,0,65.0,,0.65,0.0
2011-07-25,63,65.0,,0.65,40.95
2011-07-26,79,65.0,,0.65,51.35
2011-07-27,56,65.0,,0.65,36.4
2011-07-28,73,65.0,,0.65,47.45
2011-07-29,76,65.0,,0.65,49.4
2011-07-30,10,65.0,,0.65,6.5
2011-07-31,21,65.0,,0.65,13.65
2011-08-01,62,75.0,False,0.75,46.5
2011-08-02,46,75.0,,0.75,34.5
2011-08-03,68,75.0,,0.75,51.0
2011-08-04,31,75.0,,0.75,23.25
2011-08-05,40,75.0,,0.75,30.0
2011-08-06,20,75.0,,0.75,15.0
2011-08-07,40,75.0,,0.75,30.0
2011-08-08,89,75.0,,0.75,66.75
2011-08-09,75,75.0,,0.75,56.25
2011-08-10,54,75.0,,0.75,40.5
2011-08-11,78,75.0,,0.75,58.5
2011-08-12,41,75.0,,0.75,30.75
2011-08-13,30,75.0,,0.75,22.5
2011-08-14,0,75.0,,0.75,0.0
2011-08-15,45,75.0,,0.75,33.75
2011-08-16,84,75.0,,0.75,63.0
2011-08-17,100,75.0,,0.75,75.0
2011-08-18,23,75.0,,0.75,17.25
2011-08-19,48,75.0,,0.75,36.0
2011-08-20,39,75.0,,0.75,29.25
2011-08-21,29,75.0,,0.75,21.75
2011-08-22,46,75.0,,0.75,34.5
2011-08-23,59,75.0,,0.75,44.25
2011-08-24,30,75.0,,0.75,22.5
2011-08-25,83,75.0,,0.75,62.25
2011-08-26,47,75.0,,0.75,35.25
2011-08-27,19,75.0,,0.75,14.25
2011-08-28,18,75.0,,0.75,13.5
2011-08-29,82,75.0,,0.75,61.5
2011-08-30,68,75.0,,0.75,51.0
2011-08-31,45,75.0,,0.75,33.75
2011-09-01,48,70.0,False,0.7,33.599999999999994
2011-09-02,75,70.0,,0.7,52.5
2011-09-03,20,70.0,,0.7,14.0
2011-09-04,0,70.0,,0.7,0.0
2011-09-05,28,70.0,,0.7,19.599999999999998
2011-09-06,39,70.0,,0.7,27.299999999999997
2011-09-07,31,70.0,,0.7,21.7
2011-09-08,63,70.0,,0.7,44.099999999999994
2011-09-09,89,70.0,,0.7,62.3
2011-09-10,69,70.0,,0.7,48.3
2011-09-11,10,70.0,,0.7,7.0
2011-09-12,62,70.0,,0.7,43.4
2011-09-13,100,70.0,,0.7,70.0
2011-09-14,38,70.0,,0.7,26.599999999999998
2011-09-15,39,70.0,,0.7,27.299999999999997
2011-09-16,48,70.0,,0.7,33.599999999999994
2011-09-17,10,70.0,,0.7,7.0
2011-09-18,38,70.0,,0.7,26.599999999999998
2011-09-19,31,70.0,,0.7,21.7
2011-09-20,38,70.0,,0.7,26.599999999999998
2011-09-21,85,70.0,,0.7,59.49999999999999
2011-09-22,69,70.0,,0.7,48.3
2011-09-23,32,70.0,,0.7,22.4
2011-09-24,10,70.0,,0.7,7.0
2011-09-25,29,70.0,,0.7,20.299999999999997
2011-09-26,75,70.0,,0.7,52.5
2011-09-27,60,70.0,,0.7,42.0
2011-09-28,60,70.0,,0.7,42.0
2011-09-29,53,70.0,,0.7,37.099999999999994
2011-09-30,16,70.0,,0.7,11.2
2011-10-01,35,72.0,False,0.72,25.2
2011-10-02,17,72.0,,0.72,12.24
2011-10-03,74,72.0,,0.72,53.28
2011-10-04,52,72.0,,0.72,37.44
2011-10-05,73,72.0,,0.72,52.559999999999995
2011-10-06,33,72.0,,0.72,23.759999999999998
2011-10-07,92,72.0,,0.72,66.24
2011-10-08,17,72.0,,0.72,12.24
2011-10-09,26,72.0,,0.72,18.72
2011-10-10,47,72.0,,0.72,33.839999999999996
2011-10-11,63,72.0,,0.72,45.36
2011-10-12,100,72.0,,0.72,72.0
2011-10-13,66,72.0,,0.72,47.519999999999996
2011-10-14,21,72.0,,0.72,15.12
2011-10-15,17,72.0,,0.72,12.24
2011-10-16,17,72.0,,0.72,12.24
2011-10-17,46,72.0,,0.72,33.12
2011-10-18,45,72.0,,0.72,32.4
2011-10-19,45,72.0,,0.72,32.4
2011-10-20,54,72.0,,0.72,38.879999999999995
2011-10-21,42,72.0,,0.72,30.24
2011-10-22,9,72.0,,0.72,6.4799999999999995
2011-10-23,8,72.0,,0.72,5.76
2011-10-24,46,72.0,,0.72,33.12
2011-10-25,58,72.0,,0.72,41.76
2011-10-26,65,72.0,,0.72,46.8
2011-10-27,98,72.0,,0.72,70.56
2011-10-28,28,72.0,,0.72,20.16
2011-10-29,17,72.0,,0.72,12.24
2011-10-30,17,72.0,,0.72,12.24
2011-10-31,81,72.0,,0.72,58.32
2011-11-01,45,75.0,False,0.75,33.75
2011-11-02,64,75.0,,0.75,48.0
2011-11-03,100,75.0,,0.75,75.0
2011-11-04,83,75.0,,0.75,62.25
2011-11-05,9,75.0,,0.75,6.75
2011-11-06,9,75.0,,0.75,6.75
2011-11-07,64,75.0,,0.75,48.0
2011-11-08,55,75.0,,0.75,41.25
2011-11-09,42,75.0,,0.75,31.5
2011-11-10,51,75.0,,0.75,38.25
2011-11-11,60,75.0,,0.75,45.0
2011-11-12,9,75.0,,0.75,6.75
2011-11-13,18,75.0,,0.75,13.5
2011-11-14,71,75.0,,0.75,53.25
2011-11-15,76,75.0,,0.75,57.0
2011-11-16,84,75.0,,0.75,63.0
2011-11-17,35,75.0,,0.75,26.25
2011-11-18,59,75.0,,0.75,44.25
2011-11-19,0,75.0,,0.75,0.0
2011-11-20,9,75.0,,0.75,6.75
2011-11-21,35,75.0,,0.75,26.25
2011-11-22,56,75.0,,0.75,42.0
2011-11-23,22,75.0,,0.75,16.5
2011-11-24,9,75.0,,0.75,6.75
2011-11-25,17,75.0,,0.75,12.75
2011-11-26,0,75.0,,0.75,0.0
2011-11-27,69,75.0,,0.75,51.75
2011-11-28,80,75.0,,0.75,60.0
2011-11-29,67,75.0,,0.75,50.25
2011-11-30,89,75.0,,0.75,66.75
2011-12-01,34,57.0,False,0.57,19.38
2011-12-02,54,57.0,,0.57,30.779999999999998
2011-12-03,54,57.0,,0.57,30.779999999999998
2011-12-04,53,57.0,,0.57,30.209999999999997
2011-12-05,85,57.0,,0.57,48.449999999999996
2011-12-06,67,57.0,,0.57,38.19
2011-12-07,51,57.0,,0.57,29.069999999999997
2011-12-08,43,57.0,,0.57,24.509999999999998
2011-12-09,72,57.0,,0.57,41.04
2011-12-10,11,57.0,,0.57,6.27
2011-12-11,32,57.0,,0.57,18.24
2011-12-12,60,57.0,,0.57,34.199999999999996
2011-12-13,68,57.0,,0.57,38.76
2011-12-14,86,57.0,,0.57,49.019999999999996
2011-12-15,70,57.0,,0.57,39.9
2011-12-16,100,57.0,,0.57,56.99999999999999
2011-12-17,33,57.0,,0.57,18.81
2011-12-18,33,57.0,,0.57,18.81
2011-12-19,36,57.0,,0.57,20.52
2011-12-20,70,57.0,,0.57,39.9
2011-12-21,36,57.0,,0.57,20.52
2011-12-22,38,57.0,,0.57,21.659999999999997
2011-12-23,51,57.0,,0.57,29.069999999999997
2011-12-24,0,57.0,,0.57,0.0
2011-12-25,13,57.0,,0.57,7.409999999999999
2011-12-26,33,57.0,,0.57,18.81
2011-12-27,74,57.0,,0.57,42.18
2011-12-28,91,57.0,,0.57,51.87
2011-12-29,84,57.0,,0.57,47.879999999999995
2011-12-30,86,57.0,,0.57,49.019999999999996
2011-12-31,22,57.0,,0.57,12.54
2012-01-01,18,76.0,False,0.76,13.68
2012-01-02,37,76.0,,0.76,28.12
2012-01-03,56,76.0,,0.76,42.56
2012-01-04,69,76.0,,0.76,52.44
2012-01-05,55,76.0,,0.76,41.8
2012-01-06,76,76.0,,0.76,57.76
2012-01-07,33,76.0,,0.76,25.080000000000002
2012-01-08,22,76.0,,0.76,16.72
2012-01-09,94,76.0,,0.76,71.44
2012-01-10,78,76.0,,0.76,59.28
2012-01-11,66,76.0,,0.76,50.160000000000004
2012-01-12,48,76.0,,0.76,36.480000000000004
2012-01-13,89,76.0,,0.76,67.64
2012-01-14,11,76.0,,0.76,8.36
2012-01-15,16,76.0,,0.76,12.16
2012-01-16,64,76.0,,0.76,48.64
2012-01-17,38,76.0,,0.76,28.88
2012-01-18,62,76.0,,0.76,47.12
2012-01-19,61,76.0,,0.76,46.36
2012-01-20,62,76.0,,0.76,47.12
2012-01-21,63,76.0,,0.76,47.88
2012-01-22,41,76.0,,0.76,31.16
2012-01-23,75,76.0,,0.76,57.0
2012-01-24,100,76.0,,0.76,76.0
2012-01-25,37,76.0,,0.76,28.12
2012-01-26,68,76.0,,0.76,51.68
2012-01-27,55,76.0,,0.76,41.8
2012-01-28,48,76.0,,0.76,36.480000000000004
2012-01-29,26,76.0,,0.76,19.76
2012-01-30,51,76.0,,0.76,38.76
2012-01-31,71,76.0,,0.76,53.96
2012-02-01,51,85.0,False,0.85,43.35
2012-02-02,65,85.0,,0.85,55.25
2012-02-03,67,85.0,,0.85,56.949999999999996
