date,value_unscaled,value_monthly,isPartial,scale,value
2018-01-11,88,89.0,,0.89,78.32000000000001
2018-01-12,81,89.0,,0.89,72.09
2018-01-13,78,89.0,,0.89,69.42
2018-01-14,77,89.0,,0.89,68.53
2018-01-15,79,89.0,,0.89,70.31
2018-01-16,89,89.0,,0.89,79.21000000000001
2018-01-17,93,89.0,,0.89,82.77
2018-01-18,96,89.0,,0.89,85.44
2018-01-19,91,89.0,,0.89,80.99
2018-01-20,84,89.0,,0.89,74.76
2018-01-21,78,89.0,,0.89,69.42
2018-01-22,89,89.0,,0.89,79.21000000000001
2018-01-23,90,89.0,,0.89,80.1
2018-01-24,95,89.0,,0.89,84.55
2018-01-25,98,89.0,,0.89,87.22
2018-01-26,96,89.0,,0.89,85.44
2018-01-27,83,89.0,,0.89,73.87
2018-01-28,84,89.0,,0.89,74.76
2018-01-29,94,89.0,,0.89,83.66
2018-01-30,100,89.0,,0.89,89.0
2018-01-31,98,89.0,,0.89,87.22
2018-02-01,96,97.0,False,0.97,93.12
2018-02-02,90,97.0,,0.97,87.3
2018-02-03,81,97.0,,0.97,78.57
2018-02-04,77,97.0,,0.97,74.69
2018-02-05,84,97.0,,0.97,81.48
2018-02-06,95,97.0,,0.97,92.14999999999999
2018-02-07,93,97.0,,0.97,90.21
2018-02-08,92,97.0,,0.97,89.24
2018-02-09,85,97.0,,0.97,82.45
2018-02-10,79,97.0,,0.97,76.63
2018-02-11,82,97.0,,0.97,79.53999999999999
2018-02-12,91,97.0,,0.97,88.27
2018-02-13,90,97.0,,0.97,87.3
2018-02-14,88,97.0,,0.97,85.36
2018-02-15,91,97.0,,0.97,88.27
2018-02-16,82,97.0,,0.97,79.53999999999999
2018-02-17,77,97.0,,0.97,74.69
2018-02-18,81,97.0,,0.97,78.57
2018-02-19,92,97.0,,0.97,89.24
2018-02-20,90,97.0,,0.97,87.3
2018-02-21,96,97.0,,0.97,93.12
2018-02-22,94,97.0,,0.97,91.17999999999999
2018-02-23,87,97.0,,0.97,84.39
2018-02-24,80,97.0,,0.97,77.6
2018-02-25,86,97.0,,0.97,83.42
2018-02-26,100,97.0,,0.97,97.0
2018-02-27,97,97.0,,0.97,94.09
2018-02-28,94,97.0,,0.97,91.17999999999999
2018-03-01,95,95.0,False,0.95,90.25
2018-03-02,91,95.0,,0.95,86.45
2018-03-03,82,95.0,,0.95,77.89999999999999
2018-03-04,87,95.0,,0.95,82.64999999999999
2018-03-05,95,95.0,,0.95,90.25
2018-03-06,99,95.0,,0.95,94.05
2018-03-07,92,95.0,,0.95,87.39999999999999
2018-03-08,100,95.0,,0.95,95.0
2018-03-09,86,95.0,,0.95,81.7
2018-03-10,79,95.0,,0.95,75.05
2018-03-11,77,95.0,,0.95,73.14999999999999
2018-03-12,92,95.0,,0.95,87.39999999999999
2018-03-13,91,95.0,,0.95,86.45
2018-03-14,91,95.0,,0.95,86.45
2018-03-15,90,95.0,,0.95,85.5
2018-03-16,86,95.0,,0.95,81.7
2018-03-17,75,95.0,,0.95,71.25
2018-03-18,78,95.0,,0.95,74.1
2018-03-19,93,95.0,,0.95,88.35
2018-03-20,92,95.0,,0.95,87.39999999999999
2018-03-21,94,95.0,,0.95,89.3
2018-03-22,95,95.0,,0.95,90.25
2018-03-23,86,95.0,,0.95,81.7
2018-03-24,78,95.0,,0.95,74.1
2018-03-25,80,95.0,,0.95,76.0
2018-03-26,92,95.0,,0.95,87.39999999999999
2018-03-27,91,95.0,,0.95,86.45
2018-03-28,93,95.0,,0.95,88.35
2018-03-29,91,95.0,,0.95,86.45
2018-03-30,82,95.0,,0.95,77.89999999999999
2018-03-31,75,95.0,,0.95,71.25
2018-04-01,75,98.0,False,0.98,73.5
2018-04-02,96,98.0,,0.98,94.08
2018-04-03,96,98.0,,0.98,94.08
2018-04-04,95,98.0,,0.98,93.1
2018-04-05,94,98.0,,0.98,92.12
2018-04-06,89,98.0,,0.98,87.22
2018-04-07,79,98.0,,0.98,77.42
2018-04-08,86,98.0,,0.98,84.28
2018-04-09,95,98.0,,0.98,93.1
2018-04-10,99,98.0,,0.98,97.02
2018-04-11,95,98.0,,0.98,93.1
2018-04-12,99,98.0,,0.98,97.02
2018-04-13,88,98.0,,0.98,86.24
2018-04-14,74,98.0,,0.98,72.52
2018-04-15,85,98.0,,0.98,83.3
2018-04-16,97,98.0,,0.98,95.06
2018-04-17,99,98.0,,0.98,97.02
2018-04-18,97,98.0,,0.98,95.06
2018-04-19,98,98.0,,0.98,96.03999999999999
2018-04-20,90,98.0,,0.98,88.2
2018-04-21,77,98.0,,0.98,75.46
2018-04-22,84,98.0,,0.98,82.32
2018-04-23,100,98.0,,0.98,98.0
2018-04-24,96,98.0,,0.98,94.08
2018-04-25,93,98.0,,0.98,91.14
2018-04-26,97,98.0,,0.98,95.06
2018-04-27,85,98.0,,0.98,83.3
2018-04-28,73,98.0,,0.98,71.53999999999999
2018-04-29,81,98.0,,0.98,79.38
2018-04-30,95,98.0,,0.98,93.1
2018-05-01,100,86.0,False,0.86,86.0
2018-05-02,95,86.0,,0.86,81.7
2018-05-03,96,86.0,,0.86,82.56
2018-05-04,86,86.0,,0.86,73.96
2018-05-05,79,86.0,,0.86,67.94
2018-05-06,79,86.0,,0.86,67.94
2018-05-07,99,86.0,,0.86,85.14
2018-05-08,100,86.0,,0.86,86.0
2018-05-09,93,86.0,,0.86,79.98
2018-05-10,95,86.0,,0.86,81.7
2018-05-11,84,86.0,,0.86,72.24
2018-05-12,76,86.0,,0.86,65.36
2018-05-13,72,86.0,,0.86,61.92
2018-05-14,87,86.0,,0.86,74.82
2018-05-15,91,86.0,,0.86,78.26
2018-05-16,89,86.0,,0.86,76.53999999999999
2018-05-17,88,86.0,,0.86,75.67999999999999
2018-05-18,80,86.0,,0.86,68.8
2018-05-19,69,86.0,,0.86,59.339999999999996
2018-05-20,75,86.0,,0.86,64.5
2018-05-21,83,86.0,,0.86,71.38
2018-05-22,87,86.0,,0.86,74.82
2018-05-23,84,86.0,,0.86,72.24
2018-05-24,86,86.0,,0.86,73.96
2018-05-25,79,86.0,,0.86,67.94
2018-05-26,76,86.0,,0.86,65.36
2018-05-27,76,86.0,,0.86,65.36
2018-05-28,81,86.0,,0.86,69.66
2018-05-29,82,86.0,,0.86,70.52
2018-05-30,85,86.0,,0.86,73.1
2018-05-31,88,86.0,,0.86,75.67999999999999
2018-06-01,89,85.0,False,0.85,75.64999999999999
2018-06-02,79,85.0,,0.85,67.14999999999999
2018-06-03,88,85.0,,0.85,74.8
2018-06-04,93,85.0,,0.85,79.05
2018-06-05,92,85.0,,0.85,78.2
2018-06-06,97,85.0,,0.85,82.45
2018-06-07,99,85.0,,0.85,84.14999999999999
2018-06-08,92,85.0,,0.85,78.2
2018-06-09,79,85.0,,0.85,67.14999999999999
2018-06-10,84,85.0,,0.85,71.39999999999999
2018-06-11,99,85.0,,0.85,84.14999999999999
2018-06-12,98,85.0,,0.85,83.3
2018-06-13,95,85.0,,0.85,80.75
2018-06-14,98,85.0,,0.85,83.3
2018-06-15,93,85.0,,0.85,79.05
2018-06-16,84,85.0,,0.85,71.39999999999999
2018-06-17,75,85.0,,0.85,63.75
2018-06-18,90,85.0,,0.85,76.5
2018-06-19,93,85.0,,0.85,79.05
2018-06-20,100,85.0,,0.85,85.0
2018-06-21,89,85.0,,0.85,75.64999999999999
2018-06-22,89,85.0,,0.85,75.64999999999999
2018-06-23,80,85.0,,0.85,68.0
2018-06-24,85,85.0,,0.85,72.25
2018-06-25,93,85.0,,0.85,79.05
2018-06-26,91,85.0,,0.85,77.35
2018-06-27,97,85.0,,0.85,82.45
2018-06-28,94,85.0,,0.85,79.89999999999999
2018-06-29,90,85.0,,0.85,76.5
2018-06-30,83,85.0,,0.85,70.55
2018-07-01,78,82.0,False,0.82,63.959999999999994
2018-07-02,89,82.0,,0.82,72.97999999999999
2018-07-03,89,82.0,,0.82,72.97999999999999
2018-07-04,82,82.0,,0.82,67.24
2018-07-05,92,82.0,,0.82,75.44
2018-07-06,89,82.0,,0.82,72.97999999999999
2018-07-07,83,82.0,,0.82,68.06
2018-07-08,82,82.0,,0.82,67.24
2018-07-09,93,82.0,,0.82,76.25999999999999
2018-07-10,93,82.0,,0.82,76.25999999999999
2018-07-11,91,82.0,,0.82,74.61999999999999
2018-07-12,94,82.0,,0.82,77.08
2018-07-13,87,82.0,,0.82,71.33999999999999
2018-07-14,84,82.0,,0.82,68.88
2018-07-15,82,82.0,,0.82,67.24
2018-07-16,95,82.0,,0.82,77.89999999999999
2018-07-17,97,82.0,,0.82,79.53999999999999
2018-07-18,100,82.0,,0.82,82.0
2018-07-19,100,82.0,,0.82,82.0
2018-07-20,92,82.0,,0.82,75.44
2018-07-21,86,82.0,,0.82,70.52
2018-07-22,89,82.0,,0.82,72.97999999999999
2018-07-23,95,82.0,,0.82,77.89999999999999
2018-07-24,100,82.0,,0.82,82.0
2018-07-25,92,82.0,,0.82,75.44
2018-07-26,98,82.0,,0.82,80.36
2018-07-27,93,82.0,,0.82,76.25999999999999
2018-07-28,82,82.0,,0.82,67.24
2018-07-29,89,82.0,,0.82,72.97999999999999
2018-07-30,96,82.0,,0.82,78.72
2018-07-31,95,82.0,,0.82,77.89999999999999
2018-08-01,88,87.0,False,0.87,76.56
2018-08-02,83,87.0,,0.87,72.21
2018-08-03,80,87.0,,0.87,69.6
2018-08-04,76,87.0,,0.87,66.12
2018-08-05,75,87.0,,0.87,65.25
2018-08-06,83,87.0,,0.87,72.21
2018-08-07,84,87.0,,0.87,73.08
2018-08-08,84,87.0,,0.87,73.08
2018-08-09,81,87.0,,0.87,70.47
2018-08-10,80,87.0,,0.87,69.6
2018-08-11,71,87.0,,0.87,61.77
2018-08-12,75,87.0,,0.87,65.25
2018-08-13,86,87.0,,0.87,74.82
2018-08-14,86,87.0,,0.87,74.82
2018-08-15,90,87.0,,0.87,78.3
2018-08-16,86,87.0,,0.87,74.82
2018-08-17,82,87.0,,0.87,71.34
2018-08-18,74,87.0,,0.87,64.38
2018-08-19,75,87.0,,0.87,65.25
2018-08-20,86,87.0,,0.87,74.82
2018-08-21,93,87.0,,0.87,80.91
2018-08-22,87,87.0,,0.87,75.69
2018-08-23,96,87.0,,0.87,83.52
2018-08-24,87,87.0,,0.87,75.69
2018-08-25,73,87.0,,0.87,63.51
2018-08-26,79,87.0,,0.87,68.73
2018-08-27,95,87.0,,0.87,82.65
2018-08-28,100,87.0,,0.87,87.0
2018-08-29,94,87.0,,0.87,81.78
2018-08-30,97,87.0,,0.87,84.39
2018-08-31,88,87.0,,0.87,76.56
2018-09-01,68,98.0,False,0.98,66.64
2018-09-02,72,98.0,,0.98,70.56
2018-09-03,79,98.0,,0.98,77.42
2018-09-04,89,98.0,,0.98,87.22
2018-09-05,90,98.0,,0.98,88.2
2018-09-06,93,98.0,,0.98,91.14
2018-09-07,84,98.0,,0.98,82.32
2018-09-08,70,98.0,,0.98,68.6
2018-09-09,72,98.0,,0.98,70.56
2018-09-10,92,98.0,,0.98,90.16
2018-09-11,94,98.0,,0.98,92.12
2018-09-12,94,98.0,,0.98,92.12
2018-09-13,94,98.0,,0.98,92.12
2018-09-14,87,98.0,,0.98,85.26
2018-09-15,72,98.0,,0.98,70.56
2018-09-16,73,98.0,,0.98,71.53999999999999
2018-09-17,97,98.0,,0.98,95.06
2018-09-18,98,98.0,,0.98,96.03999999999999
2018-09-19,97,98.0,,0.98,95.06
2018-09-20,98,98.0,,0.98,96.03999999999999
2018-09-21,84,98.0,,0.98,82.32
2018-09-22,77,98.0,,0.98,75.46
2018-09-23,73,98.0,,0.98,71.53999999999999
2018-09-24,93,98.0,,0.98,91.14
2018-09-25,98,98.0,,0.98,96.03999999999999
2018-09-26,100,98.0,,0.98,98.0
2018-09-27,92,98.0,,0.98,90.16
2018-09-28,81,98.0,,0.98,79.38
2018-09-29,74,98.0,,0.98,72.52
2018-09-30,76,98.0,,0.98,74.48
2018-10-01,93,98.0,False,0.98,91.14
2018-10-02,97,98.0,,0.98,95.06
2018-10-03,100,98.0,,0.98,98.0
2018-10-04,91,98.0,,0.98,89.17999999999999
2018-10-05,82,98.0,,0.98,80.36
2018-10-06,68,98.0,,0.98,66.64
2018-10-07,69,98.0,,0.98,67.62
2018-10-08,86,98.0,,0.98,84.28
2018-10-09,94,98.0,,0.98,92.12
2018-10-10,96,98.0,,0.98,94.08
2018-10-11,95,98.0,,0.98,93.1
2018-10-12,85,98.0,,0.98,83.3
2018-10-13,73,98.0,,0.98,71.53999999999999
2018-10-14,74,98.0,,0.98,72.52
2018-10-15,94,98.0,,0.98,92.12
2018-10-16,98,98.0,,0.98,96.03999999999999
2018-10-17,100,98.0,,0.98,98.0
2018-10-18,94,98.0,,0.98,92.12
2018-10-19,86,98.0,,0.98,84.28
2018-10-20,69,98.0,,0.98,67.62
2018-10-21,74,98.0,,0.98,72.52
2018-10-22,92,98.0,,0.98,90.16
2018-10-23,95,98.0,,0.98,93.1
2018-10-24,91,98.0,,0.98,89.17999999999999
2018-10-25,92,98.0,,0.98,90.16
2018-10-26,84,98.0,,0.98,82.32
2018-10-27,71,98.0,,0.98,69.58
2018-10-28,71,98.0,,0.98,69.58
2018-10-29,94,98.0,,0.98,92.12
2018-10-30,95,98.0,,0.98,93.1
2018-10-31,90,98.0,,0.98,88.2
2018-11-01,99,88.0,False,0.88,87.12
2018-11-02,90,88.0,,0.88,79.2
2018-11-03,82,88.0,,0.88,72.16
2018-11-04,79,88.0,,0.88,69.52
2018-11-05,95,88.0,,0.88,83.6
2018-11-06,92,88.0,,0.88,80.96
2018-11-07,85,88.0,,0.88,74.8
2018-11-08,96,88.0,,0.88,84.48
2018-11-09,87,88.0,,0.88,76.56
2018-11-10,74,88.0,,0.88,65.12
2018-11-11,78,88.0,,0.88,68.64
2018-11-12,98,88.0,,0.88,86.24
2018-11-13,96,88.0,,0.88,84.48
2018-11-14,96,88.0,,0.88,84.48
2018-11-15,93,88.0,,0.88,81.84
2018-11-16,85,88.0,,0.88,74.8
2018-11-17,76,88.0,,0.88,66.88
2018-11-18,73,88.0,,0.88,64.24
2018-11-19,95,88.0,,0.88,83.6
2018-11-20,85,88.0,,0.88,74.8
2018-11-21,84,88.0,,0.88,73.92
2018-11-22,57,88.0,,0.88,50.160000000000004
2018-11-23,69,88.0,,0.88,60.72
2018-11-24,71,88.0,,0.88,62.48
2018-11-25,75,88.0,,0.88,66.0
2018-11-26,90,88.0,,0.88,79.2
2018-11-27,96,88.0,,0.88,84.48
2018-11-28,100,88.0,,0.88,88.0
2018-11-29,99,88.0,,0.88,87.12
2018-11-30,91,88.0,,0.88,80.08
2018-12-01,79,80.0,False,0.8,63.2
2018-12-02,77,80.0,,0.8,61.6
2018-12-03,94,80.0,,0.8,75.2
2018-12-04,100,80.0,,0.8,80.0
2018-12-05,99,80.0,,0.8,79.2
2018-12-06,95,80.0,,0.8,76.0
2018-12-07,88,80.0,,0.8,70.4
2018-12-08,79,80.0,,0.8,63.2
2018-12-09,74,80.0,,0.8,59.2
2018-12-10,97,80.0,,0.8,77.60000000000001
2018-12-11,96,80.0,,0.8,76.80000000000001
2018-12-12,93,80.0,,0.8,74.4
2018-12-13,92,80.0,,0.8,73.60000000000001
2018-12-14,86,80.0,,0.8,68.8
2018-12-15,68,80.0,,0.8,54.400000000000006
2018-12-16,70,80.0,,0.8,56.0
2018-12-17,84,80.0,,0.8,67.2
2018-12-18,83,80.0,,0.8,66.4
2018-12-19,85,80.0,,0.8,68.0
2018-12-20,77,80.0,,0.8,61.6
2018-12-21,71,80.0,,0.8,56.800000000000004
2018-12-22,60,80.0,,0.8,48.0
2018-12-23,54,80.0,,0.8,43.2
2018-12-24,58,80.0,,0.8,46.400000000000006
2018-12-25,55,80.0,,0.8,44.0
2018-12-26,72,80.0,,0.8,57.6
2018-12-27,76,80.0,,0.8,60.800000000000004
2018-12-28,73,80.0,,0.8,58.400000000000006
2018-12-29,67,80.0,,0.8,53.6
2018-12-30,64,80.0,,0.8,51.2
2018-12-31,67,80.0,,0.8,53.6
2019-01-01,64,84.0,False,0.84,53.76
2019-01-02,79,84.0,,0.84,66.36
2019-01-03,79,84.0,,0.84,66.36
2019-01-04,82,84.0,,0.84,68.88
2019-01-05,78,84.0,,0.84,65.52
2019-01-06,69,84.0,,0.84,57.96
2019-01-07,81,84.0,,0.84,68.03999999999999
2019-01-08,86,84.0,,0.84,72.24
2019-01-09,92,84.0,,0.84,77.28
2019-01-10,96,84.0,,0.84,80.64
2019-01-11,87,84.0,,0.84,73.08
2019-01-12,79,84.0,,0.84,66.36
2019-01-13,74,84.0,,0.84,62.16
2019-01-14,88,84.0,,0.84,73.92
2019-01-15,91,84.0,,0.84,76.44
2019-01-16,88,84.0,,0.84,73.92
2019-01-17,93,84.0,,0.84,78.11999999999999
2019-01-18,88,84.0,,0.84,73.92
2019-01-19,77,84.0,,0.84,64.67999999999999
2019-01-20,78,84.0,,0.84,65.52
2019-01-21,84,84.0,,0.84,70.56
2019-01-22,92,84.0,,0.84,77.28
2019-01-23,93,84.0,,0.84,78.11999999999999
2019-01-24,100,84.0,,0.84,84.0
2019-01-25,91,84.0,,0.84,76.44
2019-01-26,79,84.0,,0.84,66.36
2019-01-27,82,84.0,,0.84,68.88
2019-01-28,96,84.0,,0.84,80.64
2019-01-29,98,84.0,,0.84,82.32
2019-01-30,94,84.0,,0.84,78.96
2019-01-31,96,84.0,,0.84,80.64
2019-02-01,80,91.0,False,0.91,72.8
2019-02-02,78,91.0,,0.91,70.98
2019-02-03,76,91.0,,0.91,69.16
2019-02-04,86,91.0,,0.91,78.26
2019-02-05,96,91.0,,0.91,87.36
2019-02-06,100,91.0,,0.91,91.0
2019-02-07,93,91.0,,0.91,84.63000000000001
2019-02-08,84,91.0,,0.91,76.44
2019-02-09,79,91.0,,0.91,71.89
2019-02-10,77,91.0,,0.91,70.07000000000001
2019-02-11,89,91.0,,0.91,80.99000000000001
2019-02-12,93,91.0,,0.91,84.63000000000001
2019-02-13,96,91.0,,0.91,87.36
2019-02-14,88,91.0,,0.91,80.08
2019-02-15,88,91.0,,0.91,80.08
2019-02-16,78,91.0,,0.91,70.98
2019-02-17,84,91.0,,0.91,76.44
2019-02-18,88,91.0,,0.91,80.08
2019-02-19,95,91.0,,0.91,86.45
2019-02-20,92,91.0,,0.91,83.72
2019-02-21,92,91.0,,0.91,83.72
2019-02-22,94,91.0,,0.91,85.54
2019-02-23,82,91.0,,0.91,74.62
2019-02-24,83,91.0,,0.91,75.53
2019-02-25,92,91.0,,0.91,83.72
2019-02-26,96,91.0,,0.91,87.36
2019-02-27,93,91.0,,0.91,84.63000000000001
2019-02-28,90,91.0,,0.91,81.9
2019-03-01,95,90.0,False,0.9,85.5
2019-03-02,81,90.0,,0.9,72.9
2019-03-03,82,90.0,,0.9,73.8
2019-03-04,96,90.0,,0.9,86.4
2019-03-05,100,90.0,,0.9,90.0
2019-03-06,97,90.0,,0.9,87.3
2019-03-07,96,90.0,,0.9,86.4
2019-03-08,94,90.0,,0.9,84.60000000000001
2019-03-09,79,90.0,,0.9,71.10000000000001
2019-03-10,82,90.0,,0.9,73.8
2019-03-11,95,90.0,,0.9,85.5
2019-03-12,98,90.0,,0.9,88.2
2019-03-13,93,90.0,,0.9,83.7
2019-03-14,93,90.0,,0.9,83.7
2019-03-15,86,90.0,,0.9,77.4
2019-03-16,80,90.0,,0.9,72.0
2019-03-17,79,90.0,,0.9,71.10000000000001
2019-03-18,96,90.0,,0.9,86.4
2019-03-19,99,90.0,,0.9,89.10000000000001
2019-03-20,98,90.0,,0.9,88.2
2019-03-21,96,90.0,,0.9,86.4
2019-03-22,87,90.0,,0.9,78.3
2019-03-23,77,90.0,,0.9,69.3
2019-03-24,85,90.0,,0.9,76.5
2019-03-25,94,90.0,,0.9,84.60000000000001
2019-03-26,99,90.0,,0.9,89.10000000000001
2019-03-27,100,90.0,,0.9,90.0
2019-03-28,92,90.0,,0.9,82.8
2019-03-29,88,90.0,,0.9,79.2
2019-03-30,77,90.0,,0.9,69.3
2019-03-31,81,90.0,,0.9,72.9
2019-04-01,90,94.0,False,0.94,84.6
2019-04-02,91,94.0,,0.94,85.53999999999999
2019-04-03,92,94.0,,0.94,86.47999999999999
2019-04-04,87,94.0,,0.94,81.78
2019-04-05,87,94.0,,0.94,81.78
2019-04-06,79,94.0,,0.94,74.25999999999999
2019-04-07,81,94.0,,0.94,76.14
2019-04-08,94,94.0,,0.94,88.36
2019-04-09,96,94.0,,0.94,90.24
2019-04-10,95,94.0,,0.94,89.3
2019-04-11,92,94.0,,0.94,86.47999999999999
2019-04-12,84,94.0,,0.94,78.96
2019-04-13,79,94.0,,0.94,74.25999999999999
2019-04-14,79,94.0,,0.94,74.25999999999999
2019-04-15,93,94.0,,0.94,87.42
2019-04-16,96,94.0,,0.94,90.24
2019-04-17,91,94.0,,0.94,85.53999999999999
2019-04-18,89,94.0,,0.94,83.66
2019-04-19,84,94.0,,0.94,78.96
2019-04-20,72,94.0,,0.94,67.67999999999999
2019-04-21,72,94.0,,0.94,67.67999999999999
2019-04-22,94,94.0,,0.94,88.36
2019-04-23,100,94.0,,0.94,94.0
2019-04-24,93,94.0,,0.94,87.42
2019-04-25,93,94.0,,0.94,87.42
2019-04-26,85,94.0,,0.94,79.89999999999999
2019-04-27,73,94.0,,0.94,68.61999999999999
2019-04-28,82,94.0,,0.94,77.08
2019-04-29,95,94.0,,0.94,89.3
2019-04-30,92,94.0,,0.94,86.47999999999999
2019-05-01,99,85.0,False,0.85,84.14999999999999
2019-05-02,100,85.0,,0.85,85.0
2019-05-03,89,85.0,,0.85,75.64999999999999
2019-05-04,78,85.0,,0.85,66.3
2019-05-05,86,85.0,,0.85,73.1
2019-05-06,100,85.0,,0.85,85.0
2019-05-07,98,85.0,,0.85,83.3
2019-05-08,95,85.0,,0.85,80.75
2019-05-09,99,85.0,,0.85,84.14999999999999
2019-05-10,92,85.0,,0.85,78.2
2019-05-11,79,85.0,,0.85,67.14999999999999
2019-05-12,76,85.0,,0.85,64.6
2019-05-13,98,85.0,,0.85,83.3
2019-05-14,100,85.0,,0.85,85.0
2019-05-15,94,85.0,,0.85,79.89999999999999
2019-05-16,95,85.0,,0.85,80.75
2019-05-17,84,85.0,,0.85,71.39999999999999
2019-05-18,80,85.0,,0.85,68.0
2019-05-19,81,85.0,,0.85,68.85
2019-05-20,93,85.0,,0.85,79.05
2019-05-21,94,85.0,,0.85,79.89999999999999
2019-05-22,95,85.0,,0.85,80.75
2019-05-23,89,85.0,,0.85,75.64999999999999
2019-05-24,82,85.0,,0.85,69.7
2019-05-25,76,85.0,,0.85,64.6
2019-05-26,76,85.0,,0.85,64.6
2019-05-27,82,85.0,,0.85,69.7
2019-05-28,85,85.0,,0.85,72.25
2019-05-29,90,85.0,,0.85,76.5
2019-05-30,89,85.0,,0.85,75.64999999999999
2019-05-31,84,85.0,,0.85,71.39999999999999
2019-06-01,78,84.0,False,0.84,65.52
2019-06-02,81,84.0,,0.84,68.03999999999999
2019-06-03,90,84.0,,0.84,75.6
2019-06-04,91,84.0,,0.84,76.44
2019-06-05,88,84.0,,0.84,73.92
2019-06-06,94,84.0,,0.84,78.96
2019-06-07,87,84.0,,0.84,73.08
2019-06-08,74,84.0,,0.84,62.16
2019-06-09,79,84.0,,0.84,66.36
2019-06-10,92,84.0,,0.84,77.28
2019-06-11,93,84.0,,0.84,78.11999999999999
2019-06-12,96,84.0,,0.84,80.64
2019-06-13,91,84.0,,0.84,76.44
2019-06-14,84,84.0,,0.84,70.56
2019-06-15,80,84.0,,0.84,67.2
2019-06-16,76,84.0,,0.84,63.839999999999996
2019-06-17,90,84.0,,0.84,75.6
2019-06-18,100,84.0,,0.84,84.0
2019-06-19,97,84.0,,0.84,81.48
2019-06-20,96,84.0,,0.84,80.64
2019-06-21,91,84.0,,0.84,76.44
2019-06-22,82,84.0,,0.84,68.88
2019-06-23,84,84.0,,0.84,70.56
2019-06-24,97,84.0,,0.84,81.48
2019-06-25,95,84.0,,0.84,79.8
2019-06-26,100,84.0,,0.84,84.0
2019-06-27,93,84.0,,0.84,78.11999999999999
2019-06-28,92,84.0,,0.84,77.28
2019-06-29,79,84.0,,0.84,66.36
2019-06-30,82,84.0,,0.84,68.88
2019-07-01,91,82.0,False,0.82,74.61999999999999
2019-07-02,88,82.0,,0.82,72.16
2019-07-03,84,82.0,,0.82,68.88
2019-07-04,75,82.0,,0.82,61.49999999999999
2019-07-05,81,82.0,,0.82,66.42
2019-07-06,74,82.0,,0.82,60.68
2019-07-07,74,82.0,,0.82,60.68
2019-07-08,91,82.0,,0.82,74.61999999999999
2019-07-09,100,82.0,,0.82,82.0
2019-07-10,97,82.0,,0.82,79.53999999999999
2019-07-11,97,82.0,,0.82,79.53999999999999
2019-07-12,93,82.0,,0.82,76.25999999999999
2019-07-13,78,82.0,,0.82,63.959999999999994
2019-07-14,77,82.0,,0.82,63.13999999999999
2019-07-15,89,82.0,,0.82,72.97999999999999
2019-07-16,95,82.0,,0.82,77.89999999999999
2019-07-17,94,82.0,,0.82,77.08
2019-07-18,87,82.0,,0.82,71.33999999999999
2019-07-19,82,82.0,,0.82,67.24
2019-07-20,76,82.0,,0.82,62.31999999999999
2019-07-21,72,82.0,,0.82,59.04
2019-07-22,83,82.0,,0.82,68.06
2019-07-23,93,82.0,,0.82,76.25999999999999
2019-07-24,91,82.0,,0.82,74.61999999999999
2019-07-25,90,82.0,,0.82,73.8
2019-07-26,85,82.0,,0.82,69.7
2019-07-27,76,82.0,,0.82,62.31999999999999
2019-07-28,79,82.0,,0.82,64.78
2019-07-29,87,82.0,,0.82,71.33999999999999
2019-07-30,89,82.0,,0.82,72.97999999999999
2019-07-31,88,82.0,,0.82,72.16
2019-08-01,77,82.0,False,0.82,63.13999999999999
2019-08-02,76,82.0,,0.82,62.31999999999999
2019-08-03,70,82.0,,0.82,57.4
2019-08-04,66,82.0,,0.82,54.12
2019-08-05,80,82.0,,0.82,65.6
2019-08-06,78,82.0,,0.82,63.959999999999994
2019-08-07,79,82.0,,0.82,64.78
2019-08-08,81,82.0,,0.82,66.42
2019-08-09,81,82.0,,0.82,66.42
2019-08-10,70,82.0,,0.82,57.4
2019-08-11,68,82.0,,0.82,55.76
2019-08-12,82,82.0,,0.82,67.24
2019-08-13,89,82.0,,0.82,72.97999999999999
2019-08-14,87,82.0,,0.82,71.33999999999999
2019-08-15,88,82.0,,0.82,72.16
2019-08-16,83,82.0,,0.82,68.06
2019-08-17,73,82.0,,0.82,59.86
2019-08-18,69,82.0,,0.82,56.58
2019-08-19,90,82.0,,0.82,73.8
2019-08-20,95,82.0,,0.82,77.89999999999999
2019-08-21,92,82.0,,0.82,75.44
2019-08-22,92,82.0,,0.82,75.44
2019-08-23,84,82.0,,0.82,68.88
2019-08-24,71,82.0,,0.82,58.22
2019-08-25,77,82.0,,0.82,63.13999999999999
2019-08-26,89,82.0,,0.82,72.97999999999999
2019-08-27,97,82.0,,0.82,79.53999999999999
2019-08-28,100,82.0,,0.82,82.0
2019-08-29,94,82.0,,0.82,77.08
2019-08-30,82,82.0,,0.82,67.24
2019-08-31,68,82.0,,0.82,55.76
2019-09-01,69,98.0,False,0.98,67.62
2019-09-02,73,98.0,,0.98,71.53999999999999
2019-09-03,84,98.0,,0.98,82.32
2019-09-04,93,98.0,,0.98,91.14
2019-09-05,91,98.0,,0.98,89.17999999999999
2019-09-06,79,98.0,,0.98,77.42
2019-09-07,67,98.0,,0.98,65.66
2019-09-08,70,98.0,,0.98,68.6
2019-09-09,90,98.0,,0.98,88.2
2019-09-10,94,98.0,,0.98,92.12
2019-09-11,97,98.0,,0.98,95.06
