date,docker_unscaled,docker_monthly,isPartial,scale,docker
2008-05-27,44,4.0,,0.04,1.76
2008-05-28,33,4.0,,0.04,1.32
2008-05-29,22,4.0,,0.04,0.88
2008-05-30,0,4.0,,0.04,0.0
2008-05-31,0,4.0,,0.04,0.0
2008-06-01,33,4.0,False,0.04,1.32
2008-06-02,43,4.0,,0.04,1.72
2008-06-03,21,4.0,,0.04,0.84
2008-06-04,21,4.0,,0.04,0.84
2008-06-05,21,4.0,,0.04,0.84
2008-06-06,23,4.0,,0.04,0.92
2008-06-07,100,4.0,,0.04,4.0
2008-06-08,34,4.0,,0.04,1.36
2008-06-09,22,4.0,,0.04,0.88
2008-06-10,33,4.0,,0.04,1.32
2008-06-11,22,4.0,,0.04,0.88
2008-06-12,23,4.0,,0.04,0.92
2008-06-13,24,4.0,,0.04,0.96
2008-06-14,0,4.0,,0.04,0.0
2008-06-15,0,4.0,,0.04,0.0
2008-06-16,0,4.0,,0.04,0.0
2008-06-17,22,4.0,,0.04,0.88
2008-06-18,22,4.0,,0.04,0.88
2008-06-19,0,4.0,,0.04,0.0
2008-06-20,36,4.0,,0.04,1.44
2008-06-21,0,4.0,,0.04,0.0
2008-06-22,0,4.0,,0.04,0.0
2008-06-23,22,4.0,,0.04,0.88
2008-06-24,22,4.0,,0.04,0.88
2008-06-25,22,4.0,,0.04,0.88
2008-06-26,22,4.0,,0.04,0.88
2008-06-27,0,4.0,,0.04,0.0
2008-06-28,34,4.0,,0.04,1.36
2008-06-29,35,4.0,,0.04,1.4000000000000001
2008-06-30,22,4.0,,0.04,0.88
2008-07-01,32,4.0,False,0.04,1.28
2008-07-02,32,4.0,,0.04,1.28
2008-07-03,52,4.0,,0.04,2.08
2008-07-04,75,4.0,,0.04,3.0
2008-07-05,82,4.0,,0.04,3.2800000000000002
2008-07-06,75,4.0,,0.04,3.0
2008-07-07,31,4.0,,0.04,1.24
2008-07-08,31,4.0,,0.04,1.24
2008-07-09,62,4.0,,0.04,2.48
2008-07-10,32,4.0,,0.04,1.28
2008-07-11,0,4.0,,0.04,0.0
2008-07-12,0,4.0,,0.04,0.0
2008-07-13,49,4.0,,0.04,1.96
2008-07-14,31,4.0,,0.04,1.24
2008-07-15,0,4.0,,0.04,0.0
2008-07-16,31,4.0,,0.04,1.24
2008-07-17,0,4.0,,0.04,0.0
2008-07-18,100,4.0,,0.04,4.0
2008-07-19,0,4.0,,0.04,0.0
2008-07-20,73,4.0,,0.04,2.92
2008-07-21,0,4.0,,0.04,0.0
2008-07-22,60,4.0,,0.04,2.4
2008-07-23,30,4.0,,0.04,1.2
2008-07-24,31,4.0,,0.04,1.24
2008-07-25,0,4.0,,0.04,0.0
2008-07-26,95,4.0,,0.04,3.8000000000000003
2008-07-27,47,4.0,,0.04,1.8800000000000001
2008-07-28,30,4.0,,0.04,1.2
2008-07-29,0,4.0,,0.04,0.0
2008-07-30,60,4.0,,0.04,2.4
2008-07-31,31,4.0,,0.04,1.24
2008-08-01,0,3.0,False,0.03,0.0
2008-08-02,0,3.0,,0.03,0.0
2008-08-03,0,3.0,,0.03,0.0
2008-08-04,33,3.0,,0.03,0.99
2008-08-05,33,3.0,,0.03,0.99
2008-08-06,33,3.0,,0.03,0.99
2008-08-07,0,3.0,,0.03,0.0
2008-08-08,72,3.0,,0.03,2.16
2008-08-09,50,3.0,,0.03,1.5
2008-08-10,0,3.0,,0.03,0.0
2008-08-11,65,3.0,,0.03,1.95
2008-08-12,0,3.0,,0.03,0.0
2008-08-13,33,3.0,,0.03,0.99
2008-08-14,33,3.0,,0.03,0.99
2008-08-15,0,3.0,,0.03,0.0
2008-08-16,100,3.0,,0.03,3.0
2008-08-17,51,3.0,,0.03,1.53
2008-08-18,82,3.0,,0.03,2.46
2008-08-19,32,3.0,,0.03,0.96
2008-08-20,33,3.0,,0.03,0.99
2008-08-21,0,3.0,,0.03,0.0
2008-08-22,35,3.0,,0.03,1.05
2008-08-23,49,3.0,,0.03,1.47
2008-08-24,0,3.0,,0.03,0.0
2008-08-25,32,3.0,,0.03,0.96
2008-08-26,63,3.0,,0.03,1.89
2008-08-27,32,3.0,,0.03,0.96
2008-08-28,32,3.0,,0.03,0.96
2008-08-29,34,3.0,,0.03,1.02
2008-08-30,73,3.0,,0.03,2.19
2008-08-31,76,3.0,,0.03,2.28
2008-09-01,46,3.0,False,0.03,1.38
2008-09-02,68,3.0,,0.03,2.04
2008-09-03,66,3.0,,0.03,1.98
2008-09-04,100,3.0,,0.03,3.0
2008-09-05,35,3.0,,0.03,1.05
2008-09-06,0,3.0,,0.03,0.0
2008-09-07,49,3.0,,0.03,1.47
2008-09-08,98,3.0,,0.03,2.94
2008-09-09,0,3.0,,0.03,0.0
2008-09-10,32,3.0,,0.03,0.96
2008-09-11,0,3.0,,0.03,0.0
2008-09-12,35,3.0,,0.03,1.05
2008-09-13,48,3.0,,0.03,1.44
2008-09-14,0,3.0,,0.03,0.0
2008-09-15,0,3.0,,0.03,0.0
2008-09-16,0,3.0,,0.03,0.0
2008-09-17,66,3.0,,0.03,1.98
2008-09-18,0,3.0,,0.03,0.0
2008-09-19,53,3.0,,0.03,1.5899999999999999
2008-09-20,50,3.0,,0.03,1.5
2008-09-21,0,3.0,,0.03,0.0
2008-09-22,32,3.0,,0.03,0.96
2008-09-23,32,3.0,,0.03,0.96
2008-09-24,0,3.0,,0.03,0.0
2008-09-25,0,3.0,,0.03,0.0
2008-09-26,35,3.0,,0.03,1.05
2008-09-27,0,3.0,,0.03,0.0
2008-09-28,48,3.0,,0.03,1.44
2008-09-29,64,3.0,,0.03,1.92
2008-09-30,0,3.0,,0.03,0.0
2008-10-01,0,3.0,False,0.03,0.0
2008-10-02,34,3.0,,0.03,1.02
2008-10-03,0,3.0,,0.03,0.0
2008-10-04,0,3.0,,0.03,0.0
2008-10-05,0,3.0,,0.03,0.0
2008-10-06,0,3.0,,0.03,0.0
2008-10-07,0,3.0,,0.03,0.0
2008-10-08,0,3.0,,0.03,0.0
2008-10-09,32,3.0,,0.03,0.96
2008-10-10,68,3.0,,0.03,2.04
2008-10-11,51,3.0,,0.03,1.53
2008-10-12,51,3.0,,0.03,1.53
2008-10-13,0,3.0,,0.03,0.0
2008-10-14,0,3.0,,0.03,0.0
2008-10-15,32,3.0,,0.03,0.96
2008-10-16,98,3.0,,0.03,2.94
2008-10-17,35,3.0,,0.03,1.05
2008-10-18,100,3.0,,0.03,3.0
2008-10-19,0,3.0,,0.03,0.0
2008-10-20,32,3.0,,0.03,0.96
2008-10-21,32,3.0,,0.03,0.96
2008-10-22,0,3.0,,0.03,0.0
2008-10-23,32,3.0,,0.03,0.96
2008-10-24,35,3.0,,0.03,1.05
2008-10-25,0,3.0,,0.03,0.0
2008-10-26,97,3.0,,0.03,2.9099999999999997
2008-10-27,0,3.0,,0.03,0.0
2008-10-28,20,3.0,,0.03,0.6
2008-10-29,80,3.0,,0.03,2.4
2008-10-30,32,3.0,,0.03,0.96
2008-10-31,36,3.0,,0.03,1.08
2008-11-01,0,2.0,False,0.02,0.0
2008-11-02,38,2.0,,0.02,0.76
2008-11-03,0,2.0,,0.02,0.0
2008-11-04,25,2.0,,0.02,0.5
2008-11-05,0,2.0,,0.02,0.0
2008-11-06,0,2.0,,0.02,0.0
2008-11-07,0,2.0,,0.02,0.0
2008-11-08,0,2.0,,0.02,0.0
2008-11-09,75,2.0,,0.02,1.5
2008-11-10,25,2.0,,0.02,0.5
2008-11-11,100,2.0,,0.02,2.0
2008-11-12,0,2.0,,0.02,0.0
2008-11-13,25,2.0,,0.02,0.5
2008-11-14,26,2.0,,0.02,0.52
2008-11-15,37,2.0,,0.02,0.74
2008-11-16,0,2.0,,0.02,0.0
2008-11-17,25,2.0,,0.02,0.5
2008-11-18,25,2.0,,0.02,0.5
2008-11-19,26,2.0,,0.02,0.52
2008-11-20,26,2.0,,0.02,0.52
2008-11-21,52,2.0,,0.02,1.04
2008-11-22,37,2.0,,0.02,0.74
2008-11-23,74,2.0,,0.02,1.48
2008-11-24,0,2.0,,0.02,0.0
2008-11-25,25,2.0,,0.02,0.5
2008-11-26,0,2.0,,0.02,0.0
2008-11-27,39,2.0,,0.02,0.78
2008-11-28,36,2.0,,0.02,0.72
2008-11-29,38,2.0,,0.02,0.76
2008-11-30,36,2.0,,0.02,0.72
2008-12-01,0,4.0,False,0.04,0.0
2008-12-02,30,4.0,,0.04,1.2
2008-12-03,0,4.0,,0.04,0.0
2008-12-04,47,4.0,,0.04,1.8800000000000001
2008-12-05,33,4.0,,0.04,1.32
2008-12-06,93,4.0,,0.04,3.72
2008-12-07,70,4.0,,0.04,2.8000000000000003
2008-12-08,62,4.0,,0.04,2.48
2008-12-09,0,4.0,,0.04,0.0
2008-12-10,62,4.0,,0.04,2.48
2008-12-11,0,4.0,,0.04,0.0
2008-12-12,34,4.0,,0.04,1.36
2008-12-13,70,4.0,,0.04,2.8000000000000003
2008-12-14,48,4.0,,0.04,1.92
2008-12-15,32,4.0,,0.04,1.28
2008-12-16,62,4.0,,0.04,2.48
2008-12-17,32,4.0,,0.04,1.28
2008-12-18,50,4.0,,0.04,2.0
2008-12-19,54,4.0,,0.04,2.16
2008-12-20,100,4.0,,0.04,4.0
2008-12-21,52,4.0,,0.04,2.08
2008-12-22,74,4.0,,0.04,2.96
2008-12-23,38,4.0,,0.04,1.52
2008-12-24,94,4.0,,0.04,3.7600000000000002
2008-12-25,68,4.0,,0.04,2.72
2008-12-26,0,4.0,,0.04,0.0
2008-12-27,81,4.0,,0.04,3.24
2008-12-28,0,4.0,,0.04,0.0
2008-12-29,57,4.0,,0.04,2.2800000000000002
2008-12-30,74,4.0,,0.04,2.96
2008-12-31,0,4.0,,0.04,0.0
2009-01-01,60,2.0,False,0.02,1.2
2009-01-02,0,2.0,,0.02,0.0
2009-01-03,50,2.0,,0.02,1.0
2009-01-04,100,2.0,,0.02,2.0
2009-01-05,0,2.0,,0.02,0.0
2009-01-06,0,2.0,,0.02,0.0
2009-01-07,33,2.0,,0.02,0.66
2009-01-08,0,2.0,,0.02,0.0
2009-01-09,0,2.0,,0.02,0.0
2009-01-10,0,2.0,,0.02,0.0
2009-01-11,49,2.0,,0.02,0.98
2009-01-12,0,2.0,,0.02,0.0
2009-01-13,0,2.0,,0.02,0.0
2009-01-14,32,2.0,,0.02,0.64
2009-01-15,0,2.0,,0.02,0.0
2009-01-16,34,2.0,,0.02,0.68
2009-01-17,0,2.0,,0.02,0.0
2009-01-18,0,2.0,,0.02,0.0
2009-01-19,36,2.0,,0.02,0.72
2009-01-20,0,2.0,,0.02,0.0
2009-01-21,0,2.0,,0.02,0.0
2009-01-22,0,2.0,,0.02,0.0
2009-01-23,34,2.0,,0.02,0.68
2009-01-24,0,2.0,,0.02,0.0
2009-01-25,47,2.0,,0.02,0.9400000000000001
2009-01-26,32,2.0,,0.02,0.64
2009-01-27,31,2.0,,0.02,0.62
2009-01-28,31,2.0,,0.02,0.62
2009-01-29,32,2.0,,0.02,0.64
2009-01-30,34,2.0,,0.02,0.68
2009-01-31,47,2.0,,0.02,0.9400000000000001
2009-02-01,0,3.0,False,0.03,0.0
2009-02-02,39,3.0,,0.03,1.17
2009-02-03,49,3.0,,0.03,1.47
2009-02-04,38,3.0,,0.03,1.14
2009-02-05,25,3.0,,0.03,0.75
2009-02-06,0,3.0,,0.03,0.0
2009-02-07,38,3.0,,0.03,1.14
2009-02-08,0,3.0,,0.03,0.0
2009-02-09,25,3.0,,0.03,0.75
2009-02-10,25,3.0,,0.03,0.75
2009-02-11,25,3.0,,0.03,0.75
2009-02-12,26,3.0,,0.03,0.78
2009-02-13,0,3.0,,0.03,0.0
2009-02-14,38,3.0,,0.03,1.14
2009-02-15,100,3.0,,0.03,3.0
2009-02-16,0,3.0,,0.03,0.0
2009-02-17,25,3.0,,0.03,0.75
2009-02-18,0,3.0,,0.03,0.0
2009-02-19,25,3.0,,0.03,0.75
2009-02-20,0,3.0,,0.03,0.0
2009-02-21,0,3.0,,0.03,0.0
2009-02-22,0,3.0,,0.03,0.0
2009-02-23,25,3.0,,0.03,0.75
2009-02-24,37,3.0,,0.03,1.1099999999999999
2009-02-25,37,3.0,,0.03,1.1099999999999999
2009-02-26,50,3.0,,0.03,1.5
2009-02-27,26,3.0,,0.03,0.78
2009-02-28,73,3.0,,0.03,2.19
2009-03-01,72,3.0,False,0.03,2.16
2009-03-02,0,3.0,,0.03,0.0
2009-03-03,0,3.0,,0.03,0.0
2009-03-04,0,3.0,,0.03,0.0
2009-03-05,100,3.0,,0.03,3.0
2009-03-06,52,3.0,,0.03,1.56
2009-03-07,0,3.0,,0.03,0.0
2009-03-08,75,3.0,,0.03,2.25
2009-03-09,0,3.0,,0.03,0.0
2009-03-10,0,3.0,,0.03,0.0
2009-03-11,98,3.0,,0.03,2.94
2009-03-12,0,3.0,,0.03,0.0
2009-03-13,0,3.0,,0.03,0.0
2009-03-14,0,3.0,,0.03,0.0
2009-03-15,0,3.0,,0.03,0.0
2009-03-16,0,3.0,,0.03,0.0
2009-03-17,100,3.0,,0.03,3.0
2009-03-18,51,3.0,,0.03,1.53
2009-03-19,49,3.0,,0.03,1.47
2009-03-20,0,3.0,,0.03,0.0
2009-03-21,0,3.0,,0.03,0.0
2009-03-22,0,3.0,,0.03,0.0
2009-03-23,0,3.0,,0.03,0.0
2009-03-24,96,3.0,,0.03,2.88
2009-03-25,0,3.0,,0.03,0.0
2009-03-26,0,3.0,,0.03,0.0
2009-03-27,0,3.0,,0.03,0.0
2009-03-28,0,3.0,,0.03,0.0
2009-03-29,73,3.0,,0.03,2.19
2009-03-30,48,3.0,,0.03,1.44
2009-03-31,0,3.0,,0.03,0.0
2009-04-01,37,3.0,False,0.03,1.1099999999999999
2009-04-02,25,3.0,,0.03,0.75
2009-04-03,27,3.0,,0.03,0.8099999999999999
2009-04-04,78,3.0,,0.03,2.34
2009-04-05,39,3.0,,0.03,1.17
2009-04-06,50,3.0,,0.03,1.5
2009-04-07,49,3.0,,0.03,1.47
2009-04-08,0,3.0,,0.03,0.0
2009-04-09,27,3.0,,0.03,0.8099999999999999
2009-04-10,30,3.0,,0.03,0.8999999999999999
2009-04-11,39,3.0,,0.03,1.17
2009-04-12,42,3.0,,0.03,1.26
2009-04-13,26,3.0,,0.03,0.78
2009-04-14,25,3.0,,0.03,0.75
2009-04-15,0,3.0,,0.03,0.0
2009-04-16,51,3.0,,0.03,1.53
2009-04-17,0,3.0,,0.03,0.0
2009-04-18,40,3.0,,0.03,1.2
2009-04-19,0,3.0,,0.03,0.0
2009-04-20,37,3.0,,0.03,1.1099999999999999
2009-04-21,24,3.0,,0.03,0.72
2009-04-22,24,3.0,,0.03,0.72
2009-04-23,25,3.0,,0.03,0.75
2009-04-24,27,3.0,,0.03,0.8099999999999999
2009-04-25,100,3.0,,0.03,3.0
2009-04-26,39,3.0,,0.03,1.17
2009-04-27,24,3.0,,0.03,0.72
2009-04-28,49,3.0,,0.03,1.47
2009-04-29,36,3.0,,0.03,1.08
2009-04-30,50,3.0,,0.03,1.5
2009-05-01,0,3.0,False,0.03,0.0
2009-05-02,70,3.0,,0.03,2.1
2009-05-03,46,3.0,,0.03,1.38
2009-05-04,30,3.0,,0.03,0.8999999999999999
2009-05-05,0,3.0,,0.03,0.0
2009-05-06,31,3.0,,0.03,0.9299999999999999
2009-05-07,31,3.0,,0.03,0.9299999999999999
2009-05-08,33,3.0,,0.03,0.99
2009-05-09,49,3.0,,0.03,1.47
2009-05-10,52,3.0,,0.03,1.56
2009-05-11,47,3.0,,0.03,1.41
2009-05-12,30,3.0,,0.03,0.8999999999999999
2009-05-13,90,3.0,,0.03,2.6999999999999997
2009-05-14,46,3.0,,0.03,1.38
2009-05-15,33,3.0,,0.03,0.99
2009-05-16,96,3.0,,0.03,2.88
2009-05-17,48,3.0,,0.03,1.44
2009-05-18,31,3.0,,0.03,0.9299999999999999
2009-05-19,0,3.0,,0.03,0.0
2009-05-20,62,3.0,,0.03,1.8599999999999999
2009-05-21,32,3.0,,0.03,0.96
2009-05-22,0,3.0,,0.03,0.0
2009-05-23,51,3.0,,0.03,1.53
2009-05-24,0,3.0,,0.03,0.0
2009-05-25,46,3.0,,0.03,1.38
2009-05-26,61,3.0,,0.03,1.8299999999999998
2009-05-27,0,3.0,,0.03,0.0
2009-05-28,46,3.0,,0.03,1.38
2009-05-29,0,3.0,,0.03,0.0
2009-05-30,0,3.0,,0.03,0.0
2009-05-31,100,3.0,,0.03,3.0
2009-06-01,0,3.0,False,0.03,0.0
2009-06-02,59,3.0,,0.03,1.77
2009-06-03,30,3.0,,0.03,0.8999999999999999
2009-06-04,31,3.0,,0.03,0.9299999999999999
2009-06-05,33,3.0,,0.03,0.99
2009-06-06,0,3.0,,0.03,0.0
2009-06-07,48,3.0,,0.03,1.44
2009-06-08,30,3.0,,0.03,0.8999999999999999
2009-06-09,0,3.0,,0.03,0.0
2009-06-10,30,3.0,,0.03,0.8999999999999999
2009-06-11,31,3.0,,0.03,0.9299999999999999
2009-06-12,100,3.0,,0.03,3.0
2009-06-13,0,3.0,,0.03,0.0
2009-06-14,49,3.0,,0.03,1.47
2009-06-15,46,3.0,,0.03,1.38
2009-06-16,30,3.0,,0.03,0.8999999999999999
2009-06-17,30,3.0,,0.03,0.8999999999999999
2009-06-18,0,3.0,,0.03,0.0
2009-06-19,33,3.0,,0.03,0.99
2009-06-20,0,3.0,,0.03,0.0
2009-06-21,50,3.0,,0.03,1.5
2009-06-22,0,3.0,,0.03,0.0
2009-06-23,46,3.0,,0.03,1.38
2009-06-24,47,3.0,,0.03,1.41
2009-06-25,31,3.0,,0.03,0.9299999999999999
2009-06-26,0,3.0,,0.03,0.0
2009-06-27,0,3.0,,0.03,0.0
2009-06-28,49,3.0,,0.03,1.47
2009-06-29,47,3.0,,0.03,1.41
2009-06-30,46,3.0,,0.03,1.38
2009-07-01,16,2.0,False,0.02,0.32
2009-07-02,0,2.0,,0.02,0.0
2009-07-03,44,2.0,,0.02,0.88
2009-07-04,28,2.0,,0.02,0.56
2009-07-05,0,2.0,,0.02,0.0
2009-07-06,25,2.0,,0.02,0.5
2009-07-07,16,2.0,,0.02,0.32
2009-07-08,16,2.0,,0.02,0.32
2009-07-09,0,2.0,,0.02,0.0
2009-07-10,17,2.0,,0.02,0.34
2009-07-11,25,2.0,,0.02,0.5
2009-07-12,26,2.0,,0.02,0.52
2009-07-13,16,2.0,,0.02,0.32
2009-07-14,32,2.0,,0.02,0.64
2009-07-15,0,2.0,,0.02,0.0
2009-07-16,16,2.0,,0.02,0.32
2009-07-17,35,2.0,,0.02,0.7000000000000001
2009-07-18,100,2.0,,0.02,2.0
2009-07-19,26,2.0,,0.02,0.52
2009-07-20,24,2.0,,0.02,0.48
2009-07-21,46,2.0,,0.02,0.92
2009-07-22,16,2.0,,0.02,0.32
2009-07-23,32,2.0,,0.02,0.64
2009-07-24,0,2.0,,0.02,0.0
2009-07-25,25,2.0,,0.02,0.5
2009-07-26,25,2.0,,0.02,0.5
2009-07-27,16,2.0,,0.02,0.32
2009-07-28,0,2.0,,0.02,0.0
2009-07-29,0,2.0,,0.02,0.0
2009-07-30,32,2.0,,0.02,0.64
2009-07-31,17,2.0,,0.02,0.34
2009-08-01,76,2.0,False,0.02,1.52
2009-08-02,78,2.0,,0.02,1.56
2009-08-03,100,2.0,,0.02,2.0
2009-08-04,49,2.0,,0.02,0.98
2009-08-05,50,2.0,,0.02,1.0
2009-08-06,51,2.0,,0.02,1.02
2009-08-07,54,2.0,,0.02,1.08
2009-08-08,0,2.0,,0.02,0.0
2009-08-09,78,2.0,,0.02,1.56
2009-08-10,50,2.0,,0.02,1.0
2009-08-11,49,2.0,,0.02,0.98
2009-08-12,75,2.0,,0.02,1.5
2009-08-13,51,2.0,,0.02,1.02
2009-08-14,54,2.0,,0.02,1.08
2009-08-15,76,2.0,,0.02,1.52
2009-08-16,77,2.0,,0.02,1.54
2009-08-17,50,2.0,,0.02,1.0
2009-08-18,49,2.0,,0.02,0.98
2009-08-19,75,2.0,,0.02,1.5
2009-08-20,50,2.0,,0.02,1.0
2009-08-21,52,2.0,,0.02,1.04
2009-08-22,0,2.0,,0.02,0.0
2009-08-23,75,2.0,,0.02,1.5
2009-08-24,74,2.0,,0.02,1.48
2009-08-25,48,2.0,,0.02,0.96
2009-08-26,0,2.0,,0.02,0.0
2009-08-27,50,2.0,,0.02,1.0
2009-08-28,0,2.0,,0.02,0.0
2009-08-29,70,2.0,,0.02,1.4000000000000001
2009-08-30,73,2.0,,0.02,1.46
2009-08-31,96,2.0,,0.02,1.92
2009-09-01,36,3.0,False,0.03,1.08
2009-09-02,37,3.0,,0.03,1.1099999999999999
2009-09-03,37,3.0,,0.03,1.1099999999999999
2009-09-04,0,3.0,,0.03,0.0
2009-09-05,0,3.0,,0.03,0.0
2009-09-06,39,3.0,,0.03,1.17
2009-09-07,100,3.0,,0.03,3.0
2009-09-08,24,3.0,,0.03,0.72
2009-09-09,0,3.0,,0.03,0.0
2009-09-10,0,3.0,,0.03,0.0
2009-09-11,25,3.0,,0.03,0.75
2009-09-12,52,3.0,,0.03,1.56
2009-09-13,71,3.0,,0.03,2.13
2009-09-14,23,3.0,,0.03,0.69
2009-09-15,35,3.0,,0.03,1.05
2009-09-16,23,3.0,,0.03,0.69
2009-09-17,0,3.0,,0.03,0.0
2009-09-18,26,3.0,,0.03,0.78
2009-09-19,36,3.0,,0.03,1.08
2009-09-20,72,3.0,,0.03,2.16
2009-09-21,23,3.0,,0.03,0.69
2009-09-22,0,3.0,,0.03,0.0
2009-09-23,47,3.0,,0.03,1.41
2009-09-24,24,3.0,,0.03,0.72
2009-09-25,25,3.0,,0.03,0.75
2009-09-26,36,3.0,,0.03,1.08
2009-09-27,35,3.0,,0.03,1.05
2009-09-28,0,3.0,,0.03,0.0
2009-09-29,46,3.0,,0.03,1.38
2009-09-30,35,3.0,,0.03,1.05
2009-10-01,0,2.0,False,0.02,0.0
2009-10-02,0,2.0,,0.02,0.0
2009-10-03,0,2.0,,0.02,0.0
2009-10-04,0,2.0,,0.02,0.0
2009-10-05,22,2.0,,0.02,0.44
2009-10-06,43,2.0,,0.02,0.86
2009-10-07,22,2.0,,0.02,0.44
2009-10-08,0,2.0,,0.02,0.0
2009-10-09,0,2.0,,0.02,0.0
2009-10-10,0,2.0,,0.02,0.0
2009-10-11,34,2.0,,0.02,0.68
2009-10-12,23,2.0,,0.02,0.46
2009-10-13,0,2.0,,0.02,0.0
2009-10-14,0,2.0,,0.02,0.0
2009-10-15,0,2.0,,0.02,0.0
2009-10-16,47,2.0,,0.02,0.9400000000000001
2009-10-17,99,2.0,,0.02,1.98
2009-10-18,33,2.0,,0.02,0.66
2009-10-19,0,2.0,,0.02,0.0
2009-10-20,0,2.0,,0.02,0.0
2009-10-21,0,2.0,,0.02,0.0
2009-10-22,22,2.0,,0.02,0.44
2009-10-23,0,2.0,,0.02,0.0
2009-10-24,32,2.0,,0.02,0.64
2009-10-25,64,2.0,,0.02,1.28
2009-10-26,21,2.0,,0.02,0.42
2009-10-27,21,2.0,,0.02,0.42
2009-10-28,0,2.0,,0.02,0.0
2009-10-29,0,2.0,,0.02,0.0
2009-10-30,0,2.0,,0.02,0.0
2009-10-31,100,2.0,,0.02,2.0
2009-11-01,0,4.0,False,0.04,0.0
2009-11-02,52,4.0,,0.04,2.08
2009-11-03,50,4.0,,0.04,2.0
2009-11-04,66,4.0,,0.04,2.64
2009-11-05,51,4.0,,0.04,2.04
2009-11-06,36,4.0,,0.04,1.44
2009-11-07,0,4.0,,0.04,0.0
2009-11-08,51,4.0,,0.04,2.04
2009-11-09,100,4.0,,0.04,4.0
2009-11-10,33,4.0,,0.04,1.32
2009-11-11,0,4.0,,0.04,0.0
2009-11-12,0,4.0,,0.04,0.0
2009-11-13,36,4.0,,0.04,1.44
2009-11-14,50,4.0,,0.04,2.0
2009-11-15,50,4.0,,0.04,2.0
2009-11-16,0,4.0,,0.04,0.0
2009-11-17,32,4.0,,0.04,1.28
2009-11-18,66,4.0,,0.04,2.64
2009-11-19,50,4.0,,0.04,2.0
2009-11-20,35,4.0,,0.04,1.4000000000000001
2009-11-21,0,4.0,,0.04,0.0
2009-11-22,50,4.0,,0.04,2.0
2009-11-23,66,4.0,,0.04,2.64
2009-11-24,34,4.0,,0.04,1.36
2009-11-25,37,4.0,,0.04,1.48
2009-11-26,0,4.0,,0.04,0.0
2009-11-27,95,4.0,,0.04,3.8000000000000003
2009-11-28,77,4.0,,0.04,3.08
2009-11-29,100,4.0,,0.04,4.0
2009-11-30,97,4.0,,0.04,3.88
2009-12-01,61,3.0,False,0.03,1.8299999999999998
2009-12-02,61,3.0,,0.03,1.8299999999999998
2009-12-03,47,3.0,,0.03,1.41
2009-12-04,99,3.0,,0.03,2.9699999999999998
2009-12-05,0,3.0,,0.03,0.0
2009-12-06,0,3.0,,0.03,0.0
2009-12-07,62,3.0,,0.03,1.8599999999999999
2009-12-08,61,3.0,,0.03,1.8299999999999998
2009-12-09,30,3.0,,0.03,0.8999999999999999
2009-12-10,47,3.0,,0.03,1.41
2009-12-11,100,3.0,,0.03,3.0
2009-12-12,0,3.0,,0.03,0.0
2009-12-13,93,3.0,,0.03,2.79
2009-12-14,31,3.0,,0.03,0.9299999999999999
2009-12-15,0,3.0,,0.03,0.0
2009-12-16,32,3.0,,0.03,0.96
2009-12-17,33,3.0,,0.03,0.99
2009-12-18,71,3.0,,0.03,2.13
2009-12-19,48,3.0,,0.03,1.44
2009-12-20,50,3.0,,0.03,1.5
2009-12-21,35,3.0,,0.03,1.05
2009-12-22,72,3.0,,0.03,2.16
2009-12-23,39,3.0,,0.03,1.17
2009-12-24,48,3.0,,0.03,1.44
2009-12-25,0,3.0,,0.03,0.0
2009-12-26,0,3.0,,0.03,0.0
2009-12-27,54,3.0,,0.03,1.6199999999999999
2009-12-28,76,3.0,,0.03,2.28
2009-12-29,0,3.0,,0.03,0.0
2009-12-30,75,3.0,,0.03,2.25
2009-12-31,0,3.0,,0.03,0.0
2010-01-01,90,3.0,False,0.03,2.6999999999999997
2010-01-02,100,3.0,,0.03,3.0
2010-01-03,75,3.0,,0.03,2.25
2010-01-04,0,3.0,,0.03,0.0
2010-01-05,67,3.0,,0.03,2.01
2010-01-06,67,3.0,,0.03,2.01
2010-01-07,0,3.0,,0.03,0.0
2010-01-08,35,3.0,,0.03,1.05
2010-01-09,47,3.0,,0.03,1.41
2010-01-10,48,3.0,,0.03,1.44
2010-01-11,33,3.0,,0.03,0.99
2010-01-12,65,3.0,,0.03,1.95
2010-01-13,0,3.0,,0.03,0.0
2010-01-14,33,3.0,,0.03,0.99
2010-01-15,34,3.0,,0.03,1.02
2010-01-16,48,3.0,,0.03,1.44
2010-01-17,48,3.0,,0.03,1.44
2010-01-18,37,3.0,,0.03,1.1099999999999999
2010-01-19,32,3.0,,0.03,0.96
2010-01-20,0,3.0,,0.03,0.0
2010-01-21,48,3.0,,0.03,1.44
2010-01-22,66,3.0,,0.03,1.98
2010-01-23,69,3.0,,0.03,2.07
2010-01-24,70,3.0,,0.03,2.1
2010-01-25,63,3.0,,0.03,1.89
2010-01-26,31,3.0,,0.03,0.9299999999999999
2010-01-27,79,3.0,,0.03,2.37
2010-01-28,48,3.0,,0.03,1.44
2010-01-29,33,3.0,,0.03,0.99
2010-01-30,0,3.0,,0.03,0.0
2010-01-31,0,3.0,,0.03,0.0
2010-02-01,10,5.0,False,0.05,0.5
2010-02-02,0,5.0,,0.05,0.0
2010-02-03,6,5.0,,0.05,0.30000000000000004
2010-02-04,0,5.0,,0.05,0.0
2010-02-05,0,5.0,,0.05,0.0
2010-02-06,9,5.0,,0.05,0.45
