date,auction_unscaled,auction_monthly,isPartial,scale,auction
2010-08-14,100,100,False,1.0,100.0
2010-08-15,76,76,False,0.76,57.76
2010-08-16,74,74,False,0.74,54.76
2010-08-17,79,79,False,0.79,62.410000000000004
2010-08-18,87,87,False,0.87,75.69
2010-08-19,94,94,False,0.94,88.36
2010-08-20,97,97,False,0.97,94.09
2010-08-21,92,92,False,0.92,84.64
2010-08-22,75,75,False,0.75,56.25
2010-08-23,86,86,False,0.86,73.96
2010-08-24,72,72,False,0.72,51.839999999999996
2010-08-25,80,80,False,0.8,64.0
2010-08-26,87,87,False,0.87,75.69
2010-08-27,71,71,False,0.71,50.41
2010-08-28,69,69,False,0.69,47.61
2010-08-29,71,71,False,0.71,50.41
2010-08-30,75,75,False,0.75,56.25
2010-08-31,85,85,False,0.85,72.25
2010-09-01,82,82,False,0.82,67.24
2010-09-02,72,72,False,0.72,51.839999999999996
2010-09-03,72,72,False,0.72,51.839999999999996
2010-09-04,66,66,False,0.66,43.56
2010-09-05,73,73,False,0.73,53.29
2010-09-06,80,80,False,0.8,64.0
2010-09-07,77,77,False,0.77,59.29
2010-09-08,86,86,False,0.86,73.96
2010-09-09,75,75,False,0.75,56.25
2010-09-10,79,79,False,0.79,62.410000000000004
2010-09-11,90,90,False,0.9,81.0
2010-09-12,72,72,False,0.72,51.839999999999996
2010-09-13,78,78,False,0.78,60.84
2010-09-14,78,78,False,0.78,60.84
2010-09-15,90,90,False,0.9,81.0
2010-09-16,90,90,False,0.9,81.0
2010-09-17,85,85,False,0.85,72.25
2010-09-18,83,83,False,0.83,68.89
2010-09-19,79,79,False,0.79,62.410000000000004
2010-09-20,76,76,False,0.76,57.76
2010-09-21,79,79,False,0.79,62.410000000000004
2010-09-22,80,80,False,0.8,64.0
2010-09-23,80,80,False,0.8,64.0
2010-09-24,80,80,False,0.8,64.0
2010-09-25,100,100,False,1.0,100.0
2010-09-26,78,78,False,0.78,60.84
2010-09-27,74,74,False,0.74,54.76
2010-09-28,80,80,False,0.8,64.0
2010-09-29,89,89,False,0.89,79.21000000000001
2010-09-30,73,73,False,0.73,53.29
2010-10-01,83,83,False,0.83,68.89
2010-10-02,84,84,False,0.84,70.56
2010-10-03,77,77,False,0.77,59.29
2010-10-04,86,86,False,0.86,73.96
2010-10-05,83,83,False,0.83,68.89
2010-10-06,82,82,False,0.82,67.24
2010-10-07,81,81,False,0.81,65.61
2010-10-08,75,75,False,0.75,56.25
2010-10-09,69,69,False,0.69,47.61
2010-10-10,68,68,False,0.68,46.24
2010-10-11,75,75,False,0.75,56.25
2010-10-12,84,84,False,0.84,70.56
2010-10-13,75,75,False,0.75,56.25
2010-10-14,90,90,False,0.9,81.0
2010-10-15,85,85,False,0.85,72.25
2010-10-16,82,82,False,0.82,67.24
2010-10-17,71,71,False,0.71,50.41
2010-10-18,77,77,False,0.77,59.29
2010-10-19,89,89,False,0.89,79.21000000000001
2010-10-20,85,85,False,0.85,72.25
2010-10-21,87,87,False,0.87,75.69
2010-10-22,79,79,False,0.79,62.410000000000004
2010-10-23,87,87,False,0.87,75.69
2010-10-24,75,75,False,0.75,56.25
2010-10-25,80,80,False,0.8,64.0
2010-10-26,79,79,False,0.79,62.410000000000004
2010-10-27,100,100,False,1.0,100.0
2010-10-28,87,87,False,0.87,75.69
2010-10-29,83,83,False,0.83,68.89
2010-10-30,82,82,False,0.82,67.24
2010-10-31,60,60,False,0.6,36.0
2010-11-01,67,67,False,0.67,44.89
2010-11-02,80,80,False,0.8,64.0
2010-11-03,75,75,False,0.75,56.25
2010-11-04,82,82,False,0.82,67.24
2010-11-05,86,86,False,0.86,73.96
2010-11-06,87,87,False,0.87,75.69
2010-11-07,85,85,False,0.85,72.25
2010-11-08,75,75,False,0.75,56.25
2010-11-09,84,84,False,0.84,70.56
2010-11-10,100,100,False,1.0,100.0
2010-11-11,89,89,False,0.89,79.21000000000001
2010-11-12,83,83,False,0.83,68.89
2010-11-13,97,97,False,0.97,94.09
2010-11-14,82,82,False,0.82,67.24
2010-11-15,77,77,False,0.77,59.29
2010-11-16,85,85,False,0.85,72.25
2010-11-17,79,79,False,0.79,62.410000000000004
2010-11-18,92,92,False,0.92,84.64
2010-11-19,80,80,False,0.8,64.0
2010-11-20,74,74,False,0.74,54.76
2010-11-21,79,79,False,0.79,62.410000000000004
2010-11-22,68,68,False,0.68,46.24
2010-11-23,66,66,False,0.66,43.56
2010-11-24,83,83,False,0.83,68.89
2010-11-25,57,57,False,0.57,32.489999999999995
2010-11-26,70,70,False,0.7,49.0
2010-11-27,91,91,False,0.91,82.81
2010-11-28,78,78,False,0.78,60.84
2010-11-29,70,70,False,0.7,49.0
2010-11-30,70,70,False,0.7,49.0
2010-12-01,100,100,False,1.0,100.0
2010-12-02,97,97,False,0.97,94.09
2010-12-03,92,92,False,0.92,84.64
2010-12-04,87,87,False,0.87,75.69
2010-12-05,67,67,False,0.67,44.89
2010-12-06,78,78,False,0.78,60.84
2010-12-07,80,80,False,0.8,64.0
2010-12-08,87,87,False,0.87,75.69
2010-12-09,89,89,False,0.89,79.21000000000001
2010-12-10,89,89,False,0.89,79.21000000000001
2010-12-11,89,89,False,0.89,79.21000000000001
2010-12-12,75,75,False,0.75,56.25
2010-12-13,64,64,False,0.64,40.96
2010-12-14,78,78,False,0.78,60.84
2010-12-15,80,80,False,0.8,64.0
2010-12-16,77,77,False,0.77,59.29
2010-12-17,65,65,False,0.65,42.25
2010-12-18,87,87,False,0.87,75.69
2010-12-19,79,79,False,0.79,62.410000000000004
2010-12-20,61,61,False,0.61,37.21
2010-12-21,70,70,False,0.7,49.0
2010-12-22,76,76,False,0.76,57.76
2010-12-23,68,68,False,0.68,46.24
2010-12-24,62,62,False,0.62,38.44
2010-12-25,62,62,False,0.62,38.44
2010-12-26,68,68,False,0.68,46.24
2010-12-27,70,70,False,0.7,49.0
2010-12-28,92,92,False,0.92,84.64
2010-12-29,84,84,False,0.84,70.56
2010-12-30,85,85,False,0.85,72.25
2010-12-31,84,84,False,0.84,70.56
2011-01-01,73,73,False,0.73,53.29
2011-01-02,73,73,False,0.73,53.29
2011-01-03,77,77,False,0.77,59.29
2011-01-04,74,74,False,0.74,54.76
2011-01-05,84,84,False,0.84,70.56
2011-01-06,88,88,False,0.88,77.44
2011-01-07,78,78,False,0.78,60.84
2011-01-08,99,99,False,0.99,98.01
2011-01-09,88,88,False,0.88,77.44
2011-01-10,85,85,False,0.85,72.25
2011-01-11,76,76,False,0.76,57.76
2011-01-12,79,79,False,0.79,62.410000000000004
2011-01-13,87,87,False,0.87,75.69
2011-01-14,90,90,False,0.9,81.0
2011-01-15,85,85,False,0.85,72.25
2011-01-16,77,77,False,0.77,59.29
2011-01-17,88,88,False,0.88,77.44
2011-01-18,76,76,False,0.76,57.76
2011-01-19,90,90,False,0.9,81.0
2011-01-20,82,82,False,0.82,67.24
2011-01-21,81,81,False,0.81,65.61
2011-01-22,100,100,False,1.0,100.0
2011-01-23,84,84,False,0.84,70.56
2011-01-24,85,85,False,0.85,72.25
2011-01-25,80,80,False,0.8,64.0
2011-01-26,88,88,False,0.88,77.44
2011-01-27,90,90,False,0.9,81.0
2011-01-28,95,95,False,0.95,90.25
2011-01-29,97,97,False,0.97,94.09
2011-01-30,94,94,False,0.94,88.36
2011-01-31,82,82,False,0.82,67.24
2011-02-01,89,89,False,0.89,79.21000000000001
2011-02-02,81,81,False,0.81,65.61
2011-02-03,88,88,False,0.88,77.44
2011-02-04,78,78,False,0.78,60.84
2011-02-05,100,100,False,1.0,100.0
2011-02-06,81,81,False,0.81,65.61
2011-02-07,72,72,False,0.72,51.839999999999996
2011-02-08,89,89,False,0.89,79.21000000000001
2011-02-09,85,85,False,0.85,72.25
2011-02-10,92,92,False,0.92,84.64
2011-02-11,86,86,False,0.86,73.96
2011-02-12,100,100,False,1.0,100.0
2011-02-13,91,91,False,0.91,82.81
2011-02-14,74,74,False,0.74,54.76
2011-02-15,94,94,False,0.94,88.36
2011-02-16,89,89,False,0.89,79.21000000000001
2011-02-17,85,85,False,0.85,72.25
2011-02-18,83,83,False,0.83,68.89
2011-02-19,93,93,False,0.93,86.49000000000001
2011-02-20,88,88,False,0.88,77.44
2011-02-21,78,78,False,0.78,60.84
2011-02-22,75,75,False,0.75,56.25
2011-02-23,88,88,False,0.88,77.44
2011-02-24,87,87,False,0.87,75.69
2011-02-25,93,93,False,0.93,86.49000000000001
2011-02-26,98,98,False,0.98,96.03999999999999
2011-02-27,85,85,False,0.85,72.25
2011-02-28,82,82,False,0.82,67.24
2011-03-01,76,76,False,0.76,57.76
2011-03-02,81,81,False,0.81,65.61
2011-03-03,82,82,False,0.82,67.24
2011-03-04,91,91,False,0.91,82.81
2011-03-05,98,98,False,0.98,96.03999999999999
2011-03-06,94,94,False,0.94,88.36
2011-03-07,90,90,False,0.9,81.0
2011-03-08,87,87,False,0.87,75.69
2011-03-09,95,95,False,0.95,90.25
2011-03-10,86,86,False,0.86,73.96
2011-03-11,79,79,False,0.79,62.410000000000004
2011-03-12,82,82,False,0.82,67.24
2011-03-13,75,75,False,0.75,56.25
2011-03-14,79,79,False,0.79,62.410000000000004
2011-03-15,77,77,False,0.77,59.29
2011-03-16,85,85,False,0.85,72.25
2011-03-17,79,79,False,0.79,62.410000000000004
2011-03-18,79,79,False,0.79,62.410000000000004
2011-03-19,89,89,False,0.89,79.21000000000001
2011-03-20,74,74,False,0.74,54.76
2011-03-21,78,78,False,0.78,60.84
2011-03-22,83,83,False,0.83,68.89
2011-03-23,89,89,False,0.89,79.21000000000001
2011-03-24,83,83,False,0.83,68.89
2011-03-25,95,95,False,0.95,90.25
2011-03-26,100,100,False,1.0,100.0
2011-03-27,93,93,False,0.93,86.49000000000001
2011-03-28,81,81,False,0.81,65.61
2011-03-29,85,85,False,0.85,72.25
2011-03-30,84,84,False,0.84,70.56
2011-03-31,82,82,False,0.82,67.24
2011-04-01,94,94,False,0.94,88.36
2011-04-02,98,98,False,0.98,96.03999999999999
2011-04-03,79,79,False,0.79,62.410000000000004
2011-04-04,86,86,False,0.86,73.96
2011-04-05,90,90,False,0.9,81.0
2011-04-06,91,91,False,0.91,82.81
2011-04-07,90,90,False,0.9,81.0
2011-04-08,91,91,False,0.91,82.81
2011-04-09,100,100,False,1.0,100.0
2011-04-10,98,98,False,0.98,96.03999999999999
2011-04-11,83,83,False,0.83,68.89
2011-04-12,84,84,False,0.84,70.56
2011-04-13,94,94,False,0.94,88.36
2011-04-14,83,83,False,0.83,68.89
2011-04-15,92,92,False,0.92,84.64
2011-04-16,100,100,False,1.0,100.0
2011-04-17,79,79,False,0.79,62.410000000000004
2011-04-18,82,82,False,0.82,67.24
2011-04-19,77,77,False,0.77,59.29
2011-04-20,83,83,False,0.83,68.89
2011-04-21,90,90,False,0.9,81.0
2011-04-22,83,83,False,0.83,68.89
2011-04-23,84,84,False,0.84,70.56
2011-04-24,92,92,False,0.92,84.64
2011-04-25,90,90,False,0.9,81.0
2011-04-26,92,92,False,0.92,84.64
2011-04-27,86,86,False,0.86,73.96
2011-04-28,93,93,False,0.93,86.49000000000001
2011-04-29,79,79,False,0.79,62.410000000000004
2011-04-30,90,90,False,0.9,81.0
2011-05-01,81,81,False,0.81,65.61
2011-05-02,74,74,False,0.74,54.76
2011-05-03,78,78,False,0.78,60.84
2011-05-04,85,85,False,0.85,72.25
2011-05-05,83,83,False,0.83,68.89
2011-05-06,89,89,False,0.89,79.21000000000001
2011-05-07,80,80,False,0.8,64.0
2011-05-08,70,70,False,0.7,49.0
2011-05-09,75,75,False,0.75,56.25
2011-05-10,85,85,False,0.85,72.25
2011-05-11,88,88,False,0.88,77.44
2011-05-12,85,85,False,0.85,72.25
2011-05-13,97,97,False,0.97,94.09
2011-05-14,99,99,False,0.99,98.01
2011-05-15,92,92,False,0.92,84.64
2011-05-16,92,92,False,0.92,84.64
2011-05-17,86,86,False,0.86,73.96
2011-05-18,88,88,False,0.88,77.44
2011-05-19,100,100,False,1.0,100.0
2011-05-20,99,99,False,0.99,98.01
2011-05-21,99,99,False,0.99,98.01
2011-05-22,83,83,False,0.83,68.89
2011-05-23,77,77,False,0.77,59.29
2011-05-24,83,83,False,0.83,68.89
2011-05-25,88,88,False,0.88,77.44
2011-05-26,78,78,False,0.78,60.84
2011-05-27,81,81,False,0.81,65.61
2011-05-28,76,76,False,0.76,57.76
2011-05-29,80,80,False,0.8,64.0
2011-05-30,72,72,False,0.72,51.839999999999996
2011-05-31,74,74,False,0.74,54.76
2011-06-01,76,76,False,0.76,57.76
2011-06-02,69,69,False,0.69,47.61
2011-06-03,71,71,False,0.71,50.41
2011-06-04,80,80,False,0.8,64.0
2011-06-05,71,71,False,0.71,50.41
2011-06-06,69,69,False,0.69,47.61
2011-06-07,100,100,False,1.0,100.0
2011-06-08,79,79,False,0.79,62.410000000000004
2011-06-09,73,73,False,0.73,53.29
2011-06-10,76,76,False,0.76,57.76
2011-06-11,77,77,False,0.77,59.29
2011-06-12,73,73,False,0.73,53.29
2011-06-13,69,69,False,0.69,47.61
2011-06-14,73,73,False,0.73,53.29
2011-06-15,73,73,False,0.73,53.29
2011-06-16,79,79,False,0.79,62.410000000000004
2011-06-17,83,83,False,0.83,68.89
2011-06-18,76,76,False,0.76,57.76
2011-06-19,75,75,False,0.75,56.25
2011-06-20,74,74,False,0.74,54.76
2011-06-21,75,75,False,0.75,56.25
2011-06-22,77,77,False,0.77,59.29
2011-06-23,81,81,False,0.81,65.61
2011-06-24,74,74,False,0.74,54.76
2011-06-25,85,85,False,0.85,72.25
2011-06-26,72,72,False,0.72,51.839999999999996
2011-06-27,64,64,False,0.64,40.96
2011-06-28,74,74,False,0.74,54.76
2011-06-29,65,65,False,0.65,42.25
2011-06-30,71,71,False,0.71,50.41
2011-07-01,79,79,False,0.79,62.410000000000004
2011-07-02,77,77,False,0.77,59.29
2011-07-03,67,67,False,0.67,44.89
2011-07-04,72,72,False,0.72,51.839999999999996
2011-07-05,75,75,False,0.75,56.25
2011-07-06,84,84,False,0.84,70.56
2011-07-07,83,83,False,0.83,68.89
2011-07-08,88,88,False,0.88,77.44
2011-07-09,88,88,False,0.88,77.44
2011-07-10,77,77,False,0.77,59.29
2011-07-11,84,84,False,0.84,70.56
2011-07-12,91,91,False,0.91,82.81
2011-07-13,88,88,False,0.88,77.44
2011-07-14,100,100,False,1.0,100.0
2011-07-15,87,87,False,0.87,75.69
2011-07-16,97,97,False,0.97,94.09
2011-07-17,72,72,False,0.72,51.839999999999996
2011-07-18,86,86,False,0.86,73.96
2011-07-19,84,84,False,0.84,70.56
2011-07-20,82,82,False,0.82,67.24
2011-07-21,87,87,False,0.87,75.69
2011-07-22,83,83,False,0.83,68.89
2011-07-23,93,93,False,0.93,86.49000000000001
2011-07-24,90,90,False,0.9,81.0
2011-07-25,83,83,False,0.83,68.89
2011-07-26,88,88,False,0.88,77.44
2011-07-27,89,89,False,0.89,79.21000000000001
2011-07-28,91,91,False,0.91,82.81
2011-07-29,95,95,False,0.95,90.25
2011-07-30,94,94,False,0.94,88.36
2011-07-31,83,83,False,0.83,68.89
2011-08-01,79,79,False,0.79,62.410000000000004
2011-08-02,79,79,False,0.79,62.410000000000004
2011-08-03,93,93,False,0.93,86.49000000000001
2011-08-04,90,90,False,0.9,81.0
2011-08-05,90,90,False,0.9,81.0
2011-08-06,82,82,False,0.82,67.24
2011-08-07,96,96,False,0.96,92.16
2011-08-08,81,81,False,0.81,65.61
2011-08-09,89,89,False,0.89,79.21000000000001
2011-08-10,89,89,False,0.89,79.21000000000001
2011-08-11,89,89,False,0.89,79.21000000000001
2011-08-12,96,96,False,0.96,92.16
2011-08-13,96,96,False,0.96,92.16
2011-08-14,81,81,False,0.81,65.61
2011-08-15,87,87,False,0.87,75.69
2011-08-16,95,95,False,0.95,90.25
2011-08-17,83,83,False,0.83,68.89
2011-08-18,94,94,False,0.94,88.36
2011-08-19,83,83,False,0.83,68.89
2011-08-20,100,100,False,1.0,100.0
2011-08-21,96,96,False,0.96,92.16
2011-08-22,87,87,False,0.87,75.69
2011-08-23,89,89,False,0.89,79.21000000000001
2011-08-24,94,94,False,0.94,88.36
2011-08-25,90,90,False,0.9,81.0
2011-08-26,86,86,False,0.86,73.96
2011-08-27,89,89,False,0.89,79.21000000000001
2011-08-28,79,79,False,0.79,62.410000000000004
2011-08-29,82,82,False,0.82,67.24
2011-08-30,86,86,False,0.86,73.96
2011-08-31,93,93,False,0.93,86.49000000000001
2011-09-01,88,88,False,0.88,77.44
2011-09-02,87,87,False,0.87,75.69
2011-09-03,79,79,False,0.79,62.410000000000004
2011-09-04,86,86,False,0.86,73.96
2011-09-05,80,80,False,0.8,64.0
2011-09-06,89,89,False,0.89,79.21000000000001
2011-09-07,100,100,False,1.0,100.0
2011-09-08,99,99,False,0.99,98.01
2011-09-09,88,88,False,0.88,77.44
2011-09-10,91,91,False,0.91,82.81
2011-09-11,95,95,False,0.95,90.25
2011-09-12,85,85,False,0.85,72.25
2011-09-13,86,86,False,0.86,73.96
2011-09-14,95,95,False,0.95,90.25
2011-09-15,95,95,False,0.95,90.25
2011-09-16,85,85,False,0.85,72.25
2011-09-17,96,96,False,0.96,92.16
2011-09-18,75,75,False,0.75,56.25
2011-09-19,83,83,False,0.83,68.89
2011-09-20,86,86,False,0.86,73.96
2011-09-21,85,85,False,0.85,72.25
2011-09-22,92,92,False,0.92,84.64
2011-09-23,95,95,False,0.95,90.25
2011-09-24,100,100,False,1.0,100.0
2011-09-25,83,83,False,0.83,68.89
2011-09-26,83,83,False,0.83,68.89
2011-09-27,85,85,False,0.85,72.25
2011-09-28,90,90,False,0.9,81.0
2011-09-29,84,84,False,0.84,70.56
2011-09-30,91,91,False,0.91,82.81
2011-10-01,89,89,False,0.89,79.21000000000001
2011-10-02,85,85,False,0.85,72.25
2011-10-03,88,88,False,0.88,77.44
2011-10-04,89,89,False,0.89,79.21000000000001
2011-10-05,85,85,False,0.85,72.25
2011-10-06,84,84,False,0.84,70.56
2011-10-07,89,89,False,0.89,79.21000000000001
2011-10-08,87,87,False,0.87,75.69
2011-10-09,77,77,False,0.77,59.29
2011-10-10,80,80,False,0.8,64.0
2011-10-11,87,87,False,0.87,75.69
2011-10-12,86,86,False,0.86,73.96
2011-10-13,89,89,False,0.89,79.21000000000001
2011-10-14,87,87,False,0.87,75.69
2011-10-15,93,93,False,0.93,86.49000000000001
2011-10-16,75,75,False,0.75,56.25
2011-10-17,78,78,False,0.78,60.84
2011-10-18,82,82,False,0.82,67.24
2011-10-19,100,100,False,1.0,100.0
2011-10-20,97,97,False,0.97,94.09
2011-10-21,89,89,False,0.89,79.21000000000001
2011-10-22,92,92,False,0.92,84.64
2011-10-23,84,84,False,0.84,70.56
2011-10-24,91,91,False,0.91,82.81
2011-10-25,83,83,False,0.83,68.89
2011-10-26,93,93,False,0.93,86.49000000000001
2011-10-27,88,88,False,0.88,77.44
2011-10-28,91,91,False,0.91,82.81
2011-10-29,76,76,False,0.76,57.76
2011-10-30,78,78,False,0.78,60.84
2011-10-31,79,79,False,0.79,62.410000000000004
2011-11-01,85,85,False,0.85,72.25
2011-11-02,91,91,False,0.91,82.81
2011-11-03,97,97,False,0.97,94.09
2011-11-04,89,89,False,0.89,79.21000000000001
2011-11-05,100,100,False,1.0,100.0
2011-11-06,80,80,False,0.8,64.0
2011-11-07,86,86,False,0.86,73.96
2011-11-08,79,79,False,0.79,62.410000000000004
2011-11-09,94,94,False,0.94,88.36
2011-11-10,93,93,False,0.93,86.49000000000001
2011-11-11,90,90,False,0.9,81.0
2011-11-12,91,91,False,0.91,82.81
2011-11-13,76,76,False,0.76,57.76
2011-11-14,82,82,False,0.82,67.24
2011-11-15,79,79,False,0.79,62.410000000000004
2011-11-16,100,100,False,1.0,100.0
2011-11-17,86,86,False,0.86,73.96
2011-11-18,92,92,False,0.92,84.64
2011-11-19,87,87,False,0.87,75.69
2011-11-20,82,82,False,0.82,67.24
2011-11-21,79,79,False,0.79,62.410000000000004
2011-11-22,83,83,False,0.83,68.89
2011-11-23,80,80,False,0.8,64.0
2011-11-24,61,61,False,0.61,37.21
2011-11-25,86,86,False,0.86,73.96
2011-11-26,89,89,False,0.89,79.21000000000001
2011-11-27,80,80,False,0.8,64.0
2011-11-28,83,83,False,0.83,68.89
2011-11-29,83,83,False,0.83,68.89
2011-11-30,87,87,False,0.87,75.69
2011-12-01,99,99,False,0.99,98.01
2011-12-02,100,100,False,1.0,100.0
2011-12-03,99,99,False,0.99,98.01
2011-12-04,75,75,False,0.75,56.25
2011-12-05,83,83,False,0.83,68.89
2011-12-06,84,84,False,0.84,70.56
2011-12-07,91,91,False,0.91,82.81
2011-12-08,94,94,False,0.94,88.36
2011-12-09,95,95,False,0.95,90.25
2011-12-10,87,87,False,0.87,75.69
2011-12-11,83,83,False,0.83,68.89
2011-12-12,76,76,False,0.76,57.76
2011-12-13,86,86,False,0.86,73.96
2011-12-14,97,97,False,0.97,94.09
2011-12-15,91,91,False,0.91,82.81
2011-12-16,86,86,False,0.86,73.96
2011-12-17,78,78,False,0.78,60.84
2011-12-18,77,77,False,0.77,59.29
2011-12-19,80,80,False,0.8,64.0
2011-12-20,88,88,False,0.88,77.44
2011-12-21,76,76,False,0.76,57.76
2011-12-22,74,74,False,0.74,54.76
2011-12-23,56,56,False,0.56,31.360000000000003
2011-12-24,56,56,False,0.56,31.360000000000003
2011-12-25,56,56,False,0.56,31.360000000000003
2011-12-26,70,70,False,0.7,49.0
2011-12-27,88,88,False,0.88,77.44
2011-12-28,89,89,False,0.89,79.21000000000001
2011-12-29,82,82,False,0.82,67.24
2011-12-30,83,83,False,0.83,68.89
2011-12-31,82,82,False,0.82,67.24
2012-01-01,69,69,False,0.69,47.61
2012-01-02,77,77,False,0.77,59.29
2012-01-03,70,70,False,0.7,49.0
2012-01-04,87,87,False,0.87,75.69
2012-01-05,78,78,False,0.78,60.84
2012-01-06,83,83,False,0.83,68.89
2012-01-07,84,84,False,0.84,70.56
2012-01-08,81,81,False,0.81,65.61
2012-01-09,84,84,False,0.84,70.56
2012-01-10,78,78,False,0.78,60.84
2012-01-11,87,87,False,0.87,75.69
2012-01-12,78,78,False,0.78,60.84
2012-01-13,90,90,False,0.9,81.0
2012-01-14,91,91,False,0.91,82.81
2012-01-15,75,75,False,0.75,56.25
2012-01-16,82,82,False,0.82,67.24
2012-01-17,82,82,False,0.82,67.24
2012-01-18,85,85,False,0.85,72.25
2012-01-19,85,85,False,0.85,72.25
2012-01-20,84,84,False,0.84,70.56
2012-01-21,96,96,False,0.96,92.16
2012-01-22,94,94,False,0.94,88.36
2012-01-23,78,78,False,0.78,60.84
2012-01-24,84,84,False,0.84,70.56
2012-01-25,91,91,False,0.91,82.81
2012-01-26,83,83,False,0.83,68.89
2012-01-27,89,89,False,0.89,79.21000000000001
2012-01-28,100,100,False,1.0,100.0
2012-01-29,85,85,False,0.85,72.25
2012-01-30,80,80,False,0.8,64.0
2012-01-31,87,87,False,0.87,75.69
2012-02-01,86,86,False,0.86,73.96
2012-02-02,87,87,False,0.87,75.69
2012-02-03,83,83,False,0.83,68.89
2012-02-04,98,98,False,0.98,96.03999999999999
2012-02-05,85,85,False,0.85,72.25
2012-02-06,79,79,False,0.79,62.410000000000004
2012-02-07,89,89,False,0.89,79.21000000000001
2012-02-08,97,97,False,0.97,94.09
2012-02-09,87,87,False,0.87,75.69
2012-02-10,90,90,False,0.9,81.0
2012-02-11,87,87,False,0.87,75.69
2012-02-12,73,73,False,0.73,53.29
2012-02-13,79,79,False,0.79,62.410000000000004
2012-02-14,81,81,False,0.81,65.61
2012-02-15,96,96,False,0.96,92.16
2012-02-16,98,98,False,0.98,96.03999999999999
2012-02-17,87,87,False,0.87,75.69
2012-02-18,100,100,False,1.0,100.0
2012-02-19,76,76,False,0.76,57.76
2012-02-20,86,86,False,0.86,73.96
2012-02-21,90,90,False,0.9,81.0
2012-02-22,91,91,False,0.91,82.81
2012-02-23,92,92,False,0.92,84.64
2012-02-24,87,87,False,0.87,75.69
2012-02-25,90,90,False,0.9,81.0
2012-02-26,81,81,False,0.81,65.61
2012-02-27,83,83,False,0.83,68.89
2012-02-28,84,84,False,0.84,70.56
2012-02-29,92,92,False,0.92,84.64
2012-03-01,88,88,False,0.88,77.44
2012-03-02,92,92,False,0.92,84.64
2012-03-03,91,91,False,0.91,82.81
2012-03-04,82,82,False,0.82,67.24
2012-03-05,87,87,False,0.87,75.69
2012-03-06,84,84,False,0.84,70.56
2012-03-07,85,85,False,0.85,72.25
2012-03-08,90,90,False,0.9,81.0
2012-03-09,91,91,False,0.91,82.81
2012-03-10,100,100,False,1.0,100.0
2012-03-11,74,74,False,0.74,54.76
2012-03-12,84,84,False,0.84,70.56
2012-03-13,88,88,False,0.88,77.44
2012-03-14,90,90,False,0.9,81.0
2012-03-15,84,84,False,0.84,70.56
2012-03-16,89,89,False,0.89,79.21000000000001
2012-03-17,92,92,False,0.92,84.64
2012-03-18,75,75,False,0.75,56.25
2012-03-19,78,78,False,0.78,60.84
2012-03-20,83,83,False,0.83,68.89
2012-03-21,82,82,False,0.82,67.24
2012-03-22,86,86,False,0.86,73.96
2012-03-23,88,88,False,0.88,77.44
2012-03-24,99,99,False,0.99,98.01
2012-03-25,72,72,False,0.72,51.839999999999996
2012-03-26,78,78,False,0.78,60.84
2012-03-27,71,71,False,0.71,50.41
2012-03-28,78,78,False,0.78,60.84
2012-03-29,84,84,False,0.84,70.56
2012-03-30,78,78,False,0.78,60.84
2012-03-31,96,96,False,0.96,92.16
2012-04-01,71,71,False,0.71,50.41
2012-04-02,72,72,False,0.72,51.839999999999996
2012-04-03,69,69,False,0.69,47.61
2012-04-04,80,80,False,0.8,64.0
2012-04-05,79,79,False,0.79,62.410000000000004
2012-04-06,85,85,False,0.85,72.25
2012-04-07,90,90,False,0.9,81.0
2012-04-08,66,66,False,0.66,43.56
2012-04-09,74,74,False,0.74,54.76
2012-04-10,78,78,False,0.78,60.84
2012-04-11,74,74,False,0.74,54.76
2012-04-12,85,85,False,0.85,72.25
2012-04-13,87,87,False,0.87,75.69
2012-04-14,94,94,False,0.94,88.36
2012-04-15,70,70,False,0.7,49.0
2012-04-16,73,73,False,0.73,53.29
2012-04-17,79,79,False,0.79,62.410000000000004
