date,bum bum bole_unscaled,bum bum bole_monthly,isPartial,scale,bum bum bole
2011-11-09,0,36.0,,0.36,0.0
2011-11-10,50,36.0,,0.36,18.0
2011-11-11,52,36.0,,0.36,18.72
2011-11-12,0,36.0,,0.36,0.0
2011-11-13,63,36.0,,0.36,22.68
2011-11-14,100,36.0,,0.36,36.0
2011-11-15,0,36.0,,0.36,0.0
2011-11-16,0,36.0,,0.36,0.0
2011-11-17,0,36.0,,0.36,0.0
2011-11-18,0,36.0,,0.36,0.0
2011-11-19,0,36.0,,0.36,0.0
2011-11-20,0,36.0,,0.36,0.0
2011-11-21,0,36.0,,0.36,0.0
2011-11-22,49,36.0,,0.36,17.64
2011-11-23,0,36.0,,0.36,0.0
2011-11-24,65,36.0,,0.36,23.4
2011-11-25,0,36.0,,0.36,0.0
2011-11-26,63,36.0,,0.36,22.68
2011-11-27,0,36.0,,0.36,0.0
2011-11-28,0,36.0,,0.36,0.0
2011-11-29,0,36.0,,0.36,0.0
2011-11-30,48,36.0,,0.36,17.28
2011-12-01,0,12.0,False,0.12,0.0
2011-12-02,0,12.0,,0.12,0.0
2011-12-03,0,12.0,,0.12,0.0
2011-12-04,0,12.0,,0.12,0.0
2011-12-05,0,12.0,,0.12,0.0
2011-12-06,0,12.0,,0.12,0.0
2011-12-07,0,12.0,,0.12,0.0
2011-12-08,0,12.0,,0.12,0.0
2011-12-09,0,12.0,,0.12,0.0
2011-12-10,0,12.0,,0.12,0.0
2011-12-11,98,12.0,,0.12,11.76
2011-12-12,0,12.0,,0.12,0.0
2011-12-13,0,12.0,,0.12,0.0
2011-12-14,0,12.0,,0.12,0.0
2011-12-15,0,12.0,,0.12,0.0
2011-12-16,0,12.0,,0.12,0.0
2011-12-17,0,12.0,,0.12,0.0
2011-12-18,100,12.0,,0.12,12.0
2011-12-19,0,12.0,,0.12,0.0
2011-12-20,79,12.0,,0.12,9.48
2011-12-21,0,12.0,,0.12,0.0
2011-12-22,0,12.0,,0.12,0.0
2011-12-23,93,12.0,,0.12,11.16
2011-12-24,0,12.0,,0.12,0.0
2011-12-25,0,12.0,,0.12,0.0
2011-12-26,100,12.0,,0.12,12.0
2011-12-27,0,12.0,,0.12,0.0
2011-12-28,0,12.0,,0.12,0.0
2011-12-29,84,12.0,,0.12,10.08
2011-12-30,0,12.0,,0.12,0.0
2011-12-31,0,12.0,,0.12,0.0
2012-01-01,0,5.0,False,0.05,0.0
2012-01-02,0,5.0,,0.05,0.0
2012-01-03,0,5.0,,0.05,0.0
2012-01-04,0,5.0,,0.05,0.0
2012-01-05,0,5.0,,0.05,0.0
2012-01-06,0,5.0,,0.05,0.0
2012-01-07,100,5.0,,0.05,5.0
2012-01-08,0,5.0,,0.05,0.0
2012-01-09,0,5.0,,0.05,0.0
2012-01-10,79,5.0,,0.05,3.95
2012-01-11,80,5.0,,0.05,4.0
2012-01-12,0,5.0,,0.05,0.0
2012-01-13,0,5.0,,0.05,0.0
2012-01-14,0,5.0,,0.05,0.0
2012-01-15,0,5.0,,0.05,0.0
2012-01-16,0,5.0,,0.05,0.0
2012-01-17,0,5.0,,0.05,0.0
2012-01-18,0,5.0,,0.05,0.0
2012-01-19,0,5.0,,0.05,0.0
2012-01-20,0,5.0,,0.05,0.0
2012-01-21,0,5.0,,0.05,0.0
2012-01-22,0,5.0,,0.05,0.0
2012-01-23,0,5.0,,0.05,0.0
2012-01-24,77,5.0,,0.05,3.85
2012-01-25,0,5.0,,0.05,0.0
2012-01-26,0,5.0,,0.05,0.0
2012-01-27,0,5.0,,0.05,0.0
2012-01-28,0,5.0,,0.05,0.0
2012-01-29,96,5.0,,0.05,4.800000000000001
2012-01-30,78,5.0,,0.05,3.9000000000000004
2012-01-31,77,5.0,,0.05,3.85
2012-02-01,0,11.0,False,0.11,0.0
2012-02-02,0,11.0,,0.11,0.0
2012-02-03,0,11.0,,0.11,0.0
2012-02-04,0,11.0,,0.11,0.0
2012-02-05,0,11.0,,0.11,0.0
2012-02-06,0,11.0,,0.11,0.0
2012-02-07,0,11.0,,0.11,0.0
2012-02-08,80,11.0,,0.11,8.8
2012-02-09,0,11.0,,0.11,0.0
2012-02-10,0,11.0,,0.11,0.0
2012-02-11,0,11.0,,0.11,0.0
2012-02-12,0,11.0,,0.11,0.0
2012-02-13,0,11.0,,0.11,0.0
2012-02-14,0,11.0,,0.11,0.0
2012-02-15,0,11.0,,0.11,0.0
2012-02-16,0,11.0,,0.11,0.0
2012-02-17,0,11.0,,0.11,0.0
2012-02-18,100,11.0,,0.11,11.0
2012-02-19,0,11.0,,0.11,0.0
2012-02-20,0,11.0,,0.11,0.0
2012-02-21,81,11.0,,0.11,8.91
2012-02-22,0,11.0,,0.11,0.0
2012-02-23,0,11.0,,0.11,0.0
2012-02-24,0,11.0,,0.11,0.0
2012-02-25,0,11.0,,0.11,0.0
2012-02-26,0,11.0,,0.11,0.0
2012-02-27,79,11.0,,0.11,8.69
2012-02-28,0,11.0,,0.11,0.0
2012-02-29,0,11.0,,0.11,0.0
2012-03-01,0,16.0,False,0.16,0.0
2012-03-02,0,16.0,,0.16,0.0
2012-03-03,0,16.0,,0.16,0.0
2012-03-04,0,16.0,,0.16,0.0
2012-03-05,0,16.0,,0.16,0.0
2012-03-06,99,16.0,,0.16,15.84
2012-03-07,100,16.0,,0.16,16.0
2012-03-08,0,16.0,,0.16,0.0
2012-03-09,0,16.0,,0.16,0.0
2012-03-10,0,16.0,,0.16,0.0
2012-03-11,0,16.0,,0.16,0.0
2012-03-12,0,16.0,,0.16,0.0
2012-03-13,0,16.0,,0.16,0.0
2012-03-14,0,16.0,,0.16,0.0
2012-03-15,0,16.0,,0.16,0.0
2012-03-16,0,16.0,,0.16,0.0
2012-03-17,0,16.0,,0.16,0.0
2012-03-18,0,16.0,,0.16,0.0
2012-03-19,0,16.0,,0.16,0.0
2012-03-20,0,16.0,,0.16,0.0
2012-03-21,0,16.0,,0.16,0.0
2012-03-22,0,16.0,,0.16,0.0
2012-03-23,0,16.0,,0.16,0.0
2012-03-24,0,16.0,,0.16,0.0
2012-03-25,0,16.0,,0.16,0.0
2012-03-26,0,16.0,,0.16,0.0
2012-03-27,100,16.0,,0.16,16.0
2012-03-28,0,16.0,,0.16,0.0
2012-03-29,0,16.0,,0.16,0.0
2012-03-30,0,16.0,,0.16,0.0
2012-03-31,0,16.0,,0.16,0.0
2012-04-01,0,5.0,False,0.05,0.0
2012-04-02,0,5.0,,0.05,0.0
2012-04-03,0,5.0,,0.05,0.0
2012-04-04,0,5.0,,0.05,0.0
2012-04-05,0,5.0,,0.05,0.0
2012-04-06,0,5.0,,0.05,0.0
2012-04-07,0,5.0,,0.05,0.0
2012-04-08,0,5.0,,0.05,0.0
2012-04-09,0,5.0,,0.05,0.0
2012-04-10,0,5.0,,0.05,0.0
2012-04-11,79,5.0,,0.05,3.95
2012-04-12,0,5.0,,0.05,0.0
2012-04-13,0,5.0,,0.05,0.0
2012-04-14,0,5.0,,0.05,0.0
2012-04-15,0,5.0,,0.05,0.0
2012-04-16,0,5.0,,0.05,0.0
2012-04-17,0,5.0,,0.05,0.0
2012-04-18,0,5.0,,0.05,0.0
2012-04-19,0,5.0,,0.05,0.0
2012-04-20,0,5.0,,0.05,0.0
2012-04-21,0,5.0,,0.05,0.0
2012-04-22,0,5.0,,0.05,0.0
2012-04-23,0,5.0,,0.05,0.0
2012-04-24,0,5.0,,0.05,0.0
2012-04-25,0,5.0,,0.05,0.0
2012-04-26,0,5.0,,0.05,0.0
2012-04-27,0,5.0,,0.05,0.0
2012-04-28,0,5.0,,0.05,0.0
2012-04-29,100,5.0,,0.05,5.0
2012-04-30,0,5.0,,0.05,0.0
2012-05-01,99,5.0,False,0.05,4.95
2012-05-02,0,5.0,,0.05,0.0
2012-05-03,0,5.0,,0.05,0.0
2012-05-04,0,5.0,,0.05,0.0
2012-05-05,0,5.0,,0.05,0.0
2012-05-06,0,5.0,,0.05,0.0
2012-05-07,100,5.0,,0.05,5.0
2012-05-08,0,5.0,,0.05,0.0
2012-05-09,99,5.0,,0.05,4.95
2012-05-10,0,5.0,,0.05,0.0
2012-05-11,0,5.0,,0.05,0.0
2012-05-12,0,5.0,,0.05,0.0
2012-05-13,0,5.0,,0.05,0.0
2012-05-14,0,5.0,,0.05,0.0
2012-05-15,0,5.0,,0.05,0.0
2012-05-16,0,5.0,,0.05,0.0
2012-05-17,0,5.0,,0.05,0.0
2012-05-18,0,5.0,,0.05,0.0
2012-05-19,0,5.0,,0.05,0.0
2012-05-20,0,5.0,,0.05,0.0
2012-05-21,0,5.0,,0.05,0.0
2012-05-22,0,5.0,,0.05,0.0
2012-05-23,0,5.0,,0.05,0.0
2012-05-24,0,5.0,,0.05,0.0
2012-05-25,0,5.0,,0.05,0.0
2012-05-26,0,5.0,,0.05,0.0
2012-05-27,0,5.0,,0.05,0.0
2012-05-28,0,5.0,,0.05,0.0
2012-05-29,0,5.0,,0.05,0.0
2012-05-30,0,5.0,,0.05,0.0
2012-05-31,0,5.0,,0.05,0.0
2012-06-01,0,17.0,False,0.17,0.0
2012-06-02,98,17.0,,0.17,16.66
2012-06-03,0,17.0,,0.17,0.0
2012-06-04,75,17.0,,0.17,12.750000000000002
2012-06-05,0,17.0,,0.17,0.0
2012-06-06,0,17.0,,0.17,0.0
2012-06-07,0,17.0,,0.17,0.0
2012-06-08,0,17.0,,0.17,0.0
2012-06-09,0,17.0,,0.17,0.0
2012-06-10,0,17.0,,0.17,0.0
2012-06-11,0,17.0,,0.17,0.0
2012-06-12,0,17.0,,0.17,0.0
2012-06-13,77,17.0,,0.17,13.090000000000002
2012-06-14,0,17.0,,0.17,0.0
2012-06-15,0,17.0,,0.17,0.0
2012-06-16,100,17.0,,0.17,17.0
2012-06-17,0,17.0,,0.17,0.0
2012-06-18,0,17.0,,0.17,0.0
2012-06-19,0,17.0,,0.17,0.0
2012-06-20,0,17.0,,0.17,0.0
2012-06-21,0,17.0,,0.17,0.0
2012-06-22,0,17.0,,0.17,0.0
2012-06-23,0,17.0,,0.17,0.0
2012-06-24,100,17.0,,0.17,17.0
2012-06-25,0,17.0,,0.17,0.0
2012-06-26,0,17.0,,0.17,0.0
2012-06-27,0,17.0,,0.17,0.0
2012-06-28,0,17.0,,0.17,0.0
2012-06-29,0,17.0,,0.17,0.0
2012-06-30,0,17.0,,0.17,0.0
2012-07-01,0,5.0,False,0.05,0.0
2012-07-02,0,5.0,,0.05,0.0
2012-07-03,0,5.0,,0.05,0.0
2012-07-04,0,5.0,,0.05,0.0
2012-07-05,0,5.0,,0.05,0.0
2012-07-06,0,5.0,,0.05,0.0
2012-07-07,0,5.0,,0.05,0.0
2012-07-08,0,5.0,,0.05,0.0
2012-07-09,0,5.0,,0.05,0.0
2012-07-10,0,5.0,,0.05,0.0
2012-07-11,96,5.0,,0.05,4.800000000000001
2012-07-12,0,5.0,,0.05,0.0
2012-07-13,0,5.0,,0.05,0.0
2012-07-14,0,5.0,,0.05,0.0
2012-07-15,0,5.0,,0.05,0.0
2012-07-16,95,5.0,,0.05,4.75
2012-07-17,0,5.0,,0.05,0.0
2012-07-18,0,5.0,,0.05,0.0
2012-07-19,97,5.0,,0.05,4.8500000000000005
2012-07-20,0,5.0,,0.05,0.0
2012-07-21,0,5.0,,0.05,0.0
2012-07-22,0,5.0,,0.05,0.0
2012-07-23,0,5.0,,0.05,0.0
2012-07-24,0,5.0,,0.05,0.0
2012-07-25,0,5.0,,0.05,0.0
2012-07-26,0,5.0,,0.05,0.0
2012-07-27,100,5.0,,0.05,5.0
2012-07-28,0,5.0,,0.05,0.0
2012-07-29,0,5.0,,0.05,0.0
2012-07-30,0,5.0,,0.05,0.0
2012-07-31,0,5.0,,0.05,0.0
2012-08-01,0,10.0,False,0.1,0.0
2012-08-02,41,10.0,,0.1,4.1000000000000005
2012-08-03,0,10.0,,0.1,0.0
2012-08-04,100,10.0,,0.1,10.0
2012-08-05,0,10.0,,0.1,0.0
2012-08-06,0,10.0,,0.1,0.0
2012-08-07,0,10.0,,0.1,0.0
2012-08-08,0,10.0,,0.1,0.0
2012-08-09,0,10.0,,0.1,0.0
2012-08-10,0,10.0,,0.1,0.0
2012-08-11,0,10.0,,0.1,0.0
2012-08-12,0,10.0,,0.1,0.0
2012-08-13,40,10.0,,0.1,4.0
2012-08-14,0,10.0,,0.1,0.0
2012-08-15,0,10.0,,0.1,0.0
2012-08-16,0,10.0,,0.1,0.0
2012-08-17,0,10.0,,0.1,0.0
2012-08-18,0,10.0,,0.1,0.0
2012-08-19,0,10.0,,0.1,0.0
2012-08-20,40,10.0,,0.1,4.0
2012-08-21,0,10.0,,0.1,0.0
2012-08-22,0,10.0,,0.1,0.0
2012-08-23,0,10.0,,0.1,0.0
2012-08-24,0,10.0,,0.1,0.0
2012-08-25,0,10.0,,0.1,0.0
2012-08-26,0,10.0,,0.1,0.0
2012-08-27,0,10.0,,0.1,0.0
2012-08-28,0,10.0,,0.1,0.0
2012-08-29,0,10.0,,0.1,0.0
2012-08-30,0,10.0,,0.1,0.0
2012-08-31,0,10.0,,0.1,0.0
2012-09-01,0,0.0,False,0.0,0.0
2012-09-02,0,0.0,,0.0,0.0
2012-09-03,100,0.0,,0.0,0.0
2012-09-04,0,0.0,,0.0,0.0
2012-09-05,0,0.0,,0.0,0.0
2012-09-06,0,0.0,,0.0,0.0
2012-09-07,0,0.0,,0.0,0.0
2012-09-08,0,0.0,,0.0,0.0
2012-09-09,0,0.0,,0.0,0.0
2012-09-10,0,0.0,,0.0,0.0
2012-09-11,0,0.0,,0.0,0.0
2012-09-12,0,0.0,,0.0,0.0
2012-09-13,0,0.0,,0.0,0.0
2012-09-14,0,0.0,,0.0,0.0
2012-09-15,0,0.0,,0.0,0.0
2012-09-16,0,0.0,,0.0,0.0
2012-09-17,0,0.0,,0.0,0.0
2012-09-18,82,0.0,,0.0,0.0
2012-09-19,0,0.0,,0.0,0.0
2012-09-20,85,0.0,,0.0,0.0
2012-09-21,0,0.0,,0.0,0.0
2012-09-22,0,0.0,,0.0,0.0
2012-09-23,0,0.0,,0.0,0.0
2012-09-24,0,0.0,,0.0,0.0
2012-09-25,0,0.0,,0.0,0.0
2012-09-26,0,0.0,,0.0,0.0
2012-09-27,0,0.0,,0.0,0.0
2012-09-28,0,0.0,,0.0,0.0
2012-09-29,0,0.0,,0.0,0.0
2012-09-30,0,0.0,,0.0,0.0
2012-10-01,0,23.0,False,0.23,0.0
2012-10-02,0,23.0,,0.23,0.0
2012-10-03,0,23.0,,0.23,0.0
2012-10-04,0,23.0,,0.23,0.0
2012-10-05,0,23.0,,0.23,0.0
2012-10-06,0,23.0,,0.23,0.0
2012-10-07,0,23.0,,0.23,0.0
2012-10-08,0,23.0,,0.23,0.0
2012-10-09,0,23.0,,0.23,0.0
2012-10-10,0,23.0,,0.23,0.0
2012-10-11,0,23.0,,0.23,0.0
2012-10-12,83,23.0,,0.23,19.09
2012-10-13,0,23.0,,0.23,0.0
2012-10-14,0,23.0,,0.23,0.0
2012-10-15,0,23.0,,0.23,0.0
2012-10-16,78,23.0,,0.23,17.94
2012-10-17,0,23.0,,0.23,0.0
2012-10-18,0,23.0,,0.23,0.0
2012-10-19,0,23.0,,0.23,0.0
2012-10-20,100,23.0,,0.23,23.0
2012-10-21,0,23.0,,0.23,0.0
2012-10-22,0,23.0,,0.23,0.0
2012-10-23,0,23.0,,0.23,0.0
2012-10-24,0,23.0,,0.23,0.0
2012-10-25,0,23.0,,0.23,0.0
2012-10-26,82,23.0,,0.23,18.86
2012-10-27,98,23.0,,0.23,22.540000000000003
2012-10-28,0,23.0,,0.23,0.0
2012-10-29,0,23.0,,0.23,0.0
2012-10-30,0,23.0,,0.23,0.0
2012-10-31,0,23.0,,0.23,0.0
2012-11-01,0,5.0,False,0.05,0.0
2012-11-02,0,5.0,,0.05,0.0
2012-11-03,0,5.0,,0.05,0.0
2012-11-04,0,5.0,,0.05,0.0
2012-11-05,0,5.0,,0.05,0.0
2012-11-06,0,5.0,,0.05,0.0
2012-11-07,0,5.0,,0.05,0.0
2012-11-08,0,5.0,,0.05,0.0
2012-11-09,0,5.0,,0.05,0.0
2012-11-10,0,5.0,,0.05,0.0
2012-11-11,0,5.0,,0.05,0.0
2012-11-12,0,5.0,,0.05,0.0
2012-11-13,0,5.0,,0.05,0.0
2012-11-14,0,5.0,,0.05,0.0
2012-11-15,0,5.0,,0.05,0.0
2012-11-16,0,5.0,,0.05,0.0
2012-11-17,0,5.0,,0.05,0.0
2012-11-18,0,5.0,,0.05,0.0
2012-11-19,0,5.0,,0.05,0.0
2012-11-20,0,5.0,,0.05,0.0
2012-11-21,0,5.0,,0.05,0.0
2012-11-22,0,5.0,,0.05,0.0
2012-11-23,0,5.0,,0.05,0.0
2012-11-24,0,5.0,,0.05,0.0
2012-11-25,0,5.0,,0.05,0.0
2012-11-26,0,5.0,,0.05,0.0
2012-11-27,0,5.0,,0.05,0.0
2012-11-28,0,5.0,,0.05,0.0
2012-11-29,0,5.0,,0.05,0.0
2012-11-30,100,5.0,,0.05,5.0
2012-12-01,0,43.0,False,0.43,0.0
2012-12-02,100,43.0,,0.43,43.0
2012-12-03,0,43.0,,0.43,0.0
2012-12-04,40,43.0,,0.43,17.2
2012-12-05,0,43.0,,0.43,0.0
2012-12-06,41,43.0,,0.43,17.63
2012-12-07,0,43.0,,0.43,0.0
2012-12-08,0,43.0,,0.43,0.0
2012-12-09,49,43.0,,0.43,21.07
2012-12-10,0,43.0,,0.43,0.0
2012-12-11,40,43.0,,0.43,17.2
2012-12-12,0,43.0,,0.43,0.0
2012-12-13,0,43.0,,0.43,0.0
2012-12-14,42,43.0,,0.43,18.06
2012-12-15,0,43.0,,0.43,0.0
2012-12-16,0,43.0,,0.43,0.0
2012-12-17,0,43.0,,0.43,0.0
2012-12-18,0,43.0,,0.43,0.0
2012-12-19,43,43.0,,0.43,18.49
2012-12-20,0,43.0,,0.43,0.0
2012-12-21,45,43.0,,0.43,19.35
2012-12-22,0,43.0,,0.43,0.0
2012-12-23,56,43.0,,0.43,24.08
2012-12-24,0,43.0,,0.43,0.0
2012-12-25,59,43.0,,0.43,25.37
2012-12-26,0,43.0,,0.43,0.0
2012-12-27,0,43.0,,0.43,0.0
2012-12-28,0,43.0,,0.43,0.0
2012-12-29,0,43.0,,0.43,0.0
2012-12-30,0,43.0,,0.43,0.0
2012-12-31,0,43.0,,0.43,0.0
2013-01-01,0,39.0,False,0.39,0.0
2013-01-02,87,39.0,,0.39,33.93
2013-01-03,0,39.0,,0.39,0.0
2013-01-04,86,39.0,,0.39,33.54
2013-01-05,0,39.0,,0.39,0.0
2013-01-06,100,39.0,,0.39,39.0
2013-01-07,0,39.0,,0.39,0.0
2013-01-08,0,39.0,,0.39,0.0
2013-01-09,0,39.0,,0.39,0.0
2013-01-10,0,39.0,,0.39,0.0
2013-01-11,0,39.0,,0.39,0.0
2013-01-12,0,39.0,,0.39,0.0
2013-01-13,98,39.0,,0.39,38.22
2013-01-14,82,39.0,,0.39,31.98
2013-01-15,0,39.0,,0.39,0.0
2013-01-16,0,39.0,,0.39,0.0
2013-01-17,82,39.0,,0.39,31.98
2013-01-18,0,39.0,,0.39,0.0
2013-01-19,0,39.0,,0.39,0.0
2013-01-20,0,39.0,,0.39,0.0
2013-01-21,85,39.0,,0.39,33.15
2013-01-22,0,39.0,,0.39,0.0
2013-01-23,0,39.0,,0.39,0.0
2013-01-24,82,39.0,,0.39,31.98
2013-01-25,0,39.0,,0.39,0.0
2013-01-26,0,39.0,,0.39,0.0
2013-01-27,98,39.0,,0.39,38.22
2013-01-28,0,39.0,,0.39,0.0
2013-01-29,0,39.0,,0.39,0.0
2013-01-30,0,39.0,,0.39,0.0
2013-01-31,0,39.0,,0.39,0.0
2013-02-01,0,28.0,False,0.28,0.0
2013-02-02,0,28.0,,0.28,0.0
2013-02-03,0,28.0,,0.28,0.0
2013-02-04,0,28.0,,0.28,0.0
2013-02-05,0,28.0,,0.28,0.0
2013-02-06,0,28.0,,0.28,0.0
2013-02-07,0,28.0,,0.28,0.0
2013-02-08,0,28.0,,0.28,0.0
2013-02-09,0,28.0,,0.28,0.0
2013-02-10,0,28.0,,0.28,0.0
2013-02-11,0,28.0,,0.28,0.0
2013-02-12,0,28.0,,0.28,0.0
2013-02-13,0,28.0,,0.28,0.0
2013-02-14,0,28.0,,0.28,0.0
2013-02-15,0,28.0,,0.28,0.0
2013-02-16,51,28.0,,0.28,14.280000000000001
2013-02-17,0,28.0,,0.28,0.0
2013-02-18,0,28.0,,0.28,0.0
2013-02-19,0,28.0,,0.28,0.0
2013-02-20,0,28.0,,0.28,0.0
2013-02-21,42,28.0,,0.28,11.760000000000002
2013-02-22,0,28.0,,0.28,0.0
2013-02-23,0,28.0,,0.28,0.0
2013-02-24,100,28.0,,0.28,28.000000000000004
2013-02-25,0,28.0,,0.28,0.0
2013-02-26,41,28.0,,0.28,11.48
2013-02-27,0,28.0,,0.28,0.0
2013-02-28,0,28.0,,0.28,0.0
2013-03-01,0,13.0,False,0.13,0.0
2013-03-02,0,13.0,,0.13,0.0
2013-03-03,0,13.0,,0.13,0.0
2013-03-04,0,13.0,,0.13,0.0
2013-03-05,0,13.0,,0.13,0.0
2013-03-06,80,13.0,,0.13,10.4
2013-03-07,0,13.0,,0.13,0.0
2013-03-08,0,13.0,,0.13,0.0
2013-03-09,0,13.0,,0.13,0.0
2013-03-10,0,13.0,,0.13,0.0
2013-03-11,81,13.0,,0.13,10.530000000000001
2013-03-12,0,13.0,,0.13,0.0
2013-03-13,0,13.0,,0.13,0.0
2013-03-14,0,13.0,,0.13,0.0
2013-03-15,0,13.0,,0.13,0.0
2013-03-16,0,13.0,,0.13,0.0
2013-03-17,100,13.0,,0.13,13.0
2013-03-18,0,13.0,,0.13,0.0
2013-03-19,81,13.0,,0.13,10.530000000000001
2013-03-20,81,13.0,,0.13,10.530000000000001
2013-03-21,81,13.0,,0.13,10.530000000000001
2013-03-22,0,13.0,,0.13,0.0
2013-03-23,98,13.0,,0.13,12.74
2013-03-24,99,13.0,,0.13,12.870000000000001
2013-03-25,0,13.0,,0.13,0.0
2013-03-26,0,13.0,,0.13,0.0
2013-03-27,0,13.0,,0.13,0.0
2013-03-28,0,13.0,,0.13,0.0
2013-03-29,0,13.0,,0.13,0.0
2013-03-30,0,13.0,,0.13,0.0
2013-03-31,0,13.0,,0.13,0.0
2013-04-01,0,0.0,False,0.0,0.0
2013-04-02,0,0.0,,0.0,0.0
2013-04-03,0,0.0,,0.0,0.0
2013-04-04,0,0.0,,0.0,0.0
2013-04-05,0,0.0,,0.0,0.0
2013-04-06,0,0.0,,0.0,0.0
2013-04-07,0,0.0,,0.0,0.0
2013-04-08,0,0.0,,0.0,0.0
2013-04-09,0,0.0,,0.0,0.0
2013-04-10,0,0.0,,0.0,0.0
2013-04-11,0,0.0,,0.0,0.0
2013-04-12,0,0.0,,0.0,0.0
2013-04-13,0,0.0,,0.0,0.0
2013-04-14,0,0.0,,0.0,0.0
2013-04-15,0,0.0,,0.0,0.0
2013-04-16,98,0.0,,0.0,0.0
2013-04-17,0,0.0,,0.0,0.0
2013-04-18,100,0.0,,0.0,0.0
2013-04-19,0,0.0,,0.0,0.0
2013-04-20,0,0.0,,0.0,0.0
2013-04-21,0,0.0,,0.0,0.0
2013-04-22,0,0.0,,0.0,0.0
2013-04-23,99,0.0,,0.0,0.0
2013-04-24,0,0.0,,0.0,0.0
2013-04-25,0,0.0,,0.0,0.0
2013-04-26,0,0.0,,0.0,0.0
2013-04-27,0,0.0,,0.0,0.0
2013-04-28,0,0.0,,0.0,0.0
2013-04-29,0,0.0,,0.0,0.0
2013-04-30,0,0.0,,0.0,0.0
2013-05-01,0,4.0,False,0.04,0.0
2013-05-02,79,4.0,,0.04,3.16
2013-05-03,0,4.0,,0.04,0.0
2013-05-04,100,4.0,,0.04,4.0
2013-05-05,0,4.0,,0.04,0.0
2013-05-06,0,4.0,,0.04,0.0
2013-05-07,0,4.0,,0.04,0.0
2013-05-08,78,4.0,,0.04,3.12
2013-05-09,79,4.0,,0.04,3.16
2013-05-10,0,4.0,,0.04,0.0
2013-05-11,0,4.0,,0.04,0.0
2013-05-12,0,4.0,,0.04,0.0
2013-05-13,0,4.0,,0.04,0.0
2013-05-14,0,4.0,,0.04,0.0
2013-05-15,0,4.0,,0.04,0.0
2013-05-16,81,4.0,,0.04,3.24
2013-05-17,0,4.0,,0.04,0.0
2013-05-18,0,4.0,,0.04,0.0
2013-05-19,0,4.0,,0.04,0.0
2013-05-20,0,4.0,,0.04,0.0
2013-05-21,0,4.0,,0.04,0.0
2013-05-22,0,4.0,,0.04,0.0
2013-05-23,82,4.0,,0.04,3.2800000000000002
2013-05-24,0,4.0,,0.04,0.0
2013-05-25,0,4.0,,0.04,0.0
2013-05-26,0,4.0,,0.04,0.0
2013-05-27,0,4.0,,0.04,0.0
2013-05-28,0,4.0,,0.04,0.0
2013-05-29,80,4.0,,0.04,3.2
2013-05-30,0,4.0,,0.04,0.0
2013-05-31,85,4.0,,0.04,3.4
2013-07-01,79,22.0,False,0.22,17.38
2013-07-02,0,22.0,,0.22,0.0
2013-07-03,0,22.0,,0.22,0.0
2013-07-04,0,22.0,,0.22,0.0
2013-07-05,0,22.0,,0.22,0.0
2013-07-06,100,22.0,,0.22,22.0
2013-07-07,0,22.0,,0.22,0.0
2013-07-08,79,22.0,,0.22,17.38
2013-07-09,0,22.0,,0.22,0.0
2013-07-10,0,22.0,,0.22,0.0
2013-07-11,79,22.0,,0.22,17.38
2013-07-12,0,22.0,,0.22,0.0
2013-07-13,98,22.0,,0.22,21.56
2013-07-14,95,22.0,,0.22,20.9
2013-07-15,0,22.0,,0.22,0.0
2013-07-16,0,22.0,,0.22,0.0
2013-07-17,79,22.0,,0.22,17.38
2013-07-18,80,22.0,,0.22,17.6
2013-07-19,0,22.0,,0.22,0.0
2013-07-20,0,22.0,,0.22,0.0
2013-07-21,99,22.0,,0.22,21.78
2013-07-22,0,22.0,,0.22,0.0
2013-07-23,0,22.0,,0.22,0.0
2013-07-24,0,22.0,,0.22,0.0
2013-07-25,0,22.0,,0.22,0.0
2013-07-26,0,22.0,,0.22,0.0
2013-07-27,99,22.0,,0.22,21.78
2013-07-28,98,22.0,,0.22,21.56
2013-07-29,0,22.0,,0.22,0.0
2013-07-30,0,22.0,,0.22,0.0
2013-07-31,0,22.0,,0.22,0.0
2013-08-01,100,13.0,False,0.13,13.0
2013-08-02,0,13.0,,0.13,0.0
2013-08-03,0,13.0,,0.13,0.0
2013-08-04,0,13.0,,0.13,0.0
2013-08-05,0,13.0,,0.13,0.0
2013-08-06,0,13.0,,0.13,0.0
2013-08-07,98,13.0,,0.13,12.74
2013-08-08,0,13.0,,0.13,0.0
2013-08-09,0,13.0,,0.13,0.0
2013-08-10,0,13.0,,0.13,0.0
2013-08-11,0,13.0,,0.13,0.0
2013-08-12,0,13.0,,0.13,0.0
2013-08-13,0,13.0,,0.13,0.0
2013-08-14,0,13.0,,0.13,0.0
2013-08-15,0,13.0,,0.13,0.0
2013-08-16,0,13.0,,0.13,0.0
2013-08-17,0,13.0,,0.13,0.0
2013-08-18,0,13.0,,0.13,0.0
2013-08-19,0,13.0,,0.13,0.0
2013-08-20,0,13.0,,0.13,0.0
2013-08-21,0,13.0,,0.13,0.0
2013-08-22,99,13.0,,0.13,12.870000000000001
2013-08-23,0,13.0,,0.13,0.0
2013-08-24,0,13.0,,0.13,0.0
2013-08-25,0,13.0,,0.13,0.0
2013-08-26,0,13.0,,0.13,0.0
2013-08-27,0,13.0,,0.13,0.0
2013-08-28,0,13.0,,0.13,0.0
2013-08-29,0,13.0,,0.13,0.0
