date,on fire_unscaled,on fire_monthly,isPartial,scale,on fire
2006-08-16,98,29.0,,0.29,28.419999999999998
2006-08-17,60,29.0,,0.29,17.4
2006-08-18,68,29.0,,0.29,19.72
2006-08-19,86,29.0,,0.29,24.939999999999998
2006-08-20,48,29.0,,0.29,13.919999999999998
2006-08-21,48,29.0,,0.29,13.919999999999998
2006-08-22,59,29.0,,0.29,17.11
2006-08-23,81,29.0,,0.29,23.49
2006-08-24,51,29.0,,0.29,14.79
2006-08-25,48,29.0,,0.29,13.919999999999998
2006-08-26,76,29.0,,0.29,22.04
2006-08-27,91,29.0,,0.29,26.389999999999997
2006-08-28,71,29.0,,0.29,20.59
2006-08-29,53,29.0,,0.29,15.37
2006-08-30,60,29.0,,0.29,17.4
2006-08-31,48,29.0,,0.29,13.919999999999998
2006-09-01,53,28.0,False,0.28,14.840000000000002
2006-09-02,52,28.0,,0.28,14.560000000000002
2006-09-03,100,28.0,,0.28,28.000000000000004
2006-09-04,54,28.0,,0.28,15.120000000000001
2006-09-05,28,28.0,,0.28,7.840000000000001
2006-09-06,48,28.0,,0.28,13.440000000000001
2006-09-07,46,28.0,,0.28,12.88
2006-09-08,51,28.0,,0.28,14.280000000000001
2006-09-09,51,28.0,,0.28,14.280000000000001
2006-09-10,48,28.0,,0.28,13.440000000000001
2006-09-11,58,28.0,,0.28,16.240000000000002
2006-09-12,53,28.0,,0.28,14.840000000000002
2006-09-13,48,28.0,,0.28,13.440000000000001
2006-09-14,43,28.0,,0.28,12.040000000000001
2006-09-15,39,28.0,,0.28,10.920000000000002
2006-09-16,42,28.0,,0.28,11.760000000000002
2006-09-17,53,28.0,,0.28,14.840000000000002
2006-09-18,59,28.0,,0.28,16.520000000000003
2006-09-19,61,28.0,,0.28,17.080000000000002
2006-09-20,49,28.0,,0.28,13.72
2006-09-21,53,28.0,,0.28,14.840000000000002
2006-09-22,60,28.0,,0.28,16.8
2006-09-23,43,28.0,,0.28,12.040000000000001
2006-09-24,52,28.0,,0.28,14.560000000000002
2006-09-25,40,28.0,,0.28,11.200000000000001
2006-09-26,35,28.0,,0.28,9.8
2006-09-27,54,28.0,,0.28,15.120000000000001
2006-09-28,49,28.0,,0.28,13.72
2006-09-29,54,28.0,,0.28,15.120000000000001
2006-09-30,86,28.0,,0.28,24.080000000000002
2006-10-01,57,24.0,False,0.24,13.68
2006-10-02,63,24.0,,0.24,15.12
2006-10-03,100,24.0,,0.24,24.0
2006-10-04,95,24.0,,0.24,22.8
2006-10-05,61,24.0,,0.24,14.639999999999999
2006-10-06,68,24.0,,0.24,16.32
2006-10-07,93,24.0,,0.24,22.32
2006-10-08,97,24.0,,0.24,23.279999999999998
2006-10-09,82,24.0,,0.24,19.68
2006-10-10,89,24.0,,0.24,21.36
2006-10-11,94,24.0,,0.24,22.56
2006-10-12,78,24.0,,0.24,18.72
2006-10-13,65,24.0,,0.24,15.6
2006-10-14,87,24.0,,0.24,20.88
2006-10-15,77,24.0,,0.24,18.48
2006-10-16,77,24.0,,0.24,18.48
2006-10-17,81,24.0,,0.24,19.439999999999998
2006-10-18,73,24.0,,0.24,17.52
2006-10-19,73,24.0,,0.24,17.52
2006-10-20,89,24.0,,0.24,21.36
2006-10-21,94,24.0,,0.24,22.56
2006-10-22,67,24.0,,0.24,16.08
2006-10-23,73,24.0,,0.24,17.52
2006-10-24,80,24.0,,0.24,19.2
2006-10-25,95,24.0,,0.24,22.8
2006-10-26,61,24.0,,0.24,14.639999999999999
2006-10-27,93,24.0,,0.24,22.32
2006-10-28,83,24.0,,0.24,19.919999999999998
2006-10-29,97,24.0,,0.24,23.279999999999998
2006-10-30,71,24.0,,0.24,17.04
2006-10-31,93,24.0,,0.24,22.32
2006-11-01,49,27.0,False,0.27,13.23
2006-11-02,71,27.0,,0.27,19.17
2006-11-03,49,27.0,,0.27,13.23
2006-11-04,68,27.0,,0.27,18.36
2006-11-05,80,27.0,,0.27,21.6
2006-11-06,60,27.0,,0.27,16.200000000000003
2006-11-07,57,27.0,,0.27,15.39
2006-11-08,70,27.0,,0.27,18.900000000000002
2006-11-09,60,27.0,,0.27,16.200000000000003
2006-11-10,49,27.0,,0.27,13.23
2006-11-11,73,27.0,,0.27,19.71
2006-11-12,92,27.0,,0.27,24.840000000000003
2006-11-13,58,27.0,,0.27,15.66
2006-11-14,55,27.0,,0.27,14.850000000000001
2006-11-15,59,27.0,,0.27,15.930000000000001
2006-11-16,51,27.0,,0.27,13.770000000000001
2006-11-17,77,27.0,,0.27,20.790000000000003
2006-11-18,65,27.0,,0.27,17.55
2006-11-19,84,27.0,,0.27,22.68
2006-11-20,53,27.0,,0.27,14.31
2006-11-21,62,27.0,,0.27,16.740000000000002
2006-11-22,61,27.0,,0.27,16.470000000000002
2006-11-23,40,27.0,,0.27,10.8
2006-11-24,72,27.0,,0.27,19.44
2006-11-25,100,27.0,,0.27,27.0
2006-11-26,89,27.0,,0.27,24.03
2006-11-27,46,27.0,,0.27,12.420000000000002
2006-11-28,89,27.0,,0.27,24.03
2006-11-29,72,27.0,,0.27,19.44
2006-11-30,76,27.0,,0.27,20.520000000000003
2006-12-01,38,32.0,False,0.32,12.16
2006-12-02,59,32.0,,0.32,18.88
2006-12-03,81,32.0,,0.32,25.92
2006-12-04,59,32.0,,0.32,18.88
2006-12-05,67,32.0,,0.32,21.44
2006-12-06,57,32.0,,0.32,18.240000000000002
2006-12-07,49,32.0,,0.32,15.68
2006-12-08,48,32.0,,0.32,15.36
2006-12-09,44,32.0,,0.32,14.08
2006-12-10,72,32.0,,0.32,23.04
2006-12-11,72,32.0,,0.32,23.04
2006-12-12,68,32.0,,0.32,21.76
2006-12-13,91,32.0,,0.32,29.12
2006-12-14,71,32.0,,0.32,22.72
2006-12-15,57,32.0,,0.32,18.240000000000002
2006-12-16,67,32.0,,0.32,21.44
2006-12-17,100,32.0,,0.32,32.0
2006-12-18,92,32.0,,0.32,29.44
2006-12-19,59,32.0,,0.32,18.88
2006-12-20,58,32.0,,0.32,18.56
2006-12-21,58,32.0,,0.32,18.56
2006-12-22,62,32.0,,0.32,19.84
2006-12-23,96,32.0,,0.32,30.72
2006-12-24,94,32.0,,0.32,30.080000000000002
2006-12-25,35,32.0,,0.32,11.200000000000001
2006-12-26,49,32.0,,0.32,15.68
2006-12-27,52,32.0,,0.32,16.64
2006-12-28,52,32.0,,0.32,16.64
2006-12-29,40,32.0,,0.32,12.8
2006-12-30,45,32.0,,0.32,14.4
2006-12-31,49,32.0,,0.32,15.68
2007-01-01,83,28.0,False,0.28,23.240000000000002
2007-01-02,72,28.0,,0.28,20.160000000000004
2007-01-03,76,28.0,,0.28,21.28
2007-01-04,60,28.0,,0.28,16.8
2007-01-05,65,28.0,,0.28,18.200000000000003
2007-01-06,78,28.0,,0.28,21.840000000000003
2007-01-07,70,28.0,,0.28,19.6
2007-01-08,79,28.0,,0.28,22.12
2007-01-09,79,28.0,,0.28,22.12
2007-01-10,58,28.0,,0.28,16.240000000000002
2007-01-11,67,28.0,,0.28,18.76
2007-01-12,91,28.0,,0.28,25.480000000000004
2007-01-13,64,28.0,,0.28,17.92
2007-01-14,100,28.0,,0.28,28.000000000000004
2007-01-15,65,28.0,,0.28,18.200000000000003
2007-01-16,72,28.0,,0.28,20.160000000000004
2007-01-17,54,28.0,,0.28,15.120000000000001
2007-01-18,55,28.0,,0.28,15.400000000000002
2007-01-19,92,28.0,,0.28,25.76
2007-01-20,75,28.0,,0.28,21.000000000000004
2007-01-21,93,28.0,,0.28,26.040000000000003
2007-01-22,86,28.0,,0.28,24.080000000000002
2007-01-23,70,28.0,,0.28,19.6
2007-01-24,63,28.0,,0.28,17.64
2007-01-25,66,28.0,,0.28,18.48
2007-01-26,94,28.0,,0.28,26.320000000000004
2007-01-27,86,28.0,,0.28,24.080000000000002
2007-01-28,57,28.0,,0.28,15.96
2007-01-29,86,28.0,,0.28,24.080000000000002
2007-01-30,73,28.0,,0.28,20.44
2007-01-31,84,28.0,,0.28,23.520000000000003
2007-02-01,100,30.0,False,0.3,30.0
2007-02-02,71,30.0,,0.3,21.3
2007-02-03,49,30.0,,0.3,14.7
2007-02-04,62,30.0,,0.3,18.599999999999998
2007-02-05,45,30.0,,0.3,13.5
2007-02-06,53,30.0,,0.3,15.899999999999999
2007-02-07,49,30.0,,0.3,14.7
2007-02-08,51,30.0,,0.3,15.299999999999999
2007-02-09,32,30.0,,0.3,9.6
2007-02-10,64,30.0,,0.3,19.2
2007-02-11,53,30.0,,0.3,15.899999999999999
2007-02-12,65,30.0,,0.3,19.5
2007-02-13,52,30.0,,0.3,15.6
2007-02-14,31,30.0,,0.3,9.299999999999999
2007-02-15,66,30.0,,0.3,19.8
2007-02-16,49,30.0,,0.3,14.7
2007-02-17,46,30.0,,0.3,13.799999999999999
2007-02-18,40,30.0,,0.3,12.0
2007-02-19,53,30.0,,0.3,15.899999999999999
2007-02-20,28,30.0,,0.3,8.4
2007-02-21,46,30.0,,0.3,13.799999999999999
2007-02-22,41,30.0,,0.3,12.299999999999999
2007-02-23,41,30.0,,0.3,12.299999999999999
2007-02-24,67,30.0,,0.3,20.099999999999998
2007-02-25,71,30.0,,0.3,21.3
2007-02-26,61,30.0,,0.3,18.3
2007-02-27,54,30.0,,0.3,16.2
2007-02-28,47,30.0,,0.3,14.1
2007-03-01,78,27.0,False,0.27,21.060000000000002
2007-03-02,71,27.0,,0.27,19.17
2007-03-03,76,27.0,,0.27,20.520000000000003
2007-03-04,94,27.0,,0.27,25.380000000000003
2007-03-05,70,27.0,,0.27,18.900000000000002
2007-03-06,55,27.0,,0.27,14.850000000000001
2007-03-07,66,27.0,,0.27,17.82
2007-03-08,90,27.0,,0.27,24.3
2007-03-09,65,27.0,,0.27,17.55
2007-03-10,86,27.0,,0.27,23.220000000000002
2007-03-11,92,27.0,,0.27,24.840000000000003
2007-03-12,61,27.0,,0.27,16.470000000000002
2007-03-13,93,27.0,,0.27,25.110000000000003
2007-03-14,56,27.0,,0.27,15.120000000000001
2007-03-15,63,27.0,,0.27,17.01
2007-03-16,69,27.0,,0.27,18.630000000000003
2007-03-17,98,27.0,,0.27,26.46
2007-03-18,76,27.0,,0.27,20.520000000000003
2007-03-19,82,27.0,,0.27,22.14
2007-03-20,99,27.0,,0.27,26.73
2007-03-21,90,27.0,,0.27,24.3
2007-03-22,71,27.0,,0.27,19.17
2007-03-23,65,27.0,,0.27,17.55
2007-03-24,90,27.0,,0.27,24.3
2007-03-25,85,27.0,,0.27,22.950000000000003
2007-03-26,67,27.0,,0.27,18.09
2007-03-27,59,27.0,,0.27,15.930000000000001
2007-03-28,80,27.0,,0.27,21.6
2007-03-29,71,27.0,,0.27,19.17
2007-03-30,100,27.0,,0.27,27.0
2007-03-31,67,27.0,,0.27,18.09
2007-04-01,85,36.0,False,0.36,30.599999999999998
2007-04-02,52,36.0,,0.36,18.72
2007-04-03,65,36.0,,0.36,23.4
2007-04-04,66,36.0,,0.36,23.759999999999998
2007-04-05,44,36.0,,0.36,15.84
2007-04-06,74,36.0,,0.36,26.64
2007-04-07,100,36.0,,0.36,36.0
2007-04-08,89,36.0,,0.36,32.04
2007-04-09,97,36.0,,0.36,34.92
2007-04-10,64,36.0,,0.36,23.04
2007-04-11,68,36.0,,0.36,24.48
2007-04-12,58,36.0,,0.36,20.88
2007-04-13,64,36.0,,0.36,23.04
2007-04-14,75,36.0,,0.36,27.0
2007-04-15,91,36.0,,0.36,32.76
2007-04-16,76,36.0,,0.36,27.36
2007-04-17,56,36.0,,0.36,20.16
2007-04-18,52,36.0,,0.36,18.72
2007-04-19,53,36.0,,0.36,19.08
2007-04-20,50,36.0,,0.36,18.0
2007-04-21,60,36.0,,0.36,21.599999999999998
2007-04-22,67,36.0,,0.36,24.119999999999997
2007-04-23,64,36.0,,0.36,23.04
2007-04-24,73,36.0,,0.36,26.279999999999998
2007-04-25,73,36.0,,0.36,26.279999999999998
2007-04-26,68,36.0,,0.36,24.48
2007-04-27,71,36.0,,0.36,25.56
2007-04-28,70,36.0,,0.36,25.2
2007-04-29,58,36.0,,0.36,20.88
2007-04-30,54,36.0,,0.36,19.439999999999998
2007-05-01,45,34.0,False,0.34,15.3
2007-05-02,50,34.0,,0.34,17.0
2007-05-03,45,34.0,,0.34,15.3
2007-05-04,56,34.0,,0.34,19.040000000000003
2007-05-05,74,34.0,,0.34,25.16
2007-05-06,68,34.0,,0.34,23.12
2007-05-07,56,34.0,,0.34,19.040000000000003
2007-05-08,75,34.0,,0.34,25.500000000000004
2007-05-09,57,34.0,,0.34,19.380000000000003
2007-05-10,56,34.0,,0.34,19.040000000000003
2007-05-11,66,34.0,,0.34,22.44
2007-05-12,77,34.0,,0.34,26.180000000000003
2007-05-13,83,34.0,,0.34,28.220000000000002
2007-05-14,67,34.0,,0.34,22.78
2007-05-15,56,34.0,,0.34,19.040000000000003
2007-05-16,53,34.0,,0.34,18.02
2007-05-17,62,34.0,,0.34,21.080000000000002
2007-05-18,62,34.0,,0.34,21.080000000000002
2007-05-19,81,34.0,,0.34,27.540000000000003
2007-05-20,77,34.0,,0.34,26.180000000000003
2007-05-21,58,34.0,,0.34,19.720000000000002
2007-05-22,54,34.0,,0.34,18.360000000000003
2007-05-23,67,34.0,,0.34,22.78
2007-05-24,65,34.0,,0.34,22.1
2007-05-25,81,34.0,,0.34,27.540000000000003
2007-05-26,50,34.0,,0.34,17.0
2007-05-27,75,34.0,,0.34,25.500000000000004
2007-05-28,100,34.0,,0.34,34.0
2007-05-29,65,34.0,,0.34,22.1
2007-05-30,50,34.0,,0.34,17.0
2007-05-31,64,34.0,,0.34,21.76
2007-06-01,56,34.0,False,0.34,19.040000000000003
2007-06-02,49,34.0,,0.34,16.66
2007-06-03,100,34.0,,0.34,34.0
2007-06-04,51,34.0,,0.34,17.34
2007-06-05,72,34.0,,0.34,24.48
2007-06-06,50,34.0,,0.34,17.0
2007-06-07,69,34.0,,0.34,23.46
2007-06-08,65,34.0,,0.34,22.1
2007-06-09,73,34.0,,0.34,24.82
2007-06-10,85,34.0,,0.34,28.900000000000002
2007-06-11,48,34.0,,0.34,16.32
2007-06-12,53,34.0,,0.34,18.02
2007-06-13,58,34.0,,0.34,19.720000000000002
2007-06-14,82,34.0,,0.34,27.880000000000003
2007-06-15,62,34.0,,0.34,21.080000000000002
2007-06-16,95,34.0,,0.34,32.300000000000004
2007-06-17,78,34.0,,0.34,26.520000000000003
2007-06-18,51,34.0,,0.34,17.34
2007-06-19,61,34.0,,0.34,20.740000000000002
2007-06-20,55,34.0,,0.34,18.700000000000003
2007-06-21,49,34.0,,0.34,16.66
2007-06-22,68,34.0,,0.34,23.12
2007-06-23,66,34.0,,0.34,22.44
2007-06-24,89,34.0,,0.34,30.26
2007-06-25,70,34.0,,0.34,23.8
2007-06-26,60,34.0,,0.34,20.400000000000002
2007-06-27,72,34.0,,0.34,24.48
2007-06-28,43,34.0,,0.34,14.620000000000001
2007-06-29,77,34.0,,0.34,26.180000000000003
2007-06-30,66,34.0,,0.34,22.44
2007-07-01,70,40.0,False,0.4,28.0
2007-07-02,66,40.0,,0.4,26.400000000000002
2007-07-03,56,40.0,,0.4,22.400000000000002
2007-07-04,66,40.0,,0.4,26.400000000000002
2007-07-05,72,40.0,,0.4,28.8
2007-07-06,34,40.0,,0.4,13.600000000000001
2007-07-07,54,40.0,,0.4,21.6
2007-07-08,60,40.0,,0.4,24.0
2007-07-09,51,40.0,,0.4,20.400000000000002
2007-07-10,50,40.0,,0.4,20.0
2007-07-11,65,40.0,,0.4,26.0
2007-07-12,51,40.0,,0.4,20.400000000000002
2007-07-13,54,40.0,,0.4,21.6
2007-07-14,55,40.0,,0.4,22.0
2007-07-15,64,40.0,,0.4,25.6
2007-07-16,56,40.0,,0.4,22.400000000000002
2007-07-17,48,40.0,,0.4,19.200000000000003
2007-07-18,43,40.0,,0.4,17.2
2007-07-19,62,40.0,,0.4,24.8
2007-07-20,67,40.0,,0.4,26.8
2007-07-21,65,40.0,,0.4,26.0
2007-07-22,100,40.0,,0.4,40.0
2007-07-23,56,40.0,,0.4,22.400000000000002
2007-07-24,37,40.0,,0.4,14.8
2007-07-25,55,40.0,,0.4,22.0
2007-07-26,47,40.0,,0.4,18.8
2007-07-27,50,40.0,,0.4,20.0
2007-07-28,51,40.0,,0.4,20.400000000000002
2007-07-29,59,40.0,,0.4,23.6
2007-07-30,55,40.0,,0.4,22.0
2007-07-31,47,40.0,,0.4,18.8
2007-08-01,73,38.0,False,0.38,27.740000000000002
2007-08-02,73,38.0,,0.38,27.740000000000002
2007-08-03,57,38.0,,0.38,21.66
2007-08-04,85,38.0,,0.38,32.3
2007-08-05,72,38.0,,0.38,27.36
2007-08-06,68,38.0,,0.38,25.84
2007-08-07,68,38.0,,0.38,25.84
2007-08-08,66,38.0,,0.38,25.080000000000002
2007-08-09,48,38.0,,0.38,18.240000000000002
2007-08-10,54,38.0,,0.38,20.52
2007-08-11,79,38.0,,0.38,30.02
2007-08-12,85,38.0,,0.38,32.3
2007-08-13,71,38.0,,0.38,26.98
2007-08-14,63,38.0,,0.38,23.94
2007-08-15,67,38.0,,0.38,25.46
2007-08-16,75,38.0,,0.38,28.5
2007-08-17,66,38.0,,0.38,25.080000000000002
2007-08-18,76,38.0,,0.38,28.88
2007-08-19,100,38.0,,0.38,38.0
2007-08-20,52,38.0,,0.38,19.76
2007-08-21,54,38.0,,0.38,20.52
2007-08-22,54,38.0,,0.38,20.52
2007-08-23,69,38.0,,0.38,26.22
2007-08-24,58,38.0,,0.38,22.04
2007-08-25,54,38.0,,0.38,20.52
2007-08-26,84,38.0,,0.38,31.92
2007-08-27,79,38.0,,0.38,30.02
2007-08-28,64,38.0,,0.38,24.32
2007-08-29,56,38.0,,0.38,21.28
2007-08-30,71,38.0,,0.38,26.98
2007-08-31,63,38.0,,0.38,23.94
2007-09-01,95,36.0,False,0.36,34.199999999999996
2007-09-02,94,36.0,,0.36,33.839999999999996
2007-09-03,86,36.0,,0.36,30.959999999999997
2007-09-04,68,36.0,,0.36,24.48
2007-09-05,60,36.0,,0.36,21.599999999999998
2007-09-06,57,36.0,,0.36,20.52
2007-09-07,57,36.0,,0.36,20.52
2007-09-08,74,36.0,,0.36,26.64
2007-09-09,79,36.0,,0.36,28.439999999999998
2007-09-10,70,36.0,,0.36,25.2
2007-09-11,51,36.0,,0.36,18.36
2007-09-12,77,36.0,,0.36,27.72
2007-09-13,66,36.0,,0.36,23.759999999999998
2007-09-14,60,36.0,,0.36,21.599999999999998
2007-09-15,100,36.0,,0.36,36.0
2007-09-16,92,36.0,,0.36,33.12
2007-09-17,63,36.0,,0.36,22.68
2007-09-18,71,36.0,,0.36,25.56
2007-09-19,66,36.0,,0.36,23.759999999999998
2007-09-20,60,36.0,,0.36,21.599999999999998
2007-09-21,60,36.0,,0.36,21.599999999999998
2007-09-22,84,36.0,,0.36,30.24
2007-09-23,99,36.0,,0.36,35.64
2007-09-24,65,36.0,,0.36,23.4
2007-09-25,69,36.0,,0.36,24.84
2007-09-26,58,36.0,,0.36,20.88
2007-09-27,76,36.0,,0.36,27.36
2007-09-28,80,36.0,,0.36,28.799999999999997
2007-09-29,85,36.0,,0.36,30.599999999999998
2007-09-30,90,36.0,,0.36,32.4
2007-10-01,38,42.0,False,0.42,15.959999999999999
2007-10-02,33,42.0,,0.42,13.86
2007-10-03,43,42.0,,0.42,18.06
2007-10-04,44,42.0,,0.42,18.48
2007-10-05,46,42.0,,0.42,19.32
2007-10-06,56,42.0,,0.42,23.52
2007-10-07,59,42.0,,0.42,24.779999999999998
2007-10-08,42,42.0,,0.42,17.64
2007-10-09,44,42.0,,0.42,18.48
2007-10-10,34,42.0,,0.42,14.28
2007-10-11,38,42.0,,0.42,15.959999999999999
2007-10-12,28,42.0,,0.42,11.76
2007-10-13,44,42.0,,0.42,18.48
2007-10-14,54,42.0,,0.42,22.68
2007-10-15,29,42.0,,0.42,12.18
2007-10-16,41,42.0,,0.42,17.22
2007-10-17,35,42.0,,0.42,14.7
2007-10-18,39,42.0,,0.42,16.38
2007-10-19,41,42.0,,0.42,17.22
2007-10-20,44,42.0,,0.42,18.48
2007-10-21,50,42.0,,0.42,21.0
2007-10-22,76,42.0,,0.42,31.919999999999998
2007-10-23,100,42.0,,0.42,42.0
2007-10-24,71,42.0,,0.42,29.82
2007-10-25,51,42.0,,0.42,21.419999999999998
2007-10-26,54,42.0,,0.42,22.68
2007-10-27,54,42.0,,0.42,22.68
2007-10-28,64,42.0,,0.42,26.88
2007-10-29,60,42.0,,0.42,25.2
2007-10-30,40,42.0,,0.42,16.8
2007-10-31,40,42.0,,0.42,16.8
2007-11-01,73,44.0,False,0.44,32.12
2007-11-02,70,44.0,,0.44,30.8
2007-11-03,77,44.0,,0.44,33.88
2007-11-04,85,44.0,,0.44,37.4
2007-11-05,65,44.0,,0.44,28.6
2007-11-06,64,44.0,,0.44,28.16
2007-11-07,65,44.0,,0.44,28.6
2007-11-08,77,44.0,,0.44,33.88
2007-11-09,71,44.0,,0.44,31.24
2007-11-10,93,44.0,,0.44,40.92
2007-11-11,90,44.0,,0.44,39.6
2007-11-12,84,44.0,,0.44,36.96
2007-11-13,56,44.0,,0.44,24.64
2007-11-14,66,44.0,,0.44,29.04
2007-11-15,58,44.0,,0.44,25.52
2007-11-16,69,44.0,,0.44,30.36
2007-11-17,100,44.0,,0.44,44.0
2007-11-18,76,44.0,,0.44,33.44
2007-11-19,64,44.0,,0.44,28.16
2007-11-20,58,44.0,,0.44,25.52
2007-11-21,83,44.0,,0.44,36.52
2007-11-22,89,44.0,,0.44,39.160000000000004
2007-11-23,88,44.0,,0.44,38.72
2007-11-24,92,44.0,,0.44,40.48
2007-11-25,63,44.0,,0.44,27.72
2007-11-26,71,44.0,,0.44,31.24
2007-11-27,75,44.0,,0.44,33.0
2007-11-28,61,44.0,,0.44,26.84
2007-11-29,73,44.0,,0.44,32.12
2007-11-30,73,44.0,,0.44,32.12
2007-12-01,83,47.0,False,0.47,39.01
2007-12-02,100,47.0,,0.47,47.0
2007-12-03,67,47.0,,0.47,31.49
2007-12-04,62,47.0,,0.47,29.139999999999997
2007-12-05,66,47.0,,0.47,31.02
2007-12-06,59,47.0,,0.47,27.729999999999997
2007-12-07,50,47.0,,0.47,23.5
2007-12-08,72,47.0,,0.47,33.839999999999996
2007-12-09,75,47.0,,0.47,35.25
2007-12-10,49,47.0,,0.47,23.029999999999998
2007-12-11,70,47.0,,0.47,32.9
2007-12-12,65,47.0,,0.47,30.549999999999997
2007-12-13,58,47.0,,0.47,27.259999999999998
2007-12-14,66,47.0,,0.47,31.02
2007-12-15,97,47.0,,0.47,45.589999999999996
2007-12-16,77,47.0,,0.47,36.19
2007-12-17,67,47.0,,0.47,31.49
2007-12-18,73,47.0,,0.47,34.309999999999995
2007-12-19,65,47.0,,0.47,30.549999999999997
2007-12-20,76,47.0,,0.47,35.72
2007-12-21,88,47.0,,0.47,41.36
2007-12-22,88,47.0,,0.47,41.36
2007-12-23,86,47.0,,0.47,40.419999999999995
2007-12-24,87,47.0,,0.47,40.89
2007-12-25,72,47.0,,0.47,33.839999999999996
2007-12-26,60,47.0,,0.47,28.2
2007-12-27,56,47.0,,0.47,26.32
2007-12-28,59,47.0,,0.47,27.729999999999997
2007-12-29,74,47.0,,0.47,34.78
2007-12-30,69,47.0,,0.47,32.43
2007-12-31,93,47.0,,0.47,43.71
2008-01-01,60,46.0,False,0.46,27.6
2008-01-02,41,46.0,,0.46,18.86
2008-01-03,48,46.0,,0.46,22.080000000000002
2008-01-04,48,46.0,,0.46,22.080000000000002
2008-01-05,70,46.0,,0.46,32.2
2008-01-06,51,46.0,,0.46,23.46
2008-01-07,42,46.0,,0.46,19.32
2008-01-08,45,46.0,,0.46,20.7
2008-01-09,37,46.0,,0.46,17.02
2008-01-10,41,46.0,,0.46,18.86
2008-01-11,41,46.0,,0.46,18.86
2008-01-12,55,46.0,,0.46,25.3
2008-01-13,53,46.0,,0.46,24.380000000000003
2008-01-14,47,46.0,,0.46,21.62
2008-01-15,46,46.0,,0.46,21.16
2008-01-16,42,46.0,,0.46,19.32
2008-01-17,45,46.0,,0.46,20.7
2008-01-18,51,46.0,,0.46,23.46
2008-01-19,68,46.0,,0.46,31.28
2008-01-20,96,46.0,,0.46,44.160000000000004
2008-01-21,64,46.0,,0.46,29.44
2008-01-22,41,46.0,,0.46,18.86
2008-01-23,29,46.0,,0.46,13.34
2008-01-24,47,46.0,,0.46,21.62
2008-01-25,100,46.0,,0.46,46.0
2008-01-26,61,46.0,,0.46,28.060000000000002
2008-01-27,64,46.0,,0.46,29.44
2008-01-28,52,46.0,,0.46,23.92
2008-01-29,51,46.0,,0.46,23.46
2008-01-30,49,46.0,,0.46,22.540000000000003
2008-01-31,45,46.0,,0.46,20.7
2008-02-01,87,39.0,False,0.39,33.93
2008-02-02,77,39.0,,0.39,30.03
2008-02-03,81,39.0,,0.39,31.59
2008-02-04,57,39.0,,0.39,22.23
2008-02-05,75,39.0,,0.39,29.25
2008-02-06,44,39.0,,0.39,17.16
2008-02-07,53,39.0,,0.39,20.67
2008-02-08,73,39.0,,0.39,28.470000000000002
2008-02-09,95,39.0,,0.39,37.050000000000004
2008-02-10,100,39.0,,0.39,39.0
2008-02-11,64,39.0,,0.39,24.96
2008-02-12,67,39.0,,0.39,26.130000000000003
2008-02-13,63,39.0,,0.39,24.57
2008-02-14,72,39.0,,0.39,28.080000000000002
2008-02-15,65,39.0,,0.39,25.35
2008-02-16,75,39.0,,0.39,29.25
2008-02-17,89,39.0,,0.39,34.71
2008-02-18,68,39.0,,0.39,26.52
2008-02-19,51,39.0,,0.39,19.89
2008-02-20,63,39.0,,0.39,24.57
2008-02-21,62,39.0,,0.39,24.18
2008-02-22,61,39.0,,0.39,23.79
2008-02-23,67,39.0,,0.39,26.130000000000003
2008-02-24,78,39.0,,0.39,30.42
2008-02-25,60,39.0,,0.39,23.400000000000002
2008-02-26,72,39.0,,0.39,28.080000000000002
2008-02-27,59,39.0,,0.39,23.01
2008-02-28,60,39.0,,0.39,23.400000000000002
2008-02-29,50,39.0,,0.39,19.5
2008-03-01,87,38.0,False,0.38,33.06
2008-03-02,100,38.0,,0.38,38.0
2008-03-03,70,38.0,,0.38,26.6
2008-03-04,65,38.0,,0.38,24.7
2008-03-05,71,38.0,,0.38,26.98
2008-03-06,59,38.0,,0.38,22.42
2008-03-07,72,38.0,,0.38,27.36
2008-03-08,92,38.0,,0.38,34.96
2008-03-09,83,38.0,,0.38,31.54
2008-03-10,48,38.0,,0.38,18.240000000000002
2008-03-11,67,38.0,,0.38,25.46
2008-03-12,72,38.0,,0.38,27.36
2008-03-13,80,38.0,,0.38,30.4
2008-03-14,75,38.0,,0.38,28.5
2008-03-15,75,38.0,,0.38,28.5
2008-03-16,74,38.0,,0.38,28.12
2008-03-17,82,38.0,,0.38,31.16
2008-03-18,85,38.0,,0.38,32.3
2008-03-19,50,38.0,,0.38,19.0
2008-03-20,53,38.0,,0.38,20.14
2008-03-21,84,38.0,,0.38,31.92
2008-03-22,86,38.0,,0.38,32.68
2008-03-23,71,38.0,,0.38,26.98
2008-03-24,66,38.0,,0.38,25.080000000000002
2008-03-25,69,38.0,,0.38,26.22
2008-03-26,63,38.0,,0.38,23.94
2008-03-27,55,38.0,,0.38,20.9
2008-03-28,90,38.0,,0.38,34.2
2008-03-29,61,38.0,,0.38,23.18
2008-03-30,79,38.0,,0.38,30.02
2008-03-31,67,38.0,,0.38,25.46
2008-04-01,61,38.0,False,0.38,23.18
2008-04-02,56,38.0,,0.38,21.28
2008-04-03,62,38.0,,0.38,23.56
2008-04-04,69,38.0,,0.38,26.22
