date,luxury home_unscaled,luxury home_monthly,isPartial,scale,luxury home
2014-03-29,54,44.0,,0.44,23.76
2014-03-30,59,44.0,,0.44,25.96
2014-03-31,40,44.0,,0.44,17.6
2014-04-01,27,38.0,False,0.38,10.26
2014-04-02,27,38.0,,0.38,10.26
2014-04-03,64,38.0,,0.38,24.32
2014-04-04,47,38.0,,0.38,17.86
2014-04-05,56,38.0,,0.38,21.28
2014-04-06,100,38.0,,0.38,38.0
2014-04-07,43,38.0,,0.38,16.34
2014-04-08,35,38.0,,0.38,13.3
2014-04-09,72,38.0,,0.38,27.36
2014-04-10,55,38.0,,0.38,20.9
2014-04-11,29,38.0,,0.38,11.02
2014-04-12,12,38.0,,0.38,4.5600000000000005
2014-04-13,47,38.0,,0.38,17.86
2014-04-14,35,38.0,,0.38,13.3
2014-04-15,68,38.0,,0.38,25.84
2014-04-16,45,38.0,,0.38,17.1
2014-04-17,28,38.0,,0.38,10.64
2014-04-18,40,38.0,,0.38,15.2
2014-04-19,47,38.0,,0.38,17.86
2014-04-20,37,38.0,,0.38,14.06
2014-04-21,84,38.0,,0.38,31.92
2014-04-22,80,38.0,,0.38,30.4
2014-04-23,72,38.0,,0.38,27.36
2014-04-24,55,38.0,,0.38,20.9
2014-04-25,57,38.0,,0.38,21.66
2014-04-26,69,38.0,,0.38,26.22
2014-04-27,23,38.0,,0.38,8.74
2014-04-28,26,38.0,,0.38,9.88
2014-04-29,34,38.0,,0.38,12.92
2014-04-30,53,38.0,,0.38,20.14
2014-05-01,67,40.0,False,0.4,26.8
2014-05-02,70,40.0,,0.4,28.0
2014-05-03,43,40.0,,0.4,17.2
2014-05-04,79,40.0,,0.4,31.6
2014-05-05,72,40.0,,0.4,28.8
2014-05-06,33,40.0,,0.4,13.200000000000001
2014-05-07,53,40.0,,0.4,21.200000000000003
2014-05-08,68,40.0,,0.4,27.200000000000003
2014-05-09,40,40.0,,0.4,16.0
2014-05-10,61,40.0,,0.4,24.400000000000002
2014-05-11,63,40.0,,0.4,25.200000000000003
2014-05-12,44,40.0,,0.4,17.6
2014-05-13,43,40.0,,0.4,17.2
2014-05-14,53,40.0,,0.4,21.200000000000003
2014-05-15,88,40.0,,0.4,35.2
2014-05-16,65,40.0,,0.4,26.0
2014-05-17,19,40.0,,0.4,7.6000000000000005
2014-05-18,69,40.0,,0.4,27.6
2014-05-19,53,40.0,,0.4,21.200000000000003
2014-05-20,40,40.0,,0.4,16.0
2014-05-21,66,40.0,,0.4,26.400000000000002
2014-05-22,44,40.0,,0.4,17.6
2014-05-23,30,40.0,,0.4,12.0
2014-05-24,44,40.0,,0.4,17.6
2014-05-25,61,40.0,,0.4,24.400000000000002
2014-05-26,63,40.0,,0.4,25.200000000000003
2014-05-27,43,40.0,,0.4,17.2
2014-05-28,59,40.0,,0.4,23.6
2014-05-29,50,40.0,,0.4,20.0
2014-05-30,57,40.0,,0.4,22.8
2014-05-31,100,40.0,,0.4,40.0
2014-06-01,53,51.0,False,0.51,27.03
2014-06-02,33,51.0,,0.51,16.830000000000002
2014-06-03,32,51.0,,0.51,16.32
2014-06-04,72,51.0,,0.51,36.72
2014-06-05,66,51.0,,0.51,33.660000000000004
2014-06-06,60,51.0,,0.51,30.6
2014-06-07,42,51.0,,0.51,21.42
2014-06-08,75,51.0,,0.51,38.25
2014-06-09,32,51.0,,0.51,16.32
2014-06-10,50,51.0,,0.51,25.5
2014-06-11,66,51.0,,0.51,33.660000000000004
2014-06-12,100,51.0,,0.51,51.0
2014-06-13,69,51.0,,0.51,35.19
2014-06-14,75,51.0,,0.51,38.25
2014-06-15,22,51.0,,0.51,11.22
2014-06-16,34,51.0,,0.51,17.34
2014-06-17,33,51.0,,0.51,16.830000000000002
2014-06-18,34,51.0,,0.51,17.34
2014-06-19,17,51.0,,0.51,8.67
2014-06-20,35,51.0,,0.51,17.85
2014-06-21,43,51.0,,0.51,21.93
2014-06-22,44,51.0,,0.51,22.44
2014-06-23,50,51.0,,0.51,25.5
2014-06-24,58,51.0,,0.51,29.580000000000002
2014-06-25,41,51.0,,0.51,20.91
2014-06-26,42,51.0,,0.51,21.42
2014-06-27,17,51.0,,0.51,8.67
2014-06-28,43,51.0,,0.51,21.93
2014-06-29,32,51.0,,0.51,16.32
2014-06-30,8,51.0,,0.51,4.08
2014-07-01,40,40.0,False,0.4,16.0
2014-07-02,35,40.0,,0.4,14.0
2014-07-03,31,40.0,,0.4,12.4
2014-07-04,45,40.0,,0.4,18.0
2014-07-05,65,40.0,,0.4,26.0
2014-07-06,100,40.0,,0.4,40.0
2014-07-07,76,40.0,,0.4,30.400000000000002
2014-07-08,68,40.0,,0.4,27.200000000000003
2014-07-09,53,40.0,,0.4,21.200000000000003
2014-07-10,76,40.0,,0.4,30.400000000000002
2014-07-11,84,40.0,,0.4,33.6
2014-07-12,65,40.0,,0.4,26.0
2014-07-13,58,40.0,,0.4,23.200000000000003
2014-07-14,64,40.0,,0.4,25.6
2014-07-15,45,40.0,,0.4,18.0
2014-07-16,59,40.0,,0.4,23.6
2014-07-17,59,40.0,,0.4,23.6
2014-07-18,24,40.0,,0.4,9.600000000000001
2014-07-19,52,40.0,,0.4,20.8
2014-07-20,66,40.0,,0.4,26.400000000000002
2014-07-21,76,40.0,,0.4,30.400000000000002
2014-07-22,74,40.0,,0.4,29.6
2014-07-23,35,40.0,,0.4,14.0
2014-07-24,41,40.0,,0.4,16.400000000000002
2014-07-25,73,40.0,,0.4,29.200000000000003
2014-07-26,59,40.0,,0.4,23.6
2014-07-27,37,40.0,,0.4,14.8
2014-07-28,29,40.0,,0.4,11.600000000000001
2014-07-29,17,40.0,,0.4,6.800000000000001
2014-07-30,46,40.0,,0.4,18.400000000000002
2014-07-31,35,40.0,,0.4,14.0
2014-08-01,50,40.0,False,0.4,20.0
2014-08-02,60,40.0,,0.4,24.0
2014-08-03,47,40.0,,0.4,18.8
2014-08-04,48,40.0,,0.4,19.200000000000003
2014-08-05,32,40.0,,0.4,12.8
2014-08-06,59,40.0,,0.4,23.6
2014-08-07,89,40.0,,0.4,35.6
2014-08-08,28,40.0,,0.4,11.200000000000001
2014-08-09,47,40.0,,0.4,18.8
2014-08-10,41,40.0,,0.4,16.400000000000002
2014-08-11,100,40.0,,0.4,40.0
2014-08-12,20,40.0,,0.4,8.0
2014-08-13,89,40.0,,0.4,35.6
2014-08-14,43,40.0,,0.4,17.2
2014-08-15,45,40.0,,0.4,18.0
2014-08-16,46,40.0,,0.4,18.400000000000002
2014-08-17,80,40.0,,0.4,32.0
2014-08-18,64,40.0,,0.4,25.6
2014-08-19,52,40.0,,0.4,20.8
2014-08-20,47,40.0,,0.4,18.8
2014-08-21,42,40.0,,0.4,16.8
2014-08-22,27,40.0,,0.4,10.8
2014-08-23,52,40.0,,0.4,20.8
2014-08-24,52,40.0,,0.4,20.8
2014-08-25,57,40.0,,0.4,22.8
2014-08-26,47,40.0,,0.4,18.8
2014-08-27,52,40.0,,0.4,20.8
2014-08-28,47,40.0,,0.4,18.8
2014-08-29,92,40.0,,0.4,36.800000000000004
2014-08-30,65,40.0,,0.4,26.0
2014-08-31,20,40.0,,0.4,8.0
2014-09-01,66,35.0,False,0.35,23.099999999999998
2014-09-02,80,35.0,,0.35,28.0
2014-09-03,55,35.0,,0.35,19.25
2014-09-04,80,35.0,,0.35,28.0
2014-09-05,83,35.0,,0.35,29.049999999999997
2014-09-06,49,35.0,,0.35,17.15
2014-09-07,69,35.0,,0.35,24.15
2014-09-08,63,35.0,,0.35,22.049999999999997
2014-09-09,100,35.0,,0.35,35.0
2014-09-10,55,35.0,,0.35,19.25
2014-09-11,55,35.0,,0.35,19.25
2014-09-12,57,35.0,,0.35,19.95
2014-09-13,80,35.0,,0.35,28.0
2014-09-14,50,35.0,,0.35,17.5
2014-09-15,48,35.0,,0.35,16.799999999999997
2014-09-16,86,35.0,,0.35,30.099999999999998
2014-09-17,95,35.0,,0.35,33.25
2014-09-18,48,35.0,,0.35,16.799999999999997
2014-09-19,58,35.0,,0.35,20.299999999999997
2014-09-20,82,35.0,,0.35,28.7
2014-09-21,59,35.0,,0.35,20.65
2014-09-22,79,35.0,,0.35,27.65
2014-09-23,93,35.0,,0.35,32.55
2014-09-24,79,35.0,,0.35,27.65
2014-09-25,81,35.0,,0.35,28.349999999999998
2014-09-26,67,35.0,,0.35,23.45
2014-09-27,73,35.0,,0.35,25.549999999999997
2014-09-28,41,35.0,,0.35,14.35
2014-09-29,79,35.0,,0.35,27.65
2014-09-30,62,35.0,,0.35,21.7
2014-10-01,57,40.0,False,0.4,22.8
2014-10-02,64,40.0,,0.4,25.6
2014-10-03,66,40.0,,0.4,26.400000000000002
2014-10-04,41,40.0,,0.4,16.400000000000002
2014-10-05,90,40.0,,0.4,36.0
2014-10-06,58,40.0,,0.4,23.200000000000003
2014-10-07,82,40.0,,0.4,32.800000000000004
2014-10-08,63,40.0,,0.4,25.200000000000003
2014-10-09,58,40.0,,0.4,23.200000000000003
2014-10-10,60,40.0,,0.4,24.0
2014-10-11,49,40.0,,0.4,19.6
2014-10-12,57,40.0,,0.4,22.8
2014-10-13,64,40.0,,0.4,25.6
2014-10-14,69,40.0,,0.4,27.6
2014-10-15,100,40.0,,0.4,40.0
2014-10-16,57,40.0,,0.4,22.8
2014-10-17,60,40.0,,0.4,24.0
2014-10-18,83,40.0,,0.4,33.2
2014-10-19,49,40.0,,0.4,19.6
2014-10-20,83,40.0,,0.4,33.2
2014-10-21,19,40.0,,0.4,7.6000000000000005
2014-10-22,50,40.0,,0.4,20.0
2014-10-23,57,40.0,,0.4,22.8
2014-10-24,87,40.0,,0.4,34.800000000000004
2014-10-25,74,40.0,,0.4,29.6
2014-10-26,57,40.0,,0.4,22.8
2014-10-27,38,40.0,,0.4,15.200000000000001
2014-10-28,50,40.0,,0.4,20.0
2014-10-29,69,40.0,,0.4,27.6
2014-10-30,57,40.0,,0.4,22.8
2014-10-31,55,40.0,,0.4,22.0
2014-11-01,44,36.0,False,0.36,15.84
2014-11-02,41,36.0,,0.36,14.76
2014-11-03,49,36.0,,0.36,17.64
2014-11-04,32,36.0,,0.36,11.52
2014-11-05,73,36.0,,0.36,26.279999999999998
2014-11-06,27,36.0,,0.36,9.719999999999999
2014-11-07,28,36.0,,0.36,10.08
2014-11-08,62,36.0,,0.36,22.32
2014-11-09,75,36.0,,0.36,27.0
2014-11-10,48,36.0,,0.36,17.28
2014-11-11,38,36.0,,0.36,13.68
2014-11-12,48,36.0,,0.36,17.28
2014-11-13,43,36.0,,0.36,15.479999999999999
2014-11-14,60,36.0,,0.36,21.599999999999998
2014-11-15,94,36.0,,0.36,33.839999999999996
2014-11-16,13,36.0,,0.36,4.68
2014-11-17,47,36.0,,0.36,16.919999999999998
2014-11-18,40,36.0,,0.36,14.399999999999999
2014-11-19,89,36.0,,0.36,32.04
2014-11-20,70,36.0,,0.36,25.2
2014-11-21,11,36.0,,0.36,3.96
2014-11-22,40,36.0,,0.36,14.399999999999999
2014-11-23,100,36.0,,0.36,36.0
2014-11-24,58,36.0,,0.36,20.88
2014-11-25,38,36.0,,0.36,13.68
2014-11-26,82,36.0,,0.36,29.52
2014-11-27,28,36.0,,0.36,10.08
2014-11-28,20,36.0,,0.36,7.199999999999999
2014-11-29,41,36.0,,0.36,14.76
2014-11-30,53,36.0,,0.36,19.08
2014-12-01,54,34.0,False,0.34,18.360000000000003
2014-12-02,38,34.0,,0.34,12.920000000000002
2014-12-03,73,34.0,,0.34,24.82
2014-12-04,62,34.0,,0.34,21.080000000000002
2014-12-05,52,34.0,,0.34,17.68
2014-12-06,35,34.0,,0.34,11.9
2014-12-07,35,34.0,,0.34,11.9
2014-12-08,67,34.0,,0.34,22.78
2014-12-09,72,34.0,,0.34,24.48
2014-12-10,56,34.0,,0.34,19.040000000000003
2014-12-11,46,34.0,,0.34,15.64
2014-12-12,60,34.0,,0.34,20.400000000000002
2014-12-13,45,34.0,,0.34,15.3
2014-12-14,30,34.0,,0.34,10.200000000000001
2014-12-15,47,34.0,,0.34,15.98
2014-12-16,29,34.0,,0.34,9.860000000000001
2014-12-17,54,34.0,,0.34,18.360000000000003
2014-12-18,43,34.0,,0.34,14.620000000000001
2014-12-19,45,34.0,,0.34,15.3
2014-12-20,62,34.0,,0.34,21.080000000000002
2014-12-21,79,34.0,,0.34,26.860000000000003
2014-12-22,53,34.0,,0.34,18.02
2014-12-23,100,34.0,,0.34,34.0
2014-12-24,45,34.0,,0.34,15.3
2014-12-25,53,34.0,,0.34,18.02
2014-12-26,67,34.0,,0.34,22.78
2014-12-27,46,34.0,,0.34,15.64
2014-12-28,60,34.0,,0.34,20.400000000000002
2014-12-29,70,34.0,,0.34,23.8
2014-12-30,58,34.0,,0.34,19.720000000000002
2014-12-31,68,34.0,,0.34,23.12
2015-01-01,36,37.0,False,0.37,13.32
2015-01-02,30,37.0,,0.37,11.1
2015-01-03,39,37.0,,0.37,14.43
2015-01-04,70,37.0,,0.37,25.9
2015-01-05,70,37.0,,0.37,25.9
2015-01-06,43,37.0,,0.37,15.91
2015-01-07,37,37.0,,0.37,13.69
2015-01-08,37,37.0,,0.37,13.69
2015-01-09,60,37.0,,0.37,22.2
2015-01-10,72,37.0,,0.37,26.64
2015-01-11,58,37.0,,0.37,21.46
2015-01-12,57,37.0,,0.37,21.09
2015-01-13,46,37.0,,0.37,17.02
2015-01-14,37,37.0,,0.37,13.69
2015-01-15,53,37.0,,0.37,19.61
2015-01-16,60,37.0,,0.37,22.2
2015-01-17,100,37.0,,0.37,37.0
2015-01-18,59,37.0,,0.37,21.83
2015-01-19,67,37.0,,0.37,24.79
2015-01-20,52,37.0,,0.37,19.24
2015-01-21,57,37.0,,0.37,21.09
2015-01-22,57,37.0,,0.37,21.09
2015-01-23,53,37.0,,0.37,19.61
2015-01-24,71,37.0,,0.37,26.27
2015-01-25,59,37.0,,0.37,21.83
2015-01-26,31,37.0,,0.37,11.47
2015-01-27,66,37.0,,0.37,24.419999999999998
2015-01-28,31,37.0,,0.37,11.47
2015-01-29,36,37.0,,0.37,13.32
2015-01-30,52,37.0,,0.37,19.24
2015-01-31,64,37.0,,0.37,23.68
2015-02-01,51,41.0,False,0.41,20.91
2015-02-02,47,41.0,,0.41,19.27
2015-02-03,47,41.0,,0.41,19.27
2015-02-04,58,41.0,,0.41,23.779999999999998
2015-02-05,42,41.0,,0.41,17.22
2015-02-06,49,41.0,,0.41,20.09
2015-02-07,100,41.0,,0.41,41.0
2015-02-08,80,41.0,,0.41,32.8
2015-02-09,46,41.0,,0.41,18.86
2015-02-10,72,41.0,,0.41,29.52
2015-02-11,68,41.0,,0.41,27.88
2015-02-12,63,41.0,,0.41,25.83
2015-02-13,39,41.0,,0.41,15.989999999999998
2015-02-14,54,41.0,,0.41,22.139999999999997
2015-02-15,48,41.0,,0.41,19.68
2015-02-16,51,41.0,,0.41,20.91
2015-02-17,80,41.0,,0.41,32.8
2015-02-18,43,41.0,,0.41,17.63
2015-02-19,42,41.0,,0.41,17.22
2015-02-20,82,41.0,,0.41,33.62
2015-02-21,66,41.0,,0.41,27.06
2015-02-22,72,41.0,,0.41,29.52
2015-02-23,52,41.0,,0.41,21.32
2015-02-24,63,41.0,,0.41,25.83
2015-02-25,74,41.0,,0.41,30.34
2015-02-26,64,41.0,,0.41,26.24
2015-02-27,48,41.0,,0.41,19.68
2015-02-28,65,41.0,,0.41,26.65
2015-03-01,87,42.0,False,0.42,36.54
2015-03-02,89,42.0,,0.42,37.379999999999995
2015-03-03,89,42.0,,0.42,37.379999999999995
2015-03-04,47,42.0,,0.42,19.74
2015-03-05,47,42.0,,0.42,19.74
2015-03-06,44,42.0,,0.42,18.48
2015-03-07,92,42.0,,0.42,38.64
2015-03-08,46,42.0,,0.42,19.32
2015-03-09,67,42.0,,0.42,28.14
2015-03-10,54,42.0,,0.42,22.68
2015-03-11,78,42.0,,0.42,32.76
2015-03-12,61,42.0,,0.42,25.619999999999997
2015-03-13,69,42.0,,0.42,28.98
2015-03-14,100,42.0,,0.42,42.0
2015-03-15,54,42.0,,0.42,22.68
2015-03-16,56,42.0,,0.42,23.52
2015-03-17,42,42.0,,0.42,17.64
2015-03-18,67,42.0,,0.42,28.14
2015-03-19,18,42.0,,0.42,7.56
2015-03-20,19,42.0,,0.42,7.9799999999999995
2015-03-21,77,42.0,,0.42,32.339999999999996
2015-03-22,46,42.0,,0.42,19.32
2015-03-23,60,42.0,,0.42,25.2
2015-03-24,42,42.0,,0.42,17.64
2015-03-25,72,42.0,,0.42,30.24
2015-03-26,44,42.0,,0.42,18.48
2015-03-27,32,42.0,,0.42,13.44
2015-03-28,59,42.0,,0.42,24.779999999999998
2015-03-29,59,42.0,,0.42,24.779999999999998
2015-03-30,56,42.0,,0.42,23.52
2015-03-31,49,42.0,,0.42,20.58
2015-04-01,60,35.0,False,0.35,21.0
2015-04-02,24,35.0,,0.35,8.399999999999999
2015-04-03,59,35.0,,0.35,20.65
2015-04-04,69,35.0,,0.35,24.15
2015-04-05,40,35.0,,0.35,14.0
2015-04-06,79,35.0,,0.35,27.65
2015-04-07,35,35.0,,0.35,12.25
2015-04-08,52,35.0,,0.35,18.2
2015-04-09,65,35.0,,0.35,22.75
2015-04-10,31,35.0,,0.35,10.85
2015-04-11,100,35.0,,0.35,35.0
2015-04-12,62,35.0,,0.35,21.7
2015-04-13,47,35.0,,0.35,16.45
2015-04-14,68,35.0,,0.35,23.799999999999997
2015-04-15,58,35.0,,0.35,20.299999999999997
2015-04-16,47,35.0,,0.35,16.45
2015-04-17,49,35.0,,0.35,17.15
2015-04-18,55,35.0,,0.35,19.25
2015-04-19,83,35.0,,0.35,29.049999999999997
2015-04-20,53,35.0,,0.35,18.549999999999997
2015-04-21,58,35.0,,0.35,20.299999999999997
2015-04-22,35,35.0,,0.35,12.25
2015-04-23,41,35.0,,0.35,14.35
2015-04-24,56,35.0,,0.35,19.599999999999998
2015-04-25,46,35.0,,0.35,16.099999999999998
2015-04-26,31,35.0,,0.35,10.85
2015-04-27,35,35.0,,0.35,12.25
2015-04-28,52,35.0,,0.35,18.2
2015-04-29,53,35.0,,0.35,18.549999999999997
2015-04-30,60,35.0,,0.35,21.0
2015-05-01,53,38.0,False,0.38,20.14
2015-05-02,52,38.0,,0.38,19.76
2015-05-03,59,38.0,,0.38,22.42
2015-05-04,57,38.0,,0.38,21.66
2015-05-05,23,38.0,,0.38,8.74
2015-05-06,51,38.0,,0.38,19.38
2015-05-07,63,38.0,,0.38,23.94
2015-05-08,72,38.0,,0.38,27.36
2015-05-09,100,38.0,,0.38,38.0
2015-05-10,46,38.0,,0.38,17.48
2015-05-11,52,38.0,,0.38,19.76
2015-05-12,40,38.0,,0.38,15.2
2015-05-13,46,38.0,,0.38,17.48
2015-05-14,58,38.0,,0.38,22.04
2015-05-15,48,38.0,,0.38,18.240000000000002
2015-05-16,61,38.0,,0.38,23.18
2015-05-17,69,38.0,,0.38,26.22
2015-05-18,52,38.0,,0.38,19.76
2015-05-19,87,38.0,,0.38,33.06
2015-05-20,69,38.0,,0.38,26.22
2015-05-21,30,38.0,,0.38,11.4
2015-05-22,37,38.0,,0.38,14.06
2015-05-23,48,38.0,,0.38,18.240000000000002
2015-05-24,33,38.0,,0.38,12.540000000000001
2015-05-25,67,38.0,,0.38,25.46
2015-05-26,64,38.0,,0.38,24.32
2015-05-27,29,38.0,,0.38,11.02
2015-05-28,58,38.0,,0.38,22.04
2015-05-29,61,38.0,,0.38,23.18
2015-05-30,92,38.0,,0.38,34.96
2015-05-31,92,38.0,,0.38,34.96
2015-06-01,55,41.0,False,0.41,22.549999999999997
2015-06-02,55,41.0,,0.41,22.549999999999997
2015-06-03,66,41.0,,0.41,27.06
2015-06-04,52,41.0,,0.41,21.32
2015-06-05,22,41.0,,0.41,9.02
2015-06-06,100,41.0,,0.41,41.0
2015-06-07,55,41.0,,0.41,22.549999999999997
2015-06-08,57,41.0,,0.41,23.369999999999997
2015-06-09,36,41.0,,0.41,14.76
2015-06-10,58,41.0,,0.41,23.779999999999998
2015-06-11,69,41.0,,0.41,28.29
2015-06-12,33,41.0,,0.41,13.53
2015-06-13,82,41.0,,0.41,33.62
2015-06-14,62,41.0,,0.41,25.419999999999998
2015-06-15,21,41.0,,0.41,8.61
2015-06-16,72,41.0,,0.41,29.52
2015-06-17,31,41.0,,0.41,12.709999999999999
2015-06-18,37,41.0,,0.41,15.17
2015-06-19,43,41.0,,0.41,17.63
2015-06-20,46,41.0,,0.41,18.86
2015-06-21,61,41.0,,0.41,25.009999999999998
2015-06-22,42,41.0,,0.41,17.22
2015-06-23,61,41.0,,0.41,25.009999999999998
2015-06-24,57,41.0,,0.41,23.369999999999997
2015-06-25,47,41.0,,0.41,19.27
2015-06-26,43,41.0,,0.41,17.63
2015-06-27,92,41.0,,0.41,37.72
2015-06-28,67,41.0,,0.41,27.47
2015-06-29,42,41.0,,0.41,17.22
2015-06-30,78,41.0,,0.41,31.979999999999997
2015-07-01,38,47.0,False,0.47,17.86
2015-07-02,45,47.0,,0.47,21.15
2015-07-03,86,47.0,,0.47,40.419999999999995
2015-07-04,68,47.0,,0.47,31.959999999999997
2015-07-05,100,47.0,,0.47,47.0
2015-07-06,44,47.0,,0.47,20.68
2015-07-07,64,47.0,,0.47,30.08
2015-07-08,70,47.0,,0.47,32.9
2015-07-09,49,47.0,,0.47,23.029999999999998
2015-07-10,57,47.0,,0.47,26.79
2015-07-11,76,47.0,,0.47,35.72
2015-07-12,49,47.0,,0.47,23.029999999999998
2015-07-13,54,47.0,,0.47,25.38
2015-07-14,69,47.0,,0.47,32.43
2015-07-15,27,47.0,,0.47,12.69
2015-07-16,44,47.0,,0.47,20.68
2015-07-17,29,47.0,,0.47,13.629999999999999
2015-07-18,50,47.0,,0.47,23.5
2015-07-19,74,47.0,,0.47,34.78
2015-07-20,74,47.0,,0.47,34.78
2015-07-21,92,47.0,,0.47,43.239999999999995
2015-07-22,49,47.0,,0.47,23.029999999999998
2015-07-23,33,47.0,,0.47,15.51
2015-07-24,57,47.0,,0.47,26.79
2015-07-25,55,47.0,,0.47,25.849999999999998
2015-07-26,63,47.0,,0.47,29.61
2015-07-27,43,47.0,,0.47,20.209999999999997
2015-07-28,38,47.0,,0.47,17.86
2015-07-29,76,47.0,,0.47,35.72
2015-07-30,33,47.0,,0.47,15.51
2015-07-31,62,47.0,,0.47,29.139999999999997
2015-08-01,100,39.0,False,0.39,39.0
2015-08-02,69,39.0,,0.39,26.91
2015-08-03,36,39.0,,0.39,14.040000000000001
2015-08-04,72,39.0,,0.39,28.080000000000002
2015-08-05,72,39.0,,0.39,28.080000000000002
2015-08-06,67,39.0,,0.39,26.130000000000003
2015-08-07,31,39.0,,0.39,12.09
2015-08-08,61,39.0,,0.39,23.79
2015-08-09,70,39.0,,0.39,27.3
2015-08-10,83,39.0,,0.39,32.370000000000005
2015-08-11,65,39.0,,0.39,25.35
2015-08-12,90,39.0,,0.39,35.1
2015-08-13,85,39.0,,0.39,33.15
2015-08-14,18,39.0,,0.39,7.0200000000000005
2015-08-15,60,39.0,,0.39,23.400000000000002
2015-08-16,100,39.0,,0.39,39.0
2015-08-17,30,39.0,,0.39,11.700000000000001
2015-08-18,71,39.0,,0.39,27.69
2015-08-19,70,39.0,,0.39,27.3
2015-08-20,59,39.0,,0.39,23.01
2015-08-21,67,39.0,,0.39,26.130000000000003
2015-08-22,15,39.0,,0.39,5.8500000000000005
2015-08-23,82,39.0,,0.39,31.98
2015-08-24,52,39.0,,0.39,20.28
2015-08-25,80,39.0,,0.39,31.200000000000003
2015-08-26,63,39.0,,0.39,24.57
2015-08-27,41,39.0,,0.39,15.99
2015-08-28,36,39.0,,0.39,14.040000000000001
2015-08-29,80,39.0,,0.39,31.200000000000003
2015-08-30,59,39.0,,0.39,23.01
2015-08-31,56,39.0,,0.39,21.84
2015-09-01,67,34.0,False,0.34,22.78
2015-09-02,41,34.0,,0.34,13.940000000000001
2015-09-03,75,34.0,,0.34,25.500000000000004
2015-09-04,28,34.0,,0.34,9.520000000000001
2015-09-05,53,34.0,,0.34,18.02
2015-09-06,100,34.0,,0.34,34.0
2015-09-07,42,34.0,,0.34,14.280000000000001
2015-09-08,60,34.0,,0.34,20.400000000000002
2015-09-09,92,34.0,,0.34,31.28
2015-09-10,26,34.0,,0.34,8.84
2015-09-11,68,34.0,,0.34,23.12
2015-09-12,51,34.0,,0.34,17.34
2015-09-13,92,34.0,,0.34,31.28
2015-09-14,26,34.0,,0.34,8.84
2015-09-15,92,34.0,,0.34,31.28
2015-09-16,72,34.0,,0.34,24.48
2015-09-17,53,34.0,,0.34,18.02
2015-09-18,48,34.0,,0.34,16.32
2015-09-19,70,34.0,,0.34,23.8
2015-09-20,51,34.0,,0.34,17.34
2015-09-21,72,34.0,,0.34,24.48
2015-09-22,52,34.0,,0.34,17.68
2015-09-23,66,34.0,,0.34,22.44
2015-09-24,47,34.0,,0.34,15.98
2015-09-25,41,34.0,,0.34,13.940000000000001
2015-09-26,61,34.0,,0.34,20.740000000000002
2015-09-27,51,34.0,,0.34,17.34
2015-09-28,58,34.0,,0.34,19.720000000000002
2015-09-29,96,34.0,,0.34,32.64
2015-09-30,58,34.0,,0.34,19.720000000000002
2015-10-01,81,38.0,False,0.38,30.78
2015-10-02,49,38.0,,0.38,18.62
2015-10-03,54,38.0,,0.38,20.52
2015-10-04,97,38.0,,0.38,36.86
2015-10-05,55,38.0,,0.38,20.9
2015-10-06,48,38.0,,0.38,18.240000000000002
2015-10-07,82,38.0,,0.38,31.16
2015-10-08,68,38.0,,0.38,25.84
2015-10-09,35,38.0,,0.38,13.3
2015-10-10,91,38.0,,0.38,34.58
2015-10-11,37,38.0,,0.38,14.06
2015-10-12,63,38.0,,0.38,23.94
2015-10-13,81,38.0,,0.38,30.78
2015-10-14,40,38.0,,0.38,15.2
2015-10-15,27,38.0,,0.38,10.26
2015-10-16,14,38.0,,0.38,5.32
2015-10-17,36,38.0,,0.38,13.68
2015-10-18,88,38.0,,0.38,33.44
2015-10-19,27,38.0,,0.38,10.26
2015-10-20,39,38.0,,0.38,14.82
2015-10-21,87,38.0,,0.38,33.06
2015-10-22,33,38.0,,0.38,12.540000000000001
2015-10-23,76,38.0,,0.38,28.88
2015-10-24,26,38.0,,0.38,9.88
2015-10-25,60,38.0,,0.38,22.8
2015-10-26,66,38.0,,0.38,25.080000000000002
2015-10-27,58,38.0,,0.38,22.04
2015-10-28,71,38.0,,0.38,26.98
2015-10-29,100,38.0,,0.38,38.0
2015-10-30,49,38.0,,0.38,18.62
2015-10-31,71,38.0,,0.38,26.98
2015-11-01,69,39.0,False,0.39,26.91
2015-11-02,100,39.0,,0.39,39.0
2015-11-03,37,39.0,,0.39,14.43
2015-11-04,38,39.0,,0.39,14.82
2015-11-05,89,39.0,,0.39,34.71
2015-11-06,78,39.0,,0.39,30.42
2015-11-07,66,39.0,,0.39,25.740000000000002
2015-11-08,82,39.0,,0.39,31.98
2015-11-09,76,39.0,,0.39,29.64
2015-11-10,63,39.0,,0.39,24.57
2015-11-11,79,39.0,,0.39,30.810000000000002
2015-11-12,66,39.0,,0.39,25.740000000000002
2015-11-13,54,39.0,,0.39,21.060000000000002
2015-11-14,82,39.0,,0.39,31.98
2015-11-15,82,39.0,,0.39,31.98
2015-11-16,50,39.0,,0.39,19.5
2015-11-17,62,39.0,,0.39,24.18
2015-11-18,38,39.0,,0.39,14.82
2015-11-19,13,39.0,,0.39,5.07
2015-11-20,66,39.0,,0.39,25.740000000000002
2015-11-21,33,39.0,,0.39,12.870000000000001
2015-11-22,82,39.0,,0.39,31.98
2015-11-23,65,39.0,,0.39,25.35
2015-11-24,39,39.0,,0.39,15.21
