date,great depression_unscaled,great depression_monthly,isPartial,scale,great depression
2011-06-28,40,26.0,,0.26,10.4
2011-06-29,35,26.0,,0.26,9.1
2011-06-30,31,26.0,,0.26,8.06
2011-07-01,63,17.0,False,0.17,10.71
2011-07-02,63,17.0,,0.17,10.71
2011-07-03,82,17.0,,0.17,13.940000000000001
2011-07-04,65,17.0,,0.17,11.05
2011-07-05,45,17.0,,0.17,7.65
2011-07-06,73,17.0,,0.17,12.41
2011-07-07,94,17.0,,0.17,15.98
2011-07-08,85,17.0,,0.17,14.450000000000001
2011-07-09,52,17.0,,0.17,8.84
2011-07-10,68,17.0,,0.17,11.56
2011-07-11,82,17.0,,0.17,13.940000000000001
2011-07-12,97,17.0,,0.17,16.490000000000002
2011-07-13,71,17.0,,0.17,12.07
2011-07-14,99,17.0,,0.17,16.830000000000002
2011-07-15,48,17.0,,0.17,8.16
2011-07-16,45,17.0,,0.17,7.65
2011-07-17,64,17.0,,0.17,10.88
2011-07-18,73,17.0,,0.17,12.41
2011-07-19,85,17.0,,0.17,14.450000000000001
2011-07-20,56,17.0,,0.17,9.520000000000001
2011-07-21,76,17.0,,0.17,12.920000000000002
2011-07-22,82,17.0,,0.17,13.940000000000001
2011-07-23,77,17.0,,0.17,13.090000000000002
2011-07-24,80,17.0,,0.17,13.600000000000001
2011-07-25,82,17.0,,0.17,13.940000000000001
2011-07-26,60,17.0,,0.17,10.200000000000001
2011-07-27,100,17.0,,0.17,17.0
2011-07-28,81,17.0,,0.17,13.770000000000001
2011-07-29,52,17.0,,0.17,8.84
2011-07-30,98,17.0,,0.17,16.66
2011-07-31,74,17.0,,0.17,12.58
2011-08-01,58,21.0,False,0.21,12.18
2011-08-02,60,21.0,,0.21,12.6
2011-08-03,55,21.0,,0.21,11.549999999999999
2011-08-04,88,21.0,,0.21,18.48
2011-08-05,78,21.0,,0.21,16.38
2011-08-06,51,21.0,,0.21,10.709999999999999
2011-08-07,56,21.0,,0.21,11.76
2011-08-08,100,21.0,,0.21,21.0
2011-08-09,94,21.0,,0.21,19.74
2011-08-10,58,21.0,,0.21,12.18
2011-08-11,55,21.0,,0.21,11.549999999999999
2011-08-12,38,21.0,,0.21,7.9799999999999995
2011-08-13,50,21.0,,0.21,10.5
2011-08-14,32,21.0,,0.21,6.72
2011-08-15,83,21.0,,0.21,17.43
2011-08-16,52,21.0,,0.21,10.92
2011-08-17,57,21.0,,0.21,11.969999999999999
2011-08-18,63,21.0,,0.21,13.229999999999999
2011-08-19,62,21.0,,0.21,13.02
2011-08-20,44,21.0,,0.21,9.24
2011-08-21,65,21.0,,0.21,13.65
2011-08-22,49,21.0,,0.21,10.29
2011-08-23,54,21.0,,0.21,11.34
2011-08-24,68,21.0,,0.21,14.28
2011-08-25,46,21.0,,0.21,9.66
2011-08-26,39,21.0,,0.21,8.19
2011-08-27,47,21.0,,0.21,9.87
2011-08-28,49,21.0,,0.21,10.29
2011-08-29,53,21.0,,0.21,11.129999999999999
2011-08-30,59,21.0,,0.21,12.389999999999999
2011-08-31,64,21.0,,0.21,13.44
2011-09-01,54,29.0,False,0.29,15.659999999999998
2011-09-02,47,29.0,,0.29,13.629999999999999
2011-09-03,31,29.0,,0.29,8.99
2011-09-04,35,29.0,,0.29,10.149999999999999
2011-09-05,54,29.0,,0.29,15.659999999999998
2011-09-06,53,29.0,,0.29,15.37
2011-09-07,60,29.0,,0.29,17.4
2011-09-08,74,29.0,,0.29,21.459999999999997
2011-09-09,55,29.0,,0.29,15.95
2011-09-10,26,29.0,,0.29,7.539999999999999
2011-09-11,55,29.0,,0.29,15.95
2011-09-12,82,29.0,,0.29,23.779999999999998
2011-09-13,80,29.0,,0.29,23.2
2011-09-14,66,29.0,,0.29,19.139999999999997
2011-09-15,75,29.0,,0.29,21.75
2011-09-16,62,29.0,,0.29,17.98
2011-09-17,35,29.0,,0.29,10.149999999999999
2011-09-18,60,29.0,,0.29,17.4
2011-09-19,75,29.0,,0.29,21.75
2011-09-20,73,29.0,,0.29,21.169999999999998
2011-09-21,90,29.0,,0.29,26.099999999999998
2011-09-22,100,29.0,,0.29,28.999999999999996
2011-09-23,65,29.0,,0.29,18.849999999999998
2011-09-24,43,29.0,,0.29,12.469999999999999
2011-09-25,52,29.0,,0.29,15.079999999999998
2011-09-26,77,29.0,,0.29,22.33
2011-09-27,70,29.0,,0.29,20.299999999999997
2011-09-28,73,29.0,,0.29,21.169999999999998
2011-09-29,86,29.0,,0.29,24.939999999999998
2011-09-30,80,29.0,,0.29,23.2
2011-10-01,40,35.0,False,0.35,14.0
2011-10-02,46,35.0,,0.35,16.099999999999998
2011-10-03,74,35.0,,0.35,25.9
2011-10-04,59,35.0,,0.35,20.65
2011-10-05,81,35.0,,0.35,28.349999999999998
2011-10-06,89,35.0,,0.35,31.15
2011-10-07,76,35.0,,0.35,26.599999999999998
2011-10-08,44,35.0,,0.35,15.399999999999999
2011-10-09,54,35.0,,0.35,18.9
2011-10-10,91,35.0,,0.35,31.849999999999998
2011-10-11,85,35.0,,0.35,29.749999999999996
2011-10-12,72,35.0,,0.35,25.2
2011-10-13,89,35.0,,0.35,31.15
2011-10-14,84,35.0,,0.35,29.4
2011-10-15,39,35.0,,0.35,13.649999999999999
2011-10-16,63,35.0,,0.35,22.049999999999997
2011-10-17,85,35.0,,0.35,29.749999999999996
2011-10-18,95,35.0,,0.35,33.25
2011-10-19,70,35.0,,0.35,24.5
2011-10-20,87,35.0,,0.35,30.45
2011-10-21,48,35.0,,0.35,16.799999999999997
2011-10-22,39,35.0,,0.35,13.649999999999999
2011-10-23,55,35.0,,0.35,19.25
2011-10-24,93,35.0,,0.35,32.55
2011-10-25,99,35.0,,0.35,34.65
2011-10-26,100,35.0,,0.35,35.0
2011-10-27,100,35.0,,0.35,35.0
2011-10-28,79,35.0,,0.35,27.65
2011-10-29,49,35.0,,0.35,17.15
2011-10-30,66,35.0,,0.35,23.099999999999998
2011-10-31,100,35.0,,0.35,35.0
2011-11-01,82,39.0,False,0.39,31.98
2011-11-02,87,39.0,,0.39,33.93
2011-11-03,61,39.0,,0.39,23.79
2011-11-04,73,39.0,,0.39,28.470000000000002
2011-11-05,38,39.0,,0.39,14.82
2011-11-06,50,39.0,,0.39,19.5
2011-11-07,75,39.0,,0.39,29.25
2011-11-08,81,39.0,,0.39,31.59
2011-11-09,89,39.0,,0.39,34.71
2011-11-10,79,39.0,,0.39,30.810000000000002
2011-11-11,48,39.0,,0.39,18.72
2011-11-12,39,39.0,,0.39,15.21
2011-11-13,62,39.0,,0.39,24.18
2011-11-14,93,39.0,,0.39,36.27
2011-11-15,79,39.0,,0.39,30.810000000000002
2011-11-16,77,39.0,,0.39,30.03
2011-11-17,82,39.0,,0.39,31.98
2011-11-18,82,39.0,,0.39,31.98
2011-11-19,28,39.0,,0.39,10.92
2011-11-20,61,39.0,,0.39,23.79
2011-11-21,62,39.0,,0.39,24.18
2011-11-22,73,39.0,,0.39,28.470000000000002
2011-11-23,44,39.0,,0.39,17.16
2011-11-24,39,39.0,,0.39,15.21
2011-11-25,32,39.0,,0.39,12.48
2011-11-26,39,39.0,,0.39,15.21
2011-11-27,42,39.0,,0.39,16.38
2011-11-28,89,39.0,,0.39,34.71
2011-11-29,100,39.0,,0.39,39.0
2011-11-30,93,39.0,,0.39,36.27
2011-12-01,74,34.0,False,0.34,25.16
2011-12-02,86,34.0,,0.34,29.240000000000002
2011-12-03,38,34.0,,0.34,12.920000000000002
2011-12-04,37,34.0,,0.34,12.58
2011-12-05,90,34.0,,0.34,30.6
2011-12-06,87,34.0,,0.34,29.580000000000002
2011-12-07,87,34.0,,0.34,29.580000000000002
2011-12-08,82,34.0,,0.34,27.880000000000003
2011-12-09,60,34.0,,0.34,20.400000000000002
2011-12-10,26,34.0,,0.34,8.84
2011-12-11,61,34.0,,0.34,20.740000000000002
2011-12-12,84,34.0,,0.34,28.560000000000002
2011-12-13,71,34.0,,0.34,24.14
2011-12-14,100,34.0,,0.34,34.0
2011-12-15,81,34.0,,0.34,27.540000000000003
2011-12-16,56,34.0,,0.34,19.040000000000003
2011-12-17,23,34.0,,0.34,7.82
2011-12-18,26,34.0,,0.34,8.84
2011-12-19,49,34.0,,0.34,16.66
2011-12-20,28,34.0,,0.34,9.520000000000001
2011-12-21,38,34.0,,0.34,12.920000000000002
2011-12-22,26,34.0,,0.34,8.84
2011-12-23,17,34.0,,0.34,5.78
2011-12-24,16,34.0,,0.34,5.44
2011-12-25,21,34.0,,0.34,7.140000000000001
2011-12-26,20,34.0,,0.34,6.800000000000001
2011-12-27,20,34.0,,0.34,6.800000000000001
2011-12-28,16,34.0,,0.34,5.44
2011-12-29,21,34.0,,0.34,7.140000000000001
2011-12-30,21,34.0,,0.34,7.140000000000001
2011-12-31,30,34.0,,0.34,10.200000000000001
2012-01-01,29,40.0,False,0.4,11.600000000000001
2012-01-02,20,40.0,,0.4,8.0
2012-01-03,42,40.0,,0.4,16.8
2012-01-04,51,40.0,,0.4,20.400000000000002
2012-01-05,62,40.0,,0.4,24.8
2012-01-06,61,40.0,,0.4,24.400000000000002
2012-01-07,25,40.0,,0.4,10.0
2012-01-08,61,40.0,,0.4,24.400000000000002
2012-01-09,72,40.0,,0.4,28.8
2012-01-10,59,40.0,,0.4,23.6
2012-01-11,85,40.0,,0.4,34.0
2012-01-12,67,40.0,,0.4,26.8
2012-01-13,53,40.0,,0.4,21.200000000000003
2012-01-14,28,40.0,,0.4,11.200000000000001
2012-01-15,29,40.0,,0.4,11.600000000000001
2012-01-16,45,40.0,,0.4,18.0
2012-01-17,67,40.0,,0.4,26.8
2012-01-18,56,40.0,,0.4,22.400000000000002
2012-01-19,74,40.0,,0.4,29.6
2012-01-20,81,40.0,,0.4,32.4
2012-01-21,18,40.0,,0.4,7.2
2012-01-22,33,40.0,,0.4,13.200000000000001
2012-01-23,79,40.0,,0.4,31.6
2012-01-24,90,40.0,,0.4,36.0
2012-01-25,100,40.0,,0.4,40.0
2012-01-26,99,40.0,,0.4,39.6
2012-01-27,74,40.0,,0.4,29.6
2012-01-28,22,40.0,,0.4,8.8
2012-01-29,32,40.0,,0.4,12.8
2012-01-30,62,40.0,,0.4,24.8
2012-01-31,67,40.0,,0.4,26.8
2012-02-01,78,48.0,False,0.48,37.44
2012-02-02,67,48.0,,0.48,32.16
2012-02-03,51,48.0,,0.48,24.48
2012-02-04,32,48.0,,0.48,15.36
2012-02-05,37,48.0,,0.48,17.759999999999998
2012-02-06,73,48.0,,0.48,35.04
2012-02-07,79,48.0,,0.48,37.92
2012-02-08,66,48.0,,0.48,31.68
2012-02-09,87,48.0,,0.48,41.76
2012-02-10,67,48.0,,0.48,32.16
2012-02-11,20,48.0,,0.48,9.6
2012-02-12,37,48.0,,0.48,17.759999999999998
2012-02-13,66,48.0,,0.48,31.68
2012-02-14,63,48.0,,0.48,30.24
2012-02-15,81,48.0,,0.48,38.879999999999995
2012-02-16,96,48.0,,0.48,46.08
2012-02-17,62,48.0,,0.48,29.759999999999998
2012-02-18,26,48.0,,0.48,12.48
2012-02-19,26,48.0,,0.48,12.48
2012-02-20,47,48.0,,0.48,22.56
2012-02-21,69,48.0,,0.48,33.12
2012-02-22,68,48.0,,0.48,32.64
2012-02-23,74,48.0,,0.48,35.519999999999996
2012-02-24,62,48.0,,0.48,29.759999999999998
2012-02-25,31,48.0,,0.48,14.879999999999999
2012-02-26,49,48.0,,0.48,23.52
2012-02-27,100,48.0,,0.48,48.0
2012-02-28,94,48.0,,0.48,45.12
2012-02-29,90,48.0,,0.48,43.199999999999996
2012-03-01,84,54.0,False,0.54,45.36
2012-03-02,81,54.0,,0.54,43.74
2012-03-03,25,54.0,,0.54,13.5
2012-03-04,46,54.0,,0.54,24.840000000000003
2012-03-05,83,54.0,,0.54,44.82
2012-03-06,90,54.0,,0.54,48.6
2012-03-07,87,54.0,,0.54,46.980000000000004
2012-03-08,80,54.0,,0.54,43.2
2012-03-09,66,54.0,,0.54,35.64
2012-03-10,21,54.0,,0.54,11.34
2012-03-11,39,54.0,,0.54,21.060000000000002
2012-03-12,79,54.0,,0.54,42.660000000000004
2012-03-13,63,54.0,,0.54,34.02
2012-03-14,84,54.0,,0.54,45.36
2012-03-15,69,54.0,,0.54,37.260000000000005
2012-03-16,62,54.0,,0.54,33.480000000000004
2012-03-17,30,54.0,,0.54,16.200000000000003
2012-03-18,41,54.0,,0.54,22.14
2012-03-19,85,54.0,,0.54,45.900000000000006
2012-03-20,74,54.0,,0.54,39.96
2012-03-21,64,54.0,,0.54,34.56
2012-03-22,100,54.0,,0.54,54.0
2012-03-23,66,54.0,,0.54,35.64
2012-03-24,24,54.0,,0.54,12.96
2012-03-25,33,54.0,,0.54,17.82
2012-03-26,68,54.0,,0.54,36.72
2012-03-27,85,54.0,,0.54,45.900000000000006
2012-03-28,74,54.0,,0.54,39.96
2012-03-29,74,54.0,,0.54,39.96
2012-03-30,60,54.0,,0.54,32.400000000000006
2012-03-31,22,54.0,,0.54,11.88
2012-04-01,42,49.0,False,0.49,20.58
2012-04-02,72,49.0,,0.49,35.28
2012-04-03,67,49.0,,0.49,32.83
2012-04-04,74,49.0,,0.49,36.26
2012-04-05,76,49.0,,0.49,37.24
2012-04-06,46,49.0,,0.49,22.54
2012-04-07,29,49.0,,0.49,14.209999999999999
2012-04-08,29,49.0,,0.49,14.209999999999999
2012-04-09,67,49.0,,0.49,32.83
2012-04-10,70,49.0,,0.49,34.3
2012-04-11,86,49.0,,0.49,42.14
2012-04-12,74,49.0,,0.49,36.26
2012-04-13,77,49.0,,0.49,37.73
2012-04-14,28,49.0,,0.49,13.719999999999999
2012-04-15,53,49.0,,0.49,25.97
2012-04-16,86,49.0,,0.49,42.14
2012-04-17,89,49.0,,0.49,43.61
2012-04-18,77,49.0,,0.49,37.73
2012-04-19,88,49.0,,0.49,43.12
2012-04-20,69,49.0,,0.49,33.81
2012-04-21,29,49.0,,0.49,14.209999999999999
2012-04-22,44,49.0,,0.49,21.56
2012-04-23,88,49.0,,0.49,43.12
2012-04-24,87,49.0,,0.49,42.63
2012-04-25,86,49.0,,0.49,42.14
2012-04-26,87,49.0,,0.49,42.63
2012-04-27,73,49.0,,0.49,35.769999999999996
2012-04-28,35,49.0,,0.49,17.15
2012-04-29,55,49.0,,0.49,26.95
2012-04-30,100,49.0,,0.49,49.0
2012-05-01,96,44.0,False,0.44,42.24
2012-05-02,98,44.0,,0.44,43.12
