date,fort worth_unscaled,fort worth_monthly,isPartial,scale,fort worth
2006-10-07,61,61,False,0.61,37.21
2006-10-08,66,66,False,0.66,43.56
2006-10-09,87,87,False,0.87,75.69
2006-10-10,88,88,False,0.88,77.44
2006-10-11,77,77,False,0.77,59.29
2006-10-12,85,85,False,0.85,72.25
2006-10-13,67,67,False,0.67,44.89
2006-10-14,63,63,False,0.63,39.69
2006-10-15,76,76,False,0.76,57.76
2006-10-16,100,100,False,1.0,100.0
2006-10-17,78,78,False,0.78,60.84
2006-10-18,67,67,False,0.67,44.89
2006-10-19,87,87,False,0.87,75.69
2006-10-20,90,90,False,0.9,81.0
2006-10-21,76,76,False,0.76,57.76
2006-10-22,55,55,False,0.55,30.250000000000004
2006-10-23,87,87,False,0.87,75.69
2006-10-24,70,70,False,0.7,49.0
2006-10-25,94,94,False,0.94,88.36
2006-10-26,89,89,False,0.89,79.21000000000001
2006-10-27,88,88,False,0.88,77.44
2006-10-28,76,76,False,0.76,57.76
2006-10-29,73,73,False,0.73,53.29
2006-10-30,73,73,False,0.73,53.29
2006-10-31,91,91,False,0.91,82.81
2006-11-01,78,78,False,0.78,60.84
2006-11-02,79,79,False,0.79,62.410000000000004
2006-11-03,89,89,False,0.89,79.21000000000001
2006-11-04,65,65,False,0.65,42.25
2006-11-05,71,71,False,0.71,50.41
2006-11-06,94,94,False,0.94,88.36
2006-11-07,74,74,False,0.74,54.76
2006-11-08,84,84,False,0.84,70.56
2006-11-09,65,65,False,0.65,42.25
2006-11-10,92,92,False,0.92,84.64
2006-11-11,87,87,False,0.87,75.69
2006-11-12,59,59,False,0.59,34.809999999999995
2006-11-13,90,90,False,0.9,81.0
2006-11-14,85,85,False,0.85,72.25
2006-11-15,96,96,False,0.96,92.16
2006-11-16,86,86,False,0.86,73.96
2006-11-17,87,87,False,0.87,75.69
2006-11-18,76,76,False,0.76,57.76
2006-11-19,78,78,False,0.78,60.84
2006-11-20,81,81,False,0.81,65.61
2006-11-21,77,77,False,0.77,59.29
2006-11-22,88,88,False,0.88,77.44
2006-11-23,50,50,False,0.5,25.0
2006-11-24,100,100,False,1.0,100.0
2006-11-25,91,91,False,0.91,82.81
2006-11-26,51,51,False,0.51,26.01
2006-11-27,80,80,False,0.8,64.0
2006-11-28,85,85,False,0.85,72.25
2006-11-29,73,73,False,0.73,53.29
2006-11-30,92,92,False,0.92,84.64
2006-12-01,76,76,False,0.76,57.76
2006-12-02,63,63,False,0.63,39.69
2006-12-03,48,48,False,0.48,23.04
2006-12-04,83,83,False,0.83,68.89
2006-12-05,73,73,False,0.73,53.29
2006-12-06,46,46,False,0.46,21.16
2006-12-07,74,74,False,0.74,54.76
2006-12-08,64,64,False,0.64,40.96
2006-12-09,81,81,False,0.81,65.61
2006-12-10,45,45,False,0.45,20.25
2006-12-11,67,67,False,0.67,44.89
2006-12-12,77,77,False,0.77,59.29
2006-12-13,67,67,False,0.67,44.89
2006-12-14,78,78,False,0.78,60.84
2006-12-15,95,95,False,0.95,90.25
2006-12-16,54,54,False,0.54,29.160000000000004
2006-12-17,78,78,False,0.78,60.84
2006-12-18,94,94,False,0.94,88.36
2006-12-19,93,93,False,0.93,86.49000000000001
2006-12-20,88,88,False,0.88,77.44
2006-12-21,72,72,False,0.72,51.839999999999996
2006-12-22,72,72,False,0.72,51.839999999999996
2006-12-23,66,66,False,0.66,43.56
2006-12-24,68,68,False,0.68,46.24
2006-12-25,64,64,False,0.64,40.96
2006-12-26,73,73,False,0.73,53.29
2006-12-27,94,94,False,0.94,88.36
2006-12-28,86,86,False,0.86,73.96
2006-12-29,100,100,False,1.0,100.0
2006-12-30,60,60,False,0.6,36.0
2006-12-31,48,48,False,0.48,23.04
2007-01-01,53,53,False,0.53,28.09
2007-01-02,91,91,False,0.91,82.81
2007-01-03,71,71,False,0.71,50.41
2007-01-04,100,100,False,1.0,100.0
2007-01-05,90,90,False,0.9,81.0
2007-01-06,63,63,False,0.63,39.69
2007-01-07,63,63,False,0.63,39.69
2007-01-08,80,80,False,0.8,64.0
2007-01-09,73,73,False,0.73,53.29
2007-01-10,83,83,False,0.83,68.89
2007-01-11,82,82,False,0.82,67.24
2007-01-12,81,81,False,0.81,65.61
2007-01-13,96,96,False,0.96,92.16
2007-01-14,69,69,False,0.69,47.61
2007-01-15,95,95,False,0.95,90.25
2007-01-16,71,71,False,0.71,50.41
2007-01-17,91,91,False,0.91,82.81
2007-01-18,87,87,False,0.87,75.69
2007-01-19,79,79,False,0.79,62.410000000000004
2007-01-20,81,81,False,0.81,65.61
2007-01-21,89,89,False,0.89,79.21000000000001
2007-01-22,88,88,False,0.88,77.44
2007-01-23,83,83,False,0.83,68.89
2007-01-24,70,70,False,0.7,49.0
2007-01-25,69,69,False,0.69,47.61
2007-01-26,96,96,False,0.96,92.16
2007-01-27,84,84,False,0.84,70.56
2007-01-28,73,73,False,0.73,53.29
2007-01-29,82,82,False,0.82,67.24
2007-01-30,77,77,False,0.77,59.29
2007-01-31,75,75,False,0.75,56.25
2007-02-01,85,85,False,0.85,72.25
2007-02-02,100,100,False,1.0,100.0
2007-02-03,80,80,False,0.8,64.0
2007-02-04,62,62,False,0.62,38.44
2007-02-05,80,80,False,0.8,64.0
2007-02-06,67,67,False,0.67,44.89
2007-02-07,81,81,False,0.81,65.61
2007-02-08,65,65,False,0.65,42.25
2007-02-09,78,78,False,0.78,60.84
2007-02-10,74,74,False,0.74,54.76
2007-02-11,58,58,False,0.58,33.64
2007-02-12,70,70,False,0.7,49.0
2007-02-13,85,85,False,0.85,72.25
2007-02-14,59,59,False,0.59,34.809999999999995
2007-02-15,79,79,False,0.79,62.410000000000004
2007-02-16,80,80,False,0.8,64.0
2007-02-17,81,81,False,0.81,65.61
2007-02-18,57,57,False,0.57,32.489999999999995
2007-02-19,86,86,False,0.86,73.96
2007-02-20,87,87,False,0.87,75.69
2007-02-21,84,84,False,0.84,70.56
2007-02-22,61,61,False,0.61,37.21
2007-02-23,58,58,False,0.58,33.64
2007-02-24,62,62,False,0.62,38.44
2007-02-25,65,65,False,0.65,42.25
2007-02-26,67,67,False,0.67,44.89
2007-02-27,75,75,False,0.75,56.25
2007-02-28,76,76,False,0.76,57.76
2007-03-01,87,87,False,0.87,75.69
2007-03-02,70,70,False,0.7,49.0
2007-03-03,81,81,False,0.81,65.61
2007-03-04,76,76,False,0.76,57.76
2007-03-05,94,94,False,0.94,88.36
2007-03-06,85,85,False,0.85,72.25
2007-03-07,84,84,False,0.84,70.56
2007-03-08,76,76,False,0.76,57.76
2007-03-09,84,84,False,0.84,70.56
2007-03-10,67,67,False,0.67,44.89
2007-03-11,89,89,False,0.89,79.21000000000001
2007-03-12,79,79,False,0.79,62.410000000000004
2007-03-13,95,95,False,0.95,90.25
2007-03-14,94,94,False,0.94,88.36
2007-03-15,84,84,False,0.84,70.56
2007-03-16,95,95,False,0.95,90.25
2007-03-17,92,92,False,0.92,84.64
2007-03-18,52,52,False,0.52,27.04
2007-03-19,96,96,False,0.96,92.16
2007-03-20,75,75,False,0.75,56.25
2007-03-21,85,85,False,0.85,72.25
2007-03-22,90,90,False,0.9,81.0
2007-03-23,72,72,False,0.72,51.839999999999996
2007-03-24,65,65,False,0.65,42.25
2007-03-25,68,68,False,0.68,46.24
2007-03-26,70,70,False,0.7,49.0
2007-03-27,90,90,False,0.9,81.0
2007-03-28,98,98,False,0.98,96.03999999999999
2007-03-29,74,74,False,0.74,54.76
2007-03-30,100,100,False,1.0,100.0
2007-03-31,91,91,False,0.91,82.81
2007-04-01,64,64,False,0.64,40.96
2007-04-02,71,71,False,0.71,50.41
2007-04-03,86,86,False,0.86,73.96
2007-04-04,74,74,False,0.74,54.76
2007-04-05,86,86,False,0.86,73.96
2007-04-06,85,85,False,0.85,72.25
2007-04-07,54,54,False,0.54,29.160000000000004
2007-04-08,55,55,False,0.55,30.250000000000004
2007-04-09,84,84,False,0.84,70.56
2007-04-10,87,87,False,0.87,75.69
2007-04-11,66,66,False,0.66,43.56
2007-04-12,61,61,False,0.61,37.21
2007-04-13,76,76,False,0.76,57.76
2007-04-14,88,88,False,0.88,77.44
2007-04-15,81,81,False,0.81,65.61
2007-04-16,83,83,False,0.83,68.89
2007-04-17,82,82,False,0.82,67.24
2007-04-18,70,70,False,0.7,49.0
2007-04-19,87,87,False,0.87,75.69
2007-04-20,100,100,False,1.0,100.0
2007-04-21,71,71,False,0.71,50.41
2007-04-22,65,65,False,0.65,42.25
2007-04-23,63,63,False,0.63,39.69
2007-04-24,86,86,False,0.86,73.96
2007-04-25,73,73,False,0.73,53.29
2007-04-26,68,68,False,0.68,46.24
2007-04-27,78,78,False,0.78,60.84
2007-04-28,62,62,False,0.62,38.44
2007-04-29,53,53,False,0.53,28.09
2007-04-30,86,86,False,0.86,73.96
2007-05-01,76,76,False,0.76,57.76
2007-05-02,82,82,False,0.82,67.24
2007-05-03,83,83,False,0.83,68.89
2007-05-04,68,68,False,0.68,46.24
2007-05-05,87,87,False,0.87,75.69
2007-05-06,83,83,False,0.83,68.89
2007-05-07,77,77,False,0.77,59.29
2007-05-08,75,75,False,0.75,56.25
2007-05-09,81,81,False,0.81,65.61
2007-05-10,75,75,False,0.75,56.25
2007-05-11,86,86,False,0.86,73.96
2007-05-12,89,89,False,0.89,79.21000000000001
2007-05-13,60,60,False,0.6,36.0
2007-05-14,83,83,False,0.83,68.89
2007-05-15,74,74,False,0.74,54.76
2007-05-16,77,77,False,0.77,59.29
2007-05-17,85,85,False,0.85,72.25
2007-05-18,85,85,False,0.85,72.25
2007-05-19,60,60,False,0.6,36.0
2007-05-20,63,63,False,0.63,39.69
2007-05-21,65,65,False,0.65,42.25
2007-05-22,81,81,False,0.81,65.61
2007-05-23,95,95,False,0.95,90.25
2007-05-24,90,90,False,0.9,81.0
2007-05-25,95,95,False,0.95,90.25
2007-05-26,67,67,False,0.67,44.89
2007-05-27,97,97,False,0.97,94.09
2007-05-28,70,70,False,0.7,49.0
2007-05-29,100,100,False,1.0,100.0
2007-05-30,78,78,False,0.78,60.84
2007-05-31,81,81,False,0.81,65.61
2007-06-01,86,86,False,0.86,73.96
2007-06-02,77,77,False,0.77,59.29
2007-06-03,59,59,False,0.59,34.809999999999995
2007-06-04,80,80,False,0.8,64.0
2007-06-05,65,65,False,0.65,42.25
2007-06-06,66,66,False,0.66,43.56
2007-06-07,72,72,False,0.72,51.839999999999996
2007-06-08,69,69,False,0.69,47.61
2007-06-09,74,74,False,0.74,54.76
2007-06-10,65,65,False,0.65,42.25
2007-06-11,75,75,False,0.75,56.25
2007-06-12,68,68,False,0.68,46.24
2007-06-13,71,71,False,0.71,50.41
2007-06-14,65,65,False,0.65,42.25
2007-06-15,79,79,False,0.79,62.410000000000004
2007-06-16,81,81,False,0.81,65.61
2007-06-17,83,83,False,0.83,68.89
2007-06-18,69,69,False,0.69,47.61
2007-06-19,78,78,False,0.78,60.84
2007-06-20,80,80,False,0.8,64.0
2007-06-21,72,72,False,0.72,51.839999999999996
2007-06-22,65,65,False,0.65,42.25
2007-06-23,76,76,False,0.76,57.76
2007-06-24,62,62,False,0.62,38.44
2007-06-25,88,88,False,0.88,77.44
2007-06-26,89,89,False,0.89,79.21000000000001
2007-06-27,76,76,False,0.76,57.76
2007-06-28,75,75,False,0.75,56.25
2007-06-29,100,100,False,1.0,100.0
2007-06-30,79,79,False,0.79,62.410000000000004
2007-07-01,66,66,False,0.66,43.56
2007-07-02,91,91,False,0.91,82.81
2007-07-03,80,80,False,0.8,64.0
2007-07-04,100,100,False,1.0,100.0
2007-07-05,91,91,False,0.91,82.81
2007-07-06,78,78,False,0.78,60.84
2007-07-07,88,88,False,0.88,77.44
2007-07-08,63,63,False,0.63,39.69
2007-07-09,82,82,False,0.82,67.24
2007-07-10,73,73,False,0.73,53.29
2007-07-11,85,85,False,0.85,72.25
2007-07-12,80,80,False,0.8,64.0
2007-07-13,83,83,False,0.83,68.89
2007-07-14,74,74,False,0.74,54.76
2007-07-15,69,69,False,0.69,47.61
2007-07-16,84,84,False,0.84,70.56
2007-07-17,81,81,False,0.81,65.61
2007-07-18,78,78,False,0.78,60.84
2007-07-19,82,82,False,0.82,67.24
2007-07-20,85,85,False,0.85,72.25
2007-07-21,73,73,False,0.73,53.29
2007-07-22,89,89,False,0.89,79.21000000000001
2007-07-23,83,83,False,0.83,68.89
2007-07-24,82,82,False,0.82,67.24
2007-07-25,65,65,False,0.65,42.25
2007-07-26,85,85,False,0.85,72.25
2007-07-27,91,91,False,0.91,82.81
2007-07-28,68,68,False,0.68,46.24
2007-07-29,66,66,False,0.66,43.56
2007-07-30,85,85,False,0.85,72.25
2007-07-31,77,77,False,0.77,59.29
2007-08-01,87,87,False,0.87,75.69
2007-08-02,100,100,False,1.0,100.0
2007-08-03,91,91,False,0.91,82.81
2007-08-04,77,77,False,0.77,59.29
2007-08-05,79,79,False,0.79,62.410000000000004
2007-08-06,93,93,False,0.93,86.49000000000001
2007-08-07,85,85,False,0.85,72.25
2007-08-08,100,100,False,1.0,100.0
2007-08-09,98,98,False,0.98,96.03999999999999
2007-08-10,79,79,False,0.79,62.410000000000004
2007-08-11,73,73,False,0.73,53.29
2007-08-12,54,54,False,0.54,29.160000000000004
2007-08-13,79,79,False,0.79,62.410000000000004
2007-08-14,91,91,False,0.91,82.81
2007-08-15,89,89,False,0.89,79.21000000000001
2007-08-16,99,99,False,0.99,98.01
2007-08-17,87,87,False,0.87,75.69
2007-08-18,84,84,False,0.84,70.56
2007-08-19,69,69,False,0.69,47.61
2007-08-20,92,92,False,0.92,84.64
2007-08-21,83,83,False,0.83,68.89
2007-08-22,83,83,False,0.83,68.89
2007-08-23,68,68,False,0.68,46.24
2007-08-24,87,87,False,0.87,75.69
2007-08-25,100,100,False,1.0,100.0
2007-08-26,87,87,False,0.87,75.69
2007-08-27,88,88,False,0.88,77.44
2007-08-28,61,61,False,0.61,37.21
2007-08-29,87,87,False,0.87,75.69
2007-08-30,90,90,False,0.9,81.0
2007-08-31,95,95,False,0.95,90.25
2007-09-01,91,91,False,0.91,82.81
2007-09-02,78,78,False,0.78,60.84
2007-09-03,86,86,False,0.86,73.96
2007-09-04,98,98,False,0.98,96.03999999999999
2007-09-05,81,81,False,0.81,65.61
2007-09-06,75,75,False,0.75,56.25
2007-09-07,88,88,False,0.88,77.44
2007-09-08,66,66,False,0.66,43.56
2007-09-09,73,73,False,0.73,53.29
2007-09-10,87,87,False,0.87,75.69
2007-09-11,72,72,False,0.72,51.839999999999996
2007-09-12,69,69,False,0.69,47.61
2007-09-13,86,86,False,0.86,73.96
2007-09-14,71,71,False,0.71,50.41
2007-09-15,68,68,False,0.68,46.24
2007-09-16,50,50,False,0.5,25.0
2007-09-17,90,90,False,0.9,81.0
2007-09-18,88,88,False,0.88,77.44
2007-09-19,79,79,False,0.79,62.410000000000004
2007-09-20,72,72,False,0.72,51.839999999999996
2007-09-21,82,82,False,0.82,67.24
2007-09-22,67,67,False,0.67,44.89
2007-09-23,71,71,False,0.71,50.41
2007-09-24,78,78,False,0.78,60.84
2007-09-25,74,74,False,0.74,54.76
2007-09-26,65,65,False,0.65,42.25
2007-09-27,65,65,False,0.65,42.25
2007-09-28,100,100,False,1.0,100.0
2007-09-29,70,70,False,0.7,49.0
2007-09-30,54,54,False,0.54,29.160000000000004
2007-10-01,93,93,False,0.93,86.49000000000001
2007-10-02,79,79,False,0.79,62.410000000000004
2007-10-03,74,74,False,0.74,54.76
2007-10-04,85,85,False,0.85,72.25
2007-10-05,92,92,False,0.92,84.64
2007-10-06,81,81,False,0.81,65.61
2007-10-07,74,74,False,0.74,54.76
2007-10-08,77,77,False,0.77,59.29
2007-10-09,73,73,False,0.73,53.29
2007-10-10,69,69,False,0.69,47.61
2007-10-11,84,84,False,0.84,70.56
2007-10-12,76,76,False,0.76,57.76
2007-10-13,100,100,False,1.0,100.0
2007-10-14,67,67,False,0.67,44.89
2007-10-15,75,75,False,0.75,56.25
2007-10-16,78,78,False,0.78,60.84
2007-10-17,76,76,False,0.76,57.76
2007-10-18,75,75,False,0.75,56.25
2007-10-19,87,87,False,0.87,75.69
2007-10-20,72,72,False,0.72,51.839999999999996
2007-10-21,65,65,False,0.65,42.25
2007-10-22,93,93,False,0.93,86.49000000000001
2007-10-23,75,75,False,0.75,56.25
2007-10-24,76,76,False,0.76,57.76
2007-10-25,75,75,False,0.75,56.25
2007-10-26,82,82,False,0.82,67.24
2007-10-27,71,71,False,0.71,50.41
2007-10-28,43,43,False,0.43,18.49
2007-10-29,58,58,False,0.58,33.64
2007-10-30,77,77,False,0.77,59.29
2007-10-31,57,57,False,0.57,32.489999999999995
2007-11-01,79,79,False,0.79,62.410000000000004
2007-11-02,95,95,False,0.95,90.25
2007-11-03,88,88,False,0.88,77.44
2007-11-04,59,59,False,0.59,34.809999999999995
2007-11-05,93,93,False,0.93,86.49000000000001
2007-11-06,93,93,False,0.93,86.49000000000001
2007-11-07,95,95,False,0.95,90.25
2007-11-08,77,77,False,0.77,59.29
2007-11-09,100,100,False,1.0,100.0
2007-11-10,97,97,False,0.97,94.09
2007-11-11,67,67,False,0.67,44.89
2007-11-12,80,80,False,0.8,64.0
2007-11-13,84,84,False,0.84,70.56
2007-11-14,94,94,False,0.94,88.36
2007-11-15,87,87,False,0.87,75.69
2007-11-16,76,76,False,0.76,57.76
2007-11-17,87,87,False,0.87,75.69
2007-11-18,70,70,False,0.7,49.0
2007-11-19,87,87,False,0.87,75.69
2007-11-20,83,83,False,0.83,68.89
2007-11-21,88,88,False,0.88,77.44
2007-11-22,53,53,False,0.53,28.09
2007-11-23,85,85,False,0.85,72.25
2007-11-24,67,67,False,0.67,44.89
2007-11-25,62,62,False,0.62,38.44
2007-11-26,82,82,False,0.82,67.24
2007-11-27,73,73,False,0.73,53.29
2007-11-28,79,79,False,0.79,62.410000000000004
2007-11-29,83,83,False,0.83,68.89
2007-11-30,74,74,False,0.74,54.76
2007-12-01,67,67,False,0.67,44.89
2007-12-02,45,45,False,0.45,20.25
2007-12-03,76,76,False,0.76,57.76
2007-12-04,67,67,False,0.67,44.89
2007-12-05,68,68,False,0.68,46.24
2007-12-06,65,65,False,0.65,42.25
2007-12-07,68,68,False,0.68,46.24
2007-12-08,51,51,False,0.51,26.01
2007-12-09,51,51,False,0.51,26.01
2007-12-10,72,72,False,0.72,51.839999999999996
2007-12-11,64,64,False,0.64,40.96
2007-12-12,72,72,False,0.72,51.839999999999996
2007-12-13,82,82,False,0.82,67.24
2007-12-14,63,63,False,0.63,39.69
2007-12-15,57,57,False,0.57,32.489999999999995
2007-12-16,47,47,False,0.47,22.09
2007-12-17,89,89,False,0.89,79.21000000000001
2007-12-18,74,74,False,0.74,54.76
2007-12-19,66,66,False,0.66,43.56
2007-12-20,73,73,False,0.73,53.29
2007-12-21,70,70,False,0.7,49.0
2007-12-22,55,55,False,0.55,30.250000000000004
2007-12-23,68,68,False,0.68,46.24
2007-12-24,50,50,False,0.5,25.0
2007-12-25,45,45,False,0.45,20.25
2007-12-26,81,81,False,0.81,65.61
2007-12-27,86,86,False,0.86,73.96
2007-12-28,77,77,False,0.77,59.29
2007-12-29,80,80,False,0.8,64.0
2007-12-30,66,66,False,0.66,43.56
2007-12-31,100,100,False,1.0,100.0
2008-01-01,66,66,False,0.66,43.56
2008-01-02,91,91,False,0.91,82.81
2008-01-03,77,77,False,0.77,59.29
2008-01-04,81,81,False,0.81,65.61
2008-01-05,88,88,False,0.88,77.44
2008-01-06,72,72,False,0.72,51.839999999999996
2008-01-07,100,100,False,1.0,100.0
2008-01-08,82,82,False,0.82,67.24
2008-01-09,80,80,False,0.8,64.0
2008-01-10,84,84,False,0.84,70.56
2008-01-11,91,91,False,0.91,82.81
2008-01-12,91,91,False,0.91,82.81
2008-01-13,76,76,False,0.76,57.76
2008-01-14,79,79,False,0.79,62.410000000000004
2008-01-15,87,87,False,0.87,75.69
2008-01-16,87,87,False,0.87,75.69
2008-01-17,89,89,False,0.89,79.21000000000001
2008-01-18,92,92,False,0.92,84.64
2008-01-19,78,78,False,0.78,60.84
2008-01-20,72,72,False,0.72,51.839999999999996
2008-01-21,83,83,False,0.83,68.89
2008-01-22,80,80,False,0.8,64.0
2008-01-23,70,70,False,0.7,49.0
2008-01-24,97,97,False,0.97,94.09
2008-01-25,94,94,False,0.94,88.36
2008-01-26,71,71,False,0.71,50.41
2008-01-27,82,82,False,0.82,67.24
2008-01-28,87,87,False,0.87,75.69
2008-01-29,81,81,False,0.81,65.61
2008-01-30,74,74,False,0.74,54.76
2008-01-31,79,79,False,0.79,62.410000000000004
2008-02-01,77,77,False,0.77,59.29
2008-02-02,74,74,False,0.74,54.76
2008-02-03,51,51,False,0.51,26.01
2008-02-04,69,69,False,0.69,47.61
2008-02-05,74,74,False,0.74,54.76
2008-02-06,77,77,False,0.77,59.29
2008-02-07,80,80,False,0.8,64.0
2008-02-08,78,78,False,0.78,60.84
2008-02-09,71,71,False,0.71,50.41
2008-02-10,69,69,False,0.69,47.61
2008-02-11,82,82,False,0.82,67.24
2008-02-12,73,73,False,0.73,53.29
2008-02-13,82,82,False,0.82,67.24
2008-02-14,79,79,False,0.79,62.410000000000004
2008-02-15,84,84,False,0.84,70.56
2008-02-16,90,90,False,0.9,81.0
2008-02-17,70,70,False,0.7,49.0
2008-02-18,83,83,False,0.83,68.89
2008-02-19,91,91,False,0.91,82.81
2008-02-20,80,80,False,0.8,64.0
2008-02-21,88,88,False,0.88,77.44
2008-02-22,83,83,False,0.83,68.89
2008-02-23,98,98,False,0.98,96.03999999999999
2008-02-24,62,62,False,0.62,38.44
2008-02-25,87,87,False,0.87,75.69
2008-02-26,83,83,False,0.83,68.89
2008-02-27,85,85,False,0.85,72.25
2008-02-28,86,86,False,0.86,73.96
2008-02-29,100,100,False,1.0,100.0
2008-03-01,80,80,False,0.8,64.0
2008-03-02,73,73,False,0.73,53.29
2008-03-03,84,84,False,0.84,70.56
2008-03-04,81,81,False,0.81,65.61
2008-03-05,76,76,False,0.76,57.76
2008-03-06,84,84,False,0.84,70.56
2008-03-07,100,100,False,1.0,100.0
2008-03-08,70,70,False,0.7,49.0
2008-03-09,60,60,False,0.6,36.0
2008-03-10,86,86,False,0.86,73.96
2008-03-11,80,80,False,0.8,64.0
2008-03-12,80,80,False,0.8,64.0
2008-03-13,78,78,False,0.78,60.84
2008-03-14,72,72,False,0.72,51.839999999999996
2008-03-15,80,80,False,0.8,64.0
2008-03-16,61,61,False,0.61,37.21
2008-03-17,92,92,False,0.92,84.64
2008-03-18,77,77,False,0.77,59.29
2008-03-19,77,77,False,0.77,59.29
2008-03-20,84,84,False,0.84,70.56
2008-03-21,83,83,False,0.83,68.89
2008-03-22,80,80,False,0.8,64.0
2008-03-23,63,63,False,0.63,39.69
2008-03-24,83,83,False,0.83,68.89
2008-03-25,73,73,False,0.73,53.29
2008-03-26,70,70,False,0.7,49.0
2008-03-27,76,76,False,0.76,57.76
2008-03-28,92,92,False,0.92,84.64
2008-03-29,82,82,False,0.82,67.24
2008-03-30,72,72,False,0.72,51.839999999999996
2008-03-31,91,91,False,0.91,82.81
2008-04-01,86,86,False,0.86,73.96
2008-04-02,80,80,False,0.8,64.0
2008-04-03,82,82,False,0.82,67.24
2008-04-04,89,89,False,0.89,79.21000000000001
2008-04-05,78,78,False,0.78,60.84
2008-04-06,66,66,False,0.66,43.56
2008-04-07,74,74,False,0.74,54.76
2008-04-08,93,93,False,0.93,86.49000000000001
2008-04-09,74,74,False,0.74,54.76
2008-04-10,74,74,False,0.74,54.76
2008-04-11,100,100,False,1.0,100.0
2008-04-12,71,71,False,0.71,50.41
2008-04-13,59,59,False,0.59,34.809999999999995
2008-04-14,78,78,False,0.78,60.84
2008-04-15,81,81,False,0.81,65.61
2008-04-16,80,80,False,0.8,64.0
2008-04-17,72,72,False,0.72,51.839999999999996
2008-04-18,93,93,False,0.93,86.49000000000001
2008-04-19,90,90,False,0.9,81.0
2008-04-20,83,83,False,0.83,68.89
2008-04-21,72,72,False,0.72,51.839999999999996
2008-04-22,75,75,False,0.75,56.25
2008-04-23,86,86,False,0.86,73.96
2008-04-24,95,95,False,0.95,90.25
2008-04-25,91,91,False,0.91,82.81
2008-04-26,70,70,False,0.7,49.0
2008-04-27,93,93,False,0.93,86.49000000000001
2008-04-28,84,84,False,0.84,70.56
2008-04-29,64,64,False,0.64,40.96
2008-04-30,79,79,False,0.79,62.410000000000004
2008-05-01,71,71,False,0.71,50.41
2008-05-02,72,72,False,0.72,51.839999999999996
2008-05-03,100,100,False,1.0,100.0
2008-05-04,65,65,False,0.65,42.25
2008-05-05,81,81,False,0.81,65.61
2008-05-06,71,71,False,0.71,50.41
2008-05-07,85,85,False,0.85,72.25
2008-05-08,85,85,False,0.85,72.25
2008-05-09,79,79,False,0.79,62.410000000000004
2008-05-10,85,85,False,0.85,72.25
2008-05-11,73,73,False,0.73,53.29
2008-05-12,81,81,False,0.81,65.61
2008-05-13,79,79,False,0.79,62.410000000000004
2008-05-14,73,73,False,0.73,53.29
2008-05-15,79,79,False,0.79,62.410000000000004
2008-05-16,87,87,False,0.87,75.69
2008-05-17,81,81,False,0.81,65.61
2008-05-18,76,76,False,0.76,57.76
2008-05-19,86,86,False,0.86,73.96
2008-05-20,91,91,False,0.91,82.81
2008-05-21,60,60,False,0.6,36.0
2008-05-22,77,77,False,0.77,59.29
2008-05-23,85,85,False,0.85,72.25
2008-05-24,69,69,False,0.69,47.61
2008-05-25,71,71,False,0.71,50.41
2008-05-26,58,58,False,0.58,33.64
2008-05-27,82,82,False,0.82,67.24
2008-05-28,94,94,False,0.94,88.36
2008-05-29,84,84,False,0.84,70.56
2008-05-30,85,85,False,0.85,72.25
2008-05-31,80,80,False,0.8,64.0
2008-06-01,73,73,False,0.73,53.29
2008-06-02,87,87,False,0.87,75.69
2008-06-03,75,75,False,0.75,56.25
2008-06-04,87,87,False,0.87,75.69
2008-06-05,82,82,False,0.82,67.24
2008-06-06,99,99,False,0.99,98.01
2008-06-07,97,97,False,0.97,94.09
2008-06-08,77,77,False,0.77,59.29
2008-06-09,97,97,False,0.97,94.09
2008-06-10,77,77,False,0.77,59.29
2008-06-11,100,100,False,1.0,100.0
2008-06-12,85,85,False,0.85,72.25
2008-06-13,84,84,False,0.84,70.56
2008-06-14,70,70,False,0.7,49.0
2008-06-15,73,73,False,0.73,53.29
2008-06-16,93,93,False,0.93,86.49000000000001
2008-06-17,84,84,False,0.84,70.56
2008-06-18,81,81,False,0.81,65.61
