date,GOLD PRICES_unscaled,GOLD PRICES_monthly,isPartial,scale,GOLD PRICES
2014-04-13,37,18.0,,0.18,6.66
2014-04-14,61,18.0,,0.18,10.98
2014-04-15,66,18.0,,0.18,11.879999999999999
2014-04-16,42,18.0,,0.18,7.56
2014-04-17,72,18.0,,0.18,12.959999999999999
2014-04-18,77,18.0,,0.18,13.86
2014-04-19,38,18.0,,0.18,6.84
2014-04-20,40,18.0,,0.18,7.199999999999999
2014-04-21,51,18.0,,0.18,9.18
2014-04-22,56,18.0,,0.18,10.08
2014-04-23,49,18.0,,0.18,8.82
2014-04-24,67,18.0,,0.18,12.059999999999999
2014-04-25,56,18.0,,0.18,10.08
2014-04-26,57,18.0,,0.18,10.26
2014-04-27,41,18.0,,0.18,7.38
2014-04-28,59,18.0,,0.18,10.62
2014-04-29,63,18.0,,0.18,11.34
2014-04-30,66,18.0,,0.18,11.879999999999999
2014-05-01,62,17.0,False,0.17,10.540000000000001
2014-05-02,52,17.0,,0.17,8.84
2014-05-03,75,17.0,,0.17,12.750000000000002
2014-05-04,45,17.0,,0.17,7.65
2014-05-05,46,17.0,,0.17,7.82
2014-05-06,70,17.0,,0.17,11.9
2014-05-07,77,17.0,,0.17,13.090000000000002
2014-05-08,64,17.0,,0.17,10.88
2014-05-09,48,17.0,,0.17,8.16
2014-05-10,67,17.0,,0.17,11.39
2014-05-11,53,17.0,,0.17,9.01
2014-05-12,61,17.0,,0.17,10.370000000000001
2014-05-13,66,17.0,,0.17,11.22
2014-05-14,57,17.0,,0.17,9.690000000000001
2014-05-15,68,17.0,,0.17,11.56
2014-05-16,76,17.0,,0.17,12.920000000000002
2014-05-17,54,17.0,,0.17,9.180000000000001
2014-05-18,46,17.0,,0.17,7.82
2014-05-19,55,17.0,,0.17,9.350000000000001
2014-05-20,47,17.0,,0.17,7.99
2014-05-21,70,17.0,,0.17,11.9
2014-05-22,62,17.0,,0.17,10.540000000000001
2014-05-23,71,17.0,,0.17,12.07
2014-05-24,64,17.0,,0.17,10.88
2014-05-25,37,17.0,,0.17,6.29
2014-05-26,81,17.0,,0.17,13.770000000000001
2014-05-27,59,17.0,,0.17,10.030000000000001
2014-05-28,82,17.0,,0.17,13.940000000000001
2014-05-29,100,17.0,,0.17,17.0
2014-05-30,60,17.0,,0.17,10.200000000000001
2014-05-31,46,17.0,,0.17,7.82
2014-06-01,53,19.0,False,0.19,10.07
2014-06-02,44,19.0,,0.19,8.36
2014-06-03,36,19.0,,0.19,6.84
2014-06-04,48,19.0,,0.19,9.120000000000001
2014-06-05,74,19.0,,0.19,14.06
2014-06-06,50,19.0,,0.19,9.5
2014-06-07,47,19.0,,0.19,8.93
2014-06-08,62,19.0,,0.19,11.78
2014-06-09,44,19.0,,0.19,8.36
2014-06-10,66,19.0,,0.19,12.540000000000001
2014-06-11,37,19.0,,0.19,7.03
2014-06-12,59,19.0,,0.19,11.21
2014-06-13,46,19.0,,0.19,8.74
2014-06-14,19,19.0,,0.19,3.61
2014-06-15,100,19.0,,0.19,19.0
2014-06-16,63,19.0,,0.19,11.97
2014-06-17,33,19.0,,0.19,6.2700000000000005
2014-06-18,71,19.0,,0.19,13.49
2014-06-19,65,19.0,,0.19,12.35
2014-06-20,71,19.0,,0.19,13.49
2014-06-21,57,19.0,,0.19,10.83
2014-06-22,38,19.0,,0.19,7.22
2014-06-23,45,19.0,,0.19,8.55
2014-06-24,59,19.0,,0.19,11.21
2014-06-25,60,19.0,,0.19,11.4
2014-06-26,45,19.0,,0.19,8.55
2014-06-27,78,19.0,,0.19,14.82
2014-06-28,24,19.0,,0.19,4.5600000000000005
2014-06-29,19,19.0,,0.19,3.61
2014-06-30,64,19.0,,0.19,12.16
2014-07-01,68,19.0,False,0.19,12.92
2014-07-02,76,19.0,,0.19,14.44
2014-07-03,70,19.0,,0.19,13.3
2014-07-04,62,19.0,,0.19,11.78
2014-07-05,61,19.0,,0.19,11.59
2014-07-06,57,19.0,,0.19,10.83
2014-07-07,71,19.0,,0.19,13.49
2014-07-08,80,19.0,,0.19,15.2
2014-07-09,93,19.0,,0.19,17.67
2014-07-10,100,19.0,,0.19,19.0
2014-07-11,98,19.0,,0.19,18.62
2014-07-12,76,19.0,,0.19,14.44
2014-07-13,66,19.0,,0.19,12.540000000000001
2014-07-14,70,19.0,,0.19,13.3
2014-07-15,84,19.0,,0.19,15.96
2014-07-16,72,19.0,,0.19,13.68
2014-07-17,77,19.0,,0.19,14.63
2014-07-18,91,19.0,,0.19,17.29
2014-07-19,54,19.0,,0.19,10.26
2014-07-20,29,19.0,,0.19,5.51
2014-07-21,79,19.0,,0.19,15.01
2014-07-22,100,19.0,,0.19,19.0
2014-07-23,78,19.0,,0.19,14.82
2014-07-24,97,19.0,,0.19,18.43
2014-07-25,72,19.0,,0.19,13.68
2014-07-26,48,19.0,,0.19,9.120000000000001
2014-07-27,45,19.0,,0.19,8.55
2014-07-28,96,19.0,,0.19,18.240000000000002
2014-07-29,73,19.0,,0.19,13.870000000000001
2014-07-30,84,19.0,,0.19,15.96
2014-07-31,84,19.0,,0.19,15.96
2014-08-01,78,16.0,False,0.16,12.48
2014-08-02,44,16.0,,0.16,7.04
2014-08-03,70,16.0,,0.16,11.200000000000001
2014-08-04,70,16.0,,0.16,11.200000000000001
2014-08-05,50,16.0,,0.16,8.0
2014-08-06,86,16.0,,0.16,13.76
2014-08-07,84,16.0,,0.16,13.44
2014-08-08,80,16.0,,0.16,12.8
2014-08-09,71,16.0,,0.16,11.36
2014-08-10,76,16.0,,0.16,12.16
2014-08-11,39,16.0,,0.16,6.24
2014-08-12,67,16.0,,0.16,10.72
2014-08-13,69,16.0,,0.16,11.040000000000001
2014-08-14,61,16.0,,0.16,9.76
2014-08-15,16,16.0,,0.16,2.56
2014-08-16,100,16.0,,0.16,16.0
2014-08-17,63,16.0,,0.16,10.08
2014-08-18,25,16.0,,0.16,4.0
2014-08-19,79,16.0,,0.16,12.64
2014-08-20,59,16.0,,0.16,9.44
2014-08-21,95,16.0,,0.16,15.200000000000001
2014-08-22,87,16.0,,0.16,13.92
2014-08-23,61,16.0,,0.16,9.76
2014-08-24,25,16.0,,0.16,4.0
2014-08-25,59,16.0,,0.16,9.44
2014-08-26,34,16.0,,0.16,5.44
2014-08-27,78,16.0,,0.16,12.48
2014-08-28,63,16.0,,0.16,10.08
2014-08-29,71,16.0,,0.16,11.36
2014-08-30,56,16.0,,0.16,8.96
2014-08-31,12,16.0,,0.16,1.92
2014-09-01,71,18.0,False,0.18,12.78
2014-09-02,66,18.0,,0.18,11.879999999999999
2014-09-03,59,18.0,,0.18,10.62
2014-09-04,65,18.0,,0.18,11.7
2014-09-05,62,18.0,,0.18,11.16
2014-09-06,72,18.0,,0.18,12.959999999999999
2014-09-07,38,18.0,,0.18,6.84
2014-09-08,55,18.0,,0.18,9.9
2014-09-09,85,18.0,,0.18,15.299999999999999
2014-09-10,57,18.0,,0.18,10.26
2014-09-11,53,18.0,,0.18,9.54
2014-09-12,93,18.0,,0.18,16.74
2014-09-13,56,18.0,,0.18,10.08
2014-09-14,44,18.0,,0.18,7.92
2014-09-15,55,18.0,,0.18,9.9
2014-09-16,59,18.0,,0.18,10.62
2014-09-17,72,18.0,,0.18,12.959999999999999
2014-09-18,51,18.0,,0.18,9.18
2014-09-19,62,18.0,,0.18,11.16
2014-09-20,60,18.0,,0.18,10.799999999999999
2014-09-21,69,18.0,,0.18,12.42
2014-09-22,88,18.0,,0.18,15.84
2014-09-23,100,18.0,,0.18,18.0
2014-09-24,56,18.0,,0.18,10.08
2014-09-25,83,18.0,,0.18,14.94
2014-09-26,89,18.0,,0.18,16.02
2014-09-27,35,18.0,,0.18,6.3
2014-09-28,40,18.0,,0.18,7.199999999999999
2014-09-29,33,18.0,,0.18,5.9399999999999995
2014-09-30,82,18.0,,0.18,14.76
2014-10-01,57,21.0,False,0.21,11.969999999999999
2014-10-02,57,21.0,,0.21,11.969999999999999
2014-10-03,78,21.0,,0.21,16.38
2014-10-04,41,21.0,,0.21,8.61
2014-10-05,50,21.0,,0.21,10.5
2014-10-06,46,21.0,,0.21,9.66
2014-10-07,49,21.0,,0.21,10.29
2014-10-08,57,21.0,,0.21,11.969999999999999
2014-10-09,53,21.0,,0.21,11.129999999999999
2014-10-10,59,21.0,,0.21,12.389999999999999
2014-10-11,43,21.0,,0.21,9.03
2014-10-12,47,21.0,,0.21,9.87
2014-10-13,51,21.0,,0.21,10.709999999999999
2014-10-14,55,21.0,,0.21,11.549999999999999
2014-10-15,83,21.0,,0.21,17.43
2014-10-16,70,21.0,,0.21,14.7
2014-10-17,66,21.0,,0.21,13.86
2014-10-18,46,21.0,,0.21,9.66
2014-10-19,22,21.0,,0.21,4.62
2014-10-20,35,21.0,,0.21,7.35
2014-10-21,51,21.0,,0.21,10.709999999999999
2014-10-22,53,21.0,,0.21,11.129999999999999
2014-10-23,49,21.0,,0.21,10.29
2014-10-24,36,21.0,,0.21,7.56
2014-10-25,39,21.0,,0.21,8.19
2014-10-26,31,21.0,,0.21,6.51
2014-10-27,41,21.0,,0.21,8.61
2014-10-28,46,21.0,,0.21,9.66
2014-10-29,43,21.0,,0.21,9.03
2014-10-30,70,21.0,,0.21,14.7
2014-10-31,100,21.0,,0.21,21.0
2014-11-01,62,22.0,False,0.22,13.64
2014-11-02,54,22.0,,0.22,11.88
2014-11-03,63,22.0,,0.22,13.86
2014-11-04,100,22.0,,0.22,22.0
2014-11-05,90,22.0,,0.22,19.8
2014-11-06,82,22.0,,0.22,18.04
2014-11-07,58,22.0,,0.22,12.76
2014-11-08,88,22.0,,0.22,19.36
2014-11-09,39,22.0,,0.22,8.58
2014-11-10,92,22.0,,0.22,20.24
2014-11-11,64,22.0,,0.22,14.08
2014-11-12,50,22.0,,0.22,11.0
2014-11-13,65,22.0,,0.22,14.3
2014-11-14,60,22.0,,0.22,13.2
2014-11-15,59,22.0,,0.22,12.98
2014-11-16,39,22.0,,0.22,8.58
2014-11-17,54,22.0,,0.22,11.88
2014-11-18,63,22.0,,0.22,13.86
2014-11-19,59,22.0,,0.22,12.98
2014-11-20,51,22.0,,0.22,11.22
2014-11-21,74,22.0,,0.22,16.28
2014-11-22,50,22.0,,0.22,11.0
2014-11-23,35,22.0,,0.22,7.7
2014-11-24,65,22.0,,0.22,14.3
2014-11-25,46,22.0,,0.22,10.12
2014-11-26,54,22.0,,0.22,11.88
2014-11-27,30,22.0,,0.22,6.6
2014-11-28,57,22.0,,0.22,12.540000000000001
2014-11-29,59,22.0,,0.22,12.98
2014-11-30,57,22.0,,0.22,12.540000000000001
2014-12-01,76,23.0,False,0.23,17.48
2014-12-02,100,23.0,,0.23,23.0
2014-12-03,62,23.0,,0.23,14.26
2014-12-04,49,23.0,,0.23,11.270000000000001
2014-12-05,67,23.0,,0.23,15.41
2014-12-06,61,23.0,,0.23,14.030000000000001
2014-12-07,47,23.0,,0.23,10.81
2014-12-08,64,23.0,,0.23,14.72
2014-12-09,63,23.0,,0.23,14.49
2014-12-10,72,23.0,,0.23,16.560000000000002
2014-12-11,89,23.0,,0.23,20.470000000000002
2014-12-12,82,23.0,,0.23,18.86
2014-12-13,65,23.0,,0.23,14.950000000000001
2014-12-14,78,23.0,,0.23,17.94
2014-12-15,59,23.0,,0.23,13.57
2014-12-16,73,23.0,,0.23,16.79
2014-12-17,80,23.0,,0.23,18.400000000000002
2014-12-18,74,23.0,,0.23,17.02
2014-12-19,69,23.0,,0.23,15.870000000000001
2014-12-20,62,23.0,,0.23,14.26
2014-12-21,57,23.0,,0.23,13.110000000000001
2014-12-22,65,23.0,,0.23,14.950000000000001
2014-12-23,77,23.0,,0.23,17.71
2014-12-24,64,23.0,,0.23,14.72
2014-12-25,93,23.0,,0.23,21.39
2014-12-26,64,23.0,,0.23,14.72
2014-12-27,45,23.0,,0.23,10.35
2014-12-28,53,23.0,,0.23,12.190000000000001
2014-12-29,68,23.0,,0.23,15.64
2014-12-30,73,23.0,,0.23,16.79
2014-12-31,79,23.0,,0.23,18.17
2015-01-01,70,22.0,False,0.22,15.4
2015-01-02,46,22.0,,0.22,10.12
2015-01-03,83,22.0,,0.22,18.26
2015-01-04,68,22.0,,0.22,14.96
2015-01-05,88,22.0,,0.22,19.36
2015-01-06,91,22.0,,0.22,20.02
2015-01-07,83,22.0,,0.22,18.26
2015-01-08,52,22.0,,0.22,11.44
2015-01-09,38,22.0,,0.22,8.36
2015-01-10,52,22.0,,0.22,11.44
2015-01-11,37,22.0,,0.22,8.14
2015-01-12,100,22.0,,0.22,22.0
2015-01-13,55,22.0,,0.22,12.1
2015-01-14,60,22.0,,0.22,13.2
2015-01-15,63,22.0,,0.22,13.86
2015-01-16,54,22.0,,0.22,11.88
2015-01-17,75,22.0,,0.22,16.5
2015-01-18,23,22.0,,0.22,5.06
2015-01-19,92,22.0,,0.22,20.24
2015-01-20,85,22.0,,0.22,18.7
2015-01-21,69,22.0,,0.22,15.18
2015-01-22,74,22.0,,0.22,16.28
2015-01-23,68,22.0,,0.22,14.96
2015-01-24,69,22.0,,0.22,15.18
2015-01-25,42,22.0,,0.22,9.24
2015-01-26,47,22.0,,0.22,10.34
2015-01-27,65,22.0,,0.22,14.3
2015-01-28,66,22.0,,0.22,14.52
2015-01-29,80,22.0,,0.22,17.6
2015-01-30,64,22.0,,0.22,14.08
2015-01-31,77,22.0,,0.22,16.94
2015-02-01,61,17.0,False,0.17,10.370000000000001
2015-02-02,58,17.0,,0.17,9.860000000000001
2015-02-03,98,17.0,,0.17,16.66
2015-02-04,53,17.0,,0.17,9.01
2015-02-05,91,17.0,,0.17,15.47
2015-02-06,92,17.0,,0.17,15.64
2015-02-07,64,17.0,,0.17,10.88
2015-02-08,48,17.0,,0.17,8.16
2015-02-09,69,17.0,,0.17,11.73
2015-02-10,92,17.0,,0.17,15.64
2015-02-11,80,17.0,,0.17,13.600000000000001
2015-02-12,73,17.0,,0.17,12.41
2015-02-13,63,17.0,,0.17,10.71
2015-02-14,51,17.0,,0.17,8.67
2015-02-15,55,17.0,,0.17,9.350000000000001
2015-02-16,55,17.0,,0.17,9.350000000000001
2015-02-17,71,17.0,,0.17,12.07
2015-02-18,100,17.0,,0.17,17.0
2015-02-19,61,17.0,,0.17,10.370000000000001
2015-02-20,70,17.0,,0.17,11.9
2015-02-21,61,17.0,,0.17,10.370000000000001
2015-02-22,34,17.0,,0.17,5.78
2015-02-23,67,17.0,,0.17,11.39
2015-02-24,66,17.0,,0.17,11.22
2015-02-25,78,17.0,,0.17,13.260000000000002
2015-02-26,70,17.0,,0.17,11.9
2015-02-27,64,17.0,,0.17,10.88
2015-02-28,85,17.0,,0.17,14.450000000000001
2015-03-01,66,21.0,False,0.21,13.86
2015-03-02,52,21.0,,0.21,10.92
2015-03-03,60,21.0,,0.21,12.6
2015-03-04,45,21.0,,0.21,9.45
2015-03-05,64,21.0,,0.21,13.44
2015-03-06,79,21.0,,0.21,16.59
2015-03-07,61,21.0,,0.21,12.809999999999999
2015-03-08,40,21.0,,0.21,8.4
2015-03-09,100,21.0,,0.21,21.0
2015-03-10,77,21.0,,0.21,16.169999999999998
2015-03-11,84,21.0,,0.21,17.64
2015-03-12,70,21.0,,0.21,14.7
2015-03-13,66,21.0,,0.21,13.86
2015-03-14,69,21.0,,0.21,14.49
2015-03-15,54,21.0,,0.21,11.34
2015-03-16,58,21.0,,0.21,12.18
2015-03-17,92,21.0,,0.21,19.32
2015-03-18,79,21.0,,0.21,16.59
2015-03-19,70,21.0,,0.21,14.7
2015-03-20,78,21.0,,0.21,16.38
2015-03-21,73,21.0,,0.21,15.33
2015-03-22,43,21.0,,0.21,9.03
2015-03-23,57,21.0,,0.21,11.969999999999999
2015-03-24,46,21.0,,0.21,9.66
2015-03-25,50,21.0,,0.21,10.5
2015-03-26,64,21.0,,0.21,13.44
2015-03-27,91,21.0,,0.21,19.11
2015-03-28,85,21.0,,0.21,17.849999999999998
2015-03-29,32,21.0,,0.21,6.72
2015-03-30,99,21.0,,0.21,20.79
2015-03-31,86,21.0,,0.21,18.06
2015-04-01,69,15.0,False,0.15,10.35
2015-04-02,76,15.0,,0.15,11.4
2015-04-03,65,15.0,,0.15,9.75
2015-04-04,53,15.0,,0.15,7.949999999999999
2015-04-05,62,15.0,,0.15,9.299999999999999
2015-04-06,90,15.0,,0.15,13.5
2015-04-07,53,15.0,,0.15,7.949999999999999
2015-04-08,73,15.0,,0.15,10.95
2015-04-09,51,15.0,,0.15,7.6499999999999995
2015-04-10,66,15.0,,0.15,9.9
2015-04-11,77,15.0,,0.15,11.549999999999999
2015-04-12,63,15.0,,0.15,9.45
2015-04-13,71,15.0,,0.15,10.65
2015-04-14,47,15.0,,0.15,7.05
2015-04-15,100,15.0,,0.15,15.0
2015-04-16,56,15.0,,0.15,8.4
2015-04-17,63,15.0,,0.15,9.45
2015-04-18,64,15.0,,0.15,9.6
2015-04-19,60,15.0,,0.15,9.0
2015-04-20,47,15.0,,0.15,7.05
2015-04-21,48,15.0,,0.15,7.199999999999999
2015-04-22,51,15.0,,0.15,7.6499999999999995
2015-04-23,64,15.0,,0.15,9.6
2015-04-24,98,15.0,,0.15,14.7
2015-04-25,59,15.0,,0.15,8.85
2015-04-26,70,15.0,,0.15,10.5
2015-04-27,61,15.0,,0.15,9.15
2015-04-28,62,15.0,,0.15,9.299999999999999
2015-04-29,69,15.0,,0.15,10.35
2015-04-30,64,15.0,,0.15,9.6
2015-05-01,94,16.0,False,0.16,15.040000000000001
2015-05-02,63,16.0,,0.16,10.08
2015-05-03,45,16.0,,0.16,7.2
2015-05-04,71,16.0,,0.16,11.36
2015-05-05,85,16.0,,0.16,13.6
2015-05-06,73,16.0,,0.16,11.68
2015-05-07,72,16.0,,0.16,11.52
2015-05-08,57,16.0,,0.16,9.120000000000001
2015-05-09,50,16.0,,0.16,8.0
2015-05-10,39,16.0,,0.16,6.24
2015-05-11,61,16.0,,0.16,9.76
2015-05-12,71,16.0,,0.16,11.36
2015-05-13,87,16.0,,0.16,13.92
2015-05-14,84,16.0,,0.16,13.44
2015-05-15,90,16.0,,0.16,14.4
2015-05-16,88,16.0,,0.16,14.08
2015-05-17,62,16.0,,0.16,9.92
2015-05-18,77,16.0,,0.16,12.32
2015-05-19,73,16.0,,0.16,11.68
2015-05-20,67,16.0,,0.16,10.72
2015-05-21,100,16.0,,0.16,16.0
2015-05-22,76,16.0,,0.16,12.16
2015-05-23,72,16.0,,0.16,11.52
2015-05-24,66,16.0,,0.16,10.56
2015-05-25,48,16.0,,0.16,7.68
2015-05-26,82,16.0,,0.16,13.120000000000001
2015-05-27,88,16.0,,0.16,14.08
2015-05-28,71,16.0,,0.16,11.36
2015-05-29,71,16.0,,0.16,11.36
2015-05-30,46,16.0,,0.16,7.36
2015-05-31,58,16.0,,0.16,9.28
2015-06-01,45,18.0,False,0.18,8.1
2015-06-02,77,18.0,,0.18,13.86
2015-06-03,40,18.0,,0.18,7.199999999999999
2015-06-04,55,18.0,,0.18,9.9
2015-06-05,70,18.0,,0.18,12.6
2015-06-06,42,18.0,,0.18,7.56
2015-06-07,40,18.0,,0.18,7.199999999999999
2015-06-08,61,18.0,,0.18,10.98
2015-06-09,46,18.0,,0.18,8.28
2015-06-10,78,18.0,,0.18,14.04
2015-06-11,56,18.0,,0.18,10.08
2015-06-12,55,18.0,,0.18,9.9
2015-06-13,45,18.0,,0.18,8.1
2015-06-14,48,18.0,,0.18,8.64
2015-06-15,63,18.0,,0.18,11.34
2015-06-16,74,18.0,,0.18,13.32
2015-06-17,44,18.0,,0.18,7.92
2015-06-18,33,18.0,,0.18,5.9399999999999995
2015-06-19,69,18.0,,0.18,12.42
2015-06-20,44,18.0,,0.18,7.92
2015-06-21,53,18.0,,0.18,9.54
2015-06-22,55,18.0,,0.18,9.9
2015-06-23,52,18.0,,0.18,9.36
2015-06-24,57,18.0,,0.18,10.26
2015-06-25,48,18.0,,0.18,8.64
2015-06-26,70,18.0,,0.18,12.6
2015-06-27,56,18.0,,0.18,10.08
2015-06-28,34,18.0,,0.18,6.12
2015-06-29,100,18.0,,0.18,18.0
2015-06-30,70,18.0,,0.18,12.6
2015-07-01,39,27.0,False,0.27,10.530000000000001
2015-07-02,36,27.0,,0.27,9.72
2015-07-03,21,27.0,,0.27,5.67
2015-07-04,22,27.0,,0.27,5.94
2015-07-05,23,27.0,,0.27,6.210000000000001
2015-07-06,40,27.0,,0.27,10.8
2015-07-07,49,27.0,,0.27,13.23
2015-07-08,52,27.0,,0.27,14.040000000000001
2015-07-09,42,27.0,,0.27,11.34
2015-07-10,42,27.0,,0.27,11.34
2015-07-11,28,27.0,,0.27,7.5600000000000005
2015-07-12,37,27.0,,0.27,9.99
2015-07-13,39,27.0,,0.27,10.530000000000001
2015-07-14,40,27.0,,0.27,10.8
2015-07-15,32,27.0,,0.27,8.64
2015-07-16,31,27.0,,0.27,8.370000000000001
2015-07-17,41,27.0,,0.27,11.07
2015-07-18,39,27.0,,0.27,10.530000000000001
2015-07-19,32,27.0,,0.27,8.64
2015-07-20,73,27.0,,0.27,19.71
2015-07-21,63,27.0,,0.27,17.01
2015-07-22,100,27.0,,0.27,27.0
2015-07-23,54,27.0,,0.27,14.580000000000002
2015-07-24,71,27.0,,0.27,19.17
2015-07-25,33,27.0,,0.27,8.91
2015-07-26,40,27.0,,0.27,10.8
2015-07-27,63,27.0,,0.27,17.01
2015-07-28,49,27.0,,0.27,13.23
2015-07-29,55,27.0,,0.27,14.850000000000001
2015-07-30,43,27.0,,0.27,11.610000000000001
2015-07-31,39,27.0,,0.27,10.530000000000001
2015-08-01,29,26.0,False,0.26,7.54
2015-08-02,28,26.0,,0.26,7.28
2015-08-03,43,26.0,,0.26,11.18
2015-08-04,44,26.0,,0.26,11.440000000000001
2015-08-05,41,26.0,,0.26,10.66
2015-08-06,47,26.0,,0.26,12.22
2015-08-07,47,26.0,,0.26,12.22
2015-08-08,43,26.0,,0.26,11.18
2015-08-09,39,26.0,,0.26,10.14
2015-08-10,27,26.0,,0.26,7.0200000000000005
2015-08-11,49,26.0,,0.26,12.74
2015-08-12,43,26.0,,0.26,11.18
2015-08-13,52,26.0,,0.26,13.52
2015-08-14,35,26.0,,0.26,9.1
2015-08-15,32,26.0,,0.26,8.32
2015-08-16,37,26.0,,0.26,9.620000000000001
2015-08-17,35,26.0,,0.26,9.1
2015-08-18,43,26.0,,0.26,11.18
2015-08-19,35,26.0,,0.26,9.1
2015-08-20,50,26.0,,0.26,13.0
2015-08-21,65,26.0,,0.26,16.900000000000002
2015-08-22,35,26.0,,0.26,9.1
2015-08-23,34,26.0,,0.26,8.84
2015-08-24,100,26.0,,0.26,26.0
2015-08-25,77,26.0,,0.26,20.02
2015-08-26,57,26.0,,0.26,14.82
2015-08-27,58,26.0,,0.26,15.08
2015-08-28,31,26.0,,0.26,8.06
2015-08-29,32,26.0,,0.26,8.32
2015-08-30,28,26.0,,0.26,7.28
2015-08-31,28,26.0,,0.26,7.28
2015-09-01,63,21.0,False,0.21,13.229999999999999
2015-09-02,100,21.0,,0.21,21.0
2015-09-03,50,21.0,,0.21,10.5
2015-09-04,81,21.0,,0.21,17.009999999999998
2015-09-05,35,21.0,,0.21,7.35
2015-09-06,48,21.0,,0.21,10.08
2015-09-07,60,21.0,,0.21,12.6
2015-09-08,59,21.0,,0.21,12.389999999999999
2015-09-09,60,21.0,,0.21,12.6
2015-09-10,49,21.0,,0.21,10.29
2015-09-11,46,21.0,,0.21,9.66
2015-09-12,59,21.0,,0.21,12.389999999999999
2015-09-13,44,21.0,,0.21,9.24
2015-09-14,53,21.0,,0.21,11.129999999999999
2015-09-15,70,21.0,,0.21,14.7
2015-09-16,61,21.0,,0.21,12.809999999999999
2015-09-17,49,21.0,,0.21,10.29
2015-09-18,50,21.0,,0.21,10.5
2015-09-19,48,21.0,,0.21,10.08
2015-09-20,42,21.0,,0.21,8.82
2015-09-21,53,21.0,,0.21,11.129999999999999
2015-09-22,74,21.0,,0.21,15.54
2015-09-23,44,21.0,,0.21,9.24
2015-09-24,56,21.0,,0.21,11.76
2015-09-25,66,21.0,,0.21,13.86
2015-09-26,30,21.0,,0.21,6.3
2015-09-27,38,21.0,,0.21,7.9799999999999995
2015-09-28,37,21.0,,0.21,7.77
2015-09-29,62,21.0,,0.21,13.02
2015-09-30,48,21.0,,0.21,10.08
2015-10-01,59,17.0,False,0.17,10.030000000000001
2015-10-02,76,17.0,,0.17,12.920000000000002
2015-10-03,42,17.0,,0.17,7.140000000000001
2015-10-04,36,17.0,,0.17,6.12
2015-10-05,64,17.0,,0.17,10.88
2015-10-06,74,17.0,,0.17,12.58
2015-10-07,88,17.0,,0.17,14.96
2015-10-08,65,17.0,,0.17,11.05
2015-10-09,100,17.0,,0.17,17.0
2015-10-10,86,17.0,,0.17,14.620000000000001
2015-10-11,58,17.0,,0.17,9.860000000000001
2015-10-12,78,17.0,,0.17,13.260000000000002
2015-10-13,66,17.0,,0.17,11.22
2015-10-14,86,17.0,,0.17,14.620000000000001
2015-10-15,80,17.0,,0.17,13.600000000000001
2015-10-16,54,17.0,,0.17,9.180000000000001
2015-10-17,66,17.0,,0.17,11.22
2015-10-18,47,17.0,,0.17,7.99
2015-10-19,66,17.0,,0.17,11.22
2015-10-20,62,17.0,,0.17,10.540000000000001
2015-10-21,45,17.0,,0.17,7.65
2015-10-22,70,17.0,,0.17,11.9
2015-10-23,82,17.0,,0.17,13.940000000000001
2015-10-24,53,17.0,,0.17,9.01
2015-10-25,58,17.0,,0.17,9.860000000000001
2015-10-26,57,17.0,,0.17,9.690000000000001
2015-10-27,59,17.0,,0.17,10.030000000000001
2015-10-28,55,17.0,,0.17,9.350000000000001
2015-10-29,61,17.0,,0.17,10.370000000000001
2015-10-30,94,17.0,,0.17,15.98
2015-10-31,45,17.0,,0.17,7.65
2015-11-01,27,19.0,False,0.19,5.13
2015-11-02,38,19.0,,0.19,7.22
2015-11-03,54,19.0,,0.19,10.26
2015-11-04,58,19.0,,0.19,11.02
2015-11-05,46,19.0,,0.19,8.74
2015-11-06,64,19.0,,0.19,12.16
2015-11-07,52,19.0,,0.19,9.88
2015-11-08,47,19.0,,0.19,8.93
2015-11-09,55,19.0,,0.19,10.45
2015-11-10,65,19.0,,0.19,12.35
2015-11-11,47,19.0,,0.19,8.93
2015-11-12,65,19.0,,0.19,12.35
2015-11-13,65,19.0,,0.19,12.35
2015-11-14,54,19.0,,0.19,10.26
2015-11-15,44,19.0,,0.19,8.36
2015-11-16,43,19.0,,0.19,8.17
2015-11-17,50,19.0,,0.19,9.5
2015-11-18,78,19.0,,0.19,14.82
2015-11-19,56,19.0,,0.19,10.64
2015-11-20,47,19.0,,0.19,8.93
2015-11-21,47,19.0,,0.19,8.93
2015-11-22,53,19.0,,0.19,10.07
2015-11-23,52,19.0,,0.19,9.88
2015-11-24,61,19.0,,0.19,11.59
2015-11-25,43,19.0,,0.19,8.17
2015-11-26,39,19.0,,0.19,7.41
2015-11-27,75,19.0,,0.19,14.25
2015-11-28,100,19.0,,0.19,19.0
2015-11-29,32,19.0,,0.19,6.08
2015-11-30,57,19.0,,0.19,10.83
2015-12-01,76,19.0,False,0.19,14.44
2015-12-02,50,19.0,,0.19,9.5
2015-12-03,53,19.0,,0.19,10.07
2015-12-04,100,19.0,,0.19,19.0
2015-12-05,57,19.0,,0.19,10.83
2015-12-06,59,19.0,,0.19,11.21
2015-12-07,72,19.0,,0.19,13.68
2015-12-08,60,19.0,,0.19,11.4
2015-12-09,70,19.0,,0.19,13.3
2015-12-10,67,19.0,,0.19,12.73
2015-12-11,65,19.0,,0.19,12.35
2015-12-12,65,19.0,,0.19,12.35
2015-12-13,44,19.0,,0.19,8.36
